Date,BELGIUM IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-14,389.26
2010-09-15,390.573
2010-09-16,390.718
2010-09-17,387.304
2010-09-20,392.377
2010-09-21,395.545
2010-09-22,399.319
2010-09-23,394.509
2010-09-24,403.38
2010-09-27,402.615
2010-09-28,405.449
2010-09-29,406.071
2010-09-30,405.833
2010-10-01,407.648
2010-10-04,403.095
2010-10-05,413.344
2010-10-06,416.687
2010-10-07,415.229
2010-10-08,415.618
2010-10-11,416.781
2010-10-12,412.806
2010-10-13,422.815
2010-10-14,426.498
2010-10-15,423.443
2010-10-18,425.182
2010-10-19,419.41
2010-10-20,424.19
2010-10-21,426.814
2010-10-22,423.597
2010-10-25,426.307
2010-10-26,422.02
2010-10-27,417.019
2010-10-28,419.916
2010-10-29,418.418
2010-11-01,419.893
2010-11-02,425.614
2010-11-03,421.73
2010-11-04,434.582
2010-11-05,425.489
2010-11-08,421.177
2010-11-09,424.516
2010-11-10,415.467
2010-11-11,407.309
2010-11-12,407.972
2010-11-15,408.392
2010-11-16,400.997
2010-11-17,402.148
2010-11-18,409.488
2010-11-19,409.826
2010-11-22,402.936
2010-11-23,388.163
2010-11-24,388.259
2010-11-25,389.439
2010-11-26,381.669
2010-11-29,370.527
2010-11-30,365.67
2010-12-01,375.618
2010-12-02,385.833
2010-12-03,391.588
2010-12-06,386.293
2010-12-07,389.612
2010-12-08,384.976
2010-12-09,387.341
2010-12-10,387.581
2010-12-13,392.281
2010-12-14,392.551
2010-12-15,389.278
2010-12-16,383.615
2010-12-17,380.445
2010-12-20,380.724
2010-12-21,384.414
2010-12-22,384.294
2010-12-23,383.156
2010-12-24,383.988
2010-12-27,381.087
2010-12-28,380.223
2010-12-29,382.645
2010-12-30,384.21
2010-12-31,387.328
2011-01-03,395.198
2011-01-04,397.864
2011-01-05,390.304
2011-01-06,385.936
2011-01-07,381.602
2011-01-10,373.385
2011-01-11,375.784
2011-01-12,386.951
2011-01-13,396.926
2011-01-14,397.815
2011-01-17,396.553
2011-01-18,404.953
2011-01-19,406.67
2011-01-20,404.078
2011-01-21,414.641
2011-01-24,419.443
2011-01-25,418.163
2011-01-26,418.036
2011-01-27,421.695
2011-01-28,415.268
2011-01-31,415.479
2011-02-01,425.778
2011-02-02,426.91
2011-02-03,420.393
2011-02-04,420.466
2011-02-07,422.851
2011-02-08,428.608
2011-02-09,429.28
2011-02-10,423.167
2011-02-11,422.27
2011-02-14,421.862
2011-02-15,424.647
2011-02-16,431.398
2011-02-17,437.882
2011-02-18,437.76
2011-02-21,431.137
2011-02-22,429.646
2011-02-23,428.541
2011-02-24,426.539
2011-02-25,428.064
2011-02-28,431.573
2011-03-01,432.781
2011-03-02,433.537
2011-03-03,432.757
2011-03-04,438.129
2011-03-07,437.117
2011-03-08,434.01
2011-03-09,432.749
2011-03-10,428.544
2011-03-11,427.431
2011-03-14,432.521
2011-03-15,418.301
2011-03-16,409.375
2011-03-17,418.57
2011-03-18,424.095
2011-03-21,434.522
2011-03-22,432.792
2011-03-23,432.851
2011-03-24,438.251
2011-03-25,435.903
2011-03-28,434.945
2011-03-29,434.942
2011-03-30,437.061
2011-03-31,436.705
2011-04-01,438.5
2011-04-04,444.823
2011-04-05,442.906
2011-04-06,451.824
2011-04-07,453.131
2011-04-08,459.103
2011-04-11,459.85
2011-04-12,456.41
2011-04-13,460.245
2011-04-14,456.046
2011-04-15,455.912
2011-04-18,443.894
2011-04-19,449.374
2011-04-20,461.081
2011-04-21,463.738
2011-04-22,463.738
2011-04-25,463.404
2011-04-26,469.273
2011-04-27,471.123
2011-04-28,479.157
2011-04-29,479.636
2011-05-02,485.362
2011-05-03,480.599
2011-05-04,478.125
2011-05-05,470.308
2011-05-06,466.847
2011-05-09,459.941
2011-05-10,470.492
2011-05-11,467.869
2011-05-12,467.382
2011-05-13,468.933
2011-05-16,469.299
2011-05-17,461.063
2011-05-18,463.484
2011-05-19,465.45
2011-05-20,462.314
2011-05-23,450.253
2011-05-24,453.582
2011-05-25,451.44
2011-05-26,451.692
2011-05-27,457.358
2011-05-30,457.622
2011-05-31,465.42
2011-06-01,463.427
2011-06-02,456.778
2011-06-03,463.945
2011-06-06,462.906
2011-06-07,466.21
2011-06-08,459.723
2011-06-09,459.707
2011-06-10,450.109
2011-06-13,449.99
2011-06-14,457.151
2011-06-15,446.969
2011-06-16,439.023
2011-06-17,447.458
2011-06-20,443.404
2011-06-21,451.199
2011-06-22,450.246
2011-06-23,433.619
2011-06-24,433.074
2011-06-27,434.728
2011-06-28,437.097
2011-06-29,447.115
2011-06-30,455.859
2011-07-01,457.532
2011-07-04,460.83
2011-07-05,454.661
2011-07-06,444.3
2011-07-07,449.586
2011-07-08,439.602
2011-07-11,418.948
2011-07-12,416.062
2011-07-13,426.066
2011-07-14,419.858
2011-07-15,419.079
2011-07-18,405.447
2011-07-19,413.662
2011-07-20,423.433
2011-07-21,440.15
2011-07-22,440.918
2011-07-25,435.852
2011-07-26,438.285
2011-07-27,427.664
2011-07-28,424.488
2011-07-29,424.751
2011-08-01,411.875
2011-08-02,401.352
2011-08-03,395.783
2011-08-04,379.744
2011-08-05,372.554
2011-08-08,356.665
2011-08-09,368.115
2011-08-10,357.699
2011-08-11,367.676
2011-08-12,386.12
2011-08-15,396.403
2011-08-16,388.567
2011-08-17,390.189
2011-08-18,368.787
2011-08-19,364.562
2011-08-22,365.047
2011-08-23,363.874
2011-08-24,377.513
2011-08-25,373.13
2011-08-26,370.927
2011-08-29,380.59
2011-08-30,379.573
2011-08-31,388.051
2011-09-01,384.367
2011-09-02,374.803
2011-09-05,354.736
2011-09-06,350.084
2011-09-07,359.341
2011-09-08,361.306
2011-09-09,341.582
2011-09-12,327.283
2011-09-13,332.705
2011-09-14,336.002
2011-09-15,346.625
2011-09-16,348.275
2011-09-19,334.644
2011-09-20,340.114
2011-09-21,337.964
2011-09-22,315.596
2011-09-23,318.376
2011-09-26,323.129
2011-09-27,340.655
2011-09-28,338.772
2011-09-29,344.017
2011-09-30,333.35
2011-10-03,320.836
2011-10-04,310.516
2011-10-05,325.303
2011-10-06,336.27
2011-10-07,336.424
2011-10-10,346.522
2011-10-11,344.734
2011-10-12,354.232
2011-10-13,349.036
2011-10-14,355.293
2011-10-17,347.019
2011-10-18,341.435
2011-10-19,344.867
2011-10-20,334.199
2011-10-21,346.497
2011-10-24,348.897
2011-10-25,345.333
2011-10-26,343.973
2011-10-27,366.584
2011-10-28,364.565
2011-10-31,349.431
2011-11-01,327.403
2011-11-02,332.22
2011-11-03,338.375
2011-11-04,333.124
2011-11-07,330.582
2011-11-08,333.754
2011-11-09,323.188
2011-11-10,320.058
2011-11-11,332.539
2011-11-14,326.26
2011-11-15,319.053
2011-11-16,316.945
2011-11-17,312.146
2011-11-18,307.082
2011-11-21,295.936
2011-11-22,293.686
2011-11-23,286.825
2011-11-24,285.697
2011-11-25,284.78
2011-11-28,299.711
2011-11-29,299.257
2011-11-30,311.541
2011-12-01,307.78
2011-12-02,312.165
2011-12-05,319.716
2011-12-06,313.663
2011-12-07,312.613
2011-12-08,303.801
2011-12-09,309.506
2011-12-12,297.735
2011-12-13,294.106
2011-12-14,285.698
2011-12-15,287.659
2011-12-16,290.84
2011-12-19,289.101
2011-12-20,298.711
2011-12-21,294.21
2011-12-22,296.006
2011-12-23,296.759
2011-12-26,296.759
2011-12-27,296.961
2011-12-28,293.081
2011-12-29,294.768
2011-12-30,298.422
2012-01-02,301.883
2012-01-03,309.976
2012-01-04,303.156
2012-01-05,295.919
2012-01-06,294.536
2012-01-09,292.19
2012-01-10,298.473
2012-01-11,299.709
2012-01-12,301.77
2012-01-13,298.79
2012-01-16,298.619
2012-01-17,304.257
2012-01-18,306.792
2012-01-19,315.135
2012-01-20,317.701
2012-01-23,325.337
2012-01-24,321.495
2012-01-25,321.456
2012-01-26,335.015
2012-01-27,333.318
2012-01-30,326.066
2012-01-31,326.596
2012-02-01,337.578
2012-02-02,337.878
2012-02-03,341.752
2012-02-06,339.648
2012-02-07,343.079
2012-02-08,342.589
2012-02-09,345.592
2012-02-10,337.444
2012-02-13,342.952
2012-02-14,335.98
2012-02-15,332.506
2012-02-16,336.501
2012-02-17,343.627
2012-02-20,350.907
2012-02-21,348.91
2012-02-22,342.759
2012-02-23,342.132
2012-02-24,348.466
2012-02-27,345.228
2012-02-28,348.04
2012-02-29,349.242
2012-03-01,349.96
2012-03-02,348.226
2012-03-05,345.631
2012-03-06,331.19
2012-03-07,336.026
2012-03-08,341.977
2012-03-09,339.951
2012-03-12,340.116
2012-03-13,344.84
2012-03-14,343.791
2012-03-15,348.556
2012-03-16,354.74
2012-03-19,358.712
2012-03-20,354.211
2012-03-21,350.809
2012-03-22,346.775
2012-03-23,352.88
2012-03-26,358.635
2012-03-27,356.087
2012-03-28,351.17
2012-03-29,346.452
2012-03-30,351.724
2012-04-02,355.107
2012-04-03,352.309
2012-04-04,334.295
2012-04-05,331.518
2012-04-06,331.518
2012-04-09,331.709
2012-04-10,324.114
2012-04-11,328.358
2012-04-12,333.729
2012-04-13,326.768
2012-04-16,323.641
2012-04-17,334.678
2012-04-18,327.499
2012-04-19,324.521
2012-04-20,326.978
2012-04-23,316.529
2012-04-24,324.648
2012-04-25,331.786
2012-04-26,328.261
2012-04-27,332.758
2012-04-30,331.769
2012-05-01,331.505
2012-05-02,327.97
2012-05-03,323.428
2012-05-04,317.809
2012-05-07,317.874
2012-05-08,318.317
2012-05-09,314.07
2012-05-10,320.582
2012-05-11,319.666
2012-05-14,308.769
2012-05-15,301.934
2012-05-16,300.549
2012-05-17,295.98
2012-05-18,294.827
2012-05-21,299.617
2012-05-22,308.247
2012-05-23,295.725
2012-05-24,298.332
2012-05-25,297.602
2012-05-28,298.45
2012-05-29,300.658
2012-05-30,293.547
2012-05-31,291.177
2012-06-01,286.066
2012-06-04,289.053
2012-06-05,288.79
2012-06-06,297.666
2012-06-07,301.444
2012-06-08,296.363
2012-06-11,297.235
2012-06-12,294.634
2012-06-13,294.259
2012-06-14,296.237
2012-06-15,300.239
2012-06-18,297.183
2012-06-19,306.405
2012-06-20,308.112
2012-06-21,304.312
2012-06-22,299.819
2012-06-25,293.363
2012-06-26,291.488
2012-06-27,293.476
2012-06-28,293.635
2012-06-29,312.329
2012-07-02,313.521
2012-07-03,317.498
2012-07-04,315.322
2012-07-05,308.903
2012-07-06,301.969
2012-07-09,299.617
2012-07-10,301.518
2012-07-11,301.277
2012-07-12,296.613
2012-07-13,301.081
2012-07-16,301.977
2012-07-17,302.192
2012-07-18,308.419
2012-07-19,312.01
2012-07-20,304.432
2012-07-23,293.967
2012-07-24,291.811
2012-07-25,294.081
2012-07-26,306.524
2012-07-27,315.033
2012-07-30,315.87
2012-07-31,312.038
2012-08-01,312.699
2012-08-02,301.296
2012-08-03,314.186
2012-08-06,322.002
2012-08-07,323.126
2012-08-08,320.572
2012-08-09,321.339
2012-08-10,320.83
2012-08-13,320.877
2012-08-14,322.446
2012-08-15,321.359
2012-08-16,326.776
2012-08-17,328.087
2012-08-20,326.629
2012-08-21,332.0
2012-08-22,329.372
2012-08-23,329.924
2012-08-24,326.188
2012-08-27,329.243
2012-08-28,326.942
2012-08-29,325.886
2012-08-30,321.491
2012-08-31,326.703
2012-09-03,328.289
2012-09-04,325.869
2012-09-05,326.811
2012-09-06,335.774
2012-09-07,345.786
2012-09-10,345.845
2012-09-11,348.595
2012-09-12,355.879
2012-09-13,354.491
2012-09-14,367.693
2012-09-17,367.832
2012-09-18,359.265
2012-09-19,360.11
2012-09-20,356.439
2012-09-21,360.26
2012-09-24,357.093
2012-09-25,358.928
2012-09-26,347.242
2012-09-27,350.319
2012-09-28,345.407
2012-10-01,350.828
2012-10-02,351.969
2012-10-03,350.523
2012-10-04,354.505
2012-10-05,359.974
2012-10-08,352.754
2012-10-09,348.076
2012-10-10,344.811
2012-10-11,348.587
2012-10-12,348.933
2012-10-15,349.784
2012-10-16,354.965
2012-10-17,360.401
2012-10-18,358.845
2012-10-19,352.897
2012-10-22,352.288
2012-10-23,344.427
2012-10-24,346.823
2012-10-25,345.909
2012-10-26,347.467
2012-10-29,344.457
2012-10-30,350.33
2012-10-31,348.646
2012-11-01,351.144
2012-11-02,350.02
2012-11-05,345.772
2012-11-06,350.254
2012-11-07,344.435
2012-11-08,344.364
2012-11-09,342.089
2012-11-12,342.138
2012-11-13,341.954
2012-11-14,340.443
2012-11-15,338.979
2012-11-16,332.499
2012-11-19,342.145
2012-11-20,343.113
2012-11-21,347.209
2012-11-22,351.88
2012-11-23,357.669
2012-11-26,356.959
2012-11-27,358.125
2012-11-28,358.073
2012-11-29,367.624
2012-11-30,365.192
2012-12-03,367.045
2012-12-04,368.853
2012-12-05,369.293
2012-12-06,367.359
2012-12-07,366.97
2012-12-10,365.972
2012-12-11,369.099
2012-12-12,373.307
2012-12-13,376.857
2012-12-14,379.9
2012-12-17,383.818
2012-12-18,388.192
2012-12-19,392.067
2012-12-20,390.693
2012-12-21,387.633
2012-12-24,388.156
2012-12-25,388.156
2012-12-26,388.95
2012-12-27,391.453
2012-12-28,388.303
2012-12-31,388.989
2013-01-01,388.989
2013-01-02,396.892
2013-01-03,394.156
2013-01-04,392.113
2013-01-07,393.893
2013-01-08,393.121
2013-01-09,396.038
2013-01-10,402.35
2013-01-11,404.502
2013-01-14,405.769
2013-01-15,404.933
2013-01-16,404.038
2013-01-17,413.324
2013-01-18,412.668
2013-01-21,414.394
2013-01-22,413.945
2013-01-23,411.218
2013-01-24,417.521
2013-01-25,423.227
2013-01-28,425.144
2013-01-29,423.822
2013-01-30,425.076
2013-01-31,423.431
2013-02-01,432.432
2013-02-04,419.6
2013-02-05,420.012
2013-02-06,417.802
2013-02-07,412.58
2013-02-08,416.085
2013-02-11,414.607
2013-02-12,419.354
2013-02-13,422.201
2013-02-14,419.294
2013-02-15,416.081
2013-02-18,413.762
2013-02-19,420.255
2013-02-20,420.923
2013-02-21,407.162
2013-02-22,410.209
2013-02-25,413.066
2013-02-26,400.789
2013-02-27,406.559
2013-02-28,408.413
2013-03-01,400.74
2013-03-04,399.733
2013-03-05,409.069
2013-03-06,407.759
2013-03-07,413.113
2013-03-08,415.026
2013-03-11,415.697
2013-03-12,416.898
2013-03-13,415.606
2013-03-14,419.214
2013-03-15,419.587
2013-03-18,413.917
2013-03-19,407.664
2013-03-20,410.361
2013-03-21,407.087
2013-03-22,407.881
2013-03-25,400.764
2013-03-26,399.377
2013-03-27,394.589
2013-03-28,398.079
2013-03-29,398.079
2013-04-01,398.265
2013-04-02,401.71
2013-04-03,396.726
2013-04-04,395.361
2013-04-05,393.817
2013-04-08,393.829
2013-04-09,397.633
2013-04-10,408.481
2013-04-11,411.947
2013-04-12,407.495
2013-04-15,403.188
2013-04-16,402.912
2013-04-17,393.262
2013-04-18,395.103
2013-04-19,396.501
2013-04-22,401.758
2013-04-23,411.759
2013-04-24,413.722
2013-04-25,415.527
2013-04-26,414.573
2013-04-29,424.083
2013-04-30,428.702
2013-05-01,428.995
2013-05-02,425.872
2013-05-03,433.945
2013-05-06,432.659
2013-05-07,438.955
2013-05-08,443.731
2013-05-09,440.553
2013-05-10,435.65
2013-05-13,435.169
2013-05-14,435.199
2013-05-15,432.327
2013-05-16,436.634
2013-05-17,434.709
2013-05-20,437.256
2013-05-21,437.707
2013-05-22,440.213
2013-05-23,433.563
2013-05-24,433.703
2013-05-27,436.805
2013-05-28,437.706
2013-05-29,437.626
2013-05-30,440.711
2013-05-31,433.553
2013-06-03,434.317
2013-06-04,436.275
2013-06-05,432.513
2013-06-06,431.147
2013-06-07,436.313
2013-06-10,435.236
2013-06-11,432.835
2013-06-12,433.206
2013-06-13,432.742
2013-06-14,436.545
2013-06-17,440.948
2013-06-18,444.647
2013-06-19,445.941
2013-06-20,427.264
2013-06-21,420.26
2013-06-24,410.124
2013-06-25,413.513
2013-06-26,416.941
2013-06-27,419.862
2013-06-28,417.309
2013-07-01,420.078
2013-07-02,418.292
2013-07-03,415.103
2013-07-04,420.174
2013-07-05,414.413
2013-07-08,419.688
2013-07-09,420.929
2013-07-10,424.567
2013-07-11,436.263
2013-07-12,436.748
2013-07-15,439.098
2013-07-16,440.265
2013-07-17,439.073
2013-07-18,444.009
2013-07-19,446.834
2013-07-22,444.379
2013-07-23,444.635
2013-07-24,449.643
2013-07-25,445.884
2013-07-26,448.315
2013-07-29,447.125
2013-07-30,447.285
2013-07-31,449.452
2013-08-01,454.263
2013-08-02,459.527
2013-08-05,457.672
2013-08-06,454.797
2013-08-07,453.291
2013-08-08,465.911
2013-08-09,465.939
2013-08-12,464.403
2013-08-13,463.751
2013-08-14,465.791
2013-08-15,462.112
2013-08-16,467.594
2013-08-19,465.28
2013-08-20,463.245
2013-08-21,458.538
2013-08-22,461.984
2013-08-23,465.546
2013-08-26,463.021
2013-08-27,452.53
2013-08-28,450.499
2013-08-29,448.169
2013-08-30,440.462
2013-09-02,446.081
2013-09-03,444.981
2013-09-04,441.718
2013-09-05,441.67
2013-09-06,444.052
2013-09-09,447.921
2013-09-10,452.936
2013-09-11,455.658
2013-09-12,455.49
2013-09-13,454.629
2013-09-16,460.848
2013-09-17,458.491
2013-09-18,460.349
2013-09-19,467.516
2013-09-20,468.593
2013-09-23,464.901
2013-09-24,465.69
2013-09-25,467.113
2013-09-26,466.83
2013-09-27,471.049
2013-09-30,465.943
2013-10-01,470.461
2013-10-02,472.417
2013-10-03,471.841
2013-10-04,472.091
2013-10-07,467.889
2013-10-08,469.405
2013-10-09,465.917
2013-10-10,474.661
2013-10-11,473.305
2013-10-14,473.722
2013-10-15,477.88
2013-10-16,480.862
2013-10-17,485.454
2013-10-18,490.401
2013-10-21,492.165
2013-10-22,495.781
2013-10-23,495.436
2013-10-24,495.95
2013-10-25,491.18
2013-10-28,489.777
2013-10-29,494.125
2013-10-30,489.779
2013-10-31,484.297
2013-11-01,479.051
2013-11-04,481.767
2013-11-05,479.806
2013-11-06,484.566
2013-11-07,475.181
2013-11-08,468.582
2013-11-11,472.333
2013-11-12,473.546
2013-11-13,468.048
2013-11-14,468.434
2013-11-15,469.136
2013-11-18,469.62
2013-11-19,470.188
2013-11-20,467.754
2013-11-21,468.255
2013-11-22,469.641
2013-11-25,470.461
2013-11-26,472.613
2013-11-27,477.693
2013-11-28,478.684
2013-11-29,480.749
2013-12-02,475.018
2013-12-03,468.254
2013-12-04,463.552
2013-12-05,461.891
2013-12-06,467.226
2013-12-09,469.992
2013-12-10,470.85
2013-12-11,471.14
2013-12-12,465.238
2013-12-13,463.197
2013-12-16,469.404
2013-12-17,464.024
2013-12-18,467.94
2013-12-19,474.273
2013-12-20,479.177
2013-12-23,484.303
2013-12-24,485.861
2013-12-25,485.861
2013-12-26,486.767
2013-12-27,492.809
2013-12-30,492.223
2013-12-31,491.727
2014-01-01,491.727
2014-01-02,480.343
2014-01-03,483.881
2014-01-06,487.068
2014-01-07,489.319
2014-01-08,497.087
2014-01-09,499.1
2014-01-10,503.637
2014-01-13,507.462
2014-01-14,508.808
2014-01-15,510.503
2014-01-16,510.786
2014-01-17,509.575
2014-01-20,508.874
2014-01-21,506.778
2014-01-22,506.943
2014-01-23,513.765
2014-01-24,503.562
2014-01-27,501.944
2014-01-28,508.177
2014-01-29,502.189
2014-01-30,501.2
2014-01-31,495.074
2014-02-03,486.774
2014-02-04,488.186
2014-02-05,487.935
2014-02-06,497.036
2014-02-07,501.48
2014-02-10,503.409
2014-02-11,509.902
2014-02-12,509.747
2014-02-13,511.765
2014-02-14,512.387
2014-02-17,514.526
2014-02-18,517.644
2014-02-19,518.391
2014-02-20,516.646
2014-02-21,519.446
2014-02-24,523.326
2014-02-25,525.766
2014-02-26,523.201
2014-02-27,521.754
2014-02-28,531.397
2014-03-03,516.485
2014-03-04,527.373
2014-03-05,528.289
2014-03-06,534.229
2014-03-07,529.248
2014-03-10,533.099
2014-03-11,531.827
2014-03-12,531.655
2014-03-13,520.883
2014-03-14,511.318
2014-03-17,521.366
2014-03-18,528.415
2014-03-19,530.152
2014-03-20,523.052
2014-03-21,523.512
2014-03-24,517.192
2014-03-25,520.815
2014-03-26,522.339
2014-03-27,521.531
2014-03-28,525.041
2014-03-31,531.06
2014-04-01,535.742
2014-04-02,535.21
2014-04-03,533.642
2014-04-04,533.125
2014-04-07,530.81
2014-04-08,524.703
2014-04-09,529.432
2014-04-10,528.586
2014-04-11,524.233
2014-04-14,518.232
2014-04-15,513.428
2014-04-16,521.011
2014-04-17,526.514
2014-04-18,526.514
2014-04-21,525.315
2014-04-22,532.696
2014-04-23,531.084
2014-04-24,533.595
2014-04-25,529.155
2014-04-28,528.503
2014-04-29,532.875
2014-04-30,535.43
2014-05-01,535.43
2014-05-02,538.027
2014-05-05,539.119
2014-05-06,541.985
2014-05-07,544.948
2014-05-08,547.495
2014-05-09,543.252
2014-05-12,544.994
2014-05-13,541.817
2014-05-14,543.917
2014-05-15,532.45
2014-05-16,527.487
2014-05-19,528.667
2014-05-20,527.127
2014-05-21,526.089
2014-05-22,526.252
2014-05-23,525.647
2014-05-26,530.463
2014-05-27,531.882
2014-05-28,536.037
2014-05-29,536.773
2014-05-30,538.475
2014-06-02,537.299
2014-06-03,533.901
2014-06-04,533.666
2014-06-05,534.348
2014-06-06,540.524
2014-06-09,540.942
2014-06-10,537.686
2014-06-11,536.503
2014-06-12,537.037
2014-06-13,530.599
2014-06-16,528.388
2014-06-17,529.098
2014-06-18,528.207
2014-06-19,532.78
2014-06-20,528.317
2014-06-23,528.265
2014-06-24,528.767
2014-06-25,522.448
2014-06-26,523.75
2014-06-27,527.123
2014-06-30,528.482
2014-07-01,531.794
2014-07-02,532.605
2014-07-03,536.157
2014-07-04,534.617
2014-07-07,531.555
2014-07-08,527.87
2014-07-09,528.009
2014-07-10,522.439
2014-07-11,520.957
2014-07-14,526.699
2014-07-15,525.362
2014-07-16,529.651
2014-07-17,526.853
2014-07-18,528.011
2014-07-21,527.466
2014-07-22,528.516
2014-07-23,530.904
2014-07-24,532.935
2014-07-25,530.521
2014-07-28,531.204
2014-07-29,523.767
2014-07-30,510.617
2014-07-31,511.028
2014-08-01,508.161
2014-08-04,506.832
2014-08-05,505.63
2014-08-06,504.624
2014-08-07,505.259
2014-08-08,502.046
2014-08-11,507.119
2014-08-12,505.762
2014-08-13,508.738
2014-08-14,509.649
2014-08-15,510.501
2014-08-18,514.213
2014-08-19,515.938
2014-08-20,511.929
2014-08-21,515.746
2014-08-22,513.056
2014-08-25,511.858
2014-08-26,514.2
2014-08-27,517.506
2014-08-28,514.226
2014-08-29,513.887
2014-09-01,510.898
2014-09-02,510.703
2014-09-03,512.01
2014-09-04,508.477
2014-09-05,508.875
2014-09-08,507.429
2014-09-09,502.96
2014-09-10,500.461
2014-09-11,499.558
2014-09-12,499.728
2014-09-15,498.283
2014-09-16,495.724
2014-09-17,500.546
2014-09-18,501.428
2014-09-19,499.233
2014-09-22,498.842
2014-09-23,497.84
2014-09-24,498.046
2014-09-25,494.346
2014-09-26,494.413
2014-09-29,494.553
2014-09-30,494.86
2014-10-01,491.765
2014-10-02,486.476
2014-10-03,485.549
2014-10-06,484.521
2014-10-07,482.626
2014-10-08,483.815
2014-10-09,484.946
2014-10-10,474.022
2014-10-13,473.282
2014-10-14,474.14
2014-10-15,464.706
2014-10-16,460.454
2014-10-17,473.494
2014-10-20,473.071
2014-10-21,480.944
2014-10-22,484.815
2014-10-23,485.053
2014-10-24,489.765
2014-10-27,490.293
2014-10-28,499.47
2014-10-29,502.051
2014-10-30,496.015
2014-10-31,497.176
2014-11-03,492.046
2014-11-04,495.643
2014-11-05,498.928
2014-11-06,495.05
2014-11-07,492.27
2014-11-10,497.689
2014-11-11,499.097
2014-11-12,498.765
2014-11-13,500.71
2014-11-14,501.294
2014-11-17,502.202
2014-11-18,510.521
2014-11-19,512.157
2014-11-20,509.815
2014-11-21,510.016
2014-11-24,512.687
2014-11-25,518.518
2014-11-26,518.927
2014-11-27,517.934
2014-11-28,516.902
2014-12-01,516.952
2014-12-02,515.329
2014-12-03,512.464
2014-12-04,513.528
2014-12-05,513.582
2014-12-08,514.328
2014-12-09,510.041
2014-12-10,508.818
2014-12-11,508.89
2014-12-12,500.443
2014-12-15,492.299
2014-12-16,503.48
2014-12-17,499.311
2014-12-18,504.264
2014-12-19,508.259
2014-12-22,510.077
2014-12-23,511.5
2014-12-24,511.761
2014-12-25,511.761
2014-12-26,510.963
2014-12-29,510.522
2014-12-30,506.714
2014-12-31,505.416
2015-01-01,505.416
2015-01-02,503.172
2015-01-05,491.038
2015-01-06,492.396
2015-01-07,490.24
2015-01-08,496.063
2015-01-09,497.589
2015-01-12,497.637
2015-01-13,502.28
2015-01-14,497.209
2015-01-15,493.985
2015-01-16,495.644
2015-01-19,504.81
2015-01-20,502.938
2015-01-21,503.723
2015-01-22,500.119
2015-01-23,502.059
2015-01-26,512.04
2015-01-27,518.326
2015-01-28,515.896
2015-01-29,515.292
2015-01-30,509.898
2015-02-02,513.402
2015-02-03,525.627
2015-02-04,525.973
2015-02-05,526.665
2015-02-06,522.889
2015-02-09,517.881
2015-02-10,522.963
2015-02-11,522.162
2015-02-12,529.717
2015-02-13,534.667
2015-02-16,532.517
2015-02-17,532.345
2015-02-18,535.453
2015-02-19,540.234
2015-02-20,538.784
2015-02-23,541.107
2015-02-24,540.028
2015-02-25,543.046
2015-02-26,537.01
2015-02-27,534.8
2015-03-02,534.071
2015-03-03,528.53
2015-03-04,526.593
2015-03-05,529.819
2015-03-06,522.188
2015-03-09,518.393
2015-03-10,507.674
2015-03-11,505.041
2015-03-12,505.695
2015-03-13,501.367
2015-03-16,509.541
2015-03-17,505.339
2015-03-18,508.979
2015-03-19,507.975
2015-03-20,519.794
2015-03-23,525.982
2015-03-24,528.975
2015-03-25,530.926
2015-03-26,520.369
2015-03-27,519.219
2015-03-30,524.108
2015-03-31,515.857
2015-04-01,519.445
2015-04-02,529.733
2015-04-03,529.733
2015-04-06,537.083
2015-04-07,534.62
2015-04-08,532.155
2015-04-09,530.06
2015-04-10,533.119
2015-04-13,529.206
2015-04-14,534.809
2015-04-15,530.484
2015-04-16,530.893
2015-04-17,524.646
2015-04-20,529.704
2015-04-21,530.751
2015-04-22,526.093
2015-04-23,531.238
2015-04-24,533.777
2015-04-27,539.518
2015-04-28,536.954
2015-04-29,529.171
2015-04-30,527.998
2015-05-01,528.799
2015-05-04,528.016
2015-05-05,520.125
2015-05-06,526.935
2015-05-07,523.198
2015-05-08,529.41
2015-05-11,542.527
2015-05-12,544.115
2015-05-13,548.215
2015-05-14,552.492
2015-05-15,558.144
2015-05-18,555.476
2015-05-19,548.449
2015-05-20,546.485
2015-05-21,549.711
2015-05-22,543.595
2015-05-25,542.857
2015-05-26,532.693
2015-05-27,535.923
2015-05-28,535.841
2015-05-29,533.176
2015-06-01,529.711
2015-06-02,540.569
2015-06-03,556.356
2015-06-04,553.87
2015-06-05,538.977
2015-06-08,541.579
2015-06-09,540.335
2015-06-10,549.055
2015-06-11,544.699
2015-06-12,541.914
2015-06-15,534.418
2015-06-16,534.871
2015-06-17,529.732
2015-06-18,537.899
2015-06-19,535.409
2015-06-22,549.364
2015-06-23,552.802
2015-06-24,545.351
2015-06-25,542.856
2015-06-26,541.99
2015-06-29,531.269
2015-06-30,523.909
2015-07-01,530.375
2015-07-02,527.523
2015-07-03,524.626
2015-07-06,516.698
2015-07-07,501.829
2015-07-08,509.533
2015-07-09,519.258
2015-07-10,537.079
2015-07-13,540.125
2015-07-14,539.499
2015-07-15,541.065
2015-07-16,545.799
2015-07-17,542.992
2015-07-20,546.106
2015-07-21,547.819
2015-07-22,542.27
2015-07-23,547.14
2015-07-24,542.74
