Date,USA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-07,842.747
2010-09-08,848.149
2010-09-09,849.303
2010-09-10,853.647
2010-09-13,865.058
2010-09-14,865.921
2010-09-15,870.356
2010-09-16,871.04
2010-09-17,873.635
2010-09-20,887.26
2010-09-21,885.389
2010-09-22,881.826
2010-09-23,877.477
2010-09-24,897.197
2010-09-27,893.441
2010-09-28,898.722
2010-09-29,898.486
2010-09-30,895.314
2010-10-01,897.344
2010-10-04,888.763
2010-10-05,908.028
2010-10-06,905.053
2010-10-07,903.932
2010-10-08,911.984
2010-10-11,912.47
2010-10-12,915.991
2010-10-13,925.317
2010-10-14,923.393
2010-10-15,931.216
2010-10-18,934.872
2010-10-19,918.082
2010-10-20,927.303
2010-10-21,929.605
2010-10-22,935.028
2010-10-25,938.944
2010-10-26,940.241
2010-10-27,939.08
2010-10-28,939.147
2010-10-29,940.843
2010-11-01,942.287
2010-11-02,952.252
2010-11-03,954.899
2010-11-04,971.859
2010-11-05,974.2
2010-11-08,974.677
2010-11-09,968.213
2010-11-10,973.66
2010-11-11,968.903
2010-11-12,954.355
2010-11-15,953.056
2010-11-16,937.621
2010-11-17,940.177
2010-11-18,955.847
2010-11-19,960.481
2010-11-22,963.464
2010-11-23,950.279
2010-11-24,967.48
2010-11-25,967.48
2010-11-26,961.662
2010-11-29,959.43
2010-11-30,953.25
2010-12-01,974.128
2010-12-02,985.517
2010-12-03,989.535
2010-12-06,989.721
2010-12-07,990.033
2010-12-08,991.114
2010-12-09,993.173
2010-12-10,998.975
2010-12-13,997.861
2010-12-14,998.629
2010-12-15,994.196
2010-12-16,1001.153
2010-12-17,1003.637
2010-12-20,1005.829
2010-12-21,1011.582
2010-12-22,1012.126
2010-12-23,1010.352
2010-12-24,1010.352
2010-12-27,1010.457
2010-12-28,1009.337
2010-12-29,1012.477
2010-12-30,1011.646
2010-12-31,1009.591
2011-01-03,1020.858
2011-01-04,1014.924
2011-01-05,1021.366
2011-01-06,1020.375
2011-01-07,1019.47
2011-01-10,1020.815
2011-01-11,1025.057
2011-01-12,1033.692
2011-01-13,1032.743
2011-01-14,1039.078
2011-01-17,1039.078
2011-01-18,1042.915
2011-01-19,1029.755
2011-01-20,1024.33
2011-01-21,1021.122
2011-01-24,1029.754
2011-01-25,1030.207
2011-01-26,1039.057
2011-01-27,1040.772
2011-01-28,1019.332
2011-01-31,1028.459
2011-02-01,1044.356
2011-02-02,1042.419
2011-02-03,1045.38
2011-02-04,1050.555
2011-02-07,1056.626
2011-02-08,1061.843
2011-02-09,1059.198
2011-02-10,1060.552
2011-02-11,1068.172
2011-02-14,1071.501
2011-02-15,1067.076
2011-02-16,1074.572
2011-02-17,1077.474
2011-02-18,1077.963
2011-02-21,1077.963
2011-02-22,1050.901
2011-02-23,1040.42
2011-02-24,1042.067
2011-02-25,1057.551
2011-02-28,1060.062
2011-03-01,1042.396
2011-03-02,1046.388
2011-03-03,1065.928
2011-03-04,1059.883
2011-03-07,1047.874
2011-03-08,1056.133
2011-03-09,1052.826
2011-03-10,1033.049
2011-03-11,1040.743
2011-03-14,1035.322
2011-03-15,1024.682
2011-03-16,1006.325
2011-03-17,1017.068
2011-03-18,1019.635
2011-03-21,1037.717
2011-03-22,1033.984
2011-03-23,1038.659
2011-03-24,1050.821
2011-03-25,1054.733
2011-03-28,1051.61
2011-03-29,1061.384
2011-03-30,1068.499
2011-03-31,1068.572
2011-04-01,1073.812
2011-04-04,1074.385
2011-04-05,1075.039
2011-04-06,1075.222
2011-04-07,1073.27
2011-04-08,1067.654
2011-04-11,1063.903
2011-04-12,1055.15
2011-04-13,1059.75
2011-04-14,1059.961
2011-04-15,1063.727
2011-04-18,1052.336
2011-04-19,1058.306
2011-04-20,1075.73
2011-04-21,1084.273
2011-04-22,1084.273
2011-04-25,1082.129
2011-04-26,1090.434
2011-04-27,1096.91
2011-04-28,1099.647
2011-04-29,1102.187
2011-05-02,1099.114
2011-05-03,1091.686
2011-05-04,1083.586
2011-05-05,1076.96
2011-05-06,1082.211
2011-05-09,1090.243
2011-05-10,1100.047
2011-05-11,1087.613
2011-05-12,1093.913
2011-05-13,1083.741
2011-05-16,1072.981
2011-05-17,1070.939
2011-05-18,1083.204
2011-05-19,1086.339
2011-05-20,1079.752
2011-05-23,1065.161
2011-05-24,1063.398
2011-05-25,1069.827
2011-05-26,1077.541
2011-05-27,1082.084
2011-05-30,1082.084
2011-05-31,1093.701
2011-06-01,1068.79
2011-06-02,1068.714
2011-06-03,1056.523
2011-06-06,1043.99
2011-06-07,1044.034
2011-06-08,1037.063
2011-06-09,1044.04
2011-06-10,1027.177
2011-06-13,1024.586
2011-06-14,1040.737
2011-06-15,1023.145
2011-06-16,1021.441
2011-06-17,1022.21
2011-06-20,1028.775
2011-06-21,1047.468
2011-06-22,1041.232
2011-06-23,1042.741
2011-06-24,1030.576
2011-06-27,1040.394
2011-06-28,1058.072
2011-06-29,1065.817
2011-06-30,1077.128
2011-07-01,1093.2
2011-07-04,1093.2
2011-07-05,1095.788
2011-07-06,1099.77
2011-07-07,1112.547
2011-07-08,1105.717
2011-07-11,1083.611
2011-07-12,1077.75
2011-07-13,1082.668
2011-07-14,1072.022
2011-07-15,1082.991
2011-07-18,1074.052
2011-07-19,1096.807
2011-07-20,1093.616
2011-07-21,1104.888
2011-07-22,1109.503
2011-07-25,1103.177
2011-07-26,1098.398
2011-07-27,1072.276
2011-07-28,1071.025
2011-07-29,1065.821
2011-08-01,1060.316
2011-08-02,1031.029
2011-08-03,1039.271
2011-08-04,984.4
2011-08-05,980.202
2011-08-08,913.2
2011-08-09,958.963
2011-08-10,921.09
2011-08-11,964.114
2011-08-12,973.445
2011-08-15,991.959
2011-08-16,980.8
2011-08-17,978.139
2011-08-18,927.915
2011-08-19,912.183
2011-08-22,913.624
2011-08-23,949.998
2011-08-24,960.87
2011-08-25,943.347
2011-08-26,964.54
2011-08-29,993.329
2011-08-30,998.461
2011-08-31,1001.744
2011-09-01,989.868
2011-09-02,964.453
2011-09-05,964.453
2011-09-06,960.401
2011-09-07,988.78
2011-09-08,978.659
2011-09-09,951.5
2011-09-12,957.755
2011-09-13,969.661
2011-09-14,985.275
2011-09-15,1000.425
2011-09-16,1005.646
2011-09-19,998.946
2011-09-20,993.435
2011-09-21,966.633
2011-09-22,933.16
2011-09-23,939.545
2011-09-26,958.22
2011-09-27,969.861
2011-09-28,946.553
2011-09-29,946.649
2011-09-30,920.885
2011-10-03,892.698
2011-10-04,916.784
2011-10-05,936.126
2011-10-06,955.625
2011-10-07,947.211
2011-10-10,980.044
2011-10-11,983.285
2011-10-12,991.43
2011-10-13,993.389
2011-10-14,1013.42
2011-10-17,992.516
2011-10-18,1009.945
2011-10-19,992.415
2011-10-20,994.415
2011-10-21,1014.542
2011-10-24,1033.877
2011-10-25,1012.049
2011-10-26,1019.982
2011-10-27,1055.974
2011-10-28,1058.601
2011-10-31,1034.77
2011-11-01,1007.047
2011-11-02,1023.424
2011-11-03,1044.781
2011-11-04,1041.01
2011-11-07,1044.791
2011-11-08,1056.657
2011-11-09,1016.862
2011-11-10,1022.998
2011-11-11,1044.311
2011-11-14,1036.493
2011-11-15,1044.497
2011-11-16,1028.257
2011-11-17,1007.959
2011-11-18,1005.208
2011-11-21,986.921
2011-11-22,985.241
2011-11-23,962.982
2011-11-24,962.982
2011-11-25,958.398
2011-11-28,990.827
2011-11-29,991.078
2011-11-30,1032.678
2011-12-01,1032.699
2011-12-02,1031.832
2011-12-05,1042.261
2011-12-06,1040.352
2011-12-07,1038.707
2011-12-08,1018.625
2011-12-09,1036.941
2011-12-12,1022.802
2011-12-13,1009.69
2011-12-14,993.74
2011-12-15,995.833
2011-12-16,1000.815
2011-12-19,989.536
2011-12-20,1020.666
2011-12-21,1016.872
2011-12-22,1022.8
2011-12-23,1031.53
2011-12-26,1031.53
2011-12-27,1033.603
2011-12-28,1019.444
2011-12-29,1029.728
2011-12-30,1026.093
2012-01-02,1026.093
2012-01-03,1040.694
2012-01-04,1040.908
2012-01-05,1044.907
2012-01-06,1044.137
2012-01-09,1045.496
2012-01-10,1055.518
2012-01-11,1055.707
2012-01-12,1059.322
2012-01-13,1054.16
2012-01-16,1054.16
2012-01-17,1060.051
2012-01-18,1073.566
2012-01-19,1080.853
2012-01-20,1078.432
2012-01-23,1079.668
2012-01-24,1081.923
2012-01-25,1096.657
2012-01-26,1091.0
2012-01-27,1092.724
2012-01-30,1091.142
2012-01-31,1091.988
2012-02-01,1102.94
2012-02-02,1105.835
2012-02-03,1122.821
2012-02-06,1122.826
2012-02-07,1124.298
2012-02-08,1126.175
2012-02-09,1129.981
2012-02-10,1122.2
2012-02-13,1131.317
2012-02-14,1132.192
2012-02-15,1126.187
2012-02-16,1138.673
2012-02-17,1137.924
2012-02-20,1137.924
2012-02-21,1137.389
2012-02-22,1135.999
2012-02-23,1142.927
2012-02-24,1145.875
2012-02-27,1146.109
2012-02-28,1149.897
2012-02-29,1143.833
2012-03-01,1151.723
2012-03-02,1146.546
2012-03-05,1140.05
2012-03-06,1122.422
2012-03-07,1131.303
2012-03-08,1145.209
2012-03-09,1150.951
2012-03-12,1148.556
2012-03-13,1168.245
2012-03-14,1167.404
2012-03-15,1173.689
2012-03-16,1174.669
2012-03-19,1181.198
2012-03-20,1175.838
2012-03-21,1175.831
2012-03-22,1168.229
2012-03-23,1171.667
2012-03-26,1189.343
2012-03-27,1186.539
2012-03-28,1180.002
2012-03-29,1178.303
2012-03-30,1180.629
2012-04-02,1191.67
2012-04-03,1190.192
2012-04-04,1175.61
2012-04-05,1177.954
2012-04-06,1177.954
2012-04-09,1164.854
2012-04-10,1143.445
2012-04-11,1152.776
2012-04-12,1169.467
2012-04-13,1156.317
2012-04-16,1149.403
2012-04-17,1169.456
2012-04-18,1166.013
2012-04-19,1157.457
2012-04-20,1157.723
2012-04-23,1145.904
2012-04-24,1144.723
2012-04-25,1167.569
2012-04-26,1176.119
2012-04-27,1182.408
2012-04-30,1175.983
2012-05-01,1179.301
2012-05-02,1180.384
2012-05-03,1168.543
2012-05-04,1146.76
2012-05-07,1146.684
2012-05-08,1141.405
2012-05-09,1135.732
2012-05-10,1135.389
2012-05-11,1134.24
2012-05-14,1121.227
2012-05-15,1116.495
2012-05-16,1111.309
2012-05-17,1089.079
2012-05-18,1079.463
2012-05-21,1105.295
2012-05-22,1104.446
2012-05-23,1110.171
2012-05-24,1108.827
2012-05-25,1106.622
2012-05-28,1106.622
2012-05-29,1120.507
2012-05-30,1104.268
2012-05-31,1098.752
2012-06-01,1067.501
2012-06-04,1069.532
2012-06-05,1076.756
2012-06-06,1101.471
2012-06-07,1098.288
2012-06-08,1107.413
2012-06-11,1090.21
2012-06-12,1103.054
2012-06-13,1091.826
2012-06-14,1101.409
2012-06-15,1114.256
2012-06-18,1120.742
2012-06-19,1132.855
2012-06-20,1130.588
2012-06-21,1102.211
2012-06-22,1111.723
2012-06-25,1093.298
2012-06-26,1098.748
2012-06-27,1107.128
2012-06-28,1102.052
2012-06-29,1133.627
2012-07-02,1138.219
2012-07-03,1148.853
2012-07-04,1148.853
2012-07-05,1147.765
2012-07-06,1133.98
2012-07-09,1132.002
2012-07-10,1120.951
2012-07-11,1116.76
2012-07-12,1111.477
2012-07-13,1128.324
2012-07-16,1124.389
2012-07-17,1130.546
2012-07-18,1140.173
2012-07-19,1148.49
2012-07-20,1134.838
2012-07-23,1122.797
2012-07-24,1111.631
2012-07-25,1111.007
2012-07-26,1129.525
2012-07-27,1153.586
2012-07-30,1152.014
2012-07-31,1146.183
2012-08-01,1139.487
2012-08-02,1134.029
2012-08-03,1156.711
2012-08-06,1161.652
2012-08-07,1170.245
2012-08-08,1169.327
2012-08-09,1171.2
2012-08-10,1172.744
2012-08-13,1172.645
2012-08-14,1172.564
2012-08-15,1176.872
2012-08-16,1187.668
2012-08-17,1192.668
2012-08-20,1191.139
2012-08-21,1187.239
2012-08-22,1189.261
2012-08-23,1180.318
2012-08-24,1187.287
2012-08-27,1187.458
2012-08-28,1187.395
2012-08-29,1189.07
2012-08-30,1178.429
2012-08-31,1185.412
2012-09-03,1185.412
2012-09-04,1186.908
2012-09-05,1184.921
2012-09-06,1209.135
2012-09-07,1214.149
2012-09-10,1205.444
2012-09-11,1208.219
2012-09-12,1211.904
2012-09-13,1229.656
2012-09-14,1238.163
2012-09-17,1235.231
2012-09-18,1233.314
2012-09-19,1235.508
2012-09-20,1231.495
2012-09-21,1231.566
2012-09-24,1225.703
2012-09-25,1210.242
2012-09-26,1202.209
2012-09-27,1217.051
2012-09-28,1211.474
2012-10-01,1213.129
2012-10-02,1213.901
2012-10-03,1218.971
2012-10-04,1225.723
2012-10-05,1223.585
2012-10-08,1217.321
2012-10-09,1202.025
2012-10-10,1196.369
2012-10-11,1196.895
2012-10-12,1196.051
2012-10-15,1205.126
2012-10-16,1219.122
2012-10-17,1219.74
2012-10-18,1211.814
2012-10-19,1189.399
2012-10-22,1191.543
2012-10-23,1177.385
2012-10-24,1173.022
2012-10-25,1174.279
2012-10-26,1174.657
2012-10-29,1174.657
2012-10-30,1174.657
2012-10-31,1175.862
2012-11-01,1191.624
2012-11-02,1178.79
2012-11-05,1184.106
2012-11-06,1192.297
2012-11-07,1168.697
2012-11-08,1152.243
2012-11-09,1155.67
2012-11-12,1156.415
2012-11-13,1153.272
2012-11-14,1137.232
2012-11-15,1135.199
2012-11-16,1141.751
2012-11-19,1167.552
2012-11-20,1168.86
2012-11-21,1172.117
2012-11-22,1172.117
2012-11-23,1187.879
2012-11-26,1186.927
2012-11-27,1182.579
2012-11-28,1191.792
2012-11-29,1199.531
2012-11-30,1198.893
2012-12-03,1193.66
2012-12-04,1191.374
2012-12-05,1187.023
2012-12-06,1191.845
2012-12-07,1192.889
2012-12-10,1193.767
2012-12-11,1202.198
2012-12-12,1200.063
2012-12-13,1192.649
2012-12-14,1186.319
2012-12-17,1200.324
2012-12-18,1215.013
2012-12-19,1207.759
2012-12-20,1212.325
2012-12-21,1202.811
2012-12-24,1200.852
2012-12-25,1200.852
2012-12-26,1191.35
2012-12-27,1191.775
2012-12-28,1180.088
2012-12-31,1202.577
2013-01-01,1202.577
2013-01-02,1233.575
2013-01-03,1231.038
2013-01-04,1235.249
2013-01-07,1232.973
2013-01-08,1230.367
2013-01-09,1235.405
2013-01-10,1241.957
2013-01-11,1242.858
2013-01-14,1239.704
2013-01-15,1240.562
2013-01-16,1241.071
2013-01-17,1248.964
2013-01-18,1253.06
2013-01-21,1253.06
2013-01-22,1257.462
2013-01-23,1260.78
2013-01-24,1257.736
2013-01-25,1264.952
2013-01-28,1262.771
2013-01-29,1264.294
2013-01-30,1258.941
2013-01-31,1258.04
2013-02-01,1270.372
2013-02-04,1254.581
2013-02-05,1268.851
2013-02-06,1269.088
2013-02-07,1268.991
2013-02-08,1278.494
2013-02-11,1275.337
2013-02-12,1274.063
2013-02-13,1275.415
2013-02-14,1277.182
2013-02-15,1276.597
2013-02-18,1276.597
2013-02-19,1283.82
2013-02-20,1265.904
2013-02-21,1256.608
2013-02-22,1268.698
2013-02-25,1247.015
2013-02-26,1254.514
2013-02-27,1269.889
2013-02-28,1269.512
2013-03-01,1272.353
2013-03-04,1277.454
2013-03-05,1291.656
2013-03-06,1291.723
2013-03-07,1294.649
2013-03-08,1301.605
2013-03-11,1305.165
2013-03-12,1301.051
2013-03-13,1304.018
2013-03-14,1311.112
2013-03-15,1307.553
2013-03-18,1300.874
2013-03-19,1296.566
2013-03-20,1306.589
2013-03-21,1295.453
2013-03-22,1304.704
2013-03-25,1301.097
2013-03-26,1310.993
2013-03-27,1311.902
2013-03-28,1317.85
2013-03-29,1317.85
2013-04-01,1307.853
2013-04-02,1313.936
2013-04-03,1299.501
2013-04-04,1303.562
2013-04-05,1296.944
2013-04-08,1306.739
2013-04-09,1308.89
2013-04-10,1326.719
2013-04-11,1333.059
2013-04-12,1330.147
2013-04-15,1295.369
2013-04-16,1316.373
2013-04-17,1296.172
2013-04-18,1283.035
2013-04-19,1293.08
2013-04-22,1299.57
2013-04-23,1312.567
2013-04-24,1312.002
2013-04-25,1320.051
2013-04-26,1316.612
2013-04-29,1326.277
2013-04-30,1332.705
2013-05-01,1320.634
2013-05-02,1335.408
2013-05-03,1350.719
2013-05-06,1354.068
2013-05-07,1360.59
2013-05-08,1367.735
2013-05-09,1365.242
2013-05-10,1373.978
2013-05-13,1373.081
2013-05-14,1385.852
2013-05-15,1390.338
2013-05-16,1382.188
2013-05-17,1396.026
2013-05-20,1394.1
2013-05-21,1396.723
2013-05-22,1381.631
2013-05-23,1378.616
2013-05-24,1377.525
2013-05-27,1377.525
2013-05-28,1387.042
2013-05-29,1375.141
2013-05-30,1381.562
2013-05-31,1364.119
2013-06-03,1367.907
2013-06-04,1359.055
2013-06-05,1339.846
2013-06-06,1352.122
2013-06-07,1370.607
2013-06-10,1370.095
2013-06-11,1355.918
2013-06-12,1343.057
2013-06-13,1363.182
2013-06-14,1356.899
2013-06-17,1366.595
2013-06-18,1378.636
2013-06-19,1361.253
2013-06-20,1326.195
2013-06-21,1325.768
2013-06-24,1310.209
2013-06-25,1321.874
2013-06-26,1334.376
2013-06-27,1344.13
2013-06-28,1340.129
2013-07-01,1352.395
2013-07-02,1352.228
2013-07-03,1355.109
2013-07-04,1355.109
2013-07-05,1369.426
2013-07-08,1375.211
2013-07-09,1384.749
2013-07-10,1386.715
2013-07-11,1406.331
2013-07-12,1411.483
2013-07-15,1412.647
2013-07-16,1406.96
2013-07-17,1411.955
2013-07-18,1418.596
2013-07-19,1420.874
2013-07-22,1422.953
2013-07-23,1417.942
2013-07-24,1414.359
2013-07-25,1422.708
2013-07-26,1422.497
2013-07-29,1416.524
2013-07-30,1420.741
2013-07-31,1421.919
2013-08-01,1443.813
2013-08-02,1447.223
2013-08-05,1448.339
2013-08-06,1437.889
2013-08-07,1430.474
2013-08-08,1436.871
2013-08-09,1432.613
2013-08-12,1432.947
2013-08-13,1438.297
2013-08-14,1430.241
2013-08-15,1409.262
2013-08-16,1406.658
2013-08-19,1400.432
2013-08-20,1408.533
2013-08-21,1402.803
2013-08-22,1416.85
2013-08-23,1419.185
2013-08-26,1418.693
2013-08-27,1393.286
2013-08-28,1398.156
2013-08-29,1404.551
2013-08-30,1396.368
2013-09-02,1396.368
2013-09-03,1406.803
2013-09-04,1419.924
2013-09-05,1423.259
2013-09-06,1424.399
2013-09-09,1441.3
2013-09-10,1451.368
2013-09-11,1454.977
2013-09-12,1451.525
2013-09-13,1453.936
2013-09-16,1459.045
2013-09-17,1467.516
2013-09-18,1485.575
2013-09-19,1485.643
2013-09-20,1477.03
2013-09-23,1470.554
2013-09-24,1469.664
2013-09-25,1464.554
2013-09-26,1474.362
2013-09-27,1469.299
2013-09-30,1462.133
2013-10-01,1477.326
2013-10-02,1475.41
2013-10-03,1461.241
2013-10-04,1472.502
2013-10-07,1458.139
2013-10-08,1434.836
2013-10-09,1431.932
2013-10-10,1464.174
2013-10-11,1474.457
2013-10-14,1481.923
2013-10-15,1471.419
2013-10-16,1491.965
2013-10-17,1499.852
2013-10-18,1514.077
2013-10-21,1513.174
2013-10-22,1520.623
2013-10-23,1513.758
2013-10-24,1522.624
2013-10-25,1526.089
2013-10-28,1525.989
2013-10-29,1533.439
2013-10-30,1524.08
2013-10-31,1519.723
2013-11-01,1522.497
2013-11-04,1527.762
2013-11-05,1524.301
2013-11-06,1524.501
2013-11-07,1500.713
2013-11-08,1521.299
2013-11-11,1523.639
2013-11-12,1522.638
2013-11-13,1538.268
2013-11-14,1545.808
2013-11-15,1552.91
2013-11-18,1542.409
2013-11-19,1536.986
2013-11-20,1531.574
2013-11-21,1547.321
2013-11-22,1556.346
2013-11-25,1554.279
2013-11-26,1561.079
2013-11-27,1566.369
2013-11-28,1566.369
2013-11-29,1567.634
2013-12-02,1562.102
2013-12-03,1557.191
2013-12-04,1554.923
2013-12-05,1553.6
2013-12-06,1566.218
2013-12-09,1568.036
2013-12-10,1564.018
2013-12-11,1546.274
2013-12-12,1543.398
2013-12-13,1545.493
2013-12-16,1555.492
2013-12-17,1552.507
2013-12-18,1575.618
2013-12-19,1572.996
2013-12-20,1585.826
2013-12-23,1598.038
2013-12-24,1601.314
2013-12-25,1601.314
2013-12-26,1607.437
2013-12-27,1605.122
2013-12-30,1605.715
2013-12-31,1613.543
2014-01-01,1613.543
2014-01-02,1600.381
2014-01-03,1598.627
2014-01-06,1591.816
2014-01-07,1603.864
2014-01-08,1607.662
2014-01-09,1607.516
2014-01-10,1612.701
2014-01-13,1589.337
2014-01-14,1611.453
2014-01-15,1619.476
2014-01-16,1617.912
2014-01-17,1612.273
2014-01-20,1612.273
2014-01-21,1619.582
2014-01-22,1624.199
2014-01-23,1611.119
2014-01-24,1572.918
2014-01-27,1561.125
2014-01-28,1571.479
2014-01-29,1551.146
2014-01-30,1574.51
2014-01-31,1565.385
2014-02-03,1526.562
2014-02-04,1542.241
2014-02-05,1538.883
2014-02-06,1559.182
2014-02-07,1583.038
2014-02-10,1586.69
2014-02-11,1602.709
2014-02-12,1605.583
2014-02-13,1618.458
2014-02-14,1622.91
2014-02-17,1622.91
2014-02-18,1630.59
2014-02-19,1618.526
2014-02-20,1628.838
2014-02-21,1627.058
2014-02-24,1638.771
2014-02-25,1638.349
2014-02-26,1640.354
2014-02-27,1649.847
2014-02-28,1649.638
2014-03-03,1637.957
2014-03-04,1665.743
2014-03-05,1666.475
2014-03-06,1667.372
2014-03-07,1665.558
2014-03-10,1663.465
2014-03-11,1654.711
2014-03-12,1656.551
2014-03-13,1633.89
2014-03-14,1630.173
2014-03-17,1645.221
2014-03-18,1659.174
2014-03-19,1648.322
2014-03-20,1653.852
2014-03-21,1643.452
2014-03-24,1627.455
2014-03-25,1629.295
2014-03-26,1612.025
2014-03-27,1607.649
2014-03-28,1611.81
2014-03-31,1626.013
2014-04-01,1644.648
2014-04-02,1649.473
2014-04-03,1641.596
2014-04-04,1611.444
2014-04-07,1588.401
2014-04-08,1597.619
2014-04-09,1621.515
2014-04-10,1580.05
2014-04-11,1560.681
2014-04-14,1573.531
2014-04-15,1583.326
2014-04-16,1602.904
2014-04-17,1606.05
2014-04-18,1606.05
2014-04-21,1613.977
2014-04-22,1626.169
2014-04-23,1618.386
2014-04-24,1623.19
2014-04-25,1601.48
2014-04-28,1600.097
2014-04-29,1610.885
2014-04-30,1616.724
2014-05-01,1620.73
2014-05-02,1621.393
2014-05-05,1626.791
2014-05-06,1608.91
2014-05-07,1610.625
2014-05-08,1605.875
2014-05-09,1612.351
2014-05-12,1634.132
2014-05-13,1631.747
2014-05-14,1621.464
2014-05-15,1606.379
2014-05-16,1614.939
2014-05-19,1625.199
2014-05-20,1612.421
2014-05-21,1626.425
2014-05-22,1634.194
2014-05-23,1644.275
2014-05-26,1644.275
2014-05-27,1659.01
2014-05-28,1654.808
2014-05-29,1664.789
2014-05-30,1664.795
2014-06-02,1665.514
2014-06-03,1664.268
2014-06-04,1669.681
2014-06-05,1682.65
2014-06-06,1691.756
2014-06-09,1695.288
2014-06-10,1693.342
2014-06-11,1689.895
2014-06-12,1675.446
2014-06-13,1678.588
2014-06-16,1680.938
2014-06-17,1685.542
2014-06-18,1698.642
2014-06-19,1699.419
2014-06-20,1701.12
2014-06-23,1700.388
2014-06-24,1689.406
2014-06-25,1701.311
2014-06-26,1701.145
2014-06-27,1707.336
2014-06-30,1710.154
2014-07-01,1724.998
2014-07-02,1725.512
2014-07-03,1736.105
2014-07-04,1736.105
2014-07-07,1724.066
2014-07-08,1707.633
2014-07-09,1717.642
2014-07-10,1707.131
2014-07-11,1710.39
2014-07-14,1720.457
2014-07-15,1711.294
2014-07-16,1713.516
2014-07-17,1691.489
2014-07-18,1713.322
2014-07-21,1709.138
2014-07-22,1720.975
2014-07-23,1726.159
2014-07-24,1726.649
2014-07-25,1715.994
2014-07-28,1714.915
2014-07-29,1710.115
2014-07-30,1716.16
2014-07-31,1679.794
2014-08-01,1675.148
2014-08-04,1689.264
2014-08-05,1676.215
2014-08-06,1675.002
2014-08-07,1665.704
2014-08-08,1685.305
2014-08-11,1693.728
2014-08-12,1687.542
2014-08-13,1700.744
2014-08-14,1708.71
2014-08-15,1710.855
2014-08-18,1728.261
2014-08-19,1738.759
2014-08-20,1742.57
2014-08-21,1744.679
2014-08-22,1745.343
2014-08-25,1753.117
2014-08-26,1756.886
2014-08-27,1755.793
2014-08-28,1751.635
2014-08-29,1757.841
2014-09-01,1757.841
2014-09-02,1761.114
2014-09-03,1755.111
2014-09-04,1750.546
2014-09-05,1759.095
2014-09-08,1756.752
2014-09-09,1743.322
2014-09-10,1752.948
2014-09-11,1755.064
2014-09-12,1744.576
2014-09-15,1735.271
2014-09-16,1748.216
2014-09-17,1751.228
2014-09-18,1760.102
2014-09-19,1754.605
2014-09-22,1735.25
2014-09-23,1727.329
2014-09-24,1743.87
2014-09-25,1713.388
2014-09-26,1731.45
2014-09-29,1728.933
2014-09-30,1721.336
2014-10-01,1695.297
2014-10-02,1698.595
2014-10-03,1717.997
2014-10-06,1712.028
2014-10-07,1685.241
2014-10-08,1714.766
2014-10-09,1679.062
2014-10-10,1653.065
2014-10-13,1622.839
2014-10-14,1628.28
2014-10-15,1622.341
2014-10-16,1628.024
2014-10-17,1647.769
2014-10-20,1666.059
2014-10-21,1703.97
2014-10-22,1686.253
2014-10-23,1712.857
2014-10-24,1722.479
2014-10-27,1719.913
2014-10-28,1745.666
2014-10-29,1740.219
2014-10-30,1752.506
2014-10-31,1772.722
2014-11-03,1772.707
2014-11-04,1763.113
2014-11-05,1769.211
2014-11-06,1780.114
2014-11-07,1779.775
2014-11-10,1785.794
2014-11-11,1789.189
2014-11-12,1792.673
2014-11-13,1793.954
2014-11-14,1795.635
2014-11-17,1792.217
2014-11-18,1804.095
2014-11-19,1799.788
2014-11-20,1805.801
2014-11-21,1815.632
2014-11-24,1828.419
2014-11-25,1827.419
2014-11-26,1833.344
2014-11-27,1833.344
2014-11-28,1829.39
2014-12-01,1806.912
2014-12-02,1817.609
2014-12-03,1827.606
2014-12-04,1825.0
2014-12-05,1828.145
2014-12-08,1812.912
2014-12-09,1820.079
2014-12-10,1787.987
2014-12-11,1796.892
2014-12-12,1772.567
2014-12-15,1761.689
2014-12-16,1743.414
2014-12-17,1781.861
2014-12-18,1822.876
2014-12-19,1831.882
2014-12-22,1837.317
2014-12-23,1836.83
2014-12-24,1838.775
2014-12-25,1838.775
2014-12-26,1847.812
2014-12-29,1850.731
2014-12-30,1840.157
2014-12-31,1824.232
2015-01-01,1824.232
2015-01-02,1820.768
2015-01-05,1787.417
2015-01-06,1768.012
2015-01-07,1792.247
2015-01-08,1825.041
2015-01-09,1811.282
2015-01-12,1795.894
2015-01-13,1793.755
2015-01-14,1784.556
2015-01-15,1762.509
2015-01-16,1787.159
2015-01-19,1787.159
2015-01-20,1790.801
2015-01-21,1799.483
2015-01-22,1828.154
2015-01-23,1825.706
2015-01-26,1834.49
2015-01-27,1813.679
2015-01-28,1794.711
2015-01-29,1812.177
2015-01-30,1792.478
2015-02-02,1810.562
2015-02-03,1835.6
2015-02-04,1829.647
2015-02-05,1850.496
2015-02-06,1844.074
2015-02-09,1835.666
2015-02-10,1857.214
2015-02-11,1862.321
2015-02-12,1881.185
2015-02-13,1892.543
2015-02-16,1892.543
2015-02-17,1896.1
2015-02-18,1899.67
2015-02-19,1903.018
2015-02-20,1916.789
2015-02-23,1917.566
2015-02-24,1919.392
2015-02-25,1921.66
2015-02-26,1921.876
2015-02-27,1914.074
2015-03-02,1930.467
2015-03-03,1921.297
2015-03-04,1915.115
2015-03-05,1919.289
2015-03-06,1894.898
2015-03-09,1902.11
