Date,SPAIN SMALL CAP Small Cap
2010-09-23,332.915
2010-09-24,339.326
2010-09-27,338.496
2010-09-28,339.126
2010-09-29,338.439
2010-09-30,340.702
2010-10-01,344.682
2010-10-04,339.984
2010-10-05,347.98
2010-10-06,353.512
2010-10-07,354.154
2010-10-08,354.412
2010-10-11,354.607
2010-10-12,351.667
2010-10-13,358.595
2010-10-14,361.516
2010-10-15,361.518
2010-10-18,361.221
2010-10-19,355.399
2010-10-20,360.27
2010-10-21,366.587
2010-10-22,363.275
2010-10-25,366.194
2010-10-26,362.476
2010-10-27,358.748
2010-10-28,364.32
2010-10-29,363.887
2010-11-01,362.33
2010-11-02,367.795
2010-11-03,363.643
2010-11-04,369.266
2010-11-05,360.123
2010-11-08,357.003
2010-11-09,360.091
2010-11-10,350.205
2010-11-11,345.475
2010-11-12,348.561
2010-11-15,348.367
2010-11-16,339.967
2010-11-17,340.847
2010-11-18,344.654
2010-11-19,345.198
2010-11-22,339.23
2010-11-23,328.35
2010-11-24,328.945
2010-11-25,328.745
2010-11-26,319.076
2010-11-29,310.921
2010-11-30,302.888
2010-12-01,315.047
2010-12-02,323.08
2010-12-03,331.502
2010-12-06,330.359
2010-12-07,332.145
2010-12-08,329.457
2010-12-09,329.67
2010-12-10,331.519
2010-12-13,340.541
2010-12-14,343.985
2010-12-15,340.76
2010-12-16,336.379
2010-12-17,334.593
2010-12-20,333.976
2010-12-21,339.662
2010-12-22,341.284
2010-12-23,338.662
2010-12-24,339.997
2010-12-27,336.124
2010-12-28,335.412
2010-12-29,338.118
2010-12-30,340.534
2010-12-31,343.957
2011-01-03,343.903
2011-01-04,339.774
2011-01-05,334.234
2011-01-06,327.614
2011-01-07,320.753
2011-01-10,318.332
2011-01-11,325.264
2011-01-12,336.833
2011-01-13,344.477
2011-01-14,345.646
2011-01-17,342.64
2011-01-18,350.833
2011-01-19,354.349
2011-01-20,350.066
2011-01-21,358.263
2011-01-24,362.023
2011-01-25,359.393
2011-01-26,362.586
2011-01-27,367.266
2011-01-28,367.482
2011-01-31,370.928
2011-02-01,376.482
2011-02-02,383.779
2011-02-03,375.416
2011-02-04,375.923
2011-02-07,379.465
2011-02-08,383.19
2011-02-09,385.159
2011-02-10,378.153
2011-02-11,377.979
2011-02-14,378.778
2011-02-15,382.571
2011-02-16,381.747
2011-02-17,382.288
2011-02-18,384.778
2011-02-21,378.28
2011-02-22,377.295
2011-02-23,376.578
2011-02-24,376.919
2011-02-25,382.504
2011-02-28,386.254
2011-03-01,388.063
2011-03-02,387.018
2011-03-03,389.784
2011-03-04,391.248
2011-03-07,393.047
2011-03-08,390.981
2011-03-09,393.349
2011-03-10,386.038
2011-03-11,385.009
2011-03-14,386.089
2011-03-15,381.237
2011-03-16,374.885
2011-03-17,383.356
2011-03-18,390.831
2011-03-21,398.516
2011-03-22,397.317
2011-03-23,398.105
2011-03-24,404.813
2011-03-25,401.928
2011-03-28,405.579
2011-03-29,405.425
2011-03-30,407.36
2011-03-31,407.149
2011-04-01,409.505
2011-04-04,416.202
2011-04-05,413.076
2011-04-06,422.475
2011-04-07,418.243
2011-04-08,423.896
2011-04-11,422.9
2011-04-12,420.889
2011-04-13,421.934
2011-04-14,418.166
2011-04-15,413.562
2011-04-18,398.624
2011-04-19,404.741
2011-04-20,414.753
2011-04-21,417.249
2011-04-22,417.249
2011-04-25,416.948
2011-04-26,422.7
2011-04-27,424.945
2011-04-28,433.389
2011-04-29,431.437
2011-05-02,433.351
2011-05-03,430.802
2011-05-04,427.66
2011-05-05,417.654
2011-05-06,417.543
2011-05-09,405.756
2011-05-10,412.291
2011-05-11,411.704
2011-05-12,408.36
2011-05-13,406.24
2011-05-16,406.081
2011-05-17,400.374
2011-05-18,401.948
2011-05-19,404.768
2011-05-20,399.646
2011-05-23,389.407
2011-05-24,390.267
2011-05-25,389.826
2011-05-26,389.859
2011-05-27,395.414
2011-05-30,397.411
2011-05-31,403.912
2011-06-01,405.815
2011-06-02,403.547
2011-06-03,405.765
2011-06-06,402.111
2011-06-07,403.224
2011-06-08,395.929
2011-06-09,393.744
2011-06-10,382.399
2011-06-13,379.889
2011-06-14,389.226
2011-06-15,379.743
2011-06-16,372.475
2011-06-17,378.059
2011-06-20,371.536
2011-06-21,378.334
2011-06-22,377.845
2011-06-23,362.014
2011-06-24,357.626
2011-06-27,360.149
2011-06-28,363.954
2011-06-29,372.405
2011-06-30,385.173
2011-07-01,388.636
2011-07-04,391.117
2011-07-05,385.358
2011-07-06,376.232
2011-07-07,377.986
2011-07-08,368.899
2011-07-11,350.508
2011-07-12,348.517
2011-07-13,357.668
2011-07-14,352.066
2011-07-15,347.583
2011-07-18,337.865
2011-07-19,347.161
2011-07-20,351.946
2011-07-21,363.68
2011-07-22,366.297
2011-07-25,360.456
2011-07-26,362.434
2011-07-27,354.258
2011-07-28,349.944
2011-07-29,351.518
2011-08-01,337.695
2011-08-02,327.391
2011-08-03,325.137
2011-08-04,311.46
2011-08-05,308.652
2011-08-08,296.734
2011-08-09,299.067
2011-08-10,287.649
2011-08-11,297.507
2011-08-12,308.637
2011-08-15,317.32
2011-08-16,312.54
2011-08-17,315.964
2011-08-18,298.437
2011-08-19,296.371
2011-08-22,298.665
2011-08-23,299.01
2011-08-24,303.103
2011-08-25,299.432
2011-08-26,296.93
2011-08-29,308.475
2011-08-30,309.414
2011-08-31,316.314
2011-09-01,314.312
2011-09-02,305.316
2011-09-05,291.899
2011-09-06,286.958
2011-09-07,294.261
2011-09-08,296.828
2011-09-09,282.627
2011-09-12,272.009
2011-09-13,274.241
2011-09-14,279.128
2011-09-15,287.043
2011-09-16,287.833
2011-09-19,280.938
2011-09-20,285.274
2011-09-21,280.901
2011-09-22,266.051
2011-09-23,266.56
2011-09-26,265.782
2011-09-27,278.732
2011-09-28,276.938
2011-09-29,279.769
2011-09-30,273.909
2011-10-03,267.955
2011-10-04,260.28
2011-10-05,263.761
2011-10-06,273.693
2011-10-07,278.121
2011-10-10,288.739
2011-10-11,290.831
2011-10-12,300.793
2011-10-13,296.062
2011-10-14,304.279
2011-10-17,299.46
2011-10-18,297.116
2011-10-19,300.276
2011-10-20,291.793
2011-10-21,302.481
2011-10-24,307.017
2011-10-25,307.405
2011-10-26,304.611
2011-10-27,319.288
2011-10-28,319.189
2011-10-31,307.54
2011-11-01,289.64
2011-11-02,294.589
2011-11-03,298.636
2011-11-04,295.93
2011-11-07,295.535
2011-11-08,297.418
2011-11-09,286.441
2011-11-10,284.339
2011-11-11,294.777
2011-11-14,289.215
2011-11-15,283.32
2011-11-16,283.992
2011-11-17,281.088
2011-11-18,281.193
2011-11-21,272.702
2011-11-22,267.904
2011-11-23,261.731
2011-11-24,258.417
2011-11-25,257.417
2011-11-28,268.109
2011-11-29,268.436
2011-11-30,278.911
2011-12-01,277.185
2011-12-02,280.512
2011-12-05,286.439
2011-12-06,284.157
2011-12-07,282.876
2011-12-08,274.544
2011-12-09,278.671
2011-12-12,269.213
2011-12-13,264.609
2011-12-14,257.691
2011-12-15,260.051
2011-12-16,260.065
2011-12-19,260.323
2011-12-20,267.921
2011-12-21,264.783
2011-12-22,269.544
2011-12-23,270.1
2011-12-26,270.1
2011-12-27,270.356
2011-12-28,264.506
2011-12-29,264.785
2011-12-30,267.743
2012-01-02,273.765
2012-01-03,275.64
2012-01-04,270.622
2012-01-05,262.876
2012-01-06,261.506
2012-01-09,261.333
2012-01-10,264.283
2012-01-11,263.047
2012-01-12,268.186
2012-01-13,265.072
2012-01-16,265.848
2012-01-17,268.237
2012-01-18,269.082
2012-01-19,274.925
2012-01-20,276.071
2012-01-23,281.551
2012-01-24,278.141
2012-01-25,277.339
2012-01-26,284.033
2012-01-27,282.207
2012-01-30,276.735
2012-01-31,278.915
2012-02-01,286.193
2012-02-02,287.514
2012-02-03,290.094
2012-02-06,289.621
2012-02-07,292.883
2012-02-08,294.061
2012-02-09,296.106
2012-02-10,291.114
2012-02-13,291.043
2012-02-14,289.107
2012-02-15,286.516
2012-02-16,280.081
2012-02-17,284.035
2012-02-20,290.363
2012-02-21,290.536
2012-02-22,289.411
2012-02-23,284.465
2012-02-24,290.35
2012-02-27,289.115
2012-02-28,289.447
2012-02-29,285.584
2012-03-01,286.618
2012-03-02,284.709
2012-03-05,283.153
2012-03-06,273.008
2012-03-07,275.182
2012-03-08,283.91
2012-03-09,282.341
2012-03-12,281.797
2012-03-13,284.885
2012-03-14,283.346
2012-03-15,284.697
2012-03-16,287.747
2012-03-19,290.939
2012-03-20,289.485
2012-03-21,287.531
2012-03-22,284.173
2012-03-23,284.852
2012-03-26,287.679
2012-03-27,285.135
2012-03-28,278.673
2012-03-29,276.914
2012-03-30,281.489
2012-04-02,281.408
2012-04-03,279.296
2012-04-04,269.887
2012-04-05,267.445
2012-04-06,267.445
2012-04-09,267.599
2012-04-10,261.816
2012-04-11,266.557
2012-04-12,270.005
2012-04-13,263.374
2012-04-16,260.828
2012-04-17,265.715
2012-04-18,262.091
2012-04-19,257.714
2012-04-20,258.84
2012-04-23,250.1
2012-04-24,254.207
2012-04-25,258.819
2012-04-26,257.227
2012-04-27,260.49
2012-04-30,257.379
2012-05-01,257.175
2012-05-02,253.337
2012-05-03,254.278
2012-05-04,250.496
2012-05-07,251.282
2012-05-08,246.509
2012-05-09,242.489
2012-05-10,246.312
2012-05-11,246.131
2012-05-14,238.648
2012-05-15,233.656
2012-05-16,228.811
2012-05-17,226.444
2012-05-18,225.86
2012-05-21,228.134
2012-05-22,234.201
2012-05-23,224.556
2012-05-24,226.34
2012-05-25,227.019
2012-05-28,225.992
2012-05-29,224.484
2012-05-30,216.527
2012-05-31,211.618
2012-06-01,208.748
2012-06-04,212.551
2012-06-05,214.726
2012-06-06,219.867
2012-06-07,222.849
2012-06-08,222.343
2012-06-11,221.709
2012-06-12,217.841
2012-06-13,217.54
2012-06-14,221.197
2012-06-15,226.171
2012-06-18,221.646
2012-06-19,225.956
2012-06-20,229.552
2012-06-21,227.437
2012-06-22,228.262
2012-06-25,219.785
2012-06-26,216.266
2012-06-27,218.799
2012-06-28,217.81
2012-06-29,233.122
2012-07-02,235.196
2012-07-03,237.41
2012-07-04,236.403
2012-07-05,231.022
2012-07-06,224.452
2012-07-09,222.944
2012-07-10,223.526
2012-07-11,223.838
2012-07-12,218.231
2012-07-13,220.898
2012-07-16,218.977
2012-07-17,219.513
2012-07-18,223.147
2012-07-19,224.405
2012-07-20,214.881
2012-07-23,211.973
2012-07-24,209.18
2012-07-25,208.609
2012-07-26,222.195
2012-07-27,226.838
2012-07-30,225.604
2012-07-31,225.734
2012-08-01,226.856
2012-08-02,218.598
2012-08-03,228.719
2012-08-06,234.651
2012-08-07,237.405
2012-08-08,235.733
2012-08-09,234.21
2012-08-10,234.791
2012-08-13,233.954
2012-08-14,234.619
2012-08-15,234.179
2012-08-16,241.101
2012-08-17,243.118
2012-08-20,244.419
2012-08-21,247.473
2012-08-22,243.867
2012-08-23,244.402
2012-08-24,242.501
2012-08-27,244.632
2012-08-28,243.526
2012-08-29,243.157
2012-08-30,241.089
2012-08-31,245.657
2012-09-03,245.301
2012-09-04,245.536
2012-09-05,246.043
2012-09-06,251.553
2012-09-07,254.919
2012-09-10,256.889
2012-09-11,260.573
2012-09-12,261.999
2012-09-13,261.907
2012-09-14,269.202
2012-09-17,269.403
2012-09-18,266.804
2012-09-19,268.746
2012-09-20,265.983
2012-09-21,269.498
2012-09-24,265.085
2012-09-25,267.22
2012-09-26,255.674
2012-09-27,256.856
2012-09-28,255.434
2012-10-01,260.079
2012-10-02,260.975
2012-10-03,260.518
2012-10-04,264.026
2012-10-05,266.16
2012-10-08,262.75
2012-10-09,259.898
2012-10-10,255.984
2012-10-11,257.476
2012-10-12,258.055
2012-10-15,257.051
2012-10-16,263.375
2012-10-17,269.781
2012-10-18,268.285
2012-10-19,263.318
2012-10-22,264.253
2012-10-23,261.029
2012-10-24,262.837
2012-10-25,264.61
2012-10-26,264.794
2012-10-29,263.95
2012-10-30,265.361
2012-10-31,265.562
2012-11-01,266.257
2012-11-02,266.256
2012-11-05,262.189
2012-11-06,261.988
2012-11-07,258.801
2012-11-08,258.01
2012-11-09,255.703
2012-11-12,255.309
2012-11-13,255.32
2012-11-14,254.04
2012-11-15,255.402
2012-11-16,251.067
2012-11-19,257.224
2012-11-20,257.811
2012-11-21,258.507
2012-11-22,261.727
2012-11-23,263.281
2012-11-26,263.348
2012-11-27,263.16
2012-11-28,260.633
2012-11-29,265.201
2012-11-30,264.471
2012-12-03,267.109
2012-12-04,268.429
2012-12-05,270.398
2012-12-06,270.853
2012-12-07,268.253
2012-12-10,266.476
2012-12-11,270.824
2012-12-12,272.962
2012-12-13,275.567
2012-12-14,278.181
2012-12-17,282.54
2012-12-18,287.541
2012-12-19,294.39
2012-12-20,293.951
2012-12-21,291.837
2012-12-24,292.177
2012-12-25,292.177
2012-12-26,292.775
2012-12-27,290.749
2012-12-28,288.278
2012-12-31,287.042
2013-01-01,287.042
2013-01-02,296.155
2013-01-03,295.307
2013-01-04,297.786
2013-01-07,303.537
2013-01-08,303.339
2013-01-09,304.927
2013-01-10,309.268
2013-01-11,315.794
2013-01-14,311.951
2013-01-15,308.657
2013-01-16,306.498
2013-01-17,311.085
2013-01-18,311.108
2013-01-21,313.822
2013-01-22,312.028
2013-01-23,311.735
2013-01-24,313.311
2013-01-25,317.076
2013-01-28,318.173
2013-01-29,317.655
2013-01-30,316.76
2013-01-31,310.022
2013-02-01,312.061
2013-02-04,300.706
2013-02-05,302.352
2013-02-06,303.624
2013-02-07,302.115
2013-02-08,305.161
2013-02-11,304.505
2013-02-12,310.87
2013-02-13,313.33
2013-02-14,309.568
2013-02-15,310.678
2013-02-18,308.077
2013-02-19,312.632
2013-02-20,312.38
2013-02-21,305.512
2013-02-22,305.178
2013-02-25,307.707
2013-02-26,300.42
2013-02-27,306.12
2013-02-28,305.79
2013-03-01,299.173
2013-03-04,296.167
2013-03-05,300.656
2013-03-06,299.717
2013-03-07,302.087
2013-03-08,303.684
2013-03-11,305.118
2013-03-12,304.859
2013-03-13,301.315
2013-03-14,305.77
2013-03-15,308.016
2013-03-18,301.78
2013-03-19,295.97
2013-03-20,299.805
2013-03-21,297.885
2013-03-22,299.647
2013-03-25,293.853
2013-03-26,292.742
2013-03-27,287.543
2013-03-28,289.685
2013-03-29,289.685
2013-04-01,289.821
2013-04-02,291.296
2013-04-03,290.593
2013-04-04,288.276
2013-04-05,288.545
2013-04-08,287.579
2013-04-09,290.355
2013-04-10,299.114
2013-04-11,302.967
2013-04-12,301.45
2013-04-15,299.686
2013-04-16,298.334
2013-04-17,291.07
2013-04-18,290.957
2013-04-19,293.236
2013-04-22,296.278
2013-04-23,300.007
2013-04-24,302.362
2013-04-25,303.176
2013-04-26,302.611
2013-04-29,307.741
2013-04-30,307.747
2013-05-01,307.957
2013-05-02,306.515
2013-05-03,309.588
2013-05-06,308.415
2013-05-07,310.912
2013-05-08,316.952
2013-05-09,314.555
2013-05-10,311.606
2013-05-13,309.452
2013-05-14,309.835
2013-05-15,310.49
2013-05-16,311.295
2013-05-17,308.207
2013-05-20,308.144
2013-05-21,308.57
2013-05-22,307.828
2013-05-23,303.408
2013-05-24,303.374
2013-05-27,307.469
2013-05-28,310.33
2013-05-29,310.098
2013-05-30,311.891
2013-05-31,305.922
2013-06-03,306.351
2013-06-04,309.892
2013-06-05,308.527
2013-06-06,311.127
2013-06-07,312.731
2013-06-10,313.046
2013-06-11,310.423
2013-06-12,313.926
2013-06-13,312.637
2013-06-14,316.002
2013-06-17,318.43
2013-06-18,321.212
2013-06-19,317.197
2013-06-20,304.894
2013-06-21,302.089
2013-06-24,296.743
2013-06-25,298.306
2013-06-26,304.095
2013-06-27,310.273
2013-06-28,308.235
2013-07-01,313.232
2013-07-02,312.512
2013-07-03,309.699
2013-07-04,315.188
2013-07-05,311.018
2013-07-08,316.03
2013-07-09,316.93
2013-07-10,320.504
2013-07-11,325.915
2013-07-12,322.113
2013-07-15,323.716
2013-07-16,326.011
2013-07-17,323.779
2013-07-18,329.245
2013-07-19,331.41
2013-07-22,334.182
2013-07-23,337.865
2013-07-24,343.978
2013-07-25,344.698
2013-07-26,344.156
2013-07-29,345.758
2013-07-30,348.59
2013-07-31,347.875
2013-08-01,351.977
2013-08-02,353.086
2013-08-05,355.977
2013-08-06,355.679
2013-08-07,356.631
2013-08-08,362.99
2013-08-09,364.837
2013-08-12,364.829
2013-08-13,365.648
2013-08-14,368.104
2013-08-15,365.147
2013-08-16,369.384
2013-08-19,367.389
2013-08-20,360.726
2013-08-21,360.323
2013-08-22,365.586
2013-08-23,368.909
2013-08-26,366.773
2013-08-27,356.54
2013-08-28,355.642
2013-08-29,355.229
2013-08-30,347.873
2013-09-02,353.725
2013-09-03,354.066
2013-09-04,355.203
2013-09-05,355.186
2013-09-06,358.564
2013-09-09,361.23
2013-09-10,367.893
2013-09-11,371.222
2013-09-12,372.857
2013-09-13,374.585
2013-09-16,380.867
2013-09-17,381.19
2013-09-18,382.227
2013-09-19,390.8
2013-09-20,392.274
2013-09-23,389.457
2013-09-24,392.583
2013-09-25,395.6
2013-09-26,396.122
2013-09-27,396.183
2013-09-30,395.905
2013-10-01,402.495
2013-10-02,407.201
2013-10-03,407.587
2013-10-04,409.839
2013-10-07,407.468
2013-10-08,409.151
2013-10-09,408.654
2013-10-10,417.307
2013-10-11,420.684
2013-10-14,420.166
2013-10-15,421.68
2013-10-16,422.178
2013-10-17,428.396
2013-10-18,432.465
2013-10-21,437.968
2013-10-22,442.473
2013-10-23,434.331
2013-10-24,438.47
2013-10-25,434.756
2013-10-28,430.563
2013-10-29,435.465
2013-10-30,430.81
2013-10-31,428.089
2013-11-01,422.409
2013-11-04,425.046
2013-11-05,422.799
2013-11-06,429.899
2013-11-07,421.187
2013-11-08,419.593
2013-11-11,423.95
2013-11-12,424.621
2013-11-13,417.91
2013-11-14,419.116
2013-11-15,419.062
2013-11-18,423.951
2013-11-19,417.149
2013-11-20,407.405
2013-11-21,411.338
2013-11-22,417.123
2013-11-25,419.867
2013-11-26,423.09
2013-11-27,424.843
2013-11-28,429.327
2013-11-29,430.548
2013-12-02,426.46
2013-12-03,418.815
2013-12-04,414.272
2013-12-05,411.987
2013-12-06,413.942
2013-12-09,419.706
2013-12-10,421.995
2013-12-11,421.926
2013-12-12,417.907
2013-12-13,418.443
2013-12-16,423.273
2013-12-17,422.34
2013-12-18,427.025
2013-12-19,433.387
2013-12-20,434.167
2013-12-23,439.909
2013-12-24,439.89
2013-12-25,439.89
2013-12-26,440.711
2013-12-27,446.296
2013-12-30,447.449
2013-12-31,444.936
2014-01-01,444.936
2014-01-02,439.005
2014-01-03,441.888
2014-01-06,449.354
2014-01-07,459.673
2014-01-08,462.467
2014-01-09,461.469
2014-01-10,470.22
2014-01-13,473.788
2014-01-14,476.014
2014-01-15,478.844
2014-01-16,479.017
2014-01-17,480.618
2014-01-20,479.972
2014-01-21,474.204
2014-01-22,471.585
2014-01-23,472.987
2014-01-24,458.67
2014-01-27,455.59
2014-01-28,464.45
2014-01-29,464.916
2014-01-30,464.956
2014-01-31,463.373
2014-02-03,456.561
2014-02-04,458.123
2014-02-05,457.587
2014-02-06,468.256
2014-02-07,471.835
2014-02-10,470.566
2014-02-11,474.256
2014-02-12,471.235
2014-02-13,475.791
2014-02-14,481.625
2014-02-17,480.74
2014-02-18,480.074
2014-02-19,480.998
2014-02-20,479.323
2014-02-21,481.576
2014-02-24,488.275
2014-02-25,489.342
2014-02-26,484.247
2014-02-27,483.646
2014-02-28,487.772
2014-03-03,473.326
2014-03-04,484.919
2014-03-05,485.918
2014-03-06,493.996
2014-03-07,492.228
2014-03-10,495.05
2014-03-11,494.754
2014-03-12,490.843
2014-03-13,488.167
2014-03-14,479.537
2014-03-17,488.856
2014-03-18,491.973
2014-03-19,496.79
2014-03-20,490.896
2014-03-21,489.129
2014-03-24,478.63
2014-03-25,481.687
2014-03-26,489.501
2014-03-27,491.297
2014-03-28,497.512
2014-03-31,498.269
2014-04-01,501.949
2014-04-02,500.633
2014-04-03,503.191
2014-04-04,507.772
2014-04-07,506.739
2014-04-08,498.684
2014-04-09,500.278
2014-04-10,499.031
2014-04-11,488.874
2014-04-14,478.253
2014-04-15,470.376
2014-04-16,478.333
2014-04-17,483.002
2014-04-18,483.002
2014-04-21,481.902
2014-04-22,490.284
2014-04-23,491.672
2014-04-24,489.823
2014-04-25,482.928
2014-04-28,480.079
2014-04-29,486.248
2014-04-30,490.487
2014-05-01,490.487
2014-05-02,495.697
2014-05-05,497.081
2014-05-06,498.927
2014-05-07,493.445
2014-05-08,496.802
2014-05-09,490.663
2014-05-12,495.205
2014-05-13,493.132
2014-05-14,489.959
2014-05-15,476.5
2014-05-16,473.348
2014-05-19,475.549
2014-05-20,477.339
2014-05-21,479.26
2014-05-22,480.17
2014-05-23,481.097
2014-05-26,488.407
2014-05-27,488.382
2014-05-28,489.697
2014-05-29,493.389
2014-05-30,500.216
2014-06-02,502.565
2014-06-03,498.027
2014-06-04,500.066
2014-06-05,503.622
2014-06-06,514.161
2014-06-09,517.593
2014-06-10,513.864
2014-06-11,505.968
2014-06-12,510.034
2014-06-13,508.008
2014-06-16,505.301
2014-06-17,507.365
2014-06-18,512.46
2014-06-19,517.598
2014-06-20,515.015
2014-06-23,511.315
2014-06-24,508.072
2014-06-25,503.67
2014-06-26,504.383
2014-06-27,504.828
2014-06-30,505.491
2014-07-01,504.496
2014-07-02,505.779
2014-07-03,506.472
2014-07-04,501.504
2014-07-07,493.386
2014-07-08,484.28
2014-07-09,484.111
2014-07-10,469.643
2014-07-11,471.848
2014-07-14,475.871
2014-07-15,471.553
2014-07-16,480.647
2014-07-17,478.869
2014-07-18,476.981
2014-07-21,475.634
2014-07-22,479.465
2014-07-23,480.454
2014-07-24,489.329
2014-07-25,490.271
2014-07-28,490.969
2014-07-29,489.597
2014-07-30,486.547
2014-07-31,477.068
2014-08-01,467.185
2014-08-04,466.457
2014-08-05,455.093
2014-08-06,447.334
2014-08-07,440.63
2014-08-08,442.529
2014-08-11,451.19
2014-08-12,452.203
2014-08-13,454.234
2014-08-14,454.124
2014-08-15,450.813
2014-08-18,454.757
2014-08-19,456.421
2014-08-20,457.921
2014-08-21,463.608
2014-08-22,460.391
2014-08-25,467.174
2014-08-26,472.954
2014-08-27,472.595
2014-08-28,466.783
2014-08-29,465.866
2014-09-01,465.733
2014-09-02,464.749
2014-09-03,470.283
2014-09-04,471.783
2014-09-05,475.713
2014-09-08,475.048
2014-09-09,468.62
2014-09-10,467.571
2014-09-11,468.795
2014-09-12,469.998
2014-09-15,467.844
2014-09-16,466.125
2014-09-17,474.474
2014-09-18,475.732
2014-09-19,472.691
2014-09-22,470.28
2014-09-23,463.994
2014-09-24,461.872
2014-09-25,454.774
2014-09-26,453.712
2014-09-29,450.356
2014-09-30,452.213
2014-10-01,446.701
2014-10-02,434.082
2014-10-03,436.726
2014-10-06,440.221
2014-10-07,432.02
2014-10-08,427.54
2014-10-09,424.435
2014-10-10,414.211
2014-10-13,419.228
2014-10-14,419.84
2014-10-15,409.004
2014-10-16,404.423
2014-10-17,418.198
2014-10-20,417.443
2014-10-21,427.22
2014-10-22,428.907
2014-10-23,430.946
2014-10-24,430.981
2014-10-27,426.042
2014-10-28,433.21
2014-10-29,429.582
2014-10-30,425.246
2014-10-31,429.002
2014-11-03,427.001
2014-11-04,419.658
2014-11-05,417.617
2014-11-06,415.903
2014-11-07,411.628
2014-11-10,416.833
2014-11-11,416.689
2014-11-12,411.704
2014-11-13,408.14
2014-11-14,403.56
2014-11-17,411.098
2014-11-18,419.409
2014-11-19,421.912
2014-11-20,417.072
2014-11-21,422.652
2014-11-24,424.953
2014-11-25,431.611
2014-11-26,431.052
2014-11-27,430.332
2014-11-28,428.626
2014-12-01,424.569
2014-12-02,424.662
2014-12-03,425.644
2014-12-04,425.921
2014-12-05,428.653
2014-12-08,427.964
2014-12-09,422.688
2014-12-10,419.52
2014-12-11,415.64
2014-12-12,411.429
2014-12-15,403.585
2014-12-16,412.788
2014-12-17,409.753
2014-12-18,416.724
2014-12-19,416.984
2014-12-22,419.149
2014-12-23,419.388
2014-12-24,420.525
2014-12-25,420.525
2014-12-26,419.869
2014-12-29,416.233
2014-12-30,410.813
2014-12-31,408.736
2015-01-01,408.736
2015-01-02,412.029
2015-01-05,399.222
2015-01-06,396.169
2015-01-07,394.056
2015-01-08,401.766
2015-01-09,401.397
2015-01-12,403.953
2015-01-13,407.29
2015-01-14,404.061
2015-01-15,401.257
2015-01-16,403.02
2015-01-19,411.153
2015-01-20,410.122
2015-01-21,411.423
2015-01-22,409.245
2015-01-23,403.074
2015-01-26,409.968
2015-01-27,411.212
2015-01-28,408.047
2015-01-29,409.879
2015-01-30,407.225
2015-02-02,408.245
2015-02-03,421.08
2015-02-04,420.552
2015-02-05,424.672
2015-02-06,422.391
2015-02-09,417.731
2015-02-10,420.943
2015-02-11,415.61
2015-02-12,425.633
2015-02-13,431.336
2015-02-16,431.387
2015-02-17,430.917
2015-02-18,434.535
2015-02-19,439.757
2015-02-20,440.56
2015-02-23,441.418
2015-02-24,444.739
2015-02-25,444.341
2015-02-26,440.047
2015-02-27,439.283
2015-03-02,437.814
2015-03-03,433.249
2015-03-04,429.883
2015-03-05,434.995
2015-03-06,429.978
2015-03-09,428.963
2015-03-10,420.865
2015-03-11,420.577
2015-03-12,422.079
2015-03-13,419.313
2015-03-16,423.906
2015-03-17,419.313
2015-03-18,420.809
2015-03-19,420.158
2015-03-20,432.337
2015-03-23,441.491
2015-03-24,446.871
2015-03-25,448.129
2015-03-26,441.913
2015-03-27,442.348
2015-03-30,445.209
2015-03-31,440.698
2015-04-01,442.214
2015-04-02,450.789
2015-04-03,450.789
2015-04-06,457.044
2015-04-07,453.819
2015-04-08,451.745
2015-04-09,450.252
2015-04-10,449.309
2015-04-13,450.332
2015-04-14,452.253
2015-04-15,451.445
2015-04-16,450.105
2015-04-17,444.793
2015-04-20,443.73
2015-04-21,445.724
2015-04-22,442.476
2015-04-23,444.711
2015-04-24,447.975
2015-04-27,453.773
2015-04-28,456.428
2015-04-29,455.743
2015-04-30,456.941
2015-05-01,457.634
2015-05-04,457.342
2015-05-05,452.065
2015-05-06,457.818
2015-05-07,455.672
2015-05-08,459.761
2015-05-11,459.942
2015-05-12,460.433
2015-05-13,465.755
2015-05-14,469.066
2015-05-15,471.637
2015-05-18,469.961
2015-05-19,464.127
2015-05-20,463.627
2015-05-21,464.648
2015-05-22,459.228
2015-05-25,451.57
2015-05-26,444.524
2015-05-27,447.464
2015-05-28,449.388
2015-05-29,445.141
2015-06-01,442.126
2015-06-02,451.58
2015-06-03,459.225
2015-06-04,456.102
2015-06-05,444.66
2015-06-08,442.167
2015-06-09,446.886
2015-06-10,455.502
2015-06-11,454.781
2015-06-12,449.813
2015-06-15,442.264
2015-06-16,444.67
2015-06-17,441.766
2015-06-18,449.855
2015-06-19,450.464
2015-06-22,460.9
2015-06-23,456.483
2015-06-24,454.664
2015-06-25,456.591
2015-06-26,456.723
2015-06-29,440.939
2015-06-30,440.797
2015-07-01,446.812
2015-07-02,443.949
2015-07-03,440.994
2015-07-06,433.282
2015-07-07,420.602
2015-07-08,427.383
2015-07-09,436.893
2015-07-10,451.431
2015-07-13,453.18
2015-07-14,452.061
2015-07-15,453.181
2015-07-16,456.428
2015-07-17,453.748
2015-07-20,457.521
2015-07-21,459.299
2015-07-22,457.045
2015-07-23,458.544
2015-07-24,451.772
2015-07-27,450.418
2015-07-28,452.274
2015-07-29,453.19
2015-07-30,439.898
2015-07-31,441.872
2015-08-03,440.911
2015-08-04,435.898
2015-08-05,439.432
