Date,HONG KONG GROWTH Standard (Large+Mid Cap)
2009-11-30,14405.9
2009-12-01,14650.269
2009-12-02,14753.046
2009-12-03,14989.241
2009-12-04,14925.74
2009-12-07,14919.564
2009-12-08,14881.628
2009-12-09,14771.594
2009-12-10,14742.647
2009-12-11,14910.412
2009-12-14,14969.191
2009-12-15,14773.23
2009-12-16,14622.661
2009-12-17,14368.974
2009-12-18,14240.983
2009-12-21,14131.099
2009-12-22,14189.58
2009-12-23,14384.392
2009-12-24,14473.039
2009-12-25,14473.039
2009-12-28,14445.499
2009-12-29,14511.282
2009-12-30,14562.237
2009-12-31,14689.583
2010-01-01,14689.583
2010-01-04,14719.995
2010-01-05,14932.177
2010-01-06,15053.082
2010-01-07,15091.702
2010-01-08,15107.059
2010-01-11,15201.36
2010-01-12,15199.754
2010-01-13,14761.019
2010-01-14,14755.728
2010-01-15,14708.729
2010-01-18,14620.999
2010-01-19,14678.607
2010-01-20,14462.002
2010-01-21,14112.425
2010-01-22,13913.354
2010-01-25,13913.877
2010-01-26,13587.171
2010-01-27,13464.089
2010-01-28,13637.429
2010-01-29,13604.042
2010-02-01,13660.909
2010-02-02,13730.82
2010-02-03,14002.581
2010-02-04,13807.616
2010-02-05,13411.205
2010-02-08,13419.266
2010-02-09,13594.22
2010-02-10,13644.933
2010-02-11,13818.743
2010-02-12,13903.518
2010-02-15,13901.55
2010-02-16,13903.697
2010-02-17,14010.996
2010-02-18,13933.524
2010-02-19,13634.65
2010-02-22,13940.835
2010-02-23,14139.977
2010-02-24,14104.673
2010-02-25,14051.522
2010-02-26,14140.853
2010-03-01,14363.574
2010-03-02,14442.651
2010-03-03,14426.092
2010-03-04,14362.76
2010-03-05,14496.423
2010-03-08,14887.314
2010-03-09,14892.161
2010-03-10,14829.627
2010-03-11,14916.847
2010-03-12,14907.352
2010-03-15,14911.816
2010-03-16,14874.882
2010-03-17,15255.588
2010-03-18,15260.167
2010-03-19,15299.55
2010-03-22,15001.906
2010-03-23,15087.621
2010-03-24,15134.152
2010-03-25,14941.483
2010-03-26,15162.454
2010-03-29,15294.042
2010-03-30,15359.368
2010-03-31,15105.687
2010-04-01,15297.274
2010-04-02,15297.274
2010-04-05,15299.539
2010-04-06,15300.721
2010-04-07,15555.41
2010-04-08,15521.215
2010-04-09,15717.839
2010-04-12,15652.889
2010-04-13,15649.934
2010-04-14,15668.162
2010-04-15,15633.716
2010-04-16,15392.935
2010-04-19,15191.344
2010-04-20,15193.369
2010-04-21,15213.545
2010-04-22,15134.473
2010-04-23,14939.732
2010-04-26,15180.145
2010-04-27,14970.284
2010-04-28,14782.537
2010-04-29,14624.193
2010-04-30,14684.726
2010-05-03,14539.503
2010-05-04,14525.197
2010-05-05,14202.469
2010-05-06,13971.24
2010-05-07,13865.365
2010-05-10,14067.705
2010-05-11,13912.798
2010-05-12,13948.311
2010-05-13,14134.085
2010-05-14,13913.92
2010-05-17,13571.229
2010-05-18,13647.238
2010-05-19,13465.942
2010-05-20,13332.635
2010-05-21,13330.67
2010-05-24,13485.017
2010-05-25,13035.028
2010-05-26,13064.053
2010-05-27,13395.344
2010-05-28,13594.545
2010-05-31,13570.307
2010-06-01,13450.014
2010-06-02,13412.887
2010-06-03,13631.59
2010-06-04,13662.483
2010-06-07,13418.181
2010-06-08,13517.608
2010-06-09,13563.91
2010-06-10,13559.728
2010-06-11,13784.137
2010-06-14,13930.793
2010-06-15,13951.472
2010-06-16,13952.278
2010-06-17,14102.381
2010-06-18,14230.47
2010-06-21,14670.116
2010-06-22,14634.643
2010-06-23,14619.92
2010-06-24,14622.1
2010-06-25,14540.793
2010-06-28,14507.581
2010-06-29,14202.493
2010-06-30,14058.929
2010-07-01,14043.87
2010-07-02,13913.363
2010-07-05,13913.653
2010-07-06,14004.175
2010-07-07,13919.619
2010-07-08,14048.717
2010-07-09,14369.654
2010-07-12,14434.872
2010-07-13,14369.434
2010-07-14,14610.623
2010-07-15,14459.351
2010-07-16,14439.895
2010-07-19,14285.977
2010-07-20,14440.677
2010-07-21,14431.281
2010-07-22,14574.677
2010-07-23,14792.617
2010-07-26,14867.76
2010-07-27,14920.573
2010-07-28,14891.032
2010-07-29,15050.048
2010-07-30,14975.185
2010-08-02,15237.069
2010-08-03,15313.453
2010-08-04,15387.845
2010-08-05,15312.296
2010-08-06,15421.854
2010-08-09,15501.817
2010-08-10,15346.307
2010-08-11,15233.109
2010-08-12,15081.087
2010-08-13,15107.719
2010-08-16,14977.587
2010-08-17,14945.582
2010-08-18,15005.48
2010-08-19,15067.038
2010-08-20,14991.351
2010-08-23,14986.263
2010-08-24,14897.816
2010-08-25,14902.822
2010-08-26,14914.891
2010-08-27,14903.973
2010-08-30,14948.44
2010-08-31,14891.357
2010-09-01,15020.587
2010-09-02,15171.365
2010-09-03,15171.434
2010-09-06,15555.936
2010-09-07,15626.931
2010-09-08,15483.463
2010-09-09,15596.508
2010-09-10,15744.465
2010-09-13,16004.909
2010-09-14,16000.38
2010-09-15,16130.285
2010-09-16,16156.467
2010-09-17,16325.76
2010-09-20,16419.477
2010-09-21,16388.273
2010-09-22,16560.716
2010-09-23,16558.581
2010-09-24,16621.77
2010-09-27,16871.557
2010-09-28,16702.389
2010-09-29,16925.047
2010-09-30,17046.087
2010-10-01,17056.633
2010-10-04,17208.721
2010-10-05,17122.039
2010-10-06,17214.704
2010-10-07,17282.5
2010-10-08,17391.858
2010-10-11,17679.916
2010-10-12,17601.511
2010-10-13,17715.188
2010-10-14,17902.178
2010-10-15,17870.516
2010-10-18,17699.044
2010-10-19,17906.085
2010-10-20,17658.314
2010-10-21,17715.73
2010-10-22,17690.036
2010-10-25,17822.664
2010-10-26,17717.085
2010-10-27,17415.72
2010-10-28,17439.366
2010-10-29,17413.407
2010-11-01,17887.892
2010-11-02,17860.706
2010-11-03,18277.979
2010-11-04,18560.62
2010-11-05,18733.414
2010-11-08,18916.26
2010-11-09,18727.968
2010-11-10,18636.711
2010-11-11,18521.232
2010-11-12,18235.49
2010-11-15,18219.68
2010-11-16,18122.997
2010-11-17,17759.406
2010-11-18,18026.394
2010-11-19,17964.611
2010-11-22,17811.716
2010-11-23,17395.054
2010-11-24,17546.29
2010-11-25,17562.448
2010-11-26,17446.585
2010-11-29,17732.408
2010-11-30,17720.76
2010-12-01,17971.303
2010-12-02,18039.479
2010-12-03,17982.875
2010-12-06,17794.023
2010-12-07,17903.954
2010-12-08,17803.448
2010-12-09,17811.491
2010-12-10,17718.441
2010-12-13,17819.79
2010-12-14,17881.038
2010-12-15,17586.166
2010-12-16,17350.799
2010-12-17,17548.299
2010-12-20,17413.459
2010-12-21,17622.125
2010-12-22,17652.15
2010-12-23,17584.696
2010-12-24,17604.234
2010-12-27,17599.823
2010-12-28,17500.388
2010-12-29,17722.755
2010-12-30,17765.085
2010-12-31,17658.834
2011-01-03,18093.064
2011-01-04,18476.981
2011-01-05,18565.026
2011-01-06,18574.395
2011-01-07,18488.431
2011-01-10,18344.961
2011-01-11,18538.921
2011-01-12,18529.913
2011-01-13,18574.642
2011-01-14,18581.817
2011-01-17,18508.251
2011-01-18,18537.371
2011-01-19,18756.905
2011-01-20,18556.55
2011-01-21,18414.684
2011-01-24,18383.999
2011-01-25,18360.684
2011-01-26,18337.431
2011-01-27,18299.078
2011-01-28,18190.886
2011-01-31,18001.16
2011-02-01,17919.985
2011-02-02,18287.345
2011-02-03,18290.047
2011-02-04,18287.58
2011-02-07,17999.467
2011-02-08,17868.384
2011-02-09,17602.026
2011-02-10,17169.8
2011-02-11,17334.035
2011-02-14,17453.946
2011-02-15,17476.755
2011-02-16,17551.017
2011-02-17,17540.398
2011-02-18,17682.175
2011-02-21,17617.616
2011-02-22,17314.868
2011-02-23,17217.277
2011-02-24,16962.402
2011-02-25,17416.573
2011-02-28,17630.819
2011-03-01,17796.506
2011-03-02,17497.15
2011-03-03,17480.224
2011-03-04,17724.254
2011-03-07,17587.737
2011-03-08,17927.626
2011-03-09,17962.692
2011-03-10,17844.4
2011-03-11,17555.833
2011-03-14,17480.115
2011-03-15,17004.591
2011-03-16,17137.915
2011-03-17,16788.074
2011-03-18,16834.353
2011-03-21,17132.616
2011-03-22,17237.282
2011-03-23,17265.796
2011-03-24,17302.491
2011-03-25,17334.358
2011-03-28,17298.696
2011-03-29,17290.975
2011-03-30,17615.055
2011-03-31,17640.897
2011-04-01,17753.476
2011-04-04,18259.986
2011-04-05,18262.923
2011-04-06,18401.895
2011-04-07,18305.181
2011-04-08,18361.776
2011-04-11,18282.28
2011-04-12,18064.323
2011-04-13,18212.572
2011-04-14,18264.902
2011-04-15,18344.113
2011-04-18,18368.62
2011-04-19,18207.151
2011-04-20,18297.819
2011-04-21,18499.229
2011-04-22,18499.229
2011-04-25,18488.041
2011-04-26,18334.597
2011-04-27,18276.754
2011-04-28,18297.7
2011-04-29,18327.448
2011-05-02,18332.05
2011-05-03,18235.181
2011-05-04,18053.109
2011-05-05,18086.956
2011-05-06,18054.212
2011-05-09,18210.16
2011-05-10,18213.089
2011-05-11,18249.98
2011-05-12,17993.205
2011-05-13,18197.286
2011-05-16,17963.483
2011-05-17,17849.093
2011-05-18,18007.612
2011-05-19,18187.216
2011-05-20,18044.118
2011-05-23,17620.682
2011-05-24,17653.85
2011-05-25,17645.824
2011-05-26,17677.723
2011-05-27,17755.687
2011-05-30,17913.523
2011-05-31,18213.35
2011-06-01,18240.175
2011-06-02,18104.232
2011-06-03,17897.319
2011-06-06,17894.443
2011-06-07,17778.008
2011-06-08,17617.248
2011-06-09,17655.27
2011-06-10,17392.152
2011-06-13,17350.687
2011-06-14,17344.273
2011-06-15,17152.099
2011-06-16,16737.705
2011-06-17,16600.908
2011-06-20,16435.262
2011-06-21,16715.375
2011-06-22,16863.038
2011-06-23,16876.953
2011-06-24,17116.866
2011-06-27,17080.037
2011-06-28,17069.761
2011-06-29,17179.032
2011-06-30,17372.616
2011-07-01,17371.835
2011-07-04,17750.809
2011-07-05,17799.551
2011-07-06,17657.117
2011-07-07,17663.913
2011-07-08,17803.107
2011-07-11,17469.456
2011-07-12,16987.2
2011-07-13,17097.887
2011-07-14,17151.621
2011-07-15,17033.456
2011-07-18,17025.39
2011-07-19,17010.151
2011-07-20,17195.528
2011-07-21,17222.454
2011-07-22,17524.727
2011-07-25,17527.935
2011-07-26,17640.75
2011-07-27,17715.0
2011-07-28,17799.198
2011-07-29,17729.61
2011-08-01,18081.45
2011-08-02,17907.217
2011-08-03,17545.028
2011-08-04,17428.557
2011-08-05,16479.066
2011-08-08,16358.534
2011-08-09,15606.481
2011-08-10,15862.128
2011-08-11,15748.547
2011-08-12,15885.841
2011-08-15,16276.635
2011-08-16,16313.425
2011-08-17,16498.071
2011-08-18,16343.975
2011-08-19,15684.931
2011-08-22,15565.961
2011-08-23,15864.208
2011-08-24,15673.47
2011-08-25,15851.314
2011-08-26,15694.715
2011-08-29,15929.627
2011-08-30,16308.525
2011-08-31,16668.125
2011-09-01,16681.245
2011-09-02,16256.372
2011-09-05,15913.562
2011-09-06,16012.084
2011-09-07,16297.336
2011-09-08,16285.418
2011-09-09,16151.724
2011-09-12,15425.024
2011-09-13,15419.095
2011-09-14,15184.25
2011-09-15,15353.162
2011-09-16,15523.542
2011-09-19,15084.474
2011-09-20,15132.751
2011-09-21,15035.33
2011-09-22,14162.974
2011-09-23,14216.164
2011-09-26,13866.821
2011-09-27,14411.396
2011-09-28,14188.682
2011-09-29,14195.785
2011-09-30,13726.056
2011-10-03,13001.038
2011-10-04,12348.236
2011-10-05,12352.361
2011-10-06,13254.516
2011-10-07,13929.083
2011-10-10,13966.906
2011-10-11,14408.603
2011-10-12,14701.007
2011-10-13,15044.011
2011-10-14,14838.23
2011-10-17,15057.647
2011-10-18,14306.382
2011-10-19,14437.955
2011-10-20,14203.376
2011-10-21,14224.42
2011-10-24,14889.492
2011-10-25,14981.384
2011-10-26,14990.331
2011-10-27,15586.206
2011-10-28,16045.394
2011-10-31,15778.662
2011-11-01,15540.603
2011-11-02,15761.767
2011-11-03,15319.041
2011-11-04,15864.357
2011-11-07,15814.419
2011-11-08,15727.714
2011-11-09,15832.21
2011-11-10,15101.927
2011-11-11,15122.313
2011-11-14,15298.715
2011-11-15,15214.044
2011-11-16,14912.485
2011-11-17,14859.568
2011-11-18,14674.799
2011-11-21,14305.693
2011-11-22,14497.82
2011-11-23,14238.177
2011-11-24,14272.142
2011-11-25,14072.731
2011-11-28,14435.027
2011-11-29,14652.335
2011-11-30,14545.737
2011-12-01,15109.377
2011-12-02,15092.325
2011-12-05,15188.757
2011-12-06,15048.542
2011-12-07,15249.565
2011-12-08,15114.722
2011-12-09,14773.156
2011-12-12,14805.431
2011-12-13,14706.663
2011-12-14,14633.601
2011-12-15,14299.226
2011-12-16,14460.289
2011-12-19,14301.535
2011-12-20,14352.191
2011-12-21,14597.29
2011-12-22,14585.878
2011-12-23,14765.734
2011-12-26,14765.734
2011-12-27,14765.829
2011-12-28,14776.331
2011-12-29,14712.311
2011-12-30,14776.782
2012-01-02,14776.782
2012-01-03,15004.766
2012-01-04,14991.161
2012-01-05,14975.776
2012-01-06,14781.133
2012-01-09,14842.826
2012-01-10,14945.521
2012-01-11,14975.785
2012-01-12,14991.566
2012-01-13,15053.547
2012-01-16,15012.781
2012-01-17,15308.136
2012-01-18,15403.074
2012-01-19,15801.94
2012-01-20,15929.6
2012-01-23,15931.858
2012-01-24,15932.576
2012-01-25,15928.163
2012-01-26,16353.215
2012-01-27,16398.933
2012-01-30,16078.007
2012-01-31,16112.695
2012-02-01,16106.457
2012-02-02,16265.23
2012-02-03,16309.259
2012-02-06,16285.083
2012-02-07,16233.371
2012-02-08,16473.629
2012-02-09,16618.662
2012-02-10,16515.34
2012-02-13,16582.207
2012-02-14,16692.149
2012-02-15,17045.865
2012-02-16,16874.411
2012-02-17,17080.236
2012-02-20,17128.091
2012-02-21,17159.686
2012-02-22,17122.162
2012-02-23,17048.859
2012-02-24,17190.844
2012-02-27,17206.145
2012-02-28,17438.726
2012-02-29,17512.096
2012-03-01,17329.509
2012-03-02,17402.583
2012-03-05,17295.663
2012-03-06,16709.389
2012-03-07,16798.556
2012-03-08,16995.359
2012-03-09,17000.3
2012-03-12,16983.588
2012-03-13,17264.08
2012-03-14,17343.89
2012-03-15,17373.427
2012-03-16,17495.021
2012-03-19,17416.065
2012-03-20,17201.828
2012-03-21,17077.021
2012-03-22,17146.4
2012-03-23,17017.605
2012-03-26,17062.648
2012-03-27,17342.499
2012-03-28,17232.908
2012-03-29,17147.481
2012-03-30,16912.455
2012-04-02,16874.994
2012-04-03,16999.727
2012-04-04,16998.085
2012-04-05,16900.271
2012-04-06,16900.271
2012-04-09,16897.877
2012-04-10,16715.853
2012-04-11,16578.836
2012-04-12,16666.323
2012-04-13,16796.958
2012-04-16,16751.548
2012-04-17,16717.802
2012-04-18,16909.068
2012-04-19,17023.911
2012-04-20,17000.198
2012-04-23,16756.222
2012-04-24,16710.646
2012-04-25,16768.578
2012-04-26,16776.754
2012-04-27,16592.923
2012-04-30,16851.613
2012-05-01,16851.179
2012-05-02,17029.924
2012-05-03,17034.156
2012-05-04,16936.831
2012-05-07,16447.27
2012-05-08,16489.524
2012-05-09,16299.533
2012-05-10,16158.179
2012-05-11,15951.464
2012-05-14,15721.595
2012-05-15,15769.782
2012-05-16,15364.076
2012-05-17,15345.012
2012-05-18,15183.483
2012-05-21,15356.369
2012-05-22,15374.568
2012-05-23,15108.237
2012-05-24,15039.537
2012-05-25,15116.55
2012-05-28,15102.912
2012-05-29,15388.874
2012-05-30,15268.421
2012-05-31,15111.06
2012-06-01,15045.768
2012-06-04,14721.002
2012-06-05,14912.496
2012-06-06,15146.091
2012-06-07,15315.911
2012-06-08,15156.468
2012-06-11,15469.725
2012-06-12,15420.232
2012-06-13,15466.742
2012-06-14,15314.313
2012-06-15,15390.007
2012-06-18,15467.732
2012-06-19,15554.455
2012-06-20,15670.399
2012-06-21,15465.823
2012-06-22,15294.575
2012-06-25,15220.124
2012-06-26,15172.577
2012-06-27,15338.506
2012-06-28,15201.249
2012-06-29,15573.205
2012-07-02,15571.498
2012-07-03,15829.199
2012-07-04,15848.846
2012-07-05,15890.133
2012-07-06,16062.333
2012-07-09,15699.797
2012-07-10,15687.422
2012-07-11,15806.176
2012-07-12,15522.634
2012-07-13,15519.974
2012-07-16,15517.964
2012-07-17,15737.909
2012-07-18,15675.77
2012-07-19,15799.362
2012-07-20,15792.592
2012-07-23,15428.924
2012-07-24,15392.307
2012-07-25,15324.065
2012-07-26,15281.538
2012-07-27,15463.571
2012-07-30,15790.872
2012-07-31,15880.538
2012-08-01,15848.964
2012-08-02,15798.79
2012-08-03,15739.013
2012-08-06,15944.597
2012-08-07,16050.875
2012-08-08,16078.96
2012-08-09,16212.554
2012-08-10,15850.801
2012-08-13,15847.77
2012-08-14,15933.774
2012-08-15,15888.322
2012-08-16,15896.038
2012-08-17,16102.641
2012-08-20,16166.71
2012-08-21,16160.859
2012-08-22,16037.805
2012-08-23,16215.894
2012-08-24,16096.805
2012-08-27,16096.312
2012-08-28,16075.381
2012-08-29,16102.191
2012-08-30,15954.314
2012-08-31,15955.55
2012-09-03,15932.516
2012-09-04,15855.722
2012-09-05,15694.092
2012-09-06,15625.736
2012-09-07,16204.069
2012-09-10,16326.794
2012-09-11,16309.513
2012-09-12,16481.844
2012-09-13,16458.744
2012-09-14,16937.869
2012-09-17,16970.317
2012-09-18,16983.876
2012-09-19,17023.752
2012-09-20,16804.702
2012-09-21,16790.476
2012-09-24,16785.146
2012-09-25,16757.643
2012-09-26,16619.358
2012-09-27,16820.839
2012-09-28,16981.484
2012-10-01,16979.513
2012-10-02,16977.762
2012-10-03,17117.462
2012-10-04,16959.967
2012-10-05,17100.292
2012-10-08,17011.202
2012-10-09,17035.014
2012-10-10,16987.107
2012-10-11,16861.733
2012-10-12,16899.856
2012-10-15,16896.864
2012-10-16,16968.589
2012-10-17,17125.698
2012-10-18,17225.569
2012-10-19,17240.165
2012-10-22,17343.709
2012-10-23,17343.709
2012-10-24,17647.558
2012-10-25,17687.847
2012-10-26,17626.596
2012-10-29,17566.778
2012-10-30,17561.675
2012-10-31,17603.013
2012-11-01,17752.466
2012-11-02,18104.926
2012-11-05,18051.798
2012-11-06,18008.603
2012-11-07,18069.508
2012-11-08,17745.005
2012-11-09,17552.29
2012-11-12,17676.243
2012-11-13,17527.035
2012-11-14,17672.786
2012-11-15,17538.178
2012-11-16,17504.837
2012-11-19,17595.347
2012-11-20,17545.253
2012-11-21,17701.418
2012-11-22,17900.82
2012-11-23,18075.96
2012-11-26,18031.616
2012-11-27,18098.976
2012-11-28,18033.464
2012-11-29,18184.14
2012-11-30,18140.88
2012-12-03,18010.98
2012-12-04,17818.295
2012-12-05,18093.86
2012-12-06,18090.083
2012-12-07,18045.072
2012-12-10,18084.116
2012-12-11,18192.605
2012-12-12,18268.171
2012-12-13,18248.248
2012-12-14,18477.664
2012-12-17,18371.582
2012-12-18,18179.826
2012-12-19,18233.891
2012-12-20,18280.95
2012-12-21,18188.451
2012-12-24,18206.311
2012-12-25,18206.311
2012-12-26,18206.663
2012-12-27,18216.958
2012-12-28,18260.757
2012-12-31,18274.539
2013-01-01,18274.539
2013-01-02,18778.157
2013-01-03,18715.452
2013-01-04,18824.527
2013-01-07,18859.554
2013-01-08,18786.631
2013-01-09,18954.81
2013-01-10,18973.609
2013-01-11,18795.74
2013-01-14,18714.561
2013-01-15,18785.41
2013-01-16,18740.787
2013-01-17,18682.263
2013-01-18,18768.089
2013-01-21,18838.314
2013-01-22,18905.215
2013-01-23,18963.711
2013-01-24,19028.775
2013-01-25,18994.246
2013-01-28,18947.462
2013-01-29,19010.879
2013-01-30,19228.127
2013-01-31,19144.742
2013-02-01,19169.94
2013-02-04,19144.249
2013-02-05,18850.034
2013-02-06,18871.135
2013-02-07,18813.863
2013-02-08,19024.009
2013-02-11,19022.169
2013-02-12,19023.395
2013-02-13,19021.801
2013-02-14,19109.59
2013-02-15,19164.632
2013-02-18,19197.339
2013-02-19,19039.529
2013-02-20,19201.091
2013-02-21,18928.854
2013-02-22,18961.558
2013-02-25,19021.206
2013-02-26,18780.956
2013-02-27,19087.051
2013-02-28,19329.546
2013-03-01,19307.77
2013-03-04,19121.183
2013-03-05,19063.605
2013-03-06,19149.761
2013-03-07,19262.375
2013-03-08,19374.659
2013-03-11,19486.05
2013-03-12,19388.392
2013-03-13,19251.777
2013-03-14,19234.407
2013-03-15,19240.584
2013-03-18,18785.329
2013-03-19,18999.33
2013-03-20,19053.265
2013-03-21,19200.743
2013-03-22,19138.17
2013-03-25,19217.729
2013-03-26,19285.33
2013-03-27,19477.502
2013-03-28,19434.988
2013-03-29,19434.988
2013-04-01,19432.485
2013-04-02,19539.797
2013-04-03,19594.305
2013-04-04,19591.15
2013-04-05,18899.719
2013-04-08,18883.304
2013-04-09,18991.063
2013-04-10,19109.936
2013-04-11,19228.351
2013-04-12,19271.135
2013-04-15,19010.465
2013-04-16,18820.793
2013-04-17,18912.659
2013-04-18,18931.732
2013-04-19,19171.925
2013-04-22,19250.463
2013-04-23,19174.565
2013-04-24,19374.749
2013-04-25,19629.099
2013-04-26,19755.305
2013-04-29,19760.898
2013-04-30,19779.637
2013-05-01,19781.294
2013-05-02,19702.004
2013-05-03,19750.176
2013-05-06,20016.301
2013-05-07,20172.799
2013-05-08,20287.998
2013-05-09,20253.788
2013-05-10,20391.264
2013-05-13,20246.562
2013-05-14,20239.275
2013-05-15,20441.881
2013-05-16,20373.235
2013-05-17,20375.728
2013-05-20,20792.923
2013-05-21,20676.15
2013-05-22,20649.158
2013-05-23,20019.798
2013-05-24,20166.667
2013-05-27,20177.881
2013-05-28,20317.706
2013-05-29,19949.412
2013-05-30,19723.546
2013-05-31,19775.373
2013-06-03,19755.767
2013-06-04,19877.75
2013-06-05,19471.759
2013-06-06,19220.947
2013-06-07,19104.078
2013-06-10,19307.533
2013-06-11,19064.007
2013-06-12,19062.534
2013-06-13,18805.131
2013-06-14,19096.331
2013-06-17,19301.232
2013-06-18,19414.566
2013-06-19,19340.953
2013-06-20,18912.977
2013-06-21,18567.106
2013-06-24,18056.308
2013-06-25,18171.483
2013-06-26,18496.369
2013-06-27,18574.313
2013-06-28,18726.657
2013-07-01,18728.951
2013-07-02,18822.223
2013-07-03,18384.381
2013-07-04,18529.753
2013-07-05,18830.183
2013-07-08,18531.728
2013-07-09,18597.393
2013-07-10,18854.33
2013-07-11,19345.06
2013-07-12,19178.595
2013-07-15,19045.787
2013-07-16,19096.649
2013-07-17,19050.688
2013-07-18,19017.105
2013-07-19,19026.276
2013-07-22,19215.859
2013-07-23,19561.064
2013-07-24,19742.773
2013-07-25,19602.755
2013-07-26,19532.857
2013-07-29,19473.958
2013-07-30,19629.443
2013-07-31,19671.433
2013-08-01,19888.432
2013-08-02,19944.628
2013-08-05,19844.333
2013-08-06,19683.516
2013-08-07,19432.04
2013-08-08,19474.114
2013-08-09,19570.91
2013-08-12,19835.188
2013-08-13,20009.296
2013-08-14,20009.554
2013-08-15,20076.086
2013-08-16,20074.496
2013-08-19,19865.736
2013-08-20,19371.076
2013-08-21,19318.764
2013-08-22,19264.016
2013-08-23,19329.168
2013-08-26,19392.175
2013-08-27,19268.309
2013-08-28,18991.89
2013-08-29,19135.333
2013-08-30,19271.446
2013-09-02,19613.687
2013-09-03,19778.912
2013-09-04,19755.421
2013-09-05,19969.334
2013-09-06,19820.374
2013-09-09,19900.551
2013-09-10,20046.71
2013-09-11,20119.68
2013-09-12,20015.916
2013-09-13,20021.677
2013-09-16,20455.094
2013-09-17,20360.985
2013-09-18,20483.115
2013-09-19,20873.231
2013-09-20,20874.981
2013-09-23,20781.942
2013-09-24,20696.368
2013-09-25,20771.551
2013-09-26,20726.855
2013-09-27,20798.978
2013-09-30,20552.963
2013-10-01,20556.807
2013-10-02,20795.919
2013-10-03,20974.869
2013-10-04,20865.672
2013-10-07,20724.503
2013-10-08,20861.965
2013-10-09,20808.65
2013-10-10,20827.938
2013-10-11,21067.531
2013-10-14,21066.852
2013-10-15,21315.302
2013-10-16,21178.903
2013-10-17,21205.613
2013-10-18,21840.248
2013-10-21,21932.426
2013-10-22,21715.356
2013-10-23,21587.065
2013-10-24,21480.081
2013-10-25,21335.311
2013-10-28,21253.366
2013-10-29,20999.144
2013-10-30,21525.412
2013-10-31,21384.184
2013-11-01,21569.39
2013-11-04,21421.49
2013-11-05,21171.217
2013-11-06,21157.201
2013-11-07,21061.835
2013-11-08,20953.943
2013-11-11,21181.043
2013-11-12,20973.68
2013-11-13,20720.573
2013-11-14,20876.32
2013-11-15,21150.657
2013-11-18,21581.797
2013-11-19,21450.939
2013-11-20,21404.488
2013-11-21,21375.7
2013-11-22,21480.672
2013-11-25,21474.055
2013-11-26,21538.776
2013-11-27,21679.361
2013-11-28,21681.743
2013-11-29,21675.441
2013-12-02,21870.331
2013-12-03,21931.871
2013-12-04,21760.281
2013-12-05,21829.465
2013-12-06,21724.199
2013-12-09,21909.322
2013-12-10,21768.399
2013-12-11,21427.939
2013-12-12,21588.859
2013-12-13,21634.149
2013-12-16,21697.69
2013-12-17,21864.183
2013-12-18,21858.785
2013-12-19,21567.548
2013-12-20,21422.874
2013-12-23,21642.967
2013-12-24,21863.258
2013-12-25,21863.258
2013-12-26,21861.284
2013-12-27,21806.473
2013-12-30,21887.501
2013-12-31,22055.876
2014-01-01,22055.876
2014-01-02,22206.188
2014-01-03,21825.918
2014-01-06,21748.741
2014-01-07,22059.288
2014-01-08,22255.324
2014-01-09,22119.303
2014-01-10,22020.287
2014-01-13,22013.822
2014-01-14,21940.486
2014-01-15,21992.725
2014-01-16,22135.373
2014-01-17,22590.876
2014-01-20,22427.733
2014-01-21,22396.717
2014-01-22,22079.392
2014-01-23,21676.975
2014-01-24,21318.977
2014-01-27,20999.654
2014-01-28,20966.6
2014-01-29,20885.693
2014-01-30,20818.516
2014-01-31,20819.052
2014-02-03,20820.259
2014-02-04,20347.773
2014-02-05,20008.75
2014-02-06,20513.257
2014-02-07,20597.919
2014-02-10,20457.424
2014-02-11,20982.214
2014-02-12,21364.379
2014-02-13,21162.272
2014-02-14,21160.48
2014-02-17,21045.427
2014-02-18,21238.053
2014-02-19,21222.061
2014-02-20,21080.755
2014-02-21,21252.405
2014-02-24,21069.095
2014-02-25,21264.266
2014-02-26,21458.625
2014-02-27,21750.277
2014-02-28,21801.953
2014-03-03,21553.606
2014-03-04,21743.221
2014-03-05,21802.121
2014-03-06,21901.209
2014-03-07,21650.023
2014-03-10,21336.904
2014-03-11,21396.178
2014-03-12,21151.23
2014-03-13,20946.588
2014-03-14,20699.444
2014-03-17,20863.773
2014-03-18,20841.984
2014-03-19,20880.002
2014-03-20,20401.067
2014-03-21,20565.493
2014-03-24,20792.764
2014-03-25,20668.217
2014-03-26,20686.282
2014-03-27,20553.534
2014-03-28,20718.48
2014-03-31,20768.915
2014-04-01,21518.767
2014-04-02,21713.752
2014-04-03,21831.6
2014-04-04,21882.887
2014-04-07,21395.179
2014-04-08,21443.756
2014-04-09,21638.006
2014-04-10,22249.461
2014-04-11,22465.977
2014-04-14,22490.652
2014-04-15,22056.929
2014-04-16,22107.232
2014-04-17,22138.006
2014-04-18,22138.006
2014-04-21,22139.148
2014-04-22,22154.387
2014-04-23,22000.653
2014-04-24,22139.962
2014-04-25,21705.253
2014-04-28,21426.374
2014-04-29,21622.355
2014-04-30,21210.64
2014-05-01,21210.093
2014-05-02,21530.003
2014-05-05,21282.26
2014-05-06,21282.81
2014-05-07,20846.077
2014-05-08,20577.717
2014-05-09,20854.209
2014-05-12,21163.667
2014-05-13,21266.702
2014-05-14,21344.178
2014-05-15,21412.256
