Date,SINGAPORE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-03,1058.843
2010-09-06,1067.75
2010-09-07,1066.425
2010-09-08,1067.568
2010-09-09,1068.723
2010-09-10,1069.359
2010-09-13,1079.21
2010-09-14,1071.79
2010-09-15,1075.568
2010-09-16,1076.4
2010-09-17,1075.766
2010-09-20,1075.528
2010-09-21,1081.699
2010-09-22,1088.182
2010-09-23,1087.914
2010-09-24,1098.77
2010-09-27,1104.681
2010-09-28,1104.107
2010-09-29,1116.09
2010-09-30,1113.694
2010-10-01,1122.802
2010-10-04,1128.566
2010-10-05,1131.012
2010-10-06,1134.588
2010-10-07,1127.208
2010-10-08,1126.455
2010-10-11,1126.768
2010-10-12,1120.482
2010-10-13,1139.648
2010-10-14,1139.683
2010-10-15,1145.441
2010-10-18,1137.358
2010-10-19,1128.157
2010-10-20,1125.056
2010-10-21,1127.8
2010-10-22,1126.5
2010-10-25,1139.074
2010-10-26,1128.841
2010-10-27,1109.727
2010-10-28,1119.406
2010-10-29,1124.295
2010-11-01,1138.715
2010-11-02,1146.805
2010-11-03,1148.029
2010-11-04,1162.589
2010-11-05,1159.177
2010-11-08,1174.155
2010-11-09,1182.328
2010-11-10,1169.242
2010-11-11,1179.182
2010-11-12,1158.552
2010-11-15,1144.396
2010-11-16,1136.392
2010-11-17,1137.172
2010-11-18,1141.082
2010-11-19,1132.848
2010-11-22,1132.667
2010-11-23,1104.295
2010-11-24,1107.699
2010-11-25,1115.82
2010-11-26,1105.676
2010-11-29,1102.773
2010-11-30,1109.311
2010-12-01,1124.383
2010-12-02,1131.253
2010-12-03,1124.63
2010-12-06,1122.91
2010-12-07,1127.099
2010-12-08,1116.397
2010-12-09,1122.966
2010-12-10,1122.518
2010-12-13,1123.438
2010-12-14,1127.408
2010-12-15,1109.36
2010-12-16,1105.907
2010-12-17,1114.708
2010-12-20,1107.302
2010-12-21,1114.303
2010-12-22,1119.673
2010-12-23,1118.073
2010-12-24,1125.508
2010-12-27,1128.271
2010-12-28,1139.167
2010-12-29,1149.686
2010-12-30,1154.808
2010-12-31,1152.25
2011-01-03,1162.978
2011-01-04,1161.389
2011-01-05,1165.394
2011-01-06,1178.198
2011-01-07,1178.232
2011-01-10,1164.936
2011-01-11,1171.433
2011-01-12,1179.003
2011-01-13,1185.442
2011-01-14,1175.521
2011-01-17,1173.482
2011-01-18,1180.753
2011-01-19,1184.691
2011-01-20,1165.097
2011-01-21,1171.208
2011-01-24,1172.223
2011-01-25,1173.456
2011-01-26,1191.552
2011-01-27,1188.193
2011-01-28,1188.788
2011-01-31,1175.992
2011-02-01,1182.285
2011-02-02,1191.913
2011-02-03,1188.619
2011-02-04,1189.266
2011-02-07,1187.979
2011-02-08,1187.938
2011-02-09,1171.508
2011-02-10,1151.554
2011-02-11,1139.387
2011-02-14,1146.526
2011-02-15,1143.545
2011-02-16,1141.824
2011-02-17,1137.962
2011-02-18,1139.422
2011-02-21,1128.852
2011-02-22,1112.084
2011-02-23,1112.427
2011-02-24,1100.818
2011-02-25,1120.859
2011-02-28,1115.636
2011-03-01,1133.378
2011-03-02,1118.828
2011-03-03,1120.302
2011-03-04,1128.619
2011-03-07,1133.922
2011-03-08,1147.48
2011-03-09,1146.764
2011-03-10,1137.763
2011-03-11,1130.063
2011-03-14,1128.699
2011-03-15,1090.342
2011-03-16,1094.989
2011-03-17,1084.528
2011-03-18,1087.567
2011-03-21,1112.596
2011-03-22,1121.782
2011-03-23,1122.113
2011-03-24,1132.454
2011-03-25,1136.491
2011-03-28,1136.166
2011-03-29,1138.401
2011-03-30,1150.321
2011-03-31,1156.406
2011-04-01,1160.688
2011-04-04,1166.834
2011-04-05,1164.228
2011-04-06,1171.835
2011-04-07,1175.682
2011-04-08,1183.259
2011-04-11,1175.809
2011-04-12,1165.435
2011-04-13,1179.392
2011-04-14,1186.705
2011-04-15,1187.943
2011-04-18,1175.538
2011-04-19,1174.758
2011-04-20,1192.917
2011-04-21,1208.819
2011-04-22,1208.819
2011-04-25,1208.071
2011-04-26,1208.413
2011-04-27,1210.085
2011-04-28,1216.063
2011-04-29,1220.368
2011-05-02,1220.469
2011-05-03,1209.08
2011-05-04,1193.544
2011-05-05,1186.475
2011-05-06,1184.871
2011-05-09,1192.423
2011-05-10,1204.375
2011-05-11,1211.909
2011-05-12,1189.223
2011-05-13,1202.803
2011-05-16,1189.309
2011-05-17,1187.749
2011-05-18,1203.879
2011-05-19,1213.174
2011-05-20,1211.1
2011-05-23,1180.021
2011-05-24,1190.603
2011-05-25,1189.386
2011-05-26,1193.182
2011-05-27,1208.099
2011-05-30,1209.428
2011-05-31,1217.715
2011-06-01,1223.541
2011-06-02,1216.162
2011-06-03,1217.404
2011-06-06,1206.095
2011-06-07,1209.421
2011-06-08,1202.527
2011-06-09,1201.088
2011-06-10,1188.944
2011-06-13,1177.409
2011-06-14,1186.418
2011-06-15,1177.134
2011-06-16,1158.072
2011-06-17,1157.415
2011-06-20,1162.795
2011-06-21,1181.018
2011-06-22,1178.865
2011-06-23,1174.919
2011-06-24,1182.364
2011-06-27,1169.308
2011-06-28,1173.308
2011-06-29,1188.815
2011-06-30,1209.09
2011-07-01,1216.983
2011-07-04,1225.401
2011-07-05,1219.585
2011-07-06,1209.331
2011-07-07,1222.201
2011-07-08,1231.932
2011-07-11,1217.281
2011-07-12,1206.038
2011-07-13,1222.52
2011-07-14,1222.413
2011-07-15,1224.315
2011-07-18,1220.913
2011-07-19,1230.23
2011-07-20,1243.355
2011-07-21,1253.501
2011-07-22,1264.761
2011-07-25,1261.482
2011-07-26,1273.459
2011-07-27,1277.43
2011-07-28,1274.545
2011-07-29,1276.456
2011-08-01,1288.686
2011-08-02,1275.991
2011-08-03,1250.917
2011-08-04,1233.088
2011-08-05,1192.527
2011-08-08,1154.886
2011-08-09,1156.535
2011-08-10,1137.484
2011-08-11,1139.659
2011-08-12,1155.577
2011-08-15,1179.446
2011-08-16,1169.066
2011-08-17,1171.85
2011-08-18,1150.832
2011-08-19,1132.149
2011-08-22,1124.409
2011-08-23,1142.446
2011-08-24,1123.357
2011-08-25,1129.257
2011-08-26,1130.983
2011-08-29,1145.89
2011-08-30,1144.285
2011-08-31,1173.091
2011-09-01,1167.158
2011-09-02,1163.166
2011-09-05,1136.696
2011-09-06,1134.295
2011-09-07,1157.507
2011-09-08,1158.888
2011-09-09,1127.685
2011-09-12,1089.624
2011-09-13,1081.621
2011-09-14,1079.269
2011-09-15,1097.756
2011-09-16,1108.395
2011-09-19,1072.158
2011-09-20,1082.648
2011-09-21,1071.447
2011-09-22,1027.404
2011-09-23,1034.724
2011-09-26,1015.218
2011-09-27,1058.947
2011-09-28,1039.953
2011-09-29,1038.654
2011-09-30,1023.517
2011-10-03,1001.983
2011-10-04,969.032
2011-10-05,977.972
2011-10-06,998.6
2011-10-07,1010.034
2011-10-10,1030.473
2011-10-11,1042.204
2011-10-12,1065.147
2011-10-13,1052.084
2011-10-14,1066.924
2011-10-17,1071.005
2011-10-18,1050.219
2011-10-19,1056.357
2011-10-20,1040.305
2011-10-21,1047.736
2011-10-24,1067.033
2011-10-25,1073.026
2011-10-26,1063.379
2011-10-27,1111.397
2011-10-28,1131.419
2011-10-31,1102.671
2011-11-01,1053.613
2011-11-02,1076.854
2011-11-03,1066.92
2011-11-04,1080.034
2011-11-07,1076.069
2011-11-08,1075.568
2011-11-09,1063.625
2011-11-10,1044.539
2011-11-11,1053.436
2011-11-14,1067.759
2011-11-15,1057.277
2011-11-16,1055.449
2011-11-17,1048.047
2011-11-18,1028.342
2011-11-21,1009.945
2011-11-22,1012.97
2011-11-23,994.588
2011-11-24,990.66
2011-11-25,977.386
2011-11-28,1005.045
2011-11-29,1005.894
2011-11-30,1021.594
2011-12-01,1041.277
2011-12-02,1047.377
2011-12-05,1050.448
2011-12-06,1036.401
2011-12-07,1043.519
2011-12-08,1010.164
2011-12-09,998.033
2011-12-12,996.311
2011-12-13,992.21
2011-12-14,983.349
2011-12-15,972.333
2011-12-16,983.904
2011-12-19,963.717
2011-12-20,970.267
2011-12-21,992.447
2011-12-22,989.755
2011-12-23,993.234
2011-12-26,993.234
2011-12-27,991.903
2011-12-28,987.188
2011-12-29,986.907
2011-12-30,981.437
2012-01-02,981.437
2012-01-03,1008.399
2012-01-04,1011.564
2012-01-05,1005.713
2012-01-06,1006.244
2012-01-09,996.33
2012-01-10,1015.155
2012-01-11,1022.697
2012-01-12,1027.277
2012-01-13,1047.967
2012-01-16,1036.469
2012-01-17,1062.714
2012-01-18,1058.666
2012-01-19,1068.642
2012-01-20,1078.772
2012-01-23,1084.939
2012-01-24,1081.826
2012-01-25,1099.03
2012-01-26,1113.508
2012-01-27,1124.734
2012-01-30,1114.045
2012-01-31,1126.544
2012-02-01,1129.645
2012-02-02,1134.451
2012-02-03,1140.883
2012-02-06,1140.66
2012-02-07,1150.938
2012-02-08,1160.997
2012-02-09,1162.7
2012-02-10,1144.866
2012-02-13,1156.408
2012-02-14,1147.777
2012-02-15,1160.919
2012-02-16,1147.188
2012-02-17,1163.314
2012-02-20,1183.385
2012-02-21,1186.054
2012-02-22,1184.881
2012-02-23,1183.309
2012-02-24,1184.925
2012-02-27,1174.833
2012-02-28,1185.839
2012-02-29,1198.476
2012-03-01,1194.107
2012-03-02,1199.057
2012-03-05,1186.054
2012-03-06,1158.425
2012-03-07,1151.233
2012-03-08,1185.778
2012-03-09,1180.495
2012-03-12,1172.773
2012-03-13,1186.513
2012-03-14,1190.904
2012-03-15,1194.244
2012-03-16,1200.308
2012-03-19,1193.012
2012-03-20,1189.894
2012-03-21,1191.147
2012-03-22,1180.366
2012-03-23,1184.639
2012-03-26,1182.356
2012-03-27,1206.023
2012-03-28,1203.727
2012-03-29,1191.381
2012-03-30,1198.548
2012-04-02,1202.19
2012-04-03,1202.925
2012-04-04,1183.802
2012-04-05,1178.707
2012-04-06,1178.707
2012-04-09,1165.519
2012-04-10,1171.487
2012-04-11,1165.346
2012-04-12,1178.526
2012-04-13,1188.42
2012-04-16,1183.431
2012-04-17,1185.233
2012-04-18,1190.657
2012-04-19,1195.13
2012-04-20,1197.886
2012-04-23,1186.002
2012-04-24,1195.689
2012-04-25,1202.602
2012-04-26,1207.581
2012-04-27,1218.105
2012-04-30,1221.879
2012-05-01,1223.412
2012-05-02,1229.318
2012-05-03,1224.531
2012-05-04,1215.675
2012-05-07,1189.133
2012-05-08,1193.759
2012-05-09,1183.338
2012-05-10,1195.915
2012-05-11,1190.387
2012-05-14,1171.378
2012-05-15,1176.692
2012-05-16,1151.61
2012-05-17,1151.95
2012-05-18,1122.844
2012-05-21,1126.131
2012-05-22,1141.666
2012-05-23,1116.792
2012-05-24,1122.872
2012-05-25,1119.545
2012-05-28,1125.826
2012-05-29,1131.276
2012-05-30,1117.098
2012-05-31,1120.495
2012-06-01,1103.118
2012-06-04,1091.594
2012-06-05,1096.935
2012-06-06,1118.064
2012-06-07,1122.782
2012-06-08,1106.066
2012-06-11,1126.326
2012-06-12,1130.366
2012-06-13,1135.449
2012-06-14,1127.436
2012-06-15,1152.617
2012-06-18,1157.394
2012-06-19,1168.731
2012-06-20,1173.478
2012-06-21,1159.666
2012-06-22,1155.204
2012-06-25,1148.404
2012-06-26,1149.741
2012-06-27,1166.429
2012-06-28,1165.036
2012-06-29,1190.187
2012-07-02,1198.075
2012-07-03,1220.329
2012-07-04,1214.387
2012-07-05,1225.179
2012-07-06,1224.389
2012-07-09,1206.202
2012-07-10,1224.966
2012-07-11,1238.248
2012-07-12,1221.889
2012-07-13,1237.2
2012-07-16,1242.062
2012-07-17,1247.91
2012-07-18,1255.955
2012-07-19,1269.927
2012-07-20,1262.687
2012-07-23,1239.035
2012-07-24,1248.94
2012-07-25,1251.346
2012-07-26,1269.216
2012-07-27,1270.568
2012-07-30,1284.136
2012-07-31,1289.814
2012-08-01,1293.407
2012-08-02,1284.885
2012-08-03,1296.885
2012-08-06,1305.265
2012-08-07,1297.657
2012-08-08,1294.445
2012-08-09,1294.294
2012-08-10,1289.139
2012-08-13,1291.267
2012-08-14,1299.541
2012-08-15,1292.782
2012-08-16,1291.889
2012-08-17,1286.759
2012-08-20,1287.654
2012-08-21,1293.184
2012-08-22,1285.969
2012-08-23,1293.944
2012-08-24,1286.937
2012-08-27,1285.179
2012-08-28,1280.648
2012-08-29,1285.204
2012-08-30,1271.539
2012-08-31,1281.703
2012-09-03,1281.238
2012-09-04,1276.48
2012-09-05,1269.192
2012-09-06,1274.252
2012-09-07,1291.795
2012-09-10,1295.435
2012-09-11,1301.77
2012-09-12,1310.965
2012-09-13,1309.712
2012-09-14,1335.708
2012-09-17,1334.714
2012-09-18,1324.496
2012-09-19,1329.103
2012-09-20,1323.962
2012-09-21,1334.426
2012-09-24,1321.048
2012-09-25,1326.888
2012-09-26,1311.894
2012-09-27,1324.06
2012-09-28,1326.036
2012-10-01,1324.29
2012-10-02,1326.925
2012-10-03,1318.508
2012-10-04,1330.889
2012-10-05,1340.879
2012-10-08,1322.021
2012-10-09,1320.378
2012-10-10,1311.734
2012-10-11,1311.429
2012-10-12,1319.274
2012-10-15,1320.35
2012-10-16,1325.291
2012-10-17,1333.118
2012-10-18,1335.701
2012-10-19,1325.214
2012-10-22,1322.443
2012-10-23,1316.547
2012-10-24,1314.248
2012-10-25,1324.929
2012-10-26,1324.142
2012-10-29,1312.106
2012-10-30,1313.156
2012-10-31,1310.199
2012-11-01,1302.72
2012-11-02,1306.582
2012-11-05,1302.235
2012-11-06,1302.194
2012-11-07,1317.912
2012-11-08,1303.24
2012-11-09,1299.372
2012-11-12,1301.875
2012-11-13,1302.751
2012-11-14,1294.052
2012-11-15,1274.488
2012-11-16,1268.214
2012-11-19,1275.378
2012-11-20,1280.08
2012-11-21,1279.606
2012-11-22,1290.356
2012-11-23,1295.675
2012-11-26,1301.958
2012-11-27,1307.242
2012-11-28,1314.923
2012-11-29,1329.283
2012-11-30,1339.029
2012-12-03,1336.77
2012-12-04,1340.969
2012-12-05,1345.583
2012-12-06,1346.137
2012-12-07,1362.91
2012-12-10,1362.201
2012-12-11,1364.069
2012-12-12,1372.516
2012-12-13,1373.727
2012-12-14,1379.762
2012-12-17,1375.593
2012-12-18,1376.823
2012-12-19,1375.709
2012-12-20,1382.36
2012-12-21,1376.191
2012-12-24,1379.443
2012-12-25,1379.443
2012-12-26,1382.02
2012-12-27,1380.691
2012-12-28,1386.423
2012-12-31,1379.236
2013-01-01,1379.236
2013-01-02,1391.893
2013-01-03,1394.158
2013-01-04,1387.418
2013-01-07,1382.481
2013-01-08,1375.844
2013-01-09,1386.489
2013-01-10,1403.986
2013-01-11,1397.944
2013-01-14,1382.255
2013-01-15,1379.292
2013-01-16,1387.839
2013-01-17,1386.433
2013-01-18,1388.255
2013-01-21,1388.553
2013-01-22,1386.484
2013-01-23,1390.146
2013-01-24,1395.72
2013-01-25,1390.898
2013-01-28,1388.484
2013-01-29,1393.851
2013-01-30,1403.079
2013-01-31,1402.029
2013-02-01,1403.663
2013-02-04,1408.693
2013-02-05,1404.062
2013-02-06,1407.894
2013-02-07,1405.28
2013-02-08,1411.091
2013-02-11,1407.189
2013-02-12,1408.231
2013-02-13,1421.501
2013-02-14,1417.838
2013-02-15,1417.006
2013-02-18,1418.454
2013-02-19,1428.287
2013-02-20,1436.91
2013-02-21,1422.006
2013-02-22,1421.532
2013-02-25,1418.257
2013-02-26,1406.782
2013-02-27,1409.043
2013-02-28,1412.46
2013-03-01,1406.785
2013-03-04,1385.98
2013-03-05,1393.852
2013-03-06,1405.77
2013-03-07,1409.582
2013-03-08,1398.985
2013-03-11,1400.415
2013-03-12,1414.351
2013-03-13,1410.132
2013-03-14,1412.768
2013-03-15,1410.614
2013-03-18,1399.522
2013-03-19,1401.325
2013-03-20,1394.027
2013-03-21,1412.321
2013-03-22,1408.126
2013-03-25,1420.706
2013-03-26,1429.908
2013-03-27,1439.412
2013-03-28,1439.892
2013-03-29,1439.892
2013-04-01,1434.648
2013-04-02,1443.115
2013-04-03,1450.039
2013-04-04,1446.156
2013-04-05,1444.737
2013-04-08,1435.453
2013-04-09,1446.587
2013-04-10,1449.111
2013-04-11,1454.536
2013-04-12,1452.575
2013-04-15,1447.717
2013-04-16,1450.946
2013-04-17,1450.253
2013-04-18,1459.64
2013-04-19,1461.355
2013-04-22,1456.24
2013-04-23,1445.532
2013-04-24,1463.55
2013-04-25,1482.962
2013-04-26,1491.23
2013-04-29,1509.689
2013-04-30,1522.996
2013-05-01,1521.082
2013-05-02,1532.262
2013-05-03,1520.089
2013-05-06,1531.434
2013-05-07,1527.696
2013-05-08,1547.281
2013-05-09,1556.134
2013-05-10,1546.255
2013-05-13,1542.5
2013-05-14,1547.899
2013-05-15,1543.175
2013-05-16,1536.337
2013-05-17,1530.907
2013-05-20,1538.204
2013-05-21,1521.436
2013-05-22,1521.044
2013-05-23,1484.191
2013-05-24,1485.1
2013-05-27,1490.58
2013-05-28,1483.903
2013-05-29,1463.241
2013-05-30,1449.927
2013-05-31,1438.083
2013-06-03,1441.731
2013-06-04,1456.358
2013-06-05,1439.548
2013-06-06,1418.425
2013-06-07,1418.58
2013-06-10,1400.963
2013-06-11,1400.775
2013-06-12,1391.983
2013-06-13,1379.896
2013-06-14,1394.893
2013-06-17,1394.888
2013-06-18,1405.351
2013-06-19,1406.173
2013-06-20,1343.374
2013-06-21,1337.347
2013-06-24,1306.708
2013-06-25,1331.966
2013-06-26,1338.546
2013-06-27,1352.96
2013-06-28,1363.536
2013-07-01,1357.181
2013-07-02,1369.028
2013-07-03,1345.456
2013-07-04,1354.572
2013-07-05,1354.881
2013-07-08,1342.471
2013-07-09,1353.822
2013-07-10,1371.539
2013-07-11,1418.012
2013-07-12,1407.787
2013-07-15,1406.364
2013-07-16,1409.777
2013-07-17,1399.233
2013-07-18,1401.531
2013-07-19,1401.429
2013-07-22,1418.803
2013-07-23,1426.739
2013-07-24,1433.573
2013-07-25,1423.464
2013-07-26,1430.62
2013-07-29,1427.274
2013-07-30,1424.52
2013-07-31,1411.044
2013-08-01,1424.511
2013-08-02,1435.194
2013-08-05,1435.183
2013-08-06,1426.617
2013-08-07,1430.313
2013-08-08,1438.842
2013-08-09,1441.005
2013-08-12,1435.036
2013-08-13,1430.504
2013-08-14,1426.227
2013-08-15,1413.888
2013-08-16,1410.082
2013-08-19,1395.264
2013-08-20,1374.373
2013-08-21,1360.873
2013-08-22,1346.16
2013-08-23,1351.809
2013-08-26,1351.951
2013-08-27,1332.457
2013-08-28,1329.081
2013-08-29,1339.06
2013-08-30,1335.265
2013-09-02,1351.509
2013-09-03,1347.251
2013-09-04,1334.304
2013-09-05,1336.652
2013-09-06,1346.539
2013-09-09,1366.943
2013-09-10,1375.476
2013-09-11,1378.479
2013-09-12,1386.27
2013-09-13,1383.403
2013-09-16,1417.827
2013-09-17,1417.989
2013-09-18,1422.256
2013-09-19,1458.273
2013-09-20,1447.859
2013-09-23,1442.166
2013-09-24,1436.863
2013-09-25,1439.683
2013-09-26,1434.879
2013-09-27,1438.209
2013-09-30,1421.118
2013-10-01,1431.912
2013-10-02,1426.325
2013-10-03,1425.2
2013-10-04,1425.116
2013-10-07,1417.307
2013-10-08,1420.607
2013-10-09,1418.697
2013-10-10,1427.326
2013-10-11,1430.797
2013-10-14,1429.533
2013-10-15,1431.257
2013-10-16,1431.186
2013-10-17,1439.062
2013-10-18,1447.441
2013-10-21,1446.039
2013-10-22,1461.437
2013-10-23,1458.622
2013-10-24,1467.329
2013-10-25,1462.983
2013-10-28,1461.307
2013-10-29,1465.949
2013-10-30,1482.501
2013-10-31,1469.993
2013-11-01,1459.659
2013-11-04,1460.175
2013-11-05,1460.704
2013-11-06,1467.277
2013-11-07,1464.723
2013-11-08,1456.358
2013-11-11,1456.163
2013-11-12,1451.566
2013-11-13,1447.41
2013-11-14,1456.467
2013-11-15,1461.031
2013-11-18,1463.158
2013-11-19,1459.778
2013-11-20,1458.442
2013-11-21,1446.54
2013-11-22,1446.66
2013-11-25,1445.271
2013-11-26,1446.556
2013-11-27,1442.447
2013-11-28,1445.376
2013-11-29,1444.768
2013-12-02,1442.424
2013-12-03,1440.335
2013-12-04,1427.008
2013-12-05,1411.379
2013-12-06,1410.706
2013-12-09,1413.407
2013-12-10,1403.724
2013-12-11,1388.059
2013-12-12,1388.007
2013-12-13,1387.022
2013-12-16,1382.35
2013-12-17,1385.394
2013-12-18,1377.022
2013-12-19,1373.882
2013-12-20,1387.95
2013-12-23,1397.525
2013-12-24,1402.443
2013-12-25,1402.443
2013-12-26,1405.872
2013-12-27,1416.294
2013-12-30,1413.718
2013-12-31,1425.93
2014-01-01,1425.93
2014-01-02,1422.072
2014-01-03,1405.856
2014-01-06,1400.758
2014-01-07,1395.886
2014-01-08,1410.089
2014-01-09,1404.793
2014-01-10,1410.062
2014-01-13,1406.929
2014-01-14,1396.712
2014-01-15,1393.355
2014-01-16,1392.799
2014-01-17,1392.552
2014-01-20,1386.652
2014-01-21,1385.724
2014-01-22,1386.165
2014-01-23,1372.581
2014-01-24,1361.808
2014-01-27,1358.632
2014-01-28,1366.815
2014-01-29,1362.564
2014-01-30,1356.101
2014-01-31,1352.602
2014-02-03,1347.233
2014-02-04,1339.839
2014-02-05,1337.277
2014-02-06,1348.673
2014-02-07,1356.579
2014-02-10,1353.964
2014-02-11,1362.966
2014-02-12,1364.478
2014-02-13,1368.087
2014-02-14,1374.184
2014-02-17,1386.527
2014-02-18,1385.423
2014-02-19,1391.65
2014-02-20,1389.74
2014-02-21,1392.279
2014-02-24,1395.831
2014-02-25,1400.522
2014-02-26,1391.953
2014-02-27,1395.52
2014-02-28,1394.28
2014-03-03,1383.1
2014-03-04,1389.685
2014-03-05,1388.548
2014-03-06,1404.353
2014-03-07,1399.058
2014-03-10,1392.015
2014-03-11,1397.499
2014-03-12,1385.218
2014-03-13,1382.69
2014-03-14,1381.013
2014-03-17,1389.512
2014-03-18,1389.853
2014-03-19,1383.024
2014-03-20,1362.408
2014-03-21,1378.037
2014-03-24,1392.24
2014-03-25,1394.201
2014-03-26,1408.627
2014-03-27,1417.458
2014-03-28,1426.263
2014-03-31,1431.885
2014-04-01,1433.975
2014-04-02,1435.331
2014-04-03,1445.045
2014-04-04,1449.868
2014-04-07,1442.465
2014-04-08,1456.655
2014-04-09,1467.076
2014-04-10,1470.462
2014-04-11,1466.445
2014-04-14,1465.237
2014-04-15,1473.001
2014-04-16,1482.865
2014-04-17,1484.001
2014-04-18,1484.001
2014-04-21,1479.295
2014-04-22,1483.892
2014-04-23,1473.629
2014-04-24,1486.375
2014-04-25,1480.299
2014-04-28,1475.297
2014-04-29,1478.285
2014-04-30,1488.869
2014-05-01,1492.219
2014-05-02,1497.949
2014-05-05,1500.495
2014-05-06,1505.264
2014-05-07,1501.47
2014-05-08,1510.833
2014-05-09,1510.775
2014-05-12,1502.782
2014-05-13,1501.674
2014-05-14,1518.195
2014-05-15,1520.836
2014-05-16,1520.536
2014-05-19,1522.365
2014-05-20,1521.693
2014-05-21,1524.417
2014-05-22,1524.222
2014-05-23,1527.317
2014-05-26,1528.442
2014-05-27,1520.864
2014-05-28,1520.235
2014-05-29,1536.567
2014-05-30,1530.73
2014-06-02,1527.581
2014-06-03,1523.925
2014-06-04,1521.532
2014-06-05,1521.398
2014-06-06,1532.075
2014-06-09,1534.861
2014-06-10,1533.552
2014-06-11,1530.983
2014-06-12,1533.255
2014-06-13,1531.28
2014-06-16,1530.892
2014-06-17,1519.566
2014-06-18,1524.655
2014-06-19,1523.449
2014-06-20,1516.48
2014-06-23,1517.005
2014-06-24,1519.439
2014-06-25,1520.257
2014-06-26,1527.057
2014-06-27,1526.356
2014-06-30,1523.428
2014-07-01,1517.598
2014-07-02,1523.29
2014-07-03,1527.557
2014-07-04,1528.952
2014-07-07,1530.053
2014-07-08,1529.354
2014-07-09,1530.31
2014-07-10,1529.328
2014-07-11,1538.885
2014-07-14,1540.215
2014-07-15,1541.229
2014-07-16,1547.959
2014-07-17,1552.388
2014-07-18,1553.254
2014-07-21,1556.831
2014-07-22,1560.376
2014-07-23,1573.366
2014-07-24,1575.849
2014-07-25,1575.616
2014-07-28,1574.573
2014-07-29,1576.957
2014-07-30,1575.203
2014-07-31,1582.788
2014-08-01,1573.057
2014-08-04,1561.802
2014-08-05,1569.581
2014-08-06,1572.419
2014-08-07,1569.829
2014-08-08,1554.632
2014-08-11,1568.33
2014-08-12,1565.061
2014-08-13,1570.967
2014-08-14,1571.925
2014-08-15,1576.691
2014-08-18,1578.565
2014-08-19,1582.383
2014-08-20,1579.405
2014-08-21,1583.569
2014-08-22,1584.352
2014-08-25,1586.675
2014-08-26,1585.227
2014-08-27,1592.931
2014-08-28,1587.736
2014-08-29,1589.323
2014-09-01,1580.896
2014-09-02,1578.463
2014-09-03,1585.612
2014-09-04,1578.062
2014-09-05,1579.237
2014-09-08,1576.025
2014-09-09,1569.011
2014-09-10,1564.765
2014-09-11,1566.004
2014-09-12,1567.142
2014-09-15,1549.828
2014-09-16,1534.111
2014-09-17,1542.467
2014-09-18,1534.472
2014-09-19,1539.622
2014-09-22,1530.601
2014-09-23,1535.726
2014-09-24,1537.198
2014-09-25,1531.292
2014-09-26,1529.678
2014-09-29,1529.301
2014-09-30,1526.278
2014-10-01,1525.36
2014-10-02,1519.487
2014-10-03,1513.862
2014-10-06,1518.509
2014-10-07,1513.381
2014-10-08,1507.576
2014-10-09,1528.465
2014-10-10,1506.698
2014-10-13,1498.209
2014-10-14,1492.705
2014-10-15,1494.595
2014-10-16,1473.132
2014-10-17,1476.064
2014-10-20,1489.131
2014-10-21,1498.551
2014-10-22,1497.866
2014-10-23,1511.717
2014-10-24,1505.964
2014-10-27,1506.038
2014-10-28,1503.902
2014-10-29,1509.844
2014-10-30,1501.211
2014-10-31,1508.593
2014-11-03,1512.154
2014-11-04,1512.503
2014-11-05,1511.718
2014-11-06,1513.607
2014-11-07,1516.377
2014-11-10,1526.597
2014-11-11,1519.947
2014-11-12,1525.403
2014-11-13,1530.256
2014-11-14,1526.066
2014-11-17,1517.671
2014-11-18,1529.905
2014-11-19,1527.577
2014-11-20,1522.684
2014-11-21,1536.972
2014-11-24,1524.063
2014-11-25,1530.749
2014-11-26,1539.909
2014-11-27,1536.892
2014-11-28,1530.653
2014-12-01,1504.066
2014-12-02,1510.069
2014-12-03,1496.588
2014-12-04,1493.696
2014-12-05,1491.043
2014-12-08,1481.841
2014-12-09,1502.495
2014-12-10,1511.616
2014-12-11,1508.024
2014-12-12,1513.632
2014-12-15,1506.313
2014-12-16,1487.243
2014-12-17,1487.254
2014-12-18,1484.063
2014-12-19,1493.541
2014-12-22,1512.307
2014-12-23,1506.939
2014-12-24,1514.038
2014-12-25,1514.038
2014-12-26,1514.581
2014-12-29,1522.317
2014-12-30,1523.278
2014-12-31,1516.771
2015-01-01,1516.771
2015-01-02,1515.155
2015-01-05,1497.417
2015-01-06,1482.004
2015-01-07,1480.484
2015-01-08,1505.74
2015-01-09,1504.239
2015-01-12,1502.738
2015-01-13,1501.924
2015-01-14,1497.51
2015-01-15,1507.635
2015-01-16,1501.291
2015-01-19,1496.72
2015-01-20,1503.085
2015-01-21,1512.62
2015-01-22,1517.455
2015-01-23,1520.078
2015-01-26,1528.858
2015-01-27,1529.822
2015-01-28,1523.346
2015-01-29,1522.403
2015-01-30,1514.655
2015-02-02,1527.35
2015-02-03,1527.979
2015-02-04,1534.393
2015-02-05,1529.95
2015-02-06,1535.22
2015-02-09,1523.332
2015-02-10,1523.124
2015-02-11,1519.29
2015-02-12,1516.554
2015-02-13,1523.242
2015-02-16,1529.019
2015-02-17,1528.046
2015-02-18,1532.766
2015-02-19,1534.13
