Date,SINGAPORE IMI VALUE IMI (Large+Mid+Small Cap)
2015-02-20,1522.485
2015-02-23,1513.813
2015-02-24,1527.997
2015-02-25,1536.342
2015-02-26,1529.167
2015-02-27,1515.428
2015-03-02,1507.627
2015-03-03,1511.849
2015-03-04,1504.045
2015-03-05,1494.495
2015-03-06,1493.201
2015-03-09,1482.006
2015-03-10,1472.605
2015-03-11,1465.394
2015-03-12,1473.504
2015-03-13,1462.93
2015-03-16,1466.805
2015-03-17,1464.878
2015-03-18,1458.514
2015-03-19,1477.297
2015-03-20,1494.089
2015-03-23,1513.571
2015-03-24,1516.636
2015-03-25,1521.392
2015-03-26,1526.381
2015-03-27,1533.23
2015-03-30,1525.368
2015-03-31,1527.354
2015-04-01,1534.92
2015-04-02,1546.113
2015-04-03,1546.113
2015-04-06,1557.517
2015-04-07,1552.664
2015-04-08,1556.247
2015-04-09,1556.27
2015-04-10,1551.385
2015-04-13,1545.546
2015-04-14,1581.425
2015-04-15,1581.991
2015-04-16,1585.164
2015-04-17,1591.513
2015-04-20,1580.561
2015-04-21,1573.259
2015-04-22,1575.86
2015-04-23,1578.06
2015-04-24,1600.194
2015-04-27,1613.832
2015-04-28,1619.932
2015-04-29,1618.262
2015-04-30,1610.608
2015-05-01,1606.145
2015-05-04,1592.929
2015-05-05,1584.122
2015-05-06,1592.009
2015-05-07,1571.067
2015-05-08,1578.845
2015-05-11,1580.274
2015-05-12,1569.987
2015-05-13,1585.828
2015-05-14,1597.425
2015-05-15,1601.659
2015-05-18,1597.754
2015-05-19,1581.742
2015-05-20,1573.158
2015-05-21,1575.842
2015-05-22,1578.681
2015-05-25,1576.577
2015-05-26,1562.043
2015-05-27,1544.431
2015-05-28,1537.826
2015-05-29,1537.39
2015-06-01,1532.331
2015-06-02,1519.831
2015-06-03,1531.209
2015-06-04,1521.522
2015-06-05,1506.132
2015-06-08,1496.446
2015-06-09,1494.761
2015-06-10,1517.606
2015-06-11,1520.821
2015-06-12,1527.611
2015-06-15,1512.011
2015-06-16,1511.803
2015-06-17,1515.385
2015-06-18,1528.212
2015-06-19,1527.222
2015-06-22,1532.689
2015-06-23,1532.253
2015-06-24,1529.379
2015-06-25,1529.161
2015-06-26,1513.026
2015-06-29,1498.989
2015-06-30,1513.221
2015-07-01,1507.872
2015-07-02,1511.771
2015-07-03,1519.704
2015-07-06,1515.644
2015-07-07,1508.795
2015-07-08,1493.455
2015-07-09,1487.082
2015-07-10,1489.895
2015-07-13,1494.969
2015-07-14,1492.745
2015-07-15,1489.157
2015-07-16,1496.045
2015-07-17,1495.195
2015-07-20,1494.811
2015-07-21,1502.203
2015-07-22,1493.572
2015-07-23,1493.398
2015-07-24,1489.628
2015-07-27,1480.102
2015-07-28,1468.736
2015-07-29,1468.875
2015-07-30,1452.817
2015-07-31,1444.626
2015-08-03,1426.488
2015-08-04,1429.629
2015-08-05,1423.768
2015-08-06,1423.094
2015-08-07,1423.045
2015-08-10,1423.791
2015-08-11,1378.227
2015-08-12,1346.216
2015-08-13,1362.808
2015-08-14,1363.153
2015-08-17,1341.607
2015-08-18,1337.785
2015-08-19,1329.163
2015-08-20,1314.184
2015-08-21,1293.786
2015-08-24,1237.699
2015-08-25,1275.041
2015-08-26,1261.781
2015-08-27,1298.809
2015-08-28,1301.135
2015-08-31,1280.167
2015-09-01,1261.567
2015-09-02,1254.858
2015-09-03,1268.447
2015-09-04,1250.689
2015-09-07,1237.26
2015-09-08,1258.557
2015-09-09,1288.879
2015-09-10,1268.398
2015-09-11,1268.441
2015-09-14,1273.639
2015-09-15,1268.0
2015-09-16,1282.878
2015-09-17,1291.547
2015-09-18,1296.921
2015-09-21,1282.596
2015-09-22,1268.44
2015-09-23,1253.924
2015-09-24,1253.117
2015-09-25,1252.507
2015-09-28,1231.33
2015-09-29,1228.584
2015-09-30,1240.624
2015-10-01,1234.993
2015-10-02,1225.362
2015-10-05,1258.361
2015-10-06,1274.84
2015-10-07,1314.813
2015-10-08,1308.201
2015-10-09,1346.848
2015-10-12,1356.154
2015-10-13,1337.422
2015-10-14,1351.061
2015-10-15,1367.967
2015-10-16,1373.391
2015-10-19,1364.682
2015-10-20,1358.493
2015-10-21,1358.302
2015-10-22,1362.449
2015-10-23,1371.247
2015-10-26,1379.598
2015-10-27,1363.391
2015-10-28,1362.534
2015-10-29,1339.548
2015-10-30,1341.549
2015-11-02,1326.993
2015-11-03,1341.781
2015-11-04,1349.966
2015-11-05,1340.087
2015-11-06,1319.293
2015-11-09,1312.273
2015-11-10,1314.015
2015-11-11,1303.2
2015-11-12,1295.035
2015-11-13,1280.354
2015-11-16,1278.758
2015-11-17,1280.718
2015-11-18,1267.954
2015-11-19,1288.661
2015-11-20,1289.098
2015-11-23,1276.038
2015-11-24,1289.72
2015-11-25,1282.242
2015-11-26,1281.094
2015-11-27,1268.937
2015-11-30,1273.532
2015-12-01,1281.318
2015-12-02,1281.433
2015-12-03,1285.941
2015-12-04,1290.536
2015-12-07,1292.664
2015-12-08,1275.065
2015-12-09,1273.926
2015-12-10,1269.921
2015-12-11,1252.167
2015-12-14,1241.083
2015-12-15,1244.404
2015-12-16,1254.298
2015-12-17,1251.399
2015-12-18,1257.65
2015-12-21,1264.116
2015-12-22,1268.486
2015-12-23,1275.02
2015-12-24,1280.223
2015-12-25,1280.223
2015-12-28,1274.977
2015-12-29,1272.937
2015-12-30,1270.251
2015-12-31,1265.739
2016-01-01,1265.739
2016-01-04,1239.831
2016-01-05,1243.477
2016-01-06,1222.564
2016-01-07,1190.98
2016-01-08,1192.473
2016-01-11,1178.649
2016-01-12,1165.297
2016-01-13,1171.096
2016-01-14,1142.254
2016-01-15,1137.569
2016-01-18,1122.528
2016-01-19,1151.864
2016-01-20,1113.355
2016-01-21,1108.346
2016-01-22,1140.263
2016-01-25,1139.922
2016-01-26,1126.543
2016-01-27,1125.458
2016-01-28,1136.697
2016-01-29,1170.585
2016-02-01,1162.093
2016-02-02,1150.176
2016-02-03,1145.116
2016-02-04,1172.886
2016-02-05,1194.903
2016-02-08,1193.872
2016-02-09,1202.713
2016-02-10,1187.21
2016-02-11,1175.318
2016-02-12,1171.711
2016-02-15,1198.18
2016-02-16,1208.088
2016-02-17,1192.14
2016-02-18,1214.549
2016-02-19,1214.688
2016-02-22,1217.41
2016-02-23,1217.016
2016-02-24,1196.041
2016-02-25,1189.012
2016-02-26,1205.831
2016-02-29,1213.413
2016-03-01,1218.065
2016-03-02,1239.376
2016-03-03,1276.04
2016-03-04,1314.713
2016-03-07,1308.915
2016-03-08,1282.108
2016-03-09,1300.2
2016-03-10,1301.026
2016-03-11,1317.894
2016-03-14,1321.285
2016-03-15,1311.802
2016-03-16,1316.476
2016-03-17,1364.476
2016-03-18,1372.38
2016-03-21,1360.437
2016-03-22,1363.299
2016-03-23,1357.833
2016-03-24,1333.75
2016-03-25,1333.75
2016-03-28,1329.736
2016-03-29,1325.119
2016-03-30,1368.312
2016-03-31,1353.097
2016-04-01,1340.889
2016-04-04,1344.915
2016-04-05,1324.089
2016-04-06,1333.568
2016-04-07,1335.921
2016-04-08,1338.858
2016-04-11,1342.531
2016-04-12,1342.105
2016-04-13,1371.092
2016-04-14,1371.553
2016-04-15,1381.312
2016-04-18,1381.784
2016-04-19,1413.1
2016-04-20,1405.915
2016-04-21,1407.279
2016-04-22,1397.288
2016-04-25,1381.668
2016-04-26,1379.759
2016-04-27,1371.491
2016-04-28,1374.496
2016-04-29,1367.522
2016-05-02,1369.061
2016-05-03,1343.99
2016-05-04,1319.629
2016-05-05,1315.866
2016-05-06,1300.344
2016-05-09,1300.573
2016-05-10,1288.673
2016-05-11,1284.331
2016-05-12,1286.09
2016-05-13,1277.848
2016-05-16,1275.459
2016-05-17,1300.13
2016-05-18,1287.556
2016-05-19,1268.703
2016-05-20,1277.955
2016-05-23,1284.109
2016-05-24,1272.25
2016-05-25,1280.436
2016-05-26,1291.195
2016-05-27,1301.119
2016-05-30,1292.802
2016-05-31,1296.723
2016-06-01,1291.331
2016-06-02,1296.15
2016-06-03,1315.24
2016-06-06,1326.964
2016-06-07,1341.615
2016-06-08,1358.489
2016-06-09,1346.23
2016-06-10,1333.336
2016-06-13,1312.513
2016-06-14,1306.027
2016-06-15,1311.342
2016-06-16,1297.739
2016-06-17,1303.24
2016-06-20,1332.442
2016-06-21,1329.74
2016-06-22,1329.234
2016-06-23,1330.207
2016-06-24,1294.277
2016-06-27,1272.994
2016-06-28,1290.264
2016-06-29,1313.48
2016-06-30,1336.837
2016-07-01,1340.454
2016-07-04,1351.771
2016-07-05,1347.083
2016-07-06,1344.798
2016-07-07,1343.805
2016-07-08,1338.809
2016-07-11,1342.608
2016-07-12,1354.362
2016-07-13,1359.739
2016-07-14,1362.812
2016-07-15,1366.184
2016-07-18,1370.888
2016-07-19,1356.931
2016-07-20,1357.358
2016-07-21,1358.661
2016-07-22,1352.862
2016-07-25,1341.99
2016-07-26,1345.412
2016-07-27,1353.599
2016-07-28,1344.612
2016-07-29,1330.216
2016-08-01,1339.691
2016-08-02,1326.333
2016-08-03,1315.329
2016-08-04,1314.422
2016-08-05,1306.79
2016-08-08,1318.649
2016-08-09,1321.755
2016-08-10,1327.565
2016-08-11,1322.363
2016-08-12,1320.872
2016-08-15,1328.699
2016-08-16,1328.803
2016-08-17,1321.651
2016-08-18,1323.304
2016-08-19,1322.342
2016-08-22,1319.201
2016-08-23,1323.527
2016-08-24,1331.005
2016-08-25,1333.837
2016-08-26,1329.172
2016-08-29,1310.459
2016-08-30,1306.799
2016-08-31,1306.816
2016-09-01,1310.402
2016-09-02,1309.683
2016-09-05,1330.924
2016-09-06,1359.74
2016-09-07,1364.089
2016-09-08,1368.362
2016-09-09,1348.767
2016-09-12,1347.896
2016-09-13,1315.357
2016-09-14,1311.858
2016-09-15,1307.169
2016-09-16,1314.897
2016-09-19,1322.11
2016-09-20,1324.228
2016-09-21,1325.061
2016-09-22,1333.062
2016-09-23,1326.761
2016-09-26,1323.774
2016-09-27,1329.121
2016-09-28,1328.792
2016-09-29,1343.008
2016-09-30,1334.485
2016-10-03,1331.465
2016-10-04,1331.125
2016-10-05,1334.349
2016-10-06,1337.875
2016-10-07,1335.698
2016-10-10,1334.325
2016-10-11,1325.07
2016-10-12,1303.589
2016-10-13,1293.615
2016-10-14,1294.612
2016-10-17,1293.35
2016-10-18,1303.117
2016-10-19,1307.711
2016-10-20,1305.609
2016-10-21,1297.168
2016-10-24,1308.939
2016-10-25,1310.286
2016-10-26,1300.838
2016-10-27,1299.809
2016-10-28,1293.741
2016-10-31,1296.037
2016-11-01,1298.599
2016-11-02,1298.646
2016-11-03,1295.52
2016-11-04,1289.541
2016-11-07,1295.516
2016-11-08,1308.834
2016-11-09,1291.894
2016-11-10,1305.499
2016-11-11,1299.368
2016-11-14,1287.991
2016-11-15,1296.126
2016-11-16,1295.765
2016-11-17,1310.663
2016-11-18,1304.139
2016-11-21,1299.789
2016-11-22,1300.813
2016-11-23,1303.914
2016-11-24,1307.484
2016-11-25,1324.924
2016-11-28,1335.929
2016-11-29,1333.021
2016-11-30,1338.572
2016-12-01,1360.505
2016-12-02,1364.882
2016-12-05,1373.212
2016-12-06,1382.591
2016-12-07,1386.754
2016-12-08,1383.056
2016-12-09,1369.824
2016-12-12,1372.862
2016-12-13,1381.048
2016-12-14,1385.196
2016-12-15,1352.765
2016-12-16,1351.054
2016-12-19,1339.574
2016-12-20,1337.377
2016-12-21,1335.681
2016-12-22,1318.349
2016-12-23,1314.079
2016-12-26,1314.079
2016-12-27,1319.077
2016-12-28,1318.772
2016-12-29,1318.415
2016-12-30,1320.449
2017-01-02,1320.449
2017-01-03,1317.936
2017-01-04,1340.449
2017-01-05,1365.271
2017-01-06,1359.353
2017-01-09,1365.717
2017-01-10,1380.757
2017-01-11,1374.353
2017-01-12,1384.503
2017-01-13,1389.621
2017-01-16,1385.388
2017-01-17,1394.823
2017-01-18,1385.818
2017-01-19,1383.064
2017-01-20,1384.484
2017-01-23,1400.065
2017-01-24,1410.945
2017-01-25,1409.878
2017-01-26,1411.029
2017-01-27,1411.763
2017-01-30,1415.431
2017-01-31,1420.858
2017-02-01,1420.245
2017-02-02,1418.509
2017-02-03,1415.961
2017-02-06,1421.651
2017-02-07,1424.591
2017-02-08,1425.938
2017-02-09,1428.507
2017-02-10,1436.229
2017-02-13,1436.291
2017-02-14,1413.5
2017-02-15,1415.215
2017-02-16,1426.349
2017-02-17,1433.029
2017-02-20,1428.361
2017-02-21,1426.669
2017-02-22,1453.079
2017-02-23,1478.776
2017-02-24,1466.412
2017-02-27,1464.892
2017-02-28,1462.128
2017-03-01,1460.006
2017-03-02,1464.59
2017-03-03,1460.235
2017-03-06,1465.929
2017-03-07,1466.063
2017-03-08,1465.62
2017-03-09,1444.473
2017-03-10,1457.01
2017-03-13,1463.098
2017-03-14,1462.298
2017-03-15,1462.648
2017-03-16,1483.985
2017-03-17,1486.139
2017-03-20,1487.001
2017-03-21,1483.164
2017-03-22,1463.293
2017-03-23,1467.372
2017-03-24,1477.101
2017-03-27,1480.122
2017-03-28,1494.593
2017-03-29,1504.429
2017-03-30,1506.282
2017-03-31,1506.64
2017-04-03,1510.568
2017-04-04,1503.209
2017-04-05,1498.826
2017-04-06,1493.474
2017-04-07,1492.005
2017-04-10,1490.331
2017-04-11,1491.281
2017-04-12,1501.892
2017-04-13,1497.464
2017-04-14,1497.464
2017-04-17,1485.018
2017-04-18,1480.013
2017-04-19,1472.322
2017-04-20,1476.682
2017-04-21,1476.676
2017-04-24,1487.685
2017-04-25,1496.44
2017-04-26,1501.356
2017-04-27,1497.502
2017-04-28,1504.109
2017-05-01,1506.055
2017-05-02,1533.175
2017-05-03,1561.748
2017-05-04,1559.98
2017-05-05,1555.736
2017-05-08,1561.843
2017-05-09,1564.712
2017-05-10,1565.145
2017-05-11,1577.756
2017-05-12,1569.119
2017-05-15,1581.663
2017-05-16,1573.441
2017-05-17,1575.565
2017-05-18,1571.898
2017-05-19,1581.911
2017-05-22,1589.232
2017-05-23,1589.811
2017-05-24,1594.535
2017-05-25,1601.55
2017-05-26,1594.964
2017-05-29,1591.576
2017-05-30,1582.363
2017-05-31,1582.926
2017-06-01,1590.602
2017-06-02,1601.802
2017-06-05,1598.192
2017-06-06,1597.678
2017-06-07,1597.927
2017-06-08,1596.278
2017-06-09,1601.557
2017-06-12,1600.087
2017-06-13,1608.01
2017-06-14,1619.337
2017-06-15,1594.728
2017-06-16,1594.605
2017-06-19,1600.939
2017-06-20,1591.089
2017-06-21,1575.228
2017-06-22,1584.172
2017-06-23,1592.668
2017-06-26,1591.38
2017-06-27,1598.318
2017-06-28,1601.825
2017-06-29,1628.781
2017-06-30,1616.175
2017-07-03,1607.604
2017-07-04,1599.823
2017-07-05,1616.666
2017-07-06,1609.729
2017-07-07,1610.61
2017-07-10,1616.046
2017-07-11,1609.66
2017-07-12,1616.781
2017-07-13,1628.03
2017-07-14,1651.133
2017-07-17,1659.088
2017-07-18,1663.942
2017-07-19,1675.405
2017-07-20,1658.364
2017-07-21,1675.228
2017-07-24,1676.222
2017-07-25,1686.641
2017-07-26,1691.741
2017-07-27,1702.744
2017-07-28,1692.961
2017-07-31,1693.656
2017-08-01,1702.6
2017-08-02,1704.488
2017-08-03,1702.925
2017-08-04,1691.586
2017-08-07,1687.945
2017-08-08,1692.631
2017-08-09,1692.994
2017-08-10,1701.724
2017-08-11,1686.337
2017-08-14,1700.034
2017-08-15,1686.997
2017-08-16,1683.836
2017-08-17,1683.323
2017-08-18,1674.285
2017-08-21,1674.805
2017-08-22,1682.246
2017-08-23,1678.184
2017-08-24,1683.685
2017-08-25,1683.568
2017-08-28,1693.805
2017-08-29,1691.26
2017-08-30,1691.9
2017-08-31,1695.826
2017-09-01,1696.677
2017-09-04,1674.878
2017-09-05,1691.897
2017-09-06,1680.95
2017-09-07,1689.956
2017-09-08,1692.919
2017-09-11,1686.241
2017-09-12,1686.806
2017-09-13,1682.754
2017-09-14,1676.163
2017-09-15,1677.697
2017-09-18,1690.66
2017-09-19,1681.491
2017-09-20,1684.645
2017-09-21,1678.173
2017-09-22,1691.42
2017-09-25,1683.576
2017-09-26,1678.506
2017-09-27,1688.272
2017-09-28,1679.904
2017-09-29,1678.416
2017-10-02,1692.251
2017-10-03,1680.48
2017-10-04,1680.995
2017-10-05,1689.616
2017-10-06,1701.543
2017-10-09,1706.882
2017-10-10,1714.315
2017-10-11,1708.796
2017-10-12,1722.076
2017-10-13,1738.564
2017-10-16,1737.523
2017-10-17,1732.002
2017-10-18,1730.513
2017-10-19,1734.139
2017-10-20,1733.835
2017-10-23,1739.098
2017-10-24,1731.909
2017-10-25,1744.141
2017-10-26,1744.519
2017-10-27,1752.089
2017-10-30,1760.021
2017-10-31,1755.926
2017-11-01,1767.597
2017-11-02,1762.715
2017-11-03,1758.204
2017-11-06,1753.657
2017-11-07,1764.29
2017-11-08,1767.838
2017-11-09,1775.276
2017-11-10,1771.742
2017-11-13,1772.701
2017-11-14,1761.931
2017-11-15,1755.833
2017-11-16,1745.715
2017-11-17,1764.899
2017-11-20,1768.304
2017-11-21,1791.422
2017-11-22,1796.935
2017-11-23,1799.904
2017-11-24,1810.856
2017-11-27,1809.715
2017-11-28,1817.81
2017-11-29,1814.147
2017-11-30,1825.161
2017-12-01,1829.62
2017-12-04,1822.686
2017-12-05,1819.596
2017-12-06,1806.366
2017-12-07,1806.873
2017-12-08,1814.079
2017-12-11,1825.027
2017-12-12,1830.61
2017-12-13,1835.652
2017-12-14,1830.214
2017-12-15,1822.551
2017-12-18,1827.454
2017-12-19,1824.99
2017-12-20,1825.682
2017-12-21,1820.112
2017-12-22,1820.542
2017-12-25,1820.542
2017-12-26,1817.472
2017-12-27,1830.237
2017-12-28,1839.933
2017-12-29,1840.908
2018-01-01,1840.908
2018-01-02,1869.947
2018-01-03,1881.04
2018-01-04,1900.017
2018-01-05,1896.234
2018-01-08,1899.768
2018-01-09,1904.244
2018-01-10,1904.474
2018-01-11,1905.917
2018-01-12,1914.168
2018-01-15,1925.463
2018-01-16,1930.907
2018-01-17,1930.065
2018-01-18,1922.88
2018-01-19,1937.95
2018-01-22,1943.467
2018-01-23,1954.209
2018-01-24,1973.185
2018-01-25,1971.084
2018-01-26,1964.644
2018-01-29,1966.253
2018-01-30,1951.508
2018-01-31,1946.862
2018-02-01,1942.559
2018-02-02,1911.297
2018-02-05,1884.412
2018-02-06,1839.275
2018-02-07,1838.844
2018-02-08,1823.122
2018-02-09,1796.228
2018-02-12,1798.441
2018-02-13,1810.694
2018-02-14,1813.827
2018-02-15,1840.23
2018-02-16,1841.945
2018-02-19,1870.481
2018-02-20,1847.001
2018-02-21,1854.7
2018-02-22,1836.322
2018-02-23,1848.48
2018-02-26,1870.011
2018-02-27,1859.49
2018-02-28,1850.258
2018-03-01,1838.031
2018-03-02,1833.99
2018-03-05,1816.446
2018-03-06,1839.62
2018-03-07,1829.241
2018-03-08,1841.664
2018-03-09,1845.856
2018-03-12,1872.179
2018-03-13,1883.51
2018-03-14,1877.746
2018-03-15,1869.307
2018-03-16,1865.281
2018-03-19,1858.666
2018-03-20,1861.413
2018-03-21,1864.068
2018-03-22,1857.357
2018-03-23,1826.167
2018-03-26,1825.657
2018-03-27,1840.781
2018-03-28,1813.047
2018-03-29,1831.708
2018-03-30,1831.708
2018-04-02,1835.6
2018-04-03,1825.674
2018-04-04,1789.871
2018-04-05,1813.224
2018-04-06,1828.08
2018-04-09,1839.424
2018-04-10,1847.717
2018-04-11,1857.242
2018-04-12,1840.165
2018-04-13,1853.292
2018-04-16,1849.953
2018-04-17,1848.545
2018-04-18,1879.52
2018-04-19,1899.715
2018-04-20,1882.399
2018-04-23,1871.56
2018-04-24,1868.832
2018-04-25,1856.351
2018-04-26,1867.609
2018-04-27,1882.854
2018-04-30,1898.589
2018-05-01,1884.877
2018-05-02,1884.093
2018-05-03,1881.983
2018-05-04,1867.005
2018-05-07,1858.756
2018-05-08,1853.05
2018-05-09,1855.541
2018-05-10,1853.768
2018-05-11,1876.941
2018-05-14,1871.746
2018-05-15,1840.677
2018-05-16,1833.812
2018-05-17,1838.777
2018-05-18,1832.937
2018-05-21,1834.765
2018-05-22,1841.076
2018-05-23,1805.22
2018-05-24,1826.986
2018-05-25,1821.826
2018-05-28,1814.16
2018-05-29,1808.637
2018-05-30,1784.99
2018-05-31,1782.784
2018-06-01,1779.641
2018-06-04,1799.631
2018-06-05,1805.667
2018-06-06,1807.172
2018-06-07,1806.475
2018-06-08,1781.644
2018-06-11,1783.236
2018-06-12,1777.958
2018-06-13,1758.549
2018-06-14,1731.052
2018-06-15,1717.617
2018-06-18,1699.06
2018-06-19,1680.423
2018-06-20,1689.534
2018-06-21,1676.991
2018-06-22,1669.368
2018-06-25,1653.553
2018-06-26,1664.861
2018-06-27,1652.709
2018-06-28,1651.133
2018-06-29,1663.739
2018-07-02,1637.373
2018-07-03,1645.601
2018-07-04,1652.955
2018-07-05,1667.864
2018-07-06,1650.561
2018-07-09,1673.157
2018-07-10,1689.059
2018-07-11,1669.599
2018-07-12,1667.144
2018-07-13,1662.972
2018-07-16,1659.523
2018-07-17,1661.453
2018-07-18,1659.52
2018-07-19,1668.836
2018-07-20,1688.142
2018-07-23,1688.329
2018-07-24,1691.988
2018-07-25,1707.791
2018-07-26,1706.175
2018-07-27,1706.955
2018-07-30,1703.059
2018-07-31,1705.832
2018-08-01,1707.67
2018-08-02,1681.709
2018-08-03,1673.91
2018-08-06,1679.905
2018-08-07,1717.801
2018-08-08,1723.495
2018-08-09,1723.556
2018-08-10,1693.731
2018-08-13,1668.509
2018-08-14,1672.558
2018-08-15,1668.351
2018-08-16,1671.807
2018-08-17,1674.695
2018-08-20,1677.97
2018-08-21,1683.787
2018-08-22,1684.99
2018-08-23,1704.643
2018-08-24,1693.321
2018-08-27,1701.85
2018-08-28,1714.931
2018-08-29,1709.02
2018-08-30,1707.559
2018-08-31,1695.441
2018-09-03,1688.152
2018-09-04,1683.509
2018-09-05,1664.18
2018-09-06,1658.173
2018-09-07,1648.519
2018-09-10,1635.956
2018-09-11,1635.378
2018-09-12,1643.604
2018-09-13,1651.791
2018-09-14,1665.007
2018-09-17,1654.483
2018-09-18,1653.899
2018-09-19,1669.584
2018-09-20,1675.344
2018-09-21,1688.952
2018-09-24,1693.342
2018-09-25,1704.618
2018-09-26,1706.697
2018-09-27,1706.774
2018-09-28,1717.723
2018-10-01,1712.22
2018-10-02,1702.501
2018-10-03,1710.806
2018-10-04,1693.095
2018-10-05,1675.496
2018-10-08,1660.694
2018-10-09,1653.456
2018-10-10,1640.53
2018-10-11,1609.658
2018-10-12,1622.055
2018-10-15,1610.268
2018-10-16,1611.505
2018-10-17,1632.694
2018-10-18,1628.278
2018-10-19,1624.082
2018-10-22,1627.531
2018-10-23,1604.629
2018-10-24,1607.101
2018-10-25,1605.107
2018-10-26,1586.031
2018-10-29,1589.3
2018-10-30,1579.216
2018-10-31,1598.212
2018-11-01,1622.976
2018-11-02,1647.438
2018-11-05,1622.439
2018-11-06,1623.996
2018-11-07,1638.516
2018-11-08,1639.164
2018-11-09,1624.687
2018-11-12,1610.885
2018-11-13,1601.811
2018-11-14,1596.854
2018-11-15,1603.174
2018-11-16,1617.505
2018-11-19,1616.3
2018-11-20,1594.845
2018-11-21,1600.45
2018-11-22,1599.912
2018-11-23,1604.274
2018-11-26,1617.767
2018-11-27,1613.989
2018-11-28,1617.289
2018-11-29,1633.061
2018-11-30,1628.435
2018-12-03,1664.025
2018-12-04,1656.928
2018-12-05,1650.996
2018-12-06,1634.495
2018-12-07,1632.431
2018-12-10,1612.452
2018-12-11,1607.928
2018-12-12,1628.379
2018-12-13,1634.0
2018-12-14,1609.67
2018-12-17,1629.322
2018-12-18,1612.317
2018-12-19,1618.815
2018-12-20,1608.024
2018-12-21,1601.334
2018-12-24,1600.747
2018-12-25,1600.747
2018-12-26,1583.511
2018-12-27,1597.536
2018-12-28,1606.96
2018-12-31,1615.115
2019-01-01,1615.115
2019-01-02,1600.45
2019-01-03,1592.179
2019-01-04,1617.288
2019-01-07,1645.146
2019-01-08,1651.554
2019-01-09,1671.773
2019-01-10,1689.614
2019-01-11,1698.432
2019-01-14,1682.849
2019-01-15,1703.066
2019-01-16,1710.25
2019-01-17,1702.351
2019-01-18,1707.341
2019-01-21,1698.912
2019-01-22,1683.306
2019-01-23,1675.792
2019-01-24,1688.508
2019-01-25,1703.068
2019-01-28,1704.374
2019-01-29,1699.307
2019-01-30,1693.174
2019-01-31,1709.916
2019-02-01,1703.013
2019-02-04,1697.983
2019-02-05,1699.335
2019-02-06,1695.777
2019-02-07,1703.006
2019-02-08,1706.734
2019-02-11,1699.073
2019-02-12,1697.834
2019-02-13,1709.613
2019-02-14,1710.906
2019-02-15,1702.488
2019-02-18,1717.264
2019-02-19,1716.652
2019-02-20,1735.819
2019-02-21,1730.9
2019-02-22,1734.635
2019-02-25,1736.018
2019-02-26,1732.768
2019-02-27,1721.166
2019-02-28,1710.086
2019-03-01,1706.805
2019-03-04,1718.632
2019-03-05,1709.328
2019-03-06,1706.474
2019-03-07,1707.981
2019-03-08,1688.858
2019-03-11,1687.884
2019-03-12,1703.937
2019-03-13,1701.787
2019-03-14,1707.278
2019-03-15,1712.917
2019-03-18,1721.208
2019-03-19,1729.222
2019-03-20,1721.634
2019-03-21,1723.984
2019-03-22,1721.545
2019-03-25,1710.68
2019-03-26,1719.654
2019-03-27,1710.834
2019-03-28,1711.365
2019-03-29,1723.023
2019-04-01,1741.264
2019-04-02,1754.822
2019-04-03,1769.509
2019-04-04,1779.454
2019-04-05,1776.339
2019-04-08,1776.423
2019-04-09,1787.157
2019-04-10,1790.208
2019-04-11,1791.298
2019-04-12,1792.691
2019-04-15,1793.774
2019-04-16,1788.271
2019-04-17,1794.56
2019-04-18,1789.425
2019-04-19,1789.425
2019-04-22,1795.003
2019-04-23,1791.92
2019-04-24,1792.935
2019-04-25,1783.546
2019-04-26,1791.77
2019-04-29,1814.572
2019-04-30,1812.778
2019-05-01,1815.655
2019-05-02,1814.605
2019-05-03,1820.819
2019-05-06,1772.768
2019-05-07,1790.577
2019-05-08,1777.017
2019-05-09,1765.011
2019-05-10,1773.083
2019-05-13,1747.828
2019-05-14,1747.673
2019-05-15,1745.939
2019-05-16,1749.685
2019-05-17,1732.914
2019-05-20,1734.024
2019-05-21,1723.636
2019-05-22,1716.65
2019-05-23,1706.109
2019-05-24,1719.518
2019-05-27,1722.55
2019-05-28,1715.239
2019-05-29,1705.678
2019-05-30,1702.186
2019-05-31,1693.2
2019-06-03,1702.692
2019-06-04,1713.089
2019-06-05,1718.254
2019-06-06,1730.636
2019-06-07,1742.604
2019-06-10,1744.81
2019-06-11,1759.525
2019-06-12,1763.539
2019-06-13,1770.624
2019-06-14,1765.479
2019-06-17,1761.976
2019-06-18,1780.124
2019-06-19,1804.091
2019-06-20,1832.914
2019-06-21,1836.61
2019-06-24,1838.373
2019-06-25,1839.68
2019-06-26,1840.685
2019-06-27,1854.477
2019-06-28,1857.396
2019-07-01,1873.285
2019-07-02,1869.031
2019-07-03,1874.429
2019-07-04,1877.22
2019-07-05,1869.221
2019-07-08,1850.595
2019-07-09,1838.287
2019-07-10,1852.445
2019-07-11,1862.809
2019-07-12,1860.21
2019-07-15,1855.432
2019-07-16,1861.487
2019-07-17,1861.015
2019-07-18,1855.87
2019-07-19,1865.224
2019-07-22,1855.407
2019-07-23,1856.425
2019-07-24,1850.752
2019-07-25,1855.483
2019-07-26,1843.322
2019-07-29,1835.99
2019-07-30,1841.963
2019-07-31,1825.976
2019-08-01,1812.143
2019-08-02,1794.915
2019-08-05,1765.028
2019-08-06,1755.97
