Date,JAPAN IMI GROWTH IMI (Large+Mid+Small Cap)
2015-06-26,1031.095
2015-06-29,1015.174
2015-06-30,1021.572
2015-07-01,1023.225
2015-07-02,1028.965
2015-07-03,1032.553
2015-07-06,1013.992
2015-07-07,1029.746
2015-07-08,1005.298
2015-07-09,1002.708
2015-07-10,989.231
2015-07-13,1002.052
2015-07-14,1017.061
2015-07-15,1017.813
2015-07-16,1026.279
2015-07-17,1027.997
2015-07-20,1025.598
2015-07-21,1037.604
2015-07-22,1023.87
2015-07-23,1030.78
2015-07-24,1030.017
2015-07-27,1021.052
2015-07-28,1013.115
2015-07-29,1011.496
2015-07-30,1010.048
2015-07-31,1020.842
2015-08-03,1019.685
2015-08-04,1020.033
2015-08-05,1016.294
2015-08-06,1022.517
2015-08-07,1028.674
2015-08-10,1035.03
2015-08-11,1029.551
2015-08-12,1022.183
2015-08-13,1021.253
2015-08-14,1021.783
2015-08-17,1025.554
2015-08-18,1023.242
2015-08-19,1006.798
2015-08-20,999.793
2015-08-21,977.217
2015-08-24,949.799
2015-08-25,910.717
2015-08-26,947.547
2015-08-27,948.902
2015-08-28,976.017
2015-08-31,965.831
2015-09-01,937.014
2015-09-02,927.914
2015-09-03,932.94
2015-09-04,919.697
2015-09-07,918.208
2015-09-08,892.343
2015-09-09,940.108
2015-09-10,924.365
2015-09-11,927.01
2015-09-14,921.748
2015-09-15,920.701
2015-09-16,923.789
2015-09-17,935.235
2015-09-18,925.202
2015-09-21,920.826
2015-09-22,924.585
2015-09-23,921.055
2015-09-24,907.234
2015-09-25,910.627
2015-09-28,916.725
2015-09-29,876.292
2015-09-30,902.258
2015-10-01,925.346
2015-10-02,930.54
2015-10-05,937.638
2015-10-06,944.515
2015-10-07,952.605
2015-10-08,943.869
2015-10-09,959.96
2015-10-12,963.162
2015-10-13,958.154
2015-10-14,943.491
2015-10-15,962.344
2015-10-16,965.903
2015-10-19,957.494
2015-10-20,955.03
2015-10-21,971.604
2015-10-22,962.51
2015-10-23,974.987
2015-10-26,985.508
2015-10-27,981.954
2015-10-28,982.87
2015-10-29,980.98
2015-10-30,994.496
2015-11-02,976.437
2015-11-03,972.407
2015-11-04,977.558
2015-11-05,986.263
2015-11-06,978.853
2015-11-09,994.216
2015-11-10,993.346
2015-11-11,1001.21
2015-11-12,1001.784
2015-11-13,998.334
2015-11-16,985.871
2015-11-17,993.055
2015-11-18,992.594
2015-11-19,1007.568
2015-11-20,1011.714
2015-11-23,1010.315
2015-11-24,1018.144
2015-11-25,1008.172
2015-11-26,1015.643
2015-11-27,1008.765
2015-11-30,999.071
2015-12-01,1015.323
2015-12-02,1009.369
2015-12-03,1010.378
2015-12-04,991.617
2015-12-07,1000.433
2015-12-08,993.387
2015-12-09,990.651
2015-12-10,985.275
2015-12-11,996.804
2015-12-14,986.539
2015-12-15,962.285
2015-12-16,983.236
2015-12-17,993.637
2015-12-18,985.137
2015-12-21,984.63
2015-12-22,987.457
2015-12-23,986.682
2015-12-24,983.991
2015-12-25,982.358
2015-12-28,989.206
2015-12-29,996.839
2015-12-30,999.888
2015-12-31,1002.174
2016-01-01,1002.174
2016-01-04,984.1
2016-01-05,980.147
2016-01-06,974.624
2016-01-07,960.1
2016-01-08,956.134
2016-01-11,959.149
2016-01-12,923.962
2016-01-13,949.516
2016-01-14,925.656
2016-01-15,932.939
2016-01-18,919.486
2016-01-19,918.617
2016-01-20,894.861
2016-01-21,862.546
2016-01-22,902.943
2016-01-25,916.728
2016-01-26,898.539
2016-01-27,920.824
2016-01-28,915.675
2016-01-29,930.341
2016-02-01,959.392
2016-02-02,959.08
2016-02-03,949.243
2016-02-04,940.65
2016-02-05,926.083
2016-02-08,946.665
2016-02-09,901.957
2016-02-10,878.866
2016-02-11,899.684
2016-02-12,842.331
2016-02-15,893.998
2016-02-16,901.908
2016-02-17,890.064
2016-02-18,914.095
2016-02-19,909.876
2016-02-22,917.529
2016-02-23,917.489
2016-02-24,920.517
2016-02-25,925.197
2016-02-26,918.411
2016-02-29,916.895
2016-03-01,914.941
2016-03-02,945.067
2016-03-03,954.381
2016-03-04,955.519
2016-03-07,946.487
2016-03-08,947.393
2016-03-09,933.992
2016-03-10,944.904
2016-03-11,947.21
2016-03-14,961.131
2016-03-15,963.497
2016-03-16,952.331
2016-03-17,970.346
2016-03-18,957.877
2016-03-21,955.989
2016-03-22,972.344
2016-03-23,961.815
2016-03-24,959.891
2016-03-25,965.39
2016-03-28,971.799
2016-03-29,977.487
2016-03-30,974.165
2016-03-31,965.53
2016-04-01,933.369
2016-04-04,944.702
2016-04-05,929.446
2016-04-06,932.961
2016-04-07,955.315
2016-04-08,961.934
2016-04-11,963.106
2016-04-12,964.551
2016-04-13,981.404
2016-04-14,1008.974
2016-04-15,1005.803
2016-04-18,975.732
2016-04-19,1001.593
2016-04-20,1006.937
2016-04-21,1025.242
2016-04-22,1012.244
2016-04-25,1010.712
2016-04-26,1004.342
2016-04-27,999.496
2016-04-28,996.831
2016-04-29,1011.411
2016-05-02,984.448
2016-05-03,987.461
2016-05-04,980.995
2016-05-05,976.611
2016-05-06,982.868
2016-05-09,975.365
2016-05-10,990.427
2016-05-11,995.188
2016-05-12,997.34
2016-05-13,984.403
2016-05-16,985.943
2016-05-17,995.805
2016-05-18,988.274
2016-05-19,984.806
2016-05-20,985.934
2016-05-23,989.772
2016-05-24,976.843
2016-05-25,983.175
2016-05-26,989.498
2016-05-27,993.4
2016-05-30,995.177
2016-05-31,1006.705
2016-06-01,1006.577
2016-06-02,996.168
2016-06-03,1020.176
2016-06-06,1013.243
2016-06-07,1019.047
2016-06-08,1031.895
2016-06-09,1026.291
2016-06-10,1017.234
2016-06-13,990.06
2016-06-14,982.566
2016-06-15,987.174
2016-06-16,977.088
2016-06-17,977.51
2016-06-20,997.245
2016-06-21,1010.715
2016-06-22,1002.821
2016-06-23,999.502
2016-06-24,961.655
2016-06-27,994.235
2016-06-28,989.806
2016-06-29,1007.057
2016-06-30,1007.127
2016-07-01,1015.572
2016-07-04,1023.462
2016-07-05,1028.573
2016-07-06,1020.287
2016-07-07,1013.272
2016-07-08,1001.587
2016-07-11,1016.905
2016-07-12,1018.106
2016-07-13,1024.545
2016-07-14,1024.417
2016-07-15,1017.496
2016-07-18,1016.919
2016-07-19,1025.049
2016-07-20,1024.707
2016-07-21,1029.773
2016-07-22,1022.125
2016-07-25,1019.64
2016-07-26,1024.241
2016-07-27,1024.404
2016-07-28,1021.738
2016-07-29,1055.124
2016-08-01,1056.175
2016-08-02,1057.602
2016-08-03,1032.84
2016-08-04,1033.971
2016-08-05,1022.586
2016-08-08,1028.057
2016-08-09,1045.004
2016-08-10,1052.989
2016-08-11,1052.366
2016-08-12,1066.973
2016-08-15,1062.569
2016-08-16,1053.19
2016-08-17,1056.422
2016-08-18,1040.916
2016-08-19,1037.732
2016-08-22,1043.907
2016-08-23,1046.593
2016-08-24,1049.125
2016-08-25,1046.555
2016-08-26,1033.841
2016-08-29,1032.878
2016-08-30,1023.184
2016-08-31,1025.501
2016-09-01,1032.994
2016-09-02,1025.992
2016-09-05,1034.521
2016-09-06,1055.846
2016-09-07,1064.348
2016-09-08,1062.486
2016-09-09,1047.591
2016-09-12,1039.6
2016-09-13,1040.329
2016-09-14,1030.989
2016-09-15,1024.588
2016-09-16,1034.428
2016-09-19,1039.307
2016-09-20,1043.921
2016-09-21,1076.863
2016-09-22,1075.901
2016-09-23,1075.977
2016-09-26,1072.421
2016-09-27,1086.792
2016-09-28,1079.146
2016-09-29,1076.474
2016-09-30,1065.973
2016-10-03,1070.459
2016-10-04,1062.355
2016-10-05,1057.807
2016-10-06,1055.382
2016-10-07,1059.082
2016-10-10,1054.531
2016-10-11,1059.721
2016-10-12,1045.966
2016-10-13,1053.238
2016-10-14,1046.182
2016-10-17,1052.473
2016-10-18,1057.413
2016-10-19,1065.454
2016-10-20,1067.236
2016-10-21,1061.652
2016-10-24,1059.929
2016-10-25,1063.155
2016-10-26,1069.967
2016-10-27,1062.854
2016-10-28,1062.717
2016-10-31,1065.207
2016-11-01,1070.381
2016-11-02,1064.932
2016-11-03,1065.654
2016-11-04,1050.379
2016-11-07,1047.198
2016-11-08,1042.979
2016-11-09,1000.603
2016-11-10,1032.782
2016-11-11,1022.981
2016-11-14,1017.91
2016-11-15,1013.139
2016-11-16,1016.971
2016-11-17,1021.78
2016-11-18,1013.031
2016-11-21,1020.558
2016-11-22,1021.868
2016-11-23,1007.164
2016-11-24,1010.762
2016-11-25,1015.462
2016-11-28,1022.964
2016-11-29,1017.429
2016-11-30,1009.587
2016-12-01,1011.13
2016-12-02,1003.465
2016-12-05,991.191
2016-12-06,997.849
2016-12-07,1006.124
2016-12-08,1011.95
2016-12-09,1010.451
2016-12-12,1017.262
2016-12-13,1026.907
2016-12-14,1028.088
2016-12-15,999.001
2016-12-16,1004.54
2016-12-19,1019.436
2016-12-20,1015.922
2016-12-21,1012.923
2016-12-22,1013.616
2016-12-23,1015.994
2016-12-26,1017.209
2016-12-27,1012.636
2016-12-28,1013.487
2016-12-29,1013.366
2016-12-30,1013.087
2017-01-02,1013.087
2017-01-03,1001.156
2017-01-04,1026.168
2017-01-05,1044.475
2017-01-06,1038.85
2017-01-09,1038.984
2017-01-10,1042.959
2017-01-11,1034.965
2017-01-12,1047.693
2017-01-13,1045.731
2017-01-16,1044.793
2017-01-17,1039.309
2017-01-18,1039.164
2017-01-19,1027.366
2017-01-20,1032.002
2017-01-23,1038.332
2017-01-24,1034.013
2017-01-25,1041.972
2017-01-26,1044.501
2017-01-27,1043.993
2017-01-30,1052.302
2017-01-31,1050.628
2017-02-01,1047.914
2017-02-02,1046.626
2017-02-03,1051.605
2017-02-06,1053.749
2017-02-07,1051.231
2017-02-08,1060.23
2017-02-09,1044.851
2017-02-10,1058.954
2017-02-13,1060.963
2017-02-14,1043.973
2017-02-15,1048.965
2017-02-16,1059.086
2017-02-17,1060.565
2017-02-20,1058.916
2017-02-21,1058.655
2017-02-22,1061.888
2017-02-23,1069.979
2017-02-24,1070.198
2017-02-27,1064.349
2017-02-28,1066.405
2017-03-01,1060.29
2017-03-02,1061.364
2017-03-03,1056.176
2017-03-06,1060.221
2017-03-07,1058.315
2017-03-08,1048.832
2017-03-09,1049.866
2017-03-10,1062.342
2017-03-13,1068.635
2017-03-14,1067.214
2017-03-15,1063.595
2017-03-16,1081.612
2017-03-17,1080.664
2017-03-20,1081.48
2017-03-21,1088.699
2017-03-22,1078.377
2017-03-23,1078.725
2017-03-24,1088.893
2017-03-27,1082.228
2017-03-28,1098.109
2017-03-29,1099.308
2017-03-30,1084.828
2017-03-31,1075.62
2017-04-03,1086.845
2017-04-04,1083.556
2017-04-05,1080.5
2017-04-06,1066.151
2017-04-07,1074.883
2017-04-10,1074.767
2017-04-11,1086.171
2017-04-12,1078.028
2017-04-13,1075.408
2017-04-14,1066.444
2017-04-17,1083.217
2017-04-18,1083.709
2017-04-19,1082.651
2017-04-20,1079.17
2017-04-21,1088.697
2017-04-24,1093.211
2017-04-25,1092.337
2017-04-26,1094.189
2017-04-27,1098.387
2017-04-28,1092.794
2017-05-01,1097.417
2017-05-02,1099.5
2017-05-03,1097.494
2017-05-04,1093.794
2017-05-05,1094.571
2017-05-08,1120.245
2017-05-09,1106.374
2017-05-10,1111.487
2017-05-11,1115.237
2017-05-12,1117.877
2017-05-15,1117.303
2017-05-16,1126.895
2017-05-17,1142.3
2017-05-18,1133.99
2017-05-19,1129.022
2017-05-22,1140.343
2017-05-23,1140.831
2017-05-24,1138.462
2017-05-25,1143.374
2017-05-26,1145.492
2017-05-29,1146.953
2017-05-30,1153.136
2017-05-31,1155.808
2017-06-01,1162.661
2017-06-02,1185.241
2017-06-05,1191.169
2017-06-06,1191.626
2017-06-07,1192.227
2017-06-08,1176.274
2017-06-09,1170.152
2017-06-12,1174.472
2017-06-13,1173.16
2017-06-14,1183.237
2017-06-15,1167.285
2017-06-16,1169.754
2017-06-19,1174.154
2017-06-20,1179.285
2017-06-21,1177.232
2017-06-22,1179.565
2017-06-23,1180.023
2017-06-26,1181.609
2017-06-27,1176.012
2017-06-28,1169.169
2017-06-29,1170.296
2017-06-30,1160.206
2017-07-03,1150.895
2017-07-04,1144.466
2017-07-05,1148.409
2017-07-06,1148.108
2017-07-07,1133.91
2017-07-10,1139.932
2017-07-11,1146.386
2017-07-12,1155.992
2017-07-13,1155.508
2017-07-14,1166.358
2017-07-17,1164.497
2017-07-18,1172.283
2017-07-19,1177.16
2017-07-20,1185.656
2017-07-21,1191.324
2017-07-24,1186.856
2017-07-25,1178.662
2017-07-26,1174.562
2017-07-27,1185.802
2017-07-28,1187.32
2017-07-31,1188.458
2017-08-01,1196.487
2017-08-02,1200.482
2017-08-03,1202.936
2017-08-04,1192.701
2017-08-07,1197.269
2017-08-08,1195.378
2017-08-09,1189.652
2017-08-10,1197.468
2017-08-11,1199.882
2017-08-14,1184.848
2017-08-15,1186.46
2017-08-16,1184.451
2017-08-17,1193.197
2017-08-18,1193.058
2017-08-21,1191.683
2017-08-22,1185.611
2017-08-23,1194.28
2017-08-24,1185.435
2017-08-25,1188.832
2017-08-28,1192.598
2017-08-29,1196.463
2017-08-30,1187.018
2017-08-31,1194.326
2017-09-01,1194.358
2017-09-04,1189.362
2017-09-05,1184.886
2017-09-06,1189.351
2017-09-07,1198.787
2017-09-08,1202.548
2017-09-11,1207.702
2017-09-12,1207.631
2017-09-13,1207.018
2017-09-14,1202.267
2017-09-15,1202.081
2017-09-18,1196.425
2017-09-19,1216.711
2017-09-20,1216.705
2017-09-21,1203.122
2017-09-22,1203.385
2017-09-25,1211.02
2017-09-26,1202.241
2017-09-27,1200.735
2017-09-28,1208.866
2017-09-29,1210.039
2017-10-02,1208.836
2017-10-03,1216.513
2017-10-04,1217.15
2017-10-05,1216.814
2017-10-06,1215.851
2017-10-09,1217.199
2017-10-10,1233.665
2017-10-11,1232.842
2017-10-12,1237.975
2017-10-13,1249.808
2017-10-16,1258.345
2017-10-17,1253.926
2017-10-18,1247.216
2017-10-19,1257.364
2017-10-20,1249.374
2017-10-23,1257.419
2017-10-24,1261.86
2017-10-25,1258.173
2017-10-26,1256.03
2017-10-27,1269.543
2017-10-30,1277.805
2017-10-31,1274.218
2017-11-01,1288.235
2017-11-02,1294.457
2017-11-03,1289.812
2017-11-06,1292.194
2017-11-07,1308.86
2017-11-08,1318.791
2017-11-09,1316.996
2017-11-10,1314.885
2017-11-13,1299.585
2017-11-14,1298.161
2017-11-15,1278.379
2017-11-16,1298.427
2017-11-17,1308.285
2017-11-20,1304.153
2017-11-21,1312.288
2017-11-22,1325.073
2017-11-23,1329.54
2017-11-24,1331.775
2017-11-27,1334.12
2017-11-28,1327.247
2017-11-29,1325.555
2017-11-30,1324.399
2017-12-01,1318.487
2017-12-04,1309.961
2017-12-05,1306.859
2017-12-06,1294.669
2017-12-07,1310.136
2017-12-08,1315.258
2017-12-11,1323.036
2017-12-12,1315.559
2017-12-13,1316.045
2017-12-14,1321.725
2017-12-15,1315.88
2017-12-18,1338.617
2017-12-19,1327.789
2017-12-20,1324.375
2017-12-21,1323.714
2017-12-22,1328.526
2017-12-25,1332.573
2017-12-26,1330.541
2017-12-27,1331.854
2017-12-28,1329.781
2017-12-29,1329.062
2018-01-01,1329.062
2018-01-02,1335.047
2018-01-03,1332.077
2018-01-04,1364.238
2018-01-05,1370.127
2018-01-08,1373.159
2018-01-09,1388.922
2018-01-10,1398.916
2018-01-11,1392.937
2018-01-12,1386.817
2018-01-15,1403.338
2018-01-16,1414.689
2018-01-17,1413.433
2018-01-18,1403.092
2018-01-19,1416.42
2018-01-22,1416.992
2018-01-23,1439.934
2018-01-24,1444.694
2018-01-25,1436.655
2018-01-26,1437.097
2018-01-29,1430.23
2018-01-30,1414.257
2018-01-31,1396.021
2018-02-01,1415.064
2018-02-02,1395.636
2018-02-05,1365.214
2018-02-06,1311.124
2018-02-07,1319.931
2018-02-08,1333.465
2018-02-09,1315.214
2018-02-12,1316.91
2018-02-13,1323.845
2018-02-14,1323.765
2018-02-15,1345.694
2018-02-16,1362.409
2018-02-19,1386.211
2018-02-20,1367.257
2018-02-21,1364.15
2018-02-22,1360.746
2018-02-23,1372.959
2018-02-26,1381.286
2018-02-27,1387.402
2018-02-28,1382.915
2018-03-01,1356.085
2018-03-02,1351.185
2018-03-05,1333.786
2018-03-06,1354.177
2018-03-07,1345.185
2018-03-08,1352.044
2018-03-09,1349.327
2018-03-12,1371.475
2018-03-13,1381.768
2018-03-14,1380.723
2018-03-15,1386.19
2018-03-16,1379.935
2018-03-19,1369.347
2018-03-20,1350.965
2018-03-21,1352.045
2018-03-22,1378.591
2018-03-23,1330.204
2018-03-26,1334.953
2018-03-27,1361.909
2018-03-28,1347.8
2018-03-29,1352.908
2018-03-30,1365.759
2018-04-02,1362.436
2018-04-03,1354.062
2018-04-04,1351.501
2018-04-05,1355.112
2018-04-06,1354.996
2018-04-09,1361.182
2018-04-10,1360.892
2018-04-11,1357.634
2018-04-12,1346.56
2018-04-13,1349.726
2018-04-16,1358.877
2018-04-17,1357.438
2018-04-18,1375.569
2018-04-19,1369.112
2018-04-20,1364.444
2018-04-23,1349.557
2018-04-24,1353.472
2018-04-25,1346.035
2018-04-26,1352.001
2018-04-27,1359.441
2018-04-30,1355.217
2018-05-01,1351.074
2018-05-02,1348.459
2018-05-03,1359.958
2018-05-04,1359.086
2018-05-07,1359.141
2018-05-08,1365.027
2018-05-09,1352.664
2018-05-10,1355.915
2018-05-11,1376.197
2018-05-14,1384.172
2018-05-15,1371.984
2018-05-16,1367.305
2018-05-17,1367.158
2018-05-18,1373.612
2018-05-21,1369.577
2018-05-22,1369.757
2018-05-23,1374.682
2018-05-24,1372.982
2018-05-25,1370.342
2018-05-28,1371.028
2018-05-29,1371.154
2018-05-30,1352.845
2018-05-31,1368.271
2018-06-01,1354.412
2018-06-04,1368.213
2018-06-05,1368.993
2018-06-06,1364.514
2018-06-07,1374.37
2018-06-08,1378.491
2018-06-11,1378.329
2018-06-12,1381.003
2018-06-13,1383.801
2018-06-14,1369.779
2018-06-15,1372.926
2018-06-18,1361.101
2018-06-19,1344.399
2018-06-20,1353.19
2018-06-21,1359.803
2018-06-22,1357.937
2018-06-25,1343.364
2018-06-26,1338.983
2018-06-27,1335.714
2018-06-28,1333.531
2018-06-29,1330.826
2018-07-02,1301.374
2018-07-03,1302.486
2018-07-04,1299.831
2018-07-05,1284.749
2018-07-06,1299.505
2018-07-09,1314.017
2018-07-10,1310.67
2018-07-11,1298.485
2018-07-12,1295.444
2018-07-13,1317.818
2018-07-16,1317.935
2018-07-17,1320.393
2018-07-18,1324.305
2018-07-19,1319.27
2018-07-20,1330.154
2018-07-23,1322.241
2018-07-24,1331.063
2018-07-25,1337.765
2018-07-26,1343.015
2018-07-27,1352.921
2018-07-30,1340.214
2018-07-31,1320.72
2018-08-01,1328.861
2018-08-02,1321.455
2018-08-03,1321.19
2018-08-06,1310.846
2018-08-07,1323.214
2018-08-08,1325.961
2018-08-09,1325.55
2018-08-10,1309.616
2018-08-13,1280.708
2018-08-14,1303.46
2018-08-15,1297.198
2018-08-16,1282.964
2018-08-17,1292.706
2018-08-20,1289.635
2018-08-21,1287.212
2018-08-22,1296.923
2018-08-23,1290.678
2018-08-24,1301.423
2018-08-27,1321.898
2018-08-28,1320.657
2018-08-29,1319.392
2018-08-30,1326.492
2018-08-31,1333.791
2018-09-03,1320.832
2018-09-04,1318.865
2018-09-05,1305.033
2018-09-06,1302.432
2018-09-07,1291.573
2018-09-10,1291.353
2018-09-11,1298.278
2018-09-12,1295.166
2018-09-13,1299.007
2018-09-14,1312.383
2018-09-17,1314.142
2018-09-18,1329.964
2018-09-19,1349.219
2018-09-20,1346.312
2018-09-21,1352.104
2018-09-24,1352.104
2018-09-25,1361.169
2018-09-26,1374.302
2018-09-27,1352.884
2018-09-28,1364.749
2018-10-01,1361.756
2018-10-02,1366.522
2018-10-03,1348.481
2018-10-04,1344.25
2018-10-05,1332.783
2018-10-08,1340.206
2018-10-09,1312.932
2018-10-10,1317.468
2018-10-11,1272.322
2018-10-12,1281.941
2018-10-15,1263.555
2018-10-16,1264.0
2018-10-17,1288.299
2018-10-18,1272.031
2018-10-19,1262.576
2018-10-22,1261.32
2018-10-23,1233.827
2018-10-24,1229.819
2018-10-25,1186.61
2018-10-26,1189.197
2018-10-29,1170.048
2018-10-30,1188.829
2018-10-31,1219.978
2018-11-01,1214.069
2018-11-02,1239.697
2018-11-05,1222.919
2018-11-06,1231.984
2018-11-07,1231.898
2018-11-08,1248.73
2018-11-09,1239.729
2018-11-12,1237.043
2018-11-13,1211.609
2018-11-14,1213.531
2018-11-15,1220.079
2018-11-16,1213.304
2018-11-19,1229.439
2018-11-20,1210.156
2018-11-21,1203.676
2018-11-22,1215.453
2018-11-23,1217.609
2018-11-26,1213.11
2018-11-27,1217.984
2018-11-28,1228.515
2018-11-29,1243.862
2018-11-30,1248.951
2018-12-03,1264.464
2018-12-04,1241.402
2018-12-05,1235.057
2018-12-06,1213.87
2018-12-07,1223.151
2018-12-10,1190.95
2018-12-11,1179.05
2018-12-12,1208.521
2018-12-13,1209.56
2018-12-14,1189.148
2018-12-17,1195.532
2018-12-18,1171.032
2018-12-19,1172.701
2018-12-20,1145.753
2018-12-21,1132.744
2018-12-24,1139.15
2018-12-25,1079.183
2018-12-26,1095.333
2018-12-27,1148.515
2018-12-28,1142.115
2018-12-31,1149.454
2019-01-01,1149.454
2019-01-02,1153.871
2019-01-03,1172.429
2019-01-04,1139.57
2019-01-07,1171.467
2019-01-08,1172.053
2019-01-09,1192.374
2019-01-10,1174.249
2019-01-11,1176.801
2019-01-14,1177.779
2019-01-15,1185.919
2019-01-16,1180.499
2019-01-17,1183.043
2019-01-18,1188.162
2019-01-21,1191.846
2019-01-22,1186.113
2019-01-23,1177.462
2019-01-24,1181.405
2019-01-25,1192.034
2019-01-28,1190.357
2019-01-29,1191.52
2019-01-30,1183.504
2019-01-31,1208.475
2019-02-01,1206.807
2019-02-04,1211.303
2019-02-05,1215.009
2019-02-06,1215.716
2019-02-07,1209.047
2019-02-08,1188.124
2019-02-11,1180.914
2019-02-12,1209.736
2019-02-13,1221.655
2019-02-14,1223.434
2019-02-15,1213.804
2019-02-18,1231.275
2019-02-19,1234.328
2019-02-20,1237.811
2019-02-21,1240.528
2019-02-22,1238.731
2019-02-25,1247.981
2019-02-26,1247.041
2019-02-27,1247.94
2019-02-28,1232.292
2019-03-01,1236.262
2019-03-04,1249.524
2019-03-05,1242.074
2019-03-06,1241.565
2019-03-07,1232.578
2019-03-08,1214.592
2019-03-11,1218.893
2019-03-12,1236.879
2019-03-13,1229.121
2019-03-14,1219.712
2019-03-15,1232.016
2019-03-18,1243.027
2019-03-19,1237.776
2019-03-20,1240.463
2019-03-21,1246.897
2019-03-22,1260.237
2019-03-25,1223.891
2019-03-26,1250.781
2019-03-27,1262.863
2019-03-28,1240.459
2019-03-29,1249.1
2019-04-01,1257.625
2019-04-02,1248.672
2019-04-03,1256.313
2019-04-04,1254.332
2019-04-05,1254.951
2019-04-08,1257.72
2019-04-09,1262.137
2019-04-10,1257.487
2019-04-11,1252.783
2019-04-12,1248.789
2019-04-15,1267.637
2019-04-16,1268.199
2019-04-17,1268.317
2019-04-18,1255.978
2019-04-19,1263.011
2019-04-22,1263.798
2019-04-23,1266.268
2019-04-24,1265.215
2019-04-25,1275.603
2019-04-26,1272.981
2019-04-29,1270.021
2019-04-30,1275.038
2019-05-01,1277.332
2019-05-02,1273.209
2019-05-03,1276.528
2019-05-06,1280.731
2019-05-07,1271.471
2019-05-08,1253.415
2019-05-09,1245.594
2019-05-10,1243.451
2019-05-13,1239.795
2019-05-14,1226.631
2019-05-15,1241.981
2019-05-16,1232.723
2019-05-17,1249.127
2019-05-20,1247.296
2019-05-21,1236.199
2019-05-22,1235.958
2019-05-23,1238.636
2019-05-24,1244.055
2019-05-27,1245.498
2019-05-28,1250.429
2019-05-29,1238.505
2019-05-30,1223.82
2019-05-31,1226.636
2019-06-03,1216.702
2019-06-04,1210.47
2019-06-05,1240.103
2019-06-06,1235.416
2019-06-07,1243.211
2019-06-10,1258.655
2019-06-11,1262.103
2019-06-12,1256.896
2019-06-13,1247.449
2019-06-14,1254.91
2019-06-17,1246.835
2019-06-18,1239.265
2019-06-19,1261.952
2019-06-20,1279.589
2019-06-21,1261.704
2019-06-24,1267.373
2019-06-25,1268.77
2019-06-26,1253.695
2019-06-27,1267.449
2019-06-28,1268.023
2019-07-01,1289.407
2019-07-02,1296.579
2019-07-03,1292.973
2019-07-04,1300.752
2019-07-05,1295.168
2019-07-08,1278.291
2019-07-09,1273.316
2019-07-10,1272.921
2019-07-11,1282.273
2019-07-12,1283.283
2019-07-15,1283.759
2019-07-16,1272.796
2019-07-17,1274.382
2019-07-18,1251.646
2019-07-19,1278.257
2019-07-22,1268.637
2019-07-23,1277.497
2019-07-24,1284.314
2019-07-25,1284.442
2019-07-26,1280.771
2019-07-29,1278.933
2019-07-30,1287.267
2019-07-31,1282.969
2019-08-01,1287.131
2019-08-02,1283.622
2019-08-05,1267.263
2019-08-06,1256.749
2019-08-07,1268.036
2019-08-08,1263.748
2019-08-09,1275.683
2019-08-12,1279.923
2019-08-13,1252.578
2019-08-14,1272.946
2019-08-15,1255.832
2019-08-16,1253.609
2019-08-19,1258.362
2019-08-20,1273.783
2019-08-21,1265.877
2019-08-22,1265.313
2019-08-23,1275.912
2019-08-26,1253.394
2019-08-27,1264.749
2019-08-28,1264.241
2019-08-29,1257.021
2019-08-30,1277.253
2019-09-02,1268.677
2019-09-03,1276.603
2019-09-04,1271.745
2019-09-05,1287.716
2019-09-06,1291.597
2019-09-09,1300.085
2019-09-10,1291.318
2019-09-11,1297.529
2019-09-12,1306.196
2019-09-13,1318.156
2019-09-16,1318.766
2019-09-17,1317.451
2019-09-18,1314.454
2019-09-19,1326.696
2019-09-20,1329.219
2019-09-23,1335.781
2019-09-24,1342.217
2019-09-25,1335.15
2019-09-26,1334.576
2019-09-27,1326.811
2019-09-30,1318.457
2019-10-01,1330.721
2019-10-02,1329.664
2019-10-03,1316.343
2019-10-04,1319.579
2019-10-07,1320.819
2019-10-08,1331.269
2019-10-09,1323.78
2019-10-10,1316.186
2019-10-11,1315.535
2019-10-14,1317.598
2019-10-15,1332.982
2019-10-16,1342.424
2019-10-17,1341.891
2019-10-18,1341.094
2019-10-21,1343.591
2019-10-22,1343.467
2019-10-23,1348.224
2019-10-24,1351.601
2019-10-25,1358.856
2019-10-28,1352.428
2019-10-29,1363.756
2019-10-30,1367.21
2019-10-31,1380.967
2019-11-01,1382.617
2019-11-04,1377.966
2019-11-05,1388.863
2019-11-06,1387.224
2019-11-07,1386.877
2019-11-08,1387.813
2019-11-11,1388.75
2019-11-12,1392.915
2019-11-13,1392.682
2019-11-14,1384.037
2019-11-15,1390.518
2019-11-18,1400.727
2019-11-19,1398.431
2019-11-20,1395.823
2019-11-21,1394.527
2019-11-22,1394.909
2019-11-25,1400.714
2019-11-26,1403.974
2019-11-27,1404.379
2019-11-28,1400.553
2019-11-29,1393.177
2019-12-02,1411.016
2019-12-03,1413.576
2019-12-04,1403.589
2019-12-05,1407.434
2019-12-06,1410.628
2019-12-09,1416.474
2019-12-10,1416.025
2019-12-11,1409.212
2019-12-12,1401.272
2019-12-13,1422.773
2019-12-16,1416.063
2019-12-17,1426.647
2019-12-18,1415.95
2019-12-19,1416.81
2019-12-20,1414.221
2019-12-23,1416.078
2019-12-24,1418.139
2019-12-25,1415.412
2019-12-26,1418.738
2019-12-27,1420.141
2019-12-30,1418.61
2019-12-31,1422.657
2020-01-01,1422.657
2020-01-02,1427.912
