Date,JAPAN IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-24,637.614
2010-08-25,624.487
2010-08-26,628.853
2010-08-27,633.519
2010-08-30,644.25
2010-08-31,629.059
2010-09-01,631.04
2010-09-02,641.208
2010-09-03,644.502
2010-09-06,657.129
2010-09-07,657.787
2010-09-08,644.423
2010-09-09,650.581
2010-09-10,654.683
2010-09-13,662.134
2010-09-14,665.604
2010-09-15,658.359
2010-09-16,656.616
2010-09-17,660.922
2010-09-20,661.731
2010-09-21,663.236
2010-09-22,665.977
2010-09-23,667.439
2010-09-24,660.93
2010-09-27,671.086
2010-09-28,673.398
2010-09-29,680.823
2010-09-30,669.928
2010-10-01,672.975
2010-10-04,669.131
2010-10-05,677.919
2010-10-06,688.432
2010-10-07,693.6
2010-10-08,691.09
2010-10-11,689.196
2010-10-12,680.465
2010-10-13,680.417
2010-10-14,696.655
2010-10-15,689.484
2010-10-18,693.606
2010-10-19,690.827
2010-10-20,689.273
2010-10-21,684.622
2010-10-22,686.399
2010-10-25,690.063
2010-10-26,681.335
2010-10-27,680.301
2010-10-28,684.74
2010-10-29,681.303
2010-11-01,674.348
2010-11-02,672.804
2010-11-03,667.805
2010-11-04,686.756
2010-11-05,697.416
2010-11-08,706.46
2010-11-09,707.018
2010-11-10,698.686
2010-11-11,702.702
2010-11-12,695.22
2010-11-15,695.134
2010-11-16,688.786
2010-11-17,692.275
2010-11-18,701.571
2010-11-19,702.622
2010-11-22,709.144
2010-11-23,713.546
2010-11-24,703.381
2010-11-25,705.862
2010-11-26,699.549
2010-11-29,703.264
2010-11-30,696.501
2010-12-01,696.78
2010-12-02,710.323
2010-12-03,723.566
2010-12-06,724.754
2010-12-07,718.041
2010-12-08,714.513
2010-12-09,719.661
2010-12-10,715.55
2010-12-13,724.77
2010-12-14,728.604
2010-12-15,724.742
2010-12-16,722.359
2010-12-17,723.168
2010-12-20,723.838
2010-12-21,731.419
2010-12-22,731.686
2010-12-23,735.298
2010-12-24,733.552
2010-12-27,737.313
2010-12-28,742.574
2010-12-29,746.193
2010-12-30,741.856
2010-12-31,747.71
2011-01-03,742.31
2011-01-04,749.364
2011-01-05,737.15
2011-01-06,748.446
2011-01-07,752.279
2011-01-10,754.598
2011-01-11,748.191
2011-01-12,749.832
2011-01-13,760.382
2011-01-14,753.654
2011-01-17,754.865
2011-01-18,755.875
2011-01-19,766.547
2011-01-20,749.22
2011-01-21,739.377
2011-01-24,746.85
2011-01-25,756.893
2011-01-26,753.875
2011-01-27,756.183
2011-01-28,755.172
2011-01-31,749.271
2011-02-01,757.486
2011-02-02,767.595
2011-02-03,762.736
2011-02-04,768.629
2011-02-07,768.153
2011-02-08,774.997
2011-02-09,766.681
2011-02-10,760.087
2011-02-11,758.264
2011-02-14,768.648
2011-02-15,767.279
2011-02-16,770.887
2011-02-17,780.858
2011-02-18,780.02
2011-02-21,781.647
2011-02-22,769.744
2011-02-23,766.305
2011-02-24,763.615
2011-02-25,770.912
2011-02-28,776.736
2011-03-01,785.165
2011-03-02,771.886
2011-03-03,770.517
2011-03-04,776.332
2011-03-07,767.092
2011-03-08,759.687
2011-03-09,762.983
2011-03-10,749.443
2011-03-11,748.427
2011-03-14,693.392
2011-03-15,638.576
2011-03-16,687.756
2011-03-17,695.63
2011-03-18,691.931
2011-03-21,692.016
2011-03-22,719.411
2011-03-23,713.181
2011-03-24,707.797
2011-03-25,708.62
2011-03-28,704.291
2011-03-29,702.439
2011-03-30,713.628
2011-03-31,717.914
2011-04-01,698.204
2011-04-04,699.917
2011-04-05,685.676
2011-04-06,673.905
2011-04-07,675.616
2011-04-08,685.507
2011-04-11,687.061
2011-04-12,684.364
2011-04-13,687.76
2011-04-14,697.153
2011-04-15,693.669
2011-04-18,698.638
2011-04-19,689.663
2011-04-20,699.028
2011-04-21,709.711
2011-04-22,710.577
2011-04-25,707.312
2011-04-26,702.529
2011-04-27,700.902
2011-04-28,722.224
2011-04-29,725.073
2011-05-02,737.961
2011-05-03,740.06
2011-05-04,741.758
2011-05-05,748.018
2011-05-06,732.416
2011-05-09,727.051
2011-05-10,730.14
2011-05-11,727.189
2011-05-12,721.657
2011-05-13,716.617
2011-05-16,708.765
2011-05-17,704.926
2011-05-18,711.945
2011-05-19,703.93
2011-05-20,703.876
2011-05-23,692.452
2011-05-24,691.757
2011-05-25,689.873
2011-05-26,705.571
2011-05-27,706.167
2011-05-30,705.389
2011-05-31,715.466
2011-06-01,720.18
2011-06-02,707.981
2011-06-03,704.52
2011-06-06,701.778
2011-06-07,705.908
2011-06-08,708.179
2011-06-09,705.945
2011-06-10,708.484
2011-06-13,703.623
2011-06-14,707.523
2011-06-15,707.691
2011-06-16,696.27
2011-06-17,695.193
2011-06-20,693.041
2011-06-21,701.482
2011-06-22,713.232
2011-06-23,705.828
2011-06-24,713.533
2011-06-27,702.913
2011-06-28,708.096
2011-06-29,719.277
2011-06-30,723.024
2011-07-01,725.43
2011-07-04,733.433
2011-07-05,731.583
2011-07-06,742.02
2011-07-07,736.439
2011-07-08,745.813
2011-07-11,744.829
2011-07-12,741.386
2011-07-13,748.484
2011-07-14,744.66
2011-07-15,748.024
2011-07-18,747.504
2011-07-19,743.663
2011-07-20,750.816
2011-07-21,752.22
2011-07-22,761.697
2011-07-25,755.711
2011-07-26,762.347
2011-07-27,758.942
2011-07-28,750.965
2011-07-29,750.515
2011-08-01,764.944
2011-08-02,752.427
2011-08-03,739.01
2011-08-04,718.202
2011-08-05,700.094
2011-08-08,690.86
2011-08-09,683.373
2011-08-10,693.327
2011-08-11,684.771
2011-08-12,682.06
2011-08-15,692.46
2011-08-16,694.877
2011-08-17,692.944
2011-08-18,682.835
2011-08-19,670.146
2011-08-22,656.935
2011-08-23,666.58
2011-08-24,657.69
2011-08-25,662.019
2011-08-26,670.935
2011-08-29,673.278
2011-08-30,682.857
2011-08-31,687.993
2011-09-01,691.536
2011-09-02,684.365
2011-09-05,668.711
2011-09-06,653.06
2011-09-07,664.218
2011-09-08,665.963
2011-09-09,659.089
2011-09-12,651.839
2011-09-13,660.686
2011-09-14,653.986
2011-09-15,662.46
2011-09-16,676.467
2011-09-19,680.628
2011-09-20,668.729
2011-09-21,670.533
2011-09-22,658.861
2011-09-23,659.293
2011-09-26,644.313
2011-09-27,659.477
2011-09-28,669.242
2011-09-29,673.929
2011-09-30,670.746
2011-10-03,662.032
2011-10-04,653.621
2011-10-05,644.856
2011-10-06,657.113
2011-10-07,660.813
2011-10-10,661.071
2011-10-11,673.708
2011-10-12,666.443
2011-10-13,677.655
2011-10-14,663.567
2011-10-17,680.343
2011-10-18,671.557
2011-10-19,671.365
2011-10-20,663.026
2011-10-21,669.293
2011-10-24,681.062
2011-10-25,678.528
2011-10-26,675.869
2011-10-27,691.213
2011-10-28,701.559
2011-10-31,674.666
2011-11-01,662.878
2011-11-02,650.594
2011-11-03,651.136
2011-11-04,661.802
2011-11-07,661.655
2011-11-08,653.478
2011-11-09,662.457
2011-11-10,645.67
2011-11-11,650.522
2011-11-14,657.515
2011-11-15,653.121
2011-11-16,646.52
2011-11-17,649.62
2011-11-18,644.353
2011-11-21,640.619
2011-11-22,639.773
2011-11-23,636.346
2011-11-24,629.414
2011-11-25,625.489
2011-11-28,631.277
2011-11-29,646.423
2011-11-30,646.606
2011-12-01,654.318
2011-12-02,655.477
2011-12-05,660.162
2011-12-06,651.12
2011-12-07,660.991
2011-12-08,659.039
2011-12-09,650.664
2011-12-12,656.122
2011-12-13,650.19
2011-12-14,643.608
2011-12-15,634.135
2011-12-16,635.347
2011-12-19,627.643
2011-12-20,631.965
2011-12-21,635.774
2011-12-22,631.871
2011-12-23,631.791
2011-12-26,635.282
2011-12-27,635.195
2011-12-28,632.977
2011-12-29,634.833
2011-12-30,646.705
2012-01-02,646.705
2012-01-03,648.306
2012-01-04,659.18
2012-01-05,650.274
2012-01-06,644.489
2012-01-09,646.711
2012-01-10,648.114
2012-01-11,647.951
2012-01-12,643.68
2012-01-13,648.354
2012-01-16,643.52
2012-01-17,647.328
2012-01-18,650.64
2012-01-19,652.711
2012-01-20,663.003
2012-01-23,663.989
2012-01-24,658.749
2012-01-25,663.433
2012-01-26,668.81
2012-01-27,670.782
2012-01-30,669.116
2012-01-31,670.341
2012-02-01,673.097
2012-02-02,675.482
2012-02-03,670.628
2012-02-06,679.587
2012-02-07,678.876
2012-02-08,686.92
2012-02-09,684.525
2012-02-10,677.903
2012-02-13,682.775
2012-02-14,678.317
2012-02-15,692.492
2012-02-16,685.859
2012-02-17,690.514
2012-02-20,696.695
2012-02-21,692.06
2012-02-22,694.202
2012-02-23,697.734
2012-02-24,696.537
2012-02-27,698.9
2012-02-28,702.365
2012-02-29,696.627
2012-03-01,693.638
2012-03-02,692.667
2012-03-05,689.32
2012-03-06,690.399
2012-03-07,685.877
2012-03-08,692.215
2012-03-09,693.708
2012-03-12,692.437
2012-03-13,688.466
2012-03-14,688.595
2012-03-15,699.6
2012-03-16,701.058
2012-03-19,702.035
2012-03-20,699.306
2012-03-21,693.033
2012-03-22,704.739
2012-03-23,698.324
2012-03-26,694.692
2012-03-27,708.356
2012-03-28,713.037
2012-03-29,714.996
2012-03-30,712.673
2012-04-02,715.781
2012-04-03,709.794
2012-04-04,695.776
2012-04-05,694.797
2012-04-06,688.516
2012-04-09,687.848
2012-04-10,691.362
2012-04-11,685.201
2012-04-12,688.999
2012-04-13,692.092
2012-04-16,688.437
2012-04-17,685.465
2012-04-18,693.877
2012-04-19,687.572
2012-04-20,685.365
2012-04-23,687.989
2012-04-24,684.326
2012-04-25,687.262
2012-04-26,693.399
2012-04-27,691.09
2012-04-30,696.327
2012-05-01,681.525
2012-05-02,684.406
2012-05-03,682.704
2012-05-04,686.977
2012-05-07,669.398
2012-05-08,673.701
2012-05-09,667.037
2012-05-10,663.456
2012-05-11,658.709
2012-05-14,658.467
2012-05-15,647.673
2012-05-16,639.052
2012-05-17,650.902
2012-05-18,634.525
2012-05-21,633.308
2012-05-22,636.271
2012-05-23,630.922
2012-05-24,630.14
2012-05-25,629.745
2012-05-28,630.613
2012-05-29,635.492
2012-05-30,637.34
2012-05-31,638.395
2012-06-01,630.853
2012-06-04,617.624
2012-06-05,625.503
2012-06-06,632.109
2012-06-07,638.798
2012-06-08,627.585
2012-06-11,640.226
2012-06-12,635.084
2012-06-13,637.824
2012-06-14,637.724
2012-06-15,641.588
2012-06-18,650.585
2012-06-19,645.278
2012-06-20,652.45
2012-06-21,650.031
2012-06-22,645.35
2012-06-25,648.063
2012-06-26,644.64
2012-06-27,647.92
2012-06-28,663.099
2012-06-29,668.608
2012-07-02,671.533
2012-07-03,673.665
2012-07-04,675.566
2012-07-05,671.732
2012-07-06,671.278
2012-07-09,663.677
2012-07-10,659.952
2012-07-11,657.872
2012-07-12,653.075
2012-07-13,653.855
2012-07-16,657.758
2012-07-17,654.132
2012-07-18,653.451
2012-07-19,660.707
2012-07-20,651.51
2012-07-23,642.093
2012-07-24,640.196
2012-07-25,630.811
2012-07-26,636.511
2012-07-27,642.354
2012-07-30,649.857
2012-07-31,656.225
2012-08-01,651.824
2012-08-02,653.625
2012-08-03,644.031
2012-08-06,658.971
2012-08-07,661.374
2012-08-08,664.952
2012-08-09,667.469
2012-08-10,667.066
2012-08-13,666.09
2012-08-14,664.468
2012-08-15,663.018
2012-08-16,671.392
2012-08-17,673.81
2012-08-20,674.711
2012-08-21,674.393
2012-08-22,673.466
2012-08-23,683.421
2012-08-24,674.804
2012-08-27,673.714
2012-08-28,668.987
2012-08-29,670.706
2012-08-30,668.009
2012-08-31,659.851
2012-09-03,657.234
2012-09-04,653.958
2012-09-05,647.461
2012-09-06,644.435
2012-09-07,665.438
2012-09-10,664.04
2012-09-11,663.651
2012-09-12,672.452
2012-09-13,677.955
2012-09-14,679.1
2012-09-17,674.877
2012-09-18,677.29
2012-09-19,685.997
2012-09-20,675.9
2012-09-21,679.524
2012-09-24,678.991
2012-09-25,682.956
2012-09-26,676.564
2012-09-27,680.443
2012-09-28,673.041
2012-10-01,664.527
2012-10-02,663.979
2012-10-03,657.948
2012-10-04,665.691
2012-10-05,664.922
2012-10-08,669.474
2012-10-09,661.205
2012-10-10,649.245
2012-10-11,644.442
2012-10-12,648.481
2012-10-15,649.412
2012-10-16,656.321
2012-10-17,664.926
2012-10-18,670.338
2012-10-19,670.734
2012-10-22,667.19
2012-10-23,666.043
2012-10-24,661.39
2012-10-25,664.894
2012-10-26,661.396
2012-10-29,659.477
2012-10-30,654.879
2012-10-31,659.341
2012-11-01,658.899
2012-11-02,663.446
2012-11-05,662.997
2012-11-06,659.95
2012-11-07,662.61
2012-11-08,653.709
2012-11-09,652.414
2012-11-12,645.258
2012-11-13,644.942
2012-11-14,638.73
2012-11-15,645.243
2012-11-16,655.671
2012-11-19,666.503
2012-11-20,661.541
2012-11-21,660.756
2012-11-22,667.969
2012-11-23,669.388
2012-11-26,673.94
2012-11-27,674.349
2012-11-28,669.494
2012-11-29,673.936
2012-11-30,673.621
2012-12-03,674.155
2012-12-04,679.424
2012-12-05,675.874
2012-12-06,680.451
2012-12-07,679.985
2012-12-10,679.332
2012-12-11,676.976
2012-12-12,675.695
2012-12-13,675.858
2012-12-14,676.531
2012-12-17,678.824
2012-12-18,683.368
2012-12-19,697.041
2012-12-20,695.362
2012-12-21,692.062
2012-12-24,686.553
2012-12-25,691.572
2012-12-26,692.935
2012-12-27,696.675
2012-12-28,699.794
2012-12-31,696.8
2013-01-01,696.8
2013-01-02,691.164
2013-01-03,693.791
2013-01-04,706.634
2013-01-07,703.911
2013-01-08,702.528
2013-01-09,703.039
2013-01-10,706.453
2013-01-11,706.601
2013-01-14,705.255
2013-01-15,715.775
2013-01-16,703.325
2013-01-17,698.847
2013-01-18,709.399
2013-01-21,704.219
2013-01-22,711.814
2013-01-23,701.679
2013-01-24,698.354
2013-01-25,706.724
2013-01-28,705.351
2013-01-29,707.796
2013-01-30,716.988
2013-01-31,716.997
2013-02-01,711.628
2013-02-04,717.059
2013-02-05,699.063
2013-02-06,721.486
2013-02-07,721.286
2013-02-08,717.211
2013-02-11,711.876
2013-02-12,723.676
2013-02-13,712.761
2013-02-14,715.659
2013-02-15,702.094
2013-02-18,713.592
2013-02-19,718.319
2013-02-20,723.799
2013-02-21,722.603
2013-02-22,722.534
2013-02-25,730.103
2013-02-26,736.983
2013-02-27,728.417
2013-02-28,739.87
2013-03-01,738.336
2013-03-04,747.448
2013-03-05,743.918
2013-03-06,754.869
2013-03-07,749.507
2013-03-08,749.441
2013-03-11,759.032
2013-03-12,757.626
2013-03-13,754.337
2013-03-14,760.993
2013-03-15,780.87
2013-03-18,763.912
2013-03-19,776.418
2013-03-20,771.093
2013-03-21,783.789
2013-03-22,772.594
2013-03-25,780.891
2013-03-26,780.833
2013-03-27,787.878
2013-03-28,785.514
2013-03-29,786.163
2013-04-01,767.882
2013-04-02,759.251
2013-04-03,782.409
2013-04-04,775.678
2013-04-05,791.556
2013-04-08,801.836
2013-04-09,800.237
2013-04-10,805.198
2013-04-11,826.195
2013-04-12,831.989
2013-04-15,828.122
2013-04-16,822.729
2013-04-17,834.759
2013-04-18,818.607
2013-04-19,813.698
2013-04-22,826.122
2013-04-23,824.434
2013-04-24,840.119
2013-04-25,844.585
2013-04-26,852.393
2013-04-29,848.312
2013-04-30,859.604
2013-05-01,855.88
2013-05-02,845.877
2013-05-03,838.012
2013-05-06,834.889
2013-05-07,862.986
2013-05-08,871.758
2013-05-09,858.528
2013-05-10,862.595
2013-05-13,876.535
2013-05-14,872.612
2013-05-15,885.427
2013-05-16,884.491
2013-05-17,882.63
2013-05-20,895.657
2013-05-21,891.046
2013-05-22,886.879
2013-05-23,844.772
2013-05-24,851.939
2013-05-27,826.641
2013-05-28,828.253
2013-05-29,845.806
2013-05-30,813.861
2013-05-31,815.966
2013-06-03,798.749
2013-06-04,814.572
2013-06-05,796.404
2013-06-06,788.179
2013-06-07,787.124
2013-06-10,816.48
2013-06-11,828.03
2013-06-12,835.213
2013-06-13,803.39
2013-06-14,812.427
2013-06-17,832.259
2013-06-18,827.772
2013-06-19,844.068
2013-06-20,804.927
2013-06-21,816.736
2013-06-24,809.231
2013-06-25,799.086
2013-06-26,793.453
2013-06-27,809.78
2013-06-28,829.509
2013-07-01,839.188
2013-07-02,849.325
2013-07-03,858.265
2013-07-04,853.224
2013-07-05,857.971
2013-07-08,844.35
2013-07-09,861.303
2013-07-10,867.095
2013-07-11,880.263
2013-07-12,877.515
2013-07-15,873.562
2013-07-16,885.857
2013-07-17,883.358
2013-07-18,882.066
2013-07-19,876.645
2013-07-22,889.082
2013-07-23,889.334
2013-07-24,883.548
2013-07-25,877.253
2013-07-26,865.936
2013-07-29,838.047
2013-07-30,853.071
2013-07-31,835.635
2013-08-01,852.297
2013-08-02,882.707
2013-08-05,874.832
2013-08-06,889.451
2013-08-07,868.85
2013-08-08,862.173
2013-08-09,859.317
2013-08-12,848.187
2013-08-13,852.258
2013-08-14,865.911
2013-08-15,851.244
2013-08-16,848.372
2013-08-19,851.782
2013-08-20,840.162
2013-08-21,833.031
2013-08-22,822.934
2013-08-23,840.841
2013-08-26,840.141
2013-08-27,845.29
2013-08-28,826.538
2013-08-29,822.874
2013-08-30,818.7
2013-09-02,819.649
2013-09-03,838.407
2013-09-04,846.08
2013-09-05,842.968
2013-09-06,843.505
2013-09-09,856.853
2013-09-10,860.545
2013-09-11,866.027
2013-09-12,868.29
2013-09-13,867.927
2013-09-16,872.715
2013-09-17,864.091
2013-09-18,878.479
2013-09-19,888.857
2013-09-20,890.238
2013-09-23,898.627
2013-09-24,895.598
2013-09-25,893.208
2013-09-26,903.557
2013-09-27,908.115
2013-09-30,892.475
2013-10-01,893.023
2013-10-02,887.035
2013-10-03,887.931
2013-10-04,880.037
2013-10-07,868.484
2013-10-08,870.667
2013-10-09,880.42
2013-10-10,882.018
2013-10-11,893.565
2013-10-14,895.296
2013-10-15,892.237
2013-10-16,889.958
2013-10-17,906.099
2013-10-18,906.289
2013-10-21,908.812
2013-10-22,909.493
2013-10-23,903.493
2013-10-24,909.833
2013-10-25,891.208
2013-10-28,902.846
2013-10-29,895.911
2013-10-30,903.86
2013-10-31,898.229
2013-11-01,885.17
2013-11-04,886.741
2013-11-05,889.185
2013-11-06,893.214
2013-11-07,883.438
2013-11-08,876.682
2013-11-11,882.082
2013-11-12,893.854
2013-11-13,892.039
2013-11-14,899.356
2013-11-15,911.857
2013-11-18,915.711
2013-11-19,911.029
2013-11-20,912.125
2013-11-21,911.85
2013-11-22,912.772
2013-11-25,918.116
2013-11-26,914.913
2013-11-27,903.898
2013-11-28,915.05
2013-11-29,911.338
2013-12-02,905.77
2013-12-03,914.455
2013-12-04,897.024
2013-12-05,893.894
2013-12-06,892.697
2013-12-09,904.484
2013-12-10,906.232
2013-12-11,905.655
2013-12-12,894.133
2013-12-13,892.037
2013-12-16,878.978
2013-12-17,888.619
2013-12-18,898.571
2013-12-19,899.467
2013-12-20,900.722
2013-12-23,901.588
2013-12-24,895.333
2013-12-25,896.92
2013-12-26,910.265
2013-12-27,915.178
2013-12-30,921.661
2013-12-31,921.047
2014-01-01,921.047
2014-01-02,921.749
2014-01-03,926.601
2014-01-06,916.514
2014-01-07,909.613
2014-01-08,924.651
2014-01-09,918.578
2014-01-10,925.985
2014-01-13,932.973
2014-01-14,906.924
2014-01-15,919.32
2014-01-16,920.605
2014-01-17,920.691
2014-01-20,919.131
2014-01-21,920.989
2014-01-22,923.929
2014-01-23,919.466
2014-01-24,915.105
2014-01-27,889.828
2014-01-28,884.668
2014-01-29,913.722
2014-01-30,886.072
2014-01-31,887.665
2014-02-03,875.573
2014-02-04,831.527
2014-02-05,851.104
2014-02-06,846.292
2014-02-07,859.71
2014-02-10,876.113
2014-02-11,873.075
2014-02-12,881.302
2014-02-13,867.912
2014-02-14,858.019
2014-02-17,863.157
2014-02-18,881.803
2014-02-19,877.569
2014-02-20,859.291
2014-02-21,877.677
2014-02-24,877.885
2014-02-25,892.115
2014-02-26,885.619
2014-02-27,883.767
2014-02-28,878.779
2014-03-03,871.348
2014-03-04,871.202
2014-03-05,875.037
2014-03-06,880.991
2014-03-07,886.04
2014-03-10,880.278
2014-03-11,884.575
2014-03-12,868.302
2014-03-13,870.83
2014-03-14,847.033
2014-03-17,839.963
2014-03-18,851.19
2014-03-19,848.536
2014-03-20,827.348
2014-03-21,827.469
2014-03-24,843.962
2014-03-25,841.334
2014-03-26,847.932
2014-03-27,860.956
2014-03-28,859.513
2014-03-31,869.981
2014-04-01,866.435
2014-04-02,871.19
2014-04-03,873.742
2014-04-04,875.076
2014-04-07,864.909
2014-04-08,855.795
2014-04-09,840.148
2014-04-10,841.057
2014-04-11,826.611
2014-04-14,823.892
2014-04-15,827.02
2014-04-16,845.676
2014-04-17,845.336
2014-04-18,851.954
2014-04-21,847.905
2014-04-22,841.233
2014-04-23,851.607
2014-04-24,845.096
2014-04-25,849.813
2014-04-28,836.825
2014-04-29,837.152
2014-04-30,841.332
2014-05-01,856.486
2014-05-02,857.496
2014-05-05,858.588
2014-05-06,863.323
2014-05-07,838.867
2014-05-08,842.874
2014-05-09,845.148
2014-05-12,835.713
2014-05-13,850.097
2014-05-14,857.002
2014-05-15,855.371
2014-05-16,842.61
2014-05-19,837.118
2014-05-20,839.808
2014-05-21,836.108
2014-05-22,850.052
2014-05-23,856.513
2014-05-26,867.378
2014-05-27,866.477
2014-05-28,871.375
2014-05-29,876.365
2014-05-30,876.134
2014-06-02,888.232
2014-06-03,892.204
2014-06-04,894.567
2014-06-05,895.414
2014-06-06,895.021
2014-06-09,895.693
2014-06-10,890.526
2014-06-11,900.72
2014-06-12,898.854
2014-06-13,901.604
2014-06-16,895.928
2014-06-17,896.546
2014-06-18,905.448
2014-06-19,922.643
2014-06-20,920.027
2014-06-23,921.797
2014-06-24,921.151
2014-06-25,918.041
2014-06-26,923.422
2014-06-27,915.927
2014-06-30,923.795
2014-07-01,932.938
2014-07-02,934.655
2014-07-03,929.465
2014-07-04,935.205
2014-07-07,933.42
2014-07-08,933.219
2014-07-09,928.813
2014-07-10,924.327
2014-07-11,921.407
2014-07-14,926.818
2014-07-15,931.719
2014-07-16,932.576
2014-07-17,932.773
2014-07-18,926.796
2014-07-21,927.437
2014-07-22,933.75
2014-07-23,933.468
2014-07-24,929.183
2014-07-25,938.454
2014-07-28,941.593
2014-07-29,942.395
2014-07-30,938.427
2014-07-31,935.432
2014-08-01,934.486
2014-08-04,931.467
2014-08-05,918.683
2014-08-06,914.994
2014-08-07,921.026
2014-08-08,901.337
2014-08-11,917.373
2014-08-12,920.73
2014-08-13,921.995
2014-08-14,927.4
2014-08-15,927.991
2014-08-18,926.943
2014-08-19,931.393
2014-08-20,927.147
2014-08-21,931.125
2014-08-22,924.528
2014-08-25,931.022
2014-08-26,925.27
2014-08-27,926.948
2014-08-28,923.73
2014-08-29,920.651
2014-09-01,921.428
2014-09-02,924.543
2014-09-03,929.295
2014-09-04,923.016
2014-09-05,923.333
2014-09-08,921.905
2014-09-09,916.193
2014-09-10,916.333
2014-09-11,917.976
2014-09-12,916.169
2014-09-15,917.28
2014-09-16,916.733
2014-09-17,910.054
2014-09-18,909.785
2014-09-19,917.745
2014-09-22,913.812
2014-09-23,914.903
2014-09-24,912.638
2014-09-25,928.394
2014-09-26,921.02
2014-09-29,924.429
2014-09-30,915.386
2014-10-01,909.366
2014-10-02,891.415
2014-10-03,884.227
2014-10-06,898.987
2014-10-07,901.566
2014-10-08,889.92
2014-10-09,882.339
2014-10-10,870.661
2014-10-13,875.202
2014-10-14,855.376
2014-10-15,871.358
2014-10-16,853.343
2014-10-17,836.844
2014-10-20,870.571
2014-10-21,858.019
2014-10-22,876.997
2014-10-23,867.582
2014-10-24,875.459
2014-10-27,886.185
2014-10-28,881.674
2014-10-29,893.532
2014-10-30,893.291
2014-10-31,905.544
2014-11-03,889.01
2014-11-04,922.755
2014-11-05,912.712
2014-11-06,902.41
2014-11-07,904.341
2014-11-10,902.851
2014-11-11,906.614
2014-11-12,914.237
2014-11-13,917.44
2014-11-14,918.818
2014-11-17,894.388
2014-11-18,914.208
2014-11-19,906.792
2014-11-20,904.064
2014-11-21,909.68
2014-11-24,903.302
2014-11-25,912.871
2014-11-26,913.526
2014-11-27,903.997
2014-11-28,909.716
2014-12-01,921.626
2014-12-02,919.552
2014-12-03,916.113
2014-12-04,922.926
2014-12-05,913.694
2014-12-08,917.568
2014-12-09,922.738
2014-12-10,904.965
2014-12-11,894.468
2014-12-12,905.901
2014-12-15,894.13
2014-12-16,885.695
2014-12-17,884.187
2014-12-18,889.326
2014-12-19,905.312
2014-12-22,902.694
2014-12-23,896.822
2014-12-24,907.618
2014-12-25,904.876
2014-12-26,911.022
2014-12-29,907.318
2014-12-30,903.426
2014-12-31,899.508
2015-01-01,899.508
2015-01-02,897.188
2015-01-05,898.859
2015-01-06,879.658
2015-01-07,874.133
2015-01-08,885.123
2015-01-09,892.203
2015-01-12,893.857
2015-01-13,892.033
2015-01-14,891.964
2015-01-15,906.392
2015-01-16,890.663
2015-01-19,897.892
2015-01-20,907.83
2015-01-21,908.86
2015-01-22,905.854
2015-01-23,915.721
2015-01-26,910.569
2015-01-27,933.098
2015-01-28,933.043
2015-01-29,919.534
2015-01-30,925.229
2015-02-02,922.612
2015-02-03,907.814
2015-02-04,920.637
2015-02-05,913.942
2015-02-06,905.803
2015-02-09,912.224
2015-02-10,906.978
2015-02-11,898.653
2015-02-12,923.214
2015-02-13,924.097
2015-02-16,927.112
2015-02-17,924.989
2015-02-18,938.21
2015-02-19,945.372
2015-02-20,952.234
2015-02-23,954.259
2015-02-24,955.654
2015-02-25,958.69
2015-02-26,962.42
2015-02-27,964.974
2015-03-02,961.352
2015-03-03,967.258
2015-03-04,960.236
2015-03-05,959.434
2015-03-06,961.918
2015-03-09,955.364
2015-03-10,952.115
2015-03-11,952.136
2015-03-12,965.729
2015-03-13,977.637
2015-03-16,975.118
2015-03-17,985.775
2015-03-18,996.576
2015-03-19,993.623
2015-03-20,1003.119
2015-03-23,1013.071
2015-03-24,1007.308
2015-03-25,1015.7
2015-03-26,1002.616
2015-03-27,1000.279
2015-03-30,997.059
2015-03-31,990.455
2015-04-01,983.135
2015-04-02,996.895
2015-04-03,1004.931
2015-04-06,1009.845
2015-04-07,1009.028
2015-04-08,1018.127
2015-04-09,1019.27
2015-04-10,1017.06
2015-04-13,1013.313
2015-04-14,1024.579
2015-04-15,1020.965
2015-04-16,1020.599
2015-04-17,1009.306
2015-04-20,1004.267
2015-04-21,1019.195
2015-04-22,1024.06
2015-04-23,1026.731
2015-04-24,1028.352
2015-04-27,1027.694
2015-04-28,1036.771
2015-04-29,1035.594
2015-04-30,1006.002
2015-05-01,997.137
2015-05-04,996.805
2015-05-05,998.051
2015-05-06,1003.318
2015-05-07,993.482
2015-05-08,996.532
2015-05-11,1000.979
2015-05-12,1003.475
2015-05-13,1015.131
2015-05-14,1007.245
2015-05-15,1017.447
2015-05-18,1021.007
2015-05-19,1018.348
2015-05-20,1022.949
2015-05-21,1023.734
2015-05-22,1022.732
2015-05-25,1028.406
2015-05-26,1014.281
2015-05-27,1011.058
2015-05-28,1012.111
2015-05-29,1014.472
2015-06-01,1012.026
2015-06-02,1017.002
2015-06-03,1012.302
2015-06-04,1010.363
2015-06-05,999.276
2015-06-08,997.135
2015-06-09,987.801
2015-06-10,998.18
2015-06-11,1004.726
2015-06-12,1011.118
2015-06-15,1010.565
2015-06-16,1004.78
2015-06-17,995.491
2015-06-18,996.621
2015-06-19,1009.138
2015-06-22,1014.506
2015-06-23,1025.395
2015-06-24,1023.563
2015-06-25,1023.368
2015-06-26,1019.746
