Date,KOKUSAI INDEX (WORLD ex JP) LARGE GROWTH Large Cap
2010-08-25,807.518
2010-08-26,809.607
2010-08-27,817.747
2010-08-30,813.204
2010-08-31,811.162
2010-09-01,836.071
2010-09-02,840.999
2010-09-03,850.535
2010-09-06,852.369
2010-09-07,843.892
2010-09-08,849.554
2010-09-09,854.256
2010-09-10,855.742
2010-09-13,867.052
2010-09-14,871.092
2010-09-15,874.018
2010-09-16,873.363
2010-09-17,873.636
2010-09-20,885.872
2010-09-21,884.486
2010-09-22,887.079
2010-09-23,883.247
2010-09-24,900.159
2010-09-27,897.724
2010-09-28,900.585
2010-09-29,899.901
2010-09-30,896.795
2010-10-01,899.222
2010-10-04,893.118
2010-10-05,910.579
2010-10-06,914.697
2010-10-07,914.112
2010-10-08,918.365
2010-10-11,919.187
2010-10-12,918.891
2010-10-13,932.238
2010-10-14,934.617
2010-10-15,937.839
2010-10-18,939.002
2010-10-19,922.276
2010-10-20,933.316
2010-10-21,938.192
2010-10-22,936.75
2010-10-25,943.358
2010-10-26,939.86
2010-10-27,931.693
2010-10-28,937.038
2010-10-29,937.642
2010-11-01,941.143
2010-11-02,950.919
2010-11-03,952.591
2010-11-04,975.202
2010-11-05,975.056
2010-11-08,972.168
2010-11-09,970.223
2010-11-10,964.478
2010-11-11,961.856
2010-11-12,950.95
2010-11-15,949.486
2010-11-16,931.231
2010-11-17,932.556
2010-11-18,948.953
2010-11-19,949.347
2010-11-22,948.039
2010-11-23,930.039
2010-11-24,942.713
2010-11-25,944.639
2010-11-26,934.878
2010-11-29,926.576
2010-11-30,921.14
2010-12-01,939.847
2010-12-02,955.502
2010-12-03,962.176
2010-12-06,960.816
2010-12-07,965.376
2010-12-08,961.427
2010-12-09,962.483
2010-12-10,966.993
2010-12-13,973.1
2010-12-14,974.35
2010-12-15,967.896
2010-12-16,968.212
2010-12-17,966.756
2010-12-20,968.353
2010-12-21,976.502
2010-12-22,977.994
2010-12-23,977.353
2010-12-24,978.553
2010-12-27,976.841
2010-12-28,977.786
2010-12-29,980.698
2010-12-30,979.303
2010-12-31,980.733
2011-01-03,986.844
2011-01-04,985.118
2011-01-05,983.518
2011-01-06,981.165
2011-01-07,979.339
2011-01-10,975.035
2011-01-11,981.864
2011-01-12,993.5
2011-01-13,995.732
2011-01-14,998.116
2011-01-17,997.083
2011-01-18,1004.618
2011-01-19,996.171
2011-01-20,984.32
2011-01-21,987.307
2011-01-24,995.997
2011-01-25,994.709
2011-01-26,1003.591
2011-01-27,1003.41
2011-01-28,985.649
2011-01-31,992.321
2011-02-01,1007.546
2011-02-02,1009.869
2011-02-03,1008.487
2011-02-04,1009.347
2011-02-07,1014.899
2011-02-08,1021.047
2011-02-09,1018.074
2011-02-10,1014.225
2011-02-11,1018.7
2011-02-14,1020.606
2011-02-15,1019.777
2011-02-16,1024.051
2011-02-17,1027.967
2011-02-18,1028.995
2011-02-21,1025.601
2011-02-22,1010.042
2011-02-23,1002.786
2011-02-24,1001.16
2011-02-25,1013.46
2011-02-28,1019.871
2011-03-01,1010.115
2011-03-02,1010.39
2011-03-03,1022.834
2011-03-04,1019.0
2011-03-07,1010.872
2011-03-08,1013.005
2011-03-09,1010.77
2011-03-10,991.36
2011-03-11,993.307
2011-03-14,989.325
2011-03-15,973.093
2011-03-16,956.457
2011-03-17,970.994
2011-03-18,976.583
2011-03-21,993.761
2011-03-22,991.963
2011-03-23,995.135
2011-03-24,1007.902
2011-03-25,1008.601
2011-03-28,1005.901
2011-03-29,1011.159
2011-03-30,1020.215
2011-03-31,1019.441
2011-04-01,1026.723
2011-04-04,1030.464
2011-04-05,1031.001
2011-04-06,1036.374
2011-04-07,1032.488
2011-04-08,1035.718
2011-04-11,1034.224
2011-04-12,1022.345
2011-04-13,1027.438
2011-04-14,1025.445
2011-04-15,1026.745
2011-04-18,1011.265
2011-04-19,1019.828
2011-04-20,1040.761
2011-04-21,1050.914
2011-04-22,1050.914
2011-04-25,1047.89
2011-04-26,1055.571
2011-04-27,1058.547
2011-04-28,1065.855
2011-04-29,1068.069
2011-05-02,1069.515
2011-05-03,1061.878
2011-05-04,1052.249
2011-05-05,1039.097
2011-05-06,1045.441
2011-05-09,1042.717
2011-05-10,1051.896
2011-05-11,1044.92
2011-05-12,1040.815
2011-05-13,1035.174
2011-05-16,1030.881
2011-05-17,1025.576
2011-05-18,1035.336
2011-05-19,1040.01
2011-05-20,1033.546
2011-05-23,1016.481
2011-05-24,1019.045
2011-05-25,1023.085
2011-05-26,1028.416
2011-05-27,1038.052
2011-05-30,1038.481
2011-05-31,1050.309
2011-06-01,1035.989
2011-06-02,1029.351
2011-06-03,1024.628
2011-06-06,1018.036
2011-06-07,1018.502
2011-06-08,1008.986
2011-06-09,1014.617
2011-06-10,996.663
2011-06-13,996.719
2011-06-14,1009.997
2011-06-15,992.509
2011-06-16,983.969
2011-06-17,987.444
2011-06-20,989.214
2011-06-21,1005.504
2011-06-22,1001.326
2011-06-23,990.006
2011-06-24,984.903
2011-06-27,993.085
2011-06-28,1006.446
2011-06-29,1019.249
2011-06-30,1032.648
2011-07-01,1042.644
2011-07-04,1045.781
2011-07-05,1046.995
2011-07-06,1045.153
2011-07-07,1056.147
2011-07-08,1048.903
2011-07-11,1027.198
2011-07-12,1020.775
2011-07-13,1031.589
2011-07-14,1023.966
2011-07-15,1028.432
2011-07-18,1016.984
2011-07-19,1035.501
2011-07-20,1038.595
2011-07-21,1051.423
2011-07-22,1056.063
2011-07-25,1053.379
2011-07-26,1054.191
2011-07-27,1034.966
2011-07-28,1032.168
2011-07-29,1025.666
2011-08-01,1018.215
2011-08-02,996.82
2011-08-03,994.323
2011-08-04,950.73
2011-08-05,941.007
2011-08-08,891.219
2011-08-09,920.583
2011-08-10,891.598
2011-08-11,922.904
2011-08-12,937.205
2011-08-15,953.32
2011-08-16,947.769
2011-08-17,950.515
2011-08-18,904.59
2011-08-19,891.794
2011-08-22,893.982
2011-08-23,916.824
2011-08-24,925.643
2011-08-25,912.914
2011-08-26,922.51
2011-08-29,943.791
2011-08-30,948.775
2011-08-31,960.551
2011-09-01,954.851
2011-09-02,933.692
2011-09-05,917.282
2011-09-06,911.961
2011-09-07,936.523
2011-09-08,933.35
2011-09-09,904.487
2011-09-12,896.21
2011-09-13,904.777
2011-09-14,914.991
2011-09-15,932.71
2011-09-16,937.302
2011-09-19,921.791
2011-09-20,928.59
2011-09-21,908.058
2011-09-22,866.393
2011-09-23,870.297
2011-09-26,882.13
2011-09-27,905.55
2011-09-28,889.187
2011-09-29,890.269
2011-09-30,867.377
2011-10-03,845.894
2011-10-04,846.575
2011-10-05,867.185
2011-10-06,890.31
2011-10-07,892.964
2011-10-10,918.483
2011-10-11,920.801
2011-10-12,933.832
2011-10-13,930.024
2011-10-14,948.663
2011-10-17,933.855
2011-10-18,938.079
2011-10-19,931.746
2011-10-20,924.634
2011-10-21,947.315
2011-10-24,962.187
2011-10-25,949.692
2011-10-26,952.544
2011-10-27,991.296
2011-10-28,996.25
2011-10-31,969.914
2011-11-01,938.541
2011-11-02,952.996
2011-11-03,968.554
2011-11-04,966.001
2011-11-07,968.094
2011-11-08,979.569
2011-11-09,948.534
2011-11-10,947.42
2011-11-11,969.508
2011-11-14,960.361
2011-11-15,960.58
2011-11-16,950.769
2011-11-17,934.928
2011-11-18,929.972
2011-11-21,907.084
2011-11-22,907.204
2011-11-23,887.106
2011-11-24,885.957
2011-11-25,883.568
2011-11-28,913.614
2011-11-29,916.634
2011-11-30,953.511
2011-12-01,953.877
2011-12-02,953.571
2011-12-05,961.162
2011-12-06,957.1
2011-12-07,958.347
2011-12-08,942.406
2011-12-09,952.959
2011-12-12,938.776
2011-12-13,930.673
2011-12-14,912.575
2011-12-15,915.109
2011-12-16,917.539
2011-12-19,910.836
2011-12-20,934.267
2011-12-21,930.545
2011-12-22,936.051
2011-12-23,944.141
2011-12-26,944.166
2011-12-27,945.614
2011-12-28,933.923
2011-12-29,940.931
2011-12-30,943.692
2012-01-02,946.274
2012-01-03,964.306
2012-01-04,961.503
2012-01-05,958.081
2012-01-06,954.84
2012-01-09,954.924
2012-01-10,966.536
2012-01-11,962.897
2012-01-12,965.685
2012-01-13,960.291
2012-01-16,962.934
2012-01-17,971.419
2012-01-18,980.576
2012-01-19,988.554
2012-01-20,987.941
2012-01-23,993.385
2012-01-24,990.5
2012-01-25,998.531
2012-01-26,1005.58
2012-01-27,1002.376
2012-01-30,998.649
2012-01-31,1000.178
2012-02-01,1012.832
2012-02-02,1014.921
2012-02-03,1028.08
2012-02-06,1026.451
2012-02-07,1030.471
2012-02-08,1030.696
2012-02-09,1035.149
2012-02-10,1025.156
2012-02-13,1033.568
2012-02-14,1030.768
2012-02-15,1028.918
2012-02-16,1034.019
2012-02-17,1037.614
2012-02-20,1043.88
2012-02-21,1043.705
2012-02-22,1041.061
2012-02-23,1046.087
2012-02-24,1051.24
2012-02-27,1049.079
2012-02-28,1054.743
2012-02-29,1052.097
2012-03-01,1056.963
2012-03-02,1051.687
2012-03-05,1046.257
2012-03-06,1024.313
2012-03-07,1030.306
2012-03-08,1047.892
2012-03-09,1049.289
2012-03-12,1047.671
2012-03-13,1063.414
2012-03-14,1061.77
2012-03-15,1067.368
2012-03-16,1073.125
2012-03-19,1077.91
2012-03-20,1070.205
2012-03-21,1068.184
2012-03-22,1060.413
2012-03-23,1064.219
2012-03-26,1079.02
2012-03-27,1077.485
2012-03-28,1070.289
2012-03-29,1064.692
2012-03-30,1070.384
2012-04-02,1083.318
2012-04-03,1080.181
2012-04-04,1059.49
2012-04-05,1060.339
2012-04-06,1060.339
2012-04-09,1054.009
2012-04-10,1035.765
2012-04-11,1042.198
2012-04-12,1058.402
2012-04-13,1044.859
2012-04-16,1041.625
2012-04-17,1060.849
2012-04-18,1058.812
2012-04-19,1053.662
2012-04-20,1057.219
2012-04-23,1040.883
2012-04-24,1044.977
2012-04-25,1060.922
2012-04-26,1066.874
2012-04-27,1072.416
2012-04-30,1067.412
2012-05-01,1070.952
2012-05-02,1068.923
2012-05-03,1063.579
2012-05-04,1043.636
2012-05-07,1041.054
2012-05-08,1030.502
2012-05-09,1024.724
2012-05-10,1025.895
2012-05-11,1025.95
2012-05-14,1010.924
2012-05-15,1005.19
2012-05-16,998.527
2012-05-17,984.898
2012-05-18,974.867
2012-05-21,990.988
2012-05-22,996.339
2012-05-23,987.493
2012-05-24,989.685
2012-05-25,986.438
2012-05-28,988.055
2012-05-29,999.274
2012-05-30,982.303
2012-05-31,977.578
2012-06-01,954.313
2012-06-04,955.353
2012-06-05,958.962
2012-06-06,980.602
2012-06-07,985.894
2012-06-08,985.629
2012-06-11,979.743
2012-06-12,987.645
2012-06-13,985.082
2012-06-14,988.383
2012-06-15,997.524
2012-06-18,1002.903
2012-06-19,1016.233
2012-06-20,1015.983
2012-06-21,995.591
2012-06-22,995.196
2012-06-25,980.5
2012-06-26,983.504
2012-06-27,991.591
2012-06-28,986.058
2012-06-29,1017.71
2012-07-02,1022.375
2012-07-03,1033.313
2012-07-04,1032.386
2012-07-05,1028.331
2012-07-06,1017.452
2012-07-09,1014.145
2012-07-10,1009.753
2012-07-11,1006.851
2012-07-12,996.649
2012-07-13,1012.844
2012-07-16,1012.141
2012-07-17,1015.341
2012-07-18,1025.364
2012-07-19,1036.291
2012-07-20,1024.903
2012-07-23,1008.584
2012-07-24,1002.452
2012-07-25,1000.649
2012-07-26,1022.379
2012-07-27,1041.051
2012-07-30,1043.077
2012-07-31,1039.544
2012-08-01,1038.265
2012-08-02,1029.143
2012-08-03,1050.308
2012-08-06,1055.361
2012-08-07,1060.659
2012-08-08,1059.718
2012-08-09,1062.01
2012-08-10,1062.104
2012-08-13,1061.97
2012-08-14,1064.21
2012-08-15,1064.28
2012-08-16,1072.378
2012-08-17,1074.371
2012-08-20,1075.393
2012-08-21,1077.516
2012-08-22,1073.895
2012-08-23,1070.909
2012-08-24,1073.553
2012-08-27,1075.029
2012-08-28,1073.477
2012-08-29,1072.444
2012-08-30,1062.368
2012-08-31,1069.63
2012-09-03,1072.401
2012-09-04,1067.351
2012-09-05,1067.322
2012-09-06,1088.861
2012-09-07,1095.557
2012-09-10,1088.577
2012-09-11,1092.281
2012-09-12,1094.033
2012-09-13,1105.795
2012-09-14,1120.717
2012-09-17,1119.278
2012-09-18,1117.158
2012-09-19,1119.898
2012-09-20,1114.581
2012-09-21,1115.948
2012-09-24,1109.816
2012-09-25,1104.54
2012-09-26,1091.832
2012-09-27,1101.703
2012-09-28,1094.892
2012-10-01,1102.132
2012-10-02,1102.503
2012-10-03,1103.868
2012-10-04,1110.596
2012-10-05,1114.061
2012-10-08,1105.254
2012-10-09,1093.605
2012-10-10,1088.917
2012-10-11,1091.3
2012-10-12,1091.002
2012-10-15,1096.405
2012-10-16,1109.782
2012-10-17,1113.36
2012-10-18,1107.702
2012-10-19,1092.144
2012-10-22,1093.468
2012-10-23,1075.585
2012-10-24,1076.009
2012-10-25,1078.362
2012-10-26,1077.992
2012-10-29,1076.35
2012-10-30,1080.46
2012-10-31,1077.104
2012-11-01,1086.472
2012-11-02,1079.727
2012-11-05,1079.751
2012-11-06,1085.663
2012-11-07,1067.858
2012-11-08,1057.242
2012-11-09,1058.94
2012-11-12,1058.847
2012-11-13,1057.345
2012-11-14,1045.334
2012-11-15,1040.625
2012-11-16,1039.541
2012-11-19,1064.92
2012-11-20,1066.711
2012-11-21,1068.961
2012-11-22,1073.634
2012-11-23,1086.845
2012-11-26,1086.315
2012-11-27,1084.516
2012-11-28,1089.829
2012-11-29,1099.703
2012-11-30,1099.621
2012-12-03,1098.79
2012-12-04,1097.113
2012-12-05,1093.598
2012-12-06,1097.042
2012-12-07,1097.313
2012-12-10,1099.213
2012-12-11,1106.033
2012-12-12,1105.862
2012-12-13,1101.206
2012-12-14,1097.53
2012-12-17,1105.856
2012-12-18,1115.661
2012-12-19,1112.886
2012-12-20,1114.226
2012-12-21,1105.378
2012-12-24,1104.337
2012-12-25,1104.319
2012-12-26,1099.713
2012-12-27,1100.221
2012-12-28,1091.952
2012-12-31,1103.978
2013-01-01,1104.015
2013-01-02,1130.392
2013-01-03,1127.043
2013-01-04,1127.601
2013-01-07,1125.304
2013-01-08,1122.486
2013-01-09,1126.49
2013-01-10,1134.535
2013-01-11,1138.086
2013-01-14,1134.462
2013-01-15,1134.542
2013-01-16,1134.905
2013-01-17,1141.624
2013-01-18,1141.497
2013-01-21,1143.104
2013-01-22,1145.562
2013-01-23,1149.984
2013-01-24,1148.67
2013-01-25,1154.551
2013-01-28,1152.106
2013-01-29,1156.429
2013-01-30,1154.857
2013-01-31,1151.143
2013-02-01,1163.829
2013-02-04,1147.503
2013-02-05,1155.767
2013-02-06,1154.368
2013-02-07,1150.657
2013-02-08,1160.055
2013-02-11,1154.014
2013-02-12,1156.85
2013-02-13,1159.326
2013-02-14,1158.233
2013-02-15,1157.471
2013-02-18,1156.734
2013-02-19,1165.964
2013-02-20,1158.745
2013-02-21,1144.58
2013-02-22,1153.131
2013-02-25,1143.226
2013-02-26,1139.446
2013-02-27,1151.048
2013-02-28,1155.119
2013-03-01,1153.171
2013-03-04,1154.928
2013-03-05,1169.443
2013-03-06,1167.799
2013-03-07,1171.905
2013-03-08,1173.494
2013-03-11,1177.893
2013-03-12,1176.155
2013-03-13,1175.14
2013-03-14,1182.588
2013-03-15,1184.693
2013-03-18,1175.652
2013-03-19,1170.152
2013-03-20,1176.988
2013-03-21,1167.056
2013-03-22,1175.103
2013-03-25,1170.785
2013-03-26,1176.719
2013-03-27,1174.576
2013-03-28,1180.811
2013-03-29,1180.811
2013-04-01,1176.902
2013-04-02,1186.348
2013-04-03,1177.509
2013-04-04,1173.393
2013-04-05,1165.984
2013-04-08,1172.777
2013-04-09,1175.458
2013-04-10,1190.937
2013-04-11,1198.129
2013-04-12,1192.275
2013-04-15,1171.01
2013-04-16,1179.316
2013-04-17,1160.848
2013-04-18,1154.5
2013-04-19,1161.303
2013-04-22,1163.385
2013-04-23,1177.306
2013-04-24,1179.466
2013-04-25,1186.685
2013-04-26,1185.027
2013-04-29,1195.488
2013-04-30,1201.411
2013-05-01,1195.624
2013-05-02,1200.704
2013-05-03,1213.417
2013-05-06,1213.66
2013-05-07,1217.449
2013-05-08,1228.434
2013-05-09,1224.856
2013-05-10,1225.222
2013-05-13,1224.854
2013-05-14,1232.484
2013-05-15,1233.164
2013-05-16,1230.078
2013-05-17,1233.853
2013-05-20,1235.622
2013-05-21,1237.961
2013-05-22,1232.041
2013-05-23,1220.239
2013-05-24,1220.56
2013-05-27,1221.009
2013-05-28,1226.441
2013-05-29,1215.87
2013-05-30,1222.407
2013-05-31,1205.427
2013-06-03,1206.279
2013-06-04,1204.385
2013-06-05,1187.109
2013-06-06,1191.149
2013-06-07,1206.429
2013-06-10,1205.104
2013-06-11,1195.167
2013-06-12,1189.893
2013-06-13,1198.272
2013-06-14,1197.063
2013-06-17,1204.632
2013-06-18,1210.743
2013-06-19,1202.605
2013-06-20,1162.547
2013-06-21,1157.598
2013-06-24,1140.31
2013-06-25,1151.247
2013-06-26,1164.271
2013-06-27,1170.914
2013-06-28,1166.519
2013-07-01,1176.415
2013-07-02,1177.027
2013-07-03,1173.299
2013-07-04,1181.14
2013-07-05,1180.967
2013-07-08,1189.39
2013-07-09,1196.183
2013-07-10,1200.306
2013-07-11,1220.317
2013-07-12,1222.47
2013-07-15,1224.124
2013-07-16,1221.684
2013-07-17,1225.289
2013-07-18,1229.808
2013-07-19,1231.996
2013-07-22,1235.499
2013-07-23,1231.718
2013-07-24,1233.103
2013-07-25,1234.478
2013-07-26,1235.299
2013-07-29,1232.719
2013-07-30,1233.438
2013-07-31,1233.42
2013-08-01,1247.591
2013-08-02,1253.655
2013-08-05,1253.639
2013-08-06,1250.266
2013-08-07,1244.889
2013-08-08,1251.125
2013-08-09,1249.055
2013-08-12,1248.553
2013-08-13,1252.975
2013-08-14,1251.501
2013-08-15,1236.651
2013-08-16,1238.196
2013-08-19,1234.491
2013-08-20,1235.093
2013-08-21,1228.123
2013-08-22,1236.252
2013-08-23,1240.773
2013-08-26,1240.088
2013-08-27,1221.367
2013-08-28,1218.837
2013-08-29,1220.708
2013-08-30,1213.62
2013-09-02,1221.458
2013-09-03,1225.798
2013-09-04,1233.72
2013-09-05,1233.949
2013-09-06,1238.074
2013-09-09,1248.371
2013-09-10,1258.094
2013-09-11,1262.517
2013-09-12,1260.914
2013-09-13,1261.31
2013-09-16,1270.621
2013-09-17,1273.05
2013-09-18,1285.406
2013-09-19,1297.003
2013-09-20,1289.658
2013-09-23,1284.092
2013-09-24,1282.166
2013-09-25,1278.673
2013-09-26,1283.646
2013-09-27,1281.665
2013-09-30,1273.558
2013-10-01,1281.986
2013-10-02,1278.887
2013-10-03,1270.882
2013-10-04,1275.072
2013-10-07,1266.14
2013-10-08,1252.571
2013-10-09,1246.544
2013-10-10,1269.92
2013-10-11,1279.24
2013-10-14,1283.946
2013-10-15,1280.442
2013-10-16,1291.016
2013-10-17,1301.931
2013-10-18,1316.095
2013-10-21,1317.38
2013-10-22,1327.996
2013-10-23,1323.612
2013-10-24,1329.759
2013-10-25,1331.686
2013-10-28,1332.994
2013-10-29,1335.192
2013-10-30,1332.153
2013-10-31,1325.129
2013-11-01,1322.83
2013-11-04,1325.627
2013-11-05,1323.114
2013-11-06,1327.848
2013-11-07,1311.542
2013-11-08,1319.68
2013-11-11,1322.908
2013-11-12,1320.431
2013-11-13,1324.954
2013-11-14,1335.799
2013-11-15,1341.677
2013-11-18,1341.159
2013-11-19,1337.2
2013-11-20,1332.378
2013-11-21,1336.513
2013-11-22,1344.031
2013-11-25,1345.1
2013-11-26,1346.115
2013-11-27,1351.4
2013-11-28,1353.517
2013-11-29,1355.262
2013-12-02,1349.396
2013-12-03,1341.428
2013-12-04,1336.507
2013-12-05,1335.007
2013-12-06,1345.95
2013-12-09,1348.082
2013-12-10,1344.386
2013-12-11,1333.47
2013-12-12,1324.212
2013-12-13,1324.007
2013-12-16,1334.559
2013-12-17,1328.164
2013-12-18,1345.933
2013-12-19,1350.017
2013-12-20,1357.803
2013-12-23,1369.245
2013-12-24,1370.499
2013-12-25,1370.514
2013-12-26,1374.767
2013-12-27,1381.303
2013-12-30,1382.034
2013-12-31,1387.067
2014-01-01,1387.09
2014-01-02,1373.83
2014-01-03,1372.223
2014-01-06,1367.807
2014-01-07,1375.11
2014-01-08,1377.242
2014-01-09,1374.245
2014-01-10,1381.051
2014-01-13,1369.763
2014-01-14,1380.754
2014-01-15,1385.745
2014-01-16,1384.838
2014-01-17,1382.676
2014-01-20,1383.177
2014-01-21,1387.946
2014-01-22,1390.22
2014-01-23,1379.689
2014-01-24,1349.35
2014-01-27,1339.064
2014-01-28,1343.16
2014-01-29,1328.926
2014-01-30,1339.106
2014-01-31,1331.684
2014-02-03,1309.885
2014-02-04,1315.385
2014-02-05,1315.419
2014-02-06,1335.693
2014-02-07,1352.505
2014-02-10,1356.167
2014-02-11,1371.774
2014-02-12,1373.128
2014-02-13,1380.102
2014-02-14,1386.61
2014-02-17,1388.908
2014-02-18,1393.5
2014-02-19,1387.3
2014-02-20,1389.216
2014-02-21,1389.532
2014-02-24,1398.982
2014-02-25,1399.65
2014-02-26,1396.833
2014-02-27,1401.108
2014-02-28,1407.143
2014-03-03,1389.499
2014-03-04,1410.996
2014-03-05,1412.662
2014-03-06,1417.894
2014-03-07,1412.226
2014-03-10,1409.859
2014-03-11,1405.373
2014-03-12,1402.051
2014-03-13,1387.264
2014-03-14,1379.681
2014-03-17,1392.465
2014-03-18,1402.0
2014-03-19,1395.478
2014-03-20,1394.155
2014-03-21,1390.798
2014-03-24,1380.85
2014-03-25,1388.032
2014-03-26,1383.974
2014-03-27,1381.447
2014-03-28,1387.468
2014-03-31,1395.452
2014-04-01,1407.119
2014-04-02,1410.262
2014-04-03,1407.205
2014-04-04,1394.416
2014-04-07,1379.625
2014-04-08,1385.78
2014-04-09,1400.673
2014-04-10,1380.97
2014-04-11,1365.845
2014-04-14,1373.943
2014-04-15,1376.025
2014-04-16,1390.694
2014-04-17,1393.59
2014-04-18,1393.59
2014-04-21,1397.077
2014-04-22,1407.939
2014-04-23,1402.544
2014-04-24,1407.617
2014-04-25,1395.412
2014-04-28,1397.278
2014-04-29,1405.809
2014-04-30,1409.477
2014-05-01,1412.924
2014-05-02,1411.357
2014-05-05,1414.035
2014-05-06,1406.239
2014-05-07,1407.427
2014-05-08,1408.775
2014-05-09,1407.637
2014-05-12,1420.749
2014-05-13,1422.068
2014-05-14,1418.929
2014-05-15,1408.291
2014-05-16,1414.075
2014-05-19,1418.138
2014-05-20,1411.84
2014-05-21,1420.774
2014-05-22,1425.962
2014-05-23,1430.293
2014-05-26,1433.524
2014-05-27,1440.397
2014-05-28,1437.048
2014-05-29,1444.293
2014-05-30,1446.254
2014-06-02,1446.069
2014-06-03,1443.721
2014-06-04,1445.898
2014-06-05,1452.656
2014-06-06,1458.904
2014-06-09,1460.357
2014-06-10,1461.438
2014-06-11,1457.609
2014-06-12,1450.077
2014-06-13,1448.914
2014-06-16,1449.486
2014-06-17,1450.477
2014-06-18,1457.355
2014-06-19,1464.144
2014-06-20,1462.343
2014-06-23,1460.1
2014-06-24,1453.88
2014-06-25,1457.781
2014-06-26,1457.322
2014-06-27,1462.864
2014-06-30,1465.34
2014-07-01,1475.72
2014-07-02,1478.423
2014-07-03,1486.967
2014-07-04,1485.503
2014-07-07,1477.691
2014-07-08,1465.025
2014-07-09,1470.565
2014-07-10,1460.355
2014-07-11,1463.588
2014-07-14,1474.418
2014-07-15,1466.523
2014-07-16,1471.764
2014-07-17,1457.104
2014-07-18,1468.493
2014-07-21,1464.734
2014-07-22,1475.052
2014-07-23,1480.035
2014-07-24,1481.546
2014-07-25,1470.783
2014-07-28,1470.633
2014-07-29,1467.14
2014-07-30,1467.912
2014-07-31,1442.273
2014-08-01,1435.572
2014-08-04,1440.373
2014-08-05,1433.334
2014-08-06,1429.311
2014-08-07,1420.66
2014-08-08,1429.6
2014-08-11,1438.793
2014-08-12,1435.255
2014-08-13,1444.992
2014-08-14,1451.86
2014-08-15,1452.035
2014-08-18,1465.543
2014-08-19,1474.303
2014-08-20,1475.958
2014-08-21,1479.503
2014-08-22,1476.546
2014-08-25,1484.38
2014-08-26,1488.481
2014-08-27,1488.959
2014-08-28,1483.42
2014-08-29,1486.941
2014-09-01,1486.568
2014-09-02,1487.887
2014-09-03,1488.651
2014-09-04,1486.534
2014-09-05,1488.764
2014-09-08,1485.09
2014-09-09,1476.074
2014-09-10,1480.007
2014-09-11,1480.929
2014-09-12,1475.132
2014-09-15,1471.497
2014-09-16,1478.102
2014-09-17,1481.381
2014-09-18,1489.216
2014-09-19,1484.525
2014-09-22,1470.575
2014-09-23,1463.277
2014-09-24,1472.875
2014-09-25,1450.003
2014-09-26,1459.118
2014-09-29,1454.303
2014-09-30,1452.93
2014-10-01,1434.629
2014-10-02,1428.499
2014-10-03,1437.644
2014-10-06,1438.714
2014-10-07,1420.458
2014-10-08,1433.964
2014-10-09,1417.706
2014-10-10,1394.148
2014-10-13,1379.052
2014-10-14,1378.822
2014-10-15,1363.354
2014-10-16,1364.532
2014-10-17,1387.444
2014-10-20,1396.302
2014-10-21,1422.633
2014-10-22,1415.326
2014-10-23,1431.006
2014-10-24,1435.722
2014-10-27,1434.574
2014-10-28,1452.087
2014-10-29,1452.324
2014-10-30,1457.359
2014-10-31,1471.897
2014-11-03,1466.148
2014-11-04,1460.219
2014-11-05,1467.661
2014-11-06,1472.12
2014-11-07,1469.427
2014-11-10,1477.909
2014-11-11,1480.922
2014-11-12,1480.096
2014-11-13,1484.769
2014-11-14,1484.832
2014-11-17,1484.075
2014-11-18,1494.7
2014-11-19,1493.052
2014-11-20,1494.417
2014-11-21,1504.331
2014-11-24,1511.701
2014-11-25,1513.3
2014-11-26,1519.569
2014-11-27,1520.654
2014-11-28,1518.798
2014-12-01,1504.415
2014-12-02,1508.85
2014-12-03,1511.86
2014-12-04,1510.413
2014-12-05,1513.375
2014-12-08,1502.649
2014-12-09,1500.397
2014-12-10,1481.372
2014-12-11,1484.534
2014-12-12,1463.447
2014-12-15,1446.552
2014-12-16,1443.374
2014-12-17,1458.493
2014-12-18,1490.805
2014-12-19,1497.132
2014-12-22,1502.989
2014-12-23,1500.139
2014-12-24,1501.312
2014-12-25,1501.287
2014-12-26,1506.125
2014-12-29,1510.244
2014-12-30,1499.819
2014-12-31,1489.952
2015-01-01,1489.964
2015-01-02,1484.027
2015-01-05,1454.824
2015-01-06,1440.626
2015-01-07,1450.835
2015-01-08,1481.327
2015-01-09,1471.139
2015-01-12,1465.391
2015-01-13,1468.348
2015-01-14,1457.63
2015-01-15,1452.488
2015-01-16,1466.266
2015-01-19,1471.558
2015-01-20,1474.503
2015-01-21,1482.442
2015-01-22,1497.656
2015-01-23,1498.653
2015-01-26,1503.937
2015-01-27,1493.724
2015-01-28,1482.679
2015-01-29,1490.668
2015-01-30,1476.994
2015-02-02,1489.8
2015-02-03,1506.487
2015-02-04,1507.314
2015-02-05,1518.517
2015-02-06,1512.293
2015-02-09,1505.115
2015-02-10,1519.264
2015-02-11,1520.129
2015-02-12,1533.782
2015-02-13,1543.827
2015-02-16,1543.857
2015-02-17,1547.42
2015-02-18,1550.093
2015-02-19,1555.147
2015-02-20,1563.6
2015-02-23,1568.872
2015-02-24,1571.222
2015-02-25,1572.778
2015-02-26,1573.405
2015-02-27,1570.642
2015-03-02,1578.005
2015-03-03,1569.417
2015-03-04,1565.709
2015-03-05,1569.17
2015-03-06,1550.089
2015-03-09,1551.429
2015-03-10,1523.425
2015-03-11,1519.705
2015-03-12,1537.135
