Date,AUSTRIA GROWTH Standard (Large+Mid Cap)
2015-03-17,401.395
2015-03-18,395.256
2015-03-19,401.157
2015-03-20,409.643
2015-03-23,418.857
2015-03-24,420.014
2015-03-25,420.321
2015-03-26,407.392
2015-03-27,401.425
2015-03-30,410.133
2015-03-31,406.853
2015-04-01,413.881
2015-04-02,421.411
2015-04-03,421.411
2015-04-06,427.258
2015-04-07,424.763
2015-04-08,422.674
2015-04-09,421.842
2015-04-10,418.232
2015-04-13,419.722
2015-04-14,419.21
2015-04-15,419.968
2015-04-16,420.498
2015-04-17,416.702
2015-04-20,418.773
2015-04-21,424.132
2015-04-22,422.169
2015-04-23,423.415
2015-04-24,435.166
2015-04-27,439.536
2015-04-28,440.291
2015-04-29,433.146
2015-04-30,436.599
2015-05-01,437.261
2015-05-04,439.627
2015-05-05,433.275
2015-05-06,439.8
2015-05-07,458.396
2015-05-08,455.785
2015-05-11,453.001
2015-05-12,455.734
2015-05-13,467.013
2015-05-14,468.144
2015-05-15,475.725
2015-05-18,465.752
2015-05-19,460.577
2015-05-20,459.787
2015-05-21,456.038
2015-05-22,456.619
2015-05-25,456.619
2015-05-26,442.277
2015-05-27,451.608
2015-05-28,447.443
2015-05-29,448.174
2015-06-01,440.8
2015-06-02,455.45
2015-06-03,464.517
2015-06-04,465.197
2015-06-05,439.233
2015-06-08,436.29
2015-06-09,440.896
2015-06-10,449.795
2015-06-11,446.78
2015-06-12,440.173
2015-06-15,429.14
2015-06-16,434.747
2015-06-17,427.869
2015-06-18,438.603
2015-06-19,432.913
2015-06-22,453.548
2015-06-23,446.311
2015-06-24,447.929
2015-06-25,445.16
2015-06-26,445.903
2015-06-29,429.71
2015-06-30,425.267
2015-07-01,441.276
2015-07-02,437.068
2015-07-03,434.69
2015-07-06,422.088
2015-07-07,410.405
2015-07-08,419.792
2015-07-09,428.619
2015-07-10,443.926
2015-07-13,448.623
2015-07-14,446.414
2015-07-15,443.72
2015-07-16,443.912
2015-07-17,441.851
2015-07-20,448.925
2015-07-21,448.552
2015-07-22,445.256
2015-07-23,449.503
2015-07-24,445.486
2015-07-27,439.308
2015-07-28,442.411
2015-07-29,440.264
2015-07-30,435.001
2015-07-31,444.836
2015-08-03,448.442
2015-08-04,445.692
2015-08-05,446.07
2015-08-06,443.883
2015-08-07,448.879
2015-08-10,451.349
2015-08-11,448.492
2015-08-12,436.906
2015-08-13,448.518
2015-08-14,446.577
2015-08-17,442.92
2015-08-18,444.209
2015-08-19,443.592
2015-08-20,431.945
2015-08-21,418.285
2015-08-24,409.853
2015-08-25,422.603
2015-08-26,416.562
2015-08-27,423.664
2015-08-28,419.397
2015-08-31,418.377
2015-09-01,412.018
2015-09-02,406.118
2015-09-03,406.846
2015-09-04,397.556
2015-09-07,405.303
2015-09-08,420.652
2015-09-09,421.571
2015-09-10,421.421
2015-09-11,420.648
2015-09-14,418.199
2015-09-15,419.118
2015-09-16,423.242
2015-09-17,422.502
2015-09-18,407.847
2015-09-21,401.545
2015-09-22,393.075
2015-09-23,394.811
2015-09-24,394.604
2015-09-25,397.688
2015-09-28,394.443
2015-09-29,400.549
2015-09-30,402.63
2015-10-01,400.806
2015-10-02,401.42
2015-10-05,406.62
2015-10-06,409.817
2015-10-07,416.07
2015-10-08,412.574
2015-10-09,413.879
2015-10-12,416.794
2015-10-13,408.52
2015-10-14,411.411
2015-10-15,416.973
2015-10-16,422.93
2015-10-19,420.91
2015-10-20,423.463
2015-10-21,429.717
2015-10-22,430.924
2015-10-23,423.711
2015-10-26,424.325
2015-10-27,421.278
2015-10-28,425.7
2015-10-29,419.829
2015-10-30,422.909
2015-11-02,421.936
2015-11-03,417.757
2015-11-04,405.717
2015-11-05,407.666
2015-11-06,434.639
2015-11-09,433.513
2015-11-10,435.406
2015-11-11,439.486
2015-11-12,431.595
2015-11-13,434.417
2015-11-16,433.389
2015-11-17,438.079
2015-11-18,435.251
2015-11-19,441.724
2015-11-20,433.271
2015-11-23,441.166
2015-11-24,433.194
2015-11-25,429.63
2015-11-26,432.771
2015-11-27,431.492
2015-11-30,439.685
2015-12-01,441.689
2015-12-02,443.133
2015-12-03,443.072
2015-12-04,443.944
2015-12-07,449.89
2015-12-08,450.657
2015-12-09,427.388
2015-12-10,433.178
2015-12-11,425.691
2015-12-14,420.17
2015-12-15,420.598
2015-12-16,424.721
2015-12-17,414.068
2015-12-18,409.243
2015-12-21,415.567
2015-12-22,421.936
2015-12-23,419.546
2015-12-24,422.593
2015-12-25,422.593
2015-12-28,421.301
2015-12-29,413.392
2015-12-30,412.121
2015-12-31,410.214
2016-01-01,410.214
2016-01-04,393.016
2016-01-05,396.359
2016-01-06,397.432
2016-01-07,396.141
2016-01-08,391.982
2016-01-11,387.265
2016-01-12,387.764
2016-01-13,396.517
2016-01-14,385.658
2016-01-15,386.401
2016-01-18,377.275
2016-01-19,388.076
2016-01-20,378.158
2016-01-21,380.461
2016-01-22,393.018
2016-01-25,390.403
2016-01-26,389.979
2016-01-27,390.651
2016-01-28,383.438
2016-01-29,387.748
2016-02-01,389.451
2016-02-02,386.092
2016-02-03,380.162
2016-02-04,387.585
2016-02-05,389.655
2016-02-08,373.302
2016-02-09,378.917
2016-02-10,374.266
2016-02-11,367.885
2016-02-12,371.538
2016-02-15,380.348
2016-02-16,380.908
2016-02-17,406.384
2016-02-18,396.536
2016-02-19,400.091
2016-02-22,403.069
2016-02-23,398.968
2016-02-24,387.716
2016-02-25,390.739
2016-02-26,396.538
2016-02-29,401.975
2016-03-01,406.577
2016-03-02,409.891
2016-03-03,412.637
2016-03-04,436.412
2016-03-07,445.469
2016-03-08,451.088
2016-03-09,454.132
2016-03-10,446.521
2016-03-11,446.226
2016-03-14,454.342
2016-03-15,451.985
2016-03-16,452.455
2016-03-17,464.666
2016-03-18,457.062
2016-03-21,454.728
2016-03-22,458.854
2016-03-23,457.545
2016-03-24,440.464
2016-03-25,440.464
2016-03-28,442.496
2016-03-29,446.395
2016-03-30,460.108
2016-03-31,460.937
2016-04-01,456.945
2016-04-04,466.023
2016-04-05,454.445
2016-04-06,460.39
2016-04-07,456.619
2016-04-08,462.562
2016-04-11,463.804
2016-04-12,457.192
2016-04-13,458.604
2016-04-14,468.796
2016-04-15,466.237
2016-04-18,470.35
2016-04-19,486.135
2016-04-20,485.757
2016-04-21,477.056
2016-04-22,473.192
2016-04-25,469.56
2016-04-26,471.038
2016-04-27,469.045
2016-04-28,477.304
2016-04-29,483.146
2016-05-02,480.911
2016-05-03,467.32
2016-05-04,453.47
2016-05-05,449.8
2016-05-06,447.772
2016-05-09,446.448
2016-05-10,446.694
2016-05-11,443.036
2016-05-12,437.732
2016-05-13,433.098
2016-05-16,434.344
2016-05-17,436.638
2016-05-18,429.889
2016-05-19,424.247
2016-05-20,432.964
2016-05-23,432.539
2016-05-24,437.963
2016-05-25,438.921
2016-05-26,440.497
2016-05-27,434.425
2016-05-30,434.631
2016-05-31,439.505
2016-06-01,436.411
2016-06-02,435.056
2016-06-03,432.202
2016-06-06,432.225
2016-06-07,438.623
2016-06-08,431.581
2016-06-09,421.533
2016-06-10,411.136
2016-06-13,402.864
2016-06-14,396.495
2016-06-15,410.848
2016-06-16,396.605
2016-06-17,412.312
2016-06-20,428.512
2016-06-21,422.858
2016-06-22,427.795
2016-06-23,433.819
2016-06-24,398.33
2016-06-27,380.456
2016-06-28,390.52
2016-06-29,405.447
2016-06-30,406.93
2016-07-01,413.466
2016-07-04,406.803
2016-07-05,402.217
2016-07-06,401.289
2016-07-07,406.768
2016-07-08,410.464
2016-07-11,410.32
2016-07-12,421.886
2016-07-13,421.266
2016-07-14,423.842
2016-07-15,420.539
2016-07-18,410.71
2016-07-19,418.44
2016-07-20,422.922
2016-07-21,420.014
2016-07-22,422.308
2016-07-25,422.363
2016-07-26,426.178
2016-07-27,431.063
2016-07-28,433.125
2016-07-29,439.791
2016-08-01,439.888
2016-08-02,434.211
2016-08-03,430.263
2016-08-04,427.109
2016-08-05,416.29
2016-08-08,420.309
2016-08-09,437.066
2016-08-10,438.976
2016-08-11,431.198
2016-08-12,433.917
2016-08-15,434.635
2016-08-16,436.041
2016-08-17,430.952
2016-08-18,442.729
2016-08-19,447.28
2016-08-22,447.038
2016-08-23,451.897
2016-08-24,450.653
2016-08-25,445.164
2016-08-26,451.574
2016-08-29,451.317
2016-08-30,447.228
2016-08-31,439.414
2016-09-01,445.562
2016-09-02,450.653
2016-09-05,449.727
2016-09-06,453.645
2016-09-07,454.61
2016-09-08,454.203
2016-09-09,443.107
2016-09-12,437.202
2016-09-13,441.452
2016-09-14,442.416
2016-09-15,448.513
2016-09-16,443.405
2016-09-19,449.986
2016-09-20,451.458
2016-09-21,450.225
2016-09-22,469.335
2016-09-23,468.34
2016-09-26,469.372
2016-09-27,464.214
2016-09-28,468.84
2016-09-29,474.617
2016-09-30,469.646
2016-10-03,472.486
2016-10-04,470.729
2016-10-05,467.671
2016-10-06,462.31
2016-10-07,458.255
2016-10-10,458.033
2016-10-11,458.758
2016-10-12,452.433
2016-10-13,440.758
2016-10-14,443.001
2016-10-17,450.691
2016-10-18,458.234
2016-10-19,456.307
2016-10-20,453.544
2016-10-21,455.152
2016-10-24,460.13
2016-10-25,460.946
2016-10-26,463.408
2016-10-27,457.0
2016-10-28,452.302
2016-10-31,450.501
2016-11-01,453.85
2016-11-02,444.638
2016-11-03,450.492
2016-11-04,461.53
2016-11-07,454.384
2016-11-08,457.689
2016-11-09,459.656
2016-11-10,462.43
2016-11-11,453.64
2016-11-14,447.938
2016-11-15,447.89
2016-11-16,444.347
2016-11-17,442.347
2016-11-18,435.807
2016-11-21,439.755
2016-11-22,438.82
2016-11-23,433.964
2016-11-24,438.542
2016-11-25,440.382
2016-11-28,438.319
2016-11-29,441.417
2016-11-30,445.376
2016-12-01,443.784
2016-12-02,437.838
2016-12-05,444.884
2016-12-06,449.008
2016-12-07,454.809
2016-12-08,448.303
2016-12-09,443.839
2016-12-12,447.249
2016-12-13,446.655
2016-12-14,440.643
2016-12-15,433.817
2016-12-16,434.166
2016-12-19,432.006
2016-12-20,429.571
2016-12-21,431.707
2016-12-22,434.21
2016-12-23,435.05
2016-12-26,435.05
2016-12-27,432.72
2016-12-28,430.995
2016-12-29,436.095
2016-12-30,436.97
2017-01-02,441.995
2017-01-03,445.453
2017-01-04,454.538
2017-01-05,459.567
2017-01-06,458.57
2017-01-09,459.015
2017-01-10,455.176
2017-01-11,454.922
2017-01-12,465.638
2017-01-13,465.959
2017-01-16,463.677
2017-01-17,461.971
2017-01-18,462.401
2017-01-19,465.395
2017-01-20,471.354
2017-01-23,470.248
2017-01-24,471.905
2017-01-25,487.108
2017-01-26,482.955
2017-01-27,479.421
2017-01-30,475.583
2017-01-31,482.717
2017-02-01,483.775
2017-02-02,486.675
2017-02-03,486.19
2017-02-06,476.251
2017-02-07,477.741
2017-02-08,473.374
2017-02-09,480.084
2017-02-10,484.454
2017-02-13,486.139
2017-02-14,486.096
2017-02-15,491.459
2017-02-16,496.764
2017-02-17,487.723
2017-02-20,488.501
2017-02-21,488.839
2017-02-22,480.716
2017-02-23,482.162
2017-02-24,470.515
2017-02-27,470.822
2017-02-28,472.312
2017-03-01,481.841
2017-03-02,483.452
2017-03-03,475.893
2017-03-06,470.916
2017-03-07,469.819
2017-03-08,476.175
2017-03-09,476.632
2017-03-10,480.468
2017-03-13,484.052
2017-03-14,480.378
2017-03-15,478.352
2017-03-16,484.664
2017-03-17,488.492
2017-03-20,486.663
2017-03-21,488.849
2017-03-22,481.791
2017-03-23,481.841
2017-03-24,483.543
2017-03-27,483.941
2017-03-28,484.873
2017-03-29,479.621
2017-03-30,482.541
2017-03-31,469.635
2017-04-03,482.451
2017-04-04,487.151
2017-04-05,490.476
2017-04-06,490.859
2017-04-07,484.711
2017-04-10,483.777
2017-04-11,480.742
2017-04-12,478.707
2017-04-13,471.688
2017-04-14,471.688
2017-04-17,473.397
2017-04-18,468.555
2017-04-19,468.487
2017-04-20,472.603
2017-04-21,466.086
2017-04-24,497.81
2017-04-25,501.289
2017-04-26,506.978
2017-04-27,496.844
2017-04-28,505.864
2017-05-01,507.164
2017-05-02,507.176
2017-05-03,508.455
2017-05-04,539.913
2017-05-05,547.885
2017-05-08,539.713
2017-05-09,539.472
2017-05-10,532.416
2017-05-11,531.522
2017-05-12,531.023
2017-05-15,538.013
2017-05-16,549.262
2017-05-17,547.16
2017-05-18,534.273
2017-05-19,549.02
2017-05-22,555.468
2017-05-23,557.676
2017-05-24,559.738
2017-05-25,561.189
2017-05-26,565.533
2017-05-29,561.295
2017-05-30,555.109
2017-05-31,558.444
2017-06-01,568.644
2017-06-02,568.845
2017-06-05,567.71
2017-06-06,563.023
2017-06-07,567.062
2017-06-08,566.171
2017-06-09,566.749
2017-06-12,552.663
2017-06-13,567.577
2017-06-14,567.029
2017-06-15,560.568
2017-06-16,563.319
2017-06-19,564.796
2017-06-20,560.215
2017-06-21,565.397
2017-06-22,559.389
2017-06-23,557.875
2017-06-26,559.746
2017-06-27,564.073
2017-06-28,561.451
2017-06-29,557.895
2017-06-30,559.309
2017-07-03,557.893
2017-07-04,554.55
2017-07-05,559.139
2017-07-06,556.658
2017-07-07,550.654
2017-07-10,561.864
2017-07-11,565.705
2017-07-12,574.33
2017-07-13,577.898
2017-07-14,581.486
2017-07-17,580.547
2017-07-18,585.493
2017-07-19,579.309
2017-07-20,573.651
2017-07-21,570.125
2017-07-24,562.969
2017-07-25,563.104
2017-07-26,560.177
2017-07-27,564.057
2017-07-28,564.587
2017-07-31,567.531
2017-08-01,555.865
2017-08-02,558.739
2017-08-03,554.253
2017-08-04,514.54
2017-08-07,502.319
2017-08-08,495.08
2017-08-09,492.998
2017-08-10,484.191
2017-08-11,491.349
2017-08-14,497.042
2017-08-15,494.3
2017-08-16,504.788
2017-08-17,507.268
2017-08-18,502.205
2017-08-21,502.212
2017-08-22,499.74
2017-08-23,498.425
2017-08-24,503.382
2017-08-25,505.742
2017-08-28,503.963
2017-08-29,506.6
2017-08-30,503.053
2017-08-31,505.305
2017-09-01,509.243
2017-09-04,510.049
2017-09-05,513.27
2017-09-06,504.78
2017-09-07,515.143
2017-09-08,519.054
2017-09-11,528.097
2017-09-12,530.165
2017-09-13,532.069
2017-09-14,527.345
2017-09-15,522.822
2017-09-18,529.153
2017-09-19,533.356
2017-09-20,536.065
2017-09-21,537.437
2017-09-22,546.878
2017-09-25,541.348
2017-09-26,525.153
2017-09-27,533.136
2017-09-28,539.48
2017-09-29,537.578
2017-10-02,536.887
2017-10-03,532.596
2017-10-04,521.977
2017-10-05,528.878
2017-10-06,528.327
2017-10-09,530.68
2017-10-10,530.956
2017-10-11,533.655
2017-10-12,534.814
2017-10-13,533.295
2017-10-16,531.583
2017-10-17,523.413
2017-10-18,527.406
2017-10-19,534.547
2017-10-20,533.192
2017-10-23,531.706
2017-10-24,527.368
2017-10-25,519.375
2017-10-26,514.669
2017-10-27,515.379
2017-10-30,531.761
2017-10-31,525.781
2017-11-01,524.291
2017-11-02,547.27
2017-11-03,515.641
2017-11-06,503.847
2017-11-07,505.802
2017-11-08,498.923
2017-11-09,503.435
2017-11-10,506.577
2017-11-13,496.957
2017-11-14,501.939
2017-11-15,498.054
2017-11-16,502.653
2017-11-17,501.141
2017-11-20,499.771
2017-11-21,501.682
2017-11-22,497.661
2017-11-23,501.622
2017-11-24,506.957
2017-11-27,504.565
2017-11-28,508.971
2017-11-29,510.886
2017-11-30,521.683
2017-12-01,516.96
2017-12-04,523.787
2017-12-05,519.882
2017-12-06,516.635
2017-12-07,517.961
2017-12-08,516.27
2017-12-11,520.868
2017-12-12,515.139
2017-12-13,513.129
2017-12-14,515.07
2017-12-15,505.84
2017-12-18,523.569
2017-12-19,526.696
2017-12-20,529.018
2017-12-21,528.227
2017-12-22,522.534
2017-12-25,522.534
2017-12-26,523.902
2017-12-27,523.082
2017-12-28,528.643
2017-12-29,529.997
2018-01-01,529.997
2018-01-02,535.648
2018-01-03,547.38
2018-01-04,561.759
2018-01-05,554.937
2018-01-08,551.287
2018-01-09,552.623
2018-01-10,561.038
2018-01-11,561.594
2018-01-12,566.554
2018-01-15,579.253
2018-01-16,573.734
2018-01-17,582.391
2018-01-18,578.06
2018-01-19,585.417
2018-01-22,595.42
2018-01-23,605.417
2018-01-24,605.089
2018-01-25,602.974
2018-01-26,598.772
2018-01-29,595.961
2018-01-30,593.987
2018-01-31,601.746
2018-02-01,597.664
2018-02-02,591.569
2018-02-05,584.481
2018-02-06,560.822
2018-02-07,590.518
2018-02-08,568.754
2018-02-09,558.381
2018-02-12,556.693
2018-02-13,557.906
2018-02-14,563.479
2018-02-15,572.516
2018-02-16,573.716
2018-02-19,571.63
2018-02-20,564.256
2018-02-21,566.392
2018-02-22,570.589
2018-02-23,566.63
2018-02-26,562.263
2018-02-27,561.453
2018-02-28,559.427
2018-03-01,550.113
2018-03-02,560.356
2018-03-05,548.789
2018-03-06,573.088
2018-03-07,566.296
2018-03-08,574.695
2018-03-09,572.711
2018-03-12,570.528
2018-03-13,570.008
2018-03-14,563.037
2018-03-15,549.606
2018-03-16,555.776
2018-03-19,560.053
2018-03-20,564.62
2018-03-21,564.541
2018-03-22,552.407
2018-03-23,548.186
2018-03-26,558.329
2018-03-27,551.505
2018-03-28,555.008
2018-03-29,556.415
2018-03-30,556.415
2018-04-02,556.912
2018-04-03,548.149
2018-04-04,544.373
2018-04-05,561.924
2018-04-06,548.316
2018-04-09,512.735
2018-04-10,519.945
2018-04-11,514.665
2018-04-12,523.709
2018-04-13,520.188
2018-04-16,511.291
2018-04-17,516.19
2018-04-18,525.958
2018-04-19,531.526
2018-04-20,524.843
2018-04-23,526.813
2018-04-24,527.63
2018-04-25,519.312
2018-04-26,517.517
2018-04-27,509.233
2018-04-30,506.036
2018-05-01,502.162
2018-05-02,505.969
2018-05-03,505.181
2018-05-04,504.88
2018-05-07,510.136
2018-05-08,501.78
2018-05-09,497.908
2018-05-10,498.916
2018-05-11,500.634
2018-05-14,506.251
2018-05-15,514.297
2018-05-16,497.714
2018-05-17,499.917
2018-05-18,492.9
2018-05-21,492.084
2018-05-22,505.669
2018-05-23,492.595
2018-05-24,487.541
2018-05-25,485.894
2018-05-28,480.147
2018-05-29,460.817
2018-05-30,468.591
2018-05-31,471.033
2018-06-01,473.536
2018-06-04,472.23
2018-06-05,461.577
2018-06-06,471.835
2018-06-07,484.742
2018-06-08,478.999
2018-06-11,490.637
2018-06-12,489.686
2018-06-13,485.516
2018-06-14,480.431
2018-06-15,478.394
2018-06-18,469.727
2018-06-19,461.824
2018-06-20,465.317
2018-06-21,463.948
2018-06-22,466.173
2018-06-25,467.69
2018-06-26,467.476
2018-06-27,467.56
2018-06-28,472.167
2018-06-29,476.999
2018-07-02,469.14
2018-07-03,461.637
2018-07-04,470.038
2018-07-05,470.991
2018-07-06,472.753
2018-07-09,474.79
2018-07-10,475.819
2018-07-11,467.989
2018-07-12,468.077
2018-07-13,472.212
2018-07-16,475.951
2018-07-17,471.739
2018-07-18,473.308
2018-07-19,471.46
2018-07-20,479.04
2018-07-23,480.74
2018-07-24,490.034
2018-07-25,494.666
2018-07-26,497.661
2018-07-27,497.541
2018-07-30,497.793
2018-07-31,501.132
2018-08-01,502.662
2018-08-02,498.144
2018-08-03,496.562
2018-08-06,501.143
2018-08-07,508.002
2018-08-08,502.49
2018-08-09,491.562
2018-08-10,478.032
2018-08-13,470.957
2018-08-14,468.152
2018-08-15,465.682
2018-08-16,462.194
2018-08-17,463.493
2018-08-20,460.267
2018-08-21,472.51
2018-08-22,474.272
2018-08-23,469.972
2018-08-24,471.115
2018-08-27,476.237
2018-08-28,481.076
2018-08-29,482.052
2018-08-30,475.537
2018-08-31,469.209
2018-09-03,472.362
2018-09-04,468.704
2018-09-05,474.997
2018-09-06,468.152
2018-09-07,471.699
2018-09-10,477.142
2018-09-11,475.204
2018-09-12,484.351
2018-09-13,487.967
2018-09-14,492.237
2018-09-17,496.76
2018-09-18,503.621
2018-09-19,507.493
2018-09-20,507.043
2018-09-21,504.485
2018-09-24,498.035
2018-09-25,502.267
2018-09-26,495.369
2018-09-27,494.599
2018-09-28,480.657
2018-10-01,477.821
2018-10-02,478.116
2018-10-03,477.963
2018-10-04,485.006
2018-10-05,480.722
2018-10-08,478.62
2018-10-09,476.085
2018-10-10,470.345
2018-10-11,469.246
2018-10-12,469.142
2018-10-15,472.987
2018-10-16,483.489
2018-10-17,481.643
2018-10-18,474.887
2018-10-19,468.084
2018-10-22,470.141
2018-10-23,455.62
2018-10-24,444.467
2018-10-25,448.334
2018-10-26,447.98
2018-10-29,449.959
2018-10-30,451.948
2018-10-31,459.733
2018-11-01,462.432
2018-11-02,462.215
2018-11-05,458.375
2018-11-06,456.327
2018-11-07,463.763
2018-11-08,463.926
2018-11-09,463.218
2018-11-12,454.729
2018-11-13,456.427
2018-11-14,457.179
2018-11-15,456.241
2018-11-16,462.29
2018-11-19,459.159
2018-11-20,450.119
2018-11-21,453.078
2018-11-22,450.352
2018-11-23,444.795
2018-11-26,445.144
2018-11-27,440.565
2018-11-28,442.674
2018-11-29,451.656
2018-11-30,448.392
2018-12-03,455.915
2018-12-04,451.034
2018-12-05,446.688
2018-12-06,436.402
2018-12-07,435.053
2018-12-10,423.407
2018-12-11,426.767
2018-12-12,439.148
2018-12-13,433.032
2018-12-14,431.833
2018-12-17,429.381
2018-12-18,433.571
2018-12-19,422.718
2018-12-20,410.878
2018-12-21,406.559
2018-12-24,406.559
2018-12-25,406.559
2018-12-26,406.345
2018-12-27,399.614
2018-12-28,412.108
2018-12-31,412.0
2019-01-01,412.0
2019-01-02,411.173
2019-01-03,411.933
2019-01-04,429.374
2019-01-07,436.096
2019-01-08,435.599
2019-01-09,441.584
2019-01-10,443.298
2019-01-11,439.539
2019-01-14,432.395
2019-01-15,433.014
2019-01-16,441.518
2019-01-17,437.554
2019-01-18,447.811
2019-01-21,442.733
2019-01-22,439.377
2019-01-23,437.974
2019-01-24,436.145
2019-01-25,447.955
2019-01-28,445.031
2019-01-29,445.156
2019-01-30,453.669
2019-01-31,452.437
2019-02-01,454.521
2019-02-04,453.311
2019-02-05,460.491
2019-02-06,458.536
2019-02-07,454.027
2019-02-08,445.085
2019-02-11,446.697
2019-02-12,452.705
2019-02-13,446.968
2019-02-14,438.971
2019-02-15,451.88
2019-02-18,454.502
2019-02-19,456.716
2019-02-20,464.933
2019-02-21,448.964
2019-02-22,447.034
2019-02-25,448.706
2019-02-26,450.462
2019-02-27,455.041
2019-02-28,462.722
2019-03-01,464.465
2019-03-04,462.285
2019-03-05,463.363
2019-03-06,451.689
2019-03-07,440.84
2019-03-08,431.99
2019-03-11,435.72
2019-03-12,437.291
2019-03-13,440.145
2019-03-14,449.513
2019-03-15,454.245
2019-03-18,453.015
2019-03-19,447.912
2019-03-20,448.093
2019-03-21,452.479
2019-03-22,443.527
2019-03-25,443.011
2019-03-26,444.022
2019-03-27,441.725
2019-03-28,438.414
2019-03-29,442.214
2019-04-01,447.208
2019-04-02,447.597
2019-04-03,458.738
2019-04-04,460.671
2019-04-05,469.212
2019-04-08,459.484
2019-04-09,463.636
2019-04-10,467.996
2019-04-11,475.037
2019-04-12,483.419
2019-04-15,488.812
2019-04-16,487.16
2019-04-17,489.214
2019-04-18,489.679
2019-04-19,489.679
2019-04-22,490.179
2019-04-23,483.477
2019-04-24,478.684
2019-04-25,473.892
2019-04-26,474.001
2019-04-29,476.808
2019-04-30,476.695
2019-05-01,478.12
2019-05-02,461.859
2019-05-03,457.956
2019-05-06,452.059
2019-05-07,448.945
2019-05-08,451.752
2019-05-09,439.657
2019-05-10,444.951
2019-05-13,439.967
2019-05-14,445.129
2019-05-15,446.727
2019-05-16,446.777
2019-05-17,447.255
2019-05-20,444.999
2019-05-21,447.26
2019-05-22,446.606
2019-05-23,438.809
2019-05-24,445.057
2019-05-27,441.907
2019-05-28,437.88
2019-05-29,432.247
2019-05-30,431.111
2019-05-31,426.395
2019-06-03,427.629
2019-06-04,427.619
2019-06-05,432.516
2019-06-06,436.144
2019-06-07,443.716
2019-06-10,442.836
2019-06-11,444.588
2019-06-12,439.491
2019-06-13,435.127
2019-06-14,430.16
2019-06-17,426.47
2019-06-18,436.779
2019-06-19,436.15
2019-06-20,444.679
2019-06-21,450.89
2019-06-24,449.34
2019-06-25,454.307
2019-06-26,449.502
2019-06-27,447.353
2019-06-28,447.643
2019-07-01,439.447
2019-07-02,446.018
2019-07-03,450.54
2019-07-04,447.482
2019-07-05,438.151
2019-07-08,440.35
2019-07-09,434.744
2019-07-10,434.896
2019-07-11,434.605
2019-07-12,440.115
2019-07-15,445.029
2019-07-16,444.85
2019-07-17,444.477
2019-07-18,439.961
2019-07-19,445.489
2019-07-22,448.724
2019-07-23,452.615
2019-07-24,457.672
2019-07-25,463.028
2019-07-26,463.158
2019-07-29,461.101
2019-07-30,457.671
2019-07-31,458.14
2019-08-01,458.741
2019-08-02,477.26
2019-08-05,471.155
2019-08-06,473.376
2019-08-07,471.932
2019-08-08,480.375
2019-08-09,480.579
2019-08-12,475.846
2019-08-13,472.446
2019-08-14,463.238
2019-08-15,460.523
2019-08-16,465.947
2019-08-19,475.198
2019-08-20,468.2
2019-08-21,480.507
2019-08-22,479.592
2019-08-23,480.151
2019-08-26,480.139
2019-08-27,477.922
2019-08-28,472.17
2019-08-29,472.357
2019-08-30,470.203
2019-09-02,476.935
2019-09-03,474.035
2019-09-04,482.37
2019-09-05,481.335
2019-09-06,478.417
2019-09-09,474.013
2019-09-10,479.94
2019-09-11,480.373
2019-09-12,492.251
2019-09-13,487.102
2019-09-16,496.185
2019-09-17,506.072
2019-09-18,496.17
2019-09-19,492.305
2019-09-20,481.923
2019-09-23,480.538
2019-09-24,485.415
2019-09-25,474.548
2019-09-26,476.097
2019-09-27,478.09
2019-09-30,475.423
2019-10-01,472.076
2019-10-02,462.083
2019-10-03,456.474
2019-10-04,460.808
2019-10-07,458.218
2019-10-08,450.693
2019-10-09,452.604
2019-10-10,454.429
2019-10-11,468.062
2019-10-14,466.555
2019-10-15,476.571
2019-10-16,475.671
2019-10-17,484.381
2019-10-18,481.331
2019-10-21,481.274
2019-10-22,485.095
2019-10-23,481.124
2019-10-24,486.585
2019-10-25,486.075
2019-10-28,487.796
2019-10-29,493.285
2019-10-30,498.805
2019-10-31,493.376
2019-11-01,495.361
2019-11-04,503.228
2019-11-05,493.41
2019-11-06,484.624
2019-11-07,477.476
2019-11-08,478.138
2019-11-11,477.683
2019-11-12,479.196
2019-11-13,484.431
2019-11-14,475.126
2019-11-15,474.034
2019-11-18,467.721
2019-11-19,459.066
2019-11-20,460.357
2019-11-21,462.381
2019-11-22,459.64
2019-11-25,461.122
2019-11-26,467.892
2019-11-27,468.65
2019-11-28,474.531
2019-11-29,471.177
2019-12-02,453.708
2019-12-03,451.75
2019-12-04,455.528
2019-12-05,455.934
2019-12-06,456.348
2019-12-09,457.596
2019-12-10,459.205
2019-12-11,461.872
2019-12-12,461.191
2019-12-13,460.164
2019-12-16,462.828
2019-12-17,471.979
2019-12-18,470.613
2019-12-19,473.434
2019-12-20,463.859
2019-12-23,465.37
2019-12-24,465.474
2019-12-25,465.474
2019-12-26,465.831
2019-12-27,466.112
2019-12-30,454.002
2019-12-31,454.873
2020-01-01,454.873
2020-01-02,458.568
2020-01-03,454.262
2020-01-06,457.894
2020-01-07,442.408
2020-01-08,435.491
2020-01-09,440.054
2020-01-10,443.712
2020-01-13,449.371
2020-01-14,451.485
2020-01-15,451.491
2020-01-16,456.737
2020-01-17,464.478
2020-01-20,469.978
2020-01-21,462.393
2020-01-22,464.465
2020-01-23,463.207
2020-01-24,469.337
2020-01-27,474.79
