Date,AUSTRIA GROWTH Standard (Large+Mid Cap)
2010-05-28,502.959
2010-05-31,499.114
2010-06-01,494.635
2010-06-02,485.65
2010-06-03,485.769
2010-06-04,464.513
2010-06-07,454.29
2010-06-08,445.821
2010-06-09,463.274
2010-06-10,475.057
2010-06-11,478.513
2010-06-14,498.892
2010-06-15,499.226
2010-06-16,495.537
2010-06-17,498.817
2010-06-18,501.522
2010-06-21,508.856
2010-06-22,505.704
2010-06-23,501.049
2010-06-24,492.967
2010-06-25,491.147
2010-06-28,497.571
2010-06-29,475.596
2010-06-30,465.15
2010-07-01,461.238
2010-07-02,466.05
2010-07-05,458.808
2010-07-06,474.432
2010-07-07,484.058
2010-07-08,496.638
2010-07-09,494.779
2010-07-12,492.165
2010-07-13,506.04
2010-07-14,509.107
2010-07-15,508.442
2010-07-16,503.097
2010-07-19,501.666
2010-07-20,499.862
2010-07-21,510.611
2010-07-22,528.677
2010-07-23,519.553
2010-07-26,534.455
2010-07-27,541.61
2010-07-28,539.799
2010-07-29,550.465
2010-07-30,548.65
2010-08-02,567.993
2010-08-03,572.321
2010-08-04,574.406
2010-08-05,571.13
2010-08-06,570.753
2010-08-09,574.084
2010-08-10,561.683
2010-08-11,538.917
2010-08-12,527.04
2010-08-13,529.862
2010-08-16,539.002
2010-08-17,553.833
2010-08-18,555.062
2010-08-19,551.029
2010-08-20,541.069
2010-08-23,543.793
2010-08-24,537.428
2010-08-25,527.127
2010-08-26,536.318
2010-08-27,536.61
2010-08-30,534.61
2010-08-31,532.736
2010-09-01,548.904
2010-09-02,552.763
2010-09-03,557.93
2010-09-06,566.482
2010-09-07,551.983
2010-09-08,554.98
2010-09-09,559.953
2010-09-10,557.769
2010-09-13,572.197
2010-09-14,577.019
2010-09-15,580.429
2010-09-16,583.219
2010-09-17,578.896
2010-09-20,583.961
2010-09-21,585.622
2010-09-22,595.971
2010-09-23,589.722
2010-09-24,605.348
2010-09-27,606.727
2010-09-28,607.904
2010-09-29,607.635
2010-09-30,610.789
2010-10-01,621.412
2010-10-04,613.221
2010-10-05,627.642
2010-10-06,640.175
2010-10-07,646.756
2010-10-08,650.404
2010-10-11,651.415
2010-10-12,641.382
2010-10-13,653.404
2010-10-14,659.806
2010-10-15,659.617
2010-10-18,662.26
2010-10-19,648.339
2010-10-20,663.734
2010-10-21,671.054
2010-10-22,668.915
2010-10-25,678.999
2010-10-26,673.656
2010-10-27,662.517
2010-10-28,665.098
2010-10-29,654.608
2010-11-01,654.089
2010-11-02,667.006
2010-11-03,664.162
2010-11-04,683.906
2010-11-05,675.514
2010-11-08,667.925
2010-11-09,677.358
2010-11-10,661.297
2010-11-11,648.504
2010-11-12,654.722
2010-11-15,654.758
2010-11-16,641.953
2010-11-17,646.003
2010-11-18,654.387
2010-11-19,657.623
2010-11-22,651.342
2010-11-23,627.367
2010-11-24,626.135
2010-11-25,628.594
2010-11-26,622.986
2010-11-29,608.685
2010-11-30,595.035
2010-12-01,622.152
2010-12-02,641.013
2010-12-03,651.303
2010-12-06,657.57
2010-12-07,660.623
2010-12-08,654.187
2010-12-09,666.097
2010-12-10,665.121
2010-12-13,688.038
2010-12-14,682.213
2010-12-15,673.062
2010-12-16,659.802
2010-12-17,660.264
2010-12-20,672.143
2010-12-21,686.393
2010-12-22,685.691
2010-12-23,674.619
2010-12-24,677.278
2010-12-27,679.58
2010-12-28,684.579
2010-12-29,695.538
2010-12-30,688.205
2010-12-31,695.123
2011-01-03,711.533
2011-01-04,707.261
2011-01-05,681.727
2011-01-06,676.074
2011-01-07,685.393
2011-01-10,661.807
2011-01-11,667.812
2011-01-12,683.497
2011-01-13,691.049
2011-01-14,679.458
2011-01-17,673.337
2011-01-18,694.838
2011-01-19,696.475
2011-01-20,676.812
2011-01-21,692.791
2011-01-24,702.562
2011-01-25,686.386
2011-01-26,698.23
2011-01-27,715.22
2011-01-28,702.514
2011-01-31,701.641
2011-02-01,720.532
2011-02-02,711.669
2011-02-03,702.752
2011-02-04,707.127
2011-02-07,717.085
2011-02-08,716.915
2011-02-09,712.739
2011-02-10,704.963
2011-02-11,703.081
2011-02-14,706.604
2011-02-15,697.209
2011-02-16,701.808
2011-02-17,701.481
2011-02-18,707.738
2011-02-21,701.854
2011-02-22,700.66
2011-02-23,687.412
2011-02-24,690.123
2011-02-25,696.52
2011-02-28,706.362
2011-03-01,699.772
2011-03-02,694.353
2011-03-03,691.656
2011-03-04,686.018
2011-03-07,683.992
2011-03-08,674.824
2011-03-09,674.918
2011-03-10,664.131
2011-03-11,656.7
2011-03-14,652.46
2011-03-15,649.063
2011-03-16,658.035
2011-03-17,677.115
2011-03-18,692.148
2011-03-21,705.714
2011-03-22,703.73
2011-03-23,706.386
2011-03-24,721.204
2011-03-25,726.177
2011-03-28,725.26
2011-03-29,725.365
2011-03-30,731.855
2011-03-31,724.978
2011-04-01,729.108
2011-04-04,731.551
2011-04-05,727.654
2011-04-06,742.657
2011-04-07,727.165
2011-04-08,745.178
2011-04-11,742.717
2011-04-12,730.462
2011-04-13,735.569
2011-04-14,724.597
2011-04-15,721.078
2011-04-18,693.035
2011-04-19,704.979
2011-04-20,730.918
2011-04-21,741.31
2011-04-22,741.31
2011-04-25,740.776
2011-04-26,741.275
2011-04-27,747.833
2011-04-28,756.832
2011-04-29,749.734
2011-05-02,756.119
2011-05-03,756.32
2011-05-04,750.626
2011-05-05,724.261
2011-05-06,725.957
2011-05-09,716.572
2011-05-10,729.626
2011-05-11,735.996
2011-05-12,726.596
2011-05-13,722.897
2011-05-16,721.227
2011-05-17,707.584
2011-05-18,716.539
2011-05-19,718.49
2011-05-20,704.484
2011-05-23,686.643
2011-05-24,697.445
2011-05-25,692.942
2011-05-26,698.123
2011-05-27,719.303
2011-05-30,718.998
2011-05-31,741.109
2011-06-01,740.854
2011-06-02,741.599
2011-06-03,751.08
2011-06-06,749.316
2011-06-07,748.863
2011-06-08,741.283
2011-06-09,743.183
2011-06-10,732.698
2011-06-13,733.565
2011-06-14,755.894
2011-06-15,740.041
2011-06-16,723.2
2011-06-17,733.804
2011-06-20,724.277
2011-06-21,746.376
2011-06-22,747.121
2011-06-23,732.343
2011-06-24,709.974
2011-06-27,720.294
2011-06-28,738.593
2011-06-29,758.35
2011-06-30,777.576
2011-07-01,788.667
2011-07-04,782.176
2011-07-05,776.119
2011-07-06,758.327
2011-07-07,769.317
2011-07-08,749.089
2011-07-11,709.866
2011-07-12,716.508
2011-07-13,731.442
2011-07-14,722.385
2011-07-15,714.974
2011-07-18,692.587
2011-07-19,710.36
2011-07-20,724.385
2011-07-21,749.865
2011-07-22,746.366
2011-07-25,735.783
2011-07-26,745.489
2011-07-27,727.285
2011-07-28,717.267
2011-07-29,722.773
2011-08-01,701.009
2011-08-02,667.517
2011-08-03,650.113
2011-08-04,623.469
2011-08-05,603.798
2011-08-08,559.896
2011-08-09,561.306
2011-08-10,541.171
2011-08-11,559.445
2011-08-12,580.63
2011-08-15,590.024
2011-08-16,588.051
2011-08-17,591.052
2011-08-18,545.279
2011-08-19,530.385
2011-08-22,529.149
2011-08-23,518.455
2011-08-24,535.797
2011-08-25,538.239
2011-08-26,537.38
2011-08-29,557.154
2011-08-30,553.244
2011-08-31,570.968
2011-09-01,559.679
2011-09-02,536.477
2011-09-05,504.524
2011-09-06,499.654
2011-09-07,516.4
2011-09-08,523.244
2011-09-09,469.733
2011-09-12,443.746
2011-09-13,450.939
2011-09-14,445.66
2011-09-15,467.635
2011-09-16,472.211
2011-09-19,441.63
2011-09-20,450.307
2011-09-21,437.897
2011-09-22,399.953
2011-09-23,397.064
2011-09-26,415.154
2011-09-27,449.412
2011-09-28,440.657
2011-09-29,445.656
2011-09-30,425.988
2011-10-03,399.107
2011-10-04,385.389
2011-10-05,420.225
2011-10-06,430.156
2011-10-07,444.225
2011-10-10,433.96
2011-10-11,413.686
2011-10-12,439.451
2011-10-13,420.46
2011-10-14,426.469
2011-10-17,411.932
2011-10-18,408.204
2011-10-19,409.203
2011-10-20,389.269
2011-10-21,414.456
2011-10-24,424.764
2011-10-25,425.316
2011-10-26,422.716
2011-10-27,468.639
2011-10-28,461.692
2011-10-31,426.928
2011-11-01,418.603
2011-11-02,401.304
2011-11-03,414.08
2011-11-04,422.322
2011-11-07,409.277
2011-11-08,417.47
2011-11-09,395.369
2011-11-10,381.282
2011-11-11,402.792
2011-11-14,395.712
2011-11-15,383.363
2011-11-16,381.625
2011-11-17,359.745
2011-11-18,352.351
2011-11-21,325.597
2011-11-22,311.901
2011-11-23,305.848
2011-11-24,311.497
2011-11-25,311.441
2011-11-28,335.024
2011-11-29,336.461
2011-11-30,358.14
2011-12-01,352.714
2011-12-02,357.002
2011-12-05,362.836
2011-12-06,354.135
2011-12-07,362.627
2011-12-08,360.501
2011-12-09,351.008
2011-12-12,334.252
2011-12-13,327.957
2011-12-14,319.544
2011-12-15,326.536
2011-12-16,330.952
2011-12-19,328.159
2011-12-20,341.684
2011-12-21,348.266
2011-12-22,354.952
2011-12-23,354.985
2011-12-26,354.985
2011-12-27,359.672
2011-12-28,360.328
2011-12-29,361.523
2011-12-30,363.398
2012-01-02,372.896
2012-01-03,372.427
2012-01-04,364.483
2012-01-05,345.318
2012-01-06,343.186
2012-01-09,340.495
2012-01-10,338.402
2012-01-11,336.752
2012-01-12,348.301
2012-01-13,350.167
2012-01-16,347.191
2012-01-17,356.827
2012-01-18,359.923
2012-01-19,372.664
2012-01-20,378.125
2012-01-23,397.228
2012-01-24,382.319
2012-01-25,383.16
2012-01-26,408.396
2012-01-27,408.72
2012-01-30,397.227
2012-01-31,400.477
2012-02-01,421.902
2012-02-02,433.635
2012-02-03,434.045
2012-02-06,435.775
2012-02-07,446.913
2012-02-08,446.568
2012-02-09,453.621
2012-02-10,431.459
2012-02-13,438.548
2012-02-14,431.306
2012-02-15,430.869
2012-02-16,427.798
2012-02-17,436.21
2012-02-20,448.826
2012-02-21,446.146
2012-02-22,434.676
2012-02-23,438.448
2012-02-24,449.765
2012-02-27,443.015
2012-02-28,440.555
2012-02-29,434.161
2012-03-01,446.388
2012-03-02,447.767
2012-03-05,445.317
2012-03-06,420.477
2012-03-07,424.898
2012-03-08,435.839
2012-03-09,429.554
2012-03-12,422.469
2012-03-13,427.157
2012-03-14,428.186
2012-03-15,435.49
2012-03-16,441.167
2012-03-19,452.361
2012-03-20,448.435
2012-03-21,444.492
2012-03-22,439.926
2012-03-23,445.504
2012-03-26,446.22
2012-03-27,444.82
2012-03-28,437.283
2012-03-29,431.502
2012-03-30,434.949
2012-04-02,425.902
2012-04-03,426.374
2012-04-04,409.283
2012-04-05,398.834
2012-04-06,398.834
2012-04-09,399.063
2012-04-10,391.526
2012-04-11,400.056
2012-04-12,409.971
2012-04-13,397.464
2012-04-16,390.683
2012-04-17,401.035
2012-04-18,396.373
2012-04-19,392.046
2012-04-20,402.749
2012-04-23,393.649
2012-04-24,407.651
2012-04-25,410.684
2012-04-26,410.922
2012-04-27,416.23
2012-04-30,420.096
2012-05-01,419.763
2012-05-02,415.588
2012-05-03,407.972
2012-05-04,405.501
2012-05-07,408.814
2012-05-08,398.111
2012-05-09,384.388
2012-05-10,388.408
2012-05-11,387.92
2012-05-14,371.071
2012-05-15,353.215
2012-05-16,352.489
2012-05-17,351.576
2012-05-18,347.439
2012-05-21,351.31
2012-05-22,356.978
2012-05-23,340.878
2012-05-24,344.263
2012-05-25,342.7
2012-05-28,343.412
2012-05-29,343.845
2012-05-30,333.137
2012-05-31,332.807
2012-06-01,322.525
2012-06-04,318.71
2012-06-05,322.552
2012-06-06,326.956
2012-06-07,328.657
2012-06-08,328.762
2012-06-11,330.166
2012-06-12,327.54
2012-06-13,326.45
2012-06-14,328.929
2012-06-15,326.148
2012-06-18,324.646
2012-06-19,335.065
2012-06-20,337.033
2012-06-21,323.7
2012-06-22,314.801
2012-06-25,308.898
2012-06-26,304.472
2012-06-27,306.454
2012-06-28,307.797
2012-06-29,325.567
2012-07-02,328.268
2012-07-03,333.02
2012-07-04,330.087
2012-07-05,322.26
2012-07-06,312.831
2012-07-09,312.852
2012-07-10,315.314
2012-07-11,312.557
2012-07-12,309.411
2012-07-13,316.95
2012-07-16,319.389
2012-07-17,319.449
2012-07-18,319.975
2012-07-19,323.693
2012-07-20,312.701
2012-07-23,302.398
2012-07-24,300.69
2012-07-25,304.823
2012-07-26,319.148
2012-07-27,322.007
2012-07-30,324.987
2012-07-31,325.307
2012-08-01,326.928
2012-08-02,312.821
2012-08-03,327.938
2012-08-06,333.512
2012-08-07,329.127
2012-08-08,323.336
2012-08-09,327.409
2012-08-10,323.707
2012-08-13,322.426
2012-08-14,318.239
2012-08-15,317.219
2012-08-16,324.534
2012-08-17,326.66
2012-08-20,328.651
2012-08-21,331.977
2012-08-22,327.493
2012-08-23,321.201
2012-08-24,318.287
2012-08-27,320.895
2012-08-28,316.144
2012-08-29,318.545
2012-08-30,311.518
2012-08-31,315.81
2012-09-03,321.982
2012-09-04,320.699
2012-09-05,328.277
2012-09-06,343.635
2012-09-07,343.593
2012-09-10,343.04
2012-09-11,344.443
2012-09-12,346.665
2012-09-13,346.258
2012-09-14,367.532
2012-09-17,363.683
2012-09-18,351.948
2012-09-19,350.946
2012-09-20,346.616
2012-09-21,346.294
2012-09-24,340.762
2012-09-25,341.372
2012-09-26,336.423
2012-09-27,336.668
2012-09-28,339.857
2012-10-01,347.941
2012-10-02,349.904
2012-10-03,345.46
2012-10-04,346.208
2012-10-05,355.554
2012-10-08,354.583
2012-10-09,349.427
2012-10-10,350.277
2012-10-11,354.455
2012-10-12,351.454
2012-10-15,355.025
2012-10-16,363.519
2012-10-17,373.015
2012-10-18,370.701
2012-10-19,363.25
2012-10-22,367.619
2012-10-23,350.03
2012-10-24,355.896
2012-10-25,359.562
2012-10-26,358.785
2012-10-29,366.506
2012-10-30,369.653
2012-10-31,366.253
2012-11-01,365.659
2012-11-02,371.941
2012-11-05,369.508
2012-11-06,366.161
2012-11-07,364.244
2012-11-08,356.864
2012-11-09,355.014
2012-11-12,354.937
2012-11-13,354.231
2012-11-14,358.32
2012-11-15,354.559
2012-11-16,351.741
2012-11-19,356.825
2012-11-20,358.422
2012-11-21,353.1
2012-11-22,359.71
2012-11-23,370.999
2012-11-26,371.791
2012-11-27,372.235
2012-11-28,377.774
2012-11-29,384.621
2012-11-30,380.272
2012-12-03,381.129
2012-12-04,377.539
2012-12-05,379.322
2012-12-06,380.0
2012-12-07,376.437
2012-12-10,376.734
2012-12-11,382.779
2012-12-12,384.365
2012-12-13,388.833
2012-12-14,390.071
2012-12-17,391.351
2012-12-18,401.739
2012-12-19,406.179
2012-12-20,402.934
2012-12-21,397.058
2012-12-24,397.676
2012-12-25,397.676
2012-12-26,398.489
2012-12-27,404.22
2012-12-28,399.624
2012-12-31,398.506
2013-01-01,398.506
2013-01-02,416.364
2013-01-03,414.255
2013-01-04,410.816
2013-01-07,412.004
2013-01-08,417.503
2013-01-09,423.165
2013-01-10,424.234
2013-01-11,428.107
2013-01-14,427.957
2013-01-15,422.483
2013-01-16,417.432
2013-01-17,420.431
2013-01-18,413.41
2013-01-21,406.482
2013-01-22,400.812
2013-01-23,398.238
2013-01-24,403.47
2013-01-25,412.299
2013-01-28,412.647
2013-01-29,414.742
2013-01-30,412.576
2013-01-31,414.248
2013-02-01,417.768
2013-02-04,400.918
2013-02-05,400.272
2013-02-06,396.964
2013-02-07,385.918
2013-02-08,397.538
2013-02-11,399.025
2013-02-12,407.775
2013-02-13,410.17
2013-02-14,400.893
2013-02-15,398.346
2013-02-18,398.756
2013-02-19,401.959
2013-02-20,407.63
2013-02-21,394.239
2013-02-22,400.318
2013-02-25,405.262
2013-02-26,393.935
2013-02-27,408.083
2013-02-28,415.465
2013-03-01,414.423
2013-03-04,414.028
2013-03-05,422.075
2013-03-06,416.679
2013-03-07,418.334
2013-03-08,423.004
2013-03-11,419.695
2013-03-12,412.832
2013-03-13,404.254
2013-03-14,408.747
2013-03-15,410.581
2013-03-18,398.164
2013-03-19,390.388
2013-03-20,401.525
2013-03-21,392.13
2013-03-22,390.669
2013-03-25,380.032
2013-03-26,383.415
2013-03-27,373.918
2013-03-28,379.673
2013-03-29,379.673
2013-04-01,379.851
2013-04-02,387.891
2013-04-03,385.507
2013-04-04,381.099
2013-04-05,379.108
2013-04-08,381.467
2013-04-09,394.546
2013-04-10,410.422
2013-04-11,419.37
2013-04-12,406.062
2013-04-15,396.504
2013-04-16,397.935
2013-04-17,390.48
2013-04-18,386.739
2013-04-19,391.696
2013-04-22,389.065
2013-04-23,400.833
2013-04-24,396.989
2013-04-25,402.003
2013-04-26,396.564
2013-04-29,403.456
2013-04-30,400.506
2013-05-01,400.779
2013-05-02,368.56
2013-05-03,380.064
2013-05-06,382.323
2013-05-07,380.879
2013-05-08,382.119
2013-05-09,379.842
2013-05-10,381.239
2013-05-13,384.442
2013-05-14,387.707
2013-05-15,389.562
2013-05-16,390.568
2013-05-17,389.323
2013-05-20,390.31
2013-05-21,392.31
2013-05-22,392.076
2013-05-23,382.146
2013-05-24,383.515
2013-05-27,386.493
2013-05-28,390.749
2013-05-29,389.778
2013-05-30,392.408
2013-05-31,384.27
2013-06-03,386.028
2013-06-04,387.759
2013-06-05,381.086
2013-06-06,372.496
2013-06-07,381.909
2013-06-10,377.436
2013-06-11,377.286
2013-06-12,376.171
2013-06-13,372.757
2013-06-14,377.336
2013-06-17,379.198
2013-06-18,384.451
2013-06-19,386.52
2013-06-20,362.497
2013-06-21,353.467
2013-06-24,330.934
2013-06-25,335.375
2013-06-26,340.366
2013-06-27,342.403
2013-06-28,338.452
2013-07-01,342.23
2013-07-02,341.748
2013-07-03,332.087
2013-07-04,337.917
2013-07-05,335.299
2013-07-08,343.642
2013-07-09,336.336
2013-07-10,334.082
2013-07-11,348.735
2013-07-12,356.727
2013-07-15,357.398
2013-07-16,353.925
2013-07-17,354.658
2013-07-18,361.383
2013-07-19,352.932
2013-07-22,354.992
2013-07-23,355.265
2013-07-24,365.78
2013-07-25,365.558
2013-07-26,370.63
2013-07-29,372.077
2013-07-30,366.74
2013-07-31,367.972
2013-08-01,383.091
2013-08-02,384.711
2013-08-05,383.136
2013-08-06,386.954
2013-08-07,382.369
2013-08-08,393.84
2013-08-09,394.174
2013-08-12,393.639
2013-08-13,396.174
2013-08-14,398.666
2013-08-15,398.215
2013-08-16,408.956
2013-08-19,398.773
2013-08-20,395.152
2013-08-21,393.296
2013-08-22,399.484
2013-08-23,404.154
2013-08-26,402.387
2013-08-27,390.607
2013-08-28,391.912
2013-08-29,392.454
2013-08-30,384.001
2013-09-02,388.319
2013-09-03,390.417
2013-09-04,394.862
2013-09-05,394.888
2013-09-06,392.464
2013-09-09,397.343
2013-09-10,401.525
2013-09-11,402.216
2013-09-12,390.342
2013-09-13,381.782
2013-09-16,390.407
2013-09-17,386.009
2013-09-18,389.832
2013-09-19,399.797
2013-09-20,400.783
2013-09-23,393.838
2013-09-24,394.883
2013-09-25,397.116
2013-09-26,393.176
2013-09-27,396.841
2013-09-30,393.425
2013-10-01,399.77
2013-10-02,400.252
2013-10-03,401.081
2013-10-04,401.375
2013-10-07,396.951
2013-10-08,391.587
2013-10-09,385.15
2013-10-10,395.072
2013-10-11,397.751
2013-10-14,398.085
2013-10-15,400.228
2013-10-16,399.202
2013-10-17,401.943
2013-10-18,406.433
2013-10-21,406.672
2013-10-22,410.21
2013-10-23,404.196
2013-10-24,408.043
2013-10-25,406.91
2013-10-28,404.805
2013-10-29,412.172
2013-10-30,429.852
2013-10-31,421.678
2013-11-01,418.343
2013-11-04,432.957
2013-11-05,424.561
2013-11-06,433.73
2013-11-07,425.198
2013-11-08,416.947
2013-11-11,422.821
2013-11-12,423.81
2013-11-13,417.402
2013-11-14,416.93
2013-11-15,420.719
2013-11-18,424.814
2013-11-19,420.486
2013-11-20,414.667
2013-11-21,420.434
2013-11-22,424.856
2013-11-25,424.253
2013-11-26,426.183
2013-11-27,427.9
2013-11-28,430.072
2013-11-29,425.754
2013-12-02,419.616
2013-12-03,410.852
2013-12-04,408.697
2013-12-05,410.294
2013-12-06,408.618
2013-12-09,410.833
2013-12-10,410.121
2013-12-11,406.534
2013-12-12,398.214
2013-12-13,393.002
2013-12-16,398.002
2013-12-17,393.385
2013-12-18,402.809
2013-12-19,401.16
2013-12-20,404.794
2013-12-23,412.035
2013-12-24,410.847
2013-12-25,410.847
2013-12-26,411.614
2013-12-27,415.67
2013-12-30,415.766
2013-12-31,414.712
2014-01-01,414.712
2014-01-02,409.607
2014-01-03,410.452
2014-01-06,411.327
2014-01-07,432.424
2014-01-08,442.353
2014-01-09,441.565
2014-01-10,444.154
2014-01-13,441.006
2014-01-14,439.293
2014-01-15,443.477
2014-01-16,436.292
2014-01-17,439.019
2014-01-20,434.532
2014-01-21,432.37
2014-01-22,439.393
2014-01-23,436.782
2014-01-24,431.491
2014-01-27,426.944
2014-01-28,437.118
2014-01-29,426.646
2014-01-30,418.984
2014-01-31,412.617
2014-02-03,406.757
2014-02-04,406.59
2014-02-05,414.095
2014-02-06,421.349
2014-02-07,427.751
2014-02-10,429.729
2014-02-11,438.875
2014-02-12,438.772
2014-02-13,437.73
2014-02-14,445.068
2014-02-17,448.755
2014-02-18,455.69
2014-02-19,453.414
2014-02-20,449.352
2014-02-21,455.202
2014-02-24,456.386
2014-02-25,455.503
2014-02-26,454.976
2014-02-27,446.421
2014-02-28,434.757
2014-03-03,418.403
2014-03-04,424.946
2014-03-05,428.836
2014-03-06,443.586
2014-03-07,438.813
2014-03-10,430.58
2014-03-11,425.137
2014-03-12,421.888
2014-03-13,413.743
2014-03-14,409.155
2014-03-17,417.716
2014-03-18,421.393
2014-03-19,421.28
2014-03-20,416.424
2014-03-21,415.797
2014-03-24,408.314
2014-03-25,410.196
2014-03-26,422.818
2014-03-27,415.818
2014-03-28,417.469
2014-03-31,427.33
2014-04-01,432.778
2014-04-02,431.07
2014-04-03,432.805
2014-04-04,434.405
2014-04-07,426.464
2014-04-08,420.36
2014-04-09,426.196
2014-04-10,430.62
2014-04-11,429.176
2014-04-14,420.399
2014-04-15,416.975
2014-04-16,417.604
2014-04-17,420.061
2014-04-18,420.061
2014-04-21,419.105
2014-04-22,424.598
2014-04-23,426.896
2014-04-24,425.863
2014-04-25,416.919
2014-04-28,417.332
2014-04-29,424.3
2014-04-30,423.918
2014-05-01,423.918
2014-05-02,424.333
2014-05-05,419.391
2014-05-06,412.971
2014-05-07,411.43
2014-05-08,413.499
2014-05-09,410.452
2014-05-12,412.262
2014-05-13,408.146
2014-05-14,408.578
2014-05-15,398.829
2014-05-16,398.119
2014-05-19,399.574
2014-05-20,397.012
2014-05-21,397.844
2014-05-22,404.398
2014-05-23,408.178
2014-05-26,415.193
2014-05-27,418.371
2014-05-28,419.829
2014-05-29,420.384
2014-05-30,424.891
2014-06-02,424.401
2014-06-03,421.576
2014-06-04,423.092
2014-06-05,427.962
2014-06-06,429.6
2014-06-09,428.151
2014-06-10,429.658
2014-06-11,427.75
2014-06-12,427.455
2014-06-13,424.646
2014-06-16,425.325
2014-06-17,424.422
2014-06-18,421.021
2014-06-19,422.882
2014-06-20,415.058
2014-06-23,411.013
2014-06-24,407.363
2014-06-25,404.827
2014-06-26,400.78
2014-06-27,400.966
2014-06-30,402.812
2014-07-01,403.625
2014-07-02,403.662
2014-07-03,398.374
2014-07-04,359.772
2014-07-07,354.039
2014-07-08,347.349
2014-07-09,345.539
2014-07-10,338.651
2014-07-11,346.64
2014-07-14,353.801
2014-07-15,346.126
2014-07-16,348.324
2014-07-17,346.582
2014-07-18,344.399
2014-07-21,342.078
2014-07-22,342.517
2014-07-23,348.256
2014-07-24,350.503
2014-07-25,351.397
2014-07-28,347.769
2014-07-29,346.642
2014-07-30,347.884
2014-07-31,344.454
2014-08-01,342.289
2014-08-04,344.745
2014-08-05,341.546
2014-08-06,340.516
2014-08-07,342.943
2014-08-08,348.771
2014-08-11,349.521
2014-08-12,340.265
2014-08-13,349.867
2014-08-14,348.489
2014-08-15,348.554
2014-08-18,347.509
2014-08-19,348.12
2014-08-20,344.751
2014-08-21,346.596
2014-08-22,347.375
2014-08-25,350.098
2014-08-26,349.947
2014-08-27,348.012
2014-08-28,339.327
2014-08-29,342.577
2014-09-01,341.265
2014-09-02,341.251
2014-09-03,347.274
2014-09-04,349.454
2014-09-05,351.915
2014-09-08,350.973
2014-09-09,347.243
2014-09-10,342.653
2014-09-11,340.217
2014-09-12,339.863
2014-09-15,337.948
2014-09-16,332.361
2014-09-17,335.976
2014-09-18,338.46
2014-09-19,338.048
2014-09-22,336.527
2014-09-23,329.149
2014-09-24,327.997
2014-09-25,326.947
2014-09-26,321.627
2014-09-29,318.322
2014-09-30,318.268
2014-10-01,315.999
2014-10-02,311.932
2014-10-03,310.169
2014-10-06,313.228
2014-10-07,310.08
2014-10-08,307.857
2014-10-09,306.31
2014-10-10,301.18
2014-10-13,305.645
2014-10-14,301.61
2014-10-15,295.852
2014-10-16,296.44
2014-10-17,301.182
2014-10-20,304.295
2014-10-21,309.1
2014-10-22,305.527
2014-10-23,308.704
2014-10-24,315.207
2014-10-27,323.581
2014-10-28,327.154
2014-10-29,321.175
2014-10-30,326.692
2014-10-31,326.656
2014-11-03,327.319
2014-11-04,327.24
2014-11-05,320.729
2014-11-06,326.663
2014-11-07,327.515
2014-11-10,329.896
2014-11-11,331.455
2014-11-12,328.332
2014-11-13,327.624
2014-11-14,329.462
2014-11-17,332.852
2014-11-18,340.752
2014-11-19,342.622
2014-11-20,339.814
2014-11-21,348.363
2014-11-24,350.253
2014-11-25,352.434
2014-11-26,356.175
2014-11-27,353.823
2014-11-28,355.384
2014-12-01,350.838
2014-12-02,351.808
2014-12-03,352.829
2014-12-04,350.668
2014-12-05,354.254
2014-12-08,354.096
2014-12-09,350.525
2014-12-10,350.444
2014-12-11,348.936
2014-12-12,337.693
2014-12-15,319.494
2014-12-16,330.65
2014-12-17,323.363
2014-12-18,327.153
2014-12-19,323.969
2014-12-22,329.53
2014-12-23,330.796
2014-12-24,331.149
2014-12-25,331.149
2014-12-26,330.633
2014-12-29,328.811
2014-12-30,325.836
2014-12-31,324.122
2015-01-01,324.122
2015-01-02,330.31
2015-01-05,318.943
2015-01-06,318.476
2015-01-07,313.595
2015-01-08,317.458
2015-01-09,315.993
2015-01-12,320.222
2015-01-13,323.961
2015-01-14,321.912
2015-01-15,312.86
2015-01-16,310.2
2015-01-19,314.526
2015-01-20,316.615
2015-01-21,320.752
2015-01-22,320.518
2015-01-23,313.46
2015-01-26,322.511
2015-01-27,323.134
2015-01-28,309.579
2015-01-29,307.951
2015-01-30,307.906
2015-02-02,312.852
2015-02-03,324.219
2015-02-04,322.451
2015-02-05,321.753
2015-02-06,323.291
2015-02-09,328.551
2015-02-10,337.388
2015-02-11,337.73
2015-02-12,348.075
2015-02-13,354.147
2015-02-16,352.534
2015-02-17,352.776
2015-02-18,355.401
2015-02-19,358.312
2015-02-20,361.796
2015-02-23,364.439
2015-02-24,359.506
2015-02-25,357.811
2015-02-26,353.427
2015-02-27,352.879
2015-03-02,350.784
2015-03-03,345.63
2015-03-04,344.041
2015-03-05,351.36
2015-03-06,354.641
2015-03-09,352.41
2015-03-10,339.229
2015-03-11,341.681
2015-03-12,338.85
2015-03-13,341.572
2015-03-16,345.257
2015-03-17,341.504
2015-03-18,336.281
2015-03-19,341.301
2015-03-20,348.521
2015-03-23,356.36
2015-03-24,357.345
2015-03-25,357.606
2015-03-26,346.606
2015-03-27,341.529
2015-03-30,348.938
2015-03-31,345.591
2015-04-01,351.561
2015-04-02,357.956
2015-04-03,357.956
2015-04-06,362.923
2015-04-07,360.805
2015-04-08,359.03
2015-04-09,358.323
