Date,NETHERLANDS IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-21,857.67
2015-07-22,853.397
2015-07-23,861.0
2015-07-24,851.44
2015-07-27,850.496
2015-07-28,856.671
2015-07-29,853.927
2015-07-30,851.596
2015-07-31,861.859
2015-08-03,865.961
2015-08-04,861.63
2015-08-05,843.104
2015-08-06,845.278
2015-08-07,838.06
2015-08-10,850.878
2015-08-11,842.371
2015-08-12,823.471
2015-08-13,815.139
2015-08-14,808.224
2015-08-17,805.632
2015-08-18,817.659
2015-08-19,803.136
2015-08-20,790.622
2015-08-21,773.771
2015-08-24,750.774
2015-08-25,775.026
2015-08-26,766.735
2015-08-27,781.755
2015-08-28,782.419
2015-08-31,780.099
2015-09-01,763.283
2015-09-02,761.768
2015-09-03,768.86
2015-09-04,749.57
2015-09-07,758.063
2015-09-08,767.883
2015-09-09,776.381
2015-09-10,766.886
2015-09-11,760.432
2015-09-14,753.767
2015-09-15,759.582
2015-09-16,763.879
2015-09-17,764.247
2015-09-18,743.024
2015-09-21,740.175
2015-09-22,715.629
2015-09-23,715.805
2015-09-24,709.871
2015-09-25,726.354
2015-09-28,706.511
2015-09-29,707.592
2015-09-30,717.073
2015-10-01,719.359
2015-10-02,726.947
2015-10-05,747.461
2015-10-06,754.329
2015-10-07,752.685
2015-10-08,753.492
2015-10-09,759.139
2015-10-12,753.066
2015-10-13,749.49
2015-10-14,750.38
2015-10-15,756.936
2015-10-16,764.017
2015-10-19,762.786
2015-10-20,759.451
2015-10-21,763.321
2015-10-22,763.714
2015-10-23,771.842
2015-10-26,774.029
2015-10-27,766.643
2015-10-28,775.621
2015-10-29,766.434
2015-10-30,775.194
2015-11-02,781.364
2015-11-03,769.977
2015-11-04,766.392
2015-11-05,762.111
2015-11-06,772.345
2015-11-09,763.157
2015-11-10,758.24
2015-11-11,764.93
2015-11-12,749.821
2015-11-13,739.989
2015-11-16,736.934
2015-11-17,749.198
2015-11-18,747.545
2015-11-19,758.312
2015-11-20,750.672
2015-11-23,743.885
2015-11-24,741.647
2015-11-25,745.24
2015-11-26,752.164
2015-11-27,753.31
2015-11-30,746.198
2015-12-01,746.855
2015-12-02,738.742
2015-12-03,738.558
2015-12-04,739.908
2015-12-07,737.367
2015-12-08,722.713
2015-12-09,732.377
2015-12-10,723.921
2015-12-11,718.047
2015-12-14,706.802
2015-12-15,719.807
2015-12-16,720.396
2015-12-17,723.49
2015-12-18,716.96
2015-12-21,714.118
2015-12-22,724.038
2015-12-23,736.834
2015-12-24,743.228
2015-12-25,743.228
2015-12-28,741.761
2015-12-29,747.412
2015-12-30,744.69
2015-12-31,735.008
2016-01-01,735.008
2016-01-04,716.475
2016-01-05,711.146
2016-01-06,704.696
2016-01-07,694.39
2016-01-08,687.15
2016-01-11,683.518
2016-01-12,691.827
2016-01-13,700.362
2016-01-14,689.307
2016-01-15,678.106
2016-01-18,661.434
2016-01-19,668.627
2016-01-20,646.668
2016-01-21,652.087
2016-01-22,673.647
2016-01-25,662.304
2016-01-26,668.261
2016-01-27,667.529
2016-01-28,658.855
2016-01-29,668.177
2016-02-01,668.343
2016-02-02,646.103
2016-02-03,644.755
2016-02-04,677.74
2016-02-05,671.765
2016-02-08,638.689
2016-02-09,622.799
2016-02-10,631.599
2016-02-11,613.336
2016-02-12,625.942
2016-02-15,645.074
2016-02-16,642.855
2016-02-17,662.986
2016-02-18,658.292
2016-02-19,649.528
2016-02-22,663.162
2016-02-23,652.123
2016-02-24,639.056
2016-02-25,651.757
2016-02-26,665.18
2016-02-29,668.752
2016-03-01,684.881
2016-03-02,690.127
2016-03-03,692.726
2016-03-04,702.858
2016-03-07,695.653
2016-03-08,693.376
2016-03-09,688.973
2016-03-10,693.395
2016-03-11,721.974
2016-03-14,721.857
2016-03-15,716.778
2016-03-16,714.303
2016-03-17,725.328
2016-03-18,728.662
2016-03-21,725.576
2016-03-22,722.573
2016-03-23,714.719
2016-03-24,700.633
2016-03-25,700.633
2016-03-28,703.988
2016-03-29,703.14
2016-03-30,718.867
2016-03-31,711.632
2016-04-01,698.685
2016-04-04,704.546
2016-04-05,687.773
2016-04-06,692.032
2016-04-07,684.678
2016-04-08,696.149
2016-04-11,708.684
2016-04-12,706.881
2016-04-13,725.229
2016-04-14,727.58
2016-04-15,730.165
2016-04-18,734.274
2016-04-19,742.238
2016-04-20,742.256
2016-04-21,744.033
2016-04-22,741.698
2016-04-25,730.346
2016-04-26,738.424
2016-04-27,739.782
2016-04-28,745.518
2016-04-29,738.414
2016-05-02,743.743
2016-05-03,726.82
2016-05-04,719.078
2016-05-05,709.961
2016-05-06,713.761
2016-05-09,711.381
2016-05-10,722.414
2016-05-11,722.676
2016-05-12,708.025
2016-05-13,703.178
2016-05-16,700.242
2016-05-17,696.424
2016-05-18,702.018
2016-05-19,693.638
2016-05-20,704.583
2016-05-23,703.605
2016-05-24,720.066
2016-05-25,732.477
2016-05-26,734.76
2016-05-27,734.431
2016-05-30,736.962
2016-05-31,730.645
2016-06-01,728.682
2016-06-02,730.137
2016-06-03,731.473
2016-06-06,735.507
2016-06-07,740.244
2016-06-08,735.842
2016-06-09,722.274
2016-06-10,696.253
2016-06-13,679.435
2016-06-14,660.665
2016-06-15,660.899
2016-06-16,648.633
2016-06-17,665.136
2016-06-20,696.423
2016-06-21,695.842
2016-06-22,699.994
2016-06-23,724.268
2016-06-24,636.509
2016-06-27,585.741
2016-06-28,600.508
2016-06-29,616.336
2016-06-30,623.963
2016-07-01,625.891
2016-07-04,618.022
2016-07-05,598.039
2016-07-06,579.923
2016-07-07,587.767
2016-07-08,607.503
2016-07-11,623.198
2016-07-12,638.439
2016-07-13,638.109
2016-07-14,647.945
2016-07-15,644.08
2016-07-18,645.024
2016-07-19,641.837
2016-07-20,648.204
2016-07-21,649.597
2016-07-22,650.865
2016-07-25,648.329
2016-07-26,645.803
2016-07-27,647.87
2016-07-28,645.241
2016-07-29,660.904
2016-08-01,655.015
2016-08-02,642.725
2016-08-03,662.336
2016-08-04,666.604
2016-08-05,673.796
2016-08-08,681.723
2016-08-09,694.119
2016-08-10,696.939
2016-08-11,701.056
2016-08-12,699.086
2016-08-15,700.423
2016-08-16,698.449
2016-08-17,696.132
2016-08-18,707.838
2016-08-19,699.467
2016-08-22,702.701
2016-08-23,716.022
2016-08-24,714.613
2016-08-25,711.946
2016-08-26,713.818
2016-08-29,704.498
2016-08-30,713.971
2016-08-31,721.748
2016-09-01,726.115
2016-09-02,733.628
2016-09-05,732.704
2016-09-06,733.96
2016-09-07,736.494
2016-09-08,741.076
2016-09-09,731.146
2016-09-12,718.538
2016-09-13,709.828
2016-09-14,705.374
2016-09-15,707.498
2016-09-16,694.391
2016-09-19,702.661
2016-09-20,701.558
2016-09-21,713.755
2016-09-22,729.313
2016-09-23,726.352
2016-09-26,717.622
2016-09-27,710.734
2016-09-28,716.396
2016-09-29,716.603
2016-09-30,720.996
2016-10-03,716.747
2016-10-04,719.216
2016-10-05,734.178
2016-10-06,736.387
2016-10-07,730.685
2016-10-10,732.333
2016-10-11,723.993
2016-10-12,725.306
2016-10-13,712.877
2016-10-14,723.048
2016-10-17,722.521
2016-10-18,731.248
2016-10-19,734.822
2016-10-20,739.862
2016-10-21,735.937
2016-10-24,744.637
2016-10-25,745.14
2016-10-26,746.642
2016-10-27,748.412
2016-10-28,748.75
2016-10-31,746.432
2016-11-01,743.064
2016-11-02,734.864
2016-11-03,736.551
2016-11-04,738.418
2016-11-07,749.729
2016-11-08,753.292
2016-11-09,767.321
2016-11-10,771.204
2016-11-11,763.255
2016-11-14,763.801
2016-11-15,764.031
2016-11-16,750.443
2016-11-17,752.456
2016-11-18,740.69
2016-11-21,744.748
2016-11-22,752.188
2016-11-23,743.868
2016-11-24,746.485
2016-11-25,747.808
2016-11-28,736.224
2016-11-29,743.784
2016-11-30,750.39
2016-12-01,751.279
2016-12-02,742.384
2016-12-05,758.156
2016-12-06,776.445
2016-12-07,784.829
2016-12-08,783.153
2016-12-09,775.688
2016-12-12,780.112
2016-12-13,785.34
2016-12-14,778.234
2016-12-15,771.762
2016-12-16,768.937
2016-12-19,768.652
2016-12-20,770.246
2016-12-21,774.158
2016-12-22,774.755
2016-12-23,777.47
2016-12-26,777.47
2016-12-27,775.969
2016-12-28,769.616
2016-12-29,771.579
2016-12-30,776.812
2017-01-02,783.784
2017-01-03,782.6
2017-01-04,792.274
2017-01-05,798.151
2017-01-06,799.822
2017-01-09,791.493
2017-01-10,791.652
2017-01-11,783.597
2017-01-12,791.147
2017-01-13,801.71
2017-01-16,791.647
2017-01-17,795.029
2017-01-18,793.243
2017-01-19,786.99
2017-01-20,795.869
2017-01-23,792.969
2017-01-24,796.587
2017-01-25,813.789
2017-01-26,810.467
2017-01-27,811.009
2017-01-30,797.871
2017-01-31,801.197
2017-02-01,806.538
2017-02-02,813.643
2017-02-03,819.351
2017-02-06,806.324
2017-02-07,805.454
2017-02-08,797.069
2017-02-09,804.388
2017-02-10,796.908
2017-02-13,802.297
2017-02-14,804.054
2017-02-15,805.515
2017-02-16,806.168
2017-02-17,793.384
2017-02-20,794.041
2017-02-21,789.683
2017-02-22,787.264
2017-02-23,785.163
2017-02-24,776.399
2017-02-27,777.926
2017-02-28,783.51
2017-03-01,797.496
2017-03-02,794.942
2017-03-03,808.573
2017-03-06,807.727
2017-03-07,807.31
2017-03-08,809.728
2017-03-09,835.409
2017-03-10,854.244
2017-03-13,854.76
2017-03-14,844.266
2017-03-15,846.037
2017-03-16,856.38
2017-03-17,855.116
2017-03-20,852.322
2017-03-21,858.593
2017-03-22,838.992
2017-03-23,847.176
2017-03-24,842.403
2017-03-27,844.592
2017-03-28,848.799
2017-03-29,837.933
2017-03-30,841.637
2017-03-31,842.335
2017-04-03,833.788
2017-04-04,832.808
2017-04-05,834.874
2017-04-06,836.591
2017-04-07,833.182
2017-04-10,832.585
2017-04-11,834.289
2017-04-12,830.581
2017-04-13,828.786
2017-04-14,828.786
2017-04-17,831.92
2017-04-18,825.094
2017-04-19,841.009
2017-04-20,845.956
2017-04-21,841.562
2017-04-24,893.264
2017-04-25,898.8
2017-04-26,892.224
2017-04-27,886.836
2017-04-28,891.188
2017-05-01,893.504
2017-05-02,901.256
2017-05-03,904.862
2017-05-04,919.45
2017-05-05,932.015
2017-05-08,921.888
2017-05-09,916.924
2017-05-10,914.736
2017-05-11,906.038
2017-05-12,912.343
2017-05-15,921.14
2017-05-16,929.268
2017-05-17,913.667
2017-05-18,910.692
2017-05-19,922.495
2017-05-22,931.575
2017-05-23,932.902
2017-05-24,928.251
2017-05-25,927.222
2017-05-26,927.052
2017-05-29,926.741
2017-05-30,918.204
2017-05-31,921.683
2017-06-01,926.755
2017-06-02,931.04
2017-06-05,925.728
2017-06-06,918.035
2017-06-07,928.538
2017-06-08,933.321
2017-06-09,943.057
2017-06-12,934.427
2017-06-13,935.488
2017-06-14,935.841
2017-06-15,922.702
2017-06-16,930.779
2017-06-19,935.209
2017-06-20,925.147
2017-06-21,925.259
2017-06-22,923.329
2017-06-23,919.276
2017-06-26,922.302
2017-06-27,929.175
2017-06-28,936.399
2017-06-29,940.351
2017-06-30,935.874
2017-07-03,951.216
2017-07-04,947.253
2017-07-05,946.63
2017-07-06,958.985
2017-07-07,960.542
2017-07-10,963.179
2017-07-11,963.143
2017-07-12,964.703
2017-07-13,971.845
2017-07-14,974.525
2017-07-17,975.392
2017-07-18,974.57
2017-07-19,975.354
2017-07-20,991.049
2017-07-21,987.078
2017-07-24,985.924
2017-07-25,997.24
2017-07-26,1000.327
2017-07-27,1010.22
2017-07-28,1009.965
2017-07-31,1013.496
2017-08-01,1019.304
2017-08-02,1017.832
2017-08-03,1018.693
2017-08-04,1019.266
2017-08-07,1025.62
2017-08-08,1023.787
2017-08-09,1014.674
2017-08-10,1007.412
2017-08-11,996.459
2017-08-14,1004.865
2017-08-15,1004.374
2017-08-16,1008.441
2017-08-17,1003.415
2017-08-18,999.994
2017-08-21,995.104
2017-08-22,998.136
2017-08-23,994.632
2017-08-24,993.51
2017-08-25,997.504
2017-08-28,999.294
2017-08-29,990.39
2017-08-30,987.428
2017-08-31,992.923
2017-09-01,995.43
2017-09-04,993.878
2017-09-05,985.605
2017-09-06,984.46
2017-09-07,988.597
2017-09-08,994.493
2017-09-11,1002.19
2017-09-12,1014.842
2017-09-13,1017.846
2017-09-14,1013.995
2017-09-15,1011.978
2017-09-18,1017.786
2017-09-19,1021.112
2017-09-20,1024.188
2017-09-21,1024.664
2017-09-22,1027.143
2017-09-25,1014.684
2017-09-26,1007.328
2017-09-27,1016.066
2017-09-28,1021.052
2017-09-29,1032.242
2017-10-02,1028.9
2017-10-03,1032.472
2017-10-04,1027.945
2017-10-05,1026.365
2017-10-06,1029.761
2017-10-09,1033.361
2017-10-10,1039.638
2017-10-11,1042.979
2017-10-12,1039.558
2017-10-13,1036.719
2017-10-16,1033.007
2017-10-17,1032.107
2017-10-18,1041.622
2017-10-19,1047.973
2017-10-20,1048.734
2017-10-23,1042.331
2017-10-24,1046.533
2017-10-25,1048.405
2017-10-26,1046.731
2017-10-27,1031.85
2017-10-30,1036.106
2017-10-31,1038.407
2017-11-01,1040.771
2017-11-02,1044.219
2017-11-03,1035.366
2017-11-06,1025.937
2017-11-07,1023.653
2017-11-08,1021.589
2017-11-09,1020.341
2017-11-10,1021.046
2017-11-13,1015.633
2017-11-14,1017.604
2017-11-15,1020.07
2017-11-16,1019.086
2017-11-17,1018.113
2017-11-20,1012.465
2017-11-21,1010.657
2017-11-22,1016.707
2017-11-23,1022.737
2017-11-24,1035.073
2017-11-27,1028.693
2017-11-28,1028.767
2017-11-29,1032.899
2017-11-30,1038.846
2017-12-01,1026.479
2017-12-04,1039.39
2017-12-05,1036.865
2017-12-06,1024.861
2017-12-07,1035.753
2017-12-08,1044.928
2017-12-11,1052.063
2017-12-12,1055.249
2017-12-13,1054.219
2017-12-14,1051.792
2017-12-15,1047.073
2017-12-18,1060.851
2017-12-19,1060.398
2017-12-20,1062.394
2017-12-21,1062.63
2017-12-22,1057.88
2017-12-25,1057.88
2017-12-26,1060.514
2017-12-27,1062.785
2017-12-28,1066.34
2017-12-29,1067.937
2018-01-01,1067.937
2018-01-02,1072.235
2018-01-03,1076.092
2018-01-04,1091.389
2018-01-05,1093.527
2018-01-08,1091.94
2018-01-09,1092.187
2018-01-10,1112.238
2018-01-11,1118.538
2018-01-12,1132.696
2018-01-15,1142.983
2018-01-16,1138.818
2018-01-17,1140.27
2018-01-18,1141.664
2018-01-19,1141.871
2018-01-22,1155.49
2018-01-23,1147.63
2018-01-24,1145.242
2018-01-25,1157.897
2018-01-26,1153.396
2018-01-29,1145.909
2018-01-30,1135.253
2018-01-31,1133.503
2018-02-01,1131.189
2018-02-02,1120.893
2018-02-05,1109.01
2018-02-06,1072.027
2018-02-07,1084.229
2018-02-08,1070.601
2018-02-09,1051.125
2018-02-12,1060.0
2018-02-13,1059.326
2018-02-14,1070.579
2018-02-15,1083.775
2018-02-16,1087.579
2018-02-19,1079.607
2018-02-20,1080.054
2018-02-21,1081.951
2018-02-22,1079.63
2018-02-23,1079.72
2018-02-26,1079.203
2018-02-27,1076.968
2018-02-28,1071.506
2018-03-01,1062.2
2018-03-02,1050.379
2018-03-05,1061.159
2018-03-06,1072.539
2018-03-07,1072.091
2018-03-08,1069.234
2018-03-09,1066.919
2018-03-12,1066.9
2018-03-13,1065.267
2018-03-14,1055.348
2018-03-15,1060.099
2018-03-16,1064.7
2018-03-19,1057.486
2018-03-20,1059.752
2018-03-21,1055.985
2018-03-22,1037.408
2018-03-23,1033.339
2018-03-26,1034.568
2018-03-27,1041.615
2018-03-28,1046.564
2018-03-29,1044.732
2018-03-30,1044.732
2018-04-02,1045.572
2018-04-03,1037.043
2018-04-04,1037.393
2018-04-05,1051.862
2018-04-06,1051.99
2018-04-09,1059.022
2018-04-10,1071.226
2018-04-11,1074.683
2018-04-12,1079.873
2018-04-13,1078.228
2018-04-16,1081.692
2018-04-17,1083.578
2018-04-18,1094.211
2018-04-19,1095.907
2018-04-20,1088.884
2018-04-23,1093.479
2018-04-24,1095.081
2018-04-25,1083.187
2018-04-26,1076.824
2018-04-27,1076.417
2018-04-30,1078.134
2018-05-01,1069.902
2018-05-02,1069.765
2018-05-03,1055.593
2018-05-04,1055.371
2018-05-07,1057.401
2018-05-08,1056.107
2018-05-09,1044.751
2018-05-10,1041.904
2018-05-11,1049.547
2018-05-14,1050.351
2018-05-15,1040.947
2018-05-16,1029.052
2018-05-17,1027.23
2018-05-18,1022.531
2018-05-21,1028.388
2018-05-22,1039.537
2018-05-23,1021.265
2018-05-24,1016.982
2018-05-25,1011.011
2018-05-28,1000.969
2018-05-29,972.714
2018-05-30,981.59
2018-05-31,978.539
2018-06-01,997.634
2018-06-04,1006.789
2018-06-05,992.086
2018-06-06,1003.72
2018-06-07,1011.847
2018-06-08,1001.142
2018-06-11,1019.292
2018-06-12,1014.658
2018-06-13,1009.485
2018-06-14,1000.488
2018-06-15,984.699
2018-06-18,984.596
2018-06-19,978.298
2018-06-20,980.245
2018-06-21,971.007
2018-06-22,984.987
2018-06-25,975.868
2018-06-26,969.089
2018-06-27,965.421
2018-06-28,956.972
2018-06-29,971.934
2018-07-02,960.138
2018-07-03,968.553
2018-07-04,966.218
2018-07-05,977.669
2018-07-06,981.89
2018-07-09,989.493
2018-07-10,987.487
2018-07-11,976.67
2018-07-12,976.538
2018-07-13,978.475
2018-07-16,983.754
2018-07-17,977.831
2018-07-18,979.066
2018-07-19,975.307
2018-07-20,982.578
2018-07-23,985.827
2018-07-24,1001.401
2018-07-25,997.059
2018-07-26,1006.805
2018-07-27,1012.69
2018-07-30,1017.417
2018-07-31,1021.543
2018-08-01,1017.076
2018-08-02,1001.696
2018-08-03,1003.914
2018-08-06,1000.553
2018-08-07,1006.128
2018-08-08,1011.234
2018-08-09,1010.375
2018-08-10,975.948
2018-08-13,964.57
2018-08-14,958.579
2018-08-15,946.144
2018-08-16,960.779
2018-08-17,951.376
2018-08-20,954.006
2018-08-21,969.96
2018-08-22,985.144
2018-08-23,981.604
2018-08-24,986.207
2018-08-27,995.704
2018-08-28,997.253
2018-08-29,998.979
2018-08-30,991.6
2018-08-31,982.554
2018-09-03,985.392
2018-09-04,973.394
2018-09-05,975.668
2018-09-06,970.55
2018-09-07,955.03
2018-09-10,959.965
2018-09-11,956.294
2018-09-12,962.372
2018-09-13,967.097
2018-09-14,973.784
2018-09-17,976.599
2018-09-18,977.283
2018-09-19,983.896
2018-09-20,1003.608
2018-09-21,1010.507
2018-09-24,1006.318
2018-09-25,1014.786
2018-09-26,1007.514
2018-09-27,1005.113
2018-09-28,979.842
2018-10-01,979.992
2018-10-02,970.216
2018-10-03,974.035
2018-10-04,968.183
2018-10-05,963.18
2018-10-08,945.552
2018-10-09,950.169
2018-10-10,948.207
2018-10-11,929.483
2018-10-12,929.523
2018-10-15,929.572
2018-10-16,938.115
2018-10-17,935.591
2018-10-18,925.597
2018-10-19,919.562
2018-10-22,900.103
2018-10-23,887.451
2018-10-24,876.849
2018-10-25,880.698
2018-10-26,874.576
2018-10-29,886.226
2018-10-30,884.999
2018-10-31,896.889
2018-11-01,920.989
2018-11-02,928.66
2018-11-05,930.032
2018-11-06,927.766
2018-11-07,943.426
2018-11-08,942.566
2018-11-09,935.588
2018-11-12,919.756
2018-11-13,927.038
2018-11-14,922.008
2018-11-15,913.474
2018-11-16,913.436
2018-11-19,918.84
2018-11-20,894.191
2018-11-21,903.718
2018-11-22,899.083
2018-11-23,896.683
2018-11-26,907.768
2018-11-27,904.111
2018-11-28,900.683
2018-11-29,907.682
2018-11-30,896.016
2018-12-03,905.03
2018-12-04,893.267
2018-12-05,881.189
2018-12-06,851.215
2018-12-07,855.625
2018-12-10,833.055
2018-12-11,833.494
2018-12-12,851.786
2018-12-13,851.392
2018-12-14,841.264
2018-12-17,826.984
2018-12-18,829.034
2018-12-19,835.258
2018-12-20,809.775
2018-12-21,810.291
2018-12-24,797.116
2018-12-25,797.116
2018-12-26,798.529
2018-12-27,791.424
2018-12-28,807.846
2018-12-31,814.802
2019-01-01,814.802
2019-01-02,806.536
2019-01-03,799.487
2019-01-04,828.651
2019-01-07,835.346
2019-01-08,838.904
2019-01-09,846.718
2019-01-10,851.211
2019-01-11,850.079
2019-01-14,847.837
2019-01-15,849.199
2019-01-16,861.744
2019-01-17,856.282
2019-01-18,874.593
2019-01-21,873.656
2019-01-22,869.621
2019-01-23,872.033
2019-01-24,871.627
2019-01-25,886.3
2019-01-28,881.003
2019-01-29,883.426
2019-01-30,890.046
2019-01-31,885.686
2019-02-01,883.291
2019-02-04,878.737
2019-02-05,888.631
2019-02-06,905.199
2019-02-07,890.193
2019-02-08,877.335
2019-02-11,881.948
2019-02-12,892.083
2019-02-13,890.36
2019-02-14,885.519
2019-02-15,904.617
2019-02-18,912.93
2019-02-19,912.624
2019-02-20,917.701
2019-02-21,909.831
2019-02-22,913.545
2019-02-25,921.429
2019-02-26,926.314
2019-02-27,933.236
2019-02-28,937.601
2019-03-01,940.977
2019-03-04,935.153
2019-03-05,922.17
2019-03-06,915.746
2019-03-07,893.539
2019-03-08,877.215
2019-03-11,891.686
2019-03-12,895.331
2019-03-13,905.976
2019-03-14,913.187
2019-03-15,925.151
2019-03-18,924.375
2019-03-19,925.258
2019-03-20,909.937
2019-03-21,909.271
2019-03-22,882.477
2019-03-25,883.413
2019-03-26,882.797
2019-03-27,890.596
2019-03-28,887.268
2019-03-29,895.142
2019-04-01,909.442
2019-04-02,908.58
2019-04-03,924.983
2019-04-04,924.333
2019-04-05,922.697
2019-04-08,923.267
2019-04-09,922.492
2019-04-10,921.012
2019-04-11,933.017
2019-04-12,951.567
2019-04-15,956.428
2019-04-16,960.561
2019-04-17,964.099
2019-04-18,960.343
2019-04-19,960.343
2019-04-22,960.624
2019-04-23,953.727
2019-04-24,945.05
2019-04-25,940.491
2019-04-26,941.205
2019-04-29,948.174
2019-04-30,952.571
2019-05-01,956.783
2019-05-02,946.491
2019-05-03,945.643
2019-05-06,934.314
2019-05-07,917.854
2019-05-08,917.12
2019-05-09,899.447
2019-05-10,906.695
2019-05-13,887.562
2019-05-14,895.679
2019-05-15,890.896
2019-05-16,900.45
2019-05-17,890.97
2019-05-20,882.824
2019-05-21,890.695
2019-05-22,883.105
2019-05-23,863.724
2019-05-24,873.92
2019-05-27,876.695
2019-05-28,875.694
2019-05-29,861.937
2019-05-30,866.349
2019-05-31,857.339
2019-06-03,855.439
2019-06-04,884.489
2019-06-05,881.962
2019-06-06,877.668
2019-06-07,894.545
2019-06-10,902.932
2019-06-11,912.383
2019-06-12,904.389
2019-06-13,899.647
2019-06-14,888.223
2019-06-17,889.499
2019-06-18,898.06
2019-06-19,910.262
2019-06-20,904.97
2019-06-21,903.805
2019-06-24,901.222
2019-06-25,894.61
2019-06-26,905.153
2019-06-27,915.375
2019-06-28,923.527
2019-07-01,926.945
2019-07-02,920.907
2019-07-03,927.51
2019-07-04,933.969
2019-07-05,932.496
2019-07-08,919.509
2019-07-09,910.65
2019-07-10,915.054
2019-07-11,919.667
2019-07-12,923.796
2019-07-15,924.643
2019-07-16,929.335
2019-07-17,917.084
2019-07-18,912.786
2019-07-19,908.987
2019-07-22,907.331
2019-07-23,913.958
2019-07-24,913.009
2019-07-25,917.402
2019-07-26,908.65
2019-07-29,905.383
2019-07-30,892.107
2019-07-31,892.905
2019-08-01,881.193
2019-08-02,845.204
2019-08-05,830.705
2019-08-06,824.797
2019-08-07,825.122
2019-08-08,835.23
2019-08-09,819.659
2019-08-12,811.425
2019-08-13,817.139
2019-08-14,796.112
2019-08-15,782.904
2019-08-16,801.279
2019-08-19,804.677
2019-08-20,797.417
2019-08-21,797.565
2019-08-22,800.281
2019-08-23,792.003
2019-08-26,794.895
2019-08-27,797.548
2019-08-28,792.724
2019-08-29,800.224
2019-08-30,803.881
2019-09-02,796.588
2019-09-03,790.013
2019-09-04,804.234
2019-09-05,826.149
2019-09-06,829.048
2019-09-09,848.669
2019-09-10,866.519
2019-09-11,869.353
2019-09-12,869.336
2019-09-13,891.164
2019-09-16,875.019
2019-09-17,867.182
2019-09-18,865.526
2019-09-19,876.662
2019-09-20,874.345
2019-09-23,858.553
2019-09-24,852.255
2019-09-25,848.263
2019-09-26,840.28
2019-09-27,850.119
2019-09-30,848.236
2019-10-01,837.825
2019-10-02,814.204
2019-10-03,814.917
2019-10-04,820.964
2019-10-07,827.502
2019-10-08,815.836
2019-10-09,819.061
2019-10-10,844.105
2019-10-11,871.561
2019-10-14,867.643
2019-10-15,883.029
2019-10-16,889.897
2019-10-17,892.355
2019-10-18,894.919
2019-10-21,908.916
2019-10-22,910.543
2019-10-23,912.416
2019-10-24,916.117
2019-10-25,915.595
2019-10-28,917.528
2019-10-29,919.165
2019-10-30,909.467
2019-10-31,906.017
2019-11-01,915.54
2019-11-04,926.289
2019-11-05,933.503
2019-11-06,936.739
2019-11-07,949.726
2019-11-08,942.478
2019-11-11,941.614
2019-11-12,945.627
2019-11-13,929.602
2019-11-14,924.69
2019-11-15,935.552
2019-11-18,929.614
2019-11-19,928.891
2019-11-20,921.353
2019-11-21,917.346
2019-11-22,922.066
2019-11-25,920.944
2019-11-26,918.999
2019-11-27,920.521
2019-11-28,919.294
2019-11-29,916.711
2019-12-02,910.236
2019-12-03,898.396
2019-12-04,910.718
2019-12-05,912.262
2019-12-06,920.979
2019-12-09,922.797
2019-12-10,919.299
2019-12-11,915.456
2019-12-12,926.469
2019-12-13,931.784
2019-12-16,940.485
2019-12-17,941.985
2019-12-18,941.542
2019-12-19,940.499
2019-12-20,937.795
2019-12-23,934.944
2019-12-24,936.714
2019-12-25,936.714
2019-12-26,937.645
2019-12-27,940.765
2019-12-30,939.621
2019-12-31,937.638
2020-01-01,937.638
2020-01-02,956.153
2020-01-03,945.568
2020-01-06,940.306
2020-01-07,941.61
2020-01-08,946.737
2020-01-09,942.797
2020-01-10,938.952
2020-01-13,933.922
2020-01-14,935.302
2020-01-15,928.732
2020-01-16,928.021
2020-01-17,929.31
2020-01-20,922.909
2020-01-21,916.82
2020-01-22,910.588
2020-01-23,901.7
2020-01-24,905.072
2020-01-27,883.73
2020-01-28,892.425
2020-01-29,893.566
2020-01-30,889.554
2020-01-31,883.71
2020-02-03,883.073
2020-02-04,900.29
2020-02-05,908.725
2020-02-06,913.322
2020-02-07,910.0
2020-02-10,905.998
2020-02-11,913.6
2020-02-12,921.196
2020-02-13,926.309
2020-02-14,925.805
2020-02-17,931.771
2020-02-18,917.186
2020-02-19,907.036
2020-02-20,909.053
2020-02-21,900.037
2020-02-24,865.476
2020-02-25,847.07
2020-02-26,844.866
2020-02-27,819.997
2020-02-28,792.068
2020-03-02,796.355
2020-03-03,800.866
2020-03-04,802.664
2020-03-05,784.597
2020-03-06,766.516
2020-03-09,693.853
2020-03-10,677.973
2020-03-11,669.853
2020-03-12,556.189
2020-03-13,560.298
2020-03-16,532.57
2020-03-17,541.284
2020-03-18,519.509
2020-03-19,511.364
2020-03-20,533.332
2020-03-23,521.874
2020-03-24,581.943
2020-03-25,596.236
2020-03-26,608.224
2020-03-27,593.315
2020-03-30,577.805
2020-03-31,572.09
2020-04-01,560.391
2020-04-02,564.491
2020-04-03,550.71
2020-04-06,573.742
2020-04-07,598.468
2020-04-08,597.236
2020-04-09,611.773
2020-04-10,611.773
2020-04-13,608.946
2020-04-14,599.115
2020-04-15,568.708
2020-04-16,561.653
2020-04-17,581.029
2020-04-20,578.105
2020-04-21,561.447
2020-04-22,569.159
2020-04-23,582.119
2020-04-24,570.02
2020-04-27,586.018
2020-04-28,605.595
2020-04-29,628.634
2020-04-30,611.124
