Date,NETHERLANDS IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-07,651.619
2010-09-08,656.89
2010-09-09,667.56
2010-09-10,668.945
2010-09-13,683.544
2010-09-14,692.323
2010-09-15,695.722
2010-09-16,693.532
2010-09-17,688.969
2010-09-20,703.187
2010-09-21,703.799
2010-09-22,709.833
2010-09-23,700.572
2010-09-24,724.056
2010-09-27,722.084
2010-09-28,725.414
2010-09-29,724.177
2010-09-30,722.876
2010-10-01,728.104
2010-10-04,715.888
2010-10-05,739.791
2010-10-06,747.03
2010-10-07,753.874
2010-10-08,750.54
2010-10-11,749.993
2010-10-12,740.6
2010-10-13,760.343
2010-10-14,770.286
2010-10-15,768.363
2010-10-18,769.568
2010-10-19,753.351
2010-10-20,762.567
2010-10-21,769.143
2010-10-22,764.753
2010-10-25,771.838
2010-10-26,760.836
2010-10-27,751.065
2010-10-28,757.41
2010-10-29,749.275
2010-11-01,753.908
2010-11-02,763.511
2010-11-03,755.609
2010-11-04,772.607
2010-11-05,764.822
2010-11-08,757.635
2010-11-09,761.529
2010-11-10,754.221
2010-11-11,743.553
2010-11-12,741.665
2010-11-15,741.37
2010-11-16,726.877
2010-11-17,731.152
2010-11-18,742.39
2010-11-19,743.541
2010-11-22,736.323
2010-11-23,706.319
2010-11-24,707.363
2010-11-25,707.352
2010-11-26,691.098
2010-11-29,669.69
2010-11-30,654.495
2010-12-01,678.022
2010-12-02,697.362
2010-12-03,709.988
2010-12-06,701.896
2010-12-07,709.335
2010-12-08,707.337
2010-12-09,715.193
2010-12-10,718.55
2010-12-13,728.123
2010-12-14,728.066
2010-12-15,719.545
2010-12-16,713.453
2010-12-17,709.1
2010-12-20,707.247
2010-12-21,717.422
2010-12-22,714.625
2010-12-23,711.996
2010-12-24,714.161
2010-12-27,713.88
2010-12-28,714.712
2010-12-29,717.493
2010-12-30,723.938
2010-12-31,731.214
2011-01-03,735.243
2011-01-04,735.513
2011-01-05,724.982
2011-01-06,722.837
2011-01-07,713.763
2011-01-10,703.889
2011-01-11,715.076
2011-01-12,738.342
2011-01-13,755.606
2011-01-14,761.513
2011-01-17,759.342
2011-01-18,771.513
2011-01-19,762.924
2011-01-20,757.094
2011-01-21,777.773
2011-01-24,787.543
2011-01-25,783.575
2011-01-26,788.2
2011-01-27,801.089
2011-01-28,788.88
2011-01-31,791.784
2011-02-01,814.631
2011-02-02,815.714
2011-02-03,803.573
2011-02-04,806.532
2011-02-07,816.358
2011-02-08,831.567
2011-02-09,831.208
2011-02-10,826.726
2011-02-11,821.17
2011-02-14,817.18
2011-02-15,819.751
2011-02-16,821.377
2011-02-17,831.485
2011-02-18,837.577
2011-02-21,828.44
2011-02-22,827.243
2011-02-23,823.07
2011-02-24,815.442
2011-02-25,819.328
2011-02-28,830.744
2011-03-01,828.579
2011-03-02,823.132
2011-03-03,832.295
2011-03-04,839.013
2011-03-07,836.994
2011-03-08,830.534
2011-03-09,839.633
2011-03-10,820.128
2011-03-11,814.313
2011-03-14,816.175
2011-03-15,793.33
2011-03-16,777.575
2011-03-17,797.923
2011-03-18,807.961
2011-03-21,828.172
2011-03-22,831.646
2011-03-23,832.918
2011-03-24,849.506
2011-03-25,846.311
2011-03-28,848.774
2011-03-29,847.643
2011-03-30,850.081
2011-03-31,846.92
2011-04-01,858.708
2011-04-04,863.238
2011-04-05,859.511
2011-04-06,873.189
2011-04-07,864.665
2011-04-08,873.886
2011-04-11,875.604
2011-04-12,865.441
2011-04-13,870.544
2011-04-14,852.847
2011-04-15,846.621
2011-04-18,814.308
2011-04-19,822.751
2011-04-20,854.935
2011-04-21,860.356
2011-04-22,860.356
2011-04-25,859.736
2011-04-26,867.709
2011-04-27,871.75
2011-04-28,887.348
2011-04-29,891.631
2011-05-02,901.958
2011-05-03,894.054
2011-05-04,883.247
2011-05-05,869.883
2011-05-06,871.493
2011-05-09,844.25
2011-05-10,866.053
2011-05-11,865.55
2011-05-12,847.261
2011-05-13,841.209
2011-05-16,836.659
2011-05-17,820.248
2011-05-18,827.066
2011-05-19,830.311
2011-05-20,818.426
2011-05-23,793.465
2011-05-24,799.607
2011-05-25,803.341
2011-05-26,802.967
2011-05-27,820.443
2011-05-30,819.197
2011-05-31,834.689
2011-06-01,825.736
2011-06-02,816.212
2011-06-03,825.266
2011-06-06,821.582
2011-06-07,825.585
2011-06-08,810.77
2011-06-09,809.305
2011-06-10,788.439
2011-06-13,788.517
2011-06-14,805.987
2011-06-15,787.147
2011-06-16,770.34
2011-06-17,784.462
2011-06-20,777.011
2011-06-21,793.909
2011-06-22,797.451
2011-06-23,761.091
2011-06-24,756.06
2011-06-27,755.843
2011-06-28,764.032
2011-06-29,784.482
2011-06-30,804.234
2011-07-01,814.029
2011-07-04,813.295
2011-07-05,806.732
2011-07-06,790.878
2011-07-07,798.208
2011-07-08,783.709
2011-07-11,740.17
2011-07-12,729.094
2011-07-13,745.714
2011-07-14,738.402
2011-07-15,728.975
2011-07-18,696.919
2011-07-19,721.067
2011-07-20,738.577
2011-07-21,765.212
2011-07-22,764.859
2011-07-25,755.096
2011-07-26,763.786
2011-07-27,741.317
2011-07-28,739.99
2011-07-29,735.082
2011-08-01,714.709
2011-08-02,697.417
2011-08-03,679.203
2011-08-04,642.943
2011-08-05,641.49
2011-08-08,604.67
2011-08-09,618.736
2011-08-10,589.581
2011-08-11,602.794
2011-08-12,627.627
2011-08-15,643.196
2011-08-16,631.865
2011-08-17,634.706
2011-08-18,591.376
2011-08-19,584.874
2011-08-22,582.847
2011-08-23,585.291
2011-08-24,599.053
2011-08-25,596.438
2011-08-26,586.361
2011-08-29,606.276
2011-08-30,608.552
2011-08-31,629.512
2011-09-01,626.467
2011-09-02,602.445
2011-09-05,565.399
2011-09-06,553.154
2011-09-07,571.45
2011-09-08,575.578
2011-09-09,540.971
2011-09-12,511.726
2011-09-13,521.095
2011-09-14,528.956
2011-09-15,551.108
2011-09-16,561.498
2011-09-19,532.01
2011-09-20,545.861
2011-09-21,537.405
2011-09-22,496.127
2011-09-23,496.631
2011-09-26,515.622
2011-09-27,556.206
2011-09-28,548.665
2011-09-29,568.334
2011-09-30,540.913
2011-10-03,521.413
2011-10-04,507.73
2011-10-05,530.983
2011-10-06,556.514
2011-10-07,562.471
2011-10-10,582.794
2011-10-11,581.579
2011-10-12,611.14
2011-10-13,591.227
2011-10-14,607.273
2011-10-17,592.2
2011-10-18,588.209
2011-10-19,603.435
2011-10-20,591.864
2011-10-21,615.493
2011-10-24,628.242
2011-10-25,622.377
2011-10-26,610.569
2011-10-27,668.232
2011-10-28,655.792
2011-10-31,621.811
2011-11-01,565.661
2011-11-02,583.843
2011-11-03,607.736
2011-11-04,598.329
2011-11-07,586.791
2011-11-08,598.967
2011-11-09,560.196
2011-11-10,563.766
2011-11-11,588.359
2011-11-14,569.051
2011-11-15,548.714
2011-11-16,551.017
2011-11-17,537.996
2011-11-18,533.768
2011-11-21,510.371
2011-11-22,503.935
2011-11-23,489.408
2011-11-24,492.431
2011-11-25,488.286
2011-11-28,524.302
2011-11-29,529.816
2011-11-30,561.311
2011-12-01,553.914
2011-12-02,565.718
2011-12-05,577.703
2011-12-06,571.602
2011-12-07,563.944
2011-12-08,547.852
2011-12-09,561.832
2011-12-12,533.229
2011-12-13,526.054
2011-12-14,507.151
2011-12-15,516.136
2011-12-16,516.479
2011-12-19,512.503
2011-12-20,536.16
2011-12-21,529.276
2011-12-22,540.705
2011-12-23,545.58
2011-12-26,545.58
2011-12-27,550.149
2011-12-28,537.299
2011-12-29,541.013
2011-12-30,550.491
2012-01-02,559.046
2012-01-03,563.945
2012-01-04,548.152
2012-01-05,531.404
2012-01-06,526.999
2012-01-09,528.116
2012-01-10,537.877
2012-01-11,535.75
2012-01-12,545.259
2012-01-13,537.119
2012-01-16,545.757
2012-01-17,555.924
2012-01-18,563.549
2012-01-19,584.592
2012-01-20,586.129
2012-01-23,595.475
2012-01-24,586.144
2012-01-25,584.857
2012-01-26,601.918
2012-01-27,595.997
2012-01-30,582.172
2012-01-31,591.053
2012-02-01,611.064
2012-02-02,610.253
2012-02-03,614.782
2012-02-06,608.239
2012-02-07,615.757
2012-02-08,614.526
2012-02-09,611.128
2012-02-10,588.409
2012-02-13,597.078
2012-02-14,587.06
2012-02-15,590.155
2012-02-16,594.856
2012-02-17,611.489
2012-02-20,626.151
2012-02-21,619.494
2012-02-22,607.231
2012-02-23,608.789
2012-02-24,618.51
2012-02-27,616.124
2012-02-28,616.641
2012-02-29,611.441
2012-03-01,613.911
2012-03-02,614.932
2012-03-05,610.901
2012-03-06,583.861
2012-03-07,587.6
2012-03-08,608.004
2012-03-09,601.701
2012-03-12,600.569
2012-03-13,611.823
2012-03-14,616.634
2012-03-15,625.876
2012-03-16,635.07
2012-03-19,637.788
2012-03-20,628.964
2012-03-21,621.693
2012-03-22,614.119
2012-03-23,616.116
2012-03-26,627.585
2012-03-27,626.33
2012-03-28,618.381
2012-03-29,604.396
2012-03-30,607.927
2012-04-02,609.095
2012-04-03,599.091
2012-04-04,568.447
2012-04-05,568.293
2012-04-06,568.293
2012-04-09,568.617
2012-04-10,549.294
2012-04-11,555.933
2012-04-12,565.935
2012-04-13,549.025
2012-04-16,545.801
2012-04-17,565.168
2012-04-18,554.374
2012-04-19,547.903
2012-04-20,558.197
2012-04-23,539.089
2012-04-24,550.056
2012-04-25,560.106
2012-04-26,557.776
2012-04-27,562.411
2012-04-30,555.152
2012-05-01,554.715
2012-05-02,549.091
2012-05-03,546.201
2012-05-04,534.951
2012-05-07,542.096
2012-05-08,537.708
2012-05-09,536.738
2012-05-10,549.116
2012-05-11,550.261
2012-05-14,529.742
2012-05-15,521.368
2012-05-16,520.351
2012-05-17,508.313
2012-05-18,507.625
2012-05-21,514.235
2012-05-22,530.186
2012-05-23,506.67
2012-05-24,509.452
2012-05-25,507.332
2012-05-28,507.937
2012-05-29,511.487
2012-05-30,497.588
2012-05-31,493.935
2012-06-01,482.826
2012-06-04,490.081
2012-06-05,491.15
2012-06-06,505.558
2012-06-07,510.795
2012-06-08,503.552
2012-06-11,504.472
2012-06-12,498.994
2012-06-13,498.671
2012-06-14,500.714
2012-06-15,516.809
2012-06-18,509.893
2012-06-19,525.356
2012-06-20,531.167
2012-06-21,521.718
2012-06-22,513.364
2012-06-25,500.847
2012-06-26,499.584
2012-06-27,504.664
2012-06-28,501.874
2012-06-29,536.82
2012-07-02,535.804
2012-07-03,541.638
2012-07-04,537.138
2012-07-05,527.227
2012-07-06,515.98
2012-07-09,516.229
2012-07-10,517.737
2012-07-11,521.153
2012-07-12,519.581
2012-07-13,526.568
2012-07-16,530.476
2012-07-17,527.743
2012-07-18,533.379
2012-07-19,539.168
2012-07-20,526.313
2012-07-23,511.128
2012-07-24,504.191
2012-07-25,511.431
2012-07-26,534.885
2012-07-27,543.093
2012-07-30,543.873
2012-07-31,543.534
2012-08-01,544.691
2012-08-02,525.502
2012-08-03,550.795
2012-08-06,558.996
2012-08-07,566.243
2012-08-08,561.48
2012-08-09,565.912
2012-08-10,565.119
2012-08-13,563.058
2012-08-14,564.724
2012-08-15,563.157
2012-08-16,571.165
2012-08-17,573.927
2012-08-20,571.232
2012-08-21,583.737
2012-08-22,576.804
2012-08-23,578.421
2012-08-24,571.898
2012-08-27,578.535
2012-08-28,576.977
2012-08-29,578.29
2012-08-30,573.448
2012-08-31,585.145
2012-09-03,587.578
2012-09-04,582.201
2012-09-05,586.719
2012-09-06,605.238
2012-09-07,625.033
2012-09-10,619.953
2012-09-11,623.316
2012-09-12,629.507
2012-09-13,625.532
2012-09-14,646.451
2012-09-17,644.017
2012-09-18,631.188
2012-09-19,632.317
2012-09-20,623.621
2012-09-21,626.719
2012-09-24,617.985
2012-09-25,626.006
2012-09-26,604.48
2012-09-27,609.393
2012-09-28,594.089
2012-10-01,607.068
2012-10-02,607.816
2012-10-03,605.704
2012-10-04,610.969
2012-10-05,626.019
2012-10-08,614.845
2012-10-09,606.508
2012-10-10,604.661
2012-10-11,615.081
2012-10-12,611.898
2012-10-15,616.536
2012-10-16,629.772
2012-10-17,643.56
2012-10-18,642.58
2012-10-19,635.244
2012-10-22,641.468
2012-10-23,618.104
2012-10-24,619.813
2012-10-25,617.585
2012-10-26,614.636
2012-10-29,610.03
2012-10-30,621.497
2012-10-31,620.25
2012-11-01,628.713
2012-11-02,627.737
2012-11-05,618.378
2012-11-06,623.058
2012-11-07,612.794
2012-11-08,610.234
2012-11-09,606.455
2012-11-12,607.063
2012-11-13,609.554
2012-11-14,606.09
2012-11-15,600.531
2012-11-16,583.16
2012-11-19,599.679
2012-11-20,603.651
2012-11-21,607.551
2012-11-22,614.604
2012-11-23,624.461
2012-11-26,622.656
2012-11-27,622.502
2012-11-28,623.943
2012-11-29,632.754
2012-11-30,632.204
2012-12-03,637.701
2012-12-04,642.053
2012-12-05,645.053
2012-12-06,647.492
2012-12-07,645.608
2012-12-10,643.352
2012-12-11,650.831
2012-12-12,653.364
2012-12-13,656.169
2012-12-14,657.452
2012-12-17,655.464
2012-12-18,656.394
2012-12-19,664.246
2012-12-20,666.373
2012-12-21,656.764
2012-12-24,657.816
2012-12-25,657.816
2012-12-26,659.157
2012-12-27,662.205
2012-12-28,655.353
2012-12-31,657.007
2013-01-01,657.007
2013-01-02,676.268
2013-01-03,670.146
2013-01-04,669.885
2013-01-07,680.66
2013-01-08,673.542
2013-01-09,679.497
2013-01-10,697.037
2013-01-11,704.145
2013-01-14,702.185
2013-01-15,697.364
2013-01-16,693.459
2013-01-17,701.679
2013-01-18,693.371
2013-01-21,700.336
2013-01-22,700.274
2013-01-23,691.483
2013-01-24,702.377
2013-01-25,709.053
2013-01-28,710.164
2013-01-29,713.636
2013-01-30,720.83
2013-01-31,718.019
2013-02-01,725.492
2013-02-04,701.187
2013-02-05,693.725
2013-02-06,688.188
2013-02-07,676.993
2013-02-08,679.855
2013-02-11,681.645
2013-02-12,688.245
2013-02-13,684.275
2013-02-14,677.282
2013-02-15,673.262
2013-02-18,673.188
2013-02-19,681.17
2013-02-20,669.361
2013-02-21,642.529
2013-02-22,647.676
2013-02-25,650.545
2013-02-26,626.54
2013-02-27,633.194
2013-02-28,637.601
2013-03-01,627.16
2013-03-04,627.187
2013-03-05,647.354
2013-03-06,650.519
2013-03-07,654.31
2013-03-08,661.834
2013-03-11,659.995
2013-03-12,666.125
2013-03-13,661.726
2013-03-14,672.771
2013-03-15,673.299
2013-03-18,662.634
2013-03-19,656.742
2013-03-20,665.988
2013-03-21,660.412
2013-03-22,658.506
2013-03-25,645.654
2013-03-26,645.911
2013-03-27,632.704
2013-03-28,635.531
2013-03-29,635.531
2013-04-01,635.826
2013-04-02,648.882
2013-04-03,640.088
2013-04-04,640.552
2013-04-05,637.429
2013-04-08,635.884
2013-04-09,642.606
2013-04-10,662.772
2013-04-11,672.9
2013-04-12,661.865
2013-04-15,657.259
2013-04-16,660.627
2013-04-17,642.027
2013-04-18,638.718
2013-04-19,641.748
2013-04-22,632.449
2013-04-23,649.808
2013-04-24,658.196
2013-04-25,665.261
2013-04-26,662.535
2013-04-29,668.045
2013-04-30,668.078
2013-05-01,668.531
2013-05-02,667.375
2013-05-03,678.644
2013-05-06,677.082
2013-05-07,680.578
2013-05-08,691.122
2013-05-09,691.338
2013-05-10,689.526
2013-05-13,688.22
2013-05-14,694.796
2013-05-15,695.173
2013-05-16,696.93
2013-05-17,698.578
2013-05-20,707.529
2013-05-21,705.817
2013-05-22,715.14
2013-05-23,698.468
2013-05-24,699.435
2013-05-27,704.626
2013-05-28,710.885
2013-05-29,709.632
2013-05-30,720.886
2013-05-31,706.144
2013-06-03,705.186
2013-06-04,705.559
2013-06-05,691.294
2013-06-06,690.904
2013-06-07,702.715
2013-06-10,702.485
2013-06-11,701.604
2013-06-12,698.942
2013-06-13,697.232
2013-06-14,701.604
2013-06-17,713.275
2013-06-18,718.244
2013-06-19,715.076
2013-06-20,686.289
2013-06-21,672.661
2013-06-24,658.006
2013-06-25,662.646
2013-06-26,667.973
2013-06-27,675.887
2013-06-28,674.905
2013-07-01,686.199
2013-07-02,688.258
2013-07-03,681.322
2013-07-04,695.437
2013-07-05,689.875
2013-07-08,701.766
2013-07-09,705.18
2013-07-10,711.502
2013-07-11,720.095
2013-07-12,722.575
2013-07-15,726.959
2013-07-16,725.7
2013-07-17,727.336
2013-07-18,735.198
2013-07-19,743.001
2013-07-22,753.657
2013-07-23,753.226
2013-07-24,767.312
2013-07-25,762.913
2013-07-26,759.346
2013-07-29,760.333
2013-07-30,762.167
2013-07-31,764.185
2013-08-01,777.934
2013-08-02,776.972
2013-08-05,775.108
2013-08-06,776.579
2013-08-07,778.137
2013-08-08,789.069
2013-08-09,800.384
2013-08-12,799.965
2013-08-13,797.692
2013-08-14,803.305
2013-08-15,793.987
2013-08-16,796.822
2013-08-19,797.158
2013-08-20,788.991
2013-08-21,786.304
2013-08-22,798.442
2013-08-23,806.936
2013-08-26,801.15
2013-08-27,778.363
2013-08-28,770.988
2013-08-29,772.098
2013-08-30,758.588
2013-09-02,775.327
2013-09-03,771.178
2013-09-04,779.23
2013-09-05,777.517
2013-09-06,780.863
2013-09-09,790.063
2013-09-10,806.858
2013-09-11,808.355
2013-09-12,810.34
2013-09-13,808.822
2013-09-16,820.165
2013-09-17,816.631
2013-09-18,817.81
2013-09-19,825.185
2013-09-20,824.84
2013-09-23,820.138
2013-09-24,824.339
2013-09-25,825.087
2013-09-26,815.479
2013-09-27,816.475
2013-09-30,811.531
2013-10-01,824.898
2013-10-02,828.212
2013-10-03,822.987
2013-10-04,825.76
2013-10-07,819.361
2013-10-08,814.687
2013-10-09,803.031
2013-10-10,819.101
2013-10-11,828.161
2013-10-14,828.501
2013-10-15,836.943
2013-10-16,841.107
2013-10-17,845.14
2013-10-18,854.597
2013-10-21,864.998
2013-10-22,877.636
2013-10-23,878.005
2013-10-24,883.038
2013-10-25,879.093
2013-10-28,875.015
2013-10-29,878.993
2013-10-30,881.228
2013-10-31,876.281
2013-11-01,869.224
2013-11-04,877.278
2013-11-05,868.95
2013-11-06,886.865
2013-11-07,874.71
2013-11-08,876.834
2013-11-11,884.988
2013-11-12,881.804
2013-11-13,875.638
2013-11-14,883.802
2013-11-15,882.15
2013-11-18,890.234
2013-11-19,886.753
2013-11-20,881.208
2013-11-21,880.15
2013-11-22,886.429
2013-11-25,885.876
2013-11-26,884.411
2013-11-27,889.264
2013-11-28,891.551
2013-11-29,892.085
2013-12-02,887.069
2013-12-03,875.479
2013-12-04,866.695
2013-12-05,862.358
2013-12-06,869.163
2013-12-09,872.192
2013-12-10,874.583
2013-12-11,870.362
2013-12-12,858.235
2013-12-13,856.894
2013-12-16,868.783
2013-12-17,859.019
2013-12-18,870.099
2013-12-19,877.698
2013-12-20,886.721
2013-12-23,900.705
2013-12-24,902.212
2013-12-25,902.212
2013-12-26,903.88
2013-12-27,915.874
2013-12-30,916.598
2013-12-31,917.454
2014-01-01,917.454
2014-01-02,907.774
2014-01-03,910.178
2014-01-06,912.005
2014-01-07,916.454
2014-01-08,920.401
2014-01-09,916.962
2014-01-10,925.079
2014-01-13,929.013
2014-01-14,936.067
2014-01-15,934.813
2014-01-16,931.305
2014-01-17,931.376
2014-01-20,930.284
2014-01-21,912.947
2014-01-22,909.842
2014-01-23,915.581
2014-01-24,890.503
2014-01-27,882.174
2014-01-28,891.747
2014-01-29,887.367
2014-01-30,882.936
2014-01-31,872.465
2014-02-03,866.056
2014-02-04,863.276
2014-02-05,868.82
2014-02-06,889.976
2014-02-07,891.339
2014-02-10,893.822
2014-02-11,905.871
2014-02-12,909.492
2014-02-13,914.831
2014-02-14,922.956
2014-02-17,926.861
2014-02-18,929.863
2014-02-19,926.964
2014-02-20,913.225
2014-02-21,920.892
2014-02-24,918.851
2014-02-25,921.783
2014-02-26,911.973
2014-02-27,914.979
2014-02-28,927.214
2014-03-03,897.63
2014-03-04,919.61
2014-03-05,924.128
2014-03-06,935.251
2014-03-07,925.291
2014-03-10,918.756
2014-03-11,920.166
2014-03-12,916.816
2014-03-13,904.548
2014-03-14,894.936
2014-03-17,907.352
2014-03-18,913.647
2014-03-19,911.086
2014-03-20,909.022
2014-03-21,904.363
2014-03-24,893.967
2014-03-25,904.381
2014-03-26,913.295
2014-03-27,911.754
2014-03-28,917.404
2014-03-31,929.496
2014-04-01,939.858
2014-04-02,940.053
2014-04-03,930.572
2014-04-04,931.624
2014-04-07,923.007
2014-04-08,915.644
2014-04-09,919.84
2014-04-10,916.132
2014-04-11,900.411
2014-04-14,889.75
2014-04-15,881.75
2014-04-16,896.885
2014-04-17,900.114
2014-04-18,900.114
2014-04-21,898.084
2014-04-22,911.601
2014-04-23,911.428
2014-04-24,913.118
2014-04-25,904.265
2014-04-28,905.442
2014-04-29,916.458
2014-04-30,924.64
2014-05-01,924.64
2014-05-02,922.965
2014-05-05,919.948
2014-05-06,928.165
2014-05-07,928.925
2014-05-08,936.876
2014-05-09,925.534
2014-05-12,932.564
2014-05-13,926.656
2014-05-14,923.699
2014-05-15,910.804
2014-05-16,901.58
2014-05-19,905.851
2014-05-20,906.617
2014-05-21,909.817
2014-05-22,912.87
2014-05-23,918.315
2014-05-26,925.147
2014-05-27,920.282
2014-05-28,915.896
2014-05-29,921.657
2014-05-30,922.399
2014-06-02,921.949
2014-06-03,919.905
2014-06-04,921.87
2014-06-05,929.87
2014-06-06,939.522
2014-06-09,940.701
2014-06-10,932.414
2014-06-11,925.925
2014-06-12,925.545
2014-06-13,920.157
2014-06-16,918.164
2014-06-17,924.001
2014-06-18,928.892
2014-06-19,938.426
2014-06-20,931.843
2014-06-23,924.603
2014-06-24,923.741
2014-06-25,921.75
2014-06-26,915.733
2014-06-27,919.134
2014-06-30,925.739
2014-07-01,928.491
2014-07-02,927.164
2014-07-03,937.11
2014-07-04,932.334
2014-07-07,920.829
2014-07-08,905.726
2014-07-09,910.763
2014-07-10,887.33
2014-07-11,884.036
2014-07-14,894.055
2014-07-15,881.248
2014-07-16,893.608
2014-07-17,877.976
2014-07-18,880.465
2014-07-21,874.526
2014-07-22,876.138
2014-07-23,881.615
2014-07-24,889.321
2014-07-25,874.926
2014-07-28,874.507
2014-07-29,879.173
2014-07-30,872.153
2014-07-31,858.371
2014-08-01,850.876
2014-08-04,844.156
2014-08-05,843.472
2014-08-06,841.305
2014-08-07,833.717
2014-08-08,828.065
2014-08-11,844.673
2014-08-12,838.026
2014-08-13,845.405
2014-08-14,843.019
2014-08-15,843.482
2014-08-18,849.795
2014-08-19,854.961
2014-08-20,851.004
2014-08-21,858.729
2014-08-22,853.582
2014-08-25,858.62
2014-08-26,867.004
2014-08-27,868.15
2014-08-28,862.319
2014-08-29,864.566
2014-09-01,860.62
2014-09-02,862.784
2014-09-03,873.087
2014-09-04,868.498
2014-09-05,867.409
2014-09-08,867.671
2014-09-09,860.474
2014-09-10,861.125
2014-09-11,858.821
2014-09-12,859.296
2014-09-15,859.046
2014-09-16,856.79
2014-09-17,863.442
2014-09-18,874.035
2014-09-19,880.226
2014-09-22,869.181
2014-09-23,864.249
2014-09-24,861.476
2014-09-25,850.955
2014-09-26,843.577
2014-09-29,841.583
2014-09-30,842.614
2014-10-01,833.293
2014-10-02,816.427
2014-10-03,817.39
2014-10-06,823.946
2014-10-07,816.581
2014-10-08,813.647
2014-10-09,810.819
2014-10-10,791.764
2014-10-13,777.98
2014-10-14,769.95
2014-10-15,748.997
2014-10-16,741.709
2014-10-17,762.318
2014-10-20,760.74
2014-10-21,778.096
2014-10-22,779.531
2014-10-23,782.09
2014-10-24,780.353
2014-10-27,777.735
2014-10-28,795.828
2014-10-29,787.915
2014-10-30,785.043
2014-10-31,792.934
2014-11-03,784.898
2014-11-04,784.934
2014-11-05,794.364
2014-11-06,796.658
2014-11-07,791.36
2014-11-10,802.577
2014-11-11,802.057
2014-11-12,798.764
2014-11-13,795.133
2014-11-14,797.719
2014-11-17,800.55
2014-11-18,811.38
2014-11-19,812.18
2014-11-20,805.413
2014-11-21,804.453
2014-11-24,808.688
2014-11-25,814.813
2014-11-26,818.969
2014-11-27,823.156
2014-11-28,824.535
2014-12-01,820.566
2014-12-02,822.489
2014-12-03,817.944
2014-12-04,816.605
2014-12-05,821.649
2014-12-08,816.138
2014-12-09,809.167
2014-12-10,807.021
2014-12-11,805.403
2014-12-12,793.563
2014-12-15,771.909
2014-12-16,788.625
2014-12-17,775.501
2014-12-18,794.792
2014-12-19,793.304
2014-12-22,799.066
2014-12-23,805.706
2014-12-24,803.851
2014-12-25,803.851
2014-12-26,802.598
2014-12-29,804.047
2014-12-30,795.265
2014-12-31,797.324
2015-01-01,797.324
2015-01-02,789.905
2015-01-05,763.365
2015-01-06,759.782
2015-01-07,753.433
2015-01-08,770.168
2015-01-09,762.346
2015-01-12,765.304
2015-01-13,772.925
2015-01-14,765.047
2015-01-15,755.44
2015-01-16,760.94
2015-01-19,779.482
2015-01-20,780.946
2015-01-21,785.315
2015-01-22,785.089
2015-01-23,779.876
2015-01-26,785.821
2015-01-27,782.819
2015-01-28,775.06
2015-01-29,777.474
2015-01-30,770.678
2015-02-02,777.282
2015-02-03,791.817
2015-02-04,785.273
2015-02-05,789.45
2015-02-06,782.464
2015-02-09,776.284
2015-02-10,779.648
2015-02-11,787.145
2015-02-12,802.696
2015-02-13,814.79
2015-02-16,814.384
2015-02-17,811.119
2015-02-18,819.515
2015-02-19,825.717
2015-02-20,826.194
2015-02-23,837.174
2015-02-24,841.838
2015-02-25,843.06
2015-02-26,837.239
2015-02-27,839.812
2015-03-02,843.068
2015-03-03,833.397
2015-03-04,830.99
2015-03-05,840.333
2015-03-06,835.903
2015-03-09,832.072
2015-03-10,813.904
2015-03-11,820.219
2015-03-12,827.789
2015-03-13,821.193
2015-03-16,836.546
2015-03-17,829.474
2015-03-18,835.431
2015-03-19,831.9
2015-03-20,850.654
2015-03-23,857.551
2015-03-24,861.136
2015-03-25,857.665
2015-03-26,843.862
2015-03-27,842.886
2015-03-30,854.042
2015-03-31,840.086
2015-04-01,844.76
2015-04-02,862.338
2015-04-03,862.338
2015-04-06,874.303
2015-04-07,876.618
2015-04-08,866.963
2015-04-09,864.813
2015-04-10,868.858
2015-04-13,868.058
2015-04-14,869.944
2015-04-15,865.111
2015-04-16,858.765
2015-04-17,846.993
2015-04-20,858.034
2015-04-21,862.281
2015-04-22,857.397
2015-04-23,858.189
2015-04-24,867.699
2015-04-27,879.751
2015-04-28,869.606
2015-04-29,860.686
2015-04-30,864.261
2015-05-01,865.572
2015-05-04,866.812
2015-05-05,852.593
2015-05-06,860.215
2015-05-07,855.603
2015-05-08,869.496
2015-05-11,874.163
2015-05-12,877.033
2015-05-13,881.649
2015-05-14,892.316
2015-05-15,903.657
2015-05-18,895.01
2015-05-19,891.782
2015-05-20,896.264
2015-05-21,898.284
2015-05-22,891.911
2015-05-25,891.805
2015-05-26,871.72
2015-05-27,883.797
2015-05-28,884.559
2015-05-29,874.329
2015-06-01,864.321
2015-06-02,881.701
2015-06-03,894.367
2015-06-04,892.07
2015-06-05,865.283
2015-06-08,863.091
2015-06-09,865.455
2015-06-10,884.443
2015-06-11,883.119
2015-06-12,874.619
2015-06-15,858.393
2015-06-16,857.742
2015-06-17,850.95
2015-06-18,867.954
2015-06-19,867.176
2015-06-22,903.438
2015-06-23,894.246
2015-06-24,889.794
2015-06-25,890.93
2015-06-26,892.024
2015-06-29,857.227
2015-06-30,858.315
2015-07-01,873.718
2015-07-02,862.515
2015-07-03,857.711
2015-07-06,838.08
2015-07-07,805.874
2015-07-08,820.557
2015-07-09,843.695
2015-07-10,877.695
2015-07-13,881.942
2015-07-14,885.526
2015-07-15,884.364
2015-07-16,893.404
2015-07-17,888.308
