Date,FINLAND VALUE Standard (Large+Mid Cap)
2015-08-05,378.039
2015-08-06,379.773
2015-08-07,377.981
2015-08-10,383.165
2015-08-11,381.155
2015-08-12,375.693
2015-08-13,380.303
2015-08-14,380.394
2015-08-17,379.18
2015-08-18,377.685
2015-08-19,371.548
2015-08-20,366.621
2015-08-21,360.714
2015-08-24,349.14
2015-08-25,357.847
2015-08-26,354.893
2015-08-27,358.483
2015-08-28,358.672
2015-08-31,355.228
2015-09-01,349.628
2015-09-02,351.257
2015-09-03,355.663
2015-09-04,348.573
2015-09-07,352.055
2015-09-08,360.12
2015-09-09,365.494
2015-09-10,363.789
2015-09-11,362.893
2015-09-14,357.845
2015-09-15,358.688
2015-09-16,360.031
2015-09-17,362.186
2015-09-18,355.982
2015-09-21,354.125
2015-09-22,341.184
2015-09-23,342.279
2015-09-24,338.906
2015-09-25,345.645
2015-09-28,337.993
2015-09-29,338.36
2015-09-30,340.031
2015-10-01,341.798
2015-10-02,345.55
2015-10-05,355.303
2015-10-06,361.65
2015-10-07,360.206
2015-10-08,360.935
2015-10-09,364.883
2015-10-12,368.244
2015-10-13,365.309
2015-10-14,364.779
2015-10-15,367.96
2015-10-16,368.719
2015-10-19,368.649
2015-10-20,370.962
2015-10-21,370.114
2015-10-22,368.912
2015-10-23,368.84
2015-10-26,372.315
2015-10-27,366.44
2015-10-28,368.367
2015-10-29,364.906
2015-10-30,370.743
2015-11-02,373.93
2015-11-03,373.712
2015-11-04,373.58
2015-11-05,374.105
2015-11-06,371.46
2015-11-09,366.01
2015-11-10,364.84
2015-11-11,371.616
2015-11-12,368.634
2015-11-13,364.689
2015-11-16,367.174
2015-11-17,371.977
2015-11-18,372.464
2015-11-19,375.576
2015-11-20,374.303
2015-11-23,374.653
2015-11-24,369.163
2015-11-25,371.751
2015-11-26,375.288
2015-11-27,374.97
2015-11-30,375.792
2015-12-01,376.039
2015-12-02,376.142
2015-12-03,378.154
2015-12-04,378.045
2015-12-07,379.58
2015-12-08,373.727
2015-12-09,373.337
2015-12-10,376.744
2015-12-11,367.616
2015-12-14,363.58
2015-12-15,370.566
2015-12-16,375.305
2015-12-17,375.287
2015-12-18,370.531
2015-12-21,369.784
2015-12-22,370.197
2015-12-23,376.007
2015-12-24,378.737
2015-12-25,378.737
2015-12-28,376.311
2015-12-29,379.636
2015-12-30,377.581
2015-12-31,375.834
2016-01-01,375.834
2016-01-04,361.777
2016-01-05,357.264
2016-01-06,358.23
2016-01-07,352.022
2016-01-08,354.225
2016-01-11,355.132
2016-01-12,357.219
2016-01-13,360.439
2016-01-14,347.913
2016-01-15,341.106
2016-01-18,337.795
2016-01-19,344.926
2016-01-20,334.367
2016-01-21,337.679
2016-01-22,347.831
2016-01-25,346.216
2016-01-26,352.103
2016-01-27,352.545
2016-01-28,352.239
2016-01-29,354.532
2016-02-01,354.995
2016-02-02,353.559
2016-02-03,348.615
2016-02-04,349.113
2016-02-05,348.316
2016-02-08,336.4
2016-02-09,334.64
2016-02-10,331.912
2016-02-11,323.212
2016-02-12,327.692
2016-02-15,336.501
2016-02-16,335.665
2016-02-17,346.364
2016-02-18,347.817
2016-02-19,345.865
2016-02-22,353.289
2016-02-23,347.74
2016-02-24,339.845
2016-02-25,344.764
2016-02-26,343.451
2016-02-29,341.088
2016-03-01,347.046
2016-03-02,344.461
2016-03-03,350.559
2016-03-04,352.853
2016-03-07,349.669
2016-03-08,349.404
2016-03-09,350.63
2016-03-10,350.839
2016-03-11,358.874
2016-03-14,363.853
2016-03-15,359.751
2016-03-16,359.063
2016-03-17,370.754
2016-03-18,371.668
2016-03-21,370.788
2016-03-22,368.347
2016-03-23,365.455
2016-03-24,358.608
2016-03-25,358.608
2016-03-28,360.262
2016-03-29,361.498
2016-03-30,372.8
2016-03-31,369.124
2016-04-01,361.76
2016-04-04,364.178
2016-04-05,359.855
2016-04-06,357.143
2016-04-07,351.35
2016-04-08,359.231
2016-04-11,361.936
2016-04-12,361.426
2016-04-13,365.728
2016-04-14,367.584
2016-04-15,367.229
2016-04-18,371.347
2016-04-19,378.292
2016-04-20,379.887
2016-04-21,374.359
2016-04-22,366.188
2016-04-25,360.214
2016-04-26,368.669
2016-04-27,367.321
2016-04-28,371.141
2016-04-29,369.903
2016-05-02,371.873
2016-05-03,368.347
2016-05-04,366.658
2016-05-05,363.691
2016-05-06,365.03
2016-05-09,364.993
2016-05-10,367.899
2016-05-11,369.608
2016-05-12,366.472
2016-05-13,361.737
2016-05-16,364.64
2016-05-17,365.787
2016-05-18,364.475
2016-05-19,359.582
2016-05-20,364.768
2016-05-23,363.002
2016-05-24,366.454
2016-05-25,366.36
2016-05-26,371.566
2016-05-27,370.866
2016-05-30,371.44
2016-05-31,371.264
2016-06-01,369.761
2016-06-02,370.12
2016-06-03,373.863
2016-06-06,377.46
2016-06-07,380.89
2016-06-08,382.15
2016-06-09,376.453
2016-06-10,369.817
2016-06-13,367.092
2016-06-14,357.458
2016-06-15,362.83
2016-06-16,357.017
2016-06-17,363.48
2016-06-20,376.787
2016-06-21,375.667
2016-06-22,377.768
2016-06-23,382.323
2016-06-24,374.407
2016-06-27,336.006
2016-06-28,349.555
2016-06-29,360.692
2016-06-30,367.322
2016-07-01,374.262
2016-07-04,369.96
2016-07-05,359.094
2016-07-06,354.792
2016-07-07,357.179
2016-07-08,363.999
2016-07-11,370.745
2016-07-12,374.894
2016-07-13,382.183
2016-07-14,384.253
2016-07-15,382.16
2016-07-18,381.2
2016-07-19,376.05
2016-07-20,379.45
2016-07-21,378.705
2016-07-22,379.881
2016-07-25,380.444
2016-07-26,381.361
2016-07-27,381.104
2016-07-28,381.577
2016-07-29,384.618
2016-08-01,381.073
2016-08-02,376.927
2016-08-03,374.0
2016-08-04,375.368
2016-08-05,376.689
2016-08-08,380.351
2016-08-09,388.02
2016-08-10,388.165
2016-08-11,389.709
2016-08-12,389.217
2016-08-15,390.554
2016-08-16,387.579
2016-08-17,382.666
2016-08-18,387.751
2016-08-19,384.961
2016-08-22,382.389
2016-08-23,386.461
2016-08-24,387.377
2016-08-25,385.138
2016-08-26,388.663
2016-08-29,383.596
2016-08-30,384.016
2016-08-31,379.324
2016-09-01,382.164
2016-09-02,389.97
2016-09-05,387.732
2016-09-06,390.374
2016-09-07,395.273
2016-09-08,395.156
2016-09-09,388.205
2016-09-12,382.032
2016-09-13,379.205
2016-09-14,378.17
2016-09-15,379.582
2016-09-16,374.464
2016-09-19,380.34
2016-09-20,378.934
2016-09-21,381.01
2016-09-22,393.609
2016-09-23,391.084
2016-09-26,388.108
2016-09-27,386.979
2016-09-28,389.744
2016-09-29,391.754
2016-09-30,394.356
2016-10-03,394.06
2016-10-04,395.438
2016-10-05,395.185
2016-10-06,389.331
2016-10-07,386.267
2016-10-10,390.867
2016-10-11,384.554
2016-10-12,376.031
2016-10-13,370.888
2016-10-14,375.299
2016-10-17,373.56
2016-10-18,378.042
2016-10-19,377.412
2016-10-20,377.184
2016-10-21,373.819
2016-10-24,375.815
2016-10-25,377.613
2016-10-26,384.334
2016-10-27,374.458
2016-10-28,371.647
2016-10-31,369.288
2016-11-01,368.836
2016-11-02,367.539
2016-11-03,365.662
2016-11-04,362.014
2016-11-07,365.571
2016-11-08,366.71
2016-11-09,370.961
2016-11-10,372.759
2016-11-11,365.891
2016-11-14,355.729
2016-11-15,354.753
2016-11-16,351.661
2016-11-17,354.075
2016-11-18,351.619
2016-11-21,353.19
2016-11-22,354.964
2016-11-23,353.179
2016-11-24,358.184
2016-11-25,361.341
2016-11-28,355.945
2016-11-29,357.323
2016-11-30,359.352
2016-12-01,357.558
2016-12-02,356.661
2016-12-05,365.233
2016-12-06,365.522
2016-12-07,378.096
2016-12-08,373.735
2016-12-09,371.497
2016-12-12,376.201
2016-12-13,382.618
2016-12-14,381.091
2016-12-15,374.626
2016-12-16,375.994
2016-12-19,378.174
2016-12-20,377.578
2016-12-21,380.527
2016-12-22,374.599
2016-12-23,381.855
2016-12-26,381.855
2016-12-27,382.134
2016-12-28,378.76
2016-12-29,380.869
2016-12-30,382.647
2017-01-02,387.364
2017-01-03,380.272
2017-01-04,383.561
2017-01-05,387.949
2017-01-06,387.107
2017-01-09,385.25
2017-01-10,384.116
2017-01-11,376.985
2017-01-12,379.386
2017-01-13,383.787
2017-01-16,380.642
2017-01-17,382.016
2017-01-18,383.206
2017-01-19,382.984
2017-01-20,387.255
2017-01-23,383.931
2017-01-24,386.549
2017-01-25,386.932
2017-01-26,388.131
2017-01-27,388.536
2017-01-30,381.586
2017-01-31,375.185
2017-02-01,378.76
2017-02-02,388.993
2017-02-03,384.388
2017-02-06,380.161
2017-02-07,381.506
2017-02-08,382.416
2017-02-09,384.664
2017-02-10,384.148
2017-02-13,386.443
2017-02-14,384.889
2017-02-15,387.451
2017-02-16,391.719
2017-02-17,389.574
2017-02-20,390.918
2017-02-21,390.427
2017-02-22,390.438
2017-02-23,391.808
2017-02-24,389.428
2017-02-27,391.343
2017-02-28,391.272
2017-03-01,395.486
2017-03-02,396.825
2017-03-03,399.094
2017-03-06,398.198
2017-03-07,396.168
2017-03-08,394.939
2017-03-09,397.167
2017-03-10,400.388
2017-03-13,401.643
2017-03-14,400.029
2017-03-15,402.108
2017-03-16,410.512
2017-03-17,412.948
2017-03-20,415.771
2017-03-21,411.575
2017-03-22,408.707
2017-03-23,410.864
2017-03-24,410.437
2017-03-27,414.523
2017-03-28,413.559
2017-03-29,409.887
2017-03-30,410.4
2017-03-31,409.921
2017-04-03,405.407
2017-04-04,407.197
2017-04-05,402.725
2017-04-06,405.801
2017-04-07,405.15
2017-04-10,406.334
2017-04-11,405.034
2017-04-12,407.349
2017-04-13,406.742
2017-04-14,406.742
2017-04-17,408.216
2017-04-18,405.723
2017-04-19,404.726
2017-04-20,410.502
2017-04-21,405.554
2017-04-24,422.038
2017-04-25,431.26
2017-04-26,431.562
2017-04-27,433.89
2017-04-28,434.595
2017-05-01,435.712
2017-05-02,441.947
2017-05-03,440.985
2017-05-04,447.842
2017-05-05,455.125
2017-05-08,451.925
2017-05-09,452.405
2017-05-10,451.623
2017-05-11,450.045
2017-05-12,451.937
2017-05-15,456.207
2017-05-16,460.949
2017-05-17,455.744
2017-05-18,452.546
2017-05-19,460.043
2017-05-22,460.8
2017-05-23,472.356
2017-05-24,471.079
2017-05-25,472.3
2017-05-26,471.834
2017-05-29,470.164
2017-05-30,468.592
2017-05-31,469.312
2017-06-01,475.996
2017-06-02,479.508
2017-06-05,476.442
2017-06-06,474.73
2017-06-07,478.006
2017-06-08,475.069
2017-06-09,477.265
2017-06-12,471.707
2017-06-13,475.178
2017-06-14,476.097
2017-06-15,467.958
2017-06-16,476.263
2017-06-19,481.924
2017-06-20,476.985
2017-06-21,473.565
2017-06-22,471.556
2017-06-23,473.352
2017-06-26,471.942
2017-06-27,469.602
2017-06-28,473.467
2017-06-29,466.117
2017-06-30,464.122
2017-07-03,471.323
2017-07-04,469.155
2017-07-05,470.79
2017-07-06,471.352
2017-07-07,471.776
2017-07-10,475.282
2017-07-11,473.911
2017-07-12,483.532
2017-07-13,483.451
2017-07-14,484.725
2017-07-17,487.297
2017-07-18,482.848
2017-07-19,484.231
2017-07-20,486.758
2017-07-21,483.336
2017-07-24,478.885
2017-07-25,472.055
2017-07-26,475.214
2017-07-27,482.431
2017-07-28,479.879
2017-07-31,478.116
2017-08-01,485.203
2017-08-02,485.742
2017-08-03,486.16
2017-08-04,483.555
2017-08-07,484.137
2017-08-08,483.077
2017-08-09,477.228
2017-08-10,472.859
2017-08-11,470.671
2017-08-14,475.772
2017-08-15,473.438
2017-08-16,475.569
2017-08-17,475.515
2017-08-18,470.058
2017-08-21,471.217
2017-08-22,473.495
2017-08-23,474.613
2017-08-24,473.772
2017-08-25,477.235
2017-08-28,474.345
2017-08-29,472.285
2017-08-30,470.744
2017-08-31,472.721
2017-09-01,474.833
2017-09-04,472.964
2017-09-05,470.012
2017-09-06,472.391
2017-09-07,475.965
2017-09-08,471.316
2017-09-11,477.169
2017-09-12,479.844
2017-09-13,476.302
2017-09-14,471.87
2017-09-15,478.77
2017-09-18,482.133
2017-09-19,482.101
2017-09-20,482.315
2017-09-21,478.193
2017-09-22,477.623
2017-09-25,474.42
2017-09-26,470.56
2017-09-27,468.459
2017-09-28,476.672
2017-09-29,479.161
2017-10-02,477.97
2017-10-03,481.744
2017-10-04,481.351
2017-10-05,482.208
2017-10-06,482.697
2017-10-09,486.357
2017-10-10,487.216
2017-10-11,487.02
2017-10-12,487.309
2017-10-13,487.522
2017-10-16,484.469
2017-10-17,483.198
2017-10-18,485.23
2017-10-19,489.072
2017-10-20,495.053
2017-10-23,496.793
2017-10-24,496.989
2017-10-25,498.165
2017-10-26,469.343
2017-10-27,470.688
2017-10-30,469.805
2017-10-31,469.094
2017-11-01,473.278
2017-11-02,477.02
2017-11-03,473.884
2017-11-06,477.286
2017-11-07,472.592
2017-11-08,474.446
2017-11-09,469.117
2017-11-10,467.815
2017-11-13,466.595
2017-11-14,466.981
2017-11-15,467.126
2017-11-16,471.43
2017-11-17,470.969
2017-11-20,474.459
2017-11-21,474.758
2017-11-22,473.988
2017-11-23,475.157
2017-11-24,479.261
2017-11-27,473.423
2017-11-28,472.249
2017-11-29,472.77
2017-11-30,475.361
2017-12-01,468.629
2017-12-04,471.234
2017-12-05,470.489
2017-12-06,468.799
2017-12-07,466.163
2017-12-08,467.981
2017-12-11,470.679
2017-12-12,469.433
2017-12-13,472.927
2017-12-14,472.35
2017-12-15,473.813
2017-12-18,482.639
2017-12-19,480.756
2017-12-20,481.479
2017-12-21,482.727
2017-12-22,480.285
2017-12-25,480.285
2017-12-26,481.544
2017-12-27,483.224
2017-12-28,483.442
2017-12-29,484.643
2018-01-01,484.643
2018-01-02,487.203
2018-01-03,488.391
2018-01-04,493.251
2018-01-05,493.384
2018-01-08,493.158
2018-01-09,494.681
2018-01-10,497.072
2018-01-11,500.634
2018-01-12,507.374
2018-01-15,512.982
2018-01-16,513.054
2018-01-17,516.174
2018-01-18,521.176
2018-01-19,525.022
2018-01-22,530.048
2018-01-23,528.708
2018-01-24,527.74
2018-01-25,526.341
2018-01-26,526.501
2018-01-29,523.949
2018-01-30,520.739
2018-01-31,523.196
2018-02-01,532.741
2018-02-02,526.019
2018-02-05,522.357
2018-02-06,505.577
2018-02-07,517.16
2018-02-08,503.644
2018-02-09,496.081
2018-02-12,505.12
2018-02-13,507.714
2018-02-14,516.555
2018-02-15,522.874
2018-02-16,530.351
2018-02-19,526.487
2018-02-20,528.206
2018-02-21,529.513
2018-02-22,526.546
2018-02-23,527.319
2018-02-26,530.568
2018-02-27,527.719
2018-02-28,523.659
2018-03-01,515.92
2018-03-02,510.953
2018-03-05,514.925
2018-03-06,522.041
2018-03-07,524.835
2018-03-08,528.789
2018-03-09,529.924
2018-03-12,529.059
2018-03-13,525.662
2018-03-14,525.83
2018-03-15,528.79
2018-03-16,527.186
2018-03-19,525.05
2018-03-20,526.524
2018-03-21,530.318
2018-03-22,526.261
2018-03-23,525.231
2018-03-26,524.976
2018-03-27,529.356
2018-03-28,527.658
2018-03-29,530.778
2018-03-30,530.778
2018-04-02,531.253
2018-04-03,525.735
2018-04-04,520.512
2018-04-05,526.063
2018-04-06,524.888
2018-04-09,526.462
2018-04-10,532.298
2018-04-11,528.904
2018-04-12,533.942
2018-04-13,540.266
2018-04-16,540.375
2018-04-17,541.974
2018-04-18,546.461
2018-04-19,551.003
2018-04-20,541.883
2018-04-23,544.315
2018-04-24,545.346
2018-04-25,538.037
2018-04-26,547.043
2018-04-27,554.671
2018-04-30,554.024
2018-05-01,549.782
2018-05-02,549.819
2018-05-03,542.877
2018-05-04,544.063
2018-05-07,545.535
2018-05-08,545.31
2018-05-09,544.209
2018-05-10,545.311
2018-05-11,554.877
2018-05-14,556.864
2018-05-15,555.352
2018-05-16,552.008
2018-05-17,552.294
2018-05-18,551.944
2018-05-21,556.085
2018-05-22,559.336
2018-05-23,545.256
2018-05-24,543.556
2018-05-25,537.07
2018-05-28,539.027
2018-05-29,528.966
2018-05-30,534.99
2018-05-31,541.822
2018-06-01,545.933
2018-06-04,554.384
2018-06-05,549.443
2018-06-06,551.645
2018-06-07,553.816
2018-06-08,549.354
2018-06-11,553.572
2018-06-12,551.742
2018-06-13,554.649
2018-06-14,554.273
2018-06-15,549.547
2018-06-18,543.422
2018-06-19,538.912
2018-06-20,539.48
2018-06-21,534.959
2018-06-22,536.388
2018-06-25,532.878
2018-06-26,534.602
2018-06-27,533.857
2018-06-28,527.958
2018-06-29,536.918
2018-07-02,528.089
2018-07-03,533.199
2018-07-04,531.298
2018-07-05,538.09
2018-07-06,545.066
2018-07-09,550.124
2018-07-10,555.589
2018-07-11,548.713
2018-07-12,550.673
2018-07-13,543.698
2018-07-16,545.95
2018-07-17,546.209
2018-07-18,552.361
2018-07-19,550.199
2018-07-20,545.131
2018-07-23,542.638
2018-07-24,544.641
2018-07-25,543.043
2018-07-26,534.059
2018-07-27,531.002
2018-07-30,534.933
2018-07-31,529.139
2018-08-01,530.742
2018-08-02,522.593
2018-08-03,524.912
2018-08-06,524.017
2018-08-07,529.286
2018-08-08,528.772
2018-08-09,525.414
2018-08-10,512.212
2018-08-13,511.42
2018-08-14,509.393
2018-08-15,499.57
2018-08-16,509.897
2018-08-17,512.006
2018-08-20,518.317
2018-08-21,524.957
2018-08-22,533.794
2018-08-23,535.821
2018-08-24,540.386
2018-08-27,548.688
2018-08-28,556.543
2018-08-29,554.21
2018-08-30,550.425
2018-08-31,546.084
2018-09-03,545.811
2018-09-04,537.102
2018-09-05,530.791
2018-09-06,531.209
2018-09-07,532.182
2018-09-10,536.177
2018-09-11,533.698
2018-09-12,533.357
2018-09-13,536.954
2018-09-14,540.933
2018-09-17,541.875
2018-09-18,547.016
2018-09-19,538.542
2018-09-20,542.549
2018-09-21,551.67
2018-09-24,549.065
2018-09-25,554.422
2018-09-26,550.751
2018-09-27,555.805
2018-09-28,546.469
2018-10-01,544.974
2018-10-02,538.814
2018-10-03,535.547
2018-10-04,533.959
2018-10-05,526.295
2018-10-08,521.661
2018-10-09,519.615
2018-10-10,510.596
2018-10-11,501.27
2018-10-12,504.668
2018-10-15,505.817
2018-10-16,517.656
2018-10-17,510.431
2018-10-18,509.237
2018-10-19,511.477
2018-10-22,508.245
2018-10-23,497.231
2018-10-24,490.533
2018-10-25,490.368
2018-10-26,498.965
2018-10-29,500.502
2018-10-30,499.496
2018-10-31,505.897
2018-11-01,506.26
2018-11-02,513.054
2018-11-05,514.26
2018-11-06,514.948
2018-11-07,525.207
2018-11-08,523.375
2018-11-09,517.01
2018-11-12,510.404
2018-11-13,513.122
2018-11-14,510.315
2018-11-15,502.496
2018-11-16,509.922
2018-11-19,507.413
2018-11-20,494.177
2018-11-21,496.11
2018-11-22,488.324
2018-11-23,489.998
2018-11-26,490.282
2018-11-27,485.261
2018-11-28,482.025
2018-11-29,487.3
2018-11-30,485.431
2018-12-03,495.152
2018-12-04,486.045
2018-12-05,480.204
2018-12-06,481.961
2018-12-07,483.211
2018-12-10,479.728
2018-12-11,490.357
2018-12-12,504.36
2018-12-13,501.633
2018-12-14,501.964
2018-12-17,499.326
2018-12-18,495.028
2018-12-19,501.138
2018-12-20,491.805
2018-12-21,489.002
2018-12-24,489.002
2018-12-25,489.002
2018-12-26,488.745
2018-12-27,476.116
2018-12-28,489.976
2018-12-31,489.848
2019-01-01,489.848
2019-01-02,487.121
2019-01-03,482.265
2019-01-04,498.881
2019-01-07,504.705
2019-01-08,509.017
2019-01-09,517.261
2019-01-10,518.069
2019-01-11,513.766
2019-01-14,511.891
2019-01-15,510.622
2019-01-16,510.675
2019-01-17,513.16
2019-01-18,519.115
2019-01-21,522.744
2019-01-22,518.535
2019-01-23,520.238
2019-01-24,527.203
2019-01-25,540.678
2019-01-28,534.175
2019-01-29,537.926
2019-01-30,535.391
2019-01-31,528.885
2019-02-01,525.67
2019-02-04,520.422
2019-02-05,525.618
2019-02-06,527.988
2019-02-07,523.594
2019-02-08,525.907
2019-02-11,528.39
2019-02-12,527.132
2019-02-13,533.587
2019-02-14,530.744
2019-02-15,531.448
2019-02-18,533.35
2019-02-19,526.41
2019-02-20,527.48
2019-02-21,524.427
2019-02-22,526.505
2019-02-25,528.217
2019-02-26,531.441
2019-02-27,529.346
2019-02-28,526.798
2019-03-01,533.48
2019-03-04,528.711
2019-03-05,528.644
2019-03-06,526.721
2019-03-07,520.452
2019-03-08,520.279
2019-03-11,525.742
2019-03-12,528.027
2019-03-13,527.764
2019-03-14,534.99
2019-03-15,542.917
2019-03-18,543.768
2019-03-19,546.938
2019-03-20,538.684
2019-03-21,541.417
2019-03-22,519.131
2019-03-25,515.272
2019-03-26,512.287
2019-03-27,509.318
2019-03-28,502.372
2019-03-29,501.547
2019-04-01,509.614
2019-04-02,512.534
2019-04-03,523.095
2019-04-04,523.792
2019-04-05,526.192
2019-04-08,525.441
2019-04-09,521.654
2019-04-10,517.99
2019-04-11,520.805
2019-04-12,524.235
2019-04-15,513.548
2019-04-16,513.044
2019-04-17,516.68
2019-04-18,517.084
2019-04-19,517.084
2019-04-22,517.613
2019-04-23,516.235
2019-04-24,515.08
2019-04-25,493.903
2019-04-26,498.62
2019-04-29,497.145
2019-04-30,491.192
2019-05-01,492.66
2019-05-02,486.931
2019-05-03,486.976
2019-05-06,482.092
2019-05-07,475.764
2019-05-08,473.533
2019-05-09,466.913
2019-05-10,468.402
2019-05-13,459.133
2019-05-14,461.269
2019-05-15,460.019
2019-05-16,469.531
2019-05-17,469.655
2019-05-20,469.937
2019-05-21,476.868
2019-05-22,477.131
2019-05-23,464.613
2019-05-24,471.456
2019-05-27,474.927
2019-05-28,471.502
2019-05-29,462.795
2019-05-30,462.131
2019-05-31,465.419
2019-06-03,467.668
2019-06-04,473.796
2019-06-05,472.442
2019-06-06,470.424
2019-06-07,478.227
2019-06-10,473.646
2019-06-11,486.588
2019-06-12,483.134
2019-06-13,483.129
2019-06-14,476.241
2019-06-17,475.384
2019-06-18,481.699
2019-06-19,485.614
2019-06-20,488.25
2019-06-21,489.525
2019-06-24,487.008
2019-06-25,487.407
2019-06-26,489.866
2019-06-27,486.716
2019-06-28,491.028
2019-07-01,493.172
2019-07-02,491.007
2019-07-03,494.366
2019-07-04,494.836
2019-07-05,492.8
2019-07-08,490.35
2019-07-09,484.334
2019-07-10,485.267
2019-07-11,486.435
2019-07-12,487.503
2019-07-15,489.695
2019-07-16,492.427
2019-07-17,486.668
2019-07-18,483.265
2019-07-19,482.947
2019-07-22,484.435
2019-07-23,492.474
2019-07-24,494.131
2019-07-25,504.638
2019-07-26,503.876
2019-07-29,503.08
2019-07-30,494.9
2019-07-31,492.941
2019-08-01,491.574
2019-08-02,483.095
2019-08-05,480.84
2019-08-06,480.189
2019-08-07,482.744
2019-08-08,491.202
2019-08-09,489.719
2019-08-12,487.204
2019-08-13,488.25
2019-08-14,474.571
2019-08-15,469.878
2019-08-16,476.559
2019-08-19,483.747
2019-08-20,476.851
2019-08-21,480.015
2019-08-22,476.891
2019-08-23,472.634
2019-08-26,471.702
2019-08-27,470.576
2019-08-28,463.73
2019-08-29,469.788
2019-08-30,471.709
2019-09-02,468.33
2019-09-03,464.265
2019-09-04,472.562
2019-09-05,478.503
2019-09-06,483.007
2019-09-09,486.391
2019-09-10,490.929
2019-09-11,490.272
2019-09-12,497.24
2019-09-13,502.77
2019-09-16,498.974
2019-09-17,496.973
2019-09-18,495.588
2019-09-19,497.816
2019-09-20,498.33
2019-09-23,490.705
2019-09-24,488.742
2019-09-25,482.323
2019-09-26,479.635
2019-09-27,486.846
2019-09-30,489.365
2019-10-01,483.096
2019-10-02,474.838
2019-10-03,471.257
2019-10-04,473.62
2019-10-07,479.767
2019-10-08,477.235
2019-10-09,479.964
2019-10-10,486.548
2019-10-11,497.951
2019-10-14,494.024
2019-10-15,497.92
2019-10-16,500.514
2019-10-17,508.305
2019-10-18,509.946
2019-10-21,512.684
2019-10-22,511.35
2019-10-23,510.331
2019-10-24,474.908
2019-10-25,470.343
2019-10-28,468.988
2019-10-29,464.92
2019-10-30,467.199
2019-10-31,464.961
2019-11-01,468.12
2019-11-04,472.379
2019-11-05,468.303
2019-11-06,467.999
2019-11-07,468.936
2019-11-08,468.754
2019-11-11,468.827
2019-11-12,469.857
2019-11-13,466.295
2019-11-14,457.618
2019-11-15,465.563
2019-11-18,465.153
2019-11-19,462.548
2019-11-20,462.291
2019-11-21,460.958
2019-11-22,460.69
2019-11-25,462.408
2019-11-26,460.969
2019-11-27,460.906
2019-11-28,460.511
2019-11-29,457.173
2019-12-02,455.687
2019-12-03,453.37
2019-12-04,458.5
2019-12-05,457.931
2019-12-06,456.135
2019-12-09,461.13
2019-12-10,460.132
2019-12-11,461.574
2019-12-12,465.2
2019-12-13,470.294
2019-12-16,474.076
2019-12-17,475.513
2019-12-18,476.195
2019-12-19,479.749
2019-12-20,482.341
2019-12-23,483.207
2019-12-24,483.316
2019-12-25,483.316
2019-12-26,483.687
2019-12-27,486.083
2019-12-30,485.128
2019-12-31,486.059
2020-01-01,486.059
2020-01-02,489.9
2020-01-03,484.84
2020-01-06,485.904
2020-01-07,482.984
2020-01-08,475.156
2020-01-09,473.804
2020-01-10,476.547
2020-01-13,480.75
2020-01-14,476.933
2020-01-15,473.69
2020-01-16,476.818
2020-01-17,483.423
2020-01-20,487.186
2020-01-21,483.193
2020-01-22,483.249
2020-01-23,478.258
2020-01-24,478.822
2020-01-27,466.449
2020-01-28,470.598
2020-01-29,470.003
2020-01-30,479.827
2020-01-31,477.056
2020-02-03,476.651
2020-02-04,481.926
2020-02-05,489.207
2020-02-06,487.676
2020-02-07,479.479
2020-02-10,482.987
2020-02-11,488.31
2020-02-12,483.329
2020-02-13,479.272
2020-02-14,478.644
2020-02-17,478.141
2020-02-18,470.189
2020-02-19,474.652
2020-02-20,476.263
2020-02-21,476.463
2020-02-24,458.307
2020-02-25,450.108
2020-02-26,456.532
2020-02-27,446.559
2020-02-28,433.695
2020-03-02,440.846
2020-03-03,449.611
2020-03-04,448.393
2020-03-05,443.076
2020-03-06,433.585
2020-03-09,408.614
2020-03-10,397.912
2020-03-11,388.729
2020-03-12,342.803
2020-03-13,338.504
2020-03-16,319.657
2020-03-17,320.768
2020-03-18,304.799
2020-03-19,315.971
2020-03-20,318.549
2020-03-23,303.387
2020-03-24,330.915
2020-03-25,348.248
2020-03-26,355.078
2020-03-27,341.252
2020-03-30,346.64
2020-03-31,363.314
2020-04-01,348.001
2020-04-02,353.94
2020-04-03,346.754
2020-04-06,354.533
2020-04-07,372.633
2020-04-08,372.07
2020-04-09,378.191
2020-04-10,378.191
2020-04-13,376.877
2020-04-14,387.088
2020-04-15,368.005
2020-04-16,362.065
2020-04-17,369.441
2020-04-20,365.749
2020-04-21,356.704
2020-04-22,364.325
2020-04-23,370.214
2020-04-24,369.073
2020-04-27,373.924
2020-04-28,386.723
2020-04-29,400.708
2020-04-30,397.234
2020-05-01,399.247
2020-05-04,384.909
2020-05-05,384.677
2020-05-06,384.755
2020-05-07,387.4
2020-05-08,392.995
2020-05-11,386.892
2020-05-12,390.723
2020-05-13,377.176
2020-05-14,366.076
2020-05-15,364.264
2020-05-18,386.48
2020-05-19,392.899
2020-05-20,395.481
2020-05-21,393.646
2020-05-22,388.395
2020-05-25,391.956
2020-05-26,407.907
2020-05-27,417.097
2020-05-28,425.06
2020-05-29,422.741
2020-06-01,428.534
2020-06-02,434.823
2020-06-03,443.749
2020-06-04,447.046
2020-06-05,452.022
2020-06-08,451.018
2020-06-09,446.418
2020-06-10,438.943
2020-06-11,420.995
2020-06-12,420.911
2020-06-15,421.747
2020-06-16,433.435
