Date,SINGAPORE IMI IMI (Large+Mid+Small Cap)
2010-08-23,1025.399
2010-08-24,1020.355
2010-08-25,1023.005
2010-08-26,1026.984
2010-08-27,1030.707
2010-08-30,1038.316
2010-08-31,1036.566
2010-09-01,1055.806
2010-09-02,1056.205
2010-09-03,1063.037
2010-09-06,1074.218
2010-09-07,1072.956
2010-09-08,1073.114
2010-09-09,1076.96
2010-09-10,1077.601
2010-09-13,1093.819
2010-09-14,1089.132
2010-09-15,1093.595
2010-09-16,1093.21
2010-09-17,1096.929
2010-09-20,1098.696
2010-09-21,1105.168
2010-09-22,1110.116
2010-09-23,1108.129
2010-09-24,1116.031
2010-09-27,1122.621
2010-09-28,1116.946
2010-09-29,1125.78
2010-09-30,1122.283
2010-10-01,1136.041
2010-10-04,1141.805
2010-10-05,1147.46
2010-10-06,1157.303
2010-10-07,1150.24
2010-10-08,1146.674
2010-10-11,1150.377
2010-10-12,1143.445
2010-10-13,1169.935
2010-10-14,1172.481
2010-10-15,1178.283
2010-10-18,1169.492
2010-10-19,1162.825
2010-10-20,1164.808
2010-10-21,1167.87
2010-10-22,1165.993
2010-10-25,1179.288
2010-10-26,1165.283
2010-10-27,1145.069
2010-10-28,1154.967
2010-10-29,1160.564
2010-11-01,1177.837
2010-11-02,1185.717
2010-11-03,1189.708
2010-11-04,1204.043
2010-11-05,1200.499
2010-11-08,1219.534
2010-11-09,1230.919
2010-11-10,1214.736
2010-11-11,1219.143
2010-11-12,1191.631
2010-11-15,1180.019
2010-11-16,1172.872
2010-11-17,1173.679
2010-11-18,1179.57
2010-11-19,1173.587
2010-11-22,1174.47
2010-11-23,1137.805
2010-11-24,1143.906
2010-11-25,1154.414
2010-11-26,1140.921
2010-11-29,1139.84
2010-11-30,1140.244
2010-12-01,1160.517
2010-12-02,1167.522
2010-12-03,1165.527
2010-12-06,1164.562
2010-12-07,1170.981
2010-12-08,1162.168
2010-12-09,1169.685
2010-12-10,1165.55
2010-12-13,1168.96
2010-12-14,1172.969
2010-12-15,1153.905
2010-12-16,1145.321
2010-12-17,1151.831
2010-12-20,1142.321
2010-12-21,1152.421
2010-12-22,1157.122
2010-12-23,1155.566
2010-12-24,1162.752
2010-12-27,1167.687
2010-12-28,1181.245
2010-12-29,1193.574
2010-12-30,1200.635
2010-12-31,1200.315
2011-01-03,1212.142
2011-01-04,1209.419
2011-01-05,1207.65
2011-01-06,1217.94
2011-01-07,1215.936
2011-01-10,1199.58
2011-01-11,1207.739
2011-01-12,1218.975
2011-01-13,1224.254
2011-01-14,1214.823
2011-01-17,1211.183
2011-01-18,1220.833
2011-01-19,1224.109
2011-01-20,1200.465
2011-01-21,1202.688
2011-01-24,1202.448
2011-01-25,1200.419
2011-01-26,1218.155
2011-01-27,1216.37
2011-01-28,1211.739
2011-01-31,1196.208
2011-02-01,1205.242
2011-02-02,1218.503
2011-02-03,1215.125
2011-02-04,1215.789
2011-02-07,1211.856
2011-02-08,1212.378
2011-02-09,1196.731
2011-02-10,1174.857
2011-02-11,1162.035
2011-02-14,1170.085
2011-02-15,1163.9
2011-02-16,1169.111
2011-02-17,1167.717
2011-02-18,1170.144
2011-02-21,1158.998
2011-02-22,1136.612
2011-02-23,1133.812
2011-02-24,1122.068
2011-02-25,1144.001
2011-02-28,1136.43
2011-03-01,1159.596
2011-03-02,1144.389
2011-03-03,1149.089
2011-03-04,1157.828
2011-03-07,1161.844
2011-03-08,1174.443
2011-03-09,1173.567
2011-03-10,1161.495
2011-03-11,1150.292
2011-03-14,1148.815
2011-03-15,1104.335
2011-03-16,1113.863
2011-03-17,1103.493
2011-03-18,1106.76
2011-03-21,1132.987
2011-03-22,1145.173
2011-03-23,1150.086
2011-03-24,1163.315
2011-03-25,1171.661
2011-03-28,1167.286
2011-03-29,1168.209
2011-03-30,1183.081
2011-03-31,1187.905
2011-04-01,1193.766
2011-04-04,1203.645
2011-04-05,1201.589
2011-04-06,1211.376
2011-04-07,1212.615
2011-04-08,1223.658
2011-04-11,1213.898
2011-04-12,1202.043
2011-04-13,1216.149
2011-04-14,1219.953
2011-04-15,1220.6
2011-04-18,1209.735
2011-04-19,1210.557
2011-04-20,1231.013
2011-04-21,1245.767
2011-04-22,1245.767
2011-04-25,1242.609
2011-04-26,1243.691
2011-04-27,1245.835
2011-04-28,1251.312
2011-04-29,1253.909
2011-05-02,1254.01
2011-05-03,1237.204
2011-05-04,1219.423
2011-05-05,1210.608
2011-05-06,1212.968
2011-05-09,1223.78
2011-05-10,1233.929
2011-05-11,1240.317
2011-05-12,1213.617
2011-05-13,1226.845
2011-05-16,1211.43
2011-05-17,1209.868
2011-05-18,1222.971
2011-05-19,1231.034
2011-05-20,1228.111
2011-05-23,1193.892
2011-05-24,1201.874
2011-05-25,1201.584
2011-05-26,1205.849
2011-05-27,1220.182
2011-05-30,1222.532
2011-05-31,1230.582
2011-06-01,1233.98
2011-06-02,1226.015
2011-06-03,1227.156
2011-06-06,1214.555
2011-06-07,1219.9
2011-06-08,1210.665
2011-06-09,1208.096
2011-06-10,1195.634
2011-06-13,1183.915
2011-06-14,1190.96
2011-06-15,1183.2
2011-06-16,1161.502
2011-06-17,1160.241
2011-06-20,1162.188
2011-06-21,1182.181
2011-06-22,1177.711
2011-06-23,1171.965
2011-06-24,1183.644
2011-06-27,1171.918
2011-06-28,1176.304
2011-06-29,1193.345
2011-06-30,1212.23
2011-07-01,1219.676
2011-07-04,1229.312
2011-07-05,1220.001
2011-07-06,1212.764
2011-07-07,1223.454
2011-07-08,1234.155
2011-07-11,1217.723
2011-07-12,1202.165
2011-07-13,1216.984
2011-07-14,1215.879
2011-07-15,1212.339
2011-07-18,1205.177
2011-07-19,1216.011
2011-07-20,1229.947
2011-07-21,1239.359
2011-07-22,1255.248
2011-07-25,1251.872
2011-07-26,1262.522
2011-07-27,1267.895
2011-07-28,1265.798
2011-07-29,1264.925
2011-08-01,1275.296
2011-08-02,1259.368
2011-08-03,1239.207
2011-08-04,1219.588
2011-08-05,1176.187
2011-08-08,1135.762
2011-08-09,1137.362
2011-08-10,1109.048
2011-08-11,1103.193
2011-08-12,1121.923
2011-08-15,1143.806
2011-08-16,1129.983
2011-08-17,1132.977
2011-08-18,1114.66
2011-08-19,1087.532
2011-08-22,1084.957
2011-08-23,1100.017
2011-08-24,1081.272
2011-08-25,1092.161
2011-08-26,1091.493
2011-08-29,1109.793
2011-08-30,1108.259
2011-08-31,1145.951
2011-09-01,1137.345
2011-09-02,1129.653
2011-09-05,1100.921
2011-09-06,1101.867
2011-09-07,1123.863
2011-09-08,1126.808
2011-09-09,1100.657
2011-09-12,1062.766
2011-09-13,1056.592
2011-09-14,1057.135
2011-09-15,1071.25
2011-09-16,1081.892
2011-09-19,1045.37
2011-09-20,1059.247
2011-09-21,1045.556
2011-09-22,999.628
2011-09-23,1001.771
2011-09-26,977.412
2011-09-27,1021.464
2011-09-28,1002.059
2011-09-29,998.833
2011-09-30,981.348
2011-10-03,952.954
2011-10-04,918.951
2011-10-05,928.416
2011-10-06,953.584
2011-10-07,969.797
2011-10-10,992.576
2011-10-11,1000.615
2011-10-12,1024.973
2011-10-13,1017.19
2011-10-14,1035.124
2011-10-17,1044.287
2011-10-18,1018.355
2011-10-19,1028.65
2011-10-20,1011.013
2011-10-21,1019.42
2011-10-24,1039.979
2011-10-25,1047.571
2011-10-26,1038.288
2011-10-27,1092.542
2011-10-28,1115.557
2011-10-31,1086.101
2011-11-01,1035.276
2011-11-02,1060.489
2011-11-03,1049.454
2011-11-04,1065.134
2011-11-07,1061.278
2011-11-08,1065.303
2011-11-09,1049.748
2011-11-10,1020.053
2011-11-11,1027.262
2011-11-14,1042.204
2011-11-15,1030.901
2011-11-16,1030.126
2011-11-17,1019.17
2011-11-18,1000.315
2011-11-21,980.806
2011-11-22,989.161
2011-11-23,970.171
2011-11-24,967.819
2011-11-25,952.653
2011-11-28,980.763
2011-11-29,980.868
2011-11-30,996.83
2011-12-01,1016.752
2011-12-02,1023.792
2011-12-05,1026.772
2011-12-06,1015.384
2011-12-07,1022.282
2011-12-08,993.992
2011-12-09,981.954
2011-12-12,980.335
2011-12-13,974.84
2011-12-14,965.513
2011-12-15,955.99
2011-12-16,968.904
2011-12-19,950.693
2011-12-20,958.773
2011-12-21,978.53
2011-12-22,977.563
2011-12-23,983.17
2011-12-26,983.17
2011-12-27,979.741
2011-12-28,975.178
2011-12-29,975.125
2011-12-30,970.92
2012-01-02,970.92
2012-01-03,998.461
2012-01-04,1001.284
2012-01-05,993.649
2012-01-06,995.35
2012-01-09,985.798
2012-01-10,1004.853
2012-01-11,1011.212
2012-01-12,1012.803
2012-01-13,1028.773
2012-01-16,1018.97
2012-01-17,1044.645
2012-01-18,1041.248
2012-01-19,1050.041
2012-01-20,1063.214
2012-01-23,1069.185
2012-01-24,1066.171
2012-01-25,1083.575
2012-01-26,1096.791
2012-01-27,1107.948
2012-01-30,1094.255
2012-01-31,1108.827
2012-02-01,1110.311
2012-02-02,1118.397
2012-02-03,1127.978
2012-02-06,1128.709
2012-02-07,1139.245
2012-02-08,1150.505
2012-02-09,1148.596
2012-02-10,1129.32
2012-02-13,1142.24
2012-02-14,1134.174
2012-02-15,1148.07
2012-02-16,1130.183
2012-02-17,1144.607
2012-02-20,1160.926
2012-02-21,1159.581
2012-02-22,1151.566
2012-02-23,1148.777
2012-02-24,1151.168
2012-02-27,1140.053
2012-02-28,1152.658
2012-02-29,1165.422
2012-03-01,1157.92
2012-03-02,1161.217
2012-03-05,1148.249
2012-03-06,1119.865
2012-03-07,1114.356
2012-03-08,1144.302
2012-03-09,1140.595
2012-03-12,1132.393
2012-03-13,1145.936
2012-03-14,1149.846
2012-03-15,1152.766
2012-03-16,1159.06
2012-03-19,1150.91
2012-03-20,1148.045
2012-03-21,1148.327
2012-03-22,1139.828
2012-03-23,1148.091
2012-03-26,1144.994
2012-03-27,1166.448
2012-03-28,1162.944
2012-03-29,1152.285
2012-03-30,1159.397
2012-04-02,1162.788
2012-04-03,1164.735
2012-04-04,1146.06
2012-04-05,1142.98
2012-04-06,1142.98
2012-04-09,1130.399
2012-04-10,1135.801
2012-04-11,1129.912
2012-04-12,1144.357
2012-04-13,1153.004
2012-04-16,1150.523
2012-04-17,1149.604
2012-04-18,1154.817
2012-04-19,1157.707
2012-04-20,1157.157
2012-04-23,1144.014
2012-04-24,1152.777
2012-04-25,1158.992
2012-04-26,1162.74
2012-04-27,1167.937
2012-04-30,1169.754
2012-05-01,1171.195
2012-05-02,1177.224
2012-05-03,1173.636
2012-05-04,1167.561
2012-05-07,1142.442
2012-05-08,1144.568
2012-05-09,1132.278
2012-05-10,1137.357
2012-05-11,1129.237
2012-05-14,1110.016
2012-05-15,1113.956
2012-05-16,1086.707
2012-05-17,1086.208
2012-05-18,1061.806
2012-05-21,1067.144
2012-05-22,1083.053
2012-05-23,1056.809
2012-05-24,1060.891
2012-05-25,1057.575
2012-05-28,1063.656
2012-05-29,1069.807
2012-05-30,1054.626
2012-05-31,1054.419
2012-06-01,1038.038
2012-06-04,1026.021
2012-06-05,1031.826
2012-06-06,1055.1
2012-06-07,1058.435
2012-06-08,1040.339
2012-06-11,1061.309
2012-06-12,1063.338
2012-06-13,1068.654
2012-06-14,1061.381
2012-06-15,1085.465
2012-06-18,1089.813
2012-06-19,1101.902
2012-06-20,1106.589
2012-06-21,1092.543
2012-06-22,1087.178
2012-06-25,1078.071
2012-06-26,1079.235
2012-06-27,1095.344
2012-06-28,1094.095
2012-06-29,1118.906
2012-07-02,1129.374
2012-07-03,1148.027
2012-07-04,1143.297
2012-07-05,1153.501
2012-07-06,1150.63
2012-07-09,1133.475
2012-07-10,1150.114
2012-07-11,1161.247
2012-07-12,1144.053
2012-07-13,1160.472
2012-07-16,1164.522
2012-07-17,1169.711
2012-07-18,1177.483
2012-07-19,1188.863
2012-07-20,1181.449
2012-07-23,1161.398
2012-07-24,1169.819
2012-07-25,1169.765
2012-07-26,1181.696
2012-07-27,1184.546
2012-07-30,1198.946
2012-07-31,1203.627
2012-08-01,1206.653
2012-08-02,1198.342
2012-08-03,1208.088
2012-08-06,1217.171
2012-08-07,1212.435
2012-08-08,1209.48
2012-08-09,1209.337
2012-08-10,1208.568
2012-08-13,1211.635
2012-08-14,1219.59
2012-08-15,1211.34
2012-08-16,1210.662
2012-08-17,1207.386
2012-08-20,1208.239
2012-08-21,1214.299
2012-08-22,1206.559
2012-08-23,1215.535
2012-08-24,1207.782
2012-08-27,1205.404
2012-08-28,1202.744
2012-08-29,1205.019
2012-08-30,1193.592
2012-08-31,1205.53
2012-09-03,1205.231
2012-09-04,1201.478
2012-09-05,1193.949
2012-09-06,1198.079
2012-09-07,1216.054
2012-09-10,1217.634
2012-09-11,1225.6
2012-09-12,1232.512
2012-09-13,1233.401
2012-09-14,1259.29
2012-09-17,1259.171
2012-09-18,1251.79
2012-09-19,1256.588
2012-09-20,1250.433
2012-09-21,1260.992
2012-09-24,1247.33
2012-09-25,1252.722
2012-09-26,1236.176
2012-09-27,1245.787
2012-09-28,1248.373
2012-10-01,1247.118
2012-10-02,1249.562
2012-10-03,1240.764
2012-10-04,1251.479
2012-10-05,1258.779
2012-10-08,1245.341
2012-10-09,1242.252
2012-10-10,1234.015
2012-10-11,1232.284
2012-10-12,1240.72
2012-10-15,1242.199
2012-10-16,1248.426
2012-10-17,1256.445
2012-10-18,1259.409
2012-10-19,1250.972
2012-10-22,1247.494
2012-10-23,1241.718
2012-10-24,1239.31
2012-10-25,1247.728
2012-10-26,1246.975
2012-10-29,1234.56
2012-10-30,1235.268
2012-10-31,1234.574
2012-11-01,1228.157
2012-11-02,1231.079
2012-11-05,1228.426
2012-11-06,1225.268
2012-11-07,1236.842
2012-11-08,1223.361
2012-11-09,1217.894
2012-11-12,1220.948
2012-11-13,1221.782
2012-11-14,1213.12
2012-11-15,1193.664
2012-11-16,1188.889
2012-11-19,1196.734
2012-11-20,1199.538
2012-11-21,1201.357
2012-11-22,1211.713
2012-11-23,1216.808
2012-11-26,1221.839
2012-11-27,1225.645
2012-11-28,1229.591
2012-11-29,1246.852
2012-11-30,1255.43
2012-12-03,1251.669
2012-12-04,1253.523
2012-12-05,1257.982
2012-12-06,1256.118
2012-12-07,1269.7
2012-12-10,1268.093
2012-12-11,1268.909
2012-12-12,1280.266
2012-12-13,1284.32
2012-12-14,1289.534
2012-12-17,1286.598
2012-12-18,1290.108
2012-12-19,1291.877
2012-12-20,1295.239
2012-12-21,1287.612
2012-12-24,1290.709
2012-12-25,1290.709
2012-12-26,1294.622
2012-12-27,1294.691
2012-12-28,1298.127
2012-12-31,1293.921
2013-01-01,1293.921
2013-01-02,1309.793
2013-01-03,1314.571
2013-01-04,1306.032
2013-01-07,1302.832
2013-01-08,1296.917
2013-01-09,1308.426
2013-01-10,1319.818
2013-01-11,1315.702
2013-01-14,1304.058
2013-01-15,1300.861
2013-01-16,1306.711
2013-01-17,1304.22
2013-01-18,1305.613
2013-01-21,1306.948
2013-01-22,1304.62
2013-01-23,1308.999
2013-01-24,1313.009
2013-01-25,1311.764
2013-01-28,1310.116
2013-01-29,1314.02
2013-01-30,1322.042
2013-01-31,1319.27
2013-02-01,1321.061
2013-02-04,1325.806
2013-02-05,1319.839
2013-02-06,1322.932
2013-02-07,1317.849
2013-02-08,1324.223
2013-02-11,1320.499
2013-02-12,1321.494
2013-02-13,1333.805
2013-02-14,1333.052
2013-02-15,1331.079
2013-02-18,1330.312
2013-02-19,1335.804
2013-02-20,1343.541
2013-02-21,1331.002
2013-02-22,1331.001
2013-02-25,1329.59
2013-02-26,1315.696
2013-02-27,1318.698
2013-02-28,1324.145
2013-03-01,1318.833
2013-03-04,1298.639
2013-03-05,1305.553
2013-03-06,1319.132
2013-03-07,1320.865
2013-03-08,1314.396
2013-03-11,1313.689
2013-03-12,1322.672
2013-03-13,1316.155
2013-03-14,1317.355
2013-03-15,1319.517
2013-03-18,1308.218
2013-03-19,1310.031
2013-03-20,1303.847
2013-03-21,1316.074
2013-03-22,1313.464
2013-03-25,1323.355
2013-03-26,1333.203
2013-03-27,1341.167
2013-03-28,1342.141
2013-03-29,1342.141
2013-04-01,1338.625
2013-04-02,1346.722
2013-04-03,1350.254
2013-04-04,1341.776
2013-04-05,1340.167
2013-04-08,1332.968
2013-04-09,1341.93
2013-04-10,1346.152
2013-04-11,1351.504
2013-04-12,1347.427
2013-04-15,1341.982
2013-04-16,1343.733
2013-04-17,1343.876
2013-04-18,1347.978
2013-04-19,1349.307
2013-04-22,1343.746
2013-04-23,1329.69
2013-04-24,1343.704
2013-04-25,1359.596
2013-04-26,1368.082
2013-04-29,1380.141
2013-04-30,1385.796
2013-05-01,1384.029
2013-05-02,1391.917
2013-05-03,1380.474
2013-05-06,1389.735
2013-05-07,1389.421
2013-05-08,1406.769
2013-05-09,1412.178
2013-05-10,1405.451
2013-05-13,1399.525
2013-05-14,1402.698
2013-05-15,1400.612
2013-05-16,1394.857
2013-05-17,1388.864
2013-05-20,1394.692
2013-05-21,1381.367
2013-05-22,1382.694
2013-05-23,1351.136
2013-05-24,1351.976
2013-05-27,1356.272
2013-05-28,1352.172
2013-05-29,1337.415
2013-05-30,1328.885
2013-05-31,1315.253
2013-06-03,1319.171
2013-06-04,1329.512
2013-06-05,1317.887
2013-06-06,1300.278
2013-06-07,1298.528
2013-06-10,1284.672
2013-06-11,1279.314
2013-06-12,1273.131
2013-06-13,1261.588
2013-06-14,1278.727
2013-06-17,1278.787
2013-06-18,1287.448
2013-06-19,1289.542
2013-06-20,1234.63
2013-06-21,1231.162
2013-06-24,1204.126
2013-06-25,1225.324
2013-06-26,1231.348
2013-06-27,1240.093
2013-06-28,1250.9
2013-07-01,1246.749
2013-07-02,1256.428
2013-07-03,1235.314
2013-07-04,1245.163
2013-07-05,1244.772
2013-07-08,1235.927
2013-07-09,1244.978
2013-07-10,1257.405
2013-07-11,1298.609
2013-07-12,1291.036
2013-07-15,1290.759
2013-07-16,1294.214
2013-07-17,1286.46
2013-07-18,1286.516
2013-07-19,1285.712
2013-07-22,1299.944
2013-07-23,1305.952
2013-07-24,1312.425
2013-07-25,1302.644
2013-07-26,1307.97
2013-07-29,1303.479
2013-07-30,1301.621
2013-07-31,1290.217
2013-08-01,1300.622
2013-08-02,1307.712
2013-08-05,1308.418
2013-08-06,1301.477
2013-08-07,1303.987
2013-08-08,1311.884
2013-08-09,1313.886
2013-08-12,1311.275
2013-08-13,1308.598
2013-08-14,1304.514
2013-08-15,1292.185
2013-08-16,1289.141
2013-08-19,1275.037
2013-08-20,1256.021
2013-08-21,1245.686
2013-08-22,1233.927
2013-08-23,1238.839
2013-08-26,1238.198
2013-08-27,1219.856
2013-08-28,1214.78
2013-08-29,1225.142
2013-08-30,1222.198
2013-09-02,1237.098
2013-09-03,1234.443
2013-09-04,1222.127
2013-09-05,1224.488
2013-09-06,1235.92
2013-09-09,1253.073
2013-09-10,1263.081
2013-09-11,1265.914
2013-09-12,1274.052
2013-09-13,1270.834
2013-09-16,1302.33
2013-09-17,1302.204
2013-09-18,1309.405
2013-09-19,1344.439
2013-09-20,1335.726
2013-09-23,1331.198
2013-09-24,1325.673
2013-09-25,1327.89
2013-09-26,1323.616
2013-09-27,1328.28
2013-09-30,1312.496
2013-10-01,1320.946
2013-10-02,1315.504
2013-10-03,1311.891
2013-10-04,1301.193
2013-10-07,1289.165
2013-10-08,1293.834
2013-10-09,1293.149
2013-10-10,1301.374
2013-10-11,1306.78
2013-10-14,1305.133
2013-10-15,1306.733
2013-10-16,1309.283
2013-10-17,1317.86
2013-10-18,1325.833
2013-10-21,1326.459
2013-10-22,1336.743
2013-10-23,1333.016
2013-10-24,1341.562
2013-10-25,1336.455
2013-10-28,1334.184
2013-10-29,1336.213
2013-10-30,1348.02
2013-10-31,1336.97
2013-11-01,1329.753
2013-11-04,1330.675
2013-11-05,1330.726
2013-11-06,1334.089
2013-11-07,1329.307
2013-11-08,1320.319
2013-11-11,1319.626
2013-11-12,1314.238
2013-11-13,1309.386
2013-11-14,1318.446
2013-11-15,1325.426
2013-11-18,1327.544
2013-11-19,1324.467
2013-11-20,1322.332
2013-11-21,1310.629
2013-11-22,1311.611
2013-11-25,1312.68
2013-11-26,1312.853
2013-11-27,1310.648
2013-11-28,1314.511
2013-11-29,1312.791
2013-12-02,1313.013
2013-12-03,1310.81
2013-12-04,1298.533
2013-12-05,1286.129
2013-12-06,1287.548
2013-12-09,1288.652
2013-12-10,1277.005
2013-12-11,1263.945
2013-12-12,1262.433
2013-12-13,1263.137
2013-12-16,1259.11
2013-12-17,1261.041
2013-12-18,1257.113
2013-12-19,1252.555
2013-12-20,1264.109
2013-12-23,1272.25
2013-12-24,1276.152
2013-12-25,1276.152
2013-12-26,1279.384
2013-12-27,1287.917
2013-12-30,1286.787
2013-12-31,1297.154
2014-01-01,1297.154
2014-01-02,1293.245
2014-01-03,1277.634
2014-01-06,1273.349
2014-01-07,1266.758
2014-01-08,1277.987
2014-01-09,1273.882
2014-01-10,1277.494
2014-01-13,1274.818
2014-01-14,1266.918
2014-01-15,1264.11
2014-01-16,1262.701
2014-01-17,1260.56
2014-01-20,1254.376
2014-01-21,1252.912
2014-01-22,1255.365
2014-01-23,1244.131
2014-01-24,1233.901
2014-01-27,1227.902
2014-01-28,1233.475
2014-01-29,1229.509
2014-01-30,1221.453
2014-01-31,1218.253
2014-02-03,1210.825
2014-02-04,1206.238
2014-02-05,1205.193
2014-02-06,1215.912
2014-02-07,1225.485
2014-02-10,1223.968
2014-02-11,1233.028
2014-02-12,1234.552
2014-02-13,1235.887
2014-02-14,1242.66
2014-02-17,1256.24
2014-02-18,1255.785
2014-02-19,1260.864
2014-02-20,1257.036
2014-02-21,1257.479
2014-02-24,1261.359
2014-02-25,1264.603
2014-02-26,1256.719
2014-02-27,1261.555
2014-02-28,1258.242
2014-03-03,1244.701
2014-03-04,1250.554
2014-03-05,1249.875
2014-03-06,1264.818
2014-03-07,1261.479
2014-03-10,1255.243
2014-03-11,1258.688
2014-03-12,1248.488
2014-03-13,1246.03
2014-03-14,1243.876
2014-03-17,1249.46
2014-03-18,1249.487
2014-03-19,1243.786
2014-03-20,1224.04
2014-03-21,1238.527
2014-03-24,1252.198
2014-03-25,1251.869
2014-03-26,1266.258
2014-03-27,1274.246
2014-03-28,1283.097
2014-03-31,1289.414
2014-04-01,1289.821
2014-04-02,1289.071
2014-04-03,1298.517
2014-04-04,1301.083
2014-04-07,1293.578
2014-04-08,1307.115
2014-04-09,1314.097
2014-04-10,1314.767
2014-04-11,1310.666
2014-04-14,1309.971
2014-04-15,1321.638
2014-04-16,1329.763
2014-04-17,1331.92
2014-04-18,1331.92
2014-04-21,1329.205
2014-04-22,1334.606
2014-04-23,1327.31
2014-04-24,1339.3
2014-04-25,1335.623
2014-04-28,1329.038
2014-04-29,1330.484
2014-04-30,1340.876
2014-05-01,1343.936
2014-05-02,1345.273
2014-05-05,1345.197
2014-05-06,1350.346
2014-05-07,1345.722
2014-05-08,1354.617
2014-05-09,1351.632
2014-05-12,1342.903
2014-05-13,1341.899
2014-05-14,1357.489
2014-05-15,1359.853
2014-05-16,1358.271
2014-05-19,1362.313
2014-05-20,1361.192
2014-05-21,1361.774
2014-05-22,1362.059
2014-05-23,1364.93
2014-05-26,1365.672
2014-05-27,1359.459
2014-05-28,1359.886
2014-05-29,1374.003
2014-05-30,1370.372
2014-06-02,1368.99
2014-06-03,1365.782
2014-06-04,1361.985
2014-06-05,1364.057
2014-06-06,1377.172
2014-06-09,1380.579
2014-06-10,1377.24
2014-06-11,1374.601
2014-06-12,1377.213
2014-06-13,1375.212
2014-06-16,1373.387
2014-06-17,1364.635
2014-06-18,1368.831
2014-06-19,1369.438
2014-06-20,1364.481
2014-06-23,1365.594
2014-06-24,1367.904
2014-06-25,1366.495
2014-06-26,1371.489
2014-06-27,1371.366
2014-06-30,1370.191
2014-07-01,1364.907
2014-07-02,1371.496
2014-07-03,1376.773
2014-07-04,1380.908
2014-07-07,1383.362
2014-07-08,1383.651
2014-07-09,1381.38
2014-07-10,1379.818
2014-07-11,1391.247
2014-07-14,1391.336
2014-07-15,1389.919
2014-07-16,1397.003
2014-07-17,1397.815
2014-07-18,1399.57
2014-07-21,1402.839
2014-07-22,1405.913
2014-07-23,1418.316
2014-07-24,1419.203
2014-07-25,1418.618
2014-07-28,1417.662
2014-07-29,1418.434
2014-07-30,1414.266
2014-07-31,1419.369
2014-08-01,1409.4
2014-08-04,1400.204
2014-08-05,1402.875
2014-08-06,1398.627
2014-08-07,1393.912
2014-08-08,1382.144
2014-08-11,1391.252
2014-08-12,1388.977
2014-08-13,1394.129
2014-08-14,1395.755
2014-08-15,1398.831
2014-08-18,1399.393
2014-08-19,1400.983
2014-08-20,1400.211
2014-08-21,1402.698
2014-08-22,1403.376
2014-08-25,1405.9
2014-08-26,1404.537
2014-08-27,1413.148
2014-08-28,1407.031
2014-08-29,1405.881
2014-09-01,1400.937
2014-09-02,1399.966
2014-09-03,1407.516
2014-09-04,1401.396
2014-09-05,1399.521
2014-09-08,1396.826
2014-09-09,1390.035
2014-09-10,1385.736
2014-09-11,1387.302
2014-09-12,1388.042
2014-09-15,1372.474
2014-09-16,1359.026
2014-09-17,1366.37
2014-09-18,1361.032
2014-09-19,1365.05
2014-09-22,1356.973
2014-09-23,1360.986
2014-09-24,1362.222
2014-09-25,1359.35
2014-09-26,1354.634
2014-09-29,1354.593
2014-09-30,1345.712
2014-10-01,1344.319
2014-10-02,1336.25
2014-10-03,1333.301
2014-10-06,1337.458
2014-10-07,1333.853
2014-10-08,1325.821
2014-10-09,1345.241
2014-10-10,1325.643
2014-10-13,1317.692
2014-10-14,1310.915
2014-10-15,1313.309
2014-10-16,1292.678
2014-10-17,1297.932
2014-10-20,1307.849
2014-10-21,1316.344
2014-10-22,1315.733
2014-10-23,1325.099
2014-10-24,1320.436
2014-10-27,1320.798
2014-10-28,1319.73
2014-10-29,1327.803
2014-10-30,1322.201
2014-10-31,1330.658
2014-11-03,1332.602
2014-11-04,1330.514
2014-11-05,1328.454
2014-11-06,1328.751
2014-11-07,1329.016
2014-11-10,1337.697
2014-11-11,1329.645
2014-11-12,1331.225
2014-11-13,1337.211
2014-11-14,1331.4
2014-11-17,1321.724
2014-11-18,1333.591
2014-11-19,1329.686
2014-11-20,1328.372
2014-11-21,1341.828
2014-11-24,1333.927
2014-11-25,1341.5
2014-11-26,1348.303
2014-11-27,1343.752
2014-11-28,1339.895
2014-12-01,1316.926
2014-12-02,1319.206
2014-12-03,1309.649
2014-12-04,1308.766
2014-12-05,1305.028
2014-12-08,1298.614
2014-12-09,1313.937
2014-12-10,1324.117
2014-12-11,1318.448
2014-12-12,1321.955
2014-12-15,1310.226
2014-12-16,1291.752
2014-12-17,1291.242
2014-12-18,1288.673
2014-12-19,1300.467
2014-12-22,1316.697
2014-12-23,1313.055
2014-12-24,1318.866
2014-12-25,1318.866
2014-12-26,1320.963
2014-12-29,1327.558
2014-12-30,1329.137
2014-12-31,1325.194
2015-01-01,1325.194
2015-01-02,1322.559
2015-01-05,1302.599
2015-01-06,1287.648
2015-01-07,1284.763
2015-01-08,1305.214
2015-01-09,1302.591
2015-01-12,1301.037
2015-01-13,1297.934
2015-01-14,1293.733
2015-01-15,1304.827
2015-01-16,1295.218
2015-01-19,1289.646
2015-01-20,1295.683
2015-01-21,1307.13
2015-01-22,1313.853
2015-01-23,1317.417
2015-01-26,1316.89
2015-01-27,1321.524
2015-01-28,1315.296
2015-01-29,1316.31
2015-01-30,1307.772
2015-02-02,1317.976
2015-02-03,1317.284
2015-02-04,1322.091
2015-02-05,1318.875
2015-02-06,1320.872
2015-02-09,1312.049
2015-02-10,1314.272
