Date,WORLD ex USA MID GROWTH Mid Cap
2010-09-16,724.171
2010-09-17,725.031
2010-09-20,733.523
2010-09-21,733.745
2010-09-22,739.228
2010-09-23,735.378
2010-09-24,746.09
2010-09-27,746.648
2010-09-28,750.952
2010-09-29,754.908
2010-09-30,751.976
2010-10-01,754.637
2010-10-04,749.249
2010-10-05,762.502
2010-10-06,770.132
2010-10-07,770.276
2010-10-08,771.214
2010-10-11,773.498
2010-10-12,767.621
2010-10-13,781.16
2010-10-14,788.482
2010-10-15,783.851
2010-10-18,782.709
2010-10-19,768.564
2010-10-20,778.813
2010-10-21,781.813
2010-10-22,778.33
2010-10-25,786.244
2010-10-26,779.468
2010-10-27,768.49
2010-10-28,776.111
2010-10-29,777.776
2010-11-01,781.185
2010-11-02,787.832
2010-11-03,785.357
2010-11-04,806.89
2010-11-05,806.616
2010-11-08,804.907
2010-11-09,808.241
2010-11-10,793.327
2010-11-11,792.041
2010-11-12,786.362
2010-11-15,785.88
2010-11-16,768.074
2010-11-17,771.229
2010-11-18,783.751
2010-11-19,784.668
2010-11-22,783.106
2010-11-23,769.837
2010-11-24,775.523
2010-11-25,779.444
2010-11-26,770.241
2010-11-29,758.053
2010-11-30,756.026
2010-12-01,769.88
2010-12-02,788.221
2010-12-03,800.067
2010-12-06,800.309
2010-12-07,805.999
2010-12-08,797.72
2010-12-09,795.64
2010-12-10,798.822
2010-12-13,810.735
2010-12-14,811.557
2010-12-15,807.141
2010-12-16,804.232
2010-12-17,804.858
2010-12-20,805.401
2010-12-21,814.205
2010-12-22,814.354
2010-12-23,814.57
2010-12-24,815.314
2010-12-27,813.798
2010-12-28,817.413
2010-12-29,821.329
2010-12-30,821.424
2010-12-31,826.632
2011-01-03,828.555
2011-01-04,829.738
2011-01-05,819.494
2011-01-06,817.908
2011-01-07,818.837
2011-01-10,813.058
2011-01-11,822.019
2011-01-12,831.763
2011-01-13,836.314
2011-01-14,834.777
2011-01-17,832.875
2011-01-18,842.495
2011-01-19,839.415
2011-01-20,818.006
2011-01-21,824.611
2011-01-24,828.904
2011-01-25,828.175
2011-01-26,839.306
2011-01-27,841.467
2011-01-28,833.046
2011-01-31,832.267
2011-02-01,848.38
2011-02-02,849.663
2011-02-03,845.62
2011-02-04,846.354
2011-02-07,853.845
2011-02-08,858.378
2011-02-09,854.064
2011-02-10,847.634
2011-02-11,849.413
2011-02-14,854.022
2011-02-15,853.295
2011-02-16,854.183
2011-02-17,857.704
2011-02-18,860.023
2011-02-21,854.403
2011-02-22,847.658
2011-02-23,841.314
2011-02-24,838.628
2011-02-25,850.54
2011-02-28,862.268
2011-03-01,864.723
2011-03-02,860.687
2011-03-03,867.21
2011-03-04,869.325
2011-03-07,866.13
2011-03-08,860.52
2011-03-09,860.525
2011-03-10,839.852
2011-03-11,834.045
2011-03-14,825.795
2011-03-15,799.907
2011-03-16,800.379
2011-03-17,815.993
2011-03-18,825.657
2011-03-21,839.657
2011-03-22,843.494
2011-03-23,844.256
2011-03-24,854.143
2011-03-25,854.213
2011-03-28,851.101
2011-03-29,851.502
2011-03-30,863.256
2011-03-31,865.49
2011-04-01,868.586
2011-04-04,876.667
2011-04-05,876.586
2011-04-06,880.223
2011-04-07,872.683
2011-04-08,883.079
2011-04-11,879.075
2011-04-12,865.447
2011-04-13,872.193
2011-04-14,870.311
2011-04-15,870.184
2011-04-18,853.393
2011-04-19,861.979
2011-04-20,884.101
2011-04-21,894.017
2011-04-22,894.503
2011-04-25,891.199
2011-04-26,896.268
2011-04-27,896.086
2011-04-28,908.297
2011-04-29,911.603
2011-05-02,915.859
2011-05-03,905.832
2011-05-04,897.083
2011-05-05,883.52
2011-05-06,887.45
2011-05-09,880.69
2011-05-10,890.729
2011-05-11,889.065
2011-05-12,877.017
2011-05-13,876.138
2011-05-16,873.081
2011-05-17,862.023
2011-05-18,869.992
2011-05-19,874.738
2011-05-20,871.598
2011-05-23,851.818
2011-05-24,856.916
2011-05-25,858.39
2011-05-26,862.965
2011-05-27,876.438
2011-05-30,878.82
2011-05-31,891.618
2011-06-01,888.68
2011-06-02,878.234
2011-06-03,877.314
2011-06-06,874.675
2011-06-07,876.58
2011-06-08,863.208
2011-06-09,866.249
2011-06-10,851.905
2011-06-13,851.146
2011-06-14,862.732
2011-06-15,848.343
2011-06-16,829.913
2011-06-17,836.412
2011-06-20,832.692
2011-06-21,850.108
2011-06-22,853.833
2011-06-23,832.015
2011-06-24,833.156
2011-06-27,833.709
2011-06-28,841.377
2011-06-29,859.711
2011-06-30,873.358
2011-07-01,876.385
2011-07-04,883.848
2011-07-05,881.86
2011-07-06,876.331
2011-07-07,884.035
2011-07-08,878.093
2011-07-11,856.156
2011-07-12,853.219
2011-07-13,870.654
2011-07-14,862.254
2011-07-15,859.498
2011-07-18,844.344
2011-07-19,858.247
2011-07-20,867.281
2011-07-21,878.829
2011-07-22,886.077
2011-07-25,883.748
2011-07-26,886.703
2011-07-27,874.64
2011-07-28,864.355
2011-07-29,862.31
2011-08-01,854.791
2011-08-02,835.701
2011-08-03,822.179
2011-08-04,784.638
2011-08-05,769.731
2011-08-08,734.741
2011-08-09,750.335
2011-08-10,744.097
2011-08-11,758.271
2011-08-12,773.626
2011-08-15,788.66
2011-08-16,782.056
2011-08-17,785.412
2011-08-18,748.726
2011-08-19,743.473
2011-08-22,741.951
2011-08-23,751.067
2011-08-24,756.4
2011-08-25,751.871
2011-08-26,753.326
2011-08-29,771.208
2011-08-30,778.227
2011-08-31,796.853
2011-09-01,793.17
2011-09-02,778.108
2011-09-05,751.559
2011-09-06,741.698
2011-09-07,763.539
2011-09-08,768.249
2011-09-09,742.731
2011-09-12,722.181
2011-09-13,728.144
2011-09-14,733.035
2011-09-15,749.459
2011-09-16,753.857
2011-09-19,735.755
2011-09-20,744.886
2011-09-21,735.63
2011-09-22,694.023
2011-09-23,691.274
2011-09-26,690.245
2011-09-27,722.547
2011-09-28,713.884
2011-09-29,716.604
2011-09-30,699.687
2011-10-03,680.969
2011-10-04,662.885
2011-10-05,677.403
2011-10-06,699.3
2011-10-07,707.932
2011-10-10,723.638
2011-10-11,725.565
2011-10-12,741.439
2011-10-13,735.686
2011-10-14,745.504
2011-10-17,738.771
2011-10-18,733.68
2011-10-19,736.565
2011-10-20,724.66
2011-10-21,747.621
2011-10-24,763.288
2011-10-25,761.156
2011-10-26,758.857
2011-10-27,795.075
2011-10-28,799.314
2011-10-31,771.228
2011-11-01,738.794
2011-11-02,747.528
2011-11-03,758.737
2011-11-04,758.055
2011-11-07,756.02
2011-11-08,759.829
2011-11-09,742.287
2011-11-10,732.442
2011-11-11,752.063
2011-11-14,744.276
2011-11-15,734.942
2011-11-16,731.578
2011-11-17,721.12
2011-11-18,714.526
2011-11-21,693.582
2011-11-22,693.065
2011-11-23,678.714
2011-11-24,677.031
2011-11-25,675.169
2011-11-28,697.563
2011-11-29,705.996
2011-11-30,733.725
2011-12-01,732.698
2011-12-02,735.077
2011-12-05,741.401
2011-12-06,732.905
2011-12-07,735.139
2011-12-08,722.479
2011-12-09,724.8
2011-12-12,712.933
2011-12-13,708.373
2011-12-14,688.169
2011-12-15,690.235
2011-12-16,695.257
2011-12-19,689.946
2011-12-20,708.615
2011-12-21,706.122
2011-12-22,709.686
2011-12-23,713.515
2011-12-26,714.334
2011-12-27,715.192
2011-12-28,707.384
2011-12-29,711.167
2011-12-30,721.669
2012-01-02,725.206
2012-01-03,738.878
2012-01-04,733.994
2012-01-05,724.067
2012-01-06,720.325
2012-01-09,720.945
2012-01-10,732.294
2012-01-11,727.907
2012-01-12,730.758
2012-01-13,726.45
2012-01-16,727.571
2012-01-17,735.707
2012-01-18,742.469
2012-01-19,749.214
2012-01-20,749.028
2012-01-23,757.141
2012-01-24,747.921
2012-01-25,751.367
2012-01-26,766.177
2012-01-27,763.078
2012-01-30,755.673
2012-01-31,762.299
2012-02-01,776.946
2012-02-02,779.962
2012-02-03,784.268
2012-02-06,782.261
2012-02-07,783.902
2012-02-08,784.98
2012-02-09,786.764
2012-02-10,778.518
2012-02-13,783.176
2012-02-14,777.809
2012-02-15,783.661
2012-02-16,780.865
2012-02-17,788.184
2012-02-20,799.453
2012-02-21,796.404
2012-02-22,793.47
2012-02-23,797.903
2012-02-24,804.386
2012-02-27,800.377
2012-02-28,804.331
2012-02-29,804.637
2012-03-01,805.638
2012-03-02,800.5
2012-03-05,792.859
2012-03-06,771.759
2012-03-07,776.692
2012-03-08,794.892
2012-03-09,794.202
2012-03-12,790.725
2012-03-13,797.637
2012-03-14,790.967
2012-03-15,796.387
2012-03-16,802.688
2012-03-19,804.813
2012-03-20,796.164
2012-03-21,795.099
2012-03-22,789.649
2012-03-23,794.917
2012-03-26,804.782
2012-03-27,804.66
2012-03-28,798.546
2012-03-29,794.774
2012-03-30,804.032
2012-04-02,813.283
2012-04-03,808.953
2012-04-04,783.083
2012-04-05,783.682
2012-04-06,782.568
2012-04-09,781.264
2012-04-10,771.268
2012-04-11,775.972
2012-04-12,790.605
2012-04-13,780.676
2012-04-16,779.284
2012-04-17,792.108
2012-04-18,790.632
2012-04-19,790.272
2012-04-20,793.326
2012-04-23,775.2
2012-04-24,780.608
2012-04-25,790.025
2012-04-26,796.65
2012-04-27,802.509
2012-04-30,799.853
2012-05-01,800.276
2012-05-02,797.548
2012-05-03,795.993
2012-05-04,783.016
2012-05-07,776.709
2012-05-08,763.846
2012-05-09,756.516
2012-05-10,760.616
2012-05-11,758.969
2012-05-14,743.796
2012-05-15,734.84
2012-05-16,726.426
2012-05-17,722.077
2012-05-18,711.778
2012-05-21,717.062
2012-05-22,727.93
2012-05-23,710.859
2012-05-24,715.877
2012-05-25,715.394
2012-05-28,719.268
2012-05-29,726.525
2012-05-30,712.527
2012-05-31,708.642
2012-06-01,694.902
2012-06-04,693.137
2012-06-05,697.92
2012-06-06,710.345
2012-06-07,721.38
2012-06-08,711.987
2012-06-11,716.783
2012-06-12,716.175
2012-06-13,718.233
2012-06-14,715.411
2012-06-15,721.546
2012-06-18,726.428
2012-06-19,737.246
2012-06-20,742.589
2012-06-21,730.647
2012-06-22,720.301
2012-06-25,712.123
2012-06-26,710.081
2012-06-27,718.323
2012-06-28,716.395
2012-06-29,741.736
2012-07-02,745.16
2012-07-03,754.098
2012-07-04,753.745
2012-07-05,748.24
2012-07-06,738.376
2012-07-09,732.991
2012-07-10,735.508
2012-07-11,732.611
2012-07-12,722.899
2012-07-13,734.225
2012-07-16,736.482
2012-07-17,734.009
2012-07-18,739.613
2012-07-19,750.658
2012-07-20,741.123
2012-07-23,722.939
2012-07-24,721.46
2012-07-25,722.29
2012-07-26,741.841
2012-07-27,750.488
2012-07-30,754.295
2012-07-31,752.446
2012-08-01,750.334
2012-08-02,740.467
2012-08-03,754.111
2012-08-06,763.677
2012-08-07,767.599
2012-08-08,766.215
2012-08-09,769.438
2012-08-10,769.708
2012-08-13,766.678
2012-08-14,768.16
2012-08-15,767.978
2012-08-16,774.816
2012-08-17,777.252
2012-08-20,776.322
2012-08-21,784.759
2012-08-22,777.911
2012-08-23,782.957
2012-08-24,777.522
2012-08-27,777.944
2012-08-28,775.706
2012-08-29,775.028
2012-08-30,768.571
2012-08-31,775.243
2012-09-03,776.616
2012-09-04,769.775
2012-09-05,770.322
2012-09-06,781.515
2012-09-07,796.963
2012-09-10,794.333
2012-09-11,795.459
2012-09-12,802.697
2012-09-13,805.003
2012-09-14,825.432
2012-09-17,821.621
2012-09-18,816.368
2012-09-19,820.667
2012-09-20,814.328
2012-09-21,819.11
2012-09-24,812.155
2012-09-25,815.928
2012-09-26,801.949
2012-09-27,807.609
2012-09-28,805.394
2012-10-01,810.761
2012-10-02,809.915
2012-10-03,805.218
2012-10-04,812.643
2012-10-05,819.979
2012-10-08,812.48
2012-10-09,804.214
2012-10-10,798.434
2012-10-11,801.928
2012-10-12,800.941
2012-10-15,802.084
2012-10-16,811.251
2012-10-17,820.075
2012-10-18,819.692
2012-10-19,813.297
2012-10-22,811.226
2012-10-23,797.62
2012-10-24,799.154
2012-10-25,803.867
2012-10-26,802.065
2012-10-29,800.573
2012-10-30,805.522
2012-10-31,806.244
2012-11-01,812.108
2012-11-02,809.223
2012-11-05,804.358
2012-11-06,807.374
2012-11-07,801.115
2012-11-08,795.53
2012-11-09,792.797
2012-11-12,789.857
2012-11-13,790.076
2012-11-14,783.818
2012-11-15,779.193
2012-11-16,774.707
2012-11-19,790.652
2012-11-20,791.845
2012-11-21,793.315
2012-11-22,801.766
2012-11-23,808.889
2012-11-26,807.451
2012-11-27,809.841
2012-11-28,808.273
2012-11-29,816.052
2012-11-30,817.352
2012-12-03,819.822
2012-12-04,819.968
2012-12-05,819.087
2012-12-06,820.568
2012-12-07,819.227
2012-12-10,820.857
2012-12-11,825.001
2012-12-12,827.147
2012-12-13,823.842
2012-12-14,824.425
2012-12-17,825.071
2012-12-18,829.73
2012-12-19,837.943
2012-12-20,838.205
2012-12-21,831.985
2012-12-24,830.472
2012-12-25,831.156
2012-12-26,831.645
2012-12-27,832.979
2012-12-28,830.071
2012-12-31,830.793
2013-01-01,830.851
2013-01-02,845.927
2013-01-03,842.193
2013-01-04,842.549
2013-01-07,840.85
2013-01-08,837.735
2013-01-09,839.396
2013-01-10,846.082
2013-01-11,850.125
2013-01-14,848.407
2013-01-15,851.755
2013-01-16,849.176
2013-01-17,852.696
2013-01-18,852.132
2013-01-21,854.671
2013-01-22,856.428
2013-01-23,854.135
2013-01-24,855.113
2013-01-25,861.325
2013-01-28,858.647
2013-01-29,860.388
2013-01-30,862.636
2013-01-31,859.76
2013-02-01,868.324
2013-02-04,859.926
2013-02-05,856.511
2013-02-06,861.086
2013-02-07,856.399
2013-02-08,860.734
2013-02-11,853.165
2013-02-12,861.428
2013-02-13,862.62
2013-02-14,861.243
2013-02-15,858.411
2013-02-18,858.244
2013-02-19,865.855
2013-02-20,865.84
2013-02-21,852.518
2013-02-22,857.526
2013-02-25,857.003
2013-02-26,850.211
2013-02-27,854.455
2013-02-28,861.377
2013-03-01,855.663
2013-03-04,856.796
2013-03-05,865.156
2013-03-06,868.258
2013-03-07,869.575
2013-03-08,866.367
2013-03-11,870.135
2013-03-12,871.485
2013-03-13,867.079
2013-03-14,873.766
2013-03-15,881.203
2013-03-18,873.925
2013-03-19,871.971
2013-03-20,873.976
2013-03-21,873.1
2013-03-22,870.642
2013-03-25,867.575
2013-03-26,868.645
2013-03-27,866.961
2013-03-28,875.411
2013-03-29,876.529
2013-04-01,871.079
2013-04-02,872.736
2013-04-03,872.788
2013-04-04,862.89
2013-04-05,861.235
2013-04-08,864.172
2013-04-09,868.541
2013-04-10,880.062
2013-04-11,887.048
2013-04-12,880.629
2013-04-15,867.582
2013-04-16,864.748
2013-04-17,855.138
2013-04-18,853.129
2013-04-19,855.109
2013-04-22,857.744
2013-04-23,868.979
2013-04-24,876.132
2013-04-25,884.803
2013-04-26,885.259
2013-04-29,890.332
2013-04-30,900.166
2013-05-01,897.577
2013-05-02,890.454
2013-05-03,896.707
2013-05-06,895.035
2013-05-07,899.431
2013-05-08,911.483
2013-05-09,909.453
2013-05-10,905.592
2013-05-13,907.483
2013-05-14,907.839
2013-05-15,906.819
2013-05-16,909.564
2013-05-17,903.257
2013-05-20,909.915
2013-05-21,911.207
2013-05-22,910.558
2013-05-23,890.599
2013-05-24,892.178
2013-05-27,889.699
2013-05-28,891.795
2013-05-29,893.224
2013-05-30,895.268
2013-05-31,887.211
2013-06-03,883.94
2013-06-04,888.571
2013-06-05,875.9
2013-06-06,873.744
2013-06-07,877.91
2013-06-10,884.355
2013-06-11,881.806
2013-06-12,886.119
2013-06-13,878.803
2013-06-14,885.128
2013-06-17,894.674
2013-06-18,895.474
2013-06-19,901.459
2013-06-20,861.859
2013-06-21,855.024
2013-06-24,839.541
2013-06-25,846.108
2013-06-26,849.682
2013-06-27,857.691
2013-06-28,858.8
2013-07-01,870.278
2013-07-02,871.662
2013-07-03,868.638
2013-07-04,877.029
2013-07-05,868.798
2013-07-08,874.47
2013-07-09,878.886
2013-07-10,886.766
2013-07-11,902.91
2013-07-12,902.872
2013-07-15,904.129
2013-07-16,907.52
2013-07-17,905.658
2013-07-18,911.119
2013-07-19,911.333
2013-07-22,917.23
2013-07-23,916.599
2013-07-24,918.539
2013-07-25,914.415
2013-07-26,912.019
2013-07-29,907.141
2013-07-30,909.451
2013-07-31,906.215
2013-08-01,914.08
2013-08-02,922.782
2013-08-05,921.814
2013-08-06,926.342
2013-08-07,918.1
2013-08-08,925.581
2013-08-09,926.691
2013-08-12,922.789
2013-08-13,923.252
2013-08-14,929.872
2013-08-15,918.974
2013-08-16,923.195
2013-08-19,922.755
2013-08-20,919.844
2013-08-21,912.413
2013-08-22,913.835
2013-08-23,922.799
2013-08-26,920.675
2013-08-27,910.621
2013-08-28,900.185
2013-08-29,900.076
2013-08-30,895.509
2013-09-02,906.871
2013-09-03,908.94
2013-09-04,914.282
2013-09-05,914.354
2013-09-06,919.052
2013-09-09,928.175
2013-09-10,936.942
2013-09-11,941.067
2013-09-12,939.428
2013-09-13,939.119
2013-09-16,950.717
2013-09-17,946.945
2013-09-18,951.3
2013-09-19,967.268
2013-09-20,962.258
2013-09-23,960.758
2013-09-24,960.056
2013-09-25,958.913
2013-09-26,958.978
2013-09-27,962.4
2013-09-30,956.495
2013-10-01,960.416
2013-10-02,955.247
2013-10-03,952.088
2013-10-04,948.058
2013-10-07,941.697
2013-10-08,938.982
2013-10-09,932.495
2013-10-10,942.842
2013-10-11,950.794
2013-10-14,953.151
2013-10-15,953.81
2013-10-16,953.752
2013-10-17,966.244
2013-10-18,975.397
2013-10-21,981.726
2013-10-22,988.037
2013-10-23,982.565
2013-10-24,986.654
2013-10-25,982.063
2013-10-28,982.976
2013-10-29,979.318
2013-10-30,982.795
2013-10-31,977.992
2013-11-01,964.238
2013-11-04,967.672
2013-11-05,964.993
2013-11-06,972.438
2013-11-07,963.231
2013-11-08,958.273
2013-11-11,963.452
2013-11-12,962.37
2013-11-13,955.706
2013-11-14,965.893
2013-11-15,971.014
2013-11-18,975.149
2013-11-19,971.206
2013-11-20,967.062
2013-11-21,963.42
2013-11-22,967.098
2013-11-25,969.814
2013-11-26,969.522
2013-11-27,969.703
2013-11-28,975.068
2013-11-29,976.202
2013-12-02,970.969
2013-12-03,964.568
2013-12-04,955.417
2013-12-05,954.589
2013-12-06,958.202
2013-12-09,963.727
2013-12-10,965.199
2013-12-11,961.267
2013-12-12,949.517
2013-12-13,948.933
2013-12-16,953.559
2013-12-17,952.034
2013-12-18,958.376
2013-12-19,964.256
2013-12-20,969.056
2013-12-23,977.121
2013-12-24,977.168
2013-12-25,977.317
2013-12-26,980.833
2013-12-27,990.102
2013-12-30,994.46
2013-12-31,996.113
2014-01-01,996.182
2014-01-02,988.87
2014-01-03,992.715
2014-01-06,991.092
2014-01-07,988.158
2014-01-08,992.815
2014-01-09,988.167
2014-01-10,996.234
2014-01-13,999.978
2014-01-14,995.221
2014-01-15,999.584
2014-01-16,1001.081
2014-01-17,1002.083
2014-01-20,1001.508
2014-01-21,1003.157
2014-01-22,1005.487
2014-01-23,1002.504
2014-01-24,987.031
2014-01-27,974.852
2014-01-28,979.876
2014-01-29,985.625
2014-01-30,975.027
2014-01-31,969.787
2014-02-03,962.792
2014-02-04,950.212
2014-02-05,955.074
2014-02-06,966.61
2014-02-07,976.449
2014-02-10,980.615
2014-02-11,991.584
2014-02-12,995.492
2014-02-13,996.476
2014-02-14,1000.304
2014-02-17,1006.403
2014-02-18,1011.464
2014-02-19,1011.72
2014-02-20,1004.909
2014-02-21,1012.623
2014-02-24,1018.861
2014-02-25,1023.321
2014-02-26,1017.531
2014-02-27,1018.527
2014-02-28,1028.011
2014-03-03,1009.481
2014-03-04,1019.897
2014-03-05,1023.198
2014-03-06,1032.452
2014-03-07,1027.148
2014-03-10,1020.224
2014-03-11,1020.627
2014-03-12,1010.556
2014-03-13,1008.567
2014-03-14,996.424
2014-03-17,1003.663
2014-03-18,1009.822
2014-03-19,1007.615
2014-03-20,993.388
2014-03-21,994.483
2014-03-24,989.403
2014-03-25,996.306
2014-03-26,1005.616
2014-03-27,1007.927
2014-03-28,1012.54
2014-03-31,1020.284
2014-04-01,1023.835
2014-04-02,1025.973
2014-04-03,1023.08
2014-04-04,1028.166
2014-04-07,1018.794
2014-04-08,1015.51
2014-04-09,1019.704
2014-04-10,1019.394
2014-04-11,1005.215
2014-04-14,996.892
2014-04-15,991.976
2014-04-16,1006.255
2014-04-17,1012.946
2014-04-18,1014.683
2014-04-21,1012.044
2014-04-22,1019.122
2014-04-23,1020.272
2014-04-24,1021.951
2014-04-25,1021.316
2014-04-28,1017.541
2014-04-29,1023.014
2014-04-30,1028.146
2014-05-01,1031.549
2014-05-02,1033.99
2014-05-05,1032.703
2014-05-06,1036.912
2014-05-07,1028.695
2014-05-08,1030.604
2014-05-09,1025.009
2014-05-12,1030.921
2014-05-13,1034.907
2014-05-14,1034.218
2014-05-15,1025.374
2014-05-16,1017.804
2014-05-19,1019.338
2014-05-20,1020.17
2014-05-21,1022.168
2014-05-22,1029.377
2014-05-23,1030.254
2014-05-26,1038.025
2014-05-27,1038.353
2014-05-28,1040.509
2014-05-29,1043.629
2014-05-30,1044.531
2014-06-02,1047.319
2014-06-03,1044.359
2014-06-04,1047.866
2014-06-05,1050.509
2014-06-06,1058.534
2014-06-09,1058.719
2014-06-10,1058.015
2014-06-11,1052.973
2014-06-12,1055.276
2014-06-13,1051.219
2014-06-16,1051.427
2014-06-17,1053.218
2014-06-18,1054.303
2014-06-19,1064.475
2014-06-20,1061.343
2014-06-23,1059.718
2014-06-24,1054.876
2014-06-25,1047.46
2014-06-26,1051.788
2014-06-27,1052.803
2014-06-30,1058.394
2014-07-01,1065.083
2014-07-02,1067.569
2014-07-03,1070.549
2014-07-04,1069.043
2014-07-07,1061.588
2014-07-08,1050.903
2014-07-09,1050.352
2014-07-10,1038.544
2014-07-11,1037.952
2014-07-14,1046.511
2014-07-15,1041.373
2014-07-16,1050.643
2014-07-17,1046.327
2014-07-18,1044.399
2014-07-21,1042.193
2014-07-22,1050.265
2014-07-23,1052.648
2014-07-24,1053.318
2014-07-25,1050.02
2014-07-28,1047.557
2014-07-29,1047.276
2014-07-30,1041.951
2014-07-31,1032.24
2014-08-01,1027.415
2014-08-04,1023.783
2014-08-05,1017.179
2014-08-06,1012.153
2014-08-07,1010.73
2014-08-08,1004.538
2014-08-11,1019.071
2014-08-12,1020.61
2014-08-13,1023.454
2014-08-14,1027.105
2014-08-15,1024.554
2014-08-18,1031.898
2014-08-19,1035.181
2014-08-20,1032.309
2014-08-21,1035.27
2014-08-22,1031.551
2014-08-25,1038.216
2014-08-26,1042.048
2014-08-27,1045.613
2014-08-28,1038.608
2014-08-29,1038.959
2014-09-01,1038.134
2014-09-02,1037.619
2014-09-03,1043.341
2014-09-04,1038.353
2014-09-05,1034.331
2014-09-08,1028.12
2014-09-09,1020.41
2014-09-10,1017.909
2014-09-11,1017.503
2014-09-12,1015.842
2014-09-15,1012.304
2014-09-16,1007.486
2014-09-17,1009.811
2014-09-18,1013.146
2014-09-19,1011.126
2014-09-22,1004.396
2014-09-23,996.768
2014-09-24,994.582
2014-09-25,990.664
2014-09-26,986.999
2014-09-29,986.849
2014-09-30,983.931
2014-10-01,974.109
2014-10-02,959.72
2014-10-03,957.543
2014-10-06,965.15
2014-10-07,958.363
2014-10-08,951.147
2014-10-09,948.084
2014-10-10,928.075
2014-10-13,928.338
2014-10-14,924.737
2014-10-15,916.375
2014-10-16,913.896
2014-10-17,925.582
2014-10-20,934.037
2014-10-21,943.798
2014-10-22,950.956
2014-10-23,950.632
2014-10-24,952.285
2014-10-27,952.918
2014-10-28,961.134
2014-10-29,966.41
2014-10-30,962.285
2014-10-31,968.375
2014-11-03,959.704
2014-11-04,964.029
2014-11-05,967.529
2014-11-06,964.247
2014-11-07,966.024
2014-11-10,971.545
2014-11-11,974.221
2014-11-12,973.729
2014-11-13,973.956
2014-11-14,976.343
2014-11-17,970.387
2014-11-18,983.371
2014-11-19,979.922
2014-11-20,980.192
2014-11-21,986.341
2014-11-24,985.383
2014-11-25,992.829
2014-11-26,994.401
2014-11-27,988.764
2014-11-28,983.69
2014-12-01,983.514
2014-12-02,982.565
2014-12-03,984.994
2014-12-04,985.839
2014-12-05,985.75
2014-12-08,980.482
2014-12-09,975.886
2014-12-10,966.853
2014-12-11,961.523
2014-12-12,955.354
2014-12-15,940.837
2014-12-16,951.999
2014-12-17,948.42
2014-12-18,963.619
2014-12-19,971.828
2014-12-22,973.858
2014-12-23,973.303
2014-12-24,976.647
2014-12-25,975.935
2014-12-26,977.532
2014-12-29,977.951
2014-12-30,973.509
2014-12-31,972.041
2015-01-01,972.038
2015-01-02,967.805
2015-01-05,953.057
2015-01-06,939.722
2015-01-07,932.121
2015-01-08,948.838
2015-01-09,950.757
2015-01-12,949.055
2015-01-13,953.825
2015-01-14,946.458
2015-01-15,951.756
2015-01-16,946.325
2015-01-19,958.861
2015-01-20,960.935
2015-01-21,965.625
2015-01-22,966.548
2015-01-23,968.787
2015-01-26,972.143
2015-01-27,980.289
2015-01-28,977.388
2015-01-29,972.469
2015-01-30,971.983
2015-02-02,973.42
2015-02-03,980.585
2015-02-04,986.58
2015-02-05,990.305
2015-02-06,985.087
2015-02-09,982.894
2015-02-10,985.878
2015-02-11,980.704
2015-02-12,998.347
2015-02-13,1003.019
2015-02-16,1002.402
2015-02-17,1002.525
2015-02-18,1013.547
2015-02-19,1019.2
2015-02-20,1020.88
2015-02-23,1027.309
2015-02-24,1027.574
2015-02-25,1031.961
2015-02-26,1030.311
2015-02-27,1034.004
2015-03-02,1031.105
2015-03-03,1025.44
2015-03-04,1019.926
2015-03-05,1022.374
2015-03-06,1013.229
2015-03-09,1008.089
2015-03-10,994.149
2015-03-11,996.078
2015-03-12,1005.144
2015-03-13,1002.086
2015-03-16,1009.409
2015-03-17,1007.724
2015-03-18,1013.814
2015-03-19,1015.878
2015-03-20,1033.55
2015-03-23,1040.543
2015-03-24,1041.444
2015-03-25,1040.6
2015-03-26,1026.114
2015-03-27,1024.076
2015-03-30,1024.282
2015-03-31,1016.738
2015-04-01,1017.218
2015-04-02,1028.014
2015-04-03,1029.772
2015-04-06,1041.5
2015-04-07,1042.779
2015-04-08,1043.254
2015-04-09,1044.2
2015-04-10,1046.315
2015-04-13,1042.547
2015-04-14,1054.401
2015-04-15,1050.239
2015-04-16,1054.742
2015-04-17,1043.065
2015-04-20,1043.414
2015-04-21,1053.34
2015-04-22,1052.262
2015-04-23,1055.614
2015-04-24,1064.314
2015-04-27,1072.799
2015-04-28,1071.346
2015-04-29,1067.13
2015-04-30,1058.594
2015-05-01,1054.094
2015-05-04,1056.935
2015-05-05,1051.856
2015-05-06,1056.268
2015-05-07,1049.661
2015-05-08,1064.333
2015-05-11,1065.632
2015-05-12,1065.18
2015-05-13,1077.683
2015-05-14,1081.236
2015-05-15,1087.956
2015-05-18,1086.303
2015-05-19,1080.015
2015-05-20,1080.695
2015-05-21,1085.149
2015-05-22,1077.417
2015-05-25,1076.796
2015-05-26,1061.327
2015-05-27,1065.228
2015-05-28,1065.848
2015-05-29,1060.451
2015-06-01,1058.229
2015-06-02,1067.027
2015-06-03,1072.586
2015-06-04,1065.17
2015-06-05,1046.618
2015-06-08,1045.813
2015-06-09,1045.269
2015-06-10,1063.205
2015-06-11,1064.085
2015-06-12,1062.49
2015-06-15,1050.354
2015-06-16,1052.746
2015-06-17,1047.144
2015-06-18,1059.901
2015-06-19,1062.368
2015-06-22,1078.498
2015-06-23,1076.524
2015-06-24,1070.978
2015-06-25,1070.289
2015-06-26,1064.728
