Date,NORWAY VALUE Standard (Large+Mid Cap)
2009-12-01,9233.791
2009-12-02,9262.113
2009-12-03,9116.911
2009-12-04,9216.153
2009-12-07,9125.125
2009-12-08,9000.399
2009-12-09,8940.162
2009-12-10,9089.957
2009-12-11,8997.266
2009-12-14,9062.306
2009-12-15,9068.677
2009-12-16,9257.398
2009-12-17,8963.589
2009-12-18,8836.099
2009-12-21,8996.911
2009-12-22,8981.504
2009-12-23,9117.101
2009-12-24,9120.938
2009-12-25,9120.938
2009-12-28,9141.245
2009-12-29,9242.015
2009-12-30,9066.948
2009-12-31,9118.821
2010-01-01,9118.821
2010-01-04,9441.66
2010-01-05,9417.508
2010-01-06,9405.169
2010-01-07,9358.593
2010-01-08,9444.427
2010-01-11,9709.038
2010-01-12,9540.683
2010-01-13,9511.467
2010-01-14,9655.994
2010-01-15,9520.066
2010-01-18,9519.709
2010-01-19,9380.203
2010-01-20,9086.729
2010-01-21,8934.511
2010-01-22,8781.334
2010-01-25,8706.62
2010-01-26,8534.416
2010-01-27,8490.05
2010-01-28,8510.361
2010-01-29,8590.819
2010-02-01,8601.383
2010-02-02,8771.566
2010-02-03,8691.777
2010-02-04,8304.627
2010-02-05,8115.419
2010-02-08,8126.975
2010-02-09,8207.88
2010-02-10,8014.213
2010-02-11,8066.372
2010-02-12,7999.131
2010-02-15,8008.81
2010-02-16,8294.534
2010-02-17,8286.759
2010-02-18,8295.187
2010-02-19,8274.563
2010-02-22,8463.075
2010-02-23,8271.806
2010-02-24,8324.665
2010-02-25,8052.068
2010-02-26,8212.04
2010-03-01,8372.235
2010-03-02,8425.184
2010-03-03,8579.439
2010-03-04,8507.075
2010-03-05,8719.479
2010-03-08,8712.323
2010-03-09,8630.889
2010-03-10,8838.008
2010-03-11,8683.963
2010-03-12,8688.324
2010-03-15,8500.824
2010-03-16,8688.622
2010-03-17,8720.729
2010-03-18,8592.532
2010-03-19,8540.525
2010-03-22,8455.396
2010-03-23,8612.388
2010-03-24,8432.046
2010-03-25,8450.219
2010-03-26,8427.174
2010-03-29,8541.087
2010-03-30,8475.904
2010-03-31,8660.099
2010-04-01,8681.379
2010-04-02,8681.379
2010-04-05,8658.202
2010-04-06,8785.117
2010-04-07,8750.304
2010-04-08,8769.56
2010-04-09,8957.297
2010-04-12,9021.389
2010-04-13,8908.115
2010-04-14,9022.722
2010-04-15,9117.747
2010-04-16,9007.376
2010-04-19,8838.574
2010-04-20,9044.759
2010-04-21,9021.985
2010-04-22,8935.307
2010-04-23,9065.736
2010-04-26,9170.012
2010-04-27,9063.085
2010-04-28,8807.997
2010-04-29,9012.442
2010-04-30,9040.538
2010-05-03,8987.732
2010-05-04,8722.786
2010-05-05,8445.7
2010-05-06,8153.099
2010-05-07,7812.448
2010-05-10,8404.764
2010-05-11,8348.997
2010-05-12,8529.74
2010-05-13,8486.35
2010-05-14,8151.14
2010-05-17,8101.671
2010-05-18,8167.474
2010-05-19,7756.329
2010-05-20,7431.944
2010-05-21,7564.495
2010-05-24,7546.742
2010-05-25,7187.06
2010-05-26,7567.808
2010-05-27,7793.012
2010-05-28,7742.115
2010-05-31,7598.68
2010-06-01,7691.347
2010-06-02,7703.666
2010-06-03,7935.882
2010-06-04,7695.091
2010-06-07,7502.874
2010-06-08,7443.155
2010-06-09,7763.084
2010-06-10,7904.853
2010-06-11,7910.114
2010-06-14,8223.13
2010-06-15,8267.24
2010-06-16,8198.468
2010-06-17,8218.423
2010-06-18,8285.636
2010-06-21,8386.313
2010-06-22,8103.127
2010-06-23,7917.076
2010-06-24,7821.134
2010-06-25,7651.463
2010-06-28,7873.112
2010-06-29,7426.303
2010-06-30,7452.66
2010-07-01,7288.711
2010-07-02,7546.336
2010-07-05,7446.385
2010-07-06,7788.313
2010-07-07,7924.776
2010-07-08,7977.423
2010-07-09,8024.349
2010-07-12,8188.722
2010-07-13,8414.865
2010-07-14,8437.838
2010-07-15,8360.923
2010-07-16,8188.837
2010-07-19,8142.174
2010-07-20,8117.871
2010-07-21,8312.93
2010-07-22,8648.699
2010-07-23,8604.601
2010-07-26,8711.14
2010-07-27,8756.083
2010-07-28,8762.693
2010-07-29,8697.401
2010-07-30,8566.741
2010-08-02,8967.271
2010-08-03,8980.708
2010-08-04,8992.696
2010-08-05,8988.543
2010-08-06,9048.116
2010-08-09,9007.802
2010-08-10,8715.379
2010-08-11,8355.161
2010-08-12,8350.808
2010-08-13,8262.564
2010-08-16,8413.407
2010-08-17,8606.466
2010-08-18,8514.917
2010-08-19,8363.548
2010-08-20,8153.393
2010-08-23,8187.218
2010-08-24,7886.282
2010-08-25,7739.462
2010-08-26,7938.954
2010-08-27,7967.474
2010-08-30,8033.594
2010-08-31,8026.236
2010-09-01,8468.002
2010-09-02,8442.928
2010-09-03,8581.165
2010-09-06,8630.035
2010-09-07,8431.021
2010-09-08,8515.228
2010-09-09,8603.293
2010-09-10,8612.644
2010-09-13,8830.983
2010-09-14,8877.057
2010-09-15,8793.388
2010-09-16,8771.833
2010-09-17,8771.592
2010-09-20,8866.925
2010-09-21,8990.692
2010-09-22,9048.048
2010-09-23,8969.159
2010-09-24,9099.093
2010-09-27,9073.72
2010-09-28,9091.628
2010-09-29,9152.698
2010-09-30,9191.226
2010-10-01,9236.514
2010-10-04,9179.223
2010-10-05,9378.813
2010-10-06,9471.0
2010-10-07,9401.574
2010-10-08,9367.716
2010-10-11,9308.01
2010-10-12,9194.378
2010-10-13,9493.916
2010-10-14,9630.961
2010-10-15,9516.058
2010-10-18,9477.755
2010-10-19,9253.848
2010-10-20,9406.099
2010-10-21,9560.93
2010-10-22,9513.052
2010-10-25,9590.627
2010-10-26,9495.472
2010-10-27,9367.372
2010-10-28,9415.647
2010-10-29,9428.681
2010-11-01,9522.246
2010-11-02,9622.214
2010-11-03,9282.595
2010-11-04,9592.913
2010-11-05,9503.418
2010-11-08,9409.105
2010-11-09,9463.595
2010-11-10,9335.639
2010-11-11,9364.273
2010-11-12,9334.833
2010-11-15,9315.246
2010-11-16,8987.357
2010-11-17,9055.282
2010-11-18,9198.064
2010-11-19,9227.245
2010-11-22,9098.095
2010-11-23,8853.997
2010-11-24,8946.028
2010-11-25,8922.879
2010-11-26,8717.009
2010-11-29,8577.035
2010-11-30,8553.17
2010-12-01,8851.44
2010-12-02,9139.382
2010-12-03,9317.475
2010-12-06,9372.783
2010-12-07,9439.26
2010-12-08,9391.052
2010-12-09,9345.956
2010-12-10,9392.104
2010-12-13,9574.48
2010-12-14,9600.756
2010-12-15,9535.426
2010-12-16,9458.619
2010-12-17,9541.845
2010-12-20,9581.668
2010-12-21,9739.176
2010-12-22,9752.615
2010-12-23,9740.691
2010-12-24,9768.164
2010-12-27,9768.276
2010-12-28,9846.2
2010-12-29,9850.77
2010-12-30,9872.286
2010-12-31,10002.558
2011-01-03,10075.948
2011-01-04,9891.548
2011-01-05,9859.879
2011-01-06,9776.2
2011-01-07,9770.075
2011-01-10,9701.966
2011-01-11,9799.229
2011-01-12,10011.59
2011-01-13,10017.494
2011-01-14,9934.321
2011-01-17,9865.792
2011-01-18,10025.973
2011-01-19,9932.287
2011-01-20,9596.826
2011-01-21,9878.725
2011-01-24,9931.471
2011-01-25,9718.513
2011-01-26,9809.265
2011-01-27,9865.682
2011-01-28,9758.944
2011-01-31,9847.146
2011-02-01,10333.841
2011-02-02,10329.828
2011-02-03,10190.016
2011-02-04,10090.291
2011-02-07,10091.862
2011-02-08,10120.489
2011-02-09,9943.9
2011-02-10,9827.039
2011-02-11,9979.058
2011-02-14,10075.736
2011-02-15,10075.505
2011-02-16,10248.804
2011-02-17,10240.518
2011-02-18,10298.186
2011-02-21,10316.477
2011-02-22,10353.975
2011-02-23,10518.098
2011-02-24,10672.24
2011-02-25,10643.716
2011-02-28,10789.343
2011-03-01,10876.655
2011-03-02,10824.905
2011-03-03,10878.439
2011-03-04,11052.821
2011-03-07,11093.533
2011-03-08,11003.571
2011-03-09,10919.222
2011-03-10,10578.423
2011-03-11,10596.358
2011-03-14,10534.88
2011-03-15,10274.785
2011-03-16,10352.959
2011-03-17,10633.881
2011-03-18,10794.551
2011-03-21,11020.078
2011-03-22,10909.883
2011-03-23,10913.419
2011-03-24,11055.842
2011-03-25,11027.835
2011-03-28,10998.72
2011-03-29,10899.814
2011-03-30,10961.32
2011-03-31,11032.971
2011-04-01,11216.422
2011-04-04,11377.966
2011-04-05,11405.953
2011-04-06,11507.224
2011-04-07,11335.816
2011-04-08,11576.197
2011-04-11,11495.896
2011-04-12,11165.308
2011-04-13,11303.717
2011-04-14,11153.01
2011-04-15,11189.813
2011-04-18,10736.521
2011-04-19,10957.679
2011-04-20,11390.749
2011-04-21,11399.575
2011-04-22,11399.575
2011-04-25,11379.815
2011-04-26,11478.888
2011-04-27,11454.237
2011-04-28,11596.44
2011-04-29,11716.692
2011-05-02,11753.871
2011-05-03,11461.05
2011-05-04,11120.745
2011-05-05,10800.253
2011-05-06,10741.527
2011-05-09,10626.681
2011-05-10,10799.022
2011-05-11,10755.747
2011-05-12,10548.804
2011-05-13,10588.7
2011-05-16,10603.951
2011-05-17,10460.659
2011-05-18,10568.014
2011-05-19,10696.76
2011-05-20,10622.433
2011-05-23,10299.393
2011-05-24,10483.781
2011-05-25,10531.933
2011-05-26,10597.247
2011-05-27,10900.664
2011-05-30,10903.484
2011-05-31,11122.291
2011-06-01,11078.281
2011-06-02,11055.557
2011-06-03,11038.37
2011-06-06,10899.862
2011-06-07,10898.138
2011-06-08,10684.94
2011-06-09,10707.525
2011-06-10,10516.877
2011-06-13,10596.092
2011-06-14,10751.859
2011-06-15,10321.247
2011-06-16,10106.115
2011-06-17,10197.618
2011-06-20,10153.751
2011-06-21,10468.564
2011-06-22,10483.554
2011-06-23,10076.306
2011-06-24,10040.67
2011-06-27,10113.07
2011-06-28,10264.479
2011-06-29,10573.048
2011-06-30,10813.682
2011-07-01,10937.33
2011-07-04,10967.723
2011-07-05,11005.215
2011-07-06,10794.1
2011-07-07,10960.568
2011-07-08,10636.616
2011-07-11,10340.104
2011-07-12,10222.536
2011-07-13,10573.464
2011-07-14,10348.332
2011-07-15,10342.075
2011-07-18,10133.133
2011-07-19,10421.791
2011-07-20,10677.9
2011-07-21,10858.945
2011-07-22,10891.903
2011-07-25,10853.257
2011-07-26,10978.159
2011-07-27,10755.582
2011-07-28,10815.632
2011-07-29,10711.261
2011-08-01,10492.811
2011-08-02,10405.015
2011-08-03,10248.272
2011-08-04,9669.108
2011-08-05,9344.401
2011-08-08,8904.674
2011-08-09,8968.963
2011-08-10,8818.214
2011-08-11,9111.766
2011-08-12,9330.762
2011-08-15,9601.389
2011-08-16,9660.032
2011-08-17,9895.373
2011-08-18,9216.01
2011-08-19,9287.86
2011-08-22,9231.612
2011-08-23,9238.445
2011-08-24,9570.146
2011-08-25,9475.529
2011-08-26,9504.658
2011-08-29,9832.276
2011-08-30,9781.548
2011-08-31,10005.896
2011-09-01,10012.638
2011-09-02,9766.184
2011-09-05,9247.627
2011-09-06,9347.042
2011-09-07,9640.033
2011-09-08,9742.919
2011-09-09,9344.873
2011-09-12,8969.524
2011-09-13,8873.093
2011-09-14,9039.628
2011-09-15,9466.297
2011-09-16,9526.253
2011-09-19,9157.888
2011-09-20,9487.082
2011-09-21,9403.34
2011-09-22,8712.555
2011-09-23,8713.089
2011-09-26,8698.012
2011-09-27,9079.921
2011-09-28,8941.832
2011-09-29,8963.965
2011-09-30,8880.516
2011-10-03,8618.148
2011-10-04,8347.251
2011-10-05,8687.496
2011-10-06,8899.276
2011-10-07,9046.352
2011-10-10,9530.875
2011-10-11,9412.357
2011-10-12,9783.522
2011-10-13,9588.524
2011-10-14,9979.368
2011-10-17,9841.309
2011-10-18,9874.661
2011-10-19,9975.628
2011-10-20,9821.473
2011-10-21,10295.261
2011-10-24,10406.964
2011-10-25,10334.046
2011-10-26,10352.521
2011-10-27,10885.165
2011-10-28,10738.511
2011-10-31,10427.505
2011-11-01,9778.455
2011-11-02,10062.617
2011-11-03,10358.856
2011-11-04,10267.571
2011-11-07,10419.43
2011-11-08,10478.103
2011-11-09,10139.372
2011-11-10,10125.694
2011-11-11,10448.566
2011-11-14,10340.889
2011-11-15,10211.772
2011-11-16,10240.913
2011-11-17,10068.787
2011-11-18,10031.012
2011-11-21,9681.537
2011-11-22,9643.979
2011-11-23,9248.887
2011-11-24,9128.363
2011-11-25,9245.498
2011-11-28,9606.074
2011-11-29,9646.516
2011-11-30,10195.236
2011-12-01,10089.436
2011-12-02,10176.581
2011-12-05,10309.469
2011-12-06,10286.313
2011-12-07,10159.209
2011-12-08,9972.424
2011-12-09,10325.863
2011-12-12,9851.148
2011-12-13,9750.011
2011-12-14,9333.413
2011-12-15,9607.102
2011-12-16,9654.497
2011-12-19,9614.156
2011-12-20,9942.858
2011-12-21,9801.101
2011-12-22,9977.672
2011-12-23,9997.079
2011-12-26,9997.079
2011-12-27,10047.533
2011-12-28,9880.924
2011-12-29,9948.245
2011-12-30,10067.33
2012-01-02,10156.978
2012-01-03,10382.172
2012-01-04,10173.324
2012-01-05,10111.035
2012-01-06,10058.282
2012-01-09,10018.557
2012-01-10,10212.032
2012-01-11,9995.724
2012-01-12,10167.452
2012-01-13,9869.131
2012-01-16,9907.743
2012-01-17,9984.638
2012-01-18,10000.333
2012-01-19,10072.854
2012-01-20,10066.586
2012-01-23,10229.713
2012-01-24,10142.576
2012-01-25,10091.145
2012-01-26,10345.308
2012-01-27,10280.629
2012-01-30,10191.341
2012-01-31,10211.306
2012-02-01,10460.454
2012-02-02,10426.971
2012-02-03,10563.76
2012-02-06,10546.256
2012-02-07,10584.836
2012-02-08,10718.171
2012-02-09,11011.621
2012-02-10,11039.81
2012-02-13,11100.275
2012-02-14,11041.516
2012-02-15,11102.75
2012-02-16,11062.201
2012-02-17,11115.835
2012-02-20,11208.551
2012-02-21,11180.406
2012-02-22,11271.165
2012-02-23,11304.141
2012-02-24,11520.305
2012-02-27,11622.58
2012-02-28,11740.115
2012-02-29,11787.592
2012-03-01,11687.299
2012-03-02,11644.84
2012-03-05,11553.921
2012-03-06,11058.066
2012-03-07,11256.971
2012-03-08,11654.067
2012-03-09,11468.376
2012-03-12,11347.092
2012-03-13,11499.176
2012-03-14,11373.112
2012-03-15,11355.677
2012-03-16,11472.264
2012-03-19,11602.975
2012-03-20,11327.014
2012-03-21,11259.273
2012-03-22,11083.847
2012-03-23,11290.846
2012-03-26,11547.622
2012-03-27,11348.219
2012-03-28,11189.937
2012-03-29,10945.107
2012-03-30,11224.139
2012-04-02,11371.861
2012-04-03,11251.686
2012-04-04,10921.55
2012-04-05,10905.594
2012-04-06,10905.594
2012-04-09,10863.334
2012-04-10,10573.943
2012-04-11,10653.262
2012-04-12,10835.77
2012-04-13,10686.307
2012-04-16,10721.675
2012-04-17,11076.092
2012-04-18,11007.042
2012-04-19,11028.225
2012-04-20,11062.497
2012-04-23,10678.049
2012-04-24,10949.448
2012-04-25,11021.782
2012-04-26,11119.212
2012-04-27,10849.98
2012-04-30,10806.757
2012-05-01,10819.979
2012-05-02,10765.368
2012-05-03,10838.881
2012-05-04,10558.596
2012-05-07,10562.155
2012-05-08,10213.135
2012-05-09,10232.18
2012-05-10,10431.245
2012-05-11,10473.709
2012-05-14,10182.698
2012-05-15,10130.085
2012-05-16,10115.618
2012-05-17,10070.551
2012-05-18,9768.775
2012-05-21,9940.626
2012-05-22,10081.16
2012-05-23,9638.925
2012-05-24,9793.791
2012-05-25,9833.359
2012-05-28,9865.702
2012-05-29,9846.617
2012-05-30,9576.339
2012-05-31,9467.417
2012-06-01,9279.501
2012-06-04,9281.519
2012-06-05,9346.597
2012-06-06,9609.921
2012-06-07,9838.75
2012-06-08,9725.029
2012-06-11,9713.074
2012-06-12,9742.275
2012-06-13,9773.443
2012-06-14,9757.957
2012-06-15,9981.631
2012-06-18,9882.347
2012-06-19,10170.929
2012-06-20,10348.724
2012-06-21,10120.943
2012-06-22,9853.351
2012-06-25,9755.137
2012-06-26,9845.715
2012-06-27,9935.994
2012-06-28,9865.405
2012-06-29,10466.554
2012-07-02,10441.276
2012-07-03,10650.912
2012-07-04,10538.657
2012-07-05,10395.299
2012-07-06,10158.431
2012-07-09,10183.169
2012-07-10,10391.127
2012-07-11,10375.114
2012-07-12,10371.341
2012-07-13,10578.717
2012-07-16,10546.192
2012-07-17,10578.163
2012-07-18,10775.265
2012-07-19,10882.938
2012-07-20,10682.495
2012-07-23,10422.734
2012-07-24,10332.731
2012-07-25,10329.731
2012-07-26,10645.801
2012-07-27,10742.295
2012-07-30,10731.915
2012-07-31,10840.854
2012-08-01,10783.132
2012-08-02,10534.641
2012-08-03,10932.524
2012-08-06,11032.847
2012-08-07,11147.129
2012-08-08,11155.248
2012-08-09,11204.533
2012-08-10,11158.633
2012-08-13,11142.602
2012-08-14,11206.149
2012-08-15,11217.482
2012-08-16,11234.738
2012-08-17,11403.69
2012-08-20,11252.131
2012-08-21,11504.314
2012-08-22,11366.246
2012-08-23,11412.877
2012-08-24,11361.006
2012-08-27,11422.969
2012-08-28,11414.606
2012-08-29,11428.501
2012-08-30,11242.268
2012-08-31,11419.5
2012-09-03,11501.636
2012-09-04,11327.209
2012-09-05,11374.342
2012-09-06,11630.057
2012-09-07,11924.673
2012-09-10,11985.548
2012-09-11,11974.177
2012-09-12,12051.36
2012-09-13,12031.212
2012-09-14,12661.269
2012-09-17,12558.764
2012-09-18,12503.687
2012-09-19,12463.845
2012-09-20,12200.225
2012-09-21,12398.335
2012-09-24,12149.756
2012-09-25,12266.153
2012-09-26,11854.113
2012-09-27,12061.014
2012-09-28,12019.808
2012-10-01,12163.687
2012-10-02,12191.902
2012-10-03,12030.053
2012-10-04,12154.802
2012-10-05,12498.368
2012-10-08,12262.189
2012-10-09,12277.138
2012-10-10,12136.122
2012-10-11,12346.718
2012-10-12,12277.548
2012-10-15,12294.215
2012-10-16,12537.726
2012-10-17,12677.633
2012-10-18,12627.759
2012-10-19,12372.475
2012-10-22,12261.648
2012-10-23,11792.52
2012-10-24,11865.674
2012-10-25,11962.325
2012-10-26,11887.418
2012-10-29,11918.066
2012-10-30,11951.157
2012-10-31,11954.072
2012-11-01,12050.855
2012-11-02,11856.861
2012-11-05,11825.061
2012-11-06,11952.061
2012-11-07,11814.154
2012-11-08,11738.452
2012-11-09,11661.888
2012-11-12,11709.235
2012-11-13,11585.763
2012-11-14,11688.456
2012-11-15,11613.123
2012-11-16,11562.87
2012-11-19,11952.883
2012-11-20,11989.946
2012-11-21,11971.42
2012-11-22,12150.571
2012-11-23,12225.146
2012-11-26,12165.156
2012-11-27,12104.533
2012-11-28,11832.637
2012-11-29,12130.581
2012-11-30,12281.385
2012-12-03,12327.749
2012-12-04,12189.871
2012-12-05,12170.09
2012-12-06,12294.645
2012-12-07,12178.936
2012-12-10,12202.534
2012-12-11,12376.029
2012-12-12,12463.567
2012-12-13,12424.072
2012-12-14,12385.946
2012-12-17,12348.25
2012-12-18,12422.207
2012-12-19,12609.892
2012-12-20,12494.862
2012-12-21,12565.197
2012-12-24,12480.883
2012-12-25,12480.883
2012-12-26,12501.185
2012-12-27,12530.121
2012-12-28,12420.848
2012-12-31,12467.94
2013-01-01,12467.94
2013-01-02,12809.919
2013-01-03,12718.195
2013-01-04,12677.562
2013-01-07,12635.002
2013-01-08,12629.908
2013-01-09,12727.831
2013-01-10,12886.691
2013-01-11,12893.926
2013-01-14,12988.751
2013-01-15,12853.432
2013-01-16,12928.121
2013-01-17,13096.685
2013-01-18,12971.353
2013-01-21,13002.102
2013-01-22,12954.845
2013-01-23,13067.143
2013-01-24,13172.021
2013-01-25,13273.102
2013-01-28,13122.919
2013-01-29,13217.373
2013-01-30,13344.973
2013-01-31,13310.598
2013-02-01,13570.593
2013-02-04,13396.82
2013-02-05,13333.701
2013-02-06,13214.524
2013-02-07,13309.95
2013-02-08,13417.641
2013-02-11,13337.813
2013-02-12,13473.745
2013-02-13,13548.713
2013-02-14,13395.873
2013-02-15,13346.279
2013-02-18,13321.035
2013-02-19,13432.989
2013-02-20,13460.439
2013-02-21,13035.547
2013-02-22,12979.137
2013-02-25,13120.19
2013-02-26,12911.326
2013-02-27,12886.731
2013-02-28,12854.863
2013-03-01,12690.53
2013-03-04,12846.703
2013-03-05,13061.982
2013-03-06,13007.311
2013-03-07,13037.027
2013-03-08,13033.344
2013-03-11,13047.323
2013-03-12,13120.184
2013-03-13,12950.171
2013-03-14,12931.484
2013-03-15,12973.075
2013-03-18,12914.753
2013-03-19,12772.827
2013-03-20,12721.343
2013-03-21,12671.883
2013-03-22,12805.912
2013-03-25,12610.486
2013-03-26,12650.76
2013-03-27,12562.082
2013-03-28,12613.127
2013-03-29,12613.127
2013-04-01,12645.215
2013-04-02,12777.471
2013-04-03,12811.78
2013-04-04,12663.901
2013-04-05,12626.082
2013-04-08,12644.581
2013-04-09,12732.639
2013-04-10,12852.631
2013-04-11,12942.236
2013-04-12,12791.194
2013-04-15,12659.167
2013-04-16,12655.299
2013-04-17,12374.172
2013-04-18,12444.047
2013-04-19,12588.766
2013-04-22,12451.195
2013-04-23,12547.801
2013-04-24,12557.196
2013-04-25,12780.713
2013-04-26,12917.87
2013-04-29,13017.431
2013-04-30,13293.903
2013-05-01,13282.137
2013-05-02,12995.908
2013-05-03,13197.46
2013-05-06,13134.4
2013-05-07,13115.317
2013-05-08,13393.088
2013-05-09,13356.002
2013-05-10,13247.807
2013-05-13,13290.925
2013-05-14,13240.208
2013-05-15,13101.854
2013-05-16,13180.915
2013-05-17,13074.246
2013-05-20,13139.57
2013-05-21,13327.313
2013-05-22,13323.763
2013-05-23,13056.628
2013-05-24,13140.761
2013-05-27,13227.108
2013-05-28,13249.349
2013-05-29,13135.384
2013-05-30,13183.421
2013-05-31,13065.879
2013-06-03,13070.139
2013-06-04,13054.61
2013-06-05,12957.766
2013-06-06,12953.671
2013-06-07,12982.964
2013-06-10,12907.608
2013-06-11,12639.25
2013-06-12,12848.051
2013-06-13,12765.427
2013-06-14,12905.737
2013-06-17,12997.476
2013-06-18,13065.543
2013-06-19,12994.234
2013-06-20,12236.015
2013-06-21,12144.947
2013-06-24,11640.641
2013-06-25,11913.515
2013-06-26,12087.507
2013-06-27,12208.16
2013-06-28,12098.031
2013-07-01,12300.067
2013-07-02,12330.046
2013-07-03,12114.308
2013-07-04,12329.502
2013-07-05,12049.22
2013-07-08,12383.794
2013-07-09,12323.276
2013-07-10,12536.32
2013-07-11,12774.018
2013-07-12,12749.733
2013-07-15,12778.895
2013-07-16,12929.285
2013-07-17,12978.635
2013-07-18,12884.216
2013-07-19,13018.497
2013-07-22,13130.169
2013-07-23,13211.659
2013-07-24,13176.766
2013-07-25,13063.82
2013-07-26,13020.025
2013-07-29,13017.492
2013-07-30,12945.772
2013-07-31,13090.044
2013-08-01,13086.882
2013-08-02,13124.616
2013-08-05,13076.049
2013-08-06,13051.443
2013-08-07,13055.633
2013-08-08,13229.069
2013-08-09,13361.736
2013-08-12,13300.311
2013-08-13,13249.788
2013-08-14,13342.541
2013-08-15,13102.119
2013-08-16,13235.652
2013-08-19,13266.17
2013-08-20,13027.646
2013-08-21,12771.238
2013-08-22,12803.422
2013-08-23,12921.642
2013-08-26,12921.178
2013-08-27,12912.008
2013-08-28,13018.901
2013-08-29,12958.448
2013-08-30,12792.312
2013-09-02,13041.594
2013-09-03,13056.423
2013-09-04,13102.658
2013-09-05,12960.184
2013-09-06,13019.249
2013-09-09,13163.546
2013-09-10,13343.915
2013-09-11,13453.522
2013-09-12,13418.539
2013-09-13,13350.376
2013-09-16,13415.603
2013-09-17,13407.968
2013-09-18,13418.229
2013-09-19,13754.835
2013-09-20,13526.156
2013-09-23,13464.342
2013-09-24,13399.733
2013-09-25,13364.74
2013-09-26,13390.734
2013-09-27,13304.718
2013-09-30,13121.566
2013-10-01,13176.817
2013-10-02,13186.795
2013-10-03,13369.455
2013-10-04,13326.713
2013-10-07,13207.69
2013-10-08,13167.215
2013-10-09,13048.666
2013-10-10,13124.79
2013-10-11,13234.892
2013-10-14,13352.52
2013-10-15,13406.935
2013-10-16,13386.121
2013-10-17,13596.067
2013-10-18,13805.875
2013-10-21,13903.656
2013-10-22,14063.52
2013-10-23,13969.868
2013-10-24,14192.847
2013-10-25,14365.065
2013-10-28,14290.195
2013-10-29,14395.912
2013-10-30,14382.064
2013-10-31,14083.005
2013-11-01,14076.752
2013-11-04,14193.762
2013-11-05,14067.335
2013-11-06,14299.419
2013-11-07,14054.229
2013-11-08,13743.923
2013-11-11,13917.595
2013-11-12,13607.668
2013-11-13,13518.344
2013-11-14,13708.257
2013-11-15,13971.041
2013-11-18,14056.175
2013-11-19,14059.473
2013-11-20,13959.74
2013-11-21,13848.005
2013-11-22,13963.376
2013-11-25,13751.263
2013-11-26,13651.718
2013-11-27,13792.92
2013-11-28,13873.123
2013-11-29,13760.982
2013-12-02,13740.482
2013-12-03,13715.385
2013-12-04,13539.456
2013-12-05,13516.556
2013-12-06,13474.85
2013-12-09,13578.705
2013-12-10,13628.43
2013-12-11,13507.431
2013-12-12,13276.112
2013-12-13,13278.93
2013-12-16,13431.861
2013-12-17,13527.995
2013-12-18,13453.138
2013-12-19,13416.374
2013-12-20,13555.587
2013-12-23,13742.532
2013-12-24,13717.505
2013-12-25,13717.505
2013-12-26,13715.721
2013-12-27,13930.563
2013-12-30,13956.67
2013-12-31,13982.32
2014-01-01,13982.32
2014-01-02,13793.131
2014-01-03,13766.479
2014-01-06,13674.146
2014-01-07,13693.125
2014-01-08,13695.881
2014-01-09,13701.321
2014-01-10,13890.298
2014-01-13,14015.383
2014-01-14,14045.877
2014-01-15,14108.734
2014-01-16,14071.106
2014-01-17,14083.525
2014-01-20,14034.782
2014-01-21,14120.94
2014-01-22,14042.109
2014-01-23,13999.149
2014-01-24,13711.318
2014-01-27,13611.901
2014-01-28,13598.741
2014-01-29,13311.293
2014-01-30,13244.473
2014-01-31,13044.487
2014-02-03,13066.552
2014-02-04,13045.205
2014-02-05,13062.166
2014-02-06,13237.035
2014-02-07,13618.224
2014-02-10,13656.774
2014-02-11,13811.392
2014-02-12,13660.826
2014-02-13,13524.949
2014-02-14,13644.596
2014-02-17,13669.933
2014-02-18,13717.485
2014-02-19,13823.475
2014-02-20,13731.309
2014-02-21,13790.315
2014-02-24,13974.78
2014-02-25,13768.962
2014-02-26,13681.101
2014-02-27,13747.331
2014-02-28,13984.688
2014-03-03,13979.285
2014-03-04,14092.293
2014-03-05,14091.367
2014-03-06,14128.542
2014-03-07,14073.604
2014-03-10,14041.688
2014-03-11,14123.667
2014-03-12,13947.524
2014-03-13,13933.748
2014-03-14,13834.97
2014-03-17,13914.894
2014-03-18,13906.622
2014-03-19,13871.418
2014-03-20,13784.428
2014-03-21,13963.972
2014-03-24,13974.094
2014-03-25,14051.509
2014-03-26,14187.982
2014-03-27,14193.328
2014-03-28,14166.069
2014-03-31,14241.187
2014-04-01,14182.757
2014-04-02,14216.152
2014-04-03,14147.218
2014-04-04,14237.16
2014-04-07,14020.565
2014-04-08,13962.831
2014-04-09,14183.986
2014-04-10,14230.081
2014-04-11,13894.072
2014-04-14,13966.437
2014-04-15,14117.66
2014-04-16,14194.278
2014-04-17,14190.361
2014-04-18,14190.361
2014-04-21,14150.488
2014-04-22,14344.327
2014-04-23,14261.335
2014-04-24,14337.437
2014-04-25,14485.86
2014-04-28,14496.808
2014-04-29,14821.958
2014-04-30,14906.576
2014-05-01,14952.643
2014-05-02,15011.37
2014-05-05,14964.614
2014-05-06,15114.613
2014-05-07,15227.46
2014-05-08,15517.314
2014-05-09,15431.659
2014-05-12,15543.16
2014-05-13,15513.832
2014-05-14,15568.512
2014-05-15,15525.879
2014-05-16,15578.599
