Date,NORWAY VALUE Standard (Large+Mid Cap)
2009-12-01,6374.276
2009-12-02,6393.827
2009-12-03,6293.591
2009-12-04,6362.1
2009-12-07,6299.261
2009-12-08,6213.16
2009-12-09,6171.578
2009-12-10,6274.984
2009-12-11,6210.998
2009-12-14,6255.896
2009-12-15,6260.294
2009-12-16,6390.572
2009-12-17,6187.75
2009-12-18,6099.741
2009-12-21,6210.753
2009-12-22,6200.117
2009-12-23,6293.722
2009-12-24,6296.371
2009-12-25,6296.371
2009-12-28,6310.39
2009-12-29,6379.953
2009-12-30,6259.101
2009-12-31,6294.91
2010-01-01,6294.91
2010-01-04,6517.772
2010-01-05,6501.099
2010-01-06,6492.581
2010-01-07,6460.429
2010-01-08,6519.682
2010-01-11,6702.349
2010-01-12,6586.13
2010-01-13,6565.962
2010-01-14,6665.731
2010-01-15,6571.898
2010-01-18,6571.651
2010-01-19,6475.347
2010-01-20,6272.756
2010-01-21,6167.677
2010-01-22,6061.935
2010-01-25,6010.359
2010-01-26,5891.483
2010-01-27,5860.856
2010-01-28,5874.877
2010-01-29,5930.419
2010-02-01,5937.711
2010-02-02,6055.193
2010-02-03,6000.112
2010-02-04,5732.855
2010-02-05,5602.24
2010-02-08,5610.218
2010-02-09,5666.068
2010-02-10,5532.376
2010-02-11,5568.383
2010-02-12,5521.965
2010-02-15,5528.646
2010-02-16,5725.887
2010-02-17,5720.52
2010-02-18,5726.338
2010-02-19,5712.101
2010-02-22,5842.235
2010-02-23,5710.198
2010-02-24,5746.688
2010-02-25,5558.508
2010-02-26,5668.94
2010-03-01,5779.526
2010-03-02,5816.078
2010-03-03,5922.563
2010-03-04,5872.609
2010-03-05,6019.236
2010-03-08,6014.296
2010-03-09,5958.08
2010-03-10,6101.059
2010-03-11,5994.718
2010-03-12,5997.729
2010-03-15,5868.294
2010-03-16,5997.935
2010-03-17,6020.099
2010-03-18,5931.602
2010-03-19,5895.7
2010-03-22,5836.933
2010-03-23,5945.309
2010-03-24,5820.815
2010-03-25,5833.36
2010-03-26,5817.452
2010-03-29,5896.088
2010-03-30,5851.091
2010-03-31,5978.244
2010-04-01,5992.935
2010-04-02,5992.935
2010-04-05,5976.935
2010-04-06,6064.547
2010-04-07,6040.515
2010-04-08,6053.807
2010-04-09,6183.407
2010-04-12,6227.651
2010-04-13,6149.455
2010-04-14,6228.57
2010-04-15,6294.168
2010-04-16,6217.977
2010-04-19,6101.45
2010-04-20,6243.783
2010-04-21,6228.062
2010-04-22,6168.226
2010-04-23,6248.921
2010-04-26,6320.797
2010-04-27,6247.093
2010-04-28,6062.88
2010-04-29,6203.607
2010-04-30,6222.946
2010-05-03,6186.598
2010-05-04,6004.226
2010-05-05,5813.497
2010-05-06,5612.088
2010-05-07,5377.606
2010-05-10,5785.319
2010-05-11,5746.933
2010-05-12,5871.345
2010-05-13,5841.478
2010-05-14,5610.74
2010-05-17,5576.689
2010-05-18,5621.984
2010-05-19,5338.976
2010-05-20,5079.239
2010-05-21,5169.829
2010-05-24,5157.695
2010-05-25,4911.877
2010-05-26,5172.093
2010-05-27,5326.005
2010-05-28,5291.22
2010-05-31,5193.192
2010-06-01,5256.523
2010-06-02,5264.942
2010-06-03,5423.647
2010-06-04,5259.082
2010-06-07,5127.715
2010-06-08,5086.901
2010-06-09,5305.551
2010-06-10,5402.441
2010-06-11,5406.036
2010-06-14,5619.961
2010-06-15,5650.108
2010-06-16,5603.107
2010-06-17,5616.745
2010-06-18,5662.681
2010-06-21,5731.486
2010-06-22,5537.947
2010-06-23,5410.795
2010-06-24,5345.224
2010-06-25,5229.265
2010-06-28,5380.748
2010-06-29,5075.383
2010-06-30,5093.397
2010-07-01,4981.348
2010-07-02,5157.418
2010-07-05,5089.108
2010-07-06,5322.793
2010-07-07,5416.057
2010-07-08,5452.037
2010-07-09,5484.109
2010-07-12,5596.446
2010-07-13,5751.0
2010-07-14,5766.701
2010-07-15,5714.134
2010-07-16,5596.525
2010-07-19,5564.634
2010-07-20,5548.024
2010-07-21,5681.334
2010-07-22,5910.81
2010-07-23,5880.672
2010-07-26,5953.484
2010-07-27,5984.199
2010-07-28,5988.717
2010-07-29,5944.095
2010-07-30,5854.797
2010-08-02,6128.533
2010-08-03,6137.716
2010-08-04,6145.909
2010-08-05,6143.071
2010-08-06,6183.785
2010-08-09,6156.233
2010-08-10,5956.381
2010-08-11,5710.196
2010-08-12,5707.222
2010-08-13,5646.913
2010-08-16,5750.003
2010-08-17,5881.947
2010-08-18,5819.379
2010-08-19,5715.928
2010-08-20,5572.301
2010-08-23,5595.418
2010-08-24,5389.749
2010-08-25,5289.407
2010-08-26,5425.747
2010-08-27,5445.238
2010-08-30,5490.426
2010-08-31,5485.398
2010-09-01,5787.315
2010-09-02,5770.179
2010-09-03,5864.655
2010-09-06,5898.054
2010-09-07,5762.041
2010-09-08,5819.591
2010-09-09,5879.778
2010-09-10,5886.169
2010-09-13,6035.389
2010-09-14,6066.877
2010-09-15,6009.695
2010-09-16,5994.964
2010-09-17,5994.799
2010-09-20,6059.953
2010-09-21,6144.539
2010-09-22,6183.738
2010-09-23,6129.823
2010-09-24,6218.625
2010-09-27,6201.284
2010-09-28,6213.522
2010-09-29,6255.259
2010-09-30,6281.591
2010-10-01,6312.542
2010-10-04,6273.388
2010-10-05,6409.794
2010-10-06,6472.798
2010-10-07,6425.35
2010-10-08,6402.21
2010-10-11,6361.405
2010-10-12,6283.745
2010-10-13,6488.459
2010-10-14,6582.121
2010-10-15,6503.592
2010-10-18,6477.415
2010-10-19,6324.389
2010-10-20,6428.442
2010-10-21,6534.259
2010-10-22,6501.538
2010-10-25,6554.555
2010-10-26,6489.523
2010-10-27,6401.975
2010-10-28,6434.968
2010-10-29,6443.876
2010-11-01,6507.821
2010-11-02,6576.142
2010-11-03,6344.036
2010-11-04,6556.117
2010-11-05,6494.954
2010-11-08,6430.497
2010-11-09,6467.737
2010-11-10,6380.288
2010-11-11,6399.857
2010-11-12,6379.737
2010-11-15,6366.35
2010-11-16,6142.26
2010-11-17,6188.682
2010-11-18,6286.264
2010-11-19,6306.207
2010-11-22,6217.942
2010-11-23,6051.118
2010-11-24,6114.014
2010-11-25,6098.194
2010-11-26,5957.495
2010-11-29,5861.832
2010-11-30,5845.522
2010-12-01,6049.37
2010-12-02,6246.159
2010-12-03,6367.874
2010-12-06,6405.673
2010-12-07,6451.106
2010-12-08,6418.159
2010-12-09,6387.338
2010-12-10,6418.877
2010-12-13,6543.519
2010-12-14,6561.478
2010-12-15,6516.828
2010-12-16,6464.336
2010-12-17,6521.216
2010-12-20,6548.432
2010-12-21,6656.078
2010-12-22,6665.263
2010-12-23,6657.114
2010-12-24,6675.89
2010-12-27,6675.966
2010-12-28,6729.222
2010-12-29,6732.346
2010-12-30,6747.05
2010-12-31,6836.082
2011-01-03,6886.239
2011-01-04,6760.215
2011-01-05,6738.571
2011-01-06,6681.382
2011-01-07,6677.196
2011-01-10,6630.648
2011-01-11,6697.121
2011-01-12,6842.255
2011-01-13,6846.29
2011-01-14,6789.447
2011-01-17,6742.612
2011-01-18,6852.085
2011-01-19,6788.057
2011-01-20,6558.791
2011-01-21,6751.451
2011-01-24,6787.499
2011-01-25,6641.957
2011-01-26,6703.98
2011-01-27,6742.537
2011-01-28,6669.588
2011-01-31,6729.868
2011-02-01,7062.492
2011-02-02,7059.749
2011-02-03,6964.198
2011-02-04,6896.042
2011-02-07,6897.116
2011-02-08,6916.68
2011-02-09,6795.993
2011-02-10,6716.127
2011-02-11,6820.021
2011-02-14,6886.095
2011-02-15,6885.937
2011-02-16,7004.375
2011-02-17,6998.712
2011-02-18,7038.124
2011-02-21,7050.625
2011-02-22,7076.252
2011-02-23,7188.42
2011-02-24,7293.765
2011-02-25,7274.272
2011-02-28,7373.797
2011-03-01,7433.47
2011-03-02,7398.101
2011-03-03,7434.689
2011-03-04,7553.867
2011-03-07,7581.691
2011-03-08,7520.208
2011-03-09,7462.561
2011-03-10,7229.648
2011-03-11,7241.905
2011-03-14,7199.889
2011-03-15,7022.131
2011-03-16,7075.558
2011-03-17,7267.55
2011-03-18,7377.357
2011-03-21,7531.49
2011-03-22,7456.178
2011-03-23,7458.595
2011-03-24,7555.932
2011-03-25,7536.791
2011-03-28,7516.893
2011-03-29,7449.297
2011-03-30,7491.332
2011-03-31,7540.301
2011-04-01,7665.677
2011-04-04,7776.082
2011-04-05,7795.209
2011-04-06,7864.421
2011-04-07,7747.275
2011-04-08,7911.56
2011-04-11,7856.679
2011-04-12,7630.745
2011-04-13,7725.338
2011-04-14,7622.34
2011-04-15,7637.599
2011-04-18,7328.205
2011-04-19,7479.156
2011-04-20,7774.748
2011-04-21,7780.773
2011-04-22,7780.773
2011-04-25,7767.285
2011-04-26,7834.907
2011-04-27,7818.082
2011-04-28,7915.142
2011-04-29,7976.512
2011-05-02,8001.823
2011-05-03,7802.475
2011-05-04,7570.802
2011-05-05,7352.617
2011-05-06,7312.637
2011-05-09,7234.452
2011-05-10,7351.778
2011-05-11,7322.318
2011-05-12,7181.435
2011-05-13,7208.595
2011-05-16,7218.978
2011-05-17,7121.427
2011-05-18,7194.513
2011-05-19,7282.16
2011-05-20,7190.83
2011-05-23,6972.149
2011-05-24,7096.97
2011-05-25,7129.566
2011-05-26,7173.78
2011-05-27,7379.178
2011-05-30,7381.086
2011-05-31,7529.207
2011-06-01,7499.415
2011-06-02,7484.032
2011-06-03,7472.398
2011-06-06,7378.635
2011-06-07,7377.468
2011-06-08,7233.144
2011-06-09,7248.433
2011-06-10,7119.374
2011-06-13,7172.998
2011-06-14,7278.444
2011-06-15,6986.943
2011-06-16,6841.31
2011-06-17,6903.253
2011-06-20,6873.557
2011-06-21,7086.668
2011-06-22,7096.816
2011-06-23,6821.131
2011-06-24,6797.007
2011-06-27,6846.018
2011-06-28,6948.514
2011-06-29,7157.399
2011-06-30,7320.295
2011-07-01,7403.999
2011-07-04,7424.573
2011-07-05,7449.953
2011-07-06,7307.04
2011-07-07,7419.729
2011-07-08,7200.431
2011-07-11,6999.708
2011-07-12,6920.121
2011-07-13,7157.68
2011-07-14,7005.278
2011-07-15,7001.042
2011-07-18,6859.6
2011-07-19,7055.006
2011-07-20,7228.378
2011-07-21,7350.936
2011-07-22,7373.247
2011-07-25,7347.085
2011-07-26,7431.638
2011-07-27,7280.965
2011-07-28,7321.616
2011-07-29,7250.962
2011-08-01,7103.083
2011-08-02,7043.649
2011-08-03,6937.542
2011-08-04,6545.479
2011-08-05,6325.669
2011-08-08,6027.997
2011-08-09,6071.517
2011-08-10,5969.468
2011-08-11,6168.187
2011-08-12,6316.436
2011-08-15,6499.637
2011-08-16,6539.335
2011-08-17,6698.648
2011-08-18,6238.755
2011-08-19,6287.394
2011-08-22,6249.317
2011-08-23,6253.943
2011-08-24,6478.487
2011-08-25,6414.436
2011-08-26,6434.155
2011-08-29,6655.935
2011-08-30,6621.595
2011-08-31,6773.467
2011-09-01,6778.031
2011-09-02,6611.194
2011-09-05,6260.159
2011-09-06,6327.457
2011-09-07,6525.797
2011-09-08,6595.445
2011-09-09,6325.989
2011-09-12,6071.897
2011-09-13,6006.618
2011-09-14,6119.354
2011-09-15,6408.187
2011-09-16,6448.774
2011-09-19,6199.41
2011-09-20,6422.257
2011-09-21,6365.568
2011-09-22,5897.943
2011-09-23,5898.304
2011-09-26,5888.098
2011-09-27,6146.63
2011-09-28,6053.151
2011-09-29,6068.134
2011-09-30,6011.643
2011-10-03,5834.034
2011-10-04,5650.651
2011-10-05,5880.979
2011-10-06,6024.343
2011-10-07,6123.905
2011-10-10,6451.903
2011-10-11,6371.672
2011-10-12,6622.931
2011-10-13,6490.928
2011-10-14,6755.508
2011-10-17,6662.05
2011-10-18,6684.628
2011-10-19,6752.977
2011-10-20,6648.622
2011-10-21,6969.352
2011-10-24,7044.969
2011-10-25,6995.607
2011-10-26,7008.114
2011-10-27,7368.686
2011-10-28,7269.408
2011-10-31,7058.874
2011-11-01,6619.501
2011-11-02,6811.864
2011-11-03,7012.402
2011-11-04,6932.563
2011-11-07,7035.096
2011-11-08,7074.712
2011-11-09,6846.004
2011-11-10,6836.769
2011-11-11,7054.769
2011-11-14,6982.066
2011-11-15,6894.887
2011-11-16,6914.563
2011-11-17,6798.345
2011-11-18,6772.84
2011-11-21,6536.878
2011-11-22,6511.52
2011-11-23,6244.757
2011-11-24,6163.38
2011-11-25,6242.469
2011-11-28,6485.927
2011-11-29,6513.233
2011-11-30,6883.722
2011-12-01,6812.287
2011-12-02,6871.127
2011-12-05,6960.852
2011-12-06,6945.217
2011-12-07,6859.398
2011-12-08,6733.282
2011-12-09,6971.921
2011-12-12,6651.397
2011-12-13,6583.111
2011-12-14,6301.828
2011-12-15,6486.62
2011-12-16,6518.621
2011-12-19,6491.383
2011-12-20,6713.32
2011-12-21,6617.606
2011-12-22,6736.826
2011-12-23,6749.929
2011-12-26,6749.929
2011-12-27,6783.995
2011-12-28,6671.502
2011-12-29,6716.957
2011-12-30,6797.362
2012-01-02,6857.891
2012-01-03,7009.94
2012-01-04,6868.928
2012-01-05,6826.871
2012-01-06,6791.252
2012-01-09,6764.431
2012-01-10,6895.063
2012-01-11,6749.014
2012-01-12,6864.963
2012-01-13,6663.539
2012-01-16,6689.61
2012-01-17,6741.529
2012-01-18,6752.126
2012-01-19,6801.091
2012-01-20,6796.86
2012-01-23,6907.001
2012-01-24,6848.167
2012-01-25,6813.441
2012-01-26,6985.05
2012-01-27,6941.379
2012-01-30,6881.092
2012-01-31,6894.573
2012-02-01,7062.795
2012-02-02,7040.188
2012-02-03,7132.547
2012-02-06,7120.728
2012-02-07,7146.776
2012-02-08,7236.803
2012-02-09,7434.938
2012-02-10,7453.971
2012-02-13,7494.796
2012-02-14,7455.122
2012-02-15,7496.467
2012-02-16,7469.089
2012-02-17,7505.302
2012-02-20,7567.903
2012-02-21,7548.9
2012-02-22,7610.179
2012-02-23,7632.444
2012-02-24,7778.396
2012-02-27,7847.451
2012-02-28,7926.81
2012-02-29,7958.865
2012-03-01,7891.149
2012-03-02,7862.481
2012-03-05,7801.093
2012-03-06,7466.297
2012-03-07,7600.596
2012-03-08,7868.711
2012-03-09,7743.334
2012-03-12,7661.445
2012-03-13,7764.13
2012-03-14,7679.013
2012-03-15,7667.241
2012-03-16,7745.959
2012-03-19,7834.214
2012-03-20,7647.888
2012-03-21,7602.15
2012-03-22,7483.704
2012-03-23,7623.468
2012-03-26,7796.84
2012-03-27,7662.205
2012-03-28,7555.335
2012-03-29,7390.028
2012-03-30,7578.428
2012-04-02,7678.168
2012-04-03,7597.027
2012-04-04,7374.123
2012-04-05,7363.349
2012-04-06,7363.349
2012-04-09,7334.816
2012-04-10,7139.422
2012-04-11,7192.977
2012-04-12,7316.205
2012-04-13,7215.289
2012-04-16,7239.169
2012-04-17,7478.468
2012-04-18,7431.846
2012-04-19,7446.149
2012-04-20,7463.414
2012-04-23,7204.043
2012-04-24,7387.145
2012-04-25,7435.946
2012-04-26,7489.057
2012-04-27,7307.723
2012-04-30,7278.612
2012-05-01,7287.517
2012-05-02,7250.735
2012-05-03,7300.248
2012-05-04,7111.469
2012-05-07,7113.866
2012-05-08,6878.792
2012-05-09,6891.62
2012-05-10,7025.695
2012-05-11,7054.296
2012-05-14,6858.292
2012-05-15,6822.856
2012-05-16,6767.782
2012-05-17,6737.63
2012-05-18,6535.729
2012-05-21,6650.704
2012-05-22,6744.728
2012-05-23,6448.854
2012-05-24,6552.466
2012-05-25,6578.938
2012-05-28,6600.577
2012-05-29,6587.809
2012-05-30,6406.981
2012-05-31,6334.108
2012-06-01,6208.384
2012-06-04,6209.734
2012-06-05,6253.274
2012-06-06,6429.449
2012-06-07,6582.545
2012-06-08,6506.461
2012-06-11,6498.463
2012-06-12,6517.999
2012-06-13,6538.852
2012-06-14,6528.491
2012-06-15,6678.139
2012-06-18,6611.714
2012-06-19,6804.787
2012-06-20,6923.74
2012-06-21,6771.345
2012-06-22,6592.314
2012-06-25,6526.605
2012-06-26,6587.205
2012-06-27,6647.606
2012-06-28,6600.379
2012-06-29,7002.573
2012-07-02,6985.661
2012-07-03,7125.916
2012-07-04,7050.813
2012-07-05,6954.9
2012-07-06,6796.426
2012-07-09,6812.977
2012-07-10,6952.11
2012-07-11,6941.395
2012-07-12,6938.872
2012-07-13,7077.615
2012-07-16,7055.854
2012-07-17,7077.244
2012-07-18,7209.114
2012-07-19,7281.152
2012-07-20,7147.047
2012-07-23,6973.256
2012-07-24,6913.04
2012-07-25,6911.032
2012-07-26,7122.497
2012-07-27,7187.055
2012-07-30,7180.111
2012-07-31,7252.996
2012-08-01,7214.377
2012-08-02,7048.126
2012-08-03,7314.327
2012-08-06,7381.447
2012-08-07,7457.907
2012-08-08,7463.339
2012-08-09,7496.313
2012-08-10,7465.604
2012-08-13,7454.878
2012-08-14,7497.394
2012-08-15,7504.976
2012-08-16,7516.521
2012-08-17,7629.557
2012-08-20,7528.157
2012-08-21,7696.879
2012-08-22,7604.506
2012-08-23,7635.704
2012-08-24,7601.0
2012-08-27,7642.456
2012-08-28,7636.86
2012-08-29,7646.157
2012-08-30,7521.559
2012-08-31,7640.135
2012-09-03,7695.087
2012-09-04,7578.388
2012-09-05,7609.922
2012-09-06,7781.007
2012-09-07,7978.117
2012-09-10,8018.845
2012-09-11,8011.238
2012-09-12,8062.876
2012-09-13,8049.396
2012-09-14,8470.931
2012-09-17,8402.351
2012-09-18,8365.503
2012-09-19,8338.846
2012-09-20,8162.473
2012-09-21,8295.017
2012-09-24,8128.708
2012-09-25,8206.582
2012-09-26,7930.91
2012-09-27,8069.335
2012-09-28,8041.766
2012-10-01,8138.028
2012-10-02,8156.905
2012-10-03,8048.621
2012-10-04,8132.083
2012-10-05,8361.944
2012-10-08,8203.93
2012-10-09,8213.932
2012-10-10,8119.585
2012-10-11,8260.484
2012-10-12,8214.206
2012-10-15,8225.357
2012-10-16,8388.276
2012-10-17,8481.88
2012-10-18,8448.512
2012-10-19,8277.716
2012-10-22,8203.568
2012-10-23,7889.701
2012-10-24,7938.645
2012-10-25,8003.308
2012-10-26,7953.192
2012-10-29,7973.697
2012-10-30,7995.836
2012-10-31,7997.786
2012-11-01,8062.538
2012-11-02,7932.748
2012-11-05,7911.473
2012-11-06,7996.441
2012-11-07,7904.175
2012-11-08,7853.527
2012-11-09,7802.303
2012-11-12,7833.98
2012-11-13,7751.372
2012-11-14,7820.078
2012-11-15,7769.677
2012-11-16,7736.056
2012-11-19,7996.991
2012-11-20,8021.787
2012-11-21,8009.393
2012-11-22,8129.253
2012-11-23,8179.147
2012-11-26,8139.011
2012-11-27,8098.451
2012-11-28,7916.541
2012-11-29,8115.879
2012-11-30,8216.773
2012-12-03,8247.792
2012-12-04,8155.546
2012-12-05,8142.311
2012-12-06,8225.645
2012-12-07,8148.23
2012-12-10,8164.018
2012-12-11,8280.093
2012-12-12,8338.661
2012-12-13,8312.236
2012-12-14,8286.728
2012-12-17,8261.508
2012-12-18,8310.989
2012-12-19,8436.558
2012-12-20,8359.598
2012-12-21,8406.655
2012-12-24,8350.245
2012-12-25,8350.245
2012-12-26,8363.828
2012-12-27,8383.188
2012-12-28,8310.079
2012-12-31,8341.586
2013-01-01,8341.586
2013-01-02,8570.385
2013-01-03,8509.017
2013-01-04,8481.832
2013-01-07,8453.358
2013-01-08,8449.95
2013-01-09,8515.464
2013-01-10,8621.748
2013-01-11,8626.589
2013-01-14,8690.031
2013-01-15,8599.497
2013-01-16,8649.467
2013-01-17,8762.243
2013-01-18,8678.391
2013-01-21,8698.963
2013-01-22,8667.346
2013-01-23,8742.478
2013-01-24,8812.646
2013-01-25,8880.274
2013-01-28,8779.795
2013-01-29,8842.989
2013-01-30,8928.359
2013-01-31,8905.361
2013-02-01,9079.308
2013-02-04,8963.046
2013-02-05,8920.817
2013-02-06,8841.083
2013-02-07,8904.927
2013-02-08,8976.977
2013-02-11,8923.568
2013-02-12,9014.513
2013-02-13,9064.67
2013-02-14,8962.413
2013-02-15,8929.233
2013-02-18,8912.343
2013-02-19,8987.245
2013-02-20,9005.61
2013-02-21,8721.34
2013-02-22,8683.599
2013-02-25,8777.969
2013-02-26,8638.23
2013-02-27,8621.775
2013-02-28,8600.454
2013-03-01,8490.508
2013-03-04,8594.995
2013-03-05,8739.026
2013-03-06,8702.448
2013-03-07,8722.33
2013-03-08,8719.865
2013-03-11,8729.218
2013-03-12,8777.966
2013-03-13,8664.219
2013-03-14,8651.717
2013-03-15,8679.543
2013-03-18,8640.523
2013-03-19,8545.568
2013-03-20,8511.124
2013-03-21,8478.033
2013-03-22,8567.704
2013-03-25,8436.955
2013-03-26,8463.9
2013-03-27,8404.571
2013-03-28,8438.723
2013-03-29,8438.723
2013-04-01,8460.191
2013-04-02,8548.675
2013-04-03,8571.63
2013-04-04,8472.692
2013-04-05,8447.39
2013-04-08,8459.766
2013-04-09,8518.681
2013-04-10,8598.961
2013-04-11,8658.91
2013-04-12,8557.857
2013-04-15,8469.525
2013-04-16,8466.937
2013-04-17,8278.852
2013-04-18,8325.601
2013-04-19,8413.598
2013-04-22,8321.653
2013-04-23,8386.219
2013-04-24,8392.498
2013-04-25,8541.884
2013-04-26,8627.244
2013-04-29,8693.737
2013-04-30,8878.379
2013-05-01,8870.521
2013-05-02,8669.801
2013-05-03,8804.26
2013-05-06,8762.191
2013-05-07,8749.461
2013-05-08,8934.767
2013-05-09,8910.026
2013-05-10,8834.589
2013-05-13,8863.343
2013-05-14,8818.302
2013-05-15,8691.131
2013-05-16,8723.624
2013-05-17,8653.027
2013-05-20,8696.261
2013-05-21,8820.516
2013-05-22,8818.166
2013-05-23,8641.366
2013-05-24,8697.049
2013-05-27,8754.196
2013-05-28,8768.916
2013-05-29,8693.49
2013-05-30,8725.282
2013-05-31,8647.489
2013-06-03,8650.309
2013-06-04,8640.031
2013-06-05,8575.936
2013-06-06,8573.225
2013-06-07,8592.613
2013-06-10,8542.739
2013-06-11,8365.13
2013-06-12,8503.322
2013-06-13,8448.639
2013-06-14,8541.501
2013-06-17,8602.217
2013-06-18,8647.267
2013-06-19,8600.071
2013-06-20,8098.254
2013-06-21,8037.981
2013-06-24,7704.213
2013-06-25,7884.811
2013-06-26,7999.965
2013-06-27,8079.818
2013-06-28,8006.93
2013-07-01,8140.646
2013-07-02,8160.487
2013-07-03,8017.703
2013-07-04,8160.127
2013-07-05,7974.626
2013-07-08,8196.059
2013-07-09,8156.006
2013-07-10,8297.006
2013-07-11,8454.324
2013-07-12,8438.251
2013-07-15,8457.552
2013-07-16,8557.086
2013-07-17,8589.748
2013-07-18,8527.257
2013-07-19,8616.13
2013-07-22,8690.038
2013-07-23,8743.971
2013-07-24,8720.878
2013-07-25,8646.126
2013-07-26,8617.141
2013-07-29,8615.465
2013-07-30,8567.997
2013-07-31,8663.482
2013-08-01,8661.389
2013-08-02,8686.363
2013-08-05,8654.22
2013-08-06,8637.935
2013-08-07,8640.708
2013-08-08,8755.494
2013-08-09,8843.298
2013-08-12,8802.645
2013-08-13,8769.206
2013-08-14,8830.594
2013-08-15,8671.474
2013-08-16,8759.851
2013-08-19,8780.049
2013-08-20,8622.185
2013-08-21,8452.484
2013-08-22,8473.785
2013-08-23,8552.027
2013-08-26,8551.72
2013-08-27,8545.651
2013-08-28,8616.397
2013-08-29,8576.387
2013-08-30,8466.432
2013-09-02,8631.416
2013-09-03,8641.23
2013-09-04,8671.83
2013-09-05,8577.536
2013-09-06,8616.628
2013-09-09,8712.129
2013-09-10,8831.504
2013-09-11,8904.045
2013-09-12,8880.892
2013-09-13,8835.78
2013-09-16,8878.95
2013-09-17,8873.896
2013-09-18,8880.687
2013-09-19,9103.466
2013-09-20,8952.117
2013-09-23,8911.206
2013-09-24,8868.446
2013-09-25,8845.286
2013-09-26,8862.49
2013-09-27,8805.561
2013-09-30,8684.345
2013-10-01,8720.912
2013-10-02,8727.515
2013-10-03,8848.407
2013-10-04,8820.119
2013-10-07,8741.345
2013-10-08,8714.557
2013-10-09,8636.096
2013-10-10,8686.478
2013-10-11,8759.348
2013-10-14,8837.199
2013-10-15,8873.213
2013-10-16,8859.437
2013-10-17,8998.387
2013-10-18,9137.246
2013-10-21,9201.961
2013-10-22,9307.765
2013-10-23,9245.783
2013-10-24,9393.359
2013-10-25,9507.339
2013-10-28,9457.787
2013-10-29,9527.754
2013-10-30,9518.589
2013-10-31,9320.661
2013-11-01,9316.522
2013-11-04,9393.964
2013-11-05,9310.29
2013-11-06,9463.892
2013-11-07,9301.616
2013-11-08,9096.243
2013-11-11,9211.187
2013-11-12,9006.065
2013-11-13,8946.947
2013-11-14,9072.638
2013-11-15,9246.559
2013-11-18,9302.904
2013-11-19,9305.086
2013-11-20,9239.08
2013-11-21,9165.129
2013-11-22,9241.486
2013-11-25,9101.101
2013-11-26,9035.219
2013-11-27,9128.672
2013-11-28,9181.753
2013-11-29,9107.534
2013-12-02,9093.966
2013-12-03,9077.356
2013-12-04,8960.92
2013-12-05,8945.764
2013-12-06,8918.161
2013-12-09,8986.896
2013-12-10,9019.806
2013-12-11,8939.724
2013-12-12,8786.629
2013-12-13,8788.494
2013-12-16,8889.709
2013-12-17,8953.335
2013-12-18,8903.792
2013-12-19,8879.46
2013-12-20,8971.596
2013-12-23,9095.323
2013-12-24,9078.759
2013-12-25,9078.759
2013-12-26,9077.578
2013-12-27,9219.769
2013-12-30,9237.047
2013-12-31,9254.024
2014-01-01,9254.024
2014-01-02,9128.811
2014-01-03,9111.172
2014-01-06,9050.063
2014-01-07,9062.624
2014-01-08,9064.448
2014-01-09,9068.048
2014-01-10,9193.12
2014-01-13,9275.906
2014-01-14,9296.088
2014-01-15,9337.689
2014-01-16,9312.786
2014-01-17,9321.005
2014-01-20,9288.745
2014-01-21,9345.768
2014-01-22,9293.594
2014-01-23,9265.162
2014-01-24,9074.664
2014-01-27,9008.866
2014-01-28,9000.157
2014-01-29,8809.913
2014-01-30,8765.689
2014-01-31,8633.331
2014-02-03,8647.934
2014-02-04,8633.806
2014-02-05,8645.031
2014-02-06,8760.766
2014-02-07,9013.052
2014-02-10,9038.565
2014-02-11,9140.897
2014-02-12,9041.247
2014-02-13,8951.319
2014-02-14,9030.505
2014-02-17,9047.274
2014-02-18,9078.746
2014-02-19,9148.894
2014-02-20,9087.895
2014-02-21,9126.948
2014-02-24,9249.033
2014-02-25,9112.816
2014-02-26,9054.666
2014-02-27,9098.5
2014-02-28,9255.591
2014-03-03,9252.015
2014-03-04,9326.808
2014-03-05,9326.195
2014-03-06,9350.799
2014-03-07,9314.439
2014-03-10,9293.316
2014-03-11,9347.573
2014-03-12,9230.995
2014-03-13,9221.877
2014-03-14,9156.502
2014-03-17,9209.399
2014-03-18,9203.924
2014-03-19,9180.625
2014-03-20,9123.052
2014-03-21,9241.881
2014-03-24,9248.579
2014-03-25,9299.816
2014-03-26,9390.139
2014-03-27,9393.677
2014-03-28,9375.636
2014-03-31,9425.352
2014-04-01,9386.681
2014-04-02,9408.783
2014-04-03,9363.16
2014-04-04,9422.687
2014-04-07,9279.336
2014-04-08,9241.126
2014-04-09,9387.494
2014-04-10,9418.001
2014-04-11,9185.137
2014-04-14,9232.976
2014-04-15,9332.946
2014-04-16,9383.597
2014-04-17,9381.008
2014-04-18,9381.008
2014-04-21,9354.649
2014-04-22,9482.792
2014-04-23,9427.928
2014-04-24,9478.238
2014-04-25,9555.457
2014-04-28,9562.679
2014-04-29,9777.161
2014-04-30,9832.979
2014-05-01,9863.366
2014-05-02,9902.105
2014-05-05,9871.263
2014-05-06,9962.778
2014-05-07,10037.16
2014-05-08,10228.217
2014-05-09,10171.758
2014-05-12,10245.253
2014-05-13,10225.922
2014-05-14,10261.964
2014-05-15,10182.322
2014-05-16,10216.897
