Date,KOKUSAI INDEX (WORLD ex JP) VALUE Standard (Large+Mid Cap)
2009-11-25,6543.897
2009-11-26,6430.155
2009-11-27,6380.719
2009-11-30,6388.036
2009-12-01,6514.244
2009-12-02,6525.507
2009-12-03,6484.506
2009-12-04,6494.141
2009-12-07,6465.148
2009-12-08,6370.141
2009-12-09,6355.911
2009-12-10,6395.981
2009-12-11,6407.745
2009-12-14,6451.441
2009-12-15,6412.514
2009-12-16,6449.118
2009-12-17,6332.877
2009-12-18,6322.034
2009-12-21,6399.616
2009-12-22,6414.041
2009-12-23,6443.604
2009-12-24,6470.87
2009-12-25,6470.87
2009-12-28,6495.869
2009-12-29,6508.751
2009-12-30,6479.066
2009-12-31,6467.758
2010-01-01,6467.758
2010-01-04,6586.463
2010-01-05,6610.202
2010-01-06,6614.406
2010-01-07,6621.332
2010-01-08,6632.544
2010-01-11,6689.171
2010-01-12,6625.325
2010-01-13,6645.903
2010-01-14,6666.812
2010-01-15,6577.869
2010-01-18,6599.083
2010-01-19,6641.853
2010-01-20,6539.303
2010-01-21,6412.657
2010-01-22,6320.133
2010-01-25,6323.366
2010-01-26,6293.523
2010-01-27,6281.401
2010-01-28,6222.899
2010-01-29,6199.426
2010-02-01,6259.895
2010-02-02,6344.666
2010-02-03,6298.119
2010-02-04,6096.777
2010-02-05,6034.388
2010-02-08,6016.593
2010-02-09,6066.103
2010-02-10,6080.901
2010-02-11,6104.469
2010-02-12,6084.826
2010-02-15,6095.887
2010-02-16,6209.873
2010-02-17,6252.203
2010-02-18,6282.565
2010-02-19,6279.817
2010-02-22,6297.744
2010-02-23,6219.794
2010-02-24,6260.85
2010-02-25,6195.373
2010-02-26,6251.154
2010-03-01,6282.591
2010-03-02,6331.741
2010-03-03,6374.893
2010-03-04,6377.83
2010-03-05,6476.558
2010-03-08,6486.881
2010-03-09,6481.699
2010-03-10,6534.614
2010-03-11,6544.579
2010-03-12,6566.241
2010-03-15,6531.247
2010-03-16,6609.752
2010-03-17,6663.895
2010-03-18,6630.616
2010-03-19,6589.335
2010-03-22,6592.979
2010-03-23,6646.995
2010-03-24,6596.098
2010-03-25,6615.174
2010-03-26,6616.276
2010-03-29,6665.772
2010-03-30,6651.513
2010-03-31,6654.139
2010-04-01,6731.122
2010-04-02,6731.122
2010-04-05,6757.516
2010-04-06,6766.987
2010-04-07,6730.182
2010-04-08,6721.874
2010-04-09,6799.782
2010-04-12,6835.798
2010-04-13,6816.912
2010-04-14,6905.575
2010-04-15,6913.78
2010-04-16,6783.028
2010-04-19,6777.387
2010-04-20,6854.798
2010-04-21,6820.404
2010-04-22,6776.855
2010-04-23,6823.488
2010-04-26,6819.052
2010-04-27,6645.207
2010-04-28,6626.666
2010-04-29,6713.808
2010-04-30,6649.625
2010-05-03,6687.827
2010-05-04,6499.221
2010-05-05,6419.701
2010-05-06,6214.367
2010-05-07,6071.415
2010-05-10,6422.649
2010-05-11,6375.154
2010-05-12,6456.828
2010-05-13,6403.437
2010-05-14,6224.799
2010-05-17,6195.859
2010-05-18,6176.058
2010-05-19,6078.655
2010-05-20,5877.996
2010-05-21,5965.483
2010-05-24,5893.264
2010-05-25,5809.789
2010-05-26,5845.469
2010-05-27,6039.704
2010-05-28,6005.254
2010-05-31,5999.105
2010-06-01,5928.84
2010-06-02,6000.848
2010-06-03,6048.317
2010-06-04,5850.658
2010-06-07,5761.443
2010-06-08,5793.81
2010-06-09,5827.602
2010-06-10,5972.767
2010-06-11,6007.572
2010-06-14,6058.899
2010-06-15,6160.84
2010-06-16,6164.998
2010-06-17,6178.71
2010-06-18,6202.364
2010-06-21,6220.648
2010-06-22,6124.476
2010-06-23,6067.22
2010-06-24,5977.027
2010-06-25,5974.823
2010-06-28,6000.324
2010-06-29,5793.581
2010-06-30,5769.145
2010-07-01,5733.916
2010-07-02,5740.861
2010-07-05,5717.696
2010-07-06,5823.382
2010-07-07,5962.047
2010-07-08,6041.837
2010-07-09,6084.663
2010-07-12,6086.324
2010-07-13,6199.107
2010-07-14,6201.944
2010-07-15,6203.624
2010-07-16,6060.99
2010-07-19,6058.028
2010-07-20,6084.615
2010-07-21,6055.732
2010-07-22,6194.559
2010-07-23,6222.958
2010-07-26,6311.534
2010-07-27,6349.636
2010-07-28,6320.929
2010-07-29,6326.853
2010-07-30,6304.153
2010-08-02,6484.489
2010-08-03,6474.716
2010-08-04,6485.706
2010-08-05,6480.141
2010-08-06,6460.867
2010-08-09,6508.616
2010-08-10,6432.91
2010-08-11,6238.565
2010-08-12,6208.141
2010-08-13,6191.239
2010-08-16,6192.455
2010-08-17,6268.868
2010-08-18,6262.165
2010-08-19,6159.462
2010-08-20,6090.083
2010-08-23,6097.939
2010-08-24,6008.269
2010-08-25,5986.634
2010-08-26,6004.45
2010-08-27,6084.413
2010-08-30,6033.575
2010-08-31,6040.525
2010-09-01,6232.938
2010-09-02,6267.605
2010-09-03,6344.822
2010-09-06,6363.206
2010-09-07,6273.625
2010-09-08,6320.662
2010-09-09,6376.068
2010-09-10,6389.65
2010-09-13,6482.995
2010-09-14,6490.482
2010-09-15,6500.396
2010-09-16,6487.436
2010-09-17,6462.824
2010-09-20,6562.322
2010-09-21,6544.57
2010-09-22,6534.738
2010-09-23,6471.222
2010-09-24,6599.855
2010-09-27,6570.27
2010-09-28,6595.323
2010-09-29,6583.285
2010-09-30,6574.873
2010-10-01,6613.337
2010-10-04,6564.614
2010-10-05,6703.652
2010-10-06,6737.35
2010-10-07,6742.825
2010-10-08,6754.463
2010-10-11,6759.112
2010-10-12,6748.692
2010-10-13,6832.079
2010-10-14,6831.704
2010-10-15,6797.191
2010-10-18,6839.2
2010-10-19,6734.196
2010-10-20,6815.866
2010-10-21,6830.332
2010-10-22,6809.947
2010-10-25,6834.22
2010-10-26,6805.696
2010-10-27,6748.499
2010-10-28,6795.831
2010-10-29,6796.464
2010-11-01,6800.894
2010-11-02,6864.556
2010-11-03,6869.541
2010-11-04,7033.482
2010-11-05,7027.704
2010-11-08,6994.269
2010-11-09,6974.553
2010-11-10,6928.531
2010-11-11,6906.592
2010-11-12,6860.205
2010-11-15,6859.654
2010-11-16,6727.24
2010-11-17,6734.014
2010-11-18,6834.563
2010-11-19,6834.959
2010-11-22,6784.018
2010-11-23,6647.343
2010-11-24,6713.41
2010-11-25,6720.232
2010-11-26,6638.82
2010-11-29,6579.481
2010-11-30,6538.999
2010-12-01,6684.443
2010-12-02,6799.871
2010-12-03,6840.802
2010-12-06,6817.151
2010-12-07,6854.738
2010-12-08,6862.05
2010-12-09,6902.607
2010-12-10,6939.625
2010-12-13,6987.537
2010-12-14,6999.366
2010-12-15,6954.26
2010-12-16,6955.879
2010-12-17,6931.1
2010-12-20,6943.527
2010-12-21,7011.712
2010-12-22,7031.18
2010-12-23,7028.554
2010-12-24,7036.341
2010-12-27,7024.628
2010-12-28,7039.356
2010-12-29,7053.52
2010-12-30,7042.554
2010-12-31,7061.863
2011-01-03,7123.519
2011-01-04,7141.07
2011-01-05,7131.482
2011-01-06,7109.122
2011-01-07,7084.64
2011-01-10,7037.035
2011-01-11,7079.175
2011-01-12,7188.912
2011-01-13,7234.377
2011-01-14,7275.823
2011-01-17,7265.221
2011-01-18,7311.808
2011-01-19,7268.402
2011-01-20,7228.609
2011-01-21,7316.402
2011-01-24,7362.228
2011-01-25,7336.773
2011-01-26,7367.33
2011-01-27,7399.411
2011-01-28,7296.876
2011-01-31,7334.055
2011-02-01,7479.323
2011-02-02,7474.709
2011-02-03,7454.733
2011-02-04,7455.017
2011-02-07,7507.54
2011-02-08,7548.593
2011-02-09,7526.296
2011-02-10,7502.901
2011-02-11,7512.043
2011-02-14,7521.326
2011-02-15,7529.102
2011-02-16,7585.968
2011-02-17,7630.064
2011-02-18,7660.775
2011-02-21,7625.044
2011-02-22,7525.363
2011-02-23,7493.194
2011-02-24,7477.505
2011-02-25,7542.782
2011-02-28,7613.567
2011-03-01,7531.436
2011-03-02,7520.8
2011-03-03,7608.316
2011-03-04,7577.151
2011-03-07,7537.304
2011-03-08,7570.501
2011-03-09,7564.729
2011-03-10,7419.683
2011-03-11,7430.884
2011-03-14,7400.475
2011-03-15,7276.249
2011-03-16,7145.916
2011-03-17,7271.374
2011-03-18,7330.908
2011-03-21,7455.774
2011-03-22,7449.553
2011-03-23,7446.741
2011-03-24,7519.363
2011-03-25,7533.567
2011-03-28,7516.223
2011-03-29,7533.0
2011-03-30,7600.563
2011-03-31,7582.863
2011-04-01,7646.735
2011-04-04,7668.329
2011-04-05,7667.931
2011-04-06,7728.248
2011-04-07,7708.399
2011-04-08,7741.53
2011-04-11,7721.712
2011-04-12,7633.03
2011-04-13,7649.213
2011-04-14,7624.924
2011-04-15,7639.709
2011-04-18,7492.216
2011-04-19,7542.292
2011-04-20,7687.505
2011-04-21,7731.355
2011-04-22,7731.355
2011-04-25,7716.042
2011-04-26,7787.227
2011-04-27,7834.528
2011-04-28,7910.713
2011-04-29,7935.926
2011-05-02,7945.68
2011-05-03,7898.075
2011-05-04,7828.117
2011-05-05,7715.093
2011-05-06,7752.7
2011-05-09,7708.264
2011-05-10,7787.684
2011-05-11,7742.299
2011-05-12,7705.304
2011-05-13,7664.348
2011-05-16,7642.917
2011-05-17,7610.291
2011-05-18,7679.423
2011-05-19,7712.202
2011-05-20,7651.523
2011-05-23,7522.837
2011-05-24,7535.383
2011-05-25,7559.71
2011-05-26,7576.427
2011-05-27,7646.712
2011-05-30,7642.531
2011-05-31,7739.28
2011-06-01,7609.466
2011-06-02,7554.169
2011-06-03,7537.397
2011-06-06,7472.428
2011-06-07,7484.444
2011-06-08,7429.883
2011-06-09,7471.315
2011-06-10,7355.164
2011-06-13,7373.608
2011-06-14,7475.478
2011-06-15,7331.05
2011-06-16,7294.585
2011-06-17,7356.258
2011-06-20,7358.675
2011-06-21,7467.558
2011-06-22,7441.992
2011-06-23,7314.36
2011-06-24,7261.654
2011-06-27,7306.583
2011-06-28,7383.059
2011-06-29,7486.112
2011-06-30,7593.294
2011-07-01,7671.008
2011-07-04,7682.021
2011-07-05,7648.689
2011-07-06,7599.245
2011-07-07,7662.222
2011-07-08,7583.726
2011-07-11,7400.14
2011-07-12,7358.601
2011-07-13,7426.961
2011-07-14,7380.318
2011-07-15,7368.242
2011-07-18,7258.211
2011-07-19,7371.201
2011-07-20,7430.44
2011-07-21,7576.739
2011-07-22,7583.912
2011-07-25,7524.487
2011-07-26,7528.652
2011-07-27,7393.158
2011-07-28,7359.361
2011-07-29,7318.216
2011-08-01,7238.126
2011-08-02,7084.95
2011-08-03,7053.186
2011-08-04,6750.718
2011-08-05,6682.951
2011-08-08,6314.788
2011-08-09,6506.496
2011-08-10,6254.061
2011-08-11,6496.173
2011-08-12,6574.109
2011-08-15,6735.022
2011-08-16,6681.3
2011-08-17,6721.425
2011-08-18,6424.939
2011-08-19,6336.387
2011-08-22,6344.318
2011-08-23,6488.508
2011-08-24,6579.49
2011-08-25,6494.069
2011-08-26,6507.088
2011-08-29,6690.874
2011-08-30,6697.892
2011-08-31,6786.636
2011-09-01,6728.477
2011-09-02,6549.862
2011-09-05,6428.407
2011-09-06,6353.224
2011-09-07,6546.149
2011-09-08,6516.955
2011-09-09,6299.351
2011-09-12,6224.79
2011-09-13,6295.429
2011-09-14,6358.318
2011-09-15,6520.836
2011-09-16,6546.596
2011-09-19,6407.828
2011-09-20,6457.781
2011-09-21,6291.376
2011-09-22,6022.202
2011-09-23,6066.906
2011-09-26,6195.129
2011-09-27,6374.591
2011-09-28,6272.941
2011-09-29,6356.863
2011-09-30,6212.413
2011-10-03,6032.498
2011-10-04,6039.005
2011-10-05,6184.028
2011-10-06,6338.324
2011-10-07,6346.172
2011-10-10,6539.718
2011-10-11,6532.605
2011-10-12,6658.127
2011-10-13,6582.257
2011-10-14,6690.61
2011-10-17,6584.432
2011-10-18,6639.209
2011-10-19,6655.241
2011-10-20,6615.48
2011-10-21,6778.539
2011-10-24,6858.945
2011-10-25,6758.354
2011-10-26,6801.834
2011-10-27,7113.15
2011-10-28,7101.31
2011-10-31,6891.631
2011-11-01,6611.378
2011-11-02,6717.947
2011-11-03,6821.479
2011-11-04,6769.885
2011-11-07,6791.101
2011-11-08,6869.385
2011-11-09,6640.205
2011-11-10,6665.055
2011-11-11,6829.308
2011-11-14,6746.546
2011-11-15,6715.166
2011-11-16,6650.954
2011-11-17,6561.296
2011-11-18,6547.544
2011-11-21,6385.974
2011-11-22,6341.42
2011-11-23,6191.015
2011-11-24,6174.648
2011-11-25,6175.635
2011-11-28,6381.511
2011-11-29,6421.549
2011-11-30,6715.949
2011-12-01,6692.54
2011-12-02,6729.177
2011-12-05,6809.599
2011-12-06,6789.366
2011-12-07,6811.104
2011-12-08,6653.91
2011-12-09,6753.272
2011-12-12,6616.97
2011-12-13,6574.949
2011-12-14,6467.081
2011-12-15,6514.719
2011-12-16,6533.679
2011-12-19,6464.419
2011-12-20,6642.674
2011-12-21,6662.294
2011-12-22,6744.863
2011-12-23,6800.649
2011-12-26,6800.87
2011-12-27,6798.537
2011-12-28,6698.11
2011-12-29,6764.307
2011-12-30,6781.995
2012-01-02,6807.479
2012-01-03,6930.898
2012-01-04,6895.482
2012-01-05,6854.497
2012-01-06,6824.745
2012-01-09,6826.883
2012-01-10,6926.24
2012-01-11,6911.417
2012-01-12,6933.957
2012-01-13,6886.344
2012-01-16,6903.217
2012-01-17,6949.087
2012-01-18,7004.698
2012-01-19,7074.532
2012-01-20,7089.762
2012-01-23,7134.219
2012-01-24,7097.753
2012-01-25,7108.626
2012-01-26,7142.678
2012-01-27,7102.689
2012-01-30,7048.29
2012-01-31,7059.479
2012-02-01,7169.883
2012-02-02,7173.813
2012-02-03,7267.013
2012-02-06,7257.821
2012-02-07,7292.279
2012-02-08,7309.435
2012-02-09,7319.225
2012-02-10,7224.589
2012-02-13,7279.797
2012-02-14,7243.179
2012-02-15,7235.271
2012-02-16,7282.58
2012-02-17,7344.884
2012-02-20,7389.069
2012-02-21,7384.52
2012-02-22,7330.76
2012-02-23,7352.661
2012-02-24,7393.262
2012-02-27,7380.685
2012-02-28,7404.972
2012-02-29,7384.039
2012-03-01,7429.188
2012-03-02,7393.956
2012-03-05,7365.314
2012-03-06,7192.647
2012-03-07,7229.704
2012-03-08,7335.414
2012-03-09,7336.763
2012-03-12,7329.103
2012-03-13,7467.22
2012-03-14,7450.671
2012-03-15,7498.711
2012-03-16,7536.305
2012-03-19,7562.111
2012-03-20,7514.068
2012-03-21,7487.817
2012-03-22,7420.655
2012-03-23,7456.11
2012-03-26,7549.142
2012-03-27,7520.634
2012-03-28,7465.128
2012-03-29,7414.714
2012-03-30,7461.459
2012-04-02,7519.322
2012-04-03,7464.245
2012-04-04,7333.354
2012-04-05,7312.718
2012-04-06,7312.718
2012-04-09,7254.867
2012-04-10,7116.124
2012-04-11,7174.011
2012-04-12,7269.216
2012-04-13,7158.321
2012-04-16,7176.149
2012-04-17,7305.658
2012-04-18,7263.539
2012-04-19,7230.741
2012-04-20,7268.042
2012-04-23,7167.903
2012-04-24,7249.404
2012-04-25,7309.938
2012-04-26,7352.721
2012-04-27,7383.373
2012-04-30,7352.32
2012-05-01,7398.262
2012-05-02,7341.697
2012-05-03,7300.896
2012-05-04,7194.797
2012-05-07,7200.634
2012-05-08,7141.356
2012-05-09,7081.885
2012-05-10,7140.921
2012-05-11,7119.0
2012-05-14,7003.092
2012-05-15,6941.168
2012-05-16,6895.307
2012-05-17,6806.779
2012-05-18,6753.609
2012-05-21,6808.391
2012-05-22,6867.446
2012-05-23,6780.216
2012-05-24,6820.525
2012-05-25,6805.672
2012-05-28,6810.642
2012-05-29,6866.963
2012-05-30,6740.06
2012-05-31,6732.19
2012-06-01,6603.908
2012-06-04,6605.389
2012-06-05,6644.748
2012-06-06,6806.719
2012-06-07,6849.108
2012-06-08,6852.767
2012-06-11,6812.379
2012-06-12,6869.359
2012-06-13,6869.444
2012-06-14,6919.166
2012-06-15,6999.548
2012-06-18,6983.513
2012-06-19,7090.465
2012-06-20,7106.309
2012-06-21,6975.305
2012-06-22,6974.336
2012-06-25,6857.156
2012-06-26,6874.207
2012-06-27,6958.29
2012-06-28,6943.702
2012-06-29,7159.299
2012-07-02,7183.49
2012-07-03,7239.892
2012-07-04,7226.941
2012-07-05,7162.851
2012-07-06,7085.52
2012-07-09,7064.011
2012-07-10,7037.164
2012-07-11,7065.801
2012-07-12,7001.168
2012-07-13,7121.359
2012-07-16,7117.918
2012-07-17,7152.489
2012-07-18,7210.359
2012-07-19,7230.034
2012-07-20,7129.354
2012-07-23,7022.783
2012-07-24,6957.425
2012-07-25,6969.722
2012-07-26,7128.797
2012-07-27,7263.596
2012-07-30,7288.397
2012-07-31,7264.176
2012-08-01,7262.592
2012-08-02,7155.41
2012-08-03,7337.555
2012-08-06,7374.905
2012-08-07,7430.16
2012-08-08,7435.87
2012-08-09,7438.309
2012-08-10,7447.045
2012-08-13,7430.881
2012-08-14,7442.149
2012-08-15,7438.836
2012-08-16,7499.736
2012-08-17,7509.11
2012-08-20,7506.338
2012-08-21,7534.933
2012-08-22,7493.456
2012-08-23,7462.876
2012-08-24,7475.136
2012-08-27,7481.365
2012-08-28,7476.493
2012-08-29,7468.581
2012-08-30,7405.977
2012-08-31,7462.929
2012-09-03,7473.106
2012-09-04,7434.889
2012-09-05,7436.674
2012-09-06,7604.573
2012-09-07,7686.094
2012-09-10,7660.73
2012-09-11,7708.138
2012-09-12,7740.075
2012-09-13,7814.66
2012-09-14,7923.554
2012-09-17,7883.454
2012-09-18,7834.184
2012-09-19,7849.618
2012-09-20,7820.759
2012-09-21,7848.772
2012-09-24,7820.61
2012-09-25,7797.634
2012-09-26,7693.111
2012-09-27,7751.153
2012-09-28,7699.309
2012-10-01,7758.873
2012-10-02,7764.485
2012-10-03,7767.708
2012-10-04,7829.4
2012-10-05,7879.571
2012-10-08,7826.264
2012-10-09,7765.231
2012-10-10,7718.846
2012-10-11,7754.23
2012-10-12,7714.891
2012-10-15,7760.565
2012-10-16,7864.337
2012-10-17,7952.911
2012-10-18,7970.043
2012-10-19,7857.855
2012-10-22,7845.257
2012-10-23,7708.645
2012-10-24,7707.341
2012-10-25,7730.982
2012-10-26,7711.188
2012-10-29,7687.283
2012-10-30,7734.189
2012-10-31,7730.359
2012-11-01,7808.076
2012-11-02,7755.063
2012-11-05,7726.007
2012-11-06,7791.208
2012-11-07,7628.261
2012-11-08,7566.901
2012-11-09,7555.168
2012-11-12,7550.547
2012-11-13,7529.805
2012-11-14,7446.511
2012-11-15,7424.148
2012-11-16,7399.838
2012-11-19,7558.663
2012-11-20,7563.187
2012-11-21,7588.25
2012-11-22,7618.699
2012-11-23,7709.107
2012-11-26,7681.048
2012-11-27,7652.094
2012-11-28,7688.896
2012-11-29,7754.202
2012-11-30,7763.297
2012-12-03,7752.534
2012-12-04,7753.436
2012-12-05,7801.323
2012-12-06,7815.768
2012-12-07,7831.013
2012-12-10,7835.85
2012-12-11,7895.468
2012-12-12,7925.8
2012-12-13,7900.145
2012-12-14,7888.833
2012-12-17,7950.034
2012-12-18,8029.057
2012-12-19,8019.005
2012-12-20,8049.98
2012-12-21,7982.013
2012-12-24,7968.096
2012-12-25,7967.883
2012-12-26,7961.065
2012-12-27,7955.062
2012-12-28,7883.704
2012-12-31,7954.041
2013-01-01,7954.452
2013-01-02,8154.279
2013-01-03,8132.963
2013-01-04,8168.708
2013-01-07,8152.926
2013-01-08,8123.766
2013-01-09,8159.57
2013-01-10,8240.013
2013-01-11,8260.03
2013-01-14,8262.216
2013-01-15,8267.012
2013-01-16,8249.072
2013-01-17,8301.21
2013-01-18,8298.644
2013-01-21,8316.181
2013-01-22,8336.74
2013-01-23,8329.83
2013-01-24,8379.302
2013-01-25,8433.905
2013-01-28,8423.474
2013-01-29,8483.822
2013-01-30,8468.282
2013-01-31,8434.304
2013-02-01,8507.97
2013-02-04,8377.024
2013-02-05,8430.556
2013-02-06,8429.297
2013-02-07,8373.917
2013-02-08,8430.167
2013-02-11,8422.924
2013-02-12,8478.864
2013-02-13,8493.358
2013-02-14,8467.477
2013-02-15,8444.625
2013-02-18,8446.042
2013-02-19,8524.005
2013-02-20,8447.753
2013-02-21,8328.501
2013-02-22,8397.784
2013-02-25,8316.352
2013-02-26,8266.441
2013-02-27,8375.759
2013-02-28,8395.569
2013-03-01,8372.372
2013-03-04,8388.227
2013-03-05,8492.852
2013-03-06,8510.09
2013-03-07,8536.277
2013-03-08,8572.076
2013-03-11,8591.967
2013-03-12,8586.179
2013-03-13,8561.1
2013-03-14,8633.504
2013-03-15,8641.294
2013-03-18,8566.784
2013-03-19,8523.265
2013-03-20,8584.441
2013-03-21,8530.272
2013-03-22,8574.906
2013-03-25,8517.579
2013-03-26,8559.942
2013-03-27,8526.58
2013-03-28,8560.233
2013-03-29,8560.233
2013-04-01,8550.393
2013-04-02,8609.495
2013-04-03,8513.528
2013-04-04,8514.658
2013-04-05,8490.561
2013-04-08,8518.777
2013-04-09,8584.471
2013-04-10,8704.036
2013-04-11,8745.223
2013-04-12,8693.398
2013-04-15,8542.785
2013-04-16,8601.576
2013-04-17,8473.199
2013-04-18,8458.792
2013-04-19,8528.96
2013-04-22,8552.287
2013-04-23,8675.14
2013-04-24,8719.952
2013-04-25,8764.554
2013-04-26,8749.533
2013-04-29,8832.191
2013-04-30,8871.935
2013-05-01,8805.245
2013-05-02,8835.291
2013-05-03,8927.622
2013-05-06,8923.733
2013-05-07,8974.09
2013-05-08,9040.058
2013-05-09,8997.02
2013-05-10,8989.546
2013-05-13,8984.325
2013-05-14,9053.848
2013-05-15,9085.531
2013-05-16,9073.387
2013-05-17,9121.902
2013-05-20,9147.831
2013-05-21,9160.716
2013-05-22,9121.57
2013-05-23,9038.736
2013-05-24,9024.718
2013-05-27,9037.962
2013-05-28,9094.395
2013-05-29,9031.914
2013-05-30,9081.616
2013-05-31,8942.262
2013-06-03,8985.467
2013-06-04,8976.215
2013-06-05,8849.166
2013-06-06,8879.751
2013-06-07,8977.998
2013-06-10,8970.828
2013-06-11,8892.946
2013-06-12,8849.056
2013-06-13,8931.101
2013-06-14,8916.989
2013-06-17,8992.722
2013-06-18,9037.303
2013-06-19,8945.383
2013-06-20,8648.612
2013-06-21,8628.377
2013-06-24,8509.853
2013-06-25,8600.0
2013-06-26,8690.808
2013-06-27,8749.347
2013-06-28,8709.355
2013-07-01,8757.545
2013-07-02,8745.633
2013-07-03,8699.474
2013-07-04,8758.633
2013-07-05,8755.799
2013-07-08,8839.672
2013-07-09,8898.318
2013-07-10,8915.402
2013-07-11,9055.721
2013-07-12,9061.826
2013-07-15,9093.551
2013-07-16,9082.126
2013-07-17,9103.178
2013-07-18,9170.846
2013-07-19,9194.079
2013-07-22,9239.882
2013-07-23,9252.17
2013-07-24,9241.555
2013-07-25,9236.714
2013-07-26,9244.839
2013-07-29,9225.359
2013-07-30,9207.524
2013-07-31,9204.014
2013-08-01,9285.36
2013-08-02,9305.601
2013-08-05,9277.896
2013-08-06,9239.709
2013-08-07,9218.303
2013-08-08,9292.31
2013-08-09,9297.034
2013-08-12,9280.78
2013-08-13,9292.727
2013-08-14,9287.436
2013-08-15,9178.456
2013-08-16,9186.915
2013-08-19,9119.241
2013-08-20,9119.79
2013-08-21,9047.477
2013-08-22,9112.518
2013-08-23,9183.658
2013-08-26,9142.125
2013-08-27,9002.852
2013-08-28,9005.548
2013-08-29,9012.367
2013-08-30,8964.58
2013-09-02,9026.487
2013-09-03,9020.39
2013-09-04,9082.398
2013-09-05,9100.36
2013-09-06,9133.154
2013-09-09,9207.667
2013-09-10,9297.924
2013-09-11,9346.57
2013-09-12,9321.278
2013-09-13,9333.173
2013-09-16,9421.546
2013-09-17,9431.515
2013-09-18,9507.74
2013-09-19,9558.229
2013-09-20,9481.573
2013-09-23,9437.411
2013-09-24,9426.253
2013-09-25,9430.595
2013-09-26,9431.888
2013-09-27,9414.014
2013-09-30,9352.241
2013-10-01,9419.047
2013-10-02,9423.759
2013-10-03,9372.318
2013-10-04,9416.652
2013-10-07,9359.658
2013-10-08,9286.094
2013-10-09,9270.088
2013-10-10,9450.077
2013-10-11,9511.807
2013-10-14,9546.288
2013-10-15,9524.135
2013-10-16,9614.606
2013-10-17,9714.815
2013-10-18,9769.935
2013-10-21,9777.628
2013-10-22,9849.463
2013-10-23,9781.533
2013-10-24,9812.078
2013-10-25,9841.959
2013-10-28,9843.794
2013-10-29,9895.362
2013-10-30,9871.803
2013-10-31,9814.6
2013-11-01,9797.962
2013-11-04,9846.168
2013-11-05,9813.417
2013-11-06,9889.929
2013-11-07,9779.185
2013-11-08,9841.656
2013-11-11,9863.19
2013-11-12,9827.865
2013-11-13,9843.048
2013-11-14,9907.626
2013-11-15,9954.967
2013-11-18,9975.694
2013-11-19,9939.298
2013-11-20,9908.842
2013-11-21,9942.14
2013-11-22,9981.901
2013-11-25,9974.515
2013-11-26,9947.803
2013-11-27,9974.173
2013-11-28,9991.787
2013-11-29,9982.974
2013-12-02,9942.338
2013-12-03,9878.277
2013-12-04,9843.814
2013-12-05,9781.803
2013-12-06,9892.599
2013-12-09,9918.5
2013-12-10,9890.346
2013-12-11,9788.614
2013-12-12,9728.249
2013-12-13,9717.632
2013-12-16,9805.236
2013-12-17,9754.692
2013-12-18,9890.865
2013-12-19,9925.293
2013-12-20,9973.705
2013-12-23,10036.203
2013-12-24,10065.551
2013-12-25,10065.755
2013-12-26,10101.658
2013-12-27,10157.306
2013-12-30,10159.132
2013-12-31,10188.547
2014-01-01,10188.678
2014-01-02,10073.647
2014-01-03,10082.13
2014-01-06,10068.178
2014-01-07,10119.093
2014-01-08,10107.818
2014-01-09,10092.036
2014-01-10,10142.342
2014-01-13,10080.333
2014-01-14,10132.842
2014-01-15,10189.09
2014-01-16,10181.486
2014-01-17,10167.997
2014-01-20,10164.877
2014-01-21,10164.109
2014-01-22,10169.313
2014-01-23,10098.899
2014-01-24,9903.701
2014-01-27,9852.262
2014-01-28,9908.701
2014-01-29,9848.518
2014-01-30,9890.066
2014-01-31,9816.446
2014-02-03,9646.047
2014-02-04,9660.907
2014-02-05,9659.294
2014-02-06,9800.801
2014-02-07,9900.419
2014-02-10,9917.076
2014-02-11,10045.874
2014-02-12,10063.448
2014-02-13,10109.157
2014-02-14,10174.182
2014-02-17,10193.849
2014-02-18,10211.096
2014-02-19,10186.231
2014-02-20,10219.975
2014-02-21,10232.363
2014-02-24,10280.212
2014-02-25,10264.419
2014-02-26,10237.888
2014-02-27,10265.521
2014-02-28,10325.494
2014-03-03,10201.132
2014-03-04,10347.556
2014-03-05,10349.222
2014-03-06,10396.821
2014-03-07,10364.067
2014-03-10,10340.725
2014-03-11,10307.097
2014-03-12,10286.882
2014-03-13,10204.903
2014-03-14,10160.845
2014-03-17,10256.152
2014-03-18,10323.095
2014-03-19,10275.313
2014-03-20,10284.537
2014-03-21,10300.529
2014-03-24,10260.121
2014-03-25,10343.202
2014-03-26,10343.588
2014-03-27,10338.164
2014-03-28,10412.45
2014-03-31,10485.596
2014-04-01,10537.416
2014-04-02,10557.921
2014-04-03,10552.525
2014-04-04,10523.772
2014-04-07,10434.979
2014-04-08,10472.729
2014-04-09,10550.934
2014-04-10,10438.734
2014-04-11,10347.715
2014-04-14,10390.967
2014-04-15,10401.711
2014-04-16,10499.911
2014-04-17,10537.181
2014-04-18,10537.181
2014-04-21,10546.978
2014-04-22,10607.121
2014-04-23,10591.839
2014-04-24,10600.728
2014-04-25,10547.396
2014-04-28,10594.35
2014-04-29,10663.662
2014-04-30,10695.655
2014-05-01,10680.592
2014-05-02,10669.622
2014-05-05,10666.63
2014-05-06,10627.261
2014-05-07,10690.487
2014-05-08,10712.453
2014-05-09,10673.2
