Date,NETHERLANDS GROWTH Standard (Large+Mid Cap)
2009-11-30,5521.634
2009-12-01,5696.515
2009-12-02,5714.164
2009-12-03,5773.799
2009-12-04,5767.296
2009-12-07,5738.189
2009-12-08,5608.302
2009-12-09,5556.438
2009-12-10,5621.285
2009-12-11,5615.099
2009-12-14,5669.766
2009-12-15,5654.084
2009-12-16,5676.85
2009-12-17,5544.085
2009-12-18,5501.469
2009-12-21,5594.957
2009-12-22,5616.2
2009-12-23,5641.289
2009-12-24,5651.148
2009-12-25,5651.148
2009-12-28,5687.857
2009-12-29,5709.293
2009-12-30,5641.487
2009-12-31,5657.203
2010-01-01,5657.203
2010-01-04,5781.508
2010-01-05,5716.65
2010-01-06,5712.022
2010-01-07,5626.141
2010-01-08,5651.362
2010-01-11,5732.725
2010-01-12,5718.259
2010-01-13,5736.543
2010-01-14,5753.052
2010-01-15,5703.489
2010-01-18,5722.928
2010-01-19,5731.653
2010-01-20,5624.377
2010-01-21,5569.311
2010-01-22,5569.339
2010-01-25,5513.368
2010-01-26,5491.205
2010-01-27,5458.804
2010-01-28,5420.317
2010-01-29,5443.615
2010-02-01,5466.022
2010-02-02,5516.605
2010-02-03,5484.752
2010-02-04,5310.758
2010-02-05,5131.327
2010-02-08,5165.748
2010-02-09,5188.354
2010-02-10,5230.542
2010-02-11,5209.796
2010-02-12,5206.087
2010-02-15,5184.357
2010-02-16,5263.381
2010-02-17,5301.518
2010-02-18,5309.724
2010-02-19,5311.32
2010-02-22,5312.442
2010-02-23,5285.145
2010-02-24,5286.652
2010-02-25,5191.526
2010-02-26,5290.448
2010-03-01,5320.189
2010-03-02,5413.399
2010-03-03,5494.482
2010-03-04,5490.419
2010-03-05,5546.811
2010-03-08,5574.725
2010-03-09,5557.145
2010-03-10,5592.466
2010-03-11,5564.632
2010-03-12,5591.576
2010-03-15,5476.065
2010-03-16,5561.826
2010-03-17,5564.44
2010-03-18,5507.937
2010-03-19,5447.167
2010-03-22,5463.758
2010-03-23,5515.357
2010-03-24,5440.062
2010-03-25,5470.884
2010-03-26,5462.753
2010-03-29,5493.607
2010-03-30,5489.529
2010-03-31,5556.284
2010-04-01,5641.841
2010-04-02,5641.841
2010-04-05,5628.921
2010-04-06,5596.287
2010-04-07,5586.276
2010-04-08,5568.771
2010-04-09,5664.96
2010-04-12,5724.77
2010-04-13,5675.465
2010-04-14,5714.008
2010-04-15,5677.637
2010-04-16,5609.802
2010-04-19,5573.775
2010-04-20,5632.081
2010-04-21,5628.779
2010-04-22,5592.684
2010-04-23,5637.506
2010-04-26,5641.71
2010-04-27,5541.49
2010-04-28,5416.498
2010-04-29,5537.921
2010-04-30,5536.973
2010-05-03,5491.702
2010-05-04,5328.404
2010-05-05,5201.143
2010-05-06,5109.897
2010-05-07,4900.177
2010-05-10,5231.284
2010-05-11,5152.989
2010-05-12,5178.848
2010-05-13,5158.077
2010-05-14,4984.307
2010-05-17,4946.938
2010-05-18,5002.347
2010-05-19,4898.468
2010-05-20,4809.678
2010-05-21,4869.01
2010-05-24,4839.305
2010-05-25,4672.159
2010-05-26,4739.555
2010-05-27,4883.881
2010-05-28,4914.408
2010-05-31,4893.118
2010-06-01,4901.584
2010-06-02,4903.442
2010-06-03,4982.152
2010-06-04,4837.632
2010-06-07,4752.022
2010-06-08,4731.271
2010-06-09,4878.06
2010-06-10,4968.544
2010-06-11,4943.934
2010-06-14,5112.015
2010-06-15,5157.42
2010-06-16,5148.234
2010-06-17,5162.056
2010-06-18,5183.078
2010-06-21,5242.381
2010-06-22,5172.933
2010-06-23,5080.495
2010-06-24,5031.265
2010-06-25,4998.329
2010-06-28,5072.747
2010-06-29,4847.25
2010-06-30,4860.746
2010-07-01,4821.758
2010-07-02,4868.73
2010-07-05,4832.036
2010-07-06,4999.577
2010-07-07,5020.227
2010-07-08,5079.376
2010-07-09,5087.312
2010-07-12,5112.212
2010-07-13,5256.057
2010-07-14,5312.47
2010-07-15,5310.782
2010-07-16,5244.823
2010-07-19,5198.083
2010-07-20,5124.303
2010-07-21,5187.546
2010-07-22,5339.068
2010-07-23,5317.767
2010-07-26,5357.184
2010-07-27,5316.408
2010-07-28,5280.786
2010-07-29,5236.563
2010-07-30,5229.672
2010-08-02,5373.059
2010-08-03,5369.252
2010-08-04,5355.842
2010-08-05,5261.774
2010-08-06,5212.891
2010-08-09,5274.327
2010-08-10,5186.898
2010-08-11,4986.194
2010-08-12,4986.844
2010-08-13,4923.19
2010-08-16,4953.156
2010-08-17,5037.915
2010-08-18,5037.297
2010-08-19,4977.803
2010-08-20,4833.211
2010-08-23,4811.218
2010-08-24,4765.614
2010-08-25,4743.905
2010-08-26,4822.232
2010-08-27,4836.812
2010-08-30,4802.132
2010-08-31,4812.397
2010-09-01,4988.555
2010-09-02,4983.358
2010-09-03,5030.893
2010-09-06,5048.745
2010-09-07,4946.087
2010-09-08,5004.702
2010-09-09,5041.057
2010-09-10,5029.635
2010-09-13,5118.365
2010-09-14,5143.704
2010-09-15,5131.945
2010-09-16,5147.958
2010-09-17,5119.626
2010-09-20,5218.484
2010-09-21,5242.889
2010-09-22,5289.343
2010-09-23,5232.906
2010-09-24,5359.971
2010-09-27,5350.056
2010-09-28,5416.501
2010-09-29,5418.869
2010-09-30,5411.913
2010-10-01,5407.197
2010-10-04,5352.75
2010-10-05,5461.937
2010-10-06,5504.93
2010-10-07,5514.881
2010-10-08,5474.568
2010-10-11,5469.085
2010-10-12,5434.633
2010-10-13,5596.037
2010-10-14,5639.615
2010-10-15,5610.67
2010-10-18,5555.851
2010-10-19,5447.91
2010-10-20,5518.115
2010-10-21,5587.511
2010-10-22,5535.536
2010-10-25,5590.266
2010-10-26,5526.702
2010-10-27,5428.684
2010-10-28,5485.386
2010-10-29,5460.042
2010-11-01,5472.415
2010-11-02,5552.065
2010-11-03,5508.668
2010-11-04,5735.038
2010-11-05,5663.59
2010-11-08,5606.777
2010-11-09,5619.561
2010-11-10,5494.517
2010-11-11,5461.135
2010-11-12,5462.075
2010-11-15,5453.709
2010-11-16,5383.651
2010-11-17,5401.502
2010-11-18,5512.565
2010-11-19,5523.423
2010-11-22,5503.282
2010-11-23,5323.39
2010-11-24,5350.595
2010-11-25,5368.594
2010-11-26,5276.512
2010-11-29,5112.029
2010-11-30,5048.599
2010-12-01,5162.782
2010-12-02,5280.985
2010-12-03,5385.296
2010-12-06,5337.317
2010-12-07,5437.096
2010-12-08,5370.958
2010-12-09,5390.258
2010-12-10,5412.821
2010-12-13,5482.915
2010-12-14,5483.186
2010-12-15,5454.915
2010-12-16,5442.779
2010-12-17,5425.295
2010-12-20,5425.626
2010-12-21,5480.514
2010-12-22,5473.454
2010-12-23,5478.522
2010-12-24,5490.444
2010-12-27,5506.706
2010-12-28,5519.283
2010-12-29,5542.591
2010-12-30,5573.088
2010-12-31,5586.268
2011-01-03,5653.02
2011-01-04,5603.266
2011-01-05,5503.032
2011-01-06,5435.921
2011-01-07,5440.288
2011-01-10,5392.046
2011-01-11,5450.018
2011-01-12,5524.121
2011-01-13,5618.976
2011-01-14,5638.145
2011-01-17,5608.561
2011-01-18,5687.315
2011-01-19,5637.035
2011-01-20,5570.116
2011-01-21,5709.552
2011-01-24,5692.514
2011-01-25,5649.516
2011-01-26,5671.908
2011-01-27,5678.458
2011-01-28,5588.259
2011-01-31,5613.954
2011-02-01,5709.872
2011-02-02,5727.797
2011-02-03,5636.956
2011-02-04,5612.14
2011-02-07,5661.617
2011-02-08,5695.635
2011-02-09,5720.735
2011-02-10,5681.107
2011-02-11,5654.481
2011-02-14,5630.88
2011-02-15,5657.577
2011-02-16,5686.976
2011-02-17,5693.686
2011-02-18,5750.53
2011-02-21,5751.196
2011-02-22,5722.688
2011-02-23,5696.323
2011-02-24,5688.672
2011-02-25,5720.778
2011-02-28,5767.077
2011-03-01,5777.827
2011-03-02,5759.743
2011-03-03,5822.614
2011-03-04,5846.113
2011-03-07,5833.374
2011-03-08,5818.777
2011-03-09,5822.596
2011-03-10,5727.048
2011-03-11,5679.033
2011-03-14,5682.56
2011-03-15,5547.555
2011-03-16,5474.122
2011-03-17,5572.284
2011-03-18,5634.757
2011-03-21,5743.695
2011-03-22,5716.001
2011-03-23,5742.239
2011-03-24,5820.211
2011-03-25,5825.259
2011-03-28,5804.549
2011-03-29,5818.007
2011-03-30,5886.663
2011-03-31,5900.563
2011-04-01,5918.264
2011-04-04,5983.405
2011-04-05,5974.557
2011-04-06,6020.217
2011-04-07,5976.802
2011-04-08,6030.317
2011-04-11,6035.014
2011-04-12,5994.818
2011-04-13,6032.63
2011-04-14,6001.879
2011-04-15,5999.213
2011-04-18,5832.938
2011-04-19,5880.526
2011-04-20,6018.041
2011-04-21,5978.541
2011-04-22,5978.541
2011-04-25,5974.233
2011-04-26,6028.941
2011-04-27,6024.785
2011-04-28,6033.761
2011-04-29,6047.036
2011-05-02,6101.101
2011-05-03,6095.272
2011-05-04,6078.095
2011-05-05,5949.492
2011-05-06,5988.706
2011-05-09,5874.572
2011-05-10,5937.684
2011-05-11,5952.647
2011-05-12,5914.223
2011-05-13,5899.357
2011-05-16,5877.471
2011-05-17,5786.751
2011-05-18,5818.961
2011-05-19,5854.139
2011-05-20,5770.334
2011-05-23,5646.371
2011-05-24,5672.252
2011-05-25,5678.341
2011-05-26,5682.494
2011-05-27,5746.66
2011-05-30,5764.351
2011-05-31,5848.821
2011-06-01,5846.434
2011-06-02,5773.932
2011-06-03,5808.385
2011-06-06,5812.021
2011-06-07,5840.194
2011-06-08,5731.118
2011-06-09,5713.98
2011-06-10,5582.205
2011-06-13,5599.035
2011-06-14,5679.328
2011-06-15,5542.232
2011-06-16,5475.216
2011-06-17,5553.96
2011-06-20,5544.919
2011-06-21,5613.038
2011-06-22,5560.667
2011-06-23,5399.945
2011-06-24,5453.146
2011-06-27,5522.055
2011-06-28,5533.827
2011-06-29,5599.673
2011-06-30,5694.123
2011-07-01,5733.766
2011-07-04,5774.284
2011-07-05,5741.744
2011-07-06,5656.546
2011-07-07,5751.26
2011-07-08,5679.112
2011-07-11,5509.781
2011-07-12,5455.592
2011-07-13,5500.504
2011-07-14,5471.109
2011-07-15,5453.095
2011-07-18,5367.766
2011-07-19,5439.921
2011-07-20,5511.529
2011-07-21,5674.229
2011-07-22,5716.504
2011-07-25,5691.213
2011-07-26,5750.45
2011-07-27,5680.6
2011-07-28,5645.056
2011-07-29,5622.837
2011-08-01,5485.503
2011-08-02,5441.062
2011-08-03,5382.408
2011-08-04,5267.378
2011-08-05,5231.939
2011-08-08,5054.173
2011-08-09,5083.887
2011-08-10,4962.136
2011-08-11,5084.896
2011-08-12,5178.034
2011-08-15,5302.53
2011-08-16,5283.137
2011-08-17,5335.837
2011-08-18,5098.657
2011-08-19,5050.535
2011-08-22,5104.161
2011-08-23,5148.016
2011-08-24,5151.476
2011-08-25,5051.013
2011-08-26,5053.233
2011-08-29,5175.915
2011-08-30,5155.544
2011-08-31,5289.865
2011-09-01,5254.471
2011-09-02,5149.458
2011-09-05,4964.304
2011-09-06,4939.083
2011-09-07,5022.635
2011-09-08,5030.674
2011-09-09,4847.993
2011-09-12,4722.585
2011-09-13,4752.415
2011-09-14,4825.413
2011-09-15,4911.22
2011-09-16,4938.666
2011-09-19,4811.612
2011-09-20,4922.939
2011-09-21,4900.286
2011-09-22,4665.388
2011-09-23,4725.406
2011-09-26,4795.532
2011-09-27,4993.851
2011-09-28,4937.378
2011-09-29,5033.753
2011-09-30,4918.338
2011-10-03,4809.691
2011-10-04,4735.443
2011-10-05,4794.905
2011-10-06,4921.632
2011-10-07,4987.661
2011-10-10,5102.419
2011-10-11,5083.741
2011-10-12,5251.214
2011-10-13,5221.751
2011-10-14,5368.687
2011-10-17,5276.549
2011-10-18,5257.091
2011-10-19,5319.393
2011-10-20,5256.196
2011-10-21,5432.189
2011-10-24,5446.236
2011-10-25,5392.674
2011-10-26,5360.352
2011-10-27,5588.715
2011-10-28,5602.395
2011-10-31,5462.351
2011-11-01,5246.906
2011-11-02,5307.041
2011-11-03,5343.576
2011-11-04,5322.441
2011-11-07,5301.186
2011-11-08,5383.614
2011-11-09,5189.911
2011-11-10,5170.59
2011-11-11,5329.995
2011-11-14,5235.973
2011-11-15,5160.317
2011-11-16,5186.793
2011-11-17,5118.81
2011-11-18,5089.561
2011-11-21,4949.383
2011-11-22,4963.522
2011-11-23,4850.272
2011-11-24,4796.004
2011-11-25,4833.741
2011-11-28,5000.293
2011-11-29,5043.45
2011-11-30,5258.691
2011-12-01,5219.255
2011-12-02,5220.559
2011-12-05,5289.488
2011-12-06,5277.141
2011-12-07,5333.089
2011-12-08,5267.806
2011-12-09,5315.702
2011-12-12,5216.515
2011-12-13,5163.031
2011-12-14,5040.86
2011-12-15,5083.845
2011-12-16,5079.226
2011-12-19,5119.802
2011-12-20,5242.834
2011-12-21,5203.658
2011-12-22,5256.109
2011-12-23,5301.038
2011-12-26,5301.038
2011-12-27,5333.189
2011-12-28,5294.558
2011-12-29,5341.428
2011-12-30,5378.113
2012-01-02,5460.1
2012-01-03,5495.5
2012-01-04,5371.63
2012-01-05,5343.972
2012-01-06,5252.475
2012-01-09,5303.133
2012-01-10,5350.407
2012-01-11,5203.423
2012-01-12,5207.037
2012-01-13,5139.311
2012-01-16,5198.222
2012-01-17,5240.633
2012-01-18,5238.736
2012-01-19,5257.881
2012-01-20,5283.631
2012-01-23,5356.407
2012-01-24,5295.807
2012-01-25,5289.46
2012-01-26,5402.894
2012-01-27,5347.379
2012-01-30,5334.503
2012-01-31,5337.938
2012-02-01,5484.619
2012-02-02,5379.538
2012-02-03,5454.533
2012-02-06,5432.887
2012-02-07,5512.338
2012-02-08,5475.789
2012-02-09,5533.157
2012-02-10,5470.022
2012-02-13,5496.443
2012-02-14,5468.976
2012-02-15,5497.061
2012-02-16,5532.739
2012-02-17,5589.208
2012-02-20,5756.989
2012-02-21,5729.313
2012-02-22,5698.781
2012-02-23,5701.699
2012-02-24,5684.767
2012-02-27,5661.724
2012-02-28,5691.258
2012-02-29,5666.959
2012-03-01,5689.676
2012-03-02,5628.931
2012-03-05,5654.975
2012-03-06,5517.988
2012-03-07,5589.396
2012-03-08,5705.849
2012-03-09,5673.465
2012-03-12,5732.936
2012-03-13,5775.505
2012-03-14,5717.439
2012-03-15,5762.225
2012-03-16,5795.439
2012-03-19,5835.046
2012-03-20,5767.637
2012-03-21,5760.278
2012-03-22,5715.881
2012-03-23,5735.981
2012-03-26,5847.342
2012-03-27,5825.921
2012-03-28,5778.046
2012-03-29,5735.434
2012-03-30,5827.402
2012-04-02,5916.305
2012-04-03,5907.616
2012-04-04,5698.852
2012-04-05,5679.303
2012-04-06,5679.303
2012-04-09,5682.564
2012-04-10,5575.966
2012-04-11,5580.271
2012-04-12,5664.142
2012-04-13,5598.55
2012-04-16,5655.192
2012-04-17,5774.452
2012-04-18,5753.321
2012-04-19,5781.148
2012-04-20,5830.226
2012-04-23,5675.677
2012-04-24,5729.146
2012-04-25,5753.299
2012-04-26,5903.049
2012-04-27,5893.623
2012-04-30,5855.193
2012-05-01,5850.548
2012-05-02,5840.627
2012-05-03,5847.262
2012-05-04,5735.469
2012-05-07,5769.827
2012-05-08,5647.33
2012-05-09,5636.756
2012-05-10,5637.93
2012-05-11,5725.197
2012-05-14,5581.35
2012-05-15,5569.14
2012-05-16,5487.99
2012-05-17,5411.001
2012-05-18,5369.936
2012-05-21,5406.496
2012-05-22,5439.625
2012-05-23,5293.045
2012-05-24,5337.043
2012-05-25,5332.983
2012-05-28,5347.466
2012-05-29,5394.906
2012-05-30,5263.204
2012-05-31,5262.009
2012-06-01,5125.894
2012-06-04,5127.401
2012-06-05,5153.979
2012-06-06,5258.108
2012-06-07,5309.192
2012-06-08,5282.035
2012-06-11,5303.223
2012-06-12,5301.746
2012-06-13,5375.727
2012-06-14,5396.317
2012-06-15,5431.048
2012-06-18,5439.434
2012-06-19,5503.88
2012-06-20,5495.721
2012-06-21,5500.025
2012-06-22,5441.811
2012-06-25,5363.839
2012-06-26,5352.506
2012-06-27,5443.542
2012-06-28,5398.898
2012-06-29,5668.39
2012-07-02,5704.394
2012-07-03,5797.08
2012-07-04,5762.201
2012-07-05,5683.437
2012-07-06,5596.422
2012-07-09,5561.24
2012-07-10,5631.932
2012-07-11,5555.251
2012-07-12,5480.658
2012-07-13,5554.937
2012-07-16,5569.035
2012-07-17,5555.777
2012-07-18,5684.01
2012-07-19,5743.266
2012-07-20,5682.627
2012-07-23,5551.023
2012-07-24,5559.307
2012-07-25,5549.398
2012-07-26,5838.19
2012-07-27,5912.436
2012-07-30,5917.328
2012-07-31,5921.412
2012-08-01,5934.331
2012-08-02,5794.015
2012-08-03,6002.956
2012-08-06,5975.654
2012-08-07,5998.186
2012-08-08,5924.867
2012-08-09,5948.824
2012-08-10,5921.827
2012-08-13,5909.756
2012-08-14,5919.397
2012-08-15,5915.574
2012-08-16,5943.671
2012-08-17,5923.418
2012-08-20,5948.775
2012-08-21,6042.778
2012-08-22,5964.775
2012-08-23,5992.621
2012-08-24,5991.607
2012-08-27,6020.014
2012-08-28,5974.579
2012-08-29,5982.478
2012-08-30,5920.221
2012-08-31,5984.75
2012-09-03,6035.725
2012-09-04,5987.259
2012-09-05,6009.836
2012-09-06,6122.502
2012-09-07,6109.826
2012-09-10,6042.492
2012-09-11,6094.221
2012-09-12,6078.575
2012-09-13,6069.062
2012-09-14,6195.129
2012-09-17,6198.458
2012-09-18,6184.069
2012-09-19,6228.614
2012-09-20,6180.579
2012-09-21,6180.855
2012-09-24,6121.441
2012-09-25,6195.506
2012-09-26,6065.876
2012-09-27,6106.559
2012-09-28,6060.035
2012-10-01,6133.258
2012-10-02,6139.702
2012-10-03,6162.431
2012-10-04,6226.994
2012-10-05,6328.064
2012-10-08,6236.692
2012-10-09,6162.566
2012-10-10,6138.23
2012-10-11,6167.294
2012-10-12,6168.392
2012-10-15,6168.539
2012-10-16,6264.816
2012-10-17,6264.854
2012-10-18,6239.334
2012-10-19,6206.699
2012-10-22,6226.804
2012-10-23,6073.257
2012-10-24,6117.028
2012-10-25,6212.915
2012-10-26,6184.143
2012-10-29,6171.115
2012-10-30,6247.282
2012-10-31,6213.478
2012-11-01,6265.857
2012-11-02,6269.722
2012-11-05,6206.911
2012-11-06,6255.392
2012-11-07,6171.562
2012-11-08,6164.32
2012-11-09,6153.977
2012-11-12,6159.165
2012-11-13,6190.408
2012-11-14,6168.184
2012-11-15,6074.632
2012-11-16,5997.888
2012-11-19,6095.198
2012-11-20,6128.054
2012-11-21,6108.591
2012-11-22,6169.09
2012-11-23,6291.642
2012-11-26,6294.713
2012-11-27,6373.182
2012-11-28,6392.552
2012-11-29,6489.399
2012-11-30,6457.404
2012-12-03,6511.454
2012-12-04,6496.928
2012-12-05,6508.029
2012-12-06,6495.96
2012-12-07,6506.768
2012-12-10,6504.338
2012-12-11,6540.443
2012-12-12,6544.185
2012-12-13,6549.016
2012-12-14,6590.11
2012-12-17,6602.613
2012-12-18,6642.147
2012-12-19,6690.077
2012-12-20,6701.729
2012-12-21,6628.907
2012-12-24,6657.955
2012-12-25,6657.955
2012-12-26,6671.579
2012-12-27,6634.262
2012-12-28,6605.338
2012-12-31,6605.503
2013-01-01,6605.503
2013-01-02,6758.383
2013-01-03,6684.794
2013-01-04,6662.662
2013-01-07,6630.218
2013-01-08,6598.012
2013-01-09,6587.511
2013-01-10,6638.563
2013-01-11,6684.048
2013-01-14,6602.995
2013-01-15,6641.953
2013-01-16,6680.764
2013-01-17,6759.232
2013-01-18,6731.355
2013-01-21,6759.22
2013-01-22,6761.751
2013-01-23,6828.35
2013-01-24,6868.866
2013-01-25,6981.834
2013-01-28,7020.437
2013-01-29,7032.894
2013-01-30,7069.057
2013-01-31,7029.704
2013-02-01,7164.226
2013-02-04,7022.4
2013-02-05,7003.888
2013-02-06,6980.818
2013-02-07,6887.478
2013-02-08,6909.012
2013-02-11,6896.699
2013-02-12,6967.596
2013-02-13,7004.114
2013-02-14,6993.077
2013-02-15,6950.975
2013-02-18,6911.753
2013-02-19,7010.332
2013-02-20,7009.971
2013-02-21,6818.41
2013-02-22,6856.416
2013-02-25,6900.009
2013-02-26,6782.664
2013-02-27,6823.875
2013-02-28,6860.498
2013-03-01,6810.646
2013-03-04,6866.38
2013-03-05,6954.828
2013-03-06,6938.095
2013-03-07,6994.756
2013-03-08,7012.202
2013-03-11,7032.885
2013-03-12,7020.346
2013-03-13,6990.126
2013-03-14,7045.282
2013-03-15,7056.801
2013-03-18,7028.008
2013-03-19,6990.988
2013-03-20,7072.787
2013-03-21,7033.0
2013-03-22,7055.876
2013-03-25,7000.707
2013-03-26,6977.981
2013-03-27,6885.308
2013-03-28,7055.21
2013-03-29,7055.21
2013-04-01,7058.506
2013-04-02,7126.804
2013-04-03,7106.01
2013-04-04,7001.925
2013-04-05,6988.216
2013-04-08,7017.892
2013-04-09,6991.173
2013-04-10,7138.151
2013-04-11,7196.165
2013-04-12,7136.0
2013-04-15,7111.903
2013-04-16,7084.707
2013-04-17,6994.174
2013-04-18,7068.914
2013-04-19,7087.196
2013-04-22,7030.696
2013-04-23,7186.068
2013-04-24,7173.781
2013-04-25,7154.028
2013-04-26,7124.766
2013-04-29,7242.26
2013-04-30,7254.791
2013-05-01,7259.744
2013-05-02,7263.986
2013-05-03,7354.878
2013-05-06,7316.529
2013-05-07,7318.155
2013-05-08,7394.807
2013-05-09,7348.029
2013-05-10,7326.925
2013-05-13,7339.768
2013-05-14,7382.706
2013-05-15,7411.037
2013-05-16,7430.305
2013-05-17,7387.695
2013-05-20,7422.218
2013-05-21,7433.317
2013-05-22,7452.659
2013-05-23,7386.589
2013-05-24,7414.992
2013-05-27,7444.127
2013-05-28,7491.397
2013-05-29,7422.184
2013-05-30,7472.679
2013-05-31,7335.278
2013-06-03,7318.112
2013-06-04,7347.457
2013-06-05,7213.085
2013-06-06,7218.797
2013-06-07,7310.785
2013-06-10,7293.9
2013-06-11,7281.63
2013-06-12,7301.279
2013-06-13,7259.543
2013-06-14,7272.081
2013-06-17,7331.192
2013-06-18,7361.442
2013-06-19,7404.489
2013-06-20,7049.636
2013-06-21,6970.448
2013-06-24,6839.915
2013-06-25,6889.051
2013-06-26,6978.884
2013-06-27,7082.713
2013-06-28,7091.171
2013-07-01,7165.321
2013-07-02,7163.558
2013-07-03,7107.06
2013-07-04,7258.728
2013-07-05,7158.779
2013-07-08,7267.878
2013-07-09,7243.881
2013-07-10,7329.57
2013-07-11,7479.69
2013-07-12,7502.253
2013-07-15,7542.857
2013-07-16,7535.242
2013-07-17,7546.65
2013-07-18,7554.969
2013-07-19,7561.595
2013-07-22,7567.294
2013-07-23,7541.122
2013-07-24,7584.289
2013-07-25,7550.94
2013-07-26,7514.902
2013-07-29,7522.596
2013-07-30,7572.195
2013-07-31,7618.23
2013-08-01,7703.453
2013-08-02,7725.921
2013-08-05,7719.387
2013-08-06,7736.54
2013-08-07,7696.453
2013-08-08,7773.947
2013-08-09,7810.791
2013-08-12,7780.433
2013-08-13,7793.099
2013-08-14,7864.409
2013-08-15,7804.218
2013-08-16,7823.07
2013-08-19,7823.212
2013-08-20,7786.347
2013-08-21,7708.106
2013-08-22,7733.332
2013-08-23,7818.177
2013-08-26,7786.083
2013-08-27,7616.281
2013-08-28,7560.503
2013-08-29,7557.744
2013-08-30,7500.765
2013-09-02,7609.586
2013-09-03,7535.536
2013-09-04,7549.938
2013-09-05,7538.241
2013-09-06,7591.222
2013-09-09,7588.518
2013-09-10,7722.072
2013-09-11,7686.866
2013-09-12,7742.323
2013-09-13,7719.856
2013-09-16,7848.682
2013-09-17,7884.9
2013-09-18,7912.783
2013-09-19,8086.046
2013-09-20,8047.37
2013-09-23,7976.584
2013-09-24,7984.279
2013-09-25,7951.3
2013-09-26,7912.92
2013-09-27,7898.112
2013-09-30,7884.83
2013-10-01,7873.166
2013-10-02,7863.668
2013-10-03,7886.473
2013-10-04,7879.401
2013-10-07,7827.215
2013-10-08,7796.322
2013-10-09,7643.952
2013-10-10,7757.529
2013-10-11,7818.034
2013-10-14,7812.738
2013-10-15,7858.946
2013-10-16,7856.665
2013-10-17,7972.328
2013-10-18,8047.844
2013-10-21,8049.133
2013-10-22,8150.857
2013-10-23,8089.585
2013-10-24,8121.742
2013-10-25,8087.776
2013-10-28,8121.496
2013-10-29,8142.57
2013-10-30,8120.446
2013-10-31,8076.624
2013-11-01,7973.447
2013-11-04,8008.903
2013-11-05,7949.384
2013-11-06,8008.814
2013-11-07,7873.555
2013-11-08,7847.099
2013-11-11,7903.624
2013-11-12,7883.834
2013-11-13,7862.445
2013-11-14,7984.301
2013-11-15,7997.282
2013-11-18,8057.703
2013-11-19,8032.091
2013-11-20,8015.759
2013-11-21,7973.086
2013-11-22,8002.022
2013-11-25,8070.408
2013-11-26,8035.079
2013-11-27,8096.432
2013-11-28,8130.212
2013-11-29,8140.134
2013-12-02,8083.667
2013-12-03,8014.827
2013-12-04,7939.77
2013-12-05,7919.258
2013-12-06,8004.111
2013-12-09,8005.321
2013-12-10,7981.924
2013-12-11,7947.258
2013-12-12,7796.718
2013-12-13,7755.403
2013-12-16,7891.949
2013-12-17,7803.029
2013-12-18,7870.168
2013-12-19,7958.416
2013-12-20,8031.039
2013-12-23,8119.921
2013-12-24,8117.951
2013-12-25,8117.951
2013-12-26,8133.097
2013-12-27,8277.402
2013-12-30,8274.542
2013-12-31,8287.815
2014-01-01,8287.815
2014-01-02,8164.849
2014-01-03,8178.072
2014-01-06,8145.484
2014-01-07,8172.599
2014-01-08,8183.437
2014-01-09,8130.237
2014-01-10,8225.067
2014-01-13,8212.828
2014-01-14,8300.392
2014-01-15,8269.851
2014-01-16,8241.898
2014-01-17,8213.174
2014-01-20,8243.707
2014-01-21,8240.443
2014-01-22,8347.36
2014-01-23,8316.716
2014-01-24,8129.698
2014-01-27,8071.877
2014-01-28,8052.707
2014-01-29,7951.259
2014-01-30,7885.737
2014-01-31,7802.773
2014-02-03,7762.696
2014-02-04,7746.553
2014-02-05,7752.938
2014-02-06,7922.52
2014-02-07,7956.684
2014-02-10,7974.852
2014-02-11,8081.777
2014-02-12,8056.435
2014-02-13,8075.192
2014-02-14,8100.79
2014-02-17,8200.246
2014-02-18,8239.564
2014-02-19,8234.204
2014-02-20,8164.348
2014-02-21,8210.156
2014-02-24,8266.429
2014-02-25,8234.405
2014-02-26,8143.085
2014-02-27,8134.382
2014-02-28,8227.422
2014-03-03,7981.997
2014-03-04,8197.608
2014-03-05,8179.618
2014-03-06,8284.297
2014-03-07,8217.789
2014-03-10,8170.249
2014-03-11,8178.889
2014-03-12,8148.374
2014-03-13,8064.635
2014-03-14,8001.248
2014-03-17,8082.798
2014-03-18,8124.867
2014-03-19,8099.713
2014-03-20,8059.854
2014-03-21,8061.308
2014-03-24,8020.743
2014-03-25,8123.82
2014-03-26,8217.773
2014-03-27,8233.771
2014-03-28,8336.85
2014-03-31,8362.75
2014-04-01,8412.599
2014-04-02,8413.652
2014-04-03,8380.919
2014-04-04,8398.509
2014-04-07,8360.4
2014-04-08,8382.434
2014-04-09,8430.18
2014-04-10,8434.904
2014-04-11,8312.053
2014-04-14,8253.944
2014-04-15,8191.822
2014-04-16,8206.82
2014-04-17,8229.81
2014-04-18,8229.81
2014-04-21,8211.072
2014-04-22,8209.448
2014-04-23,8193.583
2014-04-24,8146.587
2014-04-25,8060.671
2014-04-28,8098.906
2014-04-29,8173.727
2014-04-30,8198.009
2014-05-01,8198.009
2014-05-02,8153.305
2014-05-05,8144.805
2014-05-06,8120.435
2014-05-07,8180.318
2014-05-08,8223.589
2014-05-09,8174.125
2014-05-12,8257.913
2014-05-13,8246.851
2014-05-14,8238.604
2014-05-15,8205.104
