Date,USA LARGE GROWTH Large Cap
2015-03-09,1875.597
2015-03-10,1842.518
2015-03-11,1835.549
2015-03-12,1861.941
2015-03-13,1850.051
2015-03-16,1877.776
2015-03-17,1874.486
2015-03-18,1895.216
2015-03-19,1892.417
2015-03-20,1907.187
2015-03-23,1899.158
2015-03-24,1890.513
2015-03-25,1859.298
2015-03-26,1856.795
2015-03-27,1861.102
2015-03-30,1883.283
2015-03-31,1864.293
2015-04-01,1856.915
2015-04-02,1863.781
2015-04-03,1863.781
2015-04-06,1875.553
2015-04-07,1871.581
2015-04-08,1882.437
2015-04-09,1892.083
2015-04-10,1898.745
2015-04-13,1889.833
2015-04-14,1889.886
2015-04-15,1896.639
2015-04-16,1895.298
2015-04-17,1870.323
2015-04-20,1889.778
2015-04-21,1892.083
2015-04-22,1902.181
2015-04-23,1906.848
2015-04-24,1911.649
2015-04-27,1903.054
2015-04-28,1899.471
2015-04-29,1890.248
2015-04-30,1863.473
2015-05-01,1886.661
2015-05-04,1890.958
2015-05-05,1865.845
2015-05-06,1859.192
2015-05-07,1869.25
2015-05-08,1894.169
2015-05-11,1885.615
2015-05-12,1880.001
2015-05-13,1878.637
2015-05-14,1902.849
2015-05-15,1905.714
2015-05-18,1913.072
2015-05-19,1911.352
2015-05-20,1909.59
2015-05-21,1917.531
2015-05-22,1916.978
2015-05-25,1916.978
2015-05-26,1896.287
2015-05-27,1917.267
2015-05-28,1913.257
2015-05-29,1898.67
2015-06-01,1905.367
2015-06-02,1903.586
2015-06-03,1910.484
2015-06-04,1896.121
2015-06-05,1894.75
2015-06-08,1879.994
2015-06-09,1878.922
2015-06-10,1902.022
2015-06-11,1906.512
2015-06-12,1893.698
2015-06-15,1887.119
2015-06-16,1897.139
2015-06-17,1900.705
2015-06-18,1920.842
2015-06-19,1911.646
2015-06-22,1923.393
2015-06-23,1927.611
2015-06-24,1913.898
2015-06-25,1911.303
2015-06-26,1908.43
2015-06-29,1866.122
2015-06-30,1875.426
2015-07-01,1890.44
2015-07-02,1889.371
2015-07-03,1889.371
2015-07-06,1884.362
2015-07-07,1894.196
2015-07-08,1860.085
2015-07-09,1865.468
2015-07-10,1892.779
2015-07-13,1917.867
2015-07-14,1929.024
2015-07-15,1928.976
2015-07-16,1946.53
2015-07-17,1962.155
2015-07-20,1970.525
2015-07-21,1964.561
2015-07-22,1957.979
2015-07-23,1944.209
2015-07-24,1925.031
2015-07-27,1911.562
2015-07-28,1937.349
2015-07-29,1948.471
2015-07-30,1947.914
2015-07-31,1944.418
2015-08-03,1939.993
2015-08-04,1934.481
2015-08-05,1940.363
2015-08-06,1916.464
2015-08-07,1912.42
2015-08-10,1934.979
2015-08-11,1915.246
2015-08-12,1917.12
2015-08-13,1915.827
2015-08-14,1921.063
2015-08-17,1935.205
2015-08-18,1931.264
2015-08-19,1917.383
2015-08-20,1868.944
2015-08-21,1802.429
2015-08-24,1732.342
2015-08-25,1717.892
2015-08-26,1790.769
2015-08-27,1833.628
2015-08-28,1835.564
2015-08-31,1814.486
2015-09-01,1762.917
2015-09-02,1800.757
2015-09-03,1797.154
2015-09-04,1774.862
2015-09-07,1774.862
2015-09-08,1819.352
2015-09-09,1795.591
2015-09-10,1809.448
2015-09-11,1821.995
2015-09-14,1814.584
2015-09-15,1835.829
2015-09-16,1848.171
2015-09-17,1847.532
2015-09-18,1820.943
2015-09-21,1827.077
2015-09-22,1804.478
2015-09-23,1802.214
2015-09-24,1793.611
2015-09-25,1782.298
2015-09-28,1728.34
2015-09-29,1725.906
2015-09-30,1762.852
2015-10-01,1771.21
2015-10-02,1798.733
2015-10-05,1825.21
2015-10-06,1811.384
2015-10-07,1822.995
2015-10-08,1835.148
2015-10-09,1842.543
2015-10-12,1847.084
2015-10-13,1834.144
2015-10-14,1822.892
2015-10-15,1852.851
2015-10-16,1859.934
2015-10-19,1866.075
2015-10-20,1858.966
2015-10-21,1848.655
2015-10-22,1874.971
2015-10-23,1903.639
2015-10-26,1904.877
2015-10-27,1905.278
2015-10-28,1924.286
2015-10-29,1929.831
2015-10-30,1919.959
2015-11-02,1943.687
2015-11-03,1950.037
2015-11-04,1943.816
2015-11-05,1942.206
2015-11-06,1941.866
2015-11-09,1923.861
2015-11-10,1925.793
2015-11-11,1917.816
2015-11-12,1895.223
2015-11-13,1867.461
2015-11-16,1893.455
2015-11-17,1895.555
2015-11-18,1932.721
2015-11-19,1927.707
2015-11-20,1942.105
2015-11-23,1937.853
2015-11-24,1937.339
2015-11-25,1940.036
2015-11-26,1940.036
2015-11-27,1940.291
2015-11-30,1925.612
2015-12-01,1946.88
2015-12-02,1930.211
2015-12-03,1900.374
2015-12-04,1944.057
2015-12-07,1932.46
2015-12-08,1929.845
2015-12-09,1905.611
2015-12-10,1912.174
2015-12-11,1874.081
2015-12-14,1887.127
2015-12-15,1897.181
2015-12-16,1927.066
2015-12-17,1898.722
2015-12-18,1863.574
2015-12-21,1878.164
2015-12-22,1891.337
2015-12-23,1907.526
2015-12-24,1905.926
2015-12-25,1905.926
2015-12-28,1904.838
2015-12-29,1927.959
2015-12-30,1914.196
2015-12-31,1894.08
2016-01-01,1894.08
2016-01-04,1858.513
2016-01-05,1858.963
2016-01-06,1842.344
2016-01-07,1795.492
2016-01-08,1778.627
2016-01-11,1782.611
2016-01-12,1801.639
2016-01-13,1748.057
2016-01-14,1776.379
2016-01-15,1737.851
2016-01-18,1737.851
2016-01-19,1743.564
2016-01-20,1729.38
2016-01-21,1733.819
2016-01-22,1771.543
2016-01-25,1746.809
2016-01-26,1763.541
2016-01-27,1731.408
2016-01-28,1744.958
2016-01-29,1783.642
2016-02-01,1788.635
2016-02-02,1757.601
2016-02-03,1759.058
2016-02-04,1756.935
2016-02-05,1708.976
2016-02-08,1680.813
2016-02-09,1682.876
2016-02-10,1687.632
2016-02-11,1672.96
2016-02-12,1699.541
2016-02-15,1699.541
2016-02-16,1730.519
2016-02-17,1764.083
2016-02-18,1749.474
2016-02-19,1754.351
2016-02-22,1778.035
2016-02-23,1758.213
2016-02-24,1767.584
2016-02-25,1786.877
2016-02-26,1783.477
2016-02-29,1770.35
2016-03-01,1817.209
2016-03-02,1816.455
2016-03-03,1820.151
2016-03-04,1824.226
2016-03-07,1817.239
2016-03-08,1802.095
2016-03-09,1808.055
2016-03-10,1807.576
2016-03-11,1837.272
2016-03-14,1838.913
2016-03-15,1838.622
2016-03-16,1850.322
2016-03-17,1856.957
2016-03-18,1866.078
2016-03-21,1869.552
2016-03-22,1870.381
2016-03-23,1859.805
2016-03-24,1859.164
2016-03-25,1859.164
2016-03-28,1861.266
2016-03-29,1882.543
2016-03-30,1891.541
2016-03-31,1887.722
2016-04-01,1906.35
2016-04-04,1900.809
2016-04-05,1885.351
2016-04-06,1910.479
2016-04-07,1886.337
2016-04-08,1887.998
2016-04-11,1881.12
2016-04-12,1898.456
2016-04-13,1918.006
2016-04-14,1918.403
2016-04-15,1917.533
2016-04-18,1928.268
2016-04-19,1924.356
2016-04-20,1925.994
2016-04-21,1921.429
2016-04-22,1914.122
2016-04-25,1913.623
2016-04-26,1912.832
2016-04-27,1904.763
2016-04-28,1887.917
2016-04-29,1880.975
2016-05-02,1898.563
2016-05-03,1884.967
2016-05-04,1875.986
2016-05-05,1874.856
2016-05-06,1881.546
2016-05-09,1887.675
2016-05-10,1910.047
2016-05-11,1887.177
2016-05-12,1885.212
2016-05-13,1872.111
2016-05-16,1891.505
2016-05-17,1870.39
2016-05-18,1871.805
2016-05-19,1862.632
2016-05-20,1875.818
2016-05-23,1871.996
2016-05-24,1900.691
2016-05-25,1910.416
2016-05-26,1911.414
2016-05-27,1919.229
2016-05-30,1919.229
2016-05-31,1916.869
2016-06-01,1919.957
2016-06-02,1925.421
2016-06-03,1920.853
2016-06-06,1926.336
2016-06-07,1922.862
2016-06-08,1931.078
2016-06-09,1928.633
2016-06-10,1910.993
2016-06-13,1897.205
2016-06-14,1897.691
2016-06-15,1894.134
2016-06-16,1899.361
2016-06-17,1884.082
2016-06-20,1894.995
2016-06-21,1898.164
2016-06-22,1895.855
2016-06-23,1917.916
2016-06-24,1852.67
2016-06-27,1823.42
2016-06-28,1855.92
2016-06-29,1885.963
2016-06-30,1905.979
2016-07-01,1912.922
2016-07-04,1912.922
2016-07-05,1904.735
2016-07-06,1916.669
2016-07-07,1918.255
2016-07-08,1946.529
2016-07-11,1953.317
2016-07-12,1961.578
2016-07-13,1959.54
2016-07-14,1970.34
2016-07-15,1967.203
2016-07-18,1974.401
2016-07-19,1972.658
2016-07-20,1981.741
2016-07-21,1973.36
2016-07-22,1979.507
2016-07-25,1975.813
2016-07-26,1974.559
2016-07-27,1981.229
2016-07-28,1989.184
2016-07-29,1991.971
2016-08-01,1999.982
2016-08-02,1988.051
2016-08-03,1992.482
2016-08-04,1994.274
2016-08-05,2006.742
2016-08-08,2002.168
2016-08-09,2005.953
2016-08-10,2003.158
2016-08-11,2011.365
2016-08-12,2010.692
2016-08-15,2015.859
2016-08-16,2003.49
2016-08-17,2005.83
2016-08-18,2005.203
2016-08-19,2005.033
2016-08-22,2005.756
2016-08-23,2009.317
2016-08-24,1995.52
2016-08-25,1989.551
2016-08-26,1988.803
2016-08-29,1995.286
2016-08-30,1988.527
2016-08-31,1985.919
2016-09-01,1987.497
2016-09-02,1995.026
2016-09-05,1995.026
2016-09-06,2002.265
2016-09-07,2001.175
2016-09-08,1990.784
2016-09-09,1942.502
2016-09-12,1972.064
2016-09-13,1949.629
2016-09-14,1953.972
2016-09-15,1975.699
2016-09-16,1970.294
2016-09-19,1967.423
2016-09-20,1971.695
2016-09-21,1991.137
2016-09-22,2005.651
2016-09-23,1994.072
2016-09-26,1978.532
2016-09-27,1993.355
2016-09-28,1997.326
2016-09-29,1978.238
2016-09-30,1992.829
2016-10-03,1987.799
2016-10-04,1980.765
2016-10-05,1985.162
2016-10-06,1985.55
2016-10-07,1978.323
2016-10-10,1986.489
2016-10-11,1961.744
2016-10-12,1966.801
2016-10-13,1961.305
2016-10-14,1962.419
2016-10-17,1955.197
2016-10-18,1970.338
2016-10-19,1973.569
2016-10-20,1972.796
2016-10-21,1976.244
2016-10-24,1990.65
2016-10-25,1979.488
2016-10-26,1969.756
2016-10-27,1961.938
2016-10-28,1952.263
2016-10-31,1948.79
2016-11-01,1933.935
2016-11-02,1924.284
2016-11-03,1910.729
2016-11-04,1908.073
2016-11-07,1951.545
2016-11-08,1961.263
2016-11-09,1976.348
2016-11-10,1968.718
2016-11-11,1964.946
2016-11-14,1953.348
2016-11-15,1966.231
2016-11-16,1972.667
2016-11-17,1986.142
2016-11-18,1979.996
2016-11-21,1996.258
2016-11-22,2000.89
2016-11-23,1999.24
2016-11-24,1999.24
2016-11-25,2006.083
2016-11-28,1996.858
2016-11-29,2004.487
2016-11-30,1985.475
2016-12-01,1969.409
2016-12-02,1971.54
2016-12-05,1982.388
2016-12-06,1986.283
2016-12-07,2010.435
2016-12-08,2012.374
2016-12-09,2026.583
2016-12-12,2020.915
2016-12-13,2037.884
2016-12-14,2027.368
2016-12-15,2033.161
2016-12-16,2028.521
2016-12-19,2032.088
2016-12-20,2039.464
2016-12-21,2034.503
2016-12-22,2030.575
2016-12-23,2033.098
2016-12-26,2033.098
2016-12-27,2039.889
2016-12-28,2024.346
2016-12-29,2023.324
2016-12-30,2008.736
2017-01-02,2008.736
2017-01-03,2027.053
2017-01-04,2041.339
2017-01-05,2047.612
2017-01-06,2063.237
2017-01-09,2063.603
2017-01-10,2064.106
2017-01-11,2068.157
2017-01-12,2065.697
2017-01-13,2070.91
2017-01-16,2070.91
2017-01-17,2069.055
2017-01-18,2072.974
2017-01-19,2068.416
2017-01-20,2071.633
2017-01-23,2073.22
2017-01-24,2084.512
2017-01-25,2100.788
2017-01-26,2101.49
2017-01-27,2099.943
2017-01-30,2088.584
2017-01-31,2085.859
2017-02-01,2095.812
2017-02-02,2094.94
2017-02-03,2105.424
2017-02-06,2102.615
2017-02-07,2106.971
2017-02-08,2113.222
2017-02-09,2123.48
2017-02-10,2130.919
2017-02-13,2141.444
2017-02-14,2150.195
2017-02-15,2161.459
2017-02-16,2157.547
2017-02-17,2163.914
2017-02-20,2163.914
2017-02-21,2176.963
2017-02-22,2176.984
2017-02-23,2172.511
2017-02-24,2178.825
2017-02-27,2182.259
2017-02-28,2176.072
2017-03-01,2205.999
2017-03-02,2196.125
2017-03-03,2197.401
2017-03-06,2192.262
2017-03-07,2187.921
2017-03-08,2185.613
2017-03-09,2187.977
2017-03-10,2194.307
2017-03-13,2198.667
2017-03-14,2191.848
2017-03-15,2208.967
2017-03-16,2206.774
2017-03-17,2206.716
2017-03-20,2204.553
2017-03-21,2179.79
2017-03-22,2186.723
2017-03-23,2181.766
2017-03-24,2181.068
2017-03-27,2180.855
2017-03-28,2195.011
2017-03-29,2201.279
2017-03-30,2203.492
2017-03-31,2200.688
2017-04-03,2199.795
2017-04-04,2201.054
2017-04-05,2195.076
2017-04-06,2198.265
2017-04-07,2197.949
2017-04-10,2200.263
2017-04-11,2194.997
2017-04-12,2187.641
2017-04-13,2176.637
2017-04-14,2176.637
2017-04-17,2196.481
2017-04-18,2192.528
2017-04-19,2192.707
2017-04-20,2210.417
2017-04-21,2207.094
2017-04-24,2228.635
2017-04-25,2242.315
2017-04-26,2242.336
2017-04-27,2250.294
2017-04-28,2253.687
2017-05-01,2261.579
2017-05-02,2266.698
2017-05-03,2260.234
2017-05-04,2263.336
2017-05-05,2272.445
2017-05-08,2275.573
2017-05-09,2279.081
2017-05-10,2280.286
2017-05-11,2279.112
2017-05-12,2281.397
2017-05-15,2289.27
2017-05-16,2287.473
2017-05-17,2243.736
2017-05-18,2258.088
2017-05-19,2271.402
2017-05-22,2285.628
2017-05-23,2286.206
2017-05-24,2296.664
2017-05-25,2312.617
2017-05-26,2315.512
2017-05-29,2315.512
2017-05-30,2315.178
2017-05-31,2316.702
2017-06-01,2330.949
2017-06-02,2345.879
2017-06-05,2342.283
2017-06-06,2333.49
2017-06-07,2340.003
2017-06-08,2338.147
2017-06-09,2310.211
2017-06-12,2299.37
2017-06-13,2316.776
2017-06-14,2314.75
2017-06-15,2306.476
2017-06-16,2303.195
2017-06-19,2330.687
2017-06-20,2315.123
2017-06-21,2324.998
2017-06-22,2324.334
2017-06-23,2329.883
2017-06-26,2323.94
2017-06-27,2298.012
2017-06-28,2323.239
2017-06-29,2293.361
2017-06-30,2297.032
2017-07-03,2289.664
2017-07-04,2289.664
2017-07-05,2300.16
2017-07-06,2280.631
2017-07-07,2301.472
2017-07-10,2309.506
2017-07-11,2311.272
2017-07-12,2332.682
2017-07-13,2335.871
2017-07-14,2350.093
2017-07-17,2350.042
2017-07-18,2358.106
2017-07-19,2372.342
2017-07-20,2371.874
2017-07-21,2374.244
2017-07-24,2376.666
2017-07-25,2374.917
2017-07-26,2382.214
2017-07-27,2373.192
2017-07-28,2369.226
2017-07-31,2361.732
2017-08-01,2367.609
2017-08-02,2374.919
2017-08-03,2369.201
2017-08-04,2373.297
2017-08-07,2381.368
2017-08-08,2376.415
2017-08-09,2376.703
2017-08-10,2336.984
2017-08-11,2348.312
2017-08-14,2375.618
2017-08-15,2375.348
2017-08-16,2381.703
2017-08-17,2343.408
2017-08-18,2339.969
2017-08-21,2343.085
2017-08-22,2373.711
2017-08-23,2362.38
2017-08-24,2355.208
2017-08-25,2356.759
2017-08-28,2362.363
2017-08-29,2369.798
2017-08-30,2386.393
2017-08-31,2401.642
2017-09-01,2402.606
2017-09-04,2402.606
2017-09-05,2388.566
2017-09-06,2393.89
2017-09-07,2400.591
2017-09-08,2392.072
2017-09-11,2415.657
2017-09-12,2419.416
2017-09-13,2419.992
2017-09-14,2413.493
2017-09-15,2416.525
2017-09-18,2415.182
2017-09-19,2416.701
2017-09-20,2417.282
2017-09-21,2407.293
2017-09-22,2407.003
2017-09-25,2389.857
2017-09-26,2393.023
2017-09-27,2409.09
2017-09-28,2411.218
2017-09-29,2425.287
2017-10-02,2430.158
2017-10-03,2435.062
2017-10-04,2437.707
2017-10-05,2455.094
2017-10-06,2456.297
2017-10-09,2452.983
2017-10-10,2453.861
2017-10-11,2462.354
2017-10-12,2462.113
2017-10-13,2466.434
2017-10-16,2471.311
2017-10-17,2474.255
2017-10-18,2473.446
2017-10-19,2469.331
2017-10-20,2480.023
2017-10-23,2467.189
2017-10-24,2472.843
2017-10-25,2465.585
2017-10-26,2465.603
2017-10-27,2504.761
2017-10-30,2503.195
2017-10-31,2509.45
2017-11-01,2510.206
2017-11-02,2508.539
2017-11-03,2522.718
2017-11-06,2529.332
2017-11-07,2533.768
2017-11-08,2539.737
2017-11-09,2528.516
2017-11-10,2529.695
2017-11-13,2533.5
2017-11-14,2528.28
2017-11-15,2511.282
2017-11-16,2535.991
2017-11-17,2526.714
2017-11-20,2529.701
2017-11-21,2554.446
2017-11-22,2552.329
2017-11-23,2552.329
2017-11-24,2560.89
2017-11-27,2562.933
2017-11-28,2577.162
2017-11-29,2555.151
2017-11-30,2581.922
2017-12-01,2571.684
2017-12-04,2554.533
2017-12-05,2551.124
2017-12-06,2556.253
2017-12-07,2569.92
2017-12-08,2583.52
2017-12-11,2593.71
2017-12-12,2593.789
2017-12-13,2596.282
2017-12-14,2592.189
2017-12-15,2616.478
2017-12-18,2630.324
2017-12-19,2620.521
2017-12-20,2618.133
2017-12-21,2620.154
2017-12-22,2616.94
2017-12-25,2616.94
2017-12-26,2611.332
2017-12-27,2614.152
2017-12-28,2619.293
2017-12-29,2604.476
2018-01-01,2604.476
2018-01-02,2634.011
2018-01-03,2658.942
2018-01-04,2669.571
2018-01-05,2697.216
2018-01-08,2702.752
2018-01-09,2708.951
2018-01-10,2704.957
2018-01-11,2724.069
2018-01-12,2746.367
2018-01-15,2746.367
2018-01-16,2735.956
2018-01-17,2767.159
2018-01-18,2766.02
2018-01-19,2778.991
2018-01-22,2803.258
2018-01-23,2816.961
2018-01-24,2808.966
2018-01-25,2812.913
2018-01-26,2849.163
2018-01-29,2828.999
2018-01-30,2802.436
2018-01-31,2811.039
2018-02-01,2805.484
2018-02-02,2747.891
2018-02-05,2639.248
2018-02-06,2696.876
2018-02-07,2676.144
2018-02-08,2568.056
2018-02-09,2612.203
2018-02-12,2651.841
2018-02-13,2660.391
2018-02-14,2702.049
2018-02-15,2742.332
2018-02-16,2741.57
2018-02-19,2741.57
2018-02-20,2735.535
2018-02-21,2724.86
2018-02-22,2730.351
2018-02-23,2775.558
2018-02-26,2811.957
2018-02-27,2775.024
2018-02-28,2750.141
2018-03-01,2708.38
2018-03-02,2722.898
2018-03-05,2751.365
2018-03-06,2759.403
2018-03-07,2765.127
2018-03-08,2778.635
2018-03-09,2830.156
2018-03-12,2829.856
2018-03-13,2806.918
2018-03-14,2798.448
2018-03-15,2797.745
2018-03-16,2798.144
2018-03-19,2752.895
2018-03-20,2765.883
2018-03-21,2754.558
2018-03-22,2679.002
2018-03-23,2621.718
2018-03-26,2701.702
2018-03-27,2633.407
2018-03-28,2616.607
2018-03-29,2659.715
2018-03-30,2659.715
2018-04-02,2599.993
2018-04-03,2628.902
2018-04-04,2662.929
2018-04-05,2681.101
2018-04-06,2617.71
2018-04-09,2626.094
2018-04-10,2674.215
2018-04-11,2659.926
2018-04-12,2683.391
2018-04-13,2674.819
2018-04-16,2695.433
2018-04-17,2740.953
2018-04-18,2749.606
2018-04-19,2734.399
2018-04-20,2703.054
2018-04-23,2699.32
2018-04-24,2646.267
2018-04-25,2651.149
2018-04-26,2696.851
2018-04-27,2695.477
2018-04-30,2679.996
2018-05-01,2699.632
2018-05-02,2689.347
2018-05-03,2687.711
2018-05-04,2729.028
2018-05-07,2743.419
2018-05-08,2743.022
2018-05-09,2770.831
2018-05-10,2796.141
2018-05-11,2800.487
2018-05-14,2801.966
2018-05-15,2776.72
2018-05-16,2788.993
2018-05-17,2786.218
2018-05-18,2784.286
2018-05-21,2804.551
2018-05-22,2791.49
2018-05-23,2808.461
2018-05-24,2806.153
2018-05-25,2802.335
2018-05-28,2802.335
2018-05-29,2777.351
2018-05-30,2808.603
2018-05-31,2794.227
2018-06-01,2830.516
2018-06-04,2852.296
2018-06-05,2860.695
2018-06-06,2883.023
2018-06-07,2869.951
2018-06-08,2877.53
2018-06-11,2881.473
2018-06-12,2891.49
2018-06-13,2883.019
2018-06-14,2898.707
2018-06-15,2893.134
2018-06-18,2894.702
2018-06-19,2877.026
2018-06-20,2887.848
2018-06-21,2866.807
2018-06-22,2861.429
2018-06-25,2807.622
2018-06-26,2820.87
2018-06-27,2790.295
2018-06-28,2812.261
2018-06-29,2816.673
2018-07-02,2833.215
2018-07-03,2808.199
2018-07-04,2808.199
2018-07-05,2835.735
2018-07-06,2865.916
2018-07-09,2895.479
2018-07-10,2902.764
2018-07-11,2887.963
2018-07-12,2927.319
2018-07-13,2935.656
2018-07-16,2928.29
2018-07-17,2944.343
2018-07-18,2951.653
2018-07-19,2935.705
2018-07-20,2935.801
2018-07-23,2938.075
2018-07-24,2954.939
2018-07-25,2990.877
2018-07-26,2956.92
2018-07-27,2924.45
2018-07-30,2885.919
2018-07-31,2901.179
2018-08-01,2914.971
2018-08-02,2943.237
2018-08-03,2949.004
2018-08-06,2966.104
2018-08-07,2976.377
2018-08-08,2979.672
2018-08-09,2978.466
2018-08-10,2959.133
2018-08-13,2953.559
2018-08-14,2973.322
2018-08-15,2943.889
2018-08-16,2957.807
2018-08-17,2961.54
2018-08-20,2965.421
2018-08-21,2971.571
2018-08-22,2979.127
2018-08-23,2977.331
2018-08-24,3002.957
2018-08-27,3029.049
2018-08-28,3032.313
2018-08-29,3061.759
2018-08-30,3052.876
2018-08-31,3055.353
2018-09-03,3055.353
2018-09-04,3051.158
2018-09-05,3019.561
2018-09-06,3007.104
2018-09-07,3000.145
2018-09-10,3002.594
2018-09-11,3026.393
2018-09-12,3023.1
2018-09-13,3046.186
2018-09-14,3044.275
2018-09-17,3010.096
2018-09-18,3030.156
2018-09-19,3030.552
2018-09-20,3054.279
2018-09-21,3045.408
2018-09-24,3050.02
2018-09-25,3057.935
2018-09-26,3055.156
2018-09-27,3075.574
2018-09-28,3074.637
2018-10-01,3087.107
2018-10-02,3078.051
2018-10-03,3082.043
2018-10-04,3035.947
2018-10-05,3010.643
2018-10-08,2996.083
2018-10-09,3000.909
2018-10-10,2875.026
2018-10-11,2830.108
2018-10-12,2895.68
2018-10-15,2865.39
2018-10-16,2942.047
2018-10-17,2935.494
2018-10-18,2877.338
2018-10-19,2871.618
2018-10-22,2871.42
2018-10-23,2856.738
2018-10-24,2746.457
2018-10-25,2819.922
2018-10-26,2757.777
2018-10-29,2709.911
2018-10-30,2747.615
2018-10-31,2799.577
2018-11-01,2838.007
2018-11-02,2806.913
2018-11-05,2807.137
2018-11-06,2827.267
2018-11-07,2907.493
2018-11-08,2897.046
2018-11-09,2861.873
2018-11-12,2785.784
2018-11-13,2781.314
2018-11-14,2759.039
2018-11-15,2793.95
2018-11-16,2790.47
2018-11-19,2708.19
2018-11-20,2659.439
2018-11-21,2675.0
2018-11-22,2675.0
2018-11-23,2652.683
2018-11-26,2704.924
2018-11-27,2711.672
2018-11-28,2797.549
2018-11-29,2792.171
2018-11-30,2816.518
2018-12-03,2861.324
2018-12-04,2755.025
2018-12-05,2755.025
2018-12-06,2763.639
2018-12-07,2684.162
2018-12-10,2703.69
2018-12-11,2705.61
2018-12-12,2727.528
2018-12-13,2729.067
2018-12-14,2665.906
2018-12-17,2602.371
2018-12-18,2618.578
2018-12-19,2570.874
2018-12-20,2520.929
2018-12-21,2449.3
2018-12-24,2389.529
2018-12-25,2389.529
2018-12-26,2531.812
2018-12-27,2551.15
2018-12-28,2549.12
2018-12-31,2572.322
2019-01-01,2572.322
2019-01-02,2575.694
2019-01-03,2492.277
2019-01-04,2592.244
2019-01-07,2617.071
2019-01-08,2645.929
2019-01-09,2664.501
2019-01-10,2675.301
2019-01-11,2667.542
2019-01-14,2649.895
2019-01-15,2692.359
2019-01-16,2696.718
2019-01-17,2715.092
2019-01-18,2747.553
2019-01-21,2747.553
2019-01-22,2703.619
2019-01-23,2706.604
2019-01-24,2712.279
2019-01-25,2748.388
2019-01-28,2718.598
2019-01-29,2701.815
2019-01-30,2769.472
2019-01-31,2801.942
2019-02-01,2795.643
2019-02-04,2828.767
2019-02-05,2851.383
2019-02-06,2837.784
2019-02-07,2806.759
2019-02-08,2810.933
2019-02-11,2809.965
2019-02-12,2851.208
2019-02-13,2857.484
2019-02-14,2857.248
2019-02-15,2879.783
2019-02-18,2879.783
2019-02-19,2882.342
2019-02-20,2882.718
2019-02-21,2870.656
2019-02-22,2896.229
2019-02-25,2899.488
2019-02-26,2901.89
2019-02-27,2900.697
2019-02-28,2890.959
2019-03-01,2917.246
2019-03-04,2903.628
2019-03-05,2903.527
2019-03-06,2887.347
2019-03-07,2857.69
2019-03-08,2852.833
2019-03-11,2902.318
2019-03-12,2913.264
2019-03-13,2935.555
2019-03-14,2935.086
2019-03-15,2949.128
2019-03-18,2959.356
2019-03-19,2965.16
2019-03-20,2973.08
2019-03-21,3010.419
2019-03-22,2946.0
2019-03-25,2946.482
2019-03-26,2958.204
2019-03-27,2943.212
2019-03-28,2955.286
2019-03-29,2978.852
2019-04-01,3013.58
2019-04-02,3020.249
2019-04-03,3030.692
2019-04-04,3033.936
2019-04-05,3049.061
2019-04-08,3053.13
2019-04-09,3042.4
2019-04-10,3053.322
2019-04-11,3049.24
2019-04-12,3068.077
2019-04-15,3069.422
2019-04-16,3063.351
2019-04-17,3057.853
2019-04-18,3067.352
2019-04-19,3067.352
2019-04-22,3077.886
2019-04-23,3116.176
2019-04-24,3107.749
2019-04-25,3121.357
2019-04-26,3135.695
2019-04-29,3139.903
2019-04-30,3124.723
2019-05-01,3105.585
2019-05-02,3095.51
2019-05-03,3130.852
2019-05-06,3118.837
2019-05-07,3060.723
2019-05-08,3061.426
2019-05-09,3050.661
2019-05-10,3058.918
2019-05-13,2970.047
2019-05-14,2996.02
2019-05-15,3028.325
2019-05-16,3061.283
2019-05-17,3039.492
2019-05-20,3008.899
2019-05-21,3037.39
2019-05-22,3029.23
2019-05-23,2987.193
2019-05-24,2990.141
2019-05-27,2990.141
2019-05-28,2980.376
2019-05-29,2956.544
2019-05-30,2971.272
2019-05-31,2928.49
2019-06-03,2877.113
2019-06-04,2949.267
2019-06-05,2981.188
2019-06-06,3002.728
2019-06-07,3054.55
2019-06-10,3075.223
2019-06-11,3071.275
2019-06-12,3062.954
2019-06-13,3073.869
2019-06-14,3068.62
2019-06-17,3082.125
2019-06-18,3117.124
2019-06-19,3129.434
2019-06-20,3161.359
2019-06-21,3156.686
2019-06-24,3151.36
2019-06-25,3107.044
2019-06-26,3112.484
2019-06-27,3125.317
2019-06-28,3135.637
2019-07-01,3164.292
2019-07-02,3176.705
2019-07-03,3201.201
2019-07-04,3201.201
2019-07-05,3197.468
2019-07-08,3180.954
2019-07-09,3193.712
2019-07-10,3216.258
2019-07-11,3227.943
2019-07-12,3244.739
2019-07-15,3248.989
2019-07-16,3235.389
2019-07-17,3215.352
2019-07-18,3219.147
2019-07-19,3196.398
2019-07-22,3217.174
2019-07-23,3235.26
2019-07-24,3251.598
2019-07-25,3230.343
2019-07-26,3263.254
2019-07-29,3251.848
2019-07-30,3240.659
2019-07-31,3205.262
2019-08-01,3185.648
2019-08-02,3153.016
2019-08-05,3048.282
2019-08-06,3096.671
2019-08-07,3108.295
2019-08-08,3177.97
2019-08-09,3151.967
2019-08-12,3114.678
2019-08-13,3171.538
2019-08-14,3076.608
2019-08-15,3089.788
2019-08-16,3132.094
2019-08-19,3173.226
2019-08-20,3154.242
2019-08-21,3186.081
2019-08-22,3178.45
2019-08-23,3091.678
