Date,USA LARGE GROWTH Large Cap
2010-08-31,817.173
2010-09-01,840.069
2010-09-02,848.063
2010-09-03,860.052
2010-09-06,860.052
2010-09-07,852.588
2010-09-08,857.188
2010-09-09,858.902
2010-09-10,863.606
2010-09-13,873.275
2010-09-14,874.816
2010-09-15,879.599
2010-09-16,881.512
2010-09-17,883.776
2010-09-20,895.969
2010-09-21,895.489
2010-09-22,893.91
2010-09-23,889.878
2010-09-24,908.277
2010-09-27,904.49
2010-09-28,908.264
2010-09-29,907.058
2010-09-30,903.563
2010-10-01,905.52
2010-10-04,897.738
2010-10-05,916.107
2010-10-06,915.905
2010-10-07,914.333
2010-10-08,921.306
2010-10-11,921.516
2010-10-12,924.812
2010-10-13,934.446
2010-10-14,933.827
2010-10-15,944.111
2010-10-18,948.738
2010-10-19,932.622
2010-10-20,941.839
2010-10-21,945.321
2010-10-22,949.352
2010-10-25,952.329
2010-10-26,954.253
2010-10-27,952.088
2010-10-28,953.182
2010-10-29,952.982
2010-11-01,955.816
2010-11-02,965.089
2010-11-03,968.239
2010-11-04,984.565
2010-11-05,985.315
2010-11-08,984.906
2010-11-09,979.204
2010-11-10,983.246
2010-11-11,976.59
2010-11-12,962.516
2010-11-15,960.642
2010-11-16,945.297
2010-11-17,946.948
2010-11-18,962.309
2010-11-19,965.737
2010-11-22,967.289
2010-11-23,953.328
2010-11-24,969.041
2010-11-25,969.041
2010-11-26,962.654
2010-11-29,960.682
2010-11-30,953.953
2010-12-01,974.585
2010-12-02,985.672
2010-12-03,988.109
2010-12-06,987.287
2010-12-07,987.193
2010-12-08,989.52
2010-12-09,990.889
2010-12-10,995.333
2010-12-13,995.786
2010-12-14,996.994
2010-12-15,992.347
2010-12-16,997.661
2010-12-17,998.848
2010-12-20,1000.969
2010-12-21,1005.458
2010-12-22,1006.781
2010-12-23,1005.271
2010-12-24,1005.271
2010-12-27,1005.346
2010-12-28,1005.092
2010-12-29,1008.028
2010-12-30,1006.714
2010-12-31,1005.95
2011-01-03,1015.978
2011-01-04,1012.136
2011-01-05,1018.042
2011-01-06,1017.507
2011-01-07,1017.157
2011-01-10,1016.982
2011-01-11,1020.664
2011-01-12,1029.477
2011-01-13,1028.193
2011-01-14,1034.753
2011-01-17,1034.753
2011-01-18,1037.891
2011-01-19,1027.972
2011-01-20,1025.124
2011-01-21,1021.594
2011-01-24,1030.235
2011-01-25,1032.395
2011-01-26,1038.287
2011-01-27,1039.301
2011-01-28,1017.561
2011-01-31,1025.739
2011-02-01,1040.685
2011-02-02,1038.423
2011-02-03,1040.075
2011-02-04,1044.225
2011-02-07,1049.819
2011-02-08,1055.14
2011-02-09,1053.304
2011-02-10,1051.744
2011-02-11,1058.13
2011-02-14,1059.68
2011-02-15,1056.926
2011-02-16,1063.294
2011-02-17,1065.115
2011-02-18,1065.98
2011-02-21,1065.98
2011-02-22,1040.814
2011-02-23,1032.284
2011-02-24,1032.74
2011-02-25,1044.858
2011-02-28,1048.417
2011-03-01,1032.153
2011-03-02,1034.216
2011-03-03,1052.316
2011-03-04,1045.683
2011-03-07,1035.241
2011-03-08,1043.263
2011-03-09,1040.844
2011-03-10,1022.767
2011-03-11,1029.824
2011-03-14,1024.09
2011-03-15,1012.887
2011-03-16,991.646
2011-03-17,1003.143
2011-03-18,1004.645
2011-03-21,1021.379
2011-03-22,1018.425
2011-03-23,1023.525
2011-03-24,1035.286
2011-03-25,1037.669
2011-03-28,1035.608
2011-03-29,1044.514
2011-03-30,1049.149
2011-03-31,1048.323
2011-04-01,1052.951
2011-04-04,1052.785
2011-04-05,1051.72
2011-04-06,1053.354
2011-04-07,1052.355
2011-04-08,1047.301
2011-04-11,1045.355
2011-04-12,1038.541
2011-04-13,1042.006
2011-04-14,1041.767
2011-04-15,1042.83
2011-04-18,1033.859
2011-04-19,1039.617
2011-04-20,1054.828
2011-04-21,1063.034
2011-04-22,1063.034
2011-04-25,1060.659
2011-04-26,1069.62
2011-04-27,1076.114
2011-04-28,1079.839
2011-04-29,1080.955
2011-05-02,1079.935
2011-05-03,1076.071
2011-05-04,1069.407
2011-05-05,1061.147
2011-05-06,1065.302
2011-05-09,1071.385
2011-05-10,1079.205
2011-05-11,1068.263
2011-05-12,1074.341
2011-05-13,1064.921
2011-05-16,1055.412
2011-05-17,1054.898
2011-05-18,1063.926
2011-05-19,1067.676
2011-05-20,1061.236
2011-05-23,1048.366
2011-05-24,1047.049
2011-05-25,1051.207
2011-05-26,1056.965
2011-05-27,1060.349
2011-05-30,1060.349
2011-05-31,1072.485
2011-06-01,1049.854
2011-06-02,1049.086
2011-06-03,1038.387
2011-06-06,1028.607
2011-06-07,1027.201
2011-06-08,1022.768
2011-06-09,1029.131
2011-06-10,1012.551
2011-06-13,1011.403
2011-06-14,1025.743
2011-06-15,1008.574
2011-06-16,1007.586
2011-06-17,1008.863
2011-06-20,1014.865
2011-06-21,1030.549
2011-06-22,1023.862
2011-06-23,1024.141
2011-06-24,1011.55
2011-06-27,1021.969
2011-06-28,1038.572
2011-06-29,1047.01
2011-06-30,1058.489
2011-07-01,1073.717
2011-07-04,1073.717
2011-07-05,1076.069
2011-07-06,1080.417
2011-07-07,1092.886
2011-07-08,1086.717
2011-07-11,1067.235
2011-07-12,1061.988
2011-07-13,1065.928
2011-07-14,1057.284
2011-07-15,1068.055
2011-07-18,1061.81
2011-07-19,1083.669
2011-07-20,1081.226
2011-07-21,1093.001
2011-07-22,1096.932
2011-07-25,1092.513
2011-07-26,1089.233
2011-07-27,1065.831
2011-07-28,1065.946
2011-07-29,1059.859
2011-08-01,1055.293
2011-08-02,1029.115
2011-08-03,1036.824
2011-08-04,987.532
2011-08-05,987.658
2011-08-08,926.609
2011-08-09,968.658
2011-08-10,929.008
2011-08-11,969.97
2011-08-12,978.647
2011-08-15,994.777
2011-08-16,986.43
2011-08-17,985.124
2011-08-18,938.771
2011-08-19,923.241
2011-08-22,925.424
2011-08-23,959.544
2011-08-24,970.231
2011-08-25,954.391
2011-08-26,973.187
2011-08-29,997.896
2011-08-30,1001.449
2011-08-31,1005.066
2011-09-01,994.936
2011-09-02,971.745
2011-09-05,971.745
2011-09-06,967.973
2011-09-07,993.298
2011-09-08,985.148
2011-09-09,958.391
2011-09-12,965.086
2011-09-13,974.882
2011-09-14,989.24
2011-09-15,1005.776
2011-09-16,1012.496
2011-09-19,1006.961
2011-09-20,1005.005
2011-09-21,979.332
2011-09-22,947.726
2011-09-23,952.81
2011-09-26,971.354
2011-09-27,980.537
2011-09-28,961.22
2011-09-29,961.92
2011-09-30,936.761
2011-10-03,913.763
2011-10-04,932.708
2011-10-05,951.144
2011-10-06,968.898
2011-10-07,963.122
2011-10-10,995.49
2011-10-11,998.591
2011-10-12,1005.507
2011-10-13,1007.179
2011-10-14,1027.962
2011-10-17,1008.731
2011-10-18,1024.158
2011-10-19,1006.745
2011-10-20,1008.571
2011-10-21,1027.28
2011-10-24,1041.749
2011-10-25,1021.902
2011-10-26,1028.074
2011-10-27,1060.529
2011-10-28,1063.502
2011-10-31,1041.886
2011-11-01,1015.491
2011-11-02,1030.478
2011-11-03,1051.018
2011-11-04,1045.942
2011-11-07,1052.733
2011-11-08,1065.493
2011-11-09,1028.209
2011-11-10,1034.082
2011-11-11,1054.059
2011-11-14,1047.119
2011-11-15,1054.515
2011-11-16,1038.556
2011-11-17,1018.902
2011-11-18,1016.495
2011-11-21,997.691
2011-11-22,997.214
2011-11-23,976.447
2011-11-24,976.447
2011-11-25,972.464
2011-11-28,1002.672
2011-11-29,1003.179
2011-11-30,1042.4
2011-12-01,1043.474
2011-12-02,1041.519
2011-12-05,1050.712
2011-12-06,1049.757
2011-12-07,1049.435
2011-12-08,1031.652
2011-12-09,1048.328
2011-12-12,1035.303
2011-12-13,1024.873
2011-12-14,1010.073
2011-12-15,1010.809
2011-12-16,1014.008
2011-12-19,1004.491
2011-12-20,1034.11
2011-12-21,1029.505
2011-12-22,1033.954
2011-12-23,1043.929
2011-12-26,1043.929
2011-12-27,1045.133
2011-12-28,1032.687
2011-12-29,1042.754
2011-12-30,1039.293
2012-01-02,1039.293
2012-01-03,1055.461
2012-01-04,1056.592
2012-01-05,1058.861
2012-01-06,1058.409
2012-01-09,1058.159
2012-01-10,1066.926
2012-01-11,1066.539
2012-01-12,1069.21
2012-01-13,1065.098
2012-01-16,1065.098
2012-01-17,1071.944
2012-01-18,1083.256
2012-01-19,1089.918
2012-01-20,1088.472
2012-01-23,1089.835
2012-01-24,1090.739
2012-01-25,1105.807
2012-01-26,1101.38
2012-01-27,1101.13
2012-01-30,1101.311
2012-01-31,1102.524
2012-02-01,1110.759
2012-02-02,1113.454
2012-02-03,1129.615
2012-02-06,1129.229
2012-02-07,1131.122
2012-02-08,1132.584
2012-02-09,1136.828
2012-02-10,1130.698
2012-02-13,1139.171
2012-02-14,1140.314
2012-02-15,1133.686
2012-02-16,1144.773
2012-02-17,1144.759
2012-02-20,1144.759
2012-02-21,1145.992
2012-02-22,1145.285
2012-02-23,1150.413
2012-02-24,1154.073
2012-02-27,1154.612
2012-02-28,1160.916
2012-02-29,1156.373
2012-03-01,1163.211
2012-03-02,1160.055
2012-03-05,1153.902
2012-03-06,1137.988
2012-03-07,1145.937
2012-03-08,1159.207
2012-03-09,1163.426
2012-03-12,1162.293
2012-03-13,1181.798
2012-03-14,1184.136
2012-03-15,1189.502
2012-03-16,1190.687
2012-03-19,1197.988
2012-03-20,1194.61
2012-03-21,1192.921
2012-03-22,1186.586
2012-03-23,1188.844
2012-03-26,1206.2
2012-03-27,1204.786
2012-03-28,1199.747
2012-03-29,1197.5
2012-03-30,1199.811
2012-04-02,1211.423
2012-04-03,1210.438
2012-04-04,1197.224
2012-04-05,1200.694
2012-04-06,1200.694
2012-04-09,1189.328
2012-04-10,1169.877
2012-04-11,1177.305
2012-04-12,1193.226
2012-04-13,1179.601
2012-04-16,1171.164
2012-04-17,1192.32
2012-04-18,1188.981
2012-04-19,1178.302
2012-04-20,1178.907
2012-04-23,1167.801
2012-04-24,1167.153
2012-04-25,1191.086
2012-04-26,1198.038
2012-04-27,1203.844
2012-04-30,1197.378
2012-05-01,1200.304
2012-05-02,1200.719
2012-05-03,1191.153
2012-05-04,1168.702
2012-05-07,1168.378
2012-05-08,1164.03
2012-05-09,1157.854
2012-05-10,1156.897
2012-05-11,1154.736
2012-05-14,1142.707
2012-05-15,1138.214
2012-05-16,1133.182
2012-05-17,1113.737
2012-05-18,1105.135
2012-05-21,1130.048
2012-05-22,1128.662
2012-05-23,1133.685
2012-05-24,1132.37
2012-05-25,1128.544
2012-05-28,1128.544
2012-05-29,1142.491
2012-05-30,1128.508
2012-05-31,1123.325
2012-06-01,1093.847
2012-06-04,1097.527
2012-06-05,1101.423
2012-06-06,1126.088
2012-06-07,1124.628
2012-06-08,1133.306
2012-06-11,1118.149
2012-06-12,1130.526
2012-06-13,1120.987
2012-06-14,1130.591
2012-06-15,1142.795
2012-06-18,1148.636
2012-06-19,1159.492
2012-06-20,1157.246
2012-06-21,1130.059
2012-06-22,1139.351
2012-06-25,1121.249
2012-06-26,1126.283
2012-06-27,1134.717
2012-06-28,1129.24
2012-06-29,1160.067
2012-07-02,1164.422
2012-07-03,1173.614
2012-07-04,1173.614
2012-07-05,1172.014
2012-07-06,1160.228
2012-07-09,1159.447
2012-07-10,1150.099
2012-07-11,1146.448
2012-07-12,1139.49
2012-07-13,1157.018
2012-07-16,1154.027
2012-07-17,1160.195
2012-07-18,1169.336
2012-07-19,1179.007
2012-07-20,1166.537
2012-07-23,1155.772
2012-07-24,1146.037
2012-07-25,1143.191
2012-07-26,1161.059
2012-07-27,1184.809
2012-07-30,1185.5
2012-07-31,1180.795
2012-08-01,1176.039
2012-08-02,1171.075
2012-08-03,1192.396
2012-08-06,1196.55
2012-08-07,1202.481
2012-08-08,1201.297
2012-08-09,1202.909
2012-08-10,1205.08
2012-08-13,1206.242
2012-08-14,1207.554
2012-08-15,1210.019
2012-08-16,1220.48
2012-08-17,1225.363
2012-08-20,1226.174
2012-08-21,1220.674
2012-08-22,1223.672
2012-08-23,1214.225
2012-08-24,1222.119
2012-08-27,1222.959
2012-08-28,1221.733
2012-08-29,1222.8
2012-08-30,1212.375
2012-08-31,1219.239
2012-09-03,1219.239
2012-09-04,1218.474
2012-09-05,1216.655
2012-09-06,1240.85
2012-09-07,1244.994
2012-09-10,1234.927
2012-09-11,1237.989
2012-09-12,1241.669
2012-09-13,1261.571
2012-09-14,1268.522
2012-09-17,1268.233
2012-09-18,1267.603
2012-09-19,1269.614
2012-09-20,1266.617
2012-09-21,1265.797
2012-09-24,1260.876
2012-09-25,1246.294
2012-09-26,1238.323
2012-09-27,1252.712
2012-09-28,1246.041
2012-10-01,1248.237
2012-10-02,1248.65
2012-10-03,1255.829
2012-10-04,1261.947
2012-10-05,1259.179
2012-10-08,1252.446
2012-10-09,1237.424
2012-10-10,1232.116
2012-10-11,1230.654
2012-10-12,1231.632
2012-10-15,1240.946
2012-10-16,1255.273
2012-10-17,1254.539
2012-10-18,1244.281
2012-10-19,1220.976
2012-10-22,1225.463
2012-10-23,1208.724
2012-10-24,1204.963
2012-10-25,1205.292
2012-10-26,1206.243
2012-10-29,1206.243
2012-10-30,1206.243
2012-10-31,1205.642
2012-11-01,1218.854
2012-11-02,1207.3
2012-11-05,1211.386
2012-11-06,1218.951
2012-11-07,1194.787
2012-11-08,1178.169
2012-11-09,1182.164
2012-11-12,1183.673
2012-11-13,1179.879
2012-11-14,1164.678
2012-11-15,1163.108
2012-11-16,1169.071
2012-11-19,1196.669
2012-11-20,1197.765
2012-11-21,1200.478
2012-11-22,1200.478
2012-11-23,1217.3
2012-11-26,1217.359
2012-11-27,1212.649
2012-11-28,1222.296
2012-11-29,1230.005
2012-11-30,1229.558
2012-12-03,1223.956
2012-12-04,1220.519
2012-12-05,1213.992
2012-12-06,1219.045
2012-12-07,1219.541
2012-12-10,1218.937
2012-12-11,1227.174
2012-12-12,1224.596
2012-12-13,1217.422
2012-12-14,1208.955
2012-12-17,1223.627
2012-12-18,1237.231
2012-12-19,1227.956
2012-12-20,1232.114
2012-12-21,1222.041
2012-12-24,1220.268
2012-12-25,1220.268
2012-12-26,1210.685
2012-12-27,1210.901
2012-12-28,1197.952
2012-12-31,1220.692
2013-01-01,1220.692
2013-01-02,1252.836
2013-01-03,1249.075
2013-01-04,1251.418
2013-01-07,1249.075
2013-01-08,1246.483
2013-01-09,1250.842
2013-01-10,1259.101
2013-01-11,1260.645
2013-01-14,1255.832
2013-01-15,1253.912
2013-01-16,1255.627
2013-01-17,1262.453
2013-01-18,1266.592
2013-01-21,1266.592
2013-01-22,1270.365
2013-01-23,1276.05
2013-01-24,1268.197
2013-01-25,1272.419
2013-01-28,1271.118
2013-01-29,1273.808
2013-01-30,1269.785
2013-01-31,1266.449
2013-02-01,1278.954
2013-02-04,1262.019
2013-02-05,1277.426
2013-02-06,1275.612
2013-02-07,1277.617
2013-02-08,1287.433
2013-02-11,1283.999
2013-02-12,1280.911
2013-02-13,1281.977
2013-02-14,1282.634
2013-02-15,1282.507
2013-02-18,1282.507
2013-02-19,1289.225
2013-02-20,1274.122
2013-02-21,1267.099
2013-02-22,1278.065
2013-02-25,1257.775
2013-02-26,1265.617
2013-02-27,1279.184
2013-02-28,1277.634
2013-03-01,1281.097
2013-03-04,1286.62
2013-03-05,1300.347
2013-03-06,1299.554
2013-03-07,1301.898
2013-03-08,1307.168
2013-03-11,1311.884
2013-03-12,1307.356
2013-03-13,1309.047
2013-03-14,1315.124
2013-03-15,1312.588
2013-03-18,1306.242
2013-03-19,1302.849
2013-03-20,1311.277
2013-03-21,1300.446
2013-03-22,1311.811
2013-03-25,1308.282
2013-03-26,1318.799
2013-03-27,1319.196
2013-03-28,1324.219
2013-03-29,1324.219
2013-04-01,1316.719
2013-04-02,1326.759
2013-04-03,1315.655
2013-04-04,1318.833
2013-04-05,1310.416
2013-04-08,1319.547
2013-04-09,1321.964
2013-04-10,1339.053
2013-04-11,1345.431
2013-04-12,1343.606
2013-04-15,1312.662
2013-04-16,1333.049
2013-04-17,1313.432
2013-04-18,1298.326
2013-04-19,1305.849
2013-04-22,1313.042
2013-04-23,1323.811
2013-04-24,1321.429
2013-04-25,1328.038
2013-04-26,1325.82
2013-04-29,1336.281
2013-04-30,1342.578
2013-05-01,1333.867
2013-05-02,1347.81
2013-05-03,1362.485
2013-05-06,1364.385
2013-05-07,1369.516
2013-05-08,1376.712
2013-05-09,1373.97
2013-05-10,1380.555
2013-05-13,1380.512
2013-05-14,1391.044
2013-05-15,1395.606
2013-05-16,1387.319
2013-05-17,1400.496
2013-05-20,1397.901
2013-05-21,1400.258
2013-05-22,1387.863
2013-05-23,1382.822
2013-05-24,1382.907
2013-05-27,1382.907
2013-05-28,1390.513
2013-05-29,1378.689
2013-05-30,1383.535
2013-05-31,1365.098
2013-06-03,1370.715
2013-06-04,1362.208
2013-06-05,1342.774
2013-06-06,1353.882
2013-06-07,1372.906
2013-06-10,1371.418
2013-06-11,1357.858
2013-06-12,1344.871
2013-06-13,1363.247
2013-06-14,1356.897
2013-06-17,1365.507
2013-06-18,1377.253
2013-06-19,1359.618
2013-06-20,1325.857
2013-06-21,1325.8
2013-06-24,1309.741
2013-06-25,1320.348
2013-06-26,1333.783
2013-06-27,1340.232
2013-06-28,1336.354
2013-07-01,1346.719
2013-07-02,1347.913
2013-07-03,1351.381
2013-07-04,1351.381
2013-07-05,1363.827
2013-07-08,1370.699
2013-07-09,1379.713
2013-07-10,1380.923
2013-07-11,1400.741
2013-07-12,1405.71
2013-07-15,1406.555
2013-07-16,1402.435
2013-07-17,1407.366
2013-07-18,1413.152
2013-07-19,1415.043
2013-07-22,1416.984
2013-07-23,1411.848
2013-07-24,1410.825
2013-07-25,1417.645
2013-07-26,1419.995
2013-07-29,1414.184
2013-07-30,1417.229
2013-07-31,1415.861
2013-08-01,1435.123
2013-08-02,1439.339
2013-08-05,1440.398
2013-08-06,1431.035
2013-08-07,1425.599
2013-08-08,1430.468
2013-08-09,1424.311
2013-08-12,1423.874
2013-08-13,1430.944
2013-08-14,1424.106
2013-08-15,1404.959
2013-08-16,1402.358
2013-08-19,1398.047
2013-08-20,1402.114
2013-08-21,1397.054
2013-08-22,1409.198
2013-08-23,1411.332
2013-08-26,1410.239
2013-08-27,1387.102
2013-08-28,1391.692
2013-08-29,1396.465
2013-08-30,1390.813
2013-09-02,1390.813
2013-09-03,1402.421
2013-09-04,1414.46
2013-09-05,1416.952
2013-09-06,1418.431
2013-09-09,1433.169
2013-09-10,1440.946
2013-09-11,1444.553
2013-09-12,1442.455
2013-09-13,1444.315
2013-09-16,1448.418
2013-09-17,1455.897
2013-09-18,1475.379
2013-09-19,1475.466
2013-09-20,1467.731
2013-09-23,1462.339
2013-09-24,1459.991
2013-09-25,1453.576
2013-09-26,1463.867
2013-09-27,1458.375
2013-09-30,1448.731
2013-10-01,1462.362
2013-10-02,1460.315
2013-10-03,1445.27
2013-10-04,1455.775
2013-10-07,1442.827
2013-10-08,1422.167
2013-10-09,1421.487
2013-10-10,1453.845
2013-10-11,1463.378
2013-10-14,1470.955
2013-10-15,1462.646
2013-10-16,1482.971
2013-10-17,1488.933
2013-10-18,1503.726
2013-10-21,1503.668
2013-10-22,1511.842
2013-10-23,1507.058
2013-10-24,1515.905
2013-10-25,1520.202
2013-10-28,1521.773
2013-10-29,1528.207
2013-10-30,1521.926
2013-10-31,1516.63
2013-11-01,1520.671
2013-11-04,1522.047
2013-11-05,1519.923
2013-11-06,1523.09
2013-11-07,1500.819
2013-11-08,1520.051
2013-11-11,1520.827
2013-11-12,1519.647
2013-11-13,1534.964
2013-11-14,1544.627
2013-11-15,1551.274
2013-11-18,1542.64
2013-11-19,1539.896
2013-11-20,1532.975
2013-11-21,1545.634
2013-11-22,1556.352
2013-11-25,1554.74
2013-11-26,1560.951
2013-11-27,1566.699
2013-11-28,1566.699
2013-11-29,1569.118
2013-12-02,1563.704
2013-12-03,1559.356
2013-12-04,1557.743
2013-12-05,1555.947
2013-12-06,1569.451
2013-12-09,1571.44
2013-12-10,1567.831
2013-12-11,1553.103
2013-12-12,1548.822
2013-12-13,1549.398
2013-12-16,1558.177
2013-12-17,1553.838
2013-12-18,1578.263
2013-12-19,1577.153
2013-12-20,1586.97
2013-12-23,1599.513
2013-12-24,1601.79
2013-12-25,1601.79
2013-12-26,1608.92
2013-12-27,1606.789
2013-12-30,1606.45
2013-12-31,1614.331
2014-01-01,1614.331
2014-01-02,1602.258
2014-01-03,1598.195
2014-01-06,1592.701
2014-01-07,1603.412
2014-01-08,1606.004
2014-01-09,1606.046
2014-01-10,1609.327
2014-01-13,1586.49
2014-01-14,1607.821
2014-01-15,1616.372
2014-01-16,1614.151
2014-01-17,1608.747
2014-01-20,1608.747
2014-01-21,1616.91
2014-01-22,1619.853
2014-01-23,1606.906
2014-01-24,1570.853
2014-01-27,1560.69
2014-01-28,1567.21
2014-01-29,1545.581
2014-01-30,1569.613
2014-01-31,1559.507
2014-02-03,1524.439
2014-02-04,1538.771
2014-02-05,1537.134
2014-02-06,1556.652
2014-02-07,1581.063
2014-02-10,1585.016
2014-02-11,1601.247
2014-02-12,1602.062
2014-02-13,1613.545
2014-02-14,1618.907
2014-02-17,1618.907
2014-02-18,1623.897
2014-02-19,1610.268
2014-02-20,1617.656
2014-02-21,1614.574
2014-02-24,1626.518
2014-02-25,1626.205
2014-02-26,1626.414
2014-02-27,1636.078
2014-02-28,1638.778
2014-03-03,1626.718
2014-03-04,1651.892
2014-03-05,1654.484
2014-03-06,1656.02
2014-03-07,1653.333
2014-03-10,1653.486
2014-03-11,1646.534
2014-03-12,1647.894
2014-03-13,1626.434
2014-03-14,1619.116
2014-03-17,1635.861
2014-03-18,1647.149
2014-03-19,1636.344
2014-03-20,1643.072
2014-03-21,1633.441
2014-03-24,1620.59
2014-03-25,1624.095
2014-03-26,1609.881
2014-03-27,1604.781
2014-03-28,1608.666
2014-03-31,1618.949
2014-04-01,1635.334
2014-04-02,1640.163
2014-04-03,1635.671
2014-04-04,1607.631
2014-04-07,1588.516
2014-04-08,1595.936
2014-04-09,1618.658
2014-04-10,1579.885
2014-04-11,1562.704
2014-04-14,1577.456
2014-04-15,1587.836
2014-04-16,1606.674
2014-04-17,1607.517
2014-04-18,1607.517
2014-04-21,1615.772
2014-04-22,1625.789
2014-04-23,1618.926
2014-04-24,1626.733
2014-04-25,1608.869
2014-04-28,1610.627
2014-04-29,1621.47
2014-04-30,1625.218
2014-05-01,1629.115
2014-05-02,1628.475
2014-05-05,1635.414
2014-05-06,1618.426
2014-05-07,1622.503
2014-05-08,1619.588
2014-05-09,1625.716
2014-05-12,1643.807
2014-05-13,1644.041
2014-05-14,1635.454
2014-05-15,1619.374
2014-05-16,1627.506
2014-05-19,1636.188
2014-05-20,1626.479
2014-05-21,1641.251
2014-05-22,1647.527
2014-05-23,1656.191
2014-05-26,1656.191
2014-05-27,1670.434
2014-05-28,1666.401
2014-05-29,1677.394
2014-05-30,1679.266
2014-06-02,1679.848
2014-06-03,1678.147
2014-06-04,1682.533
2014-06-05,1693.403
2014-06-06,1700.919
2014-06-09,1703.44
2014-06-10,1702.544
2014-06-11,1698.694
2014-06-12,1683.169
2014-06-13,1684.74
2014-06-16,1686.212
2014-06-17,1688.095
2014-06-18,1702.598
2014-06-19,1703.873
2014-06-20,1703.044
2014-06-23,1702.322
2014-06-24,1691.937
2014-06-25,1704.439
2014-06-26,1704.824
2014-06-27,1710.403
2014-06-30,1711.864
2014-07-01,1726.109
2014-07-02,1728.674
2014-07-03,1738.925
2014-07-04,1738.925
2014-07-07,1731.251
2014-07-08,1716.396
2014-07-09,1726.869
2014-07-10,1717.586
2014-07-11,1722.867
2014-07-14,1733.972
2014-07-15,1726.806
2014-07-16,1728.985
2014-07-17,1707.84
2014-07-18,1729.545
2014-07-21,1725.853
2014-07-22,1737.166
2014-07-23,1743.929
2014-07-24,1743.548
2014-07-25,1732.851
2014-07-28,1733.768
2014-07-29,1727.668
2014-07-30,1734.114
2014-07-31,1698.287
2014-08-01,1694.072
2014-08-04,1707.711
2014-08-05,1693.036
2014-08-06,1691.618
2014-08-07,1682.194
2014-08-08,1701.648
2014-08-11,1709.236
2014-08-12,1704.391
2014-08-13,1717.611
2014-08-14,1726.252
2014-08-15,1729.27
2014-08-18,1745.309
2014-08-19,1756.411
2014-08-20,1760.433
2014-08-21,1763.543
2014-08-22,1763.391
2014-08-25,1771.123
2014-08-26,1773.119
2014-08-27,1773.052
2014-08-28,1768.938
2014-08-29,1773.377
2014-09-01,1773.377
2014-09-02,1776.348
2014-09-03,1769.765
2014-09-04,1765.761
2014-09-05,1775.292
2014-09-08,1772.033
2014-09-09,1759.503
2014-09-10,1769.96
2014-09-11,1770.53
2014-09-12,1761.227
2014-09-15,1754.725
2014-09-16,1769.158
2014-09-17,1771.918
2014-09-18,1781.33
2014-09-19,1777.984
2014-09-22,1760.919
2014-09-23,1755.066
2014-09-24,1772.057
2014-09-25,1739.671
2014-09-26,1759.777
2014-09-29,1756.561
2014-09-30,1752.542
2014-10-01,1727.465
2014-10-02,1728.838
2014-10-03,1749.29
2014-10-06,1744.667
2014-10-07,1719.358
2014-10-08,1750.378
2014-10-09,1716.725
2014-10-10,1694.382
2014-10-13,1663.854
2014-10-14,1665.689
2014-10-15,1653.118
2014-10-16,1654.468
2014-10-17,1677.609
2014-10-20,1696.204
2014-10-21,1733.774
2014-10-22,1718.77
2014-10-23,1744.706
2014-10-24,1753.277
2014-10-27,1751.145
2014-10-28,1773.301
2014-10-29,1768.562
2014-10-30,1781.686
2014-10-31,1799.52
2014-11-03,1799.931
2014-11-04,1791.451
2014-11-05,1798.968
2014-11-06,1807.183
2014-11-07,1806.672
2014-11-10,1813.282
2014-11-11,1817.288
2014-11-12,1819.667
2014-11-13,1824.938
2014-11-14,1826.332
2014-11-17,1824.236
2014-11-18,1835.609
2014-11-19,1832.87
2014-11-20,1836.029
2014-11-21,1846.483
2014-11-24,1858.704
2014-11-25,1858.495
2014-11-26,1866.149
2014-11-27,1866.149
2014-11-28,1866.656
2014-12-01,1845.911
2014-12-02,1856.327
2014-12-03,1863.632
2014-12-04,1862.764
2014-12-05,1864.889
2014-12-08,1852.185
2014-12-09,1857.194
2014-12-10,1826.993
2014-12-11,1836.599
2014-12-12,1811.283
2014-12-15,1799.988
2014-12-16,1778.253
2014-12-17,1814.914
2014-12-18,1859.677
2014-12-19,1868.243
2014-12-22,1873.76
2014-12-23,1870.967
2014-12-24,1872.479
2014-12-25,1872.479
2014-12-26,1882.689
2014-12-29,1885.397
2014-12-30,1874.599
2014-12-31,1856.563
2015-01-01,1856.563
2015-01-02,1853.245
2015-01-05,1819.445
2015-01-06,1801.565
2015-01-07,1826.287
2015-01-08,1859.67
2015-01-09,1844.74
2015-01-12,1829.122
2015-01-13,1827.138
2015-01-14,1817.735
2015-01-15,1798.107
2015-01-16,1822.258
2015-01-19,1822.258
2015-01-20,1828.331
2015-01-21,1837.358
2015-01-22,1867.919
2015-01-23,1865.356
2015-01-26,1870.948
2015-01-27,1845.677
2015-01-28,1828.544
2015-01-29,1846.446
2015-01-30,1829.359
2015-02-02,1848.295
2015-02-03,1871.733
2015-02-04,1866.516
2015-02-05,1886.391
2015-02-06,1879.627
2015-02-09,1871.583
2015-02-10,1894.171
2015-02-11,1900.796
2015-02-12,1917.759
2015-02-13,1928.259
2015-02-16,1928.259
2015-02-17,1931.87
2015-02-18,1934.446
2015-02-19,1938.228
2015-02-20,1953.138
2015-02-23,1955.232
2015-02-24,1957.025
2015-02-25,1957.121
2015-02-26,1958.704
2015-02-27,1950.325
2015-03-02,1966.655
