Date,PORTUGAL VALUE Standard (Large+Mid Cap)
2010-09-22,234.711
2010-09-23,231.228
2010-09-24,237.17
2010-09-27,238.581
2010-09-28,240.829
2010-09-29,240.737
2010-09-30,241.659
2010-10-01,243.172
2010-10-04,240.949
2010-10-05,247.317
2010-10-06,248.739
2010-10-07,252.557
2010-10-08,254.105
2010-10-11,254.413
2010-10-12,249.206
2010-10-13,254.968
2010-10-14,259.911
2010-10-15,262.435
2010-10-18,263.615
2010-10-19,263.119
2010-10-20,263.324
2010-10-21,263.667
2010-10-22,263.073
2010-10-25,264.972
2010-10-26,264.102
2010-10-27,257.48
2010-10-28,261.905
2010-10-29,264.785
2010-11-01,264.299
2010-11-02,265.753
2010-11-03,258.763
2010-11-04,261.742
2010-11-05,251.829
2010-11-08,249.563
2010-11-09,248.96
2010-11-10,244.528
2010-11-11,243.332
2010-11-12,247.305
2010-11-15,245.598
2010-11-16,243.298
2010-11-17,244.492
2010-11-18,248.085
2010-11-19,248.481
2010-11-22,242.394
2010-11-23,231.455
2010-11-24,232.22
2010-11-25,229.775
2010-11-26,225.893
2010-11-29,218.404
2010-11-30,217.089
2010-12-01,223.432
2010-12-02,227.206
2010-12-03,233.338
2010-12-06,230.473
2010-12-07,232.955
2010-12-08,233.51
2010-12-09,238.09
2010-12-10,237.922
2010-12-13,242.177
2010-12-14,238.643
2010-12-15,236.353
2010-12-16,232.82
2010-12-17,229.345
2010-12-20,230.664
2010-12-21,231.091
2010-12-22,231.408
2010-12-23,229.568
2010-12-24,230.342
2010-12-27,226.843
2010-12-28,225.921
2010-12-29,225.758
2010-12-30,225.298
2010-12-31,227.123
2011-01-03,228.947
2011-01-04,229.395
2011-01-05,227.058
2011-01-06,222.027
2011-01-07,214.145
2011-01-10,208.195
2011-01-11,212.511
2011-01-12,224.113
2011-01-13,230.137
2011-01-14,230.583
2011-01-17,228.052
2011-01-18,234.587
2011-01-19,239.402
2011-01-20,242.896
2011-01-21,247.356
2011-01-24,250.11
2011-01-25,244.127
2011-01-26,242.202
2011-01-27,245.979
2011-01-28,245.067
2011-01-31,249.815
2011-02-01,256.36
2011-02-02,257.244
2011-02-03,251.851
2011-02-04,250.954
2011-02-07,253.37
2011-02-08,255.897
2011-02-09,259.133
2011-02-10,251.121
2011-02-11,248.555
2011-02-14,247.175
2011-02-15,249.765
2011-02-16,256.023
2011-02-17,258.795
2011-02-18,257.699
2011-02-21,251.364
2011-02-22,251.881
2011-02-23,253.1
2011-02-24,255.06
2011-02-25,256.322
2011-02-28,257.102
2011-03-01,254.964
2011-03-02,257.74
2011-03-03,258.782
2011-03-04,257.899
2011-03-07,258.228
2011-03-08,258.106
2011-03-09,258.727
2011-03-10,254.45
2011-03-11,255.243
2011-03-14,259.517
2011-03-15,255.524
2011-03-16,251.938
2011-03-17,254.145
2011-03-18,260.493
2011-03-21,262.483
2011-03-22,258.112
2011-03-23,253.813
2011-03-24,257.827
2011-03-25,255.243
2011-03-28,253.802
2011-03-29,250.21
2011-03-30,253.174
2011-03-31,251.078
2011-04-01,254.808
2011-04-04,254.448
2011-04-05,250.535
2011-04-06,258.356
2011-04-07,261.513
2011-04-08,264.139
2011-04-11,263.613
2011-04-12,259.912
2011-04-13,265.018
2011-04-14,259.735
2011-04-15,257.579
2011-04-18,248.417
2011-04-19,249.176
2011-04-20,253.454
2011-04-21,256.784
2011-04-22,256.784
2011-04-25,256.599
2011-04-26,256.727
2011-04-27,258.229
2011-04-28,263.573
2011-04-29,261.925
2011-05-02,264.296
2011-05-03,262.277
2011-05-04,260.808
2011-05-05,258.636
2011-05-06,261.159
2011-05-09,254.905
2011-05-10,257.365
2011-05-11,258.043
2011-05-12,256.54
2011-05-13,256.483
2011-05-16,254.6
2011-05-17,252.308
2011-05-18,251.375
2011-05-19,253.797
2011-05-20,250.208
2011-05-23,243.973
2011-05-24,245.641
2011-05-25,248.579
2011-05-26,247.378
2011-05-27,248.425
2011-05-30,244.38
2011-05-31,248.944
2011-06-01,246.786
2011-06-02,247.318
2011-06-03,251.783
2011-06-06,250.369
2011-06-07,251.641
2011-06-08,244.205
2011-06-09,243.377
2011-06-10,235.427
2011-06-13,235.395
2011-06-14,238.531
2011-06-15,228.879
2011-06-16,226.018
2011-06-17,231.557
2011-06-20,225.979
2011-06-21,229.645
2011-06-22,229.689
2011-06-23,221.081
2011-06-24,218.909
2011-06-27,219.312
2011-06-28,220.375
2011-06-29,223.617
2011-06-30,230.346
2011-07-01,232.096
2011-07-04,235.014
2011-07-05,231.786
2011-07-06,220.314
2011-07-07,223.43
2011-07-08,218.242
2011-07-11,203.604
2011-07-12,203.471
2011-07-13,204.489
2011-07-14,200.032
2011-07-15,197.178
2011-07-18,190.066
2011-07-19,196.166
2011-07-20,202.126
2011-07-21,213.668
2011-07-22,217.869
2011-07-25,214.445
2011-07-26,215.963
2011-07-27,209.107
2011-07-28,209.886
2011-07-29,212.227
2011-08-01,200.861
2011-08-02,199.28
2011-08-03,198.35
2011-08-04,193.278
2011-08-05,193.984
2011-08-08,192.378
2011-08-09,188.1
2011-08-10,185.35
2011-08-11,186.95
2011-08-12,190.112
2011-08-15,198.567
2011-08-16,194.333
2011-08-17,196.198
2011-08-18,186.266
2011-08-19,188.815
2011-08-22,193.187
2011-08-23,194.549
2011-08-24,194.995
2011-08-25,191.283
2011-08-26,189.062
2011-08-29,196.908
2011-08-30,194.509
2011-08-31,200.365
2011-09-01,198.082
2011-09-02,201.612
2011-09-05,194.863
2011-09-06,187.419
2011-09-07,191.51
2011-09-08,191.079
2011-09-09,182.02
2011-09-12,172.383
2011-09-13,175.172
2011-09-14,178.432
2011-09-15,183.95
2011-09-16,186.948
2011-09-19,179.608
2011-09-20,182.627
2011-09-21,182.37
2011-09-22,171.509
2011-09-23,171.266
2011-09-26,171.566
2011-09-27,178.843
2011-09-28,179.406
2011-09-29,180.412
2011-09-30,174.789
2011-10-03,167.783
2011-10-04,166.302
2011-10-05,169.346
2011-10-06,173.13
2011-10-07,174.34
2011-10-10,179.994
2011-10-11,176.814
2011-10-12,181.916
2011-10-13,178.862
2011-10-14,180.954
2011-10-17,176.494
2011-10-18,174.942
2011-10-19,177.254
2011-10-20,171.881
2011-10-21,174.887
2011-10-24,174.955
2011-10-25,171.878
2011-10-26,170.4
2011-10-27,178.215
2011-10-28,177.067
2011-10-31,170.313
2011-11-01,159.027
2011-11-02,159.147
2011-11-03,164.72
2011-11-04,162.129
2011-11-07,164.476
2011-11-08,162.027
2011-11-09,157.706
2011-11-10,156.521
2011-11-11,161.464
2011-11-14,158.973
2011-11-15,157.777
2011-11-16,156.377
2011-11-17,155.703
2011-11-18,156.637
2011-11-21,153.719
2011-11-22,151.713
2011-11-23,148.511
2011-11-24,145.804
2011-11-25,146.061
2011-11-28,150.987
2011-11-29,151.778
2011-11-30,154.75
2011-12-01,154.521
2011-12-02,158.921
2011-12-05,164.607
2011-12-06,161.194
2011-12-07,161.889
2011-12-08,156.301
2011-12-09,158.885
2011-12-12,155.543
2011-12-13,150.297
2011-12-14,147.781
2011-12-15,149.716
2011-12-16,147.862
2011-12-19,147.635
2011-12-20,148.379
2011-12-21,143.406
2011-12-22,146.823
2011-12-23,147.478
2011-12-26,147.478
2011-12-27,149.927
2011-12-28,149.98
2011-12-29,149.917
2011-12-30,152.327
2012-01-02,155.18
2012-01-03,156.731
2012-01-04,152.327
2012-01-05,147.012
2012-01-06,146.745
2012-01-09,144.935
2012-01-10,144.328
2012-01-11,143.847
2012-01-12,146.541
2012-01-13,144.064
2012-01-16,143.074
2012-01-17,144.426
2012-01-18,141.775
2012-01-19,144.88
2012-01-20,144.541
2012-01-23,144.025
2012-01-24,141.927
2012-01-25,140.211
2012-01-26,143.91
2012-01-27,141.781
2012-01-30,137.997
2012-01-31,139.112
2012-02-01,139.812
2012-02-02,138.677
2012-02-03,142.191
2012-02-06,142.398
2012-02-07,148.518
2012-02-08,153.147
2012-02-09,151.505
2012-02-10,148.437
2012-02-13,149.898
2012-02-14,150.708
2012-02-15,149.832
2012-02-16,148.767
2012-02-17,151.029
2012-02-20,152.427
2012-02-21,152.008
2012-02-22,150.324
2012-02-23,147.107
2012-02-24,148.654
2012-02-27,146.892
2012-02-28,146.87
2012-02-29,147.036
2012-03-01,147.865
2012-03-02,148.706
2012-03-05,148.19
2012-03-06,143.832
2012-03-07,144.586
2012-03-08,146.654
2012-03-09,145.519
2012-03-12,142.886
2012-03-13,144.575
2012-03-14,143.418
2012-03-15,142.925
2012-03-16,141.49
2012-03-19,143.917
2012-03-20,145.613
2012-03-21,145.257
2012-03-22,144.322
2012-03-23,144.817
2012-03-26,146.568
2012-03-27,149.269
2012-03-28,146.368
2012-03-29,143.836
2012-03-30,144.635
2012-04-02,142.403
2012-04-03,140.902
2012-04-04,135.106
2012-04-05,133.444
2012-04-06,133.444
2012-04-09,133.521
2012-04-10,130.472
2012-04-11,133.21
2012-04-12,131.01
2012-04-13,130.094
2012-04-16,128.25
2012-04-17,131.386
2012-04-18,129.823
2012-04-19,130.618
2012-04-20,132.798
2012-04-23,129.533
2012-04-24,132.217
2012-04-25,133.816
2012-04-26,133.57
2012-04-27,137.947
2012-04-30,138.273
2012-05-01,138.163
2012-05-02,136.597
2012-05-03,135.9
2012-05-04,136.721
2012-05-07,137.405
2012-05-08,139.883
2012-05-09,138.442
2012-05-10,140.106
2012-05-11,140.379
2012-05-14,135.664
2012-05-15,131.255
2012-05-16,125.804
2012-05-17,120.275
2012-05-18,122.546
2012-05-21,122.814
2012-05-22,124.642
2012-05-23,116.377
2012-05-24,115.556
2012-05-25,114.437
2012-05-28,112.688
2012-05-29,109.631
2012-05-30,106.977
2012-05-31,106.521
2012-06-01,106.158
2012-06-04,109.523
2012-06-05,111.057
2012-06-06,114.433
2012-06-07,114.185
2012-06-08,114.612
2012-06-11,113.447
2012-06-12,112.521
2012-06-13,111.601
2012-06-14,113.742
2012-06-15,115.793
2012-06-18,115.206
2012-06-19,117.836
2012-06-20,119.154
2012-06-21,118.027
2012-06-22,120.367
2012-06-25,118.51
2012-06-26,115.472
2012-06-27,117.344
2012-06-28,116.452
2012-06-29,123.226
2012-07-02,125.487
2012-07-03,127.522
2012-07-04,128.605
2012-07-05,125.897
2012-07-06,121.905
2012-07-09,122.282
2012-07-10,122.012
2012-07-11,123.163
2012-07-12,121.836
2012-07-13,124.149
2012-07-16,122.79
2012-07-17,124.138
2012-07-18,124.145
2012-07-19,122.684
2012-07-20,119.042
2012-07-23,113.956
2012-07-24,109.974
2012-07-25,109.099
2012-07-26,116.216
2012-07-27,116.491
2012-07-30,116.839
2012-07-31,117.853
2012-08-01,116.423
2012-08-02,112.4
2012-08-03,116.798
2012-08-06,120.55
2012-08-07,124.754
2012-08-08,123.328
2012-08-09,123.006
2012-08-10,122.173
2012-08-13,122.035
2012-08-14,121.503
2012-08-15,121.622
2012-08-16,124.373
2012-08-17,126.539
2012-08-20,128.64
2012-08-21,130.179
2012-08-22,129.27
2012-08-23,128.623
2012-08-24,127.548
2012-08-27,130.989
2012-08-28,130.462
2012-08-29,130.2
2012-08-30,127.35
2012-08-31,130.309
2012-09-03,131.458
2012-09-04,131.225
2012-09-05,132.6
2012-09-06,137.732
2012-09-07,144.605
2012-09-10,145.044
2012-09-11,146.944
2012-09-12,149.729
2012-09-13,148.586
2012-09-14,155.43
2012-09-17,154.687
2012-09-18,150.028
2012-09-19,150.026
2012-09-20,147.677
2012-09-21,150.462
2012-09-24,146.057
2012-09-25,148.254
2012-09-26,142.399
2012-09-27,142.818
2012-09-28,140.205
2012-10-01,140.896
2012-10-02,141.93
2012-10-03,143.325
2012-10-04,143.081
2012-10-05,147.892
2012-10-08,146.077
2012-10-09,144.2
2012-10-10,140.381
2012-10-11,142.963
2012-10-12,142.791
2012-10-15,141.478
2012-10-16,144.468
2012-10-17,148.506
2012-10-18,152.285
2012-10-19,148.366
2012-10-22,149.827
2012-10-23,146.801
2012-10-24,148.265
2012-10-25,146.814
2012-10-26,146.685
2012-10-29,144.957
2012-10-30,146.802
2012-10-31,146.823
2012-11-01,146.712
2012-11-02,145.857
2012-11-05,143.648
2012-11-06,143.353
2012-11-07,140.123
2012-11-08,141.107
2012-11-09,140.133
2012-11-12,140.126
2012-11-13,139.739
2012-11-14,139.222
2012-11-15,138.85
2012-11-16,133.814
2012-11-19,136.937
2012-11-20,136.781
2012-11-21,138.378
2012-11-22,138.984
2012-11-23,139.536
2012-11-26,138.728
2012-11-27,137.729
2012-11-28,137.294
2012-11-29,139.384
2012-11-30,139.091
2012-12-03,140.857
2012-12-04,141.133
2012-12-05,145.398
2012-12-06,144.762
2012-12-07,146.488
2012-12-10,145.461
2012-12-11,149.532
2012-12-12,152.007
2012-12-13,155.858
2012-12-14,157.505
2012-12-17,158.281
2012-12-18,161.401
2012-12-19,162.966
2012-12-20,164.546
2012-12-21,162.293
2012-12-24,162.387
2012-12-25,162.387
2012-12-26,162.719
2012-12-27,161.776
2012-12-28,161.101
2012-12-31,160.268
2013-01-01,160.268
2013-01-02,165.949
2013-01-03,165.331
2013-01-04,164.452
2013-01-07,164.546
2013-01-08,165.578
2013-01-09,173.22
2013-01-10,178.425
2013-01-11,177.999
2013-01-14,179.963
2013-01-15,178.707
2013-01-16,177.654
2013-01-17,182.023
2013-01-18,180.798
2013-01-21,181.283
2013-01-22,178.376
2013-01-23,179.916
2013-01-24,179.108
2013-01-25,179.903
2013-01-28,178.357
2013-01-29,180.128
2013-01-30,182.086
2013-01-31,180.682
2013-02-01,184.502
2013-02-04,176.875
2013-02-05,178.153
2013-02-06,176.965
2013-02-07,174.72
2013-02-08,175.825
2013-02-11,175.24
2013-02-12,177.89
2013-02-13,177.896
2013-02-14,173.42
2013-02-15,172.012
2013-02-18,170.981
2013-02-19,171.056
2013-02-20,169.912
2013-02-21,163.841
2013-02-22,163.678
2013-02-25,166.546
2013-02-26,160.34
2013-02-27,162.382
2013-02-28,161.706
2013-03-01,158.69
2013-03-04,158.596
2013-03-05,162.695
2013-03-06,161.034
2013-03-07,163.882
2013-03-08,166.497
2013-03-11,165.596
2013-03-12,166.421
2013-03-13,165.523
2013-03-14,171.157
2013-03-15,171.536
2013-03-18,167.247
2013-03-19,164.731
2013-03-20,167.429
2013-03-21,167.936
2013-03-22,168.797
2013-03-25,165.216
2013-03-26,162.133
2013-03-27,157.532
2013-03-28,157.804
2013-03-29,157.804
2013-04-01,157.877
2013-04-02,155.612
2013-04-03,149.71
2013-04-04,153.005
2013-04-05,154.18
2013-04-08,152.164
2013-04-09,158.578
2013-04-10,164.739
2013-04-11,164.671
2013-04-12,165.552
2013-04-15,164.943
2013-04-16,162.902
2013-04-17,160.066
2013-04-18,158.976
2013-04-19,162.66
2013-04-22,162.522
2013-04-23,166.259
2013-04-24,167.08
2013-04-25,170.57
2013-04-26,168.232
2013-04-29,172.875
2013-04-30,173.275
2013-05-01,173.393
2013-05-02,171.807
2013-05-03,171.701
2013-05-06,172.61
2013-05-07,174.275
2013-05-08,171.905
2013-05-09,169.816
2013-05-10,168.46
2013-05-13,167.952
2013-05-14,165.997
2013-05-15,165.237
2013-05-16,165.368
2013-05-17,166.267
2013-05-20,167.794
2013-05-21,167.22
2013-05-22,166.822
2013-05-23,166.564
2013-05-24,169.249
2013-05-27,170.507
2013-05-28,170.868
2013-05-29,169.617
2013-05-30,169.174
2013-05-31,163.926
2013-06-03,162.147
2013-06-04,166.617
2013-06-05,165.769
2013-06-06,165.834
2013-06-07,168.442
2013-06-10,166.944
2013-06-11,167.009
2013-06-12,168.064
2013-06-13,167.106
2013-06-14,167.44
2013-06-17,168.822
2013-06-18,170.355
2013-06-19,168.134
2013-06-20,160.976
2013-06-21,154.76
2013-06-24,151.037
2013-06-25,153.956
2013-06-26,154.941
2013-06-27,155.059
2013-06-28,155.47
2013-07-01,155.642
2013-07-02,154.54
2013-07-03,143.725
2013-07-04,148.349
2013-07-05,147.094
2013-07-08,150.723
2013-07-09,149.851
2013-07-10,152.568
2013-07-11,152.679
2013-07-12,149.019
2013-07-15,149.774
2013-07-16,151.278
2013-07-17,151.577
2013-07-18,153.887
2013-07-19,155.4
2013-07-22,158.732
2013-07-23,160.733
2013-07-24,162.175
2013-07-25,162.674
2013-07-26,166.222
2013-07-29,166.65
2013-07-30,168.737
2013-07-31,169.292
2013-08-01,170.149
2013-08-02,170.05
2013-08-05,169.025
2013-08-06,167.319
2013-08-07,170.434
2013-08-08,175.508
2013-08-09,177.221
2013-08-12,176.805
2013-08-13,177.809
2013-08-14,177.44
2013-08-15,176.917
2013-08-16,177.331
2013-08-19,175.609
2013-08-20,173.653
2013-08-21,173.224
2013-08-22,177.017
2013-08-23,178.239
2013-08-26,177.338
2013-08-27,173.918
2013-08-28,173.499
2013-08-29,173.836
2013-08-30,170.391
2013-09-02,173.062
2013-09-03,172.297
2013-09-04,172.781
2013-09-05,173.057
2013-09-06,174.502
2013-09-09,175.229
2013-09-10,178.304
2013-09-11,179.179
2013-09-12,180.779
2013-09-13,179.248
2013-09-16,179.957
2013-09-17,178.955
2013-09-18,179.285
2013-09-19,182.267
2013-09-20,184.573
2013-09-23,183.124
2013-09-24,183.565
2013-09-25,183.785
2013-09-26,184.291
2013-09-27,183.764
2013-09-30,181.778
2013-10-01,183.161
2013-10-02,188.18
2013-10-03,186.576
2013-10-04,183.984
2013-10-07,182.117
2013-10-08,181.094
2013-10-09,180.762
2013-10-10,180.132
2013-10-11,186.331
2013-10-14,188.025
2013-10-15,188.509
2013-10-16,191.478
2013-10-17,194.697
2013-10-18,194.923
2013-10-21,194.883
2013-10-22,194.815
2013-10-23,192.685
2013-10-24,191.93
2013-10-25,188.707
2013-10-28,189.981
2013-10-29,190.605
2013-10-30,193.137
2013-10-31,189.853
2013-11-01,188.65
2013-11-04,189.368
2013-11-05,188.845
2013-11-06,191.261
2013-11-07,187.895
2013-11-08,186.095
2013-11-11,189.175
2013-11-12,189.462
2013-11-13,188.015
2013-11-14,188.328
2013-11-15,188.793
2013-11-18,191.064
2013-11-19,189.882
2013-11-20,187.507
2013-11-21,187.745
2013-11-22,190.525
2013-11-25,190.847
2013-11-26,190.94
2013-11-27,193.668
2013-11-28,193.069
2013-11-29,193.597
2013-12-02,191.407
2013-12-03,188.866
2013-12-04,188.13
2013-12-05,188.348
2013-12-06,187.81
2013-12-09,189.313
2013-12-10,190.357
2013-12-11,189.593
2013-12-12,187.753
2013-12-13,186.64
2013-12-16,186.588
2013-12-17,186.812
2013-12-18,185.781
2013-12-19,185.587
2013-12-20,185.535
2013-12-23,186.486
2013-12-24,186.438
2013-12-25,186.438
2013-12-26,186.786
2013-12-27,186.875
2013-12-30,188.009
2013-12-31,187.671
2014-01-01,187.671
2014-01-02,184.125
2014-01-03,189.93
2014-01-06,190.633
2014-01-07,193.138
2014-01-08,197.282
2014-01-09,199.17
2014-01-10,200.871
2014-01-13,201.072
2014-01-14,201.019
2014-01-15,201.171
2014-01-16,200.335
2014-01-17,200.797
2014-01-20,200.422
2014-01-21,200.038
2014-01-22,198.363
2014-01-23,198.887
2014-01-24,194.723
2014-01-27,193.438
2014-01-28,196.411
2014-01-29,194.238
2014-01-30,194.335
2014-01-31,191.139
2014-02-03,191.289
2014-02-04,189.878
2014-02-05,190.123
2014-02-06,193.717
2014-02-07,196.09
2014-02-10,196.387
2014-02-11,201.743
2014-02-12,197.624
2014-02-13,199.928
2014-02-14,202.214
2014-02-17,203.444
2014-02-18,203.105
2014-02-19,202.936
2014-02-20,202.579
2014-02-21,204.729
2014-02-24,206.488
2014-02-25,208.981
2014-02-26,208.259
2014-02-27,210.116
2014-02-28,213.738
2014-03-03,209.803
2014-03-04,214.285
2014-03-05,215.933
2014-03-06,219.245
2014-03-07,219.407
2014-03-10,221.461
2014-03-11,222.272
2014-03-12,221.368
2014-03-13,218.689
2014-03-14,217.509
2014-03-17,219.336
2014-03-18,221.178
2014-03-19,220.112
2014-03-20,219.757
2014-03-21,218.096
2014-03-24,214.205
2014-03-25,217.004
2014-03-26,218.906
2014-03-27,217.178
2014-03-28,221.91
2014-03-31,222.512
2014-04-01,223.055
2014-04-02,220.163
2014-04-03,218.507
2014-04-04,214.923
2014-04-07,217.805
2014-04-08,215.353
2014-04-09,219.438
2014-04-10,219.766
2014-04-11,217.354
2014-04-14,218.41
2014-04-15,216.558
2014-04-16,218.879
2014-04-17,221.445
2014-04-18,221.445
2014-04-21,220.94
2014-04-22,223.515
2014-04-23,223.009
2014-04-24,223.516
2014-04-25,222.947
2014-04-28,225.667
2014-04-29,227.96
2014-04-30,229.107
2014-05-01,229.107
2014-05-02,230.188
2014-05-05,233.373
2014-05-06,234.348
2014-05-07,231.284
2014-05-08,233.592
2014-05-09,226.185
2014-05-12,228.237
2014-05-13,225.708
2014-05-14,218.314
2014-05-15,216.493
2014-05-16,216.15
2014-05-19,219.005
2014-05-20,218.233
2014-05-21,216.676
2014-05-22,222.42
2014-05-23,224.887
2014-05-26,227.888
2014-05-27,227.003
2014-05-28,228.322
2014-05-29,226.324
2014-05-30,229.224
2014-06-02,231.55
2014-06-03,229.661
2014-06-04,230.14
2014-06-05,234.446
2014-06-06,239.019
2014-06-09,242.029
2014-06-10,242.626
2014-06-11,239.782
2014-06-12,239.781
2014-06-13,239.898
2014-06-16,240.709
2014-06-17,239.977
2014-06-18,240.473
2014-06-19,244.176
2014-06-20,244.412
2014-06-23,246.626
2014-06-24,246.173
2014-06-25,242.486
2014-06-26,242.099
2014-06-27,243.007
2014-06-30,242.855
2014-07-01,235.556
2014-07-02,233.225
2014-07-03,230.479
2014-07-04,223.444
2014-07-07,221.037
2014-07-08,219.038
2014-07-09,208.349
2014-07-10,202.61
2014-07-11,209.946
2014-07-14,212.316
2014-07-15,208.621
2014-07-16,212.78
2014-07-17,210.367
2014-07-18,210.494
2014-07-21,212.307
2014-07-22,215.909
2014-07-23,219.814
2014-07-24,225.467
2014-07-25,225.748
2014-07-28,224.74
2014-07-29,222.401
2014-07-30,220.376
2014-07-31,215.059
2014-08-01,209.241
2014-08-04,211.748
2014-08-05,209.359
2014-08-06,196.397
2014-08-07,188.503
2014-08-08,186.068
2014-08-11,190.805
2014-08-12,191.436
2014-08-13,199.14
2014-08-14,203.122
2014-08-15,205.027
2014-08-18,208.51
2014-08-19,207.907
2014-08-20,208.789
2014-08-21,210.822
2014-08-22,207.609
2014-08-25,209.45
2014-08-26,214.006
2014-08-27,219.195
2014-08-28,215.656
2014-08-29,219.21
2014-09-01,216.456
2014-09-02,212.818
2014-09-03,213.854
2014-09-04,215.406
2014-09-05,218.26
2014-09-08,215.955
2014-09-09,211.271
2014-09-10,210.355
2014-09-11,209.325
2014-09-12,204.049
2014-09-15,203.103
2014-09-16,200.751
2014-09-17,202.137
2014-09-18,204.956
2014-09-19,202.481
2014-09-22,202.087
2014-09-23,200.388
2014-09-24,197.645
2014-09-25,194.381
2014-09-26,197.877
2014-09-29,198.73
2014-09-30,199.5
2014-10-01,198.428
2014-10-02,191.317
2014-10-03,192.013
2014-10-06,191.905
2014-10-07,190.995
2014-10-08,188.826
2014-10-09,187.431
2014-10-10,185.761
2014-10-13,186.208
2014-10-14,186.16
2014-10-15,183.071
2014-10-16,178.551
2014-10-17,182.552
2014-10-20,185.612
2014-10-21,191.486
2014-10-22,189.871
2014-10-23,189.987
2014-10-24,188.468
2014-10-27,186.204
2014-10-28,192.654
2014-10-29,191.77
2014-10-30,188.284
2014-10-31,191.922
2014-11-03,185.606
2014-11-04,182.794
2014-11-05,181.952
2014-11-06,179.927
2014-11-07,177.58
2014-11-10,179.848
2014-11-11,179.162
2014-11-12,173.583
2014-11-13,175.276
2014-11-14,176.482
2014-11-17,177.122
2014-11-18,181.083
2014-11-19,182.245
2014-11-20,177.858
2014-11-21,179.392
2014-11-24,180.893
2014-11-25,183.027
2014-11-26,181.038
2014-11-27,185.301
2014-11-28,182.971
2014-12-01,183.617
2014-12-02,184.404
2014-12-03,186.324
2014-12-04,188.513
2014-12-05,190.823
2014-12-08,191.175
2014-12-09,190.133
2014-12-10,184.281
2014-12-11,181.793
2014-12-12,178.026
2014-12-15,171.106
2014-12-16,175.754
2014-12-17,174.414
2014-12-18,177.44
2014-12-19,175.299
2014-12-22,175.486
2014-12-23,177.685
2014-12-24,176.627
2014-12-25,176.627
2014-12-26,176.352
2014-12-29,178.231
2014-12-30,175.886
2014-12-31,173.238
2015-01-01,173.238
2015-01-02,174.698
2015-01-05,167.764
2015-01-06,164.602
2015-01-07,162.79
2015-01-08,166.31
2015-01-09,163.849
2015-01-12,165.618
2015-01-13,171.24
2015-01-14,169.124
2015-01-15,174.039
2015-01-16,173.966
2015-01-19,177.908
2015-01-20,176.285
2015-01-21,179.9
2015-01-22,178.835
2015-01-23,177.671
2015-01-26,177.924
2015-01-27,179.041
2015-01-28,175.937
2015-01-29,178.16
2015-01-30,169.538
2015-02-02,169.617
2015-02-03,172.41
2015-02-04,169.964
2015-02-05,165.985
2015-02-06,163.222
2015-02-09,161.883
2015-02-10,165.749
2015-02-11,160.887
2015-02-12,163.979
2015-02-13,164.463
2015-02-16,163.071
2015-02-17,165.731
2015-02-18,165.539
2015-02-19,164.695
2015-02-20,168.17
2015-02-23,171.045
2015-02-24,175.774
2015-02-25,175.94
2015-02-26,173.161
2015-02-27,175.952
2015-03-02,174.826
2015-03-03,173.708
2015-03-04,166.679
2015-03-05,169.485
2015-03-06,162.023
2015-03-09,160.827
2015-03-10,156.963
2015-03-11,159.027
2015-03-12,160.919
2015-03-13,161.211
2015-03-16,163.826
2015-03-17,164.653
2015-03-18,167.816
2015-03-19,166.271
2015-03-20,170.629
2015-03-23,173.687
2015-03-24,174.534
2015-03-25,177.688
2015-03-26,173.997
2015-03-27,173.454
2015-03-30,171.575
2015-03-31,166.518
2015-04-01,167.515
2015-04-02,170.131
2015-04-03,170.131
2015-04-06,172.492
2015-04-07,173.701
2015-04-08,172.838
2015-04-09,176.246
2015-04-10,174.639
2015-04-13,175.492
2015-04-14,175.614
2015-04-15,175.012
2015-04-16,172.507
2015-04-17,172.518
2015-04-20,171.527
2015-04-21,170.221
2015-04-22,168.465
2015-04-23,169.346
2015-04-24,172.766
2015-04-27,173.585
2015-04-28,174.855
2015-04-29,174.264
2015-04-30,178.073
2015-05-01,178.343
2015-05-04,179.459
2015-05-05,174.203
2015-05-06,175.086
2015-05-07,175.906
2015-05-08,182.172
2015-05-11,181.332
2015-05-12,184.378
2015-05-13,189.625
2015-05-14,190.671
2015-05-15,190.568
2015-05-18,190.616
2015-05-19,188.108
2015-05-20,188.31
2015-05-21,188.32
2015-05-22,186.144
2015-05-25,182.581
2015-05-26,179.371
2015-05-27,183.135
2015-05-28,182.836
2015-05-29,182.563
2015-06-01,180.191
2015-06-02,186.016
2015-06-03,188.512
2015-06-04,186.84
2015-06-05,180.728
2015-06-08,177.191
2015-06-09,178.176
2015-06-10,181.478
2015-06-11,182.354
2015-06-12,181.02
2015-06-15,176.615
2015-06-16,177.504
2015-06-17,177.32
2015-06-18,179.382
2015-06-19,178.811
2015-06-22,186.389
2015-06-23,187.13
2015-06-24,185.996
2015-06-25,185.989
2015-06-26,185.034
2015-06-29,176.163
2015-06-30,176.419
2015-07-01,176.928
2015-07-02,179.074
2015-07-03,178.199
2015-07-06,170.834
2015-07-07,166.276
2015-07-08,171.857
2015-07-09,177.131
2015-07-10,184.208
2015-07-13,182.329
2015-07-14,181.493
2015-07-15,182.265
2015-07-16,183.787
2015-07-17,182.252
2015-07-20,183.789
2015-07-21,181.905
2015-07-22,182.346
2015-07-23,181.724
2015-07-24,182.0
2015-07-27,180.518
2015-07-28,177.74
2015-07-29,175.542
2015-07-30,174.792
2015-07-31,170.503
2015-08-03,170.138
2015-08-04,168.82
