Date,CANADA Standard (Large+Mid Cap)
2009-12-02,4134.372
2009-12-03,4047.673
2009-12-04,4015.59
2009-12-07,4003.789
2009-12-08,3925.8
2009-12-09,3953.047
2009-12-10,3994.345
2009-12-11,3972.191
2009-12-14,3992.805
2009-12-15,3990.797
2009-12-16,4026.115
2009-12-17,3928.634
2009-12-18,3933.059
2009-12-21,4000.163
2009-12-22,4018.551
2009-12-23,4066.665
2009-12-24,4104.84
2009-12-25,4104.84
2009-12-28,4125.101
2009-12-29,4113.072
2009-12-30,4085.201
2009-12-31,4105.515
2010-01-01,4105.515
2010-01-04,4200.374
2010-01-05,4201.678
2010-01-06,4226.977
2010-01-07,4200.054
2010-01-08,4226.317
2010-01-11,4240.105
2010-01-12,4172.471
2010-01-13,4185.181
2010-01-14,4196.013
2010-01-15,4142.569
2010-01-18,4173.48
2010-01-19,4154.638
2010-01-20,4064.882
2010-01-21,3992.429
2010-01-22,3925.786
2010-01-25,3906.508
2010-01-26,3897.854
2010-01-27,3884.734
2010-01-28,3879.659
2010-01-29,3801.071
2010-02-01,3872.766
2010-02-02,3923.497
2010-02-03,3916.367
2010-02-04,3793.234
2010-02-05,3833.221
2010-02-08,3794.906
2010-02-09,3832.505
2010-02-10,3856.711
2010-02-11,3943.1
2010-02-12,3965.263
2010-02-15,3984.708
2010-02-16,4053.767
2010-02-17,4061.959
2010-02-18,4102.627
2010-02-19,4088.797
2010-02-22,4075.394
2010-02-23,4010.282
2010-02-24,3996.558
2010-02-25,3989.119
2010-02-26,4019.62
2010-03-01,4092.448
2010-03-02,4182.748
2010-03-03,4208.418
2010-03-04,4192.212
2010-03-05,4265.179
2010-03-08,4261.286
2010-03-09,4247.781
2010-03-10,4275.757
2010-03-11,4257.909
2010-03-12,4325.347
2010-03-15,4300.134
2010-03-16,4359.853
2010-03-17,4376.304
2010-03-18,4345.282
2010-03-19,4307.464
2010-03-22,4298.94
2010-03-23,4331.566
2010-03-24,4266.462
2010-03-25,4300.095
2010-03-26,4259.187
2010-03-29,4326.259
2010-03-30,4330.717
2010-03-31,4351.631
2010-04-01,4413.741
2010-04-02,4413.741
2010-04-05,4448.446
2010-04-06,4456.996
2010-04-07,4424.722
2010-04-08,4413.817
2010-04-09,4441.51
2010-04-12,4443.242
2010-04-13,4407.562
2010-04-14,4486.696
2010-04-15,4481.944
2010-04-16,4365.484
2010-04-19,4364.548
2010-04-20,4439.846
2010-04-21,4454.157
2010-04-22,4458.776
2010-04-23,4467.85
2010-04-26,4490.206
2010-04-27,4416.465
2010-04-28,4364.622
2010-04-29,4446.94
2010-04-30,4413.456
2010-05-03,4403.477
2010-05-04,4309.601
2010-05-05,4233.898
2010-05-06,4190.069
2010-05-07,4085.37
2010-05-10,4259.246
2010-05-11,4297.813
2010-05-12,4399.108
2010-05-13,4359.393
2010-05-14,4268.894
2010-05-17,4196.124
2010-05-18,4193.903
2010-05-19,4091.362
2010-05-20,3924.89
2010-05-21,3986.61
2010-05-24,3994.129
2010-05-25,3912.923
2010-05-26,3983.905
2010-05-27,4085.274
2010-05-28,4067.032
2010-05-31,4109.677
2010-06-01,4054.368
2010-06-02,4134.927
2010-06-03,4161.208
2010-06-04,4037.218
2010-06-07,3985.381
2010-06-08,3996.521
2010-06-09,4040.722
2010-06-10,4131.265
2010-06-11,4130.405
2010-06-14,4180.104
2010-06-15,4247.098
2010-06-16,4268.479
2010-06-17,4249.057
2010-06-18,4269.279
2010-06-21,4299.59
2010-06-22,4242.645
2010-06-23,4149.056
2010-06-24,4096.626
2010-06-25,4119.364
2010-06-28,4114.846
2010-06-29,3928.368
2010-06-30,3895.298
2010-07-01,3891.087
2010-07-02,3857.636
2010-07-05,3813.087
2010-07-06,3916.305
2010-07-07,3975.314
2010-07-08,4029.354
2010-07-09,4117.759
2010-07-12,4100.687
2010-07-13,4157.733
2010-07-14,4129.972
2010-07-15,4142.568
2010-07-16,4034.735
2010-07-19,4013.587
2010-07-20,4040.239
2010-07-21,4047.095
2010-07-22,4115.221
2010-07-23,4128.83
2010-07-26,4170.817
2010-07-27,4153.851
2010-07-28,4139.216
2010-07-29,4165.133
2010-07-30,4173.213
2010-08-02,4205.881
2010-08-03,4221.779
2010-08-04,4256.239
2010-08-05,4245.142
2010-08-06,4207.953
2010-08-09,4233.213
2010-08-10,4183.021
2010-08-11,4059.495
2010-08-12,4028.995
2010-08-13,4058.851
2010-08-16,4041.122
2010-08-17,4151.198
2010-08-18,4175.468
2010-08-19,4129.97
2010-08-20,4083.219
2010-08-23,4079.861
2010-08-24,3992.922
2010-08-25,4000.961
2010-08-26,4043.488
2010-08-27,4100.82
2010-08-30,4133.166
2010-08-31,4091.843
2010-09-01,4187.683
2010-09-02,4219.06
2010-09-03,4264.422
2010-09-06,4301.092
2010-09-07,4245.728
2010-09-08,4255.785
2010-09-09,4274.54
2010-09-10,4290.234
2010-09-13,4332.696
2010-09-14,4357.652
2010-09-15,4335.936
2010-09-16,4341.515
2010-09-17,4313.155
2010-09-20,4355.298
2010-09-21,4322.184
2010-09-22,4318.539
2010-09-23,4273.209
2010-09-24,4348.438
2010-09-27,4340.095
2010-09-28,4351.002
2010-09-29,4386.861
2010-09-30,4409.358
2010-10-01,4417.255
2010-10-04,4412.748
2010-10-05,4502.037
2010-10-06,4530.644
2010-10-07,4490.119
2010-10-08,4513.886
2010-10-11,4527.245
2010-10-12,4549.278
2010-10-13,4622.862
2010-10-14,4598.535
2010-10-15,4561.085
2010-10-18,4566.522
2010-10-19,4457.742
2010-10-20,4511.825
2010-10-21,4514.11
2010-10-22,4486.509
2010-10-25,4537.169
2010-10-26,4530.693
2010-10-27,4445.009
2010-10-28,4476.182
2010-10-29,4546.497
2010-11-01,4559.567
2010-11-02,4577.918
2010-11-03,4576.911
2010-11-04,4682.797
2010-11-05,4703.91
2010-11-08,4734.726
2010-11-09,4715.573
2010-11-10,4698.743
2010-11-11,4696.261
2010-11-12,4608.597
2010-11-15,4608.877
2010-11-16,4495.218
2010-11-17,4523.525
2010-11-18,4603.544
2010-11-19,4625.76
2010-11-22,4621.655
2010-11-23,4561.309
2010-11-24,4651.317
2010-11-25,4678.063
2010-11-26,4604.931
2010-11-29,4585.689
2010-11-30,4593.019
2010-12-01,4699.617
2010-12-02,4772.605
2010-12-03,4782.576
2010-12-06,4806.058
2010-12-07,4794.033
2010-12-08,4734.347
2010-12-09,4746.425
2010-12-10,4775.664
2010-12-13,4826.452
2010-12-14,4805.865
2010-12-15,4803.085
2010-12-16,4777.835
2010-12-17,4763.764
2010-12-20,4713.017
2010-12-21,4788.119
2010-12-22,4808.773
2010-12-23,4827.656
2010-12-24,4855.227
2010-12-27,4843.91
2010-12-28,4888.765
2010-12-29,4911.771
2010-12-30,4908.382
2010-12-31,4945.186
2011-01-03,4961.664
2011-01-04,4904.525
2011-01-05,4919.133
2011-01-06,4882.594
2011-01-07,4897.247
2011-01-10,4862.783
2011-01-11,4937.285
2011-01-12,4988.757
2011-01-13,4953.314
2011-01-14,4965.069
2011-01-17,4982.534
2011-01-18,4999.457
2011-01-19,4945.135
2011-01-20,4865.644
2011-01-21,4885.461
2011-01-24,4920.209
2011-01-25,4870.197
2011-01-26,4952.549
2011-01-27,4938.24
2011-01-28,4926.122
2011-01-31,4965.106
2011-02-01,5063.802
2011-02-02,5072.56
2011-02-03,5116.963
2011-02-04,5099.98
2011-02-07,5119.554
2011-02-08,5130.524
2011-02-09,5073.589
2011-02-10,5092.848
2011-02-11,5095.628
2011-02-14,5153.851
2011-02-15,5159.85
2011-02-16,5220.967
2011-02-17,5271.262
2011-02-18,5267.598
2011-02-21,5261.441
2011-02-22,5198.891
2011-02-23,5159.989
2011-02-24,5178.582
2011-02-25,5267.832
2011-02-28,5326.078
2011-03-01,5322.839
2011-03-02,5338.972
2011-03-03,5363.688
2011-03-04,5390.216
2011-03-07,5328.274
2011-03-08,5292.406
2011-03-09,5256.413
2011-03-10,5136.713
2011-03-11,5142.562
2011-03-14,5131.519
2011-03-15,5071.316
2011-03-16,5016.611
2011-03-17,5118.339
2011-03-18,5152.177
2011-03-21,5273.619
2011-03-22,5269.193
2011-03-23,5269.079
2011-03-24,5285.928
2011-03-25,5273.235
2011-03-28,5229.0
2011-03-29,5239.725
2011-03-30,5325.197
2011-03-31,5323.908
2011-04-01,5379.65
2011-04-04,5396.703
2011-04-05,5427.616
2011-04-06,5437.79
2011-04-07,5393.126
2011-04-08,5445.934
2011-04-11,5373.035
2011-04-12,5246.579
2011-04-13,5264.044
2011-04-14,5256.126
2011-04-15,5253.453
2011-04-18,5165.336
2011-04-19,5257.064
2011-04-20,5336.19
2011-04-21,5385.573
2011-04-22,5385.573
2011-04-25,5335.88
2011-04-26,5356.76
2011-04-27,5317.419
2011-04-28,5359.5
2011-04-29,5386.119
2011-05-02,5390.728
2011-05-03,5270.508
2011-05-04,5207.373
2011-05-05,5095.682
2011-05-06,5174.175
2011-05-09,5172.774
2011-05-10,5193.914
2011-05-11,5134.373
2011-05-12,5057.777
2011-05-13,5055.392
2011-05-16,5050.767
2011-05-17,5051.187
2011-05-18,5128.655
2011-05-19,5149.399
2011-05-20,5135.669
2011-05-23,5107.622
2011-05-24,5093.691
2011-05-25,5161.268
2011-05-26,5151.256
2011-05-27,5179.041
2011-05-30,5190.403
2011-05-31,5221.538
2011-06-01,5088.718
2011-06-02,5057.297
2011-06-03,5060.078
2011-06-06,4978.887
2011-06-07,4996.303
2011-06-08,4944.321
2011-06-09,4984.708
2011-06-10,4912.174
2011-06-13,4866.718
2011-06-14,4971.877
2011-06-15,4909.029
2011-06-16,4800.258
2011-06-17,4798.457
2011-06-20,4818.952
2011-06-21,4934.564
2011-06-22,4929.842
2011-06-23,4862.957
2011-06-24,4815.079
2011-06-27,4830.117
2011-06-28,4899.051
2011-06-29,4998.74
2011-06-30,5072.103
2011-07-01,5086.333
2011-07-04,5124.851
2011-07-05,5130.107
2011-07-06,5096.143
2011-07-07,5143.241
2011-07-08,5094.904
2011-07-11,4999.241
2011-07-12,5015.108
2011-07-13,5102.684
2011-07-14,5073.2
2011-07-15,5098.885
2011-07-18,5045.077
2011-07-19,5142.155
2011-07-20,5163.871
2011-07-21,5217.217
2011-07-22,5206.573
2011-07-25,5207.135
2011-07-26,5162.877
2011-07-27,5033.885
2011-07-28,5036.074
2011-07-29,4963.018
2011-08-01,4932.518
2011-08-02,4849.807
2011-08-03,4857.657
2011-08-04,4648.474
2011-08-05,4540.479
2011-08-08,4324.577
2011-08-09,4480.009
2011-08-10,4522.783
2011-08-11,4645.326
2011-08-12,4641.891
2011-08-15,4727.704
2011-08-16,4682.898
2011-08-17,4711.947
2011-08-18,4500.549
2011-08-19,4462.369
2011-08-22,4469.034
2011-08-23,4566.03
2011-08-24,4587.667
2011-08-25,4574.465
2011-08-26,4567.468
2011-08-29,4684.839
2011-08-30,4719.971
2011-08-31,4786.205
2011-09-01,4773.237
2011-09-02,4711.259
2011-09-05,4662.738
2011-09-06,4630.894
2011-09-07,4719.593
2011-09-08,4726.053
2011-09-09,4557.98
2011-09-12,4459.857
2011-09-13,4508.935
2011-09-14,4532.646
2011-09-15,4607.856
2011-09-16,4557.862
2011-09-19,4488.891
2011-09-20,4499.028
2011-09-21,4373.31
2011-09-22,4110.858
2011-09-23,4087.157
2011-09-26,4149.122
2011-09-27,4263.895
2011-09-28,4161.321
2011-09-29,4171.306
2011-09-30,4109.913
2011-10-03,3950.504
2011-10-04,3879.216
2011-10-05,4030.916
2011-10-06,4162.658
2011-10-07,4143.552
2011-10-10,4162.323
2011-10-11,4241.53
2011-10-12,4355.906
2011-10-13,4265.819
2011-10-14,4390.143
2011-10-17,4312.351
2011-10-18,4351.813
2011-10-19,4307.67
2011-10-20,4263.92
2011-10-21,4363.237
2011-10-24,4460.348
2011-10-25,4383.623
2011-10-26,4420.715
2011-10-27,4618.592
2011-10-28,4649.556
2011-10-31,4538.351
2011-11-01,4366.671
2011-11-02,4443.644
2011-11-03,4529.452
2011-11-04,4479.764
2011-11-07,4502.596
2011-11-08,4528.173
2011-11-09,4382.339
2011-11-10,4351.318
2011-11-11,4453.613
2011-11-14,4417.562
2011-11-15,4391.181
2011-11-16,4375.457
2011-11-17,4274.401
2011-11-18,4261.578
2011-11-21,4158.635
2011-11-22,4172.677
2011-11-23,4054.94
2011-11-24,4013.719
2011-11-25,4011.678
2011-11-28,4139.501
2011-11-29,4184.467
2011-11-30,4415.384
2011-12-01,4374.548
2011-12-02,4368.11
2011-12-05,4395.732
2011-12-06,4374.221
2011-12-07,4410.973
2011-12-08,4314.717
2011-12-09,4320.999
2011-12-12,4263.261
2011-12-13,4194.857
2011-12-14,4069.628
2011-12-15,4075.366
2011-12-16,4119.985
2011-12-19,4082.586
2011-12-20,4175.143
2011-12-21,4186.211
2011-12-22,4266.72
2011-12-23,4291.387
2011-12-26,4291.387
2011-12-27,4285.925
2011-12-28,4215.317
2011-12-29,4257.095
2011-12-30,4316.44
2012-01-02,4316.44
2012-01-03,4450.356
2012-01-04,4432.329
2012-01-05,4404.435
2012-01-06,4373.389
2012-01-09,4366.838
2012-01-10,4429.236
2012-01-11,4417.112
2012-01-12,4425.94
2012-01-13,4396.4
2012-01-16,4430.377
2012-01-17,4439.428
2012-01-18,4476.366
2012-01-19,4520.428
2012-01-20,4502.663
2012-01-23,4587.555
2012-01-24,4521.326
2012-01-25,4569.146
2012-01-26,4594.261
2012-01-27,4585.226
2012-01-30,4560.354
2012-01-31,4572.162
2012-02-01,4620.185
2012-02-02,4631.152
2012-02-03,4656.617
2012-02-06,4645.941
2012-02-07,4633.699
2012-02-08,4634.523
2012-02-09,4631.293
2012-02-10,4557.275
2012-02-13,4567.679
2012-02-14,4548.974
2012-02-15,4567.029
2012-02-16,4604.206
2012-02-17,4607.911
2012-02-20,4629.738
2012-02-21,4674.557
2012-02-22,4686.994
2012-02-23,4707.295
2012-02-24,4697.25
2012-02-27,4684.06
2012-02-28,4722.077
2012-02-29,4734.407
2012-03-01,4763.398
2012-03-02,4721.582
2012-03-05,4650.334
2012-03-06,4527.576
2012-03-07,4536.752
2012-03-08,4621.036
2012-03-09,4657.666
2012-03-12,4605.06
2012-03-13,4667.872
2012-03-14,4605.195
2012-03-15,4633.713
2012-03-16,4657.676
2012-03-19,4670.767
2012-03-20,4627.519
2012-03-21,4631.256
2012-03-22,4572.036
2012-03-23,4618.85
2012-03-26,4692.869
2012-03-27,4664.176
2012-03-28,4617.017
2012-03-29,4576.494
2012-03-30,4591.89
2012-04-02,4669.354
2012-04-03,4612.806
2012-04-04,4521.769
2012-04-05,4516.212
2012-04-06,4516.212
2012-04-09,4457.332
2012-04-10,4405.636
2012-04-11,4441.583
2012-04-12,4537.737
2012-04-13,4463.82
2012-04-16,4452.287
2012-04-17,4555.404
2012-04-18,4545.357
2012-04-19,4536.759
2012-04-20,4541.631
2012-04-23,4465.383
2012-04-24,4495.522
2012-04-25,4558.362
2012-04-26,4570.442
2012-04-27,4624.582
2012-04-30,4614.494
2012-05-01,4644.909
2012-05-02,4579.424
2012-05-03,4508.437
2012-05-04,4416.708
2012-05-07,4405.798
2012-05-08,4324.604
2012-05-09,4297.354
2012-05-10,4327.414
2012-05-11,4338.402
2012-05-14,4240.809
2012-05-15,4183.075
2012-05-16,4157.337
2012-05-17,4122.94
2012-05-18,4095.353
2012-05-21,4079.921
2012-05-22,4163.172
2012-05-23,4163.367
2012-05-24,4172.709
2012-05-25,4160.997
2012-05-28,4171.308
2012-05-29,4204.413
2012-05-30,4109.602
2012-05-31,4118.464
2012-06-01,4038.037
2012-06-04,4027.335
2012-06-05,4090.806
2012-06-06,4161.198
2012-06-07,4187.587
2012-06-08,4122.698
2012-06-11,4097.611
2012-06-12,4134.557
2012-06-13,4158.758
2012-06-14,4146.844
2012-06-15,4179.74
2012-06-18,4197.753
2012-06-19,4302.324
2012-06-20,4282.171
2012-06-21,4138.062
2012-06-22,4135.099
2012-06-25,4085.304
2012-06-26,4097.82
2012-06-27,4137.401
2012-06-28,4118.432
2012-06-29,4235.915
2012-07-02,4237.577
2012-07-03,4359.279
2012-07-04,4385.904
2012-07-05,4339.396
2012-07-06,4257.521
2012-07-09,4243.258
2012-07-10,4192.537
2012-07-11,4209.906
2012-07-12,4147.268
2012-07-13,4224.101
2012-07-16,4217.288
2012-07-17,4235.413
2012-07-18,4263.544
2012-07-19,4310.832
2012-07-20,4278.537
2012-07-23,4220.888
2012-07-24,4181.298
2012-07-25,4188.602
2012-07-26,4283.412
2012-07-27,4351.531
2012-07-30,4361.154
2012-07-31,4328.117
2012-08-01,4316.266
2012-08-02,4257.003
2012-08-03,4337.293
2012-08-06,4337.944
2012-08-07,4426.287
2012-08-08,4398.073
2012-08-09,4440.496
2012-08-10,4459.058
2012-08-13,4429.608
2012-08-14,4443.318
2012-08-15,4472.606
2012-08-16,4530.001
2012-08-17,4552.743
2012-08-20,4542.597
2012-08-21,4573.694
2012-08-22,4539.433
2012-08-23,4521.19
2012-08-24,4526.293
2012-08-27,4528.243
2012-08-28,4536.166
2012-08-29,4528.039
2012-08-30,4466.593
2012-08-31,4511.863
2012-09-03,4510.035
2012-09-04,4508.573
2012-09-05,4507.097
2012-09-06,4608.676
2012-09-07,4685.188
2012-09-10,4671.507
2012-09-11,4688.738
2012-09-12,4681.655
2012-09-13,4740.392
2012-09-14,4831.993
2012-09-17,4795.947
2012-09-18,4769.876
2012-09-19,4765.658
2012-09-20,4742.787
2012-09-21,4734.938
2012-09-24,4695.86
2012-09-25,4686.642
2012-09-26,4642.195
2012-09-27,4686.742
2012-09-28,4677.731
2012-10-01,4719.314
2012-10-02,4713.917
2012-10-03,4679.695
2012-10-04,4742.936
2012-10-05,4761.71
2012-10-08,4759.271
2012-10-09,4693.031
2012-10-10,4665.679
2012-10-11,4686.029
2012-10-12,4663.363
2012-10-15,4667.812
2012-10-16,4713.226
2012-10-17,4752.294
2012-10-18,4753.021
2012-10-19,4697.219
2012-10-22,4680.305
2012-10-23,4614.431
2012-10-24,4608.448
2012-10-25,4640.488
2012-10-26,4621.752
2012-10-29,4614.309
2012-10-30,4647.554
2012-10-31,4660.391
2012-11-01,4700.469
2012-11-02,4657.483
2012-11-05,4648.656
2012-11-06,4661.899
2012-11-07,4605.022
2012-11-08,4577.451
2012-11-09,4564.021
2012-11-12,4568.351
2012-11-13,4544.33
2012-11-14,4455.843
2012-11-15,4419.15
2012-11-16,4441.454
2012-11-19,4534.68
2012-11-20,4529.973
2012-11-21,4554.627
2012-11-22,4574.005
2012-11-23,4620.152
2012-11-26,4601.741
2012-11-27,4575.667
2012-11-28,4594.91
2012-11-29,4631.187
2012-11-30,4637.913
2012-12-03,4607.29
2012-12-04,4600.899
2012-12-05,4606.746
2012-12-06,4620.669
2012-12-07,4625.575
2012-12-10,4659.113
2012-12-11,4681.385
2012-12-12,4716.619
2012-12-13,4695.617
2012-12-14,4686.532
2012-12-17,4693.181
2012-12-18,4716.753
2012-12-19,4734.297
2012-12-20,4721.291
2012-12-21,4695.939
2012-12-24,4699.886
2012-12-25,4699.886
2012-12-26,4690.196
2012-12-27,4698.069
2012-12-28,4664.248
2012-12-31,4708.752
2013-01-01,4708.752
2013-01-02,4804.052
2013-01-03,4775.33
2013-01-04,4799.379
2013-01-07,4777.62
2013-01-08,4774.728
2013-01-09,4785.561
2013-01-10,4820.442
2013-01-11,4837.57
2013-01-14,4829.584
2013-01-15,4854.055
2013-01-16,4827.697
2013-01-17,4851.717
2013-01-18,4834.236
2013-01-21,4862.749
2013-01-22,4879.344
2013-01-23,4839.209
2013-01-24,4831.662
2013-01-25,4806.502
2013-01-28,4805.832
2013-01-29,4833.249
2013-01-30,4822.889
2013-01-31,4794.035
2013-02-01,4827.684
2013-02-04,4809.795
2013-02-05,4824.637
2013-02-06,4835.036
2013-02-07,4825.067
2013-02-08,4826.648
2013-02-11,4784.666
2013-02-12,4823.398
2013-02-13,4817.953
2013-02-14,4804.187
2013-02-15,4766.123
2013-02-18,4747.245
2013-02-19,4786.608
2013-02-20,4740.549
2013-02-21,4693.275
2013-02-22,4691.957
2013-02-25,4660.0
2013-02-26,4656.229
2013-02-27,4696.331
2013-02-28,4725.281
2013-03-01,4707.087
2013-03-04,4674.977
2013-03-05,4688.216
2013-03-06,4713.628
2013-03-07,4715.699
2013-03-08,4735.136
2013-03-11,4745.379
2013-03-12,4759.048
2013-03-13,4699.667
2013-03-14,4729.191
2013-03-15,4765.985
2013-03-18,4732.519
2013-03-19,4704.122
2013-03-20,4729.672
2013-03-21,4706.663
2013-03-22,4719.572
2013-03-25,4691.635
2013-03-26,4731.024
2013-03-27,4723.161
2013-03-28,4750.035
2013-03-29,4750.035
2013-04-01,4728.715
2013-04-02,4735.253
2013-04-03,4642.68
2013-04-04,4605.53
2013-04-05,4565.806
2013-04-08,4572.697
2013-04-09,4645.288
2013-04-10,4672.609
2013-04-11,4665.859
2013-04-12,4600.41
2013-04-15,4439.535
2013-04-16,4472.877
2013-04-17,4391.042
2013-04-18,4420.673
2013-04-19,4441.402
2013-04-22,4445.041
2013-04-23,4448.802
2013-04-24,4513.367
2013-04-25,4564.365
2013-04-26,4535.34
2013-04-29,4589.275
2013-04-30,4679.942
2013-05-01,4616.567
2013-05-02,4641.355
2013-05-03,4663.662
2013-05-06,4670.415
2013-05-07,4699.08
2013-05-08,4757.281
2013-05-09,4739.872
2013-05-10,4714.27
2013-05-13,4697.646
2013-05-14,4693.705
2013-05-15,4646.44
2013-05-16,4665.36
2013-05-17,4659.482
2013-05-20,4656.763
2013-05-21,4697.971
2013-05-22,4687.111
2013-05-23,4644.314
2013-05-24,4657.509
2013-05-27,4665.591
2013-05-28,4664.288
2013-05-29,4659.399
2013-05-30,4710.871
2013-05-31,4655.054
2013-06-03,4632.389
2013-06-04,4629.242
2013-06-05,4560.599
2013-06-06,4568.012
2013-06-07,4604.858
2013-06-10,4619.888
2013-06-11,4560.853
2013-06-12,4527.159
2013-06-13,4598.804
2013-06-14,4559.942
2013-06-17,4599.019
2013-06-18,4616.233
2013-06-19,4589.975
2013-06-20,4409.171
2013-06-21,4373.884
2013-06-24,4296.207
2013-06-25,4360.284
2013-06-26,4373.263
2013-06-27,4382.728
2013-06-28,4394.925
2013-07-01,4414.593
2013-07-02,4414.608
2013-07-03,4407.091
2013-07-04,4424.329
2013-07-05,4380.635
2013-07-08,4424.099
2013-07-09,4470.617
2013-07-10,4482.292
2013-07-11,4597.727
2013-07-12,4589.582
2013-07-15,4609.471
2013-07-16,4608.422
2013-07-17,4618.406
2013-07-18,4660.638
2013-07-19,4690.652
2013-07-22,4736.204
2013-07-23,4748.455
2013-07-24,4724.731
2013-07-25,4726.642
2013-07-26,4711.547
2013-07-29,4735.07
2013-07-30,4683.309
2013-07-31,4647.213
2013-08-01,4672.54
2013-08-02,4661.845
2013-08-05,4647.724
2013-08-06,4608.237
2013-08-07,4561.814
2013-08-08,4641.949
2013-08-09,4663.063
2013-08-12,4680.617
2013-08-13,4682.234
2013-08-14,4692.292
2013-08-15,4702.373
2013-08-16,4715.453
2013-08-19,4671.409
2013-08-20,4673.89
2013-08-21,4612.501
2013-08-22,4624.908
2013-08-23,4649.43
2013-08-26,4653.262
2013-08-27,4594.183
2013-08-28,4613.508
2013-08-29,4636.241
2013-08-30,4602.859
2013-09-02,4605.479
2013-09-03,4635.495
2013-09-04,4666.812
2013-09-05,4692.609
2013-09-06,4739.88
2013-09-09,4759.269
2013-09-10,4753.592
2013-09-11,4766.999
2013-09-12,4731.286
2013-09-13,4727.988
2013-09-16,4774.979
2013-09-17,4793.118
2013-09-18,4809.633
2013-09-19,4850.332
2013-09-20,4777.946
2013-09-23,4776.023
2013-09-24,4785.169
2013-09-25,4784.392
2013-09-26,4777.872
2013-09-27,4794.093
2013-09-30,4782.65
2013-10-01,4788.375
2013-10-02,4778.028
2013-10-03,4751.165
2013-10-04,4765.491
2013-10-07,4777.513
2013-10-08,4729.65
2013-10-09,4712.491
2013-10-10,4785.846
2013-10-11,4786.504
2013-10-14,4804.547
2013-10-15,4807.957
2013-10-16,4827.098
2013-10-17,4882.198
2013-10-18,4918.687
2013-10-21,4931.259
2013-10-22,4958.345
2013-10-23,4912.741
2013-10-24,4923.435
2013-10-25,4943.877
2013-10-28,4932.267
2013-10-29,4963.343
2013-10-30,4967.485
2013-10-31,4939.718
2013-11-01,4926.422
2013-11-04,4951.548
2013-11-05,4937.092
2013-11-06,4961.589
2013-11-07,4914.853
2013-11-08,4931.317
2013-11-11,4931.163
2013-11-12,4910.183
2013-11-13,4936.612
2013-11-14,4945.463
2013-11-15,4983.247
2013-11-18,4992.44
2013-11-19,4978.444
2013-11-20,4979.121
2013-11-21,4963.404
2013-11-22,4957.001
2013-11-25,4940.367
2013-11-26,4901.545
2013-11-27,4885.892
2013-11-28,4888.177
2013-11-29,4894.806
2013-12-02,4888.81
2013-12-03,4841.621
2013-12-04,4816.016
2013-12-05,4795.821
2013-12-06,4833.714
2013-12-09,4836.047
2013-12-10,4851.92
2013-12-11,4784.991
2013-12-12,4769.782
2013-12-13,4782.364
2013-12-16,4822.041
2013-12-17,4808.304
2013-12-18,4844.704
2013-12-19,4858.135
2013-12-20,4866.529
2013-12-23,4924.915
2013-12-24,4935.531
2013-12-25,4935.531
2013-12-26,4928.573
2013-12-27,4932.775
2013-12-30,4942.708
2013-12-31,4973.707
2014-01-01,4973.707
2014-01-02,4958.217
2014-01-03,4947.737
2014-01-06,4900.234
2014-01-07,4905.303
2014-01-08,4890.04
2014-01-09,4873.632
2014-01-10,4886.598
2014-01-13,4884.761
2014-01-14,4858.793
2014-01-15,4886.557
2014-01-16,4913.093
2014-01-17,4922.404
2014-01-20,4952.256
2014-01-21,4932.257
2014-01-22,4918.154
2014-01-23,4867.267
2014-01-24,4812.91
2014-01-27,4769.583
2014-01-28,4761.137
2014-01-29,4752.835
2014-01-30,4772.626
2014-01-31,4767.857
2014-02-03,4737.561
2014-02-04,4729.713
2014-02-05,4740.606
2014-02-06,4809.976
2014-02-07,4859.368
2014-02-10,4846.493
2014-02-11,4876.236
2014-02-12,4915.401
2014-02-13,4948.405
2014-02-14,4967.763
2014-02-17,4970.253
2014-02-18,4984.895
2014-02-19,4969.98
2014-02-20,4986.26
2014-02-21,4957.01
2014-02-24,4989.683
2014-02-25,4973.244
2014-02-26,4963.206
2014-02-27,4954.585
2014-02-28,4978.853
2014-03-03,4979.479
2014-03-04,4992.567
2014-03-05,5016.923
2014-03-06,5047.504
2014-03-07,5009.911
2014-03-10,5001.063
2014-03-11,4998.071
2014-03-12,5004.348
2014-03-13,5006.219
2014-03-14,4984.34
2014-03-17,5004.607
2014-03-18,5036.503
2014-03-19,4982.733
2014-03-20,4960.187
2014-03-21,4978.742
2014-03-24,4950.605
2014-03-25,4974.639
2014-03-26,4950.155
2014-03-27,4985.338
2014-03-28,5011.438
2014-03-31,5051.316
2014-04-01,5075.761
2014-04-02,5095.326
2014-04-03,5078.528
2014-04-04,5095.536
2014-04-07,5049.139
2014-04-08,5107.382
2014-04-09,5134.749
2014-04-10,5089.834
2014-04-11,5053.803
2014-04-14,5059.911
2014-04-15,5059.74
2014-04-16,5093.476
2014-04-17,5124.476
2014-04-18,5124.476
2014-04-21,5106.813
2014-04-22,5125.836
2014-04-23,5113.109
2014-04-24,5126.042
2014-04-25,5118.823
2014-04-28,5126.543
2014-04-29,5174.227
2014-04-30,5198.071
2014-05-01,5199.037
2014-05-02,5234.81
2014-05-05,5211.303
2014-05-06,5213.222
2014-05-07,5226.106
2014-05-08,5204.414
2014-05-09,5184.976
2014-05-12,5231.112
2014-05-13,5237.966
2014-05-14,5235.44
2014-05-15,5218.076
2014-05-16,5189.226
2014-05-19,5201.416
