Date,CANADA Standard (Large+Mid Cap)
2009-12-02,5318.472
2009-12-03,5206.966
2009-12-04,5165.694
2009-12-07,5150.513
2009-12-08,5050.51
2009-12-09,5085.893
2009-12-10,5139.072
2009-12-11,5110.777
2009-12-14,5137.3
2009-12-15,5134.716
2009-12-16,5180.159
2009-12-17,5055.123
2009-12-18,5060.836
2009-12-21,5147.181
2009-12-22,5171.058
2009-12-23,5233.379
2009-12-24,5282.505
2009-12-25,5282.505
2009-12-28,5308.579
2009-12-29,5293.935
2009-12-30,5258.061
2009-12-31,5284.788
2010-01-01,5284.788
2010-01-04,5407.526
2010-01-05,5409.205
2010-01-06,5441.778
2010-01-07,5407.117
2010-01-08,5440.928
2010-01-11,5458.678
2010-01-12,5371.621
2010-01-13,5388.063
2010-01-14,5402.009
2010-01-15,5333.449
2010-01-18,5373.247
2010-01-19,5349.025
2010-01-20,5233.485
2010-01-21,5140.202
2010-01-22,5055.236
2010-01-25,5030.411
2010-01-26,5019.267
2010-01-27,5002.591
2010-01-28,4996.588
2010-01-29,4895.375
2010-02-01,4987.71
2010-02-02,5053.047
2010-02-03,5043.92
2010-02-04,4885.373
2010-02-05,4936.873
2010-02-08,4887.563
2010-02-09,4936.002
2010-02-10,4967.406
2010-02-11,5078.688
2010-02-12,5107.233
2010-02-15,5132.278
2010-02-16,5221.327
2010-02-17,5231.914
2010-02-18,5284.313
2010-02-19,5266.5
2010-02-22,5249.755
2010-02-23,5165.879
2010-02-24,5148.427
2010-02-25,5139.053
2010-02-26,5178.393
2010-03-01,5272.32
2010-03-02,5388.654
2010-03-03,5422.096
2010-03-04,5401.421
2010-03-05,5495.435
2010-03-08,5490.666
2010-03-09,5473.395
2010-03-10,5509.578
2010-03-11,5487.224
2010-03-12,5574.133
2010-03-15,5541.671
2010-03-16,5618.639
2010-03-17,5639.87
2010-03-18,5599.912
2010-03-19,5551.298
2010-03-22,5540.356
2010-03-23,5582.526
2010-03-24,5498.684
2010-03-25,5542.516
2010-03-26,5489.788
2010-03-29,5577.025
2010-03-30,5582.773
2010-03-31,5609.732
2010-04-01,5691.074
2010-04-02,5691.074
2010-04-05,5735.822
2010-04-06,5746.847
2010-04-07,5705.276
2010-04-08,5691.214
2010-04-09,5726.922
2010-04-12,5729.155
2010-04-13,5683.29
2010-04-14,5785.328
2010-04-15,5779.201
2010-04-16,5629.033
2010-04-19,5627.826
2010-04-20,5725.819
2010-04-21,5744.275
2010-04-22,5750.232
2010-04-23,5761.934
2010-04-26,5790.766
2010-04-27,5695.666
2010-04-28,5629.122
2010-04-29,5735.769
2010-04-30,5692.582
2010-05-03,5679.71
2010-05-04,5558.627
2010-05-05,5461.041
2010-05-06,5404.586
2010-05-07,5269.538
2010-05-10,5493.815
2010-05-11,5543.574
2010-05-12,5674.728
2010-05-13,5623.497
2010-05-14,5507.054
2010-05-17,5413.177
2010-05-18,5410.624
2010-05-19,5278.461
2010-05-20,5063.687
2010-05-21,5143.554
2010-05-24,5153.255
2010-05-25,5048.501
2010-05-26,5140.134
2010-05-27,5271.413
2010-05-28,5248.002
2010-05-31,5303.15
2010-06-01,5231.817
2010-06-02,5336.141
2010-06-03,5370.057
2010-06-04,5210.047
2010-06-07,5143.419
2010-06-08,5157.982
2010-06-09,5215.126
2010-06-10,5331.985
2010-06-11,5331.513
2010-06-14,5395.804
2010-06-15,5482.307
2010-06-16,5509.906
2010-06-17,5484.848
2010-06-18,5510.972
2010-06-21,5550.221
2010-06-22,5476.712
2010-06-23,5355.955
2010-06-24,5288.745
2010-06-25,5318.1
2010-06-28,5313.066
2010-06-29,5072.287
2010-06-30,5029.586
2010-07-01,5024.149
2010-07-02,4982.16
2010-07-05,4924.624
2010-07-06,5057.932
2010-07-07,5134.183
2010-07-08,5204.002
2010-07-09,5318.178
2010-07-12,5296.13
2010-07-13,5369.861
2010-07-14,5334.088
2010-07-15,5350.355
2010-07-16,5211.084
2010-07-19,5183.77
2010-07-20,5218.197
2010-07-21,5227.052
2010-07-22,5315.912
2010-07-23,5333.492
2010-07-26,5387.73
2010-07-27,5365.813
2010-07-28,5347.7
2010-07-29,5381.183
2010-07-30,5391.622
2010-08-02,5433.829
2010-08-03,5454.368
2010-08-04,5498.948
2010-08-05,5484.61
2010-08-06,5436.602
2010-08-09,5469.276
2010-08-10,5404.432
2010-08-11,5245.084
2010-08-12,5205.676
2010-08-13,5244.526
2010-08-16,5221.617
2010-08-17,5364.02
2010-08-18,5395.541
2010-08-19,5336.941
2010-08-20,5276.527
2010-08-23,5272.429
2010-08-24,5160.077
2010-08-25,5170.509
2010-08-26,5225.468
2010-08-27,5300.009
2010-08-30,5341.957
2010-08-31,5288.658
2010-09-01,5412.781
2010-09-02,5453.337
2010-09-03,5511.969
2010-09-06,5559.367
2010-09-07,5488.251
2010-09-08,5501.442
2010-09-09,5525.687
2010-09-10,5545.975
2010-09-13,5601.513
2010-09-14,5633.781
2010-09-15,5605.819
2010-09-16,5613.031
2010-09-17,5576.366
2010-09-20,5630.851
2010-09-21,5588.175
2010-09-22,5583.536
2010-09-23,5525.001
2010-09-24,5622.679
2010-09-27,5611.89
2010-09-28,5626.792
2010-09-29,5673.165
2010-09-30,5702.259
2010-10-01,5713.728
2010-10-04,5707.898
2010-10-05,5823.394
2010-10-06,5860.439
2010-10-07,5808.019
2010-10-08,5838.763
2010-10-11,5856.043
2010-10-12,5884.56
2010-10-13,5979.826
2010-10-14,5948.396
2010-10-15,5899.952
2010-10-18,5906.986
2010-10-19,5766.274
2010-10-20,5836.252
2010-10-21,5839.208
2010-10-22,5804.39
2010-10-25,5869.931
2010-10-26,5861.553
2010-10-27,5750.934
2010-10-28,5791.826
2010-10-29,5882.808
2010-11-01,5899.72
2010-11-02,5923.465
2010-11-03,5922.162
2010-11-04,6059.171
2010-11-05,6086.489
2010-11-08,6126.445
2010-11-09,6101.797
2010-11-10,6080.575
2010-11-11,6077.363
2010-11-12,5964.201
2010-11-15,5964.564
2010-11-16,5817.781
2010-11-17,5854.635
2010-11-18,5958.219
2010-11-19,5986.973
2010-11-22,5981.909
2010-11-23,5903.802
2010-11-24,6020.328
2010-11-25,6055.041
2010-11-26,5960.822
2010-11-29,5936.072
2010-11-30,5945.569
2010-12-01,6083.923
2010-12-02,6178.409
2010-12-03,6191.347
2010-12-06,6221.744
2010-12-07,6206.178
2010-12-08,6129.54
2010-12-09,6145.205
2010-12-10,6183.06
2010-12-13,6249.675
2010-12-14,6223.017
2010-12-15,6219.518
2010-12-16,6186.821
2010-12-17,6168.6
2010-12-20,6102.888
2010-12-21,6200.267
2010-12-22,6227.046
2010-12-23,6251.912
2010-12-24,6287.628
2010-12-27,6272.971
2010-12-28,6331.06
2010-12-29,6361.928
2010-12-30,6358.158
2010-12-31,6405.832
2011-01-03,6427.178
2011-01-04,6353.82
2011-01-05,6372.745
2011-01-06,6325.412
2011-01-07,6344.395
2011-01-10,6299.746
2011-01-11,6396.267
2011-01-12,6463.035
2011-01-13,6417.118
2011-01-14,6432.346
2011-01-17,6455.217
2011-01-18,6477.232
2011-01-19,6406.853
2011-01-20,6303.866
2011-01-21,6329.539
2011-01-24,6375.442
2011-01-25,6310.638
2011-01-26,6417.347
2011-01-27,6399.072
2011-01-28,6383.94
2011-01-31,6434.461
2011-02-01,6562.364
2011-02-02,6573.714
2011-02-03,6631.301
2011-02-04,6609.291
2011-02-07,6634.658
2011-02-08,6648.918
2011-02-09,6575.254
2011-02-10,6600.213
2011-02-11,6604.069
2011-02-14,6679.527
2011-02-15,6687.332
2011-02-16,6766.553
2011-02-17,6831.94
2011-02-18,6827.489
2011-02-21,6819.508
2011-02-22,6738.436
2011-02-23,6688.051
2011-02-24,6712.541
2011-02-25,6828.384
2011-02-28,6904.17
2011-03-01,6900.122
2011-03-02,6921.256
2011-03-03,6953.363
2011-03-04,6987.754
2011-03-07,6907.454
2011-03-08,6861.216
2011-03-09,6814.755
2011-03-10,6659.569
2011-03-11,6667.823
2011-03-14,6653.533
2011-03-15,6575.509
2011-03-16,6504.926
2011-03-17,6636.854
2011-03-18,6680.732
2011-03-21,6838.424
2011-03-22,6832.888
2011-03-23,6832.796
2011-03-24,6855.074
2011-03-25,6838.613
2011-03-28,6781.245
2011-03-29,6796.209
2011-03-30,6907.18
2011-03-31,6905.507
2011-04-01,6979.249
2011-04-04,7001.372
2011-04-05,7041.476
2011-04-06,7054.72
2011-04-07,6996.776
2011-04-08,7065.286
2011-04-11,6970.71
2011-04-12,6806.831
2011-04-13,6829.532
2011-04-14,6819.258
2011-04-15,6815.79
2011-04-18,6701.469
2011-04-19,6820.476
2011-04-20,6923.133
2011-04-21,6988.118
2011-04-22,6988.118
2011-04-25,6923.637
2011-04-26,6950.73
2011-04-27,6900.081
2011-04-28,6955.197
2011-04-29,6989.742
2011-05-02,6995.724
2011-05-03,6839.709
2011-05-04,6757.777
2011-05-05,6612.832
2011-05-06,6714.78
2011-05-09,6712.962
2011-05-10,6740.517
2011-05-11,6663.62
2011-05-12,6564.235
2011-05-13,6561.431
2011-05-16,6555.429
2011-05-17,6556.155
2011-05-18,6656.838
2011-05-19,6683.764
2011-05-20,6666.212
2011-05-23,6629.806
2011-05-24,6611.906
2011-05-25,6699.726
2011-05-26,6686.73
2011-05-27,6723.294
2011-05-30,6738.2
2011-05-31,6778.772
2011-06-01,6606.723
2011-06-02,6565.93
2011-06-03,6569.541
2011-06-06,6464.129
2011-06-07,6487.054
2011-06-08,6419.775
2011-06-09,6472.214
2011-06-10,6378.035
2011-06-13,6320.14
2011-06-14,6456.752
2011-06-15,6375.286
2011-06-16,6234.04
2011-06-17,6231.701
2011-06-20,6258.317
2011-06-21,6408.607
2011-06-22,6402.538
2011-06-23,6315.672
2011-06-24,6253.916
2011-06-27,6273.448
2011-06-28,6364.122
2011-06-29,6493.622
2011-06-30,6589.677
2011-07-01,6608.164
2011-07-04,6658.946
2011-07-05,6665.799
2011-07-06,6621.711
2011-07-07,6682.938
2011-07-08,6620.131
2011-07-11,6495.83
2011-07-12,6516.453
2011-07-13,6630.442
2011-07-14,6592.131
2011-07-15,6625.506
2011-07-18,6555.587
2011-07-19,6681.74
2011-07-20,6709.959
2011-07-21,6779.276
2011-07-22,6766.43
2011-07-25,6767.16
2011-07-26,6709.643
2011-07-27,6542.407
2011-07-28,6545.823
2011-07-29,6450.865
2011-08-01,6411.222
2011-08-02,6303.716
2011-08-03,6313.919
2011-08-04,6042.025
2011-08-05,5901.655
2011-08-08,5621.068
2011-08-09,5823.147
2011-08-10,5878.851
2011-08-11,6038.389
2011-08-12,6033.924
2011-08-15,6145.472
2011-08-16,6087.413
2011-08-17,6125.389
2011-08-18,5850.617
2011-08-19,5801.269
2011-08-22,5810.213
2011-08-23,5936.497
2011-08-24,5964.655
2011-08-25,5947.519
2011-08-26,5938.421
2011-08-29,6091.48
2011-08-30,6137.312
2011-08-31,6223.584
2011-09-01,6206.935
2011-09-02,6126.341
2011-09-05,6063.247
2011-09-06,6021.87
2011-09-07,6137.737
2011-09-08,6146.138
2011-09-09,5927.563
2011-09-12,5799.956
2011-09-13,5864.68
2011-09-14,5895.673
2011-09-15,5993.499
2011-09-16,5928.513
2011-09-19,5838.801
2011-09-20,5852.126
2011-09-21,5688.682
2011-09-22,5347.291
2011-09-23,5316.461
2011-09-26,5397.48
2011-09-27,5546.785
2011-09-28,5414.495
2011-09-29,5427.487
2011-09-30,5348.256
2011-10-03,5141.513
2011-10-04,5048.732
2011-10-05,5246.17
2011-10-06,5417.667
2011-10-07,5392.801
2011-10-10,5417.232
2011-10-11,5520.358
2011-10-12,5669.303
2011-10-13,5552.127
2011-10-14,5713.938
2011-10-17,5612.689
2011-10-18,5664.05
2011-10-19,5606.596
2011-10-20,5549.654
2011-10-21,5678.919
2011-10-24,5806.267
2011-10-25,5706.39
2011-10-26,5754.674
2011-10-27,6012.529
2011-10-28,6053.471
2011-10-31,5908.688
2011-11-01,5685.17
2011-11-02,5785.384
2011-11-03,5897.102
2011-11-04,5832.411
2011-11-07,5862.137
2011-11-08,5895.523
2011-11-09,5705.716
2011-11-10,5665.85
2011-11-11,5799.048
2011-11-14,5752.106
2011-11-15,5717.93
2011-11-16,5697.53
2011-11-17,5565.943
2011-11-18,5549.245
2011-11-21,5415.479
2011-11-22,5433.765
2011-11-23,5280.768
2011-11-24,5227.085
2011-11-25,5224.427
2011-11-28,5391.414
2011-11-29,5450.126
2011-11-30,5751.249
2011-12-01,5698.059
2011-12-02,5689.705
2011-12-05,5725.684
2011-12-06,5697.671
2011-12-07,5746.219
2011-12-08,5620.825
2011-12-09,5629.009
2011-12-12,5553.801
2011-12-13,5465.845
2011-12-14,5302.832
2011-12-15,5310.308
2011-12-16,5368.534
2011-12-19,5319.801
2011-12-20,5440.407
2011-12-21,5454.829
2011-12-22,5560.16
2011-12-23,5592.448
2011-12-26,5592.448
2011-12-27,5585.33
2011-12-28,5494.532
2011-12-29,5549.654
2011-12-30,5627.019
2012-01-02,5627.019
2012-01-03,5802.318
2012-01-04,5778.815
2012-01-05,5742.447
2012-01-06,5702.011
2012-01-09,5693.47
2012-01-10,5774.83
2012-01-11,5759.107
2012-01-12,5770.617
2012-01-13,5732.111
2012-01-16,5776.411
2012-01-17,5788.568
2012-01-18,5836.732
2012-01-19,5894.214
2012-01-20,5871.051
2012-01-23,5981.767
2012-01-24,5896.339
2012-01-25,5958.702
2012-01-26,5991.488
2012-01-27,5980.002
2012-01-30,5948.188
2012-01-31,5963.589
2012-02-01,6026.227
2012-02-02,6040.532
2012-02-03,6073.793
2012-02-06,6059.868
2012-02-07,6043.907
2012-02-08,6045.024
2012-02-09,6040.838
2012-02-10,5944.3
2012-02-13,5958.224
2012-02-14,5933.87
2012-02-15,5957.434
2012-02-16,6005.929
2012-02-17,6011.191
2012-02-20,6039.664
2012-02-21,6098.174
2012-02-22,6114.637
2012-02-23,6141.122
2012-02-24,6128.016
2012-02-27,6111.225
2012-02-28,6160.984
2012-02-29,6177.206
2012-03-01,6215.365
2012-03-02,6160.925
2012-03-05,6068.214
2012-03-06,5908.027
2012-03-07,5920.42
2012-03-08,6030.481
2012-03-09,6078.283
2012-03-12,6009.633
2012-03-13,6092.41
2012-03-14,6010.66
2012-03-15,6048.214
2012-03-16,6079.491
2012-03-19,6096.578
2012-03-20,6040.194
2012-03-21,6045.342
2012-03-22,5968.041
2012-03-23,6029.148
2012-03-26,6126.208
2012-03-27,6088.897
2012-03-28,6028.52
2012-03-29,5975.608
2012-03-30,5996.437
2012-04-02,6098.426
2012-04-03,6024.611
2012-04-04,5905.711
2012-04-05,5898.497
2012-04-06,5898.497
2012-04-09,5821.595
2012-04-10,5754.227
2012-04-11,5801.27
2012-04-12,5926.869
2012-04-13,5830.398
2012-04-16,5815.333
2012-04-17,5950.019
2012-04-18,5936.896
2012-04-19,5925.696
2012-04-20,5932.061
2012-04-23,5833.511
2012-04-24,5872.883
2012-04-25,5954.977
2012-04-26,5970.976
2012-04-27,6042.386
2012-04-30,6029.206
2012-05-01,6068.946
2012-05-02,5983.384
2012-05-03,5890.634
2012-05-04,5770.783
2012-05-07,5756.528
2012-05-08,5650.53
2012-05-09,5614.925
2012-05-10,5654.202
2012-05-11,5669.132
2012-05-14,5541.613
2012-05-15,5466.366
2012-05-16,5432.744
2012-05-17,5387.914
2012-05-18,5351.932
2012-05-21,5331.765
2012-05-22,5440.744
2012-05-23,5441.501
2012-05-24,5453.718
2012-05-25,5438.411
2012-05-28,5452.136
2012-05-29,5495.949
2012-05-30,5372.314
2012-05-31,5384.137
2012-06-01,5278.994
2012-06-04,5265.004
2012-06-05,5347.98
2012-06-06,5440.536
2012-06-07,5475.038
2012-06-08,5390.199
2012-06-11,5357.399
2012-06-12,5405.749
2012-06-13,5438.813
2012-06-14,5423.231
2012-06-15,5466.253
2012-06-18,5489.81
2012-06-19,5626.568
2012-06-20,5600.324
2012-06-21,5411.899
2012-06-22,5408.025
2012-06-25,5342.9
2012-06-26,5359.844
2012-06-27,5412.792
2012-06-28,5388.741
2012-06-29,5542.459
2012-07-02,5544.635
2012-07-03,5704.653
2012-07-04,5739.522
2012-07-05,5678.69
2012-07-06,5571.569
2012-07-09,5552.905
2012-07-10,5486.537
2012-07-11,5509.457
2012-07-12,5427.483
2012-07-13,5528.043
2012-07-16,5519.127
2012-07-17,5542.902
2012-07-18,5579.717
2012-07-19,5641.627
2012-07-20,5599.362
2012-07-23,5523.962
2012-07-24,5473.12
2012-07-25,5482.68
2012-07-26,5606.783
2012-07-27,5696.196
2012-07-30,5709.428
2012-07-31,5666.178
2012-08-01,5650.662
2012-08-02,5573.077
2012-08-03,5678.19
2012-08-06,5679.042
2012-08-07,5794.733
2012-08-08,5757.897
2012-08-09,5813.436
2012-08-10,5837.738
2012-08-13,5799.475
2012-08-14,5817.445
2012-08-15,5856.087
2012-08-16,5931.276
2012-08-17,5961.464
2012-08-20,5948.203
2012-08-21,5989.067
2012-08-22,5944.28
2012-08-23,5920.633
2012-08-24,5927.317
2012-08-27,5930.164
2012-08-28,5940.583
2012-08-29,5930.717
2012-08-30,5850.571
2012-08-31,5909.868
2012-09-03,5907.473
2012-09-04,5905.592
2012-09-05,5903.983
2012-09-06,6037.214
2012-09-07,6137.442
2012-09-10,6119.519
2012-09-11,6142.1
2012-09-12,6134.052
2012-09-13,6211.01
2012-09-14,6331.029
2012-09-17,6283.84
2012-09-18,6249.681
2012-09-19,6244.265
2012-09-20,6214.322
2012-09-21,6204.086
2012-09-24,6152.883
2012-09-25,6140.964
2012-09-26,6084.4
2012-09-27,6142.787
2012-09-28,6131.751
2012-10-01,6187.131
2012-10-02,6180.055
2012-10-03,6135.19
2012-10-04,6218.1
2012-10-05,6242.738
2012-10-08,6239.54
2012-10-09,6152.707
2012-10-10,6116.892
2012-10-11,6143.839
2012-10-12,6114.122
2012-10-15,6119.966
2012-10-16,6179.508
2012-10-17,6230.73
2012-10-18,6231.708
2012-10-19,6158.545
2012-10-22,6136.37
2012-10-23,6051.111
2012-10-24,6043.264
2012-10-25,6085.28
2012-10-26,6060.739
2012-10-29,6051.215
2012-10-30,6095.502
2012-10-31,6112.338
2012-11-01,6164.901
2012-11-02,6108.523
2012-11-05,6096.946
2012-11-06,6114.315
2012-11-07,6039.771
2012-11-08,6003.609
2012-11-09,5985.995
2012-11-12,5991.674
2012-11-13,5960.516
2012-11-14,5844.588
2012-11-15,5796.553
2012-11-16,5826.096
2012-11-19,5948.586
2012-11-20,5942.42
2012-11-21,5974.863
2012-11-22,6000.492
2012-11-23,6061.157
2012-11-26,6037.305
2012-11-27,6003.097
2012-11-28,6029.051
2012-11-29,6077.095
2012-11-30,6085.954
2012-12-03,6045.77
2012-12-04,6037.405
2012-12-05,6045.077
2012-12-06,6063.729
2012-12-07,6070.287
2012-12-10,6114.339
2012-12-11,6143.637
2012-12-12,6191.36
2012-12-13,6163.79
2012-12-14,6151.865
2012-12-17,6160.593
2012-12-18,6191.536
2012-12-19,6214.622
2012-12-20,6197.575
2012-12-21,6164.462
2012-12-24,6170.193
2012-12-25,6170.193
2012-12-26,6157.472
2012-12-27,6169.096
2012-12-28,6125.496
2012-12-31,6183.942
2013-01-01,6183.942
2013-01-02,6310.015
2013-01-03,6272.29
2013-01-04,6303.878
2013-01-07,6275.297
2013-01-08,6271.502
2013-01-09,6285.731
2013-01-10,6331.547
2013-01-11,6354.091
2013-01-14,6343.602
2013-01-15,6376.04
2013-01-16,6341.419
2013-01-17,6372.97
2013-01-18,6350.033
2013-01-21,6387.486
2013-01-22,6410.363
2013-01-23,6357.683
2013-01-24,6347.768
2013-01-25,6314.714
2013-01-28,6313.832
2013-01-29,6350.185
2013-01-30,6337.245
2013-01-31,6299.33
2013-02-01,6343.568
2013-02-04,6320.061
2013-02-05,6339.598
2013-02-06,6353.263
2013-02-07,6340.163
2013-02-08,6342.241
2013-02-11,6287.089
2013-02-12,6338.117
2013-02-13,6331.308
2013-02-14,6313.249
2013-02-15,6263.52
2013-02-18,6238.71
2013-02-19,6290.453
2013-02-20,6230.13
2013-02-21,6168.225
2013-02-22,6166.493
2013-02-25,6124.751
2013-02-26,6120.437
2013-02-27,6173.359
2013-02-28,6211.805
2013-03-01,6187.909
2013-03-04,6145.696
2013-03-05,6163.46
2013-03-06,6196.869
2013-03-07,6199.763
2013-03-08,6225.316
2013-03-11,6238.872
2013-03-12,6256.976
2013-03-13,6179.894
2013-03-14,6218.927
2013-03-15,6267.324
2013-03-18,6223.316
2013-03-19,6186.088
2013-03-20,6219.879
2013-03-21,6189.668
2013-03-22,6206.645
2013-03-25,6169.905
2013-03-26,6223.694
2013-03-27,6213.349
2013-03-28,6249.642
2013-03-29,6249.642
2013-04-01,6222.511
2013-04-02,6231.115
2013-04-03,6109.321
2013-04-04,6060.434
2013-04-05,6008.162
2013-04-08,6017.233
2013-04-09,6113.07
2013-04-10,6149.023
2013-04-11,6140.19
2013-04-12,6054.149
2013-04-15,5843.306
2013-04-16,5887.242
2013-04-17,5779.529
2013-04-18,5818.555
2013-04-19,5845.838
2013-04-22,5850.628
2013-04-23,5856.745
2013-04-24,5941.744
2013-04-25,6008.881
2013-04-26,5970.968
2013-04-29,6042.681
2013-04-30,6162.062
2013-05-01,6078.639
2013-05-02,6111.277
2013-05-03,6140.649
2013-05-06,6149.541
2013-05-07,6187.284
2013-05-08,6263.951
2013-05-09,6241.03
2013-05-10,6207.614
2013-05-13,6186.152
2013-05-14,6181.098
2013-05-15,6118.942
2013-05-16,6143.859
2013-05-17,6136.118
2013-05-20,6132.537
2013-05-21,6187.155
2013-05-22,6173.16
2013-05-23,6116.795
2013-05-24,6134.173
2013-05-27,6145.081
2013-05-28,6143.489
2013-05-29,6137.908
2013-05-30,6205.804
2013-05-31,6132.648
2013-06-03,6102.81
2013-06-04,6098.665
2013-06-05,6008.578
2013-06-06,6018.45
2013-06-07,6066.995
2013-06-10,6086.798
2013-06-11,6009.029
2013-06-12,5966.201
2013-06-13,6060.618
2013-06-14,6009.404
2013-06-17,6060.903
2013-06-18,6083.875
2013-06-19,6049.268
2013-06-20,5811.023
2013-06-21,5764.582
2013-06-24,5662.207
2013-06-25,5746.659
2013-06-26,5765.564
2013-06-27,5778.896
2013-06-28,5794.979
2013-07-01,5820.913
2013-07-02,5820.933
2013-07-03,5811.032
2013-07-04,5833.794
2013-07-05,5777.086
2013-07-08,5834.409
2013-07-09,5895.767
2013-07-10,5911.544
2013-07-11,6063.836
2013-07-12,6053.093
2013-07-15,6079.341
2013-07-16,6078.022
2013-07-17,6091.189
2013-07-18,6146.931
2013-07-19,6186.516
2013-07-22,6246.594
2013-07-23,6263.929
2013-07-24,6232.634
2013-07-25,6235.155
2013-07-26,6215.242
2013-07-29,6246.573
2013-07-30,6178.983
2013-07-31,6131.38
2013-08-01,6164.796
2013-08-02,6150.686
2013-08-05,6132.054
2013-08-06,6079.957
2013-08-07,6018.708
2013-08-08,6124.47
2013-08-09,6152.326
2013-08-12,6175.486
2013-08-13,6178.019
2013-08-14,6191.509
2013-08-15,6204.86
2013-08-16,6222.407
2013-08-19,6164.287
2013-08-20,6167.84
2013-08-21,6087.111
2013-08-22,6103.502
2013-08-23,6135.864
2013-08-26,6141.218
2013-08-27,6063.371
2013-08-28,6089.605
2013-08-29,6119.689
2013-08-30,6076.032
2013-09-02,6079.49
2013-09-03,6119.169
2013-09-04,6160.51
2013-09-05,6194.92
2013-09-06,6257.429
2013-09-09,6283.041
2013-09-10,6275.557
2013-09-11,6294.208
2013-09-12,6247.323
2013-09-13,6242.968
2013-09-16,6305.017
2013-09-17,6329.019
2013-09-18,6350.889
2013-09-19,6404.675
2013-09-20,6309.092
2013-09-23,6306.624
2013-09-24,6318.874
2013-09-25,6318.392
2013-09-26,6311.045
2013-09-27,6333.38
2013-09-30,6318.274
2013-10-01,6326.797
2013-10-02,6313.147
2013-10-03,6277.653
2013-10-04,6296.582
2013-10-07,6312.466
2013-10-08,6249.23
2013-10-09,6226.557
2013-10-10,6323.912
2013-10-11,6324.782
2013-10-14,6348.622
2013-10-15,6353.208
2013-10-16,6378.501
2013-10-17,6451.309
2013-10-18,6499.571
2013-10-21,6516.183
2013-10-22,6553.162
2013-10-23,6492.96
2013-10-24,6507.094
2013-10-25,6534.111
2013-10-28,6518.767
2013-10-29,6560.138
2013-10-30,6566.298
2013-10-31,6529.593
2013-11-01,6512.039
2013-11-04,6545.252
2013-11-05,6526.144
2013-11-06,6558.587
2013-11-07,6496.809
2013-11-08,6518.573
2013-11-11,6518.369
2013-11-12,6490.699
2013-11-13,6526.108
2013-11-14,6537.897
2013-11-15,6588.135
2013-11-18,6600.289
2013-11-19,6581.937
2013-11-20,6583.112
2013-11-21,6562.448
2013-11-22,6553.982
2013-11-25,6532.289
2013-11-26,6481.113
2013-11-27,6460.99
2013-11-28,6464.059
2013-11-29,6473.37
2013-12-02,6465.441
2013-12-03,6403.082
2013-12-04,6369.235
2013-12-05,6342.528
2013-12-06,6393.187
2013-12-09,6396.364
2013-12-10,6417.275
2013-12-11,6329.675
2013-12-12,6310.12
2013-12-13,6326.789
2013-12-16,6379.279
2013-12-17,6361.106
2013-12-18,6409.261
2013-12-19,6427.073
2013-12-20,6438.177
2013-12-23,6516.141
2013-12-24,6530.187
2013-12-25,6530.187
2013-12-26,6520.981
2013-12-27,6527.802
2013-12-30,6540.947
2013-12-31,6581.97
2014-01-01,6581.97
2014-01-02,6562.428
2014-01-03,6549.441
2014-01-06,6486.559
2014-01-07,6493.27
2014-01-08,6473.08
2014-01-09,6451.361
2014-01-10,6468.524
2014-01-13,6466.147
2014-01-14,6432.216
2014-01-15,6468.988
2014-01-16,6504.117
2014-01-17,6516.574
2014-01-20,6556.112
2014-01-21,6529.66
2014-01-22,6511.039
2014-01-23,6444.778
2014-01-24,6372.804
2014-01-27,6315.435
2014-01-28,6304.251
2014-01-29,6293.683
2014-01-30,6320.443
2014-01-31,6314.128
2014-02-03,6274.026
2014-02-04,6263.67
2014-02-05,6278.096
2014-02-06,6369.964
2014-02-07,6435.375
2014-02-10,6418.325
2014-02-11,6457.793
2014-02-12,6510.091
2014-02-13,6553.834
2014-02-14,6579.473
2014-02-17,6582.771
2014-02-18,6602.178
2014-02-19,6582.618
2014-02-20,6604.336
2014-02-21,6565.724
2014-02-24,6609.272
2014-02-25,6587.498
2014-02-26,6574.841
2014-02-27,6563.63
2014-02-28,6596.228
2014-03-03,6597.121
2014-03-04,6614.491
2014-03-05,6646.777
2014-03-06,6687.736
2014-03-07,6638.01
2014-03-10,6626.286
2014-03-11,6622.5
2014-03-12,6631.838
2014-03-13,6634.705
2014-03-14,6605.772
2014-03-17,6632.633
2014-03-18,6674.946
2014-03-19,6603.721
2014-03-20,6573.881
2014-03-21,6598.539
2014-03-24,6561.247
2014-03-25,6593.308
2014-03-26,6561.368
2014-03-27,6609.086
2014-03-28,6644.566
2014-03-31,6697.44
2014-04-01,6730.844
2014-04-02,6756.842
2014-04-03,6734.567
2014-04-04,6757.121
2014-04-07,6695.593
2014-04-08,6773.215
2014-04-09,6809.509
2014-04-10,6750.022
2014-04-11,6702.296
2014-04-14,6710.396
2014-04-15,6710.221
2014-04-16,6754.961
2014-04-17,6796.074
2014-04-18,6796.074
2014-04-21,6772.729
2014-04-22,6799.131
2014-04-23,6782.317
2014-04-24,6799.472
2014-04-25,6789.91
2014-04-28,6800.434
2014-04-29,6864.253
2014-04-30,6895.885
2014-05-01,6897.187
2014-05-02,6944.645
2014-05-05,6913.459
2014-05-06,6916.006
2014-05-07,6933.135
2014-05-08,6904.358
2014-05-09,6878.85
2014-05-12,6940.057
2014-05-13,6949.628
2014-05-14,6946.356
2014-05-15,6923.349
2014-05-16,6885.071
2014-05-19,6901.244
