Date,FINLAND GROWTH Standard (Large+Mid Cap)
2010-05-10,922.887
2010-05-11,905.373
2010-05-12,934.184
2010-05-13,925.748
2010-05-14,889.817
2010-05-17,884.815
2010-05-18,894.666
2010-05-19,862.129
2010-05-20,845.335
2010-05-21,852.683
2010-05-24,840.761
2010-05-25,810.152
2010-05-26,833.787
2010-05-27,864.03
2010-05-28,870.499
2010-05-31,862.809
2010-06-01,867.507
2010-06-02,874.27
2010-06-03,885.538
2010-06-04,856.799
2010-06-07,844.529
2010-06-08,841.296
2010-06-09,873.012
2010-06-10,901.957
2010-06-11,900.942
2010-06-14,940.083
2010-06-15,950.568
2010-06-16,943.986
2010-06-17,942.087
2010-06-18,947.153
2010-06-21,954.173
2010-06-22,943.893
2010-06-23,928.348
2010-06-24,909.67
2010-06-25,907.897
2010-06-28,917.259
2010-06-29,874.591
2010-06-30,877.102
2010-07-01,871.14
2010-07-02,884.815
2010-07-05,876.402
2010-07-06,909.93
2010-07-07,907.566
2010-07-08,921.144
2010-07-09,928.086
2010-07-12,928.273
2010-07-13,957.608
2010-07-14,960.791
2010-07-15,963.799
2010-07-16,950.06
2010-07-19,950.502
2010-07-20,945.169
2010-07-21,960.792
2010-07-22,979.009
2010-07-23,986.636
2010-07-26,996.109
2010-07-27,996.653
2010-07-28,999.403
2010-07-29,1002.325
2010-07-30,993.892
2010-08-02,1030.999
2010-08-03,1033.575
2010-08-04,1029.811
2010-08-05,1044.333
2010-08-06,1046.836
2010-08-09,1059.509
2010-08-10,1029.058
2010-08-11,985.006
2010-08-12,979.948
2010-08-13,991.139
2010-08-16,998.179
2010-08-17,1020.292
2010-08-18,1019.092
2010-08-19,1006.244
2010-08-20,973.959
2010-08-23,973.257
2010-08-24,957.027
2010-08-25,944.647
2010-08-26,962.543
2010-08-27,970.298
2010-08-30,966.605
2010-08-31,977.055
2010-09-01,1012.095
2010-09-02,1020.914
2010-09-03,1026.291
2010-09-06,1025.17
2010-09-07,1001.537
2010-09-08,1018.848
2010-09-09,1028.269
2010-09-10,1038.015
2010-09-13,1059.961
2010-09-14,1064.444
2010-09-15,1069.668
2010-09-16,1077.199
2010-09-17,1078.337
2010-09-20,1092.994
2010-09-21,1101.399
2010-09-22,1107.125
2010-09-23,1082.655
2010-09-24,1114.731
2010-09-27,1112.69
2010-09-28,1144.006
2010-09-29,1152.877
2010-09-30,1164.406
2010-10-01,1172.091
2010-10-04,1156.643
2010-10-05,1181.469
2010-10-06,1195.016
2010-10-07,1202.181
2010-10-08,1201.793
2010-10-11,1208.327
2010-10-12,1198.758
2010-10-13,1220.366
2010-10-14,1209.083
2010-10-15,1190.288
2010-10-18,1177.189
2010-10-19,1158.498
2010-10-20,1189.254
2010-10-21,1220.3
2010-10-22,1210.757
2010-10-25,1228.562
2010-10-26,1208.346
2010-10-27,1198.241
2010-10-28,1192.629
2010-10-29,1182.8
2010-11-01,1193.818
2010-11-02,1199.323
2010-11-03,1196.624
2010-11-04,1246.601
2010-11-05,1231.123
2010-11-08,1212.017
2010-11-09,1240.009
2010-11-10,1214.95
2010-11-11,1205.343
2010-11-12,1193.221
2010-11-15,1203.125
2010-11-16,1168.291
2010-11-17,1173.31
2010-11-18,1200.018
2010-11-19,1200.777
2010-11-22,1186.099
2010-11-23,1152.388
2010-11-24,1176.675
2010-11-25,1177.103
2010-11-26,1160.43
2010-11-29,1128.077
2010-11-30,1119.647
2010-12-01,1153.836
2010-12-02,1196.786
2010-12-03,1207.142
2010-12-06,1198.482
2010-12-07,1219.141
2010-12-08,1204.773
2010-12-09,1181.377
2010-12-10,1182.447
2010-12-13,1211.031
2010-12-14,1212.408
2010-12-15,1211.666
2010-12-16,1200.658
2010-12-17,1192.113
2010-12-20,1196.839
2010-12-21,1216.885
2010-12-22,1219.536
2010-12-23,1214.752
2010-12-24,1219.539
2010-12-27,1216.607
2010-12-28,1216.568
2010-12-29,1218.853
2010-12-30,1221.067
2010-12-31,1233.34
2011-01-03,1254.742
2011-01-04,1244.202
2011-01-05,1210.202
2011-01-06,1200.167
2011-01-07,1201.978
2011-01-10,1175.087
2011-01-11,1197.534
2011-01-12,1226.642
2011-01-13,1236.592
2011-01-14,1244.178
2011-01-17,1231.691
2011-01-18,1249.949
2011-01-19,1234.98
2011-01-20,1201.866
2011-01-21,1236.781
2011-01-24,1242.296
2011-01-25,1249.941
2011-01-26,1265.717
2011-01-27,1277.635
2011-01-28,1271.389
2011-01-31,1272.636
2011-02-01,1294.353
2011-02-02,1269.514
2011-02-03,1245.738
2011-02-04,1241.133
2011-02-07,1254.568
2011-02-08,1268.579
2011-02-09,1281.626
2011-02-10,1267.866
2011-02-11,1278.36
2011-02-14,1272.128
2011-02-15,1261.26
2011-02-16,1263.86
2011-02-17,1258.847
2011-02-18,1272.583
2011-02-21,1266.376
2011-02-22,1268.788
2011-02-23,1245.133
2011-02-24,1239.132
2011-02-25,1251.784
2011-02-28,1270.91
2011-03-01,1278.09
2011-03-02,1266.323
2011-03-03,1285.018
2011-03-04,1272.219
2011-03-07,1280.503
2011-03-08,1276.032
2011-03-09,1295.341
2011-03-10,1263.994
2011-03-11,1243.764
2011-03-14,1244.115
2011-03-15,1233.963
2011-03-16,1214.858
2011-03-17,1246.325
2011-03-18,1267.786
2011-03-21,1309.894
2011-03-22,1309.375
2011-03-23,1308.437
2011-03-24,1332.229
2011-03-25,1337.948
2011-03-28,1331.897
2011-03-29,1332.639
2011-03-30,1345.95
2011-03-31,1349.36
2011-04-01,1368.59
2011-04-04,1388.193
2011-04-05,1389.127
2011-04-06,1401.322
2011-04-07,1381.059
2011-04-08,1404.521
2011-04-11,1410.583
2011-04-12,1385.127
2011-04-13,1400.948
2011-04-14,1387.092
2011-04-15,1378.886
2011-04-18,1343.13
2011-04-19,1375.089
2011-04-20,1416.358
2011-04-21,1418.909
2011-04-22,1418.909
2011-04-25,1417.886
2011-04-26,1427.732
2011-04-27,1435.751
2011-04-28,1454.327
2011-04-29,1460.747
2011-05-02,1465.504
2011-05-03,1439.635
2011-05-04,1421.392
2011-05-05,1384.632
2011-05-06,1397.868
2011-05-09,1376.927
2011-05-10,1398.764
2011-05-11,1392.869
2011-05-12,1374.199
2011-05-13,1372.221
2011-05-16,1369.093
2011-05-17,1352.592
2011-05-18,1364.99
2011-05-19,1377.659
2011-05-20,1362.839
2011-05-23,1326.826
2011-05-24,1335.804
2011-05-25,1334.44
2011-05-26,1330.944
2011-05-27,1356.686
2011-05-30,1359.398
2011-05-31,1385.289
2011-06-01,1378.063
2011-06-02,1379.448
2011-06-03,1369.877
2011-06-06,1359.656
2011-06-07,1368.466
2011-06-08,1332.279
2011-06-09,1345.43
2011-06-10,1302.142
2011-06-13,1295.904
2011-06-14,1309.198
2011-06-15,1274.837
2011-06-16,1247.081
2011-06-17,1278.854
2011-06-20,1256.485
2011-06-21,1288.734
2011-06-22,1295.139
2011-06-23,1246.229
2011-06-24,1247.682
2011-06-27,1255.845
2011-06-28,1258.167
2011-06-29,1310.201
2011-06-30,1348.914
2011-07-01,1355.691
2011-07-04,1365.846
2011-07-05,1360.083
2011-07-06,1343.619
2011-07-07,1363.792
2011-07-08,1328.63
2011-07-11,1276.995
2011-07-12,1258.983
2011-07-13,1308.956
2011-07-14,1290.289
2011-07-15,1257.883
2011-07-18,1205.07
2011-07-19,1221.237
2011-07-20,1237.422
2011-07-21,1245.867
2011-07-22,1260.238
2011-07-25,1258.708
2011-07-26,1250.667
2011-07-27,1221.809
2011-07-28,1188.474
2011-07-29,1190.262
2011-08-01,1135.903
2011-08-02,1090.199
2011-08-03,1049.191
2011-08-04,976.395
2011-08-05,968.112
2011-08-08,923.274
2011-08-09,990.891
2011-08-10,960.94
2011-08-11,1023.566
2011-08-12,1047.278
2011-08-15,1077.055
2011-08-16,1054.522
2011-08-17,1071.031
2011-08-18,982.111
2011-08-19,981.837
2011-08-22,974.381
2011-08-23,977.551
2011-08-24,997.001
2011-08-25,985.679
2011-08-26,990.741
2011-08-29,1032.651
2011-08-30,1037.284
2011-08-31,1081.437
2011-09-01,1060.981
2011-09-02,1020.889
2011-09-05,967.934
2011-09-06,951.321
2011-09-07,999.447
2011-09-08,1002.675
2011-09-09,947.307
2011-09-12,921.614
2011-09-13,926.236
2011-09-14,939.056
2011-09-15,983.951
2011-09-16,993.824
2011-09-19,950.425
2011-09-20,973.51
2011-09-21,959.094
2011-09-22,892.6
2011-09-23,880.083
2011-09-26,879.01
2011-09-27,937.478
2011-09-28,921.49
2011-09-29,940.406
2011-09-30,895.616
2011-10-03,875.853
2011-10-04,831.409
2011-10-05,873.898
2011-10-06,921.551
2011-10-07,924.158
2011-10-10,962.959
2011-10-11,969.393
2011-10-12,1014.616
2011-10-13,1008.874
2011-10-14,1028.722
2011-10-17,983.69
2011-10-18,986.738
2011-10-19,984.428
2011-10-20,958.777
2011-10-21,1008.682
2011-10-24,1048.694
2011-10-25,1051.362
2011-10-26,1055.697
2011-10-27,1131.52
2011-10-28,1130.991
2011-10-31,1053.926
2011-11-01,996.099
2011-11-02,1030.934
2011-11-03,1064.294
2011-11-04,1040.828
2011-11-07,1044.213
2011-11-08,1050.321
2011-11-09,1010.312
2011-11-10,997.532
2011-11-11,1049.13
2011-11-14,1034.338
2011-11-15,1012.3
2011-11-16,1008.517
2011-11-17,985.39
2011-11-18,970.622
2011-11-21,923.395
2011-11-22,930.605
2011-11-23,906.207
2011-11-24,924.416
2011-11-25,925.29
2011-11-28,995.842
2011-11-29,999.15
2011-11-30,1049.015
2011-12-01,1034.035
2011-12-02,1028.732
2011-12-05,1053.864
2011-12-06,1047.174
2011-12-07,1036.046
2011-12-08,999.441
2011-12-09,1002.705
2011-12-12,965.154
2011-12-13,950.392
2011-12-14,910.748
2011-12-15,919.522
2011-12-16,922.066
2011-12-19,917.589
2011-12-20,957.806
2011-12-21,942.153
2011-12-22,957.85
2011-12-23,965.471
2011-12-26,965.471
2011-12-27,962.016
2011-12-28,949.561
2011-12-29,956.579
2011-12-30,968.167
2012-01-02,995.158
2012-01-03,1009.219
2012-01-04,987.23
2012-01-05,973.649
2012-01-06,967.637
2012-01-09,967.136
2012-01-10,989.378
2012-01-11,966.726
2012-01-12,986.048
2012-01-13,969.405
2012-01-16,985.34
2012-01-17,1005.938
2012-01-18,1017.663
2012-01-19,1035.014
2012-01-20,1028.925
2012-01-23,1038.705
2012-01-24,1020.7
2012-01-25,1016.188
2012-01-26,1067.472
2012-01-27,1048.59
2012-01-30,1029.628
2012-01-31,1043.399
2012-02-01,1086.769
2012-02-02,1095.705
2012-02-03,1109.169
2012-02-06,1102.847
2012-02-07,1111.8
2012-02-08,1132.133
2012-02-09,1138.686
2012-02-10,1124.198
2012-02-13,1132.155
2012-02-14,1120.988
2012-02-15,1126.059
2012-02-16,1128.169
2012-02-17,1151.083
2012-02-20,1183.621
2012-02-21,1166.711
2012-02-22,1152.97
2012-02-23,1158.074
2012-02-24,1183.563
2012-02-27,1163.697
2012-02-28,1160.481
2012-02-29,1161.616
2012-03-01,1155.869
2012-03-02,1152.639
2012-03-05,1152.535
2012-03-06,1102.557
2012-03-07,1127.458
2012-03-08,1159.132
2012-03-09,1144.116
2012-03-12,1150.855
2012-03-13,1168.921
2012-03-14,1166.637
2012-03-15,1177.499
2012-03-16,1188.025
2012-03-19,1189.822
2012-03-20,1163.229
2012-03-21,1142.882
2012-03-22,1126.029
2012-03-23,1147.32
2012-03-26,1182.29
2012-03-27,1165.557
2012-03-28,1145.804
2012-03-29,1140.175
2012-03-30,1169.853
2012-04-02,1179.605
2012-04-03,1175.888
2012-04-04,1119.437
2012-04-05,1126.452
2012-04-06,1126.452
2012-04-09,1127.099
2012-04-10,1094.089
2012-04-11,1110.172
2012-04-12,1130.65
2012-04-13,1108.941
2012-04-16,1116.144
2012-04-17,1142.701
2012-04-18,1132.858
2012-04-19,1130.032
2012-04-20,1145.29
2012-04-23,1111.031
2012-04-24,1161.151
2012-04-25,1192.449
2012-04-26,1181.55
2012-04-27,1209.415
2012-04-30,1189.18
2012-05-01,1188.237
2012-05-02,1181.51
2012-05-03,1185.475
2012-05-04,1166.069
2012-05-07,1170.743
2012-05-08,1152.858
2012-05-09,1142.993
2012-05-10,1153.548
2012-05-11,1165.587
2012-05-14,1116.98
2012-05-15,1102.195
2012-05-16,1088.331
2012-05-17,1085.512
2012-05-18,1059.67
2012-05-21,1072.588
2012-05-22,1093.513
2012-05-23,1041.056
2012-05-24,1049.974
2012-05-25,1040.335
2012-05-28,1041.191
2012-05-29,1055.305
2012-05-30,1022.993
2012-05-31,999.332
2012-06-01,966.862
2012-06-04,962.229
2012-06-05,968.356
2012-06-06,994.483
2012-06-07,1012.014
2012-06-08,991.934
2012-06-11,991.172
2012-06-12,988.688
2012-06-13,966.241
2012-06-14,974.436
2012-06-15,999.82
2012-06-18,992.788
2012-06-19,1023.65
2012-06-20,1035.124
2012-06-21,1010.948
2012-06-22,1005.294
2012-06-25,974.222
2012-06-26,965.69
2012-06-27,988.738
2012-06-28,981.516
2012-06-29,1050.382
2012-07-02,1061.78
2012-07-03,1077.62
2012-07-04,1073.326
2012-07-05,1060.065
2012-07-06,1032.567
2012-07-09,1024.113
2012-07-10,1032.051
2012-07-11,1024.821
2012-07-12,1001.244
2012-07-13,1016.006
2012-07-16,1024.38
2012-07-17,1029.998
2012-07-18,1022.206
2012-07-19,1011.258
2012-07-20,995.905
2012-07-23,967.727
2012-07-24,963.232
2012-07-25,974.135
2012-07-26,1004.887
2012-07-27,1031.065
2012-07-30,1032.12
2012-07-31,1019.199
2012-08-01,1004.009
2012-08-02,980.53
2012-08-03,1027.048
2012-08-06,1048.816
2012-08-07,1061.182
2012-08-08,1042.534
2012-08-09,1050.196
2012-08-10,1039.934
2012-08-13,1039.227
2012-08-14,1043.579
2012-08-15,1031.556
2012-08-16,1048.905
2012-08-17,1047.652
2012-08-20,1051.402
2012-08-21,1072.64
2012-08-22,1054.483
2012-08-23,1050.754
2012-08-24,1039.228
2012-08-27,1046.262
2012-08-28,1040.081
2012-08-29,1037.624
2012-08-30,1032.002
2012-08-31,1054.503
2012-09-03,1068.613
2012-09-04,1049.75
2012-09-05,1052.032
2012-09-06,1081.201
2012-09-07,1126.111
2012-09-10,1125.943
2012-09-11,1142.015
2012-09-12,1160.567
2012-09-13,1159.962
2012-09-14,1216.231
2012-09-17,1195.473
2012-09-18,1160.811
2012-09-19,1167.174
2012-09-20,1143.562
2012-09-21,1152.81
2012-09-24,1131.73
2012-09-25,1157.9
2012-09-26,1123.641
2012-09-27,1129.391
2012-09-28,1121.493
2012-10-01,1152.296
2012-10-02,1150.284
2012-10-03,1136.992
2012-10-04,1144.059
2012-10-05,1174.238
2012-10-08,1157.717
2012-10-09,1147.099
2012-10-10,1145.69
2012-10-11,1157.18
2012-10-12,1152.555
2012-10-15,1159.411
2012-10-16,1154.022
2012-10-17,1183.841
2012-10-18,1191.072
2012-10-19,1176.867
2012-10-22,1177.602
2012-10-23,1135.033
2012-10-24,1148.155
2012-10-25,1149.38
2012-10-26,1148.982
2012-10-29,1155.045
2012-10-30,1179.71
2012-10-31,1174.468
2012-11-01,1193.385
2012-11-02,1199.762
2012-11-05,1180.93
2012-11-06,1176.669
2012-11-07,1152.72
2012-11-08,1150.646
2012-11-09,1147.486
2012-11-12,1145.414
2012-11-13,1137.372
2012-11-14,1140.693
2012-11-15,1132.595
2012-11-16,1114.665
2012-11-19,1154.713
2012-11-20,1157.691
2012-11-21,1164.615
2012-11-22,1180.983
2012-11-23,1187.748
2012-11-26,1181.087
2012-11-27,1175.758
2012-11-28,1173.187
2012-11-29,1194.865
2012-11-30,1201.33
2012-12-03,1215.676
2012-12-04,1219.955
2012-12-05,1221.436
2012-12-06,1213.818
2012-12-07,1219.145
2012-12-10,1200.428
2012-12-11,1216.899
2012-12-12,1212.381
2012-12-13,1203.828
2012-12-14,1206.937
2012-12-17,1208.144
2012-12-18,1213.749
2012-12-19,1211.865
2012-12-20,1205.821
2012-12-21,1196.029
2012-12-24,1197.89
2012-12-25,1197.89
2012-12-26,1200.341
2012-12-27,1199.922
2012-12-28,1191.846
2012-12-31,1188.51
2013-01-01,1188.51
2013-01-02,1247.528
2013-01-03,1238.512
2013-01-04,1232.391
2013-01-07,1236.128
2013-01-08,1228.474
2013-01-09,1230.509
2013-01-10,1232.815
2013-01-11,1243.394
2013-01-14,1242.41
2013-01-15,1243.818
2013-01-16,1264.886
2013-01-17,1280.745
2013-01-18,1272.855
2013-01-21,1296.362
2013-01-22,1304.873
2013-01-23,1298.49
2013-01-24,1295.891
2013-01-25,1311.617
2013-01-28,1307.759
2013-01-29,1318.919
2013-01-30,1345.333
2013-01-31,1327.381
2013-02-01,1365.723
2013-02-04,1340.056
2013-02-05,1339.63
2013-02-06,1354.492
2013-02-07,1339.749
2013-02-08,1371.559
2013-02-11,1367.347
2013-02-12,1381.88
2013-02-13,1389.123
2013-02-14,1385.611
2013-02-15,1395.048
2013-02-18,1385.419
2013-02-19,1394.946
2013-02-20,1394.938
2013-02-21,1348.342
2013-02-22,1346.29
2013-02-25,1349.121
2013-02-26,1315.686
2013-02-27,1323.3
2013-02-28,1326.526
2013-03-01,1319.957
2013-03-04,1317.021
2013-03-05,1338.901
2013-03-06,1334.705
2013-03-07,1338.693
2013-03-08,1327.506
2013-03-11,1322.595
2013-03-12,1326.568
2013-03-13,1315.349
2013-03-14,1323.055
2013-03-15,1329.488
2013-03-18,1322.766
2013-03-19,1318.949
2013-03-20,1336.467
2013-03-21,1316.986
2013-03-22,1306.931
2013-03-25,1297.181
2013-03-26,1297.408
2013-03-27,1267.175
2013-03-28,1295.205
2013-03-29,1295.205
2013-04-01,1295.81
2013-04-02,1312.439
2013-04-03,1327.771
2013-04-04,1308.4
2013-04-05,1299.714
2013-04-08,1289.173
2013-04-09,1290.913
2013-04-10,1313.989
2013-04-11,1338.0
2013-04-12,1320.182
2013-04-15,1292.381
2013-04-16,1284.764
2013-04-17,1263.818
2013-04-18,1274.838
2013-04-19,1288.621
2013-04-22,1283.727
2013-04-23,1354.068
2013-04-24,1361.305
2013-04-25,1398.788
2013-04-26,1395.582
2013-04-29,1416.198
2013-04-30,1414.751
2013-05-01,1415.717
2013-05-02,1383.286
2013-05-03,1398.092
2013-05-06,1394.514
2013-05-07,1400.468
2013-05-08,1425.622
2013-05-09,1417.126
2013-05-10,1430.635
2013-05-13,1428.224
2013-05-14,1444.721
2013-05-15,1444.72
2013-05-16,1438.902
2013-05-17,1413.49
2013-05-20,1430.249
2013-05-21,1436.182
2013-05-22,1440.443
2013-05-23,1401.196
2013-05-24,1403.66
2013-05-27,1402.276
2013-05-28,1408.828
2013-05-29,1402.363
2013-05-30,1404.201
2013-05-31,1382.169
2013-06-03,1382.836
2013-06-04,1376.343
2013-06-05,1343.723
2013-06-06,1352.999
2013-06-07,1359.507
2013-06-10,1362.638
2013-06-11,1344.189
2013-06-12,1359.552
2013-06-13,1362.783
2013-06-14,1376.139
2013-06-17,1379.586
2013-06-18,1384.334
2013-06-19,1380.593
2013-06-20,1330.767
2013-06-21,1326.878
2013-06-24,1263.51
2013-06-25,1268.498
2013-06-26,1272.031
2013-06-27,1282.376
2013-06-28,1275.22
2013-07-01,1285.419
2013-07-02,1292.221
2013-07-03,1271.388
2013-07-04,1296.935
2013-07-05,1290.177
2013-07-08,1305.052
2013-07-09,1314.69
2013-07-10,1323.628
2013-07-11,1361.454
2013-07-12,1357.724
2013-07-15,1329.137
2013-07-16,1322.754
2013-07-17,1339.287
2013-07-18,1330.479
2013-07-19,1303.582
2013-07-22,1292.638
2013-07-23,1312.237
2013-07-24,1321.39
2013-07-25,1317.176
2013-07-26,1312.613
2013-07-29,1298.515
2013-07-30,1298.588
2013-07-31,1286.12
2013-08-01,1327.809
2013-08-02,1327.879
2013-08-05,1329.217
2013-08-06,1334.328
2013-08-07,1313.318
2013-08-08,1346.312
2013-08-09,1370.495
2013-08-12,1380.79
2013-08-13,1371.632
2013-08-14,1382.146
2013-08-15,1373.006
2013-08-16,1399.618
2013-08-19,1404.074
2013-08-20,1405.645
2013-08-21,1401.827
2013-08-22,1418.278
2013-08-23,1432.293
2013-08-26,1430.017
2013-08-27,1413.681
2013-08-28,1396.539
2013-08-29,1394.778
2013-08-30,1376.272
2013-09-02,1405.99
2013-09-03,1399.693
2013-09-04,1407.027
2013-09-05,1407.819
2013-09-06,1421.191
2013-09-09,1441.015
2013-09-10,1463.58
2013-09-11,1488.173
2013-09-12,1464.967
2013-09-13,1461.467
2013-09-16,1479.136
2013-09-17,1465.796
2013-09-18,1464.31
2013-09-19,1498.446
2013-09-20,1508.27
2013-09-23,1496.542
2013-09-24,1489.682
2013-09-25,1478.017
2013-09-26,1473.564
2013-09-27,1488.195
2013-09-30,1463.87
2013-10-01,1477.749
2013-10-02,1474.589
2013-10-03,1479.317
2013-10-04,1456.386
2013-10-07,1435.956
2013-10-08,1433.597
2013-10-09,1417.245
2013-10-10,1438.392
2013-10-11,1427.19
2013-10-14,1424.705
2013-10-15,1411.8
2013-10-16,1414.367
2013-10-17,1422.464
2013-10-18,1447.41
2013-10-21,1470.634
2013-10-22,1448.0
2013-10-23,1434.611
2013-10-24,1444.104
2013-10-25,1448.216
2013-10-28,1441.922
2013-10-29,1434.684
2013-10-30,1444.848
2013-10-31,1447.298
2013-11-01,1429.404
2013-11-04,1452.62
2013-11-05,1451.375
2013-11-06,1476.43
2013-11-07,1461.634
2013-11-08,1465.226
2013-11-11,1473.451
2013-11-12,1458.821
2013-11-13,1446.12
2013-11-14,1472.696
2013-11-15,1488.8
2013-11-18,1496.362
2013-11-19,1494.706
2013-11-20,1507.694
2013-11-21,1511.07
2013-11-22,1519.701
2013-11-25,1521.699
2013-11-26,1513.48
2013-11-27,1521.902
2013-11-28,1525.044
2013-11-29,1511.13
2013-12-02,1491.183
2013-12-03,1453.883
2013-12-04,1453.003
2013-12-05,1456.436
2013-12-06,1459.369
2013-12-09,1481.795
2013-12-10,1467.954
2013-12-11,1460.673
2013-12-12,1426.939
2013-12-13,1423.261
2013-12-16,1431.445
2013-12-17,1417.185
2013-12-18,1444.628
2013-12-19,1456.236
2013-12-20,1473.207
2013-12-23,1486.733
2013-12-24,1482.448
2013-12-25,1482.448
2013-12-26,1485.214
2013-12-27,1520.078
2013-12-30,1508.742
2013-12-31,1504.919
2014-01-01,1504.919
2014-01-02,1488.093
2014-01-03,1494.29
2014-01-06,1497.473
2014-01-07,1485.44
2014-01-08,1478.26
2014-01-09,1502.665
2014-01-10,1517.862
2014-01-13,1520.51
2014-01-14,1511.928
2014-01-15,1518.26
2014-01-16,1525.208
2014-01-17,1517.658
2014-01-20,1514.583
2014-01-21,1506.663
2014-01-22,1511.017
2014-01-23,1467.285
2014-01-24,1440.219
2014-01-27,1429.177
2014-01-28,1431.899
2014-01-29,1435.984
2014-01-30,1420.991
2014-01-31,1386.67
2014-02-03,1379.183
2014-02-04,1384.373
2014-02-05,1393.841
2014-02-06,1438.832
2014-02-07,1458.273
2014-02-10,1483.23
2014-02-11,1506.072
2014-02-12,1481.09
2014-02-13,1487.98
2014-02-14,1488.479
2014-02-17,1490.248
2014-02-18,1502.667
2014-02-19,1499.115
2014-02-20,1491.896
2014-02-21,1508.841
2014-02-24,1512.508
2014-02-25,1520.516
2014-02-26,1498.149
2014-02-27,1500.255
2014-02-28,1515.894
2014-03-03,1464.305
2014-03-04,1497.724
2014-03-05,1495.273
2014-03-06,1519.959
2014-03-07,1503.23
2014-03-10,1486.192
2014-03-11,1486.684
2014-03-12,1455.191
2014-03-13,1435.764
2014-03-14,1450.373
2014-03-17,1467.814
2014-03-18,1481.252
2014-03-19,1465.143
2014-03-20,1432.259
2014-03-21,1417.476
2014-03-24,1397.953
2014-03-25,1418.793
2014-03-26,1445.716
2014-03-27,1430.686
2014-03-28,1458.741
2014-03-31,1463.662
2014-04-01,1489.416
2014-04-02,1499.701
2014-04-03,1503.972
2014-04-04,1501.468
2014-04-07,1469.222
2014-04-08,1502.04
2014-04-09,1513.405
2014-04-10,1509.071
2014-04-11,1477.018
2014-04-14,1454.329
2014-04-15,1434.772
2014-04-16,1447.669
2014-04-17,1460.159
2014-04-18,1460.159
2014-04-21,1456.834
2014-04-22,1484.984
2014-04-23,1477.272
2014-04-24,1470.743
2014-04-25,1459.003
2014-04-28,1444.893
2014-04-29,1464.784
2014-04-30,1481.791
2014-05-01,1481.791
2014-05-02,1472.351
2014-05-05,1466.623
2014-05-06,1460.762
2014-05-07,1463.918
2014-05-08,1480.173
2014-05-09,1464.954
2014-05-12,1484.382
2014-05-13,1495.386
2014-05-14,1491.693
2014-05-15,1472.051
2014-05-16,1457.959
2014-05-19,1471.57
2014-05-20,1482.817
2014-05-21,1495.249
2014-05-22,1509.564
2014-05-23,1509.18
2014-05-26,1511.601
2014-05-27,1503.949
2014-05-28,1496.774
2014-05-29,1498.756
2014-05-30,1511.142
2014-06-02,1510.17
2014-06-03,1494.055
2014-06-04,1489.082
2014-06-05,1495.212
2014-06-06,1505.199
2014-06-09,1495.584
2014-06-10,1500.681
2014-06-11,1500.322
2014-06-12,1513.313
2014-06-13,1506.055
2014-06-16,1502.638
2014-06-17,1504.303
2014-06-18,1513.684
2014-06-19,1521.343
2014-06-20,1515.038
2014-06-23,1525.242
2014-06-24,1502.188
2014-06-25,1491.441
2014-06-26,1481.524
2014-06-27,1482.781
2014-06-30,1471.783
2014-07-01,1477.685
2014-07-02,1478.287
2014-07-03,1503.84
2014-07-04,1486.929
2014-07-07,1473.942
2014-07-08,1440.221
2014-07-09,1452.86
2014-07-10,1447.477
2014-07-11,1439.375
2014-07-14,1462.827
2014-07-15,1437.758
2014-07-16,1462.038
2014-07-17,1458.302
2014-07-18,1485.13
2014-07-21,1496.789
2014-07-22,1493.67
2014-07-23,1502.778
2014-07-24,1553.712
2014-07-25,1546.715
2014-07-28,1535.735
2014-07-29,1540.604
2014-07-30,1528.077
2014-07-31,1503.522
2014-08-01,1491.594
2014-08-04,1492.076
2014-08-05,1503.976
2014-08-06,1480.401
2014-08-07,1475.954
2014-08-08,1456.604
2014-08-11,1478.659
2014-08-12,1472.971
2014-08-13,1486.417
2014-08-14,1488.939
2014-08-15,1477.48
2014-08-18,1492.288
2014-08-19,1509.471
2014-08-20,1534.851
2014-08-21,1548.994
2014-08-22,1531.251
2014-08-25,1535.009
2014-08-26,1538.046
2014-08-27,1533.605
2014-08-28,1517.773
2014-08-29,1551.324
2014-09-01,1534.929
2014-09-02,1555.861
2014-09-03,1571.988
2014-09-04,1565.143
2014-09-05,1553.492
2014-09-08,1566.138
2014-09-09,1544.53
2014-09-10,1536.022
2014-09-11,1541.013
2014-09-12,1540.263
2014-09-15,1555.829
2014-09-16,1535.578
2014-09-17,1550.228
2014-09-18,1554.417
2014-09-19,1561.897
2014-09-22,1547.893
2014-09-23,1530.476
2014-09-24,1539.559
2014-09-25,1531.118
2014-09-26,1522.599
2014-09-29,1514.685
2014-09-30,1515.71
2014-10-01,1487.1
2014-10-02,1466.831
2014-10-03,1475.692
2014-10-06,1511.26
2014-10-07,1480.68
2014-10-08,1458.269
2014-10-09,1472.446
2014-10-10,1432.909
2014-10-13,1446.054
2014-10-14,1445.654
2014-10-15,1399.683
2014-10-16,1418.213
2014-10-17,1458.346
2014-10-20,1442.961
2014-10-21,1481.339
2014-10-22,1492.634
2014-10-23,1526.135
2014-10-24,1508.145
2014-10-27,1511.495
2014-10-28,1526.203
2014-10-29,1519.54
2014-10-30,1510.602
2014-10-31,1522.236
2014-11-03,1515.687
2014-11-04,1488.828
2014-11-05,1506.493
2014-11-06,1510.068
2014-11-07,1480.147
2014-11-10,1508.412
2014-11-11,1514.911
2014-11-12,1498.713
