Date,FINLAND GROWTH Standard (Large+Mid Cap)
2014-09-15,1844.356
2014-09-16,1820.349
2014-09-17,1837.716
2014-09-18,1842.683
2014-09-19,1851.55
2014-09-22,1834.948
2014-09-23,1814.301
2014-09-24,1825.068
2014-09-25,1815.063
2014-09-26,1804.963
2014-09-29,1795.581
2014-09-30,1796.797
2014-10-01,1762.881
2014-10-02,1738.853
2014-10-03,1749.358
2014-10-06,1791.522
2014-10-07,1755.27
2014-10-08,1728.704
2014-10-09,1745.51
2014-10-10,1698.641
2014-10-13,1714.223
2014-10-14,1713.749
2014-10-15,1659.253
2014-10-16,1681.219
2014-10-17,1728.795
2014-10-20,1710.557
2014-10-21,1756.051
2014-10-22,1769.442
2014-10-23,1809.155
2014-10-24,1787.829
2014-10-27,1791.801
2014-10-28,1809.235
2014-10-29,1801.338
2014-10-30,1790.741
2014-10-31,1804.533
2014-11-03,1796.769
2014-11-04,1764.93
2014-11-05,1785.87
2014-11-06,1790.108
2014-11-07,1754.638
2014-11-10,1788.146
2014-11-11,1795.85
2014-11-12,1776.648
2014-11-13,1805.348
2014-11-14,1754.934
2014-11-17,1742.149
2014-11-18,1790.559
2014-11-19,1759.92
2014-11-20,1775.644
2014-11-21,1818.38
2014-11-24,1844.166
2014-11-25,1854.059
2014-11-26,1855.227
2014-11-27,1862.582
2014-11-28,1844.105
2014-12-01,1850.647
2014-12-02,1855.814
2014-12-03,1833.099
2014-12-04,1832.52
2014-12-05,1854.499
2014-12-08,1853.437
2014-12-09,1808.885
2014-12-10,1815.131
2014-12-11,1804.843
2014-12-12,1768.148
2014-12-15,1724.323
2014-12-16,1771.153
2014-12-17,1768.448
2014-12-18,1802.396
2014-12-19,1791.994
2014-12-22,1802.384
2014-12-23,1815.784
2014-12-24,1817.722
2014-12-25,1817.722
2014-12-26,1814.889
2014-12-29,1814.805
2014-12-30,1793.756
2014-12-31,1784.318
2015-01-01,1784.318
2015-01-02,1785.069
2015-01-05,1727.65
2015-01-06,1725.117
2015-01-07,1695.841
2015-01-08,1720.38
2015-01-09,1705.09
2015-01-12,1709.074
2015-01-13,1720.121
2015-01-14,1720.653
2015-01-15,1697.415
2015-01-16,1707.457
2015-01-19,1763.564
2015-01-20,1743.645
2015-01-21,1768.574
2015-01-22,1799.073
2015-01-23,1818.18
2015-01-26,1840.041
2015-01-27,1843.638
2015-01-28,1851.661
2015-01-29,1780.535
2015-01-30,1768.037
2015-02-02,1748.159
2015-02-03,1790.699
2015-02-04,1778.976
2015-02-05,1808.138
2015-02-06,1785.757
2015-02-09,1746.008
2015-02-10,1767.283
2015-02-11,1769.196
2015-02-12,1793.322
2015-02-13,1816.851
2015-02-16,1809.964
2015-02-17,1809.369
2015-02-18,1814.837
2015-02-19,1821.016
2015-02-20,1819.531
2015-02-23,1819.313
2015-02-24,1828.802
2015-02-25,1845.44
2015-02-26,1835.488
2015-02-27,1830.604
2015-03-02,1839.887
2015-03-03,1817.981
2015-03-04,1798.464
2015-03-05,1807.302
2015-03-06,1782.478
2015-03-09,1764.492
2015-03-10,1723.436
2015-03-11,1736.892
2015-03-12,1732.203
2015-03-13,1722.958
2015-03-16,1745.485
2015-03-17,1746.19
2015-03-18,1764.817
2015-03-19,1771.909
2015-03-20,1805.652
2015-03-23,1815.92
2015-03-24,1833.759
2015-03-25,1827.866
2015-03-26,1783.913
2015-03-27,1775.519
2015-03-30,1781.859
2015-03-31,1750.034
2015-04-01,1739.775
2015-04-02,1775.677
2015-04-03,1775.677
2015-04-06,1800.316
2015-04-07,1797.154
2015-04-08,1783.729
2015-04-09,1777.239
2015-04-10,1833.943
2015-04-13,1852.424
2015-04-14,1833.449
2015-04-15,1801.644
2015-04-16,1794.924
2015-04-17,1780.581
2015-04-20,1773.323
2015-04-21,1822.855
2015-04-22,1812.316
2015-04-23,1783.655
2015-04-24,1791.511
2015-04-27,1785.053
2015-04-28,1768.006
2015-04-29,1742.155
2015-04-30,1644.158
2015-05-01,1646.653
2015-05-04,1631.77
2015-05-05,1598.831
2015-05-06,1625.622
2015-05-07,1657.568
2015-05-08,1697.537
2015-05-11,1687.971
2015-05-12,1676.721
2015-05-13,1698.317
2015-05-14,1702.431
2015-05-15,1707.772
2015-05-18,1694.6
2015-05-19,1705.503
2015-05-20,1727.558
2015-05-21,1760.23
2015-05-22,1734.287
2015-05-25,1717.193
2015-05-26,1697.026
2015-05-27,1730.358
2015-05-28,1730.445
2015-05-29,1708.678
2015-06-01,1702.955
2015-06-02,1738.695
2015-06-03,1747.554
2015-06-04,1746.365
2015-06-05,1689.021
2015-06-08,1690.654
2015-06-09,1689.688
2015-06-10,1725.658
2015-06-11,1722.872
2015-06-12,1708.844
2015-06-15,1672.46
2015-06-16,1692.37
2015-06-17,1679.949
2015-06-18,1706.821
2015-06-19,1695.745
2015-06-22,1743.667
2015-06-23,1735.515
2015-06-24,1726.453
2015-06-25,1716.897
2015-06-26,1722.124
2015-06-29,1660.327
2015-06-30,1630.235
2015-07-01,1652.613
2015-07-02,1616.16
2015-07-03,1607.569
2015-07-06,1572.495
2015-07-07,1506.551
2015-07-08,1534.554
2015-07-09,1565.429
2015-07-10,1601.396
2015-07-13,1609.138
2015-07-14,1609.685
2015-07-15,1581.885
2015-07-16,1598.829
2015-07-17,1652.033
2015-07-20,1680.173
2015-07-21,1644.431
2015-07-22,1616.571
2015-07-23,1632.847
2015-07-24,1633.118
2015-07-27,1614.641
2015-07-28,1602.064
2015-07-29,1607.471
2015-07-30,1670.442
2015-07-31,1692.423
2015-08-03,1677.573
2015-08-04,1674.844
2015-08-05,1667.832
2015-08-06,1671.994
2015-08-07,1656.838
2015-08-10,1670.242
2015-08-11,1626.554
2015-08-12,1600.182
2015-08-13,1625.726
2015-08-14,1612.704
2015-08-17,1604.159
2015-08-18,1608.752
2015-08-19,1573.995
2015-08-20,1548.03
2015-08-21,1528.432
2015-08-24,1476.396
2015-08-25,1545.673
2015-08-26,1518.518
2015-08-27,1540.247
2015-08-28,1538.575
2015-08-31,1522.942
2015-09-01,1489.879
2015-09-02,1500.338
2015-09-03,1522.83
2015-09-04,1492.324
2015-09-07,1490.655
2015-09-08,1523.614
2015-09-09,1567.109
2015-09-10,1559.713
2015-09-11,1553.777
2015-09-14,1563.765
2015-09-15,1565.021
2015-09-16,1606.078
2015-09-17,1594.312
2015-09-18,1580.2
2015-09-21,1579.33
2015-09-22,1532.579
2015-09-23,1547.208
2015-09-24,1519.924
2015-09-25,1530.328
2015-09-28,1502.58
2015-09-29,1526.357
2015-09-30,1574.564
2015-10-01,1564.134
2015-10-02,1602.544
2015-10-05,1638.758
2015-10-06,1666.07
2015-10-07,1659.914
2015-10-08,1665.51
2015-10-09,1668.915
2015-10-12,1668.687
2015-10-13,1639.212
2015-10-14,1649.344
2015-10-15,1667.746
2015-10-16,1645.578
2015-10-19,1652.026
2015-10-20,1640.916
2015-10-21,1649.6
2015-10-22,1669.552
2015-10-23,1648.916
2015-10-26,1624.315
2015-10-27,1604.217
2015-10-28,1642.662
2015-10-29,1717.536
2015-10-30,1742.296
2015-11-02,1743.694
2015-11-03,1752.665
2015-11-04,1765.308
2015-11-05,1760.321
2015-11-06,1750.9
2015-11-09,1734.409
2015-11-10,1701.39
2015-11-11,1729.908
2015-11-12,1721.311
2015-11-13,1687.704
2015-11-16,1700.168
2015-11-17,1716.692
2015-11-18,1716.288
2015-11-19,1726.278
2015-11-20,1740.817
2015-11-23,1742.64
2015-11-24,1704.632
2015-11-25,1717.805
2015-11-26,1722.907
2015-11-27,1709.129
2015-11-30,1710.045
2015-12-01,1734.599
2015-12-02,1748.646
2015-12-03,1745.218
2015-12-04,1738.819
2015-12-07,1743.692
2015-12-08,1702.562
2015-12-09,1681.944
2015-12-10,1695.221
2015-12-11,1665.509
2015-12-14,1653.628
2015-12-15,1680.163
2015-12-16,1698.369
2015-12-17,1689.667
2015-12-18,1658.95
2015-12-21,1686.033
2015-12-22,1699.73
2015-12-23,1705.119
2015-12-24,1717.5
2015-12-25,1717.5
2015-12-28,1703.189
2015-12-29,1722.638
2015-12-30,1714.411
2015-12-31,1706.478
2016-01-01,1706.478
2016-01-04,1669.356
2016-01-05,1672.022
2016-01-06,1676.544
2016-01-07,1664.458
2016-01-08,1697.032
2016-01-11,1706.93
2016-01-12,1714.83
2016-01-13,1723.629
2016-01-14,1698.517
2016-01-15,1673.132
2016-01-18,1643.42
2016-01-19,1675.093
2016-01-20,1631.104
2016-01-21,1639.635
2016-01-22,1680.826
2016-01-25,1673.941
2016-01-26,1698.568
2016-01-27,1701.789
2016-01-28,1671.453
2016-01-29,1689.76
2016-02-01,1582.994
2016-02-02,1555.179
2016-02-03,1579.279
2016-02-04,1578.999
2016-02-05,1541.29
2016-02-08,1483.844
2016-02-09,1505.371
2016-02-10,1498.219
2016-02-11,1477.9
2016-02-12,1471.844
2016-02-15,1480.96
2016-02-16,1484.437
2016-02-17,1535.617
2016-02-18,1553.75
2016-02-19,1523.872
2016-02-22,1566.097
2016-02-23,1545.334
2016-02-24,1521.43
2016-02-25,1556.41
2016-02-26,1544.357
2016-02-29,1535.233
2016-03-01,1555.088
2016-03-02,1542.213
2016-03-03,1533.219
2016-03-04,1555.75
2016-03-07,1556.853
2016-03-08,1525.536
2016-03-09,1524.115
2016-03-10,1531.994
2016-03-11,1545.711
2016-03-14,1572.83
2016-03-15,1570.436
2016-03-16,1561.335
2016-03-17,1591.692
2016-03-18,1597.923
2016-03-21,1585.58
2016-03-22,1581.494
2016-03-23,1555.24
2016-03-24,1523.156
2016-03-25,1523.156
2016-03-28,1530.183
2016-03-29,1537.503
2016-03-30,1597.638
2016-03-31,1572.904
2016-04-01,1529.813
2016-04-04,1534.12
2016-04-05,1523.438
2016-04-06,1535.412
2016-04-07,1516.397
2016-04-08,1577.219
2016-04-11,1567.521
2016-04-12,1549.41
2016-04-13,1572.027
2016-04-14,1602.677
2016-04-15,1601.9
2016-04-18,1606.098
2016-04-19,1644.98
2016-04-20,1621.448
2016-04-21,1571.036
2016-04-22,1560.3
2016-04-25,1534.619
2016-04-26,1541.005
2016-04-27,1546.536
2016-04-28,1547.619
2016-04-29,1542.494
2016-05-02,1552.635
2016-05-03,1537.009
2016-05-04,1513.525
2016-05-05,1501.277
2016-05-06,1488.244
2016-05-09,1497.298
2016-05-10,1434.28
2016-05-11,1441.187
2016-05-12,1419.403
2016-05-13,1424.938
2016-05-16,1423.068
2016-05-17,1412.16
2016-05-18,1433.055
2016-05-19,1403.815
2016-05-20,1423.45
2016-05-23,1425.208
2016-05-24,1449.974
2016-05-25,1490.157
2016-05-26,1507.843
2016-05-27,1507.997
2016-05-30,1518.51
2016-05-31,1533.54
2016-06-01,1525.951
2016-06-02,1505.418
2016-06-03,1527.692
2016-06-06,1546.185
2016-06-07,1557.868
2016-06-08,1551.041
2016-06-09,1536.837
2016-06-10,1505.214
2016-06-13,1472.727
2016-06-14,1436.209
2016-06-15,1460.135
2016-06-16,1430.261
2016-06-17,1454.405
2016-06-20,1509.619
2016-06-21,1498.607
2016-06-22,1503.787
2016-06-23,1533.616
2016-06-24,1501.864
2016-06-27,1395.876
2016-06-28,1441.578
2016-06-29,1487.372
2016-06-30,1505.054
2016-07-01,1522.172
2016-07-04,1516.309
2016-07-05,1488.815
2016-07-06,1467.794
2016-07-07,1478.628
2016-07-08,1498.049
2016-07-11,1534.385
2016-07-12,1542.959
2016-07-13,1559.444
2016-07-14,1560.312
2016-07-15,1552.509
2016-07-18,1548.113
2016-07-19,1587.807
2016-07-20,1611.248
2016-07-21,1592.663
2016-07-22,1599.726
2016-07-25,1608.696
2016-07-26,1606.618
2016-07-27,1616.9
2016-07-28,1616.632
2016-07-29,1617.909
2016-08-01,1608.626
2016-08-02,1607.966
2016-08-03,1587.151
2016-08-04,1600.616
2016-08-05,1605.072
2016-08-08,1617.77
2016-08-09,1666.118
2016-08-10,1670.744
2016-08-11,1683.924
2016-08-12,1671.476
2016-08-15,1673.514
2016-08-16,1647.981
2016-08-17,1634.654
2016-08-18,1668.086
2016-08-19,1656.837
2016-08-22,1667.973
2016-08-23,1674.237
2016-08-24,1650.031
2016-08-25,1645.445
2016-08-26,1668.44
2016-08-29,1645.053
2016-08-30,1612.192
2016-08-31,1589.954
2016-09-01,1590.286
2016-09-02,1604.074
2016-09-05,1603.576
2016-09-06,1627.534
2016-09-07,1635.254
2016-09-08,1631.576
2016-09-09,1589.112
2016-09-12,1589.009
2016-09-13,1574.623
2016-09-14,1583.085
2016-09-15,1598.647
2016-09-16,1581.23
2016-09-19,1601.639
2016-09-20,1598.315
2016-09-21,1611.02
2016-09-22,1659.21
2016-09-23,1656.843
2016-09-26,1657.538
2016-09-27,1651.854
2016-09-28,1627.087
2016-09-29,1610.368
2016-09-30,1620.991
2016-10-03,1606.544
2016-10-04,1607.242
2016-10-05,1603.738
2016-10-06,1589.354
2016-10-07,1587.603
2016-10-10,1591.491
2016-10-11,1568.722
2016-10-12,1556.699
2016-10-13,1547.729
2016-10-14,1545.712
2016-10-17,1545.114
2016-10-18,1548.263
2016-10-19,1549.645
2016-10-20,1539.253
2016-10-21,1528.903
2016-10-24,1526.086
2016-10-25,1526.486
2016-10-26,1527.132
2016-10-27,1495.35
2016-10-28,1495.415
2016-10-31,1487.526
2016-11-01,1473.854
2016-11-02,1476.709
2016-11-03,1474.631
2016-11-04,1464.738
2016-11-07,1468.026
2016-11-08,1470.772
2016-11-09,1488.417
2016-11-10,1474.127
2016-11-11,1449.986
2016-11-14,1402.388
2016-11-15,1425.004
2016-11-16,1410.63
2016-11-17,1425.978
2016-11-18,1408.782
2016-11-21,1420.709
2016-11-22,1416.307
2016-11-23,1419.181
2016-11-24,1425.226
2016-11-25,1431.81
2016-11-28,1420.582
2016-11-29,1419.268
2016-11-30,1425.629
2016-12-01,1431.085
2016-12-02,1422.821
2016-12-05,1435.366
2016-12-06,1436.504
2016-12-07,1447.273
2016-12-08,1416.586
2016-12-09,1423.014
2016-12-12,1438.819
2016-12-13,1444.675
2016-12-14,1441.102
2016-12-15,1429.989
2016-12-16,1425.227
2016-12-19,1434.347
2016-12-20,1431.665
2016-12-21,1446.764
2016-12-22,1441.437
2016-12-23,1454.475
2016-12-26,1454.475
2016-12-27,1456.254
2016-12-28,1447.89
2016-12-29,1457.552
2016-12-30,1466.218
2017-01-02,1478.746
2017-01-03,1462.668
2017-01-04,1476.757
2017-01-05,1487.986
2017-01-06,1484.758
2017-01-09,1471.714
2017-01-10,1478.058
2017-01-11,1470.797
2017-01-12,1488.781
2017-01-13,1495.303
2017-01-16,1487.943
2017-01-17,1484.81
2017-01-18,1489.467
2017-01-19,1487.743
2017-01-20,1505.423
2017-01-23,1509.711
2017-01-24,1543.273
2017-01-25,1547.971
2017-01-26,1493.617
2017-01-27,1501.023
2017-01-30,1491.186
2017-01-31,1514.286
2017-02-01,1500.246
2017-02-02,1494.877
2017-02-03,1500.084
2017-02-06,1492.642
2017-02-07,1487.234
2017-02-08,1490.246
2017-02-09,1495.834
2017-02-10,1504.648
2017-02-13,1512.333
2017-02-14,1510.666
2017-02-15,1517.09
2017-02-16,1536.085
2017-02-17,1526.373
2017-02-20,1526.099
2017-02-21,1516.605
2017-02-22,1514.673
2017-02-23,1520.964
2017-02-24,1511.552
2017-02-27,1522.915
2017-02-28,1526.878
2017-03-01,1526.28
2017-03-02,1525.109
2017-03-03,1527.544
2017-03-06,1534.674
2017-03-07,1530.633
2017-03-08,1522.668
2017-03-09,1524.087
2017-03-10,1534.12
2017-03-13,1535.491
2017-03-14,1535.888
2017-03-15,1537.57
2017-03-16,1559.492
2017-03-17,1566.32
2017-03-20,1571.136
2017-03-21,1571.676
2017-03-22,1574.55
2017-03-23,1593.69
2017-03-24,1597.56
2017-03-27,1603.987
2017-03-28,1609.046
2017-03-29,1593.087
2017-03-30,1596.117
2017-03-31,1594.045
2017-04-03,1597.314
2017-04-04,1609.804
2017-04-05,1615.577
2017-04-06,1624.448
2017-04-07,1621.43
2017-04-10,1626.02
2017-04-11,1628.901
2017-04-12,1645.922
2017-04-13,1657.947
2017-04-14,1657.947
2017-04-17,1663.954
2017-04-18,1655.352
2017-04-19,1654.001
2017-04-20,1687.507
2017-04-21,1665.745
2017-04-24,1728.952
2017-04-25,1737.463
2017-04-26,1736.376
2017-04-27,1713.914
2017-04-28,1707.281
2017-05-01,1711.671
2017-05-02,1734.022
2017-05-03,1729.576
2017-05-04,1744.599
2017-05-05,1752.189
2017-05-08,1728.696
2017-05-09,1735.054
2017-05-10,1731.255
2017-05-11,1729.736
2017-05-12,1741.404
2017-05-15,1750.467
2017-05-16,1772.128
2017-05-17,1746.526
2017-05-18,1745.67
2017-05-19,1773.097
2017-05-22,1789.78
2017-05-23,1795.311
2017-05-24,1803.414
2017-05-25,1808.091
2017-05-26,1806.283
2017-05-29,1803.014
2017-05-30,1797.661
2017-05-31,1805.438
2017-06-01,1815.203
2017-06-02,1838.199
2017-06-05,1815.761
2017-06-06,1817.634
2017-06-07,1832.306
2017-06-08,1813.093
2017-06-09,1827.851
2017-06-12,1820.822
2017-06-13,1853.206
2017-06-14,1869.825
2017-06-15,1831.097
2017-06-16,1855.997
2017-06-19,1871.231
2017-06-20,1855.035
2017-06-21,1846.667
2017-06-22,1845.396
2017-06-23,1852.425
2017-06-26,1857.218
2017-06-27,1844.783
2017-06-28,1849.343
2017-06-29,1821.434
2017-06-30,1817.756
2017-07-03,1829.076
2017-07-04,1819.715
2017-07-05,1827.592
2017-07-06,1830.322
2017-07-07,1848.926
2017-07-10,1855.494
2017-07-11,1846.958
2017-07-12,1875.541
2017-07-13,1865.615
2017-07-14,1881.944
2017-07-17,1890.571
2017-07-18,1895.2
2017-07-19,1807.086
2017-07-20,1847.327
2017-07-21,1829.971
2017-07-24,1805.754
2017-07-25,1790.231
2017-07-26,1812.419
2017-07-27,1814.475
2017-07-28,1817.255
2017-07-31,1821.015
2017-08-01,1837.836
2017-08-02,1851.78
2017-08-03,1864.332
2017-08-04,1857.147
2017-08-07,1867.634
2017-08-08,1853.471
2017-08-09,1846.292
2017-08-10,1829.687
2017-08-11,1822.704
2017-08-14,1844.004
2017-08-15,1823.464
2017-08-16,1835.753
2017-08-17,1839.533
2017-08-18,1829.236
2017-08-21,1834.068
2017-08-22,1839.354
2017-08-23,1848.387
2017-08-24,1835.709
2017-08-25,1843.843
2017-08-28,1848.046
2017-08-29,1847.676
2017-08-30,1863.033
2017-08-31,1876.349
2017-09-01,1875.765
2017-09-04,1879.474
2017-09-05,1879.152
2017-09-06,1892.531
2017-09-07,1908.76
2017-09-08,1915.828
2017-09-11,1932.228
2017-09-12,1936.277
2017-09-13,1932.768
2017-09-14,1922.725
2017-09-15,1926.747
2017-09-18,1934.748
2017-09-19,1945.283
2017-09-20,1945.639
2017-09-21,1934.543
2017-09-22,1933.566
2017-09-25,1898.368
2017-09-26,1880.868
2017-09-27,1876.45
2017-09-28,1890.843
2017-09-29,1880.236
2017-10-02,1871.292
2017-10-03,1896.477
2017-10-04,1898.813
2017-10-05,1883.71
2017-10-06,1865.744
2017-10-09,1873.845
2017-10-10,1883.824
2017-10-11,1888.997
2017-10-12,1890.007
2017-10-13,1896.929
2017-10-16,1904.846
2017-10-17,1900.549
2017-10-18,1892.605
2017-10-19,1892.026
2017-10-20,1885.638
2017-10-23,1901.238
2017-10-24,1891.798
2017-10-25,1875.504
2017-10-26,1849.062
2017-10-27,1856.663
2017-10-30,1831.609
2017-10-31,1820.111
2017-11-01,1816.028
2017-11-02,1816.565
2017-11-03,1829.895
2017-11-06,1819.509
2017-11-07,1811.073
2017-11-08,1792.627
2017-11-09,1771.73
2017-11-10,1779.36
2017-11-13,1772.103
2017-11-14,1776.198
2017-11-15,1774.997
2017-11-16,1779.699
2017-11-17,1775.947
2017-11-20,1779.971
2017-11-21,1767.648
2017-11-22,1775.141
2017-11-23,1768.569
2017-11-24,1780.427
2017-11-27,1766.624
2017-11-28,1772.127
2017-11-29,1766.622
2017-11-30,1766.76
2017-12-01,1737.491
2017-12-04,1722.463
2017-12-05,1714.68
2017-12-06,1708.521
2017-12-07,1690.527
2017-12-08,1685.08
2017-12-11,1682.543
2017-12-12,1677.419
2017-12-13,1699.116
2017-12-14,1682.319
2017-12-15,1679.326
2017-12-18,1699.038
2017-12-19,1699.415
2017-12-20,1689.341
2017-12-21,1717.885
2017-12-22,1716.967
2017-12-25,1716.967
2017-12-26,1721.465
2017-12-27,1723.628
2017-12-28,1715.015
2017-12-29,1717.421
2018-01-01,1717.421
2018-01-02,1725.689
2018-01-03,1752.008
2018-01-04,1777.777
2018-01-05,1788.487
2018-01-08,1782.489
2018-01-09,1784.323
2018-01-10,1769.158
2018-01-11,1762.179
2018-01-12,1772.141
2018-01-15,1785.028
2018-01-16,1779.934
2018-01-17,1781.467
2018-01-18,1774.48
2018-01-19,1787.177
2018-01-22,1796.712
2018-01-23,1817.434
2018-01-24,1813.339
2018-01-25,1805.142
2018-01-26,1792.836
2018-01-29,1806.76
2018-01-30,1810.66
2018-01-31,1813.7
2018-02-01,1924.553
2018-02-02,1923.612
2018-02-05,1910.582
2018-02-06,1866.378
2018-02-07,1882.08
2018-02-08,1829.505
2018-02-09,1810.987
2018-02-12,1844.76
2018-02-13,1849.22
2018-02-14,1883.93
2018-02-15,1922.047
2018-02-16,1955.194
2018-02-19,1928.143
2018-02-20,1933.804
2018-02-21,1939.674
2018-02-22,1931.302
2018-02-23,1927.027
2018-02-26,1950.817
2018-02-27,1942.635
2018-02-28,1921.508
2018-03-01,1892.337
2018-03-02,1872.2
2018-03-05,1901.662
2018-03-06,1907.421
2018-03-07,1918.135
2018-03-08,1931.362
2018-03-09,1933.288
2018-03-12,1929.498
2018-03-13,1919.981
2018-03-14,1899.779
2018-03-15,1900.981
2018-03-16,1881.69
2018-03-19,1879.345
2018-03-20,1878.607
2018-03-21,1870.944
2018-03-22,1838.674
2018-03-23,1840.689
2018-03-26,1825.2
2018-03-27,1839.512
2018-03-28,1831.868
2018-03-29,1840.581
2018-03-30,1840.581
2018-04-02,1842.227
2018-04-03,1812.802
2018-04-04,1805.071
2018-04-05,1836.483
2018-04-06,1826.774
2018-04-09,1830.445
2018-04-10,1849.172
2018-04-11,1852.547
2018-04-12,1857.146
2018-04-13,1856.226
2018-04-16,1861.755
2018-04-17,1912.416
2018-04-18,1912.681
2018-04-19,1918.504
2018-04-20,1931.696
2018-04-23,1919.937
2018-04-24,1887.868
2018-04-25,1909.884
2018-04-26,1921.849
2018-04-27,1924.14
2018-04-30,1920.121
2018-05-01,1905.421
2018-05-02,1871.404
2018-05-03,1858.34
2018-05-04,1904.102
2018-05-07,1941.434
2018-05-08,1956.998
2018-05-09,1956.972
2018-05-10,1960.934
2018-05-11,1980.776
2018-05-14,1969.902
2018-05-15,1942.054
2018-05-16,1938.28
2018-05-17,1950.11
2018-05-18,1949.876
2018-05-21,1954.057
2018-05-22,1972.737
2018-05-23,1931.528
2018-05-24,1932.66
2018-05-25,1922.059
2018-05-28,1909.354
2018-05-29,1879.178
2018-05-30,1895.975
2018-05-31,1903.689
2018-06-01,1929.644
2018-06-04,1945.833
2018-06-05,1939.098
2018-06-06,1982.629
2018-06-07,1987.883
2018-06-08,1971.241
2018-06-11,1970.373
2018-06-12,1947.873
2018-06-13,1947.582
2018-06-14,1932.367
2018-06-15,1924.597
2018-06-18,1907.194
2018-06-19,1874.268
2018-06-20,1890.345
2018-06-21,1867.869
2018-06-22,1872.858
2018-06-25,1867.202
2018-06-26,1864.572
2018-06-27,1855.019
2018-06-28,1848.871
2018-06-29,1881.109
2018-07-02,1845.542
2018-07-03,1859.746
2018-07-04,1841.41
2018-07-05,1855.5
2018-07-06,1868.159
2018-07-09,1894.555
2018-07-10,1906.693
2018-07-11,1885.615
2018-07-12,1878.99
2018-07-13,1867.705
2018-07-16,1884.702
2018-07-17,1944.75
2018-07-18,1940.452
2018-07-19,1910.494
2018-07-20,1909.917
2018-07-23,1911.982
2018-07-24,1936.308
2018-07-25,1947.446
2018-07-26,1978.1
2018-07-27,1978.907
2018-07-30,1986.619
2018-07-31,1969.55
2018-08-01,1986.798
2018-08-02,1956.92
2018-08-03,1961.207
2018-08-06,1953.636
2018-08-07,1974.457
2018-08-08,1991.373
2018-08-09,1990.994
2018-08-10,1940.132
2018-08-13,1927.81
2018-08-14,1912.593
2018-08-15,1857.989
2018-08-16,1891.071
2018-08-17,1897.756
2018-08-20,1927.139
2018-08-21,1952.422
2018-08-22,1965.327
2018-08-23,1958.897
2018-08-24,1963.937
2018-08-27,1994.553
2018-08-28,2024.067
2018-08-29,2026.921
2018-08-30,2028.292
2018-08-31,2004.489
2018-09-03,1999.772
2018-09-04,1961.681
2018-09-05,1954.31
2018-09-06,1932.243
2018-09-07,1928.572
2018-09-10,1926.533
2018-09-11,1922.542
2018-09-12,1933.267
2018-09-13,1938.366
2018-09-14,1957.698
2018-09-17,1960.579
2018-09-18,1960.724
2018-09-19,1986.865
2018-09-20,2005.945
2018-09-21,2021.344
2018-09-24,2026.848
2018-09-25,2021.839
2018-09-26,1998.746
2018-09-27,2014.843
2018-09-28,1977.214
2018-10-01,1949.054
2018-10-02,1929.683
2018-10-03,1939.639
2018-10-04,1924.279
2018-10-05,1900.211
2018-10-08,1870.974
2018-10-09,1867.759
2018-10-10,1831.59
2018-10-11,1788.244
2018-10-12,1793.614
2018-10-15,1787.282
2018-10-16,1835.717
2018-10-17,1812.618
2018-10-18,1774.401
2018-10-19,1761.724
2018-10-22,1750.259
2018-10-23,1675.265
2018-10-24,1655.32
2018-10-25,1686.212
2018-10-26,1730.036
2018-10-29,1723.447
2018-10-30,1718.662
2018-10-31,1736.288
2018-11-01,1741.27
2018-11-02,1766.337
2018-11-05,1758.328
2018-11-06,1748.224
2018-11-07,1766.113
2018-11-08,1760.034
2018-11-09,1715.58
2018-11-12,1694.284
2018-11-13,1701.61
2018-11-14,1695.582
2018-11-15,1684.201
2018-11-16,1701.375
2018-11-19,1690.0
2018-11-20,1659.553
2018-11-21,1671.303
2018-11-22,1645.038
2018-11-23,1635.847
2018-11-26,1652.251
2018-11-27,1624.694
2018-11-28,1628.668
2018-11-29,1654.973
2018-11-30,1626.225
2018-12-03,1669.81
2018-12-04,1642.749
2018-12-05,1624.511
2018-12-06,1630.455
2018-12-07,1594.655
2018-12-10,1559.912
2018-12-11,1574.913
2018-12-12,1636.662
2018-12-13,1624.128
2018-12-14,1616.06
2018-12-17,1604.073
2018-12-18,1613.903
2018-12-19,1641.848
2018-12-20,1595.724
2018-12-21,1575.407
2018-12-24,1575.407
2018-12-25,1575.407
2018-12-26,1574.579
2018-12-27,1570.899
2018-12-28,1583.609
2018-12-31,1583.194
2019-01-01,1583.194
2019-01-02,1580.761
2019-01-03,1579.274
2019-01-04,1636.743
2019-01-07,1640.835
2019-01-08,1669.424
2019-01-09,1694.053
2019-01-10,1695.347
2019-01-11,1689.184
2019-01-14,1672.889
2019-01-15,1685.12
2019-01-16,1705.889
2019-01-17,1705.85
2019-01-18,1727.239
2019-01-21,1742.685
2019-01-22,1734.528
2019-01-23,1731.066
2019-01-24,1724.306
2019-01-25,1740.217
2019-01-28,1723.781
2019-01-29,1737.842
2019-01-30,1736.288
2019-01-31,1719.763
2019-02-01,1737.286
2019-02-04,1761.067
2019-02-05,1787.49
2019-02-06,1811.495
2019-02-07,1787.507
2019-02-08,1767.223
2019-02-11,1767.701
2019-02-12,1761.821
2019-02-13,1768.223
2019-02-14,1770.052
2019-02-15,1769.855
2019-02-18,1788.485
2019-02-19,1775.903
2019-02-20,1792.105
2019-02-21,1780.105
2019-02-22,1777.674
2019-02-25,1789.545
2019-02-26,1805.271
2019-02-27,1805.876
2019-02-28,1781.57
