Date,BELGIUM IMI IMI (Large+Mid+Small Cap)
2010-09-17,515.379
2010-09-20,523.686
2010-09-21,525.038
2010-09-22,529.506
2010-09-23,527.408
2010-09-24,539.58
2010-09-27,538.469
2010-09-28,543.635
2010-09-29,546.319
2010-09-30,544.973
2010-10-01,545.936
2010-10-04,538.875
2010-10-05,552.719
2010-10-06,557.677
2010-10-07,556.725
2010-10-08,563.321
2010-10-11,564.722
2010-10-12,561.705
2010-10-13,578.323
2010-10-14,579.929
2010-10-15,575.04
2010-10-18,575.165
2010-10-19,566.592
2010-10-20,574.533
2010-10-21,581.883
2010-10-22,578.649
2010-10-25,582.159
2010-10-26,573.968
2010-10-27,565.909
2010-10-28,571.004
2010-10-29,572.428
2010-11-01,574.642
2010-11-02,580.497
2010-11-03,570.921
2010-11-04,588.9
2010-11-05,575.927
2010-11-08,570.385
2010-11-09,575.401
2010-11-10,562.562
2010-11-11,554.23
2010-11-12,553.375
2010-11-15,554.186
2010-11-16,541.988
2010-11-17,547.158
2010-11-18,559.82
2010-11-19,560.947
2010-11-22,555.275
2010-11-23,537.163
2010-11-24,537.09
2010-11-25,538.31
2010-11-26,527.043
2010-11-29,511.131
2010-11-30,504.597
2010-12-01,518.538
2010-12-02,532.675
2010-12-03,540.1
2010-12-06,535.291
2010-12-07,540.539
2010-12-08,533.697
2010-12-09,531.782
2010-12-10,535.41
2010-12-13,542.915
2010-12-14,542.033
2010-12-15,538.645
2010-12-16,532.17
2010-12-17,528.534
2010-12-20,529.015
2010-12-21,534.012
2010-12-22,532.694
2010-12-23,532.095
2010-12-24,532.836
2010-12-27,529.662
2010-12-28,528.378
2010-12-29,530.714
2010-12-30,533.426
2010-12-31,536.911
2011-01-03,543.71
2011-01-04,543.659
2011-01-05,533.937
2011-01-06,531.276
2011-01-07,525.207
2011-01-10,516.478
2011-01-11,521.27
2011-01-12,533.284
2011-01-13,544.109
2011-01-14,540.678
2011-01-17,536.876
2011-01-18,546.575
2011-01-19,544.757
2011-01-20,534.497
2011-01-21,545.961
2011-01-24,551.513
2011-01-25,553.115
2011-01-26,555.917
2011-01-27,556.987
2011-01-28,545.664
2011-01-31,547.001
2011-02-01,557.363
2011-02-02,560.386
2011-02-03,553.384
2011-02-04,550.512
2011-02-07,557.764
2011-02-08,563.623
2011-02-09,562.564
2011-02-10,554.657
2011-02-11,555.4
2011-02-14,552.462
2011-02-15,555.841
2011-02-16,558.582
2011-02-17,562.38
2011-02-18,562.225
2011-02-21,556.544
2011-02-22,556.506
2011-02-23,556.101
2011-02-24,553.948
2011-02-25,556.026
2011-02-28,561.946
2011-03-01,567.023
2011-03-02,563.093
2011-03-03,568.353
2011-03-04,574.071
2011-03-07,571.292
2011-03-08,566.92
2011-03-09,567.79
2011-03-10,560.885
2011-03-11,559.142
2011-03-14,561.676
2011-03-15,543.997
2011-03-16,535.403
2011-03-17,547.09
2011-03-18,552.074
2011-03-21,565.622
2011-03-22,562.929
2011-03-23,563.45
2011-03-24,572.141
2011-03-25,571.226
2011-03-28,568.293
2011-03-29,567.969
2011-03-30,571.605
2011-03-31,570.612
2011-04-01,578.558
2011-04-04,586.652
2011-04-05,584.923
2011-04-06,592.957
2011-04-07,589.079
2011-04-08,595.558
2011-04-11,597.359
2011-04-12,592.744
2011-04-13,599.446
2011-04-14,595.408
2011-04-15,598.589
2011-04-18,583.493
2011-04-19,593.904
2011-04-20,605.72
2011-04-21,609.134
2011-04-22,609.134
2011-04-25,608.695
2011-04-26,619.531
2011-04-27,621.149
2011-04-28,631.946
2011-04-29,633.93
2011-05-02,638.38
2011-05-03,633.05
2011-05-04,624.0
2011-05-05,609.208
2011-05-06,608.063
2011-05-09,597.841
2011-05-10,607.939
2011-05-11,602.516
2011-05-12,601.371
2011-05-13,605.484
2011-05-16,607.171
2011-05-17,599.129
2011-05-18,602.808
2011-05-19,605.624
2011-05-20,603.833
2011-05-23,586.772
2011-05-24,591.076
2011-05-25,589.074
2011-05-26,586.305
2011-05-27,593.419
2011-05-30,594.802
2011-05-31,607.452
2011-06-01,606.2
2011-06-02,596.996
2011-06-03,602.39
2011-06-06,601.187
2011-06-07,603.945
2011-06-08,595.265
2011-06-09,595.204
2011-06-10,580.339
2011-06-13,581.144
2011-06-14,589.976
2011-06-15,576.879
2011-06-16,567.432
2011-06-17,578.071
2011-06-20,573.956
2011-06-21,582.666
2011-06-22,578.967
2011-06-23,560.562
2011-06-24,560.515
2011-06-27,564.81
2011-06-28,566.546
2011-06-29,578.218
2011-06-30,585.722
2011-07-01,587.243
2011-07-04,594.267
2011-07-05,586.537
2011-07-06,576.927
2011-07-07,585.316
2011-07-08,572.785
2011-07-11,549.84
2011-07-12,542.622
2011-07-13,552.381
2011-07-14,550.146
2011-07-15,548.963
2011-07-18,536.266
2011-07-19,547.005
2011-07-20,556.93
2011-07-21,572.93
2011-07-22,578.606
2011-07-25,574.833
2011-07-26,578.471
2011-07-27,567.375
2011-07-28,564.4
2011-07-29,559.286
2011-08-01,545.102
2011-08-02,536.265
2011-08-03,525.959
2011-08-04,506.588
2011-08-05,499.646
2011-08-08,480.807
2011-08-09,493.34
2011-08-10,478.451
2011-08-11,492.822
2011-08-12,518.161
2011-08-15,528.4
2011-08-16,525.12
2011-08-17,528.944
2011-08-18,503.342
2011-08-19,498.177
2011-08-22,501.723
2011-08-23,501.722
2011-08-24,508.898
2011-08-25,504.703
2011-08-26,502.012
2011-08-29,513.939
2011-08-30,514.745
2011-08-31,525.073
2011-09-01,520.067
2011-09-02,511.03
2011-09-05,483.471
2011-09-06,483.021
2011-09-07,493.497
2011-09-08,496.895
2011-09-09,473.631
2011-09-12,455.226
2011-09-13,460.789
2011-09-14,464.593
2011-09-15,476.934
2011-09-16,482.863
2011-09-19,467.527
2011-09-20,477.835
2011-09-21,473.623
2011-09-22,444.491
2011-09-23,451.26
2011-09-26,457.111
2011-09-27,479.972
2011-09-28,476.103
2011-09-29,480.789
2011-09-30,468.859
2011-10-03,460.127
2011-10-04,449.11
2011-10-05,459.995
2011-10-06,469.655
2011-10-07,468.534
2011-10-10,481.157
2011-10-11,479.566
2011-10-12,490.277
2011-10-13,486.009
2011-10-14,496.634
2011-10-17,486.516
2011-10-18,480.384
2011-10-19,484.754
2011-10-20,475.577
2011-10-21,490.207
2011-10-24,494.201
2011-10-25,489.144
2011-10-26,485.533
2011-10-27,512.603
2011-10-28,510.087
2011-10-31,494.73
2011-11-01,472.053
2011-11-02,475.531
2011-11-03,482.288
2011-11-04,476.362
2011-11-07,475.826
2011-11-08,484.473
2011-11-09,475.512
2011-11-10,474.826
2011-11-11,492.698
2011-11-14,482.54
2011-11-15,474.3
2011-11-16,475.312
2011-11-17,469.91
2011-11-18,467.925
2011-11-21,453.949
2011-11-22,456.172
2011-11-23,447.908
2011-11-24,445.459
2011-11-25,444.94
2011-11-28,463.861
2011-11-29,463.481
2011-11-30,478.265
2011-12-01,474.688
2011-12-02,478.254
2011-12-05,487.273
2011-12-06,478.654
2011-12-07,480.209
2011-12-08,471.163
2011-12-09,475.1
2011-12-12,462.342
2011-12-13,460.165
2011-12-14,448.464
2011-12-15,452.748
2011-12-16,453.177
2011-12-19,456.713
2011-12-20,466.8
2011-12-21,462.039
2011-12-22,465.267
2011-12-23,468.094
2011-12-26,468.094
2011-12-27,471.304
2011-12-28,466.36
2011-12-29,469.847
2011-12-30,474.767
2012-01-02,482.31
2012-01-03,485.505
2012-01-04,473.744
2012-01-05,468.948
2012-01-06,463.478
2012-01-09,467.134
2012-01-10,475.182
2012-01-11,472.481
2012-01-12,477.149
2012-01-13,468.075
2012-01-16,472.791
2012-01-17,478.84
2012-01-18,483.377
2012-01-19,491.311
2012-01-20,492.37
2012-01-23,498.002
2012-01-24,491.199
2012-01-25,492.823
2012-01-26,507.404
2012-01-27,502.542
2012-01-30,495.922
2012-01-31,495.091
2012-02-01,509.977
2012-02-02,511.9
2012-02-03,520.062
2012-02-06,516.728
2012-02-07,523.103
2012-02-08,522.119
2012-02-09,524.833
2012-02-10,514.819
2012-02-13,522.73
2012-02-14,516.57
2012-02-15,514.341
2012-02-16,517.75
2012-02-17,525.378
2012-02-20,533.184
2012-02-21,530.208
2012-02-22,525.38
2012-02-23,527.179
2012-02-24,533.272
2012-02-27,529.869
2012-02-28,534.658
2012-02-29,537.064
2012-03-01,540.288
2012-03-02,534.412
2012-03-05,534.411
2012-03-06,516.517
2012-03-07,523.795
2012-03-08,541.51
2012-03-09,538.674
2012-03-12,542.836
2012-03-13,548.902
2012-03-14,548.613
2012-03-15,551.423
2012-03-16,560.09
2012-03-19,564.541
2012-03-20,559.258
2012-03-21,558.622
2012-03-22,554.757
2012-03-23,559.074
2012-03-26,566.969
2012-03-27,564.967
2012-03-28,557.893
2012-03-29,551.913
2012-03-30,561.323
2012-04-02,566.018
2012-04-03,566.907
2012-04-04,541.41
2012-04-05,536.552
2012-04-06,536.552
2012-04-09,536.86
2012-04-10,531.152
2012-04-11,537.751
2012-04-12,546.681
2012-04-13,536.074
2012-04-16,538.438
2012-04-17,550.19
2012-04-18,547.848
2012-04-19,543.632
2012-04-20,546.316
2012-04-23,531.814
2012-04-24,541.483
2012-04-25,548.922
2012-04-26,548.98
2012-04-27,555.218
2012-04-30,551.826
2012-05-01,551.388
2012-05-02,553.448
2012-05-03,556.141
2012-05-04,546.628
2012-05-07,551.948
2012-05-08,542.106
2012-05-09,536.411
2012-05-10,542.26
2012-05-11,544.088
2012-05-14,529.953
2012-05-15,522.107
2012-05-16,519.814
2012-05-17,515.304
2012-05-18,507.378
2012-05-21,512.243
2012-05-22,522.387
2012-05-23,505.06
2012-05-24,512.689
2012-05-25,512.043
2012-05-28,510.117
2012-05-29,517.693
2012-05-30,506.581
2012-05-31,504.538
2012-06-01,492.228
2012-06-04,495.722
2012-06-05,495.565
2012-06-06,507.591
2012-06-07,510.174
2012-06-08,507.999
2012-06-11,509.109
2012-06-12,510.107
2012-06-13,516.091
2012-06-14,519.922
2012-06-15,522.068
2012-06-18,519.114
2012-06-19,529.926
2012-06-20,526.275
2012-06-21,523.033
2012-06-22,516.458
2012-06-25,515.192
2012-06-26,518.067
2012-06-27,524.265
2012-06-28,525.399
2012-06-29,557.407
2012-07-02,562.726
2012-07-03,567.082
2012-07-04,563.055
2012-07-05,554.649
2012-07-06,546.794
2012-07-09,542.804
2012-07-10,549.8
2012-07-11,545.628
2012-07-12,540.098
2012-07-13,545.362
2012-07-16,546.311
2012-07-17,545.626
2012-07-18,554.93
2012-07-19,564.238
2012-07-20,551.474
2012-07-23,537.358
2012-07-24,536.026
2012-07-25,537.683
2012-07-26,561.145
2012-07-27,570.898
2012-07-30,571.733
2012-07-31,561.674
2012-08-01,568.309
2012-08-02,553.655
2012-08-03,573.508
2012-08-06,579.689
2012-08-07,583.558
2012-08-08,579.386
2012-08-09,578.578
2012-08-10,575.743
2012-08-13,574.784
2012-08-14,575.415
2012-08-15,574.864
2012-08-16,580.102
2012-08-17,580.343
2012-08-20,582.062
2012-08-21,587.956
2012-08-22,582.755
2012-08-23,581.879
2012-08-24,583.313
2012-08-27,588.184
2012-08-28,590.019
2012-08-29,589.44
2012-08-30,584.17
2012-08-31,592.212
2012-09-03,602.05
2012-09-04,596.567
2012-09-05,599.624
2012-09-06,615.188
2012-09-07,618.991
2012-09-10,610.205
2012-09-11,615.165
2012-09-12,615.804
2012-09-13,614.92
2012-09-14,631.924
2012-09-17,631.888
2012-09-18,627.295
2012-09-19,629.914
2012-09-20,629.371
2012-09-21,633.716
2012-09-24,627.937
2012-09-25,633.225
2012-09-26,621.923
2012-09-27,620.022
2012-09-28,614.167
2012-10-01,622.269
2012-10-02,629.595
2012-10-03,629.023
2012-10-04,634.159
2012-10-05,646.098
2012-10-08,636.234
2012-10-09,626.834
2012-10-10,620.179
2012-10-11,623.508
2012-10-12,623.233
2012-10-15,623.122
2012-10-16,633.367
2012-10-17,639.304
2012-10-18,631.754
2012-10-19,624.389
2012-10-22,624.713
2012-10-23,615.701
2012-10-24,618.965
2012-10-25,616.335
2012-10-26,617.61
2012-10-29,614.799
2012-10-30,622.722
2012-10-31,612.254
2012-11-01,613.267
2012-11-02,613.632
2012-11-05,605.032
2012-11-06,612.903
2012-11-07,602.41
2012-11-08,601.701
2012-11-09,603.321
2012-11-12,603.463
2012-11-13,608.38
2012-11-14,601.393
2012-11-15,600.969
2012-11-16,592.933
2012-11-19,611.986
2012-11-20,616.312
2012-11-21,614.727
2012-11-22,623.055
2012-11-23,628.637
2012-11-26,627.958
2012-11-27,626.392
2012-11-28,623.527
2012-11-29,635.081
2012-11-30,637.923
2012-12-03,644.064
2012-12-04,643.62
2012-12-05,639.314
2012-12-06,638.223
2012-12-07,638.199
2012-12-10,639.832
2012-12-11,646.199
2012-12-12,645.096
2012-12-13,647.044
2012-12-14,651.483
2012-12-17,651.326
2012-12-18,658.52
2012-12-19,666.502
2012-12-20,664.665
2012-12-21,657.562
2012-12-24,655.705
2012-12-25,655.705
2012-12-26,657.047
2012-12-27,660.062
2012-12-28,654.304
2012-12-31,654.055
2013-01-01,654.055
2013-01-02,669.865
2013-01-03,659.011
2013-01-04,660.782
2013-01-07,659.801
2013-01-08,653.141
2013-01-09,649.289
2013-01-10,659.947
2013-01-11,667.451
2013-01-14,666.441
2013-01-15,672.442
2013-01-16,673.265
2013-01-17,677.232
2013-01-18,678.396
2013-01-21,679.77
2013-01-22,682.699
2013-01-23,679.094
2013-01-24,686.727
2013-01-25,696.645
2013-01-28,697.545
2013-01-29,701.114
2013-01-30,704.483
2013-01-31,676.936
2013-02-01,700.527
2013-02-04,679.998
2013-02-05,679.501
2013-02-06,675.35
2013-02-07,666.844
2013-02-08,667.27
2013-02-11,665.001
2013-02-12,676.832
2013-02-13,680.549
2013-02-14,695.078
2013-02-15,694.321
2013-02-18,686.923
2013-02-19,695.96
2013-02-20,700.319
2013-02-21,682.752
2013-02-22,689.458
2013-02-25,693.013
2013-02-26,675.913
2013-02-27,686.399
2013-02-28,692.829
2013-03-01,686.799
2013-03-04,685.982
2013-03-05,696.689
2013-03-06,695.306
2013-03-07,702.961
2013-03-08,707.16
2013-03-11,709.724
2013-03-12,706.623
2013-03-13,703.946
2013-03-14,710.179
2013-03-15,708.353
2013-03-18,705.526
2013-03-19,695.592
2013-03-20,702.646
2013-03-21,699.199
2013-03-22,705.77
2013-03-25,699.164
2013-03-26,701.647
2013-03-27,693.673
2013-03-28,703.544
2013-03-29,703.544
2013-04-01,703.873
2013-04-02,712.528
2013-04-03,703.254
2013-04-04,697.652
2013-04-05,694.549
2013-04-08,699.647
2013-04-09,699.886
2013-04-10,719.547
2013-04-11,721.069
2013-04-12,712.364
2013-04-15,706.903
2013-04-16,704.826
2013-04-17,689.627
2013-04-18,692.904
2013-04-19,700.156
2013-04-22,704.051
2013-04-23,716.205
2013-04-24,714.842
2013-04-25,712.74
2013-04-26,702.302
2013-04-29,717.038
2013-04-30,718.139
2013-05-01,718.63
2013-05-02,716.687
2013-05-03,726.28
2013-05-06,725.097
2013-05-07,730.412
2013-05-08,741.909
2013-05-09,735.539
2013-05-10,730.538
2013-05-13,732.405
2013-05-14,736.594
2013-05-15,731.613
2013-05-16,733.763
2013-05-17,726.653
2013-05-20,727.786
2013-05-21,727.668
2013-05-22,730.122
2013-05-23,721.512
2013-05-24,724.333
2013-05-27,730.141
2013-05-28,729.795
2013-05-29,721.865
2013-05-30,725.022
2013-05-31,710.283
2013-06-03,707.717
2013-06-04,713.568
2013-06-05,702.731
2013-06-06,708.501
2013-06-07,722.552
2013-06-10,717.583
2013-06-11,712.757
2013-06-12,712.499
2013-06-13,710.321
2013-06-14,720.275
2013-06-17,725.556
2013-06-18,722.983
2013-06-19,722.395
2013-06-20,683.881
2013-06-21,677.938
2013-06-24,660.696
2013-06-25,670.436
2013-06-26,682.108
2013-06-27,687.297
2013-06-28,680.243
2013-07-01,686.397
2013-07-02,682.688
2013-07-03,670.57
2013-07-04,687.985
2013-07-05,672.14
2013-07-08,685.853
2013-07-09,688.642
2013-07-10,695.349
2013-07-11,712.054
2013-07-12,707.563
2013-07-15,710.52
2013-07-16,706.83
2013-07-17,705.725
2013-07-18,705.25
2013-07-19,705.944
2013-07-22,703.954
2013-07-23,699.502
2013-07-24,708.931
2013-07-25,700.113
2013-07-26,701.819
2013-07-29,700.678
2013-07-30,705.26
2013-07-31,731.58
2013-08-01,741.873
2013-08-02,751.804
2013-08-05,751.298
2013-08-06,752.315
2013-08-07,752.746
2013-08-08,769.258
2013-08-09,767.536
2013-08-12,768.032
2013-08-13,768.928
2013-08-14,767.625
2013-08-15,759.893
2013-08-16,766.461
2013-08-19,760.732
2013-08-20,756.544
2013-08-21,751.253
2013-08-22,752.607
2013-08-23,760.181
2013-08-26,755.245
2013-08-27,739.96
2013-08-28,731.657
2013-08-29,730.425
2013-08-30,719.399
2013-09-02,733.04
2013-09-03,729.938
2013-09-04,731.422
2013-09-05,730.076
2013-09-06,737.497
2013-09-09,737.965
2013-09-10,747.925
2013-09-11,752.341
2013-09-12,750.205
2013-09-13,754.03
2013-09-16,766.222
2013-09-17,764.084
2013-09-18,769.578
2013-09-19,787.304
2013-09-20,777.401
2013-09-23,771.041
2013-09-24,768.289
2013-09-25,769.646
2013-09-26,771.215
2013-09-27,771.804
2013-09-30,768.931
2013-10-01,768.385
2013-10-02,767.583
2013-10-03,765.968
2013-10-04,768.943
2013-10-07,762.563
2013-10-08,758.236
2013-10-09,752.334
2013-10-10,765.535
2013-10-11,767.852
2013-10-14,769.26
2013-10-15,775.903
2013-10-16,778.93
2013-10-17,791.297
2013-10-18,802.284
2013-10-21,802.691
2013-10-22,813.908
2013-10-23,807.999
2013-10-24,810.144
2013-10-25,810.049
2013-10-28,808.453
2013-10-29,812.257
2013-10-30,803.81
2013-10-31,805.754
2013-11-01,792.464
2013-11-04,796.739
2013-11-05,793.722
2013-11-06,805.315
2013-11-07,792.578
2013-11-08,784.938
2013-11-11,800.442
2013-11-12,797.858
2013-11-13,791.993
2013-11-14,802.312
2013-11-15,802.261
2013-11-18,804.534
2013-11-19,800.439
2013-11-20,796.417
2013-11-21,792.457
2013-11-22,791.537
2013-11-25,797.454
2013-11-26,795.235
2013-11-27,799.955
2013-11-28,798.919
2013-11-29,800.892
2013-12-02,794.718
2013-12-03,785.95
2013-12-04,780.513
2013-12-05,780.295
2013-12-06,791.068
2013-12-09,792.498
2013-12-10,792.472
2013-12-11,790.364
2013-12-12,782.435
2013-12-13,777.657
2013-12-16,792.348
2013-12-17,785.526
2013-12-18,794.661
2013-12-19,802.026
2013-12-20,808.307
2013-12-23,813.49
2013-12-24,813.873
2013-12-25,813.873
2013-12-26,815.391
2013-12-27,830.504
2013-12-30,829.025
2013-12-31,830.501
2014-01-01,830.501
2014-01-02,809.927
2014-01-03,815.273
2014-01-06,810.221
2014-01-07,816.492
2014-01-08,821.12
2014-01-09,821.109
2014-01-10,825.62
2014-01-13,823.823
2014-01-14,821.161
2014-01-15,819.205
2014-01-16,822.903
2014-01-17,816.873
2014-01-20,821.076
2014-01-21,821.104
2014-01-22,822.273
2014-01-23,823.498
2014-01-24,801.602
2014-01-27,798.068
2014-01-28,802.685
2014-01-29,795.629
2014-01-30,789.852
2014-01-31,784.975
2014-02-03,773.867
2014-02-04,772.626
2014-02-05,772.952
2014-02-06,788.424
2014-02-07,795.721
2014-02-10,798.584
2014-02-11,812.866
2014-02-12,813.586
2014-02-13,816.39
2014-02-14,822.222
2014-02-17,827.43
2014-02-18,828.2
2014-02-19,831.079
2014-02-20,827.206
2014-02-21,830.976
2014-02-24,837.106
2014-02-25,836.13
2014-02-26,844.533
2014-02-27,842.409
2014-02-28,855.096
2014-03-03,833.203
2014-03-04,849.514
2014-03-05,847.177
2014-03-06,856.736
2014-03-07,848.168
2014-03-10,850.111
2014-03-11,850.344
2014-03-12,844.394
2014-03-13,835.506
2014-03-14,826.363
2014-03-17,834.037
2014-03-18,841.865
2014-03-19,840.573
2014-03-20,833.816
2014-03-21,841.027
2014-03-24,832.836
2014-03-25,840.457
2014-03-26,847.028
2014-03-27,847.966
2014-03-28,858.225
2014-03-31,856.833
2014-04-01,865.734
2014-04-02,866.639
2014-04-03,864.293
2014-04-04,864.985
2014-04-07,858.814
2014-04-08,856.001
2014-04-09,861.119
2014-04-10,860.528
2014-04-11,852.093
2014-04-14,854.976
2014-04-15,851.155
2014-04-16,864.336
2014-04-17,867.258
2014-04-18,867.258
2014-04-21,865.284
2014-04-22,875.839
2014-04-23,871.986
2014-04-24,875.642
2014-04-25,871.128
2014-04-28,877.909
2014-04-29,883.854
2014-04-30,875.427
2014-05-01,875.427
2014-05-02,872.807
2014-05-05,879.264
2014-05-06,881.31
2014-05-07,887.001
2014-05-08,896.351
2014-05-09,887.085
2014-05-12,893.633
2014-05-13,887.824
2014-05-14,888.386
2014-05-15,878.204
2014-05-16,879.22
2014-05-19,879.533
2014-05-20,878.671
2014-05-21,879.439
2014-05-22,881.398
2014-05-23,878.798
2014-05-26,887.233
2014-05-27,885.425
2014-05-28,885.642
2014-05-29,885.854
2014-05-30,886.859
2014-06-02,884.564
2014-06-03,881.14
2014-06-04,882.306
2014-06-05,883.427
2014-06-06,889.484
2014-06-09,889.278
2014-06-10,895.562
2014-06-11,893.776
2014-06-12,892.441
2014-06-13,884.105
2014-06-16,882.714
2014-06-17,887.078
2014-06-18,886.494
2014-06-19,900.355
2014-06-20,900.85
2014-06-23,895.911
2014-06-24,893.48
2014-06-25,890.393
2014-06-26,887.887
2014-06-27,891.592
2014-06-30,895.16
2014-07-01,900.992
2014-07-02,900.584
2014-07-03,908.009
2014-07-04,901.82
2014-07-07,898.075
2014-07-08,891.299
2014-07-09,894.414
2014-07-10,883.197
2014-07-11,879.023
2014-07-14,888.305
2014-07-15,881.897
2014-07-16,889.59
2014-07-17,879.143
2014-07-18,881.668
2014-07-21,877.989
2014-07-22,886.964
2014-07-23,889.057
2014-07-24,892.548
2014-07-25,882.91
2014-07-28,879.275
2014-07-29,877.397
2014-07-30,869.389
2014-07-31,862.907
2014-08-01,854.08
2014-08-04,855.452
2014-08-05,856.491
2014-08-06,852.804
2014-08-07,850.331
2014-08-08,846.897
2014-08-11,859.927
2014-08-12,856.124
2014-08-13,863.515
2014-08-14,866.371
2014-08-15,867.557
2014-08-18,877.553
2014-08-19,879.912
2014-08-20,875.531
2014-08-21,881.611
2014-08-22,875.907
2014-08-25,882.543
2014-08-26,888.009
2014-08-27,888.842
2014-08-28,881.602
2014-08-29,881.041
2014-09-01,878.677
2014-09-02,877.362
2014-09-03,881.139
2014-09-04,884.64
2014-09-05,879.566
2014-09-08,874.291
2014-09-09,868.988
2014-09-10,867.876
2014-09-11,868.374
2014-09-12,864.88
2014-09-15,874.726
2014-09-16,870.637
2014-09-17,874.926
2014-09-18,880.119
2014-09-19,877.317
2014-09-22,874.891
2014-09-23,871.515
2014-09-24,872.151
2014-09-25,864.485
2014-09-26,860.697
2014-09-29,856.731
2014-09-30,858.585
2014-10-01,844.229
2014-10-02,830.86
2014-10-03,831.282
2014-10-06,838.114
2014-10-07,826.979
2014-10-08,824.46
2014-10-09,826.945
2014-10-10,813.985
2014-10-13,814.018
2014-10-14,815.032
2014-10-15,794.774
2014-10-16,792.634
2014-10-17,814.763
2014-10-20,814.257
2014-10-21,827.973
2014-10-22,829.042
2014-10-23,830.739
2014-10-24,832.495
2014-10-27,830.281
2014-10-28,845.03
2014-10-29,848.569
2014-10-30,839.384
2014-10-31,841.639
2014-11-03,834.281
2014-11-04,833.062
2014-11-05,840.217
2014-11-06,838.799
2014-11-07,832.401
2014-11-10,841.672
2014-11-11,844.751
2014-11-12,840.847
2014-11-13,849.106
2014-11-14,847.399
2014-11-17,849.487
2014-11-18,859.499
2014-11-19,863.907
2014-11-20,863.878
2014-11-21,871.332
2014-11-24,875.27
2014-11-25,880.158
2014-11-26,881.195
2014-11-27,884.591
2014-11-28,888.541
2014-12-01,882.981
2014-12-02,876.313
2014-12-03,872.271
2014-12-04,872.575
2014-12-05,882.351
2014-12-08,879.398
2014-12-09,869.253
2014-12-10,870.963
2014-12-11,868.927
2014-12-12,851.495
2014-12-15,838.652
2014-12-16,854.291
2014-12-17,845.727
2014-12-18,865.312
2014-12-19,872.922
2014-12-22,874.851
2014-12-23,877.848
2014-12-24,875.742
2014-12-25,875.742
2014-12-26,874.377
2014-12-29,877.433
2014-12-30,863.999
2014-12-31,865.61
2015-01-01,865.61
2015-01-02,856.414
2015-01-05,833.069
2015-01-06,825.387
2015-01-07,826.205
2015-01-08,854.179
2015-01-09,847.063
2015-01-12,853.798
2015-01-13,862.713
2015-01-14,853.885
2015-01-15,856.292
2015-01-16,862.929
2015-01-19,878.245
2015-01-20,873.434
2015-01-21,882.632
2015-01-22,878.953
2015-01-23,886.042
2015-01-26,893.971
2015-01-27,899.651
2015-01-28,900.01
2015-01-29,903.396
2015-01-30,896.575
2015-02-02,902.874
2015-02-03,917.119
2015-02-04,918.122
2015-02-05,917.499
2015-02-06,905.111
2015-02-09,894.74
2015-02-10,901.696
2015-02-11,901.356
2015-02-12,912.556
2015-02-13,912.74
2015-02-16,909.825
2015-02-17,916.926
2015-02-18,915.421
2015-02-19,927.873
2015-02-20,924.063
2015-02-23,935.051
2015-02-24,937.239
2015-02-25,936.982
2015-02-26,942.186
2015-02-27,941.987
2015-03-02,941.296
2015-03-03,930.612
2015-03-04,931.393
2015-03-05,937.602
2015-03-06,923.689
2015-03-09,915.379
2015-03-10,888.269
2015-03-11,897.577
2015-03-12,898.959
2015-03-13,893.835
2015-03-16,905.259
2015-03-17,898.089
2015-03-18,897.461
2015-03-19,898.233
2015-03-20,916.873
2015-03-23,925.463
2015-03-24,923.167
2015-03-25,923.831
2015-03-26,911.171
2015-03-27,911.886
2015-03-30,923.657
2015-03-31,909.286
2015-04-01,915.142
2015-04-02,934.419
2015-04-03,934.419
2015-04-06,947.384
2015-04-07,944.69
2015-04-08,933.046
2015-04-09,935.093
2015-04-10,938.014
2015-04-13,934.505
2015-04-14,940.325
2015-04-15,932.611
2015-04-16,929.857
2015-04-17,920.519
2015-04-20,925.989
2015-04-21,926.323
2015-04-22,919.733
2015-04-23,923.263
2015-04-24,932.113
2015-04-27,946.844
2015-04-28,941.925
2015-04-29,927.546
2015-04-30,929.438
2015-05-01,930.849
2015-05-04,927.322
2015-05-05,913.886
2015-05-06,930.155
2015-05-07,922.75
2015-05-08,941.254
2015-05-11,943.095
2015-05-12,941.487
2015-05-13,946.922
2015-05-14,959.908
2015-05-15,963.674
2015-05-18,961.539
2015-05-19,959.699
2015-05-20,959.033
2015-05-21,963.332
2015-05-22,954.019
2015-05-25,952.695
2015-05-26,934.262
2015-05-27,944.735
2015-05-28,948.448
2015-05-29,937.771
2015-06-01,931.439
2015-06-02,949.488
2015-06-03,966.921
2015-06-04,959.698
2015-06-05,935.176
2015-06-08,942.181
2015-06-09,942.016
2015-06-10,959.835
2015-06-11,959.292
2015-06-12,951.634
2015-06-15,936.507
2015-06-16,942.3
2015-06-17,936.153
2015-06-18,951.155
2015-06-19,950.862
2015-06-22,978.409
2015-06-23,977.003
2015-06-24,976.542
2015-06-25,973.982
2015-06-26,969.918
2015-06-29,944.895
2015-06-30,932.017
2015-07-01,950.303
2015-07-02,942.977
2015-07-03,933.911
2015-07-06,919.4
2015-07-07,896.742
2015-07-08,915.194
2015-07-09,935.858
2015-07-10,969.541
2015-07-13,973.906
2015-07-14,974.658
2015-07-15,979.529
2015-07-16,987.875
2015-07-17,984.584
2015-07-20,990.251
2015-07-21,985.405
2015-07-22,979.797
2015-07-23,982.926
2015-07-24,972.483
2015-07-27,961.492
2015-07-28,965.929
2015-07-29,969.185
2015-07-30,942.987
