Date,EM (EMERGING MARKETS) Standard (Large+Mid Cap)
2015-07-31,384.708
2015-08-03,380.107
2015-08-04,381.109
2015-08-05,380.623
2015-08-06,377.702
2015-08-07,377.769
2015-08-10,378.974
2015-08-11,374.985
2015-08-12,367.932
2015-08-13,369.386
2015-08-14,368.97
2015-08-17,365.098
2015-08-18,362.289
2015-08-19,359.048
2015-08-20,354.707
2015-08-21,347.069
2015-08-24,329.793
2015-08-25,336.965
2015-08-26,336.448
2015-08-27,347.484
2015-08-28,350.553
2015-08-31,349.912
2015-09-01,342.409
2015-09-02,340.528
2015-09-03,342.709
2015-09-04,337.21
2015-09-07,332.941
2015-09-08,338.256
2015-09-09,346.394
2015-09-10,344.205
2015-09-11,343.502
2015-09-14,345.796
2015-09-15,345.432
2015-09-16,352.26
2015-09-17,354.313
2015-09-18,355.369
2015-09-21,349.285
2015-09-22,346.177
2015-09-23,339.162
2015-09-24,336.573
2015-09-25,338.067
2015-09-28,334.848
2015-09-29,332.653
2015-09-30,339.386
2015-10-01,341.772
2015-10-02,344.56
2015-10-05,352.03
2015-10-06,355.21
2015-10-07,364.684
2015-10-08,363.683
2015-10-09,368.388
2015-10-12,370.926
2015-10-13,366.237
2015-10-14,364.141
2015-10-15,370.717
2015-10-16,371.014
2015-10-19,371.867
2015-10-20,370.679
2015-10-21,368.384
2015-10-22,367.984
2015-10-23,372.447
2015-10-26,372.061
2015-10-27,369.942
2015-10-28,368.915
2015-10-29,362.849
2015-10-30,363.595
2015-11-02,364.625
2015-11-03,369.157
2015-11-04,372.335
2015-11-05,370.617
2015-11-06,365.63
2015-11-09,361.844
2015-11-10,357.507
2015-11-11,357.506
2015-11-12,357.657
2015-11-13,352.254
2015-11-16,348.936
2015-11-17,353.533
2015-11-18,352.999
2015-11-19,359.146
2015-11-20,361.869
2015-11-23,360.865
2015-11-24,360.105
2015-11-25,358.762
2015-11-26,359.597
2015-11-27,354.565
2015-11-30,349.412
2015-12-01,354.237
2015-12-02,352.658
2015-12-03,351.571
2015-12-04,348.579
2015-12-07,346.668
2015-12-08,341.376
2015-12-09,341.29
2015-12-10,338.652
2015-12-11,332.019
2015-12-14,331.045
2015-12-15,334.577
2015-12-16,339.269
2015-12-17,342.871
2015-12-18,339.069
2015-12-21,339.817
2015-12-22,341.202
2015-12-23,344.903
2015-12-24,345.306
2015-12-25,345.404
2015-12-28,343.703
2015-12-29,344.013
2015-12-30,340.475
2015-12-31,341.623
2016-01-01,341.655
2016-01-04,330.305
2016-01-05,330.604
2016-01-06,326.883
2016-01-07,317.882
2016-01-08,318.404
2016-01-11,311.222
2016-01-12,311.162
2016-01-13,313.892
2016-01-14,311.134
2016-01-15,305.129
2016-01-18,302.644
2016-01-19,307.361
2016-01-20,298.059
2016-01-21,296.245
2016-01-22,305.772
2016-01-25,308.118
2016-01-26,304.78
2016-01-27,308.085
2016-01-28,310.794
2016-01-29,319.461
2016-02-01,319.646
2016-02-02,313.632
2016-02-03,310.593
2016-02-04,318.303
2016-02-05,318.359
2016-02-08,316.005
2016-02-09,314.186
2016-02-10,314.489
2016-02-11,306.956
2016-02-12,306.183
2016-02-15,312.906
2016-02-16,314.866
2016-02-17,316.761
2016-02-18,321.289
2016-02-19,319.091
2016-02-22,322.738
2016-02-23,320.743
2016-02-24,317.249
2016-02-25,316.784
2016-02-26,318.794
2016-02-29,318.938
2016-03-01,324.372
2016-03-02,331.4
2016-03-03,336.192
2016-03-04,340.843
2016-03-07,342.685
2016-03-08,339.651
2016-03-09,339.493
2016-03-10,340.849
2016-03-11,345.232
2016-03-14,346.375
2016-03-15,340.907
2016-03-16,341.14
2016-03-17,352.273
2016-03-18,356.536
2016-03-21,357.539
2016-03-22,358.181
2016-03-23,354.391
2016-03-24,351.063
2016-03-25,350.504
2016-03-28,350.838
2016-03-29,351.612
2016-03-30,359.906
2016-03-31,361.142
2016-04-01,356.595
2016-04-04,356.934
2016-04-05,351.007
2016-04-06,349.335
2016-04-07,349.455
2016-04-08,352.707
2016-04-11,355.836
2016-04-12,358.821
2016-04-13,364.558
2016-04-14,365.151
2016-04-15,365.697
2016-04-18,364.459
2016-04-19,368.379
2016-04-20,366.962
2016-04-21,368.821
2016-04-22,365.175
2016-04-25,362.589
2016-04-26,364.083
2016-04-27,364.333
2016-04-28,364.755
2016-04-29,363.105
2016-05-02,361.181
2016-05-03,354.942
2016-05-04,351.717
2016-05-05,349.97
2016-05-06,348.197
2016-05-09,346.307
2016-05-10,348.951
2016-05-11,349.409
2016-05-12,348.866
2016-05-13,344.293
2016-05-16,344.886
2016-05-17,346.726
2016-05-18,343.546
2016-05-19,338.207
2016-05-20,339.735
2016-05-23,341.345
2016-05-24,340.983
2016-05-25,346.063
2016-05-26,347.476
2016-05-27,349.812
2016-05-30,349.622
2016-05-31,349.56
2016-06-01,349.472
2016-06-02,350.49
2016-06-03,353.501
2016-06-06,356.633
2016-06-07,362.171
2016-06-08,365.088
2016-06-09,362.811
2016-06-10,357.166
2016-06-13,350.977
2016-06-14,348.216
2016-06-15,350.456
2016-06-16,347.017
2016-06-17,349.815
2016-06-20,356.364
2016-06-21,358.242
2016-06-22,360.324
2016-06-23,363.036
2016-06-24,350.217
2016-06-27,345.761
2016-06-28,350.446
2016-06-29,358.095
2016-06-30,363.531
2016-07-01,365.794
2016-07-04,367.637
2016-07-05,362.612
2016-07-06,357.193
2016-07-07,360.692
2016-07-08,361.508
2016-07-11,369.408
2016-07-12,372.71
2016-07-13,373.766
2016-07-14,377.992
2016-07-15,378.978
2016-07-18,379.997
2016-07-19,379.284
2016-07-20,380.443
2016-07-21,380.703
2016-07-22,379.887
2016-07-25,379.819
2016-07-26,380.563
2016-07-27,382.021
2016-07-28,382.684
2016-07-29,381.825
2016-08-01,385.83
2016-08-02,383.341
2016-08-03,379.602
2016-08-04,383.088
2016-08-05,387.283
2016-08-08,391.669
2016-08-09,393.56
2016-08-10,394.992
2016-08-11,397.028
2016-08-12,398.134
2016-08-15,400.787
2016-08-16,400.671
2016-08-17,398.08
2016-08-18,401.086
2016-08-19,398.433
2016-08-22,395.765
2016-08-23,396.781
2016-08-24,392.569
2016-08-25,393.159
2016-08-26,394.627
2016-08-29,392.262
2016-08-30,393.564
2016-08-31,391.314
2016-09-01,390.296
2016-09-02,394.18
2016-09-05,398.571
2016-09-06,404.644
2016-09-07,405.826
2016-09-08,406.431
2016-09-09,398.589
2016-09-12,389.884
2016-09-13,388.401
2016-09-14,388.081
2016-09-15,389.799
2016-09-16,388.255
2016-09-19,393.641
2016-09-20,394.144
2016-09-21,397.175
2016-09-22,403.883
2016-09-23,402.406
2016-09-26,397.143
2016-09-27,399.636
2016-09-28,400.146
2016-09-29,400.699
2016-09-30,396.346
2016-10-03,399.985
2016-10-04,401.752
2016-10-05,401.638
2016-10-06,402.429
2016-10-07,401.453
2016-10-10,403.162
2016-10-11,397.413
2016-10-12,396.18
2016-10-13,390.877
2016-10-14,393.679
2016-10-17,392.66
2016-10-18,398.732
2016-10-19,400.84
2016-10-20,400.853
2016-10-21,399.942
2016-10-24,403.091
2016-10-25,403.025
2016-10-26,399.658
2016-10-27,397.369
2016-10-28,396.589
2016-10-31,397.291
2016-11-01,396.222
2016-11-02,390.795
2016-11-03,388.489
2016-11-04,386.403
2016-11-07,392.839
2016-11-08,396.211
2016-11-09,386.445
2016-11-10,384.473
2016-11-11,372.825
2016-11-14,368.39
2016-11-15,369.507
2016-11-16,372.022
2016-11-17,372.043
2016-11-18,370.877
2016-11-21,372.135
2016-11-22,376.564
2016-11-23,375.908
2016-11-24,374.198
2016-11-25,375.854
2016-11-28,379.102
2016-11-29,377.044
2016-11-30,379.003
2016-12-01,377.069
2016-12-02,374.739
2016-12-05,375.14
2016-12-06,378.452
2016-12-07,381.151
2016-12-08,386.304
2016-12-09,385.659
2016-12-12,383.206
2016-12-13,385.391
2016-12-14,383.447
2016-12-15,377.256
2016-12-16,376.29
2016-12-19,373.972
2016-12-20,374.056
2016-12-21,374.0
2016-12-22,370.308
2016-12-23,369.972
2016-12-26,370.35
2016-12-27,371.38
2016-12-28,374.945
2016-12-29,378.151
2016-12-30,379.84
2017-01-02,379.673
2017-01-03,382.567
2017-01-04,383.904
2017-01-05,388.441
2017-01-06,388.174
2017-01-09,386.997
2017-01-10,390.196
2017-01-11,390.661
2017-01-12,395.026
2017-01-13,394.738
2017-01-16,391.711
2017-01-17,394.251
2017-01-18,395.579
2017-01-19,394.098
2017-01-20,393.555
2017-01-23,397.468
2017-01-24,400.339
2017-01-25,401.899
2017-01-26,403.925
2017-01-27,403.569
2017-01-30,402.321
2017-01-31,400.626
2017-02-01,402.296
2017-02-02,403.277
2017-02-03,404.898
2017-02-06,406.716
2017-02-07,405.356
2017-02-08,406.182
2017-02-09,407.905
2017-02-10,409.933
2017-02-13,412.274
2017-02-14,411.673
2017-02-15,415.073
2017-02-16,416.796
2017-02-17,413.912
2017-02-20,415.92
2017-02-21,416.917
2017-02-22,419.27
2017-02-23,419.786
2017-02-24,416.013
2017-02-27,414.615
2017-02-28,412.89
2017-03-01,413.886
2017-03-02,413.015
2017-03-03,410.665
2017-03-06,412.169
2017-03-07,413.085
2017-03-08,412.413
2017-03-09,407.179
2017-03-10,408.599
2017-03-13,414.061
2017-03-14,414.739
2017-03-15,416.341
2017-03-16,425.071
2017-03-17,426.115
2017-03-20,429.116
2017-03-21,429.439
2017-03-22,426.833
2017-03-23,427.293
2017-03-24,427.847
2017-03-27,426.349
2017-03-28,428.397
2017-03-29,429.197
2017-03-30,428.205
2017-03-31,423.313
2017-04-03,426.345
2017-04-04,426.398
2017-04-05,428.251
2017-04-06,425.637
2017-04-07,424.911
2017-04-10,423.325
2017-04-11,421.802
2017-04-12,423.488
2017-04-13,425.576
2017-04-14,424.51
2017-04-17,425.54
2017-04-18,423.349
2017-04-19,421.259
2017-04-20,423.709
2017-04-21,425.223
2017-04-24,429.586
2017-04-25,434.585
2017-04-26,434.552
2017-04-27,433.32
2017-04-28,432.58
2017-05-01,433.378
2017-05-02,437.191
2017-05-03,436.145
2017-05-04,433.681
2017-05-05,432.906
2017-05-08,435.956
2017-05-09,438.418
2017-05-10,440.412
2017-05-11,442.741
2017-05-12,443.654
2017-05-15,447.162
2017-05-16,449.331
2017-05-17,446.507
2017-05-18,437.555
2017-05-19,440.852
2017-05-22,444.419
2017-05-23,444.809
2017-05-24,445.075
2017-05-25,449.302
2017-05-26,450.439
2017-05-29,449.66
2017-05-30,448.156
2017-05-31,445.369
2017-06-01,446.829
2017-06-02,449.868
2017-06-05,451.019
2017-06-06,450.301
2017-06-07,450.276
2017-06-08,451.861
2017-06-09,451.482
2017-06-12,447.407
2017-06-13,447.965
2017-06-14,449.718
2017-06-15,445.293
2017-06-16,445.081
2017-06-19,449.471
2017-06-20,447.642
2017-06-21,446.689
2017-06-22,448.134
2017-06-23,449.413
2017-06-26,453.289
2017-06-27,452.237
2017-06-28,450.262
2017-06-29,451.256
2017-06-30,449.853
2017-07-03,451.751
2017-07-04,448.45
2017-07-05,449.937
2017-07-06,448.668
2017-07-07,447.11
2017-07-10,450.225
2017-07-11,454.303
2017-07-12,459.623
2017-07-13,464.709
2017-07-14,467.581
2017-07-17,469.64
2017-07-18,470.474
2017-07-19,473.714
2017-07-20,473.41
2017-07-21,473.808
2017-07-24,475.66
2017-07-25,474.54
2017-07-26,474.848
2017-07-27,477.859
2017-07-28,475.183
2017-07-31,476.668
2017-08-01,477.949
2017-08-02,478.422
2017-08-03,475.836
2017-08-04,477.293
2017-08-07,480.957
2017-08-08,482.41
2017-08-09,478.15
2017-08-10,472.543
2017-08-11,466.578
2017-08-14,471.443
2017-08-15,470.972
2017-08-16,474.48
2017-08-17,475.886
2017-08-18,474.201
2017-08-21,476.059
2017-08-22,480.038
2017-08-23,481.458
2017-08-24,484.545
2017-08-25,485.861
2017-08-28,485.741
2017-08-29,484.028
2017-08-30,487.073
2017-08-31,487.301
2017-09-01,488.956
2017-09-04,485.413
2017-09-05,486.14
2017-09-06,485.431
2017-09-07,488.614
2017-09-08,489.107
2017-09-11,492.764
2017-09-12,494.159
2017-09-13,492.993
2017-09-14,493.227
2017-09-15,494.265
2017-09-18,499.129
2017-09-19,497.656
2017-09-20,498.777
2017-09-21,497.041
2017-09-22,494.393
2017-09-25,488.132
2017-09-26,484.482
2017-09-27,483.819
2017-09-28,481.128
2017-09-29,485.363
2017-10-02,485.933
2017-10-03,492.251
2017-10-04,494.455
2017-10-05,494.866
2017-10-06,495.031
2017-10-09,493.84
2017-10-10,499.296
2017-10-11,501.46
2017-10-12,503.398
2017-10-13,505.331
2017-10-16,507.985
2017-10-17,505.23
2017-10-18,505.806
2017-10-19,501.314
2017-10-20,502.576
2017-10-23,500.874
2017-10-24,499.724
2017-10-25,500.078
2017-10-26,497.418
2017-10-27,498.345
2017-10-30,500.733
2017-10-31,502.378
2017-11-01,506.82
2017-11-02,506.089
2017-11-03,505.594
2017-11-06,507.773
2017-11-07,509.36
2017-11-08,509.424
2017-11-09,509.047
2017-11-10,506.682
2017-11-13,504.366
2017-11-14,502.149
2017-11-15,498.927
2017-11-16,505.321
2017-11-17,510.31
2017-11-20,510.153
2017-11-21,516.852
2017-11-22,519.418
2017-11-23,517.506
2017-11-24,518.34
2017-11-27,513.899
2017-11-28,514.878
2017-11-29,512.619
2017-11-30,503.386
2017-12-01,501.208
2017-12-04,503.938
2017-12-05,502.03
2017-12-06,494.641
2017-12-07,494.354
2017-12-08,498.953
2017-12-11,503.084
2017-12-12,499.681
2017-12-13,502.579
2017-12-14,503.67
2017-12-15,502.475
2017-12-18,507.823
2017-12-19,508.711
2017-12-20,509.016
2017-12-21,509.815
2017-12-22,512.888
2017-12-25,512.896
2017-12-26,511.88
2017-12-27,515.118
2017-12-28,519.259
2017-12-29,521.456
2018-01-01,521.047
2018-01-02,530.304
2018-01-03,533.125
2018-01-04,536.88
2018-01-05,540.695
2018-01-08,543.346
2018-01-09,542.569
2018-01-10,539.165
2018-01-11,538.932
2018-01-12,543.959
2018-01-15,545.072
2018-01-16,548.326
2018-01-17,550.466
2018-01-18,552.679
2018-01-19,554.968
2018-01-22,557.638
2018-01-23,563.891
2018-01-24,566.759
2018-01-25,568.879
2018-01-26,573.228
2018-01-29,570.937
2018-01-30,561.776
2018-01-31,564.918
2018-02-01,562.344
2018-02-02,554.338
2018-02-05,544.658
2018-02-06,529.736
2018-02-07,528.497
2018-02-08,523.885
2018-02-09,514.777
2018-02-12,519.589
2018-02-13,524.599
2018-02-14,533.989
2018-02-15,541.79
2018-02-16,540.69
2018-02-19,541.284
2018-02-20,538.352
2018-02-21,545.182
2018-02-22,541.256
2018-02-23,548.345
2018-02-26,550.472
2018-02-27,546.549
2018-02-28,538.864
2018-03-01,537.557
2018-03-02,532.98
2018-03-05,530.357
2018-03-06,538.464
2018-03-07,536.412
2018-03-08,539.154
2018-03-09,544.569
2018-03-12,551.344
2018-03-13,552.111
2018-03-14,549.847
2018-03-15,548.753
2018-03-16,547.381
2018-03-19,543.066
2018-03-20,545.988
2018-03-21,545.884
2018-03-22,540.108
2018-03-23,529.007
2018-03-26,533.618
2018-03-27,535.014
2018-03-28,524.906
2018-03-29,528.12
2018-03-30,528.845
2018-04-02,528.24
2018-04-03,528.583
2018-04-04,522.103
2018-04-05,527.013
2018-04-06,524.978
2018-04-09,525.475
2018-04-10,531.026
2018-04-11,531.228
2018-04-12,531.842
2018-04-13,528.821
2018-04-16,525.732
2018-04-17,526.302
2018-04-18,531.648
2018-04-19,535.259
2018-04-20,528.099
2018-04-23,523.594
2018-04-24,521.809
2018-04-25,515.511
2018-04-26,517.356
2018-04-27,522.779
2018-04-30,526.505
2018-05-01,525.642
2018-05-02,520.729
2018-05-03,514.615
2018-05-04,513.907
2018-05-07,515.47
2018-05-08,516.945
2018-05-09,517.459
2018-05-10,523.245
2018-05-11,526.843
2018-05-14,528.855
2018-05-15,520.441
2018-05-16,522.643
2018-05-17,517.739
2018-05-18,514.947
2018-05-21,514.426
2018-05-22,516.977
2018-05-23,512.95
2018-05-24,513.96
2018-05-25,514.855
2018-05-28,515.035
2018-05-29,510.242
2018-05-30,504.161
2018-05-31,507.849
2018-06-01,512.222
2018-06-04,519.767
2018-06-05,518.772
2018-06-06,521.397
2018-06-07,521.405
2018-06-08,514.968
2018-06-11,516.828
2018-06-12,517.383
2018-06-13,515.248
2018-06-14,510.828
2018-06-15,505.447
2018-06-18,501.961
2018-06-19,492.509
2018-06-20,496.326
2018-06-21,490.426
2018-06-22,493.981
2018-06-25,486.95
2018-06-26,485.558
2018-06-27,478.527
2018-06-28,476.343
2018-06-29,486.749
2018-07-02,482.157
2018-07-03,481.48
2018-07-04,480.902
2018-07-05,480.692
2018-07-06,483.309
2018-07-09,490.966
2018-07-10,491.37
2018-07-11,486.234
2018-07-12,488.899
2018-07-13,491.394
2018-07-16,488.988
2018-07-17,489.324
2018-07-18,488.486
2018-07-19,484.855
2018-07-20,489.162
2018-07-23,488.973
2018-07-24,493.956
2018-07-25,497.919
2018-07-26,498.138
2018-07-27,499.609
2018-07-30,498.643
2018-07-31,497.442
2018-08-01,497.223
2018-08-02,488.419
2018-08-03,491.228
2018-08-06,490.162
2018-08-07,494.206
2018-08-08,494.201
2018-08-09,493.766
2018-08-10,486.389
2018-08-13,477.666
2018-08-14,477.365
2018-08-15,468.635
2018-08-16,467.812
2018-08-17,468.454
2018-08-20,473.448
2018-08-21,478.368
2018-08-22,481.292
2018-08-23,480.205
2018-08-24,481.125
2018-08-27,489.814
2018-08-28,490.519
2018-08-29,490.513
2018-08-30,484.831
2018-08-31,483.991
2018-09-03,479.997
2018-09-04,476.831
2018-09-05,468.434
2018-09-06,466.983
2018-09-07,469.166
2018-09-10,463.81
2018-09-11,460.22
2018-09-12,460.895
2018-09-13,466.948
2018-09-14,471.95
2018-09-17,466.436
2018-09-18,468.019
2018-09-19,473.311
2018-09-20,476.009
2018-09-21,482.676
2018-09-24,478.542
2018-09-25,478.291
2018-09-26,480.28
2018-09-27,482.856
2018-09-28,481.423
2018-10-01,480.73
2018-10-02,474.717
2018-10-03,475.558
2018-10-04,464.231
2018-10-05,459.825
2018-10-08,457.446
2018-10-09,456.762
2018-10-10,452.945
2018-10-11,438.778
2018-10-12,450.494
2018-10-15,446.623
2018-10-16,452.595
2018-10-17,452.17
2018-10-18,446.285
2018-10-19,446.545
2018-10-22,451.784
2018-10-23,441.526
2018-10-24,438.103
2018-10-25,436.272
2018-10-26,431.96
2018-10-29,429.773
2018-10-30,430.474
2018-10-31,439.499
2018-11-01,446.66
2018-11-02,458.281
2018-11-05,456.298
2018-11-06,456.281
2018-11-07,458.898
2018-11-08,456.901
2018-11-09,448.921
2018-11-12,444.433
2018-11-13,444.262
2018-11-14,445.247
2018-11-15,451.106
2018-11-16,453.616
2018-11-19,454.541
2018-11-20,447.311
2018-11-21,448.462
2018-11-22,448.925
2018-11-23,445.789
2018-11-26,449.216
2018-11-27,450.873
2018-11-28,456.202
2018-11-29,459.143
2018-11-30,457.611
2018-12-03,467.822
2018-12-04,466.624
2018-12-05,460.963
2018-12-06,450.394
2018-12-07,451.521
2018-12-10,442.976
2018-12-11,443.907
2018-12-12,450.429
2018-12-13,453.49
2018-12-14,447.227
2018-12-17,445.372
2018-12-18,443.156
2018-12-19,445.336
2018-12-20,441.782
2018-12-21,440.679
2018-12-24,438.621
2018-12-25,437.433
2018-12-26,437.522
2018-12-27,439.272
2018-12-28,444.034
2018-12-31,445.488
2019-01-01,445.61
2019-01-02,440.886
2019-01-03,438.039
2019-01-04,445.14
2019-01-07,451.142
2019-01-08,450.069
2019-01-09,458.804
2019-01-10,460.773
2019-01-11,461.898
2019-01-14,458.021
2019-01-15,463.745
2019-01-16,465.719
2019-01-17,465.539
2019-01-18,469.698
2019-01-21,469.912
2019-01-22,466.305
2019-01-23,466.743
2019-01-24,470.396
2019-01-25,476.371
2019-01-28,474.397
2019-01-29,475.179
2019-01-30,478.355
2019-01-31,484.494
2019-02-01,484.638
2019-02-04,483.645
2019-02-05,485.424
2019-02-06,483.855
2019-02-07,480.871
2019-02-08,478.132
2019-02-11,477.924
2019-02-12,481.053
2019-02-13,480.92
2019-02-14,479.713
2019-02-15,475.777
2019-02-18,478.591
2019-02-19,478.702
2019-02-20,484.412
2019-02-21,485.214
2019-02-22,489.042
2019-02-25,493.21
2019-02-26,492.001
2019-02-27,490.317
2019-02-28,485.583
2019-03-01,485.876
2019-03-04,486.838
2019-03-05,487.572
2019-03-06,487.957
2019-03-07,482.376
2019-03-08,476.182
2019-03-11,481.296
2019-03-12,486.102
2019-03-13,485.655
2019-03-14,484.648
2019-03-15,488.864
2019-03-18,494.403
2019-03-19,495.199
2019-03-20,494.065
2019-03-21,494.647
2019-03-22,490.01
2019-03-25,484.529
2019-03-26,485.794
2019-03-27,482.943
2019-03-28,483.678
2019-03-29,489.658
2019-04-01,495.209
2019-04-02,495.7
2019-04-03,499.787
2019-04-04,500.225
2019-04-05,502.271
2019-04-08,503.829
2019-04-09,506.119
2019-04-10,507.441
2019-04-11,503.495
2019-04-12,504.28
2019-04-15,502.993
2019-04-16,506.401
2019-04-17,507.761
2019-04-18,505.968
2019-04-19,505.974
2019-04-22,504.365
2019-04-23,504.734
2019-04-24,502.329
2019-04-25,498.743
2019-04-26,499.372
2019-04-29,501.637
2019-04-30,499.967
2019-05-01,500.557
2019-05-02,499.909
2019-05-03,501.735
2019-05-06,492.439
2019-05-07,489.932
2019-05-08,487.148
2019-05-09,476.72
2019-05-10,479.069
2019-05-13,471.248
2019-05-14,470.327
2019-05-15,471.033
2019-05-16,468.818
2019-05-17,462.05
2019-05-20,460.987
2019-05-21,463.317
2019-05-22,462.944
2019-05-23,457.108
2019-05-24,458.03
2019-05-27,459.331
2019-05-28,458.929
2019-05-29,457.7
2019-05-30,462.147
2019-05-31,463.688
2019-06-03,468.6
2019-06-04,467.326
2019-06-05,467.153
2019-06-06,466.311
2019-06-07,468.471
2019-06-10,475.325
2019-06-11,480.197
2019-06-12,477.645
2019-06-13,475.831
2019-06-14,472.623
2019-06-17,470.76
2019-06-18,476.858
2019-06-19,483.61
2019-06-20,490.977
2019-06-21,490.731
2019-06-24,491.127
2019-06-25,487.788
2019-06-26,489.122
2019-06-27,492.609
2019-06-28,492.628
2019-07-01,497.009
2019-07-02,497.289
2019-07-03,495.502
2019-07-04,498.057
2019-07-05,495.884
2019-07-08,489.687
2019-07-09,487.977
2019-07-10,491.028
2019-07-11,494.046
2019-07-12,492.108
2019-07-15,495.398
2019-07-16,496.678
2019-07-17,494.44
2019-07-18,492.983
2019-07-19,495.764
2019-07-22,494.072
2019-07-23,494.874
2019-07-24,494.846
2019-07-25,494.583
2019-07-26,491.95
2019-07-29,490.602
2019-07-30,489.428
2019-07-31,486.604
2019-08-01,480.819
2019-08-02,471.083
2019-08-05,456.662
2019-08-06,456.537
2019-08-07,456.542
2019-08-08,462.066
2019-08-09,460.621
2019-08-12,457.558
2019-08-13,455.044
2019-08-14,453.001
2019-08-15,452.588
2019-08-16,455.895
2019-08-19,459.429
2019-08-20,460.569
2019-08-21,462.003
2019-08-22,458.526
2019-08-23,457.595
2019-08-26,451.631
2019-08-27,453.422
2019-08-28,453.832
2019-08-29,456.16
2019-08-30,462.879
2019-09-02,462.616
2019-09-03,457.687
2019-09-04,465.905
2019-09-05,471.762
2019-09-06,474.138
2019-09-09,475.402
2019-09-10,474.259
2019-09-11,478.552
2019-09-12,481.141
2019-09-13,483.175
2019-09-16,483.449
2019-09-17,479.671
2019-09-18,480.867
2019-09-19,478.721
2019-09-20,480.934
2019-09-23,478.109
2019-09-24,476.286
2019-09-25,473.638
2019-09-26,475.474
2019-09-27,471.947
2019-09-30,471.715
2019-10-01,470.534
2019-10-02,466.188
2019-10-03,467.653
2019-10-04,469.777
2019-10-07,468.644
2019-10-08,468.55
2019-10-09,468.155
2019-10-10,469.857
2019-10-11,476.963
2019-10-14,479.752
2019-10-15,480.602
2019-10-16,482.887
2019-10-17,484.967
2019-10-18,483.028
2019-10-21,485.157
2019-10-22,487.799
2019-10-23,486.366
2019-10-24,489.414
2019-10-25,488.676
2019-10-28,492.04
2019-10-29,492.401
2019-10-30,491.368
2019-10-31,491.606
2019-11-01,495.025
2019-11-04,502.277
2019-11-05,505.426
2019-11-06,504.326
2019-11-07,506.581
2019-11-08,502.466
2019-11-11,496.822
2019-11-12,498.255
2019-11-13,492.6
2019-11-14,491.865
2019-11-15,494.957
2019-11-18,496.531
2019-11-19,498.918
2019-11-20,496.497
2019-11-21,492.999
2019-11-22,494.878
2019-11-25,497.233
2019-11-26,494.575
2019-11-27,496.999
2019-11-28,495.807
2019-11-29,490.929
2019-12-02,491.022
2019-12-03,489.696
2019-12-04,489.324
2019-12-05,492.342
2019-12-06,495.233
2019-12-09,496.253
2019-12-10,495.5
2019-12-11,499.631
2019-12-12,505.54
2019-12-13,513.205
2019-12-16,513.699
2019-12-17,520.627
2019-12-18,523.74
2019-12-19,522.768
2019-12-20,523.339
2019-12-23,525.229
2019-12-24,524.023
2019-12-25,524.055
2019-12-26,525.497
2019-12-27,529.45
2019-12-30,529.332
2019-12-31,527.555
2020-01-01,527.547
2020-01-02,533.903
2020-01-03,531.948
2020-01-06,526.601
2020-01-07,528.169
2020-01-08,526.078
2020-01-09,534.617
2020-01-10,536.634
2020-01-13,541.544
2020-01-14,541.482
2020-01-15,538.7
2020-01-16,539.948
2020-01-17,542.918
2020-01-20,542.38
2020-01-21,533.469
2020-01-22,536.577
2020-01-23,531.275
2020-01-24,529.958
2020-01-27,522.193
2020-01-28,521.601
2020-01-29,519.611
2020-01-30,507.907
2020-01-31,502.963
2020-02-03,501.99
2020-02-04,513.842
2020-02-05,515.73
2020-02-06,521.879
2020-02-07,516.808
2020-02-10,514.645
2020-02-11,520.563
2020-02-12,525.437
2020-02-13,523.735
2020-02-14,523.873
2020-02-17,524.699
2020-02-18,518.872
2020-02-19,522.685
2020-02-20,518.721
2020-02-21,513.588
2020-02-24,499.905
2020-02-25,500.506
2020-02-26,494.258
2020-02-27,488.317
2020-02-28,476.44
2020-03-02,481.936
2020-03-03,487.072
2020-03-04,491.904
2020-03-05,492.649
2020-03-06,479.734
2020-03-09,449.327
2020-03-10,457.22
2020-03-11,448.785
2020-03-12,418.702
2020-03-13,422.54
2020-03-16,395.086
2020-03-17,392.008
2020-03-18,373.583
2020-03-19,363.634
2020-03-20,381.106
2020-03-23,359.791
2020-03-24,380.481
2020-03-25,397.016
2020-03-26,404.113
2020-03-27,399.965
2020-03-30,395.182
2020-03-31,403.058
2020-04-01,393.027
2020-04-02,398.409
2020-04-03,395.181
2020-04-06,405.691
2020-04-07,417.274
2020-04-08,415.235
2020-04-09,421.86
2020-04-10,422.164
2020-04-13,419.786
2020-04-14,426.043
2020-04-15,422.23
2020-04-16,420.681
2020-04-17,428.521
2020-04-20,427.578
2020-04-21,417.588
2020-04-22,422.605
2020-04-23,424.136
2020-04-24,418.242
2020-04-27,425.818
2020-04-28,429.333
2020-04-29,437.437
2020-04-30,439.967
2020-05-01,436.083
2020-05-04,422.392
2020-05-05,426.087
2020-05-06,427.5
2020-05-07,426.679
2020-05-08,433.795
2020-05-11,435.818
2020-05-12,432.68
2020-05-13,432.637
2020-05-14,428.743
2020-05-15,428.962
2020-05-18,434.412
2020-05-19,440.456
2020-05-20,443.458
2020-05-21,442.749
2020-05-22,431.042
2020-05-25,434.121
2020-05-26,441.431
2020-05-27,441.804
2020-05-28,440.885
2020-05-29,443.347
2020-06-01,453.569
2020-06-02,461.291
2020-06-03,471.117
2020-06-04,471.63
2020-06-05,478.26
2020-06-08,480.568
2020-06-09,481.602
2020-06-10,483.029
