Date,EM (EMERGING MARKETS) Standard (Large+Mid Cap)
2014-10-17,1954.59
2014-10-20,1964.076
2014-10-21,1964.665
2014-10-22,1975.297
2014-10-23,1964.616
2014-10-24,1969.962
2014-10-27,1956.787
2014-10-28,1986.528
2014-10-29,2011.363
2014-10-30,2016.75
2014-10-31,2033.883
2014-11-03,2022.582
2014-11-04,2016.12
2014-11-05,1998.798
2014-11-06,1984.566
2014-11-07,1977.233
2014-11-10,1997.467
2014-11-11,1989.715
2014-11-12,1994.48
2014-11-13,1987.792
2014-11-14,1983.959
2014-11-17,1974.108
2014-11-18,1979.75
2014-11-19,1982.275
2014-11-20,1982.721
2014-11-21,2011.261
2014-11-24,2025.303
2014-11-25,2021.054
2014-11-26,2027.013
2014-11-27,2028.322
2014-11-28,2012.492
2014-12-01,1973.319
2014-12-02,1972.19
2014-12-03,1975.033
2014-12-04,1977.113
2014-12-05,1974.709
2014-12-08,1957.179
2014-12-09,1934.308
2014-12-10,1920.819
2014-12-11,1895.523
2014-12-12,1880.31
2014-12-15,1851.549
2014-12-16,1823.414
2014-12-17,1839.889
2014-12-18,1873.891
2014-12-19,1893.259
2014-12-22,1919.273
2014-12-23,1908.405
2014-12-24,1906.946
2014-12-25,1906.053
2014-12-26,1909.91
2014-12-29,1925.474
2014-12-30,1917.228
2014-12-31,1920.693
2015-01-01,1920.64
2015-01-02,1915.816
2015-01-05,1889.75
2015-01-06,1877.729
2015-01-07,1890.674
2015-01-08,1926.24
2015-01-09,1931.339
2015-01-12,1919.684
2015-01-13,1928.454
2015-01-14,1920.09
2015-01-15,1928.623
2015-01-16,1923.567
2015-01-19,1913.656
2015-01-20,1923.226
2015-01-21,1960.973
2015-01-22,1976.025
2015-01-23,1990.819
2015-01-26,1986.6
2015-01-27,1988.941
2015-01-28,1978.521
2015-01-29,1955.497
2015-01-30,1932.363
2015-02-02,1937.355
2015-02-03,1962.885
2015-02-04,1971.596
2015-02-05,1974.412
2015-02-06,1967.167
2015-02-09,1955.695
2015-02-10,1943.765
2015-02-11,1933.199
2015-02-12,1953.276
2015-02-13,1984.518
2015-02-16,1979.4
2015-02-17,1977.48
2015-02-18,1981.459
2015-02-19,1981.679
2015-02-20,1980.379
2015-02-23,1978.581
2015-02-24,1987.514
2015-02-25,1997.458
2015-02-26,1999.517
2015-02-27,1992.428
2015-03-02,1988.725
2015-03-03,1984.955
2015-03-04,1964.98
2015-03-05,1961.808
2015-03-06,1955.089
2015-03-09,1931.099
2015-03-10,1900.081
2015-03-11,1898.636
2015-03-12,1909.86
2015-03-13,1891.827
2015-03-16,1893.989
2015-03-17,1911.102
2015-03-18,1926.631
2015-03-19,1943.348
2015-03-20,1952.523
2015-03-23,1965.285
2015-03-24,1971.172
2015-03-25,1967.021
2015-03-26,1939.588
2015-03-27,1931.042
2015-03-30,1953.0
2015-03-31,1964.494
2015-04-01,1981.441
2015-04-02,2001.639
2015-04-03,2004.602
2015-04-06,2028.195
2015-04-07,2029.072
2015-04-08,2058.915
2015-04-09,2074.382
2015-04-10,2086.545
2015-04-13,2100.724
2015-04-14,2091.349
2015-04-15,2091.992
2015-04-16,2123.044
2015-04-17,2103.929
2015-04-20,2086.179
2015-04-21,2103.366
2015-04-22,2114.364
2015-04-23,2127.527
2015-04-24,2141.011
2015-04-27,2151.666
2015-04-28,2154.562
2015-04-29,2139.602
2015-04-30,2116.086
2015-05-01,2112.524
2015-05-04,2117.241
2015-05-05,2116.759
2015-05-06,2101.734
2015-05-07,2070.524
2015-05-08,2090.98
2015-05-11,2093.278
2015-05-12,2079.249
2015-05-13,2089.199
2015-05-14,2093.222
2015-05-15,2108.744
2015-05-18,2103.854
2015-05-19,2103.967
2015-05-20,2094.606
2015-05-21,2087.812
2015-05-22,2098.384
2015-05-25,2093.827
2015-05-26,2076.294
2015-05-27,2061.622
2015-05-28,2042.448
2015-05-29,2031.755
2015-06-01,2029.421
2015-06-02,2023.455
2015-06-03,2015.698
2015-06-04,2001.255
2015-06-05,1989.493
2015-06-08,1979.4
2015-06-09,1967.377
2015-06-10,1981.328
2015-06-11,1979.391
2015-06-12,1985.028
2015-06-15,1967.222
2015-06-16,1957.182
2015-06-17,1965.577
2015-06-18,1982.383
2015-06-19,1976.444
2015-06-22,2002.528
2015-06-23,2011.618
2015-06-24,2017.326
2015-06-25,2008.292
2015-06-26,1993.25
2015-06-29,1953.647
2015-06-30,1980.535
2015-07-01,1980.198
2015-07-02,1980.272
2015-07-03,1965.864
2015-07-06,1923.584
2015-07-07,1896.782
2015-07-08,1844.43
2015-07-09,1875.796
2015-07-10,1902.484
2015-07-13,1923.756
2015-07-14,1919.908
2015-07-15,1916.279
2015-07-16,1924.396
2015-07-17,1924.399
2015-07-20,1911.723
2015-07-21,1920.744
2015-07-22,1903.087
2015-07-23,1887.987
2015-07-24,1861.268
2015-07-27,1825.094
2015-07-28,1822.479
2015-07-29,1840.85
2015-07-30,1828.684
2015-07-31,1844.464
2015-08-03,1822.42
2015-08-04,1827.274
2015-08-05,1824.948
2015-08-06,1811.074
2015-08-07,1811.395
2015-08-10,1817.271
2015-08-11,1798.196
2015-08-12,1764.385
2015-08-13,1771.497
2015-08-14,1769.502
2015-08-17,1750.951
2015-08-18,1737.499
2015-08-19,1721.956
2015-08-20,1701.158
2015-08-21,1664.526
2015-08-24,1581.745
2015-08-25,1616.157
2015-08-26,1613.681
2015-08-27,1666.628
2015-08-28,1681.349
2015-08-31,1678.28
2015-09-01,1642.307
2015-09-02,1633.298
2015-09-03,1643.934
2015-09-04,1617.563
2015-09-07,1597.2
2015-09-08,1622.697
2015-09-09,1661.738
2015-09-10,1651.285
2015-09-11,1647.915
2015-09-14,1658.972
2015-09-15,1657.223
2015-09-16,1689.986
2015-09-17,1699.834
2015-09-18,1704.92
2015-09-21,1675.741
2015-09-22,1660.861
2015-09-23,1627.221
2015-09-24,1614.82
2015-09-25,1621.995
2015-09-28,1606.566
2015-09-29,1596.078
2015-09-30,1628.39
2015-10-01,1639.841
2015-10-02,1653.22
2015-10-05,1689.136
2015-10-06,1704.392
2015-10-07,1749.855
2015-10-08,1745.057
2015-10-09,1767.637
2015-10-12,1779.818
2015-10-13,1757.32
2015-10-14,1747.26
2015-10-15,1778.813
2015-10-16,1780.243
2015-10-19,1784.34
2015-10-20,1778.64
2015-10-21,1767.628
2015-10-22,1765.709
2015-10-23,1787.126
2015-10-26,1785.274
2015-10-27,1775.105
2015-10-28,1770.181
2015-10-29,1741.074
2015-10-30,1744.66
2015-11-02,1749.6
2015-11-03,1771.354
2015-11-04,1786.605
2015-11-05,1778.364
2015-11-06,1754.435
2015-11-09,1736.296
2015-11-10,1715.502
2015-11-11,1715.494
2015-11-12,1716.221
2015-11-13,1690.297
2015-11-16,1674.387
2015-11-17,1696.446
2015-11-18,1693.884
2015-11-19,1723.391
2015-11-20,1736.456
2015-11-23,1731.649
2015-11-24,1728.011
2015-11-25,1721.572
2015-11-26,1725.576
2015-11-27,1701.432
2015-11-30,1676.723
2015-12-01,1699.878
2015-12-02,1692.304
2015-12-03,1687.089
2015-12-04,1672.74
2015-12-07,1663.576
2015-12-08,1638.179
2015-12-09,1637.769
2015-12-10,1625.129
2015-12-11,1593.298
2015-12-14,1588.646
2015-12-15,1605.595
2015-12-16,1628.114
2015-12-17,1645.455
2015-12-18,1627.21
2015-12-21,1630.809
2015-12-22,1637.469
2015-12-23,1655.265
2015-12-24,1657.201
2015-12-25,1657.67
2015-12-28,1649.507
2015-12-29,1651.77
2015-12-30,1634.784
2015-12-31,1640.296
2016-01-01,1640.449
2016-01-04,1585.968
2016-01-05,1587.407
2016-01-06,1569.538
2016-01-07,1526.331
2016-01-08,1528.845
2016-01-11,1494.365
2016-01-12,1494.077
2016-01-13,1507.183
2016-01-14,1493.944
2016-01-15,1465.108
2016-01-18,1453.175
2016-01-19,1475.827
2016-01-20,1431.163
2016-01-21,1422.452
2016-01-22,1468.197
2016-01-25,1479.474
2016-01-26,1463.448
2016-01-27,1479.327
2016-01-28,1492.356
2016-01-29,1533.975
2016-02-01,1534.891
2016-02-02,1506.017
2016-02-03,1491.421
2016-02-04,1528.449
2016-02-05,1528.75
2016-02-08,1517.443
2016-02-09,1508.713
2016-02-10,1510.167
2016-02-11,1474.021
2016-02-12,1470.307
2016-02-15,1502.593
2016-02-16,1512.006
2016-02-17,1521.108
2016-02-18,1542.859
2016-02-19,1532.336
2016-02-22,1549.853
2016-02-23,1540.28
2016-02-24,1523.505
2016-02-25,1521.278
2016-02-26,1530.932
2016-02-29,1531.634
2016-03-01,1557.731
2016-03-02,1591.557
2016-03-03,1614.578
2016-03-04,1636.914
2016-03-07,1645.782
2016-03-08,1631.222
2016-03-09,1630.479
2016-03-10,1636.994
2016-03-11,1658.044
2016-03-14,1663.547
2016-03-15,1637.285
2016-03-16,1638.408
2016-03-17,1691.901
2016-03-18,1712.39
2016-03-21,1717.227
2016-03-22,1720.313
2016-03-23,1702.114
2016-03-24,1686.233
2016-03-25,1683.552
2016-03-28,1685.156
2016-03-29,1688.875
2016-03-30,1728.746
2016-03-31,1734.692
2016-04-01,1712.883
2016-04-04,1714.578
2016-04-05,1686.119
2016-04-06,1678.11
2016-04-07,1678.687
2016-04-08,1694.309
2016-04-11,1709.355
2016-04-12,1723.697
2016-04-13,1751.256
2016-04-14,1754.137
2016-04-15,1756.773
2016-04-18,1750.88
2016-04-19,1769.714
2016-04-20,1762.908
2016-04-21,1771.852
2016-04-22,1754.365
2016-04-25,1741.953
2016-04-26,1749.139
2016-04-27,1750.339
2016-04-28,1752.389
2016-04-29,1744.466
2016-05-02,1735.282
2016-05-03,1705.321
2016-05-04,1689.838
2016-05-05,1681.448
2016-05-06,1672.942
2016-05-09,1663.895
2016-05-10,1676.608
2016-05-11,1678.813
2016-05-12,1676.222
2016-05-13,1654.258
2016-05-16,1657.113
2016-05-17,1665.961
2016-05-18,1650.73
2016-05-19,1625.083
2016-05-20,1632.432
2016-05-23,1640.189
2016-05-24,1638.469
2016-05-25,1662.889
2016-05-26,1669.682
2016-05-27,1680.91
2016-05-30,1680.028
2016-05-31,1679.738
2016-06-01,1679.326
2016-06-02,1684.263
2016-06-03,1698.759
2016-06-06,1713.83
2016-06-07,1740.466
2016-06-08,1754.563
2016-06-09,1743.621
2016-06-10,1716.536
2016-06-13,1686.801
2016-06-14,1673.533
2016-06-15,1684.303
2016-06-16,1667.874
2016-06-17,1681.323
2016-06-20,1712.832
2016-06-21,1721.913
2016-06-22,1732.105
2016-06-23,1745.193
2016-06-24,1683.593
2016-06-27,1662.705
2016-06-28,1685.249
2016-06-29,1722.305
2016-06-30,1748.524
2016-07-01,1759.421
2016-07-04,1768.314
2016-07-05,1744.192
2016-07-06,1718.157
2016-07-07,1735.08
2016-07-08,1739.012
2016-07-11,1777.081
2016-07-12,1793.032
2016-07-13,1798.181
2016-07-14,1818.563
2016-07-15,1823.424
2016-07-18,1828.339
2016-07-19,1825.062
2016-07-20,1830.639
2016-07-21,1831.985
2016-07-22,1828.059
2016-07-25,1827.747
2016-07-26,1831.367
2016-07-27,1838.385
2016-07-28,1841.607
2016-07-29,1837.521
2016-08-01,1856.835
2016-08-02,1844.891
2016-08-03,1826.91
2016-08-04,1843.718
2016-08-05,1863.977
2016-08-08,1885.087
2016-08-09,1894.206
2016-08-10,1901.137
2016-08-11,1910.983
2016-08-12,1916.306
2016-08-15,1929.198
2016-08-16,1928.64
2016-08-17,1916.177
2016-08-18,1930.696
2016-08-19,1917.926
2016-08-22,1905.086
2016-08-23,1909.99
2016-08-24,1889.782
2016-08-25,1892.627
2016-08-26,1899.705
2016-08-29,1888.322
2016-08-30,1894.608
2016-08-31,1883.798
2016-09-01,1878.957
2016-09-02,1897.886
2016-09-05,1919.035
2016-09-06,1948.275
2016-09-07,1953.999
2016-09-08,1956.948
2016-09-09,1919.206
2016-09-12,1877.298
2016-09-13,1870.164
2016-09-14,1868.67
2016-09-15,1876.947
2016-09-16,1869.509
2016-09-19,1895.45
2016-09-20,1897.871
2016-09-21,1912.49
2016-09-22,1944.801
2016-09-23,1937.686
2016-09-26,1912.344
2016-09-27,1924.361
2016-09-28,1926.851
2016-09-29,1929.542
2016-09-30,1908.581
2016-10-03,1926.159
2016-10-04,1934.67
2016-10-05,1934.153
2016-10-06,1937.964
2016-10-07,1933.268
2016-10-10,1941.501
2016-10-11,1913.817
2016-10-12,1907.935
2016-10-13,1882.399
2016-10-14,1895.894
2016-10-17,1890.986
2016-10-18,1920.228
2016-10-19,1930.381
2016-10-20,1930.443
2016-10-21,1926.057
2016-10-24,1941.222
2016-10-25,1940.904
2016-10-26,1924.689
2016-10-27,1913.666
2016-10-28,1909.921
2016-10-31,1913.299
2016-11-01,1908.152
2016-11-02,1882.019
2016-11-03,1870.917
2016-11-04,1860.873
2016-11-07,1891.869
2016-11-08,1908.11
2016-11-09,1861.094
2016-11-10,1851.598
2016-11-11,1795.506
2016-11-14,1774.149
2016-11-15,1779.53
2016-11-16,1791.654
2016-11-17,1791.757
2016-11-18,1786.144
2016-11-21,1792.199
2016-11-22,1813.54
2016-11-23,1810.392
2016-11-24,1802.162
2016-11-25,1810.139
2016-11-28,1825.785
2016-11-29,1815.874
2016-11-30,1825.345
2016-12-01,1816.037
2016-12-02,1804.833
2016-12-05,1806.765
2016-12-06,1822.72
2016-12-07,1835.733
2016-12-08,1860.556
2016-12-09,1857.449
2016-12-12,1845.647
2016-12-13,1856.174
2016-12-14,1846.812
2016-12-15,1817.015
2016-12-16,1812.362
2016-12-19,1801.203
2016-12-20,1801.603
2016-12-21,1801.344
2016-12-22,1783.656
2016-12-23,1782.095
2016-12-26,1783.917
2016-12-27,1788.922
2016-12-28,1807.04
2016-12-29,1822.496
2016-12-30,1830.638
2017-01-02,1829.834
2017-01-03,1843.789
2017-01-04,1850.238
2017-01-05,1872.114
2017-01-06,1870.829
2017-01-09,1865.155
2017-01-10,1880.573
2017-01-11,1882.827
2017-01-12,1903.864
2017-01-13,1902.478
2017-01-16,1887.89
2017-01-17,1900.133
2017-01-18,1906.533
2017-01-19,1899.396
2017-01-20,1896.776
2017-01-23,1915.659
2017-01-24,1929.493
2017-01-25,1937.019
2017-01-26,1946.799
2017-01-27,1945.084
2017-01-30,1939.07
2017-01-31,1930.908
2017-02-01,1938.96
2017-02-02,1943.687
2017-02-03,1951.5
2017-02-06,1960.271
2017-02-07,1953.729
2017-02-08,1957.712
2017-02-09,1966.015
2017-02-10,1975.802
2017-02-13,1987.098
2017-02-14,1984.201
2017-02-15,2000.589
2017-02-16,2008.898
2017-02-17,1994.997
2017-02-20,2004.674
2017-02-21,2009.556
2017-02-22,2020.897
2017-02-23,2023.386
2017-02-24,2005.208
2017-02-27,1998.476
2017-02-28,1990.165
2017-03-01,1994.983
2017-03-02,1990.798
2017-03-03,1979.472
2017-03-06,1986.735
2017-03-07,1991.12
2017-03-08,1987.911
2017-03-09,1962.686
2017-03-10,1969.531
2017-03-13,1995.863
2017-03-14,1999.15
2017-03-15,2006.912
2017-03-16,2049.014
2017-03-17,2054.046
2017-03-20,2068.53
2017-03-21,2070.09
2017-03-22,2057.633
2017-03-23,2059.894
2017-03-24,2062.575
2017-03-27,2055.362
2017-03-28,2065.232
2017-03-29,2069.198
2017-03-30,2064.487
2017-03-31,2040.902
2017-04-03,2055.535
2017-04-04,2055.822
2017-04-05,2064.822
2017-04-06,2052.221
2017-04-07,2048.731
2017-04-10,2041.09
2017-04-11,2033.769
2017-04-12,2041.93
2017-04-13,2052.018
2017-04-14,2046.882
2017-04-17,2051.862
2017-04-18,2041.304
2017-04-19,2031.244
2017-04-20,2043.058
2017-04-21,2050.384
2017-04-24,2071.542
2017-04-25,2095.653
2017-04-26,2095.495
2017-04-27,2089.564
2017-04-28,2086.005
2017-05-01,2089.85
2017-05-02,2108.3
2017-05-03,2103.311
2017-05-04,2091.45
2017-05-05,2087.732
2017-05-08,2102.475
2017-05-09,2114.366
2017-05-10,2123.984
2017-05-11,2135.216
2017-05-12,2139.643
2017-05-15,2156.583
2017-05-16,2167.06
2017-05-17,2153.456
2017-05-18,2110.285
2017-05-19,2126.187
2017-05-22,2143.442
2017-05-23,2145.335
2017-05-24,2146.623
2017-05-25,2167.017
2017-05-26,2172.509
2017-05-29,2168.761
2017-05-30,2161.507
2017-05-31,2148.112
2017-06-01,2155.154
2017-06-02,2169.865
2017-06-05,2175.424
2017-06-06,2171.983
2017-06-07,2171.873
2017-06-08,2179.559
2017-06-09,2177.73
2017-06-12,2158.101
2017-06-13,2160.905
2017-06-14,2169.367
2017-06-15,2148.034
2017-06-16,2147.012
2017-06-19,2168.208
2017-06-20,2159.429
2017-06-21,2154.858
2017-06-22,2162.052
2017-06-23,2168.228
2017-06-26,2187.543
2017-06-27,2182.471
2017-06-28,2172.988
2017-06-29,2177.943
2017-06-30,2171.195
2017-07-03,2180.635
2017-07-04,2164.734
2017-07-05,2171.975
2017-07-06,2166.129
2017-07-07,2158.675
2017-07-10,2173.742
2017-07-11,2193.517
2017-07-12,2219.296
2017-07-13,2244.117
2017-07-14,2258.003
2017-07-17,2267.99
2017-07-18,2272.114
2017-07-19,2287.897
2017-07-20,2286.438
2017-07-21,2288.419
2017-07-24,2297.375
2017-07-25,2292.004
2017-07-26,2293.533
2017-07-27,2308.092
2017-07-28,2295.157
2017-07-31,2302.362
2017-08-01,2308.602
2017-08-02,2310.925
2017-08-03,2298.472
2017-08-04,2305.557
2017-08-07,2323.265
2017-08-08,2330.327
2017-08-09,2309.821
2017-08-10,2282.809
2017-08-11,2254.005
2017-08-14,2277.511
2017-08-15,2275.272
2017-08-16,2292.278
2017-08-17,2299.125
2017-08-18,2290.986
2017-08-21,2299.967
2017-08-22,2319.209
2017-08-23,2326.107
2017-08-24,2341.025
2017-08-25,2347.391
2017-08-28,2346.817
2017-08-29,2338.546
2017-08-30,2353.273
2017-08-31,2354.577
2017-09-01,2362.577
2017-09-04,2345.48
2017-09-05,2348.997
2017-09-06,2345.661
2017-09-07,2361.085
2017-09-08,2363.471
2017-09-11,2381.184
2017-09-12,2387.929
2017-09-13,2382.374
2017-09-14,2383.548
2017-09-15,2388.57
2017-09-18,2412.099
2017-09-19,2404.983
2017-09-20,2410.431
2017-09-21,2402.041
2017-09-22,2389.252
2017-09-25,2359.001
2017-09-26,2341.359
2017-09-27,2338.169
2017-09-28,2325.275
2017-09-29,2345.749
2017-10-02,2348.516
2017-10-03,2379.06
2017-10-04,2389.769
2017-10-05,2391.753
2017-10-06,2392.556
2017-10-09,2386.812
2017-10-10,2413.185
2017-10-11,2423.646
2017-10-12,2433.027
2017-10-13,2442.371
2017-10-16,2455.197
2017-10-17,2441.893
2017-10-18,2444.691
2017-10-19,2422.975
2017-10-20,2429.072
2017-10-23,2420.848
2017-10-24,2415.292
2017-10-25,2417.0
2017-10-26,2404.145
2017-10-27,2408.625
2017-10-30,2420.171
2017-10-31,2428.129
2017-11-01,2449.602
2017-11-02,2446.066
2017-11-03,2443.676
2017-11-06,2454.208
2017-11-07,2461.884
2017-11-08,2462.205
2017-11-09,2460.395
2017-11-10,2448.969
2017-11-13,2437.775
2017-11-14,2427.063
2017-11-15,2411.497
2017-11-16,2442.405
2017-11-17,2466.522
2017-11-20,2465.763
2017-11-21,2498.145
2017-11-22,2510.557
2017-11-23,2501.323
2017-11-24,2505.354
2017-11-27,2483.895
2017-11-28,2488.628
2017-11-29,2477.752
2017-11-30,2433.136
2017-12-01,2422.61
2017-12-04,2435.814
2017-12-05,2426.591
2017-12-06,2390.894
2017-12-07,2389.512
2017-12-08,2411.738
2017-12-11,2431.728
2017-12-12,2415.288
2017-12-13,2429.296
2017-12-14,2434.572
2017-12-15,2428.82
2017-12-18,2454.683
2017-12-19,2459.007
2017-12-20,2460.486
2017-12-21,2464.437
2017-12-22,2479.338
2017-12-25,2479.376
2017-12-26,2474.552
2017-12-27,2491.082
2017-12-28,2511.113
2017-12-29,2521.743
2018-01-01,2519.764
2018-01-02,2564.603
2018-01-03,2578.254
2018-01-04,2596.417
2018-01-05,2614.873
2018-01-08,2627.702
2018-01-09,2623.943
2018-01-10,2607.508
2018-01-11,2606.381
2018-01-12,2630.695
2018-01-15,2636.075
2018-01-16,2651.811
2018-01-17,2662.164
2018-01-18,2672.865
2018-01-19,2683.943
2018-01-22,2696.87
2018-01-23,2727.109
2018-01-24,2740.985
2018-01-25,2751.241
2018-01-26,2772.297
2018-01-29,2761.212
2018-01-30,2716.909
2018-01-31,2732.109
2018-02-01,2719.774
2018-02-02,2681.076
2018-02-05,2634.263
2018-02-06,2562.11
2018-02-07,2556.121
2018-02-08,2533.824
2018-02-09,2489.777
2018-02-12,2513.101
2018-02-13,2537.331
2018-02-14,2582.751
2018-02-15,2620.485
2018-02-16,2615.242
2018-02-19,2618.116
2018-02-20,2603.933
2018-02-21,2636.977
2018-02-22,2617.988
2018-02-23,2652.309
2018-02-26,2662.608
2018-02-27,2643.639
2018-02-28,2606.495
2018-03-01,2600.172
2018-03-02,2578.045
2018-03-05,2565.367
2018-03-06,2604.611
2018-03-07,2594.754
2018-03-08,2608.022
2018-03-09,2634.215
2018-03-12,2666.992
2018-03-13,2670.703
2018-03-14,2659.811
2018-03-15,2654.522
2018-03-16,2647.886
2018-03-19,2627.019
2018-03-20,2641.19
2018-03-21,2640.693
2018-03-22,2612.766
2018-03-23,2559.077
2018-03-26,2581.385
2018-03-27,2588.252
2018-03-28,2539.386
2018-03-29,2555.197
2018-03-30,2558.701
2018-04-02,2555.824
2018-04-03,2557.502
2018-04-04,2526.206
2018-04-05,2549.965
2018-04-06,2540.122
2018-04-09,2542.529
2018-04-10,2569.399
2018-04-11,2570.483
2018-04-12,2573.453
2018-04-13,2558.854
2018-04-16,2543.911
2018-04-17,2546.709
2018-04-18,2572.597
2018-04-19,2590.07
2018-04-20,2555.465
2018-04-23,2533.673
2018-04-24,2525.072
2018-04-25,2494.596
2018-04-26,2503.524
2018-04-27,2529.773
2018-04-30,2547.855
2018-05-01,2543.68
2018-05-02,2519.95
2018-05-03,2490.396
2018-05-04,2487.007
2018-05-07,2494.613
2018-05-08,2501.828
2018-05-09,2504.335
2018-05-10,2532.34
2018-05-11,2549.754
2018-05-14,2559.51
2018-05-15,2518.788
2018-05-16,2529.469
2018-05-17,2505.777
2018-05-18,2492.272
2018-05-21,2489.756
2018-05-22,2502.147
2018-05-23,2482.675
2018-05-24,2487.62
2018-05-25,2492.029
2018-05-28,2492.9
2018-05-29,2469.737
2018-05-30,2440.307
2018-05-31,2458.184
2018-06-01,2479.386
2018-06-04,2515.935
2018-06-05,2511.125
2018-06-06,2523.841
2018-06-07,2523.989
2018-06-08,2492.835
2018-06-11,2501.851
2018-06-12,2504.544
2018-06-13,2494.238
2018-06-14,2472.849
2018-06-15,2446.811
2018-06-18,2429.957
2018-06-19,2384.219
2018-06-20,2402.753
2018-06-21,2374.199
2018-06-22,2391.417
2018-06-25,2358.142
2018-06-26,2351.521
2018-06-27,2317.53
2018-06-28,2307.265
2018-06-29,2357.686
2018-07-02,2335.496
2018-07-03,2332.269
2018-07-04,2329.587
2018-07-05,2328.943
2018-07-06,2341.665
2018-07-09,2379.078
2018-07-10,2381.227
2018-07-11,2356.457
2018-07-12,2369.498
2018-07-13,2381.614
2018-07-16,2369.996
2018-07-17,2371.654
2018-07-18,2367.719
2018-07-19,2350.157
2018-07-20,2371.034
2018-07-23,2370.188
2018-07-24,2394.352
2018-07-25,2413.692
2018-07-26,2414.855
2018-07-27,2421.984
2018-07-30,2417.362
2018-07-31,2411.556
2018-08-01,2410.553
2018-08-02,2367.956
2018-08-03,2381.661
2018-08-06,2376.504
2018-08-07,2396.136
2018-08-08,2396.125
2018-08-09,2394.068
2018-08-10,2358.332
2018-08-13,2316.04
2018-08-14,2314.593
2018-08-15,2272.301
2018-08-16,2268.356
2018-08-17,2271.481
2018-08-20,2295.71
2018-08-21,2319.599
2018-08-22,2333.84
2018-08-23,2328.574
2018-08-24,2333.042
2018-08-27,2375.18
2018-08-28,2378.609
2018-08-29,2378.609
2018-08-30,2351.124
2018-08-31,2347.057
2018-09-03,2327.72
2018-09-04,2312.384
2018-09-05,2271.714
2018-09-06,2264.744
2018-09-07,2275.343
2018-09-10,2249.371
2018-09-11,2232.006
2018-09-12,2235.37
2018-09-13,2264.742
2018-09-14,2289.004
2018-09-17,2262.262
2018-09-18,2269.982
2018-09-19,2295.74
2018-09-20,2308.842
2018-09-21,2341.182
2018-09-24,2321.151
2018-09-25,2319.936
2018-09-26,2329.59
2018-09-27,2342.281
2018-09-28,2335.379
2018-10-01,2332.019
2018-10-02,2302.852
2018-10-03,2306.983
2018-10-04,2252.036
2018-10-05,2230.676
2018-10-08,2219.159
2018-10-09,2215.846
2018-10-10,2197.332
2018-10-11,2128.671
2018-10-12,2185.524
2018-10-15,2166.747
2018-10-16,2195.724
2018-10-17,2193.666
2018-10-18,2165.119
2018-10-19,2166.381
2018-10-22,2191.796
2018-10-23,2142.03
2018-10-24,2125.426
2018-10-25,2116.545
2018-10-26,2095.625
2018-10-29,2085.018
2018-10-30,2088.42
2018-10-31,2132.205
2018-11-01,2166.955
2018-11-02,2223.336
2018-11-05,2213.72
2018-11-06,2213.638
2018-11-07,2226.351
2018-11-08,2216.677
2018-11-09,2177.963
2018-11-12,2156.188
2018-11-13,2155.358
2018-11-14,2160.151
2018-11-15,2188.579
2018-11-16,2200.765
2018-11-19,2205.25
2018-11-20,2170.174
2018-11-21,2175.766
2018-11-22,2178.029
2018-11-23,2162.82
2018-11-26,2179.455
2018-11-27,2187.495
2018-11-28,2213.383
2018-11-29,2227.66
2018-11-30,2220.226
2018-12-03,2269.786
2018-12-04,2263.976
2018-12-05,2236.521
2018-12-06,2185.247
2018-12-07,2190.723
2018-12-10,2149.266
2018-12-11,2153.79
2018-12-12,2185.444
2018-12-13,2200.302
2018-12-14,2169.921
2018-12-17,2160.928
2018-12-18,2150.186
2018-12-19,2160.791
2018-12-20,2143.603
2018-12-21,2138.255
2018-12-24,2128.269
2018-12-25,2122.508
2018-12-26,2123.056
2018-12-27,2132.57
2018-12-28,2155.69
2018-12-31,2162.749
2019-01-01,2163.344
2019-01-02,2140.418
2019-01-03,2126.602
2019-01-04,2161.08
2019-01-07,2190.227
2019-01-08,2185.067
2019-01-09,2227.488
2019-01-10,2237.05
2019-01-11,2242.513
2019-01-14,2223.687
2019-01-15,2251.477
2019-01-16,2261.064
2019-01-17,2260.193
2019-01-18,2280.385
2019-01-21,2281.434
2019-01-22,2263.925
2019-01-23,2266.065
2019-01-24,2283.798
2019-01-25,2312.833
2019-01-28,2303.252
2019-01-29,2307.048
2019-01-30,2322.469
2019-01-31,2352.28
2019-02-01,2352.998
2019-02-04,2348.18
2019-02-05,2356.819
2019-02-06,2349.208
2019-02-07,2334.736
2019-02-08,2321.439
2019-02-11,2320.426
2019-02-12,2335.626
2019-02-13,2334.981
2019-02-14,2329.133
2019-02-15,2310.03
2019-02-18,2323.691
2019-02-19,2324.232
2019-02-20,2351.962
2019-02-21,2355.857
2019-02-22,2374.541
2019-02-25,2394.78
2019-02-26,2388.924
2019-02-27,2380.75
2019-02-28,2357.784
2019-03-01,2359.213
2019-03-04,2363.886
2019-03-05,2367.458
2019-03-06,2369.354
2019-03-07,2342.264
2019-03-08,2312.19
2019-03-11,2337.029
2019-03-12,2360.367
2019-03-13,2358.241
2019-03-14,2353.359
2019-03-15,2373.835
2019-03-18,2400.744
2019-03-19,2404.631
2019-03-20,2399.129
2019-03-21,2401.954
2019-03-22,2379.44
2019-03-25,2352.844
2019-03-26,2358.974
2019-03-27,2345.209
2019-03-28,2348.986
2019-03-29,2378.031
2019-04-01,2405.0
2019-04-02,2407.386
2019-04-03,2427.325
