Date,SPAIN SMID VALUE SMID (Small+Mid Cap)
2010-09-07,521.303
2010-09-08,524.864
2010-09-09,536.623
2010-09-10,536.954
2010-09-13,546.623
2010-09-14,553.371
2010-09-15,553.794
2010-09-16,554.862
2010-09-17,541.001
2010-09-20,546.65
2010-09-21,547.912
2010-09-22,552.321
2010-09-23,547.866
2010-09-24,559.705
2010-09-27,558.119
2010-09-28,557.348
2010-09-29,555.21
2010-09-30,558.57
2010-10-01,558.512
2010-10-04,553.19
2010-10-05,570.655
2010-10-06,577.016
2010-10-07,578.142
2010-10-08,575.746
2010-10-11,571.644
2010-10-12,565.976
2010-10-13,576.808
2010-10-14,581.123
2010-10-15,581.403
2010-10-18,580.14
2010-10-19,572.072
2010-10-20,577.633
2010-10-21,585.322
2010-10-22,579.984
2010-10-25,580.416
2010-10-26,573.471
2010-10-27,567.634
2010-10-28,575.128
2010-10-29,574.957
2010-11-01,566.144
2010-11-02,575.958
2010-11-03,567.491
2010-11-04,579.214
2010-11-05,560.45
2010-11-08,553.455
2010-11-09,559.789
2010-11-10,543.181
2010-11-11,537.242
2010-11-12,546.133
2010-11-15,546.7
2010-11-16,533.871
2010-11-17,535.894
2010-11-18,542.461
2010-11-19,539.171
2010-11-22,522.937
2010-11-23,507.36
2010-11-24,507.849
2010-11-25,507.46
2010-11-26,493.602
2010-11-29,478.841
2010-11-30,468.603
2010-12-01,486.173
2010-12-02,499.693
2010-12-03,512.259
2010-12-06,508.787
2010-12-07,512.826
2010-12-08,514.411
2010-12-09,517.733
2010-12-10,519.137
2010-12-13,528.917
2010-12-14,529.645
2010-12-15,526.922
2010-12-16,520.005
2010-12-17,512.069
2010-12-20,514.916
2010-12-21,525.177
2010-12-22,525.173
2010-12-23,521.701
2010-12-24,523.757
2010-12-27,516.351
2010-12-28,514.786
2010-12-29,519.206
2010-12-30,519.675
2010-12-31,524.898
2011-01-03,524.265
2011-01-04,520.629
2011-01-05,512.8
2011-01-06,503.794
2011-01-07,492.527
2011-01-10,485.427
2011-01-11,496.841
2011-01-12,523.119
2011-01-13,542.435
2011-01-14,547.246
2011-01-17,541.861
2011-01-18,559.22
2011-01-19,565.694
2011-01-20,569.02
2011-01-21,584.989
2011-01-24,590.313
2011-01-25,582.848
2011-01-26,583.418
2011-01-27,589.463
2011-01-28,588.392
2011-01-31,593.53
2011-02-01,599.185
2011-02-02,607.665
2011-02-03,592.092
2011-02-04,592.641
2011-02-07,600.389
2011-02-08,606.043
2011-02-09,607.799
2011-02-10,595.327
2011-02-11,593.65
2011-02-14,590.972
2011-02-15,598.011
2011-02-16,606.81
2011-02-17,610.67
2011-02-18,613.402
2011-02-21,599.656
2011-02-22,598.724
2011-02-23,595.682
2011-02-24,595.094
2011-02-25,605.391
2011-02-28,612.303
2011-03-01,608.744
2011-03-02,606.427
2011-03-03,609.129
2011-03-04,608.454
2011-03-07,612.388
2011-03-08,609.868
2011-03-09,615.993
2011-03-10,602.339
2011-03-11,604.072
2011-03-14,611.095
2011-03-15,604.413
2011-03-16,591.728
2011-03-17,606.566
2011-03-18,614.397
2011-03-21,627.098
2011-03-22,626.785
2011-03-23,626.454
2011-03-24,637.13
2011-03-25,633.614
2011-03-28,637.456
2011-03-29,634.732
2011-03-30,638.455
2011-03-31,633.29
2011-04-01,637.944
2011-04-04,644.817
2011-04-05,639.072
2011-04-06,655.551
2011-04-07,653.168
2011-04-08,661.216
2011-04-11,660.302
2011-04-12,660.303
2011-04-13,661.164
2011-04-14,651.561
2011-04-15,641.305
2011-04-18,616.871
2011-04-19,624.188
2011-04-20,636.036
2011-04-21,641.793
2011-04-22,641.793
2011-04-25,641.331
2011-04-26,649.512
2011-04-27,654.591
2011-04-28,669.65
2011-04-29,667.807
2011-05-02,674.549
2011-05-03,668.512
2011-05-04,667.272
2011-05-05,648.577
2011-05-06,649.021
2011-05-09,628.11
2011-05-10,637.245
2011-05-11,636.155
2011-05-12,632.39
2011-05-13,626.203
2011-05-16,627.405
2011-05-17,617.28
2011-05-18,621.472
2011-05-19,622.909
2011-05-20,612.803
2011-05-23,595.387
2011-05-24,595.999
2011-05-25,599.45
2011-05-26,601.519
2011-05-27,610.387
2011-05-30,611.544
2011-05-31,623.018
2011-06-01,621.096
2011-06-02,616.694
2011-06-03,622.451
2011-06-06,613.814
2011-06-07,616.986
2011-06-08,605.374
2011-06-09,601.65
2011-06-10,586.352
2011-06-13,586.807
2011-06-14,602.08
2011-06-15,588.751
2011-06-16,577.8
2011-06-17,592.053
2011-06-20,582.487
2011-06-21,592.839
2011-06-22,592.587
2011-06-23,569.543
2011-06-24,561.864
2011-06-27,567.491
2011-06-28,573.928
2011-06-29,586.33
2011-06-30,605.681
2011-07-01,615.617
2011-07-04,618.049
2011-07-05,610.732
2011-07-06,592.723
2011-07-07,594.926
2011-07-08,577.16
2011-07-11,548.75
2011-07-12,545.44
2011-07-13,556.439
2011-07-14,549.214
2011-07-15,542.879
2011-07-18,527.155
2011-07-19,539.696
2011-07-20,553.712
2011-07-21,580.286
2011-07-22,585.561
2011-07-25,570.857
2011-07-26,575.853
2011-07-27,561.724
2011-07-28,562.139
2011-07-29,568.113
2011-08-01,541.904
2011-08-02,525.396
2011-08-03,520.412
2011-08-04,496.305
2011-08-05,498.085
2011-08-08,485.585
2011-08-09,490.681
2011-08-10,468.349
2011-08-11,483.482
2011-08-12,507.186
2011-08-15,524.033
2011-08-16,519.362
2011-08-17,524.236
2011-08-18,501.709
2011-08-19,496.769
2011-08-22,499.586
2011-08-23,498.134
2011-08-24,504.366
2011-08-25,501.037
2011-08-26,496.159
2011-08-29,510.574
2011-08-30,511.789
2011-08-31,521.936
2011-09-01,517.205
2011-09-02,504.463
2011-09-05,480.552
2011-09-06,472.565
2011-09-07,484.425
2011-09-08,486.754
2011-09-09,460.691
2011-09-12,443.305
2011-09-13,448.414
2011-09-14,456.375
2011-09-15,469.868
2011-09-16,470.711
2011-09-19,457.734
2011-09-20,460.799
2011-09-21,454.012
2011-09-22,431.283
2011-09-23,434.956
2011-09-26,439.287
2011-09-27,460.488
2011-09-28,458.42
2011-09-29,467.446
2011-09-30,453.709
2011-10-03,442.804
2011-10-04,435.95
2011-10-05,445.787
2011-10-06,459.245
2011-10-07,466.177
2011-10-10,479.009
2011-10-11,479.56
2011-10-12,494.551
2011-10-13,487.349
2011-10-14,497.58
2011-10-17,491.383
2011-10-18,485.127
2011-10-19,487.888
2011-10-20,470.895
2011-10-21,488.573
2011-10-24,493.523
2011-10-25,494.065
2011-10-26,489.338
2011-10-27,517.781
2011-10-28,517.505
2011-10-31,496.578
2011-11-01,466.75
2011-11-02,474.995
2011-11-03,479.643
2011-11-04,475.596
2011-11-07,472.885
2011-11-08,473.55
2011-11-09,454.739
2011-11-10,450.998
2011-11-11,467.531
2011-11-14,457.375
2011-11-15,447.027
2011-11-16,447.63
2011-11-17,444.355
2011-11-18,444.828
2011-11-21,431.238
2011-11-22,423.06
2011-11-23,412.584
2011-11-24,409.758
2011-11-25,408.222
2011-11-28,426.185
2011-11-29,428.834
2011-11-30,453.669
2011-12-01,451.836
2011-12-02,460.924
2011-12-05,471.771
2011-12-06,470.768
2011-12-07,469.28
2011-12-08,457.046
2011-12-09,466.36
2011-12-12,449.51
2011-12-13,444.813
2011-12-14,433.0
2011-12-15,439.088
2011-12-16,444.268
2011-12-19,449.434
2011-12-20,464.105
2011-12-21,457.461
2011-12-22,462.0
2011-12-23,464.021
2011-12-26,464.021
2011-12-27,463.423
2011-12-28,450.486
2011-12-29,451.06
2011-12-30,455.713
2012-01-02,463.234
2012-01-03,466.83
2012-01-04,456.225
2012-01-05,437.474
2012-01-06,434.874
2012-01-09,435.263
2012-01-10,442.198
2012-01-11,438.657
2012-01-12,445.672
2012-01-13,441.498
2012-01-16,440.624
2012-01-17,443.069
2012-01-18,444.161
2012-01-19,459.137
2012-01-20,459.062
2012-01-23,469.95
2012-01-24,465.168
2012-01-25,462.694
2012-01-26,473.957
2012-01-27,469.457
2012-01-30,458.539
2012-01-31,460.866
2012-02-01,474.332
2012-02-02,477.396
2012-02-03,481.552
2012-02-06,481.34
2012-02-07,485.878
2012-02-08,487.083
2012-02-09,491.999
2012-02-10,480.955
2012-02-13,481.044
2012-02-14,474.773
2012-02-15,469.004
2012-02-16,454.064
2012-02-17,459.538
2012-02-20,469.205
2012-02-21,466.975
2012-02-22,460.896
2012-02-23,453.985
2012-02-24,460.22
2012-02-27,458.758
2012-02-28,454.349
2012-02-29,452.288
2012-03-01,452.769
2012-03-02,447.305
2012-03-05,442.632
2012-03-06,426.103
2012-03-07,427.011
2012-03-08,436.071
2012-03-09,437.393
2012-03-12,444.404
2012-03-13,453.86
2012-03-14,456.655
2012-03-15,452.03
2012-03-16,455.268
2012-03-19,460.005
2012-03-20,458.841
2012-03-21,453.871
2012-03-22,444.472
2012-03-23,443.318
2012-03-26,442.383
2012-03-27,436.246
2012-03-28,424.656
2012-03-29,419.765
2012-03-30,424.366
2012-04-02,424.58
2012-04-03,418.876
2012-04-04,402.446
2012-04-05,400.042
2012-04-06,400.042
2012-04-09,400.271
2012-04-10,388.942
2012-04-11,396.161
2012-04-12,396.758
2012-04-13,383.985
2012-04-16,378.133
2012-04-17,389.066
2012-04-18,378.209
2012-04-19,374.385
2012-04-20,378.859
2012-04-23,365.855
2012-04-24,371.188
2012-04-25,380.333
2012-04-26,375.78
2012-04-27,385.78
2012-04-30,379.758
2012-05-01,379.457
2012-05-02,369.39
2012-05-03,366.691
2012-05-04,364.181
2012-05-07,365.677
2012-05-08,361.561
2012-05-09,349.546
2012-05-10,357.652
2012-05-11,352.841
2012-05-14,341.948
2012-05-15,334.957
2012-05-16,329.61
2012-05-17,324.641
2012-05-18,327.619
2012-05-21,330.022
2012-05-22,334.83
2012-05-23,320.292
2012-05-24,322.511
2012-05-25,320.56
2012-05-28,313.498
2012-05-29,307.602
2012-05-30,296.296
2012-05-31,291.682
2012-06-01,288.817
2012-06-04,296.089
2012-06-05,298.439
2012-06-06,305.285
2012-06-07,309.283
2012-06-08,309.54
2012-06-11,308.816
2012-06-12,304.584
2012-06-13,306.207
2012-06-14,310.638
2012-06-15,316.854
2012-06-18,310.858
2012-06-19,315.589
2012-06-20,323.05
2012-06-21,322.561
2012-06-22,333.401
2012-06-25,320.782
2012-06-26,311.218
2012-06-27,316.206
2012-06-28,316.238
2012-06-29,338.837
2012-07-02,338.72
2012-07-03,340.827
2012-07-04,339.378
2012-07-05,328.895
2012-07-06,317.936
2012-07-09,315.201
2012-07-10,317.298
2012-07-11,317.673
2012-07-12,309.666
2012-07-13,312.106
2012-07-16,308.436
2012-07-17,306.995
2012-07-18,308.94
2012-07-19,309.773
2012-07-20,293.055
2012-07-23,288.09
2012-07-24,281.781
2012-07-25,284.048
2012-07-26,304.581
2012-07-27,313.713
2012-07-30,314.718
2012-07-31,315.239
2012-08-01,312.929
2012-08-02,297.247
2012-08-03,312.574
2012-08-06,325.805
2012-08-07,329.924
2012-08-08,328.108
2012-08-09,327.056
2012-08-10,326.559
2012-08-13,325.208
2012-08-14,327.15
2012-08-15,325.972
2012-08-16,346.801
2012-08-17,356.235
2012-08-20,358.749
2012-08-21,363.884
2012-08-22,358.048
2012-08-23,359.819
2012-08-24,365.941
2012-08-27,368.649
2012-08-28,365.647
2012-08-29,367.62
2012-08-30,361.328
2012-08-31,373.981
2012-09-03,368.56
2012-09-04,369.494
2012-09-05,366.747
2012-09-06,381.778
2012-09-07,384.565
2012-09-10,387.24
2012-09-11,391.03
2012-09-12,394.694
2012-09-13,393.382
2012-09-14,411.432
2012-09-17,409.562
2012-09-18,405.7
2012-09-19,405.484
2012-09-20,400.236
2012-09-21,410.425
2012-09-24,403.95
2012-09-25,404.421
2012-09-26,384.525
2012-09-27,385.868
2012-09-28,384.924
2012-10-01,390.797
2012-10-02,394.067
2012-10-03,390.006
2012-10-04,391.208
2012-10-05,394.298
2012-10-08,387.683
2012-10-09,379.628
2012-10-10,372.971
2012-10-11,374.584
2012-10-12,373.29
2012-10-15,372.584
2012-10-16,386.182
2012-10-17,398.406
2012-10-18,395.523
2012-10-19,386.346
2012-10-22,386.982
2012-10-23,378.729
2012-10-24,380.595
2012-10-25,381.076
2012-10-26,377.809
2012-10-29,374.93
2012-10-30,378.823
2012-10-31,379.533
2012-11-01,380.133
2012-11-02,380.35
2012-11-05,375.384
2012-11-06,375.812
2012-11-07,370.359
2012-11-08,366.813
2012-11-09,363.301
2012-11-12,360.474
2012-11-13,359.622
2012-11-14,359.287
2012-11-15,361.99
2012-11-16,356.768
2012-11-19,366.646
2012-11-20,366.641
2012-11-21,368.278
2012-11-22,371.912
2012-11-23,378.507
2012-11-26,378.726
2012-11-27,380.971
2012-11-28,382.593
2012-11-29,394.423
2012-11-30,393.969
2012-12-03,393.352
2012-12-04,394.56
2012-12-05,397.19
2012-12-06,395.139
2012-12-07,391.402
2012-12-10,390.386
2012-12-11,396.761
2012-12-12,401.887
2012-12-13,407.279
2012-12-14,406.387
2012-12-17,410.711
2012-12-18,420.878
2012-12-19,432.238
2012-12-20,433.128
2012-12-21,429.745
2012-12-24,427.701
2012-12-25,427.701
2012-12-26,428.577
2012-12-27,426.166
2012-12-28,419.689
2012-12-31,414.164
2013-01-01,414.164
2013-01-02,429.941
2013-01-03,429.193
2013-01-04,434.231
2013-01-07,442.149
2013-01-08,446.006
2013-01-09,453.922
2013-01-10,459.375
2013-01-11,464.891
2013-01-14,461.157
2013-01-15,461.937
2013-01-16,454.718
2013-01-17,459.65
2013-01-18,455.533
2013-01-21,459.634
2013-01-22,456.343
2013-01-23,455.661
2013-01-24,459.252
2013-01-25,464.758
2013-01-28,464.181
2013-01-29,462.98
2013-01-30,461.034
2013-01-31,449.46
2013-02-01,442.619
2013-02-04,422.484
2013-02-05,426.035
2013-02-06,425.587
2013-02-07,420.61
2013-02-08,424.659
2013-02-11,422.493
2013-02-12,432.661
2013-02-13,437.374
2013-02-14,431.319
2013-02-15,430.633
2013-02-18,429.507
2013-02-19,432.744
2013-02-20,435.609
2013-02-21,426.41
2013-02-22,427.463
2013-02-25,432.4
2013-02-26,418.429
2013-02-27,425.533
2013-02-28,426.801
2013-03-01,420.528
2013-03-04,419.055
2013-03-05,425.605
2013-03-06,424.338
2013-03-07,428.122
2013-03-08,433.981
2013-03-11,433.687
2013-03-12,432.832
2013-03-13,429.416
2013-03-14,436.266
2013-03-15,437.324
2013-03-18,425.799
2013-03-19,414.15
2013-03-20,418.465
2013-03-21,415.542
2013-03-22,416.575
2013-03-25,405.412
2013-03-26,402.353
2013-03-27,394.785
2013-03-28,396.736
2013-03-29,396.736
2013-04-01,396.921
2013-04-02,398.818
2013-04-03,394.712
2013-04-04,391.402
2013-04-05,393.873
2013-04-08,393.156
2013-04-09,399.113
2013-04-10,416.019
2013-04-11,418.873
2013-04-12,416.011
2013-04-15,413.498
2013-04-16,411.939
2013-04-17,402.264
2013-04-18,403.593
2013-04-19,406.02
2013-04-22,410.14
2013-04-23,422.36
2013-04-24,423.916
2013-04-25,425.855
2013-04-26,425.926
2013-04-29,435.009
2013-04-30,434.925
2013-05-01,435.222
2013-05-02,430.596
2013-05-03,437.049
2013-05-06,435.089
2013-05-07,441.287
2013-05-08,449.079
2013-05-09,445.799
2013-05-10,440.649
2013-05-13,436.131
2013-05-14,436.485
2013-05-15,439.645
2013-05-16,438.846
2013-05-17,434.491
2013-05-20,433.921
2013-05-21,433.126
2013-05-22,433.223
2013-05-23,426.988
2013-05-24,425.734
2013-05-27,429.811
2013-05-28,433.274
2013-05-29,435.464
2013-05-30,439.614
2013-05-31,431.082
2013-06-03,431.329
2013-06-04,437.129
2013-06-05,434.451
2013-06-06,436.501
2013-06-07,435.77
2013-06-10,436.719
2013-06-11,432.516
2013-06-12,437.948
2013-06-13,433.361
2013-06-14,435.291
2013-06-17,437.957
2013-06-18,442.632
2013-06-19,438.374
2013-06-20,418.786
2013-06-21,409.991
2013-06-24,400.647
2013-06-25,401.182
2013-06-26,409.014
2013-06-27,414.847
2013-06-28,412.969
2013-07-01,422.602
2013-07-02,428.779
2013-07-03,421.373
2013-07-04,429.129
2013-07-05,423.376
2013-07-08,430.313
2013-07-09,430.794
2013-07-10,433.475
2013-07-11,441.906
2013-07-12,430.368
2013-07-15,433.986
2013-07-16,438.049
2013-07-17,436.829
2013-07-18,446.246
2013-07-19,448.579
2013-07-22,451.587
2013-07-23,455.308
2013-07-24,462.3
2013-07-25,464.094
2013-07-26,466.593
2013-07-29,466.693
2013-07-30,470.157
2013-07-31,469.32
2013-08-01,476.319
2013-08-02,479.103
2013-08-05,480.561
2013-08-06,479.492
2013-08-07,484.446
2013-08-08,499.571
2013-08-09,502.742
2013-08-12,500.958
2013-08-13,499.588
2013-08-14,503.79
2013-08-15,501.01
2013-08-16,509.392
2013-08-19,501.326
2013-08-20,491.284
2013-08-21,488.841
2013-08-22,498.911
2013-08-23,502.692
2013-08-26,499.192
2013-08-27,482.171
2013-08-28,479.811
2013-08-29,477.272
2013-08-30,467.118
2013-09-02,475.178
2013-09-03,475.25
2013-09-04,476.851
2013-09-05,476.948
2013-09-06,483.054
2013-09-09,485.647
2013-09-10,493.71
2013-09-11,503.659
2013-09-12,508.852
2013-09-13,504.222
2013-09-16,512.284
2013-09-17,512.315
2013-09-18,513.721
2013-09-19,527.73
2013-09-20,530.662
2013-09-23,526.145
2013-09-24,529.0
2013-09-25,530.633
2013-09-26,530.686
2013-09-27,525.664
2013-09-30,525.362
2013-10-01,535.419
2013-10-02,539.078
2013-10-03,537.054
2013-10-04,540.162
2013-10-07,537.759
2013-10-08,536.117
2013-10-09,537.369
2013-10-10,548.397
2013-10-11,550.163
2013-10-14,550.48
2013-10-15,550.559
2013-10-16,552.55
2013-10-17,558.248
2013-10-18,561.859
2013-10-21,567.343
2013-10-22,572.997
2013-10-23,563.542
2013-10-24,572.603
2013-10-25,566.665
2013-10-28,559.849
2013-10-29,565.838
2013-10-30,562.315
2013-10-31,565.33
2013-11-01,558.447
2013-11-04,561.141
2013-11-05,555.111
2013-11-06,562.202
2013-11-07,553.085
2013-11-08,552.485
2013-11-11,556.885
2013-11-12,557.556
2013-11-13,551.457
2013-11-14,552.462
2013-11-15,552.099
2013-11-18,558.585
2013-11-19,551.174
2013-11-20,538.887
2013-11-21,541.849
2013-11-22,548.814
2013-11-25,549.765
2013-11-26,553.056
2013-11-27,559.162
2013-11-28,565.189
2013-11-29,565.414
2013-12-02,559.437
2013-12-03,550.973
2013-12-04,545.454
2013-12-05,543.452
2013-12-06,544.438
2013-12-09,552.423
2013-12-10,555.473
2013-12-11,554.132
2013-12-12,547.376
2013-12-13,548.64
2013-12-16,557.327
2013-12-17,555.015
2013-12-18,559.923
2013-12-19,571.436
2013-12-20,572.543
2013-12-23,580.297
2013-12-24,583.658
2013-12-25,583.658
2013-12-26,584.747
2013-12-27,591.692
2013-12-30,594.16
2013-12-31,593.17
2014-01-01,593.17
2014-01-02,581.815
2014-01-03,582.364
2014-01-06,594.662
2014-01-07,610.705
2014-01-08,621.286
2014-01-09,621.571
2014-01-10,633.364
2014-01-13,641.476
2014-01-14,639.523
2014-01-15,646.718
2014-01-16,644.863
2014-01-17,643.58
2014-01-20,641.923
2014-01-21,631.035
2014-01-22,629.139
2014-01-23,637.44
2014-01-24,619.091
2014-01-27,614.566
2014-01-28,623.589
2014-01-29,622.84
2014-01-30,624.84
2014-01-31,618.166
2014-02-03,611.652
2014-02-04,613.232
2014-02-05,614.005
2014-02-06,631.618
2014-02-07,636.243
2014-02-10,637.08
2014-02-11,642.213
2014-02-12,639.238
2014-02-13,643.151
2014-02-14,649.423
2014-02-17,647.662
2014-02-18,647.928
2014-02-19,646.478
2014-02-20,641.908
2014-02-21,646.592
2014-02-24,657.238
2014-02-25,659.553
2014-02-26,654.984
2014-02-27,655.706
2014-02-28,660.941
2014-03-03,643.178
2014-03-04,659.52
2014-03-05,663.594
2014-03-06,675.089
2014-03-07,668.552
2014-03-10,673.446
2014-03-11,673.595
2014-03-12,670.765
2014-03-13,668.172
2014-03-14,652.839
2014-03-17,665.928
2014-03-18,671.086
2014-03-19,673.092
2014-03-20,665.733
2014-03-21,661.51
2014-03-24,648.794
2014-03-25,652.821
2014-03-26,662.092
2014-03-27,661.858
2014-03-28,670.922
2014-03-31,674.831
2014-04-01,684.972
2014-04-02,681.127
2014-04-03,687.346
2014-04-04,693.459
2014-04-07,691.498
2014-04-08,681.492
2014-04-09,686.516
2014-04-10,682.362
2014-04-11,670.577
2014-04-14,659.729
2014-04-15,654.253
2014-04-16,665.223
2014-04-17,670.021
2014-04-18,670.021
2014-04-21,668.496
2014-04-22,680.294
2014-04-23,683.396
2014-04-24,682.743
2014-04-25,674.316
2014-04-28,671.076
2014-04-29,680.432
2014-04-30,680.035
2014-05-01,680.035
2014-05-02,682.113
2014-05-05,684.724
2014-05-06,689.941
2014-05-07,682.274
2014-05-08,685.189
2014-05-09,676.215
2014-05-12,683.238
2014-05-13,677.786
2014-05-14,673.633
2014-05-15,651.863
2014-05-16,651.55
2014-05-19,650.401
2014-05-20,651.951
2014-05-21,654.425
2014-05-22,655.023
2014-05-23,657.742
2014-05-26,668.412
2014-05-27,670.005
2014-05-28,671.618
2014-05-29,673.511
2014-05-30,682.461
2014-06-02,686.355
2014-06-03,680.713
2014-06-04,682.012
2014-06-05,689.581
2014-06-06,702.362
2014-06-09,706.024
2014-06-10,700.674
2014-06-11,693.106
2014-06-12,697.545
2014-06-13,697.346
2014-06-16,695.55
2014-06-17,699.508
2014-06-18,704.925
2014-06-19,712.022
2014-06-20,706.117
2014-06-23,706.135
2014-06-24,703.717
2014-06-25,697.041
2014-06-26,700.398
2014-06-27,701.722
2014-06-30,703.209
2014-07-01,703.658
2014-07-02,706.964
2014-07-03,704.667
2014-07-04,701.349
2014-07-07,694.657
2014-07-08,683.161
2014-07-09,682.923
2014-07-10,667.664
2014-07-11,672.936
2014-07-14,678.639
2014-07-15,671.743
2014-07-16,683.795
2014-07-17,679.505
2014-07-18,677.734
2014-07-21,678.272
2014-07-22,686.304
2014-07-23,686.576
2014-07-24,697.147
2014-07-25,697.725
2014-07-28,700.401
2014-07-29,701.93
2014-07-30,697.96
2014-07-31,684.837
2014-08-01,670.065
2014-08-04,670.769
2014-08-05,657.861
2014-08-06,643.419
2014-08-07,632.471
2014-08-08,635.262
2014-08-11,645.403
2014-08-12,647.985
2014-08-13,650.483
2014-08-14,652.115
2014-08-15,646.725
2014-08-18,651.465
2014-08-19,652.867
2014-08-20,657.226
2014-08-21,667.332
2014-08-22,661.296
2014-08-25,670.059
2014-08-26,678.449
2014-08-27,678.641
2014-08-28,670.326
2014-08-29,669.812
2014-09-01,669.762
2014-09-02,668.178
2014-09-03,676.608
2014-09-04,678.439
2014-09-05,682.842
2014-09-08,679.507
2014-09-09,668.425
2014-09-10,666.606
2014-09-11,667.695
2014-09-12,665.68
2014-09-15,657.08
2014-09-16,651.736
2014-09-17,664.556
2014-09-18,666.269
2014-09-19,662.398
2014-09-22,659.939
2014-09-23,652.035
2014-09-24,649.305
2014-09-25,639.357
2014-09-26,638.799
2014-09-29,634.678
2014-09-30,638.818
2014-10-01,629.282
2014-10-02,612.435
2014-10-03,618.666
2014-10-06,623.932
2014-10-07,612.147
2014-10-08,611.348
2014-10-09,606.987
2014-10-10,593.456
2014-10-13,600.782
2014-10-14,602.875
2014-10-15,584.181
2014-10-16,575.845
2014-10-17,596.309
2014-10-20,593.167
2014-10-21,606.961
2014-10-22,613.059
2014-10-23,615.542
2014-10-24,616.124
2014-10-27,609.886
2014-10-28,623.948
2014-10-29,616.58
2014-10-30,611.851
2014-10-31,617.602
2014-11-03,609.981
2014-11-04,602.277
2014-11-05,604.549
2014-11-06,601.943
2014-11-07,594.644
2014-11-10,605.373
2014-11-11,606.13
2014-11-12,596.755
2014-11-13,591.207
2014-11-14,583.015
2014-11-17,591.217
2014-11-18,604.069
2014-11-19,609.489
2014-11-20,601.673
2014-11-21,613.499
2014-11-24,616.206
2014-11-25,623.272
2014-11-26,623.646
2014-11-27,623.665
2014-11-28,623.283
2014-12-01,619.317
2014-12-02,616.209
2014-12-03,620.533
2014-12-04,615.243
2014-12-05,621.181
2014-12-08,615.536
2014-12-09,604.407
2014-12-10,602.558
2014-12-11,600.144
2014-12-12,592.967
2014-12-15,579.071
2014-12-16,595.011
2014-12-17,590.829
2014-12-18,606.023
2014-12-19,604.179
2014-12-22,607.746
2014-12-23,610.312
2014-12-24,612.183
2014-12-25,612.183
2014-12-26,611.228
2014-12-29,605.465
2014-12-30,597.631
2014-12-31,594.964
2015-01-01,594.964
2015-01-02,597.421
2015-01-05,580.215
2015-01-06,574.884
2015-01-07,571.646
2015-01-08,581.948
2015-01-09,581.445
2015-01-12,583.018
2015-01-13,593.001
2015-01-14,590.43
2015-01-15,589.208
2015-01-16,591.839
2015-01-19,604.771
2015-01-20,603.731
2015-01-21,607.217
2015-01-22,608.845
2015-01-23,597.84
2015-01-26,607.319
2015-01-27,609.72
2015-01-28,603.494
2015-01-29,603.578
2015-01-30,598.1
2015-02-02,596.639
2015-02-03,616.181
2015-02-04,612.955
2015-02-05,615.217
2015-02-06,611.747
2015-02-09,600.848
2015-02-10,611.073
2015-02-11,602.535
2015-02-12,617.018
2015-02-13,625.211
2015-02-16,621.455
2015-02-17,622.398
2015-02-18,624.175
2015-02-19,630.573
2015-02-20,631.488
2015-02-23,636.659
2015-02-24,642.539
2015-02-25,643.347
2015-02-26,637.96
2015-02-27,634.166
2015-03-02,631.002
2015-03-03,621.517
2015-03-04,615.697
2015-03-05,623.121
2015-03-06,610.595
2015-03-09,608.266
2015-03-10,596.021
2015-03-11,593.075
2015-03-12,592.646
2015-03-13,590.72
2015-03-16,598.689
2015-03-17,593.8
2015-03-18,597.339
2015-03-19,596.96
2015-03-20,616.665
2015-03-23,628.426
2015-03-24,630.106
2015-03-25,631.942
2015-03-26,624.466
2015-03-27,624.947
2015-03-30,628.736
2015-03-31,622.662
2015-04-01,624.225
2015-04-02,637.244
2015-04-03,637.244
2015-04-06,646.086
2015-04-07,644.219
2015-04-08,638.961
2015-04-09,638.239
2015-04-10,636.078
2015-04-13,638.412
2015-04-14,643.722
2015-04-15,639.869
2015-04-16,640.738
2015-04-17,633.076
2015-04-20,631.967
2015-04-21,634.178
2015-04-22,627.15
2015-04-23,630.15
2015-04-24,637.364
2015-04-27,645.847
2015-04-28,649.038
2015-04-29,644.953
2015-04-30,645.121
2015-05-01,646.1
2015-05-04,647.532
2015-05-05,632.461
2015-05-06,641.272
2015-05-07,635.891
2015-05-08,644.54
2015-05-11,644.003
2015-05-12,643.211
2015-05-13,651.545
2015-05-14,657.872
2015-05-15,660.028
2015-05-18,660.837
2015-05-19,651.909
2015-05-20,650.818
2015-05-21,654.016
2015-05-22,646.343
2015-05-25,630.692
2015-05-26,619.853
2015-05-27,626.795
2015-05-28,628.947
2015-05-29,622.917
2015-06-01,621.401
2015-06-02,637.057
2015-06-03,646.392
2015-06-04,636.844
2015-06-05,622.35
2015-06-08,619.162
2015-06-09,623.506
2015-06-10,634.961
2015-06-11,632.772
2015-06-12,627.292
2015-06-15,615.358
2015-06-16,618.995
2015-06-17,614.922
2015-06-18,628.821
2015-06-19,628.956
2015-06-22,651.775
2015-06-23,640.23
2015-06-24,636.915
2015-06-25,639.09
2015-06-26,639.942
2015-06-29,614.045
2015-06-30,610.328
2015-07-01,615.915
2015-07-02,615.656
2015-07-03,612.649
2015-07-06,599.527
2015-07-07,582.549
2015-07-08,594.343
2015-07-09,607.271
2015-07-10,630.561
2015-07-13,629.718
2015-07-14,627.953
2015-07-15,630.261
2015-07-16,635.511
2015-07-17,632.562
2015-07-20,638.332
