Date,EM (EMERGING MARKETS) MID GROWTH Mid Cap
2015-07-08,876.159
2015-07-09,895.537
2015-07-10,909.753
2015-07-13,922.904
2015-07-14,924.746
2015-07-15,922.817
2015-07-16,925.708
2015-07-17,926.734
2015-07-20,923.993
2015-07-21,926.458
2015-07-22,921.363
2015-07-23,913.213
2015-07-24,904.35
2015-07-27,885.917
2015-07-28,885.422
2015-07-29,894.681
2015-07-30,890.948
2015-07-31,900.04
2015-08-03,892.332
2015-08-04,892.869
2015-08-05,893.527
2015-08-06,889.404
2015-08-07,887.836
2015-08-10,893.285
2015-08-11,879.711
2015-08-12,859.938
2015-08-13,863.933
2015-08-14,866.693
2015-08-17,860.522
2015-08-18,851.413
2015-08-19,841.328
2015-08-20,826.685
2015-08-21,808.467
2015-08-24,767.836
2015-08-25,789.225
2015-08-26,794.181
2015-08-27,818.872
2015-08-28,831.105
2015-08-31,827.7
2015-09-01,810.665
2015-09-02,806.033
2015-09-03,807.539
2015-09-04,797.402
2015-09-07,788.172
2015-09-08,795.781
2015-09-09,812.477
2015-09-10,816.06
2015-09-11,815.162
2015-09-14,817.657
2015-09-15,815.362
2015-09-16,828.336
2015-09-17,833.402
2015-09-18,840.116
2015-09-21,828.392
2015-09-22,821.745
2015-09-23,803.191
2015-09-24,799.514
2015-09-25,801.94
2015-09-28,794.977
2015-09-29,791.567
2015-09-30,806.042
2015-10-01,813.849
2015-10-02,819.551
2015-10-05,834.786
2015-10-06,842.503
2015-10-07,854.286
2015-10-08,848.009
2015-10-09,859.593
2015-10-12,866.508
2015-10-13,858.506
2015-10-14,853.421
2015-10-15,866.219
2015-10-16,867.044
2015-10-19,870.983
2015-10-20,872.749
2015-10-21,866.977
2015-10-22,866.008
2015-10-23,873.944
2015-10-26,877.708
2015-10-27,872.846
2015-10-28,871.483
2015-10-29,854.557
2015-10-30,855.599
2015-11-02,858.364
2015-11-03,869.985
2015-11-04,876.588
2015-11-05,873.201
2015-11-06,865.962
2015-11-09,856.495
2015-11-10,846.79
2015-11-11,848.614
2015-11-12,849.938
2015-11-13,841.549
2015-11-16,828.921
2015-11-17,838.247
2015-11-18,837.661
2015-11-19,853.826
2015-11-20,861.527
2015-11-23,863.017
2015-11-24,861.444
2015-11-25,859.12
2015-11-26,858.62
2015-11-27,849.661
2015-11-30,836.83
2015-12-01,846.892
2015-12-02,843.917
2015-12-03,843.187
2015-12-04,836.608
2015-12-07,837.001
2015-12-08,825.656
2015-12-09,822.465
2015-12-10,813.819
2015-12-11,797.133
2015-12-14,795.926
2015-12-15,803.336
2015-12-16,809.607
2015-12-17,821.425
2015-12-18,815.177
2015-12-21,814.513
2015-12-22,818.924
2015-12-23,825.403
2015-12-24,826.697
2015-12-25,827.113
2015-12-28,825.623
2015-12-29,827.246
2015-12-30,819.532
2015-12-31,822.673
2016-01-01,822.851
2016-01-04,796.677
2016-01-05,802.204
2016-01-06,799.424
2016-01-07,779.091
2016-01-08,778.134
2016-01-11,760.271
2016-01-12,760.984
2016-01-13,771.142
2016-01-14,761.689
2016-01-15,750.886
2016-01-18,743.921
2016-01-19,752.921
2016-01-20,732.398
2016-01-21,726.253
2016-01-22,744.482
2016-01-25,752.084
2016-01-26,746.95
2016-01-27,752.945
2016-01-28,758.159
2016-01-29,780.355
2016-02-01,786.28
2016-02-02,775.722
2016-02-03,767.448
2016-02-04,779.86
2016-02-05,776.966
2016-02-08,772.47
2016-02-09,768.686
2016-02-10,768.11
2016-02-11,754.921
2016-02-12,745.449
2016-02-15,758.644
2016-02-16,760.266
2016-02-17,761.122
2016-02-18,772.689
2016-02-19,768.606
2016-02-22,777.903
2016-02-23,771.434
2016-02-24,761.399
2016-02-25,761.448
2016-02-26,764.124
2016-02-29,766.859
2016-03-01,776.388
2016-03-02,792.397
2016-03-03,799.115
2016-03-04,807.488
2016-03-07,809.453
2016-03-08,803.751
2016-03-09,807.235
2016-03-10,811.593
2016-03-11,819.033
2016-03-14,819.186
2016-03-15,806.914
2016-03-16,806.056
2016-03-17,831.423
2016-03-18,840.242
2016-03-21,842.991
2016-03-22,845.197
2016-03-23,836.068
2016-03-24,831.545
2016-03-25,831.167
2016-03-28,831.347
2016-03-29,832.132
2016-03-30,847.584
2016-03-31,849.854
2016-04-01,844.062
2016-04-04,844.947
2016-04-05,834.296
2016-04-06,830.218
2016-04-07,835.429
2016-04-08,842.033
2016-04-11,845.095
2016-04-12,848.023
2016-04-13,855.063
2016-04-14,855.903
2016-04-15,860.331
2016-04-18,858.738
2016-04-19,869.154
2016-04-20,861.049
2016-04-21,864.283
2016-04-22,854.994
2016-04-25,852.291
2016-04-26,853.153
2016-04-27,852.9
2016-04-28,857.121
2016-04-29,856.658
2016-05-02,854.207
2016-05-03,843.141
2016-05-04,836.479
2016-05-05,831.556
2016-05-06,828.671
2016-05-09,825.311
2016-05-10,832.223
2016-05-11,836.153
2016-05-12,837.398
2016-05-13,829.516
2016-05-16,829.471
2016-05-17,831.904
2016-05-18,826.325
2016-05-19,813.238
2016-05-20,816.17
2016-05-23,818.076
2016-05-24,817.232
2016-05-25,822.685
2016-05-26,825.882
2016-05-27,831.326
2016-05-30,833.535
2016-05-31,833.743
2016-06-01,832.31
2016-06-02,833.009
2016-06-03,841.473
2016-06-06,847.556
2016-06-07,862.765
2016-06-08,866.096
2016-06-09,858.746
2016-06-10,846.609
2016-06-13,834.754
2016-06-14,826.094
2016-06-15,828.642
2016-06-16,820.294
2016-06-17,829.868
2016-06-20,845.709
2016-06-21,851.335
2016-06-22,853.409
2016-06-23,860.019
2016-06-24,829.507
2016-06-27,819.859
2016-06-28,832.646
2016-06-29,850.179
2016-06-30,862.223
2016-07-01,866.585
2016-07-04,867.449
2016-07-05,857.321
2016-07-06,845.112
2016-07-07,850.611
2016-07-08,854.773
2016-07-11,871.073
2016-07-12,878.775
2016-07-13,881.059
2016-07-14,890.703
2016-07-15,892.179
2016-07-18,891.395
2016-07-19,893.685
2016-07-20,898.305
2016-07-21,898.674
2016-07-22,898.462
2016-07-25,896.109
2016-07-26,897.144
2016-07-27,898.147
2016-07-28,903.585
2016-07-29,904.719
2016-08-01,908.553
2016-08-02,903.349
2016-08-03,897.333
2016-08-04,907.714
2016-08-05,916.271
2016-08-08,923.089
2016-08-09,927.749
2016-08-10,933.641
2016-08-11,937.206
2016-08-12,937.966
2016-08-15,939.995
2016-08-16,938.348
2016-08-17,932.614
2016-08-18,934.232
2016-08-19,928.279
2016-08-22,922.312
2016-08-23,921.829
2016-08-24,915.448
2016-08-25,915.98
2016-08-26,919.658
2016-08-29,914.54
2016-08-30,918.835
2016-08-31,914.93
2016-09-01,910.055
2016-09-02,919.175
2016-09-05,926.746
2016-09-06,940.195
2016-09-07,942.248
2016-09-08,941.918
2016-09-09,920.207
2016-09-12,902.208
2016-09-13,899.837
2016-09-14,901.753
2016-09-15,906.526
2016-09-16,901.264
2016-09-19,913.355
2016-09-20,917.005
2016-09-21,921.975
2016-09-22,937.992
2016-09-23,934.74
2016-09-26,923.967
2016-09-27,930.386
2016-09-28,932.784
2016-09-29,930.718
2016-09-30,920.291
2016-10-03,933.148
2016-10-04,935.046
2016-10-05,934.449
2016-10-06,931.479
2016-10-07,929.837
2016-10-10,933.254
2016-10-11,925.173
2016-10-12,924.419
2016-10-13,912.191
2016-10-14,917.481
2016-10-17,914.686
2016-10-18,930.257
2016-10-19,935.347
2016-10-20,934.112
2016-10-21,933.335
2016-10-24,938.347
2016-10-25,937.012
2016-10-26,929.125
2016-10-27,922.61
2016-10-28,920.15
2016-10-31,919.623
2016-11-01,911.512
2016-11-02,897.966
2016-11-03,891.23
2016-11-04,885.418
2016-11-07,900.71
2016-11-08,909.527
2016-11-09,889.479
2016-11-10,882.7
2016-11-11,848.734
2016-11-14,838.166
2016-11-15,834.204
2016-11-16,843.419
2016-11-17,843.302
2016-11-18,842.316
2016-11-21,842.24
2016-11-22,850.836
2016-11-23,846.646
2016-11-24,842.606
2016-11-25,846.201
2016-11-28,851.182
2016-11-29,847.158
2016-11-30,853.464
2016-12-01,841.175
2016-12-02,832.518
2016-12-05,833.824
2016-12-06,841.236
2016-12-07,846.339
2016-12-08,854.317
2016-12-09,851.706
2016-12-12,848.8
2016-12-13,855.008
2016-12-14,849.729
2016-12-15,837.423
2016-12-16,836.517
2016-12-19,830.671
2016-12-20,827.377
2016-12-21,827.66
2016-12-22,821.106
2016-12-23,821.32
2016-12-26,820.485
2016-12-27,823.686
2016-12-28,832.15
2016-12-29,841.03
2016-12-30,845.348
2017-01-02,844.313
2017-01-03,847.857
2017-01-04,854.934
2017-01-05,867.949
2017-01-06,864.731
2017-01-09,860.831
2017-01-10,866.175
2017-01-11,865.631
2017-01-12,878.006
2017-01-13,879.589
2017-01-16,874.495
2017-01-17,880.998
2017-01-18,884.983
2017-01-19,882.441
2017-01-20,885.745
2017-01-23,892.115
2017-01-24,896.568
2017-01-25,899.618
2017-01-26,902.75
2017-01-27,901.874
2017-01-30,899.792
2017-01-31,896.364
2017-02-01,899.475
2017-02-02,903.163
2017-02-03,911.062
2017-02-06,914.254
2017-02-07,911.444
2017-02-08,914.907
2017-02-09,918.861
2017-02-10,922.849
2017-02-13,929.398
2017-02-14,928.91
2017-02-15,934.354
2017-02-16,935.988
2017-02-17,930.12
2017-02-20,935.089
2017-02-21,936.236
2017-02-22,941.002
2017-02-23,943.809
2017-02-24,936.048
2017-02-27,931.861
2017-02-28,929.413
2017-03-01,933.458
2017-03-02,928.062
2017-03-03,925.408
2017-03-06,930.71
2017-03-07,931.102
2017-03-08,931.087
2017-03-09,920.991
2017-03-10,927.15
2017-03-13,937.809
2017-03-14,936.896
2017-03-15,942.433
2017-03-16,959.025
2017-03-17,961.829
2017-03-20,967.107
2017-03-21,965.805
2017-03-22,963.424
2017-03-23,967.868
2017-03-24,968.528
2017-03-27,964.506
2017-03-28,970.992
2017-03-29,971.328
2017-03-30,969.382
2017-03-31,961.838
2017-04-03,970.595
2017-04-04,969.912
2017-04-05,973.118
2017-04-06,966.559
2017-04-07,966.907
2017-04-10,961.697
2017-04-11,958.898
2017-04-12,964.621
2017-04-13,969.551
2017-04-14,967.54
2017-04-17,970.906
2017-04-18,968.384
2017-04-19,967.807
2017-04-20,971.682
2017-04-21,975.691
2017-04-24,982.423
2017-04-25,993.177
2017-04-26,991.901
2017-04-27,990.623
2017-04-28,990.493
2017-05-01,992.128
2017-05-02,1001.228
2017-05-03,999.956
2017-05-04,995.604
2017-05-05,995.162
2017-05-08,1001.869
2017-05-09,1004.428
2017-05-10,1011.595
2017-05-11,1017.385
2017-05-12,1014.214
2017-05-15,1016.819
2017-05-16,1026.719
2017-05-17,1017.182
2017-05-18,989.365
2017-05-19,999.135
2017-05-22,1006.351
2017-05-23,1006.444
2017-05-24,1007.576
2017-05-25,1015.451
2017-05-26,1020.861
2017-05-29,1017.878
2017-05-30,1016.502
2017-05-31,1019.302
2017-06-01,1023.792
2017-06-02,1029.924
2017-06-05,1033.946
2017-06-06,1030.916
2017-06-07,1036.326
2017-06-08,1033.019
2017-06-09,1029.323
2017-06-12,1021.762
2017-06-13,1023.691
2017-06-14,1029.137
2017-06-15,1019.394
2017-06-16,1018.144
2017-06-19,1024.914
2017-06-20,1012.65
2017-06-21,1011.25
2017-06-22,1013.24
2017-06-23,1019.553
2017-06-26,1024.913
2017-06-27,1021.806
2017-06-28,1017.276
2017-06-29,1019.266
2017-06-30,1018.751
2017-07-03,1020.683
2017-07-04,1015.782
2017-07-05,1016.762
2017-07-06,1016.527
2017-07-07,1013.452
2017-07-10,1020.823
2017-07-11,1022.354
2017-07-12,1035.545
2017-07-13,1045.971
2017-07-14,1051.522
2017-07-17,1058.484
2017-07-18,1063.67
2017-07-19,1069.057
2017-07-20,1069.168
2017-07-21,1071.487
2017-07-24,1077.059
2017-07-25,1072.504
2017-07-26,1070.397
2017-07-27,1076.163
2017-07-28,1070.445
2017-07-31,1073.023
2017-08-01,1070.962
2017-08-02,1073.109
2017-08-03,1067.392
2017-08-04,1072.541
2017-08-07,1080.831
2017-08-08,1081.583
2017-08-09,1074.131
2017-08-10,1064.691
2017-08-11,1055.105
2017-08-14,1069.833
2017-08-15,1067.443
2017-08-16,1077.301
2017-08-17,1075.118
2017-08-18,1073.93
2017-08-21,1077.736
2017-08-22,1084.663
2017-08-23,1087.243
2017-08-24,1097.469
2017-08-25,1094.207
2017-08-28,1094.341
2017-08-29,1091.385
2017-08-30,1095.773
2017-08-31,1098.653
2017-09-01,1105.496
2017-09-04,1098.143
2017-09-05,1102.005
2017-09-06,1103.022
2017-09-07,1114.656
2017-09-08,1114.429
2017-09-11,1117.527
2017-09-12,1125.19
2017-09-13,1123.833
2017-09-14,1122.962
2017-09-15,1126.224
2017-09-18,1133.0
2017-09-19,1130.696
2017-09-20,1135.587
2017-09-21,1127.375
2017-09-22,1120.82
2017-09-25,1100.239
2017-09-26,1095.131
2017-09-27,1096.241
2017-09-28,1090.682
2017-09-29,1100.139
2017-10-02,1102.227
2017-10-03,1117.67
2017-10-04,1119.204
2017-10-05,1117.927
2017-10-06,1118.429
2017-10-09,1114.879
2017-10-10,1125.843
2017-10-11,1122.616
2017-10-12,1125.411
2017-10-13,1128.952
2017-10-16,1134.838
2017-10-17,1125.866
2017-10-18,1125.335
2017-10-19,1119.547
2017-10-20,1121.806
2017-10-23,1118.738
2017-10-24,1113.669
2017-10-25,1110.581
2017-10-26,1098.881
2017-10-27,1099.796
2017-10-30,1101.317
2017-10-31,1108.468
2017-11-01,1115.641
2017-11-02,1113.909
2017-11-03,1116.013
2017-11-06,1128.146
2017-11-07,1122.982
2017-11-08,1131.667
2017-11-09,1130.051
2017-11-10,1125.263
2017-11-13,1121.844
2017-11-14,1118.739
2017-11-15,1116.334
2017-11-16,1131.508
2017-11-17,1138.484
2017-11-20,1139.503
2017-11-21,1154.752
2017-11-22,1159.862
2017-11-23,1156.077
2017-11-24,1157.281
2017-11-27,1150.423
2017-11-28,1153.849
2017-11-29,1149.667
2017-11-30,1128.443
2017-12-01,1130.003
2017-12-04,1132.924
2017-12-05,1132.684
2017-12-06,1118.879
2017-12-07,1118.389
2017-12-08,1123.63
2017-12-11,1136.854
2017-12-12,1130.348
2017-12-13,1137.242
2017-12-14,1137.908
2017-12-15,1141.802
2017-12-18,1155.691
2017-12-19,1157.649
2017-12-20,1159.547
2017-12-21,1158.3
2017-12-22,1162.338
2017-12-25,1162.442
2017-12-26,1161.107
2017-12-27,1172.981
2017-12-28,1184.993
2017-12-29,1190.117
2018-01-01,1189.194
2018-01-02,1208.63
2018-01-03,1214.519
2018-01-04,1225.711
2018-01-05,1237.29
2018-01-08,1240.669
2018-01-09,1241.54
2018-01-10,1231.805
2018-01-11,1237.032
2018-01-12,1244.632
2018-01-15,1249.138
2018-01-16,1247.468
2018-01-17,1252.962
2018-01-18,1254.217
2018-01-19,1259.285
2018-01-22,1266.315
2018-01-23,1273.412
2018-01-24,1280.676
2018-01-25,1288.991
2018-01-26,1293.071
2018-01-29,1286.004
2018-01-30,1268.912
2018-01-31,1271.036
2018-02-01,1264.19
2018-02-02,1245.743
2018-02-05,1216.663
2018-02-06,1188.095
2018-02-07,1194.24
2018-02-08,1180.003
2018-02-09,1164.105
2018-02-12,1174.945
2018-02-13,1180.836
2018-02-14,1202.055
2018-02-15,1213.204
2018-02-16,1211.934
2018-02-19,1216.919
2018-02-20,1210.878
2018-02-21,1218.579
2018-02-22,1214.858
2018-02-23,1233.255
2018-02-26,1233.277
2018-02-27,1226.626
2018-02-28,1214.142
2018-03-01,1205.648
2018-03-02,1203.992
2018-03-05,1196.431
2018-03-06,1203.395
2018-03-07,1206.588
2018-03-08,1211.238
2018-03-09,1229.9
2018-03-12,1241.56
2018-03-13,1239.986
2018-03-14,1235.015
2018-03-15,1233.346
2018-03-16,1230.909
2018-03-19,1222.155
2018-03-20,1238.159
2018-03-21,1241.698
2018-03-22,1231.729
2018-03-23,1209.233
2018-03-26,1224.194
2018-03-27,1224.297
2018-03-28,1206.892
2018-03-29,1220.186
2018-03-30,1222.619
2018-04-02,1221.827
2018-04-03,1227.189
2018-04-04,1217.043
2018-04-05,1228.145
2018-04-06,1222.258
2018-04-09,1226.075
2018-04-10,1232.024
2018-04-11,1230.229
2018-04-12,1234.16
2018-04-13,1226.636
2018-04-16,1227.049
2018-04-17,1230.077
2018-04-18,1239.446
2018-04-19,1240.794
2018-04-20,1227.857
2018-04-23,1213.509
2018-04-24,1202.212
2018-04-25,1189.646
2018-04-26,1194.608
2018-04-27,1204.758
2018-04-30,1209.401
2018-05-01,1206.782
2018-05-02,1194.948
2018-05-03,1181.041
2018-05-04,1179.747
2018-05-07,1186.181
2018-05-08,1180.515
2018-05-09,1185.671
2018-05-10,1198.858
2018-05-11,1203.987
2018-05-14,1205.414
2018-05-15,1191.811
2018-05-16,1194.258
2018-05-17,1181.606
2018-05-18,1174.276
2018-05-21,1172.868
2018-05-22,1183.019
2018-05-23,1170.462
2018-05-24,1176.987
2018-05-25,1182.256
2018-05-28,1189.903
2018-05-29,1181.883
2018-05-30,1175.694
2018-05-31,1181.698
2018-06-01,1190.843
2018-06-04,1203.434
2018-06-05,1190.435
2018-06-06,1192.725
2018-06-07,1189.924
2018-06-08,1182.581
2018-06-11,1188.724
2018-06-12,1188.433
2018-06-13,1183.745
2018-06-14,1174.859
2018-06-15,1161.999
2018-06-18,1149.554
2018-06-19,1133.498
2018-06-20,1142.26
2018-06-21,1127.379
2018-06-22,1136.963
2018-06-25,1131.188
2018-06-26,1130.578
2018-06-27,1109.287
2018-06-28,1101.419
2018-06-29,1122.611
2018-07-02,1106.272
2018-07-03,1106.125
2018-07-04,1105.953
2018-07-05,1098.407
2018-07-06,1105.755
2018-07-09,1116.736
2018-07-10,1119.799
2018-07-11,1105.468
2018-07-12,1113.523
2018-07-13,1123.498
2018-07-16,1113.059
2018-07-17,1118.053
2018-07-18,1109.339
2018-07-19,1098.337
2018-07-20,1106.6
2018-07-23,1105.333
2018-07-24,1120.632
2018-07-25,1127.494
2018-07-26,1129.899
2018-07-27,1133.438
2018-07-30,1129.5
2018-07-31,1124.052
2018-08-01,1131.599
2018-08-02,1114.161
2018-08-03,1123.376
2018-08-06,1116.855
2018-08-07,1124.628
2018-08-08,1122.394
2018-08-09,1118.672
2018-08-10,1094.804
2018-08-13,1071.315
2018-08-14,1077.661
2018-08-15,1060.305
2018-08-16,1059.22
2018-08-17,1057.115
2018-08-20,1065.348
2018-08-21,1077.995
2018-08-22,1081.243
2018-08-23,1085.909
2018-08-24,1089.545
2018-08-27,1109.617
2018-08-28,1109.187
2018-08-29,1109.116
2018-08-30,1096.554
2018-08-31,1101.727
2018-09-03,1092.923
2018-09-04,1080.543
2018-09-05,1063.474
2018-09-06,1062.046
2018-09-07,1069.385
2018-09-10,1058.042
2018-09-11,1049.668
2018-09-12,1051.432
2018-09-13,1060.2
2018-09-14,1072.26
2018-09-17,1064.189
2018-09-18,1069.319
2018-09-19,1071.805
2018-09-20,1074.137
2018-09-21,1087.307
2018-09-24,1076.779
2018-09-25,1073.886
2018-09-26,1079.555
2018-09-27,1085.851
2018-09-28,1079.498
2018-10-01,1075.447
2018-10-02,1068.185
2018-10-03,1074.045
2018-10-04,1046.793
2018-10-05,1031.845
2018-10-08,1025.782
2018-10-09,1023.373
2018-10-10,1018.23
2018-10-11,986.772
2018-10-12,1011.834
2018-10-15,1007.046
2018-10-16,1024.136
2018-10-17,1022.198
2018-10-18,1010.458
2018-10-19,1012.931
2018-10-22,1021.887
2018-10-23,1000.717
2018-10-24,993.544
2018-10-25,991.834
2018-10-26,978.556
2018-10-29,972.558
2018-10-30,980.135
2018-10-31,995.239
2018-11-01,1008.916
2018-11-02,1035.179
2018-11-05,1039.224
2018-11-06,1030.99
2018-11-07,1038.079
2018-11-08,1034.041
2018-11-09,1021.761
2018-11-12,1007.688
2018-11-13,1006.451
2018-11-14,1011.645
2018-11-15,1022.787
2018-11-16,1032.174
2018-11-19,1040.212
2018-11-20,1029.735
2018-11-21,1034.843
2018-11-22,1037.328
2018-11-23,1032.573
2018-11-26,1036.212
2018-11-27,1037.941
2018-11-28,1047.343
2018-11-29,1061.122
2018-11-30,1058.069
2018-12-03,1075.625
2018-12-04,1077.22
2018-12-05,1067.709
2018-12-06,1044.878
2018-12-07,1048.304
2018-12-10,1027.773
2018-12-11,1028.063
2018-12-12,1046.446
2018-12-13,1056.16
2018-12-14,1042.391
2018-12-17,1038.747
2018-12-18,1040.473
2018-12-19,1051.017
2018-12-20,1046.364
2018-12-21,1039.636
2018-12-24,1033.147
2018-12-25,1030.177
2018-12-26,1024.001
2018-12-27,1030.66
2018-12-28,1047.642
2018-12-31,1050.676
2019-01-01,1050.274
2019-01-02,1046.904
2019-01-03,1042.738
2019-01-04,1057.368
2019-01-07,1065.986
2019-01-08,1061.396
2019-01-09,1077.015
2019-01-10,1083.142
2019-01-11,1083.312
2019-01-14,1077.626
2019-01-15,1086.682
2019-01-16,1091.104
2019-01-17,1078.514
2019-01-18,1088.344
2019-01-21,1082.577
2019-01-22,1078.057
2019-01-23,1083.232
2019-01-24,1091.515
2019-01-25,1096.261
2019-01-28,1095.916
2019-01-29,1099.852
2019-01-30,1101.177
2019-01-31,1118.426
2019-02-01,1117.907
2019-02-04,1111.286
2019-02-05,1114.309
2019-02-06,1107.135
2019-02-07,1100.181
2019-02-08,1097.529
2019-02-11,1088.051
2019-02-12,1096.969
2019-02-13,1092.12
2019-02-14,1092.682
2019-02-15,1091.563
2019-02-18,1096.979
2019-02-19,1098.302
2019-02-20,1106.158
2019-02-21,1105.389
2019-02-22,1115.425
2019-02-25,1123.561
2019-02-26,1125.655
2019-02-27,1125.786
2019-02-28,1116.678
2019-03-01,1115.024
2019-03-04,1115.47
2019-03-05,1117.472
2019-03-06,1114.872
2019-03-07,1097.715
2019-03-08,1092.412
2019-03-11,1104.258
2019-03-12,1114.087
2019-03-13,1112.867
2019-03-14,1109.794
2019-03-15,1122.47
2019-03-18,1130.81
2019-03-19,1129.961
2019-03-20,1126.504
2019-03-21,1124.734
2019-03-22,1108.367
2019-03-25,1099.927
2019-03-26,1107.024
2019-03-27,1091.604
2019-03-28,1093.335
2019-03-29,1114.166
2019-04-01,1125.041
2019-04-02,1124.877
2019-04-03,1130.913
2019-04-04,1128.961
2019-04-05,1131.907
2019-04-08,1130.428
2019-04-09,1135.154
2019-04-10,1143.632
2019-04-11,1137.689
2019-04-12,1137.889
2019-04-15,1136.447
2019-04-16,1139.422
2019-04-17,1141.349
2019-04-18,1137.23
2019-04-19,1138.495
2019-04-22,1134.954
2019-04-23,1134.137
2019-04-24,1127.409
2019-04-25,1126.581
2019-04-26,1130.083
2019-04-29,1132.115
2019-04-30,1137.76
2019-05-01,1138.986
2019-05-02,1131.659
2019-05-03,1136.735
2019-05-06,1122.37
2019-05-07,1116.918
2019-05-08,1113.663
2019-05-09,1087.683
2019-05-10,1093.066
2019-05-13,1070.725
2019-05-14,1071.075
2019-05-15,1074.719
2019-05-16,1065.342
2019-05-17,1053.461
2019-05-20,1055.493
2019-05-21,1060.144
2019-05-22,1067.152
2019-05-23,1055.082
2019-05-24,1057.916
2019-05-27,1062.957
2019-05-28,1066.775
2019-05-29,1061.34
2019-05-30,1072.704
2019-05-31,1084.352
2019-06-03,1089.77
2019-06-04,1089.816
2019-06-05,1090.808
2019-06-06,1087.732
2019-06-07,1094.98
2019-06-10,1108.308
2019-06-11,1120.296
2019-06-12,1120.233
2019-06-13,1119.326
2019-06-14,1113.256
2019-06-17,1109.033
2019-06-18,1119.019
2019-06-19,1131.906
2019-06-20,1148.008
2019-06-21,1144.839
2019-06-24,1148.316
2019-06-25,1142.78
2019-06-26,1142.157
2019-06-27,1147.951
2019-06-28,1147.437
2019-07-01,1157.593
2019-07-02,1156.95
2019-07-03,1155.994
2019-07-04,1160.885
2019-07-05,1156.575
2019-07-08,1144.545
2019-07-09,1137.532
2019-07-10,1149.888
2019-07-11,1154.173
2019-07-12,1147.212
2019-07-15,1149.716
2019-07-16,1152.444
2019-07-17,1150.194
2019-07-18,1151.44
2019-07-19,1155.928
2019-07-22,1153.754
2019-07-23,1146.729
2019-07-24,1146.85
2019-07-25,1144.812
2019-07-26,1140.509
2019-07-29,1139.971
2019-07-30,1135.999
2019-07-31,1136.511
2019-08-01,1125.249
2019-08-02,1104.297
2019-08-05,1069.412
2019-08-06,1072.979
2019-08-07,1073.726
2019-08-08,1090.383
2019-08-09,1090.062
2019-08-12,1071.163
2019-08-13,1064.389
2019-08-14,1054.8
2019-08-15,1052.526
2019-08-16,1060.416
2019-08-19,1064.377
2019-08-20,1067.886
2019-08-21,1074.634
2019-08-22,1066.57
2019-08-23,1063.425
2019-08-26,1047.473
2019-08-27,1054.175
2019-08-28,1057.381
2019-08-29,1066.875
2019-08-30,1084.006
2019-09-02,1085.965
2019-09-03,1073.944
2019-09-04,1089.672
2019-09-05,1098.263
2019-09-06,1099.26
2019-09-09,1095.12
2019-09-10,1091.59
2019-09-11,1104.62
2019-09-12,1110.223
2019-09-13,1109.092
2019-09-16,1115.585
2019-09-17,1110.97
2019-09-18,1114.909
2019-09-19,1109.012
2019-09-20,1111.752
2019-09-23,1105.905
2019-09-24,1104.292
2019-09-25,1096.847
2019-09-26,1102.347
2019-09-27,1097.186
2019-09-30,1096.21
2019-10-01,1091.674
2019-10-02,1081.01
2019-10-03,1086.724
2019-10-04,1097.171
2019-10-07,1097.304
2019-10-08,1094.064
2019-10-09,1093.077
2019-10-10,1094.265
2019-10-11,1105.613
2019-10-14,1114.434
2019-10-15,1115.775
2019-10-16,1119.733
2019-10-17,1125.716
2019-10-18,1126.116
2019-10-21,1132.496
2019-10-22,1142.99
2019-10-23,1139.864
2019-10-24,1146.165
2019-10-25,1138.487
2019-10-28,1141.644
2019-10-29,1142.685
2019-10-30,1144.137
2019-10-31,1147.329
2019-11-01,1158.22
2019-11-04,1167.938
2019-11-05,1165.591
2019-11-06,1159.935
2019-11-07,1161.27
2019-11-08,1146.723
2019-11-11,1142.504
2019-11-12,1139.582
2019-11-13,1129.646
2019-11-14,1132.495
2019-11-15,1139.394
2019-11-18,1139.577
2019-11-19,1139.753
2019-11-20,1140.209
2019-11-21,1134.605
2019-11-22,1137.794
2019-11-25,1140.792
2019-11-26,1132.457
2019-11-27,1133.24
2019-11-28,1131.716
2019-11-29,1126.861
2019-12-02,1127.101
2019-12-03,1129.405
2019-12-04,1130.243
2019-12-05,1132.097
2019-12-06,1137.486
2019-12-09,1136.072
2019-12-10,1135.386
2019-12-11,1144.415
2019-12-12,1155.856
2019-12-13,1163.44
2019-12-16,1166.704
2019-12-17,1171.77
2019-12-18,1179.706
2019-12-19,1181.463
2019-12-20,1182.771
2019-12-23,1188.709
2019-12-24,1189.287
2019-12-25,1189.792
2019-12-26,1196.2
2019-12-27,1202.447
2019-12-30,1210.734
2019-12-31,1211.87
2020-01-01,1212.307
2020-01-02,1221.295
2020-01-03,1218.854
2020-01-06,1204.016
2020-01-07,1204.601
2020-01-08,1202.107
2020-01-09,1220.643
2020-01-10,1222.795
2020-01-13,1230.16
2020-01-14,1234.614
2020-01-15,1236.345
2020-01-16,1240.729
2020-01-17,1248.063
2020-01-20,1253.446
2020-01-21,1240.715
2020-01-22,1248.655
2020-01-23,1239.644
2020-01-24,1237.094
2020-01-27,1213.744
2020-01-28,1213.747
2020-01-29,1213.8
2020-01-30,1193.372
2020-01-31,1180.707
2020-02-03,1175.531
2020-02-04,1197.961
2020-02-05,1199.583
2020-02-06,1205.607
2020-02-07,1193.815
2020-02-10,1184.699
2020-02-11,1199.477
2020-02-12,1208.192
2020-02-13,1205.827
2020-02-14,1206.508
2020-02-17,1206.046
