Date,EM (EMERGING MARKETS) MID GROWTH Mid Cap
2010-08-27,846.538
2010-08-30,849.669
2010-08-31,850.139
2010-09-01,868.859
2010-09-02,875.716
2010-09-03,883.607
2010-09-06,889.946
2010-09-07,884.83
2010-09-08,885.437
2010-09-09,893.092
2010-09-10,896.58
2010-09-13,910.274
2010-09-14,912.614
2010-09-15,917.128
2010-09-16,911.028
2010-09-17,917.231
2010-09-20,922.491
2010-09-21,923.467
2010-09-22,928.996
2010-09-23,928.623
2010-09-24,933.347
2010-09-27,944.977
2010-09-28,943.119
2010-09-29,945.723
2010-09-30,950.711
2010-10-01,959.204
2010-10-04,961.676
2010-10-05,965.822
2010-10-06,974.962
2010-10-07,974.59
2010-10-08,972.417
2010-10-11,977.068
2010-10-12,969.333
2010-10-13,984.183
2010-10-14,988.95
2010-10-15,984.615
2010-10-18,974.32
2010-10-19,962.197
2010-10-20,966.212
2010-10-21,972.821
2010-10-22,972.655
2010-10-25,981.443
2010-10-26,981.236
2010-10-27,969.007
2010-10-28,972.174
2010-10-29,976.825
2010-11-01,988.929
2010-11-02,990.778
2010-11-03,996.855
2010-11-04,1008.048
2010-11-05,1010.617
2010-11-08,1005.887
2010-11-09,1006.803
2010-11-10,998.166
2010-11-11,994.062
2010-11-12,976.28
2010-11-15,970.617
2010-11-16,960.747
2010-11-17,954.157
2010-11-18,970.675
2010-11-19,975.755
2010-11-22,976.888
2010-11-23,955.046
2010-11-24,958.454
2010-11-25,961.449
2010-11-26,947.605
2010-11-29,946.496
2010-11-30,947.665
2010-12-01,960.017
2010-12-02,972.521
2010-12-03,976.818
2010-12-06,977.365
2010-12-07,977.461
2010-12-08,964.358
2010-12-09,962.355
2010-12-10,961.078
2010-12-13,964.723
2010-12-14,968.888
2010-12-15,958.771
2010-12-16,946.681
2010-12-17,947.881
2010-12-20,937.743
2010-12-21,948.489
2010-12-22,948.317
2010-12-23,949.993
2010-12-24,947.397
2010-12-27,946.466
2010-12-28,947.828
2010-12-29,956.872
2010-12-30,965.619
2010-12-31,970.668
2011-01-03,980.332
2011-01-04,983.636
2011-01-05,981.165
2011-01-06,977.27
2011-01-07,976.478
2011-01-10,966.07
2011-01-11,969.426
2011-01-12,980.761
2011-01-13,980.924
2011-01-14,977.479
2011-01-17,968.318
2011-01-18,969.685
2011-01-19,970.86
2011-01-20,957.121
2011-01-21,952.339
2011-01-24,951.931
2011-01-25,953.606
2011-01-26,954.324
2011-01-27,952.456
2011-01-28,938.311
2011-01-31,934.922
2011-02-01,944.647
2011-02-02,944.777
2011-02-03,940.488
2011-02-04,936.448
2011-02-07,939.311
2011-02-08,939.905
2011-02-09,925.884
2011-02-10,905.37
2011-02-11,903.748
2011-02-14,917.386
2011-02-15,919.341
2011-02-16,921.104
2011-02-17,921.901
2011-02-18,933.709
2011-02-21,929.125
2011-02-22,907.347
2011-02-23,897.22
2011-02-24,889.137
2011-02-25,901.626
2011-02-28,908.623
2011-03-01,912.293
2011-03-02,911.037
2011-03-03,924.253
2011-03-04,933.093
2011-03-07,928.632
2011-03-08,930.486
2011-03-09,933.482
2011-03-10,924.802
2011-03-11,917.456
2011-03-14,917.772
2011-03-15,897.946
2011-03-16,903.827
2011-03-17,897.101
2011-03-18,908.58
2011-03-21,919.361
2011-03-22,929.077
2011-03-23,927.974
2011-03-24,935.893
2011-03-25,940.707
2011-03-28,934.708
2011-03-29,939.106
2011-03-30,955.078
2011-03-31,965.801
2011-04-01,979.062
2011-04-04,984.983
2011-04-05,985.673
2011-04-06,992.744
2011-04-07,997.274
2011-04-08,1004.32
2011-04-11,1003.021
2011-04-12,985.695
2011-04-13,992.654
2011-04-14,993.666
2011-04-15,993.952
2011-04-18,985.395
2011-04-19,986.242
2011-04-20,1005.613
2011-04-21,1011.879
2011-04-22,1012.948
2011-04-25,1012.561
2011-04-26,1011.793
2011-04-27,1012.355
2011-04-28,1006.036
2011-04-29,1006.174
2011-05-02,1011.448
2011-05-03,996.568
2011-05-04,988.64
2011-05-05,981.975
2011-05-06,982.922
2011-05-09,982.821
2011-05-10,987.284
2011-05-11,989.854
2011-05-12,974.577
2011-05-13,975.858
2011-05-16,969.935
2011-05-17,964.725
2011-05-18,972.827
2011-05-19,967.211
2011-05-20,968.603
2011-05-23,945.114
2011-05-24,956.299
2011-05-25,949.521
2011-05-26,961.265
2011-05-27,974.453
2011-05-30,977.102
2011-05-31,993.829
2011-06-01,993.909
2011-06-02,989.056
2011-06-03,989.163
2011-06-06,985.645
2011-06-07,984.469
2011-06-08,977.965
2011-06-09,974.368
2011-06-10,961.776
2011-06-13,956.191
2011-06-14,966.345
2011-06-15,963.011
2011-06-16,947.941
2011-06-17,947.888
2011-06-20,942.04
2011-06-21,954.455
2011-06-22,957.356
2011-06-23,950.276
2011-06-24,958.72
2011-06-27,954.557
2011-06-28,960.145
2011-06-29,970.676
2011-06-30,983.643
2011-07-01,992.961
2011-07-04,1001.826
2011-07-05,1003.107
2011-07-06,1001.506
2011-07-07,1008.861
2011-07-08,1004.504
2011-07-11,990.23
2011-07-12,971.888
2011-07-13,989.355
2011-07-14,989.303
2011-07-15,988.564
2011-07-18,977.361
2011-07-19,980.404
2011-07-20,988.516
2011-07-21,995.545
2011-07-22,1006.192
2011-07-25,999.388
2011-07-26,1006.84
2011-07-27,1000.227
2011-07-28,998.511
2011-07-29,990.476
2011-08-01,1000.035
2011-08-02,986.476
2011-08-03,967.35
2011-08-04,939.364
2011-08-05,907.962
2011-08-08,866.893
2011-08-09,850.488
2011-08-10,867.636
2011-08-11,876.222
2011-08-12,876.784
2011-08-15,897.096
2011-08-16,905.408
2011-08-17,909.85
2011-08-18,895.725
2011-08-19,866.787
2011-08-22,850.169
2011-08-23,868.506
2011-08-24,860.278
2011-08-25,851.875
2011-08-26,851.726
2011-08-29,878.997
2011-08-30,890.929
2011-08-31,912.009
2011-09-01,918.417
2011-09-02,911.384
2011-09-05,884.126
2011-09-06,875.819
2011-09-07,890.854
2011-09-08,896.109
2011-09-09,879.153
2011-09-12,858.611
2011-09-13,851.702
2011-09-14,830.015
2011-09-15,835.097
2011-09-16,849.953
2011-09-19,819.979
2011-09-20,819.443
2011-09-21,808.795
2011-09-22,758.842
2011-09-23,744.691
2011-09-26,725.298
2011-09-27,762.108
2011-09-28,762.046
2011-09-29,765.069
2011-09-30,751.774
2011-10-03,724.792
2011-10-04,705.732
2011-10-05,709.1
2011-10-06,733.421
2011-10-07,755.943
2011-10-10,765.383
2011-10-11,776.947
2011-10-12,788.53
2011-10-13,801.776
2011-10-14,800.199
2011-10-17,811.218
2011-10-18,794.945
2011-10-19,802.357
2011-10-20,775.296
2011-10-21,783.933
2011-10-24,806.022
2011-10-25,809.538
2011-10-26,814.057
2011-10-27,844.815
2011-10-28,853.989
2011-10-31,840.548
2011-11-01,816.5
2011-11-02,822.877
2011-11-03,819.204
2011-11-04,834.905
2011-11-07,833.588
2011-11-08,830.757
2011-11-09,824.672
2011-11-10,798.292
2011-11-11,812.132
2011-11-14,817.916
2011-11-15,809.692
2011-11-16,802.574
2011-11-17,797.789
2011-11-18,779.86
2011-11-21,762.54
2011-11-22,760.399
2011-11-23,738.768
2011-11-24,742.672
2011-11-25,733.843
2011-11-28,751.988
2011-11-29,761.69
2011-11-30,774.696
2011-12-01,794.881
2011-12-02,796.448
2011-12-05,797.94
2011-12-06,788.32
2011-12-07,792.469
2011-12-08,781.575
2011-12-09,772.385
2011-12-12,765.44
2011-12-13,756.949
2011-12-14,745.273
2011-12-15,738.288
2011-12-16,747.485
2011-12-19,733.328
2011-12-20,740.345
2011-12-21,751.952
2011-12-22,752.74
2011-12-23,760.78
2011-12-26,760.863
2011-12-27,758.514
2011-12-28,751.69
2011-12-29,754.565
2011-12-30,756.919
2012-01-02,756.918
2012-01-03,771.471
2012-01-04,767.707
2012-01-05,762.602
2012-01-06,755.638
2012-01-09,758.322
2012-01-10,770.253
2012-01-11,770.015
2012-01-12,776.963
2012-01-13,775.323
2012-01-16,775.55
2012-01-17,791.216
2012-01-18,797.321
2012-01-19,807.69
2012-01-20,812.071
2012-01-23,813.888
2012-01-24,811.649
2012-01-25,812.485
2012-01-26,827.33
2012-01-27,829.034
2012-01-30,819.166
2012-01-31,831.53
2012-02-01,840.305
2012-02-02,851.863
2012-02-03,857.52
2012-02-06,855.229
2012-02-07,856.314
2012-02-08,868.524
2012-02-09,871.133
2012-02-10,860.742
2012-02-13,865.533
2012-02-14,861.129
2012-02-15,872.986
2012-02-16,864.105
2012-02-17,872.602
2012-02-20,877.76
2012-02-21,877.068
2012-02-22,878.077
2012-02-23,873.763
2012-02-24,879.395
2012-02-27,872.965
2012-02-28,882.344
2012-02-29,891.172
2012-03-01,889.824
2012-03-02,894.407
2012-03-05,886.605
2012-03-06,869.541
2012-03-07,869.53
2012-03-08,883.518
2012-03-09,887.888
2012-03-12,880.691
2012-03-13,889.851
2012-03-14,889.995
2012-03-15,888.987
2012-03-16,888.051
2012-03-19,886.946
2012-03-20,876.482
2012-03-21,872.414
2012-03-22,867.953
2012-03-23,869.265
2012-03-26,871.302
2012-03-27,879.67
2012-03-28,869.513
2012-03-29,860.317
2012-03-30,869.071
2012-04-02,874.993
2012-04-03,877.505
2012-04-04,866.153
2012-04-05,868.346
2012-04-06,869.35
2012-04-09,861.511
2012-04-10,851.178
2012-04-11,848.627
2012-04-12,854.858
2012-04-13,858.458
2012-04-16,853.745
2012-04-17,855.891
2012-04-18,857.932
2012-04-19,855.942
2012-04-20,856.507
2012-04-23,845.804
2012-04-24,845.818
2012-04-25,848.611
2012-04-26,851.237
2012-04-27,852.093
2012-04-30,857.346
2012-05-01,856.316
2012-05-02,860.392
2012-05-03,860.901
2012-05-04,859.194
2012-05-07,849.797
2012-05-08,845.015
2012-05-09,830.746
2012-05-10,831.675
2012-05-11,826.942
2012-05-14,809.244
2012-05-15,801.873
2012-05-16,785.954
2012-05-17,785.566
2012-05-18,770.699
2012-05-21,774.461
2012-05-22,778.483
2012-05-23,760.646
2012-05-24,764.528
2012-05-25,768.133
2012-05-28,776.678
2012-05-29,786.113
2012-05-30,775.862
2012-05-31,778.25
2012-06-01,766.664
2012-06-04,754.351
2012-06-05,758.904
2012-06-06,772.912
2012-06-07,779.453
2012-06-08,775.489
2012-06-11,781.637
2012-06-12,780.458
2012-06-13,785.531
2012-06-14,778.507
2012-06-15,786.972
2012-06-18,793.993
2012-06-19,802.978
2012-06-20,809.7
2012-06-21,797.968
2012-06-22,786.417
2012-06-25,778.246
2012-06-26,775.868
2012-06-27,778.601
2012-06-28,771.727
2012-06-29,796.151
2012-07-02,800.958
2012-07-03,810.295
2012-07-04,812.529
2012-07-05,812.33
2012-07-06,805.678
2012-07-09,798.364
2012-07-10,795.785
2012-07-11,796.288
2012-07-12,780.38
2012-07-13,786.109
2012-07-16,785.627
2012-07-17,790.669
2012-07-18,787.44
2012-07-19,795.302
2012-07-20,792.68
2012-07-23,775.501
2012-07-24,774.193
2012-07-25,772.996
2012-07-26,781.198
2012-07-27,799.214
2012-07-30,803.65
2012-07-31,805.213
2012-08-01,806.5
2012-08-02,800.821
2012-08-03,809.983
2012-08-06,819.67
2012-08-07,819.302
2012-08-08,819.312
2012-08-09,826.608
2012-08-10,828.769
2012-08-13,823.412
2012-08-14,823.466
2012-08-15,822.638
2012-08-16,826.598
2012-08-17,821.385
2012-08-20,821.228
2012-08-21,830.118
2012-08-22,827.059
2012-08-23,830.965
2012-08-24,826.502
2012-08-27,824.902
2012-08-28,822.6
2012-08-29,820.402
2012-08-30,816.068
2012-08-31,819.824
2012-09-03,825.144
2012-09-04,821.701
2012-09-05,815.99
2012-09-06,824.339
2012-09-07,833.797
2012-09-10,830.366
2012-09-11,834.595
2012-09-12,834.541
2012-09-13,837.313
2012-09-14,855.374
2012-09-17,855.24
2012-09-18,852.919
2012-09-19,853.889
2012-09-20,848.535
2012-09-21,857.127
2012-09-24,856.08
2012-09-25,857.867
2012-09-26,848.54
2012-09-27,853.073
2012-09-28,860.715
2012-10-01,859.974
2012-10-02,862.077
2012-10-03,861.639
2012-10-04,862.343
2012-10-05,864.338
2012-10-08,853.595
2012-10-09,853.921
2012-10-10,854.033
2012-10-11,857.333
2012-10-12,861.111
2012-10-15,857.883
2012-10-16,863.152
2012-10-17,871.108
2012-10-18,869.716
2012-10-19,866.557
2012-10-22,868.413
2012-10-23,858.571
2012-10-24,855.411
2012-10-25,857.786
2012-10-26,850.814
2012-10-29,847.186
2012-10-30,852.679
2012-10-31,856.591
2012-11-01,862.697
2012-11-02,865.053
2012-11-05,863.286
2012-11-06,868.604
2012-11-07,870.664
2012-11-08,863.782
2012-11-09,859.66
2012-11-12,857.276
2012-11-13,853.593
2012-11-14,851.113
2012-11-15,848.87
2012-11-16,841.561
2012-11-19,845.251
2012-11-20,845.257
2012-11-21,844.503
2012-11-22,848.009
2012-11-23,856.249
2012-11-26,858.905
2012-11-27,859.335
2012-11-28,854.486
2012-11-29,864.213
2012-11-30,866.213
2012-12-03,865.679
2012-12-04,868.953
2012-12-05,875.212
2012-12-06,879.141
2012-12-07,880.232
2012-12-10,881.4
2012-12-11,883.622
2012-12-12,889.5
2012-12-13,889.453
2012-12-14,888.919
2012-12-17,886.5
2012-12-18,891.216
2012-12-19,897.192
2012-12-20,896.868
2012-12-21,889.847
2012-12-24,891.833
2012-12-25,893.526
2012-12-26,895.711
2012-12-27,899.053
2012-12-28,904.436
2012-12-31,905.606
2013-01-01,906.102
2013-01-02,919.841
2013-01-03,923.361
2013-01-04,921.916
2013-01-07,919.163
2013-01-08,913.664
2013-01-09,916.459
2013-01-10,914.715
2013-01-11,911.045
2013-01-14,911.51
2013-01-15,904.158
2013-01-16,902.098
2013-01-17,900.103
2013-01-18,904.558
2013-01-21,905.793
2013-01-22,904.229
2013-01-23,901.205
2013-01-24,898.317
2013-01-25,897.229
2013-01-28,893.454
2013-01-29,902.892
2013-01-30,899.362
2013-01-31,901.201
2013-02-01,905.034
2013-02-04,908.437
2013-02-05,909.433
2013-02-06,907.619
2013-02-07,906.484
2013-02-08,903.911
2013-02-11,902.04
2013-02-12,900.946
2013-02-13,906.809
2013-02-14,911.959
2013-02-15,911.503
2013-02-18,907.603
2013-02-19,906.753
2013-02-20,908.916
2013-02-21,898.997
2013-02-22,903.44
2013-02-25,904.751
2013-02-26,897.446
2013-02-27,903.011
2013-02-28,911.081
2013-03-01,914.118
2013-03-04,905.656
2013-03-05,911.774
2013-03-06,916.963
2013-03-07,915.476
2013-03-08,923.449
2013-03-11,919.014
2013-03-12,914.938
2013-03-13,907.629
2013-03-14,905.765
2013-03-15,900.854
2013-03-18,895.311
2013-03-19,894.03
2013-03-20,892.772
2013-03-21,889.476
2013-03-22,882.143
2013-03-25,888.181
2013-03-26,891.136
2013-03-27,893.723
2013-03-28,894.585
2013-03-29,896.532
2013-04-01,894.381
2013-04-02,891.602
2013-04-03,890.41
2013-04-04,885.634
2013-04-05,879.733
2013-04-08,877.172
2013-04-09,882.583
2013-04-10,892.362
2013-04-11,897.138
2013-04-12,893.388
2013-04-15,881.237
2013-04-16,884.5
2013-04-17,882.991
2013-04-18,879.651
2013-04-19,887.702
2013-04-22,888.938
2013-04-23,886.536
2013-04-24,895.695
2013-04-25,900.283
2013-04-26,898.238
2013-04-29,904.451
2013-04-30,914.092
2013-05-01,912.908
2013-05-02,914.68
2013-05-03,915.522
2013-05-06,920.352
2013-05-07,927.323
2013-05-08,933.333
2013-05-09,931.543
2013-05-10,923.637
2013-05-13,920.681
2013-05-14,925.862
2013-05-15,927.751
2013-05-16,928.34
2013-05-17,927.126
2013-05-20,926.925
2013-05-21,927.633
2013-05-22,927.902
2013-05-23,910.666
2013-05-24,914.763
2013-05-27,915.295
2013-05-28,920.005
2013-05-29,912.169
2013-05-30,906.893
2013-05-31,902.688
2013-06-03,890.049
2013-06-04,896.277
2013-06-05,888.809
2013-06-06,879.926
2013-06-07,876.615
2013-06-10,867.534
2013-06-11,854.412
2013-06-12,851.613
2013-06-13,842.178
2013-06-14,853.558
2013-06-17,858.511
2013-06-18,855.78
2013-06-19,851.105
2013-06-20,819.448
2013-06-21,808.285
2013-06-24,793.288
2013-06-25,789.031
2013-06-26,809.937
2013-06-27,823.709
2013-06-28,839.086
2013-07-01,844.716
2013-07-02,840.073
2013-07-03,822.464
2013-07-04,825.462
2013-07-05,825.543
2013-07-08,812.488
2013-07-09,818.739
2013-07-10,821.967
2013-07-11,842.169
2013-07-12,846.146
2013-07-15,853.605
2013-07-16,858.795
2013-07-17,863.596
2013-07-18,864.33
2013-07-19,859.663
2013-07-22,860.939
2013-07-23,871.254
2013-07-24,869.19
2013-07-25,862.822
2013-07-26,862.612
2013-07-29,857.002
2013-07-30,857.408
2013-07-31,852.957
2013-08-01,855.505
2013-08-02,858.671
2013-08-05,861.718
2013-08-06,854.033
2013-08-07,846.127
2013-08-08,855.029
2013-08-09,856.413
2013-08-12,859.952
2013-08-13,866.327
2013-08-14,866.445
2013-08-15,858.348
2013-08-16,855.416
2013-08-19,840.133
2013-08-20,824.222
2013-08-21,818.619
2013-08-22,810.06
2013-08-23,820.267
2013-08-26,821.281
2013-08-27,802.735
2013-08-28,798.199
2013-08-29,809.508
2013-08-30,820.431
2013-09-02,825.844
2013-09-03,823.844
2013-09-04,826.968
2013-09-05,834.499
2013-09-06,838.414
2013-09-09,854.121
2013-09-10,865.716
2013-09-11,865.234
2013-09-12,865.706
2013-09-13,863.175
2013-09-16,871.707
2013-09-17,874.639
2013-09-18,874.297
2013-09-19,890.188
2013-09-20,882.051
2013-09-23,890.925
2013-09-24,886.661
2013-09-25,883.641
2013-09-26,876.872
2013-09-27,875.356
2013-09-30,867.35
2013-10-01,874.613
2013-10-02,877.344
2013-10-03,882.691
2013-10-04,886.1
2013-10-07,883.215
2013-10-08,887.499
2013-10-09,887.936
2013-10-10,893.366
2013-10-11,898.353
2013-10-14,897.246
2013-10-15,901.325
2013-10-16,901.934
2013-10-17,905.49
2013-10-18,912.258
2013-10-21,915.713
2013-10-22,922.369
2013-10-23,914.538
2013-10-24,914.016
2013-10-25,911.923
2013-10-28,911.698
2013-10-29,912.445
2013-10-30,915.836
2013-10-31,909.264
2013-11-01,899.27
2013-11-04,896.742
2013-11-05,890.875
2013-11-06,888.821
2013-11-07,881.451
2013-11-08,871.885
2013-11-11,866.719
2013-11-12,866.584
2013-11-13,861.192
2013-11-14,874.538
2013-11-15,881.219
2013-11-18,896.336
2013-11-19,895.937
2013-11-20,892.42
2013-11-21,880.916
2013-11-22,886.992
2013-11-25,888.053
2013-11-26,889.889
2013-11-27,889.786
2013-11-28,891.516
2013-11-29,897.814
2013-12-02,894.796
2013-12-03,886.94
2013-12-04,881.426
2013-12-05,885.27
2013-12-06,887.125
2013-12-09,894.276
2013-12-10,894.558
2013-12-11,889.66
2013-12-12,881.497
2013-12-13,881.372
2013-12-16,880.193
2013-12-17,880.941
2013-12-18,881.428
2013-12-19,879.405
2013-12-20,873.598
2013-12-23,877.658
2013-12-24,882.681
2013-12-25,881.786
2013-12-26,879.505
2013-12-27,886.25
2013-12-30,892.59
2013-12-31,893.735
2014-01-01,893.837
2014-01-02,887.66
2014-01-03,880.199
2014-01-06,873.958
2014-01-07,875.398
2014-01-08,876.19
2014-01-09,867.934
2014-01-10,875.045
2014-01-13,880.561
2014-01-14,877.377
2014-01-15,878.997
2014-01-16,874.504
2014-01-17,872.39
2014-01-20,869.758
2014-01-21,869.092
2014-01-22,873.996
2014-01-23,865.305
2014-01-24,849.5
2014-01-27,831.579
2014-01-28,834.549
2014-01-29,839.599
2014-01-30,836.079
2014-01-31,836.593
2014-02-03,828.795
2014-02-04,821.372
2014-02-05,821.096
2014-02-06,833.498
2014-02-07,841.282
2014-02-10,841.495
2014-02-11,845.947
2014-02-12,852.984
2014-02-13,852.338
2014-02-14,860.624
2014-02-17,864.505
2014-02-18,858.786
2014-02-19,860.682
2014-02-20,856.929
2014-02-21,864.05
2014-02-24,863.283
2014-02-25,863.068
2014-02-26,866.995
2014-02-27,873.703
2014-02-28,878.642
2014-03-03,872.054
2014-03-04,873.929
2014-03-05,876.216
2014-03-06,886.695
2014-03-07,883.666
2014-03-10,874.161
2014-03-11,878.666
2014-03-12,868.548
2014-03-13,869.849
2014-03-14,861.126
2014-03-17,867.442
2014-03-18,875.323
2014-03-19,873.274
2014-03-20,864.852
2014-03-21,865.414
2014-03-24,870.455
2014-03-25,873.732
2014-03-26,881.729
2014-03-27,884.707
2014-03-28,894.02
2014-03-31,905.993
2014-04-01,912.678
2014-04-02,915.538
2014-04-03,910.989
2014-04-04,911.819
2014-04-07,913.308
2014-04-08,917.45
2014-04-09,921.274
2014-04-10,927.736
2014-04-11,922.2
2014-04-14,915.506
2014-04-15,906.775
2014-04-16,908.865
2014-04-17,915.689
2014-04-18,916.672
2014-04-21,915.795
2014-04-22,917.563
2014-04-23,913.45
2014-04-24,916.446
2014-04-25,908.159
2014-04-28,904.508
2014-04-29,909.993
2014-04-30,911.173
2014-05-01,911.915
2014-05-02,921.103
2014-05-05,918.688
2014-05-06,919.039
2014-05-07,916.607
2014-05-08,918.419
2014-05-09,915.009
2014-05-12,920.479
2014-05-13,926.267
2014-05-14,932.359
2014-05-15,930.184
2014-05-16,932.886
2014-05-19,933.557
2014-05-20,927.333
2014-05-21,927.892
2014-05-22,939.454
2014-05-23,941.916
2014-05-26,942.112
2014-05-27,934.829
2014-05-28,937.918
2014-05-29,937.712
2014-05-30,933.749
2014-06-02,930.476
2014-06-03,934.698
2014-06-04,932.266
2014-06-05,937.816
2014-06-06,945.947
2014-06-09,949.291
2014-06-10,957.108
2014-06-11,955.877
2014-06-12,956.531
2014-06-13,952.3
2014-06-16,949.061
2014-06-17,949.636
2014-06-18,950.554
2014-06-19,957.174
2014-06-20,952.665
2014-06-23,950.17
2014-06-24,955.317
2014-06-25,952.388
2014-06-26,957.812
2014-06-27,958.419
2014-06-30,965.138
2014-07-01,965.975
2014-07-02,970.462
2014-07-03,973.863
2014-07-04,977.415
2014-07-07,981.06
2014-07-08,983.24
2014-07-09,980.316
2014-07-10,978.836
2014-07-11,975.895
2014-07-14,981.269
2014-07-15,980.747
2014-07-16,980.311
2014-07-17,979.34
2014-07-18,976.296
2014-07-21,977.924
2014-07-22,988.242
2014-07-23,990.142
2014-07-24,987.618
2014-07-25,987.666
2014-07-28,987.041
2014-07-29,982.589
2014-07-30,976.992
2014-07-31,969.638
2014-08-01,970.365
2014-08-04,979.872
2014-08-05,976.391
2014-08-06,971.266
2014-08-07,966.32
2014-08-08,963.22
2014-08-11,975.384
2014-08-12,978.671
2014-08-13,987.581
2014-08-14,986.599
2014-08-15,985.388
2014-08-18,986.563
2014-08-19,994.045
2014-08-20,994.804
2014-08-21,993.68
2014-08-22,994.553
2014-08-25,995.281
2014-08-26,998.97
2014-08-27,1003.269
2014-08-28,997.63
2014-08-29,1000.24
2014-09-01,1002.376
2014-09-02,998.696
2014-09-03,1010.743
2014-09-04,1010.15
2014-09-05,1007.812
2014-09-08,1006.626
2014-09-09,999.936
2014-09-10,993.6
2014-09-11,989.622
2014-09-12,982.073
2014-09-15,973.963
2014-09-16,972.55
2014-09-17,979.883
2014-09-18,977.045
2014-09-19,978.198
2014-09-22,967.44
2014-09-23,961.044
2014-09-24,962.672
2014-09-25,958.4
2014-09-26,954.584
2014-09-29,946.487
2014-09-30,944.237
2014-10-01,937.811
2014-10-02,934.29
2014-10-03,932.846
2014-10-06,942.744
2014-10-07,944.293
2014-10-08,933.482
2014-10-09,942.326
2014-10-10,926.118
2014-10-13,920.654
2014-10-14,921.216
2014-10-15,913.261
2014-10-16,905.111
2014-10-17,913.632
2014-10-20,920.464
2014-10-21,924.34
2014-10-22,932.357
2014-10-23,927.8
2014-10-24,927.523
2014-10-27,921.804
2014-10-28,931.846
2014-10-29,940.065
2014-10-30,938.581
2014-10-31,941.533
2014-11-03,938.328
2014-11-04,934.571
2014-11-05,927.217
2014-11-06,918.879
2014-11-07,914.114
2014-11-10,916.464
2014-11-11,916.196
2014-11-12,919.109
2014-11-13,918.458
2014-11-14,915.75
2014-11-17,911.195
2014-11-18,916.963
2014-11-19,918.804
2014-11-20,916.865
2014-11-21,926.663
2014-11-24,930.446
2014-11-25,934.4
2014-11-26,935.216
2014-11-27,933.76
2014-11-28,927.528
2014-12-01,910.959
2014-12-02,912.159
2014-12-03,912.945
2014-12-04,911.063
2014-12-05,910.445
2014-12-08,899.74
2014-12-09,890.815
2014-12-10,891.363
2014-12-11,881.14
2014-12-12,878.596
2014-12-15,869.813
2014-12-16,857.973
2014-12-17,858.195
2014-12-18,871.614
2014-12-19,873.694
2014-12-22,880.596
2014-12-23,876.205
2014-12-24,877.901
2014-12-25,877.775
2014-12-26,879.233
2014-12-29,885.232
2014-12-30,887.07
2014-12-31,891.895
2015-01-01,891.759
2015-01-02,886.362
2015-01-05,874.521
2015-01-06,871.72
2015-01-07,875.952
2015-01-08,889.679
2015-01-09,896.839
2015-01-12,894.297
2015-01-13,898.993
2015-01-14,898.545
2015-01-15,896.371
2015-01-16,894.156
2015-01-19,889.434
2015-01-20,893.655
2015-01-21,909.904
2015-01-22,914.039
2015-01-23,920.611
2015-01-26,920.265
2015-01-27,923.459
2015-01-28,923.319
2015-01-29,917.74
2015-01-30,909.173
2015-02-02,906.347
2015-02-03,917.509
2015-02-04,917.431
2015-02-05,917.157
2015-02-06,915.641
2015-02-09,908.222
2015-02-10,903.543
2015-02-11,898.012
2015-02-12,906.631
2015-02-13,920.472
2015-02-16,918.038
2015-02-17,914.903
2015-02-18,915.204
2015-02-19,917.342
2015-02-20,915.953
2015-02-23,918.568
2015-02-24,924.206
2015-02-25,929.734
2015-02-26,929.49
2015-02-27,928.688
2015-03-02,927.789
2015-03-03,927.13
2015-03-04,919.441
2015-03-05,919.407
2015-03-06,923.155
2015-03-09,907.941
2015-03-10,893.612
2015-03-11,890.357
2015-03-12,896.504
2015-03-13,885.206
2015-03-16,885.994
2015-03-17,894.402
2015-03-18,898.237
2015-03-19,904.315
2015-03-20,910.669
2015-03-23,916.517
2015-03-24,924.085
2015-03-25,925.325
2015-03-26,914.146
2015-03-27,913.955
2015-03-30,925.788
2015-03-31,931.091
2015-04-01,941.703
2015-04-02,953.57
2015-04-03,957.859
2015-04-06,968.151
2015-04-07,969.021
2015-04-08,987.342
2015-04-09,992.528
2015-04-10,1000.874
2015-04-13,1007.912
2015-04-14,1002.147
2015-04-15,1003.197
2015-04-16,1017.176
2015-04-17,1015.095
2015-04-20,1004.313
2015-04-21,1008.799
2015-04-22,1014.887
2015-04-23,1019.567
2015-04-24,1017.576
2015-04-27,1025.174
2015-04-28,1022.536
2015-04-29,1012.806
2015-04-30,1004.696
2015-05-01,1003.037
2015-05-04,999.189
2015-05-05,997.871
2015-05-06,989.28
2015-05-07,972.288
2015-05-08,989.284
2015-05-11,994.524
2015-05-12,990.562
2015-05-13,995.81
2015-05-14,999.146
2015-05-15,1003.694
2015-05-18,1007.211
2015-05-19,1007.649
2015-05-20,1008.641
2015-05-21,1003.187
2015-05-22,1004.005
2015-05-25,1002.917
2015-05-26,989.708
2015-05-27,982.693
2015-05-28,975.814
2015-05-29,973.617
2015-06-01,972.015
2015-06-02,964.253
2015-06-03,960.595
2015-06-04,951.528
2015-06-05,949.533
2015-06-08,938.957
2015-06-09,934.87
2015-06-10,943.761
2015-06-11,944.025
2015-06-12,943.516
2015-06-15,935.172
2015-06-16,928.659
2015-06-17,931.635
2015-06-18,944.198
2015-06-19,941.145
2015-06-22,953.909
2015-06-23,956.836
2015-06-24,964.08
2015-06-25,963.807
2015-06-26,958.02
2015-06-29,936.657
2015-06-30,947.292
2015-07-01,947.415
2015-07-02,949.775
