Date,DENMARK IMI VALUE IMI (Large+Mid+Small Cap)
2015-06-01,1099.861
2015-06-02,1127.492
2015-06-03,1149.316
2015-06-04,1141.191
2015-06-05,1123.695
2015-06-08,1116.069
2015-06-09,1104.72
2015-06-10,1128.884
2015-06-11,1119.818
2015-06-12,1107.169
2015-06-15,1082.306
2015-06-16,1091.561
2015-06-17,1087.897
2015-06-18,1103.167
2015-06-19,1100.283
2015-06-22,1132.555
2015-06-23,1111.527
2015-06-24,1107.559
2015-06-25,1114.143
2015-06-26,1112.245
2015-06-29,1094.927
2015-06-30,1085.61
2015-07-01,1078.204
2015-07-02,1078.256
2015-07-03,1073.856
2015-07-06,1055.461
2015-07-07,1031.25
2015-07-08,1042.926
2015-07-09,1057.006
2015-07-10,1085.258
2015-07-13,1085.703
2015-07-14,1084.477
2015-07-15,1087.193
2015-07-16,1102.221
2015-07-17,1092.731
2015-07-20,1102.312
2015-07-21,1100.424
2015-07-22,1094.014
2015-07-23,1102.004
2015-07-24,1091.3
2015-07-27,1080.421
2015-07-28,1073.259
2015-07-29,1075.934
2015-07-30,1064.707
2015-07-31,1081.921
2015-08-03,1093.772
2015-08-04,1095.977
2015-08-05,1097.325
2015-08-06,1098.543
2015-08-07,1079.917
2015-08-10,1078.402
2015-08-11,1083.926
2015-08-12,1085.509
2015-08-13,1110.532
2015-08-14,1113.167
2015-08-17,1108.595
2015-08-18,1110.905
2015-08-19,1090.24
2015-08-20,1079.172
2015-08-21,1068.562
2015-08-24,1033.463
2015-08-25,1050.804
2015-08-26,1038.759
2015-08-27,1049.497
2015-08-28,1049.046
2015-08-31,1045.942
2015-09-01,1031.317
2015-09-02,1043.351
2015-09-03,1048.132
2015-09-04,1029.393
2015-09-07,1027.609
2015-09-08,1035.978
2015-09-09,1052.272
2015-09-10,1045.246
2015-09-11,1037.367
2015-09-14,1030.867
2015-09-15,1023.106
2015-09-16,1028.134
2015-09-17,1034.831
2015-09-18,1027.859
2015-09-21,1019.61
2015-09-22,997.88
2015-09-23,992.8
2015-09-24,979.35
2015-09-25,984.868
2015-09-28,972.242
2015-09-29,969.1
2015-09-30,977.318
2015-10-01,979.544
2015-10-02,983.389
2015-10-05,993.113
2015-10-06,1000.255
2015-10-07,1019.929
2015-10-08,1018.716
2015-10-09,1034.383
2015-10-12,1024.97
2015-10-13,1014.464
2015-10-14,1006.252
2015-10-15,1002.063
2015-10-16,1007.604
2015-10-19,1004.634
2015-10-20,1004.567
2015-10-21,997.473
2015-10-22,981.653
2015-10-23,956.592
2015-10-26,968.03
2015-10-27,945.927
2015-10-28,950.223
2015-10-29,920.545
2015-10-30,933.613
2015-11-02,937.868
2015-11-03,936.514
2015-11-04,939.161
2015-11-05,936.783
2015-11-06,944.23
2015-11-09,931.083
2015-11-10,915.466
2015-11-11,927.872
2015-11-12,918.823
2015-11-13,907.738
2015-11-16,907.287
2015-11-17,914.394
2015-11-18,914.774
2015-11-19,932.266
2015-11-20,918.718
2015-11-23,914.872
2015-11-24,917.645
2015-11-25,918.713
2015-11-26,923.048
2015-11-27,920.244
2015-11-30,940.651
2015-12-01,944.092
2015-12-02,928.457
2015-12-03,937.862
2015-12-04,931.979
2015-12-07,928.611
2015-12-08,909.746
2015-12-09,912.126
2015-12-10,901.5
2015-12-11,885.065
2015-12-14,880.994
2015-12-15,880.725
2015-12-16,882.872
2015-12-17,879.757
2015-12-18,864.198
2015-12-21,871.815
2015-12-22,873.215
2015-12-23,882.369
2015-12-24,888.829
2015-12-25,888.829
2015-12-28,887.206
2015-12-29,891.355
2015-12-30,893.337
2015-12-31,889.104
2016-01-01,889.104
2016-01-04,869.632
2016-01-05,864.244
2016-01-06,852.296
2016-01-07,840.934
2016-01-08,833.642
2016-01-11,823.742
2016-01-12,814.834
2016-01-13,813.645
2016-01-14,809.456
2016-01-15,791.194
2016-01-18,779.781
2016-01-19,790.089
2016-01-20,766.216
2016-01-21,784.771
2016-01-22,818.467
2016-01-25,817.544
2016-01-26,828.228
2016-01-27,823.588
2016-01-28,828.437
2016-01-29,839.547
2016-02-01,845.742
2016-02-02,819.364
2016-02-03,818.281
2016-02-04,853.684
2016-02-05,859.211
2016-02-08,825.469
2016-02-09,809.081
2016-02-10,806.222
2016-02-11,791.632
2016-02-12,812.653
2016-02-15,849.532
2016-02-16,838.796
2016-02-17,864.233
2016-02-18,857.329
2016-02-19,839.828
2016-02-22,852.073
2016-02-23,846.669
2016-02-24,814.175
2016-02-25,831.701
2016-02-26,843.817
2016-02-29,849.985
2016-03-01,853.355
2016-03-02,862.535
2016-03-03,876.748
2016-03-04,894.934
2016-03-07,891.973
2016-03-08,877.32
2016-03-09,873.173
2016-03-10,869.154
2016-03-11,888.407
2016-03-14,888.609
2016-03-15,880.836
2016-03-16,880.606
2016-03-17,893.647
2016-03-18,903.291
2016-03-21,896.596
2016-03-22,898.453
2016-03-23,892.701
2016-03-24,891.645
2016-03-25,891.645
2016-03-28,895.77
2016-03-29,882.302
2016-03-30,913.851
2016-03-31,902.092
2016-04-01,895.067
2016-04-04,899.371
2016-04-05,877.056
2016-04-06,878.178
2016-04-07,873.542
2016-04-08,889.056
2016-04-11,894.45
2016-04-12,884.477
2016-04-13,891.612
2016-04-14,906.073
2016-04-15,910.649
2016-04-18,914.562
2016-04-19,941.483
2016-04-20,945.965
2016-04-21,947.711
2016-04-22,943.709
2016-04-25,928.383
2016-04-26,930.181
2016-04-27,935.555
2016-04-28,922.817
2016-04-29,929.975
2016-05-02,924.995
2016-05-03,911.226
2016-05-04,930.568
2016-05-05,923.174
2016-05-06,925.088
2016-05-09,914.884
2016-05-10,911.74
2016-05-11,906.36
2016-05-12,908.15
2016-05-13,897.156
2016-05-16,899.78
2016-05-17,916.697
2016-05-18,905.148
2016-05-19,885.956
2016-05-20,900.407
2016-05-23,895.526
2016-05-24,895.436
2016-05-25,897.353
2016-05-26,906.642
2016-05-27,896.234
2016-05-30,900.04
2016-05-31,897.357
2016-06-01,898.194
2016-06-02,895.311
2016-06-03,898.943
2016-06-06,905.591
2016-06-07,917.754
2016-06-08,916.591
2016-06-09,896.352
2016-06-10,870.055
2016-06-13,855.567
2016-06-14,829.535
2016-06-15,839.958
2016-06-16,812.576
2016-06-17,834.201
2016-06-20,861.148
2016-06-21,861.967
2016-06-22,867.85
2016-06-23,904.233
2016-06-24,843.745
2016-06-27,785.148
2016-06-28,813.304
2016-06-29,835.515
2016-06-30,847.763
2016-07-01,860.768
2016-07-04,853.952
2016-07-05,826.225
2016-07-06,800.383
2016-07-07,820.896
2016-07-08,839.718
2016-07-11,849.644
2016-07-12,860.809
2016-07-13,859.35
2016-07-14,862.528
2016-07-15,853.424
2016-07-18,850.403
2016-07-19,846.776
2016-07-20,860.427
2016-07-21,859.259
2016-07-22,858.448
2016-07-25,856.842
2016-07-26,860.571
2016-07-27,866.766
2016-07-28,877.909
2016-07-29,891.699
2016-08-01,887.933
2016-08-02,879.515
2016-08-03,875.601
2016-08-04,881.32
2016-08-05,882.726
2016-08-08,883.103
2016-08-09,899.637
2016-08-10,902.558
2016-08-11,902.722
2016-08-12,909.889
2016-08-15,910.286
2016-08-16,912.949
2016-08-17,904.801
2016-08-18,920.608
2016-08-19,927.86
2016-08-22,930.665
2016-08-23,942.937
2016-08-24,946.694
2016-08-25,946.58
2016-08-26,953.788
2016-08-29,945.94
2016-08-30,950.657
2016-08-31,954.518
2016-09-01,960.98
2016-09-02,968.497
2016-09-05,973.464
2016-09-06,969.039
2016-09-07,973.524
2016-09-08,975.581
2016-09-09,963.953
2016-09-12,954.808
2016-09-13,958.052
2016-09-14,955.951
2016-09-15,961.682
2016-09-16,944.022
2016-09-19,951.722
2016-09-20,948.591
2016-09-21,954.97
2016-09-22,975.708
2016-09-23,959.161
2016-09-26,950.794
2016-09-27,935.888
2016-09-28,946.336
2016-09-29,955.068
2016-09-30,955.323
2016-10-03,955.008
2016-10-04,955.538
2016-10-05,959.974
2016-10-06,965.117
2016-10-07,958.542
2016-10-10,959.997
2016-10-11,947.816
2016-10-12,948.151
2016-10-13,935.741
2016-10-14,953.83
2016-10-17,950.255
2016-10-18,960.637
2016-10-19,970.308
2016-10-20,969.539
2016-10-21,972.834
2016-10-24,977.162
2016-10-25,971.887
2016-10-26,972.611
2016-10-27,975.229
2016-10-28,966.153
2016-10-31,971.528
2016-11-01,962.51
2016-11-02,935.637
2016-11-03,938.865
2016-11-04,931.477
2016-11-07,941.251
2016-11-08,938.934
2016-11-09,922.007
2016-11-10,917.31
2016-11-11,906.863
2016-11-14,903.725
2016-11-15,906.529
2016-11-16,897.871
2016-11-17,899.028
2016-11-18,895.465
2016-11-21,898.954
2016-11-22,905.409
2016-11-23,895.007
2016-11-24,891.227
2016-11-25,901.239
2016-11-28,897.246
2016-11-29,906.555
2016-11-30,902.849
2016-12-01,903.27
2016-12-02,906.803
2016-12-05,919.349
2016-12-06,928.4
2016-12-07,933.999
2016-12-08,937.974
2016-12-09,940.043
2016-12-12,941.456
2016-12-13,957.232
2016-12-14,963.589
2016-12-15,951.25
2016-12-16,947.932
2016-12-19,943.082
2016-12-20,940.94
2016-12-21,947.212
2016-12-22,952.069
2016-12-23,954.594
2016-12-26,954.594
2016-12-27,956.855
2016-12-28,948.923
2016-12-29,961.173
2016-12-30,964.32
2017-01-02,979.799
2017-01-03,969.235
2017-01-04,970.5
2017-01-05,990.842
2017-01-06,996.893
2017-01-09,982.936
2017-01-10,983.767
2017-01-11,976.223
2017-01-12,997.734
2017-01-13,1005.73
2017-01-16,1003.437
2017-01-17,1008.263
2017-01-18,1000.137
2017-01-19,999.836
2017-01-20,1012.109
2017-01-23,1009.766
2017-01-24,1009.986
2017-01-25,1030.106
2017-01-26,1024.744
2017-01-27,1024.659
2017-01-30,1017.343
2017-01-31,1027.697
2017-02-01,1032.169
2017-02-02,1044.04
2017-02-03,1047.025
2017-02-06,1034.398
2017-02-07,1037.504
2017-02-08,1024.97
2017-02-09,1037.206
2017-02-10,1037.099
2017-02-13,1041.204
2017-02-14,1040.601
2017-02-15,1054.063
2017-02-16,1061.964
2017-02-17,1053.076
2017-02-20,1046.245
2017-02-21,1042.684
2017-02-22,1037.261
2017-02-23,1035.661
2017-02-24,1018.452
2017-02-27,1027.689
2017-02-28,1025.085
2017-03-01,1037.504
2017-03-02,1033.939
2017-03-03,1034.338
2017-03-06,1036.637
2017-03-07,1032.94
2017-03-08,1036.885
2017-03-09,1036.288
2017-03-10,1052.066
2017-03-13,1057.464
2017-03-14,1053.687
2017-03-15,1058.589
2017-03-16,1076.255
2017-03-17,1080.869
2017-03-20,1082.578
2017-03-21,1069.94
2017-03-22,1060.586
2017-03-23,1063.807
2017-03-24,1071.347
2017-03-27,1068.072
2017-03-28,1075.265
2017-03-29,1061.232
2017-03-30,1065.957
2017-03-31,1066.222
2017-04-03,1060.168
2017-04-04,1064.574
2017-04-05,1073.734
2017-04-06,1070.58
2017-04-07,1061.305
2017-04-10,1061.673
2017-04-11,1061.264
2017-04-12,1067.584
2017-04-13,1067.835
2017-04-14,1067.835
2017-04-17,1071.662
2017-04-18,1058.461
2017-04-19,1065.91
2017-04-20,1075.522
2017-04-21,1061.823
2017-04-24,1100.855
2017-04-25,1112.439
2017-04-26,1110.951
2017-04-27,1109.256
2017-04-28,1124.139
2017-05-01,1130.48
2017-05-02,1128.941
2017-05-03,1122.305
2017-05-04,1130.217
2017-05-05,1145.503
2017-05-08,1143.286
2017-05-09,1141.571
2017-05-10,1141.698
2017-05-11,1146.131
2017-05-12,1152.003
2017-05-15,1169.888
2017-05-16,1176.279
2017-05-17,1159.909
2017-05-18,1152.577
2017-05-19,1165.863
2017-05-22,1175.113
2017-05-23,1178.184
2017-05-24,1177.086
2017-05-25,1180.341
2017-05-26,1177.139
2017-05-29,1172.542
2017-05-30,1175.654
2017-05-31,1187.912
2017-06-01,1187.978
2017-06-02,1195.827
2017-06-05,1193.386
2017-06-06,1190.88
2017-06-07,1190.53
2017-06-08,1187.399
2017-06-09,1190.821
2017-06-12,1183.589
2017-06-13,1191.331
2017-06-14,1202.56
2017-06-15,1181.063
2017-06-16,1194.073
2017-06-19,1213.745
2017-06-20,1208.611
2017-06-21,1201.894
2017-06-22,1194.764
2017-06-23,1198.287
2017-06-26,1204.968
2017-06-27,1202.284
2017-06-28,1212.518
2017-06-29,1220.201
2017-06-30,1218.53
2017-07-03,1237.966
2017-07-04,1235.416
2017-07-05,1231.264
2017-07-06,1235.89
2017-07-07,1232.712
2017-07-10,1240.971
2017-07-11,1241.188
2017-07-12,1245.883
2017-07-13,1247.905
2017-07-14,1253.8
2017-07-17,1259.022
2017-07-18,1268.237
2017-07-19,1269.152
2017-07-20,1273.594
2017-07-21,1269.222
2017-07-24,1260.083
2017-07-25,1270.916
2017-07-26,1270.874
2017-07-27,1285.485
2017-07-28,1285.173
2017-07-31,1290.049
2017-08-01,1296.862
2017-08-02,1293.982
2017-08-03,1290.97
2017-08-04,1285.792
2017-08-07,1288.477
2017-08-08,1280.983
2017-08-09,1275.614
2017-08-10,1262.73
2017-08-11,1257.877
2017-08-14,1271.742
2017-08-15,1259.951
2017-08-16,1261.161
2017-08-17,1254.358
2017-08-18,1251.881
2017-08-21,1262.121
2017-08-22,1264.134
2017-08-23,1265.025
2017-08-24,1270.934
2017-08-25,1277.988
2017-08-28,1283.866
2017-08-29,1275.08
2017-08-30,1269.603
2017-08-31,1269.063
2017-09-01,1279.686
2017-09-04,1277.017
2017-09-05,1264.333
2017-09-06,1248.736
2017-09-07,1258.926
2017-09-08,1261.266
2017-09-11,1267.354
2017-09-12,1272.504
2017-09-13,1267.35
2017-09-14,1261.854
2017-09-15,1257.076
2017-09-18,1267.403
2017-09-19,1282.197
2017-09-20,1283.393
2017-09-21,1282.388
2017-09-22,1288.113
2017-09-25,1285.259
2017-09-26,1276.437
2017-09-27,1279.613
2017-09-28,1292.981
2017-09-29,1301.962
2017-10-02,1294.559
2017-10-03,1296.54
2017-10-04,1284.012
2017-10-05,1288.785
2017-10-06,1290.367
2017-10-09,1296.793
2017-10-10,1306.629
2017-10-11,1313.429
2017-10-12,1309.882
2017-10-13,1301.227
2017-10-16,1289.224
2017-10-17,1291.178
2017-10-18,1301.854
2017-10-19,1298.983
2017-10-20,1301.27
2017-10-23,1295.924
2017-10-24,1290.893
2017-10-25,1284.157
2017-10-26,1277.046
2017-10-27,1247.884
2017-10-30,1258.716
2017-10-31,1267.118
2017-11-01,1260.795
2017-11-02,1266.857
2017-11-03,1242.343
2017-11-06,1247.277
2017-11-07,1246.167
2017-11-08,1250.715
2017-11-09,1234.019
2017-11-10,1236.257
2017-11-13,1218.545
2017-11-14,1214.471
2017-11-15,1221.103
2017-11-16,1221.568
2017-11-17,1221.591
2017-11-20,1217.464
2017-11-21,1211.075
2017-11-22,1220.451
2017-11-23,1219.797
2017-11-24,1228.586
2017-11-27,1218.478
2017-11-28,1228.22
2017-11-29,1245.345
2017-11-30,1248.75
2017-12-01,1238.184
2017-12-04,1237.909
2017-12-05,1210.753
2017-12-06,1196.665
2017-12-07,1208.496
2017-12-08,1231.968
2017-12-11,1253.608
2017-12-12,1249.487
2017-12-13,1250.486
2017-12-14,1251.241
2017-12-15,1239.69
2017-12-18,1263.145
2017-12-19,1260.1
2017-12-20,1265.353
2017-12-21,1272.381
2017-12-22,1271.114
2017-12-25,1271.114
2017-12-26,1274.315
2017-12-27,1274.758
2017-12-28,1279.851
2017-12-29,1287.095
2018-01-01,1287.095
2018-01-02,1299.319
2018-01-03,1293.189
2018-01-04,1311.363
2018-01-05,1308.146
2018-01-08,1308.858
2018-01-09,1300.051
2018-01-10,1314.808
2018-01-11,1326.656
2018-01-12,1329.339
2018-01-15,1346.989
2018-01-16,1340.303
2018-01-17,1340.907
2018-01-18,1325.799
2018-01-19,1319.615
2018-01-22,1332.488
2018-01-23,1333.406
2018-01-24,1345.723
2018-01-25,1334.175
2018-01-26,1341.972
2018-01-29,1338.703
2018-01-30,1326.282
2018-01-31,1334.598
2018-02-01,1321.22
2018-02-02,1320.698
2018-02-05,1315.881
2018-02-06,1279.881
2018-02-07,1295.59
2018-02-08,1304.846
2018-02-09,1297.503
2018-02-12,1334.642
2018-02-13,1336.013
2018-02-14,1354.043
2018-02-15,1365.687
2018-02-16,1380.552
2018-02-19,1373.926
2018-02-20,1348.422
2018-02-21,1347.622
2018-02-22,1347.365
2018-02-23,1354.598
2018-02-26,1359.393
2018-02-27,1329.395
2018-02-28,1333.137
2018-03-01,1323.672
2018-03-02,1323.949
2018-03-05,1328.28
2018-03-06,1339.312
2018-03-07,1345.989
2018-03-08,1336.946
2018-03-09,1340.159
2018-03-12,1342.156
2018-03-13,1355.487
2018-03-14,1338.156
2018-03-15,1333.935
2018-03-16,1324.03
2018-03-19,1325.611
2018-03-20,1314.796
2018-03-21,1311.174
2018-03-22,1295.086
2018-03-23,1299.751
2018-03-26,1302.008
2018-03-27,1291.424
2018-03-28,1290.121
2018-03-29,1283.862
2018-03-30,1283.862
2018-04-02,1285.443
2018-04-03,1274.874
2018-04-04,1266.4
2018-04-05,1277.413
2018-04-06,1273.531
2018-04-09,1282.719
2018-04-10,1288.071
2018-04-11,1275.542
2018-04-12,1273.812
2018-04-13,1271.542
2018-04-16,1273.609
2018-04-17,1280.318
2018-04-18,1295.998
2018-04-19,1297.486
2018-04-20,1291.985
2018-04-23,1292.766
2018-04-24,1296.28
2018-04-25,1261.871
2018-04-26,1262.063
2018-04-27,1260.925
2018-04-30,1253.292
2018-05-01,1250.371
2018-05-02,1251.885
2018-05-03,1243.782
2018-05-04,1239.485
2018-05-07,1238.545
2018-05-08,1249.18
2018-05-09,1242.805
2018-05-10,1245.372
2018-05-11,1252.15
2018-05-14,1245.396
2018-05-15,1237.019
2018-05-16,1220.403
2018-05-17,1220.693
2018-05-18,1213.247
2018-05-21,1211.342
2018-05-22,1221.876
2018-05-23,1216.264
2018-05-24,1200.318
2018-05-25,1192.57
2018-05-28,1186.288
2018-05-29,1158.436
2018-05-30,1163.365
2018-05-31,1182.486
2018-06-01,1204.609
2018-06-04,1219.161
2018-06-05,1216.437
2018-06-06,1210.137
2018-06-07,1213.374
2018-06-08,1195.194
2018-06-11,1218.026
2018-06-12,1217.553
2018-06-13,1215.242
2018-06-14,1208.349
2018-06-15,1197.96
2018-06-18,1178.281
2018-06-19,1160.625
2018-06-20,1160.463
2018-06-21,1150.69
2018-06-22,1159.478
2018-06-25,1149.718
2018-06-26,1129.741
2018-06-27,1125.846
2018-06-28,1122.452
2018-06-29,1137.086
2018-07-02,1127.134
2018-07-03,1141.507
2018-07-04,1131.718
2018-07-05,1122.124
2018-07-06,1124.037
2018-07-09,1136.249
2018-07-10,1137.705
2018-07-11,1137.798
2018-07-12,1141.915
2018-07-13,1137.095
2018-07-16,1139.355
2018-07-17,1143.88
2018-07-18,1087.614
2018-07-19,1098.008
2018-07-20,1104.427
2018-07-23,1114.261
2018-07-24,1122.676
2018-07-25,1115.42
2018-07-26,1124.503
2018-07-27,1127.821
2018-07-30,1132.816
2018-07-31,1127.12
2018-08-01,1113.541
2018-08-02,1093.082
2018-08-03,1099.241
2018-08-06,1085.34
2018-08-07,1095.837
2018-08-08,1094.324
2018-08-09,1106.369
2018-08-10,1093.216
2018-08-13,1086.83
2018-08-14,1068.35
2018-08-15,1052.723
2018-08-16,1071.51
2018-08-17,1078.583
2018-08-20,1086.232
2018-08-21,1100.656
2018-08-22,1113.807
2018-08-23,1104.215
2018-08-24,1119.939
2018-08-27,1139.443
2018-08-28,1136.671
2018-08-29,1133.687
2018-08-30,1128.276
2018-08-31,1115.195
2018-09-03,1112.317
2018-09-04,1067.789
2018-09-05,1080.863
2018-09-06,1090.92
2018-09-07,1065.284
2018-09-10,1052.087
2018-09-11,1042.049
2018-09-12,1039.757
2018-09-13,1056.74
2018-09-14,1048.72
2018-09-17,1047.516
2018-09-18,1067.151
2018-09-19,1053.477
2018-09-20,1086.837
2018-09-21,1070.499
2018-09-24,1060.969
2018-09-25,1069.695
2018-09-26,1075.707
2018-09-27,1066.347
2018-09-28,1053.478
2018-10-01,1052.536
2018-10-02,1045.622
2018-10-03,1036.76
2018-10-04,1003.877
2018-10-05,969.581
2018-10-08,944.663
2018-10-09,937.722
2018-10-10,946.076
2018-10-11,932.928
2018-10-12,933.257
2018-10-15,929.009
2018-10-16,942.641
2018-10-17,929.088
2018-10-18,922.439
2018-10-19,908.411
2018-10-22,904.279
2018-10-23,882.266
2018-10-24,877.627
2018-10-25,878.072
2018-10-26,870.642
2018-10-29,886.964
2018-10-30,869.834
2018-10-31,869.681
2018-11-01,896.403
2018-11-02,914.825
2018-11-05,909.668
2018-11-06,912.754
2018-11-07,954.314
2018-11-08,953.34
2018-11-09,948.497
2018-11-12,933.245
2018-11-13,925.289
2018-11-14,936.052
2018-11-15,914.631
2018-11-16,912.883
2018-11-19,911.748
2018-11-20,883.448
2018-11-21,886.856
2018-11-22,890.968
2018-11-23,890.23
2018-11-26,911.003
2018-11-27,906.648
2018-11-28,901.28
2018-11-29,898.563
2018-11-30,887.396
2018-12-03,899.737
2018-12-04,892.786
2018-12-05,904.809
2018-12-06,881.157
2018-12-07,903.265
2018-12-10,875.552
2018-12-11,891.289
2018-12-12,897.134
2018-12-13,899.745
2018-12-14,887.133
2018-12-17,876.965
2018-12-18,879.142
2018-12-19,874.727
2018-12-20,847.21
2018-12-21,841.123
2018-12-24,841.116
2018-12-25,841.116
2018-12-26,840.615
2018-12-27,822.614
2018-12-28,844.259
2018-12-31,844.602
2019-01-01,844.602
2019-01-02,840.76
2019-01-03,840.17
2019-01-04,871.861
2019-01-07,880.197
2019-01-08,880.935
2019-01-09,889.756
2019-01-10,881.531
2019-01-11,876.653
2019-01-14,873.336
2019-01-15,866.749
2019-01-16,870.863
2019-01-17,865.035
2019-01-18,868.983
2019-01-21,875.698
2019-01-22,861.922
2019-01-23,866.126
2019-01-24,858.554
2019-01-25,871.547
2019-01-28,864.712
2019-01-29,864.422
2019-01-30,865.819
2019-01-31,861.193
2019-02-01,881.65
2019-02-04,875.694
2019-02-05,885.864
2019-02-06,878.449
2019-02-07,869.173
2019-02-08,844.212
2019-02-11,845.261
2019-02-12,859.905
2019-02-13,859.071
2019-02-14,865.997
2019-02-15,872.304
2019-02-18,882.508
2019-02-19,884.825
2019-02-20,894.463
2019-02-21,854.545
2019-02-22,866.779
2019-02-25,882.36
2019-02-26,879.35
2019-02-27,892.774
2019-02-28,893.733
2019-03-01,889.963
2019-03-04,889.053
2019-03-05,888.027
2019-03-06,888.084
2019-03-07,870.081
2019-03-08,864.655
2019-03-11,867.506
2019-03-12,880.53
2019-03-13,889.164
2019-03-14,900.805
2019-03-15,903.57
2019-03-18,914.33
2019-03-19,915.604
2019-03-20,908.355
2019-03-21,901.683
2019-03-22,882.14
2019-03-25,880.592
2019-03-26,871.587
2019-03-27,874.816
2019-03-28,858.65
2019-03-29,858.87
2019-04-01,884.312
2019-04-02,890.428
2019-04-03,903.962
2019-04-04,915.671
2019-04-05,908.381
2019-04-08,913.923
2019-04-09,907.772
2019-04-10,910.017
2019-04-11,923.238
2019-04-12,938.62
2019-04-15,943.76
2019-04-16,948.878
2019-04-17,955.815
2019-04-18,950.648
2019-04-19,950.648
2019-04-22,951.615
2019-04-23,941.578
2019-04-24,937.929
2019-04-25,930.214
2019-04-26,944.293
2019-04-29,945.975
2019-04-30,915.94
2019-05-01,925.765
2019-05-02,907.292
2019-05-03,903.55
2019-05-06,890.445
2019-05-07,886.271
2019-05-08,885.866
2019-05-09,869.905
2019-05-10,882.656
2019-05-13,867.148
2019-05-14,860.584
2019-05-15,853.327
2019-05-16,865.986
2019-05-17,864.472
2019-05-20,857.007
2019-05-21,864.356
2019-05-22,863.953
2019-05-23,851.585
2019-05-24,857.275
2019-05-27,849.367
2019-05-28,856.806
2019-05-29,841.612
2019-05-30,840.484
2019-05-31,841.882
2019-06-03,834.121
2019-06-04,849.983
2019-06-05,852.143
2019-06-06,840.395
2019-06-07,848.667
2019-06-10,846.912
2019-06-11,855.472
2019-06-12,854.38
2019-06-13,850.288
2019-06-14,838.58
2019-06-17,839.846
2019-06-18,830.884
2019-06-19,842.507
2019-06-20,844.484
2019-06-21,848.102
2019-06-24,838.391
2019-06-25,829.556
2019-06-26,837.475
2019-06-27,846.417
2019-06-28,854.957
2019-07-01,858.502
2019-07-02,851.258
2019-07-03,852.703
2019-07-04,855.64
2019-07-05,854.488
2019-07-08,846.875
2019-07-09,833.998
2019-07-10,842.674
2019-07-11,841.472
2019-07-12,846.313
2019-07-15,847.306
2019-07-16,851.759
2019-07-17,837.005
2019-07-18,835.884
2019-07-19,830.404
2019-07-22,827.291
2019-07-23,835.66
2019-07-24,831.153
2019-07-25,837.198
2019-07-26,828.3
2019-07-29,826.206
2019-07-30,809.258
2019-07-31,811.157
2019-08-01,806.525
2019-08-02,789.781
2019-08-05,776.448
2019-08-06,777.935
2019-08-07,775.779
2019-08-08,780.651
2019-08-09,768.964
2019-08-12,757.404
2019-08-13,756.212
2019-08-14,730.834
2019-08-15,719.895
2019-08-16,740.796
2019-08-19,751.135
2019-08-20,747.065
2019-08-21,760.1
2019-08-22,767.121
2019-08-23,761.961
2019-08-26,755.846
2019-08-27,752.514
2019-08-28,736.587
2019-08-29,742.153
2019-08-30,745.21
2019-09-02,737.893
2019-09-03,732.18
2019-09-04,743.491
2019-09-05,770.189
2019-09-06,771.067
2019-09-09,806.927
2019-09-10,814.747
2019-09-11,814.977
2019-09-12,811.721
2019-09-13,835.965
2019-09-16,812.628
2019-09-17,801.863
2019-09-18,792.058
2019-09-19,796.141
2019-09-20,806.288
2019-09-23,795.349
2019-09-24,796.274
2019-09-25,786.416
2019-09-26,789.064
2019-09-27,794.284
2019-09-30,787.776
2019-10-01,779.362
2019-10-02,766.583
2019-10-03,756.931
2019-10-04,761.936
2019-10-07,771.556
2019-10-08,762.154
2019-10-09,765.627
2019-10-10,769.803
2019-10-11,789.084
2019-10-14,790.916
2019-10-15,806.173
2019-10-16,805.022
2019-10-17,811.273
2019-10-18,810.036
2019-10-21,834.164
2019-10-22,831.094
2019-10-23,843.882
2019-10-24,834.698
2019-10-25,837.412
2019-10-28,840.133
2019-10-29,842.037
2019-10-30,832.264
2019-10-31,832.242
2019-11-01,828.719
2019-11-04,838.814
2019-11-05,821.859
2019-11-06,827.096
2019-11-07,840.387
2019-11-08,836.599
2019-11-11,833.262
2019-11-12,834.291
2019-11-13,819.952
2019-11-14,818.551
2019-11-15,827.416
2019-11-18,827.332
2019-11-19,825.741
2019-11-20,818.57
2019-11-21,818.05
2019-11-22,820.911
2019-11-25,821.458
2019-11-26,820.799
2019-11-27,824.145
2019-11-28,826.38
2019-11-29,819.895
2019-12-02,825.879
2019-12-03,818.866
2019-12-04,827.918
2019-12-05,843.466
2019-12-06,850.643
2019-12-09,857.003
2019-12-10,858.865
2019-12-11,857.998
2019-12-12,876.277
2019-12-13,885.073
2019-12-16,899.701
2019-12-17,901.931
2019-12-18,891.577
2019-12-19,882.718
2019-12-20,884.004
2019-12-23,891.162
2019-12-24,891.373
2019-12-25,891.373
2019-12-26,892.016
2019-12-27,900.565
2019-12-30,902.147
2019-12-31,903.652
2020-01-01,903.652
2020-01-02,916.25
2020-01-03,899.776
2020-01-06,889.865
2020-01-07,898.433
2020-01-08,894.619
2020-01-09,903.118
2020-01-10,892.588
2020-01-13,891.769
2020-01-14,889.007
2020-01-15,884.211
2020-01-16,884.501
2020-01-17,888.67
2020-01-20,891.436
2020-01-21,890.384
2020-01-22,890.456
2020-01-23,874.786
2020-01-24,877.534
2020-01-27,851.71
2020-01-28,859.794
2020-01-29,865.987
2020-01-30,855.352
2020-01-31,868.659
