Date,DENMARK IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,685.947
2010-09-13,694.67
2010-09-14,705.202
2010-09-15,702.961
2010-09-16,698.831
2010-09-17,697.029
2010-09-20,704.302
2010-09-21,715.658
2010-09-22,727.752
2010-09-23,724.888
2010-09-24,740.857
2010-09-27,739.837
2010-09-28,734.506
2010-09-29,733.803
2010-09-30,739.172
2010-10-01,735.334
2010-10-04,732.736
2010-10-05,751.169
2010-10-06,763.914
2010-10-07,766.894
2010-10-08,762.765
2010-10-11,769.537
2010-10-12,761.614
2010-10-13,785.244
2010-10-14,785.298
2010-10-15,769.65
2010-10-18,768.964
2010-10-19,754.682
2010-10-20,765.043
2010-10-21,784.438
2010-10-22,777.373
2010-10-25,783.14
2010-10-26,770.78
2010-10-27,760.129
2010-10-28,767.952
2010-10-29,765.293
2010-11-01,770.37
2010-11-02,777.955
2010-11-03,769.279
2010-11-04,789.835
2010-11-05,781.462
2010-11-08,771.708
2010-11-09,755.296
2010-11-10,735.031
2010-11-11,740.747
2010-11-12,737.334
2010-11-15,735.325
2010-11-16,724.681
2010-11-17,719.537
2010-11-18,725.017
2010-11-19,728.065
2010-11-22,721.357
2010-11-23,711.276
2010-11-24,707.531
2010-11-25,711.436
2010-11-26,701.009
2010-11-29,684.017
2010-11-30,682.127
2010-12-01,703.758
2010-12-02,721.674
2010-12-03,726.405
2010-12-06,725.616
2010-12-07,740.055
2010-12-08,738.383
2010-12-09,727.346
2010-12-10,737.31
2010-12-13,747.801
2010-12-14,749.424
2010-12-15,752.208
2010-12-16,748.562
2010-12-17,754.085
2010-12-20,746.817
2010-12-21,753.263
2010-12-22,748.485
2010-12-23,752.079
2010-12-24,755.065
2010-12-27,753.462
2010-12-28,754.78
2010-12-29,758.273
2010-12-30,762.472
2010-12-31,770.412
2011-01-03,785.066
2011-01-04,787.877
2011-01-05,764.939
2011-01-06,762.035
2011-01-07,751.788
2011-01-10,775.259
2011-01-11,781.882
2011-01-12,796.691
2011-01-13,810.763
2011-01-14,817.709
2011-01-17,812.468
2011-01-18,825.724
2011-01-19,835.141
2011-01-20,824.412
2011-01-21,826.868
2011-01-24,833.122
2011-01-25,834.357
2011-01-26,838.076
2011-01-27,848.445
2011-01-28,843.534
2011-01-31,838.533
2011-02-01,853.422
2011-02-02,848.554
2011-02-03,835.928
2011-02-04,830.465
2011-02-07,835.171
2011-02-08,841.488
2011-02-09,844.199
2011-02-10,826.117
2011-02-11,824.586
2011-02-14,824.628
2011-02-15,828.427
2011-02-16,827.698
2011-02-17,829.567
2011-02-18,824.527
2011-02-21,817.379
2011-02-22,821.219
2011-02-23,823.415
2011-02-24,834.03
2011-02-25,832.232
2011-02-28,842.951
2011-03-01,836.137
2011-03-02,828.881
2011-03-03,831.776
2011-03-04,824.036
2011-03-07,820.645
2011-03-08,822.361
2011-03-09,829.845
2011-03-10,814.862
2011-03-11,803.297
2011-03-14,806.978
2011-03-15,794.992
2011-03-16,793.36
2011-03-17,803.324
2011-03-18,822.295
2011-03-21,830.542
2011-03-22,830.188
2011-03-23,827.477
2011-03-24,829.448
2011-03-25,828.44
2011-03-28,825.639
2011-03-29,820.016
2011-03-30,822.924
2011-03-31,825.634
2011-04-01,824.168
2011-04-04,829.438
2011-04-05,834.644
2011-04-06,843.641
2011-04-07,848.948
2011-04-08,863.075
2011-04-11,858.609
2011-04-12,853.87
2011-04-13,858.529
2011-04-14,856.477
2011-04-15,856.514
2011-04-18,826.942
2011-04-19,831.337
2011-04-20,856.369
2011-04-21,859.942
2011-04-22,859.942
2011-04-25,859.32
2011-04-26,867.536
2011-04-27,869.017
2011-04-28,882.961
2011-04-29,897.784
2011-05-02,904.409
2011-05-03,895.144
2011-05-04,888.16
2011-05-05,869.48
2011-05-06,866.82
2011-05-09,849.649
2011-05-10,856.58
2011-05-11,874.023
2011-05-12,870.013
2011-05-13,872.595
2011-05-16,877.228
2011-05-17,867.273
2011-05-18,864.84
2011-05-19,865.726
2011-05-20,859.843
2011-05-23,837.106
2011-05-24,841.268
2011-05-25,835.83
2011-05-26,830.325
2011-05-27,847.296
2011-05-30,841.05
2011-05-31,853.626
2011-06-01,848.108
2011-06-02,848.897
2011-06-03,856.36
2011-06-06,834.904
2011-06-07,823.432
2011-06-08,802.364
2011-06-09,803.664
2011-06-10,789.41
2011-06-13,790.331
2011-06-14,791.654
2011-06-15,761.332
2011-06-16,747.241
2011-06-17,755.258
2011-06-20,737.326
2011-06-21,760.665
2011-06-22,751.984
2011-06-23,717.079
2011-06-24,719.028
2011-06-27,725.829
2011-06-28,732.335
2011-06-29,746.058
2011-06-30,768.432
2011-07-01,778.068
2011-07-04,784.834
2011-07-05,771.327
2011-07-06,760.467
2011-07-07,766.539
2011-07-08,754.845
2011-07-11,719.991
2011-07-12,712.95
2011-07-13,732.248
2011-07-14,722.523
2011-07-15,713.488
2011-07-18,695.56
2011-07-19,714.353
2011-07-20,723.998
2011-07-21,750.309
2011-07-22,757.713
2011-07-25,743.362
2011-07-26,747.359
2011-07-27,734.894
2011-07-28,721.442
2011-07-29,714.375
2011-08-01,702.355
2011-08-02,683.943
2011-08-03,676.882
2011-08-04,645.836
2011-08-05,652.187
2011-08-08,612.971
2011-08-09,618.403
2011-08-10,587.232
2011-08-11,597.688
2011-08-12,607.366
2011-08-15,633.211
2011-08-16,619.333
2011-08-17,634.882
2011-08-18,592.919
2011-08-19,579.255
2011-08-22,571.759
2011-08-23,571.557
2011-08-24,575.48
2011-08-25,566.03
2011-08-26,564.887
2011-08-29,592.669
2011-08-30,591.934
2011-08-31,621.017
2011-09-01,610.384
2011-09-02,585.302
2011-09-05,555.961
2011-09-06,551.198
2011-09-07,572.929
2011-09-08,570.371
2011-09-09,541.795
2011-09-12,522.329
2011-09-13,523.644
2011-09-14,528.406
2011-09-15,559.89
2011-09-16,560.208
2011-09-19,536.677
2011-09-20,550.899
2011-09-21,556.66
2011-09-22,529.116
2011-09-23,529.445
2011-09-26,526.603
2011-09-27,551.287
2011-09-28,549.646
2011-09-29,554.943
2011-09-30,536.547
2011-10-03,530.604
2011-10-04,522.378
2011-10-05,530.934
2011-10-06,537.732
2011-10-07,544.47
2011-10-10,562.428
2011-10-11,561.588
2011-10-12,585.101
2011-10-13,578.486
2011-10-14,592.666
2011-10-17,576.12
2011-10-18,570.487
2011-10-19,573.736
2011-10-20,564.83
2011-10-21,583.341
2011-10-24,597.11
2011-10-25,598.017
2011-10-26,592.64
2011-10-27,627.045
2011-10-28,638.84
2011-10-31,601.832
2011-11-01,563.58
2011-11-02,557.947
2011-11-03,567.316
2011-11-04,567.482
2011-11-07,557.099
2011-11-08,568.992
2011-11-09,551.373
2011-11-10,550.194
2011-11-11,563.034
2011-11-14,564.186
2011-11-15,563.192
2011-11-16,562.854
2011-11-17,558.097
2011-11-18,549.803
2011-11-21,534.927
2011-11-22,528.556
2011-11-23,520.483
2011-11-24,518.218
2011-11-25,517.799
2011-11-28,538.882
2011-11-29,543.114
2011-11-30,585.975
2011-12-01,570.692
2011-12-02,582.345
2011-12-05,592.176
2011-12-06,584.177
2011-12-07,579.012
2011-12-08,566.584
2011-12-09,565.967
2011-12-12,550.436
2011-12-13,544.432
2011-12-14,514.089
2011-12-15,515.404
2011-12-16,519.494
2011-12-19,518.389
2011-12-20,530.428
2011-12-21,530.989
2011-12-22,538.202
2011-12-23,544.616
2011-12-26,544.616
2011-12-27,547.017
2011-12-28,538.65
2011-12-29,540.958
2011-12-30,551.663
2012-01-02,563.736
2012-01-03,573.244
2012-01-04,564.388
2012-01-05,568.506
2012-01-06,557.061
2012-01-09,556.752
2012-01-10,564.222
2012-01-11,557.815
2012-01-12,576.688
2012-01-13,574.177
2012-01-16,573.598
2012-01-17,579.844
2012-01-18,588.592
2012-01-19,596.104
2012-01-20,596.768
2012-01-23,605.764
2012-01-24,601.092
2012-01-25,609.287
2012-01-26,631.038
2012-01-27,617.608
2012-01-30,606.422
2012-01-31,626.062
2012-02-01,656.554
2012-02-02,652.525
2012-02-03,664.492
2012-02-06,664.121
2012-02-07,675.879
2012-02-08,681.4
2012-02-09,693.582
2012-02-10,681.983
2012-02-13,694.208
2012-02-14,686.383
2012-02-15,697.004
2012-02-16,684.43
2012-02-17,710.75
2012-02-20,723.432
2012-02-21,714.658
2012-02-22,682.863
2012-02-23,679.315
2012-02-24,699.639
2012-02-27,678.678
2012-02-28,686.161
2012-02-29,695.606
2012-03-01,707.924
2012-03-02,696.354
2012-03-05,691.139
2012-03-06,660.4
2012-03-07,663.707
2012-03-08,673.28
2012-03-09,683.55
2012-03-12,682.22
2012-03-13,690.392
2012-03-14,681.904
2012-03-15,683.294
2012-03-16,686.613
2012-03-19,682.038
2012-03-20,672.037
2012-03-21,663.75
2012-03-22,661.723
2012-03-23,673.694
2012-03-26,676.182
2012-03-27,665.497
2012-03-28,661.111
2012-03-29,639.771
2012-03-30,663.406
2012-04-02,672.918
2012-04-03,680.985
2012-04-04,652.631
2012-04-05,649.881
2012-04-06,649.881
2012-04-09,650.257
2012-04-10,632.219
2012-04-11,632.433
2012-04-12,647.622
2012-04-13,642.649
2012-04-16,643.182
2012-04-17,650.519
2012-04-18,652.777
2012-04-19,656.769
2012-04-20,655.556
2012-04-23,640.119
2012-04-24,646.831
2012-04-25,648.758
2012-04-26,653.449
2012-04-27,674.923
2012-04-30,678.165
2012-05-01,684.758
2012-05-02,679.88
2012-05-03,680.665
2012-05-04,678.709
2012-05-07,662.428
2012-05-08,649.987
2012-05-09,626.455
2012-05-10,632.849
2012-05-11,626.357
2012-05-14,602.824
2012-05-15,602.333
2012-05-16,576.46
2012-05-17,574.991
2012-05-18,575.597
2012-05-21,579.432
2012-05-22,585.742
2012-05-23,563.906
2012-05-24,568.204
2012-05-25,563.5
2012-05-28,564.693
2012-05-29,572.509
2012-05-30,554.247
2012-05-31,558.358
2012-06-01,540.907
2012-06-04,536.667
2012-06-05,535.186
2012-06-06,546.928
2012-06-07,564.948
2012-06-08,557.459
2012-06-11,560.651
2012-06-12,552.957
2012-06-13,554.271
2012-06-14,548.073
2012-06-15,561.966
2012-06-18,558.63
2012-06-19,574.807
2012-06-20,584.124
2012-06-21,577.415
2012-06-22,570.934
2012-06-25,556.981
2012-06-26,547.044
2012-06-27,550.379
2012-06-28,548.849
2012-06-29,582.073
2012-07-02,580.228
2012-07-03,591.769
2012-07-04,590.715
2012-07-05,581.088
2012-07-06,565.078
2012-07-09,561.668
2012-07-10,565.073
2012-07-11,561.912
2012-07-12,553.689
2012-07-13,566.729
2012-07-16,572.238
2012-07-17,574.088
2012-07-18,583.53
2012-07-19,593.156
2012-07-20,580.445
2012-07-23,560.676
2012-07-24,562.89
2012-07-25,563.362
2012-07-26,579.313
2012-07-27,589.681
2012-07-30,587.664
2012-07-31,592.039
2012-08-01,585.322
2012-08-02,575.524
2012-08-03,595.323
2012-08-06,605.16
2012-08-07,610.041
2012-08-08,603.953
2012-08-09,600.97
2012-08-10,592.081
2012-08-13,595.335
2012-08-14,604.164
2012-08-15,603.295
2012-08-16,606.073
2012-08-17,605.1
2012-08-20,604.821
2012-08-21,617.823
2012-08-22,609.109
2012-08-23,615.594
2012-08-24,601.912
2012-08-27,606.499
2012-08-28,606.414
2012-08-29,606.278
2012-08-30,596.18
2012-08-31,601.499
2012-09-03,608.598
2012-09-04,607.885
2012-09-05,608.086
2012-09-06,617.942
2012-09-07,633.42
2012-09-10,634.537
2012-09-11,632.213
2012-09-12,637.667
2012-09-13,628.649
2012-09-14,661.304
2012-09-17,662.995
2012-09-18,651.606
2012-09-19,661.021
2012-09-20,656.664
2012-09-21,667.698
2012-09-24,662.81
2012-09-25,668.348
2012-09-26,648.606
2012-09-27,649.262
2012-09-28,647.403
2012-10-01,657.396
2012-10-02,658.651
2012-10-03,653.884
2012-10-04,654.345
2012-10-05,665.935
2012-10-08,659.754
2012-10-09,645.76
2012-10-10,633.268
2012-10-11,639.485
2012-10-12,631.82
2012-10-15,631.222
2012-10-16,644.517
2012-10-17,649.156
2012-10-18,653.813
2012-10-19,641.276
2012-10-22,641.714
2012-10-23,631.288
2012-10-24,631.04
2012-10-25,631.22
2012-10-26,629.144
2012-10-29,627.615
2012-10-30,632.723
2012-10-31,630.369
2012-11-01,633.065
2012-11-02,634.86
2012-11-05,621.876
2012-11-06,623.061
2012-11-07,613.689
2012-11-08,609.775
2012-11-09,613.692
2012-11-12,618.976
2012-11-13,615.768
2012-11-14,612.96
2012-11-15,607.213
2012-11-16,602.336
2012-11-19,614.365
2012-11-20,615.391
2012-11-21,618.238
2012-11-22,628.091
2012-11-23,631.104
2012-11-26,628.775
2012-11-27,622.481
2012-11-28,614.518
2012-11-29,627.619
2012-11-30,634.22
2012-12-03,642.664
2012-12-04,639.766
2012-12-05,641.818
2012-12-06,643.306
2012-12-07,640.848
2012-12-10,638.716
2012-12-11,645.774
2012-12-12,650.61
2012-12-13,651.285
2012-12-14,658.285
2012-12-17,655.313
2012-12-18,663.94
2012-12-19,672.914
2012-12-20,671.881
2012-12-21,668.435
2012-12-24,669.469
2012-12-25,669.469
2012-12-26,671.071
2012-12-27,671.676
2012-12-28,663.725
2012-12-31,661.837
2013-01-01,661.837
2013-01-02,690.001
2013-01-03,687.931
2013-01-04,686.02
2013-01-07,696.372
2013-01-08,692.65
2013-01-09,700.237
2013-01-10,720.439
2013-01-11,728.127
2013-01-14,726.195
2013-01-15,723.594
2013-01-16,718.721
2013-01-17,726.384
2013-01-18,727.161
2013-01-21,736.143
2013-01-22,731.274
2013-01-23,723.328
2013-01-24,724.494
2013-01-25,735.734
2013-01-28,730.913
2013-01-29,726.429
2013-01-30,729.485
2013-01-31,715.392
2013-02-01,733.939
2013-02-04,718.916
2013-02-05,717.439
2013-02-06,716.395
2013-02-07,713.831
2013-02-08,715.742
2013-02-11,711.407
2013-02-12,719.024
2013-02-13,721.277
2013-02-14,717.73
2013-02-15,718.712
2013-02-18,718.851
2013-02-19,732.52
2013-02-20,738.476
2013-02-21,721.685
2013-02-22,717.002
2013-02-25,731.26
2013-02-26,721.904
2013-02-27,725.963
2013-02-28,730.089
2013-03-01,719.95
2013-03-04,722.975
2013-03-05,737.99
2013-03-06,739.238
2013-03-07,742.385
2013-03-08,745.735
2013-03-11,747.916
2013-03-12,753.757
2013-03-13,746.758
2013-03-14,755.433
2013-03-15,765.225
2013-03-18,755.004
2013-03-19,751.377
2013-03-20,759.387
2013-03-21,759.456
2013-03-22,760.398
2013-03-25,752.442
2013-03-26,748.556
2013-03-27,738.201
2013-03-28,741.495
2013-03-29,741.495
2013-04-01,741.827
2013-04-02,743.97
2013-04-03,744.4
2013-04-04,732.215
2013-04-05,727.834
2013-04-08,729.037
2013-04-09,732.532
2013-04-10,747.652
2013-04-11,754.646
2013-04-12,747.369
2013-04-15,736.456
2013-04-16,739.565
2013-04-17,722.048
2013-04-18,721.724
2013-04-19,726.446
2013-04-22,729.008
2013-04-23,746.06
2013-04-24,743.601
2013-04-25,747.662
2013-04-26,748.864
2013-04-29,747.859
2013-04-30,749.104
2013-05-01,752.109
2013-05-02,744.652
2013-05-03,760.319
2013-05-06,758.86
2013-05-07,763.314
2013-05-08,778.982
2013-05-09,774.363
2013-05-10,766.925
2013-05-13,772.583
2013-05-14,782.141
2013-05-15,772.312
2013-05-16,779.331
2013-05-17,780.145
2013-05-20,782.05
2013-05-21,791.034
2013-05-22,790.956
2013-05-23,776.589
2013-05-24,781.912
2013-05-27,789.899
2013-05-28,796.721
2013-05-29,799.114
2013-05-30,799.92
2013-05-31,784.773
2013-06-03,783.778
2013-06-04,790.034
2013-06-05,790.929
2013-06-06,783.37
2013-06-07,784.258
2013-06-10,793.106
2013-06-11,782.63
2013-06-12,780.369
2013-06-13,775.974
2013-06-14,780.218
2013-06-17,787.534
2013-06-18,800.745
2013-06-19,802.952
2013-06-20,774.416
2013-06-21,769.365
2013-06-24,752.388
2013-06-25,761.066
2013-06-26,764.481
2013-06-27,772.075
2013-06-28,773.394
2013-07-01,781.232
2013-07-02,788.444
2013-07-03,777.235
2013-07-04,784.651
2013-07-05,778.513
2013-07-08,796.546
2013-07-09,795.423
2013-07-10,806.926
2013-07-11,830.153
2013-07-12,833.167
2013-07-15,826.565
2013-07-16,826.832
2013-07-17,828.186
2013-07-18,834.334
2013-07-19,845.957
2013-07-22,851.752
2013-07-23,860.885
2013-07-24,872.849
2013-07-25,873.34
2013-07-26,867.977
2013-07-29,865.214
2013-07-30,871.939
2013-07-31,875.231
2013-08-01,885.391
2013-08-02,893.108
2013-08-05,893.652
2013-08-06,883.009
2013-08-07,874.794
2013-08-08,890.613
2013-08-09,898.087
2013-08-12,892.246
2013-08-13,899.366
2013-08-14,900.829
2013-08-15,892.703
2013-08-16,936.355
2013-08-19,936.956
2013-08-20,934.369
2013-08-21,934.716
2013-08-22,937.551
2013-08-23,939.006
2013-08-26,935.595
2013-08-27,916.71
2013-08-28,916.182
2013-08-29,912.833
2013-08-30,902.411
2013-09-02,916.204
2013-09-03,920.144
2013-09-04,924.834
2013-09-05,934.556
2013-09-06,943.96
2013-09-09,956.364
2013-09-10,974.16
2013-09-11,976.102
2013-09-12,979.603
2013-09-13,967.37
2013-09-16,975.602
2013-09-17,969.894
2013-09-18,975.762
2013-09-19,999.492
2013-09-20,1001.144
2013-09-23,980.233
2013-09-24,990.699
2013-09-25,990.862
2013-09-26,997.252
2013-09-27,1008.855
2013-09-30,996.578
2013-10-01,1013.661
2013-10-02,1020.051
2013-10-03,1027.188
2013-10-04,1027.554
2013-10-07,1026.01
2013-10-08,1030.089
2013-10-09,1016.423
2013-10-10,1030.622
2013-10-11,1042.632
2013-10-14,1041.18
2013-10-15,1035.049
2013-10-16,1056.263
2013-10-17,1066.083
2013-10-18,1068.77
2013-10-21,1076.443
2013-10-22,1090.225
2013-10-23,1081.56
2013-10-24,1087.493
2013-10-25,1081.331
2013-10-28,1065.588
2013-10-29,1074.719
2013-10-30,1074.576
2013-10-31,1060.512
2013-11-01,1054.969
2013-11-04,1053.416
2013-11-05,1043.167
2013-11-06,1074.27
2013-11-07,1056.036
2013-11-08,1059.678
2013-11-11,1063.455
2013-11-12,1054.849
2013-11-13,1054.071
2013-11-14,1072.505
2013-11-15,1073.368
2013-11-18,1079.686
2013-11-19,1070.153
2013-11-20,1055.646
2013-11-21,1057.869
2013-11-22,1052.333
2013-11-25,1056.318
2013-11-26,1060.637
2013-11-27,1076.074
2013-11-28,1086.014
2013-11-29,1091.209
2013-12-02,1086.199
2013-12-03,1079.44
2013-12-04,1066.78
2013-12-05,1066.796
2013-12-06,1069.367
2013-12-09,1078.057
2013-12-10,1082.949
2013-12-11,1085.521
2013-12-12,1073.172
2013-12-13,1067.868
2013-12-16,1070.719
2013-12-17,1069.026
2013-12-18,1088.394
2013-12-19,1090.449
2013-12-20,1103.351
2013-12-23,1119.515
2013-12-24,1116.439
2013-12-25,1116.439
2013-12-26,1118.488
2013-12-27,1143.934
2013-12-30,1153.625
2013-12-31,1150.642
2014-01-01,1150.642
2014-01-02,1143.442
2014-01-03,1150.798
2014-01-06,1159.09
2014-01-07,1174.936
2014-01-08,1180.972
2014-01-09,1186.651
2014-01-10,1196.514
2014-01-13,1202.138
2014-01-14,1217.239
2014-01-15,1221.472
2014-01-16,1212.299
2014-01-17,1207.686
2014-01-20,1197.257
2014-01-21,1204.519
2014-01-22,1203.425
2014-01-23,1211.366
2014-01-24,1195.858
2014-01-27,1162.195
2014-01-28,1169.162
2014-01-29,1154.382
2014-01-30,1161.684
2014-01-31,1149.69
2014-02-03,1137.247
2014-02-04,1125.38
2014-02-05,1130.715
2014-02-06,1153.271
2014-02-07,1166.045
2014-02-10,1180.597
2014-02-11,1189.705
2014-02-12,1180.911
2014-02-13,1177.159
2014-02-14,1192.989
2014-02-17,1199.354
2014-02-18,1203.274
2014-02-19,1206.481
2014-02-20,1198.856
2014-02-21,1215.387
2014-02-24,1226.367
2014-02-25,1250.276
2014-02-26,1235.117
2014-02-27,1210.795
2014-02-28,1247.795
2014-03-03,1212.854
2014-03-04,1235.497
2014-03-05,1233.19
2014-03-06,1241.511
2014-03-07,1234.792
2014-03-10,1223.721
2014-03-11,1225.237
2014-03-12,1200.721
2014-03-13,1195.415
2014-03-14,1171.269
2014-03-17,1183.193
2014-03-18,1189.166
2014-03-19,1188.778
2014-03-20,1166.782
2014-03-21,1173.165
2014-03-24,1158.475
2014-03-25,1160.81
2014-03-26,1168.812
2014-03-27,1163.052
2014-03-28,1184.694
2014-03-31,1206.501
2014-04-01,1227.254
2014-04-02,1236.447
2014-04-03,1233.019
2014-04-04,1232.131
2014-04-07,1222.644
2014-04-08,1218.916
2014-04-09,1228.634
2014-04-10,1223.007
2014-04-11,1210.791
2014-04-14,1181.171
2014-04-15,1174.71
2014-04-16,1192.933
2014-04-17,1195.431
2014-04-18,1195.431
2014-04-21,1192.724
2014-04-22,1214.588
2014-04-23,1211.94
2014-04-24,1210.22
2014-04-25,1201.753
2014-04-28,1204.221
2014-04-29,1215.738
2014-04-30,1227.26
2014-05-01,1235.221
2014-05-02,1241.437
2014-05-05,1244.748
2014-05-06,1249.403
2014-05-07,1234.672
2014-05-08,1234.619
2014-05-09,1234.214
2014-05-12,1257.806
2014-05-13,1247.538
2014-05-14,1263.268
2014-05-15,1266.805
2014-05-16,1265.665
2014-05-19,1256.89
2014-05-20,1264.395
2014-05-21,1285.897
2014-05-22,1288.938
2014-05-23,1288.846
2014-05-26,1295.388
2014-05-27,1294.113
2014-05-28,1302.092
2014-05-29,1303.826
2014-05-30,1306.758
2014-06-02,1310.048
2014-06-03,1295.44
2014-06-04,1296.671
2014-06-05,1296.281
2014-06-06,1322.624
2014-06-09,1318.215
2014-06-10,1318.294
2014-06-11,1298.75
2014-06-12,1304.049
2014-06-13,1303.506
2014-06-16,1298.819
2014-06-17,1267.058
2014-06-18,1289.28
2014-06-19,1299.876
2014-06-20,1281.385
2014-06-23,1286.492
2014-06-24,1279.954
2014-06-25,1276.937
2014-06-26,1281.723
2014-06-27,1291.101
2014-06-30,1297.784
2014-07-01,1302.519
2014-07-02,1314.269
2014-07-03,1312.57
2014-07-04,1309.521
2014-07-07,1301.975
2014-07-08,1286.87
2014-07-09,1279.664
2014-07-10,1267.209
2014-07-11,1269.704
2014-07-14,1284.126
2014-07-15,1270.147
2014-07-16,1278.537
2014-07-17,1274.74
2014-07-18,1259.552
2014-07-21,1253.928
2014-07-22,1262.602
2014-07-23,1275.188
2014-07-24,1276.882
2014-07-25,1266.073
2014-07-28,1262.596
2014-07-29,1265.465
2014-07-30,1262.977
2014-07-31,1245.803
2014-08-01,1237.098
2014-08-04,1237.138
2014-08-05,1243.175
2014-08-06,1231.629
2014-08-07,1198.259
2014-08-08,1190.614
2014-08-11,1202.733
2014-08-12,1208.339
2014-08-13,1222.542
2014-08-14,1221.936
2014-08-15,1224.208
2014-08-18,1234.338
2014-08-19,1251.786
2014-08-20,1252.671
2014-08-21,1268.277
2014-08-22,1259.77
2014-08-25,1266.902
2014-08-26,1270.111
2014-08-27,1274.973
2014-08-28,1266.151
2014-08-29,1257.05
2014-09-01,1254.568
2014-09-02,1264.773
2014-09-03,1271.567
2014-09-04,1264.02
2014-09-05,1262.644
2014-09-08,1263.053
2014-09-09,1259.427
2014-09-10,1257.871
2014-09-11,1254.59
2014-09-12,1258.417
2014-09-15,1236.423
2014-09-16,1232.361
2014-09-17,1255.84
2014-09-18,1254.261
2014-09-19,1258.903
2014-09-22,1251.829
2014-09-23,1240.912
2014-09-24,1215.168
2014-09-25,1198.829
2014-09-26,1210.821
2014-09-29,1194.727
2014-09-30,1186.123
2014-10-01,1174.061
2014-10-02,1154.169
2014-10-03,1157.814
2014-10-06,1160.92
2014-10-07,1148.983
2014-10-08,1129.058
2014-10-09,1130.985
2014-10-10,1102.56
2014-10-13,1100.531
2014-10-14,1099.498
2014-10-15,1081.133
2014-10-16,1061.176
2014-10-17,1086.088
2014-10-20,1092.844
2014-10-21,1123.303
2014-10-22,1139.81
2014-10-23,1145.684
2014-10-24,1143.033
2014-10-27,1153.683
2014-10-28,1167.472
2014-10-29,1184.826
2014-10-30,1170.312
2014-10-31,1174.979
2014-11-03,1159.46
2014-11-04,1156.363
2014-11-05,1134.409
2014-11-06,1132.759
2014-11-07,1121.872
2014-11-10,1137.874
2014-11-11,1123.453
2014-11-12,1110.634
2014-11-13,1108.93
2014-11-14,1109.129
2014-11-17,1102.756
2014-11-18,1129.339
2014-11-19,1134.467
2014-11-20,1123.423
2014-11-21,1127.767
2014-11-24,1139.275
2014-11-25,1151.318
2014-11-26,1157.525
2014-11-27,1141.059
2014-11-28,1130.899
2014-12-01,1117.503
2014-12-02,1120.908
2014-12-03,1131.147
2014-12-04,1130.166
2014-12-05,1118.843
2014-12-08,1110.152
2014-12-09,1106.746
2014-12-10,1095.292
2014-12-11,1078.608
2014-12-12,1081.872
2014-12-15,1065.511
2014-12-16,1059.877
2014-12-17,1068.579
2014-12-18,1090.779
2014-12-19,1101.046
2014-12-22,1109.0
2014-12-23,1105.54
2014-12-24,1106.627
2014-12-25,1106.627
2014-12-26,1104.925
2014-12-29,1105.561
2014-12-30,1100.19
2014-12-31,1094.237
2015-01-01,1094.237
2015-01-02,1102.028
2015-01-05,1078.444
2015-01-06,1064.191
2015-01-07,1053.566
2015-01-08,1069.659
2015-01-09,1074.477
2015-01-12,1077.2
2015-01-13,1091.754
2015-01-14,1071.242
2015-01-15,1068.458
2015-01-16,1053.893
2015-01-19,1071.772
2015-01-20,1069.535
2015-01-21,1076.842
2015-01-22,1072.608
2015-01-23,1063.761
2015-01-26,1078.67
2015-01-27,1074.745
2015-01-28,1079.864
2015-01-29,1070.76
2015-01-30,1069.371
2015-02-02,1073.683
2015-02-03,1106.972
2015-02-04,1099.442
2015-02-05,1095.858
2015-02-06,1091.663
2015-02-09,1079.589
2015-02-10,1076.052
2015-02-11,1061.22
2015-02-12,1077.367
2015-02-13,1099.149
2015-02-16,1110.81
2015-02-17,1110.417
2015-02-18,1121.426
2015-02-19,1129.427
2015-02-20,1132.556
2015-02-23,1140.687
2015-02-24,1124.041
2015-02-25,1167.546
2015-02-26,1156.899
2015-02-27,1161.673
2015-03-02,1159.527
2015-03-03,1152.758
2015-03-04,1140.113
2015-03-05,1150.648
2015-03-06,1132.215
2015-03-09,1132.364
2015-03-10,1107.747
2015-03-11,1100.219
2015-03-12,1099.763
2015-03-13,1090.174
2015-03-16,1101.078
2015-03-17,1092.121
2015-03-18,1100.678
2015-03-19,1109.664
2015-03-20,1135.624
2015-03-23,1160.979
2015-03-24,1166.228
2015-03-25,1172.648
2015-03-26,1151.738
2015-03-27,1153.355
2015-03-30,1167.113
2015-03-31,1160.1
2015-04-01,1172.143
2015-04-02,1185.501
2015-04-03,1185.501
2015-04-06,1201.575
2015-04-07,1198.831
2015-04-08,1194.074
2015-04-09,1184.509
2015-04-10,1179.442
2015-04-13,1172.145
2015-04-14,1170.509
2015-04-15,1168.013
2015-04-16,1168.495
2015-04-17,1162.159
2015-04-20,1165.067
2015-04-21,1182.541
2015-04-22,1171.483
2015-04-23,1175.117
2015-04-24,1183.15
2015-04-27,1189.675
2015-04-28,1188.585
2015-04-29,1183.94
2015-04-30,1184.445
2015-05-01,1185.861
2015-05-04,1188.351
2015-05-05,1186.286
2015-05-06,1194.818
2015-05-07,1180.751
2015-05-08,1187.778
2015-05-11,1206.691
2015-05-12,1205.825
2015-05-13,1215.887
2015-05-14,1218.473
2015-05-15,1225.178
2015-05-18,1210.897
2015-05-19,1194.883
2015-05-20,1193.619
2015-05-21,1186.459
2015-05-22,1176.655
2015-05-25,1176.655
2015-05-26,1157.209
2015-05-27,1165.755
2015-05-28,1178.235
