Date,AUSTRALIA SMID GROWTH SMID (Small+Mid Cap)
2010-08-17,882.864
2010-08-18,876.426
2010-08-19,875.892
2010-08-20,854.608
2010-08-23,861.792
2010-08-24,848.055
2010-08-25,823.647
2010-08-26,835.627
2010-08-27,846.28
2010-08-30,867.538
2010-08-31,856.518
2010-09-01,890.307
2010-09-02,899.52
2010-09-03,918.261
2010-09-06,933.452
2010-09-07,928.19
2010-09-08,927.794
2010-09-09,944.77
2010-09-10,941.886
2010-09-13,968.213
2010-09-14,974.869
2010-09-15,984.607
2010-09-16,968.361
2010-09-17,976.182
2010-09-20,985.468
2010-09-21,982.596
2010-09-22,990.515
2010-09-23,982.74
2010-09-24,984.77
2010-09-27,1004.218
2010-09-28,1002.588
2010-09-29,1005.367
2010-09-30,992.432
2010-10-01,993.798
2010-10-04,996.63
2010-10-05,997.503
2010-10-06,1028.757
2010-10-07,1039.708
2010-10-08,1037.186
2010-10-11,1049.184
2010-10-12,1029.482
2010-10-13,1044.819
2010-10-14,1066.952
2010-10-15,1056.576
2010-10-18,1047.141
2010-10-19,1029.811
2010-10-20,1036.097
2010-10-21,1043.166
2010-10-22,1040.85
2010-10-25,1069.654
2010-10-26,1055.446
2010-10-27,1018.388
2010-10-28,1030.285
2010-10-29,1031.742
2010-11-01,1052.49
2010-11-02,1062.776
2010-11-03,1065.811
2010-11-04,1089.421
2010-11-05,1105.148
2010-11-08,1102.053
2010-11-09,1111.185
2010-11-10,1083.181
2010-11-11,1089.504
2010-11-12,1072.885
2010-11-15,1067.238
2010-11-16,1051.214
2010-11-17,1032.937
2010-11-18,1051.846
2010-11-19,1050.767
2010-11-22,1058.695
2010-11-23,1032.328
2010-11-24,1039.775
2010-11-25,1042.97
2010-11-26,1024.971
2010-11-29,1017.068
2010-11-30,1013.822
2010-12-01,1018.752
2010-12-02,1048.846
2010-12-03,1069.743
2010-12-06,1075.939
2010-12-07,1086.723
2010-12-08,1067.793
2010-12-09,1079.72
2010-12-10,1076.982
2010-12-13,1090.483
2010-12-14,1104.788
2010-12-15,1098.854
2010-12-16,1098.805
2010-12-17,1103.141
2010-12-20,1106.833
2010-12-21,1122.559
2010-12-22,1127.467
2010-12-23,1132.639
2010-12-24,1127.089
2010-12-27,1126.416
2010-12-28,1135.679
2010-12-29,1143.017
2010-12-30,1149.928
2010-12-31,1159.879
2011-01-03,1152.637
2011-01-04,1146.738
2011-01-05,1128.438
2011-01-06,1124.086
2011-01-07,1124.834
2011-01-10,1119.667
2011-01-11,1102.28
2011-01-12,1119.826
2011-01-13,1149.278
2011-01-14,1139.305
2011-01-17,1134.365
2011-01-18,1143.568
2011-01-19,1164.161
2011-01-20,1128.43
2011-01-21,1119.846
2011-01-24,1127.238
2011-01-25,1128.032
2011-01-26,1129.734
2011-01-27,1126.07
2011-01-28,1110.042
2011-01-31,1106.879
2011-02-01,1132.54
2011-02-02,1141.809
2011-02-03,1149.53
2011-02-04,1163.735
2011-02-07,1165.906
2011-02-08,1168.986
2011-02-09,1160.7
2011-02-10,1149.277
2011-02-11,1143.903
2011-02-14,1160.108
2011-02-15,1158.717
2011-02-16,1158.327
2011-02-17,1169.013
2011-02-18,1177.511
2011-02-21,1169.664
2011-02-22,1147.7
2011-02-23,1146.903
2011-02-24,1151.242
2011-02-25,1165.893
2011-02-28,1172.73
2011-03-01,1176.457
2011-03-02,1173.679
2011-03-03,1171.729
2011-03-04,1185.357
2011-03-07,1177.156
2011-03-08,1167.412
2011-03-09,1159.05
2011-03-10,1122.041
2011-03-11,1117.361
2011-03-14,1108.129
2011-03-15,1058.09
2011-03-16,1069.83
2011-03-17,1061.761
2011-03-18,1100.672
2011-03-21,1114.077
2011-03-22,1126.344
2011-03-23,1125.697
2011-03-24,1154.591
2011-03-25,1174.895
2011-03-28,1166.6
2011-03-29,1168.202
2011-03-30,1193.046
2011-03-31,1203.011
2011-04-01,1212.853
2011-04-04,1227.523
2011-04-05,1229.546
2011-04-06,1238.982
2011-04-07,1241.839
2011-04-08,1265.152
2011-04-11,1265.568
2011-04-12,1225.652
2011-04-13,1233.105
2011-04-14,1227.247
2011-04-15,1219.946
2011-04-18,1209.82
2011-04-19,1189.555
2011-04-20,1227.149
2011-04-21,1249.174
2011-04-22,1249.174
2011-04-25,1244.581
2011-04-26,1251.673
2011-04-27,1236.502
2011-04-28,1247.228
2011-04-29,1226.733
2011-05-02,1231.493
2011-05-03,1209.249
2011-05-04,1193.908
2011-05-05,1187.078
2011-05-06,1197.114
2011-05-09,1196.356
2011-05-10,1201.442
2011-05-11,1217.709
2011-05-12,1176.308
2011-05-13,1176.792
2011-05-16,1159.982
2011-05-17,1161.244
2011-05-18,1171.218
2011-05-19,1193.039
2011-05-20,1188.403
2011-05-23,1150.045
2011-05-24,1154.902
2011-05-25,1135.715
2011-05-26,1166.279
2011-05-27,1182.835
2011-05-30,1182.236
2011-05-31,1193.08
2011-06-01,1199.56
2011-06-02,1163.255
2011-06-03,1165.066
2011-06-06,1162.655
2011-06-07,1152.844
2011-06-08,1133.136
2011-06-09,1137.142
2011-06-10,1136.881
2011-06-13,1138.659
2011-06-14,1149.891
2011-06-15,1148.049
2011-06-16,1105.0
2011-06-17,1116.401
2011-06-20,1096.598
2011-06-21,1111.121
2011-06-22,1128.021
2011-06-23,1104.572
2011-06-24,1103.285
2011-06-27,1069.682
2011-06-28,1073.324
2011-06-29,1103.345
2011-06-30,1138.112
2011-07-01,1138.446
2011-07-04,1152.186
2011-07-05,1140.123
2011-07-06,1145.761
2011-07-07,1153.678
2011-07-08,1172.586
2011-07-11,1143.729
2011-07-12,1120.639
2011-07-13,1151.582
2011-07-14,1148.725
2011-07-15,1134.593
2011-07-18,1131.386
2011-07-19,1143.515
2011-07-20,1171.161
2011-07-21,1186.037
2011-07-22,1208.815
2011-07-25,1189.907
2011-07-26,1218.597
2011-07-27,1221.799
2011-07-28,1197.623
2011-07-29,1181.296
2011-08-01,1204.635
2011-08-02,1171.744
2011-08-03,1128.313
2011-08-04,1098.405
2011-08-05,1025.537
2011-08-08,977.733
2011-08-09,967.558
2011-08-10,1003.494
2011-08-11,1001.674
2011-08-12,1020.587
2011-08-15,1067.53
2011-08-16,1062.868
2011-08-17,1085.539
2011-08-18,1046.504
2011-08-19,1007.335
2011-08-22,1002.504
2011-08-23,1035.494
2011-08-24,1036.905
2011-08-25,1047.711
2011-08-26,1050.149
2011-08-29,1082.871
2011-08-30,1093.605
2011-08-31,1105.027
2011-09-01,1110.253
2011-09-02,1086.867
2011-09-05,1054.616
2011-09-06,1030.906
2011-09-07,1065.499
2011-09-08,1075.291
2011-09-09,1061.749
2011-09-12,998.272
2011-09-13,1006.265
2011-09-14,966.016
2011-09-15,992.798
2011-09-16,1021.181
2011-09-19,985.26
2011-09-20,984.309
2011-09-21,976.923
2011-09-22,903.785
2011-09-23,883.566
2011-09-26,845.816
2011-09-27,908.262
2011-09-28,906.416
2011-09-29,891.559
2011-09-30,886.443
2011-10-03,846.396
2011-10-04,827.858
2011-10-05,854.116
2011-10-06,900.405
2011-10-07,941.706
2011-10-10,966.329
2011-10-11,971.573
2011-10-12,986.065
2011-10-13,997.311
2011-10-14,1002.996
2011-10-17,1015.808
2011-10-18,980.075
2011-10-19,995.061
2011-10-20,970.886
2011-10-21,984.621
2011-10-24,1028.87
2011-10-25,1022.245
2011-10-26,1011.38
2011-10-27,1074.332
2011-10-28,1081.894
2011-10-31,1053.397
2011-11-01,1005.222
2011-11-02,998.693
2011-11-03,993.27
2011-11-04,1022.291
2011-11-07,1025.092
2011-11-08,1031.83
2011-11-09,1027.859
2011-11-10,996.23
2011-11-11,1026.805
2011-11-14,1029.776
2011-11-15,1021.007
2011-11-16,1006.718
2011-11-17,1002.007
2011-11-18,978.493
2011-11-21,947.626
2011-11-22,939.887
2011-11-23,908.665
2011-11-24,903.394
2011-11-25,897.904
2011-11-28,930.177
2011-11-29,944.601
2011-11-30,975.999
2011-12-01,997.132
2011-12-02,1015.15
2011-12-05,1026.17
2011-12-06,998.389
2011-12-07,1010.65
2011-12-08,1008.354
2011-12-09,992.592
2011-12-12,996.13
2011-12-13,977.716
2011-12-14,959.207
2011-12-15,943.579
2011-12-16,953.447
2011-12-19,918.477
2011-12-20,939.74
2011-12-21,959.704
2011-12-22,945.807
2011-12-23,963.957
2011-12-26,963.957
2011-12-27,964.432
2011-12-28,948.014
2011-12-29,938.768
2011-12-30,951.582
2012-01-02,951.582
2012-01-03,978.565
2012-01-04,990.828
2012-01-05,968.64
2012-01-06,960.819
2012-01-09,957.167
2012-01-10,979.81
2012-01-11,989.113
2012-01-12,993.171
2012-01-13,997.126
2012-01-16,988.779
2012-01-17,1016.539
2012-01-18,1020.383
2012-01-19,1028.123
2012-01-20,1045.266
2012-01-23,1054.732
2012-01-24,1041.079
2012-01-25,1042.353
2012-01-26,1059.468
2012-01-27,1066.448
2012-01-30,1058.365
2012-01-31,1059.702
2012-02-01,1063.018
2012-02-02,1080.783
2012-02-03,1082.056
2012-02-06,1092.208
2012-02-07,1095.786
2012-02-08,1104.079
2012-02-09,1104.948
2012-02-10,1085.008
2012-02-13,1096.445
2012-02-14,1075.007
2012-02-15,1076.844
2012-02-16,1059.759
2012-02-17,1065.596
2012-02-20,1090.337
2012-02-21,1097.242
2012-02-22,1093.022
2012-02-23,1098.196
2012-02-24,1108.115
2012-02-27,1103.539
2012-02-28,1109.272
2012-02-29,1124.201
2012-03-01,1106.982
2012-03-02,1108.127
2012-03-05,1098.8
2012-03-06,1067.482
2012-03-07,1047.94
2012-03-08,1063.64
2012-03-09,1079.701
2012-03-12,1068.297
2012-03-13,1085.351
2012-03-14,1093.231
2012-03-15,1096.151
2012-03-16,1097.284
2012-03-19,1106.117
2012-03-20,1085.226
2012-03-21,1077.579
2012-03-22,1070.186
2012-03-23,1071.63
2012-03-26,1078.442
2012-03-27,1085.566
2012-03-28,1080.332
2012-03-29,1067.968
2012-03-30,1077.798
2012-04-02,1084.439
2012-04-03,1081.933
2012-04-04,1061.283
2012-04-05,1059.886
2012-04-06,1059.886
2012-04-09,1060.195
2012-04-10,1047.452
2012-04-11,1038.476
2012-04-12,1059.986
2012-04-13,1069.755
2012-04-16,1059.145
2012-04-17,1056.531
2012-04-18,1071.623
2012-04-19,1072.132
2012-04-20,1076.686
2012-04-23,1060.385
2012-04-24,1055.423
2012-04-25,1057.983
2012-04-26,1065.738
2012-04-27,1072.04
2012-04-30,1076.838
2012-05-01,1069.106
2012-05-02,1064.243
2012-05-03,1048.955
2012-05-04,1028.699
2012-05-07,996.163
2012-05-08,988.72
2012-05-09,957.097
2012-05-10,977.109
2012-05-11,969.558
2012-05-14,960.837
2012-05-15,945.859
2012-05-16,915.466
2012-05-17,919.857
2012-05-18,892.072
2012-05-21,893.34
2012-05-22,916.706
2012-05-23,881.542
2012-05-24,881.359
2012-05-25,878.572
2012-05-28,898.803
2012-05-29,916.162
2012-05-30,896.878
2012-05-31,899.557
2012-06-01,880.514
2012-06-04,864.046
2012-06-05,886.929
2012-06-06,902.173
2012-06-07,915.856
2012-06-08,897.538
2012-06-11,902.537
2012-06-12,902.621
2012-06-13,908.172
2012-06-14,898.52
2012-06-15,910.772
2012-06-18,930.182
2012-06-19,933.398
2012-06-20,930.738
2012-06-21,909.066
2012-06-22,890.974
2012-06-25,880.169
2012-06-26,878.923
2012-06-27,888.312
2012-06-28,885.221
2012-06-29,914.852
2012-07-02,920.88
2012-07-03,919.264
2012-07-04,934.14
2012-07-05,931.984
2012-07-06,923.576
2012-07-09,901.19
2012-07-10,900.258
2012-07-11,896.013
2012-07-12,877.418
2012-07-13,888.744
2012-07-16,899.143
2012-07-17,906.245
2012-07-18,909.348
2012-07-19,931.768
2012-07-20,929.954
2012-07-23,897.414
2012-07-24,894.982
2012-07-25,889.245
2012-07-26,903.748
2012-07-27,921.676
2012-07-30,932.923
2012-07-31,937.451
2012-08-01,931.242
2012-08-02,928.428
2012-08-03,921.2
2012-08-06,938.026
2012-08-07,937.652
2012-08-08,942.715
2012-08-09,951.394
2012-08-10,947.099
2012-08-13,949.417
2012-08-14,948.792
2012-08-15,950.128
2012-08-16,961.462
2012-08-17,966.005
2012-08-20,973.995
2012-08-21,981.097
2012-08-22,970.43
2012-08-23,978.519
2012-08-24,961.009
2012-08-27,964.979
2012-08-28,966.444
2012-08-29,961.19
2012-08-30,941.924
2012-08-31,939.794
2012-09-03,934.863
2012-09-04,927.977
2012-09-05,912.878
2012-09-06,940.644
2012-09-07,957.511
2012-09-10,962.663
2012-09-11,965.75
2012-09-12,977.027
2012-09-13,972.64
2012-09-14,1003.552
2012-09-17,995.081
2012-09-18,984.001
2012-09-19,993.868
2012-09-20,981.149
2012-09-21,991.235
2012-09-24,979.79
2012-09-25,976.74
2012-09-26,963.552
2012-09-27,976.175
2012-09-28,976.606
2012-10-01,974.245
2012-10-02,977.576
2012-10-03,971.731
2012-10-04,977.257
2012-10-05,989.084
2012-10-08,984.031
2012-10-09,988.432
2012-10-10,990.088
2012-10-11,985.275
2012-10-12,982.994
2012-10-15,977.076
2012-10-16,981.762
2012-10-17,1005.721
2012-10-18,1010.789
2012-10-19,1017.816
2012-10-22,1013.587
2012-10-23,1001.211
2012-10-24,995.655
2012-10-25,996.522
2012-10-26,987.114
2012-10-29,984.877
2012-10-30,986.93
2012-10-31,997.366
2012-11-01,987.18
2012-11-02,988.003
2012-11-05,984.808
2012-11-06,989.984
2012-11-07,993.999
2012-11-08,988.413
2012-11-09,983.904
2012-11-12,982.983
2012-11-13,969.351
2012-11-14,959.98
2012-11-15,944.488
2012-11-16,942.984
2012-11-19,958.092
2012-11-20,963.634
2012-11-21,956.723
2012-11-22,973.616
2012-11-23,975.606
2012-11-26,981.887
2012-11-27,990.5
2012-11-28,982.874
2012-11-29,985.782
2012-11-30,991.097
2012-12-03,991.907
2012-12-04,988.512
2012-12-05,987.214
2012-12-06,986.922
2012-12-07,991.75
2012-12-10,992.157
2012-12-11,999.098
2012-12-12,1009.867
2012-12-13,1012.211
2012-12-14,1010.249
2012-12-17,1007.665
2012-12-18,1015.197
2012-12-19,1018.324
2012-12-20,1017.083
2012-12-21,1006.948
2012-12-24,1002.955
2012-12-25,1002.955
2012-12-26,1001.215
2012-12-27,1009.026
2012-12-28,1016.734
2012-12-31,1010.419
2013-01-01,1010.419
2013-01-02,1038.932
2013-01-03,1055.755
2013-01-04,1039.375
2013-01-07,1041.01
2013-01-08,1035.113
2013-01-09,1041.624
2013-01-10,1047.694
2013-01-11,1044.801
2013-01-14,1046.616
2013-01-15,1044.255
2013-01-16,1052.299
2013-01-17,1051.682
2013-01-18,1053.331
2013-01-21,1053.731
2013-01-22,1055.982
2013-01-23,1056.432
2013-01-24,1050.471
2013-01-25,1051.851
2013-01-28,1048.727
2013-01-29,1058.999
2013-01-30,1059.874
2013-01-31,1058.637
2013-02-01,1060.744
2013-02-04,1060.678
2013-02-05,1045.522
2013-02-06,1043.362
2013-02-07,1042.314
2013-02-08,1049.53
2013-02-11,1043.721
2013-02-12,1050.435
2013-02-13,1058.843
2013-02-14,1066.571
2013-02-15,1057.134
2013-02-18,1058.77
2013-02-19,1061.763
2013-02-20,1053.013
2013-02-21,1029.829
2013-02-22,1050.278
2013-02-25,1053.221
2013-02-26,1035.125
2013-02-27,1040.108
2013-02-28,1059.655
2013-03-01,1046.49
2013-03-04,1029.372
2013-03-05,1045.819
2013-03-06,1059.825
2013-03-07,1057.633
2013-03-08,1058.925
2013-03-11,1067.786
2013-03-12,1063.661
2013-03-13,1059.248
2013-03-14,1060.124
2013-03-15,1081.174
2013-03-18,1061.477
2013-03-19,1054.887
2013-03-20,1052.754
2013-03-21,1056.751
2013-03-22,1055.023
2013-03-25,1057.833
2013-03-26,1053.798
2013-03-27,1058.581
2013-03-28,1054.509
2013-03-29,1054.509
2013-04-01,1053.396
2013-04-02,1054.817
2013-04-03,1046.713
2013-04-04,1020.622
2013-04-05,1022.233
2013-04-08,1026.544
2013-04-09,1046.668
2013-04-10,1052.788
2013-04-11,1056.03
2013-04-12,1048.623
2013-04-15,1015.468
2013-04-16,997.518
2013-04-17,996.251
2013-04-18,969.531
2013-04-19,984.252
2013-04-22,991.065
2013-04-23,998.126
2013-04-24,1011.827
2013-04-25,1017.253
2013-04-26,1020.274
2013-04-29,1026.782
2013-04-30,1029.729
2013-05-01,1014.772
2013-05-02,997.774
2013-05-03,1008.038
2013-05-06,1011.792
2013-05-07,1011.396
2013-05-08,1030.365
2013-05-09,1034.633
2013-05-10,1024.288
2013-05-13,1020.551
2013-05-14,1019.314
2013-05-15,1006.283
2013-05-16,994.22
2013-05-17,980.542
2013-05-20,987.713
2013-05-21,980.138
2013-05-22,973.229
2013-05-23,958.647
2013-05-24,939.77
2013-05-27,926.955
2013-05-28,931.887
2013-05-29,943.061
2013-05-30,947.574
2013-05-31,941.991
2013-06-03,934.704
2013-06-04,933.259
2013-06-05,913.699
2013-06-06,899.123
2013-06-07,890.187
2013-06-10,886.385
2013-06-11,889.283
2013-06-12,893.876
2013-06-13,888.206
2013-06-14,903.739
2013-06-17,898.823
2013-06-18,884.384
2013-06-19,907.25
2013-06-20,858.674
2013-06-21,860.748
2013-06-24,851.431
2013-06-25,843.301
2013-06-26,863.963
2013-06-27,874.016
2013-06-28,854.098
2013-07-01,848.5
2013-07-02,866.699
2013-07-03,848.307
2013-07-04,869.614
2013-07-05,863.641
2013-07-08,864.029
2013-07-09,875.815
2013-07-10,883.685
2013-07-11,893.714
2013-07-12,887.3
2013-07-15,888.555
2013-07-16,898.071
2013-07-17,896.231
2013-07-18,892.325
2013-07-19,896.076
2013-07-22,904.747
2013-07-23,907.316
2013-07-24,902.572
2013-07-25,891.608
2013-07-26,895.441
2013-07-29,890.131
2013-07-30,871.291
2013-07-31,869.314
2013-08-01,870.291
2013-08-02,873.831
2013-08-05,871.69
2013-08-06,877.513
2013-08-07,860.27
2013-08-08,880.054
2013-08-09,884.95
2013-08-12,894.458
2013-08-13,900.744
2013-08-14,905.841
2013-08-15,896.584
2013-08-16,904.579
2013-08-19,904.575
2013-08-20,893.127
2013-08-21,893.579
2013-08-22,891.233
2013-08-23,905.121
2013-08-26,906.487
2013-08-27,896.219
2013-08-28,883.756
2013-08-29,879.304
2013-08-30,889.129
2013-09-02,911.115
2013-09-03,918.162
2013-09-04,925.898
2013-09-05,922.281
2013-09-06,928.969
2013-09-09,939.419
2013-09-10,949.85
2013-09-11,959.407
2013-09-12,960.46
2013-09-13,948.085
2013-09-16,964.786
2013-09-17,963.415
2013-09-18,959.258
2013-09-19,988.533
2013-09-20,973.524
2013-09-23,972.749
2013-09-24,966.423
2013-09-25,973.667
2013-09-26,975.256
2013-09-27,975.197
2013-09-30,968.095
2013-10-01,968.253
2013-10-02,965.721
2013-10-03,970.093
2013-10-04,970.885
2013-10-07,959.158
2013-10-08,958.86
2013-10-09,954.719
2013-10-10,955.397
2013-10-11,970.529
2013-10-14,963.367
2013-10-15,976.823
2013-10-16,973.413
2013-10-17,985.599
2013-10-18,997.352
2013-10-21,1006.313
2013-10-22,1014.079
2013-10-23,1003.315
2013-10-24,1001.171
2013-10-25,999.445
2013-10-28,998.758
2013-10-29,980.677
2013-10-30,985.414
2013-10-31,988.872
2013-11-01,976.371
2013-11-04,973.772
2013-11-05,983.561
2013-11-06,979.163
2013-11-07,977.489
2013-11-08,963.654
2013-11-11,961.715
2013-11-12,958.584
2013-11-13,941.843
2013-11-14,955.022
2013-11-15,968.488
2013-11-18,966.376
2013-11-19,962.307
2013-11-20,943.982
2013-11-21,925.469
2013-11-22,926.629
2013-11-25,932.31
2013-11-26,927.502
2013-11-27,915.62
2013-11-28,918.895
2013-11-29,918.365
2013-12-02,910.438
2013-12-03,907.465
2013-12-04,897.234
2013-12-05,889.892
2013-12-06,892.914
2013-12-09,888.629
2013-12-10,891.392
2013-12-11,876.775
2013-12-12,859.141
2013-12-13,869.957
2013-12-16,872.437
2013-12-17,866.67
2013-12-18,860.373
2013-12-19,876.029
2013-12-20,891.177
2013-12-23,900.574
2013-12-24,909.837
2013-12-25,909.837
2013-12-26,905.454
2013-12-27,901.582
2013-12-30,911.424
2013-12-31,915.876
2014-01-01,915.876
2014-01-02,916.662
2014-01-03,918.568
2014-01-06,910.083
2014-01-07,906.969
2014-01-08,910.498
2014-01-09,909.908
2014-01-10,918.891
2014-01-13,926.378
2014-01-14,904.899
2014-01-15,907.839
2014-01-16,909.423
2014-01-17,900.302
2014-01-20,898.543
2014-01-21,908.276
2014-01-22,912.058
2014-01-23,893.411
2014-01-24,883.281
2014-01-27,886.016
2014-01-28,877.974
2014-01-29,885.736
2014-01-30,873.779
2014-01-31,872.46
2014-02-03,881.336
2014-02-04,873.194
2014-02-05,868.614
2014-02-06,881.597
2014-02-07,894.232
2014-02-10,900.225
2014-02-11,913.305
2014-02-12,925.484
2014-02-13,921.529
2014-02-14,937.292
2014-02-17,946.814
2014-02-18,945.138
2014-02-19,949.9
2014-02-20,948.605
2014-02-21,953.587
2014-02-24,962.758
2014-02-25,964.981
2014-02-26,963.006
2014-02-27,953.973
2014-02-28,956.296
2014-03-03,955.791
2014-03-04,958.46
2014-03-05,975.426
2014-03-06,987.919
2014-03-07,996.107
2014-03-10,984.757
2014-03-11,977.843
2014-03-12,964.231
2014-03-13,983.957
2014-03-14,964.053
2014-03-17,969.628
2014-03-18,978.18
2014-03-19,980.303
2014-03-20,958.71
2014-03-21,972.168
2014-03-24,973.38
2014-03-25,970.906
2014-03-26,985.634
2014-03-27,981.46
2014-03-28,982.27
2014-03-31,990.849
2014-04-01,985.496
2014-04-02,988.881
2014-04-03,987.332
2014-04-04,997.524
2014-04-07,986.984
2014-04-08,987.449
2014-04-09,1001.699
2014-04-10,1016.47
2014-04-11,1001.453
2014-04-14,986.339
2014-04-15,983.026
2014-04-16,993.429
2014-04-17,997.176
2014-04-18,997.176
2014-04-21,997.389
2014-04-22,1001.924
2014-04-23,1001.002
2014-04-24,1001.477
2014-04-25,1002.99
2014-04-28,995.748
2014-04-29,984.514
2014-04-30,989.272
2014-05-01,981.212
2014-05-02,984.53
2014-05-05,985.523
2014-05-06,999.125
2014-05-07,987.262
2014-05-08,997.519
2014-05-09,993.587
2014-05-12,995.82
2014-05-13,1006.57
2014-05-14,1008.833
2014-05-15,1007.529
2014-05-16,1002.987
2014-05-19,987.161
2014-05-20,982.875
2014-05-21,976.187
2014-05-22,993.247
2014-05-23,992.779
2014-05-26,999.452
2014-05-27,1000.628
2014-05-28,1005.257
2014-05-29,1010.627
2014-05-30,1009.669
2014-06-02,1011.048
2014-06-03,997.193
2014-06-04,993.16
2014-06-05,998.065
2014-06-06,1002.512
2014-06-09,1003.479
2014-06-10,1004.647
2014-06-11,1002.732
2014-06-12,1003.344
2014-06-13,994.076
2014-06-16,996.084
2014-06-17,993.815
2014-06-18,994.581
2014-06-19,1016.379
2014-06-20,1004.942
2014-06-23,1016.017
2014-06-24,1009.964
2014-06-25,1007.913
2014-06-26,1019.675
2014-06-27,1014.413
2014-06-30,1007.179
2014-07-01,1017.07
2014-07-02,1025.877
2014-07-03,1025.158
2014-07-04,1027.71
2014-07-07,1027.021
2014-07-08,1032.129
2014-07-09,1015.857
2014-07-10,1019.111
2014-07-11,1020.072
2014-07-14,1024.655
2014-07-15,1020.314
2014-07-16,1022.704
2014-07-17,1027.525
2014-07-18,1028.615
2014-07-21,1032.645
2014-07-22,1038.186
2014-07-23,1050.15
2014-07-24,1048.102
2014-07-25,1044.121
2014-07-28,1044.178
2014-07-29,1044.703
2014-07-30,1045.649
2014-07-31,1041.668
2014-08-01,1029.457
2014-08-04,1026.56
2014-08-05,1023.001
2014-08-06,1025.99
2014-08-07,1020.121
2014-08-08,1007.983
2014-08-11,1010.473
2014-08-12,1027.803
2014-08-13,1023.865
2014-08-14,1032.828
2014-08-15,1030.531
2014-08-18,1037.284
2014-08-19,1047.275
2014-08-20,1047.574
2014-08-21,1047.606
2014-08-22,1050.538
2014-08-25,1052.37
2014-08-26,1053.187
2014-08-27,1062.413
2014-08-28,1061.086
2014-08-29,1066.009
2014-09-01,1064.691
2014-09-02,1063.269
2014-09-03,1075.672
2014-09-04,1075.059
2014-09-05,1070.117
2014-09-08,1058.589
2014-09-09,1055.625
2014-09-10,1039.351
2014-09-11,1028.657
2014-09-12,1018.052
2014-09-15,1007.949
2014-09-16,999.209
2014-09-17,999.484
2014-09-18,994.79
2014-09-19,995.737
2014-09-22,977.337
2014-09-23,982.695
2014-09-24,977.877
2014-09-25,974.795
2014-09-26,959.468
2014-09-29,947.099
2014-09-30,952.765
2014-10-01,954.52
2014-10-02,953.838
2014-10-03,941.316
2014-10-06,951.151
2014-10-07,955.865
2014-10-08,940.685
2014-10-09,955.785
2014-10-10,922.822
2014-10-13,916.286
2014-10-14,921.806
2014-10-15,934.244
2014-10-16,926.735
2014-10-17,930.416
2014-10-20,942.609
2014-10-21,949.029
2014-10-22,962.949
2014-10-23,956.363
2014-10-24,965.873
2014-10-27,972.446
2014-10-28,974.121
2014-10-29,981.21
2014-10-30,972.134
2014-10-31,976.213
2014-11-03,966.145
2014-11-04,974.1
2014-11-05,955.898
2014-11-06,954.951
2014-11-07,966.0
2014-11-10,968.185
2014-11-11,972.957
2014-11-12,976.882
2014-11-13,977.398
2014-11-14,976.955
2014-11-17,969.436
2014-11-18,970.053
2014-11-19,955.964
2014-11-20,944.058
2014-11-21,948.329
2014-11-24,951.036
2014-11-25,937.375
2014-11-26,948.524
2014-11-27,946.524
2014-11-28,930.443
2014-12-01,902.406
2014-12-02,912.211
2014-12-03,919.555
2014-12-04,925.88
2014-12-05,917.918
2014-12-08,923.898
2014-12-09,910.971
2014-12-10,903.262
2014-12-11,891.376
2014-12-12,890.992
2014-12-15,881.311
2014-12-16,878.867
2014-12-17,877.154
2014-12-18,884.483
2014-12-19,905.895
2014-12-22,921.514
2014-12-23,907.631
2014-12-24,907.865
2014-12-25,907.865
2014-12-26,908.65
2014-12-29,930.449
2014-12-30,921.543
2014-12-31,920.989
2015-01-01,920.989
2015-01-02,922.102
2015-01-05,923.692
2015-01-06,912.664
2015-01-07,901.303
2015-01-08,914.139
2015-01-09,938.032
2015-01-12,926.741
2015-01-13,927.452
2015-01-14,919.664
2015-01-15,922.451
2015-01-16,906.644
2015-01-19,912.265
2015-01-20,907.049
2015-01-21,921.273
2015-01-22,916.681
2015-01-23,912.292
2015-01-26,909.652
2015-01-27,920.88
2015-01-28,923.355
2015-01-29,904.87
2015-01-30,907.855
2015-02-02,915.053
2015-02-03,909.19
2015-02-04,924.808
2015-02-05,935.555
2015-02-06,934.665
2015-02-09,940.493
2015-02-10,932.008
2015-02-11,926.004
2015-02-12,926.506
2015-02-13,949.457
2015-02-16,947.223
2015-02-17,947.241
2015-02-18,960.328
2015-02-19,957.091
2015-02-20,958.32
2015-02-23,959.521
2015-02-24,962.528
2015-02-25,982.507
2015-02-26,972.715
2015-02-27,979.061
2015-03-02,978.841
2015-03-03,982.864
2015-03-04,980.774
2015-03-05,975.545
2015-03-06,970.621
2015-03-09,953.274
2015-03-10,944.657
2015-03-11,938.59
2015-03-12,962.485
2015-03-13,952.114
2015-03-16,948.157
2015-03-17,940.647
2015-03-18,946.004
2015-03-19,955.532
2015-03-20,977.435
2015-03-23,987.84
2015-03-24,995.166
2015-03-25,994.134
2015-03-26,976.574
2015-03-27,975.005
2015-03-30,946.871
2015-03-31,957.701
2015-04-01,950.295
2015-04-02,953.833
2015-04-03,953.833
2015-04-06,964.785
2015-04-07,967.807
2015-04-08,979.079
2015-04-09,976.157
2015-04-10,980.58
2015-04-13,964.294
2015-04-14,973.865
2015-04-15,963.951
2015-04-16,988.091
2015-04-17,975.693
2015-04-20,959.295
