Date,AUSTRALIA SMID GROWTH SMID (Small+Mid Cap)
2015-03-24,1027.748
2015-03-25,1026.683
2015-03-26,1008.547
2015-03-27,1006.927
2015-03-30,977.872
2015-03-31,989.056
2015-04-01,981.408
2015-04-02,985.062
2015-04-03,985.062
2015-04-06,996.372
2015-04-07,999.494
2015-04-08,1011.135
2015-04-09,1008.117
2015-04-10,1012.684
2015-04-13,995.865
2015-04-14,1005.75
2015-04-15,995.512
2015-04-16,1020.441
2015-04-17,1007.638
2015-04-20,990.703
2015-04-21,1004.174
2015-04-22,1005.539
2015-04-23,1007.433
2015-04-24,1029.888
2015-04-27,1042.631
2015-04-28,1052.227
2015-04-29,1042.949
2015-04-30,1016.208
2015-05-01,1012.73
2015-05-04,1023.005
2015-05-05,1032.816
2015-05-06,1025.496
2015-05-07,1003.872
2015-05-08,1004.235
2015-05-11,1007.027
2015-05-12,1021.343
2015-05-13,1043.389
2015-05-14,1038.49
2015-05-15,1044.562
2015-05-18,1030.295
2015-05-19,1012.279
2015-05-20,1014.653
2015-05-21,1030.392
2015-05-22,1025.606
2015-05-25,1032.107
2015-05-26,1025.101
2015-05-27,1016.907
2015-05-28,1004.512
2015-05-29,1013.225
2015-06-01,1002.089
2015-06-02,1000.172
2015-06-03,997.62
2015-06-04,967.563
2015-06-05,963.572
2015-06-08,964.267
2015-06-09,964.605
2015-06-10,976.989
2015-06-11,984.429
2015-06-12,987.465
2015-06-15,986.972
2015-06-16,980.494
2015-06-17,975.743
2015-06-18,985.831
2015-06-19,991.549
2015-06-22,988.647
2015-06-23,996.688
2015-06-24,989.379
2015-06-25,980.587
2015-06-26,955.308
2015-06-29,936.83
2015-06-30,946.24
2015-07-01,966.788
2015-07-02,977.625
2015-07-03,953.03
2015-07-06,942.448
2015-07-07,947.114
2015-07-08,929.221
2015-07-09,928.321
2015-07-10,929.211
2015-07-13,925.832
2015-07-14,952.367
2015-07-15,955.396
2015-07-16,959.018
2015-07-17,956.887
2015-07-20,958.42
2015-07-21,974.194
2015-07-22,952.183
2015-07-23,952.254
2015-07-24,935.116
2015-07-27,939.033
2015-07-28,933.881
2015-07-29,942.748
2015-07-30,943.746
2015-07-31,958.793
2015-08-03,948.415
2015-08-04,969.302
2015-08-05,954.666
2015-08-06,949.486
2015-08-07,942.863
2015-08-10,947.048
2015-08-11,930.279
2015-08-12,927.068
2015-08-13,923.317
2015-08-14,924.262
2015-08-17,927.87
2015-08-18,919.909
2015-08-19,927.708
2015-08-20,920.99
2015-08-21,911.059
2015-08-24,862.352
2015-08-25,877.791
2015-08-26,870.475
2015-08-27,886.793
2015-08-28,894.243
2015-08-31,881.048
2015-09-01,859.732
2015-09-02,854.233
2015-09-03,842.409
2015-09-04,837.884
2015-09-07,838.506
2015-09-08,858.173
2015-09-09,873.49
2015-09-10,860.554
2015-09-11,858.206
2015-09-14,873.305
2015-09-15,855.925
2015-09-16,878.051
2015-09-17,879.935
2015-09-18,897.489
2015-09-21,871.441
2015-09-22,869.569
2015-09-23,856.103
2015-09-24,865.865
2015-09-25,867.402
2015-09-28,876.724
2015-09-29,848.126
2015-09-30,863.839
2015-10-01,881.476
2015-10-02,871.784
2015-10-05,895.536
2015-10-06,899.505
2015-10-07,912.288
2015-10-08,908.5
2015-10-09,936.511
2015-10-12,933.956
2015-10-13,918.572
2015-10-14,915.368
2015-10-15,925.124
2015-10-16,926.347
2015-10-19,926.741
2015-10-20,924.047
2015-10-21,917.185
2015-10-22,918.199
2015-10-23,935.349
2015-10-26,938.524
2015-10-27,933.858
2015-10-28,924.099
2015-10-29,911.65
2015-10-30,926.9
2015-11-02,922.608
2015-11-03,937.71
2015-11-04,936.49
2015-11-05,929.195
2015-11-06,926.516
2015-11-09,914.476
2015-11-10,906.826
2015-11-11,916.835
2015-11-12,924.082
2015-11-13,915.305
2015-11-16,904.071
2015-11-17,932.469
2015-11-18,927.956
2015-11-19,961.36
2015-11-20,968.597
2015-11-23,968.146
2015-11-24,961.399
2015-11-25,959.382
2015-11-26,964.241
2015-11-27,956.404
2015-11-30,960.973
2015-12-01,984.017
2015-12-02,981.244
2015-12-03,972.867
2015-12-04,969.26
2015-12-07,960.014
2015-12-08,947.362
2015-12-09,942.327
2015-12-10,946.815
2015-12-11,932.866
2015-12-14,921.499
2015-12-15,911.954
2015-12-16,927.652
2015-12-17,933.116
2015-12-18,942.805
2015-12-21,939.206
2015-12-22,953.818
2015-12-23,950.713
2015-12-24,961.551
2015-12-25,961.551
2015-12-28,960.361
2015-12-29,979.901
2015-12-30,988.642
2015-12-31,982.39
2016-01-01,982.39
2016-01-04,967.491
2016-01-05,946.362
2016-01-06,925.933
2016-01-07,905.495
2016-01-08,896.191
2016-01-11,891.14
2016-01-12,885.56
2016-01-13,895.243
2016-01-14,872.963
2016-01-15,861.311
2016-01-18,853.063
2016-01-19,869.327
2016-01-20,854.198
2016-01-21,872.895
2016-01-22,897.439
2016-01-25,902.393
2016-01-26,906.212
2016-01-27,906.883
2016-01-28,918.766
2016-01-29,918.27
2016-02-01,930.057
2016-02-02,914.36
2016-02-03,903.891
2016-02-04,927.333
2016-02-05,908.321
2016-02-08,907.599
2016-02-09,887.384
2016-02-10,878.16
2016-02-11,892.235
2016-02-12,883.463
2016-02-15,899.042
2016-02-16,907.936
2016-02-17,918.271
2016-02-18,935.105
2016-02-19,925.656
2016-02-22,947.365
2016-02-23,943.671
2016-02-24,934.021
2016-02-25,938.908
2016-02-26,937.666
2016-02-29,943.173
2016-03-01,948.07
2016-03-02,971.243
2016-03-03,990.35
2016-03-04,990.723
2016-03-07,997.312
2016-03-08,990.628
2016-03-09,1006.456
2016-03-10,1000.055
2016-03-11,1017.468
2016-03-14,1011.758
2016-03-15,991.747
2016-03-16,990.791
2016-03-17,1024.44
2016-03-18,1023.45
2016-03-21,1020.558
2016-03-22,1030.221
2016-03-23,1015.437
2016-03-24,1017.798
2016-03-25,1017.798
2016-03-28,1022.606
2016-03-29,1017.035
2016-03-30,1037.385
2016-03-31,1050.136
2016-04-01,1030.012
2016-04-04,1026.193
2016-04-05,1005.058
2016-04-06,1017.571
2016-04-07,1014.774
2016-04-08,1020.598
2016-04-11,1023.827
2016-04-12,1027.923
2016-04-13,1036.389
2016-04-14,1051.273
2016-04-15,1060.137
2016-04-18,1065.903
2016-04-19,1079.728
2016-04-20,1083.086
2016-04-21,1088.532
2016-04-22,1071.524
2016-04-25,1071.663
2016-04-26,1067.124
2016-04-27,1046.727
2016-04-28,1057.94
2016-04-29,1064.105
2016-05-02,1070.263
2016-05-03,1073.297
2016-05-04,1055.816
2016-05-05,1056.629
2016-05-06,1043.556
2016-05-09,1045.84
2016-05-10,1056.293
2016-05-11,1065.6
2016-05-12,1057.542
2016-05-13,1048.324
2016-05-16,1055.443
2016-05-17,1067.198
2016-05-18,1048.174
2016-05-19,1032.265
2016-05-20,1044.61
2016-05-23,1038.57
2016-05-24,1032.081
2016-05-25,1046.884
2016-05-26,1053.462
2016-05-27,1053.208
2016-05-30,1054.308
2016-05-31,1063.163
2016-06-01,1055.621
2016-06-02,1048.841
2016-06-03,1070.945
2016-06-06,1084.265
2016-06-07,1095.017
2016-06-08,1099.545
2016-06-09,1098.226
2016-06-10,1087.906
2016-06-13,1087.759
2016-06-14,1061.13
2016-06-15,1067.169
2016-06-16,1051.527
2016-06-17,1062.952
2016-06-20,1082.506
2016-06-21,1087.518
2016-06-22,1089.79
2016-06-23,1104.057
2016-06-24,1064.265
2016-06-27,1047.36
2016-06-28,1034.653
2016-06-29,1059.668
2016-06-30,1079.319
2016-07-01,1090.016
2016-07-04,1114.538
2016-07-05,1091.839
2016-07-06,1091.807
2016-07-07,1097.402
2016-07-08,1105.083
2016-07-11,1121.924
2016-07-12,1136.371
2016-07-13,1143.814
2016-07-14,1148.823
2016-07-15,1144.481
2016-07-18,1151.579
2016-07-19,1134.425
2016-07-20,1141.156
2016-07-21,1145.236
2016-07-22,1135.881
2016-07-25,1142.401
2016-07-26,1153.904
2016-07-27,1146.22
2016-07-28,1159.795
2016-07-29,1179.91
2016-08-01,1176.643
2016-08-02,1171.606
2016-08-03,1153.717
2016-08-04,1163.652
2016-08-05,1165.964
2016-08-08,1178.604
2016-08-09,1176.07
2016-08-10,1184.946
2016-08-11,1187.363
2016-08-12,1194.007
2016-08-15,1195.935
2016-08-16,1191.731
2016-08-17,1189.489
2016-08-18,1198.099
2016-08-19,1191.033
2016-08-22,1187.265
2016-08-23,1196.001
2016-08-24,1189.592
2016-08-25,1185.163
2016-08-26,1189.366
2016-08-29,1165.395
2016-08-30,1158.262
2016-08-31,1149.967
2016-09-01,1153.476
2016-09-02,1147.664
2016-09-05,1161.045
2016-09-06,1173.291
2016-09-07,1173.444
2016-09-08,1163.006
2016-09-09,1136.741
2016-09-12,1101.528
2016-09-13,1104.048
2016-09-14,1100.588
2016-09-15,1102.787
2016-09-16,1115.154
2016-09-19,1124.871
2016-09-20,1124.551
2016-09-21,1130.375
2016-09-22,1151.168
2016-09-23,1155.855
2016-09-26,1157.25
2016-09-27,1154.536
2016-09-28,1155.032
2016-09-29,1169.326
2016-09-30,1160.189
2016-10-03,1166.827
2016-10-04,1166.458
2016-10-05,1145.641
2016-10-06,1145.861
2016-10-07,1140.545
2016-10-10,1143.536
2016-10-11,1131.44
2016-10-12,1131.421
2016-10-13,1124.337
2016-10-14,1138.317
2016-10-17,1124.515
2016-10-18,1133.792
2016-10-19,1145.383
2016-10-20,1138.962
2016-10-21,1126.043
2016-10-24,1116.01
2016-10-25,1127.94
2016-10-26,1115.355
2016-10-27,1094.373
2016-10-28,1089.989
2016-10-31,1101.422
2016-11-01,1102.573
2016-11-02,1086.609
2016-11-03,1088.046
2016-11-04,1078.562
2016-11-07,1098.28
2016-11-08,1110.087
2016-11-09,1076.164
2016-11-10,1094.047
2016-11-11,1085.237
2016-11-14,1074.891
2016-11-15,1075.77
2016-11-16,1062.772
2016-11-17,1062.773
2016-11-18,1047.473
2016-11-21,1046.674
2016-11-22,1064.621
2016-11-23,1078.651
2016-11-24,1075.14
2016-11-25,1085.727
2016-11-28,1092.419
2016-11-29,1083.204
2016-11-30,1068.655
2016-12-01,1078.796
2016-12-02,1073.522
2016-12-05,1065.563
2016-12-06,1066.527
2016-12-07,1077.75
2016-12-08,1080.582
2016-12-09,1082.852
2016-12-12,1087.891
2016-12-13,1082.317
2016-12-14,1097.495
2016-12-15,1061.723
2016-12-16,1052.941
2016-12-19,1052.919
2016-12-20,1057.331
2016-12-21,1064.707
2016-12-22,1063.507
2016-12-23,1056.001
2016-12-26,1056.001
2016-12-27,1058.062
2016-12-28,1065.614
2016-12-29,1075.016
2016-12-30,1081.087
2017-01-02,1081.087
2017-01-03,1090.519
2017-01-04,1097.17
2017-01-05,1108.903
2017-01-06,1104.185
2017-01-09,1120.591
2017-01-10,1113.326
2017-01-11,1113.321
2017-01-12,1130.302
2017-01-13,1123.352
2017-01-16,1122.839
2017-01-17,1121.655
2017-01-18,1126.183
2017-01-19,1124.071
2017-01-20,1120.267
2017-01-23,1116.256
2017-01-24,1124.363
2017-01-25,1120.914
2017-01-26,1117.576
2017-01-27,1126.8
2017-01-30,1115.205
2017-01-31,1116.326
2017-02-01,1111.764
2017-02-02,1127.929
2017-02-03,1130.07
2017-02-06,1117.874
2017-02-07,1122.443
2017-02-08,1132.816
2017-02-09,1137.992
2017-02-10,1159.264
2017-02-13,1160.987
2017-02-14,1156.381
2017-02-15,1168.353
2017-02-16,1171.1
2017-02-17,1162.574
2017-02-20,1165.462
2017-02-21,1162.22
2017-02-22,1171.68
2017-02-23,1175.89
2017-02-24,1163.008
2017-02-27,1164.505
2017-02-28,1158.52
2017-03-01,1151.845
2017-03-02,1158.643
2017-03-03,1147.273
2017-03-06,1148.789
2017-03-07,1154.586
2017-03-08,1144.861
2017-03-09,1138.68
2017-03-10,1155.493
2017-03-13,1158.671
2017-03-14,1157.554
2017-03-15,1161.087
2017-03-16,1181.328
2017-03-17,1185.489
2017-03-20,1187.292
2017-03-21,1187.732
2017-03-22,1167.579
2017-03-23,1171.08
2017-03-24,1174.522
2017-03-27,1173.686
2017-03-28,1187.196
2017-03-29,1200.974
2017-03-30,1204.823
2017-03-31,1192.701
2017-04-03,1183.652
2017-04-04,1175.824
2017-04-05,1185.994
2017-04-06,1184.9
2017-04-07,1183.974
2017-04-10,1188.088
2017-04-11,1186.971
2017-04-12,1190.469
2017-04-13,1200.232
2017-04-14,1200.232
2017-04-17,1203.714
2017-04-18,1182.858
2017-04-19,1172.16
2017-04-20,1175.252
2017-04-21,1179.702
2017-04-24,1190.439
2017-04-25,1185.877
2017-04-26,1179.285
2017-04-27,1177.042
2017-04-28,1186.247
2017-05-01,1203.968
2017-05-02,1207.736
2017-05-03,1198.178
2017-05-04,1192.952
2017-05-05,1185.113
2017-05-08,1187.595
2017-05-09,1192.997
2017-05-10,1210.57
2017-05-11,1207.604
2017-05-12,1198.412
2017-05-15,1197.454
2017-05-16,1207.12
2017-05-17,1191.594
2017-05-18,1180.998
2017-05-19,1186.278
2017-05-22,1199.712
2017-05-23,1205.936
2017-05-24,1204.114
2017-05-25,1207.127
2017-05-26,1200.645
2017-05-29,1190.573
2017-05-30,1191.088
2017-05-31,1190.971
2017-06-01,1192.916
2017-06-02,1210.191
2017-06-05,1219.697
2017-06-06,1203.473
2017-06-07,1210.308
2017-06-08,1201.013
2017-06-09,1200.481
2017-06-12,1202.713
2017-06-13,1218.175
2017-06-14,1243.428
2017-06-15,1228.564
2017-06-16,1235.815
2017-06-19,1235.335
2017-06-20,1227.805
2017-06-21,1211.468
2017-06-22,1215.875
2017-06-23,1227.247
2017-06-26,1232.359
2017-06-27,1227.066
2017-06-28,1239.173
2017-06-29,1263.834
2017-06-30,1238.951
2017-07-03,1224.059
2017-07-04,1233.483
2017-07-05,1224.456
2017-07-06,1225.457
2017-07-07,1212.371
2017-07-10,1216.224
2017-07-11,1216.184
2017-07-12,1215.577
2017-07-13,1241.17
2017-07-14,1259.526
2017-07-17,1258.688
2017-07-18,1261.821
2017-07-19,1262.693
2017-07-20,1269.276
2017-07-21,1256.218
2017-07-24,1251.963
2017-07-25,1264.08
2017-07-26,1265.496
2017-07-27,1271.008
2017-07-28,1255.902
2017-07-31,1254.51
2017-08-01,1262.51
2017-08-02,1256.277
2017-08-03,1258.257
2017-08-04,1252.57
2017-08-07,1262.606
2017-08-08,1251.502
2017-08-09,1252.618
2017-08-10,1259.89
2017-08-11,1241.273
2017-08-14,1246.485
2017-08-15,1241.584
2017-08-16,1258.85
2017-08-17,1271.951
2017-08-18,1270.299
2017-08-21,1260.207
2017-08-22,1264.645
2017-08-23,1254.146
2017-08-24,1258.997
2017-08-25,1268.309
2017-08-28,1266.29
2017-08-29,1264.783
2017-08-30,1258.56
2017-08-31,1275.022
2017-09-01,1283.84
2017-09-04,1276.287
2017-09-05,1285.678
2017-09-06,1283.843
2017-09-07,1293.163
2017-09-08,1297.569
2017-09-11,1302.165
2017-09-12,1303.461
2017-09-13,1296.094
2017-09-14,1293.412
2017-09-15,1291.963
2017-09-18,1295.02
2017-09-19,1299.481
2017-09-20,1309.81
2017-09-21,1271.713
2017-09-22,1280.179
2017-09-25,1278.575
2017-09-26,1263.286
2017-09-27,1258.003
2017-09-28,1258.292
2017-09-29,1263.823
2017-10-02,1271.758
2017-10-03,1266.353
2017-10-04,1261.771
2017-10-05,1256.318
2017-10-06,1259.656
2017-10-09,1269.084
2017-10-10,1276.473
2017-10-11,1285.789
2017-10-12,1305.111
2017-10-13,1322.122
2017-10-16,1322.996
2017-10-17,1326.685
2017-10-18,1328.579
2017-10-19,1344.443
2017-10-20,1335.827
2017-10-23,1333.711
2017-10-24,1331.683
2017-10-25,1321.877
2017-10-26,1321.501
2017-10-27,1316.043
2017-10-30,1324.241
2017-10-31,1324.936
2017-11-01,1329.351
2017-11-02,1339.339
2017-11-03,1331.696
2017-11-06,1340.752
2017-11-07,1349.67
2017-11-08,1350.149
2017-11-09,1357.818
2017-11-10,1355.77
2017-11-13,1350.714
2017-11-14,1343.423
2017-11-15,1329.939
2017-11-16,1339.204
2017-11-17,1335.829
2017-11-20,1334.058
2017-11-21,1345.46
2017-11-22,1350.553
2017-11-23,1356.605
2017-11-24,1355.303
2017-11-27,1357.827
2017-11-28,1360.21
2017-11-29,1363.473
2017-11-30,1355.619
2017-12-01,1359.632
2017-12-04,1360.385
2017-12-05,1360.163
2017-12-06,1345.046
2017-12-07,1346.09
2017-12-08,1344.706
2017-12-11,1350.117
2017-12-12,1347.896
2017-12-13,1360.196
2017-12-14,1373.516
2017-12-15,1371.093
2017-12-18,1384.507
2017-12-19,1389.631
2017-12-20,1397.518
2017-12-21,1405.063
2017-12-22,1409.236
2017-12-25,1409.236
2017-12-26,1409.418
2017-12-27,1418.169
2017-12-28,1428.545
2017-12-29,1425.224
2018-01-01,1425.224
2018-01-02,1425.1
2018-01-03,1426.262
2018-01-04,1433.278
2018-01-05,1440.965
2018-01-08,1438.875
2018-01-09,1431.131
2018-01-10,1424.23
2018-01-11,1416.455
2018-01-12,1418.719
2018-01-15,1433.414
2018-01-16,1430.45
2018-01-17,1430.222
2018-01-18,1426.216
2018-01-19,1426.45
2018-01-22,1429.751
2018-01-23,1440.293
2018-01-24,1463.253
2018-01-25,1467.155
2018-01-26,1466.973
2018-01-29,1474.678
2018-01-30,1456.541
2018-01-31,1468.277
2018-02-01,1467.839
2018-02-02,1461.274
2018-02-05,1434.785
2018-02-06,1373.621
2018-02-07,1388.686
2018-02-08,1383.314
2018-02-09,1370.411
2018-02-12,1372.074
2018-02-13,1390.657
2018-02-14,1391.07
2018-02-15,1410.671
2018-02-16,1413.299
2018-02-19,1425.832
2018-02-20,1429.614
2018-02-21,1426.143
2018-02-22,1433.322
2018-02-23,1433.114
2018-02-26,1440.275
2018-02-27,1438.539
2018-02-28,1433.048
2018-03-01,1414.366
2018-03-02,1400.135
2018-03-05,1395.935
2018-03-06,1426.58
2018-03-07,1413.689
2018-03-08,1424.479
2018-03-09,1443.721
2018-03-12,1459.398
2018-03-13,1455.169
2018-03-14,1449.426
2018-03-15,1436.107
2018-03-16,1428.088
2018-03-19,1423.978
2018-03-20,1417.673
2018-03-21,1422.679
2018-03-22,1416.948
2018-03-23,1397.406
2018-03-26,1393.585
2018-03-27,1407.954
2018-03-28,1385.293
2018-03-29,1373.843
2018-03-30,1373.843
2018-04-02,1372.948
2018-04-03,1370.768
2018-04-04,1372.169
2018-04-05,1377.082
2018-04-06,1377.584
2018-04-09,1388.109
2018-04-10,1405.845
2018-04-11,1402.515
2018-04-12,1397.068
2018-04-13,1409.669
2018-04-16,1414.378
2018-04-17,1418.077
2018-04-18,1434.828
2018-04-19,1436.784
2018-04-20,1413.538
2018-04-23,1398.225
2018-04-24,1400.355
2018-04-25,1394.454
2018-04-26,1399.345
2018-04-27,1416.255
2018-04-30,1416.286
2018-05-01,1405.561
2018-05-02,1420.979
2018-05-03,1438.704
2018-05-04,1436.642
2018-05-07,1437.994
2018-05-08,1416.16
2018-05-09,1428.649
2018-05-10,1436.89
2018-05-11,1447.205
2018-05-14,1448.673
2018-05-15,1429.412
2018-05-16,1439.074
2018-05-17,1434.492
2018-05-18,1428.833
2018-05-21,1440.314
2018-05-22,1435.455
2018-05-23,1419.604
2018-05-24,1424.751
2018-05-25,1426.494
2018-05-28,1427.237
2018-05-29,1418.499
2018-05-30,1424.249
2018-05-31,1439.771
2018-06-01,1440.396
2018-06-04,1467.423
2018-06-05,1451.932
2018-06-06,1472.389
2018-06-07,1473.049
2018-06-08,1460.877
2018-06-11,1463.088
2018-06-12,1472.902
2018-06-13,1466.787
2018-06-14,1453.794
2018-06-15,1455.221
2018-06-18,1451.039
2018-06-19,1438.814
2018-06-20,1456.033
2018-06-21,1475.25
2018-06-22,1468.627
2018-06-25,1463.736
2018-06-26,1456.175
2018-06-27,1454.89
2018-06-28,1445.157
2018-06-29,1452.585
2018-07-02,1435.136
2018-07-03,1448.601
2018-07-04,1444.799
2018-07-05,1449.406
2018-07-06,1464.361
2018-07-09,1474.14
2018-07-10,1470.357
2018-07-11,1455.822
2018-07-12,1466.328
2018-07-13,1471.529
2018-07-16,1468.975
2018-07-17,1452.333
2018-07-18,1458.387
2018-07-19,1458.701
2018-07-20,1481.095
2018-07-23,1460.291
2018-07-24,1483.646
2018-07-25,1472.478
2018-07-26,1471.126
2018-07-27,1486.416
2018-07-30,1480.069
2018-07-31,1473.599
2018-08-01,1469.976
2018-08-02,1463.701
2018-08-03,1479.872
2018-08-06,1476.13
2018-08-07,1478.681
2018-08-08,1478.289
2018-08-09,1480.141
2018-08-10,1454.317
2018-08-13,1443.126
2018-08-14,1443.731
2018-08-15,1442.805
2018-08-16,1452.47
2018-08-17,1459.329
2018-08-20,1466.088
2018-08-21,1469.928
2018-08-22,1477.909
2018-08-23,1465.419
2018-08-24,1474.768
2018-08-27,1481.454
2018-08-28,1488.732
2018-08-29,1479.878
2018-08-30,1480.868
2018-08-31,1466.854
2018-09-03,1466.419
2018-09-04,1455.652
2018-09-05,1446.929
2018-09-06,1424.545
2018-09-07,1409.752
2018-09-10,1406.567
2018-09-11,1408.468
2018-09-12,1418.272
2018-09-13,1419.014
2018-09-14,1425.002
2018-09-17,1428.545
2018-09-18,1424.344
2018-09-19,1441.565
2018-09-20,1434.045
2018-09-21,1442.371
2018-09-24,1435.797
2018-09-25,1435.895
2018-09-26,1441.565
2018-09-27,1435.444
2018-09-28,1440.804
2018-10-01,1432.149
2018-10-02,1418.252
2018-10-03,1416.345
2018-10-04,1407.374
2018-10-05,1399.658
2018-10-08,1383.878
2018-10-09,1367.799
2018-10-10,1374.364
2018-10-11,1335.694
2018-10-12,1344.031
2018-10-15,1339.208
2018-10-16,1347.025
2018-10-17,1364.434
2018-10-18,1367.349
2018-10-19,1361.888
2018-10-22,1340.186
2018-10-23,1328.476
2018-10-24,1325.669
2018-10-25,1289.108
2018-10-26,1281.127
2018-10-29,1286.78
2018-10-30,1304.53
2018-10-31,1305.699
2018-11-01,1333.408
2018-11-02,1338.47
2018-11-05,1325.235
2018-11-06,1338.542
2018-11-07,1352.581
2018-11-08,1354.036
2018-11-09,1337.287
2018-11-12,1334.018
2018-11-13,1308.095
2018-11-14,1292.756
2018-11-15,1305.39
2018-11-16,1314.792
2018-11-19,1301.232
2018-11-20,1277.481
2018-11-21,1263.136
2018-11-22,1275.161
2018-11-23,1275.642
2018-11-26,1264.937
2018-11-27,1276.176
2018-11-28,1276.262
2018-11-29,1303.12
2018-11-30,1274.769
2018-12-03,1316.367
2018-12-04,1296.988
2018-12-05,1262.667
2018-12-06,1247.858
2018-12-07,1251.559
2018-12-10,1213.032
2018-12-11,1222.612
2018-12-12,1242.932
2018-12-13,1247.1
2018-12-14,1228.902
2018-12-17,1245.956
2018-12-18,1220.501
2018-12-19,1215.781
2018-12-20,1179.657
2018-12-21,1164.626
2018-12-24,1168.226
2018-12-25,1168.226
2018-12-26,1169.221
2018-12-27,1186.516
2018-12-28,1196.006
2018-12-31,1194.302
2019-01-01,1194.302
2019-01-02,1170.681
2019-01-03,1186.42
2019-01-04,1197.922
2019-01-07,1222.788
2019-01-08,1231.935
2019-01-09,1255.172
2019-01-10,1255.069
2019-01-11,1256.86
2019-01-14,1255.784
2019-01-15,1262.128
2019-01-16,1267.436
2019-01-17,1265.771
2019-01-18,1282.294
2019-01-21,1281.304
2019-01-22,1277.383
2019-01-23,1271.161
2019-01-24,1267.497
2019-01-25,1289.094
2019-01-28,1289.274
2019-01-29,1280.499
2019-01-30,1284.642
2019-01-31,1313.074
2019-02-01,1305.671
2019-02-04,1308.182
2019-02-05,1320.446
2019-02-06,1314.14
2019-02-07,1320.838
2019-02-08,1305.585
2019-02-11,1301.563
2019-02-12,1317.915
2019-02-13,1330.152
2019-02-14,1323.137
2019-02-15,1327.899
2019-02-18,1329.275
2019-02-19,1327.012
2019-02-20,1331.212
2019-02-21,1324.36
2019-02-22,1344.112
2019-02-25,1354.626
2019-02-26,1342.827
2019-02-27,1343.286
2019-02-28,1335.834
2019-03-01,1340.447
2019-03-04,1346.356
2019-03-05,1336.472
2019-03-06,1338.641
2019-03-07,1343.36
2019-03-08,1332.525
2019-03-11,1329.776
2019-03-12,1330.982
2019-03-13,1328.574
2019-03-14,1333.122
2019-03-15,1343.174
2019-03-18,1348.998
2019-03-19,1345.984
2019-03-20,1342.032
2019-03-21,1342.362
2019-03-22,1340.26
2019-03-25,1321.374
2019-03-26,1332.272
2019-03-27,1316.348
2019-03-28,1325.404
2019-03-29,1332.099
2019-04-01,1338.61
2019-04-02,1338.81
2019-04-03,1356.2
2019-04-04,1347.56
2019-04-05,1334.883
2019-04-08,1349.368
2019-04-09,1356.124
2019-04-10,1356.685
2019-04-11,1351.664
2019-04-12,1368.759
2019-04-15,1366.596
2019-04-16,1374.674
2019-04-17,1376.401
2019-04-18,1370.701
2019-04-19,1370.701
2019-04-22,1367.251
2019-04-23,1377.483
2019-04-24,1383.186
2019-04-25,1378.272
2019-04-26,1384.665
2019-04-29,1382.797
2019-04-30,1375.871
2019-05-01,1386.531
2019-05-02,1377.794
2019-05-03,1381.388
2019-05-06,1356.175
2019-05-07,1360.476
2019-05-08,1347.13
2019-05-09,1351.093
2019-05-10,1358.345
2019-05-13,1350.518
2019-05-14,1338.47
2019-05-15,1347.11
2019-05-16,1353.901
2019-05-17,1360.384
2019-05-20,1368.478
2019-05-21,1359.798
2019-05-22,1359.056
2019-05-23,1367.626
2019-05-24,1362.164
2019-05-27,1364.367
2019-05-28,1377.54
2019-05-29,1365.401
2019-05-30,1347.93
2019-05-31,1352.494
2019-06-03,1343.715
2019-06-04,1342.695
2019-06-05,1350.455
2019-06-06,1363.363
2019-06-07,1383.898
2019-06-10,1374.821
2019-06-11,1395.939
2019-06-12,1397.099
2019-06-13,1388.591
2019-06-14,1388.975
2019-06-17,1380.793
2019-06-18,1393.803
2019-06-19,1409.555
2019-06-20,1428.815
2019-06-21,1420.031
2019-06-24,1428.899
2019-06-25,1429.032
2019-06-26,1427.59
2019-06-27,1435.139
2019-06-28,1427.961
2019-07-01,1425.801
2019-07-02,1440.858
2019-07-03,1454.338
2019-07-04,1458.002
2019-07-05,1458.558
2019-07-08,1441.15
2019-07-09,1430.279
2019-07-10,1447.113
2019-07-11,1464.705
2019-07-12,1460.853
2019-07-15,1456.87
2019-07-16,1457.569
2019-07-17,1458.035
2019-07-18,1463.433
2019-07-19,1475.602
2019-07-22,1470.964
2019-07-23,1474.816
2019-07-24,1482.985
2019-07-25,1487.45
2019-07-26,1467.796
2019-07-29,1472.943
2019-07-30,1466.721
2019-07-31,1466.483
2019-08-01,1448.979
2019-08-02,1439.49
2019-08-05,1401.536
2019-08-06,1362.127
2019-08-07,1374.78
2019-08-08,1398.801
2019-08-09,1408.536
2019-08-12,1400.077
2019-08-13,1402.458
2019-08-14,1396.466
2019-08-15,1362.414
2019-08-16,1360.233
2019-08-19,1372.367
2019-08-20,1398.807
2019-08-21,1398.483
2019-08-22,1396.535
2019-08-23,1403.017
2019-08-26,1390.645
2019-08-27,1395.241
2019-08-28,1404.19
2019-08-29,1398.287
2019-08-30,1415.909
2019-09-02,1407.986
2019-09-03,1415.615
2019-09-04,1419.779
2019-09-05,1439.173
2019-09-06,1453.074
2019-09-09,1458.318
2019-09-10,1438.042
2019-09-11,1430.645
2019-09-12,1434.775
2019-09-13,1435.696
2019-09-16,1432.899
2019-09-17,1440.273
2019-09-18,1437.52
2019-09-19,1439.605
2019-09-20,1437.391
2019-09-23,1438.952
2019-09-24,1438.819
2019-09-25,1423.36
2019-09-26,1418.98
2019-09-27,1431.635
2019-09-30,1418.906
2019-10-01,1421.375
