Date,KOKUSAI INDEX (WORLD ex JP) SMID GROWTH SMID (Small+Mid Cap)
2010-09-08,781.793
2010-09-09,784.808
2010-09-10,786.773
2010-09-13,800.502
2010-09-14,803.407
2010-09-15,806.51
2010-09-16,804.941
2010-09-17,806.755
2010-09-20,819.972
2010-09-21,818.086
2010-09-22,816.878
2010-09-23,811.974
2010-09-24,830.289
2010-09-27,828.798
2010-09-28,834.889
2010-09-29,837.463
2010-09-30,835.591
2010-10-01,838.62
2010-10-04,830.912
2010-10-05,848.704
2010-10-06,848.027
2010-10-07,847.537
2010-10-08,853.601
2010-10-11,856.109
2010-10-12,856.053
2010-10-13,868.94
2010-10-14,869.796
2010-10-15,869.051
2010-10-18,868.682
2010-10-19,851.101
2010-10-20,861.725
2010-10-21,864.15
2010-10-22,866.631
2010-10-25,874.581
2010-10-26,871.591
2010-10-27,865.349
2010-10-28,868.598
2010-10-29,873.02
2010-11-01,874.862
2010-11-02,884.745
2010-11-03,884.734
2010-11-04,905.176
2010-11-05,907.44
2010-11-08,907.066
2010-11-09,904.852
2010-11-10,901.365
2010-11-11,899.737
2010-11-12,888.386
2010-11-15,888.315
2010-11-16,870.332
2010-11-17,873.987
2010-11-18,889.681
2010-11-19,893.833
2010-11-22,895.879
2010-11-23,881.052
2010-11-24,895.886
2010-11-25,898.205
2010-11-26,890.945
2010-11-29,882.468
2010-11-30,879.149
2010-12-01,898.391
2010-12-02,914.298
2010-12-03,924.06
2010-12-06,925.606
2010-12-07,930.019
2010-12-08,924.712
2010-12-09,925.254
2010-12-10,931.506
2010-12-13,935.426
2010-12-14,935.78
2010-12-15,931.412
2010-12-16,934.355
2010-12-17,937.551
2010-12-20,939.119
2010-12-21,947.807
2010-12-22,947.284
2010-12-23,946.299
2010-12-24,946.753
2010-12-27,945.648
2010-12-28,945.7
2010-12-29,950.351
2010-12-30,951.621
2010-12-31,952.581
2011-01-03,960.959
2011-01-04,955.333
2011-01-05,953.954
2011-01-06,950.591
2011-01-07,949.157
2011-01-10,948.075
2011-01-11,956.615
2011-01-12,967.135
2011-01-13,969.287
2011-01-14,971.74
2011-01-17,970.603
2011-01-18,978.586
2011-01-19,965.961
2011-01-20,949.241
2011-01-21,952.102
2011-01-24,957.885
2011-01-25,954.498
2011-01-26,968.675
2011-01-27,971.583
2011-01-28,956.157
2011-01-31,961.784
2011-02-01,979.843
2011-02-02,979.425
2011-02-03,980.955
2011-02-04,985.017
2011-02-07,993.054
2011-02-08,997.705
2011-02-09,993.628
2011-02-10,993.424
2011-02-11,999.296
2011-02-14,1005.395
2011-02-15,1001.119
2011-02-16,1006.876
2011-02-17,1010.922
2011-02-18,1012.343
2011-02-21,1009.059
2011-02-22,988.979
2011-02-23,977.991
2011-02-24,977.987
2011-02-25,996.238
2011-02-28,1002.105
2011-03-01,992.763
2011-03-02,995.882
2011-03-03,1010.895
2011-03-04,1009.996
2011-03-07,1001.169
2011-03-08,1002.875
2011-03-09,999.858
2011-03-10,976.538
2011-03-11,977.992
2011-03-14,974.974
2011-03-15,959.799
2011-03-16,949.338
2011-03-17,961.354
2011-03-18,971.056
2011-03-21,990.886
2011-03-22,988.19
2011-03-23,990.574
2011-03-24,1003.017
2011-03-25,1007.036
2011-03-28,1002.847
2011-03-29,1008.782
2011-03-30,1020.727
2011-03-31,1022.67
2011-04-01,1029.712
2011-04-04,1035.91
2011-04-05,1039.615
2011-04-06,1041.729
2011-04-07,1035.588
2011-04-08,1037.488
2011-04-11,1031.314
2011-04-12,1016.455
2011-04-13,1024.185
2011-04-14,1023.67
2011-04-15,1028.22
2011-04-18,1009.163
2011-04-19,1017.756
2011-04-20,1041.455
2011-04-21,1051.348
2011-04-22,1051.348
2011-04-25,1048.983
2011-04-26,1055.035
2011-04-27,1058.473
2011-04-28,1064.106
2011-04-29,1068.275
2011-05-02,1065.424
2011-05-03,1051.258
2011-05-04,1040.44
2011-05-05,1030.306
2011-05-06,1037.27
2011-05-09,1040.675
2011-05-10,1053.028
2011-05-11,1043.996
2011-05-12,1040.088
2011-05-13,1033.915
2011-05-16,1025.652
2011-05-17,1017.223
2011-05-18,1030.908
2011-05-19,1035.333
2011-05-20,1030.435
2011-05-23,1010.425
2011-05-24,1012.148
2011-05-25,1018.649
2011-05-26,1026.623
2011-05-27,1037.781
2011-05-30,1039.11
2011-05-31,1050.578
2011-06-01,1033.143
2011-06-02,1028.987
2011-06-03,1021.082
2011-06-06,1009.83
2011-06-07,1012.02
2011-06-08,997.199
2011-06-09,1003.38
2011-06-10,986.03
2011-06-13,982.365
2011-06-14,999.19
2011-06-15,981.663
2011-06-16,970.131
2011-06-17,973.366
2011-06-20,974.674
2011-06-21,996.613
2011-06-22,994.454
2011-06-23,985.095
2011-06-24,978.905
2011-06-27,983.947
2011-06-28,998.611
2011-06-29,1011.339
2011-06-30,1024.713
2011-07-01,1036.378
2011-07-04,1040.415
2011-07-05,1041.756
2011-07-06,1039.923
2011-07-07,1051.543
2011-07-08,1043.373
2011-07-11,1016.097
2011-07-12,1010.107
2011-07-13,1023.197
2011-07-14,1011.361
2011-07-15,1015.51
2011-07-18,999.942
2011-07-19,1020.485
2011-07-20,1022.377
2011-07-21,1033.833
2011-07-22,1040.578
2011-07-25,1034.13
2011-07-26,1031.747
2011-07-27,1008.083
2011-07-28,1001.088
2011-07-29,998.059
2011-08-01,988.718
2011-08-02,960.478
2011-08-03,958.729
2011-08-04,903.562
2011-08-05,887.913
2011-08-08,826.253
2011-08-09,863.608
2011-08-10,842.091
2011-08-11,875.458
2011-08-12,889.633
2011-08-15,910.915
2011-08-16,897.71
2011-08-17,897.062
2011-08-18,846.218
2011-08-19,835.309
2011-08-22,836.276
2011-08-23,861.953
2011-08-24,871.001
2011-08-25,857.697
2011-08-26,871.662
2011-08-29,901.27
2011-08-30,908.936
2011-08-31,919.855
2011-09-01,909.577
2011-09-02,886.213
2011-09-05,872.917
2011-09-06,866.174
2011-09-07,895.231
2011-09-08,890.435
2011-09-09,862.731
2011-09-12,854.287
2011-09-13,865.476
2011-09-14,877.923
2011-09-15,892.897
2011-09-16,896.188
2011-09-19,880.322
2011-09-20,879.257
2011-09-21,858.376
2011-09-22,815.267
2011-09-23,817.413
2011-09-26,826.914
2011-09-27,852.583
2011-09-28,830.037
2011-09-29,829.204
2011-09-30,805.821
2011-10-03,775.176
2011-10-04,783.58
2011-10-05,803.895
2011-10-06,827.622
2011-10-07,825.288
2011-10-10,851.857
2011-10-11,854.851
2011-10-12,870.353
2011-10-13,867.958
2011-10-14,885.154
2011-10-17,867.3
2011-10-18,876.452
2011-10-19,868.805
2011-10-20,863.414
2011-10-21,886.987
2011-10-24,910.619
2011-10-25,895.74
2011-10-26,901.164
2011-10-27,943.09
2011-10-28,946.078
2011-10-31,918.198
2011-11-01,884.902
2011-11-02,901.038
2011-11-03,919.163
2011-11-04,918.197
2011-11-07,915.765
2011-11-08,924.233
2011-11-09,889.867
2011-11-10,889.006
2011-11-11,912.777
2011-11-14,902.978
2011-11-15,903.595
2011-11-16,893.395
2011-11-17,875.613
2011-11-18,870.242
2011-11-21,849.149
2011-11-22,846.649
2011-11-23,824.779
2011-11-24,824.766
2011-11-25,820.836
2011-11-28,852.704
2011-11-29,856.047
2011-11-30,896.154
2011-12-01,893.602
2011-12-02,895.539
2011-12-05,905.91
2011-12-06,899.853
2011-12-07,898.057
2011-12-08,877.461
2011-12-09,890.28
2011-12-12,873.862
2011-12-13,861.434
2011-12-14,840.736
2011-12-15,845.366
2011-12-16,852.595
2011-12-19,841.832
2011-12-20,869.743
2011-12-21,867.45
2011-12-22,874.254
2011-12-23,880.14
2011-12-26,880.204
2011-12-27,882.691
2011-12-28,868.502
2011-12-29,875.627
2011-12-30,878.344
2012-01-02,880.418
2012-01-03,895.257
2012-01-04,890.759
2012-01-05,890.233
2012-01-06,888.378
2012-01-09,891.125
2012-01-10,903.995
2012-01-11,902.647
2012-01-12,908.302
2012-01-13,901.68
2012-01-16,902.748
2012-01-17,909.231
2012-01-18,922.32
2012-01-19,931.543
2012-01-20,929.11
2012-01-23,933.972
2012-01-24,931.861
2012-01-25,941.251
2012-01-26,945.283
2012-01-27,946.696
2012-01-30,939.094
2012-01-31,942.491
2012-02-01,959.336
2012-02-02,963.26
2012-02-03,976.048
2012-02-06,975.479
2012-02-07,976.821
2012-02-08,978.247
2012-02-09,981.267
2012-02-10,971.01
2012-02-13,978.88
2012-02-14,975.961
2012-02-15,975.625
2012-02-16,982.319
2012-02-17,985.572
2012-02-20,991.918
2012-02-21,988.7
2012-02-22,985.393
2012-02-23,993.101
2012-02-24,998.411
2012-02-27,995.27
2012-02-28,996.257
2012-02-29,992.284
2012-03-01,997.939
2012-03-02,990.047
2012-03-05,981.955
2012-03-06,956.99
2012-03-07,965.655
2012-03-08,984.001
2012-03-09,988.39
2012-03-12,983.525
2012-03-13,999.146
2012-03-14,991.921
2012-03-15,997.898
2012-03-16,1001.995
2012-03-19,1005.719
2012-03-20,995.682
2012-03-21,996.826
2012-03-22,986.735
2012-03-23,993.477
2012-03-26,1009.914
2012-03-27,1005.642
2012-03-28,995.839
2012-03-29,992.069
2012-03-30,998.878
2012-04-02,1009.38
2012-04-03,1006.485
2012-04-04,984.041
2012-04-05,984.175
2012-04-06,984.175
2012-04-09,974.369
2012-04-10,954.356
2012-04-11,964.605
2012-04-12,982.884
2012-04-13,971.032
2012-04-16,967.516
2012-04-17,984.05
2012-04-18,981.948
2012-04-19,980.219
2012-04-20,982.047
2012-04-23,964.087
2012-04-24,966.521
2012-04-25,982.163
2012-04-26,991.335
2012-04-27,999.027
2012-04-30,994.23
2012-05-01,997.542
2012-05-02,996.755
2012-05-03,986.851
2012-05-04,967.486
2012-05-07,965.731
2012-05-08,953.498
2012-05-09,947.349
2012-05-10,951.668
2012-05-11,952.054
2012-05-14,934.947
2012-05-15,927.264
2012-05-16,920.246
2012-05-17,902.582
2012-05-18,891.561
2012-05-21,908.978
2012-05-22,915.82
2012-05-23,910.22
2012-05-24,912.059
2012-05-25,912.152
2012-05-28,915.088
2012-05-29,926.377
2012-05-30,906.616
2012-05-31,901.111
2012-06-01,875.529
2012-06-04,874.23
2012-06-05,883.746
2012-06-06,904.365
2012-06-07,906.408
2012-06-08,907.029
2012-06-11,896.941
2012-06-12,903.557
2012-06-13,896.49
2012-06-14,900.021
2012-06-15,911.049
2012-06-18,916.952
2012-06-19,931.02
2012-06-20,932.115
2012-06-21,909.225
2012-06-22,908.966
2012-06-25,893.264
2012-06-26,895.165
2012-06-27,903.161
2012-06-28,897.804
2012-06-29,929.672
2012-07-02,934.314
2012-07-03,946.765
2012-07-04,946.601
2012-07-05,944.054
2012-07-06,929.266
2012-07-09,924.125
2012-07-10,917.642
2012-07-11,913.216
2012-07-12,906.397
2012-07-13,920.86
2012-07-16,918.72
2012-07-17,921.145
2012-07-18,929.967
2012-07-19,939.035
2012-07-20,926.331
2012-07-23,908.273
2012-07-24,900.026
2012-07-25,903.531
2012-07-26,924.384
2012-07-27,942.118
2012-07-30,940.193
2012-07-31,934.436
2012-08-01,928.23
2012-08-02,919.063
2012-08-03,941.199
2012-08-06,948.971
2012-08-07,958.668
2012-08-08,957.037
2012-08-09,959.98
2012-08-10,960.131
2012-08-13,957.114
2012-08-14,956.18
2012-08-15,960.573
2012-08-16,970.277
2012-08-17,974.437
2012-08-20,970.558
2012-08-21,975.435
2012-08-22,971.554
2012-08-23,969.14
2012-08-24,969.203
2012-08-27,968.895
2012-08-28,969.063
2012-08-29,969.93
2012-08-30,960.257
2012-08-31,969.15
2012-09-03,970.232
2012-09-04,970.416
2012-09-05,969.509
2012-09-06,990.014
2012-09-07,1000.777
2012-09-10,997.13
2012-09-11,998.938
2012-09-12,1003.48
2012-09-13,1011.241
2012-09-14,1029.992
2012-09-17,1023.993
2012-09-18,1018.068
2012-09-19,1021.175
2012-09-20,1014.988
2012-09-21,1018.56
2012-09-24,1009.881
2012-09-25,1002.263
2012-09-26,989.705
2012-09-27,1001.314
2012-09-28,999.458
2012-10-01,1003.986
2012-10-02,1005.076
2012-10-03,1003.184
2012-10-04,1011.579
2012-10-05,1015.28
2012-10-08,1007.635
2012-10-09,995.304
2012-10-10,989.821
2012-10-11,994.558
2012-10-12,990.972
2012-10-15,995.749
2012-10-16,1007.42
2012-10-17,1013.861
2012-10-18,1011.89
2012-10-19,997.462
2012-10-22,995.542
2012-10-23,983.217
2012-10-24,981.365
2012-10-25,985.33
2012-10-26,983.615
2012-10-29,982.49
2012-10-30,985.494
2012-10-31,988.543
2012-11-01,1003.031
2012-11-02,993.097
2012-11-05,994.195
2012-11-06,1001.422
2012-11-07,986.367
2012-11-08,975.547
2012-11-09,974.943
2012-11-12,973.441
2012-11-13,971.658
2012-11-14,959.24
2012-11-15,954.263
2012-11-16,955.171
2012-11-19,975.568
2012-11-20,977.528
2012-11-21,980.632
2012-11-22,985.018
2012-11-23,996.098
2012-11-26,993.21
2012-11-27,991.911
2012-11-28,995.472
2012-11-29,1003.787
2012-11-30,1003.984
2012-12-03,1002.57
2012-12-04,1001.921
2012-12-05,1001.71
2012-12-06,1004.687
2012-12-07,1005.416
2012-12-10,1008.164
2012-12-11,1015.412
2012-12-12,1016.777
2012-12-13,1011.369
2012-12-14,1010.628
2012-12-17,1017.38
2012-12-18,1029.005
2012-12-19,1030.481
2012-12-20,1033.186
2012-12-21,1024.986
2012-12-24,1023.559
2012-12-25,1023.54
2012-12-26,1018.792
2012-12-27,1020.214
2012-12-28,1014.174
2012-12-31,1027.144
2013-01-01,1027.201
2013-01-02,1052.168
2013-01-03,1049.912
2013-01-04,1053.13
2013-01-07,1051.97
2013-01-08,1048.379
2013-01-09,1052.82
2013-01-10,1058.188
2013-01-11,1060.004
2013-01-14,1059.169
2013-01-15,1062.7
2013-01-16,1061.149
2013-01-17,1069.339
2013-01-18,1070.462
2013-01-21,1071.816
2013-01-22,1074.857
2013-01-23,1074.079
2013-01-24,1078.535
2013-01-25,1087.904
2013-01-28,1084.143
2013-01-29,1084.399
2013-01-30,1080.6
2013-01-31,1081.669
2013-02-01,1094.14
2013-02-04,1082.176
2013-02-05,1088.26
2013-02-06,1091.619
2013-02-07,1086.729
2013-02-08,1094.627
2013-02-11,1089.802
2013-02-12,1094.664
2013-02-13,1097.559
2013-02-14,1097.919
2013-02-15,1097.134
2013-02-18,1095.55
2013-02-19,1103.354
2013-02-20,1089.552
2013-02-21,1074.028
2013-02-22,1084.323
2013-02-25,1070.731
2013-02-26,1069.282
2013-02-27,1082.314
2013-02-28,1086.078
2013-03-01,1083.598
2013-03-04,1084.646
2013-03-05,1098.174
2013-03-06,1100.088
2013-03-07,1103.768
2013-03-08,1108.078
2013-03-11,1109.745
2013-03-12,1108.948
2013-03-13,1109.618
2013-03-14,1117.837
2013-03-15,1118.07
2013-03-18,1111.148
2013-03-19,1105.038
2013-03-20,1113.49
2013-03-21,1106.097
2013-03-22,1108.749
2013-03-25,1104.357
2013-03-26,1109.507
2013-03-27,1108.667
2013-03-28,1116.643
2013-03-29,1116.643
2013-04-01,1108.36
2013-04-02,1108.575
2013-04-03,1094.704
2013-04-04,1093.271
2013-04-05,1089.244
2013-04-08,1095.834
2013-04-09,1099.447
2013-04-10,1115.298
2013-04-11,1122.24
2013-04-12,1115.486
2013-04-15,1084.262
2013-04-16,1094.142
2013-04-17,1075.721
2013-04-18,1071.107
2013-04-19,1081.094
2013-04-22,1083.43
2013-04-23,1098.2
2013-04-24,1102.981
2013-04-25,1113.935
2013-04-26,1110.367
2013-04-29,1117.709
2013-04-30,1124.585
2013-05-01,1113.787
2013-05-02,1119.426
2013-05-03,1132.702
2013-05-06,1135.466
2013-05-07,1140.14
2013-05-08,1150.006
2013-05-09,1149.063
2013-05-10,1153.6
2013-05-13,1152.13
2013-05-14,1161.2
2013-05-15,1161.866
2013-05-16,1159.722
2013-05-17,1164.512
2013-05-20,1166.858
2013-05-21,1169.493
2013-05-22,1158.176
2013-05-23,1151.849
2013-05-24,1149.881
2013-05-27,1150.775
2013-05-28,1159.863
2013-05-29,1151.547
2013-05-30,1161.064
2013-05-31,1148.625
2013-06-03,1148.48
2013-06-04,1144.404
2013-06-05,1129.807
2013-06-06,1137.368
2013-06-07,1148.675
2013-06-10,1149.645
2013-06-11,1138.193
2013-06-12,1133.181
2013-06-13,1144.218
2013-06-14,1144.334
2013-06-17,1153.013
2013-06-18,1160.433
2013-06-19,1153.209
2013-06-20,1114.692
2013-06-21,1108.763
2013-06-24,1091.646
2013-06-25,1103.966
2013-06-26,1113.034
2013-06-27,1124.795
2013-06-28,1121.067
2013-07-01,1134.732
2013-07-02,1132.997
2013-07-03,1131.278
2013-07-04,1136.594
2013-07-05,1141.142
2013-07-08,1147.758
2013-07-09,1154.682
2013-07-10,1159.56
2013-07-11,1178.13
2013-07-12,1181.498
2013-07-15,1183.58
2013-07-16,1179.44
2013-07-17,1181.976
2013-07-18,1189.477
2013-07-19,1192.713
2013-07-22,1196.755
2013-07-23,1194.359
2013-07-24,1190.795
2013-07-25,1195.216
2013-07-26,1192.042
2013-07-29,1188.974
2013-07-30,1192.528
2013-07-31,1196.118
2013-08-01,1213.331
2013-08-02,1215.606
2013-08-05,1217.402
2013-08-06,1211.312
2013-08-07,1203.375
2013-08-08,1214.175
2013-08-09,1215.271
2013-08-12,1215.763
2013-08-13,1216.57
2013-08-14,1213.78
2013-08-15,1195.58
2013-08-16,1197.469
2013-08-19,1191.965
2013-08-20,1199.213
2013-08-21,1192.289
2013-08-22,1203.522
2013-08-23,1208.576
2013-08-26,1207.764
2013-08-27,1185.038
2013-08-28,1183.842
2013-08-29,1189.863
2013-08-30,1180.036
2013-09-02,1187.137
2013-09-03,1190.729
2013-09-04,1201.216
2013-09-05,1204.457
2013-09-06,1207.921
2013-09-09,1222.702
2013-09-10,1235.494
2013-09-11,1239.06
2013-09-12,1234.397
2013-09-13,1235.893
2013-09-16,1245.986
2013-09-17,1249.751
2013-09-18,1258.854
2013-09-19,1267.282
2013-09-20,1258.314
2013-09-23,1251.651
2013-09-24,1253.404
2013-09-25,1252.292
2013-09-26,1255.331
2013-09-27,1254.764
2013-09-30,1252.322
2013-10-01,1264.577
2013-10-02,1262.463
2013-10-03,1254.823
2013-10-04,1259.663
2013-10-07,1248.153
2013-10-08,1230.888
2013-10-09,1221.605
2013-10-10,1244.532
2013-10-11,1253.399
2013-10-14,1258.513
2013-10-15,1251.843
2013-10-16,1262.902
2013-10-17,1274.964
2013-10-18,1287.177
2013-10-21,1289.238
2013-10-22,1296.043
2013-10-23,1287.465
2013-10-24,1293.664
2013-10-25,1294.068
2013-10-28,1290.776
2013-10-29,1294.826
2013-10-30,1287.827
2013-10-31,1284.576
2013-11-01,1279.512
2013-11-04,1288.267
2013-11-05,1283.967
2013-11-06,1284.911
2013-11-07,1266.683
2013-11-08,1276.339
2013-11-11,1282.117
2013-11-12,1279.42
2013-11-13,1283.939
2013-11-14,1290.934
2013-11-15,1296.808
2013-11-18,1291.364
2013-11-19,1283.346
2013-11-20,1279.676
2013-11-21,1289.144
2013-11-22,1294.414
2013-11-25,1294.192
2013-11-26,1299.12
2013-11-27,1303.236
2013-11-28,1305.636
2013-11-29,1306.262
2013-12-02,1300.243
2013-12-03,1292.093
2013-12-04,1286.806
2013-12-05,1287.278
2013-12-06,1295.692
2013-12-09,1298.566
2013-12-10,1297.11
2013-12-11,1282.321
2013-12-12,1276.181
2013-12-13,1279.464
2013-12-16,1290.214
2013-12-17,1287.701
2013-12-18,1301.289
2013-12-19,1301.976
2013-12-20,1314.623
2013-12-23,1325.403
2013-12-24,1329.22
2013-12-25,1329.215
2013-12-26,1331.798
2013-12-27,1335.453
2013-12-30,1338.893
2013-12-31,1344.217
2014-01-01,1344.269
2014-01-02,1332.638
2014-01-03,1336.45
2014-01-06,1331.589
2014-01-07,1339.042
2014-01-08,1342.449
2014-01-09,1340.132
2014-01-10,1350.496
2014-01-13,1339.229
2014-01-14,1351.382
2014-01-15,1355.505
2014-01-16,1355.387
2014-01-17,1353.022
2014-01-20,1352.764
2014-01-21,1356.273
2014-01-22,1361.399
2014-01-23,1352.292
2014-01-24,1320.078
2014-01-27,1307.587
2014-01-28,1321.607
2014-01-29,1311.835
2014-01-30,1320.762
2014-01-31,1313.738
2014-02-03,1286.107
2014-02-04,1294.421
2014-02-05,1291.741
2014-02-06,1311.535
2014-02-07,1327.509
2014-02-10,1330.037
2014-02-11,1345.217
2014-02-12,1350.188
2014-02-13,1361.012
2014-02-14,1366.642
2014-02-17,1369.663
2014-02-18,1377.468
2014-02-19,1373.214
2014-02-20,1380.285
2014-02-21,1383.165
2014-02-24,1392.5
2014-02-25,1392.843
2014-02-26,1393.114
2014-02-27,1398.753
2014-02-28,1402.946
2014-03-03,1386.18
2014-03-04,1410.921
2014-03-05,1410.985
2014-03-06,1416.138
2014-03-07,1412.479
2014-03-10,1404.982
2014-03-11,1398.632
2014-03-12,1395.421
2014-03-13,1381.039
2014-03-14,1378.682
2014-03-17,1390.606
2014-03-18,1402.853
2014-03-19,1396.91
2014-03-20,1391.883
2014-03-21,1385.62
2014-03-24,1368.378
2014-03-25,1372.103
2014-03-26,1364.397
2014-03-27,1362.377
2014-03-28,1367.522
2014-03-31,1382.291
2014-04-01,1397.778
2014-04-02,1401.093
2014-04-03,1391.435
2014-04-04,1376.191
2014-04-07,1354.454
2014-04-08,1359.029
2014-04-09,1377.897
2014-04-10,1353.634
2014-04-11,1332.954
2014-04-14,1331.692
2014-04-15,1332.383
2014-04-16,1350.11
2014-04-17,1358.847
2014-04-18,1358.847
2014-04-21,1361.611
2014-04-22,1376.645
2014-04-23,1370.814
2014-04-24,1371.178
2014-04-25,1353.893
2014-04-28,1348.106
2014-04-29,1356.806
2014-04-30,1364.824
2014-05-01,1367.566
2014-05-02,1371.776
2014-05-05,1371.913
2014-05-06,1364.451
2014-05-07,1359.824
2014-05-08,1355.994
2014-05-09,1355.216
2014-05-12,1375.215
2014-05-13,1371.612
2014-05-14,1362.586
2014-05-15,1348.915
2014-05-16,1349.463
2014-05-19,1357.441
2014-05-20,1348.027
2014-05-21,1356.662
2014-05-22,1365.364
2014-05-23,1371.864
2014-05-26,1375.535
2014-05-27,1384.322
2014-05-28,1382.275
2014-05-29,1387.516
2014-05-30,1386.865
2014-06-02,1387.661
2014-06-03,1384.62
2014-06-04,1390.343
2014-06-05,1400.883
2014-06-06,1412.376
2014-06-09,1415.588
2014-06-10,1412.843
2014-06-11,1407.148
2014-06-12,1402.544
2014-06-13,1402.541
2014-06-16,1404.649
2014-06-17,1409.77
2014-06-18,1415.383
2014-06-19,1419.932
2014-06-20,1422.418
2014-06-23,1420.715
2014-06-24,1410.622
2014-06-25,1412.395
2014-06-26,1414.083
2014-06-27,1420.052
2014-06-30,1425.432
2014-07-01,1436.904
2014-07-02,1436.75
2014-07-03,1445.476
2014-07-04,1444.313
2014-07-07,1428.575
2014-07-08,1411.598
2014-07-09,1416.418
2014-07-10,1402.705
2014-07-11,1402.237
2014-07-14,1410.695
2014-07-15,1399.224
2014-07-16,1405.901
2014-07-17,1391.043
2014-07-18,1401.642
2014-07-21,1397.4
2014-07-22,1407.999
2014-07-23,1410.71
2014-07-24,1412.885
2014-07-25,1404.058
2014-07-28,1399.238
2014-07-29,1398.136
2014-07-30,1397.429
2014-07-31,1371.934
2014-08-01,1365.124
2014-08-04,1370.087
2014-08-05,1363.674
2014-08-06,1359.693
2014-08-07,1353.238
2014-08-08,1361.934
2014-08-11,1374.28
2014-08-12,1369.787
2014-08-13,1378.109
2014-08-14,1383.31
2014-08-15,1382.517
2014-08-18,1397.669
2014-08-19,1404.987
2014-08-20,1405.227
2014-08-21,1406.867
2014-08-22,1407.001
2014-08-25,1413.442
2014-08-26,1420.417
2014-08-27,1420.755
2014-08-28,1414.509
2014-08-29,1420.23
2014-09-01,1419.637
2014-09-02,1420.432
2014-09-03,1420.771
2014-09-04,1415.559
2014-09-05,1416.347
2014-09-08,1411.836
2014-09-09,1401.077
2014-09-10,1403.192
2014-09-11,1405.866
2014-09-12,1399.036
2014-09-15,1388.876
2014-09-16,1390.965
2014-09-17,1395.204
2014-09-18,1401.454
2014-09-19,1394.197
2014-09-22,1377.022
2014-09-23,1366.365
2014-09-24,1372.978
2014-09-25,1354.427
2014-09-26,1359.676
2014-09-29,1358.426
2014-09-30,1350.168
2014-10-01,1331.067
2014-10-02,1328.081
2014-10-03,1335.865
2014-10-06,1334.413
2014-10-07,1314.51
2014-10-08,1324.645
2014-10-09,1303.313
2014-10-10,1274.696
2014-10-13,1258.343
2014-10-14,1265.138
2014-10-15,1261.865
2014-10-16,1270.85
2014-10-17,1287.906
2014-10-20,1297.709
2014-10-21,1325.923
2014-10-22,1315.501
2014-10-23,1330.965
2014-10-24,1337.03
2014-10-27,1333.217
2014-10-28,1355.763
2014-10-29,1354.328
2014-10-30,1356.667
2014-10-31,1372.656
2014-11-03,1369.538
2014-11-04,1361.424
2014-11-05,1365.612
2014-11-06,1373.56
2014-11-07,1374.156
2014-11-10,1380.395
2014-11-11,1382.475
2014-11-12,1384.183
2014-11-13,1379.825
2014-11-14,1381.837
2014-11-17,1379.175
2014-11-18,1390.193
2014-11-19,1384.525
2014-11-20,1391.702
2014-11-21,1399.055
2014-11-24,1406.986
2014-11-25,1408.373
2014-11-26,1410.191
2014-11-27,1408.218
2014-11-28,1397.274
2014-12-01,1380.886
2014-12-02,1386.131
2014-12-03,1396.445
2014-12-04,1392.957
2014-12-05,1397.002
2014-12-08,1382.961
2014-12-09,1385.337
2014-12-10,1364.317
2014-12-11,1365.709
2014-12-12,1348.479
2014-12-15,1335.727
2014-12-16,1337.399
2014-12-17,1357.491
2014-12-18,1382.716
2014-12-19,1391.191
2014-12-22,1395.545
2014-12-23,1397.82
2014-12-24,1400.162
2014-12-25,1400.164
2014-12-26,1403.217
2014-12-29,1405.891
2014-12-30,1399.037
2014-12-31,1393.589
2015-01-01,1393.579
2015-01-02,1389.287
2015-01-05,1363.693
2015-01-06,1346.55
2015-01-07,1354.207
2015-01-08,1378.367
2015-01-09,1373.429
2015-01-12,1364.242
2015-01-13,1365.923
2015-01-14,1356.751
2015-01-15,1343.349
2015-01-16,1355.292
2015-01-19,1361.835
2015-01-20,1360.628
2015-01-21,1366.849
2015-01-22,1379.875
2015-01-23,1378.704
2015-01-26,1389.623
2015-01-27,1385.524
2015-01-28,1372.077
2015-01-29,1378.079
2015-01-30,1364.298
2015-02-02,1375.261
2015-02-03,1396.716
2015-02-04,1394.793
2015-02-05,1410.926
2015-02-06,1405.726
2015-02-09,1398.599
2015-02-10,1411.018
2015-02-11,1409.671
2015-02-12,1429.175
2015-02-13,1439.223
2015-02-16,1438.97
2015-02-17,1440.53
2015-02-18,1448.136
2015-02-19,1450.687
2015-02-20,1456.335
2015-02-23,1457.869
2015-02-24,1459.37
2015-02-25,1465.672
2015-02-26,1462.075
2015-02-27,1460.362
2015-03-02,1466.941
2015-03-03,1457.672
2015-03-04,1450.815
2015-03-05,1456.546
2015-03-06,1438.385
2015-03-09,1438.066
2015-03-10,1417.028
2015-03-11,1421.685
2015-03-12,1437.294
2015-03-13,1429.596
2015-03-16,1444.62
2015-03-17,1441.693
2015-03-18,1453.8
2015-03-19,1456.169
2015-03-20,1472.44
2015-03-23,1472.89
2015-03-24,1471.891
2015-03-25,1452.402
2015-03-26,1443.932
2015-03-27,1451.158
2015-03-30,1462.948
2015-03-31,1454.593
2015-04-01,1452.257
2015-04-02,1462.399
2015-04-03,1462.399
2015-04-06,1475.486
2015-04-07,1473.024
2015-04-08,1480.087
2015-04-09,1482.467
2015-04-10,1487.277
2015-04-13,1482.658
2015-04-14,1487.815
2015-04-15,1492.553
