Date,NEW ZEALAND SMID CAP SMID (Small+Mid Cap)
2010-09-07,713.082
2010-09-08,712.823
2010-09-09,712.203
2010-09-10,714.22
2010-09-13,725.118
2010-09-14,731.562
2010-09-15,728.62
2010-09-16,718.271
2010-09-17,723.712
2010-09-20,731.55
2010-09-21,734.135
2010-09-22,741.502
2010-09-23,731.357
2010-09-24,729.462
2010-09-27,736.132
2010-09-28,737.255
2010-09-29,735.328
2010-09-30,721.059
2010-10-01,736.92
2010-10-04,739.778
2010-10-05,744.012
2010-10-06,750.709
2010-10-07,748.543
2010-10-08,749.919
2010-10-11,750.399
2010-10-12,750.478
2010-10-13,760.949
2010-10-14,767.353
2010-10-15,760.531
2010-10-18,763.371
2010-10-19,750.915
2010-10-20,753.369
2010-10-21,756.085
2010-10-22,757.747
2010-10-25,765.671
2010-10-26,758.7
2010-10-27,748.554
2010-10-28,762.701
2010-10-29,777.753
2010-11-01,780.238
2010-11-02,790.545
2010-11-03,796.029
2010-11-04,814.916
2010-11-05,811.385
2010-11-08,801.91
2010-11-09,809.161
2010-11-10,801.891
2010-11-11,800.038
2010-11-12,790.935
2010-11-15,797.153
2010-11-16,786.34
2010-11-17,785.204
2010-11-18,787.056
2010-11-19,785.795
2010-11-22,788.692
2010-11-23,773.887
2010-11-24,773.091
2010-11-25,769.776
2010-11-26,759.451
2010-11-29,754.352
2010-11-30,751.692
2010-12-01,754.175
2010-12-02,765.634
2010-12-03,775.52
2010-12-06,776.463
2010-12-07,775.885
2010-12-08,762.173
2010-12-09,755.943
2010-12-10,755.748
2010-12-13,765.529
2010-12-14,762.635
2010-12-15,756.2
2010-12-16,745.831
2010-12-17,754.7
2010-12-20,758.397
2010-12-21,766.944
2010-12-22,766.967
2010-12-23,773.635
2010-12-24,771.974
2010-12-27,772.645
2010-12-28,780.546
2010-12-29,787.31
2010-12-30,794.01
2010-12-31,800.322
2011-01-03,794.176
2011-01-04,786.902
2011-01-05,786.129
2011-01-06,781.22
2011-01-07,784.521
2011-01-10,784.863
2011-01-11,785.81
2011-01-12,789.108
2011-01-13,808.788
2011-01-14,805.262
2011-01-17,808.595
2011-01-18,804.116
2011-01-19,805.822
2011-01-20,785.387
2011-01-21,792.401
2011-01-24,799.042
2011-01-25,803.603
2011-01-26,798.096
2011-01-27,803.482
2011-01-28,805.544
2011-01-31,799.235
2011-02-01,807.668
2011-02-02,811.413
2011-02-03,799.604
2011-02-04,804.601
2011-02-07,807.366
2011-02-08,813.841
2011-02-09,809.758
2011-02-10,796.492
2011-02-11,787.958
2011-02-14,787.99
2011-02-15,787.91
2011-02-16,786.441
2011-02-17,795.212
2011-02-18,804.517
2011-02-21,794.955
2011-02-22,780.32
2011-02-23,779.282
2011-02-24,778.602
2011-02-25,781.183
2011-02-28,781.393
2011-03-01,786.701
2011-03-02,778.056
2011-03-03,780.211
2011-03-04,780.179
2011-03-07,782.925
2011-03-08,782.409
2011-03-09,779.131
2011-03-10,770.679
2011-03-11,772.726
2011-03-14,764.625
2011-03-15,746.906
2011-03-16,749.198
2011-03-17,740.516
2011-03-18,751.791
2011-03-21,756.269
2011-03-22,768.814
2011-03-23,770.424
2011-03-24,786.413
2011-03-25,789.37
2011-03-28,792.332
2011-03-29,798.4
2011-03-30,807.379
2011-03-31,810.897
2011-04-01,818.296
2011-04-04,821.411
2011-04-05,828.414
2011-04-06,831.196
2011-04-07,828.473
2011-04-08,830.552
2011-04-11,835.538
2011-04-12,834.019
2011-04-13,841.49
2011-04-14,839.718
2011-04-15,846.424
2011-04-18,838.427
2011-04-19,833.591
2011-04-20,854.12
2011-04-21,861.198
2011-04-22,861.198
2011-04-25,859.637
2011-04-26,864.292
2011-04-27,862.578
2011-04-28,867.259
2011-04-29,877.253
2011-05-02,875.961
2011-05-03,865.8
2011-05-04,854.732
2011-05-05,852.365
2011-05-06,865.069
2011-05-09,860.331
2011-05-10,867.781
2011-05-11,874.168
2011-05-12,869.896
2011-05-13,864.2
2011-05-16,864.686
2011-05-17,864.297
2011-05-18,873.841
2011-05-19,873.885
2011-05-20,880.473
2011-05-23,870.668
2011-05-24,886.301
2011-05-25,886.915
2011-05-26,888.272
2011-05-27,896.554
2011-05-30,902.673
2011-05-31,909.597
2011-06-01,910.787
2011-06-02,896.204
2011-06-03,889.455
2011-06-06,893.067
2011-06-07,897.604
2011-06-08,897.113
2011-06-09,897.553
2011-06-10,895.042
2011-06-13,880.855
2011-06-14,892.5
2011-06-15,889.458
2011-06-16,873.141
2011-06-17,877.557
2011-06-20,878.964
2011-06-21,879.229
2011-06-22,885.222
2011-06-23,880.519
2011-06-24,878.824
2011-06-27,866.99
2011-06-28,869.473
2011-06-29,874.072
2011-06-30,890.562
2011-07-01,898.724
2011-07-04,900.845
2011-07-05,900.454
2011-07-06,892.902
2011-07-07,897.111
2011-07-08,900.001
2011-07-11,886.308
2011-07-12,877.548
2011-07-13,894.01
2011-07-14,898.675
2011-07-15,896.892
2011-07-18,892.983
2011-07-19,910.777
2011-07-20,913.207
2011-07-21,926.065
2011-07-22,937.315
2011-07-25,932.714
2011-07-26,936.467
2011-07-27,936.751
2011-07-28,935.25
2011-07-29,935.063
2011-08-01,943.613
2011-08-02,935.66
2011-08-03,920.46
2011-08-04,910.655
2011-08-05,869.63
2011-08-08,831.428
2011-08-09,798.72
2011-08-10,812.112
2011-08-11,825.86
2011-08-12,836.824
2011-08-15,850.232
2011-08-16,864.651
2011-08-17,874.898
2011-08-18,860.632
2011-08-19,858.487
2011-08-22,860.786
2011-08-23,865.255
2011-08-24,867.952
2011-08-25,869.511
2011-08-26,871.062
2011-08-29,884.041
2011-08-30,893.924
2011-08-31,895.053
2011-09-01,892.511
2011-09-02,884.542
2011-09-05,863.672
2011-09-06,850.828
2011-09-07,863.496
2011-09-08,875.991
2011-09-09,865.579
2011-09-12,849.058
2011-09-13,859.515
2011-09-14,850.179
2011-09-15,855.661
2011-09-16,867.773
2011-09-19,855.37
2011-09-20,861.398
2011-09-21,856.652
2011-09-22,822.874
2011-09-23,815.452
2011-09-26,795.56
2011-09-27,831.732
2011-09-28,824.106
2011-09-29,818.026
2011-09-30,817.699
2011-10-03,804.371
2011-10-04,797.984
2011-10-05,809.032
2011-10-06,819.909
2011-10-07,838.56
2011-10-10,841.826
2011-10-11,841.713
2011-10-12,837.222
2011-10-13,821.575
2011-10-14,832.978
2011-10-17,828.643
2011-10-18,812.144
2011-10-19,824.492
2011-10-20,815.674
2011-10-21,824.821
2011-10-24,830.12
2011-10-25,821.608
2011-10-26,815.456
2011-10-27,843.157
2011-10-28,854.248
2011-10-31,844.084
2011-11-01,828.741
2011-11-02,821.393
2011-11-03,818.182
2011-11-04,826.948
2011-11-07,833.578
2011-11-08,835.145
2011-11-09,822.497
2011-11-10,805.509
2011-11-11,817.147
2011-11-14,807.091
2011-11-15,799.908
2011-11-16,785.085
2011-11-17,778.957
2011-11-18,767.942
2011-11-21,756.048
2011-11-22,756.819
2011-11-23,758.215
2011-11-24,752.096
2011-11-25,746.134
2011-11-28,761.496
2011-11-29,770.915
2011-11-30,795.412
2011-12-01,793.27
2011-12-02,798.477
2011-12-05,804.347
2011-12-06,800.231
2011-12-07,797.196
2011-12-08,793.277
2011-12-09,791.731
2011-12-12,791.561
2011-12-13,789.734
2011-12-14,773.294
2011-12-15,772.883
2011-12-16,781.302
2011-12-19,768.935
2011-12-20,775.217
2011-12-21,776.505
2011-12-22,782.035
2011-12-23,783.964
2011-12-26,783.964
2011-12-27,781.581
2011-12-28,787.698
2011-12-29,790.75
2011-12-30,809.268
2012-01-02,809.268
2012-01-03,820.005
2012-01-04,816.157
2012-01-05,807.942
2012-01-06,800.822
2012-01-09,803.646
2012-01-10,809.236
2012-01-11,808.405
2012-01-12,801.71
2012-01-13,803.237
2012-01-16,803.754
2012-01-17,814.71
2012-01-18,826.309
2012-01-19,826.983
2012-01-20,832.833
2012-01-23,844.904
2012-01-24,835.875
2012-01-25,837.598
2012-01-26,855.459
2012-01-27,859.292
2012-01-30,859.05
2012-01-31,862.071
2012-02-01,873.205
2012-02-02,876.719
2012-02-03,878.759
2012-02-06,873.935
2012-02-07,877.383
2012-02-08,880.983
2012-02-09,881.224
2012-02-10,878.517
2012-02-13,882.836
2012-02-14,878.272
2012-02-15,874.402
2012-02-16,865.429
2012-02-17,870.497
2012-02-20,885.082
2012-02-21,886.084
2012-02-22,874.444
2012-02-23,877.334
2012-02-24,879.325
2012-02-27,875.509
2012-02-28,875.304
2012-02-29,885.621
2012-03-01,885.436
2012-03-02,892.434
2012-03-05,884.188
2012-03-06,876.903
2012-03-07,885.279
2012-03-08,893.472
2012-03-09,903.184
2012-03-12,903.045
2012-03-13,914.462
2012-03-14,906.183
2012-03-15,929.425
2012-03-16,925.182
2012-03-19,919.774
2012-03-20,913.152
2012-03-21,908.259
2012-03-22,899.584
2012-03-23,903.96
2012-03-26,915.164
2012-03-27,919.314
2012-03-28,914.14
2012-03-29,912.264
2012-03-30,921.976
2012-04-02,919.433
2012-04-03,916.473
2012-04-04,905.083
2012-04-05,904.867
2012-04-06,904.867
2012-04-09,910.794
2012-04-10,905.273
2012-04-11,906.693
2012-04-12,920.125
2012-04-13,917.045
2012-04-16,907.872
2012-04-17,911.697
2012-04-18,920.112
2012-04-19,916.095
2012-04-20,914.861
2012-04-23,909.084
2012-04-24,915.819
2012-04-25,915.2
2012-04-26,914.739
2012-04-27,922.814
2012-04-30,928.647
2012-05-01,932.658
2012-05-02,937.698
2012-05-03,913.625
2012-05-04,897.133
2012-05-07,895.633
2012-05-08,890.807
2012-05-09,890.448
2012-05-10,897.426
2012-05-11,889.163
2012-05-14,882.796
2012-05-15,869.585
2012-05-16,857.597
2012-05-17,859.994
2012-05-18,846.053
2012-05-21,848.541
2012-05-22,863.351
2012-05-23,839.023
2012-05-24,840.669
2012-05-25,839.304
2012-05-28,838.997
2012-05-29,847.501
2012-05-30,839.28
2012-05-31,836.561
2012-06-01,824.891
2012-06-04,832.196
2012-06-05,819.767
2012-06-06,845.011
2012-06-07,851.342
2012-06-08,840.562
2012-06-11,848.821
2012-06-12,841.798
2012-06-13,833.809
2012-06-14,846.644
2012-06-15,861.9
2012-06-18,869.174
2012-06-19,879.406
2012-06-20,869.186
2012-06-21,857.821
2012-06-22,851.113
2012-06-25,848.274
2012-06-26,845.17
2012-06-27,847.725
2012-06-28,846.453
2012-06-29,864.375
2012-07-02,874.547
2012-07-03,879.756
2012-07-04,888.658
2012-07-05,888.545
2012-07-06,879.892
2012-07-09,878.846
2012-07-10,874.4
2012-07-11,880.015
2012-07-12,876.505
2012-07-13,880.888
2012-07-16,872.396
2012-07-17,866.884
2012-07-18,875.718
2012-07-19,883.066
2012-07-20,872.052
2012-07-23,862.187
2012-07-24,860.633
2012-07-25,857.791
2012-07-26,882.449
2012-07-27,892.015
2012-07-30,899.087
2012-07-31,909.73
2012-08-01,907.213
2012-08-02,914.568
2012-08-03,919.896
2012-08-06,927.319
2012-08-07,929.472
2012-08-08,923.344
2012-08-09,919.601
2012-08-10,919.329
2012-08-13,920.85
2012-08-14,921.294
2012-08-15,928.246
2012-08-16,925.416
2012-08-17,927.532
2012-08-20,935.461
2012-08-21,947.344
2012-08-22,934.04
2012-08-23,942.966
2012-08-24,922.896
2012-08-27,922.296
2012-08-28,920.047
2012-08-29,914.269
2012-08-30,911.983
2012-08-31,927.186
2012-09-03,920.015
2012-09-04,915.691
2012-09-05,915.825
2012-09-06,931.432
2012-09-07,950.369
2012-09-10,953.418
2012-09-11,966.122
2012-09-12,978.737
2012-09-13,985.842
2012-09-14,994.34
2012-09-17,995.988
2012-09-18,994.112
2012-09-19,992.206
2012-09-20,995.757
2012-09-21,999.212
2012-09-24,986.732
2012-09-25,1000.031
2012-09-26,986.951
2012-09-27,998.844
2012-09-28,1005.077
2012-10-01,1002.892
2012-10-02,1017.378
2012-10-03,1009.352
2012-10-04,1007.161
2012-10-05,1018.787
2012-10-08,1017.444
2012-10-09,1009.52
2012-10-10,1002.239
2012-10-11,1001.414
2012-10-12,1005.369
2012-10-15,1009.464
2012-10-16,1010.328
2012-10-17,1027.229
2012-10-18,1036.407
2012-10-19,1028.714
2012-10-22,1028.651
2012-10-23,1026.433
2012-10-24,1028.888
2012-10-25,1035.435
2012-10-26,1032.527
2012-10-29,1018.671
2012-10-30,1018.147
2012-10-31,1023.826
2012-11-01,1022.309
2012-11-02,1016.864
2012-11-05,1014.526
2012-11-06,1020.863
2012-11-07,1022.095
2012-11-08,1014.403
2012-11-09,1011.51
2012-11-12,1022.843
2012-11-13,1021.002
2012-11-14,1004.775
2012-11-15,1005.399
2012-11-16,1001.206
2012-11-19,1012.384
2012-11-20,1016.447
2012-11-21,1010.755
2012-11-22,1020.853
2012-11-23,1033.298
2012-11-26,1034.769
2012-11-27,1031.28
2012-11-28,1034.188
2012-11-29,1034.555
2012-11-30,1039.462
2012-12-03,1037.538
2012-12-04,1031.731
2012-12-05,1030.459
2012-12-06,1045.889
2012-12-07,1052.181
2012-12-10,1052.074
2012-12-11,1054.438
2012-12-12,1046.269
2012-12-13,1044.127
2012-12-14,1044.608
2012-12-17,1039.413
2012-12-18,1043.317
2012-12-19,1052.329
2012-12-20,1062.661
2012-12-21,1045.437
2012-12-24,1043.739
2012-12-25,1043.739
2012-12-26,1036.578
2012-12-27,1038.837
2012-12-28,1044.386
2012-12-31,1048.088
2013-01-01,1048.088
2013-01-02,1058.95
2013-01-03,1060.858
2013-01-04,1052.952
2013-01-07,1062.301
2013-01-08,1065.043
2013-01-09,1073.799
2013-01-10,1084.255
2013-01-11,1084.193
2013-01-14,1091.745
2013-01-15,1095.809
2013-01-16,1096.481
2013-01-17,1106.081
2013-01-18,1091.051
2013-01-21,1097.261
2013-01-22,1105.211
2013-01-23,1107.583
2013-01-24,1102.241
2013-01-25,1106.528
2013-01-28,1097.677
2013-01-29,1102.566
2013-01-30,1111.957
2013-01-31,1125.945
2013-02-01,1128.746
2013-02-04,1129.704
2013-02-05,1113.507
2013-02-06,1112.847
2013-02-07,1093.882
2013-02-08,1108.948
2013-02-11,1102.725
2013-02-12,1111.042
2013-02-13,1111.081
2013-02-14,1124.671
2013-02-15,1106.895
2013-02-18,1112.344
2013-02-19,1123.901
2013-02-20,1099.155
2013-02-21,1083.8
2013-02-22,1098.002
2013-02-25,1104.493
2013-02-26,1090.67
2013-02-27,1101.078
2013-02-28,1121.112
2013-03-01,1114.494
2013-03-04,1093.218
2013-03-05,1105.101
2013-03-06,1116.401
2013-03-07,1120.502
2013-03-08,1114.257
2013-03-11,1123.194
2013-03-12,1128.493
2013-03-13,1112.001
2013-03-14,1118.795
2013-03-15,1126.703
2013-03-18,1110.644
2013-03-19,1108.676
2013-03-20,1105.284
2013-03-21,1118.762
2013-03-22,1120.142
2013-03-25,1117.44
2013-03-26,1122.332
2013-03-27,1140.755
2013-03-28,1147.073
2013-03-29,1147.073
2013-04-01,1145.91
2013-04-02,1147.415
2013-04-03,1152.193
2013-04-04,1152.346
2013-04-05,1154.895
2013-04-08,1150.274
2013-04-09,1154.681
2013-04-10,1170.85
2013-04-11,1177.981
2013-04-12,1175.2
2013-04-15,1165.782
2013-04-16,1160.517
2013-04-17,1170.25
2013-04-18,1158.718
2013-04-19,1160.652
2013-04-22,1169.122
2013-04-23,1178.444
2013-04-24,1187.588
2013-04-25,1197.988
2013-04-26,1193.345
2013-04-29,1207.386
2013-04-30,1217.3
2013-05-01,1201.089
2013-05-02,1192.095
2013-05-03,1185.95
2013-05-06,1196.458
2013-05-07,1199.465
2013-05-08,1198.476
2013-05-09,1208.001
2013-05-10,1188.757
2013-05-13,1190.33
2013-05-14,1180.452
2013-05-15,1176.795
2013-05-16,1171.144
2013-05-17,1138.267
2013-05-20,1147.175
2013-05-21,1144.355
2013-05-22,1142.015
2013-05-23,1143.808
2013-05-24,1127.629
2013-05-27,1112.621
2013-05-28,1111.357
2013-05-29,1118.708
2013-05-30,1109.202
2013-05-31,1098.046
2013-06-03,1110.439
2013-06-04,1091.739
2013-06-05,1081.871
2013-06-06,1085.028
2013-06-07,1074.326
2013-06-10,1083.555
2013-06-11,1074.554
2013-06-12,1085.431
2013-06-13,1079.249
2013-06-14,1095.198
2013-06-17,1092.448
2013-06-18,1091.02
2013-06-19,1095.598
2013-06-20,1041.663
2013-06-21,1035.299
2013-06-24,1039.219
2013-06-25,1025.042
2013-06-26,1059.075
2013-06-27,1057.233
2013-06-28,1054.055
2013-07-01,1061.439
2013-07-02,1064.826
2013-07-03,1063.32
2013-07-04,1077.946
2013-07-05,1063.825
2013-07-08,1078.916
2013-07-09,1092.8
2013-07-10,1099.279
2013-07-11,1096.86
2013-07-12,1096.199
2013-07-15,1108.21
2013-07-16,1109.228
2013-07-17,1110.736
2013-07-18,1104.802
2013-07-19,1107.057
2013-07-22,1113.284
2013-07-23,1120.796
2013-07-24,1123.042
2013-07-25,1129.244
2013-07-26,1131.831
2013-07-29,1123.687
2013-07-30,1110.087
2013-07-31,1104.659
2013-08-01,1095.92
2013-08-02,1103.431
2013-08-05,1100.194
2013-08-06,1110.844
2013-08-07,1113.406
2013-08-08,1123.754
2013-08-09,1121.998
2013-08-12,1117.477
2013-08-13,1102.479
2013-08-14,1114.544
2013-08-15,1113.961
2013-08-16,1120.091
2013-08-19,1113.34
2013-08-20,1101.091
2013-08-21,1100.6
2013-08-22,1088.528
2013-08-23,1080.148
2013-08-26,1093.739
2013-08-27,1082.419
2013-08-28,1077.576
2013-08-29,1073.231
2013-08-30,1073.559
2013-09-02,1099.779
2013-09-03,1102.352
2013-09-04,1117.85
2013-09-05,1114.888
2013-09-06,1126.996
2013-09-09,1134.667
2013-09-10,1146.185
2013-09-11,1149.502
2013-09-12,1161.29
2013-09-13,1164.195
2013-09-16,1183.896
2013-09-17,1192.547
2013-09-18,1191.72
2013-09-19,1230.114
2013-09-20,1218.274
2013-09-23,1212.503
2013-09-24,1203.362
2013-09-25,1214.816
2013-09-26,1219.442
2013-09-27,1222.237
2013-09-30,1218.935
2013-10-01,1212.372
2013-10-02,1220.395
2013-10-03,1224.328
2013-10-04,1228.336
2013-10-07,1224.495
2013-10-08,1220.036
2013-10-09,1210.547
2013-10-10,1210.566
2013-10-11,1220.756
2013-10-14,1222.926
2013-10-15,1230.592
2013-10-16,1239.197
2013-10-17,1256.085
2013-10-18,1249.709
2013-10-21,1253.927
2013-10-22,1270.82
2013-10-23,1265.455
2013-10-24,1246.167
2013-10-25,1246.18
2013-10-28,1244.603
2013-10-29,1235.536
2013-10-30,1236.608
2013-10-31,1253.988
2013-11-01,1248.359
2013-11-04,1254.057
2013-11-05,1267.576
2013-11-06,1281.922
2013-11-07,1265.397
2013-11-08,1262.582
2013-11-11,1250.495
2013-11-12,1249.709
2013-11-13,1253.298
2013-11-14,1260.381
2013-11-15,1262.824
2013-11-18,1261.311
2013-11-19,1249.828
2013-11-20,1242.637
2013-11-21,1222.21
2013-11-22,1211.579
2013-11-25,1213.723
2013-11-26,1203.107
2013-11-27,1196.459
2013-11-28,1197.101
2013-11-29,1198.358
2013-12-02,1202.843
2013-12-03,1209.295
2013-12-04,1186.513
2013-12-05,1183.429
2013-12-06,1195.847
2013-12-09,1200.865
2013-12-10,1201.775
2013-12-11,1189.231
2013-12-12,1196.449
2013-12-13,1200.771
2013-12-16,1204.671
2013-12-17,1199.401
2013-12-18,1183.284
2013-12-19,1183.104
2013-12-20,1181.876
2013-12-23,1192.532
2013-12-24,1202.548
2013-12-25,1202.548
2013-12-26,1197.263
2013-12-27,1198.11
2013-12-30,1200.408
2013-12-31,1196.126
2014-01-01,1196.126
2014-01-02,1193.583
2014-01-03,1215.065
2014-01-06,1212.053
2014-01-07,1208.868
2014-01-08,1217.326
2014-01-09,1220.737
2014-01-10,1239.89
2014-01-13,1261.917
2014-01-14,1261.263
2014-01-15,1264.661
2014-01-16,1264.389
2014-01-17,1246.968
2014-01-20,1245.903
2014-01-21,1262.922
2014-01-22,1270.305
2014-01-23,1261.5
2014-01-24,1236.852
2014-01-27,1232.621
2014-01-28,1232.471
2014-01-29,1239.541
2014-01-30,1212.081
2014-01-31,1211.65
2014-02-03,1210.2
2014-02-04,1203.145
2014-02-05,1211.988
2014-02-06,1221.363
2014-02-07,1229.173
2014-02-10,1227.354
2014-02-11,1237.623
2014-02-12,1243.607
2014-02-13,1250.852
2014-02-14,1254.542
2014-02-17,1254.719
2014-02-18,1247.463
2014-02-19,1254.045
2014-02-20,1249.923
2014-02-21,1251.217
2014-02-24,1269.482
2014-02-25,1271.417
2014-02-26,1266.766
2014-02-27,1275.768
2014-02-28,1285.842
2014-03-03,1288.046
2014-03-04,1297.1
2014-03-05,1313.627
2014-03-06,1333.743
2014-03-07,1334.219
2014-03-10,1333.658
2014-03-11,1332.802
2014-03-12,1332.391
2014-03-13,1350.219
2014-03-14,1338.074
2014-03-17,1343.902
2014-03-18,1366.556
2014-03-19,1369.381
2014-03-20,1357.091
2014-03-21,1349.762
2014-03-24,1347.222
2014-03-25,1353.545
2014-03-26,1358.639
2014-03-27,1369.739
2014-03-28,1370.813
2014-03-31,1373.374
2014-04-01,1368.321
2014-04-02,1349.945
2014-04-03,1350.127
2014-04-04,1359.369
2014-04-07,1347.851
2014-04-08,1341.856
2014-04-09,1352.301
2014-04-10,1374.143
2014-04-11,1365.802
2014-04-14,1356.506
2014-04-15,1355.889
2014-04-16,1351.657
2014-04-17,1353.047
2014-04-18,1353.047
2014-04-21,1350.999
2014-04-22,1356.247
2014-04-23,1364.146
2014-04-24,1365.634
2014-04-25,1368.503
2014-04-28,1350.938
2014-04-29,1359.941
2014-04-30,1391.121
2014-05-01,1389.337
2014-05-02,1401.928
2014-05-05,1397.978
2014-05-06,1403.043
2014-05-07,1393.606
2014-05-08,1380.727
2014-05-09,1369.936
2014-05-12,1373.894
2014-05-13,1388.605
2014-05-14,1395.516
2014-05-15,1385.099
2014-05-16,1382.596
2014-05-19,1378.057
2014-05-20,1357.958
2014-05-21,1347.255
2014-05-22,1356.009
2014-05-23,1359.226
2014-05-26,1360.323
2014-05-27,1353.38
2014-05-28,1355.574
2014-05-29,1354.769
2014-05-30,1354.453
2014-06-02,1351.662
2014-06-03,1340.52
2014-06-04,1337.41
2014-06-05,1344.168
2014-06-06,1356.005
2014-06-09,1355.791
2014-06-10,1354.631
2014-06-11,1360.371
2014-06-12,1386.466
2014-06-13,1374.781
2014-06-16,1380.792
2014-06-17,1382.226
2014-06-18,1382.184
2014-06-19,1390.262
2014-06-20,1369.024
2014-06-23,1369.136
2014-06-24,1363.225
2014-06-25,1366.866
2014-06-26,1377.136
2014-06-27,1382.364
2014-06-30,1379.965
2014-07-01,1384.141
2014-07-02,1384.366
2014-07-03,1389.445
2014-07-04,1390.863
2014-07-07,1394.174
2014-07-08,1391.795
2014-07-09,1381.1
2014-07-10,1383.092
2014-07-11,1373.495
2014-07-14,1382.132
2014-07-15,1372.67
2014-07-16,1365.23
2014-07-17,1358.794
2014-07-18,1354.15
2014-07-21,1363.89
2014-07-22,1361.844
2014-07-23,1368.023
2014-07-24,1362.727
2014-07-25,1364.356
2014-07-28,1361.377
2014-07-29,1346.237
2014-07-30,1335.919
2014-07-31,1343.214
2014-08-01,1333.079
2014-08-04,1327.466
2014-08-05,1325.887
2014-08-06,1319.802
2014-08-07,1326.253
2014-08-08,1312.674
2014-08-11,1309.759
2014-08-12,1306.726
2014-08-13,1310.028
2014-08-14,1318.726
2014-08-15,1322.889
2014-08-18,1320.339
2014-08-19,1328.076
2014-08-20,1329.222
2014-08-21,1332.11
2014-08-22,1331.854
2014-08-25,1330.323
2014-08-26,1331.979
2014-08-27,1349.767
2014-08-28,1349.171
2014-08-29,1342.224
2014-09-01,1342.789
2014-09-02,1333.022
2014-09-03,1336.668
2014-09-04,1337.463
2014-09-05,1345.984
2014-09-08,1344.138
2014-09-09,1334.908
2014-09-10,1328.453
2014-09-11,1326.866
2014-09-12,1311.242
2014-09-15,1310.081
2014-09-16,1301.681
2014-09-17,1288.082
2014-09-18,1289.93
2014-09-19,1292.776
2014-09-22,1310.675
2014-09-23,1302.367
2014-09-24,1309.841
2014-09-25,1295.333
2014-09-26,1279.144
2014-09-29,1261.304
2014-09-30,1264.44
2014-10-01,1266.366
2014-10-02,1271.377
2014-10-03,1251.799
2014-10-06,1258.901
2014-10-07,1268.269
2014-10-08,1261.748
2014-10-09,1285.145
2014-10-10,1263.544
2014-10-13,1255.006
2014-10-14,1246.642
2014-10-15,1264.115
2014-10-16,1260.05
2014-10-17,1262.046
2014-10-20,1281.369
2014-10-21,1293.186
2014-10-22,1299.851
2014-10-23,1283.939
2014-10-24,1297.131
2014-10-27,1302.167
2014-10-28,1311.565
2014-10-29,1321.723
2014-10-30,1304.701
2014-10-31,1298.537
2014-11-03,1297.936
2014-11-04,1307.58
2014-11-05,1291.425
2014-11-06,1291.924
2014-11-07,1295.476
2014-11-10,1318.286
2014-11-11,1328.935
2014-11-12,1345.361
2014-11-13,1340.152
2014-11-14,1344.691
2014-11-17,1351.531
2014-11-18,1356.367
2014-11-19,1347.515
2014-11-20,1349.171
2014-11-21,1343.319
2014-11-24,1330.983
2014-11-25,1316.246
2014-11-26,1330.052
2014-11-27,1325.004
2014-11-28,1316.77
2014-12-01,1326.865
2014-12-02,1313.916
2014-12-03,1328.072
2014-12-04,1333.992
2014-12-05,1323.01
2014-12-08,1314.8
2014-12-09,1331.607
2014-12-10,1324.171
2014-12-11,1332.675
2014-12-12,1333.498
2014-12-15,1322.94
2014-12-16,1331.702
2014-12-17,1323.743
2014-12-18,1332.389
2014-12-19,1336.572
2014-12-22,1334.642
2014-12-23,1332.36
2014-12-24,1333.171
2014-12-25,1333.171
2014-12-26,1340.777
2014-12-29,1354.556
2014-12-30,1360.803
2014-12-31,1353.967
2015-01-01,1353.967
2015-01-02,1338.116
2015-01-05,1341.764
2015-01-06,1347.095
2015-01-07,1336.249
2015-01-08,1354.202
2015-01-09,1359.145
2015-01-12,1356.887
2015-01-13,1358.128
2015-01-14,1359.97
2015-01-15,1365.338
2015-01-16,1359.716
2015-01-19,1366.549
2015-01-20,1351.725
2015-01-21,1348.509
2015-01-22,1328.713
2015-01-23,1326.333
2015-01-26,1320.446
2015-01-27,1339.98
2015-01-28,1352.874
2015-01-29,1311.085
2015-01-30,1300.072
2015-02-02,1311.98
2015-02-03,1312.891
2015-02-04,1327.994
2015-02-05,1334.17
2015-02-06,1332.453
2015-02-09,1333.28
2015-02-10,1335.494
2015-02-11,1332.0
2015-02-12,1325.652
2015-02-13,1346.942
2015-02-16,1346.064
2015-02-17,1346.195
2015-02-18,1344.311
2015-02-19,1340.861
2015-02-20,1347.137
2015-02-23,1347.771
2015-02-24,1331.324
2015-02-25,1370.825
2015-02-26,1378.587
2015-02-27,1385.154
2015-03-02,1381.867
2015-03-03,1388.409
2015-03-04,1387.03
2015-03-05,1364.254
2015-03-06,1358.568
2015-03-09,1353.725
2015-03-10,1334.433
2015-03-11,1317.306
2015-03-12,1357.051
2015-03-13,1347.905
2015-03-16,1358.586
2015-03-17,1342.952
2015-03-18,1335.991
2015-03-19,1343.17
2015-03-20,1378.018
2015-03-23,1391.266
2015-03-24,1391.978
2015-03-25,1389.363
2015-03-26,1372.503
2015-03-27,1374.555
2015-03-30,1358.237
2015-03-31,1358.217
2015-04-01,1350.396
2015-04-02,1358.233
2015-04-03,1358.233
2015-04-06,1380.256
2015-04-07,1368.858
2015-04-08,1377.249
2015-04-09,1368.584
2015-04-10,1369.266
2015-04-13,1352.792
2015-04-14,1380.413
2015-04-15,1373.846
2015-04-16,1398.232
2015-04-17,1399.215
2015-04-20,1386.648
2015-04-21,1389.557
2015-04-22,1378.651
2015-04-23,1353.748
