Date,NORWAY IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-24,689.506
2010-08-25,673.918
2010-08-26,690.464
2010-08-27,696.379
2010-08-30,698.689
2010-08-31,701.1
2010-09-01,739.37
2010-09-02,737.949
2010-09-03,753.67
2010-09-06,755.997
2010-09-07,735.406
2010-09-08,746.076
2010-09-09,748.017
2010-09-10,751.413
2010-09-13,768.176
2010-09-14,774.603
2010-09-15,772.475
2010-09-16,768.704
2010-09-17,772.005
2010-09-20,786.17
2010-09-21,795.371
2010-09-22,804.85
2010-09-23,802.845
2010-09-24,814.576
2010-09-27,816.67
2010-09-28,816.597
2010-09-29,823.299
2010-09-30,821.86
2010-10-01,825.966
2010-10-04,813.205
2010-10-05,831.095
2010-10-06,843.172
2010-10-07,834.935
2010-10-08,845.28
2010-10-11,846.039
2010-10-12,834.903
2010-10-13,868.004
2010-10-14,880.465
2010-10-15,872.51
2010-10-18,867.61
2010-10-19,842.527
2010-10-20,863.095
2010-10-21,876.836
2010-10-22,873.205
2010-10-25,887.006
2010-10-26,877.827
2010-10-27,858.595
2010-10-28,871.36
2010-10-29,878.006
2010-11-01,895.077
2010-11-02,908.791
2010-11-03,897.255
2010-11-04,940.416
2010-11-05,936.099
2010-11-08,925.998
2010-11-09,943.315
2010-11-10,910.687
2010-11-11,913.885
2010-11-12,897.625
2010-11-15,894.451
2010-11-16,855.135
2010-11-17,861.535
2010-11-18,879.531
2010-11-19,883.006
2010-11-22,879.688
2010-11-23,844.414
2010-11-24,857.128
2010-11-25,859.81
2010-11-26,842.071
2010-11-29,825.457
2010-11-30,822.969
2010-12-01,852.85
2010-12-02,892.359
2010-12-03,909.517
2010-12-06,912.022
2010-12-07,913.068
2010-12-08,907.256
2010-12-09,897.985
2010-12-10,897.386
2010-12-13,914.739
2010-12-14,913.768
2010-12-15,916.099
2010-12-16,919.136
2010-12-17,924.081
2010-12-20,932.109
2010-12-21,949.442
2010-12-22,951.457
2010-12-23,958.197
2010-12-24,960.899
2010-12-27,959.554
2010-12-28,969.48
2010-12-29,970.381
2010-12-30,979.948
2010-12-31,992.879
2011-01-03,998.305
2011-01-04,985.311
2011-01-05,977.331
2011-01-06,977.374
2011-01-07,971.398
2011-01-10,967.25
2011-01-11,975.633
2011-01-12,994.822
2011-01-13,999.843
2011-01-14,999.17
2011-01-17,991.633
2011-01-18,1003.474
2011-01-19,990.155
2011-01-20,943.219
2011-01-21,968.764
2011-01-24,967.413
2011-01-25,959.88
2011-01-26,977.474
2011-01-27,986.448
2011-01-28,976.244
2011-01-31,981.508
2011-02-01,1015.314
2011-02-02,1021.088
2011-02-03,1013.831
2011-02-04,1007.521
2011-02-07,1009.888
2011-02-08,1010.622
2011-02-09,1008.706
2011-02-10,984.067
2011-02-11,994.411
2011-02-14,1004.639
2011-02-15,1003.033
2011-02-16,1004.343
2011-02-17,1002.982
2011-02-18,1010.001
2011-02-21,987.958
2011-02-22,988.713
2011-02-23,983.972
2011-02-24,992.493
2011-02-25,1005.517
2011-02-28,1025.896
2011-03-01,1024.87
2011-03-02,1023.687
2011-03-03,1022.495
2011-03-04,1027.632
2011-03-07,1026.836
2011-03-08,1020.638
2011-03-09,1016.952
2011-03-10,976.507
2011-03-11,962.288
2011-03-14,963.797
2011-03-15,936.645
2011-03-16,925.751
2011-03-17,953.331
2011-03-18,974.695
2011-03-21,993.074
2011-03-22,990.022
2011-03-23,981.699
2011-03-24,1004.092
2011-03-25,1007.827
2011-03-28,1006.216
2011-03-29,1003.705
2011-03-30,1014.161
2011-03-31,1024.707
2011-04-01,1045.073
2011-04-04,1053.978
2011-04-05,1056.39
2011-04-06,1066.117
2011-04-07,1048.407
2011-04-08,1065.531
2011-04-11,1059.708
2011-04-12,1033.054
2011-04-13,1043.484
2011-04-14,1026.357
2011-04-15,1026.029
2011-04-18,979.78
2011-04-19,1005.611
2011-04-20,1045.345
2011-04-21,1046.155
2011-04-22,1046.155
2011-04-25,1044.342
2011-04-26,1058.496
2011-04-27,1053.483
2011-04-28,1072.044
2011-04-29,1091.568
2011-05-02,1091.225
2011-05-03,1067.804
2011-05-04,1029.113
2011-05-05,1005.781
2011-05-06,1027.377
2011-05-09,1015.901
2011-05-10,1043.884
2011-05-11,1035.817
2011-05-12,1011.003
2011-05-13,1020.533
2011-05-16,1027.081
2011-05-17,1013.202
2011-05-18,1021.386
2011-05-19,1031.371
2011-05-20,1024.931
2011-05-23,994.745
2011-05-24,1006.437
2011-05-25,1014.646
2011-05-26,1017.587
2011-05-27,1049.822
2011-05-30,1052.252
2011-05-31,1073.044
2011-06-01,1066.868
2011-06-02,1064.679
2011-06-03,1058.097
2011-06-06,1061.786
2011-06-07,1063.994
2011-06-08,1034.583
2011-06-09,1034.823
2011-06-10,1006.832
2011-06-13,1014.416
2011-06-14,1033.542
2011-06-15,988.093
2011-06-16,965.494
2011-06-17,963.192
2011-06-20,952.011
2011-06-21,986.328
2011-06-22,992.704
2011-06-23,948.263
2011-06-24,951.605
2011-06-27,957.116
2011-06-28,975.536
2011-06-29,1009.647
2011-06-30,1020.714
2011-07-01,1023.987
2011-07-04,1037.197
2011-07-05,1040.511
2011-07-06,1017.768
2011-07-07,1041.017
2011-07-08,1014.063
2011-07-11,977.58
2011-07-12,963.271
2011-07-13,986.828
2011-07-14,969.407
2011-07-15,976.596
2011-07-18,953.468
2011-07-19,976.931
2011-07-20,999.141
2011-07-21,1024.8
2011-07-22,1025.714
2011-07-25,1032.542
2011-07-26,1042.474
2011-07-27,1020.391
2011-07-28,1017.703
2011-07-29,1013.514
2011-08-01,995.214
2011-08-02,966.434
2011-08-03,950.289
2011-08-04,877.627
2011-08-05,852.523
2011-08-08,797.778
2011-08-09,803.183
2011-08-10,794.818
2011-08-11,831.07
2011-08-12,850.35
2011-08-15,884.574
2011-08-16,880.564
2011-08-17,900.426
2011-08-18,826.316
2011-08-19,819.282
2011-08-22,821.941
2011-08-23,825.465
2011-08-24,857.778
2011-08-25,842.373
2011-08-26,857.501
2011-08-29,898.514
2011-08-30,897.055
2011-08-31,922.486
2011-09-01,914.682
2011-09-02,885.791
2011-09-05,844.03
2011-09-06,851.108
2011-09-07,878.046
2011-09-08,885.44
2011-09-09,846.263
2011-09-12,804.888
2011-09-13,801.87
2011-09-14,809.991
2011-09-15,835.306
2011-09-16,836.703
2011-09-19,796.053
2011-09-20,822.603
2011-09-21,803.023
2011-09-22,736.086
2011-09-23,724.583
2011-09-26,721.881
2011-09-27,761.691
2011-09-28,744.543
2011-09-29,750.401
2011-09-30,718.671
2011-10-03,681.257
2011-10-04,648.661
2011-10-05,681.25
2011-10-06,710.469
2011-10-07,709.561
2011-10-10,764.535
2011-10-11,754.505
2011-10-12,787.44
2011-10-13,771.065
2011-10-14,805.056
2011-10-17,791.604
2011-10-18,788.754
2011-10-19,795.035
2011-10-20,783.976
2011-10-21,829.22
2011-10-24,854.971
2011-10-25,847.054
2011-10-26,851.924
2011-10-27,900.06
2011-10-28,885.926
2011-10-31,849.831
2011-11-01,785.246
2011-11-02,799.119
2011-11-03,831.804
2011-11-04,820.163
2011-11-07,834.67
2011-11-08,837.74
2011-11-09,801.933
2011-11-10,793.631
2011-11-11,824.852
2011-11-14,809.609
2011-11-15,797.718
2011-11-16,801.731
2011-11-17,768.101
2011-11-18,762.601
2011-11-21,731.186
2011-11-22,728.022
2011-11-23,698.82
2011-11-24,694.939
2011-11-25,700.997
2011-11-28,736.123
2011-11-29,738.869
2011-11-30,773.081
2011-12-01,766.832
2011-12-02,764.841
2011-12-05,775.298
2011-12-06,780.539
2011-12-07,774.33
2011-12-08,751.77
2011-12-09,760.118
2011-12-12,733.142
2011-12-13,727.266
2011-12-14,694.016
2011-12-15,699.655
2011-12-16,711.187
2011-12-19,709.213
2011-12-20,741.057
2011-12-21,731.561
2011-12-22,739.982
2011-12-23,744.929
2011-12-26,744.929
2011-12-27,749.124
2011-12-28,733.35
2011-12-29,741.213
2011-12-30,752.067
2012-01-02,762.725
2012-01-03,779.496
2012-01-04,770.759
2012-01-05,770.177
2012-01-06,766.399
2012-01-09,760.377
2012-01-10,778.015
2012-01-11,770.838
2012-01-12,783.707
2012-01-13,768.933
2012-01-16,776.749
2012-01-17,784.216
2012-01-18,786.813
2012-01-19,803.439
2012-01-20,793.331
2012-01-23,807.645
2012-01-24,791.665
2012-01-25,791.825
2012-01-26,821.914
2012-01-27,819.49
2012-01-30,806.813
2012-01-31,810.069
2012-02-01,838.17
2012-02-02,832.873
2012-02-03,843.156
2012-02-06,842.975
2012-02-07,849.738
2012-02-08,857.146
2012-02-09,858.386
2012-02-10,857.223
2012-02-13,861.064
2012-02-14,856.317
2012-02-15,861.082
2012-02-16,867.832
2012-02-17,886.233
2012-02-20,913.758
2012-02-21,907.707
2012-02-22,913.764
2012-02-23,914.214
2012-02-24,934.361
2012-02-27,927.476
2012-02-28,936.672
2012-02-29,935.825
2012-03-01,929.245
2012-03-02,922.575
2012-03-05,912.284
2012-03-06,865.934
2012-03-07,881.683
2012-03-08,913.064
2012-03-09,901.651
2012-03-12,894.09
2012-03-13,906.635
2012-03-14,890.112
2012-03-15,898.813
2012-03-16,912.486
2012-03-19,919.823
2012-03-20,896.09
2012-03-21,894.125
2012-03-22,885.087
2012-03-23,901.028
2012-03-26,926.432
2012-03-27,913.705
2012-03-28,898.883
2012-03-29,890.994
2012-03-30,913.104
2012-04-02,927.601
2012-04-03,920.021
2012-04-04,893.651
2012-04-05,892.346
2012-04-06,892.346
2012-04-09,888.888
2012-04-10,861.557
2012-04-11,867.218
2012-04-12,889.492
2012-04-13,877.613
2012-04-16,876.941
2012-04-17,903.289
2012-04-18,894.173
2012-04-19,891.903
2012-04-20,899.031
2012-04-23,868.771
2012-04-24,884.464
2012-04-25,894.314
2012-04-26,894.558
2012-04-27,900.776
2012-04-30,909.862
2012-05-01,910.975
2012-05-02,901.001
2012-05-03,912.086
2012-05-04,880.656
2012-05-07,877.303
2012-05-08,844.742
2012-05-09,843.744
2012-05-10,852.53
2012-05-11,851.133
2012-05-14,820.949
2012-05-15,821.07
2012-05-16,821.983
2012-05-17,818.321
2012-05-18,790.371
2012-05-21,812.792
2012-05-22,833.237
2012-05-23,790.233
2012-05-24,794.616
2012-05-25,789.086
2012-05-28,791.682
2012-05-29,803.2
2012-05-30,780.198
2012-05-31,760.4
2012-06-01,741.339
2012-06-04,736.809
2012-06-05,742.8
2012-06-06,765.093
2012-06-07,775.677
2012-06-08,769.824
2012-06-11,772.108
2012-06-12,772.758
2012-06-13,767.079
2012-06-14,774.279
2012-06-15,794.499
2012-06-18,785.299
2012-06-19,804.432
2012-06-20,813.242
2012-06-21,791.242
2012-06-22,775.401
2012-06-25,760.45
2012-06-26,758.906
2012-06-27,779.341
2012-06-28,778.66
2012-06-29,821.595
2012-07-02,826.801
2012-07-03,847.395
2012-07-04,831.124
2012-07-05,821.087
2012-07-06,799.049
2012-07-09,797.625
2012-07-10,814.125
2012-07-11,811.133
2012-07-12,795.092
2012-07-13,818.36
2012-07-16,821.848
2012-07-17,823.107
2012-07-18,833.057
2012-07-19,843.733
2012-07-20,841.19
2012-07-23,818.486
2012-07-24,816.465
2012-07-25,822.433
2012-07-26,847.188
2012-07-27,852.606
2012-07-30,852.093
2012-07-31,848.403
2012-08-01,849.277
2012-08-02,833.91
2012-08-03,863.073
2012-08-06,871.39
2012-08-07,887.332
2012-08-08,878.334
2012-08-09,884.352
2012-08-10,882.051
2012-08-13,878.058
2012-08-14,884.89
2012-08-15,886.344
2012-08-16,889.384
2012-08-17,894.173
2012-08-20,892.631
2012-08-21,906.581
2012-08-22,898.832
2012-08-23,895.989
2012-08-24,895.629
2012-08-27,903.303
2012-08-28,901.418
2012-08-29,903.479
2012-08-30,895.971
2012-08-31,910.839
2012-09-03,917.431
2012-09-04,909.374
2012-09-05,907.608
2012-09-06,914.774
2012-09-07,929.579
2012-09-10,927.937
2012-09-11,926.554
2012-09-12,933.296
2012-09-13,932.295
2012-09-14,973.512
2012-09-17,965.002
2012-09-18,952.298
2012-09-19,948.063
2012-09-20,938.27
2012-09-21,951.272
2012-09-24,945.399
2012-09-25,959.551
2012-09-26,926.902
2012-09-27,936.553
2012-09-28,932.58
2012-10-01,947.279
2012-10-02,948.752
2012-10-03,933.528
2012-10-04,932.271
2012-10-05,950.564
2012-10-08,936.557
2012-10-09,934.093
2012-10-10,928.338
2012-10-11,938.596
2012-10-12,933.26
2012-10-15,930.187
2012-10-16,943.519
2012-10-17,947.711
2012-10-18,948.124
2012-10-19,941.92
2012-10-22,935.905
2012-10-23,899.149
2012-10-24,911.696
2012-10-25,914.832
2012-10-26,906.213
2012-10-29,908.956
2012-10-30,918.623
2012-10-31,917.853
2012-11-01,930.603
2012-11-02,920.363
2012-11-05,911.233
2012-11-06,915.147
2012-11-07,905.138
2012-11-08,902.095
2012-11-09,899.759
2012-11-12,896.192
2012-11-13,885.148
2012-11-14,887.992
2012-11-15,884.928
2012-11-16,872.857
2012-11-19,903.548
2012-11-20,903.587
2012-11-21,906.024
2012-11-22,921.552
2012-11-23,923.587
2012-11-26,918.377
2012-11-27,911.851
2012-11-28,898.674
2012-11-29,913.947
2012-11-30,915.525
2012-12-03,923.071
2012-12-04,922.732
2012-12-05,921.079
2012-12-06,924.688
2012-12-07,922.838
2012-12-10,917.754
2012-12-11,929.01
2012-12-12,938.953
2012-12-13,936.836
2012-12-14,929.711
2012-12-17,936.789
2012-12-18,944.881
2012-12-19,961.25
2012-12-20,956.04
2012-12-21,952.329
2012-12-24,945.939
2012-12-25,945.939
2012-12-26,947.478
2012-12-27,945.272
2012-12-28,934.982
2012-12-31,938.527
2013-01-01,938.527
2013-01-02,972.475
2013-01-03,965.421
2013-01-04,961.081
2013-01-07,956.018
2013-01-08,960.765
2013-01-09,962.899
2013-01-10,978.302
2013-01-11,977.144
2013-01-14,983.438
2013-01-15,969.787
2013-01-16,971.986
2013-01-17,982.084
2013-01-18,978.105
2013-01-21,981.123
2013-01-22,980.532
2013-01-23,989.503
2013-01-24,995.36
2013-01-25,1003.495
2013-01-28,996.206
2013-01-29,1003.549
2013-01-30,993.507
2013-01-31,993.366
2013-02-01,1008.592
2013-02-04,998.471
2013-02-05,988.2
2013-02-06,984.757
2013-02-07,984.812
2013-02-08,988.619
2013-02-11,984.792
2013-02-12,995.031
2013-02-13,995.781
2013-02-14,989.469
2013-02-15,983.244
2013-02-18,979.483
2013-02-19,992.252
2013-02-20,994.674
2013-02-21,967.463
2013-02-22,970.744
2013-02-25,977.06
2013-02-26,968.414
2013-02-27,980.533
2013-02-28,976.271
2013-03-01,967.434
2013-03-04,975.338
2013-03-05,992.639
2013-03-06,990.75
2013-03-07,990.393
2013-03-08,983.155
2013-03-11,988.797
2013-03-12,994.874
2013-03-13,986.883
2013-03-14,981.683
2013-03-15,987.466
2013-03-18,985.315
2013-03-19,972.845
2013-03-20,963.016
2013-03-21,963.872
2013-03-22,965.327
2013-03-25,957.991
2013-03-26,956.253
2013-03-27,954.437
2013-03-28,958.316
2013-03-29,958.316
2013-04-01,960.754
2013-04-02,967.331
2013-04-03,974.008
2013-04-04,958.155
2013-04-05,951.058
2013-04-08,960.551
2013-04-09,968.484
2013-04-10,970.382
2013-04-11,980.784
2013-04-12,970.186
2013-04-15,945.189
2013-04-16,940.909
2013-04-17,920.653
2013-04-18,930.722
2013-04-19,938.703
2013-04-22,929.715
2013-04-23,937.423
2013-04-24,943.751
2013-04-25,962.506
2013-04-26,960.946
2013-04-29,942.423
2013-04-30,951.142
2013-05-01,950.3
2013-05-02,947.531
2013-05-03,956.902
2013-05-06,958.917
2013-05-07,966.376
2013-05-08,986.072
2013-05-09,983.341
2013-05-10,974.12
2013-05-13,978.781
2013-05-14,978.575
2013-05-15,969.234
2013-05-16,977.607
2013-05-17,969.695
2013-05-20,974.54
2013-05-21,994.915
2013-05-22,993.922
2013-05-23,967.996
2013-05-24,971.789
2013-05-27,983.281
2013-05-28,993.208
2013-05-29,987.547
2013-05-30,999.426
2013-05-31,986.189
2013-06-03,997.123
2013-06-04,999.094
2013-06-05,988.101
2013-06-06,985.673
2013-06-07,993.615
2013-06-10,990.135
2013-06-11,970.364
2013-06-12,984.012
2013-06-13,980.663
2013-06-14,997.059
2013-06-17,1001.497
2013-06-18,996.402
2013-06-19,1000.642
2013-06-20,937.811
2013-06-21,929.39
2013-06-24,892.134
2013-06-25,904.408
2013-06-26,916.538
2013-06-27,903.922
2013-06-28,893.201
2013-07-01,905.831
2013-07-02,919.089
2013-07-03,904.83
2013-07-04,916.732
2013-07-05,901.113
2013-07-08,905.682
2013-07-09,892.444
2013-07-10,914.698
2013-07-11,932.21
2013-07-12,941.28
2013-07-15,942.474
2013-07-16,957.323
2013-07-17,948.213
2013-07-18,947.449
2013-07-19,972.536
2013-07-22,980.695
2013-07-23,990.902
2013-07-24,987.744
2013-07-25,976.078
2013-07-26,975.356
2013-07-29,970.942
2013-07-30,970.08
2013-07-31,972.207
2013-08-01,974.324
2013-08-02,971.997
2013-08-05,971.226
2013-08-06,969.522
2013-08-07,967.262
2013-08-08,983.87
2013-08-09,1000.962
2013-08-12,990.18
2013-08-13,982.559
2013-08-14,1004.495
2013-08-15,985.047
2013-08-16,989.939
2013-08-19,1004.943
2013-08-20,992.608
2013-08-21,980.482
2013-08-22,980.391
2013-08-23,989.156
2013-08-26,980.998
2013-08-27,973.646
2013-08-28,971.236
2013-08-29,965.359
2013-08-30,948.692
2013-09-02,971.815
2013-09-03,971.469
2013-09-04,971.604
2013-09-05,960.393
2013-09-06,966.135
2013-09-09,978.068
2013-09-10,1005.424
2013-09-11,1016.886
2013-09-12,1012.841
2013-09-13,1007.052
2013-09-16,1015.146
2013-09-17,1010.616
2013-09-18,1014.94
2013-09-19,1036.909
2013-09-20,1016.673
2013-09-23,1015.885
2013-09-24,1006.769
2013-09-25,1001.879
2013-09-26,1005.359
2013-09-27,1004.901
2013-09-30,986.955
2013-10-01,1000.935
2013-10-02,999.292
2013-10-03,1027.555
2013-10-04,1024.06
2013-10-07,1016.002
2013-10-08,990.642
2013-10-09,976.909
2013-10-10,985.042
2013-10-11,997.109
2013-10-14,1005.868
2013-10-15,1015.999
2013-10-16,1020.911
2013-10-17,1034.106
2013-10-18,1047.733
2013-10-21,1066.143
2013-10-22,1068.529
2013-10-23,1061.565
2013-10-24,1065.418
2013-10-25,1071.831
2013-10-28,1061.747
2013-10-29,1069.33
2013-10-30,1069.823
2013-10-31,1054.372
2013-11-01,1060.839
2013-11-04,1066.077
2013-11-05,1048.66
2013-11-06,1081.097
2013-11-07,1058.919
2013-11-08,1032.632
2013-11-11,1048.384
2013-11-12,1027.615
2013-11-13,1020.168
2013-11-14,1032.828
2013-11-15,1048.761
2013-11-18,1050.888
2013-11-19,1053.663
2013-11-20,1048.2
2013-11-21,1032.566
2013-11-22,1043.165
2013-11-25,1038.889
2013-11-26,1060.235
2013-11-27,1074.646
2013-11-28,1078.388
2013-11-29,1072.857
2013-12-02,1071.824
2013-12-03,1068.866
2013-12-04,1052.917
2013-12-05,1047.316
2013-12-06,1048.223
2013-12-09,1046.873
2013-12-10,1056.178
2013-12-11,1052.863
2013-12-12,1030.605
2013-12-13,1031.953
2013-12-16,1039.077
2013-12-17,1038.007
2013-12-18,1040.286
2013-12-19,1035.135
2013-12-20,1048.125
2013-12-23,1064.264
2013-12-24,1062.326
2013-12-25,1062.326
2013-12-26,1062.188
2013-12-27,1076.406
2013-12-30,1089.985
2013-12-31,1091.989
2014-01-01,1091.989
2014-01-02,1084.212
2014-01-03,1091.957
2014-01-06,1084.472
2014-01-07,1080.802
2014-01-08,1085.727
2014-01-09,1084.447
2014-01-10,1092.087
2014-01-13,1099.493
2014-01-14,1106.808
2014-01-15,1105.561
2014-01-16,1103.359
2014-01-17,1099.918
2014-01-20,1091.057
2014-01-21,1102.636
2014-01-22,1106.677
2014-01-23,1099.653
2014-01-24,1072.824
2014-01-27,1061.357
2014-01-28,1072.731
2014-01-29,1053.758
2014-01-30,1039.98
2014-01-31,1024.084
2014-02-03,1030.502
2014-02-04,1025.413
2014-02-05,1031.941
2014-02-06,1048.506
2014-02-07,1060.101
2014-02-10,1066.777
2014-02-11,1071.922
2014-02-12,1081.908
2014-02-13,1091.781
2014-02-14,1095.042
2014-02-17,1108.012
2014-02-18,1104.943
2014-02-19,1105.468
2014-02-20,1099.391
2014-02-21,1122.312
2014-02-24,1131.262
2014-02-25,1124.363
2014-02-26,1121.962
2014-02-27,1127.295
2014-02-28,1138.526
2014-03-03,1110.816
2014-03-04,1133.553
2014-03-05,1127.711
2014-03-06,1126.364
2014-03-07,1122.878
2014-03-10,1111.9
2014-03-11,1118.857
2014-03-12,1097.02
2014-03-13,1091.018
2014-03-14,1074.048
2014-03-17,1091.17
2014-03-18,1088.91
2014-03-19,1081.482
2014-03-20,1064.013
2014-03-21,1074.766
2014-03-24,1066.848
2014-03-25,1080.153
2014-03-26,1092.122
2014-03-27,1107.503
2014-03-28,1112.966
2014-03-31,1117.245
2014-04-01,1120.095
2014-04-02,1111.308
2014-04-03,1104.348
2014-04-04,1102.796
2014-04-07,1081.94
2014-04-08,1072.959
2014-04-09,1092.894
2014-04-10,1105.872
2014-04-11,1073.508
2014-04-14,1064.114
2014-04-15,1056.301
2014-04-16,1061.756
2014-04-17,1061.463
2014-04-18,1061.463
2014-04-21,1058.48
2014-04-22,1093.095
2014-04-23,1094.785
2014-04-24,1097.021
2014-04-25,1096.393
2014-04-28,1096.877
2014-04-29,1105.08
2014-04-30,1132.279
2014-05-01,1135.778
2014-05-02,1150.233
2014-05-05,1140.26
2014-05-06,1148.981
2014-05-07,1144.163
2014-05-08,1147.258
2014-05-09,1145.405
2014-05-12,1158.513
2014-05-13,1159.807
2014-05-14,1165.521
2014-05-15,1144.687
2014-05-16,1131.205
2014-05-19,1136.746
2014-05-20,1128.025
2014-05-21,1133.993
2014-05-22,1156.224
2014-05-23,1161.243
2014-05-26,1150.883
2014-05-27,1156.145
2014-05-28,1160.636
2014-05-29,1164.842
2014-05-30,1162.589
2014-06-02,1164.213
2014-06-03,1156.625
2014-06-04,1156.355
2014-06-05,1169.075
2014-06-06,1185.127
2014-06-09,1182.219
2014-06-10,1187.936
2014-06-11,1173.742
2014-06-12,1176.053
2014-06-13,1172.216
2014-06-16,1166.131
2014-06-17,1152.978
2014-06-18,1158.633
2014-06-19,1150.746
2014-06-20,1156.502
2014-06-23,1162.385
2014-06-24,1149.492
2014-06-25,1130.977
2014-06-26,1126.858
2014-06-27,1133.111
2014-06-30,1134.817
2014-07-01,1135.578
2014-07-02,1140.649
2014-07-03,1156.454
2014-07-04,1158.429
2014-07-07,1161.238
2014-07-08,1140.164
2014-07-09,1151.619
2014-07-10,1125.905
2014-07-11,1130.078
2014-07-14,1144.43
2014-07-15,1142.871
2014-07-16,1166.106
2014-07-17,1158.671
2014-07-18,1143.033
2014-07-21,1145.936
2014-07-22,1162.44
2014-07-23,1164.023
2014-07-24,1153.926
2014-07-25,1145.837
2014-07-28,1142.333
2014-07-29,1133.26
2014-07-30,1125.384
2014-07-31,1112.456
2014-08-01,1100.641
2014-08-04,1094.56
2014-08-05,1095.19
2014-08-06,1079.973
2014-08-07,1064.863
2014-08-08,1066.377
2014-08-11,1105.069
2014-08-12,1097.001
2014-08-13,1094.359
2014-08-14,1104.902
2014-08-15,1112.213
2014-08-18,1115.646
2014-08-19,1118.141
2014-08-20,1121.677
2014-08-21,1134.652
2014-08-22,1124.298
2014-08-25,1131.618
2014-08-26,1144.681
2014-08-27,1144.915
2014-08-28,1133.477
2014-08-29,1126.309
2014-09-01,1117.861
2014-09-02,1123.661
2014-09-03,1126.213
2014-09-04,1137.046
2014-09-05,1122.738
2014-09-08,1117.847
2014-09-09,1118.542
2014-09-10,1116.58
2014-09-11,1107.658
2014-09-12,1114.592
2014-09-15,1100.932
2014-09-16,1091.83
2014-09-17,1096.559
2014-09-18,1117.231
2014-09-19,1106.059
2014-09-22,1090.124
2014-09-23,1074.123
2014-09-24,1074.793
2014-09-25,1065.451
2014-09-26,1060.648
2014-09-29,1063.102
2014-09-30,1074.469
2014-10-01,1057.124
2014-10-02,1013.976
2014-10-03,1007.531
2014-10-06,1006.522
2014-10-07,982.882
2014-10-08,972.982
2014-10-09,962.319
2014-10-10,934.355
2014-10-13,934.36
2014-10-14,947.557
2014-10-15,917.687
2014-10-16,899.093
2014-10-17,944.772
2014-10-20,935.953
2014-10-21,976.43
2014-10-22,990.483
2014-10-23,989.788
2014-10-24,984.628
2014-10-27,973.729
2014-10-28,980.131
2014-10-29,985.417
2014-10-30,978.441
2014-10-31,988.344
2014-11-03,988.701
2014-11-04,971.29
2014-11-05,982.419
2014-11-06,986.952
2014-11-07,995.101
2014-11-10,1024.002
2014-11-11,1016.173
2014-11-12,1025.178
2014-11-13,1010.975
2014-11-14,1072.464
2014-11-17,1074.3
2014-11-18,1082.705
2014-11-19,1068.782
2014-11-20,1067.341
2014-11-21,1083.287
2014-11-24,1088.97
2014-11-25,1087.252
2014-11-26,1077.458
2014-11-27,1042.499
2014-11-28,1022.768
2014-12-01,1022.047
2014-12-02,1025.517
2014-12-03,1025.815
2014-12-04,1018.466
2014-12-05,1004.075
2014-12-08,1004.22
2014-12-09,993.214
2014-12-10,988.638
2014-12-11,961.254
2014-12-12,939.963
2014-12-15,926.389
2014-12-16,911.575
2014-12-17,950.523
2014-12-18,981.697
2014-12-19,1005.864
2014-12-22,1006.128
2014-12-23,1000.066
2014-12-24,994.564
2014-12-25,994.564
2014-12-26,993.3
2014-12-29,994.688
2014-12-30,994.726
2014-12-31,983.19
2015-01-01,983.19
2015-01-02,988.288
2015-01-05,956.934
2015-01-06,954.927
2015-01-07,950.159
2015-01-08,966.344
2015-01-09,966.405
2015-01-12,951.154
2015-01-13,962.307
2015-01-14,953.486
2015-01-15,954.778
2015-01-16,958.597
2015-01-19,979.988
2015-01-20,975.233
2015-01-21,978.956
2015-01-22,986.857
2015-01-23,979.753
2015-01-26,983.651
2015-01-27,982.193
2015-01-28,990.555
2015-01-29,984.425
2015-01-30,993.331
2015-02-02,1002.718
2015-02-03,1025.719
2015-02-04,1018.759
2015-02-05,1030.435
2015-02-06,1024.553
2015-02-09,1008.639
2015-02-10,1011.671
2015-02-11,964.667
2015-02-12,977.053
2015-02-13,982.766
2015-02-16,986.397
2015-02-17,980.061
2015-02-18,976.531
2015-02-19,955.886
2015-02-20,959.875
2015-02-23,941.5
2015-02-24,933.96
2015-02-25,951.927
2015-02-26,934.904
2015-02-27,942.511
2015-03-02,922.523
2015-03-03,922.855
2015-03-04,884.828
2015-03-05,904.814
2015-03-06,891.623
2015-03-09,882.037
2015-03-10,851.16
2015-03-11,851.379
2015-03-12,868.838
2015-03-13,858.091
2015-03-16,848.659
2015-03-17,841.044
2015-03-18,852.641
2015-03-19,876.814
2015-03-20,893.486
2015-03-23,907.958
2015-03-24,908.817
2015-03-25,899.524
2015-03-26,880.291
2015-03-27,881.524
2015-03-30,882.275
2015-03-31,876.727
2015-04-01,880.466
2015-04-02,888.788
2015-04-03,888.788
2015-04-06,896.479
2015-04-07,899.75
2015-04-08,904.218
2015-04-09,910.338
2015-04-10,932.255
2015-04-13,935.535
2015-04-14,956.806
2015-04-15,961.519
2015-04-16,975.772
2015-04-17,952.664
2015-04-20,951.431
2015-04-21,956.003
2015-04-22,935.86
2015-04-23,933.539
2015-04-24,946.216
2015-04-27,951.155
2015-04-28,941.897
2015-04-29,929.952
2015-04-30,932.651
2015-05-01,927.237
2015-05-04,940.871
2015-05-05,941.697
2015-05-06,957.326
2015-05-07,928.709
2015-05-08,948.275
2015-05-11,939.077
2015-05-12,941.707
2015-05-13,969.839
