Date,UNITED KINGDOM SMID VALUE SMID (Small+Mid Cap)
2010-09-16,633.704
2010-09-17,629.157
2010-09-20,635.937
2010-09-21,633.35
2010-09-22,633.332
2010-09-23,634.985
2010-09-24,645.949
2010-09-27,647.07
2010-09-28,645.856
2010-09-29,646.163
2010-09-30,642.753
2010-10-01,648.442
2010-10-04,647.657
2010-10-05,658.94
2010-10-06,665.472
2010-10-07,667.947
2010-10-08,664.117
2010-10-11,666.177
2010-10-12,658.957
2010-10-13,670.746
2010-10-14,676.623
2010-10-15,670.526
2010-10-18,669.045
2010-10-19,659.831
2010-10-20,664.768
2010-10-21,663.702
2010-10-22,658.844
2010-10-25,662.804
2010-10-26,666.6
2010-10-27,657.578
2010-10-28,666.611
2010-10-29,669.208
2010-11-01,671.738
2010-11-02,673.855
2010-11-03,673.921
2010-11-04,693.002
2010-11-05,691.377
2010-11-08,687.151
2010-11-09,687.229
2010-11-10,677.59
2010-11-11,675.393
2010-11-12,675.178
2010-11-15,674.711
2010-11-16,655.496
2010-11-17,656.68
2010-11-18,664.685
2010-11-19,663.486
2010-11-22,658.195
2010-11-23,643.879
2010-11-24,645.084
2010-11-25,650.286
2010-11-26,641.417
2010-11-29,628.002
2010-11-30,622.883
2010-12-01,635.474
2010-12-02,651.194
2010-12-03,658.064
2010-12-06,657.605
2010-12-07,669.987
2010-12-08,666.861
2010-12-09,669.073
2010-12-10,672.819
2010-12-13,677.873
2010-12-14,677.329
2010-12-15,669.394
2010-12-16,668.702
2010-12-17,665.891
2010-12-20,668.997
2010-12-21,671.84
2010-12-22,671.589
2010-12-23,674.515
2010-12-24,675.678
2010-12-27,672.966
2010-12-28,672.638
2010-12-29,677.861
2010-12-30,673.137
2010-12-31,682.075
2011-01-03,673.776
2011-01-04,689.695
2011-01-05,685.721
2011-01-06,686.994
2011-01-07,688.825
2011-01-10,683.308
2011-01-11,690.331
2011-01-12,698.572
2011-01-13,707.755
2011-01-14,708.25
2011-01-17,709.358
2011-01-18,719.458
2011-01-19,714.36
2011-01-20,696.762
2011-01-21,703.206
2011-01-24,707.304
2011-01-25,696.89
2011-01-26,706.094
2011-01-27,709.039
2011-01-28,698.85
2011-01-31,701.217
2011-02-01,716.077
2011-02-02,716.077
2011-02-03,713.321
2011-02-04,717.444
2011-02-07,727.181
2011-02-08,730.148
2011-02-09,729.669
2011-02-10,724.122
2011-02-11,725.437
2011-02-14,724.341
2011-02-15,727.602
2011-02-16,729.703
2011-02-17,738.493
2011-02-18,741.804
2011-02-21,734.164
2011-02-22,727.31
2011-02-23,721.797
2011-02-24,710.194
2011-02-25,721.597
2011-02-28,733.918
2011-03-01,727.646
2011-03-02,725.553
2011-03-03,729.136
2011-03-04,735.672
2011-03-07,734.4
2011-03-08,731.057
2011-03-09,736.379
2011-03-10,714.299
2011-03-11,704.314
2011-03-14,706.037
2011-03-15,687.998
2011-03-16,677.889
2011-03-17,694.967
2011-03-18,701.238
2011-03-21,715.772
2011-03-22,717.279
2011-03-23,712.557
2011-03-24,718.523
2011-03-25,714.057
2011-03-28,711.092
2011-03-29,709.847
2011-03-30,715.907
2011-03-31,708.56
2011-04-01,717.939
2011-04-04,724.989
2011-04-05,730.78
2011-04-06,737.121
2011-04-07,728.811
2011-04-08,736.361
2011-04-11,735.397
2011-04-12,722.663
2011-04-13,728.651
2011-04-14,732.23
2011-04-15,734.574
2011-04-18,716.942
2011-04-19,726.577
2011-04-20,743.437
2011-04-21,754.407
2011-04-22,754.407
2011-04-25,749.877
2011-04-26,754.749
2011-04-27,763.641
2011-04-28,776.551
2011-04-29,778.067
2011-05-02,779.21
2011-05-03,771.33
2011-05-04,768.935
2011-05-05,759.14
2011-05-06,763.296
2011-05-09,753.812
2011-05-10,766.364
2011-05-11,773.025
2011-05-12,761.853
2011-05-13,759.699
2011-05-16,756.83
2011-05-17,749.706
2011-05-18,752.631
2011-05-19,759.705
2011-05-20,760.867
2011-05-23,743.252
2011-05-24,746.844
2011-05-25,750.152
2011-05-26,755.254
2011-05-27,769.324
2011-05-30,769.043
2011-05-31,775.475
2011-06-01,769.634
2011-06-02,760.177
2011-06-03,762.291
2011-06-06,761.379
2011-06-07,767.91
2011-06-08,756.087
2011-06-09,759.946
2011-06-10,744.935
2011-06-13,747.787
2011-06-14,757.727
2011-06-15,745.603
2011-06-16,731.897
2011-06-17,735.618
2011-06-20,728.644
2011-06-21,737.411
2011-06-22,734.057
2011-06-23,716.647
2011-06-24,717.756
2011-06-27,721.404
2011-06-28,726.007
2011-06-29,738.417
2011-06-30,747.736
2011-07-01,755.345
2011-07-04,760.142
2011-07-05,765.509
2011-07-06,757.551
2011-07-07,756.72
2011-07-08,755.529
2011-07-11,732.679
2011-07-12,727.825
2011-07-13,739.899
2011-07-14,735.396
2011-07-15,734.996
2011-07-18,713.75
2011-07-19,724.287
2011-07-20,730.94
2011-07-21,744.297
2011-07-22,750.097
2011-07-25,745.934
2011-07-26,748.258
2011-07-27,739.109
2011-07-28,738.244
2011-07-29,736.385
2011-08-01,721.014
2011-08-02,707.77
2011-08-03,701.558
2011-08-04,672.002
2011-08-05,658.214
2011-08-08,630.28
2011-08-09,638.958
2011-08-10,625.687
2011-08-11,646.027
2011-08-12,669.419
2011-08-15,678.188
2011-08-16,675.098
2011-08-17,678.15
2011-08-18,642.4
2011-08-19,639.776
2011-08-22,640.619
2011-08-23,645.296
2011-08-24,651.651
2011-08-25,639.717
2011-08-26,635.205
2011-08-29,642.154
2011-08-30,654.915
2011-08-31,670.852
2011-09-01,670.135
2011-09-02,658.051
2011-09-05,633.813
2011-09-06,626.947
2011-09-07,641.869
2011-09-08,648.823
2011-09-09,626.079
2011-09-12,610.42
2011-09-13,611.92
2011-09-14,615.987
2011-09-15,634.14
2011-09-16,640.469
2011-09-19,622.466
2011-09-20,633.328
2011-09-21,625.428
2011-09-22,590.211
2011-09-23,592.254
2011-09-26,601.564
2011-09-27,627.558
2011-09-28,618.282
2011-09-29,618.502
2011-09-30,604.606
2011-10-03,595.545
2011-10-04,574.213
2011-10-05,586.628
2011-10-06,608.843
2011-10-07,621.856
2011-10-10,634.543
2011-10-11,631.422
2011-10-12,647.939
2011-10-13,640.545
2011-10-14,649.431
2011-10-17,644.739
2011-10-18,632.958
2011-10-19,642.392
2011-10-20,628.234
2011-10-21,649.835
2011-10-24,661.841
2011-10-25,656.831
2011-10-26,654.923
2011-10-27,682.611
2011-10-28,686.523
2011-10-31,668.417
2011-11-01,637.415
2011-11-02,647.981
2011-11-03,657.747
2011-11-04,657.295
2011-11-07,653.009
2011-11-08,660.661
2011-11-09,644.35
2011-11-10,639.046
2011-11-11,662.097
2011-11-14,649.35
2011-11-15,642.471
2011-11-16,640.061
2011-11-17,631.661
2011-11-18,626.244
2011-11-21,603.461
2011-11-22,600.565
2011-11-23,585.612
2011-11-24,587.466
2011-11-25,589.124
2011-11-28,610.36
2011-11-29,619.215
2011-11-30,640.143
2011-12-01,632.062
2011-12-02,638.072
2011-12-05,643.193
2011-12-06,633.541
2011-12-07,634.69
2011-12-08,620.054
2011-12-09,624.547
2011-12-12,609.766
2011-12-13,609.264
2011-12-14,589.255
2011-12-15,601.863
2011-12-16,599.232
2011-12-19,596.799
2011-12-20,612.581
2011-12-21,609.004
2011-12-22,615.215
2011-12-23,617.694
2011-12-26,617.694
2011-12-27,618.8
2011-12-28,612.842
2011-12-29,614.106
2011-12-30,621.978
2012-01-02,621.978
2012-01-03,640.335
2012-01-04,634.47
2012-01-05,620.504
2012-01-06,620.205
2012-01-09,620.001
2012-01-10,631.119
2012-01-11,627.441
2012-01-12,633.184
2012-01-13,631.328
2012-01-16,635.334
2012-01-17,642.167
2012-01-18,648.236
2012-01-19,662.29
2012-01-20,669.428
2012-01-23,676.098
2012-01-24,668.58
2012-01-25,668.981
2012-01-26,683.333
2012-01-27,679.218
2012-01-30,668.714
2012-01-31,676.76
2012-02-01,696.173
2012-02-02,697.519
2012-02-03,709.306
2012-02-06,707.516
2012-02-07,709.885
2012-02-08,706.357
2012-02-09,712.104
2012-02-10,701.674
2012-02-13,711.738
2012-02-14,703.803
2012-02-15,705.902
2012-02-16,705.819
2012-02-17,717.724
2012-02-20,727.91
2012-02-21,719.229
2012-02-22,712.996
2012-02-23,717.411
2012-02-24,729.025
2012-02-27,726.442
2012-02-28,730.47
2012-02-29,731.409
2012-03-01,738.868
2012-03-02,734.854
2012-03-05,729.11
2012-03-06,706.211
2012-03-07,712.988
2012-03-08,728.925
2012-03-09,728.42
2012-03-12,727.483
2012-03-13,745.915
2012-03-14,748.384
2012-03-15,748.004
2012-03-16,760.535
2012-03-19,761.445
2012-03-20,752.13
2012-03-21,753.505
2012-03-22,745.206
2012-03-23,748.155
2012-03-26,762.014
2012-03-27,761.599
2012-03-28,748.413
2012-03-29,739.594
2012-03-30,748.959
2012-04-02,757.706
2012-04-03,752.002
2012-04-04,728.358
2012-04-05,727.253
2012-04-06,727.253
2012-04-09,728.585
2012-04-10,712.203
2012-04-11,722.402
2012-04-12,734.976
2012-04-13,723.413
2012-04-16,716.673
2012-04-17,731.494
2012-04-18,733.027
2012-04-19,734.341
2012-04-20,738.576
2012-04-23,721.042
2012-04-24,731.131
2012-04-25,734.272
2012-04-26,737.979
2012-04-27,750.523
2012-04-30,744.223
2012-05-01,749.716
2012-05-02,748.556
2012-05-03,748.06
2012-05-04,726.706
2012-05-07,727.74
2012-05-08,713.299
2012-05-09,706.926
2012-05-10,719.444
2012-05-11,723.789
2012-05-14,708.361
2012-05-15,698.622
2012-05-16,694.28
2012-05-17,682.006
2012-05-18,671.33
2012-05-21,672.851
2012-05-22,685.288
2012-05-23,668.634
2012-05-24,674.256
2012-05-25,670.422
2012-05-28,677.65
2012-05-29,682.142
2012-05-30,664.082
2012-05-31,663.374
2012-06-01,648.511
2012-06-04,650.456
2012-06-05,649.991
2012-06-06,670.57
2012-06-07,685.989
2012-06-08,679.033
2012-06-11,680.025
2012-06-12,677.386
2012-06-13,677.539
2012-06-14,677.963
2012-06-15,689.366
2012-06-18,692.939
2012-06-19,708.331
2012-06-20,720.619
2012-06-21,712.01
2012-06-22,698.378
2012-06-25,689.343
2012-06-26,690.11
2012-06-27,694.404
2012-06-28,689.215
2012-06-29,714.43
2012-07-02,723.769
2012-07-03,728.853
2012-07-04,722.516
2012-07-05,717.603
2012-07-06,712.182
2012-07-09,709.793
2012-07-10,714.311
2012-07-11,712.933
2012-07-12,702.059
2012-07-13,718.0
2012-07-16,726.173
2012-07-17,719.954
2012-07-18,726.879
2012-07-19,740.398
2012-07-20,728.354
2012-07-23,704.647
2012-07-24,703.697
2012-07-25,701.474
2012-07-26,723.876
2012-07-27,733.49
2012-07-30,737.487
2012-07-31,727.989
2012-08-01,730.232
2012-08-02,720.452
2012-08-03,741.685
2012-08-06,748.309
2012-08-07,753.687
2012-08-08,754.906
2012-08-09,755.245
2012-08-10,758.074
2012-08-13,756.773
2012-08-14,765.169
2012-08-15,766.954
2012-08-16,770.646
2012-08-17,773.566
2012-08-20,771.686
2012-08-21,780.138
2012-08-22,771.285
2012-08-23,772.008
2012-08-24,768.36
2012-08-27,767.607
2012-08-28,765.832
2012-08-29,765.9
2012-08-30,762.007
2012-08-31,768.978
2012-09-03,775.835
2012-09-04,769.767
2012-09-05,775.863
2012-09-06,793.445
2012-09-07,806.662
2012-09-10,808.445
2012-09-11,806.694
2012-09-12,811.054
2012-09-13,813.658
2012-09-14,837.033
2012-09-17,835.635
2012-09-18,825.596
2012-09-19,827.245
2012-09-20,823.7
2012-09-21,827.665
2012-09-24,820.757
2012-09-25,829.053
2012-09-26,809.549
2012-09-27,811.32
2012-09-28,806.338
2012-10-01,815.562
2012-10-02,816.509
2012-10-03,814.042
2012-10-04,823.171
2012-10-05,830.249
2012-10-08,814.729
2012-10-09,811.021
2012-10-10,808.673
2012-10-11,817.706
2012-10-12,816.729
2012-10-15,818.118
2012-10-16,833.066
2012-10-17,841.729
2012-10-18,843.477
2012-10-19,836.777
2012-10-22,834.554
2012-10-23,819.384
2012-10-24,823.188
2012-10-25,835.909
2012-10-26,831.275
2012-10-29,826.534
2012-10-30,832.954
2012-10-31,833.02
2012-11-01,847.067
2012-11-02,842.267
2012-11-05,832.879
2012-11-06,840.779
2012-11-07,829.846
2012-11-08,824.779
2012-11-09,817.321
2012-11-12,814.602
2012-11-13,816.983
2012-11-14,810.423
2012-11-15,805.913
2012-11-16,794.435
2012-11-19,811.411
2012-11-20,814.976
2012-11-21,816.662
2012-11-22,824.06
2012-11-23,830.981
2012-11-26,827.715
2012-11-27,830.57
2012-11-28,831.57
2012-11-29,844.886
2012-11-30,845.535
2012-12-03,850.466
2012-12-04,853.496
2012-12-05,855.961
2012-12-06,860.382
2012-12-07,859.766
2012-12-10,862.29
2012-12-11,865.062
2012-12-12,869.397
2012-12-13,871.992
2012-12-14,872.883
2012-12-17,877.099
2012-12-18,884.823
2012-12-19,895.478
2012-12-20,897.007
2012-12-21,887.143
2012-12-24,887.005
2012-12-25,887.005
2012-12-26,887.115
2012-12-27,887.546
2012-12-28,883.805
2012-12-31,887.951
2013-01-01,887.951
2013-01-02,906.98
2013-01-03,903.666
2013-01-04,899.998
2013-01-07,902.876
2013-01-08,896.563
2013-01-09,899.943
2013-01-10,908.129
2013-01-11,915.523
2013-01-14,910.016
2013-01-15,912.537
2013-01-16,904.375
2013-01-17,909.563
2013-01-18,905.319
2013-01-21,906.442
2013-01-22,905.376
2013-01-23,899.0
2013-01-24,906.108
2013-01-25,911.277
2013-01-28,905.215
2013-01-29,908.217
2013-01-30,906.981
2013-01-31,905.874
2013-02-01,911.925
2013-02-04,900.199
2013-02-05,900.631
2013-02-06,907.972
2013-02-07,908.288
2013-02-08,923.99
2013-02-11,914.956
2013-02-12,923.436
2013-02-13,924.347
2013-02-14,917.29
2013-02-15,918.201
2013-02-18,914.408
2013-02-19,923.52
2013-02-20,917.435
2013-02-21,903.52
2013-02-22,911.65
2013-02-25,899.494
2013-02-26,887.49
2013-02-27,893.458
2013-02-28,902.986
2013-03-01,899.059
2013-03-04,897.02
2013-03-05,914.954
2013-03-06,913.242
2013-03-07,912.539
2013-03-08,908.345
2013-03-11,905.18
2013-03-12,902.889
2013-03-13,904.177
2013-03-14,918.342
2013-03-15,921.004
2013-03-18,919.043
2013-03-19,914.9
2013-03-20,919.731
2013-03-21,919.262
2013-03-22,922.964
2013-03-25,915.35
2013-03-26,916.4
2013-03-27,906.577
2013-03-28,917.643
2013-03-29,917.643
2013-04-01,920.544
2013-04-02,924.556
2013-04-03,916.419
2013-04-04,906.193
2013-04-05,899.201
2013-04-08,898.042
2013-04-09,906.438
2013-04-10,927.165
2013-04-11,942.786
2013-04-12,939.99
2013-04-15,928.896
2013-04-16,922.318
2013-04-17,912.667
2013-04-18,914.27
2013-04-19,920.052
2013-04-22,920.322
2013-04-23,942.31
2013-04-24,950.643
2013-04-25,969.68
2013-04-26,970.56
2013-04-29,971.708
2013-04-30,968.585
2013-05-01,973.292
2013-05-02,969.516
2013-05-03,986.43
2013-05-06,984.054
2013-05-07,983.488
2013-05-08,998.365
2013-05-09,1000.373
2013-05-10,993.13
2013-05-13,992.211
2013-05-14,993.55
2013-05-15,1006.576
2013-05-16,1019.268
2013-05-17,1021.061
2013-05-20,1021.759
2013-05-21,1021.024
2013-05-22,1017.841
2013-05-23,998.968
2013-05-24,996.365
2013-05-27,993.897
2013-05-28,1003.645
2013-05-29,991.165
2013-05-30,1004.172
2013-05-31,991.595
2013-06-03,991.209
2013-06-04,995.229
2013-06-05,979.316
2013-06-06,972.542
2013-06-07,988.859
2013-06-10,987.122
2013-06-11,972.798
2013-06-12,975.273
2013-06-13,971.103
2013-06-14,981.992
2013-06-17,989.895
2013-06-18,989.506
2013-06-19,989.943
2013-06-20,952.243
2013-06-21,936.857
2013-06-24,922.025
2013-06-25,936.558
2013-06-26,944.975
2013-06-27,947.14
2013-06-28,946.741
2013-07-01,967.782
2013-07-02,963.188
2013-07-03,965.829
2013-07-04,979.233
2013-07-05,963.974
2013-07-08,981.038
2013-07-09,985.23
2013-07-10,989.474
2013-07-11,1009.453
2013-07-12,1011.943
2013-07-15,1015.849
2013-07-16,1012.203
2013-07-17,1018.628
2013-07-18,1031.894
2013-07-19,1034.9
2013-07-22,1041.587
2013-07-23,1038.769
2013-07-24,1042.837
2013-07-25,1033.404
2013-07-26,1030.866
2013-07-29,1031.866
2013-07-30,1032.201
2013-07-31,1030.087
2013-08-01,1043.085
2013-08-02,1052.732
2013-08-05,1059.794
2013-08-06,1056.88
2013-08-07,1057.192
2013-08-08,1064.761
2013-08-09,1060.889
2013-08-12,1054.99
2013-08-13,1055.036
2013-08-14,1059.225
2013-08-15,1033.734
2013-08-16,1046.729
2013-08-19,1051.395
2013-08-20,1046.313
2013-08-21,1043.731
2013-08-22,1043.869
2013-08-23,1054.081
2013-08-26,1053.067
2013-08-27,1037.65
2013-08-28,1030.273
2013-08-29,1032.148
2013-08-30,1020.345
2013-09-02,1046.752
2013-09-03,1038.963
2013-09-04,1042.685
2013-09-05,1052.287
2013-09-06,1058.667
2013-09-09,1071.982
2013-09-10,1089.434
2013-09-11,1093.769
2013-09-12,1092.136
2013-09-13,1097.866
2013-09-16,1109.692
2013-09-17,1099.904
2013-09-18,1097.123
2013-09-19,1111.029
2013-09-20,1097.786
2013-09-23,1091.614
2013-09-24,1096.119
2013-09-25,1097.797
2013-09-26,1094.01
2013-09-27,1095.711
2013-09-30,1097.358
2013-10-01,1101.482
2013-10-02,1097.505
2013-10-03,1093.61
2013-10-04,1086.76
2013-10-07,1082.46
2013-10-08,1071.65
2013-10-09,1058.35
2013-10-10,1079.873
2013-10-11,1086.851
2013-10-14,1098.842
2013-10-15,1105.899
2013-10-16,1109.31
2013-10-17,1128.053
2013-10-18,1142.193
2013-10-21,1145.526
2013-10-22,1150.39
2013-10-23,1150.118
2013-10-24,1152.008
2013-10-25,1151.134
2013-10-28,1144.622
2013-10-29,1148.121
2013-10-30,1150.773
2013-10-31,1145.563
2013-11-01,1132.349
2013-11-04,1134.983
2013-11-05,1132.204
2013-11-06,1137.775
2013-11-07,1133.826
2013-11-08,1128.702
2013-11-11,1130.86
2013-11-12,1125.329
2013-11-13,1114.404
2013-11-14,1127.373
2013-11-15,1128.369
2013-11-18,1132.615
2013-11-19,1126.083
2013-11-20,1125.751
2013-11-21,1122.551
2013-11-22,1127.759
2013-11-25,1132.816
2013-11-26,1131.095
2013-11-27,1143.735
2013-11-28,1146.291
2013-11-29,1147.622
2013-12-02,1134.555
2013-12-03,1122.23
2013-12-04,1117.5
2013-12-05,1115.434
2013-12-06,1123.941
2013-12-09,1129.102
2013-12-10,1130.606
2013-12-11,1125.712
2013-12-12,1110.031
2013-12-13,1106.465
2013-12-16,1120.203
2013-12-17,1115.073
2013-12-18,1126.337
2013-12-19,1144.335
2013-12-20,1150.209
2013-12-23,1160.007
2013-12-24,1166.085
2013-12-25,1166.085
2013-12-26,1169.681
2013-12-27,1181.397
2013-12-30,1184.013
2013-12-31,1188.861
2014-01-01,1188.861
2014-01-02,1175.847
2014-01-03,1183.506
2014-01-06,1184.233
2014-01-07,1187.278
2014-01-08,1189.58
2014-01-09,1186.539
2014-01-10,1205.13
2014-01-13,1203.512
2014-01-14,1209.237
2014-01-15,1207.265
2014-01-16,1202.005
2014-01-17,1213.808
2014-01-20,1212.716
2014-01-21,1213.514
2014-01-22,1220.514
2014-01-23,1212.853
2014-01-24,1184.231
2014-01-27,1176.775
2014-01-28,1192.178
2014-01-29,1184.712
2014-01-30,1181.916
2014-01-31,1172.508
2014-02-03,1156.849
2014-02-04,1152.836
2014-02-05,1157.435
2014-02-06,1176.731
2014-02-07,1188.952
2014-02-10,1193.266
2014-02-11,1214.201
2014-02-12,1222.284
2014-02-13,1221.135
2014-02-14,1233.058
2014-02-17,1244.308
2014-02-18,1251.137
2014-02-19,1255.504
2014-02-20,1252.685
2014-02-21,1258.385
2014-02-24,1258.811
2014-02-25,1262.57
2014-02-26,1250.104
2014-02-27,1255.941
2014-02-28,1279.376
2014-03-03,1252.87
2014-03-04,1272.712
2014-03-05,1275.734
2014-03-06,1278.431
2014-03-07,1266.912
2014-03-10,1253.511
2014-03-11,1250.595
2014-03-12,1239.387
2014-03-13,1235.454
2014-03-14,1224.173
2014-03-17,1240.949
2014-03-18,1237.863
2014-03-19,1237.568
2014-03-20,1216.287
2014-03-21,1213.496
2014-03-24,1202.503
2014-03-25,1219.555
2014-03-26,1233.425
2014-03-27,1230.61
2014-03-28,1229.483
2014-03-31,1235.596
2014-04-01,1243.185
2014-04-02,1248.254
2014-04-03,1243.324
2014-04-04,1252.017
2014-04-07,1240.823
2014-04-08,1232.33
2014-04-09,1245.528
2014-04-10,1246.289
2014-04-11,1222.756
2014-04-14,1211.852
2014-04-15,1202.468
2014-04-16,1218.016
2014-04-17,1233.022
2014-04-18,1233.022
2014-04-21,1232.619
2014-04-22,1242.746
2014-04-23,1236.836
2014-04-24,1239.039
2014-04-25,1232.723
2014-04-28,1230.826
2014-04-29,1243.618
2014-04-30,1247.1
2014-05-01,1249.401
2014-05-02,1252.892
2014-05-05,1252.521
2014-05-06,1262.561
2014-05-07,1257.81
2014-05-08,1267.336
2014-05-09,1254.554
2014-05-12,1261.839
2014-05-13,1262.859
2014-05-14,1256.289
2014-05-15,1233.881
2014-05-16,1221.751
2014-05-19,1222.662
2014-05-20,1225.609
2014-05-21,1237.873
2014-05-22,1241.502
2014-05-23,1241.43
2014-05-26,1241.762
2014-05-27,1250.176
2014-05-28,1250.223
2014-05-29,1248.35
2014-05-30,1254.156
2014-06-02,1256.726
2014-06-03,1246.028
2014-06-04,1249.27
2014-06-05,1253.514
2014-06-06,1271.135
2014-06-09,1272.59
2014-06-10,1268.572
2014-06-11,1262.999
2014-06-12,1266.418
2014-06-13,1248.806
2014-06-16,1242.543
2014-06-17,1234.978
2014-06-18,1231.59
2014-06-19,1246.605
2014-06-20,1244.139
2014-06-23,1236.41
2014-06-24,1227.095
2014-06-25,1221.532
2014-06-26,1236.598
2014-06-27,1243.242
2014-06-30,1250.643
2014-07-01,1263.122
2014-07-02,1268.568
2014-07-03,1277.555
2014-07-04,1278.014
2014-07-07,1264.218
2014-07-08,1246.666
2014-07-09,1239.252
2014-07-10,1232.343
2014-07-11,1233.96
2014-07-14,1243.105
2014-07-15,1239.545
2014-07-16,1254.976
2014-07-17,1245.332
2014-07-18,1246.177
2014-07-21,1238.499
2014-07-22,1251.76
2014-07-23,1255.173
2014-07-24,1247.968
2014-07-25,1241.243
2014-07-28,1238.357
2014-07-29,1239.337
2014-07-30,1230.799
2014-07-31,1218.432
2014-08-01,1204.366
2014-08-04,1202.047
2014-08-05,1203.057
2014-08-06,1190.857
2014-08-07,1188.394
2014-08-08,1182.418
2014-08-11,1194.905
2014-08-12,1195.024
2014-08-13,1195.108
2014-08-14,1203.114
2014-08-15,1203.622
2014-08-18,1214.921
2014-08-19,1213.887
2014-08-20,1207.922
2014-08-21,1210.213
2014-08-22,1209.715
2014-08-25,1210.591
2014-08-26,1221.146
2014-08-27,1223.406
2014-08-28,1216.72
2014-08-29,1217.616
2014-09-01,1222.251
2014-09-02,1214.322
2014-09-03,1216.182
2014-09-04,1218.223
2014-09-05,1207.658
2014-09-08,1183.351
2014-09-09,1180.003
2014-09-10,1180.25
2014-09-11,1182.898
2014-09-12,1186.464
2014-09-15,1183.341
2014-09-16,1175.982
2014-09-17,1186.214
2014-09-18,1201.58
2014-09-19,1205.981
2014-09-22,1200.416
2014-09-23,1185.288
2014-09-24,1187.334
2014-09-25,1176.565
2014-09-26,1169.466
2014-09-29,1167.202
2014-09-30,1160.712
2014-10-01,1146.712
2014-10-02,1122.812
2014-10-03,1125.966
2014-10-06,1133.888
2014-10-07,1125.492
2014-10-08,1116.78
2014-10-09,1112.089
2014-10-10,1090.139
2014-10-13,1087.983
2014-10-14,1087.852
2014-10-15,1069.984
2014-10-16,1081.85
2014-10-17,1106.277
2014-10-20,1109.369
2014-10-21,1133.324
2014-10-22,1137.235
2014-10-23,1135.574
2014-10-24,1136.193
2014-10-27,1136.442
2014-10-28,1146.184
2014-10-29,1153.104
2014-10-30,1149.811
2014-10-31,1162.66
2014-11-03,1153.749
2014-11-04,1155.772
2014-11-05,1166.544
2014-11-06,1163.491
2014-11-07,1151.245
2014-11-10,1162.02
2014-11-11,1170.179
2014-11-12,1161.737
2014-11-13,1157.657
2014-11-14,1155.456
2014-11-17,1159.01
2014-11-18,1165.811
2014-11-19,1161.712
2014-11-20,1162.905
2014-11-21,1166.954
2014-11-24,1170.527
2014-11-25,1177.812
2014-11-26,1180.85
2014-11-27,1183.832
2014-11-28,1181.557
2014-12-01,1175.934
2014-12-02,1181.162
2014-12-03,1183.832
2014-12-04,1182.193
2014-12-05,1187.28
2014-12-08,1182.681
2014-12-09,1164.861
2014-12-10,1166.976
2014-12-11,1161.867
2014-12-12,1138.716
2014-12-15,1118.611
2014-12-16,1145.882
2014-12-17,1140.076
2014-12-18,1163.175
2014-12-19,1176.313
2014-12-22,1184.684
2014-12-23,1183.319
2014-12-24,1185.61
2014-12-25,1185.61
2014-12-26,1186.525
2014-12-29,1183.789
2014-12-30,1176.541
2014-12-31,1186.306
2015-01-01,1186.306
2015-01-02,1167.281
2015-01-05,1140.113
2015-01-06,1123.391
2015-01-07,1123.461
2015-01-08,1143.362
2015-01-09,1141.699
2015-01-12,1142.044
2015-01-13,1158.365
2015-01-14,1142.859
2015-01-15,1150.097
2015-01-16,1149.484
2015-01-19,1163.606
2015-01-20,1171.88
2015-01-21,1178.51
2015-01-22,1188.334
2015-01-23,1190.744
2015-01-26,1195.392
2015-01-27,1200.212
2015-01-28,1205.146
2015-01-29,1197.066
2015-01-30,1183.909
2015-02-02,1188.386
2015-02-03,1207.99
2015-02-04,1214.384
2015-02-05,1228.866
2015-02-06,1224.163
2015-02-09,1210.35
2015-02-10,1220.767
2015-02-11,1217.875
2015-02-12,1234.824
2015-02-13,1240.126
2015-02-16,1239.021
2015-02-17,1238.418
2015-02-18,1251.461
2015-02-19,1258.363
2015-02-20,1256.009
2015-02-23,1268.65
2015-02-24,1271.419
2015-02-25,1277.484
2015-02-26,1276.114
2015-02-27,1281.302
2015-03-02,1275.976
2015-03-03,1269.016
2015-03-04,1259.838
2015-03-05,1273.323
2015-03-06,1254.279
2015-03-09,1248.152
2015-03-10,1225.136
2015-03-11,1216.357
2015-03-12,1218.808
2015-03-13,1208.112
2015-03-16,1222.86
2015-03-17,1217.981
2015-03-18,1227.016
2015-03-19,1238.865
2015-03-20,1262.02
2015-03-23,1264.146
2015-03-24,1264.396
2015-03-25,1261.116
2015-03-26,1236.632
2015-03-27,1235.407
2015-03-30,1233.218
2015-03-31,1228.261
2015-04-01,1228.21
2015-04-02,1238.587
2015-04-03,1238.587
2015-04-06,1250.907
2015-04-07,1260.966
2015-04-08,1265.848
2015-04-09,1264.561
2015-04-10,1269.473
2015-04-13,1262.578
2015-04-14,1276.309
2015-04-15,1275.216
2015-04-16,1277.989
2015-04-17,1269.872
2015-04-20,1269.85
2015-04-21,1277.361
2015-04-22,1278.357
2015-04-23,1283.222
2015-04-24,1297.216
2015-04-27,1303.5
2015-04-28,1303.007
2015-04-29,1302.276
2015-04-30,1299.547
2015-05-01,1277.088
2015-05-04,1271.998
2015-05-05,1272.221
2015-05-06,1274.029
2015-05-07,1271.748
2015-05-08,1330.464
2015-05-11,1341.267
2015-05-12,1332.957
2015-05-13,1350.253
2015-05-14,1361.919
2015-05-15,1373.128
2015-05-18,1366.139
2015-05-19,1367.617
2015-05-20,1366.996
2015-05-21,1376.46
2015-05-22,1364.291
2015-05-25,1364.291
2015-05-26,1342.513
