Date,GERMANY SMALL CAP Small Cap
2010-09-23,197.753
2010-09-24,202.501
2010-09-27,202.892
2010-09-28,204.343
2010-09-29,205.168
2010-09-30,205.956
2010-10-01,207.479
2010-10-04,204.921
2010-10-05,209.027
2010-10-06,211.128
2010-10-07,212.216
2010-10-08,213.557
2010-10-11,214.643
2010-10-12,213.872
2010-10-13,220.031
2010-10-14,222.996
2010-10-15,222.118
2010-10-18,221.805
2010-10-19,217.287
2010-10-20,221.067
2010-10-21,223.692
2010-10-22,223.182
2010-10-25,226.167
2010-10-26,223.767
2010-10-27,220.914
2010-10-28,223.584
2010-10-29,224.717
2010-11-01,225.194
2010-11-02,228.623
2010-11-03,228.328
2010-11-04,234.198
2010-11-05,230.746
2010-11-08,228.622
2010-11-09,230.313
2010-11-10,223.903
2010-11-11,220.982
2010-11-12,221.722
2010-11-15,222.237
2010-11-16,216.438
2010-11-17,217.649
2010-11-18,223.091
2010-11-19,224.096
2010-11-22,222.937
2010-11-23,215.98
2010-11-24,219.001
2010-11-25,222.134
2010-11-26,219.182
2010-11-29,213.541
2010-11-30,212.147
2010-12-01,217.843
2010-12-02,224.348
2010-12-03,228.599
2010-12-06,228.612
2010-12-07,231.021
2010-12-08,228.459
2010-12-09,227.375
2010-12-10,229.0
2010-12-13,234.123
2010-12-14,234.168
2010-12-15,233.176
2010-12-16,231.106
2010-12-17,229.296
2010-12-20,229.762
2010-12-21,232.368
2010-12-22,233.592
2010-12-23,234.019
2010-12-24,234.941
2010-12-27,234.113
2010-12-28,234.243
2010-12-29,235.619
2010-12-30,238.629
2010-12-31,241.028
2011-01-03,242.049
2011-01-04,241.439
2011-01-05,236.219
2011-01-06,234.987
2011-01-07,233.869
2011-01-10,229.904
2011-01-11,234.092
2011-01-12,240.141
2011-01-13,244.682
2011-01-14,245.098
2011-01-17,243.165
2011-01-18,247.238
2011-01-19,246.048
2011-01-20,240.303
2011-01-21,244.028
2011-01-24,244.783
2011-01-25,244.664
2011-01-26,248.417
2011-01-27,250.095
2011-01-28,246.371
2011-01-31,246.878
2011-02-01,251.843
2011-02-02,251.467
2011-02-03,248.549
2011-02-04,248.445
2011-02-07,251.324
2011-02-08,254.218
2011-02-09,254.421
2011-02-10,250.733
2011-02-11,251.103
2011-02-14,251.494
2011-02-15,251.587
2011-02-16,250.973
2011-02-17,250.407
2011-02-18,251.674
2011-02-21,248.461
2011-02-22,248.495
2011-02-23,244.896
2011-02-24,242.517
2011-02-25,246.849
2011-02-28,250.186
2011-03-01,251.631
2011-03-02,250.84
2011-03-03,253.04
2011-03-04,253.329
2011-03-07,255.324
2011-03-08,253.602
2011-03-09,254.651
2011-03-10,249.399
2011-03-11,246.617
2011-03-14,246.14
2011-03-15,239.097
2011-03-16,237.808
2011-03-17,243.787
2011-03-18,248.062
2011-03-21,254.482
2011-03-22,253.733
2011-03-23,252.557
2011-03-24,257.008
2011-03-25,256.704
2011-03-28,257.048
2011-03-29,256.391
2011-03-30,258.859
2011-03-31,260.932
2011-04-01,262.957
2011-04-04,266.071
2011-04-05,265.996
2011-04-06,269.342
2011-04-07,267.008
2011-04-08,270.649
2011-04-11,269.709
2011-04-12,266.13
2011-04-13,268.151
2011-04-14,266.384
2011-04-15,266.771
2011-04-18,257.592
2011-04-19,261.122
2011-04-20,269.788
2011-04-21,272.115
2011-04-22,272.115
2011-04-25,271.919
2011-04-26,274.49
2011-04-27,275.466
2011-04-28,279.156
2011-04-29,281.556
2011-05-02,283.923
2011-05-03,280.857
2011-05-04,278.155
2011-05-05,273.047
2011-05-06,274.617
2011-05-09,270.285
2011-05-10,274.645
2011-05-11,273.523
2011-05-12,269.866
2011-05-13,271.514
2011-05-16,271.146
2011-05-17,267.608
2011-05-18,269.445
2011-05-19,271.056
2011-05-20,269.087
2011-05-23,262.182
2011-05-24,264.647
2011-05-25,264.075
2011-05-26,263.832
2011-05-27,268.417
2011-05-30,270.43
2011-05-31,274.834
2011-06-01,275.735
2011-06-02,273.469
2011-06-03,275.885
2011-06-06,275.719
2011-06-07,276.925
2011-06-08,272.17
2011-06-09,272.774
2011-06-10,267.606
2011-06-13,267.612
2011-06-14,272.902
2011-06-15,267.625
2011-06-16,262.41
2011-06-17,264.955
2011-06-20,263.377
2011-06-21,268.357
2011-06-22,269.226
2011-06-23,260.467
2011-06-24,260.488
2011-06-27,261.015
2011-06-28,263.656
2011-06-29,269.943
2011-06-30,275.983
2011-07-01,277.357
2011-07-04,281.002
2011-07-05,279.13
2011-07-06,275.046
2011-07-07,279.108
2011-07-08,274.307
2011-07-11,262.814
2011-07-12,260.738
2011-07-13,267.471
2011-07-14,261.888
2011-07-15,259.381
2011-07-18,251.612
2011-07-19,257.519
2011-07-20,259.387
2011-07-21,264.017
2011-07-22,265.301
2011-07-25,265.047
2011-07-26,266.468
2011-07-27,260.697
2011-07-28,256.094
2011-07-29,256.016
2011-08-01,249.993
2011-08-02,241.106
2011-08-03,235.597
2011-08-04,221.328
2011-08-05,218.788
2011-08-08,205.677
2011-08-09,213.482
2011-08-10,208.371
2011-08-11,217.718
2011-08-12,223.05
2011-08-15,229.518
2011-08-16,223.923
2011-08-17,221.575
2011-08-18,207.911
2011-08-19,207.445
2011-08-22,207.674
2011-08-23,209.799
2011-08-24,215.69
2011-08-25,214.285
2011-08-26,213.197
2011-08-29,220.892
2011-08-30,220.504
2011-08-31,225.858
2011-09-01,223.834
2011-09-02,216.118
2011-09-05,204.827
2011-09-06,201.526
2011-09-07,209.318
2011-09-08,210.215
2011-09-09,200.205
2011-09-12,193.346
2011-09-13,196.586
2011-09-14,201.071
2011-09-15,206.045
2011-09-16,208.128
2011-09-19,201.301
2011-09-20,204.509
2011-09-21,201.4
2011-09-22,188.922
2011-09-23,188.088
2011-09-26,188.741
2011-09-27,199.226
2011-09-28,197.879
2011-09-29,199.322
2011-09-30,191.336
2011-10-03,185.101
2011-10-04,177.819
2011-10-05,182.858
2011-10-06,189.862
2011-10-07,192.435
2011-10-10,198.357
2011-10-11,198.548
2011-10-12,205.387
2011-10-13,203.201
2011-10-14,208.622
2011-10-17,205.035
2011-10-18,204.827
2011-10-19,207.993
2011-10-20,202.391
2011-10-21,209.437
2011-10-24,213.249
2011-10-25,211.928
2011-10-26,211.253
2011-10-27,221.734
2011-10-28,221.599
2011-10-31,213.634
2011-11-01,201.24
2011-11-02,205.725
2011-11-03,209.96
2011-11-04,210.117
2011-11-07,207.39
2011-11-08,209.41
2011-11-09,202.703
2011-11-10,200.907
2011-11-11,209.543
2011-11-14,206.106
2011-11-15,201.501
2011-11-16,200.705
2011-11-17,197.88
2011-11-18,196.074
2011-11-21,188.153
2011-11-22,186.044
2011-11-23,181.839
2011-11-24,183.955
2011-11-25,183.917
2011-11-28,191.417
2011-11-29,192.172
2011-11-30,201.355
2011-12-01,199.016
2011-12-02,200.061
2011-12-05,202.088
2011-12-06,198.828
2011-12-07,197.138
2011-12-08,192.025
2011-12-09,194.152
2011-12-12,188.032
2011-12-13,186.894
2011-12-14,181.164
2011-12-15,183.743
2011-12-16,184.074
2011-12-19,182.286
2011-12-20,187.996
2011-12-21,186.618
2011-12-22,187.8
2011-12-23,189.035
2011-12-26,189.035
2011-12-27,189.908
2011-12-28,186.944
2011-12-29,187.948
2011-12-30,190.549
2012-01-02,194.448
2012-01-03,198.577
2012-01-04,194.256
2012-01-05,191.99
2012-01-06,191.364
2012-01-09,190.34
2012-01-10,192.481
2012-01-11,191.831
2012-01-12,195.632
2012-01-13,193.198
2012-01-16,194.388
2012-01-17,197.989
2012-01-18,200.832
2012-01-19,203.977
2012-01-20,204.043
2012-01-23,207.577
2012-01-24,203.881
2012-01-25,204.706
2012-01-26,211.385
2012-01-27,210.381
2012-01-30,206.833
2012-01-31,208.734
2012-02-01,214.85
2012-02-02,216.807
2012-02-03,218.879
2012-02-06,218.04
2012-02-07,218.675
2012-02-08,220.273
2012-02-09,221.719
2012-02-10,218.165
2012-02-13,219.71
2012-02-14,217.597
2012-02-15,217.691
2012-02-16,215.587
2012-02-17,220.608
2012-02-20,225.241
2012-02-21,223.758
2012-02-22,221.191
2012-02-23,221.993
2012-02-24,225.986
2012-02-27,223.441
2012-02-28,225.301
2012-02-29,224.459
2012-03-01,224.338
2012-03-02,222.612
2012-03-05,221.268
2012-03-06,211.588
2012-03-07,212.82
2012-03-08,218.781
2012-03-09,218.633
2012-03-12,218.842
2012-03-13,221.266
2012-03-14,220.364
2012-03-15,222.93
2012-03-16,225.244
2012-03-19,226.56
2012-03-20,223.358
2012-03-21,222.716
2012-03-22,220.595
2012-03-23,223.343
2012-03-26,228.081
2012-03-27,228.626
2012-03-28,225.72
2012-03-29,222.639
2012-03-30,225.591
2012-04-02,227.871
2012-04-03,228.457
2012-04-04,218.505
2012-04-05,218.871
2012-04-06,218.871
2012-04-09,218.997
2012-04-10,214.412
2012-04-11,216.812
2012-04-12,221.995
2012-04-13,218.055
2012-04-16,217.625
2012-04-17,222.196
2012-04-18,220.356
2012-04-19,219.02
2012-04-20,221.143
2012-04-23,213.525
2012-04-24,216.79
2012-04-25,221.141
2012-04-26,225.37
2012-04-27,228.536
2012-04-30,228.486
2012-05-01,228.304
2012-05-02,226.538
2012-05-03,226.0
2012-05-04,220.643
2012-05-07,220.029
2012-05-08,216.01
2012-05-09,213.151
2012-05-10,215.993
2012-05-11,217.817
2012-05-14,212.942
2012-05-15,210.329
2012-05-16,208.83
2012-05-17,206.554
2012-05-18,203.677
2012-05-21,206.57
2012-05-22,210.761
2012-05-23,205.317
2012-05-24,205.242
2012-05-25,204.355
2012-05-28,205.57
2012-05-29,208.41
2012-05-30,202.548
2012-05-31,201.327
2012-06-01,196.124
2012-06-04,194.615
2012-06-05,194.128
2012-06-06,200.806
2012-06-07,204.7
2012-06-08,201.598
2012-06-11,201.626
2012-06-12,199.647
2012-06-13,200.382
2012-06-14,199.634
2012-06-15,202.085
2012-06-18,202.135
2012-06-19,206.59
2012-06-20,209.332
2012-06-21,207.465
2012-06-22,204.358
2012-06-25,199.752
2012-06-26,198.313
2012-06-27,198.853
2012-06-28,196.921
2012-06-29,207.986
2012-07-02,209.1
2012-07-03,212.481
2012-07-04,211.408
2012-07-05,208.203
2012-07-06,203.678
2012-07-09,202.957
2012-07-10,204.531
2012-07-11,203.436
2012-07-12,200.426
2012-07-13,205.326
2012-07-16,206.272
2012-07-17,205.974
2012-07-18,208.457
2012-07-19,211.423
2012-07-20,207.105
2012-07-23,199.332
2012-07-24,199.096
2012-07-25,200.546
2012-07-26,206.917
2012-07-27,209.207
2012-07-30,208.851
2012-07-31,209.043
2012-08-01,208.772
2012-08-02,202.977
2012-08-03,210.696
2012-08-06,215.003
2012-08-07,216.019
2012-08-08,212.304
2012-08-09,211.789
2012-08-10,211.566
2012-08-13,210.648
2012-08-14,210.935
2012-08-15,209.5
2012-08-16,212.746
2012-08-17,213.959
2012-08-20,213.144
2012-08-21,217.234
2012-08-22,214.549
2012-08-23,215.209
2012-08-24,213.542
2012-08-27,214.634
2012-08-28,214.803
2012-08-29,214.628
2012-08-30,212.66
2012-08-31,216.121
2012-09-03,216.699
2012-09-04,214.138
2012-09-05,214.471
2012-09-06,218.57
2012-09-07,223.937
2012-09-10,222.601
2012-09-11,224.486
2012-09-12,226.62
2012-09-13,225.994
2012-09-14,233.181
2012-09-17,232.375
2012-09-18,229.549
2012-09-19,230.068
2012-09-20,228.534
2012-09-21,230.117
2012-09-24,227.754
2012-09-25,229.493
2012-09-26,223.385
2012-09-27,224.893
2012-09-28,224.978
2012-10-01,228.307
2012-10-02,228.908
2012-10-03,228.725
2012-10-04,231.814
2012-10-05,235.475
2012-10-08,232.408
2012-10-09,230.366
2012-10-10,228.993
2012-10-11,230.869
2012-10-12,231.629
2012-10-15,232.129
2012-10-16,237.0
2012-10-17,239.531
2012-10-18,238.901
2012-10-19,236.031
2012-10-22,236.739
2012-10-23,230.99
2012-10-24,231.788
2012-10-25,232.681
2012-10-26,232.782
2012-10-29,232.148
2012-10-30,234.682
2012-10-31,234.347
2012-11-01,235.816
2012-11-02,234.113
2012-11-05,232.58
2012-11-06,234.048
2012-11-07,231.119
2012-11-08,229.101
2012-11-09,227.35
2012-11-12,227.744
2012-11-13,227.093
2012-11-14,226.977
2012-11-15,224.615
2012-11-16,221.057
2012-11-19,227.26
2012-11-20,228.683
2012-11-21,229.519
2012-11-22,233.237
2012-11-23,235.739
2012-11-26,235.967
2012-11-27,237.185
2012-11-28,236.665
2012-11-29,240.219
2012-11-30,241.064
2012-12-03,242.271
2012-12-04,241.948
2012-12-05,242.374
2012-12-06,243.102
2012-12-07,241.391
2012-12-10,240.939
2012-12-11,243.886
2012-12-12,245.233
2012-12-13,245.879
2012-12-14,246.934
2012-12-17,247.475
2012-12-18,250.44
2012-12-19,253.001
2012-12-20,252.244
2012-12-21,249.173
2012-12-24,249.561
2012-12-25,249.561
2012-12-26,250.071
2012-12-27,250.406
2012-12-28,249.107
2012-12-31,248.41
2013-01-01,248.41
2013-01-02,254.004
2013-01-03,252.54
2013-01-04,252.283
2013-01-07,253.395
2013-01-08,252.631
2013-01-09,255.229
2013-01-10,258.483
2013-01-11,260.214
2013-01-14,260.455
2013-01-15,257.784
2013-01-16,258.323
2013-01-17,261.791
2013-01-18,261.282
2013-01-21,262.355
2013-01-22,261.517
2013-01-23,263.492
2013-01-24,266.343
2013-01-25,268.828
2013-01-28,269.285
2013-01-29,266.887
2013-01-30,268.03
2013-01-31,266.06
2013-02-01,272.39
2013-02-04,265.897
2013-02-05,266.576
2013-02-06,267.73
2013-02-07,265.102
2013-02-08,267.106
2013-02-11,266.757
2013-02-12,270.25
2013-02-13,273.331
2013-02-14,270.442
2013-02-15,271.935
2013-02-18,271.525
2013-02-19,275.983
2013-02-20,276.373
2013-02-21,269.633
2013-02-22,270.763
2013-02-25,272.612
2013-02-26,266.472
2013-02-27,269.349
2013-02-28,270.42
2013-03-01,268.133
2013-03-04,266.735
2013-03-05,270.485
2013-03-06,269.103
2013-03-07,271.152
2013-03-08,268.388
2013-03-11,268.428
2013-03-12,269.523
2013-03-13,267.619
2013-03-14,269.792
2013-03-15,272.761
2013-03-18,270.077
2013-03-19,266.114
2013-03-20,267.183
2013-03-21,264.909
2013-03-22,266.252
2013-03-25,264.068
2013-03-26,265.179
2013-03-27,260.571
2013-03-28,263.093
2013-03-29,263.093
2013-04-01,263.216
2013-04-02,265.397
2013-04-03,264.317
2013-04-04,260.167
2013-04-05,257.69
2013-04-08,258.907
2013-04-09,260.293
2013-04-10,266.395
2013-04-11,270.155
2013-04-12,267.645
2013-04-15,264.626
2013-04-16,263.201
2013-04-17,256.545
2013-04-18,256.601
2013-04-19,257.774
2013-04-22,257.672
2013-04-23,261.708
2013-04-24,262.034
2013-04-25,263.907
2013-04-26,263.269
2013-04-29,265.809
2013-04-30,268.642
2013-05-01,268.825
2013-05-02,267.104
2013-05-03,271.24
2013-05-06,270.253
2013-05-07,273.712
2013-05-08,277.701
2013-05-09,276.434
2013-05-10,274.995
2013-05-13,275.602
2013-05-14,277.359
2013-05-15,276.23
2013-05-16,278.005
2013-05-17,276.35
2013-05-20,279.206
2013-05-21,280.951
2013-05-22,280.959
2013-05-23,276.1
2013-05-24,276.53
2013-05-27,279.387
2013-05-28,282.245
2013-05-29,280.818
2013-05-30,283.128
2013-05-31,280.149
2013-06-03,278.481
2013-06-04,280.844
2013-06-05,277.165
2013-06-06,276.491
2013-06-07,278.905
2013-06-10,280.037
2013-06-11,279.082
2013-06-12,279.593
2013-06-13,276.732
2013-06-14,280.255
2013-06-17,281.929
2013-06-18,284.054
2013-06-19,283.934
2013-06-20,271.672
2013-06-21,266.894
2013-06-24,259.189
2013-06-25,263.165
2013-06-26,266.538
2013-06-27,271.024
2013-06-28,268.621
2013-07-01,270.892
2013-07-02,270.1
2013-07-03,266.326
2013-07-04,270.36
2013-07-05,266.21
2013-07-08,269.885
2013-07-09,270.886
2013-07-10,270.89
2013-07-11,276.837
2013-07-12,277.385
2013-07-15,277.452
2013-07-16,278.488
2013-07-17,277.561
2013-07-18,281.394
2013-07-19,281.485
2013-07-22,282.263
2013-07-23,282.558
2013-07-24,284.007
2013-07-25,282.929
2013-07-26,282.98
2013-07-29,283.753
2013-07-30,284.797
2013-07-31,284.269
2013-08-01,287.293
2013-08-02,288.404
2013-08-05,289.276
2013-08-06,289.925
2013-08-07,290.443
2013-08-08,293.907
2013-08-09,294.809
2013-08-12,294.788
2013-08-13,295.609
2013-08-14,298.108
2013-08-15,294.531
2013-08-16,297.141
2013-08-19,297.1
2013-08-20,296.754
2013-08-21,295.977
2013-08-22,298.781
2013-08-23,301.054
2013-08-26,300.136
2013-08-27,293.612
2013-08-28,288.89
2013-08-29,289.506
2013-08-30,286.969
2013-09-02,292.081
2013-09-03,290.598
2013-09-04,292.261
2013-09-05,292.788
2013-09-06,292.615
2013-09-09,295.57
2013-09-10,300.734
2013-09-11,301.713
2013-09-12,301.412
2013-09-13,300.253
2013-09-16,304.843
2013-09-17,302.849
2013-09-18,303.869
2013-09-19,309.27
2013-09-20,307.448
2013-09-23,307.236
2013-09-24,307.4
2013-09-25,307.605
2013-09-26,307.007
2013-09-27,309.653
2013-09-30,309.376
2013-10-01,311.076
2013-10-02,313.092
2013-10-03,313.313
2013-10-04,312.595
2013-10-07,310.51
2013-10-08,310.073
2013-10-09,306.082
2013-10-10,311.155
2013-10-11,313.026
2013-10-14,313.772
2013-10-15,316.382
2013-10-16,315.556
2013-10-17,320.628
2013-10-18,324.673
2013-10-21,327.567
2013-10-22,330.213
2013-10-23,329.351
2013-10-24,330.381
2013-10-25,329.181
2013-10-28,327.82
2013-10-29,328.868
2013-10-30,329.877
2013-10-31,326.233
2013-11-01,323.737
2013-11-04,324.934
2013-11-05,325.205
2013-11-06,328.427
2013-11-07,323.866
2013-11-08,321.679
2013-11-11,325.873
2013-11-12,323.332
2013-11-13,318.975
2013-11-14,323.55
2013-11-15,324.39
2013-11-18,327.221
2013-11-19,325.898
2013-11-20,323.481
2013-11-21,322.306
2013-11-22,324.808
2013-11-25,326.608
2013-11-26,327.913
2013-11-27,328.354
2013-11-28,329.698
2013-11-29,331.228
2013-12-02,329.877
2013-12-03,323.988
2013-12-04,320.368
2013-12-05,322.309
2013-12-06,325.896
2013-12-09,327.894
2013-12-10,327.958
2013-12-11,326.695
2013-12-12,321.399
2013-12-13,319.922
2013-12-16,323.857
2013-12-17,323.984
2013-12-18,327.419
2013-12-19,328.424
2013-12-20,330.27
2013-12-23,332.834
2013-12-24,331.875
2013-12-25,331.875
2013-12-26,332.494
2013-12-27,336.33
2013-12-30,337.365
2013-12-31,336.51
2014-01-01,336.51
2014-01-02,333.067
2014-01-03,335.896
2014-01-06,336.879
2014-01-07,338.343
2014-01-08,338.232
2014-01-09,337.704
2014-01-10,344.069
2014-01-13,346.828
2014-01-14,347.047
2014-01-15,348.994
2014-01-16,348.955
2014-01-17,349.858
2014-01-20,349.483
2014-01-21,349.029
2014-01-22,350.586
2014-01-23,351.258
2014-01-24,342.539
2014-01-27,337.819
2014-01-28,344.163
2014-01-29,342.751
2014-01-30,341.308
2014-01-31,338.944
2014-02-03,335.12
2014-02-04,332.618
2014-02-05,333.461
2014-02-06,340.627
2014-02-07,342.978
2014-02-10,344.19
2014-02-11,348.129
2014-02-12,348.509
2014-02-13,351.412
2014-02-14,353.479
2014-02-17,357.506
2014-02-18,357.63
2014-02-19,357.227
2014-02-20,354.968
2014-02-21,357.723
2014-02-24,358.99
2014-02-25,357.73
2014-02-26,355.421
2014-02-27,355.272
2014-02-28,361.649
2014-03-03,350.223
2014-03-04,357.67
2014-03-05,358.709
2014-03-06,363.426
2014-03-07,359.932
2014-03-10,357.32
2014-03-11,357.169
2014-03-12,352.337
2014-03-13,348.054
2014-03-14,346.041
2014-03-17,354.044
2014-03-18,356.047
2014-03-19,356.964
2014-03-20,350.231
2014-03-21,349.597
2014-03-24,342.324
2014-03-25,346.234
2014-03-26,348.815
2014-03-27,347.289
2014-03-28,350.117
2014-03-31,352.483
2014-04-01,356.349
2014-04-02,357.152
2014-04-03,355.503
2014-04-04,356.307
2014-04-07,351.811
2014-04-08,349.456
2014-04-09,354.134
2014-04-10,354.444
2014-04-11,349.958
2014-04-14,342.75
2014-04-15,337.539
2014-04-16,342.917
2014-04-17,347.616
2014-04-18,347.616
2014-04-21,346.825
2014-04-22,353.469
2014-04-23,353.182
2014-04-24,353.007
2014-04-25,349.051
2014-04-28,348.226
2014-04-29,350.536
2014-04-30,351.836
2014-05-01,351.836
2014-05-02,353.262
2014-05-05,352.023
2014-05-06,354.63
2014-05-07,353.593
2014-05-08,357.036
2014-05-09,354.501
2014-05-12,358.743
2014-05-13,356.345
2014-05-14,355.633
2014-05-15,351.99
2014-05-16,347.621
2014-05-19,349.569
2014-05-20,349.29
2014-05-21,350.022
2014-05-22,353.007
2014-05-23,354.576
2014-05-26,360.212
2014-05-27,361.511
2014-05-28,362.584
2014-05-29,363.436
2014-05-30,364.84
2014-06-02,364.878
2014-06-03,362.853
2014-06-04,363.75
2014-06-05,364.703
2014-06-06,369.326
2014-06-09,369.199
2014-06-10,367.664
2014-06-11,364.68
2014-06-12,366.385
2014-06-13,361.292
2014-06-16,360.601
2014-06-17,362.265
2014-06-18,364.361
2014-06-19,368.621
2014-06-20,366.589
2014-06-23,364.351
2014-06-24,364.178
2014-06-25,362.446
2014-06-26,361.807
2014-06-27,363.473
2014-06-30,365.49
2014-07-01,364.542
2014-07-02,364.413
2014-07-03,366.597
2014-07-04,365.402
2014-07-07,362.498
2014-07-08,357.434
2014-07-09,356.749
2014-07-10,350.847
2014-07-11,351.992
2014-07-14,357.089
2014-07-15,350.843
2014-07-16,352.835
2014-07-17,351.03
2014-07-18,348.162
2014-07-21,345.652
2014-07-22,347.525
2014-07-23,348.805
2014-07-24,349.905
2014-07-25,344.711
2014-07-28,342.098
2014-07-29,343.152
2014-07-30,340.183
2014-07-31,331.499
2014-08-01,327.396
2014-08-04,324.858
2014-08-05,323.684
2014-08-06,320.246
2014-08-07,319.104
2014-08-08,317.952
2014-08-11,326.072
2014-08-12,322.537
2014-08-13,325.122
2014-08-14,327.485
2014-08-15,325.185
2014-08-18,328.746
2014-08-19,331.735
2014-08-20,329.685
2014-08-21,331.861
2014-08-22,330.474
2014-08-25,333.261
2014-08-26,334.936
2014-08-27,335.942
2014-08-28,331.05
2014-08-29,330.386
2014-09-01,329.926
2014-09-02,330.43
2014-09-03,333.506
2014-09-04,330.057
2014-09-05,329.576
2014-09-08,329.298
2014-09-09,326.649
2014-09-10,324.251
2014-09-11,325.336
2014-09-12,325.074
2014-09-15,323.84
2014-09-16,321.373
2014-09-17,324.485
2014-09-18,325.616
2014-09-19,323.847
2014-09-22,322.419
2014-09-23,318.117
2014-09-24,316.613
2014-09-25,314.486
2014-09-26,313.267
2014-09-29,312.611
2014-09-30,313.685
2014-10-01,310.233
2014-10-02,305.788
2014-10-03,302.356
2014-10-06,305.556
2014-10-07,301.886
2014-10-08,299.411
2014-10-09,297.485
2014-10-10,289.741
2014-10-13,289.463
2014-10-14,291.443
2014-10-15,287.862
2014-10-16,287.192
2014-10-17,297.178
2014-10-20,294.671
2014-10-21,300.052
2014-10-22,302.49
2014-10-23,304.025
2014-10-24,302.855
2014-10-27,300.516
2014-10-28,304.484
2014-10-29,307.942
2014-10-30,305.927
2014-10-31,308.794
2014-11-03,308.414
2014-11-04,308.961
2014-11-05,308.421
2014-11-06,308.534
2014-11-07,307.478
2014-11-10,311.631
2014-11-11,311.506
2014-11-12,308.893
2014-11-13,310.089
2014-11-14,310.009
2014-11-17,312.063
2014-11-18,317.419
2014-11-19,318.787
2014-11-20,320.813
2014-11-21,321.849
2014-11-24,325.128
2014-11-25,326.462
2014-11-26,326.706
2014-11-27,326.834
2014-11-28,325.958
2014-12-01,326.847
2014-12-02,324.785
2014-12-03,326.798
2014-12-04,327.203
2014-12-05,328.62
2014-12-08,327.093
2014-12-09,324.106
2014-12-10,323.806
2014-12-11,323.034
2014-12-12,320.42
2014-12-15,314.479
2014-12-16,319.83
2014-12-17,318.363
2014-12-18,322.715
2014-12-19,323.061
2014-12-22,325.395
2014-12-23,325.556
2014-12-24,325.904
2014-12-25,325.904
2014-12-26,325.396
2014-12-29,325.479
2014-12-30,324.334
2014-12-31,322.628
2015-01-01,322.628
2015-01-02,323.066
2015-01-05,316.061
2015-01-06,314.405
2015-01-07,312.809
2015-01-08,318.606
2015-01-09,317.894
2015-01-12,319.071
2015-01-13,320.556
2015-01-14,317.749
2015-01-15,316.109
2015-01-16,314.88
2015-01-19,322.412
2015-01-20,321.802
2015-01-21,322.359
2015-01-22,321.958
2015-01-23,320.853
2015-01-26,324.771
2015-01-27,324.093
2015-01-28,325.396
2015-01-29,324.406
2015-01-30,324.45
2015-02-02,327.238
2015-02-03,334.902
2015-02-04,336.123
2015-02-05,339.414
2015-02-06,335.317
2015-02-09,329.237
2015-02-10,332.429
2015-02-11,330.657
2015-02-12,338.288
2015-02-13,339.375
2015-02-16,340.154
2015-02-17,338.718
2015-02-18,341.924
2015-02-19,344.762
2015-02-20,345.523
2015-02-23,347.443
2015-02-24,348.086
2015-02-25,348.317
2015-02-26,344.584
2015-02-27,345.568
2015-03-02,344.613
2015-03-03,340.407
2015-03-04,337.019
2015-03-05,339.811
2015-03-06,337.516
2015-03-09,335.919
2015-03-10,330.351
2015-03-11,332.517
2015-03-12,334.599
2015-03-13,333.616
2015-03-16,338.549
2015-03-17,333.424
2015-03-18,332.863
2015-03-19,334.531
2015-03-20,342.399
2015-03-23,344.124
2015-03-24,346.18
2015-03-25,346.216
2015-03-26,339.134
2015-03-27,340.209
2015-03-30,342.285
2015-03-31,336.77
2015-04-01,339.413
2015-04-02,344.422
2015-04-03,344.422
2015-04-06,349.201
2015-04-07,347.185
2015-04-08,346.187
2015-04-09,346.707
2015-04-10,349.391
2015-04-13,347.689
2015-04-14,350.874
2015-04-15,349.207
2015-04-16,347.795
2015-04-17,341.837
2015-04-20,346.41
2015-04-21,347.979
2015-04-22,345.952
2015-04-23,344.036
2015-04-24,347.485
2015-04-27,353.556
2015-04-28,351.692
2015-04-29,347.433
2015-04-30,347.762
2015-05-01,348.289
2015-05-04,352.463
2015-05-05,346.838
2015-05-06,350.3
2015-05-07,350.156
2015-05-08,357.323
2015-05-11,355.964
2015-05-12,354.711
2015-05-13,359.25
2015-05-14,364.807
2015-05-15,366.907
2015-05-18,366.195
2015-05-19,364.261
2015-05-20,363.409
2015-05-21,363.46
2015-05-22,358.877
2015-05-25,358.877
2015-05-26,350.673
2015-05-27,352.193
2015-05-28,352.961
2015-05-29,349.358
2015-06-01,348.466
2015-06-02,355.027
2015-06-03,361.141
2015-06-04,358.517
2015-06-05,348.607
2015-06-08,348.273
2015-06-09,346.574
2015-06-10,354.21
2015-06-11,354.249
2015-06-12,350.712
2015-06-15,343.932
2015-06-16,346.354
2015-06-17,343.048
2015-06-18,348.884
2015-06-19,346.92
2015-06-22,357.041
2015-06-23,355.367
2015-06-24,353.104
2015-06-25,353.888
2015-06-26,353.1
2015-06-29,344.927
2015-06-30,343.455
2015-07-01,348.591
2015-07-02,345.739
2015-07-03,346.097
2015-07-06,342.397
2015-07-07,332.592
2015-07-08,335.189
2015-07-09,340.179
2015-07-10,352.356
2015-07-13,353.931
2015-07-14,352.119
2015-07-15,352.218
2015-07-16,356.243
2015-07-17,355.183
2015-07-20,358.987
2015-07-21,359.34
2015-07-22,355.585
2015-07-23,358.946
2015-07-24,355.91
2015-07-27,349.653
2015-07-28,352.521
2015-07-29,353.429
2015-07-30,349.449
2015-07-31,355.74
2015-08-03,359.054
2015-08-04,359.057
2015-08-05,358.537
