Date,SINGAPORE SMID GROWTH SMID (Small+Mid Cap)
2010-07-21,1159.884
2010-07-22,1173.575
2010-07-23,1176.784
2010-07-26,1181.894
2010-07-27,1187.385
2010-07-28,1189.307
2010-07-29,1199.354
2010-07-30,1199.978
2010-08-02,1221.147
2010-08-03,1213.489
2010-08-04,1208.965
2010-08-05,1211.275
2010-08-06,1209.495
2010-08-09,1209.361
2010-08-10,1186.728
2010-08-11,1160.101
2010-08-12,1155.9
2010-08-13,1167.493
2010-08-16,1161.672
2010-08-17,1161.595
2010-08-18,1165.246
2010-08-19,1173.725
2010-08-20,1161.963
2010-08-23,1158.891
2010-08-24,1153.494
2010-08-25,1157.176
2010-08-26,1163.623
2010-08-27,1166.706
2010-08-30,1176.854
2010-08-31,1175.057
2010-09-01,1196.777
2010-09-02,1198.203
2010-09-03,1205.056
2010-09-06,1217.205
2010-09-07,1215.756
2010-09-08,1219.635
2010-09-09,1228.404
2010-09-10,1229.134
2010-09-13,1251.756
2010-09-14,1251.235
2010-09-15,1261.491
2010-09-16,1250.333
2010-09-17,1257.043
2010-09-20,1262.804
2010-09-21,1264.764
2010-09-22,1264.425
2010-09-23,1267.765
2010-09-24,1281.819
2010-09-27,1284.186
2010-09-28,1273.139
2010-09-29,1284.429
2010-09-30,1282.862
2010-10-01,1299.98
2010-10-04,1303.39
2010-10-05,1311.501
2010-10-06,1321.523
2010-10-07,1314.95
2010-10-08,1316.166
2010-10-11,1328.763
2010-10-12,1313.691
2010-10-13,1349.7
2010-10-14,1352.88
2010-10-15,1362.76
2010-10-18,1358.075
2010-10-19,1353.886
2010-10-20,1352.025
2010-10-21,1357.929
2010-10-22,1353.541
2010-10-25,1370.232
2010-10-26,1348.477
2010-10-27,1328.989
2010-10-28,1341.617
2010-10-29,1349.109
2010-11-01,1371.307
2010-11-02,1374.936
2010-11-03,1389.502
2010-11-04,1409.622
2010-11-05,1405.472
2010-11-08,1446.117
2010-11-09,1455.141
2010-11-10,1438.211
2010-11-11,1442.981
2010-11-12,1405.691
2010-11-15,1392.961
2010-11-16,1387.08
2010-11-17,1388.035
2010-11-18,1390.256
2010-11-19,1393.36
2010-11-22,1396.286
2010-11-23,1348.194
2010-11-24,1361.269
2010-11-25,1378.346
2010-11-26,1355.444
2010-11-29,1354.406
2010-11-30,1354.033
2010-12-01,1385.367
2010-12-02,1401.189
2010-12-03,1400.273
2010-12-06,1398.879
2010-12-07,1411.547
2010-12-08,1402.547
2010-12-09,1410.671
2010-12-10,1398.56
2010-12-13,1407.046
2010-12-14,1413.367
2010-12-15,1395.754
2010-12-16,1376.728
2010-12-17,1385.275
2010-12-20,1371.714
2010-12-21,1387.634
2010-12-22,1392.942
2010-12-23,1394.911
2010-12-24,1400.993
2010-12-27,1409.842
2010-12-28,1429.394
2010-12-29,1445.197
2010-12-30,1454.376
2010-12-31,1454.556
2011-01-03,1473.88
2011-01-04,1474.722
2011-01-05,1466.789
2011-01-06,1474.374
2011-01-07,1463.603
2011-01-10,1443.524
2011-01-11,1459.843
2011-01-12,1476.406
2011-01-13,1481.452
2011-01-14,1468.558
2011-01-17,1464.038
2011-01-18,1477.155
2011-01-19,1482.053
2011-01-20,1447.868
2011-01-21,1444.354
2011-01-24,1448.144
2011-01-25,1437.413
2011-01-26,1450.262
2011-01-27,1447.434
2011-01-28,1434.634
2011-01-31,1417.999
2011-02-01,1433.508
2011-02-02,1452.396
2011-02-03,1448.36
2011-02-04,1449.154
2011-02-07,1442.712
2011-02-08,1442.743
2011-02-09,1432.691
2011-02-10,1409.35
2011-02-11,1393.916
2011-02-14,1400.925
2011-02-15,1387.904
2011-02-16,1393.041
2011-02-17,1389.991
2011-02-18,1386.984
2011-02-21,1369.64
2011-02-22,1325.354
2011-02-23,1320.503
2011-02-24,1312.346
2011-02-25,1336.718
2011-02-28,1331.375
2011-03-01,1366.16
2011-03-02,1346.426
2011-03-03,1355.493
2011-03-04,1369.02
2011-03-07,1371.181
2011-03-08,1378.188
2011-03-09,1379.433
2011-03-10,1360.457
2011-03-11,1340.856
2011-03-14,1335.294
2011-03-15,1281.842
2011-03-16,1297.885
2011-03-17,1283.284
2011-03-18,1291.231
2011-03-21,1318.466
2011-03-22,1334.291
2011-03-23,1345.427
2011-03-24,1365.127
2011-03-25,1380.427
2011-03-28,1374.713
2011-03-29,1374.469
2011-03-30,1393.204
2011-03-31,1396.157
2011-04-01,1410.771
2011-04-04,1424.929
2011-04-05,1416.465
2011-04-06,1434.577
2011-04-07,1436.361
2011-04-08,1453.195
2011-04-11,1440.377
2011-04-12,1429.981
2011-04-13,1443.826
2011-04-14,1447.15
2011-04-15,1448.415
2011-04-18,1432.605
2011-04-19,1434.96
2011-04-20,1458.05
2011-04-21,1464.898
2011-04-22,1464.898
2011-04-25,1458.16
2011-04-26,1459.994
2011-04-27,1463.776
2011-04-28,1467.511
2011-04-29,1471.808
2011-05-02,1471.928
2011-05-03,1448.362
2011-05-04,1431.551
2011-05-05,1421.296
2011-05-06,1424.657
2011-05-09,1440.166
2011-05-10,1448.616
2011-05-11,1450.702
2011-05-12,1416.897
2011-05-13,1431.518
2011-05-16,1411.718
2011-05-17,1409.855
2011-05-18,1427.966
2011-05-19,1431.465
2011-05-20,1433.78
2011-05-23,1389.291
2011-05-24,1395.211
2011-05-25,1394.546
2011-05-26,1402.832
2011-05-27,1415.583
2011-05-30,1419.763
2011-05-31,1426.172
2011-06-01,1426.069
2011-06-02,1413.735
2011-06-03,1414.674
2011-06-06,1400.84
2011-06-07,1404.622
2011-06-08,1391.5
2011-06-09,1389.05
2011-06-10,1375.035
2011-06-13,1360.136
2011-06-14,1367.293
2011-06-15,1354.458
2011-06-16,1330.415
2011-06-17,1327.171
2011-06-20,1327.603
2011-06-21,1355.282
2011-06-22,1341.784
2011-06-23,1335.738
2011-06-24,1360.434
2011-06-27,1349.225
2011-06-28,1355.257
2011-06-29,1367.207
2011-06-30,1382.536
2011-07-01,1388.384
2011-07-04,1399.585
2011-07-05,1386.795
2011-07-06,1385.126
2011-07-07,1394.68
2011-07-08,1409.714
2011-07-11,1389.817
2011-07-12,1368.489
2011-07-13,1382.092
2011-07-14,1380.49
2011-07-15,1360.635
2011-07-18,1343.108
2011-07-19,1362.121
2011-07-20,1385.333
2011-07-21,1389.738
2011-07-22,1414.605
2011-07-25,1408.319
2011-07-26,1417.218
2011-07-27,1417.147
2011-07-28,1424.093
2011-07-29,1417.549
2011-08-01,1420.996
2011-08-02,1394.641
2011-08-03,1383.456
2011-08-04,1356.222
2011-08-05,1305.505
2011-08-08,1250.07
2011-08-09,1251.868
2011-08-10,1208.388
2011-08-11,1194.022
2011-08-12,1212.635
2011-08-15,1238.82
2011-08-16,1228.865
2011-08-17,1242.269
2011-08-18,1222.752
2011-08-19,1177.546
2011-08-22,1178.97
2011-08-23,1196.721
2011-08-24,1178.217
2011-08-25,1190.383
2011-08-26,1184.226
2011-08-29,1211.543
2011-08-30,1209.835
2011-08-31,1271.006
2011-09-01,1249.542
2011-09-02,1234.826
2011-09-05,1206.452
2011-09-06,1207.357
2011-09-07,1228.452
2011-09-08,1224.97
2011-09-09,1205.891
2011-09-12,1168.657
2011-09-13,1162.903
2011-09-14,1168.259
2011-09-15,1179.846
2011-09-16,1193.516
2011-09-19,1153.418
2011-09-20,1167.236
2011-09-21,1151.988
2011-09-22,1099.254
2011-09-23,1091.139
2011-09-26,1046.678
2011-09-27,1095.254
2011-09-28,1070.558
2011-09-29,1061.668
2011-09-30,1040.267
2011-10-03,1005.833
2011-10-04,971.116
2011-10-05,989.108
2011-10-06,1015.819
2011-10-07,1036.661
2011-10-10,1061.688
2011-10-11,1068.096
2011-10-12,1100.696
2011-10-13,1102.242
2011-10-14,1133.394
2011-10-17,1146.739
2011-10-18,1113.93
2011-10-19,1127.205
2011-10-20,1105.514
2011-10-21,1110.894
2011-10-24,1130.322
2011-10-25,1138.398
2011-10-26,1128.097
2011-10-27,1198.346
2011-10-28,1222.28
2011-10-31,1178.303
2011-11-01,1126.901
2011-11-02,1153.346
2011-11-03,1142.719
2011-11-04,1153.299
2011-11-07,1149.039
2011-11-08,1156.958
2011-11-09,1145.368
2011-11-10,1113.944
2011-11-11,1124.089
2011-11-14,1132.107
2011-11-15,1125.291
2011-11-16,1126.829
2011-11-17,1116.773
2011-11-18,1099.646
2011-11-21,1073.748
2011-11-22,1092.971
2011-11-23,1073.065
2011-11-24,1074.514
2011-11-25,1056.277
2011-11-28,1085.826
2011-11-29,1086.076
2011-11-30,1099.571
2011-12-01,1107.366
2011-12-02,1116.021
2011-12-05,1125.667
2011-12-06,1113.426
2011-12-07,1120.897
2011-12-08,1092.02
2011-12-09,1078.156
2011-12-12,1072.296
2011-12-13,1073.409
2011-12-14,1061.153
2011-12-15,1058.591
2011-12-16,1066.344
2011-12-19,1045.425
2011-12-20,1054.783
2011-12-21,1070.555
2011-12-22,1070.595
2011-12-23,1076.047
2011-12-26,1076.047
2011-12-27,1073.387
2011-12-28,1068.687
2011-12-29,1066.6
2011-12-30,1070.785
2012-01-02,1070.785
2012-01-03,1100.704
2012-01-04,1101.979
2012-01-05,1094.515
2012-01-06,1097.789
2012-01-09,1094.203
2012-01-10,1113.001
2012-01-11,1118.442
2012-01-12,1114.928
2012-01-13,1123.146
2012-01-16,1116.974
2012-01-17,1145.079
2012-01-18,1144.401
2012-01-19,1159.398
2012-01-20,1166.518
2012-01-23,1173.195
2012-01-24,1169.824
2012-01-25,1195.751
2012-01-26,1209.057
2012-01-27,1217.441
2012-01-30,1201.993
2012-01-31,1220.629
2012-02-01,1222.244
2012-02-02,1237.627
2012-02-03,1251.851
2012-02-06,1253.702
2012-02-07,1266.344
2012-02-08,1280.174
2012-02-09,1270.894
2012-02-10,1248.414
2012-02-13,1254.244
2012-02-14,1247.024
2012-02-15,1262.692
2012-02-16,1239.448
2012-02-17,1256.937
2012-02-20,1272.249
2012-02-21,1269.843
2012-02-22,1264.134
2012-02-23,1255.624
2012-02-24,1260.933
2012-02-27,1246.694
2012-02-28,1257.11
2012-02-29,1267.531
2012-03-01,1247.06
2012-03-02,1251.878
2012-03-05,1235.29
2012-03-06,1210.593
2012-03-07,1214.752
2012-03-08,1238.719
2012-03-09,1237.589
2012-03-12,1226.892
2012-03-13,1242.136
2012-03-14,1240.005
2012-03-15,1243.335
2012-03-16,1257.512
2012-03-19,1251.889
2012-03-20,1248.452
2012-03-21,1247.517
2012-03-22,1243.866
2012-03-23,1251.849
2012-03-26,1251.394
2012-03-27,1269.886
2012-03-28,1265.095
2012-03-29,1254.595
2012-03-30,1259.81
2012-04-02,1271.343
2012-04-03,1274.464
2012-04-04,1258.141
2012-04-05,1256.602
2012-04-06,1256.602
2012-04-09,1240.002
2012-04-10,1246.533
2012-04-11,1243.69
2012-04-12,1252.815
2012-04-13,1260.415
2012-04-16,1254.56
2012-04-17,1251.431
2012-04-18,1254.898
2012-04-19,1251.154
2012-04-20,1249.595
2012-04-23,1235.562
2012-04-24,1243.774
2012-04-25,1244.406
2012-04-26,1247.766
2012-04-27,1247.15
2012-04-30,1245.831
2012-05-01,1247.393
2012-05-02,1256.758
2012-05-03,1254.24
2012-05-04,1243.958
2012-05-07,1217.821
2012-05-08,1219.829
2012-05-09,1198.516
2012-05-10,1202.6
2012-05-11,1189.472
2012-05-14,1169.425
2012-05-15,1173.254
2012-05-16,1134.376
2012-05-17,1131.925
2012-05-18,1106.003
2012-05-21,1120.016
2012-05-22,1135.438
2012-05-23,1107.247
2012-05-24,1105.299
2012-05-25,1101.311
2012-05-28,1107.473
2012-05-29,1125.752
2012-05-30,1104.319
2012-05-31,1104.013
2012-06-01,1088.161
2012-06-04,1069.834
2012-06-05,1074.542
2012-06-06,1107.589
2012-06-07,1113.227
2012-06-08,1095.81
2012-06-11,1122.733
2012-06-12,1122.586
2012-06-13,1131.68
2012-06-14,1126.281
2012-06-15,1144.872
2012-06-18,1154.115
2012-06-19,1171.306
2012-06-20,1176.564
2012-06-21,1159.783
2012-06-22,1154.54
2012-06-25,1145.078
2012-06-26,1152.851
2012-06-27,1167.174
2012-06-28,1163.607
2012-06-29,1190.318
2012-07-02,1205.568
2012-07-03,1221.707
2012-07-04,1218.014
2012-07-05,1231.401
2012-07-06,1230.738
2012-07-09,1212.618
2012-07-10,1233.93
2012-07-11,1239.303
2012-07-12,1221.319
2012-07-13,1244.172
2012-07-16,1249.645
2012-07-17,1259.931
2012-07-18,1260.972
2012-07-19,1255.64
2012-07-20,1248.383
2012-07-23,1235.633
2012-07-24,1243.077
2012-07-25,1253.753
2012-07-26,1262.847
2012-07-27,1272.425
2012-07-30,1279.858
2012-07-31,1279.289
2012-08-01,1284.729
2012-08-02,1277.029
2012-08-03,1286.502
2012-08-06,1297.128
2012-08-07,1293.166
2012-08-08,1300.112
2012-08-09,1299.956
2012-08-10,1307.651
2012-08-13,1310.036
2012-08-14,1325.687
2012-08-15,1314.369
2012-08-16,1312.344
2012-08-17,1309.589
2012-08-20,1310.529
2012-08-21,1316.78
2012-08-22,1309.516
2012-08-23,1320.092
2012-08-24,1313.786
2012-08-27,1314.376
2012-08-28,1312.691
2012-08-29,1309.822
2012-08-30,1301.101
2012-08-31,1311.497
2012-09-03,1316.194
2012-09-04,1314.276
2012-09-05,1304.929
2012-09-06,1315.841
2012-09-07,1341.661
2012-09-10,1347.357
2012-09-11,1357.529
2012-09-12,1360.701
2012-09-13,1373.919
2012-09-14,1402.42
2012-09-17,1402.387
2012-09-18,1397.183
2012-09-19,1399.736
2012-09-20,1392.575
2012-09-21,1403.449
2012-09-24,1391.49
2012-09-25,1394.455
2012-09-26,1387.106
2012-09-27,1395.771
2012-09-28,1398.01
2012-10-01,1397.308
2012-10-02,1398.719
2012-10-03,1383.881
2012-10-04,1396.153
2012-10-05,1401.417
2012-10-08,1393.353
2012-10-09,1389.933
2012-10-10,1387.195
2012-10-11,1384.491
2012-10-12,1395.913
2012-10-15,1396.714
2012-10-16,1402.378
2012-10-17,1411.466
2012-10-18,1415.477
2012-10-19,1418.585
2012-10-22,1414.585
2012-10-23,1406.701
2012-10-24,1407.186
2012-10-25,1414.918
2012-10-26,1414.049
2012-10-29,1399.276
2012-10-30,1399.943
2012-10-31,1399.266
2012-11-01,1389.506
2012-11-02,1395.354
2012-11-05,1391.816
2012-11-06,1384.648
2012-11-07,1396.686
2012-11-08,1390.792
2012-11-09,1387.332
2012-11-12,1393.122
2012-11-13,1394.091
2012-11-14,1386.05
2012-11-15,1365.183
2012-11-16,1365.739
2012-11-19,1376.74
2012-11-20,1368.276
2012-11-21,1378.099
2012-11-22,1381.976
2012-11-23,1385.605
2012-11-26,1391.432
2012-11-27,1385.429
2012-11-28,1382.779
2012-11-29,1401.131
2012-11-30,1406.469
2012-12-03,1401.418
2012-12-04,1402.403
2012-12-05,1397.609
2012-12-06,1392.122
2012-12-07,1402.717
2012-12-10,1404.003
2012-12-11,1401.809
2012-12-12,1403.964
2012-12-13,1411.991
2012-12-14,1413.473
2012-12-17,1414.102
2012-12-18,1425.122
2012-12-19,1429.618
2012-12-20,1429.449
2012-12-21,1418.354
2012-12-24,1424.607
2012-12-25,1424.607
2012-12-26,1426.606
2012-12-27,1427.291
2012-12-28,1434.232
2012-12-31,1435.78
2013-01-01,1435.78
2013-01-02,1461.643
2013-01-03,1472.919
2013-01-04,1464.051
2013-01-07,1470.357
2013-01-08,1466.683
2013-01-09,1479.752
2013-01-10,1494.332
2013-01-11,1493.82
2013-01-14,1490.771
2013-01-15,1481.143
2013-01-16,1484.009
2013-01-17,1484.814
2013-01-18,1482.755
2013-01-21,1479.54
2013-01-22,1479.105
2013-01-23,1491.32
2013-01-24,1497.468
2013-01-25,1499.733
2013-01-28,1502.64
2013-01-29,1506.376
2013-01-30,1508.195
2013-01-31,1497.987
2013-02-01,1501.327
2013-02-04,1502.891
2013-02-05,1495.824
2013-02-06,1499.293
2013-02-07,1488.491
2013-02-08,1494.725
2013-02-11,1490.448
2013-02-12,1491.59
2013-02-13,1502.695
2013-02-14,1506.25
2013-02-15,1511.452
2013-02-18,1511.448
2013-02-19,1513.868
2013-02-20,1520.89
2013-02-21,1505.512
2013-02-22,1500.969
2013-02-25,1499.616
2013-02-26,1487.264
2013-02-27,1492.907
2013-02-28,1497.381
2013-03-01,1490.925
2013-03-04,1461.353
2013-03-05,1467.814
2013-03-06,1472.988
2013-03-07,1471.491
2013-03-08,1467.461
2013-03-11,1463.08
2013-03-12,1475.243
2013-03-13,1466.606
2013-03-14,1470.188
2013-03-15,1475.618
2013-03-18,1468.102
2013-03-19,1477.264
2013-03-20,1476.667
2013-03-21,1487.964
2013-03-22,1491.207
2013-03-25,1500.624
2013-03-26,1509.485
2013-03-27,1514.155
2013-03-28,1516.733
2013-03-29,1516.733
2013-04-01,1512.754
2013-04-02,1517.674
2013-04-03,1517.263
2013-04-04,1503.658
2013-04-05,1499.112
2013-04-08,1486.855
2013-04-09,1495.921
2013-04-10,1505.967
2013-04-11,1509.295
2013-04-12,1506.155
2013-04-15,1495.028
2013-04-16,1492.601
2013-04-17,1487.622
2013-04-18,1490.895
2013-04-19,1490.624
2013-04-22,1493.138
2013-04-23,1483.533
2013-04-24,1488.448
2013-04-25,1502.018
2013-04-26,1507.88
2013-04-29,1513.645
2013-04-30,1518.301
2013-05-01,1516.331
2013-05-02,1514.571
2013-05-03,1509.295
2013-05-06,1516.137
2013-05-07,1519.289
2013-05-08,1538.898
2013-05-09,1538.819
2013-05-10,1536.625
2013-05-13,1532.853
2013-05-14,1532.99
2013-05-15,1535.194
2013-05-16,1527.454
2013-05-17,1519.964
2013-05-20,1526.547
2013-05-21,1514.916
2013-05-22,1521.449
2013-05-23,1487.56
2013-05-24,1488.501
2013-05-27,1500.733
2013-05-28,1501.833
2013-05-29,1490.144
2013-05-30,1478.613
2013-05-31,1462.564
2013-06-03,1472.309
2013-06-04,1489.501
2013-06-05,1483.411
2013-06-06,1475.39
2013-06-07,1475.807
2013-06-10,1453.632
2013-06-11,1441.86
2013-06-12,1440.297
2013-06-13,1414.204
2013-06-14,1430.827
2013-06-17,1433.962
2013-06-18,1435.796
2013-06-19,1443.609
2013-06-20,1388.014
2013-06-21,1381.765
2013-06-24,1351.43
2013-06-25,1366.091
2013-06-26,1379.401
2013-06-27,1392.19
2013-06-28,1404.272
2013-07-01,1398.498
2013-07-02,1405.754
2013-07-03,1391.828
2013-07-04,1400.02
2013-07-05,1396.569
2013-07-08,1389.057
2013-07-09,1400.212
2013-07-10,1403.97
2013-07-11,1441.611
2013-07-12,1439.442
2013-07-15,1436.528
2013-07-16,1441.788
2013-07-17,1435.274
2013-07-18,1430.557
2013-07-19,1434.277
2013-07-22,1445.222
2013-07-23,1448.23
2013-07-24,1452.162
2013-07-25,1449.878
2013-07-26,1452.104
2013-07-29,1446.409
2013-07-30,1448.172
2013-07-31,1442.92
2013-08-01,1442.091
2013-08-02,1442.719
2013-08-05,1441.409
2013-08-06,1438.942
2013-08-07,1441.971
2013-08-08,1450.844
2013-08-09,1453.094
2013-08-12,1450.57
2013-08-13,1445.449
2013-08-14,1433.575
2013-08-15,1426.484
2013-08-16,1425.321
2013-08-19,1407.458
2013-08-20,1392.587
2013-08-21,1390.656
2013-08-22,1387.346
2013-08-23,1393.094
2013-08-26,1395.464
2013-08-27,1374.287
2013-08-28,1366.625
2013-08-29,1374.55
2013-08-30,1377.141
2013-09-02,1389.598
2013-09-03,1393.941
2013-09-04,1389.958
2013-09-05,1388.429
2013-09-06,1400.233
2013-09-09,1410.185
2013-09-10,1424.726
2013-09-11,1427.343
2013-09-12,1434.017
2013-09-13,1426.615
2013-09-16,1463.091
2013-09-17,1465.278
2013-09-18,1490.243
2013-09-19,1541.49
2013-09-20,1531.903
2013-09-23,1532.176
2013-09-24,1528.281
2013-09-25,1532.515
2013-09-26,1535.127
2013-09-27,1548.644
2013-09-30,1532.826
2013-10-01,1544.755
2013-10-02,1542.431
2013-10-03,1521.999
2013-10-04,1439.298
2013-10-07,1378.123
2013-10-08,1383.075
2013-10-09,1384.539
2013-10-10,1396.734
2013-10-11,1397.005
2013-10-14,1393.556
2013-10-15,1395.294
2013-10-16,1398.757
2013-10-17,1406.732
2013-10-18,1414.12
2013-10-21,1424.522
2013-10-22,1433.355
2013-10-23,1432.419
2013-10-24,1438.471
2013-10-25,1436.294
2013-10-28,1427.15
2013-10-29,1428.984
2013-10-30,1430.282
2013-10-31,1424.179
2013-11-01,1427.557
2013-11-04,1423.083
2013-11-05,1421.539
2013-11-06,1426.584
2013-11-07,1420.837
2013-11-08,1413.928
2013-11-11,1413.294
2013-11-12,1403.118
2013-11-13,1391.866
2013-11-14,1400.165
2013-11-15,1406.981
2013-11-18,1410.313
2013-11-19,1406.393
2013-11-20,1403.253
2013-11-21,1388.625
2013-11-22,1389.351
2013-11-25,1387.809
2013-11-26,1392.058
2013-11-27,1387.145
2013-11-28,1390.618
2013-11-29,1395.134
2013-12-02,1393.193
2013-12-03,1392.125
2013-12-04,1380.394
2013-12-05,1371.211
2013-12-06,1377.686
2013-12-09,1377.533
2013-12-10,1367.771
2013-12-11,1355.079
2013-12-12,1347.628
2013-12-13,1354.018
2013-12-16,1350.647
2013-12-17,1351.606
2013-12-18,1354.212
2013-12-19,1351.213
2013-12-20,1356.968
2013-12-23,1363.091
2013-12-24,1365.766
2013-12-25,1365.766
2013-12-26,1370.03
2013-12-27,1377.607
2013-12-30,1381.355
2013-12-31,1386.081
2014-01-01,1386.081
2014-01-02,1385.731
2014-01-03,1374.719
2014-01-06,1372.925
2014-01-07,1366.526
2014-01-08,1376.344
2014-01-09,1365.771
2014-01-10,1370.667
2014-01-13,1364.251
2014-01-14,1356.656
2014-01-15,1352.331
2014-01-16,1351.634
2014-01-17,1346.949
2014-01-20,1340.689
2014-01-21,1340.49
2014-01-22,1349.136
2014-01-23,1339.484
2014-01-24,1327.758
2014-01-27,1316.928
2014-01-28,1320.752
2014-01-29,1318.124
2014-01-30,1309.743
2014-01-31,1306.259
2014-02-03,1298.955
2014-02-04,1298.131
2014-02-05,1301.382
2014-02-06,1305.784
2014-02-07,1314.099
2014-02-10,1308.219
2014-02-11,1322.244
2014-02-12,1322.566
2014-02-13,1323.661
2014-02-14,1337.005
2014-02-17,1343.043
2014-02-18,1346.252
2014-02-19,1345.143
2014-02-20,1345.039
2014-02-21,1340.452
2014-02-24,1344.011
2014-02-25,1347.494
2014-02-26,1341.607
2014-02-27,1346.407
2014-02-28,1339.587
2014-03-03,1320.025
2014-03-04,1327.961
2014-03-05,1330.148
2014-03-06,1343.373
2014-03-07,1348.185
2014-03-10,1339.747
2014-03-11,1344.89
2014-03-12,1342.14
2014-03-13,1340.594
2014-03-14,1336.117
2014-03-17,1338.096
2014-03-18,1342.366
2014-03-19,1338.492
2014-03-20,1313.288
2014-03-21,1324.994
2014-03-24,1340.563
2014-03-25,1337.808
2014-03-26,1351.571
2014-03-27,1360.762
2014-03-28,1372.489
2014-03-31,1375.768
2014-04-01,1373.234
2014-04-02,1374.141
2014-04-03,1382.939
2014-04-04,1379.619
2014-04-07,1368.992
2014-04-08,1382.453
2014-04-09,1386.881
2014-04-10,1387.065
2014-04-11,1386.168
2014-04-14,1384.27
2014-04-15,1409.231
2014-04-16,1421.692
2014-04-17,1422.366
2014-04-18,1422.366
2014-04-21,1420.222
2014-04-22,1425.875
2014-04-23,1419.505
2014-04-24,1436.303
2014-04-25,1437.893
2014-04-28,1435.007
2014-04-29,1436.673
2014-04-30,1443.155
2014-05-01,1446.497
2014-05-02,1448.169
2014-05-05,1449.465
2014-05-06,1455.494
2014-05-07,1448.566
2014-05-08,1452.674
2014-05-09,1444.58
2014-05-12,1442.622
2014-05-13,1441.527
2014-05-14,1452.638
2014-05-15,1452.004
2014-05-16,1460.359
2014-05-19,1471.613
2014-05-20,1472.57
2014-05-21,1471.786
2014-05-22,1470.651
2014-05-23,1476.161
2014-05-26,1475.095
2014-05-27,1478.565
2014-05-28,1486.615
2014-05-29,1500.261
2014-05-30,1497.821
2014-06-02,1496.852
2014-06-03,1496.983
2014-06-04,1494.883
2014-06-05,1501.594
2014-06-06,1516.721
2014-06-09,1521.068
2014-06-10,1514.107
2014-06-11,1510.708
2014-06-12,1518.68
2014-06-13,1516.474
2014-06-16,1513.596
2014-06-17,1506.688
2014-06-18,1514.135
2014-06-19,1516.081
2014-06-20,1511.495
2014-06-23,1512.939
2014-06-24,1517.385
2014-06-25,1509.539
2014-06-26,1513.898
2014-06-27,1515.851
2014-06-30,1517.083
2014-07-01,1510.187
2014-07-02,1519.008
2014-07-03,1523.625
2014-07-04,1529.821
2014-07-07,1527.206
2014-07-08,1527.869
2014-07-09,1523.035
2014-07-10,1523.187
2014-07-11,1529.069
2014-07-14,1527.523
2014-07-15,1521.304
2014-07-16,1531.563
2014-07-17,1537.408
2014-07-18,1533.887
2014-07-21,1538.695
2014-07-22,1541.014
2014-07-23,1548.948
2014-07-24,1550.878
2014-07-25,1553.699
2014-07-28,1552.636
2014-07-29,1546.239
2014-07-30,1532.959
2014-07-31,1531.7
2014-08-01,1530.767
2014-08-04,1522.315
2014-08-05,1523.17
2014-08-06,1516.697
2014-08-07,1505.442
2014-08-08,1493.63
2014-08-11,1500.328
2014-08-12,1498.084
2014-08-13,1502.209
2014-08-14,1506.018
2014-08-15,1510.623
2014-08-18,1510.662
2014-08-19,1511.364
2014-08-20,1511.863
2014-08-21,1514.345
2014-08-22,1511.029
2014-08-25,1513.481
2014-08-26,1510.706
2014-08-27,1517.237
2014-08-28,1509.491
2014-08-29,1510.338
2014-09-01,1509.688
2014-09-02,1508.956
2014-09-03,1518.332
2014-09-04,1512.458
2014-09-05,1509.28
2014-09-08,1509.957
2014-09-09,1500.624
2014-09-10,1497.17
2014-09-11,1495.603
2014-09-12,1494.666
2014-09-15,1482.477
2014-09-16,1470.442
2014-09-17,1477.318
2014-09-18,1479.333
2014-09-19,1483.997
2014-09-22,1472.538
2014-09-23,1469.688
2014-09-24,1470.475
2014-09-25,1471.058
2014-09-26,1459.961
2014-09-29,1463.637
2014-09-30,1442.709
2014-10-01,1444.86
2014-10-02,1437.676
2014-10-03,1439.981
2014-10-06,1444.544
2014-10-07,1439.536
2014-10-08,1426.402
2014-10-09,1439.035
2014-10-10,1418.307
2014-10-13,1407.556
2014-10-14,1398.281
2014-10-15,1396.353
2014-10-16,1366.904
2014-10-17,1375.869
2014-10-20,1385.521
2014-10-21,1390.464
2014-10-22,1389.808
2014-10-23,1404.412
2014-10-24,1402.144
2014-10-27,1399.824
2014-10-28,1403.202
2014-10-29,1412.253
2014-10-30,1403.246
2014-10-31,1408.844
2014-11-03,1401.656
2014-11-04,1396.696
2014-11-05,1395.424
2014-11-06,1395.011
2014-11-07,1390.848
2014-11-10,1398.705
2014-11-11,1396.317
2014-11-12,1401.876
2014-11-13,1403.012
2014-11-14,1390.178
2014-11-17,1377.057
2014-11-18,1386.077
2014-11-19,1376.423
2014-11-20,1376.631
2014-11-21,1388.391
2014-11-24,1386.693
2014-11-25,1387.646
2014-11-26,1396.402
2014-11-27,1386.748
2014-11-28,1381.005
2014-12-01,1346.663
2014-12-02,1346.52
2014-12-03,1333.388
2014-12-04,1333.874
2014-12-05,1327.92
2014-12-08,1321.256
2014-12-09,1329.133
2014-12-10,1341.291
2014-12-11,1335.129
2014-12-12,1337.008
2014-12-15,1319.65
2014-12-16,1310.803
2014-12-17,1311.869
2014-12-18,1304.857
2014-12-19,1311.131
2014-12-22,1328.05
2014-12-23,1323.263
2014-12-24,1332.342
2014-12-25,1332.342
2014-12-26,1334.814
2014-12-29,1338.061
2014-12-30,1343.348
2014-12-31,1340.86
2015-01-01,1340.86
2015-01-02,1343.253
2015-01-05,1326.257
