Date,SINGAPORE SMID GROWTH SMID (Small+Mid Cap)
2015-01-06,1325.756
2015-01-07,1320.612
2015-01-08,1333.659
2015-01-09,1335.053
2015-01-12,1331.576
2015-01-13,1322.725
2015-01-14,1319.658
2015-01-15,1336.37
2015-01-16,1323.578
2015-01-19,1317.015
2015-01-20,1321.65
2015-01-21,1332.041
2015-01-22,1345.327
2015-01-23,1350.112
2015-01-26,1344.669
2015-01-27,1357.648
2015-01-28,1351.187
2015-01-29,1356.037
2015-01-30,1349.705
2015-02-02,1364.224
2015-02-03,1367.745
2015-02-04,1368.826
2015-02-05,1369.25
2015-02-06,1376.439
2015-02-09,1369.45
2015-02-10,1375.56
2015-02-11,1370.231
2015-02-12,1357.843
2015-02-13,1365.917
2015-02-16,1346.969
2015-02-17,1340.384
2015-02-18,1343.645
2015-02-19,1344.881
2015-02-20,1344.238
2015-02-23,1345.986
2015-02-24,1348.663
2015-02-25,1352.869
2015-02-26,1347.598
2015-02-27,1331.152
2015-03-02,1320.619
2015-03-03,1332.115
2015-03-04,1323.855
2015-03-05,1316.126
2015-03-06,1314.771
2015-03-09,1302.292
2015-03-10,1284.532
2015-03-11,1278.72
2015-03-12,1287.48
2015-03-13,1276.838
2015-03-16,1275.223
2015-03-17,1268.38
2015-03-18,1259.043
2015-03-19,1258.148
2015-03-20,1276.803
2015-03-23,1297.31
2015-03-24,1303.744
2015-03-25,1307.618
2015-03-26,1315.307
2015-03-27,1318.396
2015-03-30,1309.17
2015-03-31,1310.576
2015-04-01,1315.956
2015-04-02,1323.973
2015-04-03,1323.973
2015-04-06,1333.992
2015-04-07,1328.891
2015-04-08,1331.907
2015-04-09,1328.218
2015-04-10,1330.522
2015-04-13,1329.389
2015-04-14,1356.325
2015-04-15,1358.666
2015-04-16,1366.386
2015-04-17,1373.289
2015-04-20,1371.145
2015-04-21,1371.745
2015-04-22,1373.728
2015-04-23,1370.341
2015-04-24,1388.315
2015-04-27,1401.823
2015-04-28,1405.389
2015-04-29,1398.717
2015-04-30,1398.872
2015-05-01,1394.87
2015-05-04,1380.637
2015-05-05,1379.956
2015-05-06,1384.97
2015-05-07,1368.124
2015-05-08,1369.644
2015-05-11,1372.489
2015-05-12,1368.643
2015-05-13,1377.464
2015-05-14,1385.254
2015-05-15,1390.016
2015-05-18,1381.303
2015-05-19,1365.378
2015-05-20,1357.744
2015-05-21,1352.455
2015-05-22,1359.6
2015-05-25,1359.928
2015-05-26,1346.258
2015-05-27,1331.557
2015-05-28,1332.822
2015-05-29,1332.216
2015-06-01,1327.688
2015-06-02,1314.183
2015-06-03,1319.258
2015-06-04,1305.241
2015-06-05,1291.955
2015-06-08,1282.742
2015-06-09,1269.91
2015-06-10,1285.846
2015-06-11,1293.839
2015-06-12,1296.46
2015-06-15,1293.874
2015-06-16,1293.908
2015-06-17,1298.157
2015-06-18,1305.679
2015-06-19,1310.32
2015-06-22,1308.27
2015-06-23,1300.543
2015-06-24,1305.073
2015-06-25,1305.914
2015-06-26,1300.889
2015-06-29,1278.902
2015-06-30,1295.827
2015-07-01,1304.095
2015-07-02,1297.994
2015-07-03,1301.971
2015-07-06,1289.27
2015-07-07,1280.292
2015-07-08,1269.49
2015-07-09,1267.758
2015-07-10,1274.099
2015-07-13,1274.426
2015-07-14,1272.635
2015-07-15,1270.005
2015-07-16,1277.676
2015-07-17,1276.928
2015-07-20,1280.016
2015-07-21,1281.675
2015-07-22,1279.836
2015-07-23,1274.41
2015-07-24,1275.055
2015-07-27,1259.55
2015-07-28,1248.61
2015-07-29,1253.537
2015-07-30,1225.211
2015-07-31,1217.255
2015-08-03,1199.775
2015-08-04,1211.834
2015-08-05,1199.189
2015-08-06,1206.076
2015-08-07,1206.033
2015-08-10,1206.686
2015-08-11,1176.521
2015-08-12,1152.29
2015-08-13,1163.324
2015-08-14,1159.828
2015-08-17,1138.786
2015-08-18,1126.817
2015-08-19,1123.892
2015-08-20,1110.042
2015-08-21,1093.508
2015-08-24,1033.225
2015-08-25,1066.479
2015-08-26,1059.114
2015-08-27,1094.272
2015-08-28,1093.697
2015-08-31,1087.815
2015-09-01,1068.213
2015-09-02,1064.514
2015-09-03,1074.629
2015-09-04,1061.762
2015-09-07,1051.08
2015-09-08,1076.55
2015-09-09,1092.242
2015-09-10,1076.957
2015-09-11,1076.996
2015-09-14,1081.553
2015-09-15,1074.492
2015-09-16,1089.169
2015-09-17,1093.82
2015-09-18,1107.25
2015-09-21,1087.645
2015-09-22,1077.409
2015-09-23,1070.98
2015-09-24,1070.266
2015-09-25,1069.119
2015-09-28,1052.864
2015-09-29,1045.125
2015-09-30,1057.201
2015-10-01,1061.942
2015-10-02,1056.447
2015-10-05,1078.402
2015-10-06,1079.918
2015-10-07,1111.51
2015-10-08,1100.642
2015-10-09,1132.764
2015-10-12,1145.223
2015-10-13,1117.698
2015-10-14,1136.279
2015-10-15,1148.892
2015-10-16,1148.577
2015-10-19,1147.336
2015-10-20,1144.368
2015-10-21,1143.892
2015-10-22,1148.596
2015-10-23,1165.081
2015-10-26,1172.983
2015-10-27,1159.625
2015-10-28,1159.489
2015-10-29,1137.902
2015-10-30,1131.286
2015-11-02,1122.953
2015-11-03,1135.52
2015-11-04,1153.541
2015-11-05,1151.961
2015-11-06,1142.826
2015-11-09,1139.09
2015-11-10,1140.652
2015-11-11,1134.708
2015-11-12,1126.829
2015-11-13,1101.219
2015-11-16,1104.143
2015-11-17,1106.353
2015-11-18,1100.372
2015-11-19,1116.141
2015-11-20,1113.65
2015-11-23,1105.11
2015-11-24,1111.959
2015-11-25,1114.257
2015-11-26,1113.277
2015-11-27,1097.601
2015-11-30,1102.092
2015-12-01,1108.797
2015-12-02,1108.421
2015-12-03,1119.627
2015-12-04,1124.766
2015-12-07,1124.813
2015-12-08,1110.017
2015-12-09,1110.287
2015-12-10,1102.151
2015-12-11,1088.582
2015-12-14,1086.62
2015-12-15,1088.711
2015-12-16,1094.589
2015-12-17,1089.488
2015-12-18,1093.898
2015-12-21,1099.777
2015-12-22,1105.472
2015-12-23,1104.463
2015-12-24,1105.316
2015-12-25,1105.316
2015-12-28,1102.294
2015-12-29,1103.955
2015-12-30,1103.33
2015-12-31,1101.786
2016-01-01,1101.786
2016-01-04,1085.526
2016-01-05,1082.075
2016-01-06,1066.502
2016-01-07,1046.894
2016-01-08,1052.337
2016-01-11,1041.042
2016-01-12,1037.609
2016-01-13,1040.939
2016-01-14,1023.386
2016-01-15,1016.333
2016-01-18,1004.875
2016-01-19,1026.199
2016-01-20,996.461
2016-01-21,994.016
2016-01-22,1011.688
2016-01-25,1012.638
2016-01-26,1008.509
2016-01-27,1009.126
2016-01-28,1009.995
2016-01-29,1030.517
2016-02-01,1033.549
2016-02-02,1026.343
2016-02-03,1019.776
2016-02-04,1053.357
2016-02-05,1063.28
2016-02-08,1062.335
2016-02-09,1070.439
2016-02-10,1052.414
2016-02-11,1045.213
2016-02-12,1042.013
2016-02-15,1056.157
2016-02-16,1070.688
2016-02-17,1061.201
2016-02-18,1074.677
2016-02-19,1074.736
2016-02-22,1090.814
2016-02-23,1083.653
2016-02-24,1071.632
2016-02-25,1074.783
2016-02-26,1085.605
2016-02-29,1089.162
2016-03-01,1095.543
2016-03-02,1108.101
2016-03-03,1127.786
2016-03-04,1146.629
2016-03-07,1143.111
2016-03-08,1125.086
2016-03-09,1144.574
2016-03-10,1141.223
2016-03-11,1152.204
2016-03-14,1157.238
2016-03-15,1148.754
2016-03-16,1148.843
2016-03-17,1184.164
2016-03-18,1186.214
2016-03-21,1180.979
2016-03-22,1176.687
2016-03-23,1175.202
2016-03-24,1163.683
2016-03-25,1163.683
2016-03-28,1161.707
2016-03-29,1163.113
2016-03-30,1195.491
2016-03-31,1191.239
2016-04-01,1177.86
2016-04-04,1185.431
2016-04-05,1171.422
2016-04-06,1177.544
2016-04-07,1175.272
2016-04-08,1179.48
2016-04-11,1183.313
2016-04-12,1184.414
2016-04-13,1196.637
2016-04-14,1188.51
2016-04-15,1199.489
2016-04-18,1203.367
2016-04-19,1226.443
2016-04-20,1222.805
2016-04-21,1221.873
2016-04-22,1209.169
2016-04-25,1195.679
2016-04-26,1193.344
2016-04-27,1192.888
2016-04-28,1195.731
2016-04-29,1193.557
2016-05-02,1194.935
2016-05-03,1183.88
2016-05-04,1162.993
2016-05-05,1164.187
2016-05-06,1156.195
2016-05-09,1157.32
2016-05-10,1157.027
2016-05-11,1161.732
2016-05-12,1161.567
2016-05-13,1154.927
2016-05-16,1156.214
2016-05-17,1164.519
2016-05-18,1148.82
2016-05-19,1133.61
2016-05-20,1139.157
2016-05-23,1141.101
2016-05-24,1135.386
2016-05-25,1140.232
2016-05-26,1142.146
2016-05-27,1148.576
2016-05-30,1146.788
2016-05-31,1152.072
2016-06-01,1150.789
2016-06-02,1154.186
2016-06-03,1172.235
2016-06-06,1180.473
2016-06-07,1187.395
2016-06-08,1196.487
2016-06-09,1189.706
2016-06-10,1175.95
2016-06-13,1168.885
2016-06-14,1163.306
2016-06-15,1164.384
2016-06-16,1158.907
2016-06-17,1163.538
2016-06-20,1180.278
2016-06-21,1174.028
2016-06-22,1174.164
2016-06-23,1173.964
2016-06-24,1144.083
2016-06-27,1136.123
2016-06-28,1158.704
2016-06-29,1176.734
2016-06-30,1187.941
2016-07-01,1194.528
2016-07-04,1210.842
2016-07-05,1199.011
2016-07-06,1196.927
2016-07-07,1205.499
2016-07-08,1198.941
2016-07-11,1203.831
2016-07-12,1216.306
2016-07-13,1224.503
2016-07-14,1229.081
2016-07-15,1227.98
2016-07-18,1220.142
2016-07-19,1210.337
2016-07-20,1212.579
2016-07-21,1220.658
2016-07-22,1216.664
2016-07-25,1204.303
2016-07-26,1207.877
2016-07-27,1210.605
2016-07-28,1212.843
2016-07-29,1212.754
2016-08-01,1226.276
2016-08-02,1220.597
2016-08-03,1213.071
2016-08-04,1221.328
2016-08-05,1214.963
2016-08-08,1219.652
2016-08-09,1222.599
2016-08-10,1234.127
2016-08-11,1228.87
2016-08-12,1223.776
2016-08-15,1230.79
2016-08-16,1231.766
2016-08-17,1226.06
2016-08-18,1228.137
2016-08-19,1225.563
2016-08-22,1219.305
2016-08-23,1222.413
2016-08-24,1220.899
2016-08-25,1222.028
2016-08-26,1218.854
2016-08-29,1200.333
2016-08-30,1199.896
2016-08-31,1199.234
2016-09-01,1201.17
2016-09-02,1199.145
2016-09-05,1216.739
2016-09-06,1242.157
2016-09-07,1238.198
2016-09-08,1235.626
2016-09-09,1219.28
2016-09-12,1218.473
2016-09-13,1194.658
2016-09-14,1188.19
2016-09-15,1187.676
2016-09-16,1192.129
2016-09-19,1204.981
2016-09-20,1209.844
2016-09-21,1209.946
2016-09-22,1219.391
2016-09-23,1215.693
2016-09-26,1209.3
2016-09-27,1210.955
2016-09-28,1213.564
2016-09-29,1220.215
2016-09-30,1218.214
2016-10-03,1217.844
2016-10-04,1218.899
2016-10-05,1216.648
2016-10-06,1215.78
2016-10-07,1210.132
2016-10-10,1207.887
2016-10-11,1199.258
2016-10-12,1175.72
2016-10-13,1174.777
2016-10-14,1174.6
2016-10-17,1170.955
2016-10-18,1178.813
2016-10-19,1178.821
2016-10-20,1172.655
2016-10-21,1169.006
2016-10-24,1177.085
2016-10-25,1178.527
2016-10-26,1172.386
2016-10-27,1170.239
2016-10-28,1164.156
2016-10-31,1160.197
2016-11-01,1164.542
2016-11-02,1166.928
2016-11-03,1164.083
2016-11-04,1163.874
2016-11-07,1165.997
2016-11-08,1171.927
2016-11-09,1160.542
2016-11-10,1154.787
2016-11-11,1137.698
2016-11-14,1119.154
2016-11-15,1121.468
2016-11-16,1122.447
2016-11-17,1128.638
2016-11-18,1128.573
2016-11-21,1123.51
2016-11-22,1125.15
2016-11-23,1122.732
2016-11-24,1123.976
2016-11-25,1130.883
2016-11-28,1131.752
2016-11-29,1134.233
2016-11-30,1141.871
2016-12-01,1144.965
2016-12-02,1155.063
2016-12-05,1167.015
2016-12-06,1169.731
2016-12-07,1173.445
2016-12-08,1167.555
2016-12-09,1163.23
2016-12-12,1162.917
2016-12-13,1166.987
2016-12-14,1164.249
2016-12-15,1133.863
2016-12-16,1132.721
2016-12-19,1128.344
2016-12-20,1128.376
2016-12-21,1124.856
2016-12-22,1111.704
2016-12-23,1107.79
2016-12-26,1107.79
2016-12-27,1114.669
2016-12-28,1114.835
2016-12-29,1110.208
2016-12-30,1115.018
2017-01-02,1115.018
2017-01-03,1116.672
2017-01-04,1134.001
2017-01-05,1154.554
2017-01-06,1156.549
2017-01-09,1161.013
2017-01-10,1173.588
2017-01-11,1168.594
2017-01-12,1179.94
2017-01-13,1183.417
2017-01-16,1172.984
2017-01-17,1186.451
2017-01-18,1187.009
2017-01-19,1179.873
2017-01-20,1182.107
2017-01-23,1192.692
2017-01-24,1198.559
2017-01-25,1189.965
2017-01-26,1190.342
2017-01-27,1192.987
2017-01-30,1196.172
2017-01-31,1204.204
2017-02-01,1205.567
2017-02-02,1207.808
2017-02-03,1210.772
2017-02-06,1211.416
2017-02-07,1210.6
2017-02-08,1210.493
2017-02-09,1212.235
2017-02-10,1213.621
2017-02-13,1209.656
2017-02-14,1206.77
2017-02-15,1206.241
2017-02-16,1210.869
2017-02-17,1212.433
2017-02-20,1210.484
2017-02-21,1207.476
2017-02-22,1215.556
2017-02-23,1237.2
2017-02-24,1229.037
2017-02-27,1230.652
2017-02-28,1231.149
2017-03-01,1224.281
2017-03-02,1223.164
2017-03-03,1215.972
2017-03-06,1217.769
2017-03-07,1224.006
2017-03-08,1221.815
2017-03-09,1207.911
2017-03-10,1221.61
2017-03-13,1228.28
2017-03-14,1222.656
2017-03-15,1223.821
2017-03-16,1242.146
2017-03-17,1246.611
2017-03-20,1247.718
2017-03-21,1245.194
2017-03-22,1234.28
2017-03-23,1238.164
2017-03-24,1244.545
2017-03-27,1245.033
2017-03-28,1260.568
2017-03-29,1261.356
2017-03-30,1262.751
2017-03-31,1259.019
2017-04-03,1261.6
2017-04-04,1260.489
2017-04-05,1257.757
2017-04-06,1255.579
2017-04-07,1259.023
2017-04-10,1258.412
2017-04-11,1262.854
2017-04-12,1273.939
2017-04-13,1272.517
2017-04-14,1272.517
2017-04-17,1264.419
2017-04-18,1266.241
2017-04-19,1264.812
2017-04-20,1266.416
2017-04-21,1268.098
2017-04-24,1270.832
2017-04-25,1281.527
2017-04-26,1287.978
2017-04-27,1292.423
2017-04-28,1288.638
2017-05-01,1290.346
2017-05-02,1301.179
2017-05-03,1298.991
2017-05-04,1294.819
2017-05-05,1291.62
2017-05-08,1295.558
2017-05-09,1293.741
2017-05-10,1294.108
2017-05-11,1292.767
2017-05-12,1290.356
2017-05-15,1297.845
2017-05-16,1293.3
2017-05-17,1296.705
2017-05-18,1292.849
2017-05-19,1297.573
2017-05-22,1297.539
2017-05-23,1300.373
2017-05-24,1305.404
2017-05-25,1310.284
2017-05-26,1308.915
2017-05-29,1301.102
2017-05-30,1300.769
2017-05-31,1306.33
2017-06-01,1307.64
2017-06-02,1312.897
2017-06-05,1312.698
2017-06-06,1310.782
2017-06-07,1313.5
2017-06-08,1309.284
2017-06-09,1313.488
2017-06-12,1309.586
2017-06-13,1315.817
2017-06-14,1324.749
2017-06-15,1306.181
2017-06-16,1304.875
2017-06-19,1311.839
2017-06-20,1307.9
2017-06-21,1297.445
2017-06-22,1303.171
2017-06-23,1300.966
2017-06-26,1299.888
2017-06-27,1301.21
2017-06-28,1307.276
2017-06-29,1321.425
2017-06-30,1309.978
2017-07-03,1305.98
2017-07-04,1299.486
2017-07-05,1306.314
2017-07-06,1301.045
2017-07-07,1299.951
2017-07-10,1300.2
2017-07-11,1299.551
2017-07-12,1302.606
2017-07-13,1309.53
2017-07-14,1322.592
2017-07-17,1325.852
2017-07-18,1337.096
2017-07-19,1339.524
2017-07-20,1341.667
2017-07-21,1350.169
2017-07-24,1351.113
2017-07-25,1357.996
2017-07-26,1356.565
2017-07-27,1350.065
2017-07-28,1347.53
2017-07-31,1348.3
2017-08-01,1350.032
2017-08-02,1356.52
2017-08-03,1355.855
2017-08-04,1352.637
2017-08-07,1350.721
2017-08-08,1352.718
2017-08-09,1353.016
2017-08-10,1348.632
2017-08-11,1336.886
2017-08-14,1342.697
2017-08-15,1335.185
2017-08-16,1330.447
2017-08-17,1329.901
2017-08-18,1328.359
2017-08-21,1328.904
2017-08-22,1332.458
2017-08-23,1349.047
2017-08-24,1340.238
2017-08-25,1339.439
2017-08-28,1346.347
2017-08-29,1346.526
2017-08-30,1344.129
2017-08-31,1350.901
2017-09-01,1351.597
2017-09-04,1340.148
2017-09-05,1346.522
2017-09-06,1342.802
2017-09-07,1348.639
2017-09-08,1350.076
2017-09-11,1349.067
2017-09-12,1347.622
2017-09-13,1358.332
2017-09-14,1345.842
2017-09-15,1349.028
2017-09-18,1354.351
2017-09-19,1345.623
2017-09-20,1350.783
2017-09-21,1338.916
2017-09-22,1345.595
2017-09-25,1336.575
2017-09-26,1331.399
2017-09-27,1339.029
2017-09-28,1341.609
2017-09-29,1342.729
2017-10-02,1350.578
2017-10-03,1342.522
2017-10-04,1339.468
2017-10-05,1344.601
2017-10-06,1349.801
2017-10-09,1358.536
2017-10-10,1371.315
2017-10-11,1368.952
2017-10-12,1374.074
2017-10-13,1385.955
2017-10-16,1388.241
2017-10-17,1378.561
2017-10-18,1377.342
2017-10-19,1377.205
2017-10-20,1375.101
2017-10-23,1375.117
2017-10-24,1374.202
2017-10-25,1380.555
2017-10-26,1381.318
2017-10-27,1381.716
2017-10-30,1390.532
2017-10-31,1390.396
2017-11-01,1400.449
2017-11-02,1398.018
2017-11-03,1390.055
2017-11-06,1407.663
2017-11-07,1403.608
2017-11-08,1397.406
2017-11-09,1393.419
2017-11-10,1404.7
2017-11-13,1411.398
2017-11-14,1405.52
2017-11-15,1386.392
2017-11-16,1378.979
2017-11-17,1389.939
2017-11-20,1386.421
2017-11-21,1393.71
2017-11-22,1399.409
2017-11-23,1396.979
2017-11-24,1402.135
2017-11-27,1402.663
2017-11-28,1400.225
2017-11-29,1391.768
2017-11-30,1398.207
2017-12-01,1397.535
2017-12-04,1392.017
2017-12-05,1388.309
2017-12-06,1380.466
2017-12-07,1377.864
2017-12-08,1380.322
2017-12-11,1398.285
2017-12-12,1396.09
2017-12-13,1394.095
2017-12-14,1393.325
2017-12-15,1386.44
2017-12-18,1387.296
2017-12-19,1386.426
2017-12-20,1392.234
2017-12-21,1388.53
2017-12-22,1388.918
2017-12-25,1388.918
2017-12-26,1389.822
2017-12-27,1398.749
2017-12-28,1406.182
2017-12-29,1409.0
2018-01-01,1409.0
2018-01-02,1436.469
2018-01-03,1448.296
2018-01-04,1454.444
2018-01-05,1457.735
2018-01-08,1452.605
2018-01-09,1445.235
2018-01-10,1454.571
2018-01-11,1455.643
2018-01-12,1465.707
2018-01-15,1476.223
2018-01-16,1478.894
2018-01-17,1488.562
2018-01-18,1492.902
2018-01-19,1518.716
2018-01-22,1532.56
2018-01-23,1543.607
2018-01-24,1554.721
2018-01-25,1548.059
2018-01-26,1542.243
2018-01-29,1538.959
2018-01-30,1533.416
2018-01-31,1535.175
2018-02-01,1537.917
2018-02-02,1525.99
2018-02-05,1510.26
2018-02-06,1474.515
2018-02-07,1475.141
2018-02-08,1460.838
2018-02-09,1439.666
2018-02-12,1428.773
2018-02-13,1440.818
2018-02-14,1441.574
2018-02-15,1464.873
2018-02-16,1466.27
2018-02-19,1488.679
2018-02-20,1476.071
2018-02-21,1484.871
2018-02-22,1469.563
2018-02-23,1483.335
2018-02-26,1499.828
2018-02-27,1494.115
2018-02-28,1492.42
2018-03-01,1475.246
2018-03-02,1473.21
2018-03-05,1464.995
2018-03-06,1481.889
2018-03-07,1479.036
2018-03-08,1490.898
2018-03-09,1499.543
2018-03-12,1520.451
2018-03-13,1533.38
2018-03-14,1531.635
2018-03-15,1521.306
2018-03-16,1522.89
2018-03-19,1515.849
2018-03-20,1520.335
2018-03-21,1517.797
2018-03-22,1513.864
2018-03-23,1496.509
2018-03-26,1509.449
2018-03-27,1521.771
2018-03-28,1501.096
2018-03-29,1517.619
2018-03-30,1517.619
2018-04-02,1518.978
2018-04-03,1511.918
2018-04-04,1475.867
2018-04-05,1500.547
2018-04-06,1500.566
2018-04-09,1513.04
2018-04-10,1525.223
2018-04-11,1532.593
2018-04-12,1525.761
2018-04-13,1542.259
2018-04-16,1532.125
2018-04-17,1527.88
2018-04-18,1540.655
2018-04-19,1553.165
2018-04-20,1509.652
2018-04-23,1503.63
2018-04-24,1486.151
2018-04-25,1471.099
2018-04-26,1469.392
2018-04-27,1474.973
2018-04-30,1480.817
2018-05-01,1469.882
2018-05-02,1452.921
2018-05-03,1456.077
2018-05-04,1446.665
2018-05-07,1452.737
2018-05-08,1458.964
2018-05-09,1468.152
2018-05-10,1469.352
2018-05-11,1474.782
2018-05-14,1481.876
2018-05-15,1463.868
2018-05-16,1452.056
2018-05-17,1457.707
2018-05-18,1461.042
2018-05-21,1470.666
2018-05-22,1461.482
2018-05-23,1437.507
2018-05-24,1453.14
2018-05-25,1445.561
2018-05-28,1448.791
2018-05-29,1444.273
2018-05-30,1434.524
2018-05-31,1442.641
2018-06-01,1441.319
2018-06-04,1455.399
2018-06-05,1454.183
2018-06-06,1460.13
2018-06-07,1459.002
2018-06-08,1451.425
2018-06-11,1442.891
2018-06-12,1439.236
2018-06-13,1434.919
2018-06-14,1414.877
2018-06-15,1403.667
2018-06-18,1382.768
2018-06-19,1359.692
2018-06-20,1366.693
2018-06-21,1358.801
2018-06-22,1361.399
2018-06-25,1349.418
2018-06-26,1353.115
2018-06-27,1345.28
2018-06-28,1340.53
2018-06-29,1352.761
2018-07-02,1336.584
2018-07-03,1339.969
2018-07-04,1343.2
2018-07-05,1345.34
2018-07-06,1320.523
2018-07-09,1343.04
2018-07-10,1352.671
2018-07-11,1344.564
2018-07-12,1344.804
2018-07-13,1346.167
2018-07-16,1347.251
2018-07-17,1352.614
2018-07-18,1351.252
2018-07-19,1355.473
2018-07-20,1362.962
2018-07-23,1376.294
2018-07-24,1375.984
2018-07-25,1378.782
2018-07-26,1379.311
2018-07-27,1378.607
2018-07-30,1370.437
2018-07-31,1370.986
2018-08-01,1379.734
2018-08-02,1357.738
2018-08-03,1349.048
2018-08-06,1360.176
2018-08-07,1376.43
2018-08-08,1373.407
2018-08-09,1373.425
2018-08-10,1351.945
2018-08-13,1335.061
2018-08-14,1337.083
2018-08-15,1334.759
2018-08-16,1335.784
2018-08-17,1341.303
2018-08-20,1342.414
2018-08-21,1352.633
2018-08-22,1353.695
2018-08-23,1359.804
2018-08-24,1356.879
2018-08-27,1365.855
2018-08-28,1369.39
2018-08-29,1368.977
2018-08-30,1353.699
2018-08-31,1350.917
2018-09-03,1346.602
2018-09-04,1342.608
2018-09-05,1329.886
2018-09-06,1329.003
2018-09-07,1320.705
2018-09-10,1315.926
2018-09-11,1316.533
2018-09-12,1325.563
2018-09-13,1322.983
2018-09-14,1338.693
2018-09-17,1331.071
2018-09-18,1329.4
2018-09-19,1345.432
2018-09-20,1351.482
2018-09-21,1362.258
2018-09-24,1359.778
2018-09-25,1367.088
2018-09-26,1371.657
2018-09-27,1371.76
2018-09-28,1380.931
2018-10-01,1383.828
2018-10-02,1380.571
2018-10-03,1381.823
2018-10-04,1365.673
2018-10-05,1347.748
2018-10-08,1334.825
2018-10-09,1333.995
2018-10-10,1319.709
2018-10-11,1292.972
2018-10-12,1302.758
2018-10-15,1296.929
2018-10-16,1300.662
2018-10-17,1306.218
2018-10-18,1303.076
2018-10-19,1300.798
2018-10-22,1307.431
2018-10-23,1299.792
2018-10-24,1297.993
2018-10-25,1288.677
2018-10-26,1278.108
2018-10-29,1275.539
2018-10-30,1258.559
2018-10-31,1279.241
2018-11-01,1290.717
2018-11-02,1315.285
2018-11-05,1286.047
2018-11-06,1287.316
2018-11-07,1302.455
2018-11-08,1304.71
2018-11-09,1289.494
2018-11-12,1289.877
2018-11-13,1286.185
2018-11-14,1282.459
2018-11-15,1289.922
2018-11-16,1297.831
2018-11-19,1299.203
2018-11-20,1279.955
2018-11-21,1285.109
2018-11-22,1284.748
2018-11-23,1285.58
2018-11-26,1298.286
2018-11-27,1294.345
2018-11-28,1300.31
2018-11-29,1311.558
2018-11-30,1312.791
2018-12-03,1344.357
2018-12-04,1331.189
2018-12-05,1326.865
2018-12-06,1312.277
2018-12-07,1308.664
2018-12-10,1289.924
2018-12-11,1287.582
2018-12-12,1301.796
2018-12-13,1302.685
2018-12-14,1286.57
2018-12-17,1295.579
2018-12-18,1287.869
2018-12-19,1293.438
2018-12-20,1282.711
2018-12-21,1283.745
2018-12-24,1278.393
2018-12-25,1278.393
2018-12-26,1266.115
2018-12-27,1273.341
2018-12-28,1281.18
2018-12-31,1286.909
2019-01-01,1286.909
2019-01-02,1284.883
2019-01-03,1278.046
2019-01-04,1296.967
2019-01-07,1314.264
2019-01-08,1325.551
2019-01-09,1337.715
2019-01-10,1348.633
2019-01-11,1352.489
2019-01-14,1341.963
2019-01-15,1352.747
2019-01-16,1358.803
2019-01-17,1354.643
2019-01-18,1359.487
2019-01-21,1358.536
2019-01-22,1356.322
2019-01-23,1349.867
2019-01-24,1365.412
2019-01-25,1380.754
2019-01-28,1382.728
2019-01-29,1383.256
2019-01-30,1384.015
2019-01-31,1404.64
2019-02-01,1391.887
2019-02-04,1386.909
2019-02-05,1388.038
2019-02-06,1385.066
2019-02-07,1394.003
2019-02-08,1391.684
2019-02-11,1388.551
2019-02-12,1391.546
2019-02-13,1402.095
2019-02-14,1403.972
2019-02-15,1401.848
2019-02-18,1404.857
2019-02-19,1404.83
2019-02-20,1420.619
2019-02-21,1414.75
2019-02-22,1419.713
2019-02-25,1431.798
2019-02-26,1432.27
2019-02-27,1427.449
2019-02-28,1419.298
2019-03-01,1421.03
2019-03-04,1431.689
2019-03-05,1425.733
2019-03-06,1427.192
2019-03-07,1420.707
2019-03-08,1407.467
2019-03-11,1398.131
2019-03-12,1405.535
2019-03-13,1404.298
2019-03-14,1404.381
2019-03-15,1403.745
2019-03-18,1410.532
2019-03-19,1418.328
2019-03-20,1417.567
2019-03-21,1421.164
2019-03-22,1418.666
2019-03-25,1410.849
2019-03-26,1417.272
2019-03-27,1413.147
2019-03-28,1414.811
2019-03-29,1419.516
2019-04-01,1436.589
2019-04-02,1436.001
2019-04-03,1439.581
2019-04-04,1445.926
2019-04-05,1446.334
2019-04-08,1451.629
2019-04-09,1455.684
2019-04-10,1457.617
2019-04-11,1451.841
2019-04-12,1450.864
2019-04-15,1449.267
2019-04-16,1449.677
2019-04-17,1451.319
2019-04-18,1447.712
2019-04-19,1447.712
2019-04-22,1448.052
2019-04-23,1446.825
2019-04-24,1454.922
2019-04-25,1448.041
2019-04-26,1446.531
2019-04-29,1448.693
2019-04-30,1441.47
2019-05-01,1443.803
2019-05-02,1450.634
2019-05-03,1450.792
2019-05-06,1420.926
2019-05-07,1435.404
2019-05-08,1425.699
2019-05-09,1414.49
2019-05-10,1420.851
2019-05-13,1406.768
2019-05-14,1408.935
2019-05-15,1402.205
2019-05-16,1407.845
2019-05-17,1389.056
2019-05-20,1389.965
2019-05-21,1383.403
2019-05-22,1381.043
2019-05-23,1367.842
2019-05-24,1383.68
2019-05-27,1384.931
2019-05-28,1378.958
2019-05-29,1375.636
2019-05-30,1374.979
2019-05-31,1374.382
2019-06-03,1384.544
2019-06-04,1391.304
2019-06-05,1395.586
2019-06-06,1406.531
2019-06-07,1416.724
2019-06-10,1423.78
2019-06-11,1435.316
2019-06-12,1438.402
2019-06-13,1444.682
2019-06-14,1443.919
2019-06-17,1438.42
2019-06-18,1451.761
2019-06-19,1468.093
2019-06-20,1489.917
2019-06-21,1492.223
