Date,FINLAND SMID GROWTH SMID (Small+Mid Cap)
2015-06-26,965.541
2015-06-29,943.107
2015-06-30,936.357
2015-07-01,936.581
2015-07-02,925.794
2015-07-03,921.422
2015-07-06,896.882
2015-07-07,863.118
2015-07-08,873.582
2015-07-09,886.897
2015-07-10,921.921
2015-07-13,928.988
2015-07-14,932.797
2015-07-15,920.136
2015-07-16,939.239
2015-07-17,941.207
2015-07-20,963.643
2015-07-21,953.895
2015-07-22,938.28
2015-07-23,938.528
2015-07-24,939.325
2015-07-27,931.387
2015-07-28,931.505
2015-07-29,953.025
2015-07-30,950.626
2015-07-31,960.009
2015-08-03,954.088
2015-08-04,953.591
2015-08-05,955.099
2015-08-06,955.483
2015-08-07,946.526
2015-08-10,947.743
2015-08-11,942.503
2015-08-12,927.089
2015-08-13,941.642
2015-08-14,945.123
2015-08-17,941.009
2015-08-18,934.736
2015-08-19,917.309
2015-08-20,901.761
2015-08-21,888.398
2015-08-24,868.853
2015-08-25,886.811
2015-08-26,882.63
2015-08-27,891.427
2015-08-28,889.631
2015-08-31,880.807
2015-09-01,862.137
2015-09-02,863.016
2015-09-03,866.905
2015-09-04,848.25
2015-09-07,851.936
2015-09-08,861.37
2015-09-09,869.672
2015-09-10,870.548
2015-09-11,870.014
2015-09-14,858.643
2015-09-15,856.866
2015-09-16,867.253
2015-09-17,858.862
2015-09-18,853.512
2015-09-21,850.745
2015-09-22,807.184
2015-09-23,808.367
2015-09-24,793.741
2015-09-25,804.144
2015-09-28,791.906
2015-09-29,801.805
2015-09-30,795.583
2015-10-01,797.273
2015-10-02,805.904
2015-10-05,828.193
2015-10-06,838.88
2015-10-07,844.571
2015-10-08,843.548
2015-10-09,862.883
2015-10-12,851.315
2015-10-13,843.404
2015-10-14,845.845
2015-10-15,848.025
2015-10-16,835.006
2015-10-19,851.723
2015-10-20,858.337
2015-10-21,863.967
2015-10-22,876.371
2015-10-23,876.23
2015-10-26,884.633
2015-10-27,880.316
2015-10-28,889.888
2015-10-29,875.679
2015-10-30,881.771
2015-11-02,889.151
2015-11-03,889.295
2015-11-04,891.961
2015-11-05,894.661
2015-11-06,895.681
2015-11-09,890.591
2015-11-10,878.469
2015-11-11,896.197
2015-11-12,883.844
2015-11-13,872.431
2015-11-16,874.923
2015-11-17,888.91
2015-11-18,885.163
2015-11-19,894.379
2015-11-20,900.775
2015-11-23,909.064
2015-11-24,893.748
2015-11-25,901.225
2015-11-26,910.981
2015-11-27,911.462
2015-11-30,923.645
2015-12-01,924.639
2015-12-02,926.782
2015-12-03,938.278
2015-12-04,939.244
2015-12-07,946.593
2015-12-08,930.284
2015-12-09,926.678
2015-12-10,930.454
2015-12-11,911.664
2015-12-14,906.129
2015-12-15,925.973
2015-12-16,929.003
2015-12-17,936.007
2015-12-18,922.522
2015-12-21,911.527
2015-12-22,911.641
2015-12-23,919.477
2015-12-24,926.154
2015-12-25,926.154
2015-12-28,930.541
2015-12-29,942.696
2015-12-30,939.259
2015-12-31,934.913
2016-01-01,934.913
2016-01-04,903.56
2016-01-05,899.027
2016-01-06,901.459
2016-01-07,900.057
2016-01-08,902.559
2016-01-11,896.196
2016-01-12,905.946
2016-01-13,906.71
2016-01-14,880.236
2016-01-15,866.502
2016-01-18,855.495
2016-01-19,873.318
2016-01-20,846.079
2016-01-21,848.977
2016-01-22,879.739
2016-01-25,887.602
2016-01-26,894.792
2016-01-27,902.21
2016-01-28,889.177
2016-01-29,891.906
2016-02-01,914.702
2016-02-02,894.919
2016-02-03,897.733
2016-02-04,901.927
2016-02-05,889.799
2016-02-08,858.694
2016-02-09,857.387
2016-02-10,865.712
2016-02-11,851.662
2016-02-12,853.69
2016-02-15,867.238
2016-02-16,858.596
2016-02-17,881.562
2016-02-18,891.782
2016-02-19,888.016
2016-02-22,898.396
2016-02-23,888.283
2016-02-24,874.025
2016-02-25,891.216
2016-02-26,884.52
2016-02-29,882.37
2016-03-01,895.047
2016-03-02,880.782
2016-03-03,875.77
2016-03-04,887.226
2016-03-07,881.406
2016-03-08,881.327
2016-03-09,882.175
2016-03-10,885.981
2016-03-11,904.645
2016-03-14,907.78
2016-03-15,906.159
2016-03-16,903.075
2016-03-17,924.055
2016-03-18,925.214
2016-03-21,926.775
2016-03-22,925.582
2016-03-23,926.587
2016-03-24,914.15
2016-03-25,914.15
2016-03-28,918.368
2016-03-29,926.609
2016-03-30,952.6
2016-03-31,950.906
2016-04-01,933.352
2016-04-04,945.265
2016-04-05,936.788
2016-04-06,945.038
2016-04-07,934.371
2016-04-08,952.267
2016-04-11,958.782
2016-04-12,957.562
2016-04-13,951.011
2016-04-14,951.537
2016-04-15,962.155
2016-04-18,969.667
2016-04-19,986.95
2016-04-20,979.817
2016-04-21,973.683
2016-04-22,969.704
2016-04-25,961.82
2016-04-26,965.982
2016-04-27,970.257
2016-04-28,966.135
2016-04-29,970.265
2016-05-02,976.014
2016-05-03,971.895
2016-05-04,958.75
2016-05-05,950.991
2016-05-06,944.767
2016-05-09,955.284
2016-05-10,953.316
2016-05-11,965.315
2016-05-12,957.012
2016-05-13,953.817
2016-05-16,951.987
2016-05-17,957.747
2016-05-18,954.952
2016-05-19,947.202
2016-05-20,963.138
2016-05-23,960.829
2016-05-24,967.419
2016-05-25,975.784
2016-05-26,989.024
2016-05-27,988.468
2016-05-30,985.236
2016-05-31,989.112
2016-06-01,990.357
2016-06-02,991.608
2016-06-03,1012.409
2016-06-06,1020.051
2016-06-07,1033.144
2016-06-08,1030.255
2016-06-09,1015.745
2016-06-10,996.692
2016-06-13,977.385
2016-06-14,955.535
2016-06-15,970.527
2016-06-16,945.876
2016-06-17,963.865
2016-06-20,1001.564
2016-06-21,993.39
2016-06-22,991.608
2016-06-23,1003.411
2016-06-24,982.637
2016-06-27,907.211
2016-06-28,932.363
2016-06-29,965.97
2016-06-30,976.377
2016-07-01,992.523
2016-07-04,988.984
2016-07-05,976.345
2016-07-06,960.855
2016-07-07,968.223
2016-07-08,979.703
2016-07-11,997.292
2016-07-12,1002.451
2016-07-13,1010.989
2016-07-14,1009.783
2016-07-15,995.461
2016-07-18,1000.939
2016-07-19,993.222
2016-07-20,997.495
2016-07-21,991.592
2016-07-22,991.418
2016-07-25,994.217
2016-07-26,1008.094
2016-07-27,1007.277
2016-07-28,1019.906
2016-07-29,1023.152
2016-08-01,1007.113
2016-08-02,1004.947
2016-08-03,997.339
2016-08-04,998.338
2016-08-05,1002.005
2016-08-08,1004.033
2016-08-09,1016.977
2016-08-10,1015.523
2016-08-11,1025.018
2016-08-12,1022.447
2016-08-15,1023.886
2016-08-16,1017.006
2016-08-17,1007.453
2016-08-18,1019.6
2016-08-19,1013.745
2016-08-22,1025.928
2016-08-23,1028.608
2016-08-24,1021.292
2016-08-25,1021.04
2016-08-26,1031.509
2016-08-29,1018.267
2016-08-30,1008.618
2016-08-31,1006.0
2016-09-01,1014.22
2016-09-02,1027.562
2016-09-05,1026.047
2016-09-06,1042.964
2016-09-07,1046.871
2016-09-08,1048.957
2016-09-09,1026.778
2016-09-12,1018.393
2016-09-13,1014.894
2016-09-14,1014.583
2016-09-15,1021.911
2016-09-16,1023.491
2016-09-19,1031.645
2016-09-20,1031.848
2016-09-21,1033.724
2016-09-22,1058.013
2016-09-23,1054.383
2016-09-26,1050.522
2016-09-27,1046.632
2016-09-28,1049.784
2016-09-29,1049.353
2016-09-30,1053.605
2016-10-03,1054.338
2016-10-04,1043.684
2016-10-05,1042.339
2016-10-06,1030.037
2016-10-07,1023.762
2016-10-10,1035.588
2016-10-11,1023.252
2016-10-12,1010.362
2016-10-13,1007.56
2016-10-14,1007.711
2016-10-17,1015.353
2016-10-18,1023.299
2016-10-19,1020.676
2016-10-20,1020.273
2016-10-21,1012.596
2016-10-24,1011.907
2016-10-25,1012.106
2016-10-26,998.021
2016-10-27,998.522
2016-10-28,995.142
2016-10-31,987.014
2016-11-01,977.761
2016-11-02,975.407
2016-11-03,978.724
2016-11-04,966.661
2016-11-07,971.62
2016-11-08,973.405
2016-11-09,982.722
2016-11-10,973.618
2016-11-11,959.588
2016-11-14,933.234
2016-11-15,948.785
2016-11-16,942.363
2016-11-17,949.857
2016-11-18,946.387
2016-11-21,954.192
2016-11-22,957.031
2016-11-23,952.799
2016-11-24,962.629
2016-11-25,970.085
2016-11-28,963.909
2016-11-29,963.85
2016-11-30,962.589
2016-12-01,964.152
2016-12-02,960.422
2016-12-05,973.387
2016-12-06,974.158
2016-12-07,990.578
2016-12-08,979.862
2016-12-09,977.955
2016-12-12,995.764
2016-12-13,1001.471
2016-12-14,996.734
2016-12-15,981.455
2016-12-16,972.927
2016-12-19,983.501
2016-12-20,977.761
2016-12-21,987.059
2016-12-22,982.265
2016-12-23,994.036
2016-12-26,994.036
2016-12-27,994.96
2016-12-28,989.685
2016-12-29,997.683
2016-12-30,1002.958
2017-01-02,1014.818
2017-01-03,997.419
2017-01-04,1004.714
2017-01-05,1011.334
2017-01-06,1009.139
2017-01-09,999.847
2017-01-10,1005.495
2017-01-11,999.811
2017-01-12,1002.035
2017-01-13,1006.274
2017-01-16,999.137
2017-01-17,998.97
2017-01-18,1006.939
2017-01-19,1002.372
2017-01-20,1012.267
2017-01-23,1017.173
2017-01-24,1025.624
2017-01-25,1026.324
2017-01-26,1023.872
2017-01-27,1051.632
2017-01-30,1034.209
2017-01-31,1038.978
2017-02-01,1034.699
2017-02-02,1051.516
2017-02-03,1058.746
2017-02-06,1054.939
2017-02-07,1060.68
2017-02-08,1062.619
2017-02-09,1064.627
2017-02-10,1066.872
2017-02-13,1068.683
2017-02-14,1063.762
2017-02-15,1077.238
2017-02-16,1082.997
2017-02-17,1068.469
2017-02-20,1071.738
2017-02-21,1066.812
2017-02-22,1063.267
2017-02-23,1065.43
2017-02-24,1050.074
2017-02-27,1055.243
2017-02-28,1055.103
2017-03-01,1065.829
2017-03-02,1058.995
2017-03-03,1062.906
2017-03-06,1063.23
2017-03-07,1064.851
2017-03-08,1060.854
2017-03-09,1060.466
2017-03-10,1068.363
2017-03-13,1075.711
2017-03-14,1074.599
2017-03-15,1082.124
2017-03-16,1098.203
2017-03-17,1100.925
2017-03-20,1103.646
2017-03-21,1091.829
2017-03-22,1093.638
2017-03-23,1097.179
2017-03-24,1098.243
2017-03-27,1094.35
2017-03-28,1100.928
2017-03-29,1095.096
2017-03-30,1098.272
2017-03-31,1095.769
2017-04-03,1092.669
2017-04-04,1097.528
2017-04-05,1101.683
2017-04-06,1106.988
2017-04-07,1103.078
2017-04-10,1105.571
2017-04-11,1100.147
2017-04-12,1111.681
2017-04-13,1113.415
2017-04-14,1113.415
2017-04-17,1117.45
2017-04-18,1110.643
2017-04-19,1112.015
2017-04-20,1137.261
2017-04-21,1121.163
2017-04-24,1158.746
2017-04-25,1174.949
2017-04-26,1177.356
2017-04-27,1172.126
2017-04-28,1175.827
2017-05-01,1178.85
2017-05-02,1185.699
2017-05-03,1180.552
2017-05-04,1184.837
2017-05-05,1191.071
2017-05-08,1173.318
2017-05-09,1172.523
2017-05-10,1165.944
2017-05-11,1158.797
2017-05-12,1157.758
2017-05-15,1168.562
2017-05-16,1180.05
2017-05-17,1160.58
2017-05-18,1150.393
2017-05-19,1173.772
2017-05-22,1185.679
2017-05-23,1190.62
2017-05-24,1190.075
2017-05-25,1193.161
2017-05-26,1190.111
2017-05-29,1188.254
2017-05-30,1184.538
2017-05-31,1182.587
2017-06-01,1198.38
2017-06-02,1209.167
2017-06-05,1196.149
2017-06-06,1201.411
2017-06-07,1205.766
2017-06-08,1192.725
2017-06-09,1199.887
2017-06-12,1185.83
2017-06-13,1200.175
2017-06-14,1204.75
2017-06-15,1175.787
2017-06-16,1193.04
2017-06-19,1199.843
2017-06-20,1183.798
2017-06-21,1184.871
2017-06-22,1187.011
2017-06-23,1191.533
2017-06-26,1190.068
2017-06-27,1185.252
2017-06-28,1191.931
2017-06-29,1179.688
2017-06-30,1179.82
2017-07-03,1192.659
2017-07-04,1187.304
2017-07-05,1185.778
2017-07-06,1188.64
2017-07-07,1189.366
2017-07-10,1195.928
2017-07-11,1194.355
2017-07-12,1212.163
2017-07-13,1206.698
2017-07-14,1216.486
2017-07-17,1226.037
2017-07-18,1230.085
2017-07-19,1193.828
2017-07-20,1214.165
2017-07-21,1187.028
2017-07-24,1176.521
2017-07-25,1156.807
2017-07-26,1164.15
2017-07-27,1170.627
2017-07-28,1169.635
2017-07-31,1166.24
2017-08-01,1177.689
2017-08-02,1186.054
2017-08-03,1190.943
2017-08-04,1187.76
2017-08-07,1196.438
2017-08-08,1189.949
2017-08-09,1187.393
2017-08-10,1176.116
2017-08-11,1172.29
2017-08-14,1188.195
2017-08-15,1177.016
2017-08-16,1190.845
2017-08-17,1195.851
2017-08-18,1186.174
2017-08-21,1192.823
2017-08-22,1201.551
2017-08-23,1207.531
2017-08-24,1200.024
2017-08-25,1203.273
2017-08-28,1206.13
2017-08-29,1201.978
2017-08-30,1203.57
2017-08-31,1211.684
2017-09-01,1217.894
2017-09-04,1219.86
2017-09-05,1220.904
2017-09-06,1228.283
2017-09-07,1239.088
2017-09-08,1247.877
2017-09-11,1252.055
2017-09-12,1254.373
2017-09-13,1245.79
2017-09-14,1231.458
2017-09-15,1234.327
2017-09-18,1246.498
2017-09-19,1253.503
2017-09-20,1252.839
2017-09-21,1242.381
2017-09-22,1247.592
2017-09-25,1228.059
2017-09-26,1221.758
2017-09-27,1221.657
2017-09-28,1228.377
2017-09-29,1237.807
2017-10-02,1234.513
2017-10-03,1244.701
2017-10-04,1249.693
2017-10-05,1242.333
2017-10-06,1228.488
2017-10-09,1234.464
2017-10-10,1243.773
2017-10-11,1244.454
2017-10-12,1245.013
2017-10-13,1253.979
2017-10-16,1260.356
2017-10-17,1252.596
2017-10-18,1248.924
2017-10-19,1252.786
2017-10-20,1247.282
2017-10-23,1253.047
2017-10-24,1249.456
2017-10-25,1231.86
2017-10-26,1184.863
2017-10-27,1191.986
2017-10-30,1180.74
2017-10-31,1176.385
2017-11-01,1186.833
2017-11-02,1182.026
2017-11-03,1191.491
2017-11-06,1188.772
2017-11-07,1179.948
2017-11-08,1171.354
2017-11-09,1155.394
2017-11-10,1158.923
2017-11-13,1153.228
2017-11-14,1154.596
2017-11-15,1155.045
2017-11-16,1161.393
2017-11-17,1156.434
2017-11-20,1157.518
2017-11-21,1153.565
2017-11-22,1160.436
2017-11-23,1160.268
2017-11-24,1170.068
2017-11-27,1154.759
2017-11-28,1156.312
2017-11-29,1155.085
2017-11-30,1157.454
2017-12-01,1134.879
2017-12-04,1143.299
2017-12-05,1133.227
2017-12-06,1129.157
2017-12-07,1122.898
2017-12-08,1123.831
2017-12-11,1134.729
2017-12-12,1134.258
2017-12-13,1136.97
2017-12-14,1126.448
2017-12-15,1123.651
2017-12-18,1130.692
2017-12-19,1132.443
2017-12-20,1134.232
2017-12-21,1129.252
2017-12-22,1128.947
2017-12-25,1128.947
2017-12-26,1131.904
2017-12-27,1139.703
2017-12-28,1140.701
2017-12-29,1148.794
2018-01-01,1148.794
2018-01-02,1155.291
2018-01-03,1167.257
2018-01-04,1180.651
2018-01-05,1189.792
2018-01-08,1183.799
2018-01-09,1172.442
2018-01-10,1166.638
2018-01-11,1164.925
2018-01-12,1183.16
2018-01-15,1178.17
2018-01-16,1170.361
2018-01-17,1179.203
2018-01-18,1184.919
2018-01-19,1195.588
2018-01-22,1202.464
2018-01-23,1214.778
2018-01-24,1212.946
2018-01-25,1215.408
2018-01-26,1216.882
2018-01-29,1205.385
2018-01-30,1206.129
2018-01-31,1209.334
2018-02-01,1231.354
2018-02-02,1206.268
2018-02-05,1181.215
2018-02-06,1152.128
2018-02-07,1160.337
2018-02-08,1138.609
2018-02-09,1135.874
2018-02-12,1149.475
2018-02-13,1150.553
2018-02-14,1170.968
2018-02-15,1201.245
2018-02-16,1214.35
2018-02-19,1202.902
2018-02-20,1208.208
2018-02-21,1208.528
2018-02-22,1195.971
2018-02-23,1193.049
2018-02-26,1197.966
2018-02-27,1189.503
2018-02-28,1177.8
2018-03-01,1161.429
2018-03-02,1150.396
2018-03-05,1160.976
2018-03-06,1177.82
2018-03-07,1183.567
2018-03-08,1198.604
2018-03-09,1199.102
2018-03-12,1196.815
2018-03-13,1192.076
2018-03-14,1184.297
2018-03-15,1189.602
2018-03-16,1178.213
2018-03-19,1170.599
2018-03-20,1169.46
2018-03-21,1166.307
2018-03-22,1148.121
2018-03-23,1152.33
2018-03-26,1144.474
2018-03-27,1155.267
2018-03-28,1149.629
2018-03-29,1153.277
2018-03-30,1153.277
2018-04-02,1154.309
2018-04-03,1137.452
2018-04-04,1137.815
2018-04-05,1166.116
2018-04-06,1158.147
2018-04-09,1156.614
2018-04-10,1163.518
2018-04-11,1161.526
2018-04-12,1168.974
2018-04-13,1170.674
2018-04-16,1168.689
2018-04-17,1176.729
2018-04-18,1182.32
2018-04-19,1192.674
2018-04-20,1186.713
2018-04-23,1184.898
2018-04-24,1153.122
2018-04-25,1146.529
2018-04-26,1137.054
2018-04-27,1143.629
2018-04-30,1145.991
2018-05-01,1137.217
2018-05-02,1141.877
2018-05-03,1124.67
2018-05-04,1125.02
2018-05-07,1134.225
2018-05-08,1144.672
2018-05-09,1136.616
2018-05-10,1138.917
2018-05-11,1154.399
2018-05-14,1157.045
2018-05-15,1146.268
2018-05-16,1148.204
2018-05-17,1160.639
2018-05-18,1157.353
2018-05-21,1166.57
2018-05-22,1185.597
2018-05-23,1162.26
2018-05-24,1157.279
2018-05-25,1150.406
2018-05-28,1147.203
2018-05-29,1127.522
2018-05-30,1138.022
2018-05-31,1135.111
2018-06-01,1150.522
2018-06-04,1158.01
2018-06-05,1153.833
2018-06-06,1170.469
2018-06-07,1174.074
2018-06-08,1165.245
2018-06-11,1165.321
2018-06-12,1148.406
2018-06-13,1147.804
2018-06-14,1140.444
2018-06-15,1130.229
2018-06-18,1121.08
2018-06-19,1095.881
2018-06-20,1102.181
2018-06-21,1085.131
2018-06-22,1088.029
2018-06-25,1080.759
2018-06-26,1088.143
2018-06-27,1085.705
2018-06-28,1076.305
2018-06-29,1095.601
2018-07-02,1075.317
2018-07-03,1081.809
2018-07-04,1070.075
2018-07-05,1077.857
2018-07-06,1085.763
2018-07-09,1101.417
2018-07-10,1106.268
2018-07-11,1091.286
2018-07-12,1091.242
2018-07-13,1082.52
2018-07-16,1090.617
2018-07-17,1105.197
2018-07-18,1100.979
2018-07-19,1089.409
2018-07-20,1083.531
2018-07-23,1083.412
2018-07-24,1106.994
2018-07-25,1106.848
2018-07-26,1118.535
2018-07-27,1127.701
2018-07-30,1128.533
2018-07-31,1124.085
2018-08-01,1133.769
2018-08-02,1119.725
2018-08-03,1119.106
2018-08-06,1116.806
2018-08-07,1129.418
2018-08-08,1138.163
2018-08-09,1140.459
2018-08-10,1108.823
2018-08-13,1099.749
2018-08-14,1092.875
2018-08-15,1064.025
2018-08-16,1083.401
2018-08-17,1083.953
2018-08-20,1097.028
2018-08-21,1115.31
2018-08-22,1124.945
2018-08-23,1126.532
2018-08-24,1128.548
2018-08-27,1141.154
2018-08-28,1161.668
2018-08-29,1162.845
2018-08-30,1160.923
2018-08-31,1149.308
2018-09-03,1143.873
2018-09-04,1119.888
2018-09-05,1114.105
2018-09-06,1096.682
2018-09-07,1094.082
2018-09-10,1092.998
2018-09-11,1103.886
2018-09-12,1108.033
2018-09-13,1111.469
2018-09-14,1121.692
2018-09-17,1123.281
2018-09-18,1124.959
2018-09-19,1139.004
2018-09-20,1148.984
2018-09-21,1154.394
2018-09-24,1157.32
2018-09-25,1159.015
2018-09-26,1152.221
2018-09-27,1155.518
2018-09-28,1135.216
2018-10-01,1125.477
2018-10-02,1116.16
2018-10-03,1119.513
2018-10-04,1110.87
2018-10-05,1095.151
2018-10-08,1076.173
2018-10-09,1070.511
2018-10-10,1047.873
2018-10-11,1029.851
2018-10-12,1033.465
2018-10-15,1035.361
2018-10-16,1061.277
2018-10-17,1048.072
2018-10-18,1028.145
2018-10-19,1015.227
2018-10-22,1007.2
2018-10-23,961.818
2018-10-24,949.739
2018-10-25,965.883
2018-10-26,971.493
2018-10-29,970.213
2018-10-30,965.962
2018-10-31,981.045
2018-11-01,979.602
2018-11-02,999.253
2018-11-05,997.567
2018-11-06,991.118
2018-11-07,998.265
2018-11-08,995.116
2018-11-09,968.169
2018-11-12,954.846
2018-11-13,956.358
2018-11-14,954.613
2018-11-15,949.196
2018-11-16,962.49
2018-11-19,956.194
2018-11-20,936.628
2018-11-21,945.576
2018-11-22,930.796
2018-11-23,922.781
2018-11-26,928.683
2018-11-27,910.655
2018-11-28,913.398
2018-11-29,925.602
2018-11-30,912.073
2018-12-03,941.496
2018-12-04,925.72
2018-12-05,918.179
2018-12-06,921.539
2018-12-07,906.95
2018-12-10,887.678
2018-12-11,895.296
2018-12-12,932.052
2018-12-13,915.474
2018-12-14,911.995
2018-12-17,908.425
2018-12-18,912.962
2018-12-19,927.853
2018-12-20,897.776
2018-12-21,891.198
2018-12-24,891.198
2018-12-25,891.198
2018-12-26,890.729
2018-12-27,886.788
2018-12-28,897.863
2018-12-31,897.627
2019-01-01,897.627
2019-01-02,898.995
2019-01-03,898.347
2019-01-04,933.214
2019-01-07,939.179
2019-01-08,952.077
2019-01-09,968.789
2019-01-10,970.527
2019-01-11,967.331
2019-01-14,963.052
2019-01-15,968.622
2019-01-16,981.533
2019-01-17,980.606
2019-01-18,990.337
2019-01-21,997.891
2019-01-22,992.093
2019-01-23,986.481
2019-01-24,992.612
2019-01-25,1005.417
2019-01-28,999.266
2019-01-29,1006.914
2019-01-30,1009.632
2019-01-31,994.127
2019-02-01,1003.343
2019-02-04,1017.6
2019-02-05,1029.072
2019-02-06,1039.406
2019-02-07,1025.106
2019-02-08,1015.356
2019-02-11,1021.633
2019-02-12,1020.035
2019-02-13,1021.884
2019-02-14,1026.129
2019-02-15,1026.811
2019-02-18,1037.558
2019-02-19,1027.549
2019-02-20,1038.919
2019-02-21,1031.859
2019-02-22,1030.667
2019-02-25,1041.38
2019-02-26,1053.8
2019-02-27,1050.731
2019-02-28,1033.505
2019-03-01,1069.006
2019-03-04,1069.228
2019-03-05,1059.227
2019-03-06,1054.718
2019-03-07,1030.811
2019-03-08,1025.609
2019-03-11,1038.543
2019-03-12,1045.661
2019-03-13,1047.894
2019-03-14,1067.931
2019-03-15,1078.379
2019-03-18,1087.887
2019-03-19,1101.876
2019-03-20,1084.399
2019-03-21,1082.306
2019-03-22,1051.235
2019-03-25,1047.439
2019-03-26,1045.515
2019-03-27,1056.373
2019-03-28,1045.429
2019-03-29,1060.382
2019-04-01,1088.509
2019-04-02,1098.706
2019-04-03,1119.639
2019-04-04,1112.47
2019-04-05,1124.033
2019-04-08,1120.106
2019-04-09,1110.931
2019-04-10,1113.06
2019-04-11,1113.61
2019-04-12,1120.96
2019-04-15,1118.001
2019-04-16,1102.897
2019-04-17,1083.613
2019-04-18,1091.086
2019-04-19,1091.086
2019-04-22,1092.202
2019-04-23,1096.132
2019-04-24,1086.034
2019-04-25,1092.522
2019-04-26,1079.941
2019-04-29,1067.35
2019-04-30,1054.247
2019-05-01,1057.398
2019-05-02,1042.986
2019-05-03,1049.327
2019-05-06,1037.116
2019-05-07,1024.123
2019-05-08,1020.338
2019-05-09,1011.321
2019-05-10,1023.311
2019-05-13,996.875
2019-05-14,1009.678
2019-05-15,1015.218
2019-05-16,1032.726
2019-05-17,1039.388
2019-05-20,1025.838
2019-05-21,1042.668
2019-05-22,1038.471
2019-05-23,1007.683
2019-05-24,1013.835
2019-05-27,1019.436
2019-05-28,1010.835
2019-05-29,992.858
2019-05-30,991.432
2019-05-31,978.879
2019-06-03,990.141
2019-06-04,1000.141
2019-06-05,992.086
2019-06-06,1001.058
2019-06-07,1023.906
2019-06-10,1024.575
2019-06-11,1046.318
2019-06-12,1040.132
2019-06-13,1040.481
2019-06-14,1024.96
2019-06-17,1023.394
2019-06-18,1048.225
2019-06-19,1053.411
2019-06-20,1068.832
2019-06-21,1071.625
2019-06-24,1066.927
2019-06-25,1070.536
2019-06-26,1072.094
2019-06-27,1067.829
2019-06-28,1068.204
2019-07-01,1076.742
2019-07-02,1076.945
2019-07-03,1071.57
2019-07-04,1084.891
2019-07-05,1060.727
2019-07-08,1053.398
2019-07-09,1039.265
2019-07-10,1040.438
2019-07-11,1036.577
2019-07-12,1040.23
2019-07-15,1051.421
2019-07-16,1052.454
2019-07-17,1044.762
2019-07-18,999.879
2019-07-19,1008.164
2019-07-22,1016.032
2019-07-23,1013.217
2019-07-24,999.99
2019-07-25,986.502
2019-07-26,971.17
2019-07-29,967.863
2019-07-30,959.648
2019-07-31,962.193
2019-08-01,957.507
2019-08-02,948.081
2019-08-05,943.785
2019-08-06,940.541
2019-08-07,927.48
2019-08-08,943.31
2019-08-09,936.577
2019-08-12,927.348
2019-08-13,932.173
2019-08-14,911.363
2019-08-15,905.615
2019-08-16,923.858
2019-08-19,935.661
2019-08-20,920.189
2019-08-21,937.379
2019-08-22,934.741
2019-08-23,924.595
2019-08-26,921.051
2019-08-27,927.553
2019-08-28,917.523
2019-08-29,938.485
2019-08-30,944.539
2019-09-02,943.698
2019-09-03,928.167
2019-09-04,946.246
2019-09-05,967.319
2019-09-06,969.461
2019-09-09,981.2
2019-09-10,972.411
2019-09-11,977.794
2019-09-12,998.405
2019-09-13,1015.302
2019-09-16,1013.784
2019-09-17,1006.26
2019-09-18,971.89
2019-09-19,975.601
2019-09-20,964.5
2019-09-23,945.342
2019-09-24,940.837
2019-09-25,933.69
2019-09-26,935.285
2019-09-27,946.385
2019-09-30,947.514
2019-10-01,933.012
2019-10-02,906.262
2019-10-03,899.064
2019-10-04,911.625
2019-10-07,916.506
2019-10-08,902.526
2019-10-09,911.804
2019-10-10,925.765
2019-10-11,944.63
2019-10-14,936.392
2019-10-15,949.204
2019-10-16,951.439
2019-10-17,960.526
2019-10-18,962.329
2019-10-21,978.326
2019-10-22,969.427
2019-10-23,977.163
2019-10-24,993.392
2019-10-25,983.375
2019-10-28,1000.181
2019-10-29,1011.563
2019-10-30,1015.407
2019-10-31,1000.552
2019-11-01,1015.071
2019-11-04,1033.144
2019-11-05,1026.878
2019-11-06,1017.62
2019-11-07,1022.085
2019-11-08,1015.428
2019-11-11,1012.326
2019-11-12,1010.555
2019-11-13,998.851
2019-11-14,990.031
2019-11-15,1000.463
2019-11-18,994.551
2019-11-19,989.944
2019-11-20,987.337
2019-11-21,978.023
2019-11-22,975.386
2019-11-25,980.352
2019-11-26,982.74
2019-11-27,981.32
2019-11-28,977.327
2019-11-29,979.008
2019-12-02,971.522
2019-12-03,965.642
2019-12-04,977.08
2019-12-05,976.005
2019-12-06,972.178
2019-12-09,984.91
2019-12-10,982.409
2019-12-11,985.063
2019-12-12,991.212
2019-12-13,998.997
2019-12-16,1006.818
2019-12-17,1016.414
2019-12-18,1012.334
2019-12-19,1010.67
2019-12-20,1015.837
2019-12-23,1015.871
2019-12-24,1016.1
2019-12-25,1016.1
2019-12-26,1016.878
2019-12-27,1027.02
2019-12-30,1021.436
2019-12-31,1023.396
2020-01-01,1023.396
2020-01-02,1032.374
2020-01-03,1025.011
2020-01-06,1027.26
2020-01-07,1010.462
2020-01-08,1005.298
2020-01-09,1004.762
2020-01-10,1014.908
2020-01-13,1016.839
2020-01-14,1023.766
2020-01-15,1029.102
2020-01-16,1038.027
2020-01-17,1041.241
2020-01-20,1049.87
2020-01-21,1043.545
2020-01-22,1036.351
2020-01-23,1021.433
2020-01-24,1027.1
2020-01-27,995.554
2020-01-28,1002.299
2020-01-29,1014.257
2020-01-30,1008.035
2020-01-31,998.989
2020-02-03,1007.246
2020-02-04,1023.3
2020-02-05,1057.554
