Date,FINLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-12,622.32
2010-08-13,628.152
2010-08-16,633.006
2010-08-17,647.297
2010-08-18,646.159
2010-08-19,637.062
2010-08-20,616.191
2010-08-23,615.172
2010-08-24,604.983
2010-08-25,597.644
2010-08-26,608.426
2010-08-27,612.953
2010-08-30,610.61
2010-08-31,617.876
2010-09-01,640.726
2010-09-02,645.326
2010-09-03,649.745
2010-09-06,648.854
2010-09-07,634.333
2010-09-08,644.03
2010-09-09,649.622
2010-09-10,654.11
2010-09-13,668.016
2010-09-14,670.42
2010-09-15,673.968
2010-09-16,677.572
2010-09-17,678.614
2010-09-20,687.365
2010-09-21,692.786
2010-09-22,697.892
2010-09-23,684.04
2010-09-24,704.229
2010-09-27,704.301
2010-09-28,721.79
2010-09-29,727.968
2010-09-30,735.09
2010-10-01,739.534
2010-10-04,730.105
2010-10-05,746.115
2010-10-06,753.976
2010-10-07,758.155
2010-10-08,757.19
2010-10-11,763.032
2010-10-12,758.887
2010-10-13,775.312
2010-10-14,768.527
2010-10-15,756.326
2010-10-18,748.632
2010-10-19,736.653
2010-10-20,756.055
2010-10-21,776.948
2010-10-22,770.042
2010-10-25,781.345
2010-10-26,768.359
2010-10-27,760.215
2010-10-28,755.667
2010-10-29,751.191
2010-11-01,759.153
2010-11-02,764.853
2010-11-03,762.704
2010-11-04,793.344
2010-11-05,783.282
2010-11-08,772.616
2010-11-09,790.86
2010-11-10,773.7
2010-11-11,767.041
2010-11-12,760.892
2010-11-15,766.626
2010-11-16,743.584
2010-11-17,746.578
2010-11-18,764.313
2010-11-19,766.514
2010-11-22,756.926
2010-11-23,735.511
2010-11-24,751.421
2010-11-25,752.25
2010-11-26,742.087
2010-11-29,722.005
2010-11-30,717.273
2010-12-01,739.129
2010-12-02,765.441
2010-12-03,773.81
2010-12-06,768.259
2010-12-07,781.459
2010-12-08,771.869
2010-12-09,757.018
2010-12-10,758.631
2010-12-13,777.059
2010-12-14,777.706
2010-12-15,778.434
2010-12-16,771.099
2010-12-17,767.065
2010-12-20,770.273
2010-12-21,782.186
2010-12-22,782.871
2010-12-23,779.503
2010-12-24,782.575
2010-12-27,780.702
2010-12-28,780.536
2010-12-29,782.534
2010-12-30,785.81
2010-12-31,793.709
2011-01-03,806.75
2011-01-04,799.268
2011-01-05,777.43
2011-01-06,770.983
2011-01-07,771.28
2011-01-10,754.183
2011-01-11,770.037
2011-01-12,787.433
2011-01-13,794.077
2011-01-14,797.048
2011-01-17,788.088
2011-01-18,799.135
2011-01-19,789.809
2011-01-20,769.967
2011-01-21,790.234
2011-01-24,792.881
2011-01-25,797.039
2011-01-26,807.593
2011-01-27,813.94
2011-01-28,808.577
2011-01-31,809.152
2011-02-01,822.275
2011-02-02,807.197
2011-02-03,794.598
2011-02-04,794.375
2011-02-07,804.256
2011-02-08,811.971
2011-02-09,818.289
2011-02-10,810.047
2011-02-11,816.905
2011-02-14,814.546
2011-02-15,807.946
2011-02-16,810.321
2011-02-17,806.718
2011-02-18,817.037
2011-02-21,811.958
2011-02-22,812.729
2011-02-23,797.917
2011-02-24,794.793
2011-02-25,803.305
2011-02-28,816.192
2011-03-01,821.383
2011-03-02,813.527
2011-03-03,826.779
2011-03-04,819.706
2011-03-07,824.426
2011-03-08,820.132
2011-03-09,831.448
2011-03-10,811.307
2011-03-11,798.173
2011-03-14,798.276
2011-03-15,791.639
2011-03-16,779.87
2011-03-17,799.83
2011-03-18,814.85
2011-03-21,840.126
2011-03-22,839.856
2011-03-23,838.58
2011-03-24,854.531
2011-03-25,856.649
2011-03-28,855.159
2011-03-29,854.654
2011-03-30,863.398
2011-03-31,864.084
2011-04-01,873.98
2011-04-04,886.124
2011-04-05,885.794
2011-04-06,894.288
2011-04-07,880.361
2011-04-08,895.004
2011-04-11,899.167
2011-04-12,883.079
2011-04-13,893.046
2011-04-14,884.336
2011-04-15,878.666
2011-04-18,855.212
2011-04-19,875.555
2011-04-20,902.899
2011-04-21,905.734
2011-04-22,905.734
2011-04-25,905.081
2011-04-26,911.154
2011-04-27,914.939
2011-04-28,929.067
2011-04-29,931.125
2011-05-02,934.638
2011-05-03,919.114
2011-05-04,907.137
2011-05-05,882.972
2011-05-06,890.232
2011-05-09,876.948
2011-05-10,891.211
2011-05-11,887.403
2011-05-12,874.517
2011-05-13,872.913
2011-05-16,870.785
2011-05-17,860.077
2011-05-18,867.292
2011-05-19,875.485
2011-05-20,866.796
2011-05-23,842.583
2011-05-24,846.755
2011-05-25,844.597
2011-05-26,842.353
2011-05-27,858.485
2011-05-30,859.684
2011-05-31,876.073
2011-06-01,872.402
2011-06-02,873.279
2011-06-03,868.331
2011-06-06,861.756
2011-06-07,866.471
2011-06-08,842.109
2011-06-09,848.747
2011-06-10,822.58
2011-06-13,818.4
2011-06-14,825.763
2011-06-15,802.699
2011-06-16,786.23
2011-06-17,804.175
2011-06-20,788.042
2011-06-21,808.172
2011-06-22,810.852
2011-06-23,779.731
2011-06-24,780.64
2011-06-27,783.847
2011-06-28,788.834
2011-06-29,823.019
2011-06-30,847.842
2011-07-01,852.13
2011-07-04,859.527
2011-07-05,853.993
2011-07-06,842.679
2011-07-07,856.607
2011-07-08,835.76
2011-07-11,801.259
2011-07-12,789.793
2011-07-13,818.817
2011-07-14,806.492
2011-07-15,788.582
2011-07-18,756.453
2011-07-19,768.415
2011-07-20,779.431
2011-07-21,783.74
2011-07-22,793.766
2011-07-25,790.634
2011-07-26,786.761
2011-07-27,767.896
2011-07-28,747.376
2011-07-29,748.228
2011-08-01,710.836
2011-08-02,683.362
2011-08-03,661.577
2011-08-04,615.357
2011-08-05,609.738
2011-08-08,580.972
2011-08-09,619.178
2011-08-10,602.496
2011-08-11,638.382
2011-08-12,654.164
2011-08-15,675.558
2011-08-16,660.389
2011-08-17,667.887
2011-08-18,613.876
2011-08-19,610.629
2011-08-22,606.782
2011-08-23,609.341
2011-08-24,620.751
2011-08-25,614.733
2011-08-26,616.456
2011-08-29,642.853
2011-08-30,644.972
2011-08-31,672.189
2011-09-01,659.747
2011-09-02,635.854
2011-09-05,602.397
2011-09-06,590.552
2011-09-07,618.083
2011-09-08,617.609
2011-09-09,584.424
2011-09-12,567.342
2011-09-13,570.253
2011-09-14,579.44
2011-09-15,607.941
2011-09-16,615.224
2011-09-19,588.207
2011-09-20,601.797
2011-09-21,595.29
2011-09-22,553.007
2011-09-23,544.521
2011-09-26,543.53
2011-09-27,578.319
2011-09-28,568.845
2011-09-29,578.464
2011-09-30,551.976
2011-10-03,539.508
2011-10-04,512.4
2011-10-05,536.616
2011-10-06,563.882
2011-10-07,563.726
2011-10-10,587.321
2011-10-11,592.342
2011-10-12,618.83
2011-10-13,615.211
2011-10-14,630.167
2011-10-17,602.824
2011-10-18,605.951
2011-10-19,605.221
2011-10-20,588.261
2011-10-21,618.408
2011-10-24,644.686
2011-10-25,643.663
2011-10-26,647.057
2011-10-27,696.888
2011-10-28,693.535
2011-10-31,646.765
2011-11-01,611.152
2011-11-02,631.829
2011-11-03,652.516
2011-11-04,638.669
2011-11-07,639.383
2011-11-08,644.67
2011-11-09,620.363
2011-11-10,611.891
2011-11-11,641.861
2011-11-14,632.602
2011-11-15,618.563
2011-11-16,616.234
2011-11-17,603.692
2011-11-18,595.183
2011-11-21,567.2
2011-11-22,570.493
2011-11-23,554.914
2011-11-24,564.249
2011-11-25,564.132
2011-11-28,605.937
2011-11-29,608.677
2011-11-30,640.601
2011-12-01,630.931
2011-12-02,628.248
2011-12-05,643.996
2011-12-06,639.908
2011-12-07,632.516
2011-12-08,610.132
2011-12-09,612.503
2011-12-12,589.033
2011-12-13,581.071
2011-12-14,556.162
2011-12-15,561.819
2011-12-16,564.048
2011-12-19,560.727
2011-12-20,585.771
2011-12-21,578.378
2011-12-22,588.513
2011-12-23,592.201
2011-12-26,592.201
2011-12-27,590.231
2011-12-28,582.201
2011-12-29,586.222
2011-12-30,593.702
2012-01-02,610.166
2012-01-03,620.938
2012-01-04,607.559
2012-01-05,599.701
2012-01-06,595.997
2012-01-09,596.456
2012-01-10,610.737
2012-01-11,597.429
2012-01-12,607.887
2012-01-13,597.893
2012-01-16,607.319
2012-01-17,620.488
2012-01-18,629.871
2012-01-19,641.344
2012-01-20,638.67
2012-01-23,644.587
2012-01-24,632.833
2012-01-25,630.563
2012-01-26,660.189
2012-01-27,649.568
2012-01-30,636.676
2012-01-31,645.073
2012-02-01,670.552
2012-02-02,676.454
2012-02-03,684.0
2012-02-06,681.27
2012-02-07,685.431
2012-02-08,696.7
2012-02-09,699.618
2012-02-10,691.505
2012-02-13,697.298
2012-02-14,691.377
2012-02-15,694.118
2012-02-16,692.97
2012-02-17,707.483
2012-02-20,726.416
2012-02-21,716.016
2012-02-22,708.061
2012-02-23,710.558
2012-02-24,725.542
2012-02-27,715.567
2012-02-28,714.114
2012-02-29,715.146
2012-03-01,712.024
2012-03-02,709.39
2012-03-05,708.113
2012-03-06,676.23
2012-03-07,690.713
2012-03-08,711.761
2012-03-09,701.807
2012-03-12,706.053
2012-03-13,715.028
2012-03-14,713.543
2012-03-15,719.373
2012-03-16,724.972
2012-03-19,725.687
2012-03-20,708.665
2012-03-21,697.086
2012-03-22,686.426
2012-03-23,699.012
2012-03-26,717.348
2012-03-27,709.204
2012-03-28,697.206
2012-03-29,692.494
2012-03-30,709.535
2012-04-02,715.393
2012-04-03,714.49
2012-04-04,679.73
2012-04-05,684.01
2012-04-06,684.01
2012-04-09,684.403
2012-04-10,663.944
2012-04-11,673.932
2012-04-12,687.382
2012-04-13,673.588
2012-04-16,676.874
2012-04-17,693.594
2012-04-18,687.683
2012-04-19,685.13
2012-04-20,694.746
2012-04-23,673.158
2012-04-24,702.2
2012-04-25,719.885
2012-04-26,713.613
2012-04-27,731.832
2012-04-30,719.154
2012-05-01,718.583
2012-05-02,713.153
2012-05-03,714.859
2012-05-04,701.5
2012-05-07,704.8
2012-05-08,691.787
2012-05-09,685.649
2012-05-10,692.099
2012-05-11,699.293
2012-05-14,669.854
2012-05-15,659.7
2012-05-16,651.378
2012-05-17,649.691
2012-05-18,633.559
2012-05-21,641.954
2012-05-22,655.254
2012-05-23,623.702
2012-05-24,628.044
2012-05-25,622.629
2012-05-28,623.295
2012-05-29,632.601
2012-05-30,611.797
2012-05-31,597.594
2012-06-01,578.416
2012-06-04,575.756
2012-06-05,580.043
2012-06-06,596.531
2012-06-07,607.791
2012-06-08,595.813
2012-06-11,595.839
2012-06-12,593.146
2012-06-13,579.648
2012-06-14,584.198
2012-06-15,600.147
2012-06-18,596.503
2012-06-19,614.682
2012-06-20,622.113
2012-06-21,609.042
2012-06-22,605.636
2012-06-25,585.711
2012-06-26,580.054
2012-06-27,593.071
2012-06-28,588.931
2012-06-29,631.261
2012-07-02,637.806
2012-07-03,646.271
2012-07-04,643.479
2012-07-05,635.502
2012-07-06,618.152
2012-07-09,613.507
2012-07-10,618.864
2012-07-11,614.651
2012-07-12,601.078
2012-07-13,610.687
2012-07-16,615.492
2012-07-17,618.003
2012-07-18,613.862
2012-07-19,609.916
2012-07-20,600.308
2012-07-23,583.043
2012-07-24,580.297
2012-07-25,587.03
2012-07-26,607.723
2012-07-27,622.625
2012-07-30,623.343
2012-07-31,614.678
2012-08-01,606.684
2012-08-02,591.679
2012-08-03,619.129
2012-08-06,632.737
2012-08-07,640.199
2012-08-08,629.115
2012-08-09,634.211
2012-08-10,627.975
2012-08-13,627.36
2012-08-14,629.664
2012-08-15,622.034
2012-08-16,633.104
2012-08-17,633.866
2012-08-20,635.275
2012-08-21,648.701
2012-08-22,637.197
2012-08-23,634.997
2012-08-24,627.045
2012-08-27,630.488
2012-08-28,626.421
2012-08-29,624.561
2012-08-30,619.872
2012-08-31,633.687
2012-09-03,642.434
2012-09-04,629.926
2012-09-05,631.821
2012-09-06,648.641
2012-09-07,674.94
2012-09-10,675.214
2012-09-11,685.061
2012-09-12,695.948
2012-09-13,696.122
2012-09-14,731.214
2012-09-17,719.84
2012-09-18,700.189
2012-09-19,703.755
2012-09-20,690.016
2012-09-21,694.991
2012-09-24,681.34
2012-09-25,695.962
2012-09-26,675.006
2012-09-27,679.006
2012-09-28,674.309
2012-10-01,692.413
2012-10-02,691.592
2012-10-03,683.789
2012-10-04,687.984
2012-10-05,706.466
2012-10-08,696.31
2012-10-09,689.682
2012-10-10,688.572
2012-10-11,695.244
2012-10-12,692.95
2012-10-15,695.48
2012-10-16,693.783
2012-10-17,710.858
2012-10-18,714.894
2012-10-19,706.165
2012-10-22,706.301
2012-10-23,680.862
2012-10-24,688.023
2012-10-25,687.586
2012-10-26,688.12
2012-10-29,691.216
2012-10-30,706.231
2012-10-31,703.077
2012-11-01,713.418
2012-11-02,717.362
2012-11-05,706.156
2012-11-06,703.197
2012-11-07,689.042
2012-11-08,687.225
2012-11-09,684.192
2012-11-12,682.486
2012-11-13,677.223
2012-11-14,679.144
2012-11-15,674.41
2012-11-16,664.349
2012-11-19,688.424
2012-11-20,689.639
2012-11-21,694.079
2012-11-22,703.602
2012-11-23,710.097
2012-11-26,706.769
2012-11-27,704.14
2012-11-28,701.608
2012-11-29,715.428
2012-11-30,719.572
2012-12-03,728.636
2012-12-04,730.68
2012-12-05,731.413
2012-12-06,726.851
2012-12-07,730.218
2012-12-10,718.934
2012-12-11,730.058
2012-12-12,728.038
2012-12-13,723.65
2012-12-14,725.899
2012-12-17,727.203
2012-12-18,732.623
2012-12-19,731.926
2012-12-20,728.822
2012-12-21,722.407
2012-12-24,723.531
2012-12-25,723.531
2012-12-26,725.012
2012-12-27,724.288
2012-12-28,719.113
2012-12-31,717.1
2013-01-01,717.1
2013-01-02,751.168
2013-01-03,745.921
2013-01-04,744.476
2013-01-07,746.695
2013-01-08,741.347
2013-01-09,742.293
2013-01-10,744.999
2013-01-11,752.341
2013-01-14,752.461
2013-01-15,754.235
2013-01-16,764.847
2013-01-17,773.736
2013-01-18,769.842
2013-01-21,782.634
2013-01-22,786.829
2013-01-23,784.599
2013-01-24,783.176
2013-01-25,791.688
2013-01-28,789.873
2013-01-29,794.911
2013-01-30,810.086
2013-01-31,799.067
2013-02-01,821.832
2013-02-04,805.232
2013-02-05,806.232
2013-02-06,814.108
2013-02-07,808.775
2013-02-08,825.37
2013-02-11,822.421
2013-02-12,832.347
2013-02-13,836.162
2013-02-14,833.821
2013-02-15,840.174
2013-02-18,834.199
2013-02-19,841.557
2013-02-20,842.796
2013-02-21,814.349
2013-02-22,814.413
2013-02-25,816.366
2013-02-26,795.629
2013-02-27,800.989
2013-02-28,801.352
2013-03-01,797.863
2013-03-04,794.776
2013-03-05,807.741
2013-03-06,804.985
2013-03-07,807.934
2013-03-08,801.876
2013-03-11,800.609
2013-03-12,804.779
2013-03-13,798.676
2013-03-14,802.665
2013-03-15,806.143
2013-03-18,799.295
2013-03-19,795.045
2013-03-20,804.789
2013-03-21,790.703
2013-03-22,784.806
2013-03-25,779.659
2013-03-26,778.979
2013-03-27,760.906
2013-03-28,776.26
2013-03-29,776.26
2013-04-01,776.623
2013-04-02,786.142
2013-04-03,792.789
2013-04-04,780.679
2013-04-05,774.694
2013-04-08,766.622
2013-04-09,768.76
2013-04-10,782.988
2013-04-11,797.729
2013-04-12,787.014
2013-04-15,769.949
2013-04-16,765.582
2013-04-17,753.292
2013-04-18,759.712
2013-04-19,766.165
2013-04-22,762.277
2013-04-23,802.227
2013-04-24,807.017
2013-04-25,828.587
2013-04-26,827.885
2013-04-29,838.093
2013-04-30,836.338
2013-05-01,836.909
2013-05-02,818.113
2013-05-03,827.972
2013-05-06,826.513
2013-05-07,830.085
2013-05-08,845.875
2013-05-09,840.835
2013-05-10,847.626
2013-05-13,846.754
2013-05-14,856.166
2013-05-15,853.943
2013-05-16,850.87
2013-05-17,834.896
2013-05-20,844.792
2013-05-21,848.585
2013-05-22,849.434
2013-05-23,826.388
2013-05-24,827.124
2013-05-27,826.715
2013-05-28,830.958
2013-05-29,826.635
2013-05-30,828.855
2013-05-31,816.68
2013-06-03,815.647
2013-06-04,813.074
2013-06-05,794.419
2013-06-06,799.157
2013-06-07,803.01
2013-06-10,803.897
2013-06-11,793.084
2013-06-12,801.552
2013-06-13,803.79
2013-06-14,811.566
2013-06-17,813.649
2013-06-18,815.076
2013-06-19,812.788
2013-06-20,783.45
2013-06-21,781.16
2013-06-24,746.497
2013-06-25,750.907
2013-06-26,753.734
2013-06-27,759.826
2013-06-28,754.794
2013-07-01,761.493
2013-07-02,763.392
2013-07-03,751.664
2013-07-04,765.656
2013-07-05,760.91
2013-07-08,769.824
2013-07-09,776.675
2013-07-10,780.933
2013-07-11,802.848
2013-07-12,801.915
2013-07-15,786.339
2013-07-16,782.735
2013-07-17,791.601
2013-07-18,787.592
2013-07-19,772.328
2013-07-22,765.531
2013-07-23,775.685
2013-07-24,780.461
2013-07-25,776.608
2013-07-26,774.948
2013-07-29,767.856
2013-07-30,769.39
2013-07-31,764.076
2013-08-01,786.582
2013-08-02,787.036
2013-08-05,787.261
2013-08-06,788.731
2013-08-07,777.637
2013-08-08,796.365
2013-08-09,810.407
2013-08-12,817.899
2013-08-13,812.276
2013-08-14,818.617
2013-08-15,812.375
2013-08-16,827.055
2013-08-19,830.013
2013-08-20,829.977
2013-08-21,826.546
2013-08-22,835.436
2013-08-23,844.089
2013-08-26,843.594
2013-08-27,833.556
2013-08-28,824.416
2013-08-29,822.077
2013-08-30,811.896
2013-09-02,828.266
2013-09-03,825.46
2013-09-04,830.161
2013-09-05,830.32
2013-09-06,837.853
2013-09-09,849.972
2013-09-10,864.914
2013-09-11,879.014
2013-09-12,866.74
2013-09-13,864.486
2013-09-16,872.914
2013-09-17,864.829
2013-09-18,863.582
2013-09-19,884.42
2013-09-20,889.268
2013-09-23,881.567
2013-09-24,878.051
2013-09-25,871.287
2013-09-26,868.94
2013-09-27,877.515
2013-09-30,864.211
2013-10-01,871.249
2013-10-02,870.256
2013-10-03,872.434
2013-10-04,859.536
2013-10-07,847.592
2013-10-08,846.603
2013-10-09,836.379
2013-10-10,847.215
2013-10-11,842.271
2013-10-14,840.227
2013-10-15,833.924
2013-10-16,834.546
2013-10-17,833.444
2013-10-18,846.033
2013-10-21,859.168
2013-10-22,846.72
2013-10-23,840.048
2013-10-24,845.15
2013-10-25,847.335
2013-10-28,844.923
2013-10-29,842.095
2013-10-30,845.108
2013-10-31,842.472
2013-11-01,831.972
2013-11-04,846.87
2013-11-05,845.29
2013-11-06,860.129
2013-11-07,852.22
2013-11-08,852.979
2013-11-11,858.415
2013-11-12,850.208
2013-11-13,841.973
2013-11-14,855.661
2013-11-15,862.54
2013-11-18,866.839
2013-11-19,865.695
2013-11-20,871.868
2013-11-21,874.135
2013-11-22,877.931
2013-11-25,879.03
2013-11-26,875.329
2013-11-27,880.125
2013-11-28,882.294
2013-11-29,875.716
2013-12-02,864.776
2013-12-03,843.321
2013-12-04,841.869
2013-12-05,844.232
2013-12-06,845.932
2013-12-09,857.966
2013-12-10,850.465
2013-12-11,846.635
2013-12-12,827.876
2013-12-13,825.573
2013-12-16,830.683
2013-12-17,823.456
2013-12-18,838.62
2013-12-19,845.399
2013-12-20,854.058
2013-12-23,861.749
2013-12-24,859.266
2013-12-25,859.266
2013-12-26,860.869
2013-12-27,881.059
2013-12-30,876.138
2013-12-31,873.918
2014-01-01,873.918
2014-01-02,863.167
2014-01-03,866.662
2014-01-06,868.508
2014-01-07,862.079
2014-01-08,858.607
2014-01-09,870.338
2014-01-10,878.907
2014-01-13,881.037
2014-01-14,877.14
2014-01-15,880.799
2014-01-16,883.83
2014-01-17,879.558
2014-01-20,878.351
2014-01-21,871.989
2014-01-22,874.13
2014-01-23,851.193
2014-01-24,835.275
2014-01-27,827.643
2014-01-28,830.673
2014-01-29,831.953
2014-01-30,823.616
2014-01-31,804.932
2014-02-03,800.577
2014-02-04,802.728
2014-02-05,808.876
2014-02-06,834.253
2014-02-07,843.342
2014-02-10,857.727
2014-02-11,869.797
2014-02-12,856.003
2014-02-13,860.52
2014-02-14,859.372
2014-02-17,860.758
2014-02-18,867.595
2014-02-19,865.726
2014-02-20,861.984
2014-02-21,871.838
2014-02-24,873.989
2014-02-25,879.247
2014-02-26,867.787
2014-02-27,868.44
2014-02-28,878.297
2014-03-03,849.248
2014-03-04,868.964
2014-03-05,867.698
2014-03-06,882.151
2014-03-07,872.899
2014-03-10,863.481
2014-03-11,863.419
2014-03-12,845.27
2014-03-13,835.041
2014-03-14,841.753
2014-03-17,853.119
2014-03-18,861.206
2014-03-19,851.612
2014-03-20,832.972
2014-03-21,825.364
2014-03-24,813.568
2014-03-25,826.165
2014-03-26,841.698
2014-03-27,833.472
2014-03-28,849.283
2014-03-31,852.849
2014-04-01,867.993
2014-04-02,873.763
2014-04-03,875.136
2014-04-04,874.224
2014-04-07,856.93
2014-04-08,873.697
2014-04-09,881.341
2014-04-10,879.325
2014-04-11,861.185
2014-04-14,847.416
2014-04-15,836.483
2014-04-16,844.387
2014-04-17,851.24
2014-04-18,851.24
2014-04-21,849.302
2014-04-22,865.501
2014-04-23,861.857
2014-04-24,858.089
2014-04-25,851.431
2014-04-28,844.188
2014-04-29,855.045
2014-04-30,864.486
2014-05-01,864.486
2014-05-02,859.679
2014-05-05,856.697
2014-05-06,854.068
2014-05-07,855.413
2014-05-08,863.481
2014-05-09,855.206
2014-05-12,865.782
2014-05-13,871.952
2014-05-14,870.008
2014-05-15,858.312
2014-05-16,849.668
2014-05-19,857.383
2014-05-20,863.815
2014-05-21,870.617
2014-05-22,878.051
2014-05-23,877.915
2014-05-26,879.662
2014-05-27,875.209
2014-05-28,871.003
2014-05-29,872.156
2014-05-30,878.16
2014-06-02,878.27
2014-06-03,868.872
2014-06-04,866.811
2014-06-05,870.26
2014-06-06,875.912
2014-06-09,870.528
2014-06-10,873.133
2014-06-11,871.791
2014-06-12,878.924
2014-06-13,874.535
2014-06-16,872.185
2014-06-17,872.817
2014-06-18,877.934
2014-06-19,881.858
2014-06-20,878.203
2014-06-23,884.047
2014-06-24,870.993
2014-06-25,864.376
2014-06-26,858.849
2014-06-27,859.909
2014-06-30,854.967
2014-07-01,858.956
2014-07-02,859.426
2014-07-03,873.16
2014-07-04,863.84
2014-07-07,856.833
2014-07-08,837.968
2014-07-09,845.398
2014-07-10,840.68
2014-07-11,836.272
2014-07-14,850.074
2014-07-15,836.123
2014-07-16,849.88
2014-07-17,847.897
2014-07-18,860.941
2014-07-21,867.634
2014-07-22,865.934
2014-07-23,872.902
2014-07-24,900.159
2014-07-25,895.886
2014-07-28,888.394
2014-07-29,890.327
2014-07-30,883.068
2014-07-31,868.475
2014-08-01,861.387
2014-08-04,860.935
2014-08-05,866.782
2014-08-06,853.127
2014-08-07,850.019
2014-08-08,838.343
2014-08-11,851.65
2014-08-12,847.876
2014-08-13,854.554
2014-08-14,855.831
2014-08-15,849.88
2014-08-18,858.079
2014-08-19,867.764
2014-08-20,880.446
2014-08-21,888.432
2014-08-22,878.601
2014-08-25,881.188
2014-08-26,883.58
2014-08-27,881.434
2014-08-28,872.225
2014-08-29,889.68
2014-09-01,880.472
2014-09-02,891.187
2014-09-03,900.978
2014-09-04,897.189
2014-09-05,890.907
2014-09-08,897.367
2014-09-09,885.672
2014-09-10,880.452
2014-09-11,882.854
2014-09-12,882.066
2014-09-15,889.876
2014-09-16,879.054
2014-09-17,887.104
2014-09-18,889.386
2014-09-19,893.806
2014-09-22,885.723
2014-09-23,875.432
2014-09-24,879.484
2014-09-25,874.433
2014-09-26,869.219
2014-09-29,864.117
2014-09-30,864.466
2014-10-01,847.622
2014-10-02,835.769
2014-10-03,840.296
2014-10-06,859.693
2014-10-07,842.781
2014-10-08,829.525
2014-10-09,836.523
2014-10-10,814.288
2014-10-13,820.844
2014-10-14,821.419
2014-10-15,796.994
2014-10-16,805.93
2014-10-17,828.895
2014-10-20,820.931
2014-10-21,841.609
2014-10-22,847.995
2014-10-23,865.313
2014-10-24,855.616
2014-10-27,856.798
2014-10-28,865.128
2014-10-29,862.11
2014-10-30,856.692
2014-10-31,863.432
2014-11-03,859.192
2014-11-04,844.62
2014-11-05,854.008
2014-11-06,855.562
2014-11-07,839.064
2014-11-10,854.156
2014-11-11,857.118
2014-11-12,848.565
2014-11-13,861.287
2014-11-14,839.031
2014-11-17,833.042
2014-11-18,855.409
2014-11-19,842.018
2014-11-20,848.814
2014-11-21,868.684
2014-11-24,881.694
2014-11-25,886.654
2014-11-26,886.929
2014-11-27,889.445
2014-11-28,880.309
2014-12-01,883.029
2014-12-02,884.613
2014-12-03,874.108
2014-12-04,873.988
2014-12-05,883.771
2014-12-08,882.849
2014-12-09,863.906
2014-12-10,866.022
2014-12-11,861.51
2014-12-12,844.268
2014-12-15,824.309
2014-12-16,846.142
2014-12-17,844.965
2014-12-18,860.912
2014-12-19,856.051
2014-12-22,860.497
2014-12-23,867.349
2014-12-24,868.275
2014-12-25,868.275
2014-12-26,866.922
2014-12-29,867.034
2014-12-30,856.826
2014-12-31,852.318
2015-01-01,852.318
2015-01-02,853.624
2015-01-05,826.574
2015-01-06,825.362
2015-01-07,811.043
2015-01-08,823.566
2015-01-09,816.85
2015-01-12,818.144
2015-01-13,823.91
2015-01-14,822.32
2015-01-15,811.811
2015-01-16,817.292
2015-01-19,844.231
2015-01-20,835.719
2015-01-21,847.983
2015-01-22,861.03
2015-01-23,869.904
2015-01-26,880.786
2015-01-27,880.41
2015-01-28,884.278
2015-01-29,852.335
2015-01-30,847.942
2015-02-02,840.12
2015-02-03,859.889
2015-02-04,854.97
2015-02-05,870.485
2015-02-06,860.635
2015-02-09,841.948
2015-02-10,851.927
2015-02-11,852.353
2015-02-12,865.913
2015-02-13,879.47
2015-02-16,875.769
2015-02-17,875.443
2015-02-18,878.694
2015-02-19,882.258
2015-02-20,881.633
2015-02-23,881.973
2015-02-24,884.273
2015-02-25,891.328
2015-02-26,885.951
2015-02-27,883.652
2015-03-02,887.458
2015-03-03,877.108
2015-03-04,867.144
2015-03-05,872.038
2015-03-06,862.324
2015-03-09,854.183
2015-03-10,835.448
2015-03-11,841.495
2015-03-12,840.543
2015-03-13,835.702
2015-03-16,846.351
2015-03-17,846.414
2015-03-18,854.167
2015-03-19,857.799
2015-03-20,874.773
2015-03-23,880.009
2015-03-24,888.553
2015-03-25,886.049
2015-03-26,865.738
2015-03-27,860.705
2015-03-30,863.184
2015-03-31,847.89
2015-04-01,844.305
2015-04-02,861.217
2015-04-03,861.217
2015-04-06,873.167
2015-04-07,870.83
2015-04-08,864.916
2015-04-09,861.888
2015-04-10,887.341
2015-04-13,895.662
2015-04-14,889.625
2015-04-15,875.608
2015-04-16,871.947
2015-04-17,864.492
2015-04-20,860.952
2015-04-21,883.638
2015-04-22,877.695
2015-04-23,865.462
2015-04-24,869.995
2015-04-27,868.474
2015-04-28,860.378
2015-04-29,847.061
2015-04-30,804.545
2015-05-01,805.766
2015-05-04,799.413
2015-05-05,784.072
2015-05-06,794.58
2015-05-07,807.47
2015-05-08,826.122
2015-05-11,821.379
2015-05-12,815.96
2015-05-13,827.268
2015-05-14,829.271
2015-05-15,833.263
2015-05-18,825.985
2015-05-19,830.322
2015-05-20,840.548
2015-05-21,855.357
2015-05-22,843.386
2015-05-25,835.463
2015-05-26,824.577
2015-05-27,839.445
2015-05-28,839.169
2015-05-29,829.204
2015-06-01,826.227
2015-06-02,844.397
2015-06-03,850.341
2015-06-04,848.087
2015-06-05,820.68
2015-06-08,821.084
2015-06-09,821.028
2015-06-10,838.053
2015-06-11,836.968
2015-06-12,829.474
2015-06-15,811.982
2015-06-16,821.635
2015-06-17,815.272
2015-06-18,828.485
2015-06-19,823.109
2015-06-22,846.869
2015-06-23,842.784
