Date,FINLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2019-06-21,987.632
2019-06-24,984.874
2019-06-25,990.632
2019-06-26,999.677
2019-06-27,1000.05
2019-06-28,997.08
2019-07-01,1001.651
2019-07-02,996.796
2019-07-03,1001.375
2019-07-04,1006.614
2019-07-05,983.374
2019-07-08,978.971
2019-07-09,969.657
2019-07-10,976.247
2019-07-11,973.525
2019-07-12,977.526
2019-07-15,987.434
2019-07-16,986.943
2019-07-17,983.682
2019-07-18,958.782
2019-07-19,976.055
2019-07-22,977.173
2019-07-23,977.164
2019-07-24,975.939
2019-07-25,967.162
2019-07-26,951.466
2019-07-29,948.062
2019-07-30,943.071
2019-07-31,948.252
2019-08-01,945.702
2019-08-02,945.457
2019-08-05,939.653
2019-08-06,940.855
2019-08-07,931.982
2019-08-08,946.326
2019-08-09,950.424
2019-08-12,945.641
2019-08-13,948.519
2019-08-14,921.891
2019-08-15,916.141
2019-08-16,927.107
2019-08-19,941.914
2019-08-20,922.637
2019-08-21,936.693
2019-08-22,929.494
2019-08-23,918.824
2019-08-26,913.36
2019-08-27,919.948
2019-08-28,908.085
2019-08-29,925.915
2019-08-30,928.434
2019-09-02,932.731
2019-09-03,923.945
2019-09-04,944.151
2019-09-05,951.029
2019-09-06,958.135
2019-09-09,955.681
2019-09-10,946.299
2019-09-11,939.765
2019-09-12,957.55
2019-09-13,956.665
2019-09-16,951.254
2019-09-17,956.879
2019-09-18,944.991
2019-09-19,951.242
2019-09-20,943.631
2019-09-23,936.157
2019-09-24,931.13
2019-09-25,923.532
2019-09-26,928.443
2019-09-27,941.018
2019-09-30,940.522
2019-10-01,927.786
2019-10-02,906.242
2019-10-03,905.832
2019-10-04,917.08
2019-10-07,926.138
2019-10-08,913.281
2019-10-09,921.591
2019-10-10,927.616
2019-10-11,943.291
2019-10-14,934.056
2019-10-15,945.307
2019-10-16,943.489
2019-10-17,951.013
2019-10-18,955.157
2019-10-21,963.35
2019-10-22,967.376
2019-10-23,986.426
2019-10-24,1001.285
2019-10-25,1005.812
2019-10-28,1017.054
2019-10-29,1023.987
2019-10-30,1030.952
2019-10-31,1019.916
2019-11-01,1027.918
2019-11-04,1039.96
2019-11-05,1033.042
2019-11-06,1025.062
2019-11-07,1019.144
2019-11-08,1008.995
2019-11-11,1007.615
2019-11-12,1008.415
2019-11-13,1002.565
2019-11-14,995.462
2019-11-15,1005.87
2019-11-18,1005.217
2019-11-19,999.831
2019-11-20,996.74
2019-11-21,988.46
2019-11-22,984.522
2019-11-25,988.951
2019-11-26,992.865
2019-11-27,992.65
2019-11-28,992.571
2019-11-29,996.537
2019-12-02,982.992
2019-12-03,983.27
2019-12-04,993.319
2019-12-05,989.167
2019-12-06,985.288
2019-12-09,983.461
2019-12-10,981.911
2019-12-11,981.883
2019-12-12,989.911
2019-12-13,996.577
2019-12-16,1003.876
2019-12-17,1016.942
2019-12-18,1016.141
2019-12-19,1019.014
2019-12-20,1025.964
2019-12-23,1030.339
2019-12-24,1030.571
2019-12-25,1030.571
2019-12-26,1031.361
2019-12-27,1040.523
2019-12-30,1036.63
2019-12-31,1038.62
2020-01-01,1038.62
2020-01-02,1054.559
2020-01-03,1051.324
2020-01-06,1053.631
2020-01-07,1052.525
2020-01-08,1050.611
2020-01-09,1050.686
2020-01-10,1059.767
2020-01-13,1068.78
2020-01-14,1077.225
2020-01-15,1090.009
2020-01-16,1100.749
2020-01-17,1096.583
2020-01-20,1099.098
2020-01-21,1092.123
2020-01-22,1087.862
2020-01-23,1078.78
2020-01-24,1081.273
2020-01-27,1058.71
2020-01-28,1084.196
2020-01-29,1078.2
2020-01-30,1074.891
2020-01-31,1067.393
2020-02-03,1067.657
2020-02-04,1082.885
2020-02-05,1092.947
2020-02-06,1097.146
2020-02-07,1127.721
2020-02-10,1107.38
2020-02-11,1130.372
2020-02-12,1119.315
2020-02-13,1113.263
2020-02-14,1112.869
2020-02-17,1100.625
2020-02-18,1085.707
2020-02-19,1091.369
2020-02-20,1080.857
2020-02-21,1083.494
2020-02-24,1049.549
2020-02-25,1033.162
2020-02-26,1049.622
2020-02-27,1039.956
2020-02-28,1004.873
2020-03-02,1019.47
2020-03-03,1028.281
2020-03-04,1034.873
2020-03-05,1014.604
2020-03-06,987.455
2020-03-09,924.47
2020-03-10,904.385
2020-03-11,897.814
2020-03-12,799.427
2020-03-13,780.867
2020-03-16,754.891
2020-03-17,754.179
2020-03-18,730.107
2020-03-19,751.497
2020-03-20,762.13
2020-03-23,746.402
2020-03-24,792.23
2020-03-25,827.638
2020-03-26,873.877
2020-03-27,848.57
2020-03-30,849.948
2020-03-31,883.996
2020-04-01,854.942
2020-04-02,854.674
2020-04-03,840.806
2020-04-06,864.155
2020-04-07,889.816
2020-04-08,885.021
2020-04-09,897.027
2020-04-10,897.027
2020-04-13,893.911
2020-04-14,919.185
2020-04-15,878.454
2020-04-16,886.966
2020-04-17,913.89
2020-04-20,914.553
2020-04-21,878.348
2020-04-22,911.291
2020-04-23,919.1
2020-04-24,910.039
2020-04-27,920.317
2020-04-28,937.601
2020-04-29,969.199
2020-04-30,976.095
2020-05-01,981.041
2020-05-04,940.799
2020-05-05,942.407
2020-05-06,933.622
2020-05-07,951.662
2020-05-08,968.547
2020-05-11,969.765
2020-05-12,981.715
2020-05-13,963.374
2020-05-14,938.385
2020-05-15,941.205
2020-05-18,990.16
2020-05-19,1002.378
2020-05-20,1033.95
2020-05-21,1029.153
2020-05-22,1028.308
2020-05-25,1037.883
2020-05-26,1062.717
2020-05-27,1070.429
2020-05-28,1088.389
2020-05-29,1085.422
2020-06-01,1097.879
2020-06-02,1106.447
2020-06-03,1116.962
2020-06-04,1129.917
2020-06-05,1146.021
2020-06-08,1135.635
2020-06-09,1137.31
2020-06-10,1131.696
2020-06-11,1098.262
2020-06-12,1087.392
2020-06-15,1087.077
2020-06-16,1115.031
2020-06-17,1108.915
2020-06-18,1117.72
2020-06-19,1114.133
2020-06-22,1106.455
2020-06-23,1123.182
2020-06-24,1099.667
2020-06-25,1098.24
2020-06-26,1108.969
2020-06-29,1116.326
2020-06-30,1108.084
2020-07-01,1114.667
2020-07-02,1124.739
2020-07-03,1122.603
2020-07-06,1153.731
2020-07-07,1125.754
2020-07-08,1107.349
2020-07-09,1096.087
2020-07-10,1104.502
2020-07-13,1135.442
2020-07-14,1141.349
2020-07-15,1147.41
2020-07-16,1145.727
2020-07-17,1149.917
2020-07-20,1168.865
2020-07-21,1170.807
2020-07-22,1183.76
2020-07-23,1215.272
2020-07-24,1207.29
2020-07-27,1214.02
2020-07-28,1203.325
2020-07-29,1202.967
2020-07-30,1187.309
2020-07-31,1227.414
2020-08-03,1253.411
2020-08-04,1256.787
2020-08-05,1272.014
2020-08-06,1262.089
2020-08-07,1267.341
2020-08-10,1258.624
2020-08-11,1273.722
2020-08-12,1292.217
2020-08-13,1294.018
2020-08-14,1280.614
2020-08-17,1306.078
2020-08-18,1305.503
2020-08-19,1306.44
2020-08-20,1294.664
2020-08-21,1282.342
2020-08-24,1302.708
2020-08-25,1304.153
2020-08-26,1314.291
2020-08-27,1308.591
2020-08-28,1315.149
2020-08-31,1311.793
2020-09-01,1305.742
2020-09-02,1303.307
2020-09-03,1264.252
2020-09-04,1252.728
2020-09-07,1262.469
2020-09-08,1242.352
2020-09-09,1266.184
2020-09-10,1267.135
2020-09-11,1258.954
2020-09-14,1259.571
2020-09-15,1270.058
2020-09-16,1276.842
2020-09-17,1279.066
2020-09-18,1284.085
2020-09-21,1233.317
2020-09-22,1251.092
2020-09-23,1247.563
2020-09-24,1227.265
2020-09-25,1211.075
2020-09-28,1230.623
2020-09-29,1239.011
2020-09-30,1232.48
2020-10-01,1235.638
2020-10-02,1229.179
2020-10-05,1252.807
2020-10-06,1245.691
2020-10-07,1240.245
2020-10-08,1242.34
2020-10-09,1270.651
2020-10-12,1278.465
2020-10-13,1274.159
2020-10-14,1284.565
2020-10-15,1259.626
2020-10-16,1273.861
2020-10-19,1285.878
2020-10-20,1290.168
2020-10-21,1280.027
2020-10-22,1276.922
2020-10-23,1283.581
2020-10-26,1259.109
2020-10-27,1245.536
2020-10-28,1198.739
2020-10-29,1133.927
2020-10-30,1143.839
2020-11-02,1147.963
2020-11-03,1191.288
2020-11-04,1204.058
2020-11-05,1236.26
2020-11-06,1231.307
2020-11-09,1269.073
2020-11-10,1283.452
2020-11-11,1278.942
2020-11-12,1279.214
2020-11-13,1278.313
2020-11-16,1289.365
2020-11-17,1294.664
2020-11-18,1304.413
2020-11-19,1289.897
2020-11-20,1306.842
2020-11-23,1307.508
2020-11-24,1328.192
2020-11-25,1339.458
2020-11-26,1327.16
2020-11-27,1352.239
2020-11-30,1340.044
2020-12-01,1339.366
2020-12-02,1340.09
2020-12-03,1353.331
2020-12-04,1349.206
2020-12-07,1358.993
2020-12-08,1374.31
2020-12-09,1356.638
2020-12-10,1365.252
2020-12-11,1352.527
2020-12-14,1346.264
2020-12-15,1362.318
2020-12-16,1361.455
2020-12-17,1360.982
2020-12-18,1364.242
2020-12-21,1339.664
2020-12-22,1343.843
2020-12-23,1350.068
2020-12-24,1349.736
2020-12-25,1349.736
2020-12-28,1368.046
2020-12-29,1388.004
2020-12-30,1380.04
2020-12-31,1372.747
2021-01-01,1372.747
2021-01-04,1389.499
2021-01-05,1399.38
2021-01-06,1399.893
2021-01-07,1428.995
2021-01-08,1416.404
2021-01-11,1388.013
2021-01-12,1409.512
2021-01-13,1392.706
2021-01-14,1410.405
2021-01-15,1390.336
2021-01-18,1388.131
2021-01-19,1393.239
2021-01-20,1420.406
2021-01-21,1431.704
2021-01-22,1422.939
2021-01-25,1446.991
2021-01-26,1458.661
2021-01-27,1489.733
2021-01-28,1440.389
2021-01-29,1440.014
2021-02-01,1447.168
2021-02-02,1419.402
2021-02-03,1433.241
2021-02-04,1415.183
2021-02-05,1377.587
2021-02-08,1387.957
2021-02-09,1387.585
2021-02-10,1382.341
2021-02-11,1389.571
2021-02-12,1411.547
2021-02-15,1418.739
2021-02-16,1416.956
2021-02-17,1396.868
2021-02-18,1394.096
2021-02-19,1397.817
2021-02-22,1393.645
2021-02-23,1385.795
2021-02-24,1372.57
2021-02-25,1398.288
2021-02-26,1363.923
2021-03-01,1371.752
2021-03-02,1379.339
2021-03-03,1363.603
2021-03-04,1325.466
2021-03-05,1298.673
2021-03-08,1310.16
2021-03-09,1332.134
2021-03-10,1346.937
2021-03-11,1386.156
2021-03-12,1377.059
2021-03-15,1390.553
2021-03-16,1391.0
2021-03-17,1367.834
2021-03-18,1341.512
2021-03-19,1345.378
2021-03-22,1360.295
2021-03-23,1347.388
2021-03-24,1342.173
2021-03-25,1338.548
2021-03-26,1350.573
2021-03-29,1345.088
2021-03-30,1330.852
2021-03-31,1330.366
2021-04-01,1344.424
2021-04-02,1344.424
2021-04-05,1348.768
2021-04-06,1349.925
2021-04-07,1357.296
2021-04-08,1357.925
2021-04-09,1367.513
2021-04-12,1363.419
2021-04-13,1380.236
2021-04-14,1383.332
2021-04-15,1395.178
2021-04-16,1420.372
2021-04-19,1431.688
2021-04-20,1421.963
2021-04-21,1419.644
2021-04-22,1436.78
2021-04-23,1449.146
2021-04-26,1464.582
2021-04-27,1464.869
2021-04-28,1444.24
2021-04-29,1467.449
2021-04-30,1448.723
2021-05-03,1475.66
2021-05-04,1444.843
2021-05-05,1477.095
2021-05-06,1470.151
2021-05-07,1517.64
2021-05-10,1501.192
2021-05-11,1471.139
2021-05-12,1452.535
2021-05-13,1452.294
2021-05-14,1479.377
2021-05-17,1490.719
2021-05-18,1521.219
2021-05-19,1502.164
2021-05-20,1516.509
2021-05-21,1526.746
2021-05-24,1526.415
2021-05-25,1525.333
2021-05-26,1527.942
2021-05-27,1531.193
2021-05-28,1540.577
2021-05-31,1533.022
2021-06-01,1547.809
2021-06-02,1550.525
2021-06-03,1546.092
2021-06-04,1553.967
2021-06-07,1551.257
2021-06-08,1550.839
2021-06-09,1552.084
2021-06-10,1541.823
2021-06-11,1546.709
2021-06-14,1555.926
2021-06-15,1557.723
2021-06-16,1557.629
2021-06-17,1523.816
2021-06-18,1507.915
2021-06-21,1516.657
2021-06-22,1532.452
2021-06-23,1523.05
2021-06-24,1534.577
2021-06-25,1537.73
2021-06-28,1532.24
2021-06-29,1543.653
2021-06-30,1523.614
2021-07-01,1534.185
2021-07-02,1534.178
2021-07-05,1545.636
2021-07-06,1538.916
2021-07-07,1550.057
2021-07-08,1536.929
2021-07-09,1548.494
2021-07-12,1569.793
2021-07-13,1566.439
2021-07-14,1572.517
2021-07-15,1568.004
2021-07-16,1563.891
2021-07-19,1536.492
2021-07-20,1550.407
2021-07-21,1567.242
2021-07-22,1586.223
2021-07-23,1604.784
2021-07-26,1607.904
2021-07-27,1585.966
2021-07-28,1579.672
2021-07-29,1597.023
2021-07-30,1590.768
2021-08-02,1601.882
2021-08-03,1604.026
2021-08-04,1602.98
2021-08-05,1600.583
2021-08-06,1597.89
2021-08-09,1588.347
2021-08-10,1589.767
2021-08-11,1591.663
2021-08-12,1589.912
2021-08-13,1594.321
2021-08-16,1583.507
2021-08-17,1575.257
2021-08-18,1577.921
2021-08-19,1551.108
2021-08-20,1559.268
2021-08-23,1584.539
2021-08-24,1582.269
2021-08-25,1588.576
2021-08-26,1588.054
2021-08-27,1597.162
2021-08-30,1598.303
2021-08-31,1592.983
2021-09-01,1602.169
2021-09-02,1614.0
2021-09-03,1616.328
2021-09-06,1618.088
2021-09-07,1612.272
2021-09-08,1586.631
2021-09-09,1575.42
2021-09-10,1569.34
2021-09-13,1562.64
2021-09-14,1558.009
2021-09-15,1543.12
2021-09-16,1526.274
2021-09-17,1500.871
2021-09-20,1468.301
2021-09-21,1485.853
2021-09-22,1512.968
2021-09-23,1522.935
2021-09-24,1489.182
2021-09-27,1470.607
2021-09-28,1418.458
2021-09-29,1413.155
2021-09-30,1418.153
2021-10-01,1420.376
2021-10-04,1421.001
2021-10-05,1421.755
2021-10-06,1396.025
2021-10-07,1421.93
2021-10-08,1424.919
2021-10-11,1415.156
2021-10-12,1419.891
2021-10-13,1437.235
2021-10-14,1452.223
2021-10-15,1471.38
2021-10-18,1451.983
2021-10-19,1469.791
2021-10-20,1479.141
2021-10-21,1461.514
2021-10-22,1477.519
2021-10-25,1470.553
2021-10-26,1485.073
2021-10-27,1468.426
2021-10-28,1463.967
2021-10-29,1439.74
2021-11-01,1444.057
2021-11-02,1452.992
2021-11-03,1471.618
2021-11-04,1476.927
2021-11-05,1475.566
2021-11-08,1474.88
2021-11-09,1461.571
2021-11-10,1442.889
2021-11-11,1443.749
2021-11-12,1444.552
2021-11-15,1442.43
2021-11-16,1441.38
2021-11-17,1442.819
2021-11-18,1430.655
2021-11-19,1426.237
2021-11-22,1413.394
2021-11-23,1388.226
2021-11-24,1370.048
2021-11-25,1383.315
2021-11-26,1361.474
2021-11-29,1368.277
2021-11-30,1355.566
2021-12-01,1401.656
2021-12-02,1378.767
2021-12-03,1360.32
2021-12-06,1359.175
2021-12-07,1417.779
2021-12-08,1432.789
2021-12-09,1414.397
2021-12-10,1408.522
2021-12-13,1397.93
2021-12-14,1378.069
2021-12-15,1384.586
2021-12-16,1417.558
2021-12-17,1401.594
2021-12-20,1382.076
2021-12-21,1396.453
2021-12-22,1419.485
2021-12-23,1432.274
2021-12-24,1434.87
2021-12-27,1449.733
2021-12-28,1446.378
2021-12-29,1445.19
2021-12-30,1439.968
2021-12-31,1445.179
2022-01-03,1446.333
2022-01-04,1459.331
2022-01-05,1481.366
2022-01-06,1476.074
2022-01-07,1447.789
2022-01-10,1414.789
2022-01-11,1427.6
2022-01-12,1444.922
2022-01-13,1435.829
2022-01-14,1410.921
2022-01-17,1414.463
2022-01-18,1405.798
2022-01-19,1394.001
2022-01-20,1407.926
2022-01-21,1359.791
2022-01-24,1287.39
2022-01-25,1287.531
2022-01-26,1308.603
2022-01-27,1286.337
2022-01-28,1290.215
2022-01-31,1328.838
2022-02-01,1348.202
2022-02-02,1353.91
2022-02-03,1333.454
2022-02-04,1319.844
2022-02-07,1341.877
2022-02-08,1328.651
2022-02-09,1342.874
2022-02-10,1334.829
2022-02-11,1317.988
2022-02-14,1277.961
2022-02-15,1304.57
2022-02-16,1308.987
2022-02-17,1288.172
2022-02-18,1257.192
2022-02-21,1242.248
2022-02-22,1228.253
2022-02-23,1220.361
2022-02-24,1165.651
2022-02-25,1220.435
2022-02-28,1221.026
2022-03-01,1148.29
2022-03-02,1179.104
2022-03-03,1148.398
2022-03-04,1090.885
2022-03-07,1063.909
2022-03-08,1090.698
2022-03-09,1147.096
2022-03-10,1147.477
2022-03-11,1158.664
2022-03-14,1205.113
2022-03-15,1171.026
2022-03-16,1218.413
2022-03-17,1232.172
2022-03-18,1223.393
2022-03-21,1232.241
2022-03-22,1224.652
2022-03-23,1213.987
2022-03-24,1194.934
2022-03-25,1182.08
2022-03-28,1202.961
2022-03-29,1261.811
2022-03-30,1259.377
2022-03-31,1254.348
2022-04-01,1257.75
2022-04-04,1254.099
2022-04-05,1245.039
2022-04-06,1224.633
2022-04-07,1214.026
2022-04-08,1233.114
2022-04-11,1213.637
2022-04-12,1227.73
2022-04-13,1221.404
2022-04-14,1226.034
2022-04-15,1226.034
2022-04-18,1227.968
2022-04-19,1230.853
2022-04-20,1253.849
2022-04-21,1264.608
2022-04-22,1230.276
2022-04-25,1190.126
2022-04-26,1189.379
2022-04-27,1193.902
2022-04-28,1192.801
2022-04-29,1174.434
2022-05-02,1157.273
2022-05-03,1180.039
2022-05-04,1173.616
2022-05-05,1154.7
2022-05-06,1154.086
2022-05-09,1094.309
2022-05-10,1100.059
2022-05-11,1118.226
2022-05-12,1101.175
2022-05-13,1123.434
2022-05-16,1125.381
2022-05-17,1162.253
2022-05-18,1142.585
2022-05-19,1137.096
2022-05-20,1141.215
2022-05-23,1170.502
2022-05-24,1167.401
2022-05-25,1172.251
2022-05-26,1176.422
2022-05-27,1203.549
2022-05-30,1217.641
2022-05-31,1192.825
2022-06-01,1178.179
2022-06-02,1194.959
2022-06-03,1200.964
2022-06-06,1215.492
2022-06-07,1208.267
2022-06-08,1221.289
2022-06-09,1188.481
2022-06-10,1143.3
2022-06-13,1101.002
2022-06-14,1094.728
2022-06-15,1107.479
2022-06-16,1084.935
2022-06-17,1087.882
2022-06-20,1119.688
2022-06-21,1137.465
2022-06-22,1123.297
2022-06-23,1081.481
2022-06-24,1083.125
2022-06-27,1139.677
2022-06-28,1137.196
2022-06-29,1115.347
2022-06-30,1087.841
2022-07-01,1087.891
2022-07-04,1102.792
2022-07-05,1069.198
2022-07-06,1071.757
2022-07-07,1095.396
2022-07-08,1099.337
2022-07-11,1077.133
2022-07-12,1077.725
2022-07-13,1073.607
2022-07-14,1044.847
2022-07-15,1078.791
2022-07-18,1099.021
2022-07-19,1112.784
2022-07-20,1113.771
2022-07-21,1130.537
2022-07-22,1123.95
2022-07-25,1128.808
2022-07-26,1103.559
2022-07-27,1096.682
2022-07-28,1140.546
2022-07-29,1167.44
2022-08-01,1173.475
2022-08-02,1145.263
2022-08-03,1137.826
2022-08-04,1154.37
2022-08-05,1135.766
2022-08-08,1147.075
2022-08-09,1137.783
2022-08-10,1171.484
2022-08-11,1179.17
2022-08-12,1161.427
2022-08-15,1149.844
2022-08-16,1166.509
2022-08-17,1140.427
2022-08-18,1149.213
2022-08-19,1128.121
2022-08-22,1108.924
2022-08-23,1118.103
2022-08-24,1116.371
2022-08-25,1120.577
2022-08-26,1109.01
2022-08-29,1094.672
2022-08-30,1096.887
2022-08-31,1096.912
2022-09-01,1057.312
2022-09-02,1087.751
2022-09-05,1056.828
2022-09-06,1051.826
2022-09-07,1054.214
2022-09-08,1055.418
2022-09-09,1080.287
2022-09-12,1108.765
2022-09-13,1066.092
2022-09-14,1048.829
2022-09-15,1044.241
2022-09-16,1032.692
2022-09-19,1024.502
2022-09-20,999.4
2022-09-21,997.993
2022-09-22,969.561
2022-09-23,938.839
2022-09-26,930.713
2022-09-27,936.189
2022-09-28,947.806
2022-09-29,943.155
2022-09-30,966.938
2022-10-03,979.989
2022-10-04,1026.769
2022-10-05,1007.298
2022-10-06,1000.461
2022-10-07,966.81
2022-10-10,955.932
2022-10-11,957.763
2022-10-12,954.816
2022-10-13,967.831
2022-10-14,975.002
2022-10-17,1003.816
2022-10-18,1015.134
2022-10-19,994.668
2022-10-20,990.924
2022-10-21,986.138
2022-10-24,1008.681
2022-10-25,1030.827
2022-10-26,1052.279
2022-10-27,1025.346
2022-10-28,1001.687
2022-10-31,1005.308
2022-11-01,1013.238
2022-11-02,1011.332
2022-11-03,993.396
2022-11-04,1039.912
2022-11-07,1064.832
2022-11-08,1081.006
2022-11-09,1075.878
2022-11-10,1110.199
2022-11-11,1134.18
2022-11-14,1137.706
2022-11-15,1139.043
2022-11-16,1126.432
2022-11-17,1105.451
2022-11-18,1118.708
2022-11-21,1101.687
2022-11-22,1115.117
2022-11-23,1132.045
2022-11-24,1144.184
2022-11-25,1145.307
2022-11-28,1125.312
2022-11-29,1123.951
2022-11-30,1137.28
2022-12-01,1151.126
2022-12-02,1160.603
2022-12-05,1167.286
2022-12-06,1164.514
2022-12-07,1133.841
2022-12-08,1125.979
2022-12-09,1130.921
2022-12-12,1126.407
2022-12-13,1150.357
2022-12-14,1156.281
2022-12-15,1138.596
2022-12-16,1121.03
2022-12-19,1128.109
2022-12-20,1142.675
2022-12-21,1134.633
2022-12-22,1120.618
2022-12-23,1125.6
2022-12-26,1125.6
2022-12-27,1129.731
2022-12-28,1118.381
2022-12-29,1135.543
2022-12-30,1119.016
2023-01-02,1142.992
2023-01-03,1128.8
2023-01-04,1133.311
2023-01-05,1137.705
2023-01-06,1146.681
2023-01-09,1187.924
2023-01-10,1173.126
2023-01-11,1181.612
2023-01-12,1199.057
2023-01-13,1202.494
2023-01-16,1202.876
2023-01-17,1193.789
2023-01-18,1212.784
2023-01-19,1182.043
2023-01-20,1202.218
2023-01-23,1217.649
2023-01-24,1212.032
2023-01-25,1209.475
2023-01-26,1212.849
2023-01-27,1217.472
2023-01-30,1200.088
2023-01-31,1189.546
2023-02-01,1192.725
2023-02-02,1214.246
2023-02-03,1203.238
2023-02-06,1179.179
2023-02-07,1173.973
2023-02-08,1221.416
2023-02-09,1209.8
2023-02-10,1193.205
2023-02-13,1208.415
2023-02-14,1202.438
2023-02-15,1191.524
2023-02-16,1190.167
2023-02-17,1180.258
2023-02-20,1188.766
2023-02-21,1177.8
2023-02-22,1169.748
2023-02-23,1169.883
2023-02-24,1158.395
2023-02-27,1174.702
2023-02-28,1180.484
2023-03-01,1186.718
2023-03-02,1174.802
2023-03-03,1183.954
2023-03-06,1192.688
2023-03-07,1175.444
2023-03-08,1163.524
2023-03-09,1154.27
2023-03-10,1157.514
2023-03-13,1140.966
2023-03-14,1155.28
2023-03-15,1097.688
2023-03-16,1117.963
2023-03-17,1120.205
2023-03-20,1131.658
2023-03-21,1162.288
2023-03-22,1159.999
2023-03-23,1170.34
2023-03-24,1146.089
2023-03-27,1168.261
2023-03-28,1176.184
2023-03-29,1185.221
2023-03-30,1207.361
2023-03-31,1215.254
2023-04-03,1212.195
2023-04-04,1231.765
2023-04-05,1216.66
2023-04-06,1217.84
2023-04-07,1217.84
2023-04-10,1208.475
2023-04-11,1229.941
2023-04-12,1239.016
2023-04-13,1248.141
2023-04-14,1256.858
2023-04-17,1258.652
2023-04-18,1252.99
2023-04-19,1243.384
2023-04-20,1244.174
2023-04-21,1241.779
2023-04-24,1249.85
2023-04-25,1241.575
2023-04-26,1255.314
2023-04-27,1245.31
2023-04-28,1249.534
2023-05-01,1242.8
2023-05-02,1232.542
2023-05-03,1252.567
2023-05-04,1242.428
2023-05-05,1250.307
2023-05-08,1250.976
2023-05-09,1215.423
2023-05-10,1217.717
2023-05-11,1203.603
2023-05-12,1190.564
2023-05-15,1188.349
2023-05-16,1177.149
2023-05-17,1181.836
2023-05-18,1176.265
2023-05-19,1173.678
2023-05-22,1166.844
2023-05-23,1156.157
2023-05-24,1134.159
2023-05-25,1107.32
2023-05-26,1117.126
2023-05-29,1115.071
2023-05-30,1117.851
2023-05-31,1095.766
2023-06-01,1118.047
2023-06-02,1147.992
2023-06-05,1145.725
2023-06-06,1150.866
2023-06-07,1159.591
2023-06-08,1160.549
2023-06-09,1163.008
2023-06-12,1165.018
2023-06-13,1191.942
2023-06-14,1197.781
2023-06-15,1200.147
2023-06-16,1193.19
2023-06-19,1185.442
2023-06-20,1140.971
2023-06-21,1128.609
2023-06-22,1113.635
2023-06-23,1105.811
2023-06-26,1105.214
2023-06-27,1110.686
2023-06-28,1118.663
2023-06-29,1112.025
2023-06-30,1121.2
2023-07-03,1128.252
2023-07-04,1128.002
2023-07-05,1121.897
2023-07-06,1100.801
2023-07-07,1112.317
2023-07-10,1111.853
2023-07-11,1123.435
2023-07-12,1149.136
2023-07-13,1157.323
2023-07-14,1155.748
2023-07-17,1150.323
2023-07-18,1164.63
2023-07-19,1164.625
2023-07-20,1142.744
2023-07-21,1145.386
2023-07-24,1145.698
2023-07-25,1152.45
2023-07-26,1146.347
2023-07-27,1087.912
2023-07-28,1103.33
2023-07-31,1099.824
2023-08-01,1090.938
2023-08-02,1067.646
2023-08-03,1057.153
2023-08-04,1065.652
2023-08-07,1070.071
2023-08-08,1057.772
2023-08-09,1068.356
2023-08-10,1073.343
2023-08-11,1061.316
2023-08-14,1045.601
2023-08-15,1048.641
2023-08-16,1040.172
2023-08-17,1034.185
2023-08-18,1026.537
2023-08-21,1022.291
2023-08-22,1031.74
2023-08-23,1035.364
2023-08-24,1032.467
2023-08-25,1022.816
2023-08-28,1043.194
2023-08-29,1061.72
2023-08-30,1073.067
2023-08-31,1059.704
2023-09-01,1054.096
2023-09-04,1053.55
2023-09-05,1043.668
2023-09-06,1049.773
2023-09-07,1033.906
2023-09-08,1027.785
2023-09-11,1054.042
2023-09-12,1033.027
2023-09-13,1027.348
2023-09-14,1044.751
2023-09-15,1046.584
2023-09-18,1042.512
2023-09-19,1036.649
2023-09-20,1039.395
2023-09-21,1028.493
2023-09-22,1023.67
2023-09-25,996.717
2023-09-26,974.758
2023-09-27,970.504
2023-09-28,981.587
2023-09-29,993.361
2023-10-02,972.564
2023-10-03,961.502
2023-10-04,953.503
2023-10-05,953.854
2023-10-06,961.141
2023-10-09,955.963
2023-10-10,984.434
2023-10-11,986.451
2023-10-12,985.085
2023-10-13,972.046
2023-10-16,972.142
2023-10-17,969.773
2023-10-18,951.752
2023-10-19,944.274
2023-10-20,932.659
2023-10-23,929.716
2023-10-24,935.32
2023-10-25,930.797
2023-10-26,952.891
2023-10-27,951.837
2023-10-30,958.566
2023-10-31,962.687
2023-11-01,950.413
2023-11-02,984.789
2023-11-03,1001.348
2023-11-06,1001.616
2023-11-07,984.918
2023-11-08,996.234
2023-11-09,1010.653
2023-11-10,997.55
2023-11-13,1003.609
2023-11-14,1042.62
2023-11-15,1050.752
2023-11-16,1035.878
2023-11-17,1046.479
2023-11-20,1056.864
2023-11-21,1048.334
2023-11-22,1043.149
2023-11-23,1053.371
2023-11-24,1052.28
2023-11-27,1046.571
2023-11-28,1052.016
2023-11-29,1057.864
2023-11-30,1059.354
2023-12-01,1060.347
2023-12-04,1046.085
2023-12-05,1042.337
2023-12-06,1040.938
2023-12-07,1052.248
2023-12-08,1052.442
2023-12-11,1046.742
2023-12-12,1038.57
2023-12-13,1031.263
2023-12-14,1081.922
2023-12-15,1077.456
2023-12-18,1082.086
2023-12-19,1106.24
2023-12-20,1115.922
2023-12-21,1120.848
2023-12-22,1133.501
2023-12-25,1133.501
2023-12-26,1134.942
2023-12-27,1149.396
2023-12-28,1144.268
2023-12-29,1138.163
