Date,KOKUSAI INDEX (WORLD ex JP) IMI IMI (Large+Mid+Small Cap)
2010-09-07,770.514
2010-09-08,776.206
2010-09-09,781.367
2010-09-10,782.989
2010-09-13,794.65
2010-09-14,796.815
2010-09-15,798.924
2010-09-16,797.557
2010-09-17,796.676
2010-09-20,808.796
2010-09-21,806.938
2010-09-22,806.899
2010-09-23,801.035
2010-09-24,817.346
2010-09-27,814.751
2010-09-28,818.307
2010-09-29,817.958
2010-09-30,816.252
2010-10-01,819.8
2010-10-04,813.67
2010-10-05,830.477
2010-10-06,833.571
2010-10-07,833.595
2010-10-08,836.858
2010-10-11,837.861
2010-10-12,837.22
2010-10-13,848.715
2010-10-14,849.656
2010-10-15,848.482
2010-10-18,851.324
2010-10-19,836.774
2010-10-20,846.943
2010-10-21,849.639
2010-10-22,848.525
2010-10-25,853.481
2010-10-26,850.164
2010-10-27,843.093
2010-10-28,847.943
2010-10-29,848.98
2010-11-01,850.612
2010-11-02,859.293
2010-11-03,860.148
2010-11-04,880.532
2010-11-05,880.608
2010-11-08,877.685
2010-11-09,875.205
2010-11-10,870.328
2010-11-11,867.841
2010-11-12,859.5
2010-11-15,859.04
2010-11-16,842.297
2010-11-17,843.786
2010-11-18,857.553
2010-11-19,858.492
2010-11-22,855.729
2010-11-23,839.594
2010-11-24,850.258
2010-11-25,851.66
2010-11-26,842.637
2010-11-29,835.242
2010-11-30,830.532
2010-12-01,848.307
2010-12-02,862.934
2010-12-03,869.288
2010-12-06,867.926
2010-12-07,872.411
2010-12-08,870.632
2010-12-09,873.412
2010-12-10,878.255
2010-12-13,883.537
2010-12-14,884.652
2010-12-15,879.231
2010-12-16,880.029
2010-12-17,878.786
2010-12-20,880.321
2010-12-21,888.494
2010-12-22,890.155
2010-12-23,889.589
2010-12-24,890.478
2010-12-27,889.227
2010-12-28,890.338
2010-12-29,893.005
2010-12-30,892.254
2010-12-31,893.918
2011-01-03,901.117
2011-01-04,900.158
2011-01-05,899.014
2011-01-06,896.355
2011-01-07,894.045
2011-01-10,889.892
2011-01-11,895.998
2011-01-12,907.85
2011-01-13,911.556
2011-01-14,915.259
2011-01-17,914.174
2011-01-18,920.603
2011-01-19,912.885
2011-01-20,903.699
2011-01-21,909.964
2011-01-24,916.468
2011-01-25,914.145
2011-01-26,921.395
2011-01-27,923.778
2011-01-28,909.302
2011-01-31,914.444
2011-02-01,930.967
2011-02-02,931.247
2011-02-03,929.907
2011-02-04,930.907
2011-02-07,937.313
2011-02-08,942.5
2011-02-09,939.532
2011-02-10,936.818
2011-02-11,940.025
2011-02-14,942.272
2011-02-15,941.606
2011-02-16,947.329
2011-02-17,951.934
2011-02-18,954.271
2011-02-21,950.551
2011-02-22,936.046
2011-02-23,929.651
2011-02-24,928.169
2011-02-25,939.426
2011-02-28,946.64
2011-03-01,937.063
2011-03-02,937.094
2011-03-03,948.91
2011-03-04,945.771
2011-03-07,939.235
2011-03-08,942.341
2011-03-09,940.864
2011-03-10,921.995
2011-03-11,923.489
2011-03-14,919.884
2011-03-15,904.889
2011-03-16,890.442
2011-03-17,904.228
2011-03-18,911.387
2011-03-21,927.754
2011-03-22,926.238
2011-03-23,927.375
2011-03-24,937.775
2011-03-25,939.683
2011-03-28,937.08
2011-03-29,940.763
2011-03-30,949.758
2011-03-31,949.026
2011-04-01,956.263
2011-04-04,959.831
2011-04-05,960.701
2011-04-06,966.351
2011-04-07,962.733
2011-04-08,965.749
2011-04-11,962.876
2011-04-12,951.252
2011-04-13,955.121
2011-04-14,953.178
2011-04-15,955.406
2011-04-18,938.633
2011-04-19,945.77
2011-04-20,964.994
2011-04-21,972.567
2011-04-22,972.567
2011-04-25,970.325
2011-04-26,978.092
2011-04-27,982.36
2011-04-28,990.124
2011-04-29,992.997
2011-05-02,993.348
2011-05-03,985.598
2011-05-04,976.502
2011-05-05,964.196
2011-05-06,969.492
2011-05-09,966.862
2011-05-10,976.761
2011-05-11,970.227
2011-05-12,966.242
2011-05-13,960.873
2011-05-16,956.626
2011-05-17,951.541
2011-05-18,961.106
2011-05-19,965.218
2011-05-20,958.833
2011-05-23,942.379
2011-05-24,944.134
2011-05-25,947.991
2011-05-26,952.222
2011-05-27,961.403
2011-05-30,961.575
2011-05-31,973.019
2011-06-01,957.695
2011-06-02,951.705
2011-06-03,947.65
2011-06-06,939.714
2011-06-07,941.032
2011-06-08,932.051
2011-06-09,937.186
2011-06-10,921.697
2011-06-13,922.045
2011-06-14,935.336
2011-06-15,918.378
2011-06-16,911.517
2011-06-17,916.73
2011-06-20,917.702
2011-06-21,933.11
2011-06-22,929.899
2011-06-23,917.318
2011-06-24,911.657
2011-06-27,917.613
2011-06-28,928.895
2011-06-29,941.222
2011-06-30,953.964
2011-07-01,963.914
2011-07-04,966.338
2011-07-05,965.078
2011-07-06,961.533
2011-07-07,970.87
2011-07-08,962.578
2011-07-11,940.082
2011-07-12,934.603
2011-07-13,944.297
2011-07-14,936.843
2011-07-15,938.32
2011-07-18,925.38
2011-07-19,941.511
2011-07-20,946.273
2011-07-21,960.802
2011-07-22,963.839
2011-07-25,958.303
2011-07-26,958.277
2011-07-27,939.906
2011-07-28,935.809
2011-07-29,930.936
2011-08-01,922.337
2011-08-02,901.318
2011-08-03,898.242
2011-08-04,856.656
2011-08-05,846.386
2011-08-08,797.381
2011-08-09,825.089
2011-08-10,797.469
2011-08-11,827.537
2011-08-12,838.884
2011-08-15,857.434
2011-08-16,850.063
2011-08-17,853.143
2011-08-18,812.148
2011-08-19,800.871
2011-08-22,802.058
2011-08-23,822.36
2011-08-24,832.139
2011-08-25,820.678
2011-08-26,827.186
2011-08-29,850.41
2011-08-30,853.746
2011-08-31,864.505
2011-09-01,857.113
2011-09-02,835.705
2011-09-05,821.247
2011-09-06,813.925
2011-09-07,838.331
2011-09-08,834.485
2011-09-09,807.876
2011-09-12,799.529
2011-09-13,808.393
2011-09-14,817.494
2011-09-15,835.127
2011-09-16,838.702
2011-09-19,822.747
2011-09-20,827.083
2011-09-21,806.876
2011-09-22,770.588
2011-09-23,774.839
2011-09-26,787.52
2011-09-27,809.896
2011-09-28,794.508
2011-09-29,799.892
2011-09-30,780.04
2011-10-03,756.882
2011-10-04,759.726
2011-10-05,778.053
2011-10-06,798.643
2011-10-07,799.065
2011-10-10,823.292
2011-10-11,824.25
2011-10-12,838.604
2011-10-13,832.611
2011-10-14,847.923
2011-10-17,833.612
2011-10-18,840.155
2011-10-19,837.532
2011-10-20,832.136
2011-10-21,852.967
2011-10-24,866.955
2011-10-25,854.238
2011-10-26,858.823
2011-10-27,896.846
2011-10-28,898.087
2011-10-31,872.801
2011-11-01,840.487
2011-11-02,854.381
2011-11-03,868.69
2011-11-04,864.83
2011-11-07,866.197
2011-11-08,875.929
2011-11-09,846.458
2011-11-10,847.43
2011-11-11,868.217
2011-11-14,858.627
2011-11-15,857.195
2011-11-16,848.46
2011-11-17,835.147
2011-11-18,831.999
2011-11-21,811.592
2011-11-22,808.469
2011-11-23,789.284
2011-11-24,788.032
2011-11-25,786.483
2011-11-28,813.703
2011-11-29,817.481
2011-11-30,853.602
2011-12-01,851.637
2011-12-02,854.187
2011-12-05,863.287
2011-12-06,859.776
2011-12-07,861.23
2011-12-08,843.037
2011-12-09,854.68
2011-12-12,839.266
2011-12-13,831.815
2011-12-14,816.255
2011-12-15,820.885
2011-12-16,824.17
2011-12-19,815.868
2011-12-20,838.9
2011-12-21,838.717
2011-12-22,846.481
2011-12-23,853.231
2011-12-26,853.265
2011-12-27,854.077
2011-12-28,841.919
2011-12-29,849.334
2011-12-30,851.628
2012-01-02,854.27
2012-01-03,869.906
2012-01-04,866.109
2012-01-05,862.649
2012-01-06,859.623
2012-01-09,860.319
2012-01-10,872.076
2012-01-11,870.059
2012-01-12,873.321
2012-01-13,867.652
2012-01-16,869.695
2012-01-17,876.105
2012-01-18,884.772
2012-01-19,892.988
2012-01-20,893.502
2012-01-23,898.659
2012-01-24,895.375
2012-01-25,900.306
2012-01-26,905.232
2012-01-27,902.439
2012-01-30,896.589
2012-01-31,898.312
2012-02-01,912.086
2012-02-02,913.769
2012-02-03,925.867
2012-02-06,924.642
2012-02-07,928.093
2012-02-08,929.549
2012-02-09,932.05
2012-02-10,921.396
2012-02-13,928.859
2012-02-14,925.084
2012-02-15,923.86
2012-02-16,929.652
2012-02-17,935.126
2012-02-20,940.823
2012-02-21,939.808
2012-02-22,935.03
2012-02-23,939.436
2012-02-24,944.237
2012-02-27,942.29
2012-02-28,945.506
2012-02-29,942.653
2012-03-01,947.776
2012-03-02,942.505
2012-03-05,937.826
2012-03-06,916.277
2012-03-07,922.046
2012-03-08,937.075
2012-03-09,938.736
2012-03-12,936.869
2012-03-13,952.94
2012-03-14,950.065
2012-03-15,955.817
2012-03-16,960.498
2012-03-19,964.293
2012-03-20,957.119
2012-03-21,955.082
2012-03-22,946.707
2012-03-23,951.342
2012-03-26,964.474
2012-03-27,961.576
2012-03-28,954.43
2012-03-29,949.013
2012-03-30,954.558
2012-04-02,963.823
2012-04-03,959.256
2012-04-04,941.075
2012-04-05,940.012
2012-04-06,940.012
2012-04-09,932.735
2012-04-10,915.111
2012-04-11,922.557
2012-04-12,936.625
2012-04-13,923.707
2012-04-16,923.18
2012-04-17,939.765
2012-04-18,936.172
2012-04-19,932.268
2012-04-20,936.077
2012-04-23,921.89
2012-04-24,928.542
2012-04-25,940.008
2012-04-26,945.973
2012-04-27,951.11
2012-04-30,946.749
2012-05-01,951.02
2012-05-02,947.14
2012-05-03,941.147
2012-05-04,925.095
2012-05-07,924.364
2012-05-08,915.616
2012-05-09,909.179
2012-05-10,913.887
2012-05-11,912.721
2012-05-14,898.132
2012-05-15,891.339
2012-05-16,885.115
2012-05-17,872.297
2012-05-18,863.933
2012-05-21,875.477
2012-05-22,881.758
2012-05-23,873.121
2012-05-24,876.492
2012-05-25,874.548
2012-05-28,875.897
2012-05-29,884.929
2012-05-30,868.49
2012-05-31,865.727
2012-06-01,846.149
2012-06-04,846.124
2012-06-05,851.361
2012-06-06,871.499
2012-06-07,875.944
2012-06-08,876.257
2012-06-11,869.878
2012-06-12,876.739
2012-06-13,874.517
2012-06-14,879.244
2012-06-15,888.875
2012-06-18,890.66
2012-06-19,903.722
2012-06-20,904.801
2012-06-21,886.659
2012-06-22,886.551
2012-06-25,872.147
2012-06-26,874.409
2012-06-27,883.491
2012-06-28,880.219
2012-06-29,908.531
2012-07-02,912.496
2012-07-03,921.538
2012-07-04,920.489
2012-07-05,915.042
2012-07-06,904.567
2012-07-09,901.272
2012-07-10,897.08
2012-07-11,897.005
2012-07-12,888.814
2012-07-13,903.569
2012-07-16,902.788
2012-07-17,906.268
2012-07-18,914.215
2012-07-19,920.167
2012-07-20,908.579
2012-07-23,893.853
2012-07-24,886.501
2012-07-25,887.13
2012-07-26,906.695
2012-07-27,923.613
2012-07-30,925.347
2012-07-31,921.87
2012-08-01,920.007
2012-08-02,909.36
2012-08-03,930.584
2012-08-06,935.806
2012-08-07,942.414
2012-08-08,942.232
2012-08-09,943.72
2012-08-10,944.258
2012-08-13,942.749
2012-08-14,943.913
2012-08-15,944.668
2012-08-16,952.583
2012-08-17,954.688
2012-08-20,954.192
2012-08-21,957.442
2012-08-22,953.121
2012-08-23,949.842
2012-08-24,951.379
2012-08-27,952.153
2012-08-28,951.533
2012-08-29,951.009
2012-08-30,942.458
2012-08-31,949.593
2012-09-03,951.254
2012-09-04,947.857
2012-09-05,947.79
2012-09-06,968.047
2012-09-07,976.983
2012-09-10,972.821
2012-09-11,977.185
2012-09-12,980.604
2012-09-13,990.038
2012-09-14,1004.631
2012-09-17,1000.499
2012-09-18,995.817
2012-09-19,998.122
2012-09-20,993.617
2012-09-21,996.335
2012-09-24,991.269
2012-09-25,986.729
2012-09-26,974.417
2012-09-27,982.929
2012-09-28,977.392
2012-10-01,983.834
2012-10-02,984.613
2012-10-03,984.821
2012-10-04,992.222
2012-10-05,996.971
2012-10-08,989.73
2012-10-09,980.383
2012-10-10,975.26
2012-10-11,978.98
2012-10-12,975.785
2012-10-15,980.985
2012-10-16,993.241
2012-10-17,1000.981
2012-10-18,999.869
2012-10-19,985.87
2012-10-22,985.255
2012-10-23,969.631
2012-10-24,969.406
2012-10-25,972.25
2012-10-26,970.535
2012-10-29,968.374
2012-10-30,972.855
2012-10-31,972.329
2012-11-01,982.436
2012-11-02,975.407
2012-11-05,973.995
2012-11-06,980.997
2012-11-07,963.0
2012-11-08,954.033
2012-11-09,953.701
2012-11-12,953.049
2012-11-13,950.852
2012-11-14,939.81
2012-11-15,936.065
2012-11-16,934.69
2012-11-19,955.656
2012-11-20,956.88
2012-11-21,959.677
2012-11-22,963.74
2012-11-23,975.147
2012-11-26,973.017
2012-11-27,970.567
2012-11-28,974.998
2012-11-29,983.594
2012-11-30,984.193
2012-12-03,983.138
2012-12-04,982.645
2012-12-05,984.311
2012-12-06,986.845
2012-12-07,987.954
2012-12-10,989.476
2012-12-11,996.433
2012-12-12,998.324
2012-12-13,994.482
2012-12-14,992.62
2012-12-17,1000.195
2012-12-18,1010.116
2012-12-19,1009.159
2012-12-20,1011.996
2012-12-21,1003.759
2012-12-24,1002.361
2012-12-25,1002.339
2012-12-26,999.576
2012-12-27,999.65
2012-12-28,991.914
2012-12-31,1002.253
2013-01-01,1002.305
2013-01-02,1026.996
2013-01-03,1024.46
2013-01-04,1027.452
2013-01-07,1025.713
2013-01-08,1022.485
2013-01-09,1026.664
2013-01-10,1034.807
2013-01-11,1037.412
2013-01-14,1036.219
2013-01-15,1037.206
2013-01-16,1035.944
2013-01-17,1042.783
2013-01-18,1042.854
2013-01-21,1044.654
2013-01-22,1047.4
2013-01-23,1048.192
2013-01-24,1051.396
2013-01-25,1058.005
2013-01-28,1056.126
2013-01-29,1060.989
2013-01-30,1058.752
2013-01-31,1056.015
2013-02-01,1066.649
2013-02-04,1051.648
2013-02-05,1058.455
2013-02-06,1058.82
2013-02-07,1053.745
2013-02-08,1061.465
2013-02-11,1058.325
2013-02-12,1063.559
2013-02-13,1065.919
2013-02-14,1064.229
2013-02-15,1062.599
2013-02-18,1062.152
2013-02-19,1071.138
2013-02-20,1061.678
2013-02-21,1047.366
2013-02-22,1056.012
2013-02-25,1045.463
2013-02-26,1041.184
2013-02-27,1053.537
2013-02-28,1056.676
2013-03-01,1054.161
2013-03-04,1055.703
2013-03-05,1068.892
2013-03-06,1069.771
2013-03-07,1073.421
2013-03-08,1076.904
2013-03-11,1079.765
2013-03-12,1078.733
2013-03-13,1077.223
2013-03-14,1085.414
2013-03-15,1086.77
2013-03-18,1078.369
2013-03-19,1072.97
2013-03-20,1080.297
2013-03-21,1072.711
2013-03-22,1078.202
2013-03-25,1072.828
2013-03-26,1078.081
2013-03-27,1075.251
2013-03-28,1080.522
2013-03-29,1080.522
2013-04-01,1077.022
2013-04-02,1083.148
2013-04-03,1072.25
2013-04-04,1070.875
2013-04-05,1066.478
2013-04-08,1071.585
2013-04-09,1076.873
2013-04-10,1091.752
2013-04-11,1097.719
2013-04-12,1091.636
2013-04-15,1070.06
2013-04-16,1078.041
2013-04-17,1061.244
2013-04-18,1057.554
2013-04-19,1065.725
2013-04-22,1068.156
2013-04-23,1082.354
2013-04-24,1086.721
2013-04-25,1093.627
2013-04-26,1091.508
2013-04-29,1101.025
2013-04-30,1106.609
2013-05-01,1098.524
2013-05-02,1103.072
2013-05-03,1115.075
2013-05-06,1115.637
2013-05-07,1120.831
2013-05-08,1129.983
2013-05-09,1126.114
2013-05-10,1126.551
2013-05-13,1125.825
2013-05-14,1133.917
2013-05-15,1136.199
2013-05-16,1134.159
2013-05-17,1139.158
2013-05-20,1141.807
2013-05-21,1143.712
2013-05-22,1137.07
2013-05-23,1127.324
2013-05-24,1126.261
2013-05-27,1127.355
2013-05-28,1134.021
2013-05-29,1125.476
2013-05-30,1132.241
2013-05-31,1116.727
2013-06-03,1119.413
2013-06-04,1117.389
2013-06-05,1101.855
2013-06-06,1106.401
2013-06-07,1118.85
2013-06-10,1118.27
2013-06-11,1108.256
2013-06-12,1103.003
2013-06-13,1112.679
2013-06-14,1111.52
2013-06-17,1119.729
2013-06-18,1125.727
2013-06-19,1116.338
2013-06-20,1079.335
2013-06-21,1075.54
2013-06-24,1059.905
2013-06-25,1071.053
2013-06-26,1082.005
2013-06-27,1090.063
2013-06-28,1085.864
2013-07-01,1094.465
2013-07-02,1093.788
2013-07-03,1089.584
2013-07-04,1096.438
2013-07-05,1097.22
2013-07-08,1105.862
2013-07-09,1112.878
2013-07-10,1116.02
2013-07-11,1133.974
2013-07-12,1135.66
2013-07-15,1138.51
2013-07-16,1136.327
2013-07-17,1139.24
2013-07-18,1146.186
2013-07-19,1148.752
2013-07-22,1153.405
2013-07-23,1152.648
2013-07-24,1151.582
2013-07-25,1152.599
2013-07-26,1152.665
2013-07-29,1149.998
2013-07-30,1149.966
2013-07-31,1150.324
2013-08-01,1162.713
2013-08-02,1166.189
2013-08-05,1165.066
2013-08-06,1160.374
2013-08-07,1155.936
2013-08-08,1164.322
2013-08-09,1164.268
2013-08-12,1163.441
2013-08-13,1165.487
2013-08-14,1164.338
2013-08-15,1149.781
2013-08-16,1151.035
2013-08-19,1144.787
2013-08-20,1146.628
2013-08-21,1138.875
2013-08-22,1147.406
2013-08-23,1153.833
2013-08-26,1151.036
2013-08-27,1132.625
2013-08-28,1131.681
2013-08-29,1133.83
2013-08-30,1126.589
2013-09-02,1133.945
2013-09-03,1135.614
2013-09-04,1143.644
2013-09-05,1145.317
2013-09-06,1149.293
2013-09-09,1159.828
2013-09-10,1170.497
2013-09-11,1175.341
2013-09-12,1172.429
2013-09-13,1173.584
2013-09-16,1183.479
2013-09-17,1185.617
2013-09-18,1195.756
2013-09-19,1203.822
2013-09-20,1195.4
2013-09-23,1189.984
2013-09-24,1189.226
2013-09-25,1188.3
2013-09-26,1190.504
2013-09-27,1188.682
2013-09-30,1182.26
2013-10-01,1191.225
2013-10-02,1190.03
2013-10-03,1183.017
2013-10-04,1187.83
2013-10-07,1179.55
2013-10-08,1167.923
2013-10-09,1163.373
2013-10-10,1185.578
2013-10-11,1194.016
2013-10-14,1198.459
2013-10-15,1194.852
2013-10-16,1205.403
2013-10-17,1217.207
2013-10-18,1227.309
2013-10-21,1228.633
2013-10-22,1237.46
2013-10-23,1230.7
2013-10-24,1235.517
2013-10-25,1237.917
2013-10-28,1237.78
2013-10-29,1242.084
2013-10-30,1238.377
2013-10-31,1232.188
2013-11-01,1229.545
2013-11-04,1234.983
2013-11-05,1231.32
2013-11-06,1237.367
2013-11-07,1222.199
2013-11-08,1230.214
2013-11-11,1233.561
2013-11-12,1230.153
2013-11-13,1233.363
2013-11-14,1241.836
2013-11-15,1247.406
2013-11-18,1247.458
2013-11-19,1242.581
2013-11-20,1238.518
2013-11-21,1243.608
2013-11-22,1249.361
2013-11-25,1249.28
2013-11-26,1249.055
2013-11-27,1253.193
2013-11-28,1255.291
2013-11-29,1255.498
2013-12-02,1249.896
2013-12-03,1242.135
2013-12-04,1237.707
2013-12-05,1233.905
2013-12-06,1245.364
2013-12-09,1248.02
2013-12-10,1244.84
2013-12-11,1232.595
2013-12-12,1225.138
2013-12-13,1225.132
2013-12-16,1235.583
2013-12-17,1230.321
2013-12-18,1246.247
2013-12-19,1249.385
2013-12-20,1257.288
2013-12-23,1266.703
2013-12-24,1269.603
2013-12-25,1269.617
2013-12-26,1273.366
2013-12-27,1279.448
2013-12-30,1280.486
2013-12-31,1284.66
2014-01-01,1284.686
2014-01-02,1271.687
2014-01-03,1272.472
2014-01-06,1269.305
2014-01-07,1276.001
2014-01-08,1276.534
2014-01-09,1274.381
2014-01-10,1281.592
2014-01-13,1272.405
2014-01-14,1281.207
2014-01-15,1286.831
2014-01-16,1286.049
2014-01-17,1284.176
2014-01-20,1284.119
2014-01-21,1286.403
2014-01-22,1288.449
2014-01-23,1279.347
2014-01-24,1252.359
2014-01-27,1243.607
2014-01-28,1250.733
2014-01-29,1240.824
2014-01-30,1248.283
2014-01-31,1240.414
2014-02-03,1218.081
2014-02-04,1222.316
2014-02-05,1221.688
2014-02-06,1239.978
2014-02-07,1253.834
2014-02-10,1256.458
2014-02-11,1271.643
2014-02-12,1274.102
2014-02-13,1281.03
2014-02-14,1288.017
2014-02-17,1290.463
2014-02-18,1294.453
2014-02-19,1290.039
2014-02-20,1293.889
2014-02-21,1295.348
2014-02-24,1302.843
2014-02-25,1302.255
2014-02-26,1300.099
2014-02-27,1304.19
2014-02-28,1310.672
2014-03-03,1294.804
2014-03-04,1314.907
2014-03-05,1315.62
2014-03-06,1321.13
2014-03-07,1316.814
2014-03-10,1313.266
2014-03-11,1308.58
2014-03-12,1305.849
2014-03-13,1293.941
2014-03-14,1288.682
2014-03-17,1300.509
2014-03-18,1309.771
2014-03-19,1303.784
2014-03-20,1302.873
2014-03-21,1301.799
2014-03-24,1293.085
2014-03-25,1300.785
2014-03-26,1297.755
2014-03-27,1296.287
2014-03-28,1303.438
2014-03-31,1313.475
2014-04-01,1323.037
2014-04-02,1325.998
2014-04-03,1322.996
2014-04-04,1314.392
2014-04-07,1300.628
2014-04-08,1305.526
2014-04-09,1318.2
2014-04-10,1300.994
2014-04-11,1287.013
2014-04-14,1291.714
2014-04-15,1293.102
2014-04-16,1306.68
2014-04-17,1311.454
2014-04-18,1311.454
2014-04-21,1313.643
2014-04-22,1323.4
2014-04-23,1319.78
2014-04-24,1321.988
2014-04-25,1311.768
2014-04-28,1313.778
2014-04-29,1321.877
2014-04-30,1326.51
2014-05-01,1327.164
2014-05-02,1327.007
2014-05-05,1327.614
2014-05-06,1321.497
2014-05-07,1324.832
2014-05-08,1325.782
2014-05-09,1323.072
2014-05-12,1335.656
2014-05-13,1335.592
2014-05-14,1331.682
2014-05-15,1321.094
2014-05-16,1323.834
2014-05-19,1327.163
2014-05-20,1320.026
2014-05-21,1327.947
2014-05-22,1332.131
2014-05-23,1336.721
2014-05-26,1340.03
2014-05-27,1344.9
2014-05-28,1343.032
2014-05-29,1348.663
2014-05-30,1349.955
2014-06-02,1350.653
2014-06-03,1348.746
2014-06-04,1350.873
2014-06-05,1358.613
2014-06-06,1366.917
2014-06-09,1368.852
2014-06-10,1368.372
2014-06-11,1363.465
2014-06-12,1359.046
2014-06-13,1360.069
2014-06-16,1360.675
2014-06-17,1362.878
2014-06-18,1369.592
2014-06-19,1376.278
2014-06-20,1376.084
2014-06-23,1375.009
2014-06-24,1367.473
2014-06-25,1368.786
2014-06-26,1368.071
2014-06-27,1372.403
2014-06-30,1374.471
2014-07-01,1383.547
2014-07-02,1384.804
2014-07-03,1391.91
2014-07-04,1390.695
2014-07-07,1382.274
2014-07-08,1370.775
2014-07-09,1374.843
2014-07-10,1365.13
2014-07-11,1366.59
2014-07-14,1375.15
2014-07-15,1368.926
2014-07-16,1376.901
2014-07-17,1362.897
2014-07-18,1371.89
2014-07-21,1368.145
2014-07-22,1376.738
2014-07-23,1379.799
2014-07-24,1381.979
2014-07-25,1373.856
2014-07-28,1372.756
2014-07-29,1369.738
2014-07-30,1367.282
2014-07-31,1345.008
2014-08-01,1337.951
2014-08-04,1342.309
2014-08-05,1334.29
2014-08-06,1331.179
2014-08-07,1323.721
2014-08-08,1331.322
2014-08-11,1339.621
2014-08-12,1336.968
2014-08-13,1345.521
2014-08-14,1350.681
2014-08-15,1349.554
2014-08-18,1361.651
2014-08-19,1367.907
2014-08-20,1369.133
2014-08-21,1373.69
2014-08-22,1369.927
2014-08-25,1377.056
2014-08-26,1381.686
2014-08-27,1382.994
2014-08-28,1377.774
2014-08-29,1382.31
2014-09-01,1382.028
2014-09-02,1381.065
2014-09-03,1384.183
2014-09-04,1381.437
2014-09-05,1383.192
2014-09-08,1378.226
2014-09-09,1369.137
2014-09-10,1371.249
2014-09-11,1372.688
2014-09-12,1366.225
2014-09-15,1362.722
2014-09-16,1367.502
2014-09-17,1370.921
2014-09-18,1377.13
2014-09-19,1373.386
2014-09-22,1360.811
2014-09-23,1351.835
2014-09-24,1358.465
2014-09-25,1339.126
2014-09-26,1345.102
2014-09-29,1340.321
2014-09-30,1337.299
2014-10-01,1321.471
2014-10-02,1315.023
2014-10-03,1322.265
2014-10-06,1323.667
2014-10-07,1307.03
2014-10-08,1318.955
2014-10-09,1301.347
2014-10-10,1279.929
2014-10-13,1268.252
2014-10-14,1269.224
2014-10-15,1255.968
2014-10-16,1257.636
2014-10-17,1276.861
2014-10-20,1283.941
2014-10-21,1307.393
2014-10-22,1301.396
2014-10-23,1314.12
2014-10-24,1319.559
2014-10-27,1316.856
2014-10-28,1333.785
2014-10-29,1333.846
2014-10-30,1336.3
2014-10-31,1351.055
2014-11-03,1345.928
2014-11-04,1340.608
2014-11-05,1348.275
2014-11-06,1351.362
2014-11-07,1350.975
2014-11-10,1357.703
2014-11-11,1359.261
2014-11-12,1357.716
2014-11-13,1357.467
2014-11-14,1358.172
2014-11-17,1358.606
2014-11-18,1367.824
2014-11-19,1364.994
2014-11-20,1367.123
2014-11-21,1376.157
2014-11-24,1380.346
2014-11-25,1381.549
2014-11-26,1385.934
2014-11-27,1384.513
2014-11-28,1378.07
2014-12-01,1367.43
2014-12-02,1373.275
2014-12-03,1377.885
2014-12-04,1374.388
2014-12-05,1377.504
2014-12-08,1366.366
2014-12-09,1363.143
2014-12-10,1344.899
2014-12-11,1347.115
2014-12-12,1325.98
2014-12-15,1310.207
2014-12-16,1312.176
2014-12-17,1328.377
2014-12-18,1356.051
2014-12-19,1363.012
2014-12-22,1368.627
2014-12-23,1370.256
2014-12-24,1371.192
2014-12-25,1371.176
2014-12-26,1374.151
2014-12-29,1377.185
2014-12-30,1368.921
2014-12-31,1360.046
2015-01-01,1360.052
2015-01-02,1356.173
2015-01-05,1328.262
2015-01-06,1315.662
2015-01-07,1323.41
2015-01-08,1349.004
2015-01-09,1339.452
2015-01-12,1333.064
2015-01-13,1334.746
2015-01-14,1324.156
2015-01-15,1318.756
2015-01-16,1331.684
2015-01-19,1336.686
2015-01-20,1337.365
2015-01-21,1344.582
2015-01-22,1359.18
2015-01-23,1355.565
2015-01-26,1361.432
2015-01-27,1353.099
2015-01-28,1339.165
2015-01-29,1345.024
2015-01-30,1330.446
2015-02-02,1344.917
2015-02-03,1365.224
2015-02-04,1363.01
2015-02-05,1375.355
2015-02-06,1370.406
2015-02-09,1363.794
2015-02-10,1373.962
2015-02-11,1371.605
2015-02-12,1386.299
2015-02-13,1395.579
2015-02-16,1395.333
2015-02-17,1397.397
2015-02-18,1400.081
2015-02-19,1400.84
2015-02-20,1406.433
2015-02-23,1408.138
2015-02-24,1411.775
2015-02-25,1413.848
2015-02-26,1410.992
2015-02-27,1409.908
2015-03-02,1413.926
2015-03-03,1406.472
2015-03-04,1400.863
2015-03-05,1403.969
2015-03-06,1384.887
2015-03-09,1385.704
2015-03-10,1361.762
2015-03-11,1361.498
2015-03-12,1375.758
2015-03-13,1367.075
2015-03-16,1384.105
2015-03-17,1380.357
2015-03-18,1393.941
2015-03-19,1392.736
2015-03-20,1411.893
2015-03-23,1413.577
2015-03-24,1409.864
2015-03-25,1394.454
2015-03-26,1386.17
2015-03-27,1388.23
2015-03-30,1399.989
2015-03-31,1388.064
2015-04-01,1386.904
2015-04-02,1395.051
2015-04-03,1395.051
2015-04-06,1406.982
2015-04-07,1406.094
2015-04-08,1407.884
2015-04-09,1411.659
2015-04-10,1418.533
2015-04-13,1413.139
2015-04-14,1418.245
2015-04-15,1422.327
2015-04-16,1423.96
2015-04-17,1408.933
2015-04-20,1418.606
2015-04-21,1419.38
2015-04-22,1422.43
2015-04-23,1427.44
2015-04-24,1433.421
2015-04-27,1434.315
2015-04-28,1435.272
2015-04-29,1428.892
