Date,SPAIN GROWTH Standard (Large+Mid Cap)
2016-03-21,1742.53
2016-03-22,1738.763
2016-03-23,1725.656
2016-03-24,1698.664
2016-03-25,1698.664
2016-03-28,1706.501
2016-03-29,1704.633
2016-03-30,1741.171
2016-03-31,1723.397
2016-04-01,1701.526
2016-04-04,1711.396
2016-04-05,1680.069
2016-04-06,1683.773
2016-04-07,1661.699
2016-04-08,1685.5
2016-04-11,1701.852
2016-04-12,1696.417
2016-04-13,1729.038
2016-04-14,1732.352
2016-04-15,1736.269
2016-04-18,1747.324
2016-04-19,1767.896
2016-04-20,1788.371
2016-04-21,1785.936
2016-04-22,1787.248
2016-04-25,1776.746
2016-04-26,1804.578
2016-04-27,1808.478
2016-04-28,1786.015
2016-04-29,1769.566
2016-05-02,1782.913
2016-05-03,1742.384
2016-05-04,1718.058
2016-05-05,1706.6
2016-05-06,1708.189
2016-05-09,1713.008
2016-05-10,1727.282
2016-05-11,1712.515
2016-05-12,1699.994
2016-05-13,1693.023
2016-05-16,1698.279
2016-05-17,1701.534
2016-05-18,1709.769
2016-05-19,1685.053
2016-05-20,1708.926
2016-05-23,1703.381
2016-05-24,1740.179
2016-05-25,1760.225
2016-05-26,1758.048
2016-05-27,1758.349
2016-05-30,1760.61
2016-05-31,1755.425
2016-06-01,1755.649
2016-06-02,1762.65
2016-06-03,1762.976
2016-06-06,1763.732
2016-06-07,1767.074
2016-06-08,1762.154
2016-06-09,1742.502
2016-06-10,1695.417
2016-06-13,1665.049
2016-06-14,1621.944
2016-06-15,1660.846
2016-06-16,1636.141
2016-06-17,1661.42
2016-06-20,1733.055
2016-06-21,1726.736
2016-06-22,1735.735
2016-06-23,1776.283
2016-06-24,1585.706
2016-06-27,1513.936
2016-06-28,1566.606
2016-06-29,1614.752
2016-06-30,1623.822
2016-07-01,1642.97
2016-07-04,1638.604
2016-07-05,1611.96
2016-07-06,1583.144
2016-07-07,1593.671
2016-07-08,1615.503
2016-07-11,1646.826
2016-07-12,1671.859
2016-07-13,1677.196
2016-07-14,1683.17
2016-07-15,1671.624
2016-07-18,1675.728
2016-07-19,1672.05
2016-07-20,1689.491
2016-07-21,1677.674
2016-07-22,1674.883
2016-07-25,1680.313
2016-07-26,1681.013
2016-07-27,1689.819
2016-07-28,1681.777
2016-07-29,1728.523
2016-08-01,1727.084
2016-08-02,1699.218
2016-08-03,1680.13
2016-08-04,1690.701
2016-08-05,1711.526
2016-08-08,1706.305
2016-08-09,1738.587
2016-08-10,1738.955
2016-08-11,1749.959
2016-08-12,1751.409
2016-08-15,1754.84
2016-08-16,1735.285
2016-08-17,1716.858
2016-08-18,1738.729
2016-08-19,1729.027
2016-08-22,1733.35
2016-08-23,1752.292
2016-08-24,1750.426
2016-08-25,1738.67
2016-08-26,1745.384
2016-08-29,1721.249
2016-08-30,1727.272
2016-08-31,1719.268
2016-09-01,1736.268
2016-09-02,1758.395
2016-09-05,1757.239
2016-09-06,1768.488
2016-09-07,1794.641
2016-09-08,1812.552
2016-09-09,1781.368
2016-09-12,1763.585
2016-09-13,1750.548
2016-09-14,1756.281
2016-09-15,1765.419
2016-09-16,1738.614
2016-09-19,1759.7
2016-09-20,1762.596
2016-09-21,1753.006
2016-09-22,1805.448
2016-09-23,1782.84
2016-09-26,1775.075
2016-09-27,1768.332
2016-09-28,1766.598
2016-09-29,1776.212
2016-09-30,1781.848
2016-10-03,1773.074
2016-10-04,1770.877
2016-10-05,1773.218
2016-10-06,1758.674
2016-10-07,1729.485
2016-10-10,1743.686
2016-10-11,1718.594
2016-10-12,1706.751
2016-10-13,1696.692
2016-10-14,1707.882
2016-10-17,1700.857
2016-10-18,1718.504
2016-10-19,1731.77
2016-10-20,1737.649
2016-10-21,1734.401
2016-10-24,1742.889
2016-10-25,1716.594
2016-10-26,1725.038
2016-10-27,1723.704
2016-10-28,1720.374
2016-10-31,1719.327
2016-11-01,1718.262
2016-11-02,1706.266
2016-11-03,1695.952
2016-11-04,1689.849
2016-11-07,1696.1
2016-11-08,1698.7
2016-11-09,1694.274
2016-11-10,1647.178
2016-11-11,1642.556
2016-11-14,1622.229
2016-11-15,1635.463
2016-11-16,1624.717
2016-11-17,1639.921
2016-11-18,1622.888
2016-11-21,1627.197
2016-11-22,1619.445
2016-11-23,1604.47
2016-11-24,1627.912
2016-11-25,1642.441
2016-11-28,1632.074
2016-11-29,1645.648
2016-11-30,1640.729
2016-12-01,1625.864
2016-12-02,1622.961
2016-12-05,1643.033
2016-12-06,1661.991
2016-12-07,1671.451
2016-12-08,1650.637
2016-12-09,1658.101
2016-12-12,1663.737
2016-12-13,1691.715
2016-12-14,1667.295
2016-12-15,1648.502
2016-12-16,1657.724
2016-12-19,1655.597
2016-12-20,1651.01
2016-12-21,1652.208
2016-12-22,1651.236
2016-12-23,1657.636
2016-12-26,1657.636
2016-12-27,1662.251
2016-12-28,1647.982
2016-12-29,1663.089
2016-12-30,1670.484
2017-01-02,1685.738
2017-01-03,1658.676
2017-01-04,1668.018
2017-01-05,1686.974
2017-01-06,1686.293
2017-01-09,1688.409
2017-01-10,1688.219
2017-01-11,1662.173
2017-01-12,1697.558
2017-01-13,1707.602
2017-01-16,1687.456
2017-01-17,1698.812
2017-01-18,1696.985
2017-01-19,1687.809
2017-01-20,1685.854
2017-01-23,1694.292
2017-01-24,1694.526
2017-01-25,1709.453
2017-01-26,1697.504
2017-01-27,1705.637
2017-01-30,1684.106
2017-01-31,1696.29
2017-02-01,1690.053
2017-02-02,1706.954
2017-02-03,1710.332
2017-02-06,1691.035
2017-02-07,1686.323
2017-02-08,1690.179
2017-02-09,1695.942
2017-02-10,1686.626
2017-02-13,1693.361
2017-02-14,1685.348
2017-02-15,1686.625
2017-02-16,1697.392
2017-02-17,1691.259
2017-02-20,1688.464
2017-02-21,1686.273
2017-02-22,1672.419
2017-02-23,1673.348
2017-02-24,1657.845
2017-02-27,1665.402
2017-02-28,1684.89
2017-03-01,1701.769
2017-03-02,1690.557
2017-03-03,1695.984
2017-03-06,1700.116
2017-03-07,1693.104
2017-03-08,1702.879
2017-03-09,1731.835
2017-03-10,1743.992
2017-03-13,1745.166
2017-03-14,1735.83
2017-03-15,1746.672
2017-03-16,1779.107
2017-03-17,1795.814
2017-03-20,1796.213
2017-03-21,1799.674
2017-03-22,1797.332
2017-03-23,1818.123
2017-03-24,1826.993
2017-03-27,1843.382
2017-03-28,1851.335
2017-03-29,1836.981
2017-03-30,1838.119
2017-03-31,1848.441
2017-04-03,1823.375
2017-04-04,1837.27
2017-04-05,1838.727
2017-04-06,1865.328
2017-04-07,1848.375
2017-04-10,1832.894
2017-04-11,1838.598
2017-04-12,1832.156
2017-04-13,1845.296
2017-04-14,1845.296
2017-04-17,1851.982
2017-04-18,1844.512
2017-04-19,1868.991
2017-04-20,1874.494
2017-04-21,1857.446
2017-04-24,1932.998
2017-04-25,1954.651
2017-04-26,1952.82
2017-04-27,1958.722
2017-04-28,1979.039
2017-05-01,1984.128
2017-05-02,2001.631
2017-05-03,2006.39
2017-05-04,2044.797
2017-05-05,2069.228
2017-05-08,2058.098
2017-05-09,2068.328
2017-05-10,2067.564
2017-05-11,2041.271
2017-05-12,2064.424
2017-05-15,2071.058
2017-05-16,2094.807
2017-05-17,2076.904
2017-05-18,2071.433
2017-05-19,2101.918
2017-05-22,2118.587
2017-05-23,2118.624
2017-05-24,2104.88
2017-05-25,2116.662
2017-05-26,2097.1
2017-05-29,2071.561
2017-05-30,2106.406
2017-05-31,2132.969
2017-06-01,2131.68
2017-06-02,2153.905
2017-06-05,2143.503
2017-06-06,2143.612
2017-06-07,2135.125
2017-06-08,2133.265
2017-06-09,2136.419
2017-06-12,2107.362
2017-06-13,2121.451
2017-06-14,2127.408
2017-06-15,2089.906
2017-06-16,2120.508
2017-06-19,2129.594
2017-06-20,2105.609
2017-06-21,2096.535
2017-06-22,2097.002
2017-06-23,2093.398
2017-06-26,2096.981
2017-06-27,2096.07
2017-06-28,2115.556
2017-06-29,2091.938
2017-06-30,2084.043
2017-07-03,2087.229
2017-07-04,2077.065
2017-07-05,2079.555
2017-07-06,2070.962
2017-07-07,2076.161
2017-07-10,2082.991
2017-07-11,2069.751
2017-07-12,2097.164
2017-07-13,2102.639
2017-07-14,2120.529
2017-07-17,2138.643
2017-07-18,2122.628
2017-07-19,2134.357
2017-07-20,2142.306
2017-07-21,2118.992
2017-07-24,2109.41
2017-07-25,2107.483
2017-07-26,2120.471
2017-07-27,2117.764
2017-07-28,2120.79
2017-07-31,2119.459
2017-08-01,2129.09
2017-08-02,2127.51
2017-08-03,2131.168
2017-08-04,2126.706
2017-08-07,2136.333
2017-08-08,2136.318
2017-08-09,2119.833
2017-08-10,2097.691
2017-08-11,2082.166
2017-08-14,2105.008
2017-08-15,2098.498
2017-08-16,2113.241
2017-08-17,2112.164
2017-08-18,2091.658
2017-08-21,2111.498
2017-08-22,2110.623
2017-08-23,2106.376
2017-08-24,2097.116
2017-08-25,2103.586
2017-08-28,2102.192
2017-08-29,2101.849
2017-08-30,2095.225
2017-08-31,2093.921
2017-09-01,2098.998
2017-09-04,2089.468
2017-09-05,2086.2
2017-09-06,2073.776
2017-09-07,2088.682
2017-09-08,2086.734
2017-09-11,2113.056
2017-09-12,2109.514
2017-09-13,2114.062
2017-09-14,2110.792
2017-09-15,2119.373
2017-09-18,2118.782
2017-09-19,2123.562
2017-09-20,2111.556
2017-09-21,2091.813
2017-09-22,2100.854
2017-09-25,2062.836
2017-09-26,2037.025
2017-09-27,2053.853
2017-09-28,2059.837
2017-09-29,2076.265
2017-10-02,2042.38
2017-10-03,2048.077
2017-10-04,1997.4
2017-10-05,2036.618
2017-10-06,2039.803
2017-10-09,2048.245
2017-10-10,2051.063
2017-10-11,2075.36
2017-10-12,2081.842
2017-10-13,2069.756
2017-10-16,2050.539
2017-10-17,2054.373
2017-10-18,2064.622
2017-10-19,2061.079
2017-10-20,2040.585
2017-10-23,2024.271
2017-10-24,2026.637
2017-10-25,2022.193
2017-10-26,2050.749
2017-10-27,2008.124
2017-10-30,2068.751
2017-10-31,2103.62
2017-11-01,2089.194
2017-11-02,2081.706
2017-11-03,2075.42
2017-11-06,2075.784
2017-11-07,2047.632
2017-11-08,2058.323
2017-11-09,2043.387
2017-11-10,2031.831
2017-11-13,2029.231
2017-11-14,2042.575
2017-11-15,2046.194
2017-11-16,2074.537
2017-11-17,2054.806
2017-11-20,2055.39
2017-11-21,2054.183
2017-11-22,2058.705
2017-11-23,2068.471
2017-11-24,2089.63
2017-11-27,2085.379
2017-11-28,2090.619
2017-11-29,2101.189
2017-11-30,2104.009
2017-12-01,2074.352
2017-12-04,2112.541
2017-12-05,2111.533
2017-12-06,2104.184
2017-12-07,2114.272
2017-12-08,2113.187
2017-12-11,2114.226
2017-12-12,2099.193
2017-12-13,2112.912
2017-12-14,2095.67
2017-12-15,2075.656
2017-12-18,2102.582
2017-12-19,2100.889
2017-12-20,2110.447
2017-12-21,2128.383
2017-12-22,2100.505
2017-12-25,2100.505
2017-12-26,2106.007
2017-12-27,2113.277
2017-12-28,2104.415
2017-12-29,2103.468
2018-01-01,2103.468
2018-01-02,2119.639
2018-01-03,2122.661
2018-01-04,2165.453
2018-01-05,2196.956
2018-01-08,2178.827
2018-01-09,2186.755
2018-01-10,2172.13
2018-01-11,2173.407
2018-01-12,2189.452
2018-01-15,2208.345
2018-01-16,2208.27
2018-01-17,2208.33
2018-01-18,2189.136
2018-01-19,2204.745
2018-01-22,2221.615
2018-01-23,2244.559
2018-01-24,2250.168
2018-01-25,2260.395
2018-01-26,2244.817
2018-01-29,2233.249
2018-01-30,2230.901
2018-01-31,2244.941
2018-02-01,2224.541
2018-02-02,2170.251
2018-02-05,2129.856
2018-02-06,2073.205
2018-02-07,2090.559
2018-02-08,2028.306
2018-02-09,2014.556
2018-02-12,2044.96
2018-02-13,2038.242
2018-02-14,2063.438
2018-02-15,2087.013
2018-02-16,2106.412
2018-02-19,2089.26
2018-02-20,2104.448
2018-02-21,2090.961
2018-02-22,2086.04
2018-02-23,2033.305
2018-02-26,2057.159
2018-02-27,2045.214
2018-02-28,2025.266
2018-03-01,1986.844
2018-03-02,1959.668
2018-03-05,1975.341
2018-03-06,2000.572
2018-03-07,2011.61
2018-03-08,2013.081
2018-03-09,2032.216
2018-03-12,2043.372
2018-03-13,2055.672
2018-03-14,2068.209
2018-03-15,2068.594
2018-03-16,2073.567
2018-03-19,2069.369
2018-03-20,2067.419
2018-03-21,2048.758
2018-03-22,2020.242
2018-03-23,2005.064
2018-03-26,2000.039
2018-03-27,2018.632
2018-03-28,2029.112
2018-03-29,2029.581
2018-03-30,2029.581
2018-04-02,2031.397
2018-04-03,2016.757
2018-04-04,2008.239
2018-04-05,2049.817
2018-04-06,2047.417
2018-04-09,2074.683
2018-04-10,2085.662
2018-04-11,2081.738
2018-04-12,2060.674
2018-04-13,2054.547
2018-04-16,2060.94
2018-04-17,2075.401
2018-04-18,2083.434
2018-04-19,2076.622
2018-04-20,2056.229
2018-04-23,2046.583
2018-04-24,2047.219
2018-04-25,2034.26
2018-04-26,2041.418
2018-04-27,2054.119
2018-04-30,2062.584
2018-05-01,2046.793
2018-05-02,2087.75
2018-05-03,2091.409
2018-05-04,2096.341
2018-05-07,2103.666
2018-05-08,2109.248
2018-05-09,2115.677
2018-05-10,2128.705
2018-05-11,2138.096
2018-05-14,2141.98
2018-05-15,2125.332
2018-05-16,2107.326
2018-05-17,2147.396
2018-05-18,2127.046
2018-05-21,2124.661
2018-05-22,2128.329
2018-05-23,2115.503
2018-05-24,2135.441
2018-05-25,2113.125
2018-05-28,2116.219
2018-05-29,2073.691
2018-05-30,2076.103
2018-05-31,2075.165
2018-06-01,2096.629
2018-06-04,2132.907
2018-06-05,2130.089
2018-06-06,2166.092
2018-06-07,2172.641
2018-06-08,2154.932
2018-06-11,2183.108
2018-06-12,2191.026
2018-06-13,2218.629
2018-06-14,2200.931
2018-06-15,2176.659
2018-06-18,2164.142
2018-06-19,2143.928
2018-06-20,2142.613
2018-06-21,2134.286
2018-06-22,2150.696
2018-06-25,2124.699
2018-06-26,2120.941
2018-06-27,2113.37
2018-06-28,2091.658
2018-06-29,2114.741
2018-07-02,2089.122
2018-07-03,2119.107
2018-07-04,2131.74
2018-07-05,2155.5
2018-07-06,2171.273
2018-07-09,2184.289
2018-07-10,2178.774
2018-07-11,2157.486
2018-07-12,2166.601
2018-07-13,2164.893
2018-07-16,2170.39
2018-07-17,2172.079
2018-07-18,2174.674
2018-07-19,2160.841
2018-07-20,2177.908
2018-07-23,2168.418
2018-07-24,2169.165
2018-07-25,2146.772
2018-07-26,2155.425
2018-07-27,2175.868
2018-07-30,2184.341
2018-07-31,2161.604
2018-08-01,2145.302
2018-08-02,2116.978
2018-08-03,2119.731
2018-08-06,2109.862
2018-08-07,2125.365
2018-08-08,2125.643
2018-08-09,2131.555
2018-08-10,2092.931
2018-08-13,2093.884
2018-08-14,2081.511
2018-08-15,2051.877
2018-08-16,2073.143
2018-08-17,2084.669
2018-08-20,2110.428
2018-08-21,2143.882
2018-08-22,2179.28
2018-08-23,2173.134
2018-08-24,2192.512
2018-08-27,2221.109
2018-08-28,2211.669
2018-08-29,2178.425
2018-08-30,2152.97
2018-08-31,2128.028
2018-09-03,2120.292
2018-09-04,2099.8
2018-09-05,2074.211
2018-09-06,2055.826
2018-09-07,2046.151
2018-09-10,2074.809
2018-09-11,2081.043
2018-09-12,2106.654
2018-09-13,2109.66
2018-09-14,2118.277
2018-09-17,2112.379
2018-09-18,2116.511
2018-09-19,2106.981
2018-09-20,2142.631
2018-09-21,2156.523
2018-09-24,2153.701
2018-09-25,2159.617
2018-09-26,2158.947
2018-09-27,2144.532
2018-09-28,2108.214
2018-10-01,2125.648
2018-10-02,2083.842
2018-10-03,2087.288
2018-10-04,2074.973
2018-10-05,2054.849
2018-10-08,2015.24
2018-10-09,2015.592
2018-10-10,1986.469
2018-10-11,1978.149
2018-10-12,1961.571
2018-10-15,1973.895
2018-10-16,2010.298
2018-10-17,1984.674
2018-10-18,1958.975
2018-10-19,1966.027
2018-10-22,1946.55
2018-10-23,1926.799
2018-10-24,1911.866
2018-10-25,1933.78
2018-10-26,1921.378
2018-10-29,1940.348
2018-10-30,1941.46
2018-10-31,1960.09
2018-11-01,1987.451
2018-11-02,1982.624
2018-11-05,1986.435
2018-11-06,1981.442
2018-11-07,2024.324
2018-11-08,2022.612
2018-11-09,2012.432
2018-11-12,1973.965
2018-11-13,1981.539
2018-11-14,1965.926
2018-11-15,1963.658
2018-11-16,1978.988
2018-11-19,1966.404
2018-11-20,1926.076
2018-11-21,1944.669
2018-11-22,1944.797
2018-11-23,1937.237
2018-11-26,1969.409
2018-11-27,1971.45
2018-11-28,1985.763
2018-11-29,2005.28
2018-11-30,1980.438
2018-12-03,2020.587
2018-12-04,1995.423
2018-12-05,1982.288
2018-12-06,1947.883
2018-12-07,1949.971
2018-12-10,1918.383
2018-12-11,1924.371
2018-12-12,1926.896
2018-12-13,1925.489
2018-12-14,1896.295
2018-12-17,1867.898
2018-12-18,1859.87
2018-12-19,1874.795
2018-12-20,1814.488
2018-12-21,1818.809
2018-12-24,1801.205
2018-12-25,1801.205
2018-12-26,1800.258
2018-12-27,1794.278
2018-12-28,1826.183
2018-12-31,1826.144
2019-01-01,1826.144
2019-01-02,1819.612
2019-01-03,1786.639
2019-01-04,1844.986
2019-01-07,1862.806
2019-01-08,1891.943
2019-01-09,1910.53
2019-01-10,1895.384
2019-01-11,1891.885
2019-01-14,1866.861
2019-01-15,1884.892
2019-01-16,1890.529
2019-01-17,1899.488
2019-01-18,1935.716
2019-01-21,1934.557
2019-01-22,1936.386
2019-01-23,1964.601
2019-01-24,1968.273
2019-01-25,1971.254
2019-01-28,1931.139
2019-01-29,1944.596
2019-01-30,1938.347
2019-01-31,1954.083
2019-02-01,1958.318
2019-02-04,1948.262
2019-02-05,1981.639
2019-02-06,1974.002
2019-02-07,1938.835
2019-02-08,1914.45
2019-02-11,1929.161
2019-02-12,1949.267
2019-02-13,1959.007
2019-02-14,1969.174
2019-02-15,2000.07
2019-02-18,2016.882
2019-02-19,2021.592
2019-02-20,2022.369
2019-02-21,2014.404
2019-02-22,2021.889
2019-02-25,2019.346
2019-02-26,2048.533
2019-02-27,2032.014
2019-02-28,2030.996
2019-03-01,2044.922
2019-03-04,2037.032
2019-03-05,2031.901
2019-03-06,2028.519
2019-03-07,2019.928
2019-03-08,2000.553
2019-03-11,1996.674
2019-03-12,1998.112
2019-03-13,1980.622
2019-03-14,1980.792
2019-03-15,2031.174
2019-03-18,2046.841
2019-03-19,2064.333
2019-03-20,2048.868
2019-03-21,2043.737
2019-03-22,2014.428
2019-03-25,2012.289
2019-03-26,2031.647
2019-03-27,2024.042
2019-03-28,2031.781
2019-03-29,2054.876
2019-04-01,2062.955
2019-04-02,2060.755
2019-04-03,2087.477
2019-04-04,2087.397
2019-04-05,2086.29
2019-04-08,2083.087
2019-04-09,2077.502
2019-04-10,2067.743
2019-04-11,2067.863
2019-04-12,2071.595
2019-04-15,2079.585
2019-04-16,2085.534
2019-04-17,2085.825
2019-04-18,2095.939
2019-04-19,2095.939
2019-04-22,2098.082
2019-04-23,2096.522
2019-04-24,2092.177
2019-04-25,2078.182
2019-04-26,2081.942
2019-04-29,2087.935
2019-04-30,2112.968
2019-05-01,2119.284
2019-05-02,2057.73
2019-05-03,2058.886
2019-05-06,2038.239
2019-05-07,2010.455
2019-05-08,2025.832
2019-05-09,1997.2
2019-05-10,1998.88
2019-05-13,1980.989
2019-05-14,2007.118
2019-05-15,2022.854
2019-05-16,2056.574
2019-05-17,2052.031
2019-05-20,2024.758
2019-05-21,2041.291
2019-05-22,2050.712
2019-05-23,2019.769
2019-05-24,2036.326
2019-05-27,2041.128
2019-05-28,2033.628
2019-05-29,1993.526
2019-05-30,2019.176
2019-05-31,1989.911
2019-06-03,2011.783
2019-06-04,2014.965
2019-06-05,2037.059
2019-06-06,2060.274
2019-06-07,2106.235
2019-06-10,2108.548
2019-06-11,2111.201
2019-06-12,2090.931
2019-06-13,2087.081
2019-06-14,2057.63
2019-06-17,2048.101
2019-06-18,2075.79
2019-06-19,2079.613
2019-06-20,2102.108
2019-06-21,2118.319
2019-06-24,2126.781
2019-06-25,2115.418
2019-06-26,2106.974
2019-06-27,2129.933
2019-06-28,2157.614
2019-07-01,2166.977
2019-07-02,2164.352
2019-07-03,2181.633
2019-07-04,2191.801
2019-07-05,2169.725
2019-07-08,2177.177
2019-07-09,2185.19
2019-07-10,2176.386
2019-07-11,2184.863
2019-07-12,2198.092
2019-07-15,2218.97
2019-07-16,2230.397
2019-07-17,2220.494
2019-07-18,2211.018
2019-07-19,2211.021
2019-07-22,2228.536
2019-07-23,2221.103
2019-07-24,2226.052
2019-07-25,2217.055
2019-07-26,2219.719
2019-07-29,2216.471
2019-07-30,2173.522
2019-07-31,2161.811
2019-08-01,2180.661
2019-08-02,2144.345
2019-08-05,2118.356
2019-08-06,2100.424
2019-08-07,2131.317
2019-08-08,2166.817
2019-08-09,2148.531
2019-08-12,2148.49
2019-08-13,2124.753
2019-08-14,2086.833
2019-08-15,2072.864
2019-08-16,2100.349
2019-08-19,2132.372
2019-08-20,2107.948
2019-08-21,2150.838
2019-08-22,2128.719
2019-08-23,2129.995
2019-08-26,2123.707
2019-08-27,2141.67
2019-08-28,2139.555
2019-08-29,2149.407
2019-08-30,2152.478
2019-09-02,2136.97
2019-09-03,2134.785
2019-09-04,2152.791
2019-09-05,2177.636
2019-09-06,2189.668
2019-09-09,2168.136
2019-09-10,2153.21
2019-09-11,2125.957
2019-09-12,2133.081
2019-09-13,2128.171
2019-09-16,2079.26
2019-09-17,2099.569
2019-09-18,2109.932
2019-09-19,2119.014
2019-09-20,2124.687
2019-09-23,2108.805
2019-09-24,2132.448
2019-09-25,2108.346
2019-09-26,2115.825
2019-09-27,2127.028
2019-09-30,2123.292
2019-10-01,2109.267
2019-10-02,2050.424
2019-10-03,2068.426
2019-10-04,2091.354
2019-10-07,2111.143
2019-10-08,2086.17
2019-10-09,2116.306
2019-10-10,2143.17
2019-10-11,2169.854
2019-10-14,2164.559
2019-10-15,2185.048
2019-10-16,2194.399
2019-10-17,2208.413
2019-10-18,2194.28
2019-10-21,2195.597
2019-10-22,2177.048
2019-10-23,2157.383
2019-10-24,2171.947
2019-10-25,2185.4
2019-10-28,2192.006
2019-10-29,2192.875
2019-10-30,2189.968
2019-10-31,2200.768
2019-11-01,2228.894
2019-11-04,2229.178
2019-11-05,2194.67
2019-11-06,2219.065
2019-11-07,2226.374
2019-11-08,2210.833
2019-11-11,2216.517
2019-11-12,2192.055
2019-11-13,2203.59
2019-11-14,2206.37
2019-11-15,2241.189
2019-11-18,2248.385
2019-11-19,2239.576
2019-11-20,2230.556
2019-11-21,2228.01
2019-11-22,2215.519
2019-11-25,2233.014
2019-11-26,2258.094
2019-11-27,2259.084
2019-11-28,2267.587
2019-11-29,2273.07
2019-12-02,2239.408
2019-12-03,2253.956
2019-12-04,2272.543
2019-12-05,2266.223
2019-12-06,2294.866
2019-12-09,2298.044
2019-12-10,2294.447
2019-12-11,2329.745
2019-12-12,2336.989
2019-12-13,2365.166
2019-12-16,2384.652
2019-12-17,2385.441
2019-12-18,2375.313
2019-12-19,2367.151
2019-12-20,2367.638
2019-12-23,2388.955
2019-12-24,2401.985
2019-12-25,2401.985
2019-12-26,2403.826
2019-12-27,2431.921
2019-12-30,2409.484
2019-12-31,2404.691
2020-01-01,2404.691
2020-01-02,2419.602
2020-01-03,2416.196
2020-01-06,2409.311
2020-01-07,2418.238
2020-01-08,2415.013
2020-01-09,2425.271
2020-01-10,2427.978
2020-01-13,2431.573
2020-01-14,2447.305
2020-01-15,2467.112
2020-01-16,2464.292
2020-01-17,2487.333
2020-01-20,2470.857
2020-01-21,2470.441
2020-01-22,2462.92
2020-01-23,2429.814
2020-01-24,2454.984
2020-01-27,2378.287
2020-01-28,2399.886
2020-01-29,2401.639
2020-01-30,2376.392
2020-01-31,2370.208
2020-02-03,2392.782
2020-02-04,2432.188
2020-02-05,2437.75
2020-02-06,2440.493
2020-02-07,2422.974
2020-02-10,2421.654
2020-02-11,2439.275
2020-02-12,2420.814
2020-02-13,2397.459
2020-02-14,2410.33
2020-02-17,2413.365
2020-02-18,2420.278
2020-02-19,2441.403
2020-02-20,2404.824
2020-02-21,2412.293
2020-02-24,2291.575
2020-02-25,2247.926
2020-02-26,2238.225
2020-02-27,2182.274
2020-02-28,2160.097
2020-03-02,2199.418
2020-03-03,2234.062
2020-03-04,2226.057
2020-03-05,2198.75
2020-03-06,2126.008
2020-03-09,2038.981
2020-03-10,1948.359
2020-03-11,1892.209
2020-03-12,1626.761
2020-03-13,1718.056
2020-03-16,1604.534
2020-03-17,1653.425
2020-03-18,1578.659
2020-03-19,1596.173
2020-03-20,1621.907
2020-03-23,1570.623
2020-03-24,1701.354
2020-03-25,1782.113
2020-03-26,1851.374
2020-03-27,1787.929
2020-03-30,1757.256
2020-03-31,1764.962
2020-04-01,1708.976
2020-04-02,1685.442
2020-04-03,1688.108
2020-04-06,1762.706
2020-04-07,1853.73
2020-04-08,1835.426
2020-04-09,1908.515
2020-04-10,1908.515
2020-04-13,1901.885
2020-04-14,1974.115
2020-04-15,1889.597
2020-04-16,1856.455
2020-04-17,1905.241
2020-04-20,1891.186
2020-04-21,1839.129
2020-04-22,1824.385
2020-04-23,1812.22
2020-04-24,1784.932
2020-04-27,1813.552
2020-04-28,1802.9
2020-04-29,1821.461
2020-04-30,1823.5
2020-05-01,1832.74
2020-05-04,1740.192
2020-05-05,1732.491
2020-05-06,1713.65
2020-05-07,1740.135
2020-05-08,1781.283
2020-05-11,1745.296
2020-05-12,1795.788
2020-05-13,1759.127
2020-05-14,1713.368
2020-05-15,1692.646
2020-05-18,1794.211
2020-05-19,1801.302
2020-05-20,1833.287
2020-05-21,1835.691
2020-05-22,1821.795
2020-05-25,1873.749
2020-05-26,1910.344
2020-05-27,1944.366
2020-05-28,1969.653
2020-05-29,1965.054
2020-06-01,1989.155
2020-06-02,2026.287
2020-06-03,2066.644
2020-06-04,2066.697
2020-06-05,2119.57
2020-06-08,2096.777
2020-06-09,2081.864
2020-06-10,2089.999
2020-06-11,2007.389
2020-06-12,1971.992
2020-06-15,1971.537
2020-06-16,2030.766
2020-06-17,2041.235
2020-06-18,2025.351
2020-06-19,2026.046
2020-06-22,2017.143
2020-06-23,2046.115
2020-06-24,1969.382
2020-06-25,1968.845
2020-06-26,1947.203
2020-06-29,1970.224
2020-06-30,1944.428
2020-07-01,1952.318
2020-07-02,2014.345
2020-07-03,1986.73
2020-07-06,2026.584
2020-07-07,1999.001
2020-07-08,1970.673
2020-07-09,1937.597
2020-07-10,1949.663
2020-07-13,2001.545
2020-07-14,1952.103
2020-07-15,2013.173
2020-07-16,1996.393
2020-07-17,1986.82
2020-07-20,2004.187
2020-07-21,2026.129
2020-07-22,2004.535
2020-07-23,2026.936
2020-07-24,1994.808
2020-07-27,1998.164
2020-07-28,2016.474
2020-07-29,2028.837
2020-07-30,1973.271
2020-07-31,1946.724
2020-08-03,1943.718
2020-08-04,1935.436
2020-08-05,1995.783
2020-08-06,1973.531
2020-08-07,1976.874
2020-08-10,1988.794
2020-08-11,2058.718
2020-08-12,2081.832
2020-08-13,2093.204
2020-08-14,2048.959
2020-08-17,2048.355
2020-08-18,2045.532
2020-08-19,2032.661
2020-08-20,2005.261
2020-08-21,2004.705
2020-08-24,2035.456
2020-08-25,2066.397
2020-08-26,2077.148
2020-08-27,2071.56
2020-08-28,2096.323
2020-08-31,2060.038
2020-09-01,2058.686
2020-09-02,2079.045
2020-09-03,2070.855
