Date,BELGIUM LARGE VALUE Large Cap
2010-09-16,193.849
2010-09-17,191.562
2010-09-20,195.287
2010-09-21,196.158
2010-09-22,195.763
2010-09-23,191.864
2010-09-24,196.314
2010-09-27,194.462
2010-09-28,194.993
2010-09-29,195.679
2010-09-30,196.328
2010-10-01,197.877
2010-10-04,195.458
2010-10-05,200.832
2010-10-06,203.026
2010-10-07,201.836
2010-10-08,201.184
2010-10-11,202.971
2010-10-12,200.168
2010-10-13,200.183
2010-10-14,201.497
2010-10-15,200.99
2010-10-18,201.82
2010-10-19,199.461
2010-10-20,200.996
2010-10-21,202.394
2010-10-22,200.616
2010-10-25,201.566
2010-10-26,198.67
2010-10-27,196.95
2010-10-28,199.203
2010-10-29,198.114
2010-11-01,197.048
2010-11-02,199.301
2010-11-03,198.159
2010-11-04,206.791
2010-11-05,200.136
2010-11-08,196.455
2010-11-09,199.64
2010-11-10,191.044
2010-11-11,186.965
2010-11-12,188.355
2010-11-15,189.18
2010-11-16,185.684
2010-11-17,187.386
2010-11-18,190.82
2010-11-19,190.587
2010-11-22,186.917
2010-11-23,179.329
2010-11-24,180.822
2010-11-25,181.313
2010-11-26,177.839
2010-11-29,172.151
2010-11-30,168.702
2010-12-01,173.456
2010-12-02,176.715
2010-12-03,179.403
2010-12-06,176.675
2010-12-07,178.472
2010-12-08,176.51
2010-12-09,179.386
2010-12-10,179.221
2010-12-13,179.787
2010-12-14,179.931
2010-12-15,177.074
2010-12-16,174.241
2010-12-17,170.999
2010-12-20,171.864
2010-12-21,174.453
2010-12-22,172.523
2010-12-23,172.638
2010-12-24,172.574
2010-12-27,170.493
2010-12-28,169.924
2010-12-29,171.585
2010-12-30,171.298
2010-12-31,172.056
2011-01-03,175.78
2011-01-04,178.339
2011-01-05,175.002
2011-01-06,172.051
2011-01-07,169.56
2011-01-10,164.901
2011-01-11,165.529
2011-01-12,171.57
2011-01-13,176.399
2011-01-14,177.195
2011-01-17,176.459
2011-01-18,180.556
2011-01-19,181.672
2011-01-20,182.087
2011-01-21,188.406
2011-01-24,191.294
2011-01-25,190.582
2011-01-26,189.119
2011-01-27,190.711
2011-01-28,187.607
2011-01-31,189.271
2011-02-01,194.563
2011-02-02,196.29
2011-02-03,193.888
2011-02-04,193.518
2011-02-07,194.897
2011-02-08,197.787
2011-02-09,197.075
2011-02-10,193.925
2011-02-11,192.36
2011-02-14,191.928
2011-02-15,195.0
2011-02-16,198.755
2011-02-17,199.653
2011-02-18,199.789
2011-02-21,196.627
2011-02-22,195.167
2011-02-23,195.709
2011-02-24,194.223
2011-02-25,195.114
2011-02-28,195.814
2011-03-01,195.118
2011-03-02,195.01
2011-03-03,193.181
2011-03-04,196.728
2011-03-07,194.897
2011-03-08,193.911
2011-03-09,193.917
2011-03-10,190.823
2011-03-11,190.538
2011-03-14,192.789
2011-03-15,185.572
2011-03-16,181.319
2011-03-17,185.049
2011-03-18,186.674
2011-03-21,191.49
2011-03-22,191.001
2011-03-23,191.425
2011-03-24,194.169
2011-03-25,192.955
2011-03-28,193.298
2011-03-29,193.09
2011-03-30,194.077
2011-03-31,192.874
2011-04-01,194.139
2011-04-04,196.486
2011-04-05,196.31
2011-04-06,199.97
2011-04-07,199.148
2011-04-08,202.541
2011-04-11,202.871
2011-04-12,201.389
2011-04-13,201.64
2011-04-14,199.055
2011-04-15,198.692
2011-04-18,191.495
2011-04-19,193.78
2011-04-20,198.67
2011-04-21,199.316
2011-04-22,199.316
2011-04-25,199.172
2011-04-26,200.179
2011-04-27,202.219
2011-04-28,205.977
2011-04-29,207.255
2011-05-02,208.406
2011-05-03,207.478
2011-05-04,206.899
2011-05-05,202.23
2011-05-06,197.67
2011-05-09,193.58
2011-05-10,196.14
2011-05-11,197.135
2011-05-12,196.455
2011-05-13,196.148
2011-05-16,195.919
2011-05-17,191.585
2011-05-18,193.169
2011-05-19,194.041
2011-05-20,192.538
2011-05-23,187.186
2011-05-24,186.888
2011-05-25,186.481
2011-05-26,185.544
2011-05-27,189.37
2011-05-30,188.838
2011-05-31,192.359
2011-06-01,188.286
2011-06-02,185.329
2011-06-03,188.82
2011-06-06,187.946
2011-06-07,188.724
2011-06-08,186.32
2011-06-09,186.331
2011-06-10,182.499
2011-06-13,182.52
2011-06-14,186.443
2011-06-15,182.073
2011-06-16,178.377
2011-06-17,183.343
2011-06-20,181.218
2011-06-21,184.816
2011-06-22,185.176
2011-06-23,177.753
2011-06-24,176.157
2011-06-27,177.911
2011-06-28,178.147
2011-06-29,181.33
2011-06-30,187.615
2011-07-01,189.373
2011-07-04,189.229
2011-07-05,186.512
2011-07-06,181.345
2011-07-07,181.923
2011-07-08,177.986
2011-07-11,168.378
2011-07-12,169.097
2011-07-13,173.245
2011-07-14,170.898
2011-07-15,171.12
2011-07-18,165.164
2011-07-19,169.588
2011-07-20,175.299
2011-07-21,182.89
2011-07-22,181.9
2011-07-25,178.492
2011-07-26,179.878
2011-07-27,175.369
2011-07-28,175.4
2011-07-29,176.93
2011-08-01,170.564
2011-08-02,168.178
2011-08-03,166.437
2011-08-04,160.098
2011-08-05,159.118
2011-08-08,153.828
2011-08-09,155.893
2011-08-10,149.861
2011-08-11,153.449
2011-08-12,160.878
2011-08-15,164.915
2011-08-16,161.882
2011-08-17,161.933
2011-08-18,155.817
2011-08-19,152.753
2011-08-22,152.186
2011-08-23,152.702
2011-08-24,155.803
2011-08-25,155.128
2011-08-26,153.673
2011-08-29,157.245
2011-08-30,156.408
2011-08-31,159.563
2011-09-01,157.603
2011-09-02,153.106
2011-09-05,145.24
2011-09-06,143.012
2011-09-07,146.441
2011-09-08,148.018
2011-09-09,140.588
2011-09-12,133.826
2011-09-13,136.163
2011-09-14,135.602
2011-09-15,139.731
2011-09-16,140.894
2011-09-19,135.23
2011-09-20,137.283
2011-09-21,135.063
2011-09-22,126.89
2011-09-23,127.827
2011-09-26,130.894
2011-09-27,139.368
2011-09-28,139.256
2011-09-29,144.022
2011-09-30,140.159
2011-10-03,134.51
2011-10-04,131.819
2011-10-05,139.099
2011-10-06,146.246
2011-10-07,146.326
2011-10-10,150.1
2011-10-11,148.651
2011-10-12,151.524
2011-10-13,150.287
2011-10-14,150.731
2011-10-17,146.069
2011-10-18,141.707
2011-10-19,143.94
2011-10-20,138.115
2011-10-21,143.62
2011-10-24,143.509
2011-10-25,141.389
2011-10-26,141.216
2011-10-27,153.537
2011-10-28,152.204
2011-10-31,144.534
2011-11-01,134.515
2011-11-02,136.335
2011-11-03,139.283
2011-11-04,138.568
2011-11-07,137.353
2011-11-08,138.987
2011-11-09,134.474
2011-11-10,133.565
2011-11-11,140.058
2011-11-14,136.652
2011-11-15,133.376
2011-11-16,132.799
2011-11-17,128.864
2011-11-18,126.608
2011-11-21,120.089
2011-11-22,119.384
2011-11-23,114.774
2011-11-24,112.836
2011-11-25,112.811
2011-11-28,118.851
2011-11-29,118.748
2011-11-30,122.527
2011-12-01,122.309
2011-12-02,125.412
2011-12-05,129.301
2011-12-06,126.937
2011-12-07,127.902
2011-12-08,125.903
2011-12-09,128.039
2011-12-12,123.018
2011-12-13,121.132
2011-12-14,116.701
2011-12-15,117.143
2011-12-16,118.436
2011-12-19,118.309
2011-12-20,122.456
2011-12-21,120.313
2011-12-22,121.015
2011-12-23,121.653
2011-12-26,121.653
2011-12-27,121.757
2011-12-28,119.658
2011-12-29,119.939
2011-12-30,121.82
2012-01-02,122.906
2012-01-03,125.233
2012-01-04,121.972
2012-01-05,119.36
2012-01-06,118.772
2012-01-09,117.611
2012-01-10,120.72
2012-01-11,121.308
2012-01-12,123.64
2012-01-13,122.225
2012-01-16,122.428
2012-01-17,124.017
2012-01-18,125.956
2012-01-19,130.248
2012-01-20,131.965
2012-01-23,135.194
2012-01-24,133.908
2012-01-25,134.317
2012-01-26,140.573
2012-01-27,140.931
2012-01-30,137.188
2012-01-31,136.213
2012-02-01,140.41
2012-02-02,141.842
2012-02-03,145.43
2012-02-06,144.4
2012-02-07,145.081
2012-02-08,142.416
2012-02-09,145.392
2012-02-10,141.503
2012-02-13,144.764
2012-02-14,140.641
2012-02-15,137.623
2012-02-16,138.847
2012-02-17,142.266
2012-02-20,145.167
2012-02-21,144.915
2012-02-22,141.724
2012-02-23,141.653
2012-02-24,145.529
2012-02-27,144.091
2012-02-28,146.83
2012-02-29,147.26
2012-03-01,148.771
2012-03-02,145.763
2012-03-05,144.236
2012-03-06,138.37
2012-03-07,140.972
2012-03-08,144.522
2012-03-09,142.833
2012-03-12,142.8
2012-03-13,145.404
2012-03-14,146.712
2012-03-15,151.034
2012-03-16,153.48
2012-03-19,155.731
2012-03-20,154.757
2012-03-21,151.485
2012-03-22,150.428
2012-03-23,153.656
2012-03-26,156.035
2012-03-27,154.348
2012-03-28,152.365
2012-03-29,149.08
2012-03-30,151.113
2012-04-02,151.433
2012-04-03,148.131
2012-04-04,139.53
2012-04-05,138.033
2012-04-06,138.033
2012-04-09,138.112
2012-04-10,134.594
2012-04-11,136.916
2012-04-12,137.889
2012-04-13,133.828
2012-04-16,132.976
2012-04-17,138.675
2012-04-18,133.65
2012-04-19,131.2
2012-04-20,132.194
2012-04-23,127.827
2012-04-24,131.447
2012-04-25,134.343
2012-04-26,133.274
2012-04-27,135.207
2012-04-30,134.634
2012-05-01,134.528
2012-05-02,133.22
2012-05-03,131.521
2012-05-04,131.243
2012-05-07,132.15
2012-05-08,129.998
2012-05-09,128.151
2012-05-10,132.557
2012-05-11,131.447
2012-05-14,126.628
2012-05-15,123.525
2012-05-16,122.547
2012-05-17,120.169
2012-05-18,119.761
2012-05-21,121.526
2012-05-22,125.575
2012-05-23,120.155
2012-05-24,121.805
2012-05-25,121.337
2012-05-28,121.4
2012-05-29,121.855
2012-05-30,119.643
2012-05-31,119.035
2012-06-01,117.244
2012-06-04,118.821
2012-06-05,118.443
2012-06-06,121.781
2012-06-07,122.626
2012-06-08,122.462
2012-06-11,122.197
2012-06-12,122.416
2012-06-13,123.149
2012-06-14,124.535
2012-06-15,125.654
2012-06-18,124.593
2012-06-19,128.6
2012-06-20,129.36
2012-06-21,127.616
2012-06-22,126.943
2012-06-25,124.164
2012-06-26,123.304
2012-06-27,124.353
2012-06-28,123.178
2012-06-29,129.022
2012-07-02,129.835
2012-07-03,131.121
2012-07-04,129.866
2012-07-05,126.893
2012-07-06,125.06
2012-07-09,124.872
2012-07-10,124.649
2012-07-11,124.925
2012-07-12,123.496
2012-07-13,125.919
2012-07-16,126.384
2012-07-17,126.668
2012-07-18,128.772
2012-07-19,129.652
2012-07-20,126.361
2012-07-23,123.311
2012-07-24,122.985
2012-07-25,123.253
2012-07-26,128.219
2012-07-27,129.355
2012-07-30,128.197
2012-07-31,127.236
2012-08-01,127.856
2012-08-02,124.51
2012-08-03,128.57
2012-08-06,130.524
2012-08-07,131.269
2012-08-08,130.916
2012-08-09,130.69
2012-08-10,130.224
2012-08-13,130.128
2012-08-14,131.222
2012-08-15,130.538
2012-08-16,132.941
2012-08-17,132.664
2012-08-20,132.979
2012-08-21,134.11
2012-08-22,132.722
2012-08-23,133.064
2012-08-24,132.145
2012-08-27,133.409
2012-08-28,132.917
2012-08-29,132.236
2012-08-30,130.662
2012-08-31,132.811
2012-09-03,133.129
2012-09-04,132.449
2012-09-05,131.606
2012-09-06,134.669
2012-09-07,137.483
2012-09-10,138.628
2012-09-11,139.322
2012-09-12,141.34
2012-09-13,141.112
2012-09-14,145.638
2012-09-17,144.544
2012-09-18,141.602
2012-09-19,142.115
2012-09-20,141.814
2012-09-21,143.865
2012-09-24,142.573
2012-09-25,142.815
2012-09-26,139.224
2012-09-27,140.649
2012-09-28,139.929
2012-10-01,141.099
2012-10-02,141.529
2012-10-03,141.421
2012-10-04,141.686
2012-10-05,143.075
2012-10-08,141.084
2012-10-09,138.674
2012-10-10,137.24
2012-10-11,137.617
2012-10-12,137.175
2012-10-15,137.033
2012-10-16,138.771
2012-10-17,140.182
2012-10-18,139.182
2012-10-19,137.377
2012-10-22,136.468
2012-10-23,133.883
2012-10-24,135.071
2012-10-25,134.098
2012-10-26,138.265
2012-10-29,136.309
2012-10-30,137.681
2012-10-31,136.745
2012-11-01,137.098
2012-11-02,137.528
2012-11-05,136.086
2012-11-06,136.938
2012-11-07,135.762
2012-11-08,135.913
2012-11-09,135.713
2012-11-12,135.392
2012-11-13,135.52
2012-11-14,135.649
2012-11-15,135.204
2012-11-16,132.376
2012-11-19,135.608
2012-11-20,135.713
2012-11-21,137.392
2012-11-22,138.28
2012-11-23,140.479
2012-11-26,140.044
2012-11-27,139.244
2012-11-28,139.106
2012-11-29,142.016
2012-11-30,141.315
2012-12-03,142.276
2012-12-04,143.07
2012-12-05,142.816
2012-12-06,139.23
2012-12-07,138.724
2012-12-10,138.661
2012-12-11,139.787
2012-12-12,140.424
2012-12-13,141.648
2012-12-14,141.986
2012-12-17,143.594
2012-12-18,145.448
2012-12-19,146.057
2012-12-20,144.639
2012-12-21,143.928
2012-12-24,143.602
2012-12-25,143.602
2012-12-26,143.895
2012-12-27,144.785
2012-12-28,144.198
2012-12-31,144.298
2013-01-01,144.298
2013-01-02,146.198
2013-01-03,144.792
2013-01-04,144.87
2013-01-07,145.693
2013-01-08,145.678
2013-01-09,146.52
2013-01-10,148.225
2013-01-11,148.531
2013-01-14,149.057
2013-01-15,147.548
2013-01-16,147.64
2013-01-17,149.609
2013-01-18,148.411
2013-01-21,149.254
2013-01-22,148.849
2013-01-23,147.386
2013-01-24,149.525
2013-01-25,151.034
2013-01-28,150.797
2013-01-29,150.26
2013-01-30,151.184
2013-01-31,151.302
2013-02-01,153.348
2013-02-04,148.328
2013-02-05,146.408
2013-02-06,145.178
2013-02-07,143.651
2013-02-08,144.437
2013-02-11,143.76
2013-02-12,144.547
2013-02-13,144.245
2013-02-14,142.518
2013-02-15,141.965
2013-02-18,142.133
2013-02-19,144.244
2013-02-20,143.266
2013-02-21,139.806
2013-02-22,140.738
2013-02-25,141.472
2013-02-26,138.462
2013-02-27,140.81
2013-02-28,142.459
2013-03-01,138.067
2013-03-04,136.458
2013-03-05,138.079
2013-03-06,137.67
2013-03-07,138.347
2013-03-08,138.783
2013-03-11,138.932
2013-03-12,138.615
2013-03-13,137.592
2013-03-14,138.952
2013-03-15,139.821
2013-03-18,137.725
2013-03-19,135.666
2013-03-20,136.511
2013-03-21,136.199
2013-03-22,136.584
2013-03-25,134.113
2013-03-26,133.868
2013-03-27,131.319
2013-03-28,132.569
2013-03-29,132.569
2013-04-01,132.631
2013-04-02,134.466
2013-04-03,133.324
2013-04-04,132.849
2013-04-05,133.955
2013-04-08,134.568
2013-04-09,136.266
2013-04-10,138.712
2013-04-11,138.964
2013-04-12,137.341
2013-04-15,136.352
2013-04-16,136.337
2013-04-17,133.992
2013-04-18,133.333
2013-04-19,132.319
2013-04-22,131.836
2013-04-23,131.684
2013-04-24,134.769
2013-04-25,135.083
2013-04-26,134.067
2013-04-29,134.982
2013-04-30,136.099
2013-05-01,136.192
2013-05-02,135.009
2013-05-03,138.087
2013-05-06,136.503
2013-05-07,135.811
2013-05-08,137.469
2013-05-09,137.196
2013-05-10,136.506
2013-05-13,137.092
2013-05-14,137.379
2013-05-15,136.935
2013-05-16,137.455
2013-05-17,137.031
2013-05-20,137.677
2013-05-21,138.502
2013-05-22,140.159
2013-05-23,137.761
2013-05-24,138.338
2013-05-27,139.3
2013-05-28,138.731
2013-05-29,138.532
2013-05-30,139.422
2013-05-31,136.474
2013-06-03,135.896
2013-06-04,135.664
2013-06-05,133.831
2013-06-06,134.373
2013-06-07,136.888
2013-06-10,136.14
2013-06-11,136.502
2013-06-12,136.289
2013-06-13,136.434
2013-06-14,137.279
2013-06-17,138.607
2013-06-18,139.525
2013-06-19,138.388
2013-06-20,133.394
2013-06-21,133.625
2013-06-24,130.25
2013-06-25,130.971
2013-06-26,132.353
2013-06-27,132.638
2013-06-28,132.007
2013-07-01,132.448
2013-07-02,131.988
2013-07-03,130.15
2013-07-04,131.362
2013-07-05,128.757
2013-07-08,130.343
2013-07-09,131.635
2013-07-10,132.535
2013-07-11,135.737
2013-07-12,136.873
2013-07-15,137.154
2013-07-16,137.499
2013-07-17,136.548
2013-07-18,137.194
2013-07-19,137.892
2013-07-22,135.73
2013-07-23,137.132
2013-07-24,138.239
2013-07-25,137.36
2013-07-26,141.874
2013-07-29,142.133
2013-07-30,142.89
2013-07-31,143.218
2013-08-01,143.193
2013-08-02,143.479
2013-08-05,143.384
2013-08-06,142.323
2013-08-07,142.653
2013-08-08,144.484
2013-08-09,145.236
2013-08-12,145.4
2013-08-13,145.162
2013-08-14,145.846
2013-08-15,145.185
2013-08-16,147.003
2013-08-19,145.722
2013-08-20,145.305
2013-08-21,143.905
2013-08-22,143.836
2013-08-23,144.554
2013-08-26,144.778
2013-08-27,142.096
2013-08-28,142.18
2013-08-29,140.959
2013-08-30,140.022
2013-09-02,141.297
2013-09-03,140.805
2013-09-04,141.21
2013-09-05,141.284
2013-09-06,142.607
2013-09-09,143.687
2013-09-10,145.123
2013-09-11,146.324
2013-09-12,147.141
2013-09-13,147.287
2013-09-16,148.921
2013-09-17,148.166
2013-09-18,148.514
2013-09-19,150.923
2013-09-20,149.905
2013-09-23,149.271
2013-09-24,149.581
2013-09-25,151.666
2013-09-26,153.006
2013-09-27,153.907
2013-09-30,152.104
2013-10-01,152.722
2013-10-02,153.626
2013-10-03,153.697
2013-10-04,153.239
2013-10-07,152.609
2013-10-08,155.414
2013-10-09,155.352
2013-10-10,157.728
2013-10-11,158.294
2013-10-14,158.93
2013-10-15,159.543
2013-10-16,161.327
2013-10-17,162.673
2013-10-18,164.126
2013-10-21,165.914
2013-10-22,166.95
2013-10-23,166.034
2013-10-24,166.138
2013-10-25,162.561
2013-10-28,163.547
2013-10-29,164.788
2013-10-30,161.34
2013-10-31,158.68
2013-11-01,157.738
2013-11-04,158.511
2013-11-05,157.394
2013-11-06,159.987
2013-11-07,157.607
2013-11-08,154.875
2013-11-11,155.696
2013-11-12,155.92
2013-11-13,155.698
2013-11-14,156.198
2013-11-15,157.579
2013-11-18,159.15
2013-11-19,159.678
2013-11-20,158.26
2013-11-21,158.199
2013-11-22,159.384
2013-11-25,160.486
2013-11-26,160.08
2013-11-27,162.83
2013-11-28,162.946
2013-11-29,164.44
2013-12-02,162.246
2013-12-03,159.191
2013-12-04,157.177
2013-12-05,155.809
2013-12-06,158.424
2013-12-09,159.687
2013-12-10,158.557
2013-12-11,158.061
2013-12-12,155.697
2013-12-13,155.377
2013-12-16,157.78
2013-12-17,155.092
2013-12-18,157.294
2013-12-19,160.136
2013-12-20,161.043
2013-12-23,163.181
2013-12-24,163.559
2013-12-25,163.559
2013-12-26,163.864
2013-12-27,166.104
2013-12-30,165.836
2013-12-31,165.987
2014-01-01,165.987
2014-01-02,162.157
2014-01-03,163.663
2014-01-06,164.301
2014-01-07,165.31
2014-01-08,170.535
2014-01-09,170.385
2014-01-10,170.683
2014-01-13,173.242
2014-01-14,173.482
2014-01-15,175.291
2014-01-16,175.426
2014-01-17,174.751
2014-01-20,173.984
2014-01-21,173.123
2014-01-22,173.736
2014-01-23,175.176
2014-01-24,170.548
2014-01-27,169.899
2014-01-28,173.317
2014-01-29,170.724
2014-01-30,170.34
2014-01-31,167.815
2014-02-03,164.499
2014-02-04,166.48
2014-02-05,166.818
2014-02-06,170.02
2014-02-07,171.941
2014-02-10,172.662
2014-02-11,175.76
2014-02-12,175.867
2014-02-13,176.345
2014-02-14,176.356
2014-02-17,176.711
2014-02-18,176.267
2014-02-19,176.419
2014-02-20,175.793
2014-02-21,176.754
2014-02-24,178.119
2014-02-25,178.573
2014-02-26,177.308
2014-02-27,176.874
2014-02-28,180.427
2014-03-03,173.157
2014-03-04,178.682
2014-03-05,179.04
2014-03-06,181.708
2014-03-07,177.633
2014-03-10,180.098
2014-03-11,180.167
2014-03-12,181.057
2014-03-13,177.477
2014-03-14,173.156
2014-03-17,177.586
2014-03-18,180.923
2014-03-19,181.242
2014-03-20,178.997
2014-03-21,178.338
2014-03-24,175.071
2014-03-25,176.145
2014-03-26,174.997
2014-03-27,175.542
2014-03-28,177.347
2014-03-31,179.155
2014-04-01,182.611
2014-04-02,181.613
2014-04-03,181.878
2014-04-04,181.82
2014-04-07,180.161
2014-04-08,177.907
2014-04-09,179.926
2014-04-10,179.028
2014-04-11,177.333
2014-04-14,174.904
2014-04-15,172.23
2014-04-16,176.58
2014-04-17,179.851
2014-04-18,179.851
2014-04-21,179.441
2014-04-22,182.502
2014-04-23,180.945
2014-04-24,181.894
2014-04-25,178.512
2014-04-28,178.332
2014-04-29,179.966
2014-04-30,181.103
2014-05-01,181.103
2014-05-02,183.234
2014-05-05,183.982
2014-05-06,183.558
2014-05-07,182.668
2014-05-08,185.648
2014-05-09,184.339
2014-05-12,185.498
2014-05-13,185.441
2014-05-14,185.307
2014-05-15,179.568
2014-05-16,178.626
2014-05-19,178.876
2014-05-20,178.32
2014-05-21,178.104
2014-05-22,177.82
2014-05-23,177.73
2014-05-26,179.316
2014-05-27,180.333
2014-05-28,182.491
2014-05-29,182.164
2014-05-30,183.206
2014-06-02,182.359
2014-06-03,181.192
2014-06-04,181.923
2014-06-05,182.119
2014-06-06,184.937
2014-06-09,184.98
2014-06-10,184.136
2014-06-11,183.567
2014-06-12,185.467
2014-06-13,183.522
2014-06-16,182.928
2014-06-17,184.381
2014-06-18,183.876
2014-06-19,184.587
2014-06-20,183.193
2014-06-23,183.891
2014-06-24,183.736
2014-06-25,181.87
2014-06-26,181.584
2014-06-27,182.437
2014-06-30,182.888
2014-07-01,185.302
2014-07-02,185.214
2014-07-03,185.49
2014-07-04,184.015
2014-07-07,182.902
2014-07-08,181.657
2014-07-09,182.021
2014-07-10,179.3
2014-07-11,179.076
2014-07-14,180.486
2014-07-15,180.624
2014-07-16,180.769
2014-07-17,178.618
2014-07-18,179.336
2014-07-21,178.399
2014-07-22,179.517
2014-07-23,180.584
2014-07-24,181.26
2014-07-25,180.535
2014-07-28,181.227
2014-07-29,181.87
2014-07-30,179.726
2014-07-31,176.903
2014-08-01,178.476
2014-08-04,180.152
2014-08-05,179.102
2014-08-06,178.257
2014-08-07,175.385
2014-08-08,173.688
2014-08-11,176.745
2014-08-12,176.441
2014-08-13,178.271
2014-08-14,178.367
2014-08-15,179.131
2014-08-18,180.005
2014-08-19,180.472
2014-08-20,179.688
2014-08-21,181.833
2014-08-22,180.549
2014-08-25,180.355
2014-08-26,180.976
2014-08-27,182.997
2014-08-28,181.974
2014-08-29,182.313
2014-09-01,181.251
2014-09-02,180.846
2014-09-03,181.045
2014-09-04,179.763
2014-09-05,179.211
2014-09-08,178.187
2014-09-09,177.163
2014-09-10,176.238
2014-09-11,176.848
2014-09-12,177.069
2014-09-15,176.995
2014-09-16,175.738
2014-09-17,176.959
2014-09-18,177.203
2014-09-19,175.98
2014-09-22,175.329
2014-09-23,174.322
2014-09-24,174.807
2014-09-25,172.332
2014-09-26,172.781
2014-09-29,172.506
2014-09-30,172.821
2014-10-01,173.121
2014-10-02,170.392
2014-10-03,171.229
2014-10-06,170.763
2014-10-07,169.803
2014-10-08,170.684
2014-10-09,170.617
2014-10-10,166.343
2014-10-13,164.767
2014-10-14,164.244
2014-10-15,160.544
2014-10-16,159.661
2014-10-17,164.327
2014-10-20,163.168
2014-10-21,165.843
2014-10-22,167.358
2014-10-23,168.829
2014-10-24,174.189
2014-10-27,174.915
2014-10-28,178.757
2014-10-29,179.426
2014-10-30,176.127
2014-10-31,176.22
2014-11-03,174.284
2014-11-04,175.498
2014-11-05,175.442
2014-11-06,172.838
2014-11-07,171.332
2014-11-10,173.492
2014-11-11,174.517
2014-11-12,174.531
2014-11-13,174.082
2014-11-14,173.955
2014-11-17,174.332
2014-11-18,178.01
2014-11-19,178.338
2014-11-20,175.959
2014-11-21,175.907
2014-11-24,177.184
2014-11-25,181.476
2014-11-26,181.719
2014-11-27,181.996
2014-11-28,181.617
2014-12-01,180.962
2014-12-02,180.666
2014-12-03,179.524
2014-12-04,180.269
2014-12-05,180.848
2014-12-08,180.766
2014-12-09,177.98
2014-12-10,176.495
2014-12-11,176.807
2014-12-12,172.537
2014-12-15,168.799
2014-12-16,172.852
2014-12-17,170.919
2014-12-18,172.594
2014-12-19,173.224
2014-12-22,174.522
2014-12-23,174.241
2014-12-24,173.99
2014-12-25,173.99
2014-12-26,173.719
2014-12-29,172.432
2014-12-30,170.559
2014-12-31,170.435
2015-01-01,170.435
2015-01-02,169.618
2015-01-05,164.896
2015-01-06,163.405
2015-01-07,162.66
2015-01-08,163.663
2015-01-09,164.613
2015-01-12,165.007
2015-01-13,166.257
2015-01-14,164.492
2015-01-15,163.595
2015-01-16,164.714
2015-01-19,167.586
2015-01-20,166.668
2015-01-21,167.185
2015-01-22,167.883
2015-01-23,168.446
2015-01-26,170.517
2015-01-27,172.253
2015-01-28,171.614
2015-01-29,170.813
2015-01-30,169.086
2015-02-02,169.904
2015-02-03,174.026
2015-02-04,175.797
2015-02-05,176.357
2015-02-06,175.207
2015-02-09,172.041
2015-02-10,174.951
2015-02-11,174.202
2015-02-12,176.253
2015-02-13,177.683
2015-02-16,177.363
2015-02-17,177.428
2015-02-18,178.658
2015-02-19,180.386
2015-02-20,179.481
2015-02-23,180.428
2015-02-24,180.459
2015-02-25,181.74
2015-02-26,179.643
2015-02-27,175.439
2015-03-02,174.793
2015-03-03,172.872
2015-03-04,172.659
2015-03-05,171.674
2015-03-06,169.794
2015-03-09,167.458
2015-03-10,162.993
2015-03-11,163.307
2015-03-12,162.26
2015-03-13,160.216
2015-03-16,162.402
2015-03-17,161.307
2015-03-18,161.223
2015-03-19,161.014
2015-03-20,163.741
2015-03-23,166.686
2015-03-24,167.931
2015-03-25,169.109
2015-03-26,165.884
2015-03-27,164.457
2015-03-30,166.913
2015-03-31,164.402
2015-04-01,164.955
2015-04-02,168.013
2015-04-03,168.013
2015-04-06,170.344
2015-04-07,169.325
2015-04-08,168.47
2015-04-09,169.069
2015-04-10,168.425
2015-04-13,168.25
2015-04-14,170.458
2015-04-15,168.819
2015-04-16,169.965
2015-04-17,168.392
2015-04-20,171.053
2015-04-21,171.299
2015-04-22,169.278
2015-04-23,173.025
2015-04-24,174.842
2015-04-27,176.326
2015-04-28,175.322
2015-04-29,175.241
2015-04-30,176.45
2015-05-01,176.718
2015-05-04,176.328
2015-05-05,174.153
2015-05-06,174.755
2015-05-07,171.893
2015-05-08,175.534
2015-05-11,174.337
2015-05-12,173.698
2015-05-13,174.935
2015-05-14,176.249
2015-05-15,176.386
2015-05-18,175.979
2015-05-19,174.241
2015-05-20,174.085
2015-05-21,174.717
2015-05-22,172.692
2015-05-25,172.395
2015-05-26,168.213
2015-05-27,169.541
2015-05-28,168.49
2015-05-29,168.093
2015-06-01,166.929
2015-06-02,170.473
2015-06-03,173.716
2015-06-04,172.308
2015-06-05,167.791
2015-06-08,167.702
2015-06-09,167.099
2015-06-10,170.429
2015-06-11,169.278
2015-06-12,168.719
2015-06-15,165.777
2015-06-16,165.68
2015-06-17,164.366
2015-06-18,167.298
2015-06-19,166.837
2015-06-22,172.067
2015-06-23,171.945
2015-06-24,172.394
2015-06-25,172.521
2015-06-26,172.917
2015-06-29,169.046
2015-06-30,166.482
2015-07-01,167.612
2015-07-02,167.364
2015-07-03,165.567
2015-07-06,162.518
2015-07-07,158.668
2015-07-08,162.432
2015-07-09,164.58
2015-07-10,172.955
2015-07-13,172.321
2015-07-14,172.833
2015-07-15,173.67
2015-07-16,174.841
2015-07-17,172.725
2015-07-20,174.379
2015-07-21,174.425
2015-07-22,173.067
2015-07-23,174.723
2015-07-24,174.147
2015-07-27,172.808
2015-07-28,172.859
2015-07-29,174.603
