Date,JAPAN SMID GROWTH SMID (Small+Mid Cap)
2010-08-16,701.669
2010-08-17,698.842
2010-08-18,705.791
2010-08-19,715.113
2010-08-20,696.918
2010-08-23,695.986
2010-08-24,699.43
2010-08-25,689.415
2010-08-26,693.292
2010-08-27,700.478
2010-08-30,710.85
2010-08-31,695.888
2010-09-01,696.575
2010-09-02,705.277
2010-09-03,709.669
2010-09-06,724.575
2010-09-07,725.109
2010-09-08,711.972
2010-09-09,719.786
2010-09-10,721.652
2010-09-13,728.913
2010-09-14,733.374
2010-09-15,720.923
2010-09-16,717.938
2010-09-17,723.971
2010-09-20,724.858
2010-09-21,724.743
2010-09-22,728.719
2010-09-23,730.318
2010-09-24,722.595
2010-09-27,731.106
2010-09-28,735.215
2010-09-29,744.163
2010-09-30,732.229
2010-10-01,733.107
2010-10-04,726.228
2010-10-05,734.376
2010-10-06,744.054
2010-10-07,751.344
2010-10-08,749.05
2010-10-11,746.996
2010-10-12,733.372
2010-10-13,733.389
2010-10-14,746.704
2010-10-15,737.282
2010-10-18,742.058
2010-10-19,738.878
2010-10-20,739.602
2010-10-21,734.225
2010-10-22,735.981
2010-10-25,740.052
2010-10-26,731.465
2010-10-27,730.881
2010-10-28,731.675
2010-10-29,732.889
2010-11-01,727.95
2010-11-02,725.581
2010-11-03,720.189
2010-11-04,738.827
2010-11-05,747.299
2010-11-08,755.924
2010-11-09,757.191
2010-11-10,746.819
2010-11-11,751.708
2010-11-12,746.392
2010-11-15,744.322
2010-11-16,736.613
2010-11-17,739.254
2010-11-18,748.749
2010-11-19,751.12
2010-11-22,759.183
2010-11-23,763.896
2010-11-24,754.996
2010-11-25,759.254
2010-11-26,751.892
2010-11-29,754.359
2010-11-30,748.688
2010-12-01,747.897
2010-12-02,761.031
2010-12-03,774.869
2010-12-06,780.198
2010-12-07,775.324
2010-12-08,771.61
2010-12-09,775.472
2010-12-10,772.244
2010-12-13,783.686
2010-12-14,789.888
2010-12-15,788.631
2010-12-16,785.391
2010-12-17,786.598
2010-12-20,787.398
2010-12-21,791.608
2010-12-22,790.356
2010-12-23,794.257
2010-12-24,791.691
2010-12-27,795.7
2010-12-28,802.887
2010-12-29,809.03
2010-12-30,805.944
2010-12-31,812.304
2011-01-03,806.437
2011-01-04,814.64
2011-01-05,803.919
2011-01-06,812.947
2011-01-07,817.846
2011-01-10,820.367
2011-01-11,816.485
2011-01-12,816.262
2011-01-13,826.402
2011-01-14,821.293
2011-01-17,823.148
2011-01-18,824.514
2011-01-19,836.785
2011-01-20,819.822
2011-01-21,808.603
2011-01-24,816.464
2011-01-25,827.439
2011-01-26,824.702
2011-01-27,824.094
2011-01-28,824.981
2011-01-31,820.718
2011-02-01,831.279
2011-02-02,839.119
2011-02-03,834.777
2011-02-04,839.201
2011-02-07,841.599
2011-02-08,846.795
2011-02-09,838.002
2011-02-10,833.263
2011-02-11,831.265
2011-02-14,838.531
2011-02-15,838.72
2011-02-16,837.958
2011-02-17,845.686
2011-02-18,844.942
2011-02-21,845.819
2011-02-22,834.813
2011-02-23,833.431
2011-02-24,827.479
2011-02-25,834.848
2011-02-28,844.101
2011-03-01,851.037
2011-03-02,838.551
2011-03-03,838.16
2011-03-04,843.821
2011-03-07,836.171
2011-03-08,828.014
2011-03-09,830.926
2011-03-10,816.256
2011-03-11,815.438
2011-03-14,748.451
2011-03-15,678.639
2011-03-16,737.281
2011-03-17,756.149
2011-03-18,754.759
2011-03-21,754.852
2011-03-22,785.833
2011-03-23,779.639
2011-03-24,778.202
2011-03-25,778.596
2011-03-28,774.349
2011-03-29,773.96
2011-03-30,786.628
2011-03-31,793.709
2011-04-01,769.626
2011-04-04,772.005
2011-04-05,754.759
2011-04-06,739.148
2011-04-07,739.754
2011-04-08,751.073
2011-04-11,754.918
2011-04-12,751.333
2011-04-13,753.567
2011-04-14,766.305
2011-04-15,763.736
2011-04-18,772.699
2011-04-19,764.502
2011-04-20,772.036
2011-04-21,782.057
2011-04-22,785.232
2011-04-25,781.322
2011-04-26,778.685
2011-04-27,774.744
2011-04-28,799.914
2011-04-29,803.069
2011-05-02,814.514
2011-05-03,816.831
2011-05-04,818.705
2011-05-05,825.614
2011-05-06,814.232
2011-05-09,807.063
2011-05-10,813.678
2011-05-11,809.659
2011-05-12,806.577
2011-05-13,796.613
2011-05-16,786.929
2011-05-17,779.992
2011-05-18,791.463
2011-05-19,783.767
2011-05-20,783.928
2011-05-23,774.426
2011-05-24,772.437
2011-05-25,770.168
2011-05-26,784.887
2011-05-27,788.366
2011-05-30,791.263
2011-05-31,799.226
2011-06-01,805.796
2011-06-02,795.692
2011-06-03,790.751
2011-06-06,790.244
2011-06-07,795.283
2011-06-08,800.562
2011-06-09,799.344
2011-06-10,801.583
2011-06-13,800.168
2011-06-14,803.452
2011-06-15,802.323
2011-06-16,791.879
2011-06-17,790.106
2011-06-20,790.692
2011-06-21,801.42
2011-06-22,814.961
2011-06-23,806.302
2011-06-24,811.904
2011-06-27,801.232
2011-06-28,806.733
2011-06-29,817.307
2011-06-30,824.214
2011-07-01,822.81
2011-07-04,828.487
2011-07-05,825.254
2011-07-06,832.552
2011-07-07,829.964
2011-07-08,838.89
2011-07-11,840.311
2011-07-12,840.475
2011-07-13,848.417
2011-07-14,844.177
2011-07-15,848.809
2011-07-18,848.219
2011-07-19,847.299
2011-07-20,851.777
2011-07-21,854.671
2011-07-22,863.441
2011-07-25,860.339
2011-07-26,865.519
2011-07-27,861.349
2011-07-28,852.276
2011-07-29,852.243
2011-08-01,871.889
2011-08-02,857.783
2011-08-03,844.03
2011-08-04,820.041
2011-08-05,802.362
2011-08-08,789.009
2011-08-09,785.224
2011-08-10,799.449
2011-08-11,796.517
2011-08-12,794.22
2011-08-15,803.101
2011-08-16,807.567
2011-08-17,807.437
2011-08-18,797.15
2011-08-19,784.038
2011-08-22,765.697
2011-08-23,778.572
2011-08-24,769.838
2011-08-25,771.255
2011-08-26,784.349
2011-08-29,789.231
2011-08-30,801.862
2011-08-31,807.367
2011-09-01,805.918
2011-09-02,799.692
2011-09-05,786.273
2011-09-06,768.451
2011-09-07,780.258
2011-09-08,783.63
2011-09-09,775.75
2011-09-12,768.656
2011-09-13,779.943
2011-09-14,769.432
2011-09-15,779.93
2011-09-16,796.353
2011-09-19,801.252
2011-09-20,784.964
2011-09-21,785.005
2011-09-22,776.359
2011-09-23,776.868
2011-09-26,758.884
2011-09-27,775.21
2011-09-28,793.083
2011-09-29,802.973
2011-09-30,801.08
2011-10-03,793.729
2011-10-04,784.652
2011-10-05,770.856
2011-10-06,783.584
2011-10-07,786.727
2011-10-10,787.035
2011-10-11,797.554
2011-10-12,789.851
2011-10-13,800.545
2011-10-14,781.651
2011-10-17,798.994
2011-10-18,789.949
2011-10-19,789.203
2011-10-20,781.455
2011-10-21,788.816
2011-10-24,802.117
2011-10-25,798.37
2011-10-26,794.632
2011-10-27,806.447
2011-10-28,811.297
2011-10-31,785.403
2011-11-01,772.901
2011-11-02,762.418
2011-11-03,763.053
2011-11-04,773.332
2011-11-07,774.521
2011-11-08,765.746
2011-11-09,773.939
2011-11-10,759.114
2011-11-11,762.928
2011-11-14,770.741
2011-11-15,763.972
2011-11-16,754.19
2011-11-17,757.312
2011-11-18,755.287
2011-11-21,752.065
2011-11-22,750.579
2011-11-23,746.558
2011-11-24,737.181
2011-11-25,730.987
2011-11-28,735.328
2011-11-29,751.182
2011-11-30,752.608
2011-12-01,757.279
2011-12-02,761.48
2011-12-05,767.996
2011-12-06,755.184
2011-12-07,766.292
2011-12-08,765.8
2011-12-09,760.352
2011-12-12,765.764
2011-12-13,760.611
2011-12-14,752.366
2011-12-15,742.762
2011-12-16,745.398
2011-12-19,738.629
2011-12-20,746.866
2011-12-21,750.215
2011-12-22,744.974
2011-12-23,744.878
2011-12-26,747.197
2011-12-27,747.586
2011-12-28,745.343
2011-12-29,749.502
2011-12-30,764.506
2012-01-02,764.506
2012-01-03,766.398
2012-01-04,776.105
2012-01-05,766.499
2012-01-06,759.05
2012-01-09,761.667
2012-01-10,763.691
2012-01-11,763.864
2012-01-12,758.29
2012-01-13,762.591
2012-01-16,761.182
2012-01-17,764.793
2012-01-18,767.912
2012-01-19,766.072
2012-01-20,771.715
2012-01-23,774.38
2012-01-24,765.848
2012-01-25,768.69
2012-01-26,774.667
2012-01-27,780.236
2012-01-30,783.677
2012-01-31,787.436
2012-02-01,793.825
2012-02-02,794.675
2012-02-03,787.63
2012-02-06,793.722
2012-02-07,790.903
2012-02-08,795.973
2012-02-09,792.938
2012-02-10,787.386
2012-02-13,791.853
2012-02-14,786.875
2012-02-15,795.279
2012-02-16,786.269
2012-02-17,785.993
2012-02-20,785.618
2012-02-21,784.045
2012-02-22,789.373
2012-02-23,794.998
2012-02-24,791.394
2012-02-27,794.746
2012-02-28,799.206
2012-02-29,791.467
2012-03-01,788.028
2012-03-02,789.769
2012-03-05,788.035
2012-03-06,793.792
2012-03-07,791.861
2012-03-08,794.501
2012-03-09,792.823
2012-03-12,792.292
2012-03-13,785.768
2012-03-14,779.732
2012-03-15,787.276
2012-03-16,789.198
2012-03-19,790.518
2012-03-20,787.446
2012-03-21,785.038
2012-03-22,798.669
2012-03-23,795.071
2012-03-26,789.071
2012-03-27,800.717
2012-03-28,804.52
2012-03-29,812.582
2012-03-30,812.728
2012-04-02,813.145
2012-04-03,806.935
2012-04-04,792.898
2012-04-05,790.13
2012-04-06,785.539
2012-04-09,787.934
2012-04-10,791.464
2012-04-11,786.3
2012-04-12,789.516
2012-04-13,793.68
2012-04-16,792.087
2012-04-17,791.085
2012-04-18,797.935
2012-04-19,789.807
2012-04-20,789.989
2012-04-23,794.508
2012-04-24,789.941
2012-04-25,794.723
2012-04-26,804.171
2012-04-27,800.679
2012-04-30,806.746
2012-05-01,796.637
2012-05-02,802.476
2012-05-03,800.479
2012-05-04,805.49
2012-05-07,784.286
2012-05-08,790.085
2012-05-09,778.163
2012-05-10,776.251
2012-05-11,767.008
2012-05-14,761.795
2012-05-15,751.795
2012-05-16,741.245
2012-05-17,753.7
2012-05-18,738.044
2012-05-21,738.308
2012-05-22,738.267
2012-05-23,732.502
2012-05-24,731.029
2012-05-25,728.973
2012-05-28,725.502
2012-05-29,731.779
2012-05-30,734.276
2012-05-31,738.831
2012-06-01,728.564
2012-06-04,717.397
2012-06-05,726.611
2012-06-06,731.059
2012-06-07,737.438
2012-06-08,725.97
2012-06-11,737.278
2012-06-12,733.388
2012-06-13,736.017
2012-06-14,735.365
2012-06-15,741.43
2012-06-18,751.699
2012-06-19,746.955
2012-06-20,755.592
2012-06-21,753.368
2012-06-22,748.022
2012-06-25,752.962
2012-06-26,751.539
2012-06-27,757.297
2012-06-28,770.899
2012-06-29,777.7
2012-07-02,781.723
2012-07-03,783.981
2012-07-04,785.639
2012-07-05,780.799
2012-07-06,780.766
2012-07-09,776.007
2012-07-10,774.654
2012-07-11,772.18
2012-07-12,770.037
2012-07-13,774.648
2012-07-16,779.272
2012-07-17,774.678
2012-07-18,770.519
2012-07-19,778.563
2012-07-20,768.909
2012-07-23,758.338
2012-07-24,758.89
2012-07-25,749.654
2012-07-26,758.164
2012-07-27,759.138
2012-07-30,768.539
2012-07-31,772.907
2012-08-01,766.667
2012-08-02,767.084
2012-08-03,755.005
2012-08-06,769.656
2012-08-07,771.711
2012-08-08,779.432
2012-08-09,779.328
2012-08-10,782.511
2012-08-13,781.925
2012-08-14,784.174
2012-08-15,781.756
2012-08-16,783.355
2012-08-17,785.393
2012-08-20,787.463
2012-08-21,789.432
2012-08-22,788.774
2012-08-23,800.512
2012-08-24,792.794
2012-08-27,791.982
2012-08-28,786.605
2012-08-29,788.365
2012-08-30,785.516
2012-08-31,780.257
2012-09-03,779.174
2012-09-04,774.527
2012-09-05,769.004
2012-09-06,761.533
2012-09-07,780.5
2012-09-10,778.052
2012-09-11,779.53
2012-09-12,790.282
2012-09-13,798.15
2012-09-14,792.516
2012-09-17,787.589
2012-09-18,790.275
2012-09-19,797.88
2012-09-20,789.812
2012-09-21,795.221
2012-09-24,799.749
2012-09-25,805.408
2012-09-26,804.127
2012-09-27,807.145
2012-09-28,800.721
2012-10-01,788.568
2012-10-02,784.046
2012-10-03,774.051
2012-10-04,782.415
2012-10-05,784.359
2012-10-08,789.728
2012-10-09,783.375
2012-10-10,770.66
2012-10-11,764.758
2012-10-12,771.467
2012-10-15,770.884
2012-10-16,777.028
2012-10-17,786.435
2012-10-18,789.694
2012-10-19,788.516
2012-10-22,786.108
2012-10-23,785.42
2012-10-24,781.345
2012-10-25,786.415
2012-10-26,786.22
2012-10-29,786.324
2012-10-30,781.807
2012-10-31,782.706
2012-11-01,784.166
2012-11-02,787.543
2012-11-05,785.203
2012-11-06,778.923
2012-11-07,779.718
2012-11-08,772.849
2012-11-09,771.909
2012-11-12,763.758
2012-11-13,763.609
2012-11-14,757.618
2012-11-15,759.787
2012-11-16,764.378
2012-11-19,772.715
2012-11-20,768.57
2012-11-21,765.604
2012-11-22,769.54
2012-11-23,771.175
2012-11-26,775.789
2012-11-27,779.698
2012-11-28,776.583
2012-11-29,781.089
2012-11-30,779.294
2012-12-03,781.038
2012-12-04,789.255
2012-12-05,786.273
2012-12-06,790.69
2012-12-07,788.868
2012-12-10,789.551
2012-12-11,787.119
2012-12-12,784.117
2012-12-13,779.186
2012-12-14,780.847
2012-12-17,782.892
2012-12-18,784.659
2012-12-19,795.542
2012-12-20,794.835
2012-12-21,795.58
2012-12-24,789.247
2012-12-25,792.86
2012-12-26,793.615
2012-12-27,793.283
2012-12-28,793.824
2012-12-31,790.427
2013-01-01,790.427
2013-01-02,784.035
2013-01-03,787.014
2013-01-04,795.427
2013-01-07,796.969
2013-01-08,799.058
2013-01-09,800.143
2013-01-10,802.127
2013-01-11,800.845
2013-01-14,799.319
2013-01-15,811.584
2013-01-16,803.251
2013-01-17,795.112
2013-01-18,803.904
2013-01-21,803.272
2013-01-22,812.028
2013-01-23,804.337
2013-01-24,799.06
2013-01-25,804.976
2013-01-28,806.675
2013-01-29,804.688
2013-01-30,813.09
2013-01-31,814.116
2013-02-01,804.558
2013-02-04,804.193
2013-02-05,787.892
2013-02-06,803.125
2013-02-07,806.297
2013-02-08,801.959
2013-02-11,795.993
2013-02-12,803.284
2013-02-13,790.47
2013-02-14,796.248
2013-02-15,781.458
2013-02-18,793.944
2013-02-19,803.338
2013-02-20,810.352
2013-02-21,814.721
2013-02-22,815.612
2013-02-25,821.253
2013-02-26,832.054
2013-02-27,827.112
2013-02-28,836.191
2013-03-01,834.09
2013-03-04,845.749
2013-03-05,843.968
2013-03-06,853.231
2013-03-07,845.066
2013-03-08,839.439
2013-03-11,847.901
2013-03-12,845.031
2013-03-13,842.509
2013-03-14,850.358
2013-03-15,872.421
2013-03-18,861.535
2013-03-19,875.586
2013-03-20,869.581
2013-03-21,885.393
2013-03-22,876.636
2013-03-25,885.777
2013-03-26,887.642
2013-03-27,895.144
2013-03-28,894.846
2013-03-29,897.051
2013-04-01,866.999
2013-04-02,860.162
2013-04-03,883.746
2013-04-04,872.173
2013-04-05,884.612
2013-04-08,894.011
2013-04-09,892.579
2013-04-10,896.007
2013-04-11,902.32
2013-04-12,906.487
2013-04-15,906.358
2013-04-16,906.943
2013-04-17,922.99
2013-04-18,910.635
2013-04-19,905.433
2013-04-22,923.232
2013-04-23,928.082
2013-04-24,942.879
2013-04-25,946.788
2013-04-26,952.561
2013-04-29,948.0
2013-04-30,968.591
2013-05-01,965.725
2013-05-02,958.269
2013-05-03,949.358
2013-05-06,945.821
2013-05-07,975.965
2013-05-08,986.608
2013-05-09,973.519
2013-05-10,967.628
2013-05-13,974.802
2013-05-14,977.66
2013-05-15,975.42
2013-05-16,968.769
2013-05-17,972.853
2013-05-20,983.637
2013-05-21,977.988
2013-05-22,970.059
2013-05-23,921.719
2013-05-24,934.276
2013-05-27,912.133
2013-05-28,906.16
2013-05-29,934.414
2013-05-30,899.656
2013-05-31,905.115
2013-06-03,888.711
2013-06-04,901.422
2013-06-05,884.674
2013-06-06,864.221
2013-06-07,860.73
2013-06-10,894.337
2013-06-11,905.563
2013-06-12,915.856
2013-06-13,886.426
2013-06-14,894.528
2013-06-17,921.695
2013-06-18,916.454
2013-06-19,933.073
2013-06-20,891.611
2013-06-21,901.767
2013-06-24,898.532
2013-06-25,886.628
2013-06-26,870.57
2013-06-27,886.764
2013-06-28,910.792
2013-07-01,923.457
2013-07-02,933.544
2013-07-03,942.87
2013-07-04,941.097
2013-07-05,943.698
2013-07-08,932.238
2013-07-09,945.791
2013-07-10,952.432
2013-07-11,967.658
2013-07-12,965.209
2013-07-15,960.86
2013-07-16,973.352
2013-07-17,967.906
2013-07-18,967.523
2013-07-19,958.157
2013-07-22,972.525
2013-07-23,970.808
2013-07-24,965.495
2013-07-25,959.839
2013-07-26,952.622
2013-07-29,923.561
2013-07-30,939.94
2013-07-31,919.587
2013-08-01,931.974
2013-08-02,965.699
2013-08-05,960.785
2013-08-06,975.878
2013-08-07,955.363
2013-08-08,947.572
2013-08-09,943.484
2013-08-12,929.99
2013-08-13,933.53
2013-08-14,945.069
2013-08-15,931.342
2013-08-16,929.223
2013-08-19,933.277
2013-08-20,925.32
2013-08-21,917.662
2013-08-22,906.095
2013-08-23,921.208
2013-08-26,921.515
2013-08-27,927.293
2013-08-28,905.171
2013-08-29,901.76
2013-08-30,899.228
2013-09-02,899.873
2013-09-03,918.244
2013-09-04,927.926
2013-09-05,922.664
2013-09-06,922.031
2013-09-09,941.045
2013-09-10,945.289
2013-09-11,951.138
2013-09-12,955.658
2013-09-13,958.214
2013-09-16,963.5
2013-09-17,958.689
2013-09-18,971.186
2013-09-19,983.655
2013-09-20,984.3
2013-09-23,993.575
2013-09-24,990.888
2013-09-25,984.57
2013-09-26,998.119
2013-09-27,1005.527
2013-09-30,993.326
2013-10-01,990.897
2013-10-02,980.741
2013-10-03,976.598
2013-10-04,970.947
2013-10-07,954.002
2013-10-08,960.061
2013-10-09,971.424
2013-10-10,971.193
2013-10-11,987.048
2013-10-14,988.959
2013-10-15,985.133
2013-10-16,982.314
2013-10-17,1002.449
2013-10-18,1005.742
2013-10-21,1009.273
2013-10-22,1007.783
2013-10-23,1000.246
2013-10-24,1007.32
2013-10-25,991.301
2013-10-28,1001.011
2013-10-29,993.337
2013-10-30,997.014
2013-10-31,990.242
2013-11-01,969.292
2013-11-04,971.012
2013-11-05,971.943
2013-11-06,975.702
2013-11-07,965.613
2013-11-08,958.19
2013-11-11,958.676
2013-11-12,971.131
2013-11-13,970.94
2013-11-14,976.925
2013-11-15,988.585
2013-11-18,992.614
2013-11-19,988.911
2013-11-20,990.655
2013-11-21,988.312
2013-11-22,986.231
2013-11-25,988.657
2013-11-26,989.71
2013-11-27,976.19
2013-11-28,984.414
2013-11-29,983.324
2013-12-02,981.024
2013-12-03,987.778
2013-12-04,972.05
2013-12-05,969.451
2013-12-06,966.135
2013-12-09,976.906
2013-12-10,979.007
2013-12-11,977.784
2013-12-12,966.614
2013-12-13,960.795
2013-12-16,947.413
2013-12-17,958.906
2013-12-18,964.413
2013-12-19,961.385
2013-12-20,962.153
2013-12-23,963.078
2013-12-24,954.291
2013-12-25,956.084
2013-12-26,970.667
2013-12-27,977.696
2013-12-30,986.896
2013-12-31,986.238
2014-01-01,986.238
2014-01-02,986.99
2014-01-03,992.186
2014-01-06,987.494
2014-01-07,978.567
2014-01-08,995.623
2014-01-09,990.163
2014-01-10,997.973
2014-01-13,1005.504
2014-01-14,979.69
2014-01-15,992.588
2014-01-16,994.345
2014-01-17,998.279
2014-01-20,998.402
2014-01-21,997.88
2014-01-22,1001.863
2014-01-23,996.73
2014-01-24,994.75
2014-01-27,965.35
2014-01-28,959.381
2014-01-29,994.356
2014-01-30,964.058
2014-01-31,968.261
2014-02-03,955.868
2014-02-04,901.504
2014-02-05,918.135
2014-02-06,915.65
2014-02-07,930.321
2014-02-10,945.814
2014-02-11,942.534
2014-02-12,954.156
2014-02-13,941.863
2014-02-14,930.397
2014-02-17,938.938
2014-02-18,955.378
2014-02-19,952.9
2014-02-20,932.707
2014-02-21,952.398
2014-02-24,954.583
2014-02-25,969.77
2014-02-26,961.176
2014-02-27,956.738
2014-02-28,951.904
2014-03-03,944.661
2014-03-04,942.897
2014-03-05,947.874
2014-03-06,950.86
2014-03-07,957.513
2014-03-10,953.873
2014-03-11,956.791
2014-03-12,939.7
2014-03-13,943.298
2014-03-14,916.935
2014-03-17,904.826
2014-03-18,920.804
2014-03-19,915.89
2014-03-20,891.627
2014-03-21,891.758
2014-03-24,911.482
2014-03-25,907.586
2014-03-26,913.405
2014-03-27,928.498
2014-03-28,931.641
2014-03-31,943.249
2014-04-01,937.554
2014-04-02,942.523
2014-04-03,943.585
2014-04-04,946.633
2014-04-07,938.358
2014-04-08,930.779
2014-04-09,915.401
2014-04-10,917.612
2014-04-11,905.43
2014-04-14,900.062
2014-04-15,901.727
2014-04-16,920.032
2014-04-17,920.661
2014-04-18,928.716
2014-04-21,923.867
2014-04-22,913.964
2014-04-23,925.613
2014-04-24,922.733
2014-04-25,930.305
2014-04-28,916.615
2014-04-29,916.973
2014-04-30,919.187
2014-05-01,934.323
2014-05-02,934.114
2014-05-05,935.303
2014-05-06,940.461
2014-05-07,916.609
2014-05-08,921.039
2014-05-09,924.249
2014-05-12,913.09
2014-05-13,925.778
2014-05-14,934.469
2014-05-15,935.576
2014-05-16,924.77
2014-05-19,917.529
2014-05-20,919.875
2014-05-21,916.7
2014-05-22,931.073
2014-05-23,937.677
2014-05-26,950.751
2014-05-27,949.399
2014-05-28,958.954
2014-05-29,963.935
2014-05-30,961.542
2014-06-02,974.999
2014-06-03,979.473
2014-06-04,980.292
2014-06-05,980.845
2014-06-06,983.629
2014-06-09,983.241
2014-06-10,978.937
2014-06-11,991.007
2014-06-12,991.252
2014-06-13,994.744
2014-06-16,990.109
2014-06-17,992.556
2014-06-18,1002.528
2014-06-19,1017.933
2014-06-20,1013.302
2014-06-23,1018.123
2014-06-24,1020.409
2014-06-25,1016.66
2014-06-26,1022.215
2014-06-27,1012.021
2014-06-30,1026.643
2014-07-01,1034.02
2014-07-02,1035.01
2014-07-03,1029.95
2014-07-04,1035.175
2014-07-07,1033.171
2014-07-08,1035.744
2014-07-09,1028.911
2014-07-10,1023.409
2014-07-11,1022.262
2014-07-14,1027.773
2014-07-15,1032.82
2014-07-16,1032.259
2014-07-17,1033.318
2014-07-18,1026.72
2014-07-21,1027.429
2014-07-22,1035.949
2014-07-23,1036.22
2014-07-24,1031.297
2014-07-25,1041.18
2014-07-28,1045.722
2014-07-29,1045.507
2014-07-30,1040.477
2014-07-31,1039.334
2014-08-01,1040.216
2014-08-04,1040.444
2014-08-05,1023.135
2014-08-06,1021.518
2014-08-07,1030.378
2014-08-08,1010.317
2014-08-11,1028.954
2014-08-12,1034.607
2014-08-13,1035.031
2014-08-14,1040.662
2014-08-15,1041.531
2014-08-18,1041.153
2014-08-19,1043.387
2014-08-20,1039.082
2014-08-21,1042.112
2014-08-22,1033.482
2014-08-25,1042.503
2014-08-26,1037.152
2014-08-27,1039.777
2014-08-28,1036.356
2014-08-29,1031.645
2014-09-01,1033.256
2014-09-02,1032.721
2014-09-03,1036.921
2014-09-04,1026.752
2014-09-05,1026.184
2014-09-08,1024.486
2014-09-09,1013.864
2014-09-10,1012.043
2014-09-11,1011.231
2014-09-12,1006.138
2014-09-15,1007.357
2014-09-16,1005.782
2014-09-17,999.168
2014-09-18,996.424
2014-09-19,1004.38
2014-09-22,1003.527
2014-09-23,1004.725
2014-09-24,1005.005
2014-09-25,1020.279
2014-09-26,1011.599
2014-09-29,1016.086
2014-09-30,1006.139
2014-10-01,997.647
2014-10-02,979.207
2014-10-03,974.34
2014-10-06,990.194
2014-10-07,989.376
2014-10-08,978.471
2014-10-09,965.78
2014-10-10,951.636
2014-10-13,956.6
2014-10-14,937.31
2014-10-15,953.248
2014-10-16,932.033
2014-10-17,915.001
2014-10-20,949.957
2014-10-21,937.586
2014-10-22,960.138
2014-10-23,950.021
2014-10-24,957.04
2014-10-27,969.786
2014-10-28,965.028
2014-10-29,977.37
2014-10-30,974.761
2014-10-31,982.631
2014-11-03,964.689
2014-11-04,993.487
2014-11-05,985.259
2014-11-06,972.777
2014-11-07,975.049
2014-11-10,975.669
2014-11-11,975.572
2014-11-12,981.689
2014-11-13,983.297
2014-11-14,986.392
2014-11-17,958.796
2014-11-18,980.26
2014-11-19,974.126
2014-11-20,971.682
2014-11-21,979.177
2014-11-24,972.313
2014-11-25,983.046
2014-11-26,984.016
2014-11-27,973.876
2014-11-28,978.314
2014-12-01,991.878
2014-12-02,990.692
2014-12-03,987.075
2014-12-04,992.54
2014-12-05,980.794
2014-12-08,984.98
2014-12-09,990.462
2014-12-10,974.402
2014-12-11,966.218
2014-12-12,979.014
2014-12-15,969.049
2014-12-16,960.174
2014-12-17,957.569
2014-12-18,964.446
2014-12-19,977.644
2014-12-22,973.107
2014-12-23,966.778
2014-12-24,977.056
2014-12-25,973.616
2014-12-26,984.206
2014-12-29,980.869
2014-12-30,979.619
2014-12-31,975.37
2015-01-01,975.37
2015-01-02,972.855
2015-01-05,976.856
2015-01-06,956.764
2015-01-07,948.229
2015-01-08,961.166
2015-01-09,965.472
2015-01-12,967.262
2015-01-13,967.144
2015-01-14,969.237
2015-01-15,984.947
2015-01-16,967.92
2015-01-19,975.653
2015-01-20,984.348
2015-01-21,986.539
2015-01-22,982.151
2015-01-23,989.097
2015-01-26,984.497
2015-01-27,1009.213
2015-01-28,1011.801
2015-01-29,1000.326
2015-01-30,1010.687
2015-02-02,1005.064
2015-02-03,988.823
2015-02-04,1001.34
2015-02-05,993.599
2015-02-06,983.929
2015-02-09,991.687
2015-02-10,987.014
2015-02-11,977.954
2015-02-12,1002.199
2015-02-13,1002.549
2015-02-16,1005.394
2015-02-17,1006.583
2015-02-18,1019.104
2015-02-19,1030.841
2015-02-20,1038.981
2015-02-23,1043.692
2015-02-24,1042.773
2015-02-25,1048.201
2015-02-26,1051.181
2015-02-27,1056.894
2015-03-02,1052.778
2015-03-03,1059.733
2015-03-04,1052.672
2015-03-05,1050.848
2015-03-06,1053.23
2015-03-09,1048.861
2015-03-10,1047.797
2015-03-11,1048.262
2015-03-12,1063.049
2015-03-13,1070.858
2015-03-16,1070.078
2015-03-17,1077.756
2015-03-18,1089.325
2015-03-19,1084.678
2015-03-20,1096.034
2015-03-23,1105.659
2015-03-24,1100.336
2015-03-25,1110.091
2015-03-26,1094.21
2015-03-27,1089.67
2015-03-30,1088.826
2015-03-31,1085.912
2015-04-01,1075.068
2015-04-02,1089.148
2015-04-03,1098.716
2015-04-06,1106.323
2015-04-07,1102.278
2015-04-08,1115.512
2015-04-09,1115.516
2015-04-10,1115.266
2015-04-13,1110.906
2015-04-14,1125.188
2015-04-15,1117.146
2015-04-16,1118.083
2015-04-17,1101.316
2015-04-20,1094.169
2015-04-21,1109.086
2015-04-22,1111.573
2015-04-23,1112.313
2015-04-24,1117.107
2015-04-27,1116.708
2015-04-28,1122.995
2015-04-29,1121.721
2015-04-30,1095.902
2015-05-01,1084.066
2015-05-04,1083.705
2015-05-05,1085.059
2015-05-06,1090.786
2015-05-07,1083.064
2015-05-08,1086.099
2015-05-11,1094.072
2015-05-12,1097.84
2015-05-13,1112.768
2015-05-14,1105.651
2015-05-15,1115.668
2015-05-18,1120.478
2015-05-19,1121.017
2015-05-20,1126.341
2015-05-21,1125.627
2015-05-22,1125.123
2015-05-25,1128.636
2015-05-26,1112.573
2015-05-27,1106.415
2015-05-28,1105.385
2015-05-29,1109.498
2015-06-01,1111.423
2015-06-02,1118.383
2015-06-03,1111.957
2015-06-04,1111.65
