Date,JAPAN SMID CAP SMID (Small+Mid Cap)
2010-08-25,737.093
2010-08-26,740.474
2010-08-27,747.585
2010-08-30,758.776
2010-08-31,742.993
2010-09-01,744.032
2010-09-02,753.171
2010-09-03,756.964
2010-09-06,772.593
2010-09-07,772.791
2010-09-08,758.457
2010-09-09,765.937
2010-09-10,766.438
2010-09-13,773.506
2010-09-14,778.194
2010-09-15,764.483
2010-09-16,760.139
2010-09-17,766.698
2010-09-20,767.637
2010-09-21,768.586
2010-09-22,773.88
2010-09-23,775.579
2010-09-24,768.27
2010-09-27,776.676
2010-09-28,780.258
2010-09-29,790.547
2010-09-30,776.761
2010-10-01,778.295
2010-10-04,769.185
2010-10-05,779.959
2010-10-06,791.481
2010-10-07,799.629
2010-10-08,797.382
2010-10-11,795.196
2010-10-12,778.464
2010-10-13,778.643
2010-10-14,792.626
2010-10-15,782.436
2010-10-18,788.367
2010-10-19,784.996
2010-10-20,785.488
2010-10-21,779.449
2010-10-22,781.762
2010-10-25,785.47
2010-10-26,776.486
2010-10-27,774.378
2010-10-28,774.685
2010-10-29,778.536
2010-11-01,772.997
2010-11-02,769.898
2010-11-03,764.177
2010-11-04,783.852
2010-11-05,792.465
2010-11-08,800.429
2010-11-09,802.731
2010-11-10,791.681
2010-11-11,797.219
2010-11-12,792.202
2010-11-15,789.593
2010-11-16,782.06
2010-11-17,786.21
2010-11-18,797.411
2010-11-19,799.152
2010-11-22,806.631
2010-11-23,811.639
2010-11-24,802.295
2010-11-25,805.158
2010-11-26,797.796
2010-11-29,800.754
2010-11-30,793.795
2010-12-01,793.484
2010-12-02,807.174
2010-12-03,821.856
2010-12-06,827.534
2010-12-07,822.847
2010-12-08,820.073
2010-12-09,824.75
2010-12-10,822.433
2010-12-13,836.067
2010-12-14,843.692
2010-12-15,841.673
2010-12-16,838.147
2010-12-17,839.858
2010-12-20,839.676
2010-12-21,844.642
2010-12-22,844.752
2010-12-23,848.922
2010-12-24,845.433
2010-12-27,848.872
2010-12-28,856.79
2010-12-29,864.514
2010-12-30,860.822
2010-12-31,867.615
2011-01-03,861.349
2011-01-04,872.012
2011-01-05,859.955
2011-01-06,870.7
2011-01-07,874.507
2011-01-10,877.203
2011-01-11,872.69
2011-01-12,873.29
2011-01-13,884.631
2011-01-14,879.175
2011-01-17,880.465
2011-01-18,882.116
2011-01-19,895.204
2011-01-20,877.017
2011-01-21,864.725
2011-01-24,872.582
2011-01-25,884.445
2011-01-26,881.246
2011-01-27,879.37
2011-01-28,878.456
2011-01-31,874.38
2011-02-01,884.037
2011-02-02,894.068
2011-02-03,889.887
2011-02-04,895.842
2011-02-07,897.607
2011-02-08,903.442
2011-02-09,894.615
2011-02-10,889.085
2011-02-11,886.952
2011-02-14,894.858
2011-02-15,893.933
2011-02-16,894.787
2011-02-17,904.619
2011-02-18,905.127
2011-02-21,907.157
2011-02-22,895.233
2011-02-23,892.444
2011-02-24,886.326
2011-02-25,894.754
2011-02-28,904.574
2011-03-01,913.016
2011-03-02,897.799
2011-03-03,897.178
2011-03-04,902.725
2011-03-07,894.438
2011-03-08,884.989
2011-03-09,888.465
2011-03-10,872.103
2011-03-11,871.097
2011-03-14,803.742
2011-03-15,723.856
2011-03-16,782.801
2011-03-17,801.349
2011-03-18,802.8
2011-03-21,802.899
2011-03-22,841.37
2011-03-23,835.068
2011-03-24,833.379
2011-03-25,831.988
2011-03-28,827.395
2011-03-29,827.036
2011-03-30,838.989
2011-03-31,846.584
2011-04-01,823.23
2011-04-04,824.149
2011-04-05,805.108
2011-04-06,788.397
2011-04-07,788.578
2011-04-08,800.6
2011-04-11,804.512
2011-04-12,800.423
2011-04-13,801.763
2011-04-14,815.421
2011-04-15,812.16
2011-04-18,820.919
2011-04-19,811.606
2011-04-20,819.192
2011-04-21,829.756
2011-04-22,830.955
2011-04-25,827.433
2011-04-26,824.512
2011-04-27,819.996
2011-04-28,846.603
2011-04-29,849.942
2011-05-02,862.618
2011-05-03,865.073
2011-05-04,867.057
2011-05-05,874.375
2011-05-06,862.573
2011-05-09,856.69
2011-05-10,861.974
2011-05-11,857.603
2011-05-12,854.299
2011-05-13,842.649
2011-05-16,831.474
2011-05-17,823.104
2011-05-18,834.071
2011-05-19,824.193
2011-05-20,824.411
2011-05-23,814.035
2011-05-24,811.145
2011-05-25,809.292
2011-05-26,824.294
2011-05-27,827.501
2011-05-30,829.762
2011-05-31,838.72
2011-06-01,845.197
2011-06-02,833.4
2011-06-03,827.236
2011-06-06,825.208
2011-06-07,830.466
2011-06-08,835.538
2011-06-09,832.9
2011-06-10,835.682
2011-06-13,833.121
2011-06-14,838.4
2011-06-15,838.069
2011-06-16,827.437
2011-06-17,824.84
2011-06-20,826.94
2011-06-21,837.487
2011-06-22,852.782
2011-06-23,843.659
2011-06-24,850.429
2011-06-27,839.015
2011-06-28,845.883
2011-06-29,856.439
2011-06-30,864.562
2011-07-01,864.998
2011-07-04,873.457
2011-07-05,870.879
2011-07-06,878.597
2011-07-07,875.314
2011-07-08,884.956
2011-07-11,886.506
2011-07-12,886.869
2011-07-13,895.453
2011-07-14,890.181
2011-07-15,895.192
2011-07-18,894.57
2011-07-19,894.097
2011-07-20,899.314
2011-07-21,901.889
2011-07-22,910.498
2011-07-25,906.607
2011-07-26,911.901
2011-07-27,906.367
2011-07-28,896.771
2011-07-29,897.926
2011-08-01,918.013
2011-08-02,902.994
2011-08-03,888.749
2011-08-04,865.206
2011-08-05,845.639
2011-08-08,832.884
2011-08-09,828.149
2011-08-10,845.119
2011-08-11,841.624
2011-08-12,838.709
2011-08-15,847.99
2011-08-16,851.851
2011-08-17,853.726
2011-08-18,843.228
2011-08-19,829.998
2011-08-22,812.645
2011-08-23,825.865
2011-08-24,817.094
2011-08-25,818.655
2011-08-26,831.394
2011-08-29,835.952
2011-08-30,849.26
2011-08-31,854.387
2011-09-01,853.769
2011-09-02,848.261
2011-09-05,834.047
2011-09-06,816.446
2011-09-07,827.09
2011-09-08,830.81
2011-09-09,823.915
2011-09-12,816.586
2011-09-13,828.749
2011-09-14,818.141
2011-09-15,830.103
2011-09-16,846.584
2011-09-19,851.792
2011-09-20,834.776
2011-09-21,835.329
2011-09-22,826.582
2011-09-23,827.124
2011-09-26,808.927
2011-09-27,827.275
2011-09-28,848.637
2011-09-29,858.319
2011-09-30,856.06
2011-10-03,847.119
2011-10-04,835.308
2011-10-05,818.757
2011-10-06,832.082
2011-10-07,835.176
2011-10-10,835.503
2011-10-11,847.873
2011-10-12,838.845
2011-10-13,849.099
2011-10-14,829.091
2011-10-17,848.275
2011-10-18,838.005
2011-10-19,838.265
2011-10-20,830.941
2011-10-21,837.606
2011-10-24,849.867
2011-10-25,844.427
2011-10-26,840.917
2011-10-27,855.424
2011-10-28,860.31
2011-10-31,831.736
2011-11-01,819.673
2011-11-02,808.475
2011-11-03,809.149
2011-11-04,819.759
2011-11-07,819.268
2011-11-08,809.718
2011-11-09,820.239
2011-11-10,805.277
2011-11-11,807.906
2011-11-14,815.576
2011-11-15,808.9
2011-11-16,799.43
2011-11-17,803.24
2011-11-18,799.705
2011-11-21,797.675
2011-11-22,797.391
2011-11-23,793.12
2011-11-24,782.892
2011-11-25,775.961
2011-11-28,778.913
2011-11-29,797.098
2011-11-30,799.558
2011-12-01,805.79
2011-12-02,809.155
2011-12-05,816.828
2011-12-06,802.988
2011-12-07,816.363
2011-12-08,815.669
2011-12-09,809.69
2011-12-12,816.706
2011-12-13,810.934
2011-12-14,803.57
2011-12-15,793.269
2011-12-16,794.424
2011-12-19,786.341
2011-12-20,793.846
2011-12-21,798.087
2011-12-22,791.908
2011-12-23,791.807
2011-12-26,794.238
2011-12-27,795.484
2011-12-28,792.832
2011-12-29,796.553
2011-12-30,813.516
2012-01-02,813.516
2012-01-03,815.53
2012-01-04,828.29
2012-01-05,817.32
2012-01-06,809.591
2012-01-09,812.383
2012-01-10,814.418
2012-01-11,815.389
2012-01-12,809.567
2012-01-13,814.065
2012-01-16,810.713
2012-01-17,816.256
2012-01-18,820.436
2012-01-19,821.854
2012-01-20,831.476
2012-01-23,835.167
2012-01-24,825.548
2012-01-25,829.265
2012-01-26,836.315
2012-01-27,840.5
2012-01-30,842.326
2012-01-31,845.103
2012-02-01,851.159
2012-02-02,852.767
2012-02-03,844.463
2012-02-06,851.087
2012-02-07,848.933
2012-02-08,855.757
2012-02-09,852.228
2012-02-10,844.836
2012-02-13,849.311
2012-02-14,844.263
2012-02-15,855.564
2012-02-16,846.297
2012-02-17,848.09
2012-02-20,849.606
2012-02-21,847.08
2012-02-22,853.129
2012-02-23,861.717
2012-02-24,859.367
2012-02-27,863.649
2012-02-28,866.754
2012-02-29,856.919
2012-03-01,851.659
2012-03-02,855.344
2012-03-05,852.808
2012-03-06,858.196
2012-03-07,856.869
2012-03-08,861.229
2012-03-09,861.115
2012-03-12,859.649
2012-03-13,852.807
2012-03-14,848.941
2012-03-15,857.765
2012-03-16,860.242
2012-03-19,861.719
2012-03-20,858.37
2012-03-21,852.263
2012-03-22,865.71
2012-03-23,861.025
2012-03-26,854.318
2012-03-27,869.188
2012-03-28,872.564
2012-03-29,879.133
2012-03-30,878.202
2012-04-02,878.231
2012-04-03,871.079
2012-04-04,854.917
2012-04-05,851.206
2012-04-06,846.185
2012-04-09,847.052
2012-04-10,850.444
2012-04-11,844.174
2012-04-12,848.845
2012-04-13,853.376
2012-04-16,850.209
2012-04-17,848.102
2012-04-18,857.939
2012-04-19,848.196
2012-04-20,848.231
2012-04-23,851.316
2012-04-24,845.507
2012-04-25,849.481
2012-04-26,858.116
2012-04-27,854.692
2012-04-30,861.168
2012-05-01,848.688
2012-05-02,855.421
2012-05-03,853.292
2012-05-04,858.634
2012-05-07,835.301
2012-05-08,841.871
2012-05-09,830.407
2012-05-10,828.333
2012-05-11,817.743
2012-05-14,813.089
2012-05-15,801.155
2012-05-16,787.41
2012-05-17,803.609
2012-05-18,785.193
2012-05-21,785.961
2012-05-22,786.864
2012-05-23,780.01
2012-05-24,778.691
2012-05-25,775.358
2012-05-28,771.446
2012-05-29,779.547
2012-05-30,781.196
2012-05-31,785.636
2012-06-01,773.733
2012-06-04,759.092
2012-06-05,769.678
2012-06-06,775.216
2012-06-07,781.979
2012-06-08,768.84
2012-06-11,782.375
2012-06-12,777.701
2012-06-13,780.661
2012-06-14,779.906
2012-06-15,786.227
2012-06-18,798.849
2012-06-19,793.309
2012-06-20,802.902
2012-06-21,800.628
2012-06-22,795.495
2012-06-25,800.029
2012-06-26,796.623
2012-06-27,802.945
2012-06-28,817.873
2012-06-29,824.624
2012-07-02,828.995
2012-07-03,830.226
2012-07-04,831.608
2012-07-05,827.569
2012-07-06,828.053
2012-07-09,821.151
2012-07-10,818.162
2012-07-11,813.577
2012-07-12,809.529
2012-07-13,812.969
2012-07-16,817.822
2012-07-17,810.966
2012-07-18,806.167
2012-07-19,815.052
2012-07-20,803.192
2012-07-23,790.285
2012-07-24,791.08
2012-07-25,779.859
2012-07-26,790.118
2012-07-27,794.621
2012-07-30,805.625
2012-07-31,809.811
2012-08-01,801.332
2012-08-02,802.437
2012-08-03,787.984
2012-08-06,802.116
2012-08-07,805.224
2012-08-08,814.114
2012-08-09,814.88
2012-08-10,816.974
2012-08-13,815.7
2012-08-14,817.775
2012-08-15,814.033
2012-08-16,817.541
2012-08-17,821.37
2012-08-20,822.806
2012-08-21,824.359
2012-08-22,823.105
2012-08-23,834.359
2012-08-24,825.337
2012-08-27,824.026
2012-08-28,816.792
2012-08-29,818.303
2012-08-30,813.796
2012-08-31,806.456
2012-09-03,805.044
2012-09-04,800.499
2012-09-05,792.894
2012-09-06,784.669
2012-09-07,806.632
2012-09-10,805.238
2012-09-11,805.413
2012-09-12,815.838
2012-09-13,823.602
2012-09-14,821.628
2012-09-17,816.52
2012-09-18,821.536
2012-09-19,830.391
2012-09-20,820.772
2012-09-21,825.289
2012-09-24,828.342
2012-09-25,835.216
2012-09-26,831.747
2012-09-27,834.978
2012-09-28,827.254
2012-10-01,816.321
2012-10-02,811.721
2012-10-03,800.957
2012-10-04,809.624
2012-10-05,812.072
2012-10-08,817.631
2012-10-09,809.31
2012-10-10,796.077
2012-10-11,790.185
2012-10-12,797.847
2012-10-15,797.978
2012-10-16,805.663
2012-10-17,815.69
2012-10-18,819.889
2012-10-19,819.734
2012-10-22,816.704
2012-10-23,814.662
2012-10-24,809.419
2012-10-25,814.716
2012-10-26,813.081
2012-10-29,812.935
2012-10-30,808.183
2012-10-31,810.957
2012-11-01,813.494
2012-11-02,818.31
2012-11-05,816.053
2012-11-06,809.512
2012-11-07,811.2
2012-11-08,802.936
2012-11-09,801.437
2012-11-12,792.83
2012-11-13,792.929
2012-11-14,787.71
2012-11-15,793.135
2012-11-16,800.548
2012-11-19,810.242
2012-11-20,805.127
2012-11-21,803.14
2012-11-22,810.043
2012-11-23,811.764
2012-11-26,817.075
2012-11-27,819.574
2012-11-28,813.858
2012-11-29,818.973
2012-11-30,816.536
2012-12-03,818.994
2012-12-04,825.411
2012-12-05,821.233
2012-12-06,828.32
2012-12-07,828.99
2012-12-10,828.081
2012-12-11,825.396
2012-12-12,824.498
2012-12-13,823.408
2012-12-14,827.229
2012-12-17,832.592
2012-12-18,835.832
2012-12-19,850.564
2012-12-20,850.304
2012-12-21,849.437
2012-12-24,842.675
2012-12-25,846.873
2012-12-26,851.026
2012-12-27,854.094
2012-12-28,855.566
2012-12-31,851.905
2013-01-01,851.905
2013-01-02,845.015
2013-01-03,848.226
2013-01-04,860.936
2013-01-07,858.658
2013-01-08,856.18
2013-01-09,856.638
2013-01-10,861.621
2013-01-11,861.276
2013-01-14,859.635
2013-01-15,871.477
2013-01-16,858.945
2013-01-17,848.595
2013-01-18,862.193
2013-01-21,861.387
2013-01-22,869.408
2013-01-23,858.097
2013-01-24,852.626
2013-01-25,858.965
2013-01-28,859.641
2013-01-29,861.51
2013-01-30,869.694
2013-01-31,873.834
2013-02-01,863.034
2013-02-04,867.074
2013-02-05,847.442
2013-02-06,868.192
2013-02-07,873.45
2013-02-08,868.181
2013-02-11,861.723
2013-02-12,869.995
2013-02-13,853.916
2013-02-14,858.288
2013-02-15,841.649
2013-02-18,857.868
2013-02-19,866.051
2013-02-20,874.493
2013-02-21,877.929
2013-02-22,876.624
2013-02-25,885.475
2013-02-26,896.118
2013-02-27,891.997
2013-02-28,903.512
2013-03-01,900.24
2013-03-04,910.908
2013-03-05,907.469
2013-03-06,918.084
2013-03-07,907.056
2013-03-08,903.193
2013-03-11,916.696
2013-03-12,912.023
2013-03-13,909.872
2013-03-14,918.639
2013-03-15,943.997
2013-03-18,930.747
2013-03-19,946.168
2013-03-20,939.678
2013-03-21,957.806
2013-03-22,949.558
2013-03-25,959.85
2013-03-26,960.901
2013-03-27,971.504
2013-03-28,967.148
2013-03-29,969.409
2013-04-01,936.973
2013-04-02,927.634
2013-04-03,949.592
2013-04-04,936.852
2013-04-05,952.65
2013-04-08,966.265
2013-04-09,963.757
2013-04-10,970.806
2013-04-11,979.681
2013-04-12,989.75
2013-04-15,989.615
2013-04-16,983.242
2013-04-17,1001.307
2013-04-18,985.488
2013-04-19,982.657
2013-04-22,1002.444
2013-04-23,1005.568
2013-04-24,1022.688
2013-04-25,1027.684
2013-04-26,1033.455
2013-04-29,1028.507
2013-04-30,1048.465
2013-05-01,1044.876
2013-05-02,1034.119
2013-05-03,1024.503
2013-05-06,1020.686
2013-05-07,1054.006
2013-05-08,1062.349
2013-05-09,1045.855
2013-05-10,1038.866
2013-05-13,1046.823
2013-05-14,1046.824
2013-05-15,1045.449
2013-05-16,1044.494
2013-05-17,1049.425
2013-05-20,1071.845
2013-05-21,1072.173
2013-05-22,1061.888
2013-05-23,1002.356
2013-05-24,1017.602
2013-05-27,988.91
2013-05-28,983.149
2013-05-29,1012.62
2013-05-30,971.96
2013-05-31,976.062
2013-06-03,958.859
2013-06-04,971.434
2013-06-05,951.486
2013-06-06,932.16
2013-06-07,929.293
2013-06-10,960.24
2013-06-11,971.9
2013-06-12,982.026
2013-06-13,952.386
2013-06-14,961.459
2013-06-17,990.042
2013-06-18,982.61
2013-06-19,1002.533
2013-06-20,958.315
2013-06-21,969.494
2013-06-24,965.169
2013-06-25,953.774
2013-06-26,940.731
2013-06-27,955.998
2013-06-28,982.005
2013-07-01,992.121
2013-07-02,1003.196
2013-07-03,1011.401
2013-07-04,1007.465
2013-07-05,1012.231
2013-07-08,999.56
2013-07-09,1015.561
2013-07-10,1023.305
2013-07-11,1038.567
2013-07-12,1038.55
2013-07-15,1033.871
2013-07-16,1046.909
2013-07-17,1042.357
2013-07-18,1042.085
2013-07-19,1031.692
2013-07-22,1046.915
2013-07-23,1046.54
2013-07-24,1039.663
2013-07-25,1034.113
2013-07-26,1025.221
2013-07-29,992.875
2013-07-30,1012.387
2013-07-31,992.697
2013-08-01,1008.115
2013-08-02,1041.203
2013-08-05,1035.945
2013-08-06,1054.301
2013-08-07,1034.057
2013-08-08,1027.126
2013-08-09,1023.868
2013-08-12,1012.924
2013-08-13,1016.29
2013-08-14,1029.104
2013-08-15,1015.845
2013-08-16,1011.957
2013-08-19,1014.855
2013-08-20,1005.977
2013-08-21,995.759
2013-08-22,983.865
2013-08-23,1000.181
2013-08-26,997.953
2013-08-27,1006.171
2013-08-28,982.415
2013-08-29,977.817
2013-08-30,973.403
2013-09-02,972.223
2013-09-03,991.925
2013-09-04,1000.156
2013-09-05,995.023
2013-09-06,996.133
2013-09-09,1016.284
2013-09-10,1023.325
2013-09-11,1028.725
2013-09-12,1034.452
2013-09-13,1035.382
2013-09-16,1041.094
2013-09-17,1035.697
2013-09-18,1048.103
2013-09-19,1063.527
2013-09-20,1062.549
2013-09-23,1072.562
2013-09-24,1070.19
2013-09-25,1065.082
2013-09-26,1079.96
2013-09-27,1087.909
2013-09-30,1075.11
2013-10-01,1071.53
2013-10-02,1060.462
2013-10-03,1056.054
2013-10-04,1050.196
2013-10-07,1032.285
2013-10-08,1039.561
2013-10-09,1052.715
2013-10-10,1051.236
2013-10-11,1068.236
2013-10-14,1070.305
2013-10-15,1066.388
2013-10-16,1062.987
2013-10-17,1084.043
2013-10-18,1086.493
2013-10-21,1090.152
2013-10-22,1089.604
2013-10-23,1082.932
2013-10-24,1089.779
2013-10-25,1071.265
2013-10-28,1081.703
2013-10-29,1072.828
2013-10-30,1078.793
2013-10-31,1070.622
2013-11-01,1049.741
2013-11-04,1051.604
2013-11-05,1052.378
2013-11-06,1058.783
2013-11-07,1046.933
2013-11-08,1040.541
2013-11-11,1042.744
2013-11-12,1055.884
2013-11-13,1056.142
2013-11-14,1063.295
2013-11-15,1077.105
2013-11-18,1080.065
2013-11-19,1075.09
2013-11-20,1076.641
2013-11-21,1073.506
2013-11-22,1071.741
2013-11-25,1074.545
2013-11-26,1075.105
2013-11-27,1061.811
2013-11-28,1069.757
2013-11-29,1068.866
2013-12-02,1065.623
2013-12-03,1073.049
2013-12-04,1055.544
2013-12-05,1051.873
2013-12-06,1048.263
2013-12-09,1059.538
2013-12-10,1062.691
2013-12-11,1061.218
2013-12-12,1048.665
2013-12-13,1042.888
2013-12-16,1030.197
2013-12-17,1042.328
2013-12-18,1048.101
2013-12-19,1043.504
2013-12-20,1045.067
2013-12-23,1046.072
2013-12-24,1037.938
2013-12-25,1038.689
2013-12-26,1055.006
2013-12-27,1062.95
2013-12-30,1075.265
2013-12-31,1074.549
2014-01-01,1074.549
2014-01-02,1075.367
2014-01-03,1081.028
2014-01-06,1075.963
2014-01-07,1065.826
2014-01-08,1082.174
2014-01-09,1077.056
2014-01-10,1085.829
2014-01-13,1094.023
2014-01-14,1068.668
2014-01-15,1080.582
2014-01-16,1083.477
2014-01-17,1089.259
2014-01-20,1090.223
2014-01-21,1088.911
2014-01-22,1092.308
2014-01-23,1086.764
2014-01-24,1084.136
2014-01-27,1052.858
2014-01-28,1046.081
2014-01-29,1083.417
2014-01-30,1051.615
2014-01-31,1056.953
2014-02-03,1043.493
2014-02-04,987.223
2014-02-05,1003.687
2014-02-06,1000.444
2014-02-07,1018.287
2014-02-10,1032.431
2014-02-11,1028.851
2014-02-12,1040.301
2014-02-13,1028.084
2014-02-14,1017.355
2014-02-17,1027.591
2014-02-18,1044.375
2014-02-19,1042.459
2014-02-20,1021.661
2014-02-21,1042.489
2014-02-24,1043.33
2014-02-25,1058.916
2014-02-26,1049.967
2014-02-27,1045.066
2014-02-28,1040.865
2014-03-03,1034.295
2014-03-04,1033.242
2014-03-05,1038.337
2014-03-06,1041.323
2014-03-07,1047.923
2014-03-10,1043.999
2014-03-11,1048.013
2014-03-12,1030.599
2014-03-13,1035.655
2014-03-14,1009.508
2014-03-17,997.417
2014-03-18,1014.299
2014-03-19,1009.188
2014-03-20,983.267
2014-03-21,983.411
2014-03-24,1004.587
2014-03-25,1003.375
2014-03-26,1008.044
2014-03-27,1024.759
2014-03-28,1026.219
2014-03-31,1036.669
2014-04-01,1031.669
2014-04-02,1035.765
2014-04-03,1036.571
2014-04-04,1038.96
2014-04-07,1031.236
2014-04-08,1024.446
2014-04-09,1007.132
2014-04-10,1009.94
2014-04-11,997.435
2014-04-14,992.297
2014-04-15,995.224
2014-04-16,1014.416
2014-04-17,1015.939
2014-04-18,1023.759
2014-04-21,1018.835
2014-04-22,1009.254
2014-04-23,1020.506
2014-04-24,1018.51
2014-04-25,1026.887
2014-04-28,1012.807
2014-04-29,1013.202
2014-04-30,1016.16
2014-05-01,1031.823
2014-05-02,1030.764
2014-05-05,1032.077
2014-05-06,1037.768
2014-05-07,1011.302
2014-05-08,1017.335
2014-05-09,1021.09
2014-05-12,1008.529
2014-05-13,1021.308
2014-05-14,1031.111
2014-05-15,1032.267
2014-05-16,1020.614
2014-05-19,1015.137
2014-05-20,1017.335
2014-05-21,1013.871
2014-05-22,1028.544
2014-05-23,1035.06
2014-05-26,1047.154
2014-05-27,1046.072
2014-05-28,1055.513
2014-05-29,1060.106
2014-05-30,1058.096
2014-06-02,1069.836
2014-06-03,1073.53
2014-06-04,1072.602
2014-06-05,1073.362
2014-06-06,1076.164
2014-06-09,1076.495
2014-06-10,1072.935
2014-06-11,1086.952
2014-06-12,1086.685
2014-06-13,1090.317
2014-06-16,1085.591
2014-06-17,1088.091
2014-06-18,1098.555
2014-06-19,1114.743
2014-06-20,1110.519
2014-06-23,1114.538
2014-06-24,1116.413
2014-06-25,1113.632
2014-06-26,1118.291
2014-06-27,1109.384
2014-06-30,1125.014
2014-07-01,1132.245
2014-07-02,1132.597
2014-07-03,1127.506
2014-07-04,1133.485
2014-07-07,1131.954
2014-07-08,1133.189
2014-07-09,1126.1
2014-07-10,1120.519
2014-07-11,1117.298
2014-07-14,1122.629
2014-07-15,1127.791
2014-07-16,1127.987
2014-07-17,1128.797
2014-07-18,1121.791
2014-07-21,1122.566
2014-07-22,1131.524
2014-07-23,1131.444
2014-07-24,1126.049
2014-07-25,1136.12
2014-07-28,1140.718
2014-07-29,1140.48
2014-07-30,1134.196
2014-07-31,1133.225
2014-08-01,1131.42
2014-08-04,1131.013
2014-08-05,1114.175
2014-08-06,1110.441
2014-08-07,1119.221
2014-08-08,1098.97
2014-08-11,1118.264
2014-08-12,1122.847
2014-08-13,1124.225
2014-08-14,1130.469
2014-08-15,1132.671
2014-08-18,1131.836
2014-08-19,1135.229
2014-08-20,1129.407
2014-08-21,1132.715
2014-08-22,1124.16
2014-08-25,1131.537
2014-08-26,1125.57
2014-08-27,1128.95
2014-08-28,1125.894
2014-08-29,1122.33
2014-09-01,1123.178
2014-09-02,1122.834
2014-09-03,1126.865
2014-09-04,1118.279
2014-09-05,1117.574
2014-09-08,1116.608
2014-09-09,1105.284
2014-09-10,1105.856
2014-09-11,1105.528
2014-09-12,1099.814
2014-09-15,1101.147
2014-09-16,1099.238
2014-09-17,1091.051
2014-09-18,1087.355
2014-09-19,1094.585
2014-09-22,1093.897
2014-09-23,1095.204
2014-09-24,1094.593
2014-09-25,1110.6
2014-09-26,1100.758
2014-09-29,1104.755
2014-09-30,1092.804
2014-10-01,1086.106
2014-10-02,1066.262
2014-10-03,1059.28
2014-10-06,1075.604
2014-10-07,1075.976
2014-10-08,1064.61
2014-10-09,1053.104
2014-10-10,1038.498
2014-10-13,1043.915
2014-10-14,1025.166
2014-10-15,1041.945
2014-10-16,1018.965
2014-10-17,1000.254
2014-10-20,1035.214
2014-10-21,1021.414
2014-10-22,1044.055
2014-10-23,1033.043
2014-10-24,1039.142
2014-10-27,1054.589
2014-10-28,1050.501
2014-10-29,1064.707
2014-10-30,1062.298
2014-10-31,1070.982
2014-11-03,1051.427
2014-11-04,1080.74
2014-11-05,1072.734
2014-11-06,1056.433
2014-11-07,1060.941
2014-11-10,1064.685
2014-11-11,1062.98
2014-11-12,1069.686
2014-11-13,1072.202
2014-11-14,1076.138
2014-11-17,1048.539
2014-11-18,1069.726
2014-11-19,1061.995
2014-11-20,1059.02
2014-11-21,1068.265
2014-11-24,1060.776
2014-11-25,1071.379
2014-11-26,1073.294
2014-11-27,1061.34
2014-11-28,1066.672
2014-12-01,1080.273
2014-12-02,1079.859
2014-12-03,1077.526
2014-12-04,1082.589
2014-12-05,1069.533
2014-12-08,1075.385
2014-12-09,1085.377
2014-12-10,1067.804
2014-12-11,1058.34
2014-12-12,1068.38
2014-12-15,1057.005
2014-12-16,1048.987
2014-12-17,1048.179
2014-12-18,1055.407
2014-12-19,1070.167
2014-12-22,1066.734
2014-12-23,1059.796
2014-12-24,1070.804
2014-12-25,1066.356
2014-12-26,1075.86
2014-12-29,1073.633
2014-12-30,1074.803
2014-12-31,1070.141
2015-01-01,1070.141
2015-01-02,1067.381
2015-01-05,1071.577
2015-01-06,1050.837
2015-01-07,1042.339
2015-01-08,1054.77
2015-01-09,1061.174
2015-01-12,1063.142
2015-01-13,1061.929
2015-01-14,1065.49
2015-01-15,1081.833
2015-01-16,1062.493
2015-01-19,1070.242
2015-01-20,1079.974
2015-01-21,1080.014
2015-01-22,1074.118
2015-01-23,1083.718
2015-01-26,1078.335
2015-01-27,1105.476
2015-01-28,1109.74
2015-01-29,1096.473
2015-01-30,1107.477
2015-02-02,1102.681
2015-02-03,1085.231
2015-02-04,1099.788
2015-02-05,1094.36
2015-02-06,1086.849
2015-02-09,1093.447
2015-02-10,1086.498
2015-02-11,1076.524
2015-02-12,1105.483
2015-02-13,1105.812
2015-02-16,1113.475
2015-02-17,1113.92
2015-02-18,1126.592
2015-02-19,1137.849
2015-02-20,1145.075
2015-02-23,1147.733
2015-02-24,1146.836
2015-02-25,1153.084
2015-02-26,1156.443
2015-02-27,1159.294
2015-03-02,1154.427
2015-03-03,1161.193
2015-03-04,1153.481
2015-03-05,1152.0
2015-03-06,1153.201
2015-03-09,1145.956
2015-03-10,1143.037
2015-03-11,1141.926
2015-03-12,1156.832
2015-03-13,1165.045
2015-03-16,1164.188
2015-03-17,1170.361
2015-03-18,1183.128
2015-03-19,1177.31
2015-03-20,1188.395
2015-03-23,1198.851
2015-03-24,1195.212
2015-03-25,1205.788
2015-03-26,1189.293
2015-03-27,1182.975
2015-03-30,1181.029
2015-03-31,1176.064
2015-04-01,1165.845
2015-04-02,1181.597
2015-04-03,1189.299
2015-04-06,1196.489
2015-04-07,1193.48
2015-04-08,1207.33
2015-04-09,1207.8
2015-04-10,1207.13
2015-04-13,1202.299
2015-04-14,1220.671
2015-04-15,1212.545
2015-04-16,1220.874
2015-04-17,1208.424
2015-04-20,1198.747
2015-04-21,1212.497
2015-04-22,1216.701
2015-04-23,1218.232
2015-04-24,1222.687
2015-04-27,1222.11
2015-04-28,1227.626
2015-04-29,1226.232
2015-04-30,1200.899
2015-05-01,1187.265
2015-05-04,1186.87
2015-05-05,1188.353
