Date,WORLD LARGE CAP Large Cap
2010-09-15,786.994
2010-09-16,785.722
2010-09-17,784.754
2010-09-20,795.203
2010-09-21,793.93
2010-09-22,794.898
2010-09-23,789.986
2010-09-24,803.067
2010-09-27,801.441
2010-09-28,804.075
2010-09-29,803.454
2010-09-30,800.087
2010-10-01,803.765
2010-10-04,797.812
2010-10-05,813.831
2010-10-06,818.785
2010-10-07,819.417
2010-10-08,821.476
2010-10-11,821.75
2010-10-12,820.064
2010-10-13,829.778
2010-10-14,832.628
2010-10-15,830.864
2010-10-18,834.452
2010-10-19,821.691
2010-10-20,830.505
2010-10-21,832.653
2010-10-22,831.032
2010-10-25,835.342
2010-10-26,831.436
2010-10-27,824.65
2010-10-28,830.184
2010-10-29,830.208
2010-11-01,830.857
2010-11-02,838.161
2010-11-03,838.557
2010-11-04,858.721
2010-11-05,859.554
2010-11-08,857.375
2010-11-09,855.819
2010-11-10,850.28
2010-11-11,848.703
2010-11-12,841.155
2010-11-15,840.487
2010-11-16,825.292
2010-11-17,826.594
2010-11-18,839.98
2010-11-19,840.334
2010-11-22,837.125
2010-11-23,822.708
2010-11-24,829.918
2010-11-25,831.008
2010-11-26,821.813
2010-11-29,815.622
2010-11-30,810.464
2010-12-01,826.222
2010-12-02,839.981
2010-12-03,846.213
2010-12-06,844.329
2010-12-07,847.5
2010-12-08,846.149
2010-12-09,849.846
2010-12-10,853.402
2010-12-13,859.64
2010-12-14,861.373
2010-12-15,855.81
2010-12-16,855.839
2010-12-17,853.754
2010-12-20,855.091
2010-12-21,862.917
2010-12-22,864.842
2010-12-23,864.902
2010-12-24,865.579
2010-12-27,864.472
2010-12-28,866.383
2010-12-29,868.73
2010-12-30,866.89
2010-12-31,869.244
2011-01-03,874.501
2011-01-04,875.981
2011-01-05,873.423
2011-01-06,872.633
2011-01-07,870.757
2011-01-10,866.589
2011-01-11,870.773
2011-01-12,882.17
2011-01-13,887.075
2011-01-14,889.721
2011-01-17,888.646
2011-01-18,894.341
2011-01-19,889.842
2011-01-20,881.302
2011-01-21,886.745
2011-01-24,893.417
2011-01-25,892.645
2011-01-26,897.017
2011-01-27,898.648
2011-01-28,885.689
2011-01-31,889.925
2011-02-01,905.075
2011-02-02,907.363
2011-02-03,905.082
2011-02-04,905.778
2011-02-07,910.941
2011-02-08,916.779
2011-02-09,913.844
2011-02-10,910.585
2011-02-11,912.435
2011-02-14,915.019
2011-02-15,915.143
2011-02-16,920.565
2011-02-17,925.806
2011-02-18,927.883
2011-02-21,924.845
2011-02-22,911.794
2011-02-23,906.86
2011-02-24,905.18
2011-02-25,914.104
2011-02-28,921.292
2011-03-01,914.063
2011-03-02,912.012
2011-03-03,921.585
2011-03-04,918.916
2011-03-07,912.598
2011-03-08,914.336
2011-03-09,913.586
2011-03-10,896.281
2011-03-11,897.485
2011-03-14,887.777
2011-03-15,867.933
2011-03-16,859.228
2011-03-17,872.553
2011-03-18,877.237
2011-03-21,890.999
2011-03-22,893.8
2011-03-23,894.22
2011-03-24,902.464
2011-03-25,903.699
2011-03-28,901.053
2011-03-29,903.375
2011-03-30,911.349
2011-03-31,910.231
2011-04-01,914.805
2011-04-04,917.702
2011-04-05,916.074
2011-04-06,920.236
2011-04-07,918.239
2011-04-08,922.793
2011-04-11,921.358
2011-04-12,911.508
2011-04-13,914.7
2011-04-14,913.197
2011-04-15,913.811
2011-04-18,899.774
2011-04-19,904.731
2011-04-20,922.242
2011-04-21,929.748
2011-04-22,929.811
2011-04-25,927.442
2011-04-26,933.879
2011-04-27,937.587
2011-04-28,947.181
2011-04-29,949.991
2011-05-02,952.553
2011-05-03,947.418
2011-05-04,939.854
2011-05-05,928.81
2011-05-06,931.566
2011-05-09,927.428
2011-05-10,935.748
2011-05-11,930.134
2011-05-12,925.916
2011-05-13,920.655
2011-05-16,916.722
2011-05-17,912.364
2011-05-18,920.895
2011-05-19,923.481
2011-05-20,917.111
2011-05-23,902.04
2011-05-24,903.632
2011-05-25,906.722
2011-05-26,911.242
2011-05-27,919.007
2011-05-30,918.685
2011-05-31,930.124
2011-06-01,917.42
2011-06-02,910.228
2011-06-03,907.016
2011-06-06,900.183
2011-06-07,901.519
2011-06-08,895.303
2011-06-09,899.636
2011-06-10,886.479
2011-06-13,887.116
2011-06-14,898.722
2011-06-15,883.734
2011-06-16,877.252
2011-06-17,882.181
2011-06-20,882.882
2011-06-21,896.349
2011-06-22,894.529
2011-06-23,881.928
2011-06-24,877.783
2011-06-27,882.437
2011-06-28,892.632
2011-06-29,904.804
2011-06-30,916.762
2011-07-01,925.419
2011-07-04,928.257
2011-07-05,926.811
2011-07-06,924.345
2011-07-07,931.325
2011-07-08,925.057
2011-07-11,906.07
2011-07-12,900.618
2011-07-13,909.537
2011-07-14,903.58
2011-07-15,904.853
2011-07-18,894.222
2011-07-19,907.299
2011-07-20,912.782
2011-07-21,926.661
2011-07-22,929.779
2011-07-25,924.503
2011-07-26,925.92
2011-07-27,910.259
2011-07-28,906.499
2011-07-29,901.48
2011-08-01,895.743
2011-08-02,877.453
2011-08-03,873.293
2011-08-04,836.878
2011-08-05,827.505
2011-08-08,786.611
2011-08-09,807.531
2011-08-10,782.487
2011-08-11,807.331
2011-08-12,817.103
2011-08-15,833.513
2011-08-16,828.57
2011-08-17,831.866
2011-08-18,796.276
2011-08-19,784.903
2011-08-22,784.861
2011-08-23,803.106
2011-08-24,810.605
2011-08-25,801.114
2011-08-26,806.268
2011-08-29,824.852
2011-08-30,828.034
2011-08-31,838.465
2011-09-01,833.356
2011-09-02,814.162
2011-09-05,799.046
2011-09-06,791.007
2011-09-07,812.545
2011-09-08,809.964
2011-09-09,785.736
2011-09-12,777.559
2011-09-13,785.853
2011-09-14,792.826
2011-09-15,810.297
2011-09-16,814.913
2011-09-19,801.5
2011-09-20,805.924
2011-09-21,788.755
2011-09-22,755.94
2011-09-23,760.266
2011-09-26,770.78
2011-09-27,791.953
2011-09-28,781.1
2011-09-29,786.735
2011-09-30,769.277
2011-10-03,749.743
2011-10-04,749.274
2011-10-05,764.544
2011-10-06,783.517
2011-10-07,785.547
2011-10-10,806.708
2011-10-11,808.619
2011-10-12,820.01
2011-10-13,815.198
2011-10-14,827.243
2011-10-17,817.419
2011-10-18,821.058
2011-10-19,819.75
2011-10-20,814.029
2011-10-21,832.646
2011-10-24,843.796
2011-10-25,832.861
2011-10-26,836.191
2011-10-27,871.219
2011-10-28,873.654
2011-10-31,847.949
2011-11-01,818.334
2011-11-02,828.565
2011-11-03,840.566
2011-11-04,837.549
2011-11-07,839.666
2011-11-08,847.859
2011-11-09,823.828
2011-11-10,823.2
2011-11-11,841.48
2011-11-14,834.143
2011-11-15,831.86
2011-11-16,823.718
2011-11-17,812.859
2011-11-18,809.275
2011-11-21,790.646
2011-11-22,788.063
2011-11-23,771.329
2011-11-24,769.016
2011-11-25,767.758
2011-11-28,791.908
2011-11-29,797.125
2011-11-30,828.437
2011-12-01,828.438
2011-12-02,830.703
2011-12-05,838.759
2011-12-06,835.303
2011-12-07,838.378
2011-12-08,822.854
2011-12-09,831.811
2011-12-12,819.017
2011-12-13,813.098
2011-12-14,799.376
2011-12-15,801.911
2011-12-16,803.934
2011-12-19,796.545
2011-12-20,815.994
2011-12-21,816.274
2011-12-22,822.985
2011-12-23,829.345
2011-12-26,829.753
2011-12-27,830.186
2011-12-28,819.53
2011-12-29,826.367
2011-12-30,829.829
2012-01-02,832.34
2012-01-03,846.712
2012-01-04,845.147
2012-01-05,840.283
2012-01-06,836.579
2012-01-09,837.063
2012-01-10,847.431
2012-01-11,844.969
2012-01-12,846.782
2012-01-13,842.462
2012-01-16,843.607
2012-01-17,850.06
2012-01-18,857.013
2012-01-19,864.623
2012-01-20,866.955
2012-01-23,871.78
2012-01-24,867.967
2012-01-25,872.0
2012-01-26,877.177
2012-01-27,873.535
2012-01-30,868.868
2012-01-31,869.872
2012-02-01,881.161
2012-02-02,882.602
2012-02-03,892.429
2012-02-06,892.424
2012-02-07,896.128
2012-02-08,898.221
2012-02-09,900.285
2012-02-10,890.137
2012-02-13,897.14
2012-02-14,893.446
2012-02-15,894.23
2012-02-16,898.125
2012-02-17,903.843
2012-02-20,909.802
2012-02-21,909.054
2012-02-22,905.158
2012-02-23,908.701
2012-02-24,913.095
2012-02-27,912.031
2012-02-28,915.943
2012-02-29,913.029
2012-03-01,917.175
2012-03-02,912.988
2012-03-05,909.022
2012-03-06,890.64
2012-03-07,894.238
2012-03-08,908.037
2012-03-09,908.76
2012-03-12,907.557
2012-03-13,921.295
2012-03-14,919.96
2012-03-15,926.09
2012-03-16,930.88
2012-03-19,934.483
2012-03-20,928.47
2012-03-21,925.036
2012-03-22,919.66
2012-03-23,922.239
2012-03-26,932.878
2012-03-27,932.218
2012-03-28,926.697
2012-03-29,921.343
2012-03-30,925.828
2012-04-02,934.856
2012-04-03,929.557
2012-04-04,912.43
2012-04-05,911.479
2012-04-06,910.713
2012-04-09,904.674
2012-04-10,890.173
2012-04-11,894.968
2012-04-12,907.003
2012-04-13,895.747
2012-04-16,895.117
2012-04-17,909.573
2012-04-18,907.541
2012-04-19,902.964
2012-04-20,906.166
2012-04-23,894.539
2012-04-24,900.256
2012-04-25,909.758
2012-04-26,915.194
2012-04-27,918.92
2012-04-30,915.92
2012-05-01,917.949
2012-05-02,913.937
2012-05-03,909.507
2012-05-04,896.285
2012-05-07,893.651
2012-05-08,886.714
2012-05-09,880.295
2012-05-10,883.778
2012-05-11,882.027
2012-05-14,869.699
2012-05-15,862.779
2012-05-16,856.857
2012-05-17,848.413
2012-05-18,839.717
2012-05-21,848.436
2012-05-22,854.366
2012-05-23,845.202
2012-05-24,848.434
2012-05-25,846.124
2012-05-28,847.151
2012-05-29,855.142
2012-05-30,841.601
2012-05-31,839.447
2012-06-01,822.628
2012-06-04,821.669
2012-06-05,826.079
2012-06-06,844.492
2012-06-07,849.934
2012-06-08,848.702
2012-06-11,845.879
2012-06-12,851.598
2012-06-13,851.282
2012-06-14,855.698
2012-06-15,864.489
2012-06-18,866.35
2012-06-19,877.15
2012-06-20,878.838
2012-06-21,863.209
2012-06-22,862.567
2012-06-25,850.317
2012-06-26,851.967
2012-06-27,860.41
2012-06-28,859.099
2012-06-29,884.363
2012-07-02,887.868
2012-07-03,895.465
2012-07-04,894.507
2012-07-05,888.748
2012-07-06,880.003
2012-07-09,876.645
2012-07-10,872.923
2012-07-11,873.512
2012-07-12,865.218
2012-07-13,878.214
2012-07-16,878.215
2012-07-17,880.943
2012-07-18,888.177
2012-07-19,894.075
2012-07-20,882.457
2012-07-23,868.981
2012-07-24,862.495
2012-07-25,861.42
2012-07-26,879.715
2012-07-27,895.744
2012-07-30,898.742
2012-07-31,896.76
2012-08-01,895.57
2012-08-02,886.231
2012-08-03,903.989
2012-08-06,909.624
2012-08-07,915.415
2012-08-08,915.762
2012-08-09,917.018
2012-08-10,917.403
2012-08-13,916.29
2012-08-14,917.358
2012-08-15,916.8
2012-08-16,924.392
2012-08-17,925.974
2012-08-20,926.219
2012-08-21,928.666
2012-08-22,924.763
2012-08-23,922.854
2012-08-24,923.593
2012-08-27,924.424
2012-08-28,922.827
2012-08-29,922.004
2012-08-30,914.099
2012-08-31,919.085
2012-09-03,920.446
2012-09-04,915.821
2012-09-05,915.067
2012-09-06,932.844
2012-09-07,942.832
2012-09-10,938.707
2012-09-11,942.879
2012-09-12,946.205
2012-09-13,955.895
2012-09-14,968.281
2012-09-17,965.079
2012-09-18,961.744
2012-09-19,964.769
2012-09-20,960.036
2012-09-21,962.508
2012-09-24,958.514
2012-09-25,955.649
2012-09-26,943.694
2012-09-27,951.364
2012-09-28,944.553
2012-10-01,950.321
2012-10-02,950.755
2012-10-03,950.614
2012-10-04,957.754
2012-10-05,961.895
2012-10-08,955.991
2012-10-09,946.919
2012-10-10,941.136
2012-10-11,943.54
2012-10-12,941.589
2012-10-15,946.595
2012-10-16,958.714
2012-10-17,966.288
2012-10-18,966.085
2012-10-19,953.473
2012-10-22,952.693
2012-10-23,937.261
2012-10-24,936.688
2012-10-25,939.377
2012-10-26,937.602
2012-10-29,935.104
2012-10-30,939.1
2012-10-31,938.122
2012-11-01,945.947
2012-11-02,940.815
2012-11-05,938.951
2012-11-06,944.694
2012-11-07,928.785
2012-11-08,920.184
2012-11-09,920.028
2012-11-12,918.99
2012-11-13,917.228
2012-11-14,906.931
2012-11-15,904.742
2012-11-16,904.21
2012-11-19,924.626
2012-11-20,924.878
2012-11-21,927.178
2012-11-22,931.487
2012-11-23,942.046
2012-11-26,940.563
2012-11-27,938.026
2012-11-28,941.585
2012-11-29,949.576
2012-11-30,949.978
2012-12-03,949.129
2012-12-04,948.869
2012-12-05,949.943
2012-12-06,952.681
2012-12-07,953.833
2012-12-10,954.525
2012-12-11,960.497
2012-12-12,962.41
2012-12-13,959.341
2012-12-14,957.517
2012-12-17,964.65
2012-12-18,973.689
2012-12-19,973.874
2012-12-20,975.797
2012-12-21,968.037
2012-12-24,966.214
2012-12-25,966.726
2012-12-26,964.762
2012-12-27,964.928
2012-12-28,957.981
2012-12-31,966.378
2013-01-01,966.404
2013-01-02,987.668
2013-01-03,985.362
2013-01-04,989.424
2013-01-07,987.164
2013-01-08,984.027
2013-01-09,987.501
2013-01-10,995.985
2013-01-11,998.677
2013-01-14,997.276
2013-01-15,998.738
2013-01-16,996.238
2013-01-17,1001.239
2013-01-18,1002.483
2013-01-21,1003.505
2013-01-22,1006.219
2013-01-23,1006.338
2013-01-24,1008.5
2013-01-25,1014.971
2013-01-28,1013.448
2013-01-29,1019.61
2013-01-30,1018.9
2013-01-31,1015.624
2013-02-01,1023.864
2013-02-04,1011.091
2013-02-05,1015.447
2013-02-06,1017.278
2013-02-07,1012.734
2013-02-08,1018.93
2013-02-11,1015.681
2013-02-12,1021.555
2013-02-13,1022.112
2013-02-14,1020.164
2013-02-15,1016.682
2013-02-18,1018.051
2013-02-19,1026.55
2013-02-20,1020.019
2013-02-21,1007.142
2013-02-22,1014.25
2013-02-25,1006.792
2013-02-26,1003.075
2013-02-27,1012.661
2013-02-28,1016.652
2013-03-01,1014.197
2013-03-04,1016.596
2013-03-05,1027.839
2013-03-06,1029.49
2013-03-07,1031.84
2013-03-08,1034.632
2013-03-11,1039.3
2013-03-12,1038.246
2013-03-13,1035.821
2013-03-14,1043.381
2013-03-15,1046.563
2013-03-18,1036.597
2013-03-19,1033.59
2013-03-20,1039.208
2013-03-21,1033.605
2013-03-22,1038.267
2013-03-25,1034.18
2013-03-26,1038.706
2013-03-27,1036.62
2013-03-28,1040.083
2013-03-29,1039.796
2013-04-01,1035.979
2013-04-02,1042.299
2013-04-03,1035.433
2013-04-04,1033.114
2013-04-05,1030.639
2013-04-08,1036.068
2013-04-09,1041.011
2013-04-10,1055.043
2013-04-11,1062.852
2013-04-12,1058.312
2013-04-15,1041.098
2013-04-16,1046.445
2013-04-17,1033.352
2013-04-18,1028.364
2013-04-19,1034.289
2013-04-22,1037.726
2013-04-23,1049.728
2013-04-24,1054.768
2013-04-25,1060.611
2013-04-26,1060.22
2013-04-29,1068.71
2013-04-30,1073.789
2013-05-01,1067.023
2013-05-02,1069.733
2013-05-03,1079.09
2013-05-06,1078.449
2013-05-07,1085.814
2013-05-08,1094.729
2013-05-09,1089.284
2013-05-10,1089.073
2013-05-13,1090.784
2013-05-14,1097.231
2013-05-15,1101.402
2013-05-16,1099.454
2013-05-17,1103.214
2013-05-20,1107.235
2013-05-21,1108.886
2013-05-22,1104.357
2013-05-23,1090.507
2013-05-24,1090.139
2013-05-27,1087.958
2013-05-28,1093.87
2013-05-29,1087.931
2013-05-30,1089.889
2013-05-31,1074.917
2013-06-03,1076.253
2013-06-04,1077.022
2013-06-05,1060.782
2013-06-06,1063.617
2013-06-07,1074.991
2013-06-10,1077.027
2013-06-11,1070.299
2013-06-12,1066.394
2013-06-13,1071.125
2013-06-14,1070.375
2013-06-17,1079.737
2013-06-18,1084.082
2013-06-19,1077.932
2013-06-20,1041.025
2013-06-21,1039.493
2013-06-24,1024.902
2013-06-25,1033.197
2013-06-26,1043.44
2013-06-27,1050.614
2013-06-28,1048.463
2013-07-01,1055.917
2013-07-02,1056.413
2013-07-03,1053.199
2013-07-04,1059.042
2013-07-05,1059.31
2013-07-08,1066.048
2013-07-09,1074.091
2013-07-10,1077.377
2013-07-11,1094.442
2013-07-12,1095.568
2013-07-15,1097.597
2013-07-16,1097.349
2013-07-17,1099.839
2013-07-18,1105.225
2013-07-19,1107.006
2013-07-22,1112.223
2013-07-23,1111.858
2013-07-24,1111.429
2013-07-25,1110.517
2013-07-26,1109.678
2013-07-29,1104.536
2013-07-30,1104.891
2013-07-31,1103.007
2013-08-01,1114.764
2013-08-02,1121.545
2013-08-05,1118.967
2013-08-06,1117.107
2013-08-07,1111.607
2013-08-08,1117.58
2013-08-09,1116.724
2013-08-12,1114.763
2013-08-13,1117.541
2013-08-14,1117.962
2013-08-15,1104.662
2013-08-16,1105.199
2013-08-19,1100.081
2013-08-20,1098.709
2013-08-21,1091.028
2013-08-22,1096.751
2013-08-23,1104.997
2013-08-26,1102.009
2013-08-27,1087.734
2013-08-28,1085.047
2013-08-29,1085.688
2013-08-30,1079.721
2013-09-02,1086.12
2013-09-03,1089.59
2013-09-04,1097.143
2013-09-05,1098.038
2013-09-06,1101.858
2013-09-09,1111.112
2013-09-10,1120.592
2013-09-11,1125.62
2013-09-12,1124.0
2013-09-13,1124.598
2013-09-16,1133.754
2013-09-17,1134.177
2013-09-18,1144.88
2013-09-19,1153.506
2013-09-20,1146.493
2013-09-23,1142.683
2013-09-24,1140.73
2013-09-25,1139.474
2013-09-26,1142.563
2013-09-27,1141.134
2013-09-30,1132.145
2013-10-01,1139.176
2013-10-02,1137.634
2013-10-03,1131.772
2013-10-04,1135.191
2013-10-07,1127.482
2013-10-08,1118.105
2013-10-09,1116.002
2013-10-10,1135.545
2013-10-11,1143.9
2013-10-14,1147.891
2013-10-15,1144.909
2013-10-16,1153.908
2013-10-17,1165.692
2013-10-18,1174.071
2013-10-21,1175.127
2013-10-22,1183.719
2013-10-23,1177.372
2013-10-24,1182.097
2013-10-25,1182.388
2013-10-28,1184.433
2013-10-29,1187.685
2013-10-30,1186.202
2013-10-31,1179.116
2013-11-01,1176.078
2013-11-04,1180.039
2013-11-05,1177.314
2013-11-06,1184.558
2013-11-07,1171.03
2013-11-08,1177.077
2013-11-11,1180.284
2013-11-12,1178.595
2013-11-13,1181.254
2013-11-14,1189.82
2013-11-15,1196.313
2013-11-18,1198.235
2013-11-19,1194.127
2013-11-20,1190.691
2013-11-21,1194.152
2013-11-22,1199.47
2013-11-25,1199.946
2013-11-26,1198.351
2013-11-27,1200.773
2013-11-28,1203.855
2013-11-29,1203.702
2013-12-02,1198.366
2013-12-03,1192.404
2013-12-04,1186.321
2013-12-05,1181.653
2013-12-06,1192.441
2013-12-09,1196.093
2013-12-10,1193.088
2013-12-11,1183.072
2013-12-12,1174.655
2013-12-13,1173.534
2013-12-16,1181.493
2013-12-17,1176.787
2013-12-18,1193.087
2013-12-19,1197.088
2013-12-20,1202.552
2013-12-23,1210.645
2013-12-24,1212.246
2013-12-25,1212.311
2013-12-26,1217.531
2013-12-27,1223.892
2013-12-30,1224.994
2013-12-31,1228.588
2014-01-01,1228.605
2014-01-02,1216.85
2014-01-03,1217.211
2014-01-06,1213.597
2014-01-07,1218.68
2014-01-08,1220.173
2014-01-09,1217.222
2014-01-10,1223.442
2014-01-13,1216.312
2014-01-14,1220.974
2014-01-15,1227.417
2014-01-16,1226.863
2014-01-17,1225.223
2014-01-20,1225.188
2014-01-21,1226.742
2014-01-22,1228.053
2014-01-23,1219.694
2014-01-24,1196.164
2014-01-27,1186.296
2014-01-28,1190.32
2014-01-29,1184.236
2014-01-30,1187.532
2014-01-31,1180.575
2014-02-03,1161.095
2014-02-04,1159.547
2014-02-05,1161.734
2014-02-06,1177.067
2014-02-07,1191.219
2014-02-10,1194.844
2014-02-11,1208.193
2014-02-12,1210.788
2014-02-13,1214.825
2014-02-14,1220.199
2014-02-17,1222.638
2014-02-18,1227.578
2014-02-19,1223.35
2014-02-20,1224.074
2014-02-21,1226.608
2014-02-24,1232.826
2014-02-25,1233.443
2014-02-26,1230.059
2014-02-27,1233.01
2014-02-28,1238.194
2014-03-03,1223.458
2014-03-04,1240.271
2014-03-05,1241.51
2014-03-06,1247.076
2014-03-07,1243.326
2014-03-10,1240.417
2014-03-11,1237.267
2014-03-12,1233.088
2014-03-13,1222.686
2014-03-14,1214.571
2014-03-17,1224.312
2014-03-18,1232.756
2014-03-19,1227.28
2014-03-20,1225.393
2014-03-21,1224.921
2014-03-24,1220.068
2014-03-25,1227.826
2014-03-26,1227.144
2014-03-27,1227.279
2014-03-28,1233.888
2014-03-31,1242.348
2014-04-01,1249.288
2014-04-02,1252.23
2014-04-03,1251.208
2014-04-04,1244.783
2014-04-07,1232.816
2014-04-08,1236.523
2014-04-09,1245.039
2014-04-10,1231.175
2014-04-11,1218.767
2014-04-14,1224.449
2014-04-15,1226.291
2014-04-16,1239.532
2014-04-17,1242.92
2014-04-18,1243.43
2014-04-21,1245.0
2014-04-22,1251.956
2014-04-23,1249.976
2014-04-24,1251.686
2014-04-25,1244.469
2014-04-28,1246.987
2014-04-29,1254.42
2014-04-30,1258.252
2014-05-01,1260.068
2014-05-02,1258.747
2014-05-05,1259.835
2014-05-06,1254.868
2014-05-07,1256.449
2014-05-08,1259.266
2014-05-09,1256.858
2014-05-12,1265.408
2014-05-13,1268.358
2014-05-14,1267.13
2014-05-15,1258.4
2014-05-16,1260.109
2014-05-19,1261.47
2014-05-20,1255.851
2014-05-21,1262.745
2014-05-22,1266.788
2014-05-23,1270.857
2014-05-26,1274.76
2014-05-27,1277.929
2014-05-28,1276.645
2014-05-29,1282.236
2014-05-30,1283.727
2014-06-02,1285.189
2014-06-03,1284.359
2014-06-04,1285.534
2014-06-05,1291.285
2014-06-06,1297.665
2014-06-09,1299.027
2014-06-10,1299.008
2014-06-11,1296.37
2014-06-12,1292.102
2014-06-13,1293.727
2014-06-16,1293.617
2014-06-17,1294.507
2014-06-18,1301.674
2014-06-19,1310.04
2014-06-20,1309.127
2014-06-23,1308.399
2014-06-24,1302.082
2014-06-25,1302.761
2014-06-26,1301.741
2014-06-27,1304.497
2014-06-30,1305.842
2014-07-01,1314.475
2014-07-02,1316.581
2014-07-03,1322.002
2014-07-04,1321.558
2014-07-07,1315.659
2014-07-08,1306.101
2014-07-09,1309.577
2014-07-10,1301.163
2014-07-11,1302.744
2014-07-14,1311.271
2014-07-15,1307.25
2014-07-16,1315.071
2014-07-17,1302.758
2014-07-18,1309.7
2014-07-21,1306.616
2014-07-22,1314.508
2014-07-23,1317.376
2014-07-24,1318.935
2014-07-25,1312.817
2014-07-28,1313.016
2014-07-29,1310.175
2014-07-30,1307.549
2014-07-31,1287.849
2014-08-01,1281.146
2014-08-04,1284.557
2014-08-05,1275.683
2014-08-06,1272.521
2014-08-07,1266.155
2014-08-08,1270.648
2014-08-11,1278.548
2014-08-12,1276.802
2014-08-13,1284.644
2014-08-14,1289.826
2014-08-15,1288.754
2014-08-18,1298.639
2014-08-19,1304.672
2014-08-20,1305.45
2014-08-21,1310.546
2014-08-22,1305.812
2014-08-25,1313.048
2014-08-26,1315.988
2014-08-27,1317.227
2014-08-28,1312.518
2014-08-29,1315.889
2014-09-01,1315.686
2014-09-02,1314.79
2014-09-03,1318.885
2014-09-04,1316.682
2014-09-05,1318.324
2014-09-08,1313.921
2014-09-09,1305.95
2014-09-10,1308.539
2014-09-11,1309.608
2014-09-12,1304.26
2014-09-15,1303.101
2014-09-16,1308.043
2014-09-17,1310.289
2014-09-18,1316.336
2014-09-19,1314.88
2014-09-22,1304.71
2014-09-23,1297.508
2014-09-24,1303.502
2014-09-25,1287.308
2014-09-26,1292.144
2014-09-29,1287.405
2014-09-30,1285.148
2014-10-01,1271.041
2014-10-02,1262.455
2014-10-03,1268.155
2014-10-06,1271.667
2014-10-07,1257.775
2014-10-08,1267.657
2014-10-09,1252.594
2014-10-10,1233.294
2014-10-13,1223.857
2014-10-14,1220.771
2014-10-15,1207.776
2014-10-16,1205.05
2014-10-17,1221.44
2014-10-20,1230.177
2014-10-21,1248.736
2014-10-22,1245.95
2014-10-23,1255.841
2014-10-24,1261.627
2014-10-27,1260.737
2014-10-28,1273.768
2014-10-29,1275.631
2014-10-30,1278.082
2014-10-31,1292.552
2014-11-03,1285.469
2014-11-04,1284.967
2014-11-05,1291.629
2014-11-06,1292.725
2014-11-07,1292.272
2014-11-10,1298.294
2014-11-11,1299.984
2014-11-12,1298.507
2014-11-13,1300.184
2014-11-14,1300.764
2014-11-17,1299.457
2014-11-18,1309.226
2014-11-19,1306.847
2014-11-20,1307.051
2014-11-21,1316.313
2014-11-24,1318.364
2014-11-25,1320.429
2014-11-26,1325.016
2014-11-27,1322.765
2014-11-28,1319.218
2014-12-01,1312.191
2014-12-02,1317.217
2014-12-03,1319.376
2014-12-04,1317.068
2014-12-05,1318.7
2014-12-08,1309.884
2014-12-09,1305.9
2014-12-10,1288.314
2014-12-11,1289.234
2014-12-12,1270.338
2014-12-15,1254.297
2014-12-16,1254.654
2014-12-17,1267.451
2014-12-18,1293.821
2014-12-19,1301.657
2014-12-22,1306.724
2014-12-23,1306.959
2014-12-24,1308.468
2014-12-25,1308.178
2014-12-26,1311.113
2014-12-29,1313.168
2014-12-30,1304.904
2014-12-31,1296.021
2015-01-01,1296.027
2015-01-02,1292.199
2015-01-05,1266.223
2015-01-06,1253.91
2015-01-07,1260.475
2015-01-08,1285.284
2015-01-09,1276.609
2015-01-12,1271.61
2015-01-13,1272.735
2015-01-14,1262.505
2015-01-15,1260.726
2015-01-16,1270.998
2015-01-19,1275.683
2015-01-20,1278.769
2015-01-21,1285.564
2015-01-22,1298.372
2015-01-23,1296.157
2015-01-26,1299.066
2015-01-27,1292.443
2015-01-28,1279.664
2015-01-29,1283.464
2015-01-30,1270.668
2015-02-02,1284.252
2015-02-03,1300.11
2015-02-04,1300.357
2015-02-05,1309.496
2015-02-06,1304.72
2015-02-09,1300.019
2015-02-10,1308.684
2015-02-11,1305.888
2015-02-12,1320.602
2015-02-13,1329.333
2015-02-16,1329.944
2015-02-17,1331.636
2015-02-18,1333.952
2015-02-19,1335.406
2015-02-20,1341.094
2015-02-23,1342.731
2015-02-24,1346.845
2015-02-25,1348.03
2015-02-26,1346.474
2015-02-27,1345.312
2015-03-02,1348.222
2015-03-03,1342.246
2015-03-04,1337.148
2015-03-05,1339.318
2015-03-06,1322.705
2015-03-09,1323.101
2015-03-10,1300.228
2015-03-11,1298.45
2015-03-12,1312.286
2015-03-13,1305.487
2015-03-16,1321.323
2015-03-17,1318.647
2015-03-18,1332.075
2015-03-19,1329.84
2015-03-20,1347.951
2015-03-23,1350.675
2015-03-24,1346.214
2015-03-25,1334.05
2015-03-26,1325.779
2015-03-27,1326.35
2015-03-30,1336.183
2015-03-31,1323.075
2015-04-01,1321.253
2015-04-02,1329.602
2015-04-03,1330.265
2015-04-06,1340.921
2015-04-07,1341.253
2015-04-08,1342.69
2015-04-09,1347.15
2015-04-10,1353.704
2015-04-13,1348.296
2015-04-14,1353.885
2015-04-15,1357.071
2015-04-16,1359.321
2015-04-17,1346.16
2015-04-20,1355.003
2015-04-21,1356.48
2015-04-22,1360.787
2015-04-23,1365.351
2015-04-24,1371.873
2015-04-27,1373.553
2015-04-28,1375.489
2015-04-29,1369.734
2015-04-30,1356.193
2015-05-01,1363.39
2015-05-04,1366.087
2015-05-05,1352.958
2015-05-06,1352.748
2015-05-07,1350.529
2015-05-08,1370.792
2015-05-11,1366.282
2015-05-12,1363.223
