Date,AUSTRIA IMI GROWTH IMI (Large+Mid+Small Cap)
2015-07-29,422.701
2015-07-30,420.326
2015-07-31,428.744
2015-08-03,430.535
2015-08-04,427.176
2015-08-05,425.253
2015-08-06,424.494
2015-08-07,426.546
2015-08-10,428.32
2015-08-11,427.248
2015-08-12,417.867
2015-08-13,425.18
2015-08-14,425.554
2015-08-17,423.484
2015-08-18,425.256
2015-08-19,425.347
2015-08-20,419.204
2015-08-21,409.213
2015-08-24,402.438
2015-08-25,411.443
2015-08-26,406.266
2015-08-27,412.718
2015-08-28,409.577
2015-08-31,408.514
2015-09-01,401.93
2015-09-02,396.657
2015-09-03,397.351
2015-09-04,389.905
2015-09-07,393.838
2015-09-08,404.095
2015-09-09,406.019
2015-09-10,406.147
2015-09-11,406.227
2015-09-14,404.436
2015-09-15,405.183
2015-09-16,409.515
2015-09-17,409.066
2015-09-18,399.944
2015-09-21,393.242
2015-09-22,384.914
2015-09-23,386.126
2015-09-24,385.109
2015-09-25,387.931
2015-09-28,385.425
2015-09-29,389.136
2015-09-30,391.64
2015-10-01,392.1
2015-10-02,393.677
2015-10-05,398.045
2015-10-06,402.475
2015-10-07,407.508
2015-10-08,407.331
2015-10-09,409.714
2015-10-12,410.638
2015-10-13,401.691
2015-10-14,406.345
2015-10-15,412.009
2015-10-16,415.189
2015-10-19,414.529
2015-10-20,415.299
2015-10-21,420.299
2015-10-22,420.478
2015-10-23,415.955
2015-10-26,416.558
2015-10-27,413.089
2015-10-28,418.269
2015-10-29,412.418
2015-10-30,413.436
2015-11-02,413.034
2015-11-03,409.747
2015-11-04,401.684
2015-11-05,401.915
2015-11-06,418.732
2015-11-09,417.024
2015-11-10,417.797
2015-11-11,419.857
2015-11-12,408.277
2015-11-13,410.697
2015-11-16,408.264
2015-11-17,414.341
2015-11-18,412.924
2015-11-19,420.043
2015-11-20,414.009
2015-11-23,418.121
2015-11-24,412.604
2015-11-25,409.3
2015-11-26,411.965
2015-11-27,411.087
2015-11-30,417.976
2015-12-01,420.933
2015-12-02,423.333
2015-12-03,427.123
2015-12-04,428.836
2015-12-07,432.236
2015-12-08,432.973
2015-12-09,422.877
2015-12-10,423.845
2015-12-11,418.677
2015-12-14,413.151
2015-12-15,415.428
2015-12-16,424.314
2015-12-17,417.172
2015-12-18,411.739
2015-12-21,414.239
2015-12-22,417.427
2015-12-23,419.62
2015-12-24,422.667
2015-12-25,422.667
2015-12-28,421.877
2015-12-29,420.223
2015-12-30,420.439
2015-12-31,418.494
2016-01-01,418.494
2016-01-04,406.441
2016-01-05,404.951
2016-01-06,406.046
2016-01-07,400.432
2016-01-08,392.513
2016-01-11,385.509
2016-01-12,388.671
2016-01-13,389.864
2016-01-14,381.903
2016-01-15,377.553
2016-01-18,369.626
2016-01-19,381.398
2016-01-20,368.427
2016-01-21,368.019
2016-01-22,379.719
2016-01-25,377.001
2016-01-26,375.867
2016-01-27,375.041
2016-01-28,373.08
2016-01-29,376.956
2016-02-01,379.145
2016-02-02,377.295
2016-02-03,375.942
2016-02-04,381.072
2016-02-05,383.135
2016-02-08,361.972
2016-02-09,361.21
2016-02-10,363.655
2016-02-11,355.652
2016-02-12,357.305
2016-02-15,364.393
2016-02-16,360.263
2016-02-17,387.006
2016-02-18,380.379
2016-02-19,381.968
2016-02-22,388.016
2016-02-23,384.177
2016-02-24,379.784
2016-02-25,385.187
2016-02-26,391.009
2016-02-29,392.95
2016-03-01,401.004
2016-03-02,400.638
2016-03-03,403.096
2016-03-04,415.029
2016-03-07,419.082
2016-03-08,422.11
2016-03-09,422.717
2016-03-10,421.612
2016-03-11,427.493
2016-03-14,428.551
2016-03-15,427.592
2016-03-16,427.211
2016-03-17,439.713
2016-03-18,439.37
2016-03-21,438.198
2016-03-22,433.739
2016-03-23,430.87
2016-03-24,421.487
2016-03-25,421.487
2016-03-28,423.432
2016-03-29,424.517
2016-03-30,436.792
2016-03-31,438.004
2016-04-01,438.766
2016-04-04,440.737
2016-04-05,430.572
2016-04-06,434.943
2016-04-07,435.405
2016-04-08,437.761
2016-04-11,441.515
2016-04-12,433.331
2016-04-13,436.099
2016-04-14,445.614
2016-04-15,435.144
2016-04-18,437.27
2016-04-19,446.792
2016-04-20,447.186
2016-04-21,443.891
2016-04-22,441.944
2016-04-25,439.391
2016-04-26,438.8
2016-04-27,440.218
2016-04-28,443.066
2016-04-29,449.029
2016-05-02,448.718
2016-05-03,438.759
2016-05-04,429.262
2016-05-05,425.788
2016-05-06,421.968
2016-05-09,416.092
2016-05-10,419.723
2016-05-11,419.003
2016-05-12,412.701
2016-05-13,408.895
2016-05-16,410.071
2016-05-17,414.087
2016-05-18,410.276
2016-05-19,403.305
2016-05-20,408.286
2016-05-23,409.326
2016-05-24,414.733
2016-05-25,417.421
2016-05-26,418.919
2016-05-27,414.871
2016-05-30,414.86
2016-05-31,415.169
2016-06-01,411.756
2016-06-02,413.258
2016-06-03,414.609
2016-06-06,414.908
2016-06-07,420.38
2016-06-08,418.719
2016-06-09,412.051
2016-06-10,405.327
2016-06-13,398.814
2016-06-14,386.21
2016-06-15,393.458
2016-06-16,379.172
2016-06-17,398.24
2016-06-20,410.456
2016-06-21,406.743
2016-06-22,406.866
2016-06-23,413.872
2016-06-24,375.878
2016-06-27,346.658
2016-06-28,359.302
2016-06-29,367.494
2016-06-30,368.385
2016-07-01,375.1
2016-07-04,368.726
2016-07-05,360.1
2016-07-06,355.874
2016-07-07,361.722
2016-07-08,366.486
2016-07-11,370.759
2016-07-12,380.182
2016-07-13,377.639
2016-07-14,379.068
2016-07-15,375.852
2016-07-18,367.645
2016-07-19,371.145
2016-07-20,373.1
2016-07-21,370.054
2016-07-22,374.602
2016-07-25,376.509
2016-07-26,379.173
2016-07-27,384.917
2016-07-28,386.733
2016-07-29,391.751
2016-08-01,392.551
2016-08-02,389.549
2016-08-03,388.614
2016-08-04,387.768
2016-08-05,383.348
2016-08-08,388.023
2016-08-09,399.704
2016-08-10,401.261
2016-08-11,399.874
2016-08-12,402.239
2016-08-15,402.904
2016-08-16,403.434
2016-08-17,394.26
2016-08-18,402.15
2016-08-19,401.357
2016-08-22,398.585
2016-08-23,403.643
2016-08-24,399.971
2016-08-25,394.654
2016-08-26,399.81
2016-08-29,398.644
2016-08-30,398.789
2016-08-31,390.721
2016-09-01,394.807
2016-09-02,395.905
2016-09-05,398.286
2016-09-06,402.084
2016-09-07,403.686
2016-09-08,406.87
2016-09-09,403.73
2016-09-12,398.752
2016-09-13,398.094
2016-09-14,397.632
2016-09-15,399.184
2016-09-16,394.349
2016-09-19,399.612
2016-09-20,398.02
2016-09-21,400.843
2016-09-22,417.265
2016-09-23,413.53
2016-09-26,414.726
2016-09-27,408.347
2016-09-28,416.733
2016-09-29,424.783
2016-09-30,420.805
2016-10-03,422.366
2016-10-04,419.556
2016-10-05,419.456
2016-10-06,416.448
2016-10-07,412.721
2016-10-10,412.704
2016-10-11,411.032
2016-10-12,406.354
2016-10-13,398.779
2016-10-14,401.582
2016-10-17,404.632
2016-10-18,410.909
2016-10-19,409.888
2016-10-20,409.403
2016-10-21,409.47
2016-10-24,414.359
2016-10-25,414.523
2016-10-26,416.737
2016-10-27,410.88
2016-10-28,409.201
2016-10-31,407.745
2016-11-01,410.776
2016-11-02,404.541
2016-11-03,410.737
2016-11-04,414.362
2016-11-07,412.716
2016-11-08,415.24
2016-11-09,423.058
2016-11-10,426.134
2016-11-11,417.961
2016-11-14,415.416
2016-11-15,416.667
2016-11-16,413.197
2016-11-17,409.518
2016-11-18,405.163
2016-11-21,406.261
2016-11-22,405.716
2016-11-23,400.207
2016-11-24,405.62
2016-11-25,405.946
2016-11-28,402.842
2016-11-29,406.692
2016-11-30,410.682
2016-12-01,410.804
2016-12-02,405.045
2016-12-05,411.694
2016-12-06,418.286
2016-12-07,425.208
2016-12-08,419.126
2016-12-09,414.631
2016-12-12,418.0
2016-12-13,420.222
2016-12-14,414.485
2016-12-15,408.313
2016-12-16,407.645
2016-12-19,404.918
2016-12-20,400.12
2016-12-21,406.309
2016-12-22,408.139
2016-12-23,408.431
2016-12-26,408.431
2016-12-27,408.432
2016-12-28,408.951
2016-12-29,414.147
2016-12-30,412.33
2017-01-02,417.5
2017-01-03,418.617
2017-01-04,423.266
2017-01-05,428.554
2017-01-06,427.624
2017-01-09,426.467
2017-01-10,424.285
2017-01-11,421.491
2017-01-12,430.336
2017-01-13,431.691
2017-01-16,430.728
2017-01-17,427.968
2017-01-18,429.003
2017-01-19,428.945
2017-01-20,436.236
2017-01-23,439.232
2017-01-24,442.103
2017-01-25,451.703
2017-01-26,447.574
2017-01-27,445.838
2017-01-30,440.634
2017-01-31,444.667
2017-02-01,448.746
2017-02-02,449.401
2017-02-03,447.805
2017-02-06,440.584
2017-02-07,440.169
2017-02-08,437.956
2017-02-09,441.956
2017-02-10,445.79
2017-02-13,449.541
2017-02-14,449.672
2017-02-15,453.113
2017-02-16,457.996
2017-02-17,449.441
2017-02-20,452.335
2017-02-21,451.462
2017-02-22,445.643
2017-02-23,449.55
2017-02-24,438.439
2017-02-27,439.404
2017-02-28,441.911
2017-03-01,451.626
2017-03-02,452.003
2017-03-03,447.664
2017-03-06,443.78
2017-03-07,442.746
2017-03-08,447.474
2017-03-09,444.448
2017-03-10,447.092
2017-03-13,447.279
2017-03-14,444.346
2017-03-15,446.207
2017-03-16,453.384
2017-03-17,454.407
2017-03-20,453.238
2017-03-21,456.253
2017-03-22,447.473
2017-03-23,448.534
2017-03-24,449.401
2017-03-27,448.642
2017-03-28,453.665
2017-03-29,449.145
2017-03-30,452.954
2017-03-31,445.047
2017-04-03,452.027
2017-04-04,456.369
2017-04-05,461.208
2017-04-06,460.565
2017-04-07,456.124
2017-04-10,454.427
2017-04-11,452.615
2017-04-12,451.263
2017-04-13,447.182
2017-04-14,447.182
2017-04-17,448.802
2017-04-18,444.315
2017-04-19,447.059
2017-04-20,447.947
2017-04-21,443.015
2017-04-24,469.892
2017-04-25,474.931
2017-04-26,481.355
2017-04-27,474.482
2017-04-28,477.281
2017-05-01,478.508
2017-05-02,481.046
2017-05-03,479.411
2017-05-04,497.127
2017-05-05,503.467
2017-05-08,499.336
2017-05-09,501.216
2017-05-10,495.33
2017-05-11,489.184
2017-05-12,489.892
2017-05-15,495.384
2017-05-16,501.004
2017-05-17,496.203
2017-05-18,486.91
2017-05-19,499.592
2017-05-22,502.189
2017-05-23,505.465
2017-05-24,515.786
2017-05-25,517.123
2017-05-26,518.383
2017-05-29,512.495
2017-05-30,511.536
2017-05-31,509.373
2017-06-01,518.625
2017-06-02,521.624
2017-06-05,520.583
2017-06-06,515.76
2017-06-07,517.168
2017-06-08,515.669
2017-06-09,517.431
2017-06-12,509.77
2017-06-13,515.23
2017-06-14,520.161
2017-06-15,514.234
2017-06-16,507.997
2017-06-19,508.388
2017-06-20,500.035
2017-06-21,505.038
2017-06-22,501.157
2017-06-23,499.997
2017-06-26,501.482
2017-06-27,501.261
2017-06-28,501.653
2017-06-29,497.137
2017-06-30,499.577
2017-07-03,499.094
2017-07-04,499.858
2017-07-05,499.553
2017-07-06,497.87
2017-07-07,492.917
2017-07-10,499.397
2017-07-11,498.606
2017-07-12,507.478
2017-07-13,509.87
2017-07-14,508.791
2017-07-17,511.618
2017-07-18,517.521
2017-07-19,513.605
2017-07-20,515.396
2017-07-21,513.126
2017-07-24,505.358
2017-07-25,508.666
2017-07-26,506.572
2017-07-27,510.041
2017-07-28,509.955
2017-07-31,513.22
2017-08-01,513.965
2017-08-02,510.325
2017-08-03,508.453
2017-08-04,488.297
2017-08-07,484.748
2017-08-08,478.771
2017-08-09,469.697
2017-08-10,463.324
2017-08-11,466.838
2017-08-14,479.154
2017-08-15,476.511
2017-08-16,481.706
2017-08-17,466.694
2017-08-18,460.726
2017-08-21,457.112
2017-08-22,459.001
2017-08-23,457.592
2017-08-24,459.798
2017-08-25,465.676
2017-08-28,459.683
2017-08-29,459.839
2017-08-30,457.011
2017-08-31,459.626
2017-09-01,465.901
2017-09-04,469.738
2017-09-05,472.913
2017-09-06,471.715
2017-09-07,479.349
2017-09-08,481.127
2017-09-11,483.357
2017-09-12,478.925
2017-09-13,477.484
2017-09-14,475.271
2017-09-15,475.131
2017-09-18,479.501
2017-09-19,482.118
2017-09-20,483.216
2017-09-21,482.478
2017-09-22,488.116
2017-09-25,484.906
2017-09-26,478.236
2017-09-27,484.47
2017-09-28,491.321
2017-09-29,494.549
2017-10-02,494.558
2017-10-03,494.286
2017-10-04,494.088
2017-10-05,493.33
2017-10-06,491.641
2017-10-09,495.134
2017-10-10,494.878
2017-10-11,494.357
2017-10-12,498.218
2017-10-13,500.458
2017-10-16,500.701
2017-10-17,493.111
2017-10-18,498.712
2017-10-19,503.509
2017-10-20,501.025
2017-10-23,499.019
2017-10-24,498.842
2017-10-25,495.762
2017-10-26,491.271
2017-10-27,495.651
2017-10-30,504.346
2017-10-31,504.326
2017-11-01,502.897
2017-11-02,517.528
2017-11-03,498.725
2017-11-06,497.056
2017-11-07,495.449
2017-11-08,485.333
2017-11-09,482.374
2017-11-10,483.502
2017-11-13,473.034
2017-11-14,470.513
2017-11-15,464.799
2017-11-16,470.457
2017-11-17,471.366
2017-11-20,471.27
2017-11-21,472.869
2017-11-22,472.641
2017-11-23,470.529
2017-11-24,477.13
2017-11-27,473.211
2017-11-28,476.934
2017-11-29,474.605
2017-11-30,482.265
2017-12-01,477.124
2017-12-04,479.962
2017-12-05,474.629
2017-12-06,468.693
2017-12-07,472.802
2017-12-08,471.258
2017-12-11,477.356
2017-12-12,476.648
2017-12-13,474.35
2017-12-14,476.0
2017-12-15,471.525
2017-12-18,487.751
2017-12-19,489.604
2017-12-20,490.613
2017-12-21,490.472
2017-12-22,488.652
2017-12-25,488.652
2017-12-26,489.932
2017-12-27,491.575
2017-12-28,495.419
2017-12-29,499.096
2018-01-01,499.096
2018-01-02,505.182
2018-01-03,513.702
2018-01-04,525.822
2018-01-05,521.259
2018-01-08,521.044
2018-01-09,520.542
2018-01-10,524.283
2018-01-11,525.18
2018-01-12,530.405
2018-01-15,540.821
2018-01-16,538.974
2018-01-17,547.597
2018-01-18,544.443
2018-01-19,549.012
2018-01-22,556.063
2018-01-23,563.508
2018-01-24,557.955
2018-01-25,559.91
2018-01-26,559.02
2018-01-29,554.438
2018-01-30,550.453
2018-01-31,557.351
2018-02-01,555.347
2018-02-02,546.91
2018-02-05,533.623
2018-02-06,515.702
2018-02-07,534.26
2018-02-08,516.072
2018-02-09,508.208
2018-02-12,511.763
2018-02-13,513.602
2018-02-14,518.253
2018-02-15,524.187
2018-02-16,528.033
2018-02-19,524.926
2018-02-20,521.427
2018-02-21,520.208
2018-02-22,521.524
2018-02-23,521.117
2018-02-26,517.678
2018-02-27,520.27
2018-02-28,522.682
2018-03-01,512.789
2018-03-02,512.731
2018-03-05,508.197
2018-03-06,527.748
2018-03-07,527.987
2018-03-08,532.172
2018-03-09,534.645
2018-03-12,534.598
2018-03-13,531.223
2018-03-14,526.932
2018-03-15,518.886
2018-03-16,522.189
2018-03-19,524.508
2018-03-20,529.047
2018-03-21,531.429
2018-03-22,522.153
2018-03-23,520.749
2018-03-26,523.339
2018-03-27,522.967
2018-03-28,521.524
2018-03-29,520.853
2018-03-30,520.853
2018-04-02,521.319
2018-04-03,516.029
2018-04-04,511.115
2018-04-05,528.026
2018-04-06,518.239
2018-04-09,499.768
2018-04-10,503.923
2018-04-11,499.353
2018-04-12,509.687
2018-04-13,505.11
2018-04-16,500.897
2018-04-17,504.052
2018-04-18,511.849
2018-04-19,515.356
2018-04-20,512.502
2018-04-23,512.279
2018-04-24,513.093
2018-04-25,502.763
2018-04-26,500.601
2018-04-27,496.886
2018-04-30,496.487
2018-05-01,492.686
2018-05-02,498.583
2018-05-03,498.903
2018-05-04,499.243
2018-05-07,503.526
2018-05-08,494.623
2018-05-09,500.472
2018-05-10,501.485
2018-05-11,500.758
2018-05-14,501.687
2018-05-15,505.139
2018-05-16,494.174
2018-05-17,498.21
2018-05-18,491.714
2018-05-21,490.899
2018-05-22,498.465
2018-05-23,487.195
2018-05-24,482.435
2018-05-25,480.51
2018-05-28,476.375
2018-05-29,463.546
2018-05-30,471.667
2018-05-31,474.125
2018-06-01,473.083
2018-06-04,472.159
2018-06-05,462.944
2018-06-06,471.511
2018-06-07,483.499
2018-06-08,477.883
2018-06-11,487.944
2018-06-12,487.553
2018-06-13,482.166
2018-06-14,479.67
2018-06-15,475.293
2018-06-18,467.371
2018-06-19,460.475
2018-06-20,463.757
2018-06-21,462.011
2018-06-22,467.131
2018-06-25,466.763
2018-06-26,466.007
2018-06-27,466.405
2018-06-28,467.662
2018-06-29,474.492
2018-07-02,466.831
2018-07-03,461.508
2018-07-04,467.286
2018-07-05,469.36
2018-07-06,471.879
2018-07-09,474.106
2018-07-10,475.924
2018-07-11,468.283
2018-07-12,469.333
2018-07-13,472.189
2018-07-16,476.466
2018-07-17,473.072
2018-07-18,474.777
2018-07-19,472.633
2018-07-20,478.565
2018-07-23,478.984
2018-07-24,488.009
2018-07-25,490.577
2018-07-26,492.575
2018-07-27,491.884
2018-07-30,493.908
2018-07-31,497.489
2018-08-01,499.353
2018-08-02,494.761
2018-08-03,494.096
2018-08-06,497.053
2018-08-07,504.019
2018-08-08,499.153
2018-08-09,489.684
2018-08-10,475.759
2018-08-13,470.036
2018-08-14,466.732
2018-08-15,464.27
2018-08-16,465.891
2018-08-17,469.22
2018-08-20,468.208
2018-08-21,480.648
2018-08-22,483.75
2018-08-23,480.345
2018-08-24,481.01
2018-08-27,487.63
2018-08-28,492.343
2018-08-29,492.698
2018-08-30,487.876
2018-08-31,481.496
2018-09-03,484.728
2018-09-04,480.312
2018-09-05,484.318
2018-09-06,477.771
2018-09-07,479.201
2018-09-10,482.178
2018-09-11,480.905
2018-09-12,489.279
2018-09-13,492.216
2018-09-14,495.296
2018-09-17,497.928
2018-09-18,503.09
2018-09-19,505.438
2018-09-20,507.833
2018-09-21,505.083
2018-09-24,500.768
2018-09-25,503.236
2018-09-26,498.291
2018-09-27,495.204
2018-09-28,483.155
2018-10-01,481.832
2018-10-02,484.827
2018-10-03,484.331
2018-10-04,488.853
2018-10-05,483.053
2018-10-08,477.007
2018-10-09,475.193
2018-10-10,466.756
2018-10-11,464.715
2018-10-12,466.321
2018-10-15,468.464
2018-10-16,479.441
2018-10-17,476.529
2018-10-18,470.671
2018-10-19,464.382
2018-10-22,466.67
2018-10-23,452.027
2018-10-24,441.344
2018-10-25,445.857
2018-10-26,445.504
2018-10-29,446.409
2018-10-30,448.258
2018-10-31,456.425
2018-11-01,459.104
2018-11-02,459.839
2018-11-05,455.709
2018-11-06,452.901
2018-11-07,460.441
2018-11-08,463.056
2018-11-09,459.385
2018-11-12,449.65
2018-11-13,452.354
2018-11-14,451.246
2018-11-15,450.338
2018-11-16,454.484
2018-11-19,449.443
2018-11-20,440.952
2018-11-21,445.463
2018-11-22,442.556
2018-11-23,438.603
2018-11-26,439.821
2018-11-27,437.185
2018-11-28,438.991
2018-11-29,447.456
2018-11-30,446.604
2018-12-03,453.044
2018-12-04,446.028
2018-12-05,441.742
2018-12-06,426.619
2018-12-07,426.173
2018-12-10,412.733
2018-12-11,419.21
2018-12-12,431.081
2018-12-13,426.128
2018-12-14,422.722
2018-12-17,418.018
2018-12-18,424.771
2018-12-19,415.915
2018-12-20,401.994
2018-12-21,398.222
2018-12-24,398.222
2018-12-25,398.222
2018-12-26,398.013
2018-12-27,391.066
2018-12-28,404.396
2018-12-31,404.29
2019-01-01,404.29
2019-01-02,404.885
2019-01-03,403.826
2019-01-04,419.114
2019-01-07,426.636
2019-01-08,425.605
2019-01-09,434.641
2019-01-10,435.204
2019-01-11,432.968
2019-01-14,427.023
2019-01-15,429.524
2019-01-16,436.122
2019-01-17,435.266
2019-01-18,445.219
2019-01-21,440.671
2019-01-22,439.43
2019-01-23,435.833
2019-01-24,435.711
2019-01-25,445.078
2019-01-28,441.372
2019-01-29,442.682
2019-01-30,448.491
2019-01-31,448.161
2019-02-01,450.105
2019-02-04,449.826
2019-02-05,454.21
2019-02-06,451.759
2019-02-07,446.989
2019-02-08,437.145
2019-02-11,438.459
2019-02-12,444.825
2019-02-13,443.647
2019-02-14,437.944
2019-02-15,447.138
2019-02-18,449.376
2019-02-19,450.24
2019-02-20,456.031
2019-02-21,444.523
2019-02-22,442.522
2019-02-25,443.257
2019-02-26,444.37
2019-02-27,444.888
2019-02-28,449.299
2019-03-01,451.351
2019-03-04,449.884
2019-03-05,450.244
2019-03-06,441.612
2019-03-07,429.023
2019-03-08,421.167
2019-03-11,425.248
2019-03-12,429.509
2019-03-13,433.265
2019-03-14,441.475
2019-03-15,444.126
2019-03-18,443.081
2019-03-19,441.11
2019-03-20,441.798
2019-03-21,445.063
2019-03-22,434.603
2019-03-25,432.808
2019-03-26,433.747
2019-03-27,430.39
2019-03-28,427.582
2019-03-29,430.931
2019-04-01,436.08
2019-04-02,437.599
2019-04-03,447.106
2019-04-04,448.149
2019-04-05,456.328
2019-04-08,449.7
2019-04-09,453.117
2019-04-10,456.469
2019-04-11,462.783
2019-04-12,469.175
2019-04-15,474.056
2019-04-16,473.663
2019-04-17,475.526
2019-04-18,476.785
2019-04-19,476.785
2019-04-22,477.273
2019-04-23,473.696
2019-04-24,470.884
2019-04-25,465.898
2019-04-26,464.331
2019-04-29,466.346
2019-04-30,466.681
2019-05-01,468.076
2019-05-02,455.763
2019-05-03,456.085
2019-05-06,450.383
2019-05-07,445.313
2019-05-08,448.6
2019-05-09,436.517
2019-05-10,441.7
2019-05-13,435.524
2019-05-14,440.988
2019-05-15,443.133
2019-05-16,444.194
2019-05-17,444.815
2019-05-20,440.208
2019-05-21,443.777
2019-05-22,443.531
2019-05-23,433.924
2019-05-24,438.672
2019-05-27,438.677
2019-05-28,435.583
2019-05-29,427.985
2019-05-30,428.89
2019-05-31,425.483
2019-06-03,425.415
2019-06-04,428.814
2019-06-05,433.388
2019-06-06,434.806
2019-06-07,441.745
2019-06-10,440.869
2019-06-11,445.259
2019-06-12,440.516
2019-06-13,438.447
2019-06-14,434.545
2019-06-17,430.471
2019-06-18,439.376
2019-06-19,439.157
2019-06-20,446.43
2019-06-21,449.853
2019-06-24,449.893
2019-06-25,452.645
2019-06-26,448.44
2019-06-27,447.407
2019-06-28,451.93
2019-07-01,446.875
2019-07-02,448.942
2019-07-03,452.162
2019-07-04,450.538
2019-07-05,444.007
2019-07-08,445.238
2019-07-09,438.581
2019-07-10,440.999
2019-07-11,440.548
2019-07-12,445.759
2019-07-15,447.911
2019-07-16,446.488
2019-07-17,443.852
2019-07-18,439.208
2019-07-19,442.145
2019-07-22,447.233
2019-07-23,449.359
2019-07-24,453.505
2019-07-25,456.712
2019-07-26,456.194
2019-07-29,454.728
2019-07-30,449.736
2019-07-31,448.415
2019-08-01,446.467
2019-08-02,454.493
2019-08-05,450.015
2019-08-06,451.94
2019-08-07,450.597
2019-08-08,457.212
2019-08-09,454.888
2019-08-12,450.376
2019-08-13,449.8
2019-08-14,443.265
2019-08-15,439.626
2019-08-16,444.467
2019-08-19,453.064
2019-08-20,446.625
2019-08-21,456.572
2019-08-22,455.404
2019-08-23,453.343
2019-08-26,454.619
2019-08-27,452.539
2019-08-28,448.417
2019-08-29,449.741
2019-08-30,450.501
2019-09-02,452.565
2019-09-03,450.9
2019-09-04,459.222
2019-09-05,458.247
2019-09-06,458.18
2019-09-09,457.757
2019-09-10,462.181
2019-09-11,461.818
2019-09-12,469.353
2019-09-13,468.512
2019-09-16,474.199
2019-09-17,479.464
2019-09-18,473.878
2019-09-19,471.987
2019-09-20,463.515
2019-09-23,460.889
2019-09-24,464.452
2019-09-25,456.495
2019-09-26,459.342
2019-09-27,461.802
2019-09-30,457.921
2019-10-01,455.293
2019-10-02,448.504
2019-10-03,443.343
2019-10-04,448.053
2019-10-07,447.874
2019-10-08,441.706
2019-10-09,443.647
2019-10-10,445.321
2019-10-11,454.337
2019-10-14,453.573
2019-10-15,463.138
2019-10-16,463.674
2019-10-17,471.307
2019-10-18,471.812
2019-10-21,472.462
2019-10-22,474.096
2019-10-23,470.993
2019-10-24,473.851
2019-10-25,473.947
2019-10-28,479.264
2019-10-29,483.76
2019-10-30,486.123
2019-10-31,481.637
2019-11-01,482.165
2019-11-04,489.751
2019-11-05,482.389
2019-11-06,476.104
2019-11-07,475.254
2019-11-08,473.423
2019-11-11,474.77
2019-11-12,473.304
2019-11-13,477.25
2019-11-14,473.139
2019-11-15,473.057
2019-11-18,468.925
2019-11-19,463.349
2019-11-20,463.932
2019-11-21,463.754
2019-11-22,462.256
2019-11-25,462.728
2019-11-26,466.653
2019-11-27,466.541
2019-11-28,469.526
2019-11-29,466.175
2019-12-02,458.77
2019-12-03,454.656
2019-12-04,460.916
2019-12-05,463.202
2019-12-06,465.248
2019-12-09,463.95
2019-12-10,464.214
2019-12-11,467.817
2019-12-12,474.812
2019-12-13,477.894
2019-12-16,478.45
2019-12-17,480.176
2019-12-18,476.366
2019-12-19,475.482
2019-12-20,473.777
2019-12-23,481.764
2019-12-24,481.873
2019-12-25,481.873
2019-12-26,482.242
2019-12-27,483.185
2019-12-30,478.084
2019-12-31,479.001
2020-01-01,479.001
2020-01-02,482.859
2020-01-03,479.601
2020-01-06,477.881
2020-01-07,469.805
2020-01-08,466.45
2020-01-09,469.82
2020-01-10,473.946
2020-01-13,473.653
2020-01-14,474.617
2020-01-15,472.738
2020-01-16,474.096
2020-01-17,475.392
2020-01-20,478.419
2020-01-21,472.233
2020-01-22,472.582
2020-01-23,469.469
2020-01-24,473.822
2020-01-27,476.795
2020-01-28,485.993
2020-01-29,491.015
2020-01-30,487.975
2020-01-31,483.571
2020-02-03,479.402
2020-02-04,481.75
2020-02-05,489.35
2020-02-06,485.552
2020-02-07,484.338
2020-02-10,480.724
2020-02-11,494.489
2020-02-12,497.193
2020-02-13,492.826
2020-02-14,497.223
2020-02-17,491.499
2020-02-18,491.685
2020-02-19,495.37
2020-02-20,489.235
2020-02-21,491.802
2020-02-24,471.065
2020-02-25,459.849
2020-02-26,458.837
2020-02-27,441.321
2020-02-28,428.034
2020-03-02,429.384
2020-03-03,447.321
2020-03-04,451.777
2020-03-05,445.58
2020-03-06,429.4
2020-03-09,399.084
2020-03-10,388.129
2020-03-11,373.694
2020-03-12,318.446
2020-03-13,314.605
2020-03-16,287.059
2020-03-17,280.853
2020-03-18,251.592
2020-03-19,254.716
2020-03-20,296.686
2020-03-23,284.349
2020-03-24,290.998
2020-03-25,292.777
2020-03-26,305.053
2020-03-27,299.51
2020-03-30,297.677
2020-03-31,299.14
2020-04-01,292.889
2020-04-02,303.571
2020-04-03,305.549
2020-04-06,323.709
2020-04-07,334.752
2020-04-08,333.48
2020-04-09,344.401
2020-04-10,344.401
2020-04-13,343.204
2020-04-14,347.381
2020-04-15,325.472
2020-04-16,317.608
2020-04-17,336.451
2020-04-20,328.899
2020-04-21,317.996
2020-04-22,316.963
2020-04-23,329.17
2020-04-24,324.201
2020-04-27,331.473
2020-04-28,345.881
2020-04-29,356.521
2020-04-30,352.939
2020-05-01,354.727
2020-05-04,341.35
2020-05-05,344.351
2020-05-06,345.085
2020-05-07,346.594
2020-05-08,359.583
2020-05-11,352.078
2020-05-12,352.119
2020-05-13,344.896
2020-05-14,336.944
2020-05-15,339.876
2020-05-18,349.788
2020-05-19,329.829
2020-05-20,339.945
2020-05-21,335.839
2020-05-22,338.5
2020-05-25,346.217
2020-05-26,352.584
2020-05-27,352.504
2020-05-28,359.112
2020-05-29,361.035
2020-06-01,361.489
2020-06-02,369.396
2020-06-03,377.849
2020-06-04,382.493
2020-06-05,382.519
2020-06-08,387.185
