Date,AUSTRIA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-16,470.519
2010-09-17,469.275
2010-09-20,472.789
2010-09-21,475.214
2010-09-22,481.043
2010-09-23,475.507
2010-09-24,487.689
2010-09-27,489.232
2010-09-28,490.716
2010-09-29,491.91
2010-09-30,493.424
2010-10-01,500.948
2010-10-04,496.274
2010-10-05,507.106
2010-10-06,516.234
2010-10-07,520.492
2010-10-08,521.569
2010-10-11,523.017
2010-10-12,516.378
2010-10-13,527.018
2010-10-14,532.48
2010-10-15,530.46
2010-10-18,531.384
2010-10-19,522.619
2010-10-20,531.928
2010-10-21,537.967
2010-10-22,534.763
2010-10-25,542.21
2010-10-26,537.943
2010-10-27,529.218
2010-10-28,532.904
2010-10-29,526.445
2010-11-01,526.028
2010-11-02,534.38
2010-11-03,528.625
2010-11-04,547.127
2010-11-05,541.475
2010-11-08,538.206
2010-11-09,543.601
2010-11-10,531.649
2010-11-11,521.611
2010-11-12,524.593
2010-11-15,526.519
2010-11-16,515.939
2010-11-17,519.833
2010-11-18,528.489
2010-11-19,531.752
2010-11-22,529.285
2010-11-23,510.847
2010-11-24,513.01
2010-11-25,514.478
2010-11-26,509.607
2010-11-29,499.021
2010-11-30,489.426
2010-12-01,509.286
2010-12-02,525.875
2010-12-03,535.833
2010-12-06,539.982
2010-12-07,545.69
2010-12-08,540.374
2010-12-09,542.871
2010-12-10,542.383
2010-12-13,548.175
2010-12-14,545.309
2010-12-15,538.859
2010-12-16,528.906
2010-12-17,531.125
2010-12-20,536.745
2010-12-21,546.415
2010-12-22,547.319
2010-12-23,539.716
2010-12-24,541.843
2010-12-27,544.188
2010-12-28,547.883
2010-12-29,554.627
2010-12-30,554.12
2010-12-31,559.69
2011-01-03,568.046
2011-01-04,563.295
2011-01-05,542.709
2011-01-06,538.209
2011-01-07,542.571
2011-01-10,532.476
2011-01-11,538.267
2011-01-12,549.04
2011-01-13,553.612
2011-01-14,546.801
2011-01-17,541.763
2011-01-18,554.214
2011-01-19,555.551
2011-01-20,536.497
2011-01-21,548.78
2011-01-24,550.67
2011-01-25,546.179
2011-01-26,552.629
2011-01-27,562.446
2011-01-28,555.903
2011-01-31,553.851
2011-02-01,565.459
2011-02-02,560.433
2011-02-03,552.005
2011-02-04,554.022
2011-02-07,558.85
2011-02-08,562.493
2011-02-09,561.445
2011-02-10,554.264
2011-02-11,553.584
2011-02-14,556.64
2011-02-15,549.756
2011-02-16,551.342
2011-02-17,549.498
2011-02-18,553.047
2011-02-21,548.67
2011-02-22,548.742
2011-02-23,538.846
2011-02-24,539.849
2011-02-25,546.034
2011-02-28,551.394
2011-03-01,550.511
2011-03-02,547.884
2011-03-03,551.01
2011-03-04,549.365
2011-03-07,547.601
2011-03-08,542.853
2011-03-09,543.508
2011-03-10,534.096
2011-03-11,528.581
2011-03-14,524.946
2011-03-15,516.846
2011-03-16,521.043
2011-03-17,536.729
2011-03-18,550.448
2011-03-21,560.232
2011-03-22,560.768
2011-03-23,560.288
2011-03-24,574.435
2011-03-25,577.442
2011-03-28,575.917
2011-03-29,577.08
2011-03-30,580.175
2011-03-31,575.693
2011-04-01,580.737
2011-04-04,583.848
2011-04-05,579.536
2011-04-06,588.877
2011-04-07,578.492
2011-04-08,590.067
2011-04-11,585.295
2011-04-12,576.808
2011-04-13,581.842
2011-04-14,575.263
2011-04-15,574.32
2011-04-18,552.629
2011-04-19,562.933
2011-04-20,585.109
2011-04-21,592.427
2011-04-22,592.427
2011-04-25,592.0
2011-04-26,593.062
2011-04-27,596.031
2011-04-28,601.894
2011-04-29,599.706
2011-05-02,606.172
2011-05-03,605.466
2011-05-04,600.493
2011-05-05,581.271
2011-05-06,581.21
2011-05-09,575.425
2011-05-10,588.22
2011-05-11,588.363
2011-05-12,578.439
2011-05-13,572.661
2011-05-16,572.088
2011-05-17,563.022
2011-05-18,571.502
2011-05-19,572.377
2011-05-20,564.702
2011-05-23,551.385
2011-05-24,559.316
2011-05-25,556.354
2011-05-26,559.245
2011-05-27,571.75
2011-05-30,574.834
2011-05-31,587.641
2011-06-01,588.553
2011-06-02,589.144
2011-06-03,594.359
2011-06-06,592.968
2011-06-07,592.671
2011-06-08,582.267
2011-06-09,583.145
2011-06-10,575.223
2011-06-13,575.904
2011-06-14,589.054
2011-06-15,576.885
2011-06-16,562.961
2011-06-17,574.03
2011-06-20,564.092
2011-06-21,581.164
2011-06-22,579.829
2011-06-23,568.36
2011-06-24,553.383
2011-06-27,558.256
2011-06-28,569.753
2011-06-29,584.894
2011-06-30,597.467
2011-07-01,605.692
2011-07-04,606.744
2011-07-05,602.212
2011-07-06,589.534
2011-07-07,598.465
2011-07-08,586.013
2011-07-11,556.82
2011-07-12,557.729
2011-07-13,573.788
2011-07-14,565.735
2011-07-15,562.186
2011-07-18,544.514
2011-07-19,556.822
2011-07-20,563.287
2011-07-21,579.226
2011-07-22,578.499
2011-07-25,573.688
2011-07-26,580.67
2011-07-27,567.834
2011-07-28,557.712
2011-07-29,559.938
2011-08-01,543.907
2011-08-02,521.021
2011-08-03,507.61
2011-08-04,484.495
2011-08-05,471.268
2011-08-08,437.642
2011-08-09,446.536
2011-08-10,434.419
2011-08-11,447.166
2011-08-12,463.699
2011-08-15,471.201
2011-08-16,469.138
2011-08-17,471.543
2011-08-18,437.626
2011-08-19,427.662
2011-08-22,427.121
2011-08-23,420.565
2011-08-24,432.244
2011-08-25,433.164
2011-08-26,433.601
2011-08-29,449.818
2011-08-30,448.354
2011-08-31,463.713
2011-09-01,456.119
2011-09-02,439.762
2011-09-05,415.464
2011-09-06,410.407
2011-09-07,423.218
2011-09-08,426.669
2011-09-09,393.561
2011-09-12,374.685
2011-09-13,380.271
2011-09-14,380.192
2011-09-15,397.661
2011-09-16,401.769
2011-09-19,379.995
2011-09-20,388.561
2011-09-21,382.338
2011-09-22,354.683
2011-09-23,349.692
2011-09-26,359.247
2011-09-27,387.664
2011-09-28,380.724
2011-09-29,385.217
2011-09-30,367.367
2011-10-03,347.742
2011-10-04,332.739
2011-10-05,357.381
2011-10-06,368.038
2011-10-07,378.441
2011-10-10,376.004
2011-10-11,365.202
2011-10-12,383.292
2011-10-13,372.001
2011-10-14,379.612
2011-10-17,369.663
2011-10-18,365.116
2011-10-19,363.921
2011-10-20,350.316
2011-10-21,367.896
2011-10-24,375.621
2011-10-25,375.765
2011-10-26,373.468
2011-10-27,406.691
2011-10-28,402.411
2011-10-31,379.128
2011-11-01,371.734
2011-11-02,363.581
2011-11-03,371.919
2011-11-04,377.774
2011-11-07,368.674
2011-11-08,378.792
2011-11-09,361.646
2011-11-10,352.043
2011-11-11,368.695
2011-11-14,362.121
2011-11-15,352.022
2011-11-16,349.706
2011-11-17,334.184
2011-11-18,330.164
2011-11-21,310.563
2011-11-22,300.597
2011-11-23,295.659
2011-11-24,299.44
2011-11-25,299.129
2011-11-28,317.51
2011-11-29,320.499
2011-11-30,337.228
2011-12-01,331.744
2011-12-02,333.892
2011-12-05,335.2
2011-12-06,330.752
2011-12-07,335.739
2011-12-08,333.771
2011-12-09,331.587
2011-12-12,315.259
2011-12-13,313.328
2011-12-14,304.739
2011-12-15,308.803
2011-12-16,312.007
2011-12-19,311.274
2011-12-20,321.912
2011-12-21,323.982
2011-12-22,327.949
2011-12-23,327.484
2011-12-26,327.484
2011-12-27,329.42
2011-12-28,326.307
2011-12-29,329.109
2011-12-30,330.817
2012-01-02,338.295
2012-01-03,343.716
2012-01-04,337.966
2012-01-05,329.25
2012-01-06,327.217
2012-01-09,323.71
2012-01-10,327.71
2012-01-11,324.833
2012-01-12,331.435
2012-01-13,331.085
2012-01-16,329.664
2012-01-17,335.258
2012-01-18,339.678
2012-01-19,345.154
2012-01-20,350.677
2012-01-23,358.127
2012-01-24,350.598
2012-01-25,350.75
2012-01-26,365.923
2012-01-27,366.547
2012-01-30,357.032
2012-01-31,360.585
2012-02-01,371.372
2012-02-02,375.933
2012-02-03,381.758
2012-02-06,384.131
2012-02-07,388.301
2012-02-08,389.684
2012-02-09,391.911
2012-02-10,381.528
2012-02-13,387.857
2012-02-14,380.3
2012-02-15,381.263
2012-02-16,376.159
2012-02-17,382.25
2012-02-20,390.253
2012-02-21,387.404
2012-02-22,383.026
2012-02-23,386.324
2012-02-24,396.416
2012-02-27,392.711
2012-02-28,392.93
2012-02-29,389.546
2012-03-01,390.892
2012-03-02,387.907
2012-03-05,387.908
2012-03-06,371.648
2012-03-07,375.235
2012-03-08,382.929
2012-03-09,379.609
2012-03-12,377.065
2012-03-13,379.496
2012-03-14,382.048
2012-03-15,386.176
2012-03-16,391.194
2012-03-19,396.659
2012-03-20,390.407
2012-03-21,386.776
2012-03-22,382.37
2012-03-23,386.145
2012-03-26,393.458
2012-03-27,391.947
2012-03-28,389.119
2012-03-29,390.276
2012-03-30,392.71
2012-04-02,392.495
2012-04-03,396.075
2012-04-04,380.303
2012-04-05,373.695
2012-04-06,373.695
2012-04-09,373.909
2012-04-10,367.671
2012-04-11,373.065
2012-04-12,382.277
2012-04-13,372.882
2012-04-16,374.768
2012-04-17,382.367
2012-04-18,382.206
2012-04-19,381.426
2012-04-20,388.582
2012-04-23,378.494
2012-04-24,387.04
2012-04-25,392.201
2012-04-26,394.352
2012-04-27,397.474
2012-04-30,397.334
2012-05-01,397.019
2012-05-02,393.878
2012-05-03,389.989
2012-05-04,391.415
2012-05-07,392.32
2012-05-08,384.296
2012-05-09,375.204
2012-05-10,374.872
2012-05-11,375.813
2012-05-14,361.64
2012-05-15,353.658
2012-05-16,358.213
2012-05-17,357.285
2012-05-18,352.418
2012-05-21,356.865
2012-05-22,367.542
2012-05-23,355.142
2012-05-24,357.37
2012-05-25,355.802
2012-05-28,356.541
2012-05-29,362.329
2012-05-30,353.01
2012-05-31,358.671
2012-06-01,348.758
2012-06-04,344.051
2012-06-05,343.416
2012-06-06,351.457
2012-06-07,353.285
2012-06-08,351.862
2012-06-11,353.474
2012-06-12,351.084
2012-06-13,350.641
2012-06-14,351.554
2012-06-15,351.528
2012-06-18,349.958
2012-06-19,359.676
2012-06-20,362.994
2012-06-21,352.909
2012-06-22,344.205
2012-06-25,338.109
2012-06-26,334.58
2012-06-27,335.297
2012-06-28,335.732
2012-06-29,353.016
2012-07-02,356.698
2012-07-03,359.154
2012-07-04,354.885
2012-07-05,349.948
2012-07-06,343.433
2012-07-09,343.256
2012-07-10,344.537
2012-07-11,341.882
2012-07-12,338.801
2012-07-13,344.686
2012-07-16,347.838
2012-07-17,348.643
2012-07-18,350.979
2012-07-19,355.913
2012-07-20,346.462
2012-07-23,335.769
2012-07-24,332.635
2012-07-25,335.826
2012-07-26,346.818
2012-07-27,349.478
2012-07-30,351.7
2012-07-31,352.981
2012-08-01,353.899
2012-08-02,342.583
2012-08-03,356.781
2012-08-06,362.283
2012-08-07,361.982
2012-08-08,357.983
2012-08-09,360.459
2012-08-10,358.095
2012-08-13,359.013
2012-08-14,358.248
2012-08-15,357.1
2012-08-16,361.502
2012-08-17,363.133
2012-08-20,363.254
2012-08-21,368.111
2012-08-22,363.861
2012-08-23,362.733
2012-08-24,359.561
2012-08-27,360.566
2012-08-28,356.849
2012-08-29,356.243
2012-08-30,349.922
2012-08-31,355.125
2012-09-03,361.033
2012-09-04,359.246
2012-09-05,365.035
2012-09-06,377.351
2012-09-07,380.643
2012-09-10,379.686
2012-09-11,379.81
2012-09-12,382.49
2012-09-13,382.205
2012-09-14,398.956
2012-09-17,397.335
2012-09-18,388.162
2012-09-19,386.898
2012-09-20,381.034
2012-09-21,383.604
2012-09-24,377.8
2012-09-25,379.153
2012-09-26,372.061
2012-09-27,374.116
2012-09-28,375.839
2012-10-01,382.164
2012-10-02,385.46
2012-10-03,381.616
2012-10-04,383.295
2012-10-05,391.891
2012-10-08,388.674
2012-10-09,383.082
2012-10-10,381.93
2012-10-11,386.482
2012-10-12,385.591
2012-10-15,388.056
2012-10-16,395.839
2012-10-17,402.712
2012-10-18,401.55
2012-10-19,394.503
2012-10-22,397.878
2012-10-23,382.637
2012-10-24,385.246
2012-10-25,387.576
2012-10-26,386.738
2012-10-29,390.53
2012-10-30,393.615
2012-10-31,392.038
2012-11-01,391.402
2012-11-02,396.276
2012-11-05,392.79
2012-11-06,390.469
2012-11-07,388.504
2012-11-08,382.295
2012-11-09,381.688
2012-11-12,380.485
2012-11-13,379.293
2012-11-14,381.586
2012-11-15,378.999
2012-11-16,375.381
2012-11-19,380.36
2012-11-20,382.502
2012-11-21,377.522
2012-11-22,383.763
2012-11-23,393.351
2012-11-26,393.57
2012-11-27,395.78
2012-11-28,399.535
2012-11-29,405.832
2012-11-30,403.939
2012-12-03,405.203
2012-12-04,403.083
2012-12-05,405.432
2012-12-06,405.673
2012-12-07,401.411
2012-12-10,401.617
2012-12-11,407.38
2012-12-12,409.309
2012-12-13,413.251
2012-12-14,414.434
2012-12-17,415.244
2012-12-18,424.711
2012-12-19,429.528
2012-12-20,426.387
2012-12-21,421.486
2012-12-24,422.142
2012-12-25,422.142
2012-12-26,423.005
2012-12-27,426.76
2012-12-28,423.865
2012-12-31,422.679
2013-01-01,422.679
2013-01-02,439.544
2013-01-03,436.366
2013-01-04,432.845
2013-01-07,434.651
2013-01-08,437.452
2013-01-09,441.657
2013-01-10,444.154
2013-01-11,447.991
2013-01-14,446.98
2013-01-15,441.995
2013-01-16,438.599
2013-01-17,442.419
2013-01-18,436.049
2013-01-21,430.88
2013-01-22,426.726
2013-01-23,425.254
2013-01-24,429.872
2013-01-25,438.645
2013-01-28,439.169
2013-01-29,440.223
2013-01-30,439.5
2013-01-31,441.16
2013-02-01,445.17
2013-02-04,429.586
2013-02-05,427.464
2013-02-06,425.003
2013-02-07,415.665
2013-02-08,426.813
2013-02-11,428.734
2013-02-12,435.51
2013-02-13,436.758
2013-02-14,428.494
2013-02-15,426.208
2013-02-18,425.303
2013-02-19,428.932
2013-02-20,433.216
2013-02-21,419.796
2013-02-22,425.745
2013-02-25,430.316
2013-02-26,419.254
2013-02-27,431.5
2013-02-28,437.234
2013-03-01,435.982
2013-03-04,434.772
2013-03-05,442.551
2013-03-06,438.84
2013-03-07,441.576
2013-03-08,445.352
2013-03-11,442.482
2013-03-12,437.551
2013-03-13,430.958
2013-03-14,434.871
2013-03-15,435.676
2013-03-18,424.924
2013-03-19,418.527
2013-03-20,426.588
2013-03-21,419.443
2013-03-22,417.138
2013-03-25,407.077
2013-03-26,409.214
2013-03-27,400.895
2013-03-28,405.455
2013-03-29,405.455
2013-04-01,405.644
2013-04-02,413.71
2013-04-03,411.354
2013-04-04,407.079
2013-04-05,404.83
2013-04-08,406.797
2013-04-09,418.044
2013-04-10,431.245
2013-04-11,439.069
2013-04-12,428.13
2013-04-15,418.396
2013-04-16,419.297
2013-04-17,411.479
2013-04-18,408.808
2013-04-19,413.023
2013-04-22,410.761
2013-04-23,419.94
2013-04-24,418.14
2013-04-25,422.298
2013-04-26,417.558
2013-04-29,423.505
2013-04-30,422.763
2013-05-01,423.052
2013-05-02,396.767
2013-05-03,406.701
2013-05-06,408.224
2013-05-07,407.299
2013-05-08,409.762
2013-05-09,407.32
2013-05-10,409.656
2013-05-13,412.01
2013-05-14,414.347
2013-05-15,414.146
2013-05-16,414.351
2013-05-17,413.404
2013-05-20,414.451
2013-05-21,417.284
2013-05-22,417.463
2013-05-23,406.934
2013-05-24,409.268
2013-05-27,413.083
2013-05-28,416.287
2013-05-29,415.06
2013-05-30,417.861
2013-05-31,411.599
2013-06-03,413.044
2013-06-04,414.675
2013-06-05,408.679
2013-06-06,401.749
2013-06-07,410.105
2013-06-10,406.715
2013-06-11,406.722
2013-06-12,405.937
2013-06-13,400.991
2013-06-14,405.602
2013-06-17,406.699
2013-06-18,411.984
2013-06-19,413.504
2013-06-20,390.025
2013-06-21,381.517
2013-06-24,359.915
2013-06-25,363.251
2013-06-26,368.506
2013-06-27,372.88
2013-06-28,369.652
2013-07-01,373.522
2013-07-02,373.156
2013-07-03,363.962
2013-07-04,368.698
2013-07-05,366.603
2013-07-08,373.878
2013-07-09,367.997
2013-07-10,365.894
2013-07-11,380.028
2013-07-12,387.578
2013-07-15,388.008
2013-07-16,386.451
2013-07-17,387.171
2013-07-18,392.785
2013-07-19,385.72
2013-07-22,385.575
2013-07-23,385.289
2013-07-24,395.148
2013-07-25,394.779
2013-07-26,400.108
2013-07-29,402.483
2013-07-30,397.182
2013-07-31,398.242
2013-08-01,411.952
2013-08-02,413.788
2013-08-05,412.036
2013-08-06,415.721
2013-08-07,410.218
2013-08-08,420.868
2013-08-09,421.316
2013-08-12,422.028
2013-08-13,422.954
2013-08-14,425.528
2013-08-15,425.047
2013-08-16,434.947
2013-08-19,426.094
2013-08-20,422.216
2013-08-21,420.065
2013-08-22,423.625
2013-08-23,428.741
2013-08-26,426.483
2013-08-27,415.407
2013-08-28,415.255
2013-08-29,415.822
2013-08-30,408.134
2013-09-02,412.573
2013-09-03,413.547
2013-09-04,418.261
2013-09-05,417.83
2013-09-06,416.524
2013-09-09,421.797
2013-09-10,426.495
2013-09-11,427.382
2013-09-12,417.504
2013-09-13,408.64
2013-09-16,417.545
2013-09-17,413.371
2013-09-18,417.194
2013-09-19,427.579
2013-09-20,427.983
2013-09-23,421.402
2013-09-24,422.995
2013-09-25,425.164
2013-09-26,422.267
2013-09-27,425.608
2013-09-30,423.072
2013-10-01,428.689
2013-10-02,429.074
2013-10-03,429.915
2013-10-04,430.243
2013-10-07,425.332
2013-10-08,420.904
2013-10-09,414.656
2013-10-10,423.693
2013-10-11,426.431
2013-10-14,426.576
2013-10-15,429.012
2013-10-16,427.181
2013-10-17,429.673
2013-10-18,434.334
2013-10-21,434.912
2013-10-22,438.928
2013-10-23,433.583
2013-10-24,436.835
2013-10-25,435.502
2013-10-28,433.632
2013-10-29,440.759
2013-10-30,455.927
2013-10-31,448.178
2013-11-01,444.634
2013-11-04,457.052
2013-11-05,450.427
2013-11-06,458.607
2013-11-07,450.219
2013-11-08,443.283
2013-11-11,448.372
2013-11-12,449.625
2013-11-13,443.944
2013-11-14,443.603
2013-11-15,445.368
2013-11-18,450.156
2013-11-19,446.144
2013-11-20,440.815
2013-11-21,445.183
2013-11-22,449.054
2013-11-25,448.29
2013-11-26,450.86
2013-11-27,453.083
2013-11-28,453.687
2013-11-29,450.88
2013-12-02,445.04
2013-12-03,436.577
2013-12-04,431.333
2013-12-05,433.013
2013-12-06,432.441
2013-12-09,437.423
2013-12-10,438.392
2013-12-11,435.27
2013-12-12,427.2
2013-12-13,422.911
2013-12-16,426.459
2013-12-17,422.838
2013-12-18,430.451
2013-12-19,429.711
2013-12-20,432.508
2013-12-23,439.14
2013-12-24,437.874
2013-12-25,437.874
2013-12-26,438.691
2013-12-27,443.837
2013-12-30,444.457
2013-12-31,443.331
2014-01-01,443.331
2014-01-02,439.707
2014-01-03,442.334
2014-01-06,443.277
2014-01-07,460.532
2014-01-08,469.244
2014-01-09,468.94
2014-01-10,475.241
2014-01-13,472.928
2014-01-14,471.574
2014-01-15,474.439
2014-01-16,468.015
2014-01-17,470.142
2014-01-20,466.619
2014-01-21,464.604
2014-01-22,470.236
2014-01-23,466.291
2014-01-24,457.557
2014-01-27,455.937
2014-01-28,465.865
2014-01-29,457.685
2014-01-30,451.795
2014-01-31,444.731
2014-02-03,439.78
2014-02-04,438.669
2014-02-05,446.059
2014-02-06,453.298
2014-02-07,459.229
2014-02-10,460.813
2014-02-11,472.669
2014-02-12,471.443
2014-02-13,469.957
2014-02-14,476.901
2014-02-17,481.297
2014-02-18,488.253
2014-02-19,486.013
2014-02-20,481.941
2014-02-21,488.232
2014-02-24,489.643
2014-02-25,490.037
2014-02-26,486.975
2014-02-27,480.702
2014-02-28,473.521
2014-03-03,457.179
2014-03-04,464.262
2014-03-05,468.452
2014-03-06,482.051
2014-03-07,477.772
2014-03-10,470.132
2014-03-11,465.614
2014-03-12,462.393
2014-03-13,454.073
2014-03-14,449.292
2014-03-17,457.47
2014-03-18,461.785
2014-03-19,462.79
2014-03-20,457.275
2014-03-21,455.742
2014-03-24,448.249
2014-03-25,451.545
2014-03-26,460.513
2014-03-27,454.855
2014-03-28,457.106
2014-03-31,466.757
2014-04-01,472.375
2014-04-02,470.814
2014-04-03,471.727
2014-04-04,472.888
2014-04-07,464.701
2014-04-08,460.232
2014-04-09,465.867
2014-04-10,468.637
2014-04-11,467.352
2014-04-14,456.237
2014-04-15,453.963
2014-04-16,456.537
2014-04-17,459.721
2014-04-18,459.721
2014-04-21,458.674
2014-04-22,463.575
2014-04-23,464.947
2014-04-24,465.065
2014-04-25,457.103
2014-04-28,457.02
2014-04-29,463.345
2014-04-30,464.037
2014-05-01,464.037
2014-05-02,466.049
2014-05-05,461.133
2014-05-06,456.542
2014-05-07,454.174
2014-05-08,455.769
2014-05-09,452.387
2014-05-12,455.621
2014-05-13,451.824
2014-05-14,450.089
2014-05-15,439.263
2014-05-16,435.736
2014-05-19,438.266
2014-05-20,436.616
2014-05-21,437.319
2014-05-22,443.797
2014-05-23,445.999
2014-05-26,452.266
2014-05-27,456.985
2014-05-28,457.366
2014-05-29,457.972
2014-05-30,460.898
2014-06-02,460.538
2014-06-03,458.584
2014-06-04,460.035
2014-06-05,466.473
2014-06-06,468.077
2014-06-09,466.499
2014-06-10,467.009
2014-06-11,463.343
2014-06-12,464.221
2014-06-13,461.968
2014-06-16,462.648
2014-06-17,460.787
2014-06-18,457.949
2014-06-19,459.973
2014-06-20,451.519
2014-06-23,446.768
2014-06-24,443.777
2014-06-25,441.996
2014-06-26,439.604
2014-06-27,440.852
2014-06-30,443.494
2014-07-01,443.982
2014-07-02,444.46
2014-07-03,441.299
2014-07-04,410.383
2014-07-07,405.588
2014-07-08,398.128
2014-07-09,397.429
2014-07-10,390.637
2014-07-11,397.482
2014-07-14,404.842
2014-07-15,396.332
2014-07-16,397.074
2014-07-17,394.914
2014-07-18,392.331
2014-07-21,391.577
2014-07-22,391.19
2014-07-23,395.103
2014-07-24,396.458
2014-07-25,395.371
2014-07-28,391.375
2014-07-29,390.867
2014-07-30,390.654
2014-07-31,386.256
2014-08-01,383.069
2014-08-04,382.531
2014-08-05,380.563
2014-08-06,379.254
2014-08-07,380.596
2014-08-08,384.957
2014-08-11,387.642
2014-08-12,379.935
2014-08-13,387.734
2014-08-14,386.252
2014-08-15,386.324
2014-08-18,384.501
2014-08-19,385.397
2014-08-20,382.503
2014-08-21,384.422
2014-08-22,384.231
2014-08-25,387.212
2014-08-26,386.945
2014-08-27,385.811
2014-08-28,377.308
2014-08-29,379.947
2014-09-01,379.152
2014-09-02,378.725
2014-09-03,384.33
2014-09-04,384.836
2014-09-05,386.707
2014-09-08,385.486
2014-09-09,381.646
2014-09-10,377.827
2014-09-11,376.415
2014-09-12,375.446
2014-09-15,373.843
2014-09-16,367.754
2014-09-17,371.373
2014-09-18,373.074
2014-09-19,371.353
2014-09-22,368.94
2014-09-23,362.209
2014-09-24,360.808
2014-09-25,359.443
2014-09-26,354.271
2014-09-29,352.628
2014-09-30,351.68
2014-10-01,349.685
2014-10-02,346.349
2014-10-03,344.183
2014-10-06,345.293
2014-10-07,341.797
2014-10-08,339.259
2014-10-09,337.12
2014-10-10,329.535
2014-10-13,333.156
2014-10-14,329.963
2014-10-15,323.691
2014-10-16,324.131
2014-10-17,329.543
2014-10-20,330.707
2014-10-21,335.277
2014-10-22,333.471
2014-10-23,336.897
2014-10-24,341.476
2014-10-27,347.231
2014-10-28,350.555
2014-10-29,346.366
2014-10-30,349.503
2014-10-31,349.759
2014-11-03,350.633
2014-11-04,350.686
2014-11-05,344.161
2014-11-06,348.297
2014-11-07,349.084
2014-11-10,352.702
2014-11-11,354.193
2014-11-12,351.844
2014-11-13,350.697
2014-11-14,352.09
2014-11-17,354.27
2014-11-18,361.474
2014-11-19,363.997
2014-11-20,362.512
2014-11-21,370.043
2014-11-24,372.088
2014-11-25,374.649
2014-11-26,377.395
2014-11-27,374.673
2014-11-28,375.387
2014-12-01,370.583
2014-12-02,371.047
2014-12-03,372.076
2014-12-04,371.827
2014-12-05,375.117
2014-12-08,374.949
2014-12-09,371.915
2014-12-10,372.032
2014-12-11,369.043
2014-12-12,358.886
2014-12-15,344.122
2014-12-16,353.525
2014-12-17,348.009
2014-12-18,352.398
2014-12-19,351.545
2014-12-22,357.131
2014-12-23,358.013
2014-12-24,358.395
2014-12-25,358.395
2014-12-26,357.836
2014-12-29,357.838
2014-12-30,354.721
2014-12-31,352.855
2015-01-01,352.855
2015-01-02,357.619
2015-01-05,348.086
2015-01-06,347.576
2015-01-07,344.411
2015-01-08,348.345
2015-01-09,347.855
2015-01-12,351.369
2015-01-13,353.34
2015-01-14,349.904
2015-01-15,342.563
2015-01-16,338.256
2015-01-19,342.45
2015-01-20,344.728
2015-01-21,347.984
2015-01-22,347.979
2015-01-23,344.229
2015-01-26,352.744
2015-01-27,353.216
2015-01-28,341.926
2015-01-29,339.779
2015-01-30,339.678
2015-02-02,344.759
2015-02-03,355.692
2015-02-04,355.044
2015-02-05,355.341
2015-02-06,355.248
2015-02-09,359.352
2015-02-10,366.195
2015-02-11,366.133
2015-02-12,375.518
2015-02-13,380.134
2015-02-16,379.64
2015-02-17,381.134
2015-02-18,383.796
2015-02-19,386.269
2015-02-20,390.233
2015-02-23,391.073
2015-02-24,389.0
2015-02-25,388.97
2015-02-26,384.603
2015-02-27,384.815
2015-03-02,382.727
2015-03-03,380.78
2015-03-04,378.634
2015-03-05,384.761
2015-03-06,385.458
2015-03-09,383.178
2015-03-10,370.085
2015-03-11,371.564
2015-03-12,370.659
2015-03-13,371.23
2015-03-16,375.039
2015-03-17,370.907
2015-03-18,368.142
2015-03-19,372.201
2015-03-20,378.612
2015-03-23,384.996
2015-03-24,386.725
2015-03-25,387.39
2015-03-26,377.015
2015-03-27,372.993
2015-03-30,379.6
2015-03-31,376.035
2015-04-01,381.09
2015-04-02,387.593
2015-04-03,387.593
2015-04-06,392.971
2015-04-07,390.142
2015-04-08,388.221
2015-04-09,386.551
2015-04-10,383.684
2015-04-13,384.769
2015-04-14,385.558
2015-04-15,385.338
2015-04-16,386.782
2015-04-17,383.223
2015-04-20,385.554
2015-04-21,389.484
2015-04-22,387.314
2015-04-23,388.665
2015-04-24,397.627
2015-04-27,400.993
2015-04-28,401.891
2015-04-29,399.746
2015-04-30,401.462
2015-05-01,402.071
2015-05-04,404.45
2015-05-05,400.558
2015-05-06,405.046
2015-05-07,416.88
2015-05-08,416.768
2015-05-11,414.226
2015-05-12,415.274
2015-05-13,424.88
2015-05-14,425.91
2015-05-15,431.204
2015-05-18,423.777
2015-05-19,418.287
2015-05-20,417.177
2015-05-21,415.753
2015-05-22,415.35
2015-05-25,415.35
2015-05-26,402.829
2015-05-27,409.368
2015-05-28,407.127
2015-05-29,407.742
2015-06-01,403.61
2015-06-02,415.388
2015-06-03,424.734
2015-06-04,425.356
2015-06-05,404.249
2015-06-08,402.743
2015-06-09,405.554
2015-06-10,413.374
2015-06-11,410.386
2015-06-12,405.231
2015-06-15,396.48
2015-06-16,398.561
2015-06-17,393.267
2015-06-18,402.397
2015-06-19,400.168
2015-06-22,416.907
2015-06-23,411.971
2015-06-24,410.863
2015-06-25,408.843
2015-06-26,409.227
2015-06-29,395.989
2015-06-30,393.103
2015-07-01,404.689
2015-07-02,400.475
2015-07-03,398.663
2015-07-06,388.953
2015-07-07,377.256
2015-07-08,385.881
2015-07-09,392.828
2015-07-10,405.683
2015-07-13,409.393
2015-07-14,408.232
2015-07-15,405.837
2015-07-16,407.545
2015-07-17,406.362
2015-07-20,411.371
2015-07-21,411.669
2015-07-22,408.606
2015-07-23,412.306
2015-07-24,409.769
2015-07-27,405.273
2015-07-28,405.961
