Date,UNITED KINGDOM LARGE CAP Large Cap
2010-09-08,737.083
2010-09-09,745.67
2010-09-10,742.197
2010-09-13,753.325
2010-09-14,756.597
2010-09-15,761.024
2010-09-16,759.11
2010-09-17,754.229
2010-09-20,764.489
2010-09-21,758.757
2010-09-22,761.88
2010-09-23,763.822
2010-09-24,775.015
2010-09-27,772.396
2010-09-28,771.168
2010-09-29,769.109
2010-09-30,764.03
2010-10-01,773.508
2010-10-04,769.685
2010-10-05,785.251
2010-10-06,790.193
2010-10-07,790.02
2010-10-08,789.319
2010-10-11,789.637
2010-10-12,782.293
2010-10-13,796.501
2010-10-14,802.357
2010-10-15,799.158
2010-10-18,799.572
2010-10-19,785.697
2010-10-20,796.09
2010-10-21,795.669
2010-10-22,788.459
2010-10-25,792.202
2010-10-26,793.287
2010-10-27,781.358
2010-10-28,793.809
2010-10-29,795.789
2010-11-01,801.878
2010-11-02,809.783
2010-11-03,814.032
2010-11-04,840.872
2010-11-05,838.496
2010-11-08,830.788
2010-11-09,832.883
2010-11-10,820.804
2010-11-11,827.744
2010-11-12,825.097
2010-11-15,823.616
2010-11-16,795.944
2010-11-17,799.303
2010-11-18,813.86
2010-11-19,806.152
2010-11-22,798.413
2010-11-23,780.842
2010-11-24,786.782
2010-11-25,791.109
2010-11-26,778.992
2010-11-29,759.143
2010-11-30,758.385
2010-12-01,774.142
2010-12-02,789.746
2010-12-03,794.882
2010-12-06,797.342
2010-12-07,809.12
2010-12-08,804.882
2010-12-09,805.203
2010-12-10,809.092
2010-12-13,819.289
2010-12-14,820.519
2010-12-15,810.189
2010-12-16,807.939
2010-12-17,799.529
2010-12-20,803.782
2010-12-21,811.461
2010-12-22,811.162
2010-12-23,813.527
2010-12-24,817.496
2010-12-27,814.215
2010-12-28,813.818
2010-12-29,814.355
2010-12-30,808.963
2010-12-31,812.361
2011-01-03,802.477
2011-01-04,825.859
2011-01-05,823.472
2011-01-06,820.635
2011-01-07,819.893
2011-01-10,815.864
2011-01-11,823.025
2011-01-12,835.764
2011-01-13,839.814
2011-01-14,837.803
2011-01-17,836.613
2011-01-18,850.511
2011-01-19,839.598
2011-01-20,817.5
2011-01-21,829.652
2011-01-24,837.795
2011-01-25,824.742
2011-01-26,834.605
2011-01-27,836.512
2011-01-28,819.837
2011-01-31,827.091
2011-02-01,847.183
2011-02-02,857.517
2011-02-03,852.414
2011-02-04,849.171
2011-02-07,859.197
2011-02-08,864.35
2011-02-09,861.45
2011-02-10,854.834
2011-02-11,856.676
2011-02-14,855.38
2011-02-15,861.835
2011-02-16,862.155
2011-02-17,868.888
2011-02-18,871.108
2011-02-21,862.028
2011-02-22,858.001
2011-02-23,851.794
2011-02-24,845.118
2011-02-25,853.307
2011-02-28,861.485
2011-03-01,855.143
2011-03-02,853.722
2011-03-03,864.63
2011-03-04,860.963
2011-03-07,856.542
2011-03-08,853.346
2011-03-09,851.627
2011-03-10,830.738
2011-03-11,827.799
2011-03-14,828.52
2011-03-15,811.503
2011-03-16,796.927
2011-03-17,816.587
2011-03-18,821.581
2011-03-21,835.961
2011-03-22,838.498
2011-03-23,836.27
2011-03-24,844.264
2011-03-25,843.627
2011-03-28,840.614
2011-03-29,842.513
2011-03-30,849.95
2011-03-31,841.972
2011-04-01,856.966
2011-04-04,863.787
2011-04-05,868.802
2011-04-06,876.469
2011-04-07,872.103
2011-04-08,883.679
2011-04-11,885.135
2011-04-12,863.387
2011-04-13,871.708
2011-04-14,868.102
2011-04-15,869.738
2011-04-18,845.81
2011-04-19,855.231
2011-04-20,879.201
2011-04-21,886.235
2011-04-22,886.235
2011-04-25,880.914
2011-04-26,887.307
2011-04-27,890.899
2011-04-28,897.464
2011-04-29,899.216
2011-05-02,900.537
2011-05-03,891.179
2011-05-04,879.813
2011-05-05,863.398
2011-05-06,872.196
2011-05-09,860.493
2011-05-10,873.781
2011-05-11,874.25
2011-05-12,860.022
2011-05-13,853.578
2011-05-16,855.53
2011-05-17,845.937
2011-05-18,852.116
2011-05-19,857.459
2011-05-20,858.418
2011-05-23,838.724
2011-05-24,845.144
2011-05-25,851.366
2011-05-26,857.27
2011-05-27,871.221
2011-05-30,870.904
2011-05-31,877.939
2011-06-01,868.267
2011-06-02,852.399
2011-06-03,855.091
2011-06-06,855.571
2011-06-07,861.34
2011-06-08,849.708
2011-06-09,856.379
2011-06-10,835.76
2011-06-13,841.083
2011-06-14,848.893
2011-06-15,833.24
2011-06-16,820.935
2011-06-17,825.305
2011-06-20,825.462
2011-06-21,837.003
2011-06-22,832.79
2011-06-23,810.58
2011-06-24,813.699
2011-06-27,819.388
2011-06-28,825.08
2011-06-29,838.613
2011-06-30,853.866
2011-07-01,859.361
2011-07-04,864.237
2011-07-05,866.691
2011-07-06,857.178
2011-07-07,865.026
2011-07-08,859.583
2011-07-11,843.234
2011-07-12,835.372
2011-07-13,849.442
2011-07-14,843.005
2011-07-15,842.422
2011-07-18,824.912
2011-07-19,837.275
2011-07-20,845.304
2011-07-21,860.692
2011-07-22,866.326
2011-07-25,863.341
2011-07-26,870.837
2011-07-27,857.658
2011-07-28,860.845
2011-07-29,856.444
2011-08-01,842.996
2011-08-02,838.029
2011-08-03,826.968
2011-08-04,795.441
2011-08-05,776.124
2011-08-08,747.998
2011-08-09,756.302
2011-08-10,729.251
2011-08-11,755.511
2011-08-12,781.051
2011-08-15,791.662
2011-08-16,794.06
2011-08-17,798.72
2011-08-18,759.1
2011-08-19,754.607
2011-08-22,756.75
2011-08-23,764.443
2011-08-24,771.473
2011-08-25,754.103
2011-08-26,751.808
2011-08-29,760.033
2011-08-30,773.647
2011-08-31,792.264
2011-09-01,789.931
2011-09-02,773.367
2011-09-05,740.427
2011-09-06,744.816
2011-09-07,766.216
2011-09-08,774.961
2011-09-09,748.539
2011-09-12,732.029
2011-09-13,738.644
2011-09-14,743.214
2011-09-15,762.017
2011-09-16,766.082
2011-09-19,743.303
2011-09-20,762.119
2011-09-21,745.287
2011-09-22,698.811
2011-09-23,707.708
2011-09-26,715.654
2011-09-27,751.731
2011-09-28,739.775
2011-09-29,737.985
2011-09-30,724.19
2011-10-03,712.841
2011-10-04,691.804
2011-10-05,715.11
2011-10-06,739.337
2011-10-07,751.877
2011-10-10,767.849
2011-10-11,765.336
2011-10-12,779.099
2011-10-13,772.126
2011-10-14,784.515
2011-10-17,780.317
2011-10-18,769.714
2011-10-19,785.666
2011-10-20,769.366
2011-10-21,796.93
2011-10-24,805.311
2011-10-25,802.985
2011-10-26,804.731
2011-10-27,834.498
2011-10-28,836.652
2011-10-31,813.749
2011-11-01,788.038
2011-11-02,799.196
2011-11-03,806.337
2011-11-04,807.236
2011-11-07,805.811
2011-11-08,817.329
2011-11-09,795.162
2011-11-10,789.384
2011-11-11,813.115
2011-11-14,800.764
2011-11-15,796.641
2011-11-16,795.288
2011-11-17,783.536
2011-11-18,774.732
2011-11-21,747.007
2011-11-22,745.746
2011-11-23,731.377
2011-11-24,728.179
2011-11-25,732.945
2011-11-28,756.658
2011-11-29,762.457
2011-11-30,793.23
2011-12-01,788.451
2011-12-02,794.65
2011-12-05,801.446
2011-12-06,796.929
2011-12-07,798.03
2011-12-08,787.541
2011-12-09,793.838
2011-12-12,779.901
2011-12-13,785.101
2011-12-14,762.043
2011-12-15,769.309
2011-12-16,769.788
2011-12-19,766.722
2011-12-20,781.044
2011-12-21,775.418
2011-12-22,786.427
2011-12-23,792.273
2011-12-26,792.273
2011-12-27,793.692
2011-12-28,783.113
2011-12-29,787.691
2011-12-30,795.68
2012-01-02,795.68
2012-01-03,818.861
2012-01-04,813.477
2012-01-05,800.375
2012-01-06,800.607
2012-01-09,796.684
2012-01-10,810.324
2012-01-11,799.317
2012-01-12,795.213
2012-01-13,789.593
2012-01-16,795.491
2012-01-17,802.279
2012-01-18,806.071
2012-01-19,813.922
2012-01-20,814.548
2012-01-23,826.681
2012-01-24,822.603
2012-01-25,817.972
2012-01-26,833.566
2012-01-27,822.562
2012-01-30,814.952
2012-01-31,821.33
2012-02-01,841.004
2012-02-02,838.973
2012-02-03,852.46
2012-02-06,851.635
2012-02-07,856.109
2012-02-08,851.174
2012-02-09,855.221
2012-02-10,843.921
2012-02-13,854.474
2012-02-14,846.544
2012-02-15,849.384
2012-02-16,851.578
2012-02-17,857.053
2012-02-20,865.373
2012-02-21,860.964
2012-02-22,851.474
2012-02-23,856.112
2012-02-24,863.168
2012-02-27,859.307
2012-02-28,861.014
2012-02-29,860.653
2012-03-01,868.765
2012-03-02,860.431
2012-03-05,856.547
2012-03-06,834.87
2012-03-07,837.155
2012-03-08,851.73
2012-03-09,848.486
2012-03-12,844.789
2012-03-13,860.266
2012-03-14,856.675
2012-03-15,854.388
2012-03-16,867.527
2012-03-19,870.049
2012-03-20,857.607
2012-03-21,857.404
2012-03-22,848.968
2012-03-23,853.49
2012-03-26,864.055
2012-03-27,860.573
2012-03-28,846.373
2012-03-29,839.984
2012-03-30,846.494
2012-04-02,864.52
2012-04-03,856.794
2012-04-04,833.201
2012-04-05,833.446
2012-04-06,833.446
2012-04-09,834.973
2012-04-10,814.582
2012-04-11,823.676
2012-04-12,836.353
2012-04-13,824.777
2012-04-16,824.951
2012-04-17,844.613
2012-04-18,847.66
2012-04-19,848.777
2012-04-20,855.987
2012-04-23,840.44
2012-04-24,850.452
2012-04-25,849.958
2012-04-26,859.136
2012-04-27,865.054
2012-04-30,859.994
2012-05-01,870.62
2012-05-02,860.98
2012-05-03,862.504
2012-05-04,844.217
2012-05-07,845.419
2012-05-08,828.881
2012-05-09,825.549
2012-05-10,830.372
2012-05-11,831.296
2012-05-14,815.222
2012-05-15,807.874
2012-05-16,797.366
2012-05-17,782.485
2012-05-18,772.204
2012-05-21,776.796
2012-05-22,790.608
2012-05-23,766.393
2012-05-24,777.229
2012-05-25,775.061
2012-05-28,778.252
2012-05-29,781.516
2012-05-30,761.525
2012-05-31,758.627
2012-06-01,748.456
2012-06-04,750.701
2012-06-05,750.164
2012-06-06,774.227
2012-06-07,789.388
2012-06-08,779.283
2012-06-11,783.938
2012-06-12,792.936
2012-06-13,797.066
2012-06-14,792.638
2012-06-15,799.369
2012-06-18,802.238
2012-06-19,818.152
2012-06-20,824.086
2012-06-21,811.493
2012-06-22,799.911
2012-06-25,790.495
2012-06-26,792.208
2012-06-27,802.004
2012-06-28,794.714
2012-06-29,813.996
2012-07-02,824.887
2012-07-03,831.382
2012-07-04,825.457
2012-07-05,823.988
2012-07-06,819.711
2012-07-09,815.085
2012-07-10,818.548
2012-07-11,823.296
2012-07-12,806.765
2012-07-13,822.278
2012-07-16,825.121
2012-07-17,818.008
2012-07-18,829.163
2012-07-19,837.221
2012-07-20,824.089
2012-07-23,801.013
2012-07-24,796.259
2012-07-25,792.475
2012-07-26,814.291
2012-07-27,822.922
2012-07-30,831.609
2012-07-31,822.294
2012-08-01,829.941
2012-08-02,819.103
2012-08-03,841.188
2012-08-06,844.191
2012-08-07,849.597
2012-08-08,855.557
2012-08-09,854.842
2012-08-10,857.3
2012-08-13,856.265
2012-08-14,859.709
2012-08-15,857.004
2012-08-16,859.51
2012-08-17,857.74
2012-08-20,855.176
2012-08-21,864.061
2012-08-22,853.219
2012-08-23,858.321
2012-08-24,854.471
2012-08-27,853.633
2012-08-28,855.352
2012-08-29,850.123
2012-08-30,845.757
2012-08-31,847.025
2012-09-03,855.17
2012-09-04,841.708
2012-09-05,840.817
2012-09-06,860.093
2012-09-07,866.978
2012-09-10,865.41
2012-09-11,869.676
2012-09-12,869.405
2012-09-13,877.289
2012-09-14,898.0
2012-09-17,895.627
2012-09-18,891.251
2012-09-19,892.719
2012-09-20,885.792
2012-09-21,888.163
2012-09-24,883.384
2012-09-25,889.358
2012-09-26,869.94
2012-09-27,874.255
2012-09-28,865.586
2012-10-01,877.794
2012-10-02,875.235
2012-10-03,874.24
2012-10-04,878.788
2012-10-05,886.79
2012-10-08,873.909
2012-10-09,867.99
2012-10-10,864.993
2012-10-11,873.445
2012-10-12,870.87
2012-10-15,870.211
2012-10-16,882.541
2012-10-17,893.112
2012-10-18,891.766
2012-10-19,883.089
2012-10-22,882.04
2012-10-23,864.19
2012-10-24,870.781
2012-10-25,876.224
2012-10-26,874.529
2012-10-29,868.474
2012-10-30,880.151
2012-10-31,869.94
2012-11-01,883.405
2012-11-02,878.821
2012-11-05,870.783
2012-11-06,877.366
2012-11-07,864.707
2012-11-08,861.701
2012-11-09,857.46
2012-11-12,854.485
2012-11-13,858.343
2012-11-14,847.568
2012-11-15,843.105
2012-11-16,830.725
2012-11-19,854.357
2012-11-20,855.672
2012-11-21,858.769
2012-11-22,865.083
2012-11-23,872.444
2012-11-26,868.532
2012-11-27,870.053
2012-11-28,868.02
2012-11-29,881.285
2012-11-30,879.77
2012-12-03,884.083
2012-12-04,884.422
2012-12-05,887.716
2012-12-06,888.698
2012-12-07,887.119
2012-12-10,891.413
2012-12-11,893.495
2012-12-12,897.567
2012-12-13,896.536
2012-12-14,894.286
2012-12-17,898.118
2012-12-18,904.083
2012-12-19,908.392
2012-12-20,907.064
2012-12-21,899.903
2012-12-24,898.983
2012-12-25,898.983
2012-12-26,899.094
2012-12-27,899.311
2012-12-28,896.771
2012-12-31,897.973
2013-01-01,897.973
2013-01-02,919.129
2013-01-03,915.37
2013-01-04,915.746
2013-01-07,914.697
2013-01-08,910.837
2013-01-09,916.649
2013-01-10,922.344
2013-01-11,925.889
2013-01-14,920.436
2013-01-15,923.251
2013-01-16,915.687
2013-01-17,918.307
2013-01-18,915.791
2013-01-21,918.167
2013-01-22,919.532
2013-01-23,921.658
2013-01-24,928.343
2013-01-25,932.208
2013-01-28,928.37
2013-01-29,938.698
2013-01-30,939.216
2013-01-31,935.891
2013-02-01,939.631
2013-02-04,923.957
2013-02-05,925.517
2013-02-06,926.071
2013-02-07,918.569
2013-02-08,931.395
2013-02-11,923.73
2013-02-12,932.909
2013-02-13,930.882
2013-02-14,925.388
2013-02-15,925.134
2013-02-18,921.026
2013-02-19,927.288
2013-02-20,922.191
2013-02-21,904.299
2013-02-22,910.851
2013-02-25,905.521
2013-02-26,894.336
2013-02-27,902.815
2013-02-28,910.179
2013-03-01,901.522
2013-03-04,899.528
2013-03-05,914.453
2013-03-06,910.686
2013-03-07,911.434
2013-03-08,911.295
2013-03-11,912.921
2013-03-12,912.678
2013-03-13,912.323
2013-03-14,926.768
2013-03-15,925.782
2013-03-18,918.981
2013-03-19,917.585
2013-03-20,918.565
2013-03-21,915.404
2013-03-22,920.196
2013-03-25,915.337
2013-03-26,916.237
2013-03-27,912.739
2013-03-28,919.648
2013-03-29,919.648
2013-04-01,922.556
2013-04-02,927.959
2013-04-03,918.368
2013-04-04,911.021
2013-04-05,908.442
2013-04-08,907.813
2013-04-09,914.896
2013-04-10,926.089
2013-04-11,933.408
2013-04-12,927.16
2013-04-15,917.823
2013-04-16,911.181
2013-04-17,899.592
2013-04-18,903.235
2013-04-19,907.525
2013-04-22,906.085
2013-04-23,925.621
2013-04-24,929.326
2013-04-25,940.662
2013-04-26,941.476
2013-04-29,946.259
2013-04-30,947.106
2013-05-01,949.916
2013-05-02,949.187
2013-05-03,960.793
2013-05-06,958.479
2013-05-07,961.225
2013-05-08,971.948
2013-05-09,967.868
2013-05-10,963.737
2013-05-13,963.644
2013-05-14,965.907
2013-05-15,965.237
2013-05-16,968.928
2013-05-17,967.287
2013-05-20,973.771
2013-05-21,975.676
2013-05-22,976.144
2013-05-23,956.331
2013-05-24,954.899
2013-05-27,952.533
2013-05-28,963.261
2013-05-29,949.221
2013-05-30,959.007
2013-05-31,944.874
2013-06-03,944.917
2013-06-04,949.994
2013-06-05,936.195
2013-06-06,932.006
2013-06-07,944.229
2013-06-10,941.338
2013-06-11,937.842
2013-06-12,938.961
2013-06-13,939.482
2013-06-14,938.854
2013-06-17,944.026
2013-06-18,944.496
2013-06-19,944.094
2013-06-20,904.457
2013-06-21,894.126
2013-06-24,882.181
2013-06-25,892.669
2013-06-26,898.194
2013-06-27,901.559
2013-06-28,894.802
2013-07-01,910.399
2013-07-02,906.56
2013-07-03,900.177
2013-07-04,916.286
2013-07-05,898.055
2013-07-08,911.589
2013-07-09,914.066
2013-07-10,919.849
2013-07-11,936.176
2013-07-12,936.169
2013-07-15,941.607
2013-07-16,938.881
2013-07-17,944.857
2013-07-18,954.551
2013-07-19,957.696
2013-07-22,963.736
2013-07-23,960.46
2013-07-24,962.811
2013-07-25,955.679
2013-07-26,954.449
2013-07-29,953.74
2013-07-30,948.118
2013-07-31,950.23
2013-08-01,959.037
2013-08-02,960.968
2013-08-05,959.301
2013-08-06,960.361
2013-08-07,956.884
2013-08-08,962.288
2013-08-09,970.187
2013-08-12,966.837
2013-08-13,971.426
2013-08-14,975.497
2013-08-15,962.209
2013-08-16,967.738
2013-08-19,965.226
2013-08-20,963.85
2013-08-21,955.976
2013-08-22,957.301
2013-08-23,965.322
2013-08-26,964.394
2013-08-27,955.536
2013-08-28,955.37
2013-08-29,960.136
2013-08-30,948.276
2013-09-02,967.179
2013-09-03,959.449
2013-09-04,967.594
2013-09-05,973.473
2013-09-06,978.021
2013-09-09,980.22
2013-09-10,987.204
2013-09-11,994.622
2013-09-12,995.974
2013-09-13,997.301
2013-09-16,1007.243
2013-09-17,996.721
2013-09-18,1000.221
2013-09-19,1016.107
2013-09-20,1007.413
2013-09-23,1003.657
2013-09-24,1002.627
2013-09-25,1005.567
2013-09-26,1003.679
2013-09-27,1002.223
2013-09-30,998.637
2013-10-01,997.172
2013-10-02,996.244
2013-10-03,995.37
2013-10-04,990.215
2013-10-07,988.467
2013-10-08,979.454
2013-10-09,965.343
2013-10-10,979.52
2013-10-11,987.93
2013-10-14,994.465
2013-10-15,997.999
2013-10-16,999.081
2013-10-17,1013.96
2013-10-18,1023.001
2013-10-21,1025.751
2013-10-22,1036.498
2013-10-23,1030.186
2013-10-24,1036.701
2013-10-25,1038.528
2013-10-28,1037.276
2013-10-29,1040.42
2013-10-30,1041.765
2013-10-31,1032.859
2013-11-01,1025.39
2013-11-04,1032.47
2013-11-05,1036.847
2013-11-06,1038.416
2013-11-07,1028.651
2013-11-08,1027.322
2013-11-11,1029.131
2013-11-12,1025.783
2013-11-13,1016.711
2013-11-14,1028.343
2013-11-15,1033.387
2013-11-18,1040.197
2013-11-19,1035.527
2013-11-20,1038.82
2013-11-21,1037.341
2013-11-22,1038.307
2013-11-25,1038.688
2013-11-26,1029.966
2013-11-27,1037.615
2013-11-28,1043.549
2013-11-29,1045.2
2013-12-02,1035.459
2013-12-03,1029.701
2013-12-04,1021.948
2013-12-05,1018.659
2013-12-06,1029.903
2013-12-09,1032.889
2013-12-10,1028.869
2013-12-11,1022.457
2013-12-12,1010.675
2013-12-13,1006.523
2013-12-16,1020.453
2013-12-17,1011.023
2013-12-18,1021.626
2013-12-19,1034.023
2013-12-20,1036.206
2013-12-23,1047.853
2013-12-24,1051.168
2013-12-25,1051.168
2013-12-26,1054.41
2013-12-27,1068.121
2013-12-30,1067.011
2013-12-31,1071.921
2014-01-01,1071.921
2014-01-02,1058.211
2014-01-03,1059.003
2014-01-06,1056.353
2014-01-07,1059.808
2014-01-08,1058.688
2014-01-09,1053.181
2014-01-10,1061.074
2014-01-13,1056.698
2014-01-14,1063.315
2014-01-15,1065.244
2014-01-16,1065.265
2014-01-17,1073.785
2014-01-20,1073.304
2014-01-21,1075.058
2014-01-22,1081.74
2014-01-23,1076.589
2014-01-24,1051.467
2014-01-27,1037.036
2014-01-28,1039.349
2014-01-29,1032.899
2014-01-30,1028.285
2014-01-31,1020.545
2014-02-03,1006.544
2014-02-04,1001.528
2014-02-05,1004.097
2014-02-06,1021.266
2014-02-07,1026.294
2014-02-10,1029.991
2014-02-11,1047.572
2014-02-12,1056.384
2014-02-13,1057.491
2014-02-14,1063.682
2014-02-17,1074.463
2014-02-18,1083.883
2014-02-19,1087.342
2014-02-20,1086.689
2014-02-21,1093.348
2014-02-24,1092.616
2014-02-25,1088.709
2014-02-26,1081.576
2014-02-27,1085.133
2014-02-28,1089.612
2014-03-03,1071.783
2014-03-04,1086.038
2014-03-05,1082.764
2014-03-06,1084.373
2014-03-07,1072.157
2014-03-10,1063.422
2014-03-11,1062.048
2014-03-12,1054.052
2014-03-13,1047.78
2014-03-14,1040.76
2014-03-17,1046.702
2014-03-18,1048.337
2014-03-19,1046.117
2014-03-20,1034.521
2014-03-21,1036.6
2014-03-24,1031.598
2014-03-25,1045.465
2014-03-26,1047.745
2014-03-27,1049.961
2014-03-28,1056.909
2014-03-31,1056.139
2014-04-01,1061.677
2014-04-02,1062.552
2014-04-03,1057.601
2014-04-04,1064.978
2014-04-07,1056.093
2014-04-08,1062.714
2014-04-09,1069.212
2014-04-10,1072.432
2014-04-11,1057.736
2014-04-14,1065.33
2014-04-15,1058.272
2014-04-16,1068.256
2014-04-17,1074.565
2014-04-18,1074.565
2014-04-21,1074.214
2014-04-22,1084.242
2014-04-23,1081.848
2014-04-24,1088.49
2014-04-25,1086.685
2014-04-28,1089.805
2014-04-29,1104.331
2014-04-30,1108.916
2014-05-01,1113.685
2014-05-02,1114.623
2014-05-05,1114.292
2014-05-06,1117.333
2014-05-07,1117.232
2014-05-08,1123.877
2014-05-09,1112.629
2014-05-12,1120.562
2014-05-13,1121.464
2014-05-14,1122.037
2014-05-15,1120.797
2014-05-16,1128.271
2014-05-19,1124.742
2014-05-20,1117.126
2014-05-21,1122.239
2014-05-22,1120.102
2014-05-23,1118.127
2014-05-26,1118.425
2014-05-27,1118.294
2014-05-28,1112.24
2014-05-29,1117.367
2014-05-30,1116.022
2014-06-02,1118.141
2014-06-03,1112.895
2014-06-04,1110.229
2014-06-05,1111.386
2014-06-06,1117.285
2014-06-09,1120.813
2014-06-10,1118.661
2014-06-11,1117.153
2014-06-12,1121.895
2014-06-13,1121.464
2014-06-16,1119.882
2014-06-17,1121.499
2014-06-18,1122.841
2014-06-19,1134.46
2014-06-20,1135.348
2014-06-23,1131.471
2014-06-24,1127.502
2014-06-25,1119.06
2014-06-26,1118.446
2014-06-27,1122.555
2014-06-30,1125.839
2014-07-01,1138.486
2014-07-02,1143.93
2014-07-03,1150.018
2014-07-04,1150.91
2014-07-07,1142.928
2014-07-08,1128.963
2014-07-09,1126.812
2014-07-10,1117.474
2014-07-11,1120.064
2014-07-14,1128.505
2014-07-15,1126.169
2014-07-16,1138.059
2014-07-17,1126.954
2014-07-18,1126.611
2014-07-21,1123.789
2014-07-22,1134.22
2014-07-23,1133.766
2014-07-24,1133.989
2014-07-25,1130.148
2014-07-28,1132.13
2014-07-29,1131.121
2014-07-30,1123.069
2014-07-31,1115.404
2014-08-01,1103.537
2014-08-04,1104.27
2014-08-05,1107.514
2014-08-06,1100.358
2014-08-07,1094.04
2014-08-08,1085.829
2014-08-11,1095.211
2014-08-12,1096.368
2014-08-13,1095.934
2014-08-14,1100.015
2014-08-15,1100.502
2014-08-18,1111.369
2014-08-19,1110.225
2014-08-20,1110.536
2014-08-21,1110.574
2014-08-22,1108.359
2014-08-25,1109.161
2014-08-26,1115.858
2014-08-27,1118.071
2014-08-28,1113.695
2014-08-29,1118.693
2014-09-01,1119.523
2014-09-02,1112.883
2014-09-03,1117.294
2014-09-04,1113.399
2014-09-05,1104.841
2014-09-08,1091.664
2014-09-09,1086.575
2014-09-10,1089.923
2014-09-11,1090.681
2014-09-12,1091.497
2014-09-15,1092.279
2014-09-16,1090.779
2014-09-17,1095.368
2014-09-18,1105.141
2014-09-19,1102.28
2014-09-22,1092.099
2014-09-23,1079.439
2014-09-24,1084.529
2014-09-25,1071.9
2014-09-26,1067.877
2014-09-29,1066.735
2014-09-30,1061.216
2014-10-01,1050.873
2014-10-02,1028.129
2014-10-03,1029.977
2014-10-06,1038.979
2014-10-07,1034.521
2014-10-08,1032.403
2014-10-09,1030.314
2014-10-10,1006.748
2014-10-13,1013.861
2014-10-14,1008.062
2014-10-15,979.514
2014-10-16,979.348
2014-10-17,1001.933
2014-10-20,996.362
2014-10-21,1012.371
2014-10-22,1010.924
2014-10-23,1013.908
2014-10-24,1012.384
2014-10-27,1011.37
2014-10-28,1018.203
2014-10-29,1026.893
2014-10-30,1019.268
2014-10-31,1030.831
2014-11-03,1019.539
2014-11-04,1015.627
2014-11-05,1026.675
2014-11-06,1025.326
2014-11-07,1025.127
2014-11-10,1033.182
2014-11-11,1035.02
2014-11-12,1030.994
2014-11-13,1029.381
2014-11-14,1026.078
2014-11-17,1029.128
2014-11-18,1034.065
2014-11-19,1033.517
2014-11-20,1033.091
2014-11-21,1043.319
2014-11-24,1040.663
2014-11-25,1042.261
2014-11-26,1046.972
2014-11-27,1039.875
2014-11-28,1035.308
2014-12-01,1028.687
2014-12-02,1038.552
2014-12-03,1037.852
2014-12-04,1029.836
2014-12-05,1031.841
2014-12-08,1022.535
2014-12-09,1005.421
2014-12-10,999.909
2014-12-11,993.989
2014-12-12,968.627
2014-12-15,944.0
2014-12-16,974.209
2014-12-17,970.719
2014-12-18,988.583
2014-12-19,1001.714
2014-12-22,1005.732
2014-12-23,1001.706
2014-12-24,1005.287
2014-12-25,1005.287
2014-12-26,1006.063
2014-12-29,1008.269
2014-12-30,996.25
2014-12-31,1000.631
2015-01-01,1000.631
2015-01-02,984.944
2015-01-05,954.163
2015-01-06,943.186
2015-01-07,944.182
2015-01-08,968.803
2015-01-09,962.64
2015-01-12,961.429
2015-01-13,968.895
2015-01-14,947.586
2015-01-15,962.399
2015-01-16,967.814
2015-01-19,974.296
2015-01-20,981.506
2015-01-21,993.725
2015-01-22,1001.476
2015-01-23,1002.568
2015-01-26,1006.968
2015-01-27,1011.41
2015-01-28,1011.673
2015-01-29,1001.361
2015-01-30,988.493
2015-02-02,995.69
2015-02-03,1015.284
2015-02-04,1019.46
2015-02-05,1025.271
2015-02-06,1021.837
2015-02-09,1019.225
2015-02-10,1016.501
2015-02-11,1014.905
2015-02-12,1023.729
2015-02-13,1034.597
2015-02-16,1030.828
2015-02-17,1035.347
2015-02-18,1041.951
2015-02-19,1040.624
2015-02-20,1040.575
2015-02-23,1044.071
2015-02-24,1051.666
2015-02-25,1051.142
2015-02-26,1047.887
2015-02-27,1050.283
2015-03-02,1042.307
2015-03-03,1036.574
2015-03-04,1034.367
2015-03-05,1039.22
2015-03-06,1019.642
2015-03-09,1017.388
2015-03-10,989.833
2015-03-11,982.12
2015-03-12,986.391
2015-03-13,972.203
2015-03-16,984.665
2015-03-17,987.513
2015-03-18,999.278
2015-03-19,1005.913
2015-03-20,1028.779
2015-03-23,1033.164
2015-03-24,1024.353
2015-03-25,1024.056
2015-03-26,1006.105
2015-03-27,1002.198
2015-03-30,1002.752
2015-03-31,985.697
2015-04-01,990.187
2015-04-02,994.622
2015-04-03,994.622
2015-04-06,1004.515
2015-04-07,1017.719
2015-04-08,1017.36
2015-04-09,1015.733
2015-04-10,1020.747
2015-04-13,1016.551
2015-04-14,1029.05
2015-04-15,1030.646
2015-04-16,1035.885
2015-04-17,1030.486
2015-04-20,1036.879
2015-04-21,1037.801
2015-04-22,1040.508
2015-04-23,1047.903
2015-04-24,1058.565
2015-04-27,1067.177
2015-04-28,1064.244
2015-04-29,1059.99
2015-04-30,1056.115
2015-05-01,1048.532
2015-05-04,1044.353
2015-05-05,1040.734
2015-05-06,1045.885
2015-05-07,1034.428
2015-05-08,1071.783
2015-05-11,1078.193
2015-05-12,1070.863
2015-05-13,1076.546
2015-05-14,1083.643
2015-05-15,1082.638
2015-05-18,1075.718
2015-05-19,1064.804
2015-05-20,1071.754
2015-05-21,1082.06
2015-05-22,1073.991
2015-05-25,1073.991
2015-05-26,1052.126
2015-05-27,1060.864
2015-05-28,1059.604
2015-05-29,1049.719
2015-06-01,1040.57
