Date,JAPAN SMALL VALUE Small Cap
2010-08-31,830.458
2010-09-01,828.339
2010-09-02,837.425
2010-09-03,840.005
2010-09-06,855.186
2010-09-07,856.066
2010-09-08,839.949
2010-09-09,845.997
2010-09-10,844.439
2010-09-13,851.193
2010-09-14,856.565
2010-09-15,838.328
2010-09-16,833.437
2010-09-17,840.711
2010-09-20,841.74
2010-09-21,845.271
2010-09-22,851.588
2010-09-23,853.457
2010-09-24,847.267
2010-09-27,857.494
2010-09-28,861.509
2010-09-29,874.803
2010-09-30,858.969
2010-10-01,861.419
2010-10-04,848.771
2010-10-05,860.267
2010-10-06,867.912
2010-10-07,877.46
2010-10-08,875.211
2010-10-11,872.812
2010-10-12,851.426
2010-10-13,851.986
2010-10-14,866.428
2010-10-15,852.048
2010-10-18,860.142
2010-10-19,854.656
2010-10-20,854.044
2010-10-21,848.26
2010-10-22,851.607
2010-10-25,854.722
2010-10-26,844.627
2010-10-27,840.524
2010-10-28,840.865
2010-10-29,847.162
2010-11-01,841.865
2010-11-02,837.293
2010-11-03,831.071
2010-11-04,849.515
2010-11-05,858.691
2010-11-08,865.539
2010-11-09,868.846
2010-11-10,856.332
2010-11-11,862.401
2010-11-12,857.901
2010-11-15,854.87
2010-11-16,849.147
2010-11-17,855.212
2010-11-18,868.473
2010-11-19,869.659
2010-11-22,876.744
2010-11-23,882.186
2010-11-24,871.691
2010-11-25,873.144
2010-11-26,867.473
2010-11-29,869.14
2010-11-30,862.573
2010-12-01,863.49
2010-12-02,878.624
2010-12-03,894.388
2010-12-06,903.576
2010-12-07,900.316
2010-12-08,897.077
2010-12-09,902.529
2010-12-10,901.623
2010-12-13,918.629
2010-12-14,928.324
2010-12-15,930.928
2010-12-16,925.005
2010-12-17,927.61
2010-12-20,924.985
2010-12-21,929.587
2010-12-22,929.265
2010-12-23,933.853
2010-12-24,930.026
2010-12-27,931.735
2010-12-28,940.368
2010-12-29,950.425
2010-12-30,948.903
2010-12-31,956.391
2011-01-03,949.484
2011-01-04,963.425
2011-01-05,951.909
2011-01-06,962.508
2011-01-07,964.678
2011-01-10,967.652
2011-01-11,965.81
2011-01-12,967.783
2011-01-13,980.414
2011-01-14,976.663
2011-01-17,977.29
2011-01-18,979.321
2011-01-19,992.446
2011-01-20,972.532
2011-01-21,957.226
2011-01-24,965.849
2011-01-25,979.672
2011-01-26,976.537
2011-01-27,973.271
2011-01-28,971.888
2011-01-31,968.945
2011-02-01,979.517
2011-02-02,990.446
2011-02-03,986.0
2011-02-04,993.287
2011-02-07,994.282
2011-02-08,999.235
2011-02-09,991.763
2011-02-10,984.5
2011-02-11,982.139
2011-02-14,992.229
2011-02-15,990.116
2011-02-16,991.797
2011-02-17,1004.822
2011-02-18,1006.27
2011-02-21,1009.151
2011-02-22,996.738
2011-02-23,994.075
2011-02-24,985.842
2011-02-25,995.331
2011-02-28,1006.954
2011-03-01,1016.475
2011-03-02,998.226
2011-03-03,998.065
2011-03-04,1001.685
2011-03-07,994.039
2011-03-08,982.159
2011-03-09,985.99
2011-03-10,966.765
2011-03-11,964.862
2011-03-14,887.84
2011-03-15,796.532
2011-03-16,855.277
2011-03-17,877.27
2011-03-18,889.27
2011-03-21,889.379
2011-03-22,940.364
2011-03-23,936.908
2011-03-24,935.401
2011-03-25,933.354
2011-03-28,929.903
2011-03-29,932.654
2011-03-30,944.274
2011-03-31,952.561
2011-04-01,925.652
2011-04-04,924.874
2011-04-05,898.901
2011-04-06,878.916
2011-04-07,876.565
2011-04-08,889.659
2011-04-11,896.092
2011-04-12,892.02
2011-04-13,893.089
2011-04-14,911.812
2011-04-15,907.017
2011-04-18,917.018
2011-04-19,906.404
2011-04-20,911.401
2011-04-21,920.818
2011-04-22,922.964
2011-04-25,919.899
2011-04-26,916.354
2011-04-27,908.385
2011-04-28,938.637
2011-04-29,942.339
2011-05-02,955.03
2011-05-03,957.747
2011-05-04,959.944
2011-05-05,968.046
2011-05-06,956.878
2011-05-09,950.654
2011-05-10,954.671
2011-05-11,949.533
2011-05-12,945.298
2011-05-13,932.141
2011-05-16,920.64
2011-05-17,911.051
2011-05-18,921.117
2011-05-19,907.775
2011-05-20,909.153
2011-05-23,898.422
2011-05-24,895.467
2011-05-25,894.103
2011-05-26,908.533
2011-05-27,912.71
2011-05-30,915.701
2011-05-31,920.94
2011-06-01,931.363
2011-06-02,918.299
2011-06-03,909.456
2011-06-06,907.714
2011-06-07,914.302
2011-06-08,918.264
2011-06-09,914.448
2011-06-10,917.413
2011-06-13,915.641
2011-06-14,921.308
2011-06-15,922.13
2011-06-16,912.453
2011-06-17,908.099
2011-06-20,911.216
2011-06-21,922.36
2011-06-22,938.629
2011-06-23,931.607
2011-06-24,939.707
2011-06-27,926.983
2011-06-28,935.723
2011-06-29,946.452
2011-06-30,958.502
2011-07-01,959.886
2011-07-04,971.291
2011-07-05,968.591
2011-07-06,975.643
2011-07-07,971.976
2011-07-08,982.487
2011-07-11,986.274
2011-07-12,985.961
2011-07-13,996.312
2011-07-14,990.926
2011-07-15,996.188
2011-07-18,995.495
2011-07-19,996.89
2011-07-20,1001.998
2011-07-21,1003.997
2011-07-22,1012.188
2011-07-25,1007.665
2011-07-26,1013.96
2011-07-27,1006.631
2011-07-28,995.613
2011-07-29,996.303
2011-08-01,1017.788
2011-08-02,1000.225
2011-08-03,985.048
2011-08-04,959.575
2011-08-05,938.268
2011-08-08,925.338
2011-08-09,922.343
2011-08-10,941.535
2011-08-11,938.765
2011-08-12,936.148
2011-08-15,944.353
2011-08-16,948.362
2011-08-17,953.333
2011-08-18,943.806
2011-08-19,932.776
2011-08-22,914.924
2011-08-23,928.868
2011-08-24,919.107
2011-08-25,919.19
2011-08-26,932.718
2011-08-29,938.067
2011-08-30,953.279
2011-08-31,957.548
2011-09-01,956.464
2011-09-02,953.096
2011-09-05,936.647
2011-09-06,919.766
2011-09-07,927.948
2011-09-08,930.597
2011-09-09,924.8
2011-09-12,917.926
2011-09-13,929.732
2011-09-14,917.574
2011-09-15,930.232
2011-09-16,948.981
2011-09-19,954.818
2011-09-20,935.897
2011-09-21,933.808
2011-09-22,925.255
2011-09-23,925.862
2011-09-26,903.051
2011-09-27,924.534
2011-09-28,954.011
2011-09-29,964.158
2011-09-30,964.452
2011-10-03,949.628
2011-10-04,934.05
2011-10-05,908.267
2011-10-06,924.505
2011-10-07,928.455
2011-10-10,928.818
2011-10-11,942.822
2011-10-12,933.506
2011-10-13,945.651
2011-10-14,922.712
2011-10-17,943.351
2011-10-18,933.155
2011-10-19,932.699
2011-10-20,923.952
2011-10-21,929.735
2011-10-24,941.33
2011-10-25,935.335
2011-10-26,932.195
2011-10-27,949.155
2011-10-28,956.098
2011-10-31,923.047
2011-11-01,912.245
2011-11-02,901.475
2011-11-03,902.227
2011-11-04,912.49
2011-11-07,910.179
2011-11-08,897.699
2011-11-09,911.982
2011-11-10,896.582
2011-11-11,898.527
2011-11-14,908.018
2011-11-15,902.196
2011-11-16,891.893
2011-11-17,897.912
2011-11-18,894.094
2011-11-21,893.265
2011-11-22,895.807
2011-11-23,891.009
2011-11-24,879.452
2011-11-25,870.127
2011-11-28,871.878
2011-11-29,896.481
2011-11-30,899.56
2011-12-01,904.797
2011-12-02,906.088
2011-12-05,916.319
2011-12-06,900.13
2011-12-07,917.299
2011-12-08,916.131
2011-12-09,911.024
2011-12-12,918.166
2011-12-13,914.418
2011-12-14,908.275
2011-12-15,896.167
2011-12-16,892.969
2011-12-19,884.339
2011-12-20,890.954
2011-12-21,895.914
2011-12-22,888.745
2011-12-23,888.631
2011-12-26,889.146
2011-12-27,892.379
2011-12-28,890.27
2011-12-29,894.428
2011-12-30,914.369
2012-01-02,914.369
2012-01-03,916.633
2012-01-04,934.404
2012-01-05,923.194
2012-01-06,916.133
2012-01-09,919.292
2012-01-10,921.741
2012-01-11,922.626
2012-01-12,915.626
2012-01-13,921.29
2012-01-16,917.648
2012-01-17,923.232
2012-01-18,927.776
2012-01-19,932.905
2012-01-20,948.457
2012-01-23,955.095
2012-01-24,943.564
2012-01-25,948.357
2012-01-26,956.391
2012-01-27,960.362
2012-01-30,961.21
2012-01-31,964.155
2012-02-01,970.2
2012-02-02,973.92
2012-02-03,964.796
2012-02-06,972.607
2012-02-07,971.095
2012-02-08,982.508
2012-02-09,977.409
2012-02-10,967.016
2012-02-13,971.623
2012-02-14,967.166
2012-02-15,980.878
2012-02-16,970.077
2012-02-17,974.299
2012-02-20,977.354
2012-02-21,975.449
2012-02-22,983.114
2012-02-23,997.621
2012-02-24,997.238
2012-02-27,1004.269
2012-02-28,1006.662
2012-02-29,992.377
2012-03-01,984.116
2012-03-02,988.687
2012-03-05,985.682
2012-03-06,990.35
2012-03-07,991.81
2012-03-08,996.208
2012-03-09,996.709
2012-03-12,994.118
2012-03-13,986.566
2012-03-14,984.099
2012-03-15,993.914
2012-03-16,997.69
2012-03-19,1001.055
2012-03-20,997.164
2012-03-21,985.253
2012-03-22,997.858
2012-03-23,993.922
2012-03-26,984.435
2012-03-27,1004.106
2012-03-28,1006.972
2012-03-29,1013.294
2012-03-30,1014.561
2012-04-02,1012.497
2012-04-03,1001.794
2012-04-04,984.027
2012-04-05,977.846
2012-04-06,972.377
2012-04-09,972.585
2012-04-10,976.067
2012-04-11,968.908
2012-04-12,976.712
2012-04-13,981.216
2012-04-16,977.685
2012-04-17,974.204
2012-04-18,988.959
2012-04-19,976.066
2012-04-20,977.978
2012-04-23,979.15
2012-04-24,972.401
2012-04-25,976.796
2012-04-26,983.294
2012-04-27,980.68
2012-04-30,988.11
2012-05-01,972.1
2012-05-02,983.024
2012-05-03,980.578
2012-05-04,986.716
2012-05-07,959.072
2012-05-08,966.698
2012-05-09,953.521
2012-05-10,950.129
2012-05-11,934.488
2012-05-14,927.097
2012-05-15,913.48
2012-05-16,896.148
2012-05-17,918.585
2012-05-18,897.101
2012-05-21,900.93
2012-05-22,902.817
2012-05-23,895.343
2012-05-24,893.332
2012-05-25,888.135
2012-05-28,883.367
2012-05-29,895.5
2012-05-30,897.684
2012-05-31,902.995
2012-06-01,887.766
2012-06-04,866.693
2012-06-05,877.95
2012-06-06,886.034
2012-06-07,893.264
2012-06-08,878.715
2012-06-11,893.221
2012-06-12,889.591
2012-06-13,892.345
2012-06-14,891.222
2012-06-15,899.086
2012-06-18,914.074
2012-06-19,906.828
2012-06-20,917.311
2012-06-21,914.261
2012-06-22,910.402
2012-06-25,915.944
2012-06-26,909.311
2012-06-27,917.471
2012-06-28,934.074
2012-06-29,939.471
2012-07-02,945.958
2012-07-03,945.984
2012-07-04,947.578
2012-07-05,944.366
2012-07-06,946.136
2012-07-09,935.789
2012-07-10,930.084
2012-07-11,923.264
2012-07-12,916.356
2012-07-13,921.737
2012-07-16,927.239
2012-07-17,917.009
2012-07-18,907.809
2012-07-19,919.255
2012-07-20,904.771
2012-07-23,888.276
2012-07-24,888.923
2012-07-25,876.486
2012-07-26,892.332
2012-07-27,899.905
2012-07-30,912.837
2012-07-31,916.557
2012-08-01,908.773
2012-08-02,911.958
2012-08-03,890.559
2012-08-06,903.349
2012-08-07,904.892
2012-08-08,915.471
2012-08-09,915.659
2012-08-10,919.691
2012-08-13,917.826
2012-08-14,922.372
2012-08-15,915.809
2012-08-16,921.059
2012-08-17,927.331
2012-08-20,927.033
2012-08-21,930.161
2012-08-22,927.869
2012-08-23,938.617
2012-08-24,928.262
2012-08-27,926.032
2012-08-28,915.114
2012-08-29,916.152
2012-08-30,909.973
2012-08-31,902.074
2012-09-03,900.981
2012-09-04,895.97
2012-09-05,886.574
2012-09-06,876.414
2012-09-07,900.214
2012-09-10,901.716
2012-09-11,901.712
2012-09-12,910.744
2012-09-13,919.974
2012-09-14,921.368
2012-09-17,915.639
2012-09-18,923.869
2012-09-19,933.826
2012-09-20,921.812
2012-09-21,925.552
2012-09-24,927.894
2012-09-25,937.867
2012-09-26,933.813
2012-09-27,937.274
2012-09-28,930.022
2012-10-01,918.553
2012-10-02,910.537
2012-10-03,896.364
2012-10-04,907.235
2012-10-05,910.571
2012-10-08,916.804
2012-10-09,906.938
2012-10-10,891.942
2012-10-11,884.342
2012-10-12,891.688
2012-10-15,893.474
2012-10-16,900.843
2012-10-17,914.09
2012-10-18,920.283
2012-10-19,920.651
2012-10-22,917.972
2012-10-23,914.761
2012-10-24,910.857
2012-10-25,915.167
2012-10-26,915.397
2012-10-29,914.234
2012-10-30,906.766
2012-10-31,910.586
2012-11-01,915.41
2012-11-02,921.916
2012-11-05,921.075
2012-11-06,914.39
2012-11-07,917.582
2012-11-08,907.056
2012-11-09,904.601
2012-11-12,894.042
2012-11-13,893.933
2012-11-14,890.538
2012-11-15,897.255
2012-11-16,905.832
2012-11-19,918.61
2012-11-20,914.385
2012-11-21,912.663
2012-11-22,923.592
2012-11-23,925.555
2012-11-26,932.453
2012-11-27,935.702
2012-11-28,928.01
2012-11-29,934.575
2012-11-30,926.906
2012-12-03,933.086
2012-12-04,939.562
2012-12-05,933.122
2012-12-06,942.128
2012-12-07,943.855
2012-12-10,941.966
2012-12-11,939.446
2012-12-12,937.344
2012-12-13,938.057
2012-12-14,941.201
2012-12-17,943.9
2012-12-18,950.676
2012-12-19,968.978
2012-12-20,967.496
2012-12-21,967.903
2012-12-24,960.199
2012-12-25,965.051
2012-12-26,971.705
2012-12-27,975.511
2012-12-28,979.51
2012-12-31,975.319
2013-01-01,975.319
2013-01-02,967.431
2013-01-03,971.107
2013-01-04,988.011
2013-01-07,986.003
2013-01-08,979.184
2013-01-09,981.804
2013-01-10,989.137
2013-01-11,986.423
2013-01-14,984.544
2013-01-15,995.826
2013-01-16,980.851
2013-01-17,967.151
2013-01-18,985.109
2013-01-21,987.675
2013-01-22,996.64
2013-01-23,982.156
2013-01-24,977.555
2013-01-25,984.41
2013-01-28,987.717
2013-01-29,992.425
2013-01-30,1003.308
2013-01-31,1013.286
2013-02-01,1004.212
2013-02-04,1014.488
2013-02-05,991.043
2013-02-06,1013.309
2013-02-07,1018.174
2013-02-08,1012.672
2013-02-11,1005.139
2013-02-12,1012.984
2013-02-13,992.241
2013-02-14,996.921
2013-02-15,973.231
2013-02-18,998.915
2013-02-19,1008.404
2013-02-20,1015.166
2013-02-21,1018.801
2013-02-22,1012.812
2013-02-25,1023.834
2013-02-26,1037.354
2013-02-27,1035.715
2013-02-28,1051.15
2013-03-01,1046.755
2013-03-04,1057.757
2013-03-05,1053.694
2013-03-06,1064.852
2013-03-07,1050.904
2013-03-08,1046.313
2013-03-11,1068.716
2013-03-12,1060.83
2013-03-13,1062.059
2013-03-14,1074.319
2013-03-15,1106.187
2013-03-18,1094.063
2013-03-19,1106.793
2013-03-20,1099.202
2013-03-21,1121.927
2013-03-22,1112.182
2013-03-25,1124.727
2013-03-26,1128.639
2013-03-27,1147.936
2013-03-28,1140.57
2013-03-29,1133.133
2013-04-01,1088.535
2013-04-02,1074.626
2013-04-03,1098.622
2013-04-04,1087.231
2013-04-05,1104.414
2013-04-08,1120.927
2013-04-09,1115.725
2013-04-10,1114.802
2013-04-11,1122.162
2013-04-12,1130.778
2013-04-15,1123.942
2013-04-16,1113.213
2013-04-17,1133.816
2013-04-18,1119.891
2013-04-19,1117.726
2013-04-22,1141.845
2013-04-23,1142.1
2013-04-24,1163.807
2013-04-25,1171.848
2013-04-26,1176.168
2013-04-29,1170.535
2013-04-30,1187.104
2013-05-01,1186.121
2013-05-02,1172.713
2013-05-03,1161.808
2013-05-06,1157.48
2013-05-07,1194.72
2013-05-08,1197.339
2013-05-09,1178.642
2013-05-10,1166.329
2013-05-13,1173.526
2013-05-14,1167.957
2013-05-15,1156.184
2013-05-16,1153.512
2013-05-17,1164.946
2013-05-20,1190.272
2013-05-21,1188.213
2013-05-22,1177.512
2013-05-23,1113.462
2013-05-24,1128.588
2013-05-27,1094.854
2013-05-28,1091.657
2013-05-29,1120.036
2013-05-30,1075.448
2013-05-31,1086.342
2013-06-03,1068.771
2013-06-04,1075.165
2013-06-05,1060.535
2013-06-06,1035.709
2013-06-07,1027.218
2013-06-10,1055.148
2013-06-11,1071.144
2013-06-12,1078.213
2013-06-13,1054.323
2013-06-14,1060.247
2013-06-17,1090.368
2013-06-18,1076.952
2013-06-19,1101.358
2013-06-20,1055.803
2013-06-21,1069.362
2013-06-24,1062.736
2013-06-25,1051.664
2013-06-26,1039.625
2013-06-27,1053.455
2013-06-28,1084.044
2013-07-01,1091.502
2013-07-02,1100.539
2013-07-03,1111.854
2013-07-04,1104.623
2013-07-05,1109.361
2013-07-08,1094.846
2013-07-09,1112.891
2013-07-10,1121.636
2013-07-11,1137.31
2013-07-12,1140.438
2013-07-15,1135.3
2013-07-16,1146.18
2013-07-17,1144.227
2013-07-18,1142.866
2013-07-19,1130.432
2013-07-22,1149.188
2013-07-23,1151.341
2013-07-24,1144.488
2013-07-25,1138.73
2013-07-26,1129.304
2013-07-29,1092.946
2013-07-30,1113.697
2013-07-31,1098.243
2013-08-01,1112.014
2013-08-02,1144.358
2013-08-05,1140.544
2013-08-06,1159.964
2013-08-07,1145.113
2013-08-08,1140.87
2013-08-09,1137.889
2013-08-12,1129.556
2013-08-13,1130.523
2013-08-14,1144.284
2013-08-15,1133.152
2013-08-16,1128.975
2013-08-19,1130.868
2013-08-20,1123.884
2013-08-21,1113.831
2013-08-22,1104.517
2013-08-23,1119.481
2013-08-26,1114.942
2013-08-27,1124.906
2013-08-28,1099.698
2013-08-29,1092.502
2013-08-30,1083.403
2013-09-02,1081.484
2013-09-03,1100.183
2013-09-04,1107.924
2013-09-05,1101.787
2013-09-06,1107.303
2013-09-09,1128.711
2013-09-10,1138.62
2013-09-11,1142.81
2013-09-12,1151.829
2013-09-13,1154.154
2013-09-16,1160.521
2013-09-17,1156.727
2013-09-18,1168.513
2013-09-19,1188.805
2013-09-20,1188.74
2013-09-23,1199.941
2013-09-24,1200.834
2013-09-25,1196.506
2013-09-26,1211.644
2013-09-27,1219.028
2013-09-30,1206.994
2013-10-01,1202.124
2013-10-02,1189.2
2013-10-03,1184.79
2013-10-04,1178.855
2013-10-07,1161.569
2013-10-08,1168.374
2013-10-09,1187.486
2013-10-10,1182.739
2013-10-11,1201.619
2013-10-14,1203.946
2013-10-15,1197.247
2013-10-16,1192.269
2013-10-17,1214.754
2013-10-18,1214.923
2013-10-21,1219.589
2013-10-22,1221.779
2013-10-23,1215.938
2013-10-24,1224.846
2013-10-25,1205.643
2013-10-28,1215.148
2013-10-29,1205.318
2013-10-30,1212.36
2013-10-31,1204.883
2013-11-01,1186.314
2013-11-04,1188.419
2013-11-05,1191.555
2013-11-06,1201.056
2013-11-07,1185.919
2013-11-08,1182.132
2013-11-11,1185.755
2013-11-12,1199.1
2013-11-13,1200.78
2013-11-14,1209.411
2013-11-15,1222.957
2013-11-18,1225.943
2013-11-19,1217.829
2013-11-20,1221.429
2013-11-21,1216.39
2013-11-22,1213.165
2013-11-25,1215.974
2013-11-26,1216.598
2013-11-27,1202.937
2013-11-28,1208.594
2013-11-29,1207.386
2013-12-02,1204.384
2013-12-03,1213.028
2013-12-04,1195.307
2013-12-05,1191.138
2013-12-06,1187.518
2013-12-09,1197.973
2013-12-10,1201.292
2013-12-11,1200.844
2013-12-12,1188.297
2013-12-13,1183.084
2013-12-16,1170.454
2013-12-17,1184.846
2013-12-18,1187.457
2013-12-19,1177.982
2013-12-20,1179.641
2013-12-23,1180.775
2013-12-24,1169.031
2013-12-25,1168.419
2013-12-26,1191.061
2013-12-27,1203.281
2013-12-30,1221.514
2013-12-31,1220.7
2014-01-01,1220.7
2014-01-02,1221.63
2014-01-03,1228.061
2014-01-06,1227.093
2014-01-07,1215.831
2014-01-08,1231.325
2014-01-09,1226.819
2014-01-10,1241.344
2014-01-13,1250.712
2014-01-14,1225.762
2014-01-15,1234.583
2014-01-16,1238.8
2014-01-17,1250.643
2014-01-20,1254.931
2014-01-21,1250.929
2014-01-22,1254.048
2014-01-23,1245.854
2014-01-24,1243.019
2014-01-27,1208.977
2014-01-28,1204.011
2014-01-29,1247.444
2014-01-30,1214.181
2014-01-31,1220.134
2014-02-03,1201.512
2014-02-04,1139.818
2014-02-05,1156.353
2014-02-06,1158.362
2014-02-07,1178.849
2014-02-10,1188.892
2014-02-11,1184.769
2014-02-12,1195.451
2014-02-13,1183.964
2014-02-14,1174.547
2014-02-17,1188.824
2014-02-18,1203.33
2014-02-19,1199.64
2014-02-20,1179.103
2014-02-21,1200.088
2014-02-24,1199.437
2014-02-25,1216.01
2014-02-26,1204.261
2014-02-27,1200.288
2014-02-28,1198.246
2014-03-03,1193.197
2014-03-04,1193.265
2014-03-05,1199.907
2014-03-06,1201.728
2014-03-07,1207.789
2014-03-10,1205.526
2014-03-11,1209.84
2014-03-12,1192.44
2014-03-13,1200.21
2014-03-14,1176.932
2014-03-17,1162.36
2014-03-18,1185.063
2014-03-19,1178.609
2014-03-20,1150.819
2014-03-21,1150.988
2014-03-24,1176.593
2014-03-25,1179.155
2014-03-26,1184.034
2014-03-27,1203.891
2014-03-28,1204.193
2014-03-31,1211.543
2014-04-01,1209.303
2014-04-02,1210.671
2014-04-03,1210.9
2014-04-04,1210.06
2014-04-07,1202.196
2014-04-08,1194.766
2014-04-09,1173.199
2014-04-10,1178.051
2014-04-11,1163.211
2014-04-14,1159.764
2014-04-15,1164.354
2014-04-16,1184.641
2014-04-17,1188.438
2014-04-18,1196.525
2014-04-21,1190.831
2014-04-22,1180.437
2014-04-23,1191.058
2014-04-24,1193.7
2014-04-25,1203.477
2014-04-28,1189.873
2014-04-29,1190.337
2014-04-30,1192.838
2014-05-01,1210.048
2014-05-02,1208.04
2014-05-05,1209.578
2014-05-06,1216.248
2014-05-07,1183.259
2014-05-08,1190.012
2014-05-09,1193.94
2014-05-12,1182.799
2014-05-13,1194.647
2014-05-14,1205.707
2014-05-15,1205.523
2014-05-16,1191.774
2014-05-19,1187.856
2014-05-20,1189.22
2014-05-21,1186.866
2014-05-22,1201.611
2014-05-23,1208.549
2014-05-26,1221.363
2014-05-27,1220.089
2014-05-28,1226.72
2014-05-29,1230.512
2014-05-30,1228.746
2014-06-02,1239.453
2014-06-03,1241.932
2014-06-04,1238.774
2014-06-05,1240.256
2014-06-06,1244.784
2014-06-09,1247.293
2014-06-10,1244.293
2014-06-11,1262.559
2014-06-12,1261.295
2014-06-13,1265.647
2014-06-16,1262.632
2014-06-17,1265.012
2014-06-18,1276.451
2014-06-19,1291.409
2014-06-20,1289.455
2014-06-23,1292.452
2014-06-24,1293.594
2014-06-25,1292.996
2014-06-26,1296.404
2014-06-27,1290.462
2014-06-30,1310.545
2014-07-01,1315.55
2014-07-02,1313.356
2014-07-03,1307.713
2014-07-04,1314.636
2014-07-07,1314.862
2014-07-08,1316.549
2014-07-09,1308.048
2014-07-10,1301.624
2014-07-11,1295.564
2014-07-14,1300.423
2014-07-15,1304.255
2014-07-16,1304.582
2014-07-17,1305.172
2014-07-18,1297.864
2014-07-21,1298.76
2014-07-22,1310.159
2014-07-23,1309.202
2014-07-24,1305.234
2014-07-25,1314.676
2014-07-28,1319.027
2014-07-29,1320.01
2014-07-30,1311.361
2014-07-31,1308.605
2014-08-01,1301.531
2014-08-04,1299.657
2014-08-05,1284.996
2014-08-06,1279.735
2014-08-07,1289.194
2014-08-08,1272.404
2014-08-11,1292.321
2014-08-12,1294.388
2014-08-13,1297.254
2014-08-14,1303.932
2014-08-15,1308.159
2014-08-18,1307.72
2014-08-19,1311.386
2014-08-20,1304.797
2014-08-21,1309.205
2014-08-22,1300.376
2014-08-25,1305.68
2014-08-26,1300.256
2014-08-27,1305.592
2014-08-28,1305.791
2014-08-29,1303.096
2014-09-01,1303.592
2014-09-02,1300.856
2014-09-03,1304.891
2014-09-04,1297.181
2014-09-05,1297.577
2014-09-08,1297.446
2014-09-09,1285.733
2014-09-10,1289.158
2014-09-11,1287.564
2014-09-12,1280.191
2014-09-15,1281.743
2014-09-16,1281.941
2014-09-17,1271.542
2014-09-18,1264.353
2014-09-19,1270.77
2014-09-22,1269.938
2014-09-23,1271.454
2014-09-24,1268.037
2014-09-25,1284.63
2014-09-26,1274.132
2014-09-29,1277.966
2014-09-30,1263.308
2014-10-01,1261.123
2014-10-02,1239.057
2014-10-03,1229.441
2014-10-06,1250.498
2014-10-07,1249.551
2014-10-08,1239.652
2014-10-09,1227.475
2014-10-10,1211.744
2014-10-13,1218.065
2014-10-14,1200.552
2014-10-15,1219.856
2014-10-16,1196.483
2014-10-17,1174.442
2014-10-20,1210.51
2014-10-21,1193.128
2014-10-22,1216.919
2014-10-23,1203.239
2014-10-24,1206.385
2014-10-27,1221.721
2014-10-28,1215.499
2014-10-29,1232.544
2014-10-30,1227.559
2014-10-31,1234.057
2014-11-03,1211.524
2014-11-04,1238.125
2014-11-05,1226.557
2014-11-06,1204.966
2014-11-07,1212.356
2014-11-10,1222.932
2014-11-11,1216.564
2014-11-12,1221.651
2014-11-13,1223.128
2014-11-14,1226.926
2014-11-17,1202.188
2014-11-18,1220.305
2014-11-19,1210.017
2014-11-20,1207.482
2014-11-21,1219.226
2014-11-24,1210.678
2014-11-25,1222.315
2014-11-26,1230.29
2014-11-27,1217.591
2014-11-28,1223.042
2014-12-01,1236.121
2014-12-02,1238.147
2014-12-03,1236.319
2014-12-04,1242.422
2014-12-05,1227.633
2014-12-08,1236.845
2014-12-09,1254.013
2014-12-10,1237.734
2014-12-11,1226.579
2014-12-12,1231.314
2014-12-15,1220.307
2014-12-16,1213.795
2014-12-17,1216.303
2014-12-18,1219.091
2014-12-19,1235.922
2014-12-22,1232.608
2014-12-23,1224.591
2014-12-24,1237.978
2014-12-25,1232.052
2014-12-26,1241.807
2014-12-29,1242.366
2014-12-30,1250.337
2014-12-31,1244.914
2015-01-01,1244.914
2015-01-02,1241.704
2015-01-05,1246.88
2015-01-06,1228.609
2015-01-07,1219.823
2015-01-08,1229.547
2015-01-09,1239.802
2015-01-12,1242.101
2015-01-13,1238.395
2015-01-14,1246.261
2015-01-15,1263.622
2015-01-16,1237.943
2015-01-19,1244.33
2015-01-20,1254.968
2015-01-21,1253.451
2015-01-22,1246.026
2015-01-23,1259.746
2015-01-26,1252.371
2015-01-27,1277.466
2015-01-28,1282.589
2015-01-29,1267.876
2015-01-30,1280.552
2015-02-02,1274.667
2015-02-03,1252.179
2015-02-04,1268.129
2015-02-05,1266.038
2015-02-06,1260.888
2015-02-09,1266.585
2015-02-10,1255.1
2015-02-11,1243.579
2015-02-12,1276.044
2015-02-13,1276.969
2015-02-16,1291.905
2015-02-17,1292.425
2015-02-18,1303.398
2015-02-19,1312.878
2015-02-20,1317.738
2015-02-23,1314.756
2015-02-24,1316.604
2015-02-25,1325.328
2015-02-26,1329.265
2015-02-27,1327.552
2015-03-02,1322.591
2015-03-03,1326.325
2015-03-04,1318.883
2015-03-05,1316.274
2015-03-06,1312.182
2015-03-09,1303.441
2015-03-10,1299.56
2015-03-11,1297.098
2015-03-12,1310.033
2015-03-13,1318.455
2015-03-16,1318.194
2015-03-17,1321.245
2015-03-18,1333.663
2015-03-19,1326.938
2015-03-20,1339.182
2015-03-23,1353.505
2015-03-24,1351.93
2015-03-25,1363.243
2015-03-26,1349.107
2015-03-27,1340.725
2015-03-30,1333.133
2015-03-31,1332.856
2015-04-01,1321.848
2015-04-02,1338.398
2015-04-03,1344.125
2015-04-06,1349.623
2015-04-07,1346.084
2015-04-08,1359.329
2015-04-09,1358.453
2015-04-10,1361.236
2015-04-13,1353.762
2015-04-14,1379.467
2015-04-15,1370.565
2015-04-16,1387.401
2015-04-17,1382.822
2015-04-20,1368.992
2015-04-21,1376.149
2015-04-22,1381.78
2015-04-23,1384.485
2015-04-24,1388.957
2015-04-27,1387.999
