Date,FINLAND SMALL GROWTH Small Cap
2010-09-13,686.593
2010-09-14,687.174
2010-09-15,691.965
2010-09-16,690.545
2010-09-17,693.07
2010-09-20,699.883
2010-09-21,706.013
2010-09-22,717.984
2010-09-23,710.795
2010-09-24,731.431
2010-09-27,737.6
2010-09-28,745.487
2010-09-29,754.471
2010-09-30,761.148
2010-10-01,763.919
2010-10-04,755.609
2010-10-05,773.698
2010-10-06,778.739
2010-10-07,781.521
2010-10-08,777.296
2010-10-11,791.041
2010-10-12,795.247
2010-10-13,824.735
2010-10-14,819.227
2010-10-15,805.091
2010-10-18,799.702
2010-10-19,786.492
2010-10-20,806.519
2010-10-21,833.955
2010-10-22,822.849
2010-10-25,834.831
2010-10-26,820.39
2010-10-27,804.059
2010-10-28,794.853
2010-10-29,797.954
2010-11-01,810.703
2010-11-02,826.555
2010-11-03,822.341
2010-11-04,849.99
2010-11-05,838.276
2010-11-08,833.47
2010-11-09,854.929
2010-11-10,831.164
2010-11-11,821.605
2010-11-12,821.971
2010-11-15,825.584
2010-11-16,797.022
2010-11-17,799.343
2010-11-18,821.619
2010-11-19,831.602
2010-11-22,820.235
2010-11-23,797.464
2010-11-24,816.523
2010-11-25,819.882
2010-11-26,810.978
2010-11-29,791.713
2010-11-30,789.454
2010-12-01,813.301
2010-12-02,836.932
2010-12-03,853.83
2010-12-06,847.705
2010-12-07,862.085
2010-12-08,849.816
2010-12-09,834.084
2010-12-10,839.967
2010-12-13,860.763
2010-12-14,860.436
2010-12-15,866.565
2010-12-16,857.24
2010-12-17,859.181
2010-12-20,863.513
2010-12-21,872.507
2010-12-22,868.772
2010-12-23,863.72
2010-12-24,867.124
2010-12-27,865.092
2010-12-28,864.278
2010-12-29,868.846
2010-12-30,880.684
2010-12-31,889.536
2011-01-03,900.928
2011-01-04,889.457
2011-01-05,865.166
2011-01-06,857.992
2011-01-07,854.498
2011-01-10,836.256
2011-01-11,860.234
2011-01-12,873.834
2011-01-13,882.341
2011-01-14,877.246
2011-01-17,863.127
2011-01-18,872.407
2011-01-19,863.311
2011-01-20,847.549
2011-01-21,860.551
2011-01-24,859.538
2011-01-25,860.837
2011-01-26,874.436
2011-01-27,875.717
2011-01-28,863.776
2011-01-31,863.42
2011-02-01,874.365
2011-02-02,861.465
2011-02-03,859.264
2011-02-04,871.099
2011-02-07,887.625
2011-02-08,890.526
2011-02-09,888.442
2011-02-10,881.911
2011-02-11,890.057
2011-02-14,894.697
2011-02-15,889.04
2011-02-16,894.794
2011-02-17,889.094
2011-02-18,907.185
2011-02-21,896.713
2011-02-22,894.127
2011-02-23,879.341
2011-02-24,879.095
2011-02-25,890.265
2011-02-28,907.261
2011-03-01,915.593
2011-03-02,905.542
2011-03-03,925.764
2011-03-04,922.957
2011-03-07,925.569
2011-03-08,914.559
2011-03-09,922.706
2011-03-10,900.262
2011-03-11,885.069
2011-03-14,885.705
2011-03-15,877.799
2011-03-16,866.901
2011-03-17,888.028
2011-03-18,910.799
2011-03-21,931.153
2011-03-22,931.131
2011-03-23,928.274
2011-03-24,949.062
2011-03-25,944.938
2011-03-28,953.869
2011-03-29,948.976
2011-03-30,959.602
2011-03-31,953.891
2011-04-01,956.433
2011-04-04,968.055
2011-04-05,963.56
2011-04-06,976.002
2011-04-07,956.527
2011-04-08,971.222
2011-04-11,977.077
2011-04-12,960.208
2011-04-13,970.552
2011-04-14,961.634
2011-04-15,953.519
2011-04-18,925.104
2011-04-19,947.082
2011-04-20,981.387
2011-04-21,989.812
2011-04-22,989.812
2011-04-25,989.099
2011-04-26,994.798
2011-04-27,993.048
2011-04-28,1018.509
2011-04-29,1011.749
2011-05-02,1017.697
2011-05-03,1005.098
2011-05-04,990.542
2011-05-05,961.044
2011-05-06,963.725
2011-05-09,949.572
2011-05-10,966.592
2011-05-11,962.233
2011-05-12,943.871
2011-05-13,940.613
2011-05-16,937.705
2011-05-17,925.234
2011-05-18,930.028
2011-05-19,939.45
2011-05-20,933.36
2011-05-23,901.492
2011-05-24,899.165
2011-05-25,891.119
2011-05-26,888.615
2011-05-27,904.918
2011-05-30,903.877
2011-05-31,921.178
2011-06-01,920.209
2011-06-02,921.134
2011-06-03,919.482
2011-06-06,912.214
2011-06-07,914.413
2011-06-08,884.051
2011-06-09,885.637
2011-06-10,862.007
2011-06-13,856.855
2011-06-14,861.242
2011-06-15,832.703
2011-06-16,818.872
2011-06-17,830.835
2011-06-20,807.488
2011-06-21,827.803
2011-06-22,826.215
2011-06-23,792.882
2011-06-24,793.806
2011-06-27,790.894
2011-06-28,807.443
2011-06-29,847.496
2011-06-30,874.694
2011-07-01,879.208
2011-07-04,890.122
2011-07-05,878.231
2011-07-06,863.434
2011-07-07,881.839
2011-07-08,864.389
2011-07-11,822.174
2011-07-12,809.877
2011-07-13,832.106
2011-07-14,817.474
2011-07-15,806.95
2011-07-18,777.248
2011-07-19,795.414
2011-07-20,809.502
2011-07-21,810.72
2011-07-22,824.273
2011-07-25,814.024
2011-07-26,813.85
2011-07-27,792.034
2011-07-28,772.263
2011-07-29,772.265
2011-08-01,723.258
2011-08-02,698.964
2011-08-03,689.389
2011-08-04,640.205
2011-08-05,633.073
2011-08-08,601.506
2011-08-09,627.038
2011-08-10,616.759
2011-08-11,642.539
2011-08-12,661.66
2011-08-15,692.39
2011-08-16,673.486
2011-08-17,671.917
2011-08-18,622.269
2011-08-19,608.978
2011-08-22,607.721
2011-08-23,612.192
2011-08-24,621.327
2011-08-25,618.673
2011-08-26,615.73
2011-08-29,643.141
2011-08-30,642.762
2011-08-31,669.114
2011-09-01,657.618
2011-09-02,637.186
2011-09-05,602.116
2011-09-06,585.369
2011-09-07,604.997
2011-09-08,596.428
2011-09-09,567.409
2011-09-12,546.777
2011-09-13,549.8
2011-09-14,562.923
2011-09-15,593.235
2011-09-16,604.226
2011-09-19,577.197
2011-09-20,588.25
2011-09-21,589.78
2011-09-22,544.58
2011-09-23,533.828
2011-09-26,531.785
2011-09-27,561.35
2011-09-28,553.428
2011-09-29,556.025
2011-09-30,534.07
2011-10-03,521.06
2011-10-04,495.765
2011-10-05,512.707
2011-10-06,532.169
2011-10-07,526.215
2011-10-10,547.998
2011-10-11,556.332
2011-10-12,577.406
2011-10-13,573.638
2011-10-14,597.073
2011-10-17,571.972
2011-10-18,579.108
2011-10-19,580.683
2011-10-20,560.483
2011-10-21,587.646
2011-10-24,618.399
2011-10-25,608.629
2011-10-26,614.288
2011-10-27,672.708
2011-10-28,659.503
2011-10-31,616.638
2011-11-01,582.268
2011-11-02,599.669
2011-11-03,620.099
2011-11-04,608.726
2011-11-07,604.903
2011-11-08,615.03
2011-11-09,592.664
2011-11-10,582.509
2011-11-11,605.482
2011-11-14,596.051
2011-11-15,580.966
2011-11-16,578.723
2011-11-17,572.217
2011-11-18,565.934
2011-11-21,542.559
2011-11-22,541.96
2011-11-23,525.099
2011-11-24,527.92
2011-11-25,525.646
2011-11-28,560.577
2011-11-29,565.538
2011-11-30,600.348
2011-12-01,588.216
2011-12-02,588.963
2011-12-05,606.082
2011-12-06,602.234
2011-12-07,591.802
2011-12-08,570.641
2011-12-09,575.085
2011-12-12,549.924
2011-12-13,548.651
2011-12-14,521.192
2011-12-15,528.256
2011-12-16,534.317
2011-12-19,527.75
2011-12-20,554.078
2011-12-21,559.891
2011-12-22,572.624
2011-12-23,570.396
2011-12-26,570.396
2011-12-27,569.368
2011-12-28,559.348
2011-12-29,561.562
2011-12-30,570.944
2012-01-02,586.266
2012-01-03,609.223
2012-01-04,596.971
2012-01-05,592.166
2012-01-06,588.509
2012-01-09,593.439
2012-01-10,610.93
2012-01-11,601.549
2012-01-12,603.454
2012-01-13,595.083
2012-01-16,602.12
2012-01-17,617.939
2012-01-18,639.818
2012-01-19,655.734
2012-01-20,659.373
2012-01-23,664.59
2012-01-24,649.107
2012-01-25,649.839
2012-01-26,667.646
2012-01-27,663.045
2012-01-30,643.237
2012-01-31,651.038
2012-02-01,668.999
2012-02-02,677.151
2012-02-03,680.24
2012-02-06,684.332
2012-02-07,680.544
2012-02-08,684.355
2012-02-09,680.714
2012-02-10,677.431
2012-02-13,688.355
2012-02-14,688.091
2012-02-15,688.565
2012-02-16,673.157
2012-02-17,689.819
2012-02-20,702.043
2012-02-21,691.865
2012-02-22,686.977
2012-02-23,685.669
2012-02-24,696.29
2012-02-27,699.636
2012-02-28,701.281
2012-02-29,704.238
2012-03-01,703.594
2012-03-02,697.236
2012-03-05,688.894
2012-03-06,650.998
2012-03-07,660.341
2012-03-08,690.048
2012-03-09,676.98
2012-03-12,681.726
2012-03-13,678.118
2012-03-14,676.192
2012-03-15,676.967
2012-03-16,678.221
2012-03-19,676.64
2012-03-20,656.048
2012-03-21,650.142
2012-03-22,637.96
2012-03-23,647.345
2012-03-26,648.68
2012-03-27,653.3
2012-03-28,642.769
2012-03-29,630.756
2012-03-30,641.064
2012-04-02,646.022
2012-04-03,653.282
2012-04-04,619.005
2012-04-05,623.027
2012-04-06,623.027
2012-04-09,623.384
2012-04-10,602.267
2012-04-11,612.699
2012-04-12,631.019
2012-04-13,614.837
2012-04-16,611.429
2012-04-17,630.153
2012-04-18,625.155
2012-04-19,617.899
2012-04-20,628.734
2012-04-23,604.441
2012-04-24,622.702
2012-04-25,631.043
2012-04-26,627.366
2012-04-27,651.604
2012-04-30,637.754
2012-05-01,637.248
2012-05-02,624.38
2012-05-03,621.802
2012-05-04,600.362
2012-05-07,606.085
2012-05-08,581.554
2012-05-09,575.094
2012-05-10,581.208
2012-05-11,587.079
2012-05-14,560.711
2012-05-15,544.535
2012-05-16,537.528
2012-05-17,536.136
2012-05-18,518.845
2012-05-21,529.737
2012-05-22,545.349
2012-05-23,518.377
2012-05-24,516.021
2012-05-25,513.665
2012-05-28,515.128
2012-05-29,527.942
2012-05-30,502.018
2012-05-31,490.051
2012-06-01,476.063
2012-06-04,474.677
2012-06-05,482.721
2012-06-06,502.511
2012-06-07,517.389
2012-06-08,507.782
2012-06-11,511.298
2012-06-12,500.319
2012-06-13,488.706
2012-06-14,489.9
2012-06-15,508.561
2012-06-18,509.651
2012-06-19,522.547
2012-06-20,532.775
2012-06-21,532.121
2012-06-22,529.145
2012-06-25,503.047
2012-06-26,494.383
2012-06-27,499.497
2012-06-28,497.399
2012-06-29,540.45
2012-07-02,543.852
2012-07-03,543.482
2012-07-04,539.566
2012-07-05,532.686
2012-07-06,511.879
2012-07-09,511.043
2012-07-10,519.864
2012-07-11,517.212
2012-07-12,509.9
2012-07-13,523.455
2012-07-16,525.929
2012-07-17,521.821
2012-07-18,522.193
2012-07-19,537.839
2012-07-20,526.855
2012-07-23,509.691
2012-07-24,507.013
2012-07-25,514.086
2012-07-26,547.776
2012-07-27,554.535
2012-07-30,555.752
2012-07-31,541.838
2012-08-01,543.196
2012-08-02,523.884
2012-08-03,543.724
2012-08-06,559.171
2012-08-07,565.786
2012-08-08,557.185
2012-08-09,565.095
2012-08-10,559.259
2012-08-13,557.363
2012-08-14,557.083
2012-08-15,547.627
2012-08-16,561.754
2012-08-17,573.348
2012-08-20,568.461
2012-08-21,584.732
2012-08-22,570.611
2012-08-23,569.024
2012-08-24,554.81
2012-08-27,552.09
2012-08-28,546.067
2012-08-29,541.706
2012-08-30,528.221
2012-08-31,542.161
2012-09-03,551.567
2012-09-04,532.469
2012-09-05,537.84
2012-09-06,547.151
2012-09-07,564.723
2012-09-10,567.646
2012-09-11,577.418
2012-09-12,584.853
2012-09-13,588.861
2012-09-14,628.031
2012-09-17,626.177
2012-09-18,617.807
2012-09-19,619.016
2012-09-20,610.482
2012-09-21,610.569
2012-09-24,591.849
2012-09-25,596.445
2012-09-26,575.88
2012-09-27,583.198
2012-09-28,579.533
2012-10-01,592.117
2012-10-02,594.189
2012-10-03,588.835
2012-10-04,592.052
2012-10-05,610.349
2012-10-08,600.025
2012-10-09,592.586
2012-10-10,589.751
2012-10-11,593.793
2012-10-12,595.304
2012-10-15,586.078
2012-10-16,595.672
2012-10-17,604.23
2012-10-18,605.468
2012-10-19,596.624
2012-10-22,594.547
2012-10-23,573.797
2012-10-24,574.741
2012-10-25,565.961
2012-10-26,571.923
2012-10-29,570.677
2012-10-30,584.888
2012-10-31,582.163
2012-11-01,583.701
2012-11-02,587.875
2012-11-05,579.081
2012-11-06,573.707
2012-11-07,563.287
2012-11-08,557.672
2012-11-09,547.013
2012-11-12,542.268
2012-11-13,534.704
2012-11-14,535.821
2012-11-15,532.713
2012-11-16,529.182
2012-11-19,549.84
2012-11-20,546.792
2012-11-21,552.571
2012-11-22,558.49
2012-11-23,581.34
2012-11-26,583.294
2012-11-27,585.127
2012-11-28,575.933
2012-11-29,593.401
2012-11-30,598.786
2012-12-03,609.008
2012-12-04,607.752
2012-12-05,607.487
2012-12-06,603.698
2012-12-07,607.499
2012-12-10,597.697
2012-12-11,614.124
2012-12-12,616.349
2012-12-13,616.886
2012-12-14,620.953
2012-12-17,625.348
2012-12-18,641.608
2012-12-19,643.485
2012-12-20,643.844
2012-12-21,635.375
2012-12-24,636.363
2012-12-25,636.363
2012-12-26,637.666
2012-12-27,634.368
2012-12-28,628.143
2012-12-31,626.385
2013-01-01,626.385
2013-01-02,647.425
2013-01-03,643.936
2013-01-04,655.386
2013-01-07,657.123
2013-01-08,648.326
2013-01-09,647.555
2013-01-10,657.353
2013-01-11,669.186
2013-01-14,673.325
2013-01-15,680.104
2013-01-16,677.501
2013-01-17,681.426
2013-01-18,682.924
2013-01-21,686.227
2013-01-22,684.575
2013-01-23,691.798
2013-01-24,691.373
2013-01-25,693.286
2013-01-28,694.604
2013-01-29,689.419
2013-01-30,698.36
2013-01-31,687.677
2013-02-01,705.477
2013-02-04,684.682
2013-02-05,692.661
2013-02-06,693.373
2013-02-07,708.853
2013-02-08,708.662
2013-02-11,703.784
2013-02-12,718.999
2013-02-13,719.186
2013-02-14,715.892
2013-02-15,725.163
2013-02-18,719.007
2013-02-19,734.537
2013-02-20,742.659
2013-02-21,715.928
2013-02-22,723.342
2013-02-25,726.436
2013-02-26,705.135
2013-02-27,714.107
2013-02-28,705.553
2013-03-01,705.155
2013-03-04,695.105
2013-03-05,705.111
2013-03-06,701.456
2013-03-07,707.061
2013-03-08,706.509
2013-03-11,714.867
2013-03-12,727.929
2013-03-13,726.119
2013-03-14,726.108
2013-03-15,727.013
2013-03-18,706.189
2013-03-19,692.127
2013-03-20,696.28
2013-03-21,671.721
2013-03-22,667.46
2013-03-25,666.864
2013-03-26,661.923
2013-03-27,650.111
2013-03-28,655.21
2013-03-29,655.21
2013-04-01,655.516
2013-04-02,661.123
2013-04-03,652.9
2013-04-04,640.283
2013-04-05,631.226
2013-04-08,614.852
2013-04-09,622.618
2013-04-10,636.809
2013-04-11,651.168
2013-04-12,641.922
2013-04-15,625.325
2013-04-16,622.708
2013-04-17,613.756
2013-04-18,618.177
2013-04-19,613.841
2013-04-22,605.381
2013-04-23,627.165
2013-04-24,633.666
2013-04-25,647.034
2013-04-26,653.047
2013-04-29,650.035
2013-04-30,643.747
2013-05-01,644.186
2013-05-02,631.781
2013-05-03,645.448
2013-05-06,647.928
2013-05-07,650.961
2013-05-08,668.171
2013-05-09,664.19
2013-05-10,662.859
2013-05-13,665.226
2013-05-14,670.598
2013-05-15,656.687
2013-05-16,656.334
2013-05-17,638.81
2013-05-20,646.364
2013-05-21,650.856
2013-05-22,642.336
2013-05-23,625.451
2013-05-24,622.059
2013-05-27,623.994
2013-05-28,629.288
2013-05-29,623.207
2013-05-30,631.139
2013-05-31,626.434
2013-06-03,619.015
2013-06-04,622.908
2013-06-05,611.471
2013-06-06,611.661
2013-06-07,614.65
2013-06-10,610.86
2013-06-11,602.975
2013-06-12,606.641
2013-06-13,609.884
2013-06-14,615.311
2013-06-17,617.123
2013-06-18,611.821
2013-06-19,609.709
2013-06-20,587.679
2013-06-21,585.962
2013-06-24,572.269
2013-06-25,582.441
2013-06-26,588.043
2013-06-27,592.616
2013-06-28,585.025
2013-07-01,593.292
2013-07-02,584.905
2013-07-03,578.611
2013-07-04,584.224
2013-07-05,577.091
2013-07-08,584.508
2013-07-09,595.126
2013-07-10,593.645
2013-07-11,608.436
2013-07-12,613.619
2013-07-15,607.773
2013-07-16,605.789
2013-07-17,608.399
2013-07-18,610.87
2013-07-19,602.081
2013-07-22,595.333
2013-07-23,596.499
2013-07-24,597.229
2013-07-25,587.946
2013-07-26,591.483
2013-07-29,591.788
2013-07-30,599.887
2013-07-31,605.338
2013-08-01,612.73
2013-08-02,614.994
2013-08-05,612.538
2013-08-06,606.475
2013-08-07,604.093
2013-08-08,614.894
2013-08-09,624.524
2013-08-12,636.81
2013-08-13,631.51
2013-08-14,636.97
2013-08-15,628.278
2013-08-16,634.694
2013-08-19,638.472
2013-08-20,633.969
2013-08-21,625.884
2013-08-22,628.846
2013-08-23,637.21
2013-08-26,640.775
2013-08-27,631.286
2013-08-28,628.864
2013-08-29,621.046
2013-08-30,616.729
2013-09-02,623.769
2013-09-03,625.863
2013-09-04,631.171
2013-09-05,629.861
2013-09-06,633.933
2013-09-09,645.111
2013-09-10,664.043
2013-09-11,672.852
2013-09-12,670.116
2013-09-13,667.522
2013-09-16,664.648
2013-09-17,657.533
2013-09-18,654.915
2013-09-19,673.905
2013-09-20,673.309
2013-09-23,663.93
2013-09-24,663.656
2013-09-25,659.045
2013-09-26,658.527
2013-09-27,664.787
2013-09-30,659.4
2013-10-01,659.56
2013-10-02,662.736
2013-10-03,661.633
2013-10-04,654.679
2013-10-07,646.092
2013-10-08,647.156
2013-10-09,636.786
2013-10-10,637.617
2013-10-11,641.374
2013-10-14,637.211
2013-10-15,638.338
2013-10-16,634.778
2013-10-17,607.411
2013-10-18,607.376
2013-10-21,614.8
2013-10-22,609.428
2013-10-23,609.892
2013-10-24,611.52
2013-10-25,612.095
2013-10-28,616.132
2013-10-29,620.491
2013-10-30,609.317
2013-10-31,588.896
2013-11-01,581.174
2013-11-04,597.917
2013-11-05,592.899
2013-11-06,604.439
2013-11-07,602.129
2013-11-08,596.57
2013-11-11,603.332
2013-11-12,599.006
2013-11-13,589.402
2013-11-14,590.817
2013-11-15,584.218
2013-11-18,586.75
2013-11-19,585.13
2013-11-20,583.098
2013-11-21,586.065
2013-11-22,583.099
2013-11-25,583.574
2013-11-26,585.941
2013-11-27,588.698
2013-11-28,592.287
2013-11-29,596.83
2013-12-02,593.138
2013-12-03,579.49
2013-12-04,572.799
2013-12-05,576.668
2013-12-06,577.829
2013-12-09,580.21
2013-12-10,578.244
2013-12-11,577.994
2013-12-12,569.991
2013-12-13,567.385
2013-12-16,573.09
2013-12-17,574.435
2013-12-18,580.298
2013-12-19,585.229
2013-12-20,584.017
2013-12-23,588.366
2013-12-24,586.671
2013-12-25,586.671
2013-12-26,587.765
2013-12-27,601.443
2013-12-30,608.068
2013-12-31,606.527
2014-01-01,606.527
2014-01-02,593.143
2014-01-03,594.945
2014-01-06,596.212
2014-01-07,595.124
2014-01-08,596.929
2014-01-09,590.321
2014-01-10,594.726
2014-01-13,599.781
2014-01-14,603.641
2014-01-15,606.066
2014-01-16,602.106
2014-01-17,599.824
2014-01-20,602.479
2014-01-21,587.415
2014-01-22,586.568
2014-01-23,585.493
2014-01-24,573.232
2014-01-27,560.568
2014-01-28,571.429
2014-01-29,565.715
2014-01-30,562.161
2014-01-31,556.73
2014-02-03,553.662
2014-02-04,549.941
2014-02-05,558.131
2014-02-06,571.216
2014-02-07,564.233
2014-02-10,573.566
2014-02-11,574.726
2014-02-12,569.464
2014-02-13,575.714
2014-02-14,566.23
2014-02-17,569.359
2014-02-18,571.843
2014-02-19,571.717
2014-02-20,571.84
2014-02-21,578.764
2014-02-24,580.387
2014-02-25,587.7
2014-02-26,588.935
2014-02-27,585.961
2014-02-28,597.462
2014-03-03,582.77
2014-03-04,598.309
2014-03-05,598.372
2014-03-06,609.109
2014-03-07,606.133
2014-03-10,602.45
2014-03-11,600.314
2014-03-12,588.546
2014-03-13,587.759
2014-03-14,581.781
2014-03-17,597.114
2014-03-18,605.381
2014-03-19,597.262
2014-03-20,587.589
2014-03-21,588.213
2014-03-24,577.218
2014-03-25,588.987
2014-03-26,599.185
2014-03-27,596.5
2014-03-28,604.599
2014-03-31,611.368
2014-04-01,623.921
2014-04-02,626.709
2014-04-03,621.347
2014-04-04,624.828
2014-04-07,621.32
2014-04-08,619.311
2014-04-09,630.91
2014-04-10,632.493
2014-04-11,622.647
2014-04-14,609.476
2014-04-15,604.364
2014-04-16,612.373
2014-04-17,614.767
2014-04-18,614.767
2014-04-21,613.367
2014-04-22,623.809
2014-04-23,626.252
2014-04-24,623.755
2014-04-25,620.753
2014-04-28,621.377
2014-04-29,624.816
2014-04-30,628.819
2014-05-01,628.819
2014-05-02,629.496
2014-05-05,629.476
2014-05-06,632.276
2014-05-07,630.297
2014-05-08,627.728
2014-05-09,625.308
2014-05-12,628.476
2014-05-13,631.48
2014-05-14,631.321
2014-05-15,621.4
2014-05-16,612.598
2014-05-19,616.859
2014-05-20,620.767
2014-05-21,623.029
2014-05-22,622.966
2014-05-23,623.391
2014-05-26,626.66
2014-05-27,623.484
2014-05-28,620.307
2014-05-29,621.128
2014-05-30,618.209
2014-06-02,622.215
2014-06-03,615.408
2014-06-04,618.781
2014-06-05,620.552
2014-06-06,623.645
2014-06-09,621.036
2014-06-10,620.795
2014-06-11,613.255
2014-06-12,615.855
2014-06-13,611.767
2014-06-16,607.996
2014-06-17,606.486
2014-06-18,608.136
2014-06-19,607.901
2014-06-20,605.381
2014-06-23,609.004
2014-06-24,601.77
2014-06-25,595.002
2014-06-26,592.456
2014-06-27,595.077
2014-06-30,599.842
2014-07-01,605.836
2014-07-02,606.848
2014-07-03,610.168
2014-07-04,606.492
2014-07-07,604.638
2014-07-08,595.52
2014-07-09,601.235
2014-07-10,588.869
2014-07-11,587.475
2014-07-14,598.17
2014-07-15,591.865
2014-07-16,599.543
2014-07-17,599.218
2014-07-18,593.909
2014-07-21,598.151
2014-07-22,597.593
2014-07-23,612.028
2014-07-24,617.886
2014-07-25,613.703
2014-07-28,602.105
2014-07-29,597.375
2014-07-30,592.378
2014-07-31,579.835
2014-08-01,573.747
2014-08-04,568.446
2014-08-05,565.327
2014-08-06,555.952
2014-08-07,550.184
2014-08-08,538.982
2014-08-11,551.741
2014-08-12,545.883
2014-08-13,542.892
2014-08-14,542.517
2014-08-15,543.117
2014-08-18,546.163
2014-08-19,550.99
2014-08-20,545.915
2014-08-21,549.992
2014-08-22,546.287
2014-08-25,550.867
2014-08-26,556.827
2014-08-27,558.26
2014-08-28,551.672
2014-08-29,550.164
2014-09-01,545.807
2014-09-02,543.547
2014-09-03,553.342
2014-09-04,551.938
2014-09-05,550.808
2014-09-08,549.344
2014-09-09,546.91
2014-09-10,541.334
2014-09-11,539.652
2014-09-12,536.696
2014-09-15,533.828
2014-09-16,532.593
2014-09-17,535.153
2014-09-18,535.728
2014-09-19,539.361
2014-09-22,534.011
2014-09-23,525.562
2014-09-24,520.101
2014-09-25,515.522
2014-09-26,510.04
2014-09-29,503.005
2014-09-30,501.578
2014-10-01,488.157
2014-10-02,479.253
2014-10-03,478.223
2014-10-06,483.321
2014-10-07,477.177
2014-10-08,466.196
2014-10-09,462.722
2014-10-10,452.004
2014-10-13,449.283
2014-10-14,455.179
2014-10-15,453.44
2014-10-16,447.318
2014-10-17,461.166
2014-10-20,462.158
2014-10-21,465.771
2014-10-22,469.09
2014-10-23,466.747
2014-10-24,465.021
2014-10-27,460.658
2014-10-28,465.092
2014-10-29,468.757
2014-10-30,463.399
2014-10-31,468.03
2014-11-03,462.072
2014-11-04,458.788
2014-11-05,459.479
2014-11-06,457.02
2014-11-07,451.381
2014-11-10,453.006
2014-11-11,449.569
2014-11-12,449.349
2014-11-13,449.208
2014-11-14,450.146
2014-11-17,447.793
2014-11-18,454.37
2014-11-19,455.95
2014-11-20,454.57
2014-11-21,461.311
2014-11-24,473.044
2014-11-25,477.306
2014-11-26,475.892
2014-11-27,471.734
2014-11-28,465.163
2014-12-01,464.376
2014-12-02,460.342
2014-12-03,456.657
2014-12-04,457.456
2014-12-05,458.716
2014-12-08,455.936
2014-12-09,458.757
2014-12-10,455.1
2014-12-11,454.916
2014-12-12,447.32
2014-12-15,442.082
2014-12-16,450.737
2014-12-17,450.743
2014-12-18,457.747
2014-12-19,455.753
2014-12-22,455.27
2014-12-23,461.404
2014-12-24,461.897
2014-12-25,461.897
2014-12-26,461.177
2014-12-29,462.076
2014-12-30,455.798
2014-12-31,453.4
2015-01-01,453.4
2015-01-02,459.319
2015-01-05,447.015
2015-01-06,446.36
2015-01-07,436.891
2015-01-08,447.975
2015-01-09,447.641
2015-01-12,444.974
2015-01-13,450.737
2015-01-14,439.72
2015-01-15,437.389
2015-01-16,444.079
2015-01-19,459.171
2015-01-20,460.176
2015-01-21,468.662
2015-01-22,467.215
2015-01-23,470.536
2015-01-26,478.755
2015-01-27,467.004
2015-01-28,469.257
2015-01-29,463.468
2015-01-30,469.829
2015-02-02,474.897
2015-02-03,482.374
2015-02-04,483.508
2015-02-05,500.508
2015-02-06,499.903
2015-02-09,491.613
2015-02-10,495.914
2015-02-11,493.45
2015-02-12,511.887
2015-02-13,531.888
2015-02-16,527.649
2015-02-17,527.246
2015-02-18,532.497
2015-02-19,537.772
2015-02-20,537.906
2015-02-23,540.535
2015-02-24,540.742
2015-02-25,539.703
2015-02-26,533.36
2015-02-27,532.296
2015-03-02,530.94
2015-03-03,525.916
2015-03-04,516.984
2015-03-05,523.322
2015-03-06,532.9
2015-03-09,530.88
2015-03-10,525.362
2015-03-11,526.613
2015-03-12,533.098
2015-03-13,528.646
2015-03-16,533.889
2015-03-17,532.434
2015-03-18,531.094
2015-03-19,534.639
2015-03-20,548.676
2015-03-23,553.377
2015-03-24,558.206
2015-03-25,560.456
2015-03-26,553.194
2015-03-27,544.798
2015-03-30,544.348
2015-03-31,535.84
2015-04-01,541.094
2015-04-02,550.74
2015-04-03,550.74
2015-04-06,558.382
2015-04-07,552.536
2015-04-08,551.987
2015-04-09,551.104
2015-04-10,556.268
2015-04-13,558.107
2015-04-14,571.427
2015-04-15,570.106
2015-04-16,565.646
2015-04-17,558.172
2015-04-20,555.794
2015-04-21,563.052
2015-04-22,555.258
2015-04-23,556.501
2015-04-24,563.343
2015-04-27,571.147
2015-04-28,566.895
2015-04-29,554.12
2015-04-30,554.188
2015-05-01,555.029
2015-05-04,555.669
2015-05-05,549.297
2015-05-06,558.543
2015-05-07,553.059
2015-05-08,561.454
2015-05-11,557.757
2015-05-12,554.378
2015-05-13,566.337
2015-05-14,567.709
2015-05-15,577.885
2015-05-18,568.287
2015-05-19,566.038
2015-05-20,570.27
2015-05-21,574.484
2015-05-22,569.857
2015-05-25,566.597
2015-05-26,553.452
2015-05-27,556.303
2015-05-28,554.407
2015-05-29,551.006
2015-06-01,548.123
2015-06-02,563.939
2015-06-03,575.341
2015-06-04,566.242
2015-06-05,549.941
2015-06-08,548.449
2015-06-09,550.282
2015-06-10,559.642
2015-06-11,560.133
2015-06-12,552.042
2015-06-15,541.165
2015-06-16,547.537
2015-06-17,541.793
2015-06-18,551.353
2015-06-19,547.775
2015-06-22,565.846
2015-06-23,562.552
2015-06-24,560.098
2015-06-25,558.733
2015-06-26,556.736
2015-06-29,540.969
2015-06-30,538.448
2015-07-01,539.406
2015-07-02,535.244
2015-07-03,531.26
2015-07-06,520.126
2015-07-07,499.591
2015-07-08,506.379
2015-07-09,515.675
2015-07-10,538.977
2015-07-13,546.059
2015-07-14,550.516
2015-07-15,549.809
2015-07-16,551.697
2015-07-17,547.979
2015-07-20,556.562
2015-07-21,551.957
2015-07-22,542.8
2015-07-23,543.775
2015-07-24,550.652
