Date,HONG KONG LARGE GROWTH Large Cap
2015-01-08,1454.855
2015-01-09,1455.959
2015-01-12,1478.461
2015-01-13,1498.629
2015-01-14,1497.073
2015-01-15,1514.496
2015-01-16,1495.663
2015-01-19,1489.212
2015-01-20,1488.803
2015-01-21,1498.021
2015-01-22,1508.741
2015-01-23,1521.378
2015-01-26,1538.525
2015-01-27,1553.665
2015-01-28,1559.65
2015-01-29,1539.725
2015-01-30,1536.098
2015-02-02,1538.989
2015-02-03,1527.641
2015-02-04,1522.218
2015-02-05,1515.721
2015-02-06,1527.796
2015-02-09,1521.972
2015-02-10,1525.308
2015-02-11,1523.372
2015-02-12,1513.284
2015-02-13,1530.376
2015-02-16,1536.702
2015-02-17,1539.505
2015-02-18,1543.125
2015-02-19,1543.363
2015-02-20,1543.045
2015-02-23,1538.902
2015-02-24,1544.695
2015-02-25,1537.696
2015-02-26,1536.923
2015-02-27,1539.405
2015-03-02,1562.23
2015-03-03,1579.43
2015-03-04,1576.406
2015-03-05,1548.381
2015-03-06,1557.201
2015-03-09,1550.523
2015-03-10,1527.319
2015-03-11,1522.943
2015-03-12,1525.717
2015-03-13,1511.499
2015-03-16,1515.099
2015-03-17,1504.768
2015-03-18,1513.063
2015-03-19,1544.384
2015-03-20,1540.297
2015-03-23,1542.734
2015-03-24,1543.615
2015-03-25,1565.473
2015-03-26,1566.3
2015-03-27,1567.075
2015-03-30,1593.704
2015-03-31,1582.17
2015-04-01,1600.134
2015-04-02,1605.047
2015-04-03,1605.047
2015-04-06,1605.088
2015-04-07,1605.285
2015-04-08,1681.479
2015-04-09,1757.643
2015-04-10,1780.51
2015-04-13,1836.097
2015-04-14,1804.557
2015-04-15,1785.63
2015-04-16,1783.575
2015-04-17,1793.446
2015-04-20,1750.712
2015-04-21,1775.051
2015-04-22,1774.34
2015-04-23,1783.582
2015-04-24,1793.479
2015-04-27,1803.432
2015-04-28,1796.853
2015-04-29,1782.845
2015-04-30,1784.654
2015-05-01,1784.723
2015-05-04,1786.461
2015-05-05,1768.467
2015-05-06,1765.528
2015-05-07,1751.371
2015-05-08,1758.596
2015-05-11,1765.845
2015-05-12,1752.419
2015-05-13,1740.581
2015-05-14,1733.659
2015-05-15,1794.206
2015-05-18,1787.002
2015-05-19,1786.491
2015-05-20,1772.852
2015-05-21,1782.076
2015-05-22,1802.76
2015-05-25,1802.76
2015-05-26,1830.562
2015-05-27,1806.445
2015-05-28,1762.204
2015-05-29,1767.0
2015-06-01,1775.326
2015-06-02,1754.661
2015-06-03,1751.162
2015-06-04,1754.907
2015-06-05,1744.548
2015-06-08,1738.365
2015-06-09,1712.958
2015-06-10,1693.481
2015-06-11,1696.667
2015-06-12,1730.455
2015-06-15,1704.566
2015-06-16,1696.822
2015-06-17,1711.738
2015-06-18,1708.796
2015-06-19,1725.808
2015-06-22,1754.144
2015-06-23,1756.076
2015-06-24,1746.467
2015-06-25,1749.66
2015-06-26,1727.849
2015-06-29,1676.798
2015-06-30,1688.179
2015-07-01,1688.222
2015-07-02,1709.217
2015-07-03,1679.917
2015-07-06,1608.892
2015-07-07,1593.14
2015-07-08,1500.02
2015-07-09,1598.88
2015-07-10,1614.772
2015-07-13,1641.429
2015-07-14,1627.524
2015-07-15,1629.91
2015-07-16,1628.96
2015-07-17,1640.577
2015-07-20,1631.828
2015-07-21,1632.176
2015-07-22,1608.111
2015-07-23,1634.44
2015-07-24,1617.219
2015-07-27,1565.776
2015-07-28,1589.646
2015-07-29,1599.296
2015-07-30,1585.14
2015-07-31,1600.0
2015-08-03,1568.163
2015-08-04,1575.974
2015-08-05,1584.812
2015-08-06,1576.437
2015-08-07,1600.961
2015-08-10,1598.191
2015-08-11,1588.718
2015-08-12,1543.919
2015-08-13,1542.137
2015-08-14,1544.462
2015-08-17,1522.282
2015-08-18,1499.64
2015-08-19,1467.722
2015-08-20,1439.249
2015-08-21,1417.024
2015-08-24,1333.818
2015-08-25,1376.814
2015-08-26,1356.776
2015-08-27,1390.414
2015-08-28,1392.469
2015-08-31,1381.789
2015-09-01,1358.565
2015-09-02,1340.674
2015-09-03,1340.441
2015-09-04,1341.179
2015-09-07,1329.029
2015-09-08,1367.536
2015-09-09,1429.495
2015-09-10,1393.262
2015-09-11,1383.278
2015-09-14,1390.938
2015-09-15,1370.243
2015-09-16,1402.172
2015-09-17,1398.811
2015-09-18,1407.137
2015-09-21,1392.719
2015-09-22,1390.017
2015-09-23,1361.996
2015-09-24,1337.879
2015-09-25,1338.709
2015-09-28,1338.726
2015-09-29,1300.024
2015-09-30,1312.13
2015-10-01,1312.13
2015-10-02,1374.237
2015-10-05,1389.544
2015-10-06,1389.515
2015-10-07,1432.769
2015-10-08,1436.803
2015-10-09,1441.687
2015-10-12,1454.427
2015-10-13,1449.138
2015-10-14,1440.074
2015-10-15,1481.03
2015-10-16,1506.49
2015-10-19,1494.6
2015-10-20,1493.403
2015-10-21,1493.374
2015-10-22,1489.219
2015-10-23,1517.741
2015-10-26,1515.018
2015-10-27,1519.706
2015-10-28,1517.73
2015-10-29,1519.722
2015-10-30,1491.123
2015-11-02,1477.155
2015-11-03,1499.723
2015-11-04,1541.428
2015-11-05,1536.86
2015-11-06,1537.476
2015-11-09,1544.91
2015-11-10,1517.383
2015-11-11,1507.024
2015-11-12,1548.018
2015-11-13,1521.808
2015-11-16,1489.543
2015-11-17,1499.891
2015-11-18,1487.963
2015-11-19,1511.149
2015-11-20,1529.061
2015-11-23,1525.398
2015-11-24,1522.444
2015-11-25,1518.63
2015-11-26,1519.049
2015-11-27,1484.839
2015-11-30,1475.208
2015-12-01,1510.76
2015-12-02,1531.388
2015-12-03,1526.817
2015-12-04,1522.474
2015-12-07,1522.83
2015-12-08,1502.947
2015-12-09,1498.21
2015-12-10,1492.734
2015-12-11,1469.35
2015-12-14,1457.532
2015-12-15,1446.962
2015-12-16,1475.858
2015-12-17,1490.909
2015-12-18,1479.021
2015-12-21,1482.886
2015-12-22,1489.244
2015-12-23,1494.146
2015-12-24,1497.101
2015-12-25,1497.101
2015-12-28,1481.555
2015-12-29,1485.371
2015-12-30,1484.964
2015-12-31,1484.716
2016-01-01,1484.716
2016-01-04,1451.406
2016-01-05,1451.341
2016-01-06,1431.731
2016-01-07,1395.585
2016-01-08,1400.509
2016-01-11,1360.423
2016-01-12,1350.041
2016-01-13,1371.075
2016-01-14,1359.862
2016-01-15,1340.536
2016-01-18,1319.421
2016-01-19,1342.809
2016-01-20,1273.969
2016-01-21,1249.291
2016-01-22,1288.576
2016-01-25,1303.866
2016-01-26,1278.433
2016-01-27,1300.399
2016-01-28,1300.558
2016-01-29,1332.664
2016-02-01,1317.788
2016-02-02,1297.769
2016-02-03,1252.964
2016-02-04,1272.278
2016-02-05,1268.915
2016-02-08,1269.477
2016-02-09,1267.833
2016-02-10,1269.167
2016-02-11,1235.67
2016-02-12,1227.362
2016-02-15,1261.183
2016-02-16,1268.609
2016-02-17,1262.778
2016-02-18,1288.961
2016-02-19,1293.798
2016-02-22,1310.933
2016-02-23,1313.205
2016-02-24,1294.992
2016-02-25,1282.75
2016-02-26,1317.608
2016-02-29,1292.09
2016-03-01,1308.052
2016-03-02,1354.097
2016-03-03,1355.032
2016-03-04,1364.008
2016-03-07,1355.899
2016-03-08,1345.772
2016-03-09,1346.697
2016-03-10,1353.17
2016-03-11,1374.484
2016-03-14,1383.838
2016-03-15,1379.347
2016-03-16,1376.255
2016-03-17,1385.997
2016-03-18,1393.674
2016-03-21,1411.406
2016-03-22,1410.133
2016-03-23,1402.975
2016-03-24,1389.006
2016-03-25,1389.006
2016-03-28,1389.517
2016-03-29,1401.795
2016-03-30,1443.307
2016-03-31,1440.814
2016-04-01,1418.055
2016-04-04,1417.918
2016-04-05,1403.159
2016-04-06,1403.388
2016-04-07,1408.624
2016-04-08,1423.638
2016-04-11,1425.911
2016-04-12,1431.621
2016-04-13,1467.878
2016-04-14,1484.96
2016-04-15,1475.238
2016-04-18,1465.63
2016-04-19,1485.449
2016-04-20,1473.528
2016-04-21,1504.856
2016-04-22,1513.881
2016-04-25,1515.646
2016-04-26,1521.754
2016-04-27,1518.875
2016-04-28,1514.862
2016-04-29,1497.555
2016-05-02,1497.188
2016-05-03,1457.257
2016-05-04,1447.797
2016-05-05,1461.01
2016-05-06,1427.039
2016-05-09,1431.466
2016-05-10,1438.402
2016-05-11,1419.554
2016-05-12,1407.622
2016-05-13,1395.515
2016-05-16,1405.371
2016-05-17,1417.303
2016-05-18,1395.304
2016-05-19,1383.647
2016-05-20,1398.581
2016-05-23,1393.042
2016-05-24,1394.323
2016-05-25,1429.324
2016-05-26,1433.895
2016-05-27,1446.221
2016-05-30,1450.492
2016-05-31,1466.448
2016-06-01,1466.455
2016-06-02,1479.677
2016-06-03,1489.759
2016-06-06,1495.411
2016-06-07,1504.948
2016-06-08,1503.309
2016-06-09,1503.474
2016-06-10,1498.932
2016-06-13,1455.582
2016-06-14,1447.285
2016-06-15,1453.908
2016-06-16,1430.131
2016-06-17,1436.235
2016-06-20,1455.939
2016-06-21,1457.888
2016-06-22,1469.326
2016-06-23,1480.347
2016-06-24,1444.549
2016-06-27,1439.76
2016-06-28,1437.989
2016-06-29,1461.438
2016-06-30,1492.307
2016-07-01,1492.172
2016-07-04,1510.445
2016-07-05,1489.396
2016-07-06,1477.764
2016-07-07,1487.199
2016-07-08,1478.396
2016-07-11,1492.726
2016-07-12,1517.791
2016-07-13,1518.259
2016-07-14,1532.365
2016-07-15,1542.813
2016-07-18,1556.224
2016-07-19,1556.187
2016-07-20,1570.87
2016-07-21,1575.228
2016-07-22,1573.904
2016-07-25,1577.54
2016-07-26,1601.494
2016-07-27,1596.075
2016-07-28,1586.378
2016-07-29,1563.872
2016-08-01,1584.497
2016-08-02,1584.344
2016-08-03,1551.244
2016-08-04,1554.017
2016-08-05,1578.918
2016-08-08,1596.206
2016-08-09,1591.208
2016-08-10,1589.465
2016-08-11,1599.024
2016-08-12,1595.732
2016-08-15,1599.852
2016-08-16,1587.285
2016-08-17,1576.279
2016-08-18,1576.792
2016-08-19,1565.377
2016-08-22,1570.528
2016-08-23,1578.231
2016-08-24,1566.801
2016-08-25,1565.211
2016-08-26,1572.866
2016-08-29,1560.714
2016-08-30,1572.056
2016-08-31,1574.412
2016-09-01,1586.046
2016-09-02,1595.65
2016-09-05,1612.376
2016-09-06,1614.571
2016-09-07,1623.506
2016-09-08,1636.349
2016-09-09,1661.882
2016-09-12,1617.444
2016-09-13,1604.994
2016-09-14,1609.174
2016-09-15,1628.613
2016-09-16,1628.571
2016-09-19,1647.918
2016-09-20,1638.777
2016-09-21,1642.502
2016-09-22,1654.908
2016-09-23,1659.601
2016-09-26,1639.921
2016-09-27,1658.344
2016-09-28,1666.707
2016-09-29,1674.315
2016-09-30,1647.619
2016-10-03,1668.57
2016-10-04,1673.204
2016-10-05,1680.87
2016-10-06,1689.482
2016-10-07,1690.299
2016-10-10,1690.135
2016-10-11,1669.159
2016-10-12,1667.486
2016-10-13,1634.349
2016-10-14,1650.827
2016-10-17,1635.891
2016-10-18,1659.144
2016-10-19,1655.711
2016-10-20,1664.941
2016-10-21,1665.123
2016-10-24,1674.893
2016-10-25,1680.231
2016-10-26,1667.094
2016-10-27,1651.731
2016-10-28,1646.414
2016-10-31,1623.072
2016-11-01,1629.221
2016-11-02,1611.434
2016-11-03,1599.904
2016-11-04,1600.74
2016-11-07,1599.892
2016-11-08,1605.139
2016-11-09,1575.651
2016-11-10,1602.39
2016-11-11,1588.881
2016-11-14,1566.218
2016-11-15,1559.387
2016-11-16,1554.312
2016-11-17,1559.708
2016-11-18,1557.598
2016-11-21,1552.878
2016-11-22,1567.288
2016-11-23,1568.903
2016-11-24,1566.239
2016-11-25,1570.882
2016-11-28,1571.38
2016-11-29,1575.16
2016-11-30,1584.396
2016-12-01,1570.47
2016-12-02,1533.425
2016-12-05,1536.205
2016-12-06,1536.731
2016-12-07,1532.235
2016-12-08,1522.668
2016-12-09,1495.495
2016-12-12,1486.804
2016-12-13,1498.542
2016-12-14,1491.21
2016-12-15,1471.95
2016-12-16,1475.166
2016-12-19,1458.694
2016-12-20,1457.588
2016-12-21,1462.791
2016-12-22,1458.957
2016-12-23,1453.226
2016-12-26,1453.226
2016-12-27,1453.104
2016-12-28,1453.483
2016-12-29,1445.837
2016-12-30,1461.955
2017-01-02,1461.955
2017-01-03,1464.217
2017-01-04,1459.932
2017-01-05,1483.034
2017-01-06,1484.502
2017-01-09,1500.957
2017-01-10,1528.024
2017-01-11,1535.484
2017-01-12,1522.056
2017-01-13,1527.25
2017-01-16,1523.825
2017-01-17,1529.464
2017-01-18,1544.855
2017-01-19,1543.266
2017-01-20,1536.521
2017-01-23,1537.39
2017-01-24,1535.293
2017-01-25,1546.633
2017-01-26,1555.951
2017-01-27,1560.48
2017-01-30,1560.671
2017-01-31,1560.319
2017-02-01,1550.809
2017-02-02,1535.663
2017-02-03,1535.584
2017-02-06,1544.372
2017-02-07,1541.31
2017-02-08,1555.861
2017-02-09,1549.359
2017-02-10,1553.592
2017-02-13,1560.277
2017-02-14,1567.983
2017-02-15,1576.335
2017-02-16,1570.539
2017-02-17,1588.839
2017-02-20,1591.302
2017-02-21,1585.584
2017-02-22,1589.579
2017-02-23,1593.609
2017-02-24,1585.796
2017-02-27,1602.512
2017-02-28,1585.305
2017-03-01,1603.414
2017-03-02,1604.125
2017-03-03,1592.509
2017-03-06,1595.018
2017-03-07,1595.813
2017-03-08,1604.914
2017-03-09,1596.929
2017-03-10,1606.328
2017-03-13,1587.619
2017-03-14,1587.589
2017-03-15,1592.22
2017-03-16,1623.102
2017-03-17,1623.403
2017-03-20,1636.982
2017-03-21,1639.357
2017-03-22,1630.163
2017-03-23,1644.721
2017-03-24,1642.203
2017-03-27,1628.193
2017-03-28,1641.175
2017-03-29,1648.729
2017-03-30,1647.462
2017-03-31,1635.6
2017-04-03,1646.945
2017-04-04,1646.562
2017-04-05,1660.178
2017-04-06,1657.386
2017-04-07,1658.382
2017-04-10,1661.663
2017-04-11,1646.155
2017-04-12,1661.097
2017-04-13,1656.723
2017-04-14,1656.723
2017-04-17,1656.361
2017-04-18,1636.857
2017-04-19,1619.507
2017-04-20,1637.025
2017-04-21,1638.083
2017-04-24,1634.538
2017-04-25,1650.483
2017-04-26,1677.193
2017-04-27,1716.69
2017-04-28,1708.938
2017-05-01,1708.831
2017-05-02,1719.986
2017-05-03,1720.34
2017-05-04,1718.975
2017-05-05,1702.277
2017-05-08,1700.399
2017-05-09,1729.517
2017-05-10,1729.812
2017-05-11,1734.377
2017-05-12,1727.284
2017-05-15,1737.649
2017-05-16,1740.473
2017-05-17,1729.504
2017-05-18,1728.232
2017-05-19,1727.415
2017-05-22,1731.637
2017-05-23,1736.469
2017-05-24,1741.065
2017-05-25,1738.524
2017-05-26,1741.374
2017-05-29,1750.974
2017-05-30,1751.765
2017-05-31,1770.719
2017-06-01,1771.959
2017-06-02,1787.313
2017-06-05,1785.645
2017-06-06,1788.233
2017-06-07,1794.781
2017-06-08,1807.446
2017-06-09,1811.743
2017-06-12,1790.652
2017-06-13,1807.026
2017-06-14,1801.171
2017-06-15,1786.137
2017-06-16,1790.666
2017-06-19,1820.461
2017-06-20,1818.161
2017-06-21,1806.429
2017-06-22,1819.113
2017-06-23,1817.921
2017-06-26,1832.825
2017-06-27,1829.563
2017-06-28,1815.608
2017-06-29,1828.962
2017-06-30,1813.151
2017-07-03,1795.937
2017-07-04,1759.82
2017-07-05,1773.086
2017-07-06,1777.611
2017-07-07,1775.739
2017-07-10,1791.273
2017-07-11,1815.028
2017-07-12,1825.48
2017-07-13,1846.471
2017-07-14,1841.809
2017-07-17,1837.327
2017-07-18,1846.119
2017-07-19,1841.602
2017-07-20,1864.579
2017-07-21,1862.896
2017-07-24,1867.361
2017-07-25,1868.047
2017-07-26,1874.012
2017-07-27,1896.275
2017-07-28,1877.397
2017-07-31,1907.992
2017-08-01,1921.222
2017-08-02,1917.133
2017-08-03,1915.028
2017-08-04,1914.116
2017-08-07,1913.475
2017-08-08,1934.629
2017-08-09,1915.617
2017-08-10,1893.958
2017-08-11,1852.368
2017-08-14,1869.862
2017-08-15,1872.27
2017-08-16,1884.435
2017-08-17,1874.393
2017-08-18,1854.86
2017-08-21,1852.434
2017-08-22,1866.371
2017-08-23,1865.432
2017-08-24,1872.929
2017-08-25,1888.378
2017-08-28,1886.756
2017-08-29,1878.611
2017-08-30,1895.227
2017-08-31,1900.782
2017-09-01,1920.438
2017-09-04,1918.815
2017-09-05,1910.129
2017-09-06,1901.795
2017-09-07,1891.449
2017-09-08,1896.432
2017-09-11,1915.956
2017-09-12,1915.794
2017-09-13,1914.076
2017-09-14,1902.664
2017-09-15,1901.392
2017-09-18,1939.842
2017-09-19,1930.83
2017-09-20,1935.128
2017-09-21,1937.686
2017-09-22,1925.606
2017-09-25,1900.666
2017-09-26,1888.932
2017-09-27,1895.773
2017-09-28,1889.408
2017-09-29,1891.203
2017-10-02,1893.393
2017-10-03,1903.046
2017-10-04,1918.863
2017-10-05,1919.067
2017-10-06,1932.079
2017-10-09,1925.154
2017-10-10,1932.613
2017-10-11,1919.372
2017-10-12,1931.139
2017-10-13,1942.477
2017-10-16,1952.182
2017-10-17,1955.899
2017-10-18,1963.397
2017-10-19,1935.133
2017-10-20,1931.701
2017-10-23,1912.177
2017-10-24,1903.315
2017-10-25,1908.912
2017-10-26,1908.793
2017-10-27,1913.647
2017-10-30,1901.784
2017-10-31,1895.749
2017-11-01,1933.81
2017-11-02,1928.866
2017-11-03,1936.195
2017-11-06,1932.402
2017-11-07,1954.862
2017-11-08,1966.338
2017-11-09,1969.958
2017-11-10,1973.019
2017-11-13,2029.285
2017-11-14,2037.925
2017-11-15,2006.13
2017-11-16,2016.096
2017-11-17,2023.973
2017-11-20,2021.18
2017-11-21,2082.325
2017-11-22,2095.813
2017-11-23,2078.368
2017-11-24,2096.591
2017-11-27,2086.28
2017-11-28,2066.008
2017-11-29,2059.187
2017-11-30,2006.374
2017-12-01,2010.246
2017-12-04,2016.148
2017-12-05,1986.245
2017-12-06,1954.096
2017-12-07,1949.322
2017-12-08,1978.532
2017-12-11,2002.47
2017-12-12,2001.512
2017-12-13,2020.445
2017-12-14,1994.117
2017-12-15,1986.059
2017-12-18,2010.336
2017-12-19,2013.111
2017-12-20,2008.243
2017-12-21,2022.394
2017-12-22,2038.357
2017-12-25,2038.357
2017-12-26,2038.003
2017-12-27,2046.989
2017-12-28,2065.357
2017-12-29,2086.697
2018-01-01,2086.697
2018-01-02,2112.417
2018-01-03,2122.116
2018-01-04,2126.622
2018-01-05,2115.016
2018-01-08,2122.635
2018-01-09,2127.584
2018-01-10,2137.035
2018-01-11,2130.816
2018-01-12,2146.99
2018-01-15,2151.341
2018-01-16,2193.798
2018-01-17,2200.992
2018-01-18,2178.296
2018-01-19,2182.578
2018-01-22,2193.852
2018-01-23,2215.405
2018-01-24,2208.961
2018-01-25,2186.813
2018-01-26,2199.651
2018-01-29,2173.793
2018-01-30,2185.149
2018-01-31,2212.461
2018-02-01,2182.185
2018-02-02,2170.424
2018-02-05,2139.745
2018-02-06,2042.321
2018-02-07,2035.226
2018-02-08,2063.973
2018-02-09,1979.755
2018-02-12,1987.905
2018-02-13,2031.194
2018-02-14,2065.234
2018-02-15,2091.59
2018-02-16,2091.243
2018-02-19,2089.978
2018-02-20,2094.816
2018-02-21,2123.312
2018-02-22,2094.169
2018-02-23,2117.48
2018-02-26,2137.697
2018-02-27,2163.807
2018-02-28,2154.423
2018-03-01,2166.344
2018-03-02,2132.96
2018-03-05,2076.035
2018-03-06,2123.427
2018-03-07,2081.091
2018-03-08,2128.014
2018-03-09,2158.579
2018-03-12,2208.153
2018-03-13,2206.384
2018-03-14,2188.848
2018-03-15,2196.554
2018-03-16,2184.51
2018-03-19,2192.89
2018-03-20,2199.222
2018-03-21,2180.624
2018-03-22,2156.221
2018-03-23,2116.719
2018-03-26,2146.655
2018-03-27,2148.473
2018-03-28,2096.024
2018-03-29,2113.625
2018-03-30,2113.625
2018-04-02,2114.38
2018-04-03,2132.897
2018-04-04,2099.079
2018-04-05,2099.028
2018-04-06,2115.164
2018-04-09,2136.029
2018-04-10,2160.584
2018-04-11,2211.863
2018-04-12,2195.324
2018-04-13,2191.69
2018-04-16,2132.779
2018-04-17,2120.22
2018-04-18,2152.276
2018-04-19,2161.892
2018-04-20,2146.465
2018-04-23,2145.13
2018-04-24,2164.605
2018-04-25,2150.174
2018-04-26,2122.414
2018-04-27,2144.719
2018-04-30,2189.968
2018-05-01,2189.82
2018-05-02,2182.975
2018-05-03,2165.869
2018-05-04,2136.619
2018-05-07,2133.453
2018-05-08,2161.732
2018-05-09,2166.74
2018-05-10,2191.388
2018-05-11,2228.775
2018-05-14,2268.45
2018-05-15,2236.424
2018-05-16,2224.853
2018-05-17,2203.637
2018-05-18,2210.166
2018-05-21,2260.934
2018-05-22,2261.917
2018-05-23,2204.657
2018-05-24,2211.403
2018-05-25,2208.284
2018-05-28,2246.495
2018-05-29,2214.034
2018-05-30,2183.682
2018-05-31,2211.305
2018-06-01,2187.72
2018-06-04,2216.263
2018-06-05,2214.862
2018-06-06,2235.001
2018-06-07,2251.496
2018-06-08,2213.221
2018-06-11,2217.78
2018-06-12,2205.872
2018-06-13,2184.172
2018-06-14,2160.29
2018-06-15,2150.81
2018-06-18,2150.337
2018-06-19,2086.096
2018-06-20,2121.956
2018-06-21,2090.317
2018-06-22,2107.423
2018-06-25,2071.506
2018-06-26,2072.092
2018-06-27,2033.773
2018-06-28,2066.443
2018-06-29,2085.345
2018-07-02,2085.762
2018-07-03,2049.88
2018-07-04,2037.69
2018-07-05,2029.717
2018-07-06,2046.277
2018-07-09,2081.771
2018-07-10,2076.715
2018-07-11,2065.161
2018-07-12,2081.454
2018-07-13,2085.575
2018-07-16,2100.634
2018-07-17,2083.142
2018-07-18,2081.693
2018-07-19,2079.231
2018-07-20,2088.567
2018-07-23,2098.585
2018-07-24,2119.545
2018-07-25,2124.293
2018-07-26,2106.721
2018-07-27,2111.44
2018-07-30,2109.658
2018-07-31,2100.869
2018-08-01,2071.913
2018-08-02,2024.37
2018-08-03,2023.084
2018-08-06,2042.095
2018-08-07,2061.524
2018-08-08,2072.333
2018-08-09,2098.662
2018-08-10,2083.99
2018-08-13,2056.544
2018-08-14,2045.671
2018-08-15,2017.478
2018-08-16,1989.027
2018-08-17,1993.211
2018-08-20,2021.155
2018-08-21,2040.597
2018-08-22,2055.393
2018-08-23,2041.104
2018-08-24,2010.35
2018-08-27,2053.104
2018-08-28,2056.629
2018-08-29,2073.124
2018-08-30,2056.599
2018-08-31,2048.638
2018-09-03,2043.71
2018-09-04,2060.667
2018-09-05,2003.7
2018-09-06,1968.06
2018-09-07,1953.988
2018-09-10,1911.998
2018-09-11,1898.9
2018-09-12,1902.991
2018-09-13,1950.152
2018-09-14,1978.043
2018-09-17,1961.153
2018-09-18,1985.42
2018-09-19,2008.859
2018-09-20,2002.601
2018-09-21,2065.32
2018-09-24,2029.848
2018-09-25,2031.1
2018-09-26,2057.135
2018-09-27,2060.587
2018-09-28,2064.093
2018-10-01,2064.25
2018-10-02,2003.972
2018-10-03,1976.914
2018-10-04,1942.671
2018-10-05,1937.12
2018-10-08,1916.464
2018-10-09,1909.523
2018-10-10,1910.064
2018-10-11,1832.814
2018-10-12,1888.685
2018-10-15,1872.458
2018-10-16,1854.077
2018-10-17,1855.182
2018-10-18,1869.234
2018-10-19,1889.948
2018-10-22,1945.936
2018-10-23,1866.296
2018-10-24,1851.426
2018-10-25,1828.659
2018-10-26,1824.057
2018-10-29,1820.238
2018-10-30,1794.122
2018-10-31,1821.298
2018-11-01,1864.334
2018-11-02,1963.999
2018-11-05,1908.217
2018-11-06,1916.156
2018-11-07,1937.437
2018-11-08,1940.674
2018-11-09,1909.387
2018-11-12,1929.24
2018-11-13,1957.356
2018-11-14,1940.344
2018-11-15,1974.965
2018-11-16,1978.19
2018-11-19,1995.141
2018-11-20,1934.396
2018-11-21,1949.697
2018-11-22,1960.364
2018-11-23,1957.849
2018-11-26,1995.642
2018-11-27,1985.655
2018-11-28,2000.571
2018-11-29,1982.974
2018-11-30,1977.301
2018-12-03,2053.413
2018-12-04,2077.549
2018-12-05,2027.215
2018-12-06,1983.769
2018-12-07,1974.547
2018-12-10,1945.311
2018-12-11,1959.451
2018-12-12,1995.012
2018-12-13,2022.427
2018-12-14,2007.066
2018-12-17,1999.029
2018-12-18,1983.552
2018-12-19,2005.093
2018-12-20,1986.684
2018-12-21,1996.451
2018-12-24,1982.88
2018-12-25,1982.88
2018-12-26,1983.943
2018-12-27,1972.675
2018-12-28,1983.182
2018-12-31,2004.748
2019-01-01,2004.748
2019-01-02,1950.575
2019-01-03,1932.383
2019-01-04,1975.453
2019-01-07,1979.346
2019-01-08,1990.207
2019-01-09,2043.124
2019-01-10,2053.479
2019-01-11,2059.864
2019-01-14,2046.605
2019-01-15,2101.459
2019-01-16,2109.095
2019-01-17,2089.68
2019-01-18,2118.411
2019-01-21,2108.497
2019-01-22,2103.776
2019-01-23,2098.443
2019-01-24,2098.959
2019-01-25,2131.986
2019-01-28,2139.518
2019-01-29,2118.356
2019-01-30,2120.274
2019-01-31,2162.163
2019-02-01,2156.173
2019-02-04,2198.777
2019-02-05,2198.833
2019-02-06,2198.833
2019-02-07,2198.581
2019-02-08,2218.638
2019-02-11,2232.128
2019-02-12,2231.052
2019-02-13,2272.472
2019-02-14,2268.777
2019-02-15,2220.079
2019-02-18,2248.127
2019-02-19,2251.931
2019-02-20,2292.824
2019-02-21,2311.576
2019-02-22,2330.802
2019-02-25,2340.114
2019-02-26,2313.777
2019-02-27,2331.032
2019-02-28,2360.132
2019-03-01,2372.823
2019-03-04,2377.556
2019-03-05,2351.308
2019-03-06,2355.104
2019-03-07,2322.725
2019-03-08,2283.914
2019-03-11,2326.43
2019-03-12,2368.909
2019-03-13,2373.094
2019-03-14,2368.141
2019-03-15,2375.803
2019-03-18,2402.923
2019-03-19,2393.794
2019-03-20,2365.763
2019-03-21,2347.818
2019-03-22,2362.95
2019-03-25,2312.551
2019-03-26,2322.222
2019-03-27,2341.108
2019-03-28,2341.56
2019-03-29,2390.607
2019-04-01,2430.881
2019-04-02,2453.435
2019-04-03,2478.657
2019-04-04,2462.599
2019-04-05,2462.411
2019-04-08,2465.35
2019-04-09,2456.154
2019-04-10,2464.703
2019-04-11,2441.35
2019-04-12,2435.769
2019-04-15,2440.805
2019-04-16,2459.319
2019-04-17,2444.043
2019-04-18,2435.144
2019-04-19,2435.144
2019-04-22,2435.097
2019-04-23,2449.796
2019-04-24,2440.469
2019-04-25,2425.825
2019-04-26,2433.354
2019-04-29,2449.614
2019-04-30,2433.598
2019-05-01,2433.675
2019-05-02,2499.944
2019-05-03,2508.612
2019-05-06,2421.128
2019-05-07,2443.169
2019-05-08,2404.381
2019-05-09,2324.1
2019-05-10,2341.5
2019-05-13,2341.366
2019-05-14,2289.28
2019-05-15,2321.653
2019-05-16,2316.12
2019-05-17,2304.537
2019-05-20,2293.477
2019-05-21,2284.843
2019-05-22,2317.403
2019-05-23,2288.172
2019-05-24,2301.601
2019-05-27,2305.448
2019-05-28,2341.788
2019-05-29,2328.953
2019-05-30,2287.743
2019-05-31,2265.133
2019-06-03,2231.779
2019-06-04,2223.355
2019-06-05,2263.29
2019-06-06,2276.074
2019-06-07,2275.769
2019-06-10,2340.089
2019-06-11,2371.414
2019-06-12,2322.07
2019-06-13,2322.538
2019-06-14,2294.811
2019-06-17,2322.29
2019-06-18,2368.571
2019-06-19,2455.581
2019-06-20,2501.373
2019-06-21,2504.997
2019-06-24,2506.897
2019-06-25,2489.044
