Date,SWITZERLAND LARGE VALUE Large Cap
2016-09-12,907.664
2016-09-13,903.716
2016-09-14,897.958
2016-09-15,902.738
2016-09-16,885.62
2016-09-19,890.981
2016-09-20,891.711
2016-09-21,896.669
2016-09-22,916.68
2016-09-23,912.718
2016-09-26,900.619
2016-09-27,889.454
2016-09-28,894.598
2016-09-29,894.279
2016-09-30,893.605
2016-10-03,892.603
2016-10-04,894.797
2016-10-05,900.932
2016-10-06,894.116
2016-10-07,894.059
2016-10-10,895.972
2016-10-11,888.59
2016-10-12,881.186
2016-10-13,870.702
2016-10-14,883.553
2016-10-17,873.37
2016-10-18,882.649
2016-10-19,888.468
2016-10-20,888.175
2016-10-21,885.641
2016-10-24,892.399
2016-10-25,884.284
2016-10-26,883.516
2016-10-27,883.135
2016-10-28,885.054
2016-10-31,879.836
2016-11-01,879.467
2016-11-02,874.68
2016-11-03,864.567
2016-11-04,860.692
2016-11-07,873.589
2016-11-08,878.719
2016-11-09,891.552
2016-11-10,909.519
2016-11-11,909.216
2016-11-14,914.82
2016-11-15,910.014
2016-11-16,903.331
2016-11-17,911.284
2016-11-18,898.777
2016-11-21,892.48
2016-11-22,885.564
2016-11-23,883.067
2016-11-24,888.156
2016-11-25,892.339
2016-11-28,880.523
2016-11-29,884.122
2016-11-30,888.102
2016-12-01,886.081
2016-12-02,884.915
2016-12-05,897.493
2016-12-06,912.39
2016-12-07,928.324
2016-12-08,922.437
2016-12-09,920.817
2016-12-12,916.197
2016-12-13,929.382
2016-12-14,926.206
2016-12-15,915.663
2016-12-16,916.676
2016-12-19,918.915
2016-12-20,918.623
2016-12-21,916.964
2016-12-22,916.911
2016-12-23,914.574
2016-12-26,914.574
2016-12-27,914.774
2016-12-28,913.361
2016-12-29,914.481
2016-12-30,918.793
2017-01-02,918.793
2017-01-03,926.051
2017-01-04,936.325
2017-01-05,945.653
2017-01-06,944.489
2017-01-09,940.704
2017-01-10,947.167
2017-01-11,938.548
2017-01-12,949.497
2017-01-13,962.382
2017-01-16,949.36
2017-01-17,949.86
2017-01-18,946.832
2017-01-19,938.804
2017-01-20,943.687
2017-01-23,942.392
2017-01-24,947.867
2017-01-25,969.085
2017-01-26,965.254
2017-01-27,957.126
2017-01-30,950.371
2017-01-31,958.298
2017-02-01,955.505
2017-02-02,952.995
2017-02-03,959.188
2017-02-06,951.908
2017-02-07,949.405
2017-02-08,950.124
2017-02-09,951.14
2017-02-10,947.338
2017-02-13,947.967
2017-02-14,944.866
2017-02-15,948.542
2017-02-16,955.208
2017-02-17,950.848
2017-02-20,953.917
2017-02-21,952.467
2017-02-22,946.519
2017-02-23,947.296
2017-02-24,938.567
2017-02-27,939.249
2017-02-28,944.812
2017-03-01,954.729
2017-03-02,952.222
2017-03-03,956.531
2017-03-06,951.231
2017-03-07,942.539
2017-03-08,944.548
2017-03-09,947.594
2017-03-10,955.634
2017-03-13,957.395
2017-03-14,953.094
2017-03-15,957.675
2017-03-16,971.923
2017-03-17,970.841
2017-03-20,969.427
2017-03-21,963.957
2017-03-22,958.739
2017-03-23,963.292
2017-03-24,962.202
2017-03-27,965.012
2017-03-28,966.857
2017-03-29,959.932
2017-03-30,966.29
2017-03-31,964.137
2017-04-03,954.954
2017-04-04,957.151
2017-04-05,954.542
2017-04-06,956.917
2017-04-07,954.224
2017-04-10,955.091
2017-04-11,957.205
2017-04-12,956.679
2017-04-13,952.98
2017-04-14,952.98
2017-04-17,955.977
2017-04-18,946.893
2017-04-19,952.015
2017-04-20,958.38
2017-04-21,956.757
2017-04-24,983.781
2017-04-25,999.405
2017-04-26,1007.045
2017-04-27,1007.399
2017-04-28,1009.489
2017-05-01,1011.013
2017-05-02,1014.293
2017-05-03,1020.587
2017-05-04,1027.996
2017-05-05,1033.122
2017-05-08,1029.01
2017-05-09,1028.076
2017-05-10,1027.749
2017-05-11,1023.442
2017-05-12,1029.324
2017-05-15,1033.515
2017-05-16,1037.866
2017-05-17,1028.737
2017-05-18,1024.596
2017-05-19,1037.03
2017-05-22,1040.894
2017-05-23,1042.023
2017-05-24,1032.699
2017-05-25,1037.479
2017-05-26,1033.035
2017-05-29,1031.343
2017-05-30,1025.159
2017-05-31,1034.659
2017-06-01,1034.568
2017-06-02,1041.734
2017-06-05,1040.924
2017-06-06,1036.088
2017-06-07,1034.132
2017-06-08,1024.351
2017-06-09,1026.008
2017-06-12,1021.447
2017-06-13,1029.909
2017-06-14,1028.872
2017-06-15,1018.261
2017-06-16,1028.982
2017-06-19,1038.977
2017-06-20,1038.98
2017-06-21,1036.869
2017-06-22,1056.484
2017-06-23,1056.932
2017-06-26,1063.917
2017-06-27,1065.206
2017-06-28,1069.686
2017-06-29,1061.199
2017-06-30,1055.338
2017-07-03,1064.696
2017-07-04,1059.214
2017-07-05,1056.645
2017-07-06,1053.606
2017-07-07,1053.769
2017-07-10,1058.25
2017-07-11,1048.943
2017-07-12,1067.75
2017-07-13,1061.251
2017-07-14,1064.671
2017-07-17,1068.015
2017-07-18,1074.641
2017-07-19,1080.615
2017-07-20,1084.336
2017-07-21,1075.971
2017-07-24,1074.052
2017-07-25,1078.347
2017-07-26,1074.298
2017-07-27,1074.903
2017-07-28,1067.521
2017-07-31,1074.609
2017-08-01,1073.663
2017-08-02,1079.113
2017-08-03,1077.469
2017-08-04,1075.269
2017-08-07,1072.055
2017-08-08,1069.427
2017-08-09,1062.651
2017-08-10,1056.362
2017-08-11,1048.884
2017-08-14,1059.912
2017-08-15,1054.86
2017-08-16,1055.168
2017-08-17,1053.205
2017-08-18,1048.754
2017-08-21,1050.84
2017-08-22,1050.545
2017-08-23,1053.314
2017-08-24,1051.725
2017-08-25,1054.455
2017-08-28,1050.653
2017-08-29,1050.844
2017-08-30,1042.001
2017-08-31,1050.779
2017-09-01,1049.219
2017-09-04,1046.566
2017-09-05,1045.131
2017-09-06,1046.376
2017-09-07,1051.628
2017-09-08,1057.4
2017-09-11,1066.274
2017-09-12,1070.535
2017-09-13,1067.71
2017-09-14,1066.705
2017-09-15,1065.918
2017-09-18,1066.043
2017-09-19,1069.935
2017-09-20,1069.554
2017-09-21,1061.913
2017-09-22,1068.232
2017-09-25,1068.381
2017-09-26,1063.238
2017-09-27,1058.403
2017-09-28,1063.205
2017-09-29,1073.961
2017-10-02,1078.068
2017-10-03,1082.522
2017-10-04,1081.088
2017-10-05,1076.104
2017-10-06,1077.847
2017-10-09,1075.893
2017-10-10,1080.4
2017-10-11,1083.264
2017-10-12,1083.671
2017-10-13,1087.407
2017-10-16,1085.56
2017-10-17,1078.52
2017-10-18,1082.125
2017-10-19,1086.488
2017-10-20,1082.373
2017-10-23,1081.668
2017-10-24,1066.382
2017-10-25,1050.297
2017-10-26,1057.984
2017-10-27,1050.89
2017-10-30,1054.053
2017-10-31,1062.872
2017-11-01,1064.082
2017-11-02,1069.701
2017-11-03,1069.816
2017-11-06,1066.701
2017-11-07,1060.199
2017-11-08,1064.066
2017-11-09,1056.726
2017-11-10,1058.743
2017-11-13,1062.281
2017-11-14,1061.785
2017-11-15,1060.608
2017-11-16,1062.276
2017-11-17,1070.757
2017-11-20,1070.764
2017-11-21,1074.607
2017-11-22,1079.139
2017-11-23,1083.893
2017-11-24,1088.247
2017-11-27,1079.07
2017-11-28,1081.911
2017-11-29,1083.735
2017-11-30,1089.025
2017-12-01,1080.336
2017-12-04,1087.601
2017-12-05,1077.364
2017-12-06,1072.445
2017-12-07,1067.301
2017-12-08,1075.613
2017-12-11,1079.175
2017-12-12,1082.537
2017-12-13,1092.508
2017-12-14,1090.267
2017-12-15,1089.51
2017-12-18,1100.812
2017-12-19,1093.023
2017-12-20,1080.316
2017-12-21,1088.858
2017-12-22,1082.213
2017-12-25,1082.213
2017-12-26,1082.432
2017-12-27,1087.856
2017-12-28,1095.273
2017-12-29,1097.765
2018-01-01,1097.765
2018-01-02,1100.362
2018-01-03,1104.508
2018-01-04,1109.287
2018-01-05,1115.165
2018-01-08,1114.84
2018-01-09,1119.408
2018-01-10,1116.121
2018-01-11,1117.664
2018-01-12,1127.969
2018-01-15,1136.871
2018-01-16,1135.709
2018-01-17,1135.976
2018-01-18,1140.069
2018-01-19,1142.964
2018-01-22,1146.969
2018-01-23,1153.791
2018-01-24,1176.539
2018-01-25,1193.779
2018-01-26,1194.199
2018-01-29,1183.913
2018-01-30,1176.663
2018-01-31,1167.667
2018-02-01,1168.714
2018-02-02,1154.256
2018-02-05,1131.943
2018-02-06,1094.299
2018-02-07,1105.959
2018-02-08,1087.928
2018-02-09,1077.728
2018-02-12,1097.68
2018-02-13,1094.524
2018-02-14,1115.88
2018-02-15,1124.581
2018-02-16,1131.713
2018-02-19,1118.15
2018-02-20,1121.871
2018-02-21,1120.264
2018-02-22,1119.854
2018-02-23,1118.062
2018-02-26,1126.582
2018-02-27,1118.471
2018-02-28,1104.031
2018-03-01,1087.067
2018-03-02,1073.691
2018-03-05,1093.3
2018-03-06,1094.952
2018-03-07,1093.301
2018-03-08,1100.145
2018-03-09,1101.68
2018-03-12,1109.442
2018-03-13,1102.21
2018-03-14,1099.219
2018-03-15,1102.63
2018-03-16,1100.847
2018-03-19,1091.989
2018-03-20,1091.329
2018-03-21,1083.245
2018-03-22,1069.994
2018-03-23,1061.487
2018-03-26,1059.342
2018-03-27,1072.001
2018-03-28,1083.314
2018-03-29,1075.519
2018-03-30,1075.519
2018-04-02,1078.503
2018-04-03,1062.029
2018-04-04,1053.996
2018-04-05,1072.534
2018-04-06,1070.858
2018-04-09,1074.989
2018-04-10,1086.248
2018-04-11,1078.877
2018-04-12,1082.4
2018-04-13,1081.9
2018-04-16,1084.103
2018-04-17,1090.168
2018-04-18,1088.418
2018-04-19,1080.388
2018-04-20,1071.361
2018-04-23,1064.125
2018-04-24,1059.941
2018-04-25,1051.338
2018-04-26,1060.558
2018-04-27,1061.633
2018-04-30,1064.086
2018-05-01,1057.676
2018-05-02,1050.124
2018-05-03,1040.627
2018-05-04,1047.203
2018-05-07,1054.492
2018-05-08,1053.696
2018-05-09,1055.318
2018-05-10,1055.686
2018-05-11,1062.536
2018-05-14,1063.418
2018-05-15,1058.486
2018-05-16,1054.403
2018-05-17,1055.501
2018-05-18,1052.917
2018-05-21,1053.498
2018-05-22,1058.43
2018-05-23,1043.714
2018-05-24,1041.895
2018-05-25,1039.905
2018-05-28,1039.836
2018-05-29,1017.963
2018-05-30,1018.844
2018-05-31,1007.865
2018-06-01,1023.249
2018-06-04,1027.45
2018-06-05,1015.084
2018-06-06,1017.636
2018-06-07,1023.988
2018-06-08,1015.812
2018-06-11,1031.516
2018-06-12,1034.72
2018-06-13,1030.754
2018-06-14,1030.446
2018-06-15,1021.587
2018-06-18,1004.07
2018-06-19,998.754
2018-06-20,1008.695
2018-06-21,1000.491
2018-06-22,1020.902
2018-06-25,1004.35
2018-06-26,1003.727
2018-06-27,1000.225
2018-06-28,993.498
2018-06-29,1019.061
2018-07-02,1005.994
2018-07-03,1019.173
2018-07-04,1026.957
2018-07-05,1030.023
2018-07-06,1036.504
2018-07-09,1039.804
2018-07-10,1035.321
2018-07-11,1024.969
2018-07-12,1036.806
2018-07-13,1036.1
2018-07-16,1039.049
2018-07-17,1035.826
2018-07-18,1052.265
2018-07-19,1052.433
2018-07-20,1065.538
2018-07-23,1067.574
2018-07-24,1074.701
2018-07-25,1070.014
2018-07-26,1084.201
2018-07-27,1087.646
2018-07-30,1094.419
2018-07-31,1095.876
2018-08-01,1092.785
2018-08-02,1086.401
2018-08-03,1085.299
2018-08-06,1080.111
2018-08-07,1086.954
2018-08-08,1085.384
2018-08-09,1085.728
2018-08-10,1068.752
2018-08-13,1065.154
2018-08-14,1065.894
2018-08-15,1057.34
2018-08-16,1065.07
2018-08-17,1065.152
2018-08-20,1070.779
2018-08-21,1080.806
2018-08-22,1082.415
2018-08-23,1077.878
2018-08-24,1079.763
2018-08-27,1085.562
2018-08-28,1085.845
2018-08-29,1087.711
2018-08-30,1085.586
2018-08-31,1080.762
2018-09-03,1085.211
2018-09-04,1072.254
2018-09-05,1068.954
2018-09-06,1067.053
2018-09-07,1068.006
2018-09-10,1074.61
2018-09-11,1075.439
2018-09-12,1082.828
2018-09-13,1086.292
2018-09-14,1090.496
2018-09-17,1091.89
2018-09-18,1088.452
2018-09-19,1088.719
2018-09-20,1108.052
2018-09-21,1111.221
2018-09-24,1105.324
2018-09-25,1111.667
2018-09-26,1114.618
2018-09-27,1111.575
2018-09-28,1106.051
2018-10-01,1101.116
2018-10-02,1096.413
2018-10-03,1102.222
2018-10-04,1092.317
2018-10-05,1082.444
2018-10-08,1071.534
2018-10-09,1073.081
2018-10-10,1074.953
2018-10-11,1041.263
2018-10-12,1041.964
2018-10-15,1048.753
2018-10-16,1060.727
2018-10-17,1057.117
2018-10-18,1059.998
2018-10-19,1071.08
2018-10-22,1069.075
2018-10-23,1060.317
2018-10-24,1052.959
2018-10-25,1050.059
2018-10-26,1047.4
2018-10-29,1061.373
2018-10-30,1067.996
2018-10-31,1084.012
2018-11-01,1084.807
2018-11-02,1080.314
2018-11-05,1081.963
2018-11-06,1081.095
2018-11-07,1092.037
2018-11-08,1097.341
2018-11-09,1094.428
2018-11-12,1079.676
2018-11-13,1082.613
2018-11-14,1072.645
2018-11-15,1067.04
2018-11-16,1072.74
2018-11-19,1073.881
2018-11-20,1070.757
2018-11-21,1078.866
2018-11-22,1070.554
2018-11-23,1074.811
2018-11-26,1084.432
2018-11-27,1080.897
2018-11-28,1075.675
2018-11-29,1097.138
2018-11-30,1093.834
2018-12-03,1105.408
2018-12-04,1098.68
2018-12-05,1079.068
2018-12-06,1046.049
2018-12-07,1051.404
2018-12-10,1027.9
2018-12-11,1045.498
2018-12-12,1062.442
2018-12-13,1056.468
2018-12-14,1044.962
2018-12-17,1032.406
2018-12-18,1025.969
2018-12-19,1032.181
2018-12-20,1013.746
2018-12-21,1017.023
2018-12-24,1018.617
2018-12-25,1018.617
2018-12-26,1018.257
2018-12-27,996.204
2018-12-28,1033.073
2018-12-31,1031.553
2019-01-01,1031.553
2019-01-02,1028.892
2019-01-03,1026.977
2019-01-04,1050.153
2019-01-07,1044.985
2019-01-08,1057.067
2019-01-09,1068.268
2019-01-10,1079.095
2019-01-11,1081.605
2019-01-14,1078.336
2019-01-15,1077.828
2019-01-16,1088.0
2019-01-17,1087.111
2019-01-18,1101.986
2019-01-21,1095.539
2019-01-22,1086.73
2019-01-23,1085.555
2019-01-24,1081.335
2019-01-25,1080.14
2019-01-28,1072.23
2019-01-29,1078.433
2019-01-30,1076.978
2019-01-31,1079.47
2019-02-01,1083.057
2019-02-04,1079.283
2019-02-05,1092.422
2019-02-06,1092.694
2019-02-07,1078.86
2019-02-08,1074.208
2019-02-11,1077.193
2019-02-12,1080.091
2019-02-13,1084.492
2019-02-14,1074.662
2019-02-15,1088.318
2019-02-18,1091.463
2019-02-19,1093.691
2019-02-20,1096.615
2019-02-21,1094.723
2019-02-22,1097.723
2019-02-25,1103.77
2019-02-26,1110.324
2019-02-27,1111.433
2019-02-28,1113.506
2019-03-01,1111.977
2019-03-04,1115.041
2019-03-05,1109.561
2019-03-06,1109.143
2019-03-07,1096.797
2019-03-08,1089.971
2019-03-11,1099.122
2019-03-12,1102.964
2019-03-13,1113.45
2019-03-14,1124.027
2019-03-15,1133.747
2019-03-18,1139.899
2019-03-19,1143.056
2019-03-20,1132.207
2019-03-21,1134.086
2019-03-22,1117.582
2019-03-25,1116.969
2019-03-26,1122.837
2019-03-27,1125.041
2019-03-28,1127.227
2019-03-29,1134.198
2019-04-01,1143.798
2019-04-02,1139.185
2019-04-03,1146.83
2019-04-04,1142.657
2019-04-05,1142.906
2019-04-08,1144.541
2019-04-09,1149.705
2019-04-10,1136.11
2019-04-11,1143.377
2019-04-12,1141.014
2019-04-15,1146.67
2019-04-16,1150.835
2019-04-17,1148.035
2019-04-18,1137.578
2019-04-19,1137.578
2019-04-22,1135.058
2019-04-23,1131.829
2019-04-24,1141.707
2019-04-25,1153.742
2019-04-26,1157.464
2019-04-29,1160.533
2019-04-30,1161.419
2019-05-01,1166.168
2019-05-02,1159.263
2019-05-03,1159.09
2019-05-06,1149.352
2019-05-07,1132.546
2019-05-08,1142.441
2019-05-09,1124.051
2019-05-10,1135.751
2019-05-13,1122.057
2019-05-14,1128.631
2019-05-15,1140.29
2019-05-16,1160.125
2019-05-17,1156.431
2019-05-20,1151.16
2019-05-21,1157.624
2019-05-22,1158.079
2019-05-23,1152.539
2019-05-24,1173.828
2019-05-27,1179.01
2019-05-28,1173.704
2019-05-29,1155.023
2019-05-30,1153.992
2019-05-31,1149.885
2019-06-03,1160.477
2019-06-04,1176.449
2019-06-05,1187.136
2019-06-06,1189.035
2019-06-07,1198.488
2019-06-10,1195.099
2019-06-11,1203.132
2019-06-12,1199.272
2019-06-13,1198.982
2019-06-14,1189.505
2019-06-17,1189.239
2019-06-18,1204.355
2019-06-19,1211.788
2019-06-20,1223.108
2019-06-21,1221.759
2019-06-24,1229.889
2019-06-25,1227.848
2019-06-26,1221.328
2019-06-27,1223.102
2019-06-28,1229.149
2019-07-01,1228.938
2019-07-02,1232.254
2019-07-03,1238.113
2019-07-04,1240.738
2019-07-05,1221.528
2019-07-08,1218.533
2019-07-09,1213.88
2019-07-10,1212.377
2019-07-11,1210.704
2019-07-12,1206.908
2019-07-15,1210.697
2019-07-16,1211.734
2019-07-17,1218.841
2019-07-18,1228.578
2019-07-19,1233.999
2019-07-22,1232.897
2019-07-23,1237.505
2019-07-24,1225.039
2019-07-25,1212.422
2019-07-26,1211.08
2019-07-29,1210.717
2019-07-30,1199.127
2019-07-31,1205.704
2019-08-01,1200.55
2019-08-02,1193.914
2019-08-05,1184.059
2019-08-06,1167.774
2019-08-07,1161.926
2019-08-08,1187.577
2019-08-09,1188.135
2019-08-12,1198.701
2019-08-13,1198.044
2019-08-14,1176.501
2019-08-15,1166.732
2019-08-16,1177.647
2019-08-19,1187.162
2019-08-20,1184.625
2019-08-21,1190.977
2019-08-22,1185.574
2019-08-23,1179.506
2019-08-26,1179.78
2019-08-27,1181.404
2019-08-28,1177.114
2019-08-29,1185.345
2019-08-30,1184.784
2019-09-02,1185.155
2019-09-03,1182.265
2019-09-04,1193.716
2019-09-05,1209.099
2019-09-06,1216.953
2019-09-09,1224.285
2019-09-10,1234.817
2019-09-11,1241.617
2019-09-12,1246.016
2019-09-13,1252.246
2019-09-16,1236.915
2019-09-17,1226.477
2019-09-18,1227.116
2019-09-19,1237.476
2019-09-20,1236.18
2019-09-23,1229.21
2019-09-24,1223.907
2019-09-25,1216.613
2019-09-26,1224.2
2019-09-27,1229.829
2019-09-30,1226.781
2019-10-01,1214.312
2019-10-02,1185.34
2019-10-03,1180.798
2019-10-04,1185.745
2019-10-07,1197.143
2019-10-08,1184.281
2019-10-09,1184.447
2019-10-10,1196.706
2019-10-11,1216.21
2019-10-14,1209.362
2019-10-15,1220.895
2019-10-16,1223.383
2019-10-17,1231.424
2019-10-18,1229.146
2019-10-21,1242.867
2019-10-22,1242.56
2019-10-23,1245.845
2019-10-24,1256.809
2019-10-25,1262.443
2019-10-28,1264.121
2019-10-29,1269.849
2019-10-30,1261.624
2019-10-31,1258.464
2019-11-01,1266.466
2019-11-04,1283.804
2019-11-05,1276.548
2019-11-06,1283.128
2019-11-07,1289.023
2019-11-08,1283.362
2019-11-11,1284.318
2019-11-12,1291.094
2019-11-13,1286.781
2019-11-14,1284.237
2019-11-15,1294.094
2019-11-18,1295.922
2019-11-19,1294.084
2019-11-20,1291.497
2019-11-21,1287.648
2019-11-22,1290.596
2019-11-25,1298.844
2019-11-26,1297.962
2019-11-27,1302.666
2019-11-28,1303.277
2019-11-29,1297.867
2019-12-02,1288.342
2019-12-03,1278.87
2019-12-04,1292.928
2019-12-05,1296.512
2019-12-06,1308.433
2019-12-09,1309.996
2019-12-10,1307.353
2019-12-11,1309.106
2019-12-12,1321.257
2019-12-13,1326.726
2019-12-16,1338.261
2019-12-17,1346.38
2019-12-18,1344.298
2019-12-19,1346.41
2019-12-20,1346.011
2019-12-23,1347.943
2019-12-24,1350.211
2019-12-25,1350.211
2019-12-26,1348.973
2019-12-27,1355.791
2019-12-30,1353.905
2019-12-31,1355.024
2020-01-01,1355.024
2020-01-02,1353.975
2020-01-03,1361.318
2020-01-06,1359.027
2020-01-07,1364.646
2020-01-08,1366.544
2020-01-09,1363.592
2020-01-10,1356.602
2020-01-13,1353.764
2020-01-14,1364.213
2020-01-15,1361.026
2020-01-16,1366.233
2020-01-17,1371.192
2020-01-20,1373.414
2020-01-21,1366.544
2020-01-22,1363.463
2020-01-23,1355.467
2020-01-24,1364.212
2020-01-27,1335.915
2020-01-28,1345.194
2020-01-29,1355.65
2020-01-30,1344.246
2020-01-31,1335.749
2020-02-03,1337.248
2020-02-04,1349.537
2020-02-05,1370.739
2020-02-06,1374.425
2020-02-07,1372.757
2020-02-10,1377.685
2020-02-11,1392.093
2020-02-12,1396.972
2020-02-13,1397.141
2020-02-14,1394.797
2020-02-17,1399.674
2020-02-18,1394.783
2020-02-19,1399.318
2020-02-20,1381.762
2020-02-21,1371.494
2020-02-24,1317.635
2020-02-25,1280.813
2020-02-26,1280.064
2020-02-27,1247.387
2020-02-28,1197.375
2020-03-02,1218.592
2020-03-03,1239.912
2020-03-04,1251.476
2020-03-05,1237.348
2020-03-06,1209.158
2020-03-09,1128.503
2020-03-10,1132.519
2020-03-11,1125.067
2020-03-12,973.115
2020-03-13,980.049
2020-03-16,940.017
2020-03-17,956.534
2020-03-18,921.47
2020-03-19,959.895
2020-03-20,952.444
2020-03-23,905.815
2020-03-24,994.051
2020-03-25,1036.23
2020-03-26,1088.944
2020-03-27,1064.896
2020-03-30,1073.77
2020-03-31,1088.5
2020-04-01,1053.762
2020-04-02,1067.121
2020-04-03,1053.328
2020-04-06,1088.271
2020-04-07,1116.377
2020-04-08,1103.472
2020-04-09,1127.213
2020-04-10,1127.213
2020-04-13,1124.535
2020-04-14,1132.176
2020-04-15,1088.574
2020-04-16,1089.721
2020-04-17,1116.616
2020-04-20,1131.012
2020-04-21,1093.023
2020-04-22,1091.06
2020-04-23,1093.74
2020-04-24,1084.199
2020-04-27,1115.268
2020-04-28,1147.753
2020-04-29,1167.084
2020-04-30,1135.188
2020-05-01,1141.873
2020-05-04,1087.158
2020-05-05,1091.727
2020-05-06,1087.038
2020-05-07,1092.462
2020-05-08,1105.157
2020-05-11,1099.678
2020-05-12,1104.152
2020-05-13,1074.746
2020-05-14,1050.996
2020-05-15,1049.4
2020-05-18,1099.419
2020-05-19,1100.248
2020-05-20,1109.735
2020-05-21,1102.19
2020-05-22,1088.538
2020-05-25,1107.449
2020-05-26,1130.108
2020-05-27,1136.583
2020-05-28,1163.306
2020-05-29,1153.382
2020-06-01,1153.682
2020-06-02,1174.064
2020-06-03,1204.66
2020-06-04,1202.186
2020-06-05,1223.219
2020-06-08,1228.172
2020-06-09,1235.27
2020-06-10,1232.122
2020-06-11,1188.192
2020-06-12,1168.599
2020-06-15,1173.736
2020-06-16,1198.479
2020-06-17,1212.51
2020-06-18,1218.203
2020-06-19,1226.377
2020-06-22,1216.392
2020-06-23,1242.879
2020-06-24,1208.715
2020-06-25,1211.691
2020-06-26,1202.504
2020-06-29,1208.73
2020-06-30,1209.682
2020-07-01,1215.833
2020-07-02,1230.743
2020-07-03,1225.333
2020-07-06,1250.109
2020-07-07,1242.279
2020-07-08,1238.92
2020-07-09,1226.631
2020-07-10,1236.658
2020-07-13,1239.265
2020-07-14,1241.822
2020-07-15,1256.273
2020-07-16,1248.306
2020-07-17,1248.32
2020-07-20,1254.225
2020-07-21,1253.259
2020-07-22,1258.383
2020-07-23,1254.337
2020-07-24,1239.983
2020-07-27,1248.539
2020-07-28,1242.215
2020-07-29,1241.082
2020-07-30,1221.393
2020-07-31,1216.334
2020-08-03,1230.109
2020-08-04,1234.228
2020-08-05,1240.458
2020-08-06,1232.958
2020-08-07,1227.812
2020-08-10,1232.793
2020-08-11,1247.101
2020-08-12,1270.494
2020-08-13,1266.97
2020-08-14,1258.105
2020-08-17,1264.609
2020-08-18,1258.325
2020-08-19,1264.251
2020-08-20,1250.697
2020-08-21,1247.398
2020-08-24,1261.912
2020-08-25,1257.437
2020-08-26,1265.113
2020-08-27,1259.512
2020-08-28,1260.704
2020-08-31,1256.047
2020-09-01,1257.719
2020-09-02,1274.136
2020-09-03,1260.28
2020-09-04,1247.009
2020-09-07,1266.831
2020-09-08,1257.565
2020-09-09,1278.606
2020-09-10,1288.561
2020-09-11,1294.163
2020-09-14,1303.157
2020-09-15,1306.752
2020-09-16,1306.222
2020-09-17,1297.009
2020-09-18,1298.036
2020-09-21,1249.767
2020-09-22,1246.238
2020-09-23,1238.622
2020-09-24,1215.406
2020-09-25,1208.84
2020-09-28,1233.591
2020-09-29,1233.214
2020-09-30,1234.289
2020-10-01,1238.866
2020-10-02,1237.923
2020-10-05,1256.591
2020-10-06,1254.779
2020-10-07,1244.488
2020-10-08,1257.382
2020-10-09,1266.729
2020-10-12,1273.07
2020-10-13,1260.444
2020-10-14,1258.444
2020-10-15,1227.512
2020-10-16,1243.452
2020-10-19,1253.778
2020-10-20,1255.113
2020-10-21,1241.03
2020-10-22,1239.999
2020-10-23,1243.56
2020-10-26,1232.205
2020-10-27,1209.234
2020-10-28,1167.026
2020-10-29,1147.192
2020-10-30,1153.378
2020-11-02,1176.782
2020-11-03,1216.59
2020-11-04,1241.765
2020-11-05,1256.573
2020-11-06,1274.768
2020-11-09,1301.28
2020-11-10,1308.571
2020-11-11,1316.535
2020-11-12,1312.551
2020-11-13,1314.755
2020-11-16,1341.621
2020-11-17,1350.837
2020-11-18,1354.866
2020-11-19,1340.008
2020-11-20,1345.57
2020-11-23,1351.14
2020-11-24,1372.16
2020-11-25,1377.038
2020-11-26,1376.977
2020-11-27,1378.903
2020-11-30,1376.346
2020-12-01,1383.151
2020-12-02,1391.46
2020-12-03,1389.597
2020-12-04,1391.533
2020-12-07,1393.481
2020-12-08,1390.315
2020-12-09,1391.515
2020-12-10,1388.339
2020-12-11,1375.093
2020-12-14,1376.879
2020-12-15,1371.683
2020-12-16,1390.26
2020-12-17,1399.874
2020-12-18,1388.376
2020-12-21,1350.968
2020-12-22,1358.22
2020-12-23,1368.822
2020-12-24,1366.365
2020-12-25,1366.365
2020-12-28,1396.285
2020-12-29,1414.536
2020-12-30,1426.246
2020-12-31,1424.552
2021-01-01,1424.552
2021-01-04,1432.504
2021-01-05,1432.39
2021-01-06,1457.117
2021-01-07,1458.455
2021-01-08,1460.544
2021-01-11,1450.794
2021-01-12,1454.936
2021-01-13,1449.809
2021-01-14,1454.762
2021-01-15,1459.056
2021-01-18,1455.746
2021-01-19,1456.775
2021-01-20,1460.149
2021-01-21,1462.533
2021-01-22,1461.193
2021-01-25,1446.42
2021-01-26,1444.095
2021-01-27,1432.047
2021-01-28,1429.81
2021-01-29,1392.684
2021-02-01,1396.239
2021-02-02,1401.726
2021-02-03,1402.379
2021-02-04,1405.034
2021-02-05,1406.164
2021-02-08,1414.661
2021-02-09,1421.827
2021-02-10,1430.814
2021-02-11,1427.397
2021-02-12,1428.342
2021-02-15,1445.395
2021-02-16,1439.815
2021-02-17,1414.993
2021-02-18,1402.302
2021-02-19,1409.031
2021-02-22,1408.25
2021-02-23,1395.857
2021-02-24,1405.179
2021-02-25,1412.178
2021-02-26,1384.486
2021-03-01,1399.184
2021-03-02,1416.871
2021-03-03,1413.949
2021-03-04,1409.013
2021-03-05,1380.354
2021-03-08,1410.813
2021-03-09,1409.051
2021-03-10,1408.644
2021-03-11,1412.338
2021-03-12,1403.089
2021-03-15,1403.169
2021-03-16,1416.929
2021-03-17,1414.081
2021-03-18,1430.566
