Date,SWITZERLAND LARGE VALUE Large Cap
2010-09-22,606.663
2010-09-23,594.909
2010-09-24,601.517
2010-09-27,598.063
2010-09-28,597.009
2010-09-29,598.803
2010-09-30,589.985
2010-10-01,589.67
2010-10-04,590.665
2010-10-05,602.812
2010-10-06,605.905
2010-10-07,609.278
2010-10-08,607.099
2010-10-11,607.746
2010-10-12,606.286
2010-10-13,615.308
2010-10-14,619.029
2010-10-15,612.71
2010-10-18,622.041
2010-10-19,613.54
2010-10-20,622.104
2010-10-21,607.661
2010-10-22,596.804
2010-10-25,598.072
2010-10-26,590.845
2010-10-27,588.668
2010-10-28,598.726
2010-10-29,593.975
2010-11-01,590.371
2010-11-02,605.186
2010-11-03,597.951
2010-11-04,615.202
2010-11-05,617.613
2010-11-08,616.249
2010-11-09,619.897
2010-11-10,607.413
2010-11-11,603.623
2010-11-12,601.052
2010-11-15,598.121
2010-11-16,588.444
2010-11-17,591.429
2010-11-18,592.762
2010-11-19,589.16
2010-11-22,585.884
2010-11-23,572.71
2010-11-24,572.916
2010-11-25,570.05
2010-11-26,560.441
2010-11-29,555.292
2010-11-30,546.198
2010-12-01,552.143
2010-12-02,564.531
2010-12-03,570.253
2010-12-06,563.234
2010-12-07,568.453
2010-12-08,568.857
2010-12-09,575.023
2010-12-10,573.638
2010-12-13,581.412
2010-12-14,587.007
2010-12-15,597.681
2010-12-16,591.805
2010-12-17,589.946
2010-12-20,592.913
2010-12-21,599.407
2010-12-22,601.652
2010-12-23,600.39
2010-12-24,599.766
2010-12-27,596.099
2010-12-28,603.311
2010-12-29,604.372
2010-12-30,600.633
2010-12-31,603.662
2011-01-03,608.686
2011-01-04,603.372
2011-01-05,599.114
2011-01-06,605.21
2011-01-07,600.903
2011-01-10,591.906
2011-01-11,596.499
2011-01-12,607.956
2011-01-13,609.678
2011-01-14,609.176
2011-01-17,610.85
2011-01-18,617.59
2011-01-19,611.787
2011-01-20,602.07
2011-01-21,612.667
2011-01-24,622.24
2011-01-25,619.87
2011-01-26,622.047
2011-01-27,616.103
2011-01-28,615.463
2011-01-31,612.563
2011-02-01,618.45
2011-02-02,620.903
2011-02-03,615.466
2011-02-04,616.92
2011-02-07,620.029
2011-02-08,620.873
2011-02-09,617.586
2011-02-10,606.118
2011-02-11,606.583
2011-02-14,609.215
2011-02-15,612.506
2011-02-16,618.395
2011-02-17,631.866
2011-02-18,636.685
2011-02-21,634.1
2011-02-22,630.326
2011-02-23,634.37
2011-02-24,626.017
2011-02-25,628.485
2011-02-28,635.004
2011-03-01,638.753
2011-03-02,641.19
2011-03-03,637.559
2011-03-04,635.734
2011-03-07,631.747
2011-03-08,625.934
2011-03-09,619.508
2011-03-10,612.689
2011-03-11,610.115
2011-03-14,601.677
2011-03-15,593.917
2011-03-16,586.565
2011-03-17,599.675
2011-03-18,602.218
2011-03-21,609.563
2011-03-22,613.536
2011-03-23,611.499
2011-03-24,617.859
2011-03-25,616.614
2011-03-28,615.515
2011-03-29,611.773
2011-03-30,610.383
2011-03-31,612.18
2011-04-01,611.199
2011-04-04,615.755
2011-04-05,617.767
2011-04-06,626.351
2011-04-07,631.2
2011-04-08,633.708
2011-04-11,631.781
2011-04-12,629.921
2011-04-13,632.029
2011-04-14,629.804
2011-04-15,626.475
2011-04-18,609.518
2011-04-19,619.436
2011-04-20,634.67
2011-04-21,639.654
2011-04-22,639.654
2011-04-25,639.872
2011-04-26,640.683
2011-04-27,638.015
2011-04-28,649.221
2011-04-29,653.494
2011-05-02,657.439
2011-05-03,655.857
2011-05-04,653.975
2011-05-05,646.619
2011-05-06,647.682
2011-05-09,641.064
2011-05-10,644.588
2011-05-11,644.279
2011-05-12,642.254
2011-05-13,641.768
2011-05-16,645.496
2011-05-17,635.52
2011-05-18,643.443
2011-05-19,643.982
2011-05-20,646.675
2011-05-23,631.501
2011-05-24,635.721
2011-05-25,642.078
2011-05-26,647.902
2011-05-27,660.089
2011-05-30,661.062
2011-05-31,668.075
2011-06-01,669.583
2011-06-02,667.678
2011-06-03,663.891
2011-06-06,660.121
2011-06-07,656.173
2011-06-08,649.703
2011-06-09,646.853
2011-06-10,638.39
2011-06-13,642.662
2011-06-14,644.449
2011-06-15,636.793
2011-06-16,632.241
2011-06-17,631.488
2011-06-20,631.885
2011-06-21,633.298
2011-06-22,632.436
2011-06-23,618.419
2011-06-24,617.503
2011-06-27,618.843
2011-06-28,621.988
2011-06-29,626.723
2011-06-30,632.514
2011-07-01,632.484
2011-07-04,631.853
2011-07-05,635.05
2011-07-06,633.901
2011-07-07,632.544
2011-07-08,633.236
2011-07-11,625.954
2011-07-12,621.324
2011-07-13,628.252
2011-07-14,627.284
2011-07-15,625.994
2011-07-18,611.837
2011-07-19,620.331
2011-07-20,626.559
2011-07-21,635.856
2011-07-22,634.426
2011-07-25,638.453
2011-07-26,640.163
2011-07-27,632.751
2011-07-28,625.61
2011-07-29,626.459
2011-08-01,632.194
2011-08-02,615.15
2011-08-03,610.193
2011-08-04,588.421
2011-08-05,580.215
2011-08-08,559.251
2011-08-09,573.991
2011-08-10,560.826
2011-08-11,560.688
2011-08-12,575.954
2011-08-15,578.934
2011-08-16,577.924
2011-08-17,583.009
2011-08-18,561.196
2011-08-19,554.491
2011-08-22,560.24
2011-08-23,568.414
2011-08-24,574.915
2011-08-25,567.298
2011-08-26,560.618
2011-08-29,566.477
2011-08-30,567.302
2011-08-31,583.133
2011-09-01,590.838
2011-09-02,581.359
2011-09-05,556.471
2011-09-06,536.663
2011-09-07,548.627
2011-09-08,546.385
2011-09-09,529.844
2011-09-12,515.905
2011-09-13,525.684
2011-09-14,530.087
2011-09-15,542.484
2011-09-16,543.063
2011-09-19,527.871
2011-09-20,537.914
2011-09-21,533.942
2011-09-22,513.659
2011-09-23,514.502
2011-09-26,524.906
2011-09-27,545.434
2011-09-28,544.227
2011-09-29,554.205
2011-09-30,541.201
2011-10-03,533.312
2011-10-04,523.459
2011-10-05,528.549
2011-10-06,542.201
2011-10-07,545.727
2011-10-10,557.58
2011-10-11,555.978
2011-10-12,568.024
2011-10-13,560.464
2011-10-14,569.694
2011-10-17,564.272
2011-10-18,553.695
2011-10-19,558.726
2011-10-20,555.628
2011-10-21,572.835
2011-10-24,575.082
2011-10-25,565.744
2011-10-26,561.936
2011-10-27,587.776
2011-10-28,590.105
2011-10-31,573.647
2011-11-01,547.754
2011-11-02,554.025
2011-11-03,556.138
2011-11-04,552.93
2011-11-07,545.996
2011-11-08,550.641
2011-11-09,538.325
2011-11-10,534.391
2011-11-11,546.686
2011-11-14,541.61
2011-11-15,535.983
2011-11-16,538.529
2011-11-17,535.071
2011-11-18,532.384
2011-11-21,521.131
2011-11-22,519.883
2011-11-23,511.269
2011-11-24,505.056
2011-11-25,501.307
2011-11-28,518.098
2011-11-29,518.071
2011-11-30,531.798
2011-12-01,535.588
2011-12-02,533.796
2011-12-05,537.042
2011-12-06,534.992
2011-12-07,535.712
2011-12-08,532.167
2011-12-09,539.583
2011-12-12,528.829
2011-12-13,525.837
2011-12-14,515.984
2011-12-15,531.605
2011-12-16,528.971
2011-12-19,533.859
2011-12-20,540.369
2011-12-21,537.509
2011-12-22,539.726
2011-12-23,543.198
2011-12-26,543.198
2011-12-27,545.278
2011-12-28,540.638
2011-12-29,539.46
2011-12-30,549.463
2012-01-02,549.463
2012-01-03,559.721
2012-01-04,553.166
2012-01-05,544.389
2012-01-06,540.859
2012-01-09,538.452
2012-01-10,545.812
2012-01-11,538.553
2012-01-12,542.723
2012-01-13,534.572
2012-01-16,536.56
2012-01-17,543.422
2012-01-18,551.557
2012-01-19,562.367
2012-01-20,553.673
2012-01-23,558.54
2012-01-24,557.49
2012-01-25,549.962
2012-01-26,559.555
2012-01-27,551.946
2012-01-30,548.591
2012-01-31,546.074
2012-02-01,561.694
2012-02-02,560.659
2012-02-03,564.205
2012-02-06,562.729
2012-02-07,570.037
2012-02-08,569.034
2012-02-09,569.751
2012-02-10,560.784
2012-02-13,568.498
2012-02-14,564.84
2012-02-15,564.642
2012-02-16,565.582
2012-02-17,574.484
2012-02-20,579.395
2012-02-21,580.65
2012-02-22,576.4
2012-02-23,579.722
2012-02-24,584.588
2012-02-27,580.232
2012-02-28,578.761
2012-02-29,575.883
2012-03-01,575.986
2012-03-02,571.754
2012-03-05,574.601
2012-03-06,560.46
2012-03-07,562.669
2012-03-08,574.884
2012-03-09,573.188
2012-03-12,574.355
2012-03-13,579.705
2012-03-14,577.79
2012-03-15,584.442
2012-03-16,590.623
2012-03-19,594.323
2012-03-20,591.551
2012-03-21,589.005
2012-03-22,586.994
2012-03-23,589.066
2012-03-26,595.066
2012-03-27,592.925
2012-03-28,590.147
2012-03-29,583.276
2012-03-30,590.535
2012-04-02,596.398
2012-04-03,594.102
2012-04-04,576.662
2012-04-05,574.838
2012-04-06,574.838
2012-04-09,575.62
2012-04-10,568.24
2012-04-11,569.49
2012-04-12,576.443
2012-04-13,566.638
2012-04-16,570.646
2012-04-17,581.735
2012-04-18,578.355
2012-04-19,581.831
2012-04-20,586.319
2012-04-23,576.264
2012-04-24,577.866
2012-04-25,577.108
2012-04-26,577.749
2012-04-27,579.075
2012-04-30,576.83
2012-05-01,576.227
2012-05-02,571.065
2012-05-03,568.993
2012-05-04,566.772
2012-05-07,566.698
2012-05-08,561.434
2012-05-09,553.694
2012-05-10,552.752
2012-05-11,554.899
2012-05-14,544.237
2012-05-15,540.019
2012-05-16,536.823
2012-05-17,535.403
2012-05-18,532.629
2012-05-21,534.377
2012-05-22,542.951
2012-05-23,528.814
2012-05-24,531.943
2012-05-25,530.993
2012-05-28,531.602
2012-05-29,533.96
2012-05-30,529.242
2012-05-31,524.653
2012-06-01,519.921
2012-06-04,519.295
2012-06-05,517.173
2012-06-06,528.527
2012-06-07,534.619
2012-06-08,531.329
2012-06-11,532.446
2012-06-12,533.422
2012-06-13,542.281
2012-06-14,538.7
2012-06-15,542.142
2012-06-18,542.341
2012-06-19,554.395
2012-06-20,554.654
2012-06-21,550.654
2012-06-22,546.316
2012-06-25,538.522
2012-06-26,537.156
2012-06-27,542.135
2012-06-28,538.151
2012-06-29,557.201
2012-07-02,556.865
2012-07-03,564.95
2012-07-04,560.22
2012-07-05,554.618
2012-07-06,548.782
2012-07-09,546.959
2012-07-10,546.015
2012-07-11,545.734
2012-07-12,541.369
2012-07-13,545.723
2012-07-16,546.352
2012-07-17,544.592
2012-07-18,552.263
2012-07-19,557.105
2012-07-20,548.262
2012-07-23,538.316
2012-07-24,535.863
2012-07-25,537.825
2012-07-26,554.237
2012-07-27,564.41
2012-07-30,563.176
2012-07-31,563.388
2012-08-01,562.436
2012-08-02,556.323
2012-08-03,570.218
2012-08-06,574.12
2012-08-07,573.931
2012-08-08,571.158
2012-08-09,571.239
2012-08-10,569.511
2012-08-13,570.567
2012-08-14,572.686
2012-08-15,572.701
2012-08-16,578.15
2012-08-17,576.761
2012-08-20,576.243
2012-08-21,585.913
2012-08-22,583.816
2012-08-23,585.994
2012-08-24,583.795
2012-08-27,584.055
2012-08-28,580.158
2012-08-29,578.306
2012-08-30,573.388
2012-08-31,579.466
2012-09-03,581.278
2012-09-04,573.965
2012-09-05,581.53
2012-09-06,591.97
2012-09-07,599.209
2012-09-10,595.731
2012-09-11,601.212
2012-09-12,604.29
2012-09-13,604.583
2012-09-14,618.251
2012-09-17,617.219
2012-09-18,612.684
2012-09-19,615.48
2012-09-20,610.405
2012-09-21,618.433
2012-09-24,614.712
2012-09-25,618.305
2012-09-26,604.267
2012-09-27,606.32
2012-09-28,602.443
2012-10-01,613.915
2012-10-02,615.918
2012-10-03,615.539
2012-10-04,622.58
2012-10-05,628.018
2012-10-08,622.279
2012-10-09,617.041
2012-10-10,615.885
2012-10-11,619.732
2012-10-12,621.749
2012-10-15,625.751
2012-10-16,637.975
2012-10-17,642.229
2012-10-18,642.949
2012-10-19,634.976
2012-10-22,636.259
2012-10-23,620.293
2012-10-24,620.133
2012-10-25,618.031
2012-10-26,615.112
2012-10-29,617.434
2012-10-30,626.733
2012-10-31,624.229
2012-11-01,630.674
2012-11-02,629.356
2012-11-05,625.617
2012-11-06,629.835
2012-11-07,624.078
2012-11-08,625.462
2012-11-09,624.288
2012-11-12,622.285
2012-11-13,625.521
2012-11-14,621.215
2012-11-15,615.157
2012-11-16,604.094
2012-11-19,620.773
2012-11-20,616.484
2012-11-21,620.104
2012-11-22,626.705
2012-11-23,634.136
2012-11-26,630.713
2012-11-27,631.852
2012-11-28,633.958
2012-11-29,644.576
2012-11-30,643.602
2012-12-03,647.662
2012-12-04,649.931
2012-12-05,648.04
2012-12-06,649.596
2012-12-07,647.674
2012-12-10,649.155
2012-12-11,652.97
2012-12-12,654.22
2012-12-13,654.835
2012-12-14,651.813
2012-12-17,656.3
2012-12-18,661.043
2012-12-19,666.529
2012-12-20,662.382
2012-12-21,658.432
2012-12-24,659.439
2012-12-25,659.439
2012-12-26,660.522
2012-12-27,657.029
2012-12-28,654.12
2012-12-31,652.583
2013-01-01,652.583
2013-01-02,653.69
2013-01-03,665.671
2013-01-04,671.803
2013-01-07,674.048
2013-01-08,676.03
2013-01-09,679.176
2013-01-10,687.566
2013-01-11,692.809
2013-01-14,691.811
2013-01-15,686.063
2013-01-16,688.773
2013-01-17,696.863
2013-01-18,689.694
2013-01-21,689.88
2013-01-22,685.667
2013-01-23,703.582
2013-01-24,706.535
2013-01-25,708.56
2013-01-28,712.06
2013-01-29,711.69
2013-01-30,714.902
2013-01-31,714.917
2013-02-01,719.996
2013-02-04,714.042
2013-02-05,718.976
2013-02-06,721.424
2013-02-07,709.246
2013-02-08,712.297
2013-02-11,714.69
2013-02-12,718.972
2013-02-13,719.805
2013-02-14,721.818
2013-02-15,721.967
2013-02-18,722.389
2013-02-19,725.671
2013-02-20,728.864
2013-02-21,714.246
2013-02-22,715.726
2013-02-25,721.053
2013-02-26,704.996
2013-02-27,710.887
2013-02-28,720.263
2013-03-01,715.28
2013-03-04,719.447
2013-03-05,728.437
2013-03-06,725.041
2013-03-07,726.273
2013-03-08,726.623
2013-03-11,728.09
2013-03-12,733.989
2013-03-13,725.893
2013-03-14,730.408
2013-03-15,740.746
2013-03-18,734.895
2013-03-19,735.463
2013-03-20,745.423
2013-03-21,739.363
2013-03-22,739.633
2013-03-25,733.964
2013-03-26,739.202
2013-03-27,734.319
2013-03-28,740.687
2013-03-29,740.687
2013-04-01,739.983
2013-04-02,746.425
2013-04-03,745.861
2013-04-04,737.038
2013-04-05,738.3
2013-04-08,744.198
2013-04-09,743.72
2013-04-10,754.458
2013-04-11,763.051
2013-04-12,760.395
2013-04-15,766.223
2013-04-16,758.25
2013-04-17,738.299
2013-04-18,744.226
2013-04-19,745.623
2013-04-22,746.01
2013-04-23,759.64
2013-04-24,758.696
2013-04-25,764.011
2013-04-26,765.243
2013-04-29,771.602
2013-04-30,776.915
2013-05-01,777.836
2013-05-02,771.923
2013-05-03,772.563
2013-05-06,769.542
2013-05-07,773.108
2013-05-08,789.303
2013-05-09,784.94
2013-05-10,783.424
2013-05-13,777.609
2013-05-14,781.855
2013-05-15,786.191
2013-05-16,781.925
2013-05-17,767.998
2013-05-20,771.806
2013-05-21,771.193
2013-05-22,772.351
2013-05-23,758.971
2013-05-24,763.112
2013-05-27,762.628
2013-05-28,757.28
2013-05-29,751.589
2013-05-30,758.035
2013-05-31,750.005
2013-06-03,741.085
2013-06-04,750.482
2013-06-05,741.618
2013-06-06,736.466
2013-06-07,749.936
2013-06-10,747.28
2013-06-11,749.148
2013-06-12,751.75
2013-06-13,747.301
2013-06-14,750.919
2013-06-17,756.874
2013-06-18,756.485
2013-06-19,759.275
2013-06-20,731.16
2013-06-21,723.17
2013-06-24,708.935
2013-06-25,718.956
2013-06-26,729.753
2013-06-27,733.742
2013-06-28,739.178
2013-07-01,743.247
2013-07-02,740.753
2013-07-03,736.031
2013-07-04,741.566
2013-07-05,732.852
2013-07-08,741.14
2013-07-09,739.725
2013-07-10,749.554
2013-07-11,760.384
2013-07-12,761.311
2013-07-15,762.935
2013-07-16,763.302
2013-07-17,760.185
2013-07-18,759.11
2013-07-19,761.914
2013-07-22,766.52
2013-07-23,763.697
2013-07-24,766.672
2013-07-25,759.535
2013-07-26,751.173
2013-07-29,753.171
2013-07-30,751.957
2013-07-31,755.546
2013-08-01,751.783
2013-08-02,767.861
2013-08-05,765.424
2013-08-06,768.99
2013-08-07,770.241
2013-08-08,773.716
2013-08-09,773.643
2013-08-12,768.771
2013-08-13,765.618
2013-08-14,766.851
2013-08-15,755.526
2013-08-16,758.182
2013-08-19,757.654
2013-08-20,767.595
2013-08-21,762.323
2013-08-22,767.388
2013-08-23,776.642
2013-08-26,774.156
2013-08-27,765.628
2013-08-28,754.842
2013-08-29,742.083
2013-08-30,743.161
2013-09-02,757.834
2013-09-03,754.398
2013-09-04,753.755
2013-09-05,756.292
2013-09-06,762.85
2013-09-09,765.522
2013-09-10,771.0
2013-09-11,774.514
2013-09-12,775.703
2013-09-13,770.102
2013-09-16,772.132
2013-09-17,769.157
2013-09-18,771.685
2013-09-19,779.284
2013-09-20,779.515
2013-09-23,778.365
2013-09-24,777.824
2013-09-25,780.854
2013-09-26,780.505
2013-09-27,783.807
2013-09-30,779.654
2013-10-01,780.842
2013-10-02,777.488
2013-10-03,775.885
2013-10-04,777.272
2013-10-07,770.123
2013-10-08,766.543
2013-10-09,759.8
2013-10-10,765.549
2013-10-11,772.861
2013-10-14,774.704
2013-10-15,771.717
2013-10-16,770.615
2013-10-17,785.591
2013-10-18,789.002
2013-10-21,792.608
2013-10-22,810.267
2013-10-23,815.816
2013-10-24,816.462
2013-10-25,820.299
2013-10-28,824.874
2013-10-29,822.116
2013-10-30,822.06
2013-10-31,812.102
2013-11-01,804.717
2013-11-04,806.828
2013-11-05,804.588
2013-11-06,812.423
2013-11-07,811.009
2013-11-08,814.291
2013-11-11,827.292
2013-11-12,828.498
2013-11-13,825.502
2013-11-14,833.667
2013-11-15,835.553
2013-11-18,837.636
2013-11-19,831.767
2013-11-20,828.511
2013-11-21,825.33
2013-11-22,829.153
2013-11-25,830.041
2013-11-26,825.516
2013-11-27,823.761
2013-11-28,824.638
2013-11-29,828.649
2013-12-02,823.524
2013-12-03,814.997
2013-12-04,809.072
2013-12-05,813.693
2013-12-06,820.382
2013-12-09,823.785
2013-12-10,819.274
2013-12-11,818.303
2013-12-12,806.13
2013-12-13,802.467
2013-12-16,806.999
2013-12-17,807.41
2013-12-18,812.926
2013-12-19,817.962
2013-12-20,822.909
2013-12-23,826.985
2013-12-24,823.849
2013-12-25,823.849
2013-12-26,824.769
2013-12-27,843.325
2013-12-30,842.493
2013-12-31,839.698
2014-01-01,839.698
2014-01-02,829.071
2014-01-03,829.607
2014-01-06,829.398
2014-01-07,828.235
2014-01-08,829.099
2014-01-09,826.5
2014-01-10,837.945
2014-01-13,840.148
2014-01-14,841.053
2014-01-15,839.921
2014-01-16,847.186
2014-01-17,846.335
2014-01-20,846.627
2014-01-21,847.064
2014-01-22,846.199
2014-01-23,851.287
2014-01-24,837.843
2014-01-27,831.311
2014-01-28,832.976
2014-01-29,832.368
2014-01-30,829.529
2014-01-31,824.313
2014-02-03,821.306
2014-02-04,813.895
2014-02-05,817.26
2014-02-06,830.855
2014-02-07,841.753
2014-02-10,843.39
2014-02-11,847.449
2014-02-12,846.847
2014-02-13,850.207
2014-02-14,852.954
2014-02-17,853.142
2014-02-18,854.147
2014-02-19,854.328
2014-02-20,849.771
2014-02-21,857.386
2014-02-24,861.519
2014-02-25,864.507
2014-02-26,864.13
2014-02-27,860.065
2014-02-28,870.311
2014-03-03,856.729
2014-03-04,864.515
2014-03-05,866.551
2014-03-06,874.92
2014-03-07,866.764
2014-03-10,866.811
2014-03-11,866.97
2014-03-12,865.374
2014-03-13,856.538
2014-03-14,850.014
2014-03-17,852.997
2014-03-18,856.83
2014-03-19,854.468
2014-03-20,847.909
2014-03-21,852.428
2014-03-24,846.971
2014-03-25,854.295
2014-03-26,858.744
2014-03-27,857.253
2014-03-28,858.726
2014-03-31,875.03
2014-04-01,872.471
2014-04-02,876.467
2014-04-03,870.195
2014-04-04,867.97
2014-04-07,866.897
2014-04-08,876.239
2014-04-09,879.418
2014-04-10,883.499
2014-04-11,872.608
2014-04-14,875.789
2014-04-15,875.107
2014-04-16,875.546
2014-04-17,879.927
2014-04-18,879.927
2014-04-21,877.089
2014-04-22,885.234
2014-04-23,889.028
2014-04-24,884.825
2014-04-25,884.22
2014-04-28,887.165
2014-04-29,892.637
2014-04-30,898.852
2014-05-01,899.874
2014-05-02,900.426
2014-05-05,903.369
2014-05-06,908.413
2014-05-07,911.497
2014-05-08,912.461
2014-05-09,910.005
2014-05-12,912.474
2014-05-13,910.359
2014-05-14,916.489
2014-05-15,920.691
2014-05-16,924.455
2014-05-19,920.266
2014-05-20,917.914
2014-05-21,919.357
2014-05-22,921.386
2014-05-23,919.888
2014-05-26,922.274
2014-05-27,919.215
2014-05-28,917.678
2014-05-29,919.469
2014-05-30,922.701
2014-06-02,915.925
2014-06-03,913.6
2014-06-04,914.311
2014-06-05,913.013
2014-06-06,918.679
2014-06-09,914.891
2014-06-10,923.16
2014-06-11,920.007
2014-06-12,918.123
2014-06-13,917.034
2014-06-16,922.214
2014-06-17,919.309
2014-06-18,921.925
2014-06-19,928.542
2014-06-20,924.419
2014-06-23,922.651
2014-06-24,924.604
2014-06-25,918.548
2014-06-26,911.089
2014-06-27,917.285
2014-06-30,919.559
2014-07-01,927.631
2014-07-02,925.568
2014-07-03,928.943
2014-07-04,926.486
2014-07-07,919.368
2014-07-08,913.923
2014-07-09,913.758
2014-07-10,906.118
2014-07-11,905.755
2014-07-14,916.943
2014-07-15,914.163
2014-07-16,918.555
2014-07-17,910.019
2014-07-18,906.452
2014-07-21,907.352
2014-07-22,910.651
2014-07-23,910.293
2014-07-24,911.688
2014-07-25,904.076
2014-07-28,897.848
2014-07-29,897.397
2014-07-30,890.737
2014-07-31,881.483
2014-08-01,885.427
2014-08-04,873.625
2014-08-05,873.353
2014-08-06,867.751
2014-08-07,872.236
2014-08-08,871.444
2014-08-11,874.563
2014-08-12,874.629
2014-08-13,882.862
2014-08-14,889.154
2014-08-15,884.296
2014-08-18,891.04
2014-08-19,896.14
2014-08-20,894.774
2014-08-21,899.889
2014-08-22,895.074
2014-08-25,899.36
2014-08-26,905.561
2014-08-27,907.417
2014-08-28,901.515
2014-08-29,906.101
2014-09-01,916.763
2014-09-02,917.496
2014-09-03,923.209
2014-09-04,916.498
2014-09-05,909.136
2014-09-08,912.116
2014-09-09,910.514
2014-09-10,906.995
2014-09-11,910.414
2014-09-12,904.953
2014-09-15,905.279
2014-09-16,906.035
2014-09-17,909.544
2014-09-18,909.86
2014-09-19,906.185
2014-09-22,903.222
2014-09-23,900.361
2014-09-24,898.076
2014-09-25,894.45
2014-09-26,893.886
2014-09-29,895.615
2014-09-30,898.31
2014-10-01,892.669
2014-10-02,883.283
2014-10-03,875.972
2014-10-06,881.528
2014-10-07,871.526
2014-10-08,872.558
2014-10-09,874.956
2014-10-10,857.291
2014-10-13,858.069
2014-10-14,853.929
2014-10-15,839.334
2014-10-16,826.216
2014-10-17,843.021
2014-10-20,848.297
2014-10-21,853.788
2014-10-22,860.718
2014-10-23,862.558
2014-10-24,865.421
2014-10-27,868.119
2014-10-28,881.441
2014-10-29,884.394
2014-10-30,880.596
2014-10-31,888.289
2014-11-03,876.593
2014-11-04,877.951
2014-11-05,885.954
2014-11-06,881.513
2014-11-07,875.553
2014-11-10,885.223
2014-11-11,884.073
2014-11-12,887.044
2014-11-13,896.769
2014-11-14,894.609
2014-11-17,894.924
2014-11-18,905.295
2014-11-19,904.835
2014-11-20,904.567
2014-11-21,902.859
2014-11-24,902.592
2014-11-25,904.949
2014-11-26,907.479
2014-11-27,904.447
2014-11-28,904.943
2014-12-01,902.404
2014-12-02,899.028
2014-12-03,894.567
2014-12-04,897.735
2014-12-05,895.952
2014-12-08,891.353
2014-12-09,892.348
2014-12-10,886.404
2014-12-11,890.469
2014-12-12,877.904
2014-12-15,857.818
2014-12-16,874.315
2014-12-17,867.132
2014-12-18,873.127
2014-12-19,882.899
2014-12-22,888.398
2014-12-23,887.732
2014-12-24,888.587
2014-12-25,888.587
2014-12-26,887.058
2014-12-29,887.329
2014-12-30,879.061
2014-12-31,874.55
2015-01-01,874.55
2015-01-02,869.735
2015-01-05,847.849
2015-01-06,839.573
2015-01-07,835.251
2015-01-08,848.032
2015-01-09,843.945
2015-01-12,846.201
2015-01-13,858.007
2015-01-14,849.09
2015-01-15,884.87
2015-01-16,885.232
2015-01-19,886.25
2015-01-20,886.502
2015-01-21,895.267
2015-01-22,894.334
2015-01-23,902.516
2015-01-26,891.874
2015-01-27,899.624
2015-01-28,889.366
2015-01-29,888.229
2015-01-30,883.25
2015-02-02,885.978
2015-02-03,893.563
2015-02-04,902.341
2015-02-05,896.984
2015-02-06,896.785
2015-02-09,897.367
2015-02-10,897.45
2015-02-11,892.526
2015-02-12,895.936
2015-02-13,896.772
2015-02-16,901.232
2015-02-17,898.51
2015-02-18,896.352
2015-02-19,898.978
2015-02-20,901.448
2015-02-23,904.146
2015-02-24,906.37
2015-02-25,908.696
2015-02-26,907.796
2015-02-27,910.87
2015-03-02,904.604
2015-03-03,897.579
2015-03-04,903.08
2015-03-05,899.545
2015-03-06,892.815
2015-03-09,886.649
2015-03-10,883.448
2015-03-11,884.346
2015-03-12,886.825
2015-03-13,890.502
2015-03-16,895.119
2015-03-17,895.758
2015-03-18,909.895
2015-03-19,915.847
2015-03-20,941.274
2015-03-23,948.381
2015-03-24,954.247
2015-03-25,947.161
2015-03-26,933.437
2015-03-27,936.226
2015-03-30,940.344
2015-03-31,930.469
2015-04-01,934.598
2015-04-02,945.639
2015-04-03,945.639
2015-04-06,952.603
2015-04-07,951.781
2015-04-08,946.324
2015-04-09,944.809
2015-04-10,946.506
2015-04-13,942.66
2015-04-14,950.973
2015-04-15,949.969
2015-04-16,960.364
2015-04-17,955.967
2015-04-20,957.134
2015-04-21,955.0
2015-04-22,945.563
2015-04-23,948.164
2015-04-24,941.28
2015-04-27,940.896
2015-04-28,934.783
2015-04-29,937.84
2015-04-30,936.244
2015-05-01,941.671
2015-05-04,939.744
2015-05-05,945.625
2015-05-06,947.015
2015-05-07,942.867
2015-05-08,947.875
2015-05-11,945.558
2015-05-12,947.47
2015-05-13,953.624
2015-05-14,956.073
2015-05-15,958.897
2015-05-18,954.618
2015-05-19,952.322
2015-05-20,955.281
2015-05-21,961.733
2015-05-22,958.361
2015-05-25,958.361
2015-05-26,940.299
2015-05-27,948.674
2015-05-28,951.729
2015-05-29,943.991
2015-06-01,940.612
2015-06-02,947.79
2015-06-03,952.285
2015-06-04,950.859
2015-06-05,925.827
2015-06-08,932.716
2015-06-09,929.079
2015-06-10,939.399
2015-06-11,939.87
2015-06-12,939.891
2015-06-15,921.868
2015-06-16,929.27
2015-06-17,925.783
2015-06-18,936.541
2015-06-19,928.427
2015-06-22,951.83
2015-06-23,945.695
2015-06-24,939.096
2015-06-25,933.723
2015-06-26,933.043
2015-06-29,925.037
2015-06-30,910.144
2015-07-01,914.063
2015-07-02,922.928
2015-07-03,919.712
2015-07-06,913.31
2015-07-07,901.147
2015-07-08,909.256
2015-07-09,924.142
2015-07-10,948.268
2015-07-13,948.294
2015-07-14,959.552
2015-07-15,953.323
2015-07-16,962.151
2015-07-17,957.119
2015-07-20,957.999
2015-07-21,955.44
2015-07-22,939.618
2015-07-23,953.716
2015-07-24,948.401
2015-07-27,937.74
2015-07-28,935.159
2015-07-29,949.489
2015-07-30,943.907
2015-07-31,954.164
2015-08-03,953.638
2015-08-04,949.501
