Date,AUSTRIA SMID VALUE SMID (Small+Mid Cap)
2010-09-20,348.3
2010-09-21,349.828
2010-09-22,353.7
2010-09-23,348.986
2010-09-24,354.941
2010-09-27,356.045
2010-09-28,358.376
2010-09-29,362.588
2010-09-30,364.903
2010-10-01,368.969
2010-10-04,366.498
2010-10-05,373.526
2010-10-06,378.41
2010-10-07,382.015
2010-10-08,380.847
2010-10-11,379.354
2010-10-12,377.045
2010-10-13,383.06
2010-10-14,388.584
2010-10-15,386.457
2010-10-18,387.276
2010-10-19,380.004
2010-10-20,384.442
2010-10-21,385.91
2010-10-22,381.749
2010-10-25,383.037
2010-10-26,380.023
2010-10-27,376.852
2010-10-28,381.589
2010-10-29,383.005
2010-11-01,382.702
2010-11-02,387.371
2010-11-03,387.245
2010-11-04,395.479
2010-11-05,390.755
2010-11-08,386.922
2010-11-09,387.564
2010-11-10,380.555
2010-11-11,375.1
2010-11-12,376.717
2010-11-15,376.036
2010-11-16,369.749
2010-11-17,373.311
2010-11-18,377.337
2010-11-19,379.897
2010-11-22,377.859
2010-11-23,367.225
2010-11-24,367.693
2010-11-25,367.843
2010-11-26,362.71
2010-11-29,354.234
2010-11-30,349.771
2010-12-01,358.319
2010-12-02,367.638
2010-12-03,374.592
2010-12-06,370.954
2010-12-07,378.607
2010-12-08,374.918
2010-12-09,372.669
2010-12-10,376.287
2010-12-13,385.92
2010-12-14,383.258
2010-12-15,379.482
2010-12-16,376.915
2010-12-17,376.108
2010-12-20,375.281
2010-12-21,380.817
2010-12-22,380.82
2010-12-23,378.072
2010-12-24,379.562
2010-12-27,379.909
2010-12-28,381.094
2010-12-29,386.745
2010-12-30,387.789
2010-12-31,391.687
2011-01-03,393.868
2011-01-04,390.479
2011-01-05,380.843
2011-01-06,377.685
2011-01-07,377.98
2011-01-10,370.026
2011-01-11,374.593
2011-01-12,381.753
2011-01-13,387.16
2011-01-14,385.176
2011-01-17,383.185
2011-01-18,387.274
2011-01-19,389.96
2011-01-20,380.309
2011-01-21,387.183
2011-01-24,393.544
2011-01-25,395.994
2011-01-26,396.315
2011-01-27,400.193
2011-01-28,397.223
2011-01-31,396.64
2011-02-01,404.109
2011-02-02,404.909
2011-02-03,398.416
2011-02-04,400.106
2011-02-07,404.277
2011-02-08,411.069
2011-02-09,413.038
2011-02-10,406.973
2011-02-11,407.447
2011-02-14,407.95
2011-02-15,406.669
2011-02-16,406.992
2011-02-17,407.567
2011-02-18,409.76
2011-02-21,405.652
2011-02-22,405.291
2011-02-23,403.215
2011-02-24,401.541
2011-02-25,403.493
2011-02-28,408.189
2011-03-01,409.811
2011-03-02,406.09
2011-03-03,407.482
2011-03-04,407.524
2011-03-07,411.603
2011-03-08,405.758
2011-03-09,408.418
2011-03-10,402.998
2011-03-11,400.507
2011-03-14,397.379
2011-03-15,387.831
2011-03-16,386.443
2011-03-17,397.498
2011-03-18,403.875
2011-03-21,411.253
2011-03-22,411.602
2011-03-23,411.091
2011-03-24,418.112
2011-03-25,417.38
2011-03-28,416.488
2011-03-29,416.271
2011-03-30,418.638
2011-03-31,419.069
2011-04-01,420.243
2011-04-04,421.605
2011-04-05,421.139
2011-04-06,428.25
2011-04-07,421.327
2011-04-08,428.173
2011-04-11,427.198
2011-04-12,424.456
2011-04-13,426.182
2011-04-14,422.291
2011-04-15,422.606
2011-04-18,409.986
2011-04-19,412.564
2011-04-20,427.052
2011-04-21,429.135
2011-04-22,429.135
2011-04-25,428.826
2011-04-26,432.993
2011-04-27,433.437
2011-04-28,439.889
2011-04-29,442.445
2011-05-02,443.721
2011-05-03,442.784
2011-05-04,441.195
2011-05-05,429.847
2011-05-06,427.153
2011-05-09,420.853
2011-05-10,424.971
2011-05-11,426.091
2011-05-12,416.769
2011-05-13,414.034
2011-05-16,413.629
2011-05-17,407.694
2011-05-18,412.392
2011-05-19,412.869
2011-05-20,408.029
2011-05-23,400.554
2011-05-24,404.661
2011-05-25,402.364
2011-05-26,401.61
2011-05-27,408.607
2011-05-30,408.846
2011-05-31,412.814
2011-06-01,412.79
2011-06-02,413.205
2011-06-03,413.974
2011-06-06,411.142
2011-06-07,410.382
2011-06-08,401.723
2011-06-09,398.127
2011-06-10,393.139
2011-06-13,393.605
2011-06-14,399.999
2011-06-15,393.212
2011-06-16,386.241
2011-06-17,390.125
2011-06-20,386.082
2011-06-21,394.116
2011-06-22,392.801
2011-06-23,385.032
2011-06-24,376.598
2011-06-27,377.747
2011-06-28,381.038
2011-06-29,388.095
2011-06-30,395.449
2011-07-01,402.134
2011-07-04,402.055
2011-07-05,397.517
2011-07-06,389.042
2011-07-07,390.361
2011-07-08,385.671
2011-07-11,369.687
2011-07-12,365.282
2011-07-13,372.742
2011-07-14,368.598
2011-07-15,365.37
2011-07-18,353.416
2011-07-19,361.438
2011-07-20,366.006
2011-07-21,379.216
2011-07-22,381.748
2011-07-25,380.627
2011-07-26,384.974
2011-07-27,377.766
2011-07-28,374.34
2011-07-29,374.182
2011-08-01,365.54
2011-08-02,355.032
2011-08-03,353.291
2011-08-04,340.311
2011-08-05,332.098
2011-08-08,313.411
2011-08-09,311.929
2011-08-10,305.437
2011-08-11,314.076
2011-08-12,323.381
2011-08-15,328.613
2011-08-16,326.783
2011-08-17,332.039
2011-08-18,314.974
2011-08-19,312.426
2011-08-22,315.714
2011-08-23,317.339
2011-08-24,325.326
2011-08-25,323.996
2011-08-26,322.008
2011-08-29,333.033
2011-08-30,333.156
2011-08-31,341.891
2011-09-01,342.058
2011-09-02,330.14
2011-09-05,316.957
2011-09-06,312.132
2011-09-07,316.492
2011-09-08,316.912
2011-09-09,297.939
2011-09-12,286.103
2011-09-13,288.228
2011-09-14,287.02
2011-09-15,295.6
2011-09-16,300.902
2011-09-19,291.015
2011-09-20,294.409
2011-09-21,292.306
2011-09-22,273.428
2011-09-23,272.583
2011-09-26,277.357
2011-09-27,295.975
2011-09-28,293.481
2011-09-29,298.924
2011-09-30,291.316
2011-10-03,282.729
2011-10-04,277.678
2011-10-05,289.779
2011-10-06,293.63
2011-10-07,296.783
2011-10-10,301.792
2011-10-11,297.033
2011-10-12,312.814
2011-10-13,305.433
2011-10-14,312.25
2011-10-17,308.302
2011-10-18,305.833
2011-10-19,309.022
2011-10-20,300.759
2011-10-21,311.072
2011-10-24,314.335
2011-10-25,314.438
2011-10-26,312.516
2011-10-27,333.16
2011-10-28,329.767
2011-10-31,314.372
2011-11-01,308.242
2011-11-02,306.685
2011-11-03,308.695
2011-11-04,310.467
2011-11-07,306.657
2011-11-08,311.331
2011-11-09,297.568
2011-11-10,292.983
2011-11-11,301.398
2011-11-14,297.323
2011-11-15,289.116
2011-11-16,287.871
2011-11-17,282.121
2011-11-18,282.372
2011-11-21,270.061
2011-11-22,265.435
2011-11-23,261.004
2011-11-24,263.637
2011-11-25,263.013
2011-11-28,276.15
2011-11-29,276.711
2011-11-30,286.344
2011-12-01,283.586
2011-12-02,289.193
2011-12-05,293.743
2011-12-06,291.45
2011-12-07,293.346
2011-12-08,291.627
2011-12-09,287.265
2011-12-12,275.715
2011-12-13,273.123
2011-12-14,266.542
2011-12-15,269.651
2011-12-16,273.052
2011-12-19,271.828
2011-12-20,282.329
2011-12-21,280.055
2011-12-22,286.395
2011-12-23,285.681
2011-12-26,285.681
2011-12-27,287.608
2011-12-28,282.725
2011-12-29,283.983
2011-12-30,285.457
2012-01-02,291.74
2012-01-03,295.71
2012-01-04,289.518
2012-01-05,282.284
2012-01-06,280.541
2012-01-09,275.066
2012-01-10,281.617
2012-01-11,281.022
2012-01-12,284.688
2012-01-13,281.774
2012-01-16,284.329
2012-01-17,289.152
2012-01-18,292.103
2012-01-19,299.601
2012-01-20,300.866
2012-01-23,311.825
2012-01-24,305.753
2012-01-25,306.302
2012-01-26,320.064
2012-01-27,317.716
2012-01-30,308.739
2012-01-31,309.317
2012-02-01,320.517
2012-02-02,322.105
2012-02-03,327.164
2012-02-06,327.721
2012-02-07,331.188
2012-02-08,332.195
2012-02-09,332.493
2012-02-10,320.862
2012-02-13,324.538
2012-02-14,318.83
2012-02-15,317.154
2012-02-16,314.986
2012-02-17,323.316
2012-02-20,330.03
2012-02-21,326.174
2012-02-22,318.729
2012-02-23,319.03
2012-02-24,327.671
2012-02-27,325.42
2012-02-28,327.359
2012-02-29,324.874
2012-03-01,327.31
2012-03-02,323.786
2012-03-05,318.825
2012-03-06,305.521
2012-03-07,307.323
2012-03-08,314.803
2012-03-09,312.479
2012-03-12,311.156
2012-03-13,315.415
2012-03-14,316.94
2012-03-15,319.69
2012-03-16,324.798
2012-03-19,327.562
2012-03-20,324.648
2012-03-21,323.838
2012-03-22,318.864
2012-03-23,321.093
2012-03-26,325.421
2012-03-27,325.875
2012-03-28,322.427
2012-03-29,320.516
2012-03-30,323.026
2012-04-02,322.985
2012-04-03,322.31
2012-04-04,309.914
2012-04-05,305.443
2012-04-06,305.443
2012-04-09,305.618
2012-04-10,299.717
2012-04-11,305.041
2012-04-12,312.089
2012-04-13,304.725
2012-04-16,303.842
2012-04-17,308.063
2012-04-18,304.312
2012-04-19,304.633
2012-04-20,308.387
2012-04-23,300.529
2012-04-24,305.152
2012-04-25,308.334
2012-04-26,308.494
2012-04-27,314.648
2012-04-30,313.307
2012-05-01,313.058
2012-05-02,310.31
2012-05-03,310.242
2012-05-04,305.124
2012-05-07,308.008
2012-05-08,304.136
2012-05-09,297.031
2012-05-10,300.223
2012-05-11,297.712
2012-05-14,287.469
2012-05-15,281.159
2012-05-16,278.797
2012-05-17,278.075
2012-05-18,276.497
2012-05-21,279.066
2012-05-22,286.652
2012-05-23,276.852
2012-05-24,277.469
2012-05-25,274.468
2012-05-28,275.038
2012-05-29,274.258
2012-05-30,265.636
2012-05-31,266.27
2012-06-01,262.594
2012-06-04,265.138
2012-06-05,267.38
2012-06-06,273.069
2012-06-07,274.489
2012-06-08,271.102
2012-06-11,272.25
2012-06-12,269.263
2012-06-13,271.268
2012-06-14,273.407
2012-06-15,279.599
2012-06-18,278.616
2012-06-19,285.755
2012-06-20,289.387
2012-06-21,284.912
2012-06-22,278.574
2012-06-25,275.158
2012-06-26,270.337
2012-06-27,273.021
2012-06-28,270.246
2012-06-29,287.473
2012-07-02,290.107
2012-07-03,291.664
2012-07-04,287.345
2012-07-05,282.671
2012-07-06,277.346
2012-07-09,274.802
2012-07-10,275.752
2012-07-11,275.652
2012-07-12,270.806
2012-07-13,275.362
2012-07-16,275.066
2012-07-17,275.448
2012-07-18,279.548
2012-07-19,280.092
2012-07-20,270.922
2012-07-23,262.44
2012-07-24,261.163
2012-07-25,260.382
2012-07-26,273.752
2012-07-27,276.611
2012-07-30,280.479
2012-07-31,283.313
2012-08-01,279.098
2012-08-02,268.882
2012-08-03,280.593
2012-08-06,285.909
2012-08-07,287.55
2012-08-08,288.064
2012-08-09,288.154
2012-08-10,287.544
2012-08-13,287.565
2012-08-14,287.359
2012-08-15,286.438
2012-08-16,290.088
2012-08-17,291.329
2012-08-20,288.199
2012-08-21,291.229
2012-08-22,288.647
2012-08-23,290.462
2012-08-24,285.867
2012-08-27,286.354
2012-08-28,286.053
2012-08-29,284.575
2012-08-30,280.112
2012-08-31,285.169
2012-09-03,285.587
2012-09-04,285.103
2012-09-05,286.788
2012-09-06,295.749
2012-09-07,301.627
2012-09-10,301.625
2012-09-11,304.738
2012-09-12,308.936
2012-09-13,306.896
2012-09-14,320.447
2012-09-17,317.934
2012-09-18,313.523
2012-09-19,313.304
2012-09-20,308.931
2012-09-21,312.613
2012-09-24,308.581
2012-09-25,307.168
2012-09-26,299.728
2012-09-27,302.155
2012-09-28,298.632
2012-10-01,304.955
2012-10-02,306.6
2012-10-03,309.153
2012-10-04,311.76
2012-10-05,316.257
2012-10-08,312.434
2012-10-09,306.988
2012-10-10,305.435
2012-10-11,309.559
2012-10-12,309.844
2012-10-15,310.51
2012-10-16,316.125
2012-10-17,322.184
2012-10-18,321.992
2012-10-19,317.84
2012-10-22,318.949
2012-10-23,310.637
2012-10-24,311.551
2012-10-25,312.683
2012-10-26,312.007
2012-10-29,307.352
2012-10-30,312.003
2012-10-31,311.677
2012-11-01,311.172
2012-11-02,312.751
2012-11-05,310.342
2012-11-06,313.305
2012-11-07,308.312
2012-11-08,303.117
2012-11-09,303.163
2012-11-12,304.118
2012-11-13,303.598
2012-11-14,303.662
2012-11-15,305.161
2012-11-16,301.215
2012-11-19,307.961
2012-11-20,308.21
2012-11-21,309.388
2012-11-22,314.306
2012-11-23,319.6
2012-11-26,320.264
2012-11-27,320.713
2012-11-28,319.746
2012-11-29,326.301
2012-11-30,326.862
2012-12-03,330.464
2012-12-04,330.47
2012-12-05,333.654
2012-12-06,335.343
2012-12-07,333.052
2012-12-10,333.826
2012-12-11,336.644
2012-12-12,339.443
2012-12-13,341.65
2012-12-14,342.482
2012-12-17,345.588
2012-12-18,351.281
2012-12-19,356.784
2012-12-20,353.747
2012-12-21,352.397
2012-12-24,352.946
2012-12-25,352.946
2012-12-26,353.668
2012-12-27,353.436
2012-12-28,351.728
2012-12-31,350.743
2013-01-01,350.743
2013-01-02,361.75
2013-01-03,357.843
2013-01-04,357.181
2013-01-07,358.521
2013-01-08,353.994
2013-01-09,353.579
2013-01-10,356.931
2013-01-11,358.934
2013-01-14,357.978
2013-01-15,355.898
2013-01-16,355.139
2013-01-17,360.994
2013-01-18,358.304
2013-01-21,360.12
2013-01-22,359.062
2013-01-23,359.792
2013-01-24,362.41
2013-01-25,365.592
2013-01-28,365.65
2013-01-29,364.844
2013-01-30,367.139
2013-01-31,366.554
2013-02-01,369.385
2013-02-04,359.686
2013-02-05,358.208
2013-02-06,358.59
2013-02-07,353.952
2013-02-08,355.603
2013-02-11,356.565
2013-02-12,357.888
2013-02-13,360.82
2013-02-14,357.434
2013-02-15,356.395
2013-02-18,354.283
2013-02-19,356.186
2013-02-20,356.642
2013-02-21,345.749
2013-02-22,344.925
2013-02-25,348.371
2013-02-26,337.641
2013-02-27,341.307
2013-02-28,343.477
2013-03-01,340.668
2013-03-04,338.501
2013-03-05,343.936
2013-03-06,343.478
2013-03-07,346.512
2013-03-08,350.266
2013-03-11,349.796
2013-03-12,349.032
2013-03-13,345.096
2013-03-14,348.819
2013-03-15,350.623
2013-03-18,346.816
2013-03-19,340.455
2013-03-20,341.112
2013-03-21,342.418
2013-03-22,338.206
2013-03-25,330.303
2013-03-26,328.011
2013-03-27,325.029
2013-03-28,324.795
2013-03-29,324.795
2013-04-01,324.947
2013-04-02,325.947
2013-04-03,325.001
2013-04-04,322.13
2013-04-05,323.313
2013-04-08,322.728
2013-04-09,327.053
2013-04-10,333.435
2013-04-11,336.523
2013-04-12,334.86
2013-04-15,329.333
2013-04-16,329.057
2013-04-17,322.886
2013-04-18,321.602
2013-04-19,323.822
2013-04-22,323.4
2013-04-23,327.731
2013-04-24,331.89
2013-04-25,334.938
2013-04-26,334.178
2013-04-29,336.086
2013-04-30,338.199
2013-05-01,338.43
2013-05-02,334.782
2013-05-03,340.096
2013-05-06,339.512
2013-05-07,342.379
2013-05-08,344.421
2013-05-09,342.369
2013-05-10,345.899
2013-05-13,347.392
2013-05-14,349.346
2013-05-15,346.752
2013-05-16,344.88
2013-05-17,344.88
2013-05-20,345.754
2013-05-21,347.746
2013-05-22,347.229
2013-05-23,340.559
2013-05-24,342.451
2013-05-27,343.896
2013-05-28,342.202
2013-05-29,342.294
2013-05-30,344.603
2013-05-31,340.637
2013-06-03,339.586
2013-06-04,340.479
2013-06-05,344.479
2013-06-06,342.776
2013-06-07,350.289
2013-06-10,348.95
2013-06-11,346.88
2013-06-12,344.509
2013-06-13,343.525
2013-06-14,346.85
2013-06-17,347.612
2013-06-18,347.747
2013-06-19,346.327
2013-06-20,336.347
2013-06-21,331.056
2013-06-24,318.148
2013-06-25,318.573
2013-06-26,320.033
2013-06-27,322.284
2013-06-28,319.335
2013-07-01,323.881
2013-07-02,324.123
2013-07-03,317.69
2013-07-04,322.32
2013-07-05,320.724
2013-07-08,323.825
2013-07-09,325.385
2013-07-10,325.672
2013-07-11,333.096
2013-07-12,333.387
2013-07-15,336.297
2013-07-16,337.37
2013-07-17,337.679
2013-07-18,339.137
2013-07-19,339.757
2013-07-22,341.399
2013-07-23,343.012
2013-07-24,346.354
2013-07-25,345.034
2013-07-26,347.585
2013-07-29,348.185
2013-07-30,347.655
2013-07-31,349.206
2013-08-01,354.582
2013-08-02,357.707
2013-08-05,358.762
2013-08-06,357.979
2013-08-07,361.037
2013-08-08,367.705
2013-08-09,370.69
2013-08-12,369.796
2013-08-13,368.797
2013-08-14,373.568
2013-08-15,373.146
2013-08-16,377.229
2013-08-19,377.683
2013-08-20,375.192
2013-08-21,372.524
2013-08-22,375.175
2013-08-23,379.654
2013-08-26,377.168
2013-08-27,369.998
2013-08-28,367.3
2013-08-29,364.08
2013-08-30,360.824
2013-09-02,364.291
2013-09-03,363.148
2013-09-04,368.191
2013-09-05,370.131
2013-09-06,371.81
2013-09-09,375.622
2013-09-10,381.369
2013-09-11,386.099
2013-09-12,384.157
2013-09-13,381.021
2013-09-16,387.238
2013-09-17,385.781
2013-09-18,386.09
2013-09-19,391.78
2013-09-20,386.528
2013-09-23,387.222
2013-09-24,392.565
2013-09-25,394.582
2013-09-26,396.352
2013-09-27,401.295
2013-09-30,399.633
2013-10-01,401.505
2013-10-02,402.73
2013-10-03,403.57
2013-10-04,401.48
2013-10-07,396.141
2013-10-08,394.045
2013-10-09,390.89
2013-10-10,398.437
2013-10-11,398.4
2013-10-14,401.398
2013-10-15,403.576
2013-10-16,404.027
2013-10-17,411.614
2013-10-18,418.359
2013-10-21,417.405
2013-10-22,417.059
2013-10-23,418.274
2013-10-24,416.314
2013-10-25,414.588
2013-10-28,415.6
2013-10-29,417.744
2013-10-30,418.386
2013-10-31,412.869
2013-11-01,409.604
2013-11-04,415.112
2013-11-05,414.477
2013-11-06,417.354
2013-11-07,414.033
2013-11-08,411.648
2013-11-11,414.31
2013-11-12,413.365
2013-11-13,410.518
2013-11-14,411.783
2013-11-15,412.88
2013-11-18,416.523
2013-11-19,415.293
2013-11-20,412.463
2013-11-21,415.054
2013-11-22,418.653
2013-11-25,420.746
2013-11-26,421.346
2013-11-27,423.184
2013-11-28,423.436
2013-11-29,424.126
2013-12-02,420.74
2013-12-03,413.84
2013-12-04,404.976
2013-12-05,403.259
2013-12-06,403.965
2013-12-09,406.945
2013-12-10,409.746
2013-12-11,407.89
2013-12-12,405.128
2013-12-13,401.504
2013-12-16,401.441
2013-12-17,398.427
2013-12-18,403.276
2013-12-19,400.714
2013-12-20,402.818
2013-12-23,407.283
2013-12-24,406.109
2013-12-25,406.109
2013-12-26,406.867
2013-12-27,413.232
2013-12-30,413.54
2013-12-31,412.492
2014-01-01,412.492
2014-01-02,406.96
2014-01-03,408.929
2014-01-06,409.8
2014-01-07,416.804
2014-01-08,418.768
2014-01-09,418.428
2014-01-10,421.668
2014-01-13,423.206
2014-01-14,425.248
2014-01-15,429.844
2014-01-16,430.999
2014-01-17,431.272
2014-01-20,430.422
2014-01-21,430.174
2014-01-22,431.434
2014-01-23,431.725
2014-01-24,421.381
2014-01-27,417.142
2014-01-28,419.135
2014-01-29,412.605
2014-01-30,409.638
2014-01-31,406.354
2014-02-03,402.263
2014-02-04,400.662
2014-02-05,401.869
2014-02-06,405.29
2014-02-07,411.918
2014-02-10,411.218
2014-02-11,419.6
2014-02-12,417.282
2014-02-13,413.563
2014-02-14,417.793
2014-02-17,420.76
2014-02-18,419.101
2014-02-19,415.93
2014-02-20,413.852
2014-02-21,419.739
2014-02-24,420.165
2014-02-25,421.717
2014-02-26,420.269
2014-02-27,418.738
2014-02-28,419.637
2014-03-03,401.789
2014-03-04,410.587
2014-03-05,406.713
2014-03-06,412.54
2014-03-07,408.374
2014-03-10,403.687
2014-03-11,400.952
2014-03-12,392.969
2014-03-13,388.459
2014-03-14,385.423
2014-03-17,394.628
2014-03-18,402.968
2014-03-19,404.247
2014-03-20,397.008
2014-03-21,397.897
2014-03-24,391.515
2014-03-25,395.41
2014-03-26,397.997
2014-03-27,394.299
2014-03-28,398.72
2014-03-31,405.127
2014-04-01,411.122
2014-04-02,411.375
2014-04-03,412.087
2014-04-04,412.976
2014-04-07,406.231
2014-04-08,405.133
2014-04-09,412.871
2014-04-10,410.175
2014-04-11,405.603
2014-04-14,398.332
2014-04-15,392.646
2014-04-16,397.582
2014-04-17,400.394
2014-04-18,400.394
2014-04-21,399.482
2014-04-22,407.089
2014-04-23,409.209
2014-04-24,408.509
2014-04-25,405.582
2014-04-28,404.353
2014-04-29,408.761
2014-04-30,410.854
2014-05-01,410.854
2014-05-02,410.339
2014-05-05,408.213
2014-05-06,407.563
2014-05-07,408.171
2014-05-08,411.149
2014-05-09,405.88
2014-05-12,408.826
2014-05-13,405.096
2014-05-14,404.196
2014-05-15,397.805
2014-05-16,395.001
2014-05-19,397.195
2014-05-20,397.083
2014-05-21,395.18
2014-05-22,401.63
2014-05-23,405.467
2014-05-26,410.864
2014-05-27,412.802
2014-05-28,411.29
2014-05-29,411.834
2014-05-30,411.328
2014-06-02,412.433
2014-06-03,409.844
2014-06-04,409.039
2014-06-05,414.413
2014-06-06,421.039
2014-06-09,419.619
2014-06-10,421.553
2014-06-11,419.157
2014-06-12,419.721
2014-06-13,417.327
2014-06-16,418.91
2014-06-17,419.959
2014-06-18,423.49
2014-06-19,425.363
2014-06-20,425.673
2014-06-23,419.317
2014-06-24,416.403
2014-06-25,414.613
2014-06-26,412.643
2014-06-27,413.531
2014-06-30,416.907
2014-07-01,418.226
2014-07-02,420.667
2014-07-03,423.845
2014-07-04,421.713
2014-07-07,419.102
2014-07-08,412.654
2014-07-09,416.623
2014-07-10,413.355
2014-07-11,414.077
2014-07-14,422.746
2014-07-15,415.084
2014-07-16,418.037
2014-07-17,415.008
2014-07-18,410.768
2014-07-21,409.952
2014-07-22,408.129
2014-07-23,410.457
2014-07-24,408.522
2014-07-25,407.002
2014-07-28,401.394
2014-07-29,400.061
2014-07-30,396.445
2014-07-31,391.96
2014-08-01,387.463
2014-08-04,383.928
2014-08-05,379.494
2014-08-06,375.41
2014-08-07,373.848
2014-08-08,372.65
2014-08-11,378.6
2014-08-12,377.88
2014-08-13,382.469
2014-08-14,383.616
2014-08-15,383.687
2014-08-18,387.826
2014-08-19,386.503
2014-08-20,382.695
2014-08-21,389.953
2014-08-22,385.43
2014-08-25,388.055
2014-08-26,391.707
2014-08-27,393.922
2014-08-28,385.006
2014-08-29,384.936
2014-09-01,383.042
2014-09-02,381.478
2014-09-03,388.127
2014-09-04,386.418
2014-09-05,387.241
2014-09-08,385.04
2014-09-09,384.091
2014-09-10,383.106
2014-09-11,383.033
2014-09-12,380.856
2014-09-15,378.128
2014-09-16,373.667
2014-09-17,379.736
2014-09-18,381.967
2014-09-19,378.589
2014-09-22,376.232
2014-09-23,368.729
2014-09-24,366.596
2014-09-25,363.437
2014-09-26,359.739
2014-09-29,357.482
2014-09-30,356.118
2014-10-01,352.505
2014-10-02,349.277
2014-10-03,346.212
2014-10-06,349.429
2014-10-07,347.223
2014-10-08,344.867
2014-10-09,345.956
2014-10-10,338.001
2014-10-13,344.007
2014-10-14,344.475
2014-10-15,338.446
2014-10-16,336.993
2014-10-17,345.718
2014-10-20,345.873
2014-10-21,351.523
2014-10-22,351.469
2014-10-23,352.881
2014-10-24,354.34
2014-10-27,354.439
2014-10-28,358.347
2014-10-29,357.624
2014-10-30,355.429
2014-10-31,357.948
2014-11-03,357.848
2014-11-04,360.831
2014-11-05,355.605
2014-11-06,351.548
2014-11-07,349.81
2014-11-10,352.271
2014-11-11,352.754
2014-11-12,352.464
2014-11-13,351.695
2014-11-14,351.702
2014-11-17,351.48
2014-11-18,356.867
2014-11-19,357.083
2014-11-20,352.846
2014-11-21,357.293
2014-11-24,360.578
2014-11-25,362.721
2014-11-26,364.956
2014-11-27,361.508
2014-11-28,363.257
2014-12-01,362.213
2014-12-02,360.356
2014-12-03,358.43
2014-12-04,361.302
2014-12-05,358.78
2014-12-08,358.62
2014-12-09,355.915
2014-12-10,355.315
2014-12-11,349.413
2014-12-12,342.26
2014-12-15,332.675
2014-12-16,329.858
2014-12-17,328.91
2014-12-18,329.454
2014-12-19,330.585
2014-12-22,335.684
2014-12-23,336.304
2014-12-24,336.663
2014-12-25,336.663
2014-12-26,336.138
2014-12-29,337.317
2014-12-30,335.186
2014-12-31,333.422
2015-01-01,333.422
2015-01-02,335.62
2015-01-05,324.55
2015-01-06,324.074
2015-01-07,321.099
2015-01-08,325.069
2015-01-09,321.817
2015-01-12,317.922
2015-01-13,317.521
2015-01-14,312.045
2015-01-15,310.833
2015-01-16,307.686
2015-01-19,313.384
2015-01-20,315.065
2015-01-21,317.88
2015-01-22,320.277
2015-01-23,314.417
2015-01-26,314.139
2015-01-27,313.359
2015-01-28,311.694
2015-01-29,313.365
2015-01-30,312.995
2015-02-02,317.449
2015-02-03,325.36
2015-02-04,322.476
2015-02-05,322.822
2015-02-06,324.643
2015-02-09,323.908
2015-02-10,329.733
2015-02-11,328.283
2015-02-12,340.797
2015-02-13,345.566
2015-02-16,346.608
2015-02-17,343.592
2015-02-18,345.141
2015-02-19,345.537
2015-02-20,347.012
2015-02-23,346.186
2015-02-24,349.658
2015-02-25,353.141
2015-02-26,346.792
2015-02-27,351.017
2015-03-02,348.333
2015-03-03,347.282
2015-03-04,338.255
2015-03-05,341.738
2015-03-06,342.037
2015-03-09,341.126
2015-03-10,330.932
2015-03-11,329.006
2015-03-12,331.797
2015-03-13,329.396
2015-03-16,333.687
2015-03-17,332.891
2015-03-18,332.205
2015-03-19,333.401
2015-03-20,340.372
2015-03-23,344.729
2015-03-24,342.754
2015-03-25,343.242
2015-03-26,335.977
2015-03-27,333.174
2015-03-30,337.777
2015-03-31,335.786
2015-04-01,340.367
2015-04-02,343.492
2015-04-03,343.492
2015-04-06,348.259
2015-04-07,347.611
2015-04-08,347.972
2015-04-09,346.687
2015-04-10,347.775
2015-04-13,348.576
2015-04-14,351.439
2015-04-15,351.679
2015-04-16,351.247
2015-04-17,347.022
2015-04-20,349.005
2015-04-21,351.819
2015-04-22,347.833
2015-04-23,349.589
2015-04-24,352.264
2015-04-27,355.786
2015-04-28,355.018
2015-04-29,353.517
2015-04-30,354.634
2015-05-01,355.172
2015-05-04,358.584
2015-05-05,354.065
2015-05-06,357.267
2015-05-07,355.449
2015-05-08,362.322
2015-05-11,360.324
2015-05-12,359.798
2015-05-13,365.82
2015-05-14,366.706
2015-05-15,373.03
2015-05-18,370.255
2015-05-19,363.638
2015-05-20,363.373
2015-05-21,362.567
2015-05-22,358.108
2015-05-25,358.108
2015-05-26,349.941
2015-05-27,351.886
2015-05-28,345.369
2015-05-29,345.38
2015-06-01,343.18
2015-06-02,351.708
2015-06-03,364.318
2015-06-04,364.851
2015-06-05,353.892
2015-06-08,350.543
2015-06-09,351.431
2015-06-10,359.089
2015-06-11,355.292
2015-06-12,352.627
2015-06-15,343.533
2015-06-16,346.526
2015-06-17,343.212
2015-06-18,349.395
2015-06-19,343.041
2015-06-22,354.09
2015-06-23,348.725
2015-06-24,348.138
2015-06-25,345.236
2015-06-26,345.232
2015-06-29,334.794
2015-06-30,331.593
2015-07-01,336.18
2015-07-02,331.687
2015-07-03,332.634
2015-07-06,326.313
2015-07-07,317.656
2015-07-08,324.897
2015-07-09,330.126
2015-07-10,339.985
2015-07-13,341.165
2015-07-14,341.477
2015-07-15,338.324
2015-07-16,342.512
2015-07-17,341.635
2015-07-20,344.118
2015-07-21,345.231
2015-07-22,339.634
2015-07-23,341.985
2015-07-24,339.725
2015-07-27,337.743
2015-07-28,342.009
2015-07-29,342.063
2015-07-30,337.497
