Date,AUSTRIA SMID VALUE SMID (Small+Mid Cap)
2010-09-20,341.83
2010-09-21,343.329
2010-09-22,347.129
2010-09-23,342.502
2010-09-24,348.347
2010-09-27,349.43
2010-09-28,351.719
2010-09-29,355.852
2010-09-30,358.124
2010-10-01,362.114
2010-10-04,359.69
2010-10-05,366.587
2010-10-06,371.38
2010-10-07,374.918
2010-10-08,373.772
2010-10-11,372.306
2010-10-12,370.041
2010-10-13,375.944
2010-10-14,381.365
2010-10-15,379.278
2010-10-18,380.082
2010-10-19,372.944
2010-10-20,377.3
2010-10-21,378.741
2010-10-22,374.657
2010-10-25,375.921
2010-10-26,372.963
2010-10-27,369.851
2010-10-28,374.5
2010-10-29,375.89
2010-11-01,375.593
2010-11-02,380.174
2010-11-03,380.051
2010-11-04,388.132
2010-11-05,383.496
2010-11-08,379.734
2010-11-09,380.364
2010-11-10,373.485
2010-11-11,368.132
2010-11-12,369.719
2010-11-15,369.05
2010-11-16,362.88
2010-11-17,366.376
2010-11-18,370.327
2010-11-19,372.84
2010-11-22,370.839
2010-11-23,360.403
2010-11-24,360.862
2010-11-25,361.009
2010-11-26,355.971
2010-11-29,347.654
2010-11-30,343.273
2010-12-01,351.662
2010-12-02,360.808
2010-12-03,367.633
2010-12-06,364.062
2010-12-07,371.573
2010-12-08,367.953
2010-12-09,365.746
2010-12-10,369.297
2010-12-13,378.75
2010-12-14,376.138
2010-12-15,372.432
2010-12-16,369.913
2010-12-17,369.121
2010-12-20,368.309
2010-12-21,373.742
2010-12-22,373.745
2010-12-23,371.048
2010-12-24,372.51
2010-12-27,372.852
2010-12-28,374.014
2010-12-29,379.56
2010-12-30,380.585
2010-12-31,384.411
2011-01-03,386.55
2011-01-04,383.225
2011-01-05,373.768
2011-01-06,370.668
2011-01-07,370.958
2011-01-10,363.152
2011-01-11,367.634
2011-01-12,374.661
2011-01-13,379.968
2011-01-14,378.021
2011-01-17,376.067
2011-01-18,380.079
2011-01-19,382.716
2011-01-20,373.244
2011-01-21,379.99
2011-01-24,386.233
2011-01-25,388.637
2011-01-26,388.952
2011-01-27,392.758
2011-01-28,389.844
2011-01-31,389.271
2011-02-01,396.602
2011-02-02,397.387
2011-02-03,391.014
2011-02-04,392.673
2011-02-07,396.767
2011-02-08,403.432
2011-02-09,405.364
2011-02-10,399.412
2011-02-11,399.878
2011-02-14,400.372
2011-02-15,399.114
2011-02-16,399.432
2011-02-17,399.995
2011-02-18,402.148
2011-02-21,398.116
2011-02-22,397.761
2011-02-23,395.724
2011-02-24,394.081
2011-02-25,395.997
2011-02-28,400.606
2011-03-01,402.198
2011-03-02,398.546
2011-03-03,399.912
2011-03-04,399.953
2011-03-07,403.956
2011-03-08,398.22
2011-03-09,400.831
2011-03-10,395.511
2011-03-11,393.066
2011-03-14,389.996
2011-03-15,380.627
2011-03-16,379.264
2011-03-17,390.114
2011-03-18,396.372
2011-03-21,403.613
2011-03-22,403.956
2011-03-23,403.454
2011-03-24,410.345
2011-03-25,409.626
2011-03-28,408.751
2011-03-29,408.538
2011-03-30,410.86
2011-03-31,411.284
2011-04-01,412.436
2011-04-04,413.773
2011-04-05,413.315
2011-04-06,420.294
2011-04-07,413.5
2011-04-08,420.219
2011-04-11,419.261
2011-04-12,416.57
2011-04-13,418.265
2011-04-14,414.446
2011-04-15,414.755
2011-04-18,402.369
2011-04-19,404.792
2011-04-20,419.007
2011-04-21,421.05
2011-04-22,421.05
2011-04-25,420.747
2011-04-26,424.836
2011-04-27,425.271
2011-04-28,431.602
2011-04-29,434.11
2011-05-02,435.361
2011-05-03,434.442
2011-05-04,432.7
2011-05-05,421.571
2011-05-06,418.928
2011-05-09,412.75
2011-05-10,416.789
2011-05-11,417.887
2011-05-12,408.294
2011-05-13,405.615
2011-05-16,404.895
2011-05-17,399.037
2011-05-18,403.635
2011-05-19,404.102
2011-05-20,399.364
2011-05-23,389.792
2011-05-24,393.789
2011-05-25,391.554
2011-05-26,390.821
2011-05-27,397.614
2011-05-30,397.847
2011-05-31,401.708
2011-06-01,401.684
2011-06-02,402.088
2011-06-03,402.837
2011-06-06,400.081
2011-06-07,399.342
2011-06-08,390.915
2011-06-09,387.417
2011-06-10,382.563
2011-06-13,383.016
2011-06-14,389.238
2011-06-15,382.634
2011-06-16,375.513
2011-06-17,379.185
2011-06-20,375.255
2011-06-21,383.064
2011-06-22,381.786
2011-06-23,374.234
2011-06-24,366.037
2011-06-27,367.154
2011-06-28,370.353
2011-06-29,377.211
2011-06-30,384.359
2011-07-01,390.857
2011-07-04,390.78
2011-07-05,386.37
2011-07-06,378.132
2011-07-07,379.414
2011-07-08,374.856
2011-07-11,359.32
2011-07-12,355.038
2011-07-13,362.289
2011-07-14,358.261
2011-07-15,355.124
2011-07-18,343.505
2011-07-19,351.302
2011-07-20,355.742
2011-07-21,368.581
2011-07-22,371.043
2011-07-25,369.953
2011-07-26,374.083
2011-07-27,367.078
2011-07-28,363.718
2011-07-29,363.564
2011-08-01,355.168
2011-08-02,344.958
2011-08-03,343.267
2011-08-04,330.655
2011-08-05,322.675
2011-08-08,304.518
2011-08-09,303.078
2011-08-10,296.771
2011-08-11,305.164
2011-08-12,314.205
2011-08-15,319.289
2011-08-16,317.51
2011-08-17,322.618
2011-08-18,306.037
2011-08-19,303.561
2011-08-22,306.755
2011-08-23,308.335
2011-08-24,316.095
2011-08-25,314.803
2011-08-26,312.871
2011-08-29,323.584
2011-08-30,323.703
2011-08-31,332.19
2011-09-01,332.352
2011-09-02,320.773
2011-09-05,307.963
2011-09-06,303.275
2011-09-07,307.512
2011-09-08,307.92
2011-09-09,289.485
2011-09-12,277.985
2011-09-13,280.05
2011-09-14,278.876
2011-09-15,287.212
2011-09-16,292.364
2011-09-19,282.757
2011-09-20,286.055
2011-09-21,284.012
2011-09-22,265.67
2011-09-23,264.849
2011-09-26,269.487
2011-09-27,287.577
2011-09-28,285.153
2011-09-29,290.442
2011-09-30,283.05
2011-10-03,274.707
2011-10-04,269.799
2011-10-05,281.557
2011-10-06,285.298
2011-10-07,288.362
2011-10-10,293.228
2011-10-11,288.605
2011-10-12,303.938
2011-10-13,296.767
2011-10-14,303.39
2011-10-17,299.554
2011-10-18,297.155
2011-10-19,300.253
2011-10-20,292.225
2011-10-21,302.245
2011-10-24,305.415
2011-10-25,305.516
2011-10-26,303.648
2011-10-27,323.707
2011-10-28,320.41
2011-10-31,305.452
2011-11-01,299.496
2011-11-02,297.983
2011-11-03,299.936
2011-11-04,301.658
2011-11-07,297.956
2011-11-08,302.497
2011-11-09,289.125
2011-11-10,284.67
2011-11-11,292.846
2011-11-14,288.886
2011-11-15,280.913
2011-11-16,279.703
2011-11-17,274.116
2011-11-18,274.359
2011-11-21,262.398
2011-11-22,257.904
2011-11-23,253.598
2011-11-24,256.156
2011-11-25,255.55
2011-11-28,268.314
2011-11-29,268.86
2011-11-30,278.219
2011-12-01,275.539
2011-12-02,280.987
2011-12-05,285.408
2011-12-06,283.18
2011-12-07,285.023
2011-12-08,283.352
2011-12-09,279.113
2011-12-12,267.891
2011-12-13,265.373
2011-12-14,258.979
2011-12-15,262.0
2011-12-16,265.304
2011-12-19,264.115
2011-12-20,274.318
2011-12-21,272.109
2011-12-22,278.268
2011-12-23,277.574
2011-12-26,277.574
2011-12-27,279.447
2011-12-28,274.703
2011-12-29,275.925
2011-12-30,277.357
2012-01-02,283.462
2012-01-03,287.319
2012-01-04,281.303
2012-01-05,274.275
2012-01-06,272.581
2012-01-09,267.261
2012-01-10,273.627
2012-01-11,273.048
2012-01-12,276.611
2012-01-13,273.779
2012-01-16,276.262
2012-01-17,280.947
2012-01-18,283.815
2012-01-19,291.099
2012-01-20,292.329
2012-01-23,302.977
2012-01-24,297.015
2012-01-25,297.548
2012-01-26,310.916
2012-01-27,308.636
2012-01-30,299.915
2012-01-31,300.477
2012-02-01,311.356
2012-02-02,312.899
2012-02-03,317.814
2012-02-06,318.354
2012-02-07,321.722
2012-02-08,322.7
2012-02-09,322.99
2012-02-10,311.691
2012-02-13,315.263
2012-02-14,309.718
2012-02-15,308.09
2012-02-16,305.983
2012-02-17,314.075
2012-02-20,320.598
2012-02-21,316.852
2012-02-22,309.62
2012-02-23,309.912
2012-02-24,318.306
2012-02-27,316.12
2012-02-28,318.003
2012-02-29,315.589
2012-03-01,317.955
2012-03-02,314.532
2012-03-05,309.712
2012-03-06,296.789
2012-03-07,298.54
2012-03-08,305.806
2012-03-09,303.548
2012-03-12,302.253
2012-03-13,306.39
2012-03-14,307.871
2012-03-15,310.542
2012-03-16,315.504
2012-03-19,318.19
2012-03-20,315.358
2012-03-21,314.572
2012-03-22,309.74
2012-03-23,311.906
2012-03-26,316.11
2012-03-27,316.55
2012-03-28,313.201
2012-03-29,311.344
2012-03-30,313.783
2012-04-02,313.744
2012-04-03,313.088
2012-04-04,301.046
2012-04-05,296.703
2012-04-06,296.703
2012-04-09,296.873
2012-04-10,291.141
2012-04-11,296.312
2012-04-12,303.159
2012-04-13,296.005
2012-04-16,295.148
2012-04-17,299.248
2012-04-18,295.605
2012-04-19,295.916
2012-04-20,299.563
2012-04-23,291.93
2012-04-24,296.42
2012-04-25,299.512
2012-04-26,299.631
2012-04-27,305.562
2012-04-30,304.26
2012-05-01,304.019
2012-05-02,301.102
2012-05-03,301.036
2012-05-04,296.071
2012-05-07,298.798
2012-05-08,295.042
2012-05-09,288.149
2012-05-10,291.125
2012-05-11,288.69
2012-05-14,278.578
2012-05-15,272.404
2012-05-16,270.116
2012-05-17,269.416
2012-05-18,267.887
2012-05-21,270.377
2012-05-22,277.727
2012-05-23,268.232
2012-05-24,268.741
2012-05-25,265.313
2012-05-28,265.864
2012-05-29,265.105
2012-05-30,256.77
2012-05-31,257.383
2012-06-01,253.83
2012-06-04,256.186
2012-06-05,258.351
2012-06-06,263.849
2012-06-07,265.221
2012-06-08,261.948
2012-06-11,263.057
2012-06-12,260.171
2012-06-13,262.101
2012-06-14,264.168
2012-06-15,270.15
2012-06-18,269.201
2012-06-19,276.098
2012-06-20,279.608
2012-06-21,275.283
2012-06-22,269.101
2012-06-25,265.8
2012-06-26,261.144
2012-06-27,263.514
2012-06-28,260.837
2012-06-29,277.464
2012-07-02,280.006
2012-07-03,281.509
2012-07-04,277.339
2012-07-05,272.828
2012-07-06,267.689
2012-07-09,264.857
2012-07-10,265.773
2012-07-11,265.676
2012-07-12,261.006
2012-07-13,265.397
2012-07-16,265.111
2012-07-17,265.48
2012-07-18,269.431
2012-07-19,269.956
2012-07-20,261.118
2012-07-23,252.943
2012-07-24,251.712
2012-07-25,250.959
2012-07-26,263.828
2012-07-27,266.583
2012-07-30,270.311
2012-07-31,273.018
2012-08-01,268.956
2012-08-02,259.111
2012-08-03,270.396
2012-08-06,275.519
2012-08-07,277.101
2012-08-08,277.596
2012-08-09,277.683
2012-08-10,277.094
2012-08-13,277.115
2012-08-14,276.916
2012-08-15,276.028
2012-08-16,279.546
2012-08-17,280.742
2012-08-20,277.726
2012-08-21,280.646
2012-08-22,278.158
2012-08-23,279.907
2012-08-24,275.479
2012-08-27,275.948
2012-08-28,275.658
2012-08-29,274.234
2012-08-30,269.933
2012-08-31,274.806
2012-09-03,275.208
2012-09-04,274.743
2012-09-05,276.366
2012-09-06,285.002
2012-09-07,290.666
2012-09-10,290.664
2012-09-11,293.664
2012-09-12,297.709
2012-09-13,295.743
2012-09-14,308.802
2012-09-17,306.38
2012-09-18,302.129
2012-09-19,301.918
2012-09-20,297.704
2012-09-21,301.253
2012-09-24,297.367
2012-09-25,296.006
2012-09-26,288.836
2012-09-27,291.174
2012-09-28,287.78
2012-10-01,293.873
2012-10-02,295.458
2012-10-03,297.918
2012-10-04,300.43
2012-10-05,304.765
2012-10-08,300.417
2012-10-09,295.181
2012-10-10,293.688
2012-10-11,297.653
2012-10-12,297.927
2012-10-15,298.568
2012-10-16,303.967
2012-10-17,309.792
2012-10-18,309.608
2012-10-19,305.615
2012-10-22,306.682
2012-10-23,298.689
2012-10-24,299.568
2012-10-25,300.656
2012-10-26,300.007
2012-10-29,295.53
2012-10-30,300.003
2012-10-31,299.689
2012-11-01,299.203
2012-11-02,300.722
2012-11-05,298.405
2012-11-06,301.255
2012-11-07,296.453
2012-11-08,291.459
2012-11-09,291.503
2012-11-12,292.421
2012-11-13,291.921
2012-11-14,291.983
2012-11-15,293.424
2012-11-16,289.629
2012-11-19,296.116
2012-11-20,296.356
2012-11-21,297.489
2012-11-22,302.217
2012-11-23,307.307
2012-11-26,307.946
2012-11-27,308.378
2012-11-28,307.448
2012-11-29,313.751
2012-11-30,314.29
2012-12-03,317.754
2012-12-04,317.759
2012-12-05,320.821
2012-12-06,322.445
2012-12-07,320.242
2012-12-10,320.986
2012-12-11,323.696
2012-12-12,326.388
2012-12-13,328.51
2012-12-14,329.309
2012-12-17,332.296
2012-12-18,337.77
2012-12-19,343.061
2012-12-20,340.141
2012-12-21,338.843
2012-12-24,339.371
2012-12-25,339.371
2012-12-26,340.065
2012-12-27,339.843
2012-12-28,338.199
2012-12-31,337.253
2013-01-01,337.253
2013-01-02,347.836
2013-01-03,344.08
2013-01-04,343.443
2013-01-07,344.731
2013-01-08,340.379
2013-01-09,339.98
2013-01-10,343.203
2013-01-11,345.129
2013-01-14,344.21
2013-01-15,342.209
2013-01-16,341.48
2013-01-17,347.11
2013-01-18,344.522
2013-01-21,346.269
2013-01-22,345.18
2013-01-23,345.881
2013-01-24,348.398
2013-01-25,351.458
2013-01-28,351.513
2013-01-29,350.738
2013-01-30,352.944
2013-01-31,352.382
2013-02-01,355.104
2013-02-04,345.779
2013-02-05,344.358
2013-02-06,344.726
2013-02-07,340.267
2013-02-08,341.855
2013-02-11,342.779
2013-02-12,344.051
2013-02-13,346.87
2013-02-14,343.615
2013-02-15,342.616
2013-02-18,340.585
2013-02-19,342.415
2013-02-20,342.853
2013-02-21,332.381
2013-02-22,331.589
2013-02-25,334.902
2013-02-26,324.587
2013-02-27,328.111
2013-02-28,330.197
2013-03-01,327.497
2013-03-04,325.413
2013-03-05,330.638
2013-03-06,330.198
2013-03-07,333.115
2013-03-08,336.712
2013-03-11,336.261
2013-03-12,335.527
2013-03-13,331.743
2013-03-14,335.321
2013-03-15,337.056
2013-03-18,333.396
2013-03-19,327.281
2013-03-20,327.913
2013-03-21,329.168
2013-03-22,325.12
2013-03-25,317.523
2013-03-26,315.319
2013-03-27,312.453
2013-03-28,312.227
2013-03-29,312.227
2013-04-01,312.373
2013-04-02,313.288
2013-04-03,312.378
2013-04-04,309.619
2013-04-05,310.756
2013-04-08,310.193
2013-04-09,314.35
2013-04-10,320.485
2013-04-11,323.453
2013-04-12,321.854
2013-04-15,316.542
2013-04-16,316.277
2013-04-17,310.346
2013-04-18,309.111
2013-04-19,311.245
2013-04-22,310.84
2013-04-23,315.003
2013-04-24,318.986
2013-04-25,321.915
2013-04-26,321.151
2013-04-29,322.984
2013-04-30,325.015
2013-05-01,325.237
2013-05-02,321.445
2013-05-03,326.547
2013-05-06,325.935
2013-05-07,328.649
2013-05-08,330.53
2013-05-09,328.561
2013-05-10,331.816
2013-05-13,333.032
2013-05-14,334.905
2013-05-15,332.418
2013-05-16,330.557
2013-05-17,330.558
2013-05-20,331.396
2013-05-21,333.304
2013-05-22,332.809
2013-05-23,326.416
2013-05-24,328.23
2013-05-27,329.612
2013-05-28,327.987
2013-05-29,328.076
2013-05-30,330.289
2013-05-31,326.488
2013-06-03,325.427
2013-06-04,326.282
2013-06-05,330.115
2013-06-06,328.483
2013-06-07,335.683
2013-06-10,334.4
2013-06-11,332.416
2013-06-12,330.144
2013-06-13,329.201
2013-06-14,332.387
2013-06-17,333.104
2013-06-18,333.233
2013-06-19,331.872
2013-06-20,322.308
2013-06-21,317.238
2013-06-24,304.87
2013-06-25,305.276
2013-06-26,306.675
2013-06-27,308.832
2013-06-28,306.006
2013-07-01,310.362
2013-07-02,310.595
2013-07-03,304.151
2013-07-04,308.584
2013-07-05,307.056
2013-07-08,309.536
2013-07-09,311.027
2013-07-10,311.301
2013-07-11,318.397
2013-07-12,318.675
2013-07-15,321.457
2013-07-16,322.483
2013-07-17,322.778
2013-07-18,324.172
2013-07-19,324.764
2013-07-22,326.333
2013-07-23,327.876
2013-07-24,331.07
2013-07-25,329.795
2013-07-26,332.234
2013-07-29,332.808
2013-07-30,332.291
2013-07-31,333.773
2013-08-01,338.911
2013-08-02,341.898
2013-08-05,342.907
2013-08-06,342.158
2013-08-07,345.081
2013-08-08,351.455
2013-08-09,354.308
2013-08-12,353.453
2013-08-13,352.498
2013-08-14,357.059
2013-08-15,356.655
2013-08-16,360.558
2013-08-19,360.992
2013-08-20,358.611
2013-08-21,356.06
2013-08-22,358.595
2013-08-23,362.876
2013-08-26,360.499
2013-08-27,353.646
2013-08-28,351.067
2013-08-29,347.99
2013-08-30,344.877
2013-09-02,348.192
2013-09-03,347.099
2013-09-04,351.919
2013-09-05,353.773
2013-09-06,355.378
2013-09-09,359.022
2013-09-10,364.515
2013-09-11,369.036
2013-09-12,367.18
2013-09-13,364.182
2013-09-16,370.125
2013-09-17,368.732
2013-09-18,369.027
2013-09-19,374.466
2013-09-20,369.446
2013-09-23,370.109
2013-09-24,375.216
2013-09-25,377.144
2013-09-26,378.836
2013-09-27,383.56
2013-09-30,381.972
2013-10-01,383.761
2013-10-02,384.931
2013-10-03,385.735
2013-10-04,382.996
2013-10-07,377.903
2013-10-08,375.903
2013-10-09,372.894
2013-10-10,380.093
2013-10-11,380.058
2013-10-14,382.918
2013-10-15,384.996
2013-10-16,385.426
2013-10-17,392.664
2013-10-18,399.098
2013-10-21,398.188
2013-10-22,397.858
2013-10-23,399.017
2013-10-24,397.147
2013-10-25,395.5
2013-10-28,396.466
2013-10-29,398.511
2013-10-30,399.124
2013-10-31,393.86
2013-11-01,390.746
2013-11-04,396.001
2013-11-05,395.395
2013-11-06,398.139
2013-11-07,394.971
2013-11-08,392.696
2013-11-11,395.236
2013-11-12,394.334
2013-11-13,391.618
2013-11-14,392.825
2013-11-15,393.872
2013-11-18,397.347
2013-11-19,396.173
2013-11-20,393.474
2013-11-21,395.945
2013-11-22,399.379
2013-11-25,401.375
2013-11-26,401.947
2013-11-27,403.701
2013-11-28,403.941
2013-11-29,404.6
2013-12-02,401.37
2013-12-03,394.787
2013-12-04,386.332
2013-12-05,384.693
2013-12-06,385.367
2013-12-09,388.209
2013-12-10,390.881
2013-12-11,389.111
2013-12-12,386.476
2013-12-13,383.019
2013-12-16,382.959
2013-12-17,380.084
2013-12-18,384.71
2013-12-19,382.265
2013-12-20,384.273
2013-12-23,388.532
2013-12-24,387.412
2013-12-25,387.412
2013-12-26,388.135
2013-12-27,394.208
2013-12-30,394.501
2013-12-31,393.501
2014-01-01,393.501
2014-01-02,388.224
2014-01-03,390.102
2014-01-06,390.933
2014-01-07,397.614
2014-01-08,399.488
2014-01-09,399.164
2014-01-10,402.255
2014-01-13,403.722
2014-01-14,405.67
2014-01-15,410.055
2014-01-16,411.157
2014-01-17,411.417
2014-01-20,410.606
2014-01-21,410.276
2014-01-22,411.479
2014-01-23,411.756
2014-01-24,401.89
2014-01-27,397.847
2014-01-28,399.748
2014-01-29,393.52
2014-01-30,390.69
2014-01-31,387.559
2014-02-03,383.657
2014-02-04,382.13
2014-02-05,383.281
2014-02-06,386.543
2014-02-07,392.865
2014-02-10,392.197
2014-02-11,400.192
2014-02-12,397.981
2014-02-13,394.434
2014-02-14,398.468
2014-02-17,401.298
2014-02-18,399.716
2014-02-19,396.692
2014-02-20,394.71
2014-02-21,400.324
2014-02-24,400.731
2014-02-25,402.211
2014-02-26,400.83
2014-02-27,399.37
2014-02-28,400.227
2014-03-03,383.204
2014-03-04,391.596
2014-03-05,387.901
2014-03-06,393.458
2014-03-07,389.485
2014-03-10,385.015
2014-03-11,382.406
2014-03-12,374.792
2014-03-13,370.491
2014-03-14,367.595
2014-03-17,376.375
2014-03-18,384.329
2014-03-19,385.549
2014-03-20,378.645
2014-03-21,379.493
2014-03-24,373.405
2014-03-25,377.12
2014-03-26,379.588
2014-03-27,376.061
2014-03-28,380.277
2014-03-31,386.388
2014-04-01,392.106
2014-04-02,392.347
2014-04-03,393.026
2014-04-04,393.874
2014-04-07,387.441
2014-04-08,386.394
2014-04-09,393.774
2014-04-10,391.203
2014-04-11,386.842
2014-04-14,379.907
2014-04-15,374.484
2014-04-16,379.192
2014-04-17,381.874
2014-04-18,381.874
2014-04-21,381.004
2014-04-22,388.259
2014-04-23,390.281
2014-04-24,389.59
2014-04-25,386.798
2014-04-28,385.627
2014-04-29,389.83
2014-04-30,391.749
2014-05-01,391.749
2014-05-02,391.258
2014-05-05,389.231
2014-05-06,388.542
2014-05-07,389.122
2014-05-08,391.527
2014-05-09,386.51
2014-05-12,389.041
2014-05-13,385.491
2014-05-14,384.635
2014-05-15,378.553
2014-05-16,375.885
2014-05-19,377.972
2014-05-20,377.827
2014-05-21,376.016
2014-05-22,382.154
2014-05-23,385.805
2014-05-26,390.939
2014-05-27,392.784
2014-05-28,391.345
2014-05-29,391.863
2014-05-30,391.381
2014-06-02,392.414
2014-06-03,389.95
2014-06-04,389.185
2014-06-05,394.298
2014-06-06,400.602
2014-06-09,399.251
2014-06-10,400.879
2014-06-11,397.771
2014-06-12,398.306
2014-06-13,396.034
2014-06-16,397.483
2014-06-17,398.478
2014-06-18,401.829
2014-06-19,403.606
2014-06-20,403.9
2014-06-23,397.87
2014-06-24,395.104
2014-06-25,393.406
2014-06-26,391.537
2014-06-27,392.38
2014-06-30,395.582
2014-07-01,396.834
2014-07-02,399.15
2014-07-03,402.166
2014-07-04,400.143
2014-07-07,397.119
2014-07-08,391.01
2014-07-09,394.77
2014-07-10,391.674
2014-07-11,392.358
2014-07-14,400.572
2014-07-15,393.311
2014-07-16,396.11
2014-07-17,393.239
2014-07-18,389.222
2014-07-21,388.449
2014-07-22,386.722
2014-07-23,388.927
2014-07-24,387.067
2014-07-25,385.627
2014-07-28,380.313
2014-07-29,379.05
2014-07-30,375.624
2014-07-31,371.375
2014-08-01,367.114
2014-08-04,363.764
2014-08-05,359.564
2014-08-06,355.694
2014-08-07,354.214
2014-08-08,353.078
2014-08-11,358.716
2014-08-12,358.034
2014-08-13,362.382
2014-08-14,363.468
2014-08-15,363.536
2014-08-18,367.458
2014-08-19,366.205
2014-08-20,362.596
2014-08-21,369.473
2014-08-22,365.188
2014-08-25,367.675
2014-08-26,371.135
2014-08-27,373.233
2014-08-28,364.786
2014-08-29,364.72
2014-09-01,362.925
2014-09-02,361.443
2014-09-03,367.743
2014-09-04,366.124
2014-09-05,366.904
2014-09-08,364.818
2014-09-09,363.919
2014-09-10,362.985
2014-09-11,362.916
2014-09-12,360.854
2014-09-15,358.269
2014-09-16,354.042
2014-09-17,359.792
2014-09-18,361.906
2014-09-19,358.706
2014-09-22,356.472
2014-09-23,349.364
2014-09-24,347.343
2014-09-25,344.35
2014-09-26,340.846
2014-09-29,338.707
2014-09-30,337.415
2014-10-01,333.992
2014-10-02,330.933
2014-10-03,328.029
2014-10-06,331.077
2014-10-07,328.987
2014-10-08,326.755
2014-10-09,327.787
2014-10-10,320.249
2014-10-13,325.94
2014-10-14,326.384
2014-10-15,320.508
2014-10-16,319.133
2014-10-17,327.395
2014-10-20,327.541
2014-10-21,332.892
2014-10-22,332.841
2014-10-23,334.179
2014-10-24,335.56
2014-10-27,335.654
2014-10-28,339.355
2014-10-29,338.67
2014-10-30,336.592
2014-10-31,338.977
2014-11-03,338.882
2014-11-04,341.707
2014-11-05,336.758
2014-11-06,332.916
2014-11-07,331.27
2014-11-10,333.6
2014-11-11,334.058
2014-11-12,333.783
2014-11-13,333.055
2014-11-14,333.062
2014-11-17,332.852
2014-11-18,337.953
2014-11-19,338.158
2014-11-20,334.145
2014-11-21,338.357
2014-11-24,341.468
2014-11-25,343.497
2014-11-26,345.614
2014-11-27,342.348
2014-11-28,344.005
2014-12-01,343.016
2014-12-02,341.257
2014-12-03,339.433
2014-12-04,342.153
2014-12-05,339.765
2014-12-08,339.613
2014-12-09,337.052
2014-12-10,336.483
2014-12-11,330.894
2014-12-12,324.12
2014-12-15,315.043
2014-12-16,312.376
2014-12-17,311.478
2014-12-18,311.993
2014-12-19,313.064
2014-12-22,317.893
2014-12-23,318.48
2014-12-24,318.82
2014-12-25,318.82
2014-12-26,318.323
2014-12-29,319.439
2014-12-30,317.421
2014-12-31,315.751
2015-01-01,315.751
2015-01-02,317.833
2015-01-05,307.349
2015-01-06,306.898
2015-01-07,304.081
2015-01-08,307.841
2015-01-09,304.761
2015-01-12,301.072
2015-01-13,300.692
2015-01-14,295.507
2015-01-15,294.359
2015-01-16,291.379
2015-01-19,296.775
2015-01-20,298.366
2015-01-21,301.032
2015-01-22,303.228
2015-01-23,297.68
2015-01-26,297.416
2015-01-27,296.678
2015-01-28,295.101
2015-01-29,296.684
2015-01-30,296.333
2015-02-02,300.55
2015-02-03,308.04
2015-02-04,305.31
2015-02-05,305.637
2015-02-06,307.362
2015-02-09,306.666
2015-02-10,312.181
2015-02-11,310.807
2015-02-12,322.655
2015-02-13,327.171
2015-02-16,328.157
2015-02-17,325.302
2015-02-18,326.769
2015-02-19,327.143
2015-02-20,328.539
2015-02-23,327.758
2015-02-24,331.045
2015-02-25,334.342
2015-02-26,328.331
2015-02-27,332.332
2015-03-02,329.79
2015-03-03,328.795
2015-03-04,320.249
2015-03-05,323.546
2015-03-06,323.829
2015-03-09,322.967
2015-03-10,313.315
2015-03-11,311.492
2015-03-12,314.135
2015-03-13,311.862
2015-03-16,315.924
2015-03-17,315.17
2015-03-18,314.521
2015-03-19,315.653
2015-03-20,322.253
2015-03-23,326.378
2015-03-24,324.508
2015-03-25,324.97
2015-03-26,318.092
2015-03-27,315.439
2015-03-30,319.796
2015-03-31,317.911
2015-04-01,322.249
2015-04-02,325.207
2015-04-03,325.207
2015-04-06,329.72
2015-04-07,329.107
2015-04-08,329.449
2015-04-09,328.232
2015-04-10,329.262
2015-04-13,330.02
2015-04-14,332.731
2015-04-15,332.958
2015-04-16,332.549
2015-04-17,328.549
2015-04-20,330.427
2015-04-21,333.09
2015-04-22,329.317
2015-04-23,330.98
2015-04-24,333.512
2015-04-27,336.828
2015-04-28,336.101
2015-04-29,334.362
2015-04-30,335.418
2015-05-01,335.927
2015-05-04,339.155
2015-05-05,334.398
2015-05-06,337.422
2015-05-07,335.705
2015-05-08,342.196
2015-05-11,340.228
2015-05-12,339.731
2015-05-13,345.417
2015-05-14,346.254
2015-05-15,352.225
2015-05-18,349.604
2015-05-19,343.357
2015-05-20,343.106
2015-05-21,342.345
2015-05-22,338.135
2015-05-25,338.135
2015-05-26,330.423
2015-05-27,332.26
2015-05-28,326.106
2015-05-29,326.117
2015-06-01,324.04
2015-06-02,332.092
2015-06-03,343.998
2015-06-04,344.502
2015-06-05,334.154
2015-06-08,330.667
2015-06-09,331.504
2015-06-10,338.728
2015-06-11,335.146
2015-06-12,332.632
2015-06-15,324.054
2015-06-16,326.877
2015-06-17,323.751
2015-06-18,329.584
2015-06-19,323.59
2015-06-22,334.012
2015-06-23,328.951
2015-06-24,328.397
2015-06-25,325.66
2015-06-26,325.656
2015-06-29,315.81
2015-06-30,312.791
2015-07-01,317.118
2015-07-02,312.879
2015-07-03,313.773
2015-07-06,307.253
2015-07-07,299.101
2015-07-08,305.92
2015-07-09,310.843
2015-07-10,320.126
2015-07-13,321.237
2015-07-14,321.531
2015-07-15,318.562
2015-07-16,322.506
2015-07-17,321.68
2015-07-20,324.017
2015-07-21,325.066
2015-07-22,319.795
2015-07-23,322.009
2015-07-24,319.881
2015-07-27,318.015
2015-07-28,322.032
2015-07-29,322.082
2015-07-30,317.735
