Date,EUROPE SMID CAP SMID (Small+Mid Cap)
2010-09-20,682.224
2010-09-21,684.521
2010-09-22,689.866
2010-09-23,685.687
2010-09-24,700.141
2010-09-27,699.509
2010-09-28,703.19
2010-09-29,705.544
2010-09-30,705.701
2010-10-01,709.564
2010-10-04,704.031
2010-10-05,719.283
2010-10-06,726.018
2010-10-07,727.515
2010-10-08,726.924
2010-10-11,729.651
2010-10-12,724.903
2010-10-13,741.276
2010-10-14,747.861
2010-10-15,743.427
2010-10-18,741.735
2010-10-19,728.329
2010-10-20,739.03
2010-10-21,745.198
2010-10-22,740.078
2010-10-25,746.768
2010-10-26,741.012
2010-10-27,730.474
2010-10-28,737.41
2010-10-29,738.117
2010-11-01,740.237
2010-11-02,747.934
2010-11-03,745.068
2010-11-04,765.437
2010-11-05,759.553
2010-11-08,753.237
2010-11-09,758.961
2010-11-10,741.986
2010-11-11,737.527
2010-11-12,736.039
2010-11-15,736.708
2010-11-16,717.62
2010-11-17,720.513
2010-11-18,732.651
2010-11-19,733.579
2010-11-22,727.813
2010-11-23,709.801
2010-11-24,715.539
2010-11-25,719.423
2010-11-26,710.128
2010-11-29,694.183
2010-11-30,690.099
2010-12-01,706.881
2010-12-02,726.079
2010-12-03,737.867
2010-12-06,735.888
2010-12-07,746.18
2010-12-08,740.053
2010-12-09,737.576
2010-12-10,741.011
2010-12-13,752.862
2010-12-14,753.086
2010-12-15,748.715
2010-12-16,743.638
2010-12-17,741.954
2010-12-20,743.946
2010-12-21,751.626
2010-12-22,751.566
2010-12-23,750.86
2010-12-24,752.11
2010-12-27,749.253
2010-12-28,750.156
2010-12-29,754.765
2010-12-30,756.733
2010-12-31,763.91
2011-01-03,766.279
2011-01-04,768.921
2011-01-05,757.477
2011-01-06,753.896
2011-01-07,751.892
2011-01-10,743.688
2011-01-11,754.935
2011-01-12,768.854
2011-01-13,776.91
2011-01-14,778.224
2011-01-17,775.559
2011-01-18,787.101
2011-01-19,782.904
2011-01-20,764.256
2011-01-21,776.973
2011-01-24,780.819
2011-01-25,776.825
2011-01-26,787.779
2011-01-27,792.969
2011-01-28,782.742
2011-01-31,784.195
2011-02-01,800.44
2011-02-02,799.044
2011-02-03,791.068
2011-02-04,791.186
2011-02-07,800.71
2011-02-08,805.731
2011-02-09,805.606
2011-02-10,795.973
2011-02-11,797.691
2011-02-14,798.778
2011-02-15,798.994
2011-02-16,800.673
2011-02-17,804.207
2011-02-18,808.061
2011-02-21,799.263
2011-02-22,795.871
2011-02-23,789.696
2011-02-24,785.1
2011-02-25,795.221
2011-02-28,806.868
2011-03-01,806.675
2011-03-02,804.628
2011-03-03,810.894
2011-03-04,813.112
2011-03-07,814.093
2011-03-08,808.747
2011-03-09,811.853
2011-03-10,791.91
2011-03-11,784.493
2011-03-14,786.548
2011-03-15,767.862
2011-03-16,757.396
2011-03-17,775.056
2011-03-18,787.176
2011-03-21,803.306
2011-03-22,802.118
2011-03-23,799.751
2011-03-24,811.106
2011-03-25,809.383
2011-03-28,808.235
2011-03-29,806.54
2011-03-30,813.775
2011-03-31,813.392
2011-04-01,820.14
2011-04-04,828.761
2011-04-05,829.202
2011-04-06,837.895
2011-04-07,829.45
2011-04-08,839.016
2011-04-11,837.045
2011-04-12,825.131
2011-04-13,832.347
2011-04-14,828.725
2011-04-15,828.317
2011-04-18,804.698
2011-04-19,816.5
2011-04-20,839.489
2011-04-21,849.157
2011-04-22,849.157
2011-04-25,847.214
2011-04-26,854.315
2011-04-27,857.192
2011-04-28,869.62
2011-04-29,873.429
2011-05-02,878.059
2011-05-03,868.511
2011-05-04,860.281
2011-05-05,844.227
2011-05-06,848.203
2011-05-09,836.781
2011-05-10,849.716
2011-05-11,849.401
2011-05-12,837.365
2011-05-13,836.519
2011-05-16,835.716
2011-05-17,823.532
2011-05-18,828.962
2011-05-19,834.36
2011-05-20,830.405
2011-05-23,808.855
2011-05-24,815.252
2011-05-25,817.214
2011-05-26,818.841
2011-05-27,833.946
2011-05-30,835.303
2011-05-31,847.409
2011-06-01,845.67
2011-06-02,838.247
2011-06-03,842.098
2011-06-06,840.251
2011-06-07,842.821
2011-06-08,826.058
2011-06-09,827.979
2011-06-10,809.472
2011-06-13,810.917
2011-06-14,822.426
2011-06-15,804.448
2011-06-16,787.276
2011-06-17,796.113
2011-06-20,788.311
2011-06-21,803.45
2011-06-22,802.576
2011-06-23,775.57
2011-06-24,775.931
2011-06-27,780.489
2011-06-28,787.957
2011-06-29,805.844
2011-06-30,820.753
2011-07-01,826.949
2011-07-04,833.963
2011-07-05,831.839
2011-07-06,820.398
2011-07-07,827.893
2011-07-08,816.59
2011-07-11,787.525
2011-07-12,782.524
2011-07-13,798.541
2011-07-14,789.569
2011-07-15,784.637
2011-07-18,762.57
2011-07-19,778.645
2011-07-20,787.645
2011-07-21,804.619
2011-07-22,811.167
2011-07-25,807.957
2011-07-26,810.254
2011-07-27,795.734
2011-07-28,785.849
2011-07-29,785.892
2011-08-01,767.76
2011-08-02,747.597
2011-08-03,734.66
2011-08-04,696.663
2011-08-05,686.958
2011-08-08,650.81
2011-08-09,668.435
2011-08-10,652.461
2011-08-11,672.65
2011-08-12,694.238
2011-08-15,709.611
2011-08-16,700.673
2011-08-17,704.46
2011-08-18,662.319
2011-08-19,660.552
2011-08-22,662.448
2011-08-23,666.067
2011-08-24,676.939
2011-08-25,669.526
2011-08-26,666.268
2011-08-29,684.98
2011-08-30,688.98
2011-08-31,708.849
2011-09-01,704.251
2011-09-02,687.493
2011-09-05,656.789
2011-09-06,647.382
2011-09-07,668.465
2011-09-08,672.655
2011-09-09,644.551
2011-09-12,623.657
2011-09-13,627.742
2011-09-14,637.1
2011-09-15,657.281
2011-09-16,660.711
2011-09-19,638.731
2011-09-20,651.602
2011-09-21,643.192
2011-09-22,603.468
2011-09-23,602.971
2011-09-26,606.988
2011-09-27,639.066
2011-09-28,630.624
2011-09-29,634.71
2011-09-30,615.258
2011-10-03,600.72
2011-10-04,579.534
2011-10-05,595.421
2011-10-06,615.676
2011-10-07,625.164
2011-10-10,643.943
2011-10-11,641.139
2011-10-12,661.317
2011-10-13,651.34
2011-10-14,665.694
2011-10-17,654.048
2011-10-18,648.866
2011-10-19,655.446
2011-10-20,641.073
2011-10-21,665.991
2011-10-24,676.648
2011-10-25,674.592
2011-10-26,671.468
2011-10-27,707.57
2011-10-28,708.692
2011-10-31,683.172
2011-11-01,645.772
2011-11-02,657.688
2011-11-03,670.423
2011-11-04,667.316
2011-11-07,662.883
2011-11-08,669.379
2011-11-09,647.885
2011-11-10,642.97
2011-11-11,665.985
2011-11-14,654.185
2011-11-15,642.985
2011-11-16,641.49
2011-11-17,630.926
2011-11-18,625.504
2011-11-21,601.847
2011-11-22,599.142
2011-11-23,584.42
2011-11-24,585.732
2011-11-25,585.165
2011-11-28,609.161
2011-11-29,615.297
2011-11-30,643.951
2011-12-01,637.817
2011-12-02,642.687
2011-12-05,651.224
2011-12-06,642.695
2011-12-07,641.95
2011-12-08,625.414
2011-12-09,631.999
2011-12-12,612.325
2011-12-13,610.013
2011-12-14,589.922
2011-12-15,597.681
2011-12-16,600.167
2011-12-19,597.903
2011-12-20,617.612
2011-12-21,612.124
2011-12-22,618.604
2011-12-23,622.21
2011-12-26,622.21
2011-12-27,623.652
2011-12-28,615.476
2011-12-29,617.715
2011-12-30,626.99
2012-01-02,633.126
2012-01-03,647.631
2012-01-04,637.213
2012-01-05,625.354
2012-01-06,623.948
2012-01-09,623.68
2012-01-10,635.251
2012-01-11,631.374
2012-01-12,639.404
2012-01-13,633.167
2012-01-16,636.524
2012-01-17,645.055
2012-01-18,652.065
2012-01-19,664.987
2012-01-20,666.199
2012-01-23,676.214
2012-01-24,666.716
2012-01-25,667.637
2012-01-26,685.718
2012-01-27,680.66
2012-01-30,669.505
2012-01-31,676.265
2012-02-01,696.4
2012-02-02,698.922
2012-02-03,707.237
2012-02-06,705.098
2012-02-07,709.245
2012-02-08,709.943
2012-02-09,713.768
2012-02-10,703.854
2012-02-13,709.51
2012-02-14,702.826
2012-02-15,705.097
2012-02-16,702.367
2012-02-17,715.044
2012-02-20,729.241
2012-02-21,723.3
2012-02-22,716.833
2012-02-23,718.311
2012-02-24,731.026
2012-02-27,724.918
2012-02-28,727.993
2012-02-29,728.116
2012-03-01,731.27
2012-03-02,725.609
2012-03-05,720.157
2012-03-06,692.203
2012-03-07,699.676
2012-03-08,720.801
2012-03-09,716.951
2012-03-12,715.452
2012-03-13,727.057
2012-03-14,723.713
2012-03-15,727.585
2012-03-16,737.378
2012-03-19,740.51
2012-03-20,731.113
2012-03-21,729.447
2012-03-22,720.091
2012-03-23,726.321
2012-03-26,739.934
2012-03-27,737.383
2012-03-28,727.65
2012-03-29,718.949
2012-03-30,729.874
2012-04-02,737.578
2012-04-03,735.039
2012-04-04,706.018
2012-04-05,704.984
2012-04-06,704.984
2012-04-09,705.188
2012-04-10,688.583
2012-04-11,696.803
2012-04-12,711.563
2012-04-13,698.337
2012-04-16,696.017
2012-04-17,712.887
2012-04-18,709.148
2012-04-19,708.977
2012-04-20,713.547
2012-04-23,690.997
2012-04-24,701.474
2012-04-25,710.086
2012-04-26,712.254
2012-04-27,721.994
2012-04-30,718.018
2012-05-01,719.62
2012-05-02,715.458
2012-05-03,715.728
2012-05-04,698.195
2012-05-07,698.847
2012-05-08,682.476
2012-05-09,675.139
2012-05-10,683.646
2012-05-11,684.869
2012-05-14,666.756
2012-05-15,657.316
2012-05-16,651.704
2012-05-17,642.92
2012-05-18,634.082
2012-05-21,641.746
2012-05-22,654.629
2012-05-23,633.002
2012-05-24,637.811
2012-05-25,635.116
2012-05-28,639.679
2012-05-29,646.449
2012-05-30,629.259
2012-05-31,624.328
2012-06-01,609.564
2012-06-04,611.197
2012-06-05,611.564
2012-06-06,627.247
2012-06-07,640.492
2012-06-08,632.759
2012-06-11,634.001
2012-06-12,629.817
2012-06-13,629.922
2012-06-14,630.071
2012-06-15,640.002
2012-06-18,639.82
2012-06-19,654.142
2012-06-20,663.183
2012-06-21,655.493
2012-06-22,645.287
2012-06-25,631.933
2012-06-26,628.074
2012-06-27,634.634
2012-06-28,629.901
2012-06-29,661.474
2012-07-02,665.799
2012-07-03,673.821
2012-07-04,670.04
2012-07-05,662.423
2012-07-06,651.383
2012-07-09,647.888
2012-07-10,652.409
2012-07-11,648.688
2012-07-12,638.221
2012-07-13,650.649
2012-07-16,653.525
2012-07-17,651.111
2012-07-18,658.489
2012-07-19,669.14
2012-07-20,656.909
2012-07-23,635.627
2012-07-24,633.429
2012-07-25,636.149
2012-07-26,658.909
2012-07-27,667.487
2012-07-30,669.853
2012-07-31,666.815
2012-08-01,666.722
2012-08-02,651.514
2012-08-03,674.177
2012-08-06,683.768
2012-08-07,687.192
2012-08-08,683.847
2012-08-09,684.816
2012-08-10,684.989
2012-08-13,682.604
2012-08-14,685.2
2012-08-15,684.211
2012-08-16,691.832
2012-08-17,695.393
2012-08-20,693.545
2012-08-21,704.299
2012-08-22,695.845
2012-08-23,698.154
2012-08-24,693.707
2012-08-27,695.599
2012-08-28,692.919
2012-08-29,692.473
2012-08-30,686.909
2012-08-31,697.227
2012-09-03,700.549
2012-09-04,693.793
2012-09-05,697.324
2012-09-06,712.275
2012-09-07,727.21
2012-09-10,726.946
2012-09-11,729.134
2012-09-12,736.445
2012-09-13,735.012
2012-09-14,760.756
2012-09-17,758.169
2012-09-18,749.165
2012-09-19,751.273
2012-09-20,744.747
2012-09-21,750.28
2012-09-24,742.013
2012-09-25,747.556
2012-09-26,727.673
2012-09-27,731.7
2012-09-28,728.454
2012-10-01,738.925
2012-10-02,739.856
2012-10-03,736.173
2012-10-04,743.889
2012-10-05,754.128
2012-10-08,741.272
2012-10-09,734.308
2012-10-10,728.675
2012-10-11,735.403
2012-10-12,733.927
2012-10-15,735.4
2012-10-16,747.429
2012-10-17,756.487
2012-10-18,756.858
2012-10-19,748.416
2012-10-22,748.172
2012-10-23,731.324
2012-10-24,735.388
2012-10-25,739.363
2012-10-26,737.378
2012-10-29,733.362
2012-10-30,740.682
2012-10-31,738.893
2012-11-01,746.892
2012-11-02,744.442
2012-11-05,737.002
2012-11-06,742.357
2012-11-07,732.51
2012-11-08,727.36
2012-11-09,723.758
2012-11-12,720.983
2012-11-13,721.55
2012-11-14,717.982
2012-11-15,713.481
2012-11-16,703.217
2012-11-19,721.165
2012-11-20,723.819
2012-11-21,726.319
2012-11-22,735.94
2012-11-23,743.807
2012-11-26,741.233
2012-11-27,742.696
2012-11-28,741.697
2012-11-29,754.175
2012-11-30,755.293
2012-12-03,759.744
2012-12-04,760.716
2012-12-05,762.608
2012-12-06,763.397
2012-12-07,761.243
2012-12-10,761.09
2012-12-11,767.843
2012-12-12,771.081
2012-12-13,771.146
2012-12-14,772.534
2012-12-17,775.15
2012-12-18,783.555
2012-12-19,792.652
2012-12-20,792.945
2012-12-21,785.687
2012-12-24,785.502
2012-12-25,785.502
2012-12-26,786.65
2012-12-27,787.699
2012-12-28,783.968
2012-12-31,784.907
2013-01-01,784.907
2013-01-02,804.14
2013-01-03,799.983
2013-01-04,798.635
2013-01-07,800.793
2013-01-08,796.747
2013-01-09,799.789
2013-01-10,808.733
2013-01-11,814.612
2013-01-14,811.756
2013-01-15,810.676
2013-01-16,807.595
2013-01-17,816.183
2013-01-18,813.46
2013-01-21,817.03
2013-01-22,816.277
2013-01-23,816.685
2013-01-24,822.84
2013-01-25,831.608
2013-01-28,829.338
2013-01-29,828.894
2013-01-30,829.311
2013-01-31,826.376
2013-02-01,839.904
2013-02-04,823.393
2013-02-05,824.144
2013-02-06,826.326
2013-02-07,819.298
2013-02-08,827.806
2013-02-11,822.717
2013-02-12,831.425
2013-02-13,837.029
2013-02-14,830.036
2013-02-15,831.993
2013-02-18,828.789
2013-02-19,838.521
2013-02-20,838.529
2013-02-21,819.09
2013-02-22,824.18
2013-02-25,823.308
2013-02-26,808.507
2013-02-27,816.516
2013-02-28,820.85
2013-03-01,813.577
2013-03-04,814.126
2013-03-05,828.534
2013-03-06,826.504
2013-03-07,830.708
2013-03-08,828.104
2013-03-11,828.409
2013-03-12,829.345
2013-03-13,825.404
2013-03-14,834.534
2013-03-15,838.828
2013-03-18,833.004
2013-03-19,825.021
2013-03-20,829.833
2013-03-21,825.063
2013-03-22,826.518
2013-03-25,818.756
2013-03-26,818.469
2013-03-27,809.27
2013-03-28,818.533
2013-03-29,818.533
2013-04-01,819.563
2013-04-02,824.55
2013-04-03,820.438
2013-04-04,811.564
2013-04-05,807.341
2013-04-08,808.187
2013-04-09,812.162
2013-04-10,829.143
2013-04-11,839.524
2013-04-12,832.914
2013-04-15,822.397
2013-04-16,818.422
2013-04-17,802.932
2013-04-18,804.283
2013-04-19,808.065
2013-04-22,807.09
2013-04-23,822.999
2013-04-24,826.921
2013-04-25,837.763
2013-04-26,837.546
2013-04-29,844.38
2013-04-30,848.413
2013-05-01,850.21
2013-05-02,844.095
2013-05-03,856.041
2013-05-06,853.923
2013-05-07,856.306
2013-05-08,868.95
2013-05-09,867.039
2013-05-10,862.146
2013-05-13,862.648
2013-05-14,864.268
2013-05-15,864.615
2013-05-16,870.584
2013-05-17,866.003
2013-05-20,871.558
2013-05-21,873.733
2013-05-22,873.675
2013-05-23,857.452
2013-05-24,858.135
2013-05-27,861.307
2013-05-28,866.921
2013-05-29,861.055
2013-05-30,870.351
2013-05-31,859.458
2013-06-03,859.089
2013-06-04,862.362
2013-06-05,853.096
2013-06-06,852.263
2013-06-07,860.717
2013-06-10,859.952
2013-06-11,853.276
2013-06-12,856.919
2013-06-13,853.309
2013-06-14,861.538
2013-06-17,867.591
2013-06-18,871.336
2013-06-19,872.518
2013-06-20,836.001
2013-06-21,822.913
2013-06-24,803.308
2013-06-25,813.871
2013-06-26,821.282
2013-06-27,827.811
2013-06-28,824.713
2013-07-01,838.275
2013-07-02,836.973
2013-07-03,831.751
2013-07-04,843.676
2013-07-05,832.393
2013-07-08,844.901
2013-07-09,846.523
2013-07-10,852.314
2013-07-11,869.543
2013-07-12,870.991
2013-07-15,873.75
2013-07-16,874.96
2013-07-17,876.352
2013-07-18,885.617
2013-07-19,888.857
2013-07-22,893.963
2013-07-23,893.165
2013-07-24,898.282
2013-07-25,894.862
2013-07-26,894.681
2013-07-29,894.718
2013-07-30,897.405
2013-07-31,898.284
2013-08-01,906.474
2013-08-02,912.078
2013-08-05,915.391
2013-08-06,916.59
2013-08-07,915.644
2013-08-08,926.865
2013-08-09,928.848
2013-08-12,925.304
2013-08-13,924.952
2013-08-14,931.391
2013-08-15,917.744
2013-08-16,926.929
2013-08-19,927.813
2013-08-20,923.865
2013-08-21,918.743
2013-08-22,924.617
2013-08-23,932.011
2013-08-26,927.632
2013-08-27,912.175
2013-08-28,903.907
2013-08-29,904.824
2013-08-30,895.238
2013-09-02,911.876
2013-09-03,909.155
2013-09-04,913.259
2013-09-05,915.542
2013-09-06,921.327
2013-09-09,930.32
2013-09-10,944.231
2013-09-11,948.702
2013-09-12,947.831
2013-09-13,947.219
2013-09-16,960.034
2013-09-17,954.585
2013-09-18,955.896
2013-09-19,972.738
2013-09-20,968.067
2013-09-23,962.628
2013-09-24,964.874
2013-09-25,964.555
2013-09-26,961.864
2013-09-27,964.46
2013-09-30,960.901
2013-10-01,969.422
2013-10-02,968.358
2013-10-03,966.83
2013-10-04,964.285
2013-10-07,959.605
2013-10-08,955.661
2013-10-09,944.179
2013-10-10,959.843
2013-10-11,965.7
2013-10-14,970.022
2013-10-15,972.813
2013-10-16,973.812
2013-10-17,986.402
2013-10-18,998.543
2013-10-21,1004.996
2013-10-22,1012.073
2013-10-23,1008.682
2013-10-24,1012.589
2013-10-25,1009.87
2013-10-28,1005.859
2013-10-29,1007.622
2013-10-30,1009.775
2013-10-31,1003.853
2013-11-01,992.664
2013-11-04,997.24
2013-11-05,993.573
2013-11-06,1004.032
2013-11-07,994.907
2013-11-08,989.54
2013-11-11,997.223
2013-11-12,992.582
2013-11-13,982.676
2013-11-14,993.419
2013-11-15,995.303
2013-11-18,1002.225
2013-11-19,996.88
2013-11-20,991.213
2013-11-21,989.25
2013-11-22,996.279
2013-11-25,999.462
2013-11-26,1001.751
2013-11-27,1009.454
2013-11-28,1014.499
2013-11-29,1016.678
2013-12-02,1009.309
2013-12-03,996.564
2013-12-04,989.353
2013-12-05,990.704
2013-12-06,997.368
2013-12-09,1003.663
2013-12-10,1005.43
2013-12-11,1002.331
2013-12-12,988.594
2013-12-13,986.748
2013-12-16,997.402
2013-12-17,991.879
2013-12-18,1001.443
2013-12-19,1010.665
2013-12-20,1017.032
2013-12-23,1026.9
2013-12-24,1027.777
2013-12-25,1027.777
2013-12-26,1030.181
2013-12-27,1044.301
2013-12-30,1048.311
2013-12-31,1049.565
2014-01-01,1049.565
2014-01-02,1038.325
2014-01-03,1043.89
2014-01-06,1046.414
2014-01-07,1048.106
2014-01-08,1049.807
2014-01-09,1047.806
2014-01-10,1062.164
2014-01-13,1064.759
2014-01-14,1068.461
2014-01-15,1069.396
2014-01-16,1067.754
2014-01-17,1071.001
2014-01-20,1069.691
2014-01-21,1068.26
2014-01-22,1071.444
2014-01-23,1070.537
2014-01-24,1046.308
2014-01-27,1036.43
2014-01-28,1048.468
2014-01-29,1044.318
2014-01-30,1039.867
2014-01-31,1030.759
2014-02-03,1020.434
2014-02-04,1018.468
2014-02-05,1021.663
2014-02-06,1041.398
2014-02-07,1049.48
2014-02-10,1052.872
2014-02-11,1068.502
2014-02-12,1069.708
2014-02-13,1074.164
2014-02-14,1082.486
2014-02-17,1089.815
2014-02-18,1092.252
2014-02-19,1094.49
2014-02-20,1089.547
2014-02-21,1096.762
2014-02-24,1102.579
2014-02-25,1105.822
2014-02-26,1098.53
2014-02-27,1101.15
2014-02-28,1119.077
2014-03-03,1090.223
2014-03-04,1109.792
2014-03-05,1112.253
2014-03-06,1122.91
2014-03-07,1114.3
2014-03-10,1107.694
2014-03-11,1107.995
2014-03-12,1098.361
2014-03-13,1090.85
2014-03-14,1081.33
2014-03-17,1097.834
2014-03-18,1101.854
2014-03-19,1102.084
2014-03-20,1087.327
2014-03-21,1084.909
2014-03-24,1071.026
2014-03-25,1082.542
2014-03-26,1093.785
2014-03-27,1090.648
2014-03-28,1096.233
2014-03-31,1103.875
2014-04-01,1113.742
2014-04-02,1113.819
2014-04-03,1108.949
2014-04-04,1113.597
2014-04-07,1104.139
2014-04-08,1095.85
2014-04-09,1107.092
2014-04-10,1105.787
2014-04-11,1087.195
2014-04-14,1073.488
2014-04-15,1063.886
2014-04-16,1079.617
2014-04-17,1089.843
2014-04-18,1089.843
2014-04-21,1087.899
2014-04-22,1103.918
2014-04-23,1102.341
2014-04-24,1104.615
2014-04-25,1098.353
2014-04-28,1096.54
2014-04-29,1105.317
2014-04-30,1109.961
2014-05-01,1112.091
2014-05-02,1115.254
2014-05-05,1113.246
2014-05-06,1119.089
2014-05-07,1113.363
2014-05-08,1118.33
2014-05-09,1107.5
2014-05-12,1117.581
2014-05-13,1115.632
2014-05-14,1110.321
2014-05-15,1091.951
2014-05-16,1082.806
2014-05-19,1086.697
2014-05-20,1088.882
2014-05-21,1094.484
2014-05-22,1098.99
2014-05-23,1099.78
2014-05-26,1108.454
2014-05-27,1111.807
2014-05-28,1112.315
2014-05-29,1113.969
2014-05-30,1118.159
2014-06-02,1119.438
2014-06-03,1112.058
2014-06-04,1116.009
2014-06-05,1119.671
2014-06-06,1133.202
2014-06-09,1133.351
2014-06-10,1130.739
2014-06-11,1119.399
2014-06-12,1122.642
2014-06-13,1113.04
2014-06-16,1110.599
2014-06-17,1109.838
2014-06-18,1110.805
2014-06-19,1120.164
2014-06-20,1116.148
2014-06-23,1111.674
2014-06-24,1104.852
2014-06-25,1096.427
2014-06-26,1099.976
2014-06-27,1104.676
2014-06-30,1109.616
2014-07-01,1117.095
2014-07-02,1119.629
2014-07-03,1126.149
2014-07-04,1122.085
2014-07-07,1112.067
2014-07-08,1094.717
2014-07-09,1094.591
2014-07-10,1078.362
2014-07-11,1079.702
2014-07-14,1091.234
2014-07-15,1081.985
2014-07-16,1094.756
2014-07-17,1086.863
2014-07-18,1084.704
2014-07-21,1080.117
2014-07-22,1088.538
2014-07-23,1091.174
2014-07-24,1093.993
2014-07-25,1085.126
2014-07-28,1080.636
2014-07-29,1081.307
2014-07-30,1072.961
2014-07-31,1058.385
2014-08-01,1048.787
2014-08-04,1043.307
2014-08-05,1040.45
2014-08-06,1027.106
2014-08-07,1021.583
2014-08-08,1018.851
2014-08-11,1035.632
2014-08-12,1033.648
2014-08-13,1037.555
2014-08-14,1042.079
2014-08-15,1040.215
2014-08-18,1050.623
2014-08-19,1053.989
2014-08-20,1049.643
2014-08-21,1055.76
2014-08-22,1052.07
2014-08-25,1057.77
2014-08-26,1065.335
2014-08-27,1069.026
2014-08-28,1058.253
2014-08-29,1058.32
2014-09-01,1057.305
2014-09-02,1055.815
2014-09-03,1061.184
2014-09-04,1057.455
2014-09-05,1052.811
2014-09-08,1044.291
2014-09-09,1037.906
2014-09-10,1034.668
2014-09-11,1035.677
2014-09-12,1037.397
2014-09-15,1032.415
2014-09-16,1025.318
2014-09-17,1032.965
2014-09-18,1039.548
2014-09-19,1036.302
2014-09-22,1030.436
2014-09-23,1018.527
2014-09-24,1015.034
2014-09-25,1004.736
2014-09-26,1001.582
2014-09-29,999.869
2014-09-30,999.967
2014-10-01,988.09
2014-10-02,969.56
2014-10-03,969.82
2014-10-06,975.253
2014-10-07,964.082
2014-10-08,956.573
2014-10-09,952.509
2014-10-10,931.023
2014-10-13,929.759
2014-10-14,931.963
2014-10-15,913.523
2014-10-16,914.718
2014-10-17,940.416
2014-10-20,939.812
2014-10-21,958.736
2014-10-22,964.707
2014-10-23,967.285
2014-10-24,965.9
2014-10-27,962.41
2014-10-28,974.659
2014-10-29,978.084
2014-10-30,973.691
2014-10-31,982.064
2014-11-03,975.784
2014-11-04,974.742
2014-11-05,981.233
2014-11-06,979.462
2014-11-07,974.004
2014-11-10,984.468
2014-11-11,986.66
2014-11-12,980.583
2014-11-13,980.682
2014-11-14,981.181
2014-11-17,982.951
2014-11-18,994.42
2014-11-19,993.49
2014-11-20,993.385
2014-11-21,999.048
2014-11-24,1003.958
2014-11-25,1011.594
2014-11-26,1013.893
2014-11-27,1013.601
2014-11-28,1009.209
2014-12-01,1006.524
2014-12-02,1004.993
2014-12-03,1006.939
2014-12-04,1008.636
2014-12-05,1012.075
2014-12-08,1007.322
2014-12-09,996.925
2014-12-10,995.325
2014-12-11,990.66
2014-12-12,976.364
2014-12-15,958.148
2014-12-16,976.774
2014-12-17,970.271
2014-12-18,988.562
2014-12-19,993.509
2014-12-22,999.39
2014-12-23,999.713
2014-12-24,1000.884
2014-12-25,1000.884
2014-12-26,999.968
2014-12-29,999.163
2014-12-30,993.696
2014-12-31,993.693
2015-01-01,993.693
2015-01-02,987.195
2015-01-05,966.539
2015-01-06,956.371
2015-01-07,948.947
2015-01-08,966.404
2015-01-09,965.782
2015-01-12,966.066
2015-01-13,975.426
2015-01-14,964.734
2015-01-15,966.201
2015-01-16,965.014
2015-01-19,981.365
2015-01-20,983.152
2015-01-21,988.611
2015-01-22,990.889
2015-01-23,990.346
2015-01-26,998.852
2015-01-27,999.909
2015-01-28,999.515
2015-01-29,997.01
2015-01-30,992.558
2015-02-02,996.32
2015-02-03,1014.075
2015-02-04,1017.428
2015-02-05,1025.956
2015-02-06,1021.181
2015-02-09,1011.606
2015-02-10,1020.826
2015-02-11,1016.543
2015-02-12,1034.606
2015-02-13,1040.096
2015-02-16,1040.427
2015-02-17,1039.071
2015-02-18,1049.158
2015-02-19,1054.677
2015-02-20,1054.278
2015-02-23,1061.243
2015-02-24,1063.607
2015-02-25,1065.418
2015-02-26,1061.153
2015-02-27,1065.254
2015-03-02,1061.382
2015-03-03,1051.316
2015-03-04,1043.846
2015-03-05,1052.931
2015-03-06,1039.246
2015-03-09,1034.903
2015-03-10,1015.258
2015-03-11,1016.569
2015-03-12,1021.676
2015-03-13,1016.8
2015-03-16,1028.684
2015-03-17,1021.429
2015-03-18,1026.541
2015-03-19,1032.888
2015-03-20,1054.493
2015-03-23,1062.13
2015-03-24,1065.012
2015-03-25,1061.994
2015-03-26,1044.043
2015-03-27,1042.737
2015-03-30,1048.011
2015-03-31,1037.353
2015-04-01,1040.937
2015-04-02,1053.554
2015-04-03,1053.554
2015-04-06,1066.165
2015-04-07,1067.906
2015-04-08,1065.335
2015-04-09,1066.114
2015-04-10,1070.428
2015-04-13,1067.744
2015-04-14,1078.267
2015-04-15,1074.804
2015-04-16,1076.671
2015-04-17,1065.624
2015-04-20,1069.728
2015-04-21,1077.861
2015-04-22,1073.443
2015-04-23,1076.514
2015-04-24,1087.397
2015-04-27,1098.829
2015-04-28,1093.247
2015-04-29,1088.612
2015-04-30,1091.154
2015-05-01,1086.518
2015-05-04,1088.993
2015-05-05,1079.672
2015-05-06,1086.911
2015-05-07,1081.649
2015-05-08,1108.703
2015-05-11,1110.281
2015-05-12,1106.256
2015-05-13,1120.597
2015-05-14,1129.08
2015-05-15,1136.794
2015-05-18,1132.605
2015-05-19,1126.642
2015-05-20,1125.077
2015-05-21,1131.05
2015-05-22,1120.531
2015-05-25,1117.397
2015-05-26,1099.524
2015-05-27,1107.636
2015-05-28,1108.711
2015-05-29,1098.714
2015-06-01,1095.377
2015-06-02,1109.172
2015-06-03,1120.975
2015-06-04,1113.825
2015-06-05,1086.745
2015-06-08,1086.79
2015-06-09,1088.746
2015-06-10,1112.25
2015-06-11,1110.578
2015-06-12,1104.864
2015-06-15,1084.696
2015-06-16,1091.311
2015-06-17,1085.962
2015-06-18,1100.998
